
[00:00:00.000 --> 00:00:03.480]  以色列基督,耶路撒冷荒廢了70年
[00:05:38.120 --> 00:05:43.120]  梵祭、掃祭、平安祭、贖罪祭、贖遣祭
[00:05:43.120 --> 00:05:47.120]  這些祭物,在這些祭物當中
[00:05:47.120 --> 00:05:51.120]  如果以梵祭為例,它的功能有三大功能
[00:05:51.120 --> 00:05:56.120]  第一,如同一份禮物,輕香的祭物獻情給神
[00:05:56.120 --> 00:06:00.120]  就像羅亞在《創世紀》第八章
[00:06:00.120 --> 00:06:03.120]  輕香的祭物獻給神
[00:06:03.120 --> 00:06:07.120]  第二,就是代求和禱告
[00:06:07.120 --> 00:06:10.120]  就彷如在《撒姆爾記》第七章
[00:06:10.120 --> 00:06:14.120]  撒姆爾面對菲利士人,他就獻祭,獻梵祭
[00:06:14.120 --> 00:06:17.120]  為了祈求耶和華神幫助
[00:06:17.120 --> 00:06:19.120]  是祈禱,是祈求
[00:06:19.120 --> 00:06:22.120]  第三,就更加明顯
[00:06:22.120 --> 00:06:26.120]  譬如贖罪祭那些,自己自身有罪
[00:06:26.120 --> 00:06:29.120]  藉著梵祭來自結
[00:06:29.120 --> 00:06:32.120]  在神的面前得蒙月
[00:06:32.120 --> 00:06:36.120]  所以,以色列人透過獻祭
[00:06:36.120 --> 00:06:40.120]  獻情一份禮物給神,與神有交往
[00:06:40.120 --> 00:06:44.120]  並成為聖潔蒙恩的子民
[00:06:44.120 --> 00:06:48.120]  今天我們也是,我們是禱告
[00:06:48.120 --> 00:06:52.120]  每次我們禱告的時候,都是獻情一份禮物送給神
[00:06:52.120 --> 00:06:56.120]  與神有交往,並且認罪悔改
[00:06:56.120 --> 00:06:59.120]  都是這些範疇
[00:06:59.120 --> 00:07:03.120]  在建立耶和華聖殿的根基之前
[00:07:03.120 --> 00:07:07.120]  以色列子民,特別是他的屬靈領袖
[00:07:07.120 --> 00:07:13.120]  看到一件事是非常重要,必須要首先做的
[00:07:13.120 --> 00:07:16.120]  就是獻祭
[00:07:16.120 --> 00:07:20.120]  為什麼要獻祭呢?
[00:07:20.120 --> 00:07:23.120]  有很多原因,我們說過
[00:07:23.120 --> 00:07:27.120]  從波斯帝國,巴比倫帝國,安定的生活
[00:07:27.120 --> 00:07:30.120]  回到耶和華聖殿,如此荒涼的處境
[00:07:30.120 --> 00:07:34.120]  特別是第四章開始,兩星期後
[00:07:34.120 --> 00:07:37.120]  Kent Sir,Kent傳道會說
[00:07:37.120 --> 00:07:41.120]  第四章遇上很多敵對勢力的挑戰
[00:07:41.120 --> 00:07:44.120]  很艱難的,所以就要禱告
[00:07:44.120 --> 00:07:49.120]  也可能是因為他們的生活,面對很多考驗
[00:07:49.120 --> 00:07:54.120]  三節也說到,他們害怕外邦人
[00:07:54.120 --> 00:07:59.120]  那些住在他們周圍的外邦人,影響他們的生活
[00:07:59.120 --> 00:08:03.120]  但更重要的是,我相信他們為什麼要獻祭呢?
[00:08:03.120 --> 00:08:06.120]  有一個很主要的原因
[00:08:06.120 --> 00:08:11.120]  就是他們知道,沒有耶和華神,是多麼糟糕
[00:08:11.120 --> 00:08:16.120]  沒有耶和華神,在我心靈當中,是多麼糟糕
[00:08:16.120 --> 00:08:21.120]  A.W. Tozer,圖書在…
[00:08:21.120 --> 00:08:25.120]  我都說我看過熟人書籍,這本剛看完
[00:08:25.120 --> 00:08:30.120]  其中一章是這樣說的,我讀出來給大家聽
[00:08:30.120 --> 00:08:36.120]  以色列也時這樣,在舊約,當以色列出去征戰
[00:08:36.120 --> 00:08:43.120]  既公義又警醒禱告,以色列永遠不會輸掉一場戰事
[00:08:43.120 --> 00:08:48.120]  但如果以色列出去,滿身罪惡又不禱告
[00:08:48.120 --> 00:08:54.120]  它永遠不會贏得一場戰事,它總是輸掉戰事
[00:08:54.120 --> 00:09:00.120]  因為它崇拜金牛,或者坐下吃殼,又起來玩耍
[00:09:00.120 --> 00:09:05.120]  或者與列國通婚,又或者疏忽耶和華的祭壇
[00:09:05.120 --> 00:09:09.120]  卻在某些樹下築起異教的祭壇
[00:09:09.120 --> 00:09:14.120]  就在這時候,以色列輸掉它的戰事
[00:09:14.120 --> 00:09:22.120]  這時由於缺乏預期,事在戰事發生之前已經輸掉了
[00:09:22.120 --> 00:09:26.120]  大家聽不聽到A.W. Tozer 圖書博士說什麼
[00:09:26.120 --> 00:09:33.120]  未打仗已經輸了,未有亞述國入侵以色列
[00:09:33.120 --> 00:09:40.120]  未有巴比洋入侵猶大國,已經輸了
[00:09:40.120 --> 00:09:45.120]  不是敵對勢力,不是對方有武器比別人強
[00:09:45.120 --> 00:09:51.120]  不是自己國弱,不是自己的領袖很差
[00:09:51.120 --> 00:09:58.120]  全部都不是,是因為早就輸了
[00:09:58.120 --> 00:10:04.120]  以色列人的失敗不是在於對方有多強,自己有多差
[00:10:04.120 --> 00:10:07.120]  以色列人的失敗是在於他們利器耶和華神
[00:10:07.120 --> 00:10:11.120]  不遵守神的律法,並且敬拜偶像
[00:10:11.120 --> 00:10:19.120]  早就輸了
[00:10:19.120 --> 00:10:24.120]  所以為什麼耶穌和索羅伯伯回到耶和華
[00:10:24.120 --> 00:10:28.120]  在耶穌和索羅伯伯興建耶和華聖殿之前
[00:10:28.120 --> 00:10:33.120]  他們知道一件事,是決定性的一件事
[00:10:33.120 --> 00:10:42.120]  就是究竟我們以色列子民和神的關係是一個什麼光景
[00:10:42.120 --> 00:10:49.120]  這是最決定因素,究竟我們能不能建成耶和華的聖殿
[00:10:49.120 --> 00:10:54.120]  不是我們有多少物資,不是波斯王居老使給了我們多少東西
[00:10:54.120 --> 00:11:01.120]  不是我們和周邊的外邦人的關係有多好,做很多網絡
[00:11:01.120 --> 00:11:04.120]  不是我們有多少知識和計劃,去計劃很多東西
[00:11:04.120 --> 00:11:08.120]  以至到耶和華的聖殿能夠做好,這些不是不重要的
[00:11:08.120 --> 00:11:12.120]  不過最決定性的因素,究竟這個耶和華聖殿能不能建成
[00:11:12.120 --> 00:11:18.120]  就是在乎於你我和耶和華神的關係
[00:11:18.120 --> 00:11:21.120]  這是最決定性的因素
[00:11:21.120 --> 00:11:27.120]  其實在舊約新約,很多例子都告訴我們
[00:11:27.120 --> 00:11:32.120]  在一場戰事,我們在屬形真戰當中,二法水書第六章
[00:11:32.120 --> 00:11:38.120]  在一場戰事當中,屬形真戰當中,決定性因素在還沒打之前
[00:11:38.120 --> 00:11:44.120]  那個人是一個怎樣的人,已經是注定他在這場戰事當中贏還是輸
[00:11:44.120 --> 00:11:49.120]  很多例子,在創世紀32章
[00:11:49.120 --> 00:11:54.120]  33章就是亞國要見到他大哥,耳塑
[00:11:54.120 --> 00:12:00.120]  耳塑帶著四百個人,回想起二十年前,怎樣奪了他長子的名份
[00:12:00.120 --> 00:12:07.120]  這次一定死定了,四百個人,他知道耳塑是找他算帳
[00:12:07.120 --> 00:12:11.120]  所以他就安排了一隊又一隊,他就站在最後
[00:12:11.120 --> 00:12:15.120]  殺了第一隊,第二隊都可以走
[00:12:15.120 --> 00:12:20.120]  就在阿博道口,他抓住天使耶和華
[00:12:20.120 --> 00:12:23.120]  你不給我祝福,我不讓你走
[00:12:23.120 --> 00:12:27.120]  生命是在於耶和華神,他抓住神
[00:12:27.120 --> 00:12:32.120]  然後33章,他不是最後那個去見耳塑,他是第一個見耳塑
[00:12:32.120 --> 00:12:37.120]  殺了殺我,勝敗是在於有沒有耶和華祝福
[00:12:37.120 --> 00:12:41.120]  不是抓住神,而是抓住自己
[00:12:41.120 --> 00:12:47.120]  在出埃及的第十四章,以色列人離開了埃及
[00:12:47.120 --> 00:12:54.120]  去到紅海,是耶和華計劃,是專門叫埃及人以為的
[00:12:54.120 --> 00:12:59.120]  以色列人迷路,兜圈,其實不是,是耶和華計劃
[00:12:59.120 --> 00:13:03.120]  法老就派很多軍隊追他們
[00:13:03.120 --> 00:13:08.120]  追到去,以色列人看到有戰車馬車,每個人都很害怕
[00:13:08.120 --> 00:13:17.120]  摩西說,大家不要害怕,今天你要見到耶和華的大作為
[00:13:17.120 --> 00:13:24.120]  摩西專心仰賴耶和華,他說耶和華神今天為你們征戰
[00:13:24.120 --> 00:13:28.120]  不是我為你們征戰,是耶和華神為你們征戰
[00:13:28.120 --> 00:13:34.120]  分開紅海,以色列人全部過了,然後就將紅海淹沒
[00:13:34.120 --> 00:13:41.120]  淹死所有埃及的軍兵,是耶和華為我們征戰
[00:13:41.120 --> 00:13:45.120]  勝敗在於耶和華
[00:13:45.120 --> 00:13:50.120]  約書記第三章,約書記第三章就是
[00:13:50.120 --> 00:13:54.120]  以色列子民去到加拿大邊境,加拿大美地
[00:13:54.120 --> 00:13:57.120]  要過去,如何過去呢?
[00:13:57.120 --> 00:14:03.120]  耶和華神告訴他們,要選擇一個季節,就是洪水氾濫的時候
[00:14:03.120 --> 00:14:08.120]  水若淡河漲到兩岸的時候,很多水
[00:14:08.120 --> 00:14:12.120]  水多到人根本過不去的時候,他們就要過河
[00:14:12.120 --> 00:14:15.120]  為什麼要選擇這個季節?
[00:14:15.120 --> 00:14:21.120]  正正因為要讓第二代的以色列人知道
[00:14:21.120 --> 00:14:25.120]  帶他們過河的不是約書亞,是誰呢?
[00:14:25.120 --> 00:14:29.120]  抬著藥櫃的那些,有祭司抬著藥櫃
[00:14:29.120 --> 00:14:33.120]  然後約書亞和以色列子民遠遠望著藥櫃
[00:14:33.120 --> 00:14:38.120]  是耶和華神帶我們過河,是祂帶我們過河
[00:14:38.120 --> 00:14:41.120]  不是約書亞帶我們過河,是祭司抬著藥櫃
[00:14:41.120 --> 00:14:44.120]  耶和華的同在帶他們過河
[00:14:44.120 --> 00:14:48.120]  在耶和華神說,約書亞說,耶和華在你中間有行一件奇事
[00:14:48.120 --> 00:14:52.120]  你要看到今天真正的是誰?
[00:14:52.120 --> 00:14:56.120]  你們真正的是誰?
[00:14:56.120 --> 00:15:04.120]  勝敗在於我們和神的關係是怎樣的關係
[00:15:04.120 --> 00:15:08.120]  大衛怎樣打敗哥利亞?
[00:15:08.120 --> 00:15:13.120]  哥利亞九呎高,非利士人
[00:15:13.120 --> 00:15:18.120]  蘇俄皇帝也沒有一個敢打,蘇俄王也不敢打
[00:15:18.120 --> 00:15:22.120]  大衛怎樣說?
[00:15:22.120 --> 00:15:28.120]  耶和華曾經救過我脫離一切困境,包括獅子的口
[00:15:28.120 --> 00:15:33.120]  今天他也會救我脫離哥利亞的手
[00:15:33.120 --> 00:15:40.120]  大衛的信心在於不是他有多少規格
[00:15:40.120 --> 00:15:44.120]  不是他有多少打仗的經驗,是在於耶和華神
[00:15:44.120 --> 00:15:52.120]  以斯拉,450個巴力先知在加密山上,大家獻祭
[00:15:52.120 --> 00:15:55.120]  450個對1個,你試一下
[00:15:55.120 --> 00:15:59.120]  有450個敵人在你面前,你只有一個人,你怎樣去打贏這場仗?
[00:15:59.120 --> 00:16:05.120]  典文告訴他,耶利亞去禱告
[00:16:05.120 --> 00:16:13.120]  他一開始在十五喜記第十七章說,如果我不禱告,天就不會下雨
[00:16:13.120 --> 00:16:18.120]  三年零六個月,我知道我們的神是多麼的厲害
[00:16:18.120 --> 00:16:23.120]  不是你們巴力的神厲害,而是耶和華神有多厲害
[00:16:23.120 --> 00:16:30.120]  保羅宣教旅程,在第二次宣教旅程,他和西拉去到菲律賓這個地方
[00:16:30.120 --> 00:16:38.120]  被人抓了,坐牢,你說你宣教,你說要傳福音,你坐牢,你傳什麼福音?
[00:16:38.120 --> 00:16:46.120]  保羅,西拉,耶耕,唱歌,讚美神,戴了錦鑿,上了耶穌
[00:16:46.120 --> 00:16:54.120]  保羅,西拉,他們在最困境的時候,他們知道耶和華神是值得稱頌的
[00:16:54.120 --> 00:17:01.120]  配受一切的讚美,勝敗已經決定了,已經贏了
[00:17:01.120 --> 00:17:10.120]  不是環境,不是坐牢,是因為裡面的信心,已經贏了
[00:17:10.120 --> 00:17:21.120]  赫西瑪的園,前面就是十字架,什麼時候贏了?其實早就贏了
[00:17:21.120 --> 00:17:28.120]  其實不是贏了赫西瑪的園,早就贏了,因為神的兒子
[00:17:28.120 --> 00:17:34.120]  早就知道來到的使命是為我們而死
[00:17:34.120 --> 00:17:40.120]  按你的心意而行,不要照我的意思,照你的意思
[00:17:40.120 --> 00:17:46.120]  早就贏了耶穌,耶穌不是來到地上,哇,這麼多挑戰掙扎
[00:17:46.120 --> 00:17:55.120]  不是,早就贏了,弟兄姐妹,2023年我不知道你作了什麼願望
[00:17:55.120 --> 00:18:00.120]  新年有什麼立志?早幾天我們以學小組開組
[00:18:00.120 --> 00:18:08.120]  有些說希望重拾靈修生活,有些說希望讀經,有些說希望禱告
[00:18:08.120 --> 00:18:16.120]  各樣都是美好,頂多我不知道你在屬靈生命上有沒有立志追求成長
[00:18:16.120 --> 00:18:24.120]  其實是好事,不過我告訴大家,你如果不禱告,你如果不建立一個祭壇
[00:18:24.120 --> 00:18:30.120]  你不把事情交給神,你不仰望神,你不依靠神,是做不成的
[00:18:30.120 --> 00:18:34.120]  是做不成的,你不可以靠自己
[00:18:34.120 --> 00:18:41.120]  興建耶和華的聖殿,是一定要有祭壇為先
[00:18:41.120 --> 00:18:45.120]  先禱告,然後才做神的工作
[00:18:45.120 --> 00:18:50.120]  有人囂觀,有人栽種,唯有耶和華神叫生命成長
[00:18:50.120 --> 00:18:56.120]  弟兄姊妹,你可以做很多事,有很多經驗,知識,能力,你可以做很多事
[00:18:56.120 --> 00:19:03.120]  但是屬靈人必須以屬靈的事去做
[00:19:03.120 --> 00:19:08.120]  我們若是靠聖靈得身,就當靠什麼去行事?
[00:19:08.120 --> 00:19:14.120]  若是靠聖靈得身,就當靠聖靈行事,《加泰書5章25節》
[00:19:14.120 --> 00:19:18.120]  明不明白?弟兄姊妹,這是屬靈的道理
[00:19:18.120 --> 00:19:22.120]  我自己在今年學習,希望真的多禱告
[00:19:22.120 --> 00:19:26.120]  不要輕忽耶和華的祭壇
[00:19:26.120 --> 00:19:32.120]  無論是獻上感恩的禱告,一個輕香的祭物
[00:19:32.120 --> 00:19:37.120]  無論是代求,求主幫助,仰望神,依靠神
[00:19:37.120 --> 00:19:41.120]  無論是認罪,贖罪祭,獻罪,主的幫助
[00:19:41.120 --> 00:19:45.120]  每件事都是講關係,relational
[00:19:45.120 --> 00:19:48.120]  我們的神是一個納約的神
[00:19:48.120 --> 00:19:54.120]  我們在文約當中,耶和華神一定站在我們這邊和我們爭戰
[00:19:54.120 --> 00:19:59.120]  我們背叛神,離開神,做自己的事
[00:19:59.120 --> 00:20:03.120]  忘記耶和華的律法,去拜偶像的時候
[00:20:03.120 --> 00:20:07.120]  我們什麼時候就輸了
[00:20:07.120 --> 00:20:12.120]  求主幫助我們
[00:20:12.120 --> 00:20:18.120]  在以色列第3章,我們明白了一個屬靈道理
[00:20:18.120 --> 00:20:24.120]  做耶和華工作之先,必須先有祭壇禱告
[00:20:24.120 --> 00:20:29.120]  在今日經文,講祭壇禱告,有三樣東西值得大家學習
[00:20:29.120 --> 00:20:33.120]  我們一起去研讀
[00:20:33.120 --> 00:20:37.120]  究竟哪三樣東西,我們可以一起學習
[00:20:37.120 --> 00:20:42.120]  第一樣是第3節
[00:20:42.120 --> 00:20:47.120]  他們在原有的根基上,祭壇因為懼怕鄰國的民
[00:20:47.120 --> 00:20:52.120]  又在其上向耶和華早晚獻梵祭
[00:20:52.120 --> 00:20:57.120]  向耶和華禱告梵祭,禱告或獻祭
[00:20:57.120 --> 00:21:00.120]  中心焦點是耶和華神
[00:21:00.120 --> 00:21:03.120]  不是在於土人的喜悅
[00:21:03.120 --> 00:21:10.120]  也不是希望公土人聽到,我有多虔誠
[00:21:10.120 --> 00:21:12.120]  或多信經金句,不是
[00:21:12.120 --> 00:21:15.120]  全部在於耶和華神
[00:21:15.120 --> 00:21:18.120]  不是土人的喜悅,不是高舉自己
[00:21:18.120 --> 00:21:22.120]  是要尋求耶和華神,尋求祂的幫助
[00:21:22.120 --> 00:21:25.120]  正如我們的主禱文,剛讀完,三願三求
[00:21:25.120 --> 00:21:29.120]  都是期望主在我生命中掌權
[00:21:29.120 --> 00:21:33.120]  並且供應我一切所需
[00:21:33.120 --> 00:21:36.120]  說到以神,或神為中心
[00:21:36.120 --> 00:21:38.120]  我就想起這個人
[00:21:38.120 --> 00:21:44.120]  因為早前,今天15日,差不多10日前
[00:21:44.120 --> 00:21:47.120]  我們見了東從夏草,我們教會所支持的孫教士
[00:21:47.120 --> 00:21:49.120]  他剛剛路經香港
[00:21:49.120 --> 00:21:54.120]  亦將會去到另一個工場,參與會議
[00:21:54.120 --> 00:21:59.120]  我們八個人在某間油塘餐廳相聚
[00:21:59.120 --> 00:22:04.120]  我想起,因為東從夏草所屬的警察會
[00:22:04.120 --> 00:22:07.120]  就是環球福音會
[00:22:07.120 --> 00:22:10.120]  環球福音會的創辦人就是史達德
[00:22:10.120 --> 00:22:16.120]  Charles Thomas Studd
[00:22:16.120 --> 00:22:20.120]  史達德牧師有句名言
[00:22:20.120 --> 00:22:22.120]  就是黑色的名言
[00:22:22.120 --> 00:22:25.120]  如果耶穌基督是神
[00:22:25.120 --> 00:22:28.120]  如果祂為我而死
[00:22:28.120 --> 00:22:32.120]  那樣就沒有一件大得過的犧牲
[00:22:32.120 --> 00:22:35.120]  我不能做的
[00:22:35.120 --> 00:22:39.120]  如果耶穌基督是神
[00:22:39.120 --> 00:22:41.120]  而祂為我而死
[00:22:41.120 --> 00:22:44.120]  我的犧牲算不得什麼
[00:22:44.120 --> 00:22:47.120]  他不是口號式的說這句
[00:22:47.120 --> 00:22:50.120]  他真是身體力行,做了這件事
[00:22:50.120 --> 00:22:59.120]  活出這一個,他自己創立環球福音會的使命宣言
[00:22:59.120 --> 00:23:00.120]  他怎樣做的?
[00:23:00.120 --> 00:23:04.120]  他生命當中有兩樣東西,活出這一句
[00:23:04.120 --> 00:23:08.120]  如果你自己在網上搜查一下
[00:23:08.120 --> 00:23:12.120]  史達德牧師的生平
[00:23:12.120 --> 00:23:16.120]  你就會得到以下的資訊
[00:23:16.120 --> 00:23:20.120]  他生長在一個富裕的家庭
[00:23:20.120 --> 00:23:26.120]  在伊頓學校,英國很著名的私立學校
[00:23:26.120 --> 00:23:28.120]  去了劍橋讀大學
[00:23:28.120 --> 00:23:33.120]  並且他不單是讀書,他是一個出色的棒球員
[00:23:33.120 --> 00:23:37.120]  棒球員,英國喜歡流行的,打cricket
[00:23:37.120 --> 00:23:42.120]  棒球員,還打國家隊
[00:23:42.120 --> 00:23:46.120]  所以讀書又厲害,運動又厲害
[00:23:46.120 --> 00:23:50.120]  他十八歲就遇上耶穌基督,是他爸爸帶他去耶穌
[00:23:50.120 --> 00:23:53.120]  然後他就開始認識追求
[00:23:53.120 --> 00:23:57.120]  長話短說,他二十五歲就獻身
[00:23:57.120 --> 00:24:03.120]  放下了學位,放下了他的嗜好,運動
[00:24:03.120 --> 00:24:05.120]  去哪裡呢?去中國
[00:24:05.120 --> 00:24:12.120]  去中國,然後期後他又在一段長時間在江果,非洲
[00:24:12.120 --> 00:24:15.120]  由二十五歲到七十一歲
[00:24:15.120 --> 00:24:19.120]  在這麼長的日子,差不多四五十年
[00:24:19.120 --> 00:24:21.120]  就去做宣教的工作
[00:24:21.120 --> 00:24:25.120]  這個就是他自己的生命
[00:24:25.120 --> 00:24:28.120]  因為他是劍橋出身
[00:24:28.120 --> 00:24:31.120]  他獻身的時候有七個人和他一起獻身
[00:24:31.120 --> 00:24:33.120]  所以叫劍橋七傑
[00:24:33.120 --> 00:24:37.120]  可能你聽過,宣教歷史上劍橋七傑
[00:24:37.120 --> 00:24:39.120]  他是其中一個
[00:24:39.120 --> 00:24:44.120]  第二件事,他活出這個使命宣言,如何以耶穌基督為中心
[00:24:44.120 --> 00:24:48.120]  就是他去到中國的時候
[00:24:48.120 --> 00:24:53.120]  沒多久就遇上了Prosilja,一個姐妹
[00:24:53.120 --> 00:24:58.120]  三年之後,他二十五歲去,二十八歲就結婚了
[00:24:58.120 --> 00:25:02.120]  Prosilja說,好,你結婚也可以,不過你要做一件事
[00:25:02.120 --> 00:25:06.120]  你效法耶穌吩咐少年的官
[00:25:06.120 --> 00:25:11.120]  就是將所有的資產變賣,分給窮人
[00:25:11.120 --> 00:25:15.120]  我就可以知道你是真真正正為耶穌基督
[00:25:15.120 --> 00:25:19.120]  而不是靠財富,因為他是富裕出身
[00:25:19.120 --> 00:25:24.120]  史達特牧師就說,好,我這樣做
[00:25:24.120 --> 00:25:28.120]  他就將當年,1888年,他當時二十八歲
[00:25:28.120 --> 00:25:32.120]  1888年的二萬九千磅
[00:25:32.120 --> 00:25:35.120]  奉獻給三個警察會
[00:25:35.120 --> 00:25:40.120]  一個就是芝加哥慕迪神學院
[00:25:40.120 --> 00:25:49.120]  一個就是在慕勒先生在布里斯托的孤兒院
[00:25:49.120 --> 00:25:53.120]  一個就是印度的救世軍的一些侍工,二萬九千磅
[00:25:53.120 --> 00:25:57.120]  我就很有趣,二萬九千磅是多少錢呢?
[00:25:57.120 --> 00:26:02.120]  如果在網上有機器幫你計算
