
[00:00:00.000 --> 00:00:04.360]  我們今天思想的經文是剛才所讀的聖經
[00:02:10.200 --> 00:02:12.480]  我哥不肯跟我分遺產
[00:02:12.480 --> 00:02:13.960]  搞一搞他
[00:02:13.960 --> 00:02:16.520]  多低級啊
[00:02:16.520 --> 00:02:18.280]  怎麼搞的
[00:02:18.280 --> 00:02:20.840]  剛剛說回生死都不怕
[00:02:20.840 --> 00:02:23.280]  這麼重要的問題
[00:02:23.280 --> 00:02:26.680]  你分家產叫耶穌幫他
[00:02:26.680 --> 00:02:27.800]  所以耶穌突然間
[00:02:27.800 --> 00:02:29.120]  一轉下來的時候
[00:02:29.120 --> 00:02:30.480]  他感覺到這群群眾
[00:02:30.480 --> 00:02:31.520]  不是很明白的
[00:02:31.520 --> 00:02:33.800]  但是耶穌真的很好
[00:02:33.800 --> 00:02:35.080]  耶穌當然會分散他
[00:02:35.080 --> 00:02:35.840]  誰都分散他
[00:02:35.840 --> 00:02:38.160]  如果是我分散他更狼
[00:02:38.160 --> 00:02:39.480]  耶穌說誰立我
[00:02:39.480 --> 00:02:41.360]  做你的審判官
[00:02:41.360 --> 00:02:43.840]  然後耶穌說你不要這麼貪
[00:02:43.840 --> 00:02:46.320]  然後就是你怕什麼
[00:02:46.320 --> 00:02:48.760]  然後整段你沒留意
[00:02:48.760 --> 00:02:51.040]  耶穌所說的道裡面
[00:02:51.040 --> 00:02:53.400]  就圍繞著你怕什麼
[00:02:53.400 --> 00:02:55.960]  人生有很多怕
[00:02:55.960 --> 00:02:58.400]  如果我們綜合十二章
[00:02:58.400 --> 00:03:00.640]  我們昨天所讀的那段聖經裡面
[00:03:00.640 --> 00:03:02.520]  大概耶穌也很現實地說
[00:03:02.520 --> 00:03:04.160]  好 你不怕死的問題
[00:03:04.160 --> 00:03:05.280]  你不想聽嘛
[00:03:05.280 --> 00:03:06.680]  我們說的很現實的問題
[00:03:06.680 --> 00:03:09.080]  人生裡面有很多怕
[00:03:09.080 --> 00:03:09.800]  有幾樣怕呢
[00:03:09.800 --> 00:03:10.320]  我數一數吧
[00:03:10.320 --> 00:03:11.120]  大概有三樣
[00:03:11.120 --> 00:03:13.720]  耶穌剛才所讀的那段聖經裡面說到的
[00:03:13.720 --> 00:03:15.040]  第一就是這個人
[00:03:15.040 --> 00:03:16.760]  還有跟著他說的財主
[00:03:16.760 --> 00:03:17.920]  那個例子裡面
[00:03:17.960 --> 00:03:18.520]  怕什麼呢
[00:03:18.520 --> 00:03:20.280]  怕吃虧
[00:03:20.280 --> 00:03:21.160]  是不是
[00:03:21.160 --> 00:03:23.160]  為什麼要跟他哥哥分家產
[00:03:23.160 --> 00:03:23.720]  吃虧嘛
[00:03:23.720 --> 00:03:24.760]  應該有我的份
[00:03:24.760 --> 00:03:25.440]  為什麼他不給我
[00:03:25.440 --> 00:03:26.920]  耶穌你幫我搞定他
[00:03:26.920 --> 00:03:28.720]  怕吃虧
[00:03:28.720 --> 00:03:30.160]  本來他已經夠了
[00:03:30.160 --> 00:03:31.560]  他不是不夠吃的
[00:03:31.560 --> 00:03:33.240]  不過呢
[00:03:33.240 --> 00:03:34.680]  有多就不要浪費
[00:03:34.680 --> 00:03:35.240]  是不是
[00:03:35.240 --> 00:03:37.640]  這個就是我們香港人的強項
[00:03:37.640 --> 00:03:39.120]  昨晚十點鐘之後
[00:03:39.120 --> 00:03:39.760]  一不用錢
[00:03:39.760 --> 00:03:41.560]  四萬多人湧出來
[00:03:41.560 --> 00:03:43.680]  我想不是很多人給不起那幾十萬
[00:03:43.680 --> 00:03:44.240]  不過
[00:03:44.240 --> 00:03:45.600]  就是不要吃虧嘛
[00:03:45.600 --> 00:03:46.840]  你明白嗎
[00:03:46.840 --> 00:03:47.840]  又不用錢
[00:03:47.840 --> 00:03:48.880]  幾打都湧了
[00:03:48.880 --> 00:03:50.760]  我不知道他得到什麼
[00:03:50.760 --> 00:03:52.600]  差不多被人氣死了
[00:03:52.600 --> 00:03:54.120]  但這個就是人的心
[00:03:54.120 --> 00:03:54.840]  他怕什麼呢
[00:03:54.840 --> 00:03:55.600]  怕吃虧
[00:03:55.600 --> 00:03:56.160]  不夠的
[00:03:56.160 --> 00:03:56.880]  永遠都不夠
[00:03:56.880 --> 00:03:57.280]  拿
[00:03:57.280 --> 00:03:58.760]  拿到就拿
[00:03:58.760 --> 00:04:00.400]  佔到便宜就佔
[00:04:00.400 --> 00:04:02.400]  這個就是第一種怕
[00:04:02.400 --> 00:04:03.000]  這種呢
[00:04:03.000 --> 00:04:04.480]  耶穌用一個字眼來表達
[00:04:04.480 --> 00:04:05.920]  就是你不要貪
[00:04:05.920 --> 00:04:08.120]  背後是一種貪
[00:04:08.120 --> 00:04:12.640]  不過耶穌不是停在一些這麼表面的問題
[00:04:12.640 --> 00:04:14.480]  因為這些問題可能是小部分
[00:04:14.480 --> 00:04:15.200]  我想你猜到
[00:04:15.200 --> 00:04:15.760]  我不是
[00:04:15.760 --> 00:04:16.680]  我不貪
[00:04:16.680 --> 00:04:17.640]  我都
[00:04:17.640 --> 00:04:18.200]  很夠用
[00:04:18.200 --> 00:04:19.320]  我就夠了
[00:04:19.320 --> 00:04:20.240]  不過耶穌說還有
[00:04:20.240 --> 00:04:21.360]  你不是
[00:04:21.360 --> 00:04:21.960]  不怕的
[00:04:21.960 --> 00:04:23.280]  你都會怕的
[00:04:23.280 --> 00:04:26.200]  接著他就說這個財主的比喻
[00:04:26.200 --> 00:04:26.520]  是吧
[00:04:26.520 --> 00:04:27.240]  大家記得嗎
[00:04:27.240 --> 00:04:28.520]  財主的比喻就是
[00:04:28.520 --> 00:04:29.960]  這個有錢人
[00:04:29.960 --> 00:04:31.680]  他有很多田產
[00:04:31.680 --> 00:04:33.120]  於是他就擔心
[00:04:33.120 --> 00:04:34.680]  他擔心什麼呢
[00:04:34.680 --> 00:04:37.320]  他擔心不夠地方等
[00:04:37.320 --> 00:04:37.840]  於是想想
[00:04:37.840 --> 00:04:39.560]  不如弄個更大一點的
[00:04:39.560 --> 00:04:40.680]  都是貪的了
[00:04:40.680 --> 00:04:41.920]  不過其中有一個原因
[00:04:41.920 --> 00:04:43.440]  他說我都不是這麼貪
[00:04:43.440 --> 00:04:44.640]  你放這麼多在這裡
[00:04:44.640 --> 00:04:45.600]  我的倉不夠等
[00:04:45.600 --> 00:04:47.120]  下場雨就難了
[00:04:47.120 --> 00:04:47.720]  是不是
[00:04:47.720 --> 00:04:48.560]  沒有了
[00:04:48.560 --> 00:04:49.240]  是浪費了
[00:04:49.240 --> 00:04:51.600]  並且我不知道夠不夠養的
[00:04:51.600 --> 00:04:53.480]  就是不足夠
[00:04:53.480 --> 00:04:56.280]  看見人生有很多不能夠預料的情況下
[00:04:56.280 --> 00:04:57.000]  我不是貪
[00:04:57.000 --> 00:04:59.120]  不過我總是有些渣拿才行的
[00:04:59.120 --> 00:05:01.440]  是不是
[00:05:01.440 --> 00:05:04.680]  誰知道樓價什麼時候又會跌的
[00:05:04.680 --> 00:05:07.200]  我的投資不知道還有沒有效的
[00:05:07.200 --> 00:05:08.160]  我還有兩個兒子
[00:05:08.160 --> 00:05:10.160]  兩個女兒
[00:05:10.160 --> 00:05:11.040]  長大了
[00:05:11.040 --> 00:05:13.640]  將來讀大學數一數
[00:05:13.640 --> 00:05:15.400]  看著自己的收入夠不夠
[00:05:15.400 --> 00:05:17.120]  這是有個擔心在的
[00:05:17.120 --> 00:05:18.840]  就好像財主一樣
[00:05:18.840 --> 00:05:20.560]  擔心不足夠
[00:05:20.560 --> 00:05:21.680]  怕不足夠
[00:05:21.680 --> 00:05:23.680]  所以要找些東西要收藏要保護
[00:05:23.680 --> 00:05:27.120]  這個也是無可厚非的
[00:05:27.120 --> 00:05:28.840]  第三樣的貪心
[00:05:28.840 --> 00:05:30.280]  就是接著那段話
[00:05:30.280 --> 00:05:33.840]  就說到剛才耶穌在二十二節開始一轉
[00:05:33.840 --> 00:05:34.360]  你要留意
[00:05:34.360 --> 00:05:37.600]  耶穌就轉過來對那些門徒說
[00:05:37.600 --> 00:05:39.200]  這群是入室弟子
[00:05:39.200 --> 00:05:40.800]  二十二節那裡
[00:05:40.800 --> 00:05:41.800]  說什麼呢
[00:05:41.800 --> 00:05:42.920]  再近一點的
[00:05:42.920 --> 00:05:46.560]  因為這群門徒是跟著耶穌流浪的
[00:05:46.560 --> 00:05:48.320]  睡在哪裡都不知道
[00:05:48.320 --> 00:05:49.600]  於是說到衣食
[00:05:49.600 --> 00:05:52.760]  這些最基本有時候都會沒有的
[00:05:52.760 --> 00:05:53.920]  有衣服穿
[00:05:53.920 --> 00:05:56.880]  有飯吃的問題都成為問題
[00:05:56.880 --> 00:05:57.960]  對於香港很多人不是
[00:05:57.960 --> 00:06:00.120]  但對於有些人仍然是
[00:06:00.120 --> 00:06:02.120]  今晚都不知道有沒有得吃
[00:06:02.120 --> 00:06:03.360]  穿什麼衣服
[00:06:03.360 --> 00:06:04.600]  還有沒有得穿
[00:06:04.600 --> 00:06:06.280]  天冷的衣服夠不夠暖
[00:06:06.280 --> 00:06:10.000]  這些是生命裡面最基本都不足夠的
[00:06:10.000 --> 00:06:12.360]  耶穌很現實的
[00:06:12.360 --> 00:06:12.960]  怕不怕
[00:06:12.960 --> 00:06:13.920]  怕
[00:06:13.920 --> 00:06:14.720]  擔不擔心
[00:06:14.720 --> 00:06:15.440]  當然擔心
[00:06:15.440 --> 00:06:16.280]  因為二十二節之後
[00:06:16.280 --> 00:06:19.440]  那段聖經說了六次憂慮這個字
[00:06:19.440 --> 00:06:21.440]  你不要憂慮
[00:06:21.440 --> 00:06:23.480]  不憂慮就不用說這麼多次了
[00:06:23.480 --> 00:06:24.480]  是不是
[00:06:24.480 --> 00:06:26.680]  所以耶穌說到我們人生實在
[00:06:26.680 --> 00:06:28.800]  在我們人生裡面有很多害怕的事情
[00:06:28.800 --> 00:06:30.640]  這是無可厚非的
[00:06:30.640 --> 00:06:31.760]  有些人不應該害怕
[00:06:31.760 --> 00:06:32.760]  他害怕就害怕
[00:06:32.760 --> 00:06:33.200]  吃虧
[00:06:33.200 --> 00:06:34.200]  那些就不說了
[00:06:34.200 --> 00:06:35.680]  那些只是貪
[00:06:35.680 --> 00:06:37.240]  但真的我們會害怕一些
[00:06:37.240 --> 00:06:38.200]  我們人生沒有把握
[00:06:38.200 --> 00:06:39.840]  將來不知道發生什麼事的時候
[00:06:39.840 --> 00:06:41.360]  我足不足夠收藏呢
[00:06:41.360 --> 00:06:43.360]  我們的倉庫
[00:06:43.360 --> 00:06:45.120]  我們的穀倉夠不夠大
[00:06:45.120 --> 00:06:48.320]  以致我可以長期的用
[00:06:48.320 --> 00:06:49.320]  再進一步
[00:06:49.320 --> 00:06:50.200]  再危險一點的
[00:06:50.200 --> 00:06:52.240]  有時候我們真的生活的
[00:06:52.240 --> 00:06:54.560]  基本的需要都不夠的時候
[00:06:54.560 --> 00:06:56.960]  你說不怕是假的
[00:06:56.960 --> 00:06:58.840]  人生有很多憂慮
[00:06:58.840 --> 00:07:00.000]  人生有很多懼怕
[00:07:00.000 --> 00:07:02.320]  耶穌絕對不是憑空說
[00:07:02.320 --> 00:07:03.280]  不是唱高調
[00:07:03.280 --> 00:07:04.280]  是很真的
[00:07:04.280 --> 00:07:05.760]  你和我今天正在面對
[00:07:05.760 --> 00:07:07.960]  當時的群眾也是正在面對
[00:07:07.960 --> 00:07:10.560]  那他出路在哪裡呢
[00:07:10.560 --> 00:07:11.840]  出路在哪裡
[00:07:11.840 --> 00:07:13.720]  這個才是重要的
[00:07:13.720 --> 00:07:16.920]  耶穌說你收藏這些東西
[00:07:16.920 --> 00:07:19.320]  好像這個財主那樣
[00:07:19.320 --> 00:07:21.520]  本身沒有錯的
[00:07:21.520 --> 00:07:24.040]  你如果研究耶穌說這個比喻的時候
[00:07:24.040 --> 00:07:25.720]  這個財主的比喻的時候
[00:07:25.720 --> 00:07:29.320]  你有沒有留意這個財主錯在哪裡
[00:07:29.320 --> 00:07:31.720]  你研究一下
[00:07:31.720 --> 00:07:33.600]  這個財主的錯
[00:07:33.600 --> 00:07:35.960]  不是因為他有錢
[00:07:35.960 --> 00:07:36.800]  你不要搞錯
[00:07:36.800 --> 00:07:39.600]  基督教信仰不是因為你有錢
[00:07:39.600 --> 00:07:40.840]  神就不喜歡你
[00:07:40.840 --> 00:07:42.600]  不需要guilty的
[00:07:42.600 --> 00:07:44.640]  不需要覺得很內疚的
[00:07:44.640 --> 00:07:47.520]  有錢就有錢
[00:07:47.520 --> 00:07:49.320]  有成就就有成就
[00:07:49.320 --> 00:07:50.320]  有些人有錢一點
[00:07:50.320 --> 00:07:52.040]  有些人沒那麼有錢
[00:07:52.040 --> 00:07:53.160]  你開個漂亮的車
[00:07:53.160 --> 00:07:53.720]  開個大車
[00:07:53.720 --> 00:07:54.920]  你不用說我做guilty
[00:07:54.920 --> 00:07:56.120]  都不應該這樣開的
[00:07:56.120 --> 00:07:58.080]  不要緊
[00:07:58.080 --> 00:07:59.120]  很坦白說
[00:07:59.120 --> 00:08:02.640]  耶穌沒有說這個財主有錢是錯的
[00:08:02.640 --> 00:08:03.680]  這個財主錯在哪裡
[00:08:03.680 --> 00:08:05.320]  有沒有留意
[00:08:05.320 --> 00:08:09.240]  錯在以為他有足夠的穀倉
[00:08:09.240 --> 00:08:11.840]  然後建一個更大的
[00:08:11.840 --> 00:08:13.280]  他就告訴自己的靈魂
[00:08:13.280 --> 00:08:15.320]  我可以安安樂樂
[00:08:15.320 --> 00:08:19.040]  就是我夠了
[00:08:19.040 --> 00:08:24.640]  他就認為他的人生就是這麼多東西了
[00:08:24.640 --> 00:08:25.720]  他的錯就錯在
[00:08:25.720 --> 00:08:27.640]  就好像耶穌最初對那個
[00:08:27.640 --> 00:08:29.960]  跟他分家產的人那樣說
[00:08:29.960 --> 00:08:32.000]  有一句話很有意思的
[00:08:32.000 --> 00:08:33.520]  說得很好的
[00:08:33.520 --> 00:08:35.760]  第十五節那裡
[00:08:35.760 --> 00:08:37.720]  第十五節最後那句就說
[00:08:37.720 --> 00:08:39.720]  因為人的生命
[00:08:39.720 --> 00:08:44.880]  並不在於家道豐富
[00:08:44.880 --> 00:08:45.920]  第一樣我們要留意的
[00:08:45.920 --> 00:08:47.280]  如果我們從基督徒的角度
[00:08:47.280 --> 00:08:51.360]  來看我們人生的擁有的話
[00:08:51.360 --> 00:08:52.720]  第一樣我們特別要學的
[00:08:52.720 --> 00:08:54.160]  耶穌教我們的
[00:08:54.160 --> 00:08:55.720]  就是這兩個字
[00:08:55.720 --> 00:08:59.040]  不在於
[00:08:59.040 --> 00:09:01.600]  人生有很多擁有的東西
[00:09:01.600 --> 00:09:03.280]  這些本身沒錯
[00:09:03.280 --> 00:09:06.080]  不過每次當你看見你的房子
[00:09:06.080 --> 00:09:08.760]  用你辛辛苦苦的血汗賺回來
[00:09:08.760 --> 00:09:11.760]  供到一個很漂亮的單位
[00:09:11.760 --> 00:09:14.240]  看到兩個弟弟成長了
[00:09:14.240 --> 00:09:15.640]  又乖又讀書又聰明
[00:09:15.640 --> 00:09:18.240]  這些是絕對令你開心的事
[00:09:18.240 --> 00:09:19.760]  不過耶穌提醒你
[00:09:19.760 --> 00:09:20.840]  每次看到這些的時候
[00:09:20.840 --> 00:09:22.240]  不用內疚
[00:09:22.240 --> 00:09:24.160]  也不用有什麼罪疚感
[00:09:24.160 --> 00:09:25.720]  不過你看著這些的時候
[00:09:25.720 --> 00:09:27.160]  耶穌提醒你告訴自己
[00:09:27.160 --> 00:09:28.600]  每次
[00:09:28.600 --> 00:09:31.640]  人的生命不在乎這些
[00:09:31.640 --> 00:09:32.640]  你明白我的意思嗎
[00:09:32.640 --> 00:09:35.440]  不是貼在這些上
[00:09:35.440 --> 00:09:38.000]  你的生命不是為了這些
[00:09:38.000 --> 00:09:39.200]  你做人的生命
[00:09:39.200 --> 00:09:40.000]  在神的眼中
[00:09:40.000 --> 00:09:41.640]  在你自己的了解裡面
[00:09:41.640 --> 00:09:44.880]  不是為了這間房子而生存的
[00:09:44.880 --> 00:09:47.480]  你不是為了這份工作而生存的
[00:09:47.480 --> 00:09:49.640]  你不是為了這班子女而生存的
[00:09:49.640 --> 00:09:51.080]  這些都是好的
[00:09:51.080 --> 00:09:54.000]  不過不在乎這些東西
[00:09:54.000 --> 00:09:54.880]  你聽得明白嗎
[00:09:54.880 --> 00:09:55.760]  你看著這些的時候
[00:09:55.760 --> 00:09:57.000]  你告訴自己
[00:09:57.000 --> 00:10:00.520]  人的生命不是為了這些東西
[00:10:00.520 --> 00:10:01.680]  還有更多的東西
[00:10:01.680 --> 00:10:03.080]  這是第二點
[00:10:03.080 --> 00:10:04.800]  就是剛才我們所說的
[00:10:04.800 --> 00:10:06.280]  財主的錯誤
[00:10:06.280 --> 00:10:07.600]  最錯在哪裡
[00:10:07.600 --> 00:10:10.560]  你看耶穌最後的分析
[00:10:10.560 --> 00:10:12.960]  最後的評價是怎樣
[00:10:12.960 --> 00:10:13.960]  第20節說
[00:10:13.960 --> 00:10:15.720]  上帝對他說
[00:10:15.720 --> 00:10:16.920]  無知的人
[00:10:16.920 --> 00:10:18.720]  今晚如果你擁有的
[00:10:18.720 --> 00:10:21.640]  我把你的靈魂都拿走的時候
[00:10:21.640 --> 00:10:26.200]  你所預備的要歸給誰呢
[00:10:26.200 --> 00:10:26.840]  然後下一節
[00:10:26.840 --> 00:10:29.240]  凡為自己積財在神面前
[00:10:29.240 --> 00:10:30.760]  卻不負足的
[00:10:30.760 --> 00:10:32.240]  也是這樣
[00:10:32.240 --> 00:10:34.480]  神出了兩句很特別的話
[00:10:34.480 --> 00:10:34.960]  第一
[00:10:34.960 --> 00:10:36.560]  無知的人
[00:10:36.560 --> 00:10:37.400]  第二
[00:10:37.400 --> 00:10:40.640]  他在神面前卻不負足
[00:10:40.640 --> 00:10:43.080]  意思是貧窮
[00:10:43.080 --> 00:10:45.360]  很大的對比
[00:10:45.360 --> 00:10:47.720]  因為在我們人的角度來說
[00:10:47.720 --> 00:10:51.880]  這個財主是一個聰明的人
[00:10:51.880 --> 00:10:53.680]  但神說你是無知的人
[00:10:53.680 --> 00:10:55.440]  蠢人
[00:10:55.440 --> 00:10:56.200]  在人的角度
[00:10:56.200 --> 00:10:57.400]  這個財主
[00:10:57.400 --> 00:10:59.760]  不富有就不叫財主了
[00:10:59.760 --> 00:11:01.520]  財主
[00:11:01.520 --> 00:11:02.720]  但在神的面前
[00:11:02.720 --> 00:11:05.800]  他是貧窮的
[00:11:05.800 --> 00:11:11.200]  他是一個聰明的蠢人
[00:11:11.200 --> 00:11:13.320]  有錢的貧窮人
[00:11:13.320 --> 00:11:14.640]  你明白我的意思嗎
[00:11:14.640 --> 00:11:17.440]  所以做了一個很強的對比
[00:11:17.440 --> 00:11:18.560]  聰明的這個人
[00:11:18.560 --> 00:11:20.400]  你怎麼說他特別聰明
[00:11:20.400 --> 00:11:20.920]  聰明的
[00:11:20.920 --> 00:11:22.120]  我們現代的說話來說
[00:11:22.120 --> 00:11:24.040]  這個人不單止懂得創業
[00:11:24.040 --> 00:11:25.360]  是首頁
[00:11:25.360 --> 00:11:27.760]  不只首頁還懂得發展企業
[00:11:27.760 --> 00:11:29.000]  這些全部
[00:11:29.000 --> 00:11:33.320]  聰明不聰明做不了那麼多事
[00:11:33.320 --> 00:11:34.600]  但耶穌說
[00:11:34.600 --> 00:11:35.440]  在神的面前
[00:11:35.440 --> 00:11:36.640]  他是無知的
[00:11:36.640 --> 00:11:37.760]  為什麼
[00:11:37.760 --> 00:11:38.640]  為什麼他這麼蠢
[00:11:38.640 --> 00:11:42.800]  他蠢在以為他擁有的東西就夠了
[00:11:42.800 --> 00:11:45.320]  就不用理更重要的東西
[00:11:45.320 --> 00:11:47.360]  就是那個永恆的生命
[00:11:47.360 --> 00:11:49.760]  他靈魂的需要
[00:11:49.760 --> 00:11:51.800]  耶穌沒有說他擁有的東西是錯的
[00:11:51.800 --> 00:11:53.800]  不過以為擁有的東西就夠
[00:11:53.800 --> 00:11:57.000]  而看不見靈魂的需要
[00:11:57.000 --> 00:12:00.080]  這個就是蠢
[00:12:00.080 --> 00:12:02.200]  同樣的
[00:12:02.200 --> 00:12:04.080]  耶穌沒有說他有富有
[00:12:04.080 --> 00:12:05.240]  本身是錯的
[00:12:05.240 --> 00:12:09.840]  不過你以為你擁有的財富就夠
[00:12:09.840 --> 00:12:11.680]  而在神面前
[00:12:11.680 --> 00:12:12.960]  在永恆的
[00:12:12.960 --> 00:12:15.760]  在信仰的立場來看
[00:12:15.760 --> 00:12:17.400]  你是完全無知
[00:12:17.400 --> 00:12:18.640]  又不知道自己做什麼
[00:12:18.640 --> 00:12:20.760]  你是很貧窮
[00:12:20.760 --> 00:12:23.640]  在屬靈上是貧窮
[00:12:23.640 --> 00:12:27.760]  這個就是最蠢的
[00:12:27.760 --> 00:12:31.280]  所以我們說主耶穌教我們一樣很重要的東西
[00:12:31.280 --> 00:12:33.280]  如果你要面對我們的人生
[00:12:33.280 --> 00:12:34.920]  因為基督教有什麼特別呢
[00:12:34.920 --> 00:12:36.640]  耶穌教我們第一樣
[00:12:36.640 --> 00:12:38.600]  當我們面對我們所擁有的東西的時候
[00:12:38.600 --> 00:12:40.320]  我們很開心
[00:12:40.320 --> 00:12:42.000]  但告訴自己
[00:12:42.000 --> 00:12:43.080]  我們的人生
[00:12:43.080 --> 00:12:45.440]  人的生命不在乎這些東西
[00:12:45.440 --> 00:12:46.480]  剛才說了
[00:12:46.480 --> 00:12:47.840]  第二
[00:12:47.840 --> 00:12:49.560]  我相信剛才我們所說的真理裡面
[00:12:49.560 --> 00:12:50.480]  耶穌提醒我們
[00:12:50.480 --> 00:12:53.000]  當我們看著這麼好的東西的時候
[00:12:53.000 --> 00:12:54.680]  我就問我自己
[00:12:54.680 --> 00:12:55.960]  你問你自己
[00:12:55.960 --> 00:12:58.560]  既然我擁有這麼好的房間
[00:12:58.560 --> 00:13:03.320]  那我在神的面前有沒有同樣的富足
[00:13:03.320 --> 00:13:07.480]  如果神讓我能夠在世上這麼有成就
[00:13:07.480 --> 00:13:09.240]  我在屬靈的侍奉
[00:13:09.240 --> 00:13:12.720]  我和神自己之間的密切關係
[00:13:12.720 --> 00:13:14.040]  給神的稱讚
[00:13:14.040 --> 00:13:17.120]  有沒有同樣的豐富
[00:13:17.120 --> 00:13:18.080]  你明白嗎?
[00:13:18.080 --> 00:13:19.640]  今天你老闆稱讚你
[00:13:19.640 --> 00:13:20.480]  哇!很開心
[00:13:20.480 --> 00:13:21.200]  當然開心
[00:13:21.200 --> 00:13:22.880]  不需要有什麼壞處
[00:13:22.880 --> 00:13:23.760]  不是我的
[00:13:23.760 --> 00:13:26.000]  有時候我們基督徒不需要這樣做的
[00:13:26.000 --> 00:13:26.480]  是不是?
[00:13:26.480 --> 00:13:27.600]  老闆稱讚你就稱讚你
[00:13:27.600 --> 00:13:27.920]  是不是?
[00:13:27.920 --> 00:13:28.760]  那些老闆是誰的
[00:13:28.760 --> 00:13:29.160]  罵的
[00:13:29.160 --> 00:13:29.880]  每個人都是罵的
[00:13:29.880 --> 00:13:30.400]  亂罵
[00:13:30.400 --> 00:13:31.520]  只是不罵你
[00:13:31.520 --> 00:13:33.040]  那你應該開心了
[00:13:33.040 --> 00:13:34.400]  當然你厲害了
[00:13:34.400 --> 00:13:34.960]  厲害就厲害
[00:13:34.960 --> 00:13:35.880]  你不是我不厲害
[00:13:35.880 --> 00:13:36.560]  你厲害
[00:13:36.560 --> 00:13:38.480]  你不厲害就罵你
[00:13:38.480 --> 00:13:39.520]  你不用擔心
[00:13:39.520 --> 00:13:40.200]  不過
[00:13:40.200 --> 00:13:42.080]  耶穌說
