
[00:00:00.000 --> 00:00:11.000]  父神,我們敬拜祢,我們向祢舉目,我們在祢面前等候。
[00:11:36.000 --> 00:11:47.000]  一步一步紮實地跟從主,接受主的教導,接受主的潔淨,接受主的對付。
[00:11:47.000 --> 00:11:55.000]  沒有潔淨,不能簡化。
[00:11:55.000 --> 00:12:03.000]  我們再看主耶穌提到的潔淨,是怎麼樣的潔淨呢?兩種潔淨。
[00:12:03.000 --> 00:12:14.000]  B種的潔淨,第三節,現在你們因我講給你們的道已經乾淨了。
[00:12:14.000 --> 00:12:18.000]  主用祂的道來潔淨我們。
[00:12:18.000 --> 00:12:30.000]  讓我們立刻想到十篇一百十九篇第十七節,那裡說少年人用什麼潔淨他的行為呢?
[00:12:30.000 --> 00:12:37.000]  就是用你的話,神話潔淨我們的行為。
[00:12:37.000 --> 00:12:44.000]  那裡提到少年人,少年人所代表,代表一切出生的人。
[00:12:44.000 --> 00:12:56.000]  我們覺得神話好像潔淨劑,把樹枝上的害蟲都消滅、消除。
[00:12:56.000 --> 00:13:03.000]  在我們的生命中有些害蟲,我們要常常地把它潔除。
[00:13:03.000 --> 00:13:14.000]  我們自己沒有力量,神的話是生命之道,有潔淨的作用、能力。
[00:13:14.000 --> 00:13:25.000]  所以我們要常常讀經,常常寫出主的話,讓主的話起潔淨的作用。
[00:13:25.000 --> 00:13:33.000]  第二種的潔淨,是修剪雜質的潔淨。
[00:13:33.000 --> 00:13:45.000]  這是我們剛才讀過的第二節說的,它就修理乾淨。
[00:13:45.000 --> 00:13:52.000]  這個修理乾淨,把雜質除去,為什麼呢?
[00:13:52.000 --> 00:13:59.000]  因為雜質它消耗生命樹裡面的脂漿。
[00:13:59.000 --> 00:14:07.000]  雜質一多,這個脂漿就不能集中在潔果子的作用上。
[00:14:07.000 --> 00:14:10.000]  雜質一多,果子減少。
[00:14:10.000 --> 00:14:13.000]  雜質增加,果子減少。
[00:14:13.000 --> 00:14:16.000]  雜質增加,果子減少。
[00:14:16.000 --> 00:14:19.000]  必定,沒有第二個可能。
[00:14:19.000 --> 00:14:24.000]  所以主必須,主不得已。
[00:14:24.000 --> 00:14:28.000]  主不是要我們難過,主不是要我們受苦。
[00:14:28.000 --> 00:14:34.000]  主如果要求於我們什麼,都是出於祂的愛,
[00:14:34.000 --> 00:14:43.000]  祂把我們帶進更豐盛的生命裡頭,潔果子的生命裡頭,讓我們蒙福。
[00:14:43.000 --> 00:14:47.000]  神的意念都是愛的意念。
[00:14:47.000 --> 00:15:01.000]  神的管教,神的修檢,神的對付,都是出於一個動機,愛我們,要我們蒙更大的福分,那真實的永恆的福分。
[00:15:01.000 --> 00:15:03.000]  主啊,我們感謝祢。
[00:15:03.000 --> 00:15:12.000]  所以我們每一次受對付的時候,那個錢到了錢的時候,我們要感謝,要感謝。
[00:15:12.000 --> 00:15:20.000]  一個姊妹流著眼淚,受了對付的時候,她說,主啊,我感謝祢。
[00:15:20.000 --> 00:15:29.000]  眼淚是她自然的心裡的難過,那是悔改的眼淚。
[00:15:29.000 --> 00:15:41.000]  在那樣的感受之中,為了主的對付,潔淨修檢,獻上感謝,這是真認識神的人的表現。
[00:15:41.000 --> 00:16:00.000]  神大大使用的墓地先生,他講到的時候常常用一個比喻,在他的口袋裡有兩個放大鏡,一個是完整的,一個是裂開兩半的。
[00:16:00.000 --> 00:16:11.000]  他先拿出完整的來,他說陽光透過這個放大鏡造成焦點,能夠產生熱力,引起燃燒。
[00:16:11.000 --> 00:16:23.000]  然後他拿出裂開兩半的放大鏡,說這也是放大鏡,但是陽光透過它的時候沒有作用,用它裂開了。
[00:16:23.000 --> 00:16:31.000]  不能造成焦點,不能產生熱度,不能引起燃燒的作用,沒有用。
[00:16:31.000 --> 00:16:39.000]  兩個都是放大鏡,但是分別是在完整呢?還是裂開分裂呢?
[00:16:39.000 --> 00:16:49.000]  當我們的人生分裂的時候,失去了焦點,沒有了焦點就沒有作用、功效。
[00:16:49.000 --> 00:17:08.000]  你看世界上的人,凡是成功的人士都有一個共同的特點,他的人生有一個焦點要成功,他有一個目標,他全力以赴,最後達成目標成功。
[00:17:08.000 --> 00:17:19.000]  所以那個集中的人生的焦點性的目的,是成功作用的條件。
[00:17:19.000 --> 00:17:30.000]  我們的靈性也是一樣,有很多奇德圖,有很多的事情分心、分心、分心。
[00:17:30.000 --> 00:17:44.000]  把他的生命力、時間、他的一切的,裡面的一切都沖淡了。
[00:17:44.000 --> 00:17:55.000]  一沖淡了就不起作用,解不出果子來,所以雜質必須、必須減掉。
[00:17:55.000 --> 00:18:00.000]  沒有第二個方法對付它,減掉。
[00:18:00.000 --> 00:18:10.000]  那麼人生有一個焦點,要榮耀神,要超出的欺騙,要解除疏離的果子,這個永恆的價值就在其中。
[00:18:10.000 --> 00:18:24.000]  世上的事要成功尚且如此,何況我們追求那永恆的福分和賞識呢?也必然如此。
[00:18:24.000 --> 00:18:36.000]  毛羅給我們一個方案,菲律賓書三章十三節,他說:我只有一件事,忘記背後,努力面前的。
[00:18:36.000 --> 00:18:47.000]  菲律賓書是他在作奸的時候,到了人生的終點的時候寫的書,他已經跑了很長的路了,
[00:18:47.000 --> 00:19:05.000]  但是他的心態還是忘記背後,努力面前,向著標竿直跑,為什麼要得神從上頭在基督耶穌裡召我來得的獎賞?
[00:19:05.000 --> 00:19:08.000]  這是他的心智。
[00:19:08.000 --> 00:19:35.000]  我只有一件事,我記得我在大學讀書的時候,在學生團契裡頭,有一天我見到一個宣教士,這個宣教士也在大學裡教書,他同時也照顧學生團契,很愛主義。
[00:19:35.000 --> 00:19:52.000]  有一天我見到他,他見了我,沒有出聲,他只伸出一個指頭,說毛羅說我只有一件事,說完了他就走開了。
[00:19:52.000 --> 00:19:56.000]  弄得我莫名其妙,怎麼見了面?
[00:19:56.000 --> 00:20:00.000]  毛羅說我只有一件事,走開。
[00:20:00.000 --> 00:20:20.000]  啊,我覺得這太特別了,他什麼意思呢?後來明白了,他的意思就是說,毛羅只有一件事,但是你有許多的事,許多的事佔據你的精神力量世界。
[00:20:20.000 --> 00:20:25.000]  我接受了,我悔改。
[00:20:25.000 --> 00:20:51.000]  這個宣教士離開祖國到中國,在抗戰期間,在那個時候將他的生命的一切為了帶領中國的學生信主傾倒出來,那樣的愛主,我在他的身上看見只有一件事的真實。
[00:20:51.000 --> 00:21:00.000]  所以他這樣做,沒有得罪我,我反而一直感激他,那是我的一個轉捩點。
[00:21:00.000 --> 00:21:14.000]  我沒有那一件事,我沒有那一件事,我用許多的事把我的人生的精神力量世界都佔據了,消耗了。
[00:21:14.000 --> 00:21:33.000]  我們在祖的家中,在國度的世公中,在父因的王傳中,求神給我們一個心智,一個居中的心智,結果子,結果子。
[00:21:33.000 --> 00:21:44.000]  用將來在永恆中唯一值得神紀念的,唯一的價值,是看我們有什麼果子。
[00:21:44.000 --> 00:22:03.000]  我們再看,在這張聖經裡頭,主耶穌提到,枝子連在葡萄樹上,這個結連就產生交流,四種的交流。
[00:22:03.000 --> 00:22:26.000]  第一種的交流是能力的交流,第四節,你們要藏在我裡面,我也藏在你們裡面,枝子若不藏在葡萄樹上,自己就不能結果子。
[00:22:26.000 --> 00:22:43.000]  大家注意這個藏這個字,在這張裡出現了十二次,十二次藏在裡面,藏在裡面,藏在裡面。
[00:22:43.000 --> 00:23:03.000]  為什麼主耶穌這樣的重複的用這個字藏?那就是說枝子一定要繼續的不斷的恆久的結在連在葡萄樹上,什麼時候枝子離開葡萄樹,它就枯乾了,就不能結果子。
[00:23:03.000 --> 00:23:21.000]  結果子的能力不在枝子,乃在葡萄樹,所以枝子連於葡萄樹,能力就流盡,離開葡萄樹,自己就枯乾,無所作為,結不出葡萄來,必定的結果,沒有第二個可能。
[00:23:21.000 --> 00:23:29.000]  所以主這樣的十二次說,你們要常常連在葡萄樹上。
[00:23:29.000 --> 00:23:37.000]  不管一個葡萄樹的靈性到了這麼高的地步,只要它不連在主的靈院,它很快就枯乾了。
[00:23:37.000 --> 00:23:48.000]  靈性也是和許多其他的事物一樣,不能夠積蓄的,積蓄積蓄。
[00:23:50.000 --> 00:24:01.000]  必須實時結連,不是鑄電電池,乃是直接連於能源的那個通道。
[00:24:01.000 --> 00:24:09.000]  所以我們什麼時候離開了葡萄樹,我們就枯乾,我們就平之結果子。
[00:24:09.000 --> 00:24:19.000]  這是主讓我們清楚知道的一件事,枝子若不常在葡萄樹上,自己就不能結果子。
[00:24:19.000 --> 00:24:26.000]  主不但說不在葡萄樹上,而且也說不常在葡萄樹上。
[00:24:26.000 --> 00:24:31.000]  在葡萄樹上和常在葡萄樹上還有分別。
[00:24:31.000 --> 00:24:40.000]  偶然連於葡萄樹是一件事,一個禮拜連一次是一件事。
[00:24:40.000 --> 00:24:59.000]  天天連於葡萄樹,每天和主有生命的聯繫,每天有願望,每天打開心,讓主的風華進來滋潤,提醒,建立家立,是另外一件事。
[00:24:59.000 --> 00:25:12.000]  所以我們要記得,什麼時候我們離開了主,我們自己不能,不是或者不能,不是可能不能,是一定不能。
[00:25:12.000 --> 00:25:18.000]  能源不在你裡面,不在我裡面,在主裡面。
[00:25:18.000 --> 00:25:25.000]  所以這是能力的交流,結果子的能力。
[00:25:25.000 --> 00:25:37.000]  我常常提一件事,是在香港有一次,我到一個,好多年前了,到一個青年團體去講道。
[00:25:37.000 --> 00:25:52.000]  講道之前,一個姊妹做見證,她是在醫院做護士,護士工作很忙,壓力很大,所以常常緊張緊張的發脾氣,向病人發脾氣,發了脾氣以後會難過。
[00:25:52.000 --> 00:26:06.000]  這些病人需要基督的愛,從哪裡得基督的愛呢?我是基督徒,如果不能從我得,從哪裡得呢?很後悔,後悔了又發脾氣,發了脾氣又後悔。
[00:26:06.000 --> 00:26:21.000]  她知道自己真是不行了,不行了,怎麼辦呢?有一天她聽信息,就直指如果不連在葡萄樹上,自己就不能結果子。
[00:26:21.000 --> 00:26:33.000]  她接受了這個信息,回去第二天工作開始以前,跪在主的面前,願望主,懇求主說主啊,你知道我沒有愛,但是你就是愛。
[00:26:33.000 --> 00:26:43.000]  求你今天把你的愛充滿在我心中,讓我能夠用你的愛來對這些病人,他們需要你的愛。
[00:26:43.000 --> 00:26:56.000]  懇求主說,那天她開始一個新的經歷,真是覺得主的愛在她的裡面,可以從她流露出來,她很喜樂,第二天照樣做,照樣做。
[00:26:56.000 --> 00:27:04.000]  她做了這個見證,那天講完了以後,我心裡想,最好講到,我不需要講了。
[00:27:04.000 --> 00:27:14.000]  她說經歷的是一個非常真實,非常基本性的真理。
[00:27:14.000 --> 00:27:31.000]  第二,道德交流,第七節,你們若藏在我裡面,我的話也藏在你們裡面,凡你們所願意的祈求,就給你們成就。
[00:27:31.000 --> 00:27:48.000]  在這裡我們注意看,我們和主結連的時候,主說祂的話就進到我們裡面,話進來了,進來以後有什麼作用呢?
[00:27:48.000 --> 00:28:05.000]  下面說,凡你們所願意的,這個願意就是願望,主的道進來了,心中產生一個願望,一個俗靈的追求的願望,這個願望怎麼樣呢?
[00:28:05.000 --> 00:28:20.000]  跟著說祈求,你們願望的祈求,我們的祈求是什麼?我們的禱告是什麼?是我們俗靈的願望的表達,真實的願望。
[00:28:20.000 --> 00:28:30.000]  願望從哪裡來?從主的話進入我們裡面而產生出來的,不是我們裡面原來有的。
[00:28:30.000 --> 00:28:41.000]  我們這樣的有了願望,有藉著禱告表達願望向著主,跟著主說就給你們成就。
[00:28:41.000 --> 00:28:59.000]  你看這個過程啊,這個過程,主的話下來,進入,產生俗靈的願望追求科目,這個追求科目願望變成禱告,升上去,主吹聽,成就下來。
[00:28:59.000 --> 00:29:11.000]  這個交流真是寶貴,真是重要,這是道的交流。
[00:29:11.000 --> 00:29:28.000]  第三,我愛你們正如父愛我一樣,你們要常在我的愛裡,你們若遵守我的命令就常在我的愛裡,正如我遵守了我父的命令,常在他的愛裡。
[00:29:28.000 --> 00:29:49.000]  你看這裡提到主的愛,這裡又提到我們在他的愛中就產生了愛,所以這是從主的愛進入我們裡面,變成我們的愛,我們愛主,愛人。
[00:29:49.000 --> 00:30:15.000]  這樣的交流,中面的交流,橫面的交流,主的愛進來,使我們受極力愛主,使我們得教導愛人,這個中面的橫面的配合在一起,這是一個豐富的完整的交流的模式,愛的交流。
[00:30:15.000 --> 00:30:38.000]  我們缺少愛,我們常常缺少愛,我們在主的面前不能不承認我們的愛多麼少,我們愛主的愛多麼少,我們愛人的愛多麼少,我們愛自己的愛多麼大,多麼深。
[00:30:38.000 --> 00:31:07.000]  每個人都是這樣,我們需要主的憐憫,我們需要結在葡萄樹上,讓主的愛在我們裡面,只有一個方式能夠教我們保持愛,就是主的愛在裡面,主的愛什麼時候不在裡面,我們自己立刻覆蓋沒有愛了,主的愛進來,在那裡激勵,在那裡感動,在那裡產生愛,
[00:31:07.000 --> 00:31:33.000]  產生愛,然後我們得到主的愛之後,回應主的愛,中面的橫面的這樣,我們就有一個愛的交流,你是這樣,我是這樣,弟兄姊妹都是這樣,這個教會滿了愛的交流,何等寶貴,何等美麗,這是主對教會的心意。
[00:31:33.000 --> 00:31:38.000]  第四,喜樂的交流,心解。
[00:31:38.000 --> 00:31:50.000]  這些事我已經對你們說了,需要將我的喜樂存在你們心裡,並將你們的喜樂可以滿足。
[00:31:50.000 --> 00:32:17.000]  這些事,那就是枝子連在樹上的這些事,主說我已經對你們說了,說了,重複的說了,說了很多了,說得很清楚了,說夠了,目的是要將我的喜樂存在你們心裡,結果你們的喜樂可以滿足。
[00:32:17.000 --> 00:32:25.000]  這個喜樂是哪裡來的?是主的喜樂,主的喜樂在我們的心中成為我們的喜樂,感謝主。
[00:32:25.000 --> 00:32:29.000]  我們的喜樂的來源是主,主的喜樂。
[00:32:29.000 --> 00:32:32.000]  我們的主的喜樂是怎麼樣的喜樂呢?
[00:32:32.000 --> 00:32:53.000]  在儒家福音第十章那裡提到主耶穌,到兩個城市傳福音被拒絕,那個時候祂就禱告說,父啊,天地的主,你的美意本是如此,我要感謝你,因為你的美意本是如此。
[00:32:53.000 --> 00:33:04.000]  祂被拒絕的時候,祂曾經在那裡儒家福音十章二十一節那時,主就息了。
[00:33:04.000 --> 00:33:22.000]  不順的時候,被人拒絕的時候,甚至被厭棄的時候,被人保定的時候,主舉目向父,父啊,天地的主,我要感謝你,你的美意本是如此。
[00:33:22.000 --> 00:33:32.000]  向櫻花顯露出來,向聰明通達,最為聰明通達的人就隱藏起來。
[00:33:32.000 --> 00:33:50.000]  我們的主,喜樂不改變,祂的喜樂不改變,任何的處境都有喜樂,主說這個喜樂在我們裡面,我們也可以喜樂。
[00:33:50.000 --> 00:34:18.000]  所以在第三章二十九節,提到門徒的喜樂,我們翻到三章第二十九節,屈心不得就是新郎,新郎的朋友站著聽見新郎的聲音就盛喜樂,故此我這喜樂滿足了,他必興旺,我必衰微。
[00:34:18.000 --> 00:34:26.000]  這是失去約翰的喜樂,他從受喜樂,他必興旺,我必衰微。
[00:34:26.000 --> 00:34:30.000]  基督必興旺,我必衰微。
[00:34:30.000 --> 00:34:50.000]  基督是新郎,約翰是新郎的朋友,聽見了新郎的聲音,看見了新郎興旺,他就喜樂,他就滿足,故此我這喜樂滿足了。
[00:34:50.000 --> 00:34:56.000]  為什麼跟著說?因為他必興旺,我必衰微。
[00:34:56.000 --> 00:35:06.000]  他自己衰微的時候,足興旺,興旺有的翻譯本,增加,他必增加,我必減少。
[00:35:06.000 --> 00:35:19.000]  他的榮耀,他喜樂,他興旺,他增加,他更加不受責,我更加居莫貴。
[00:35:19.000 --> 00:35:24.000]  自己更減少,那個時候,他喜樂。
[00:35:24.000 --> 00:35:38.000]  只要足夠的榮耀,我就喜樂,我自己如何不在他的計較之中,他全心全意要榮耀主,他必興旺。
[00:35:38.000 --> 00:35:56.000]  這是保羅,斯托,約翰,對不起,斯西,約翰,一生一世的目的,要見證主,勾舉主,榮耀主,永遠迴向他,不是迴向自己。
[00:35:56.000 --> 00:36:06.000]  他將自己的門徒介紹到主耶穌那裡去,這是他的喜樂的源頭。
[00:36:06.000 --> 00:36:18.000]  弟兄們準備,如果我們能夠榮耀主,讓他加增,我減少,這是我們最大的喜樂,最大的獲得,最大的豐富。
[00:36:18.000 --> 00:36:20.000]  四種的愛
[00:36:20.000 --> 00:36:23.000]  第一,感情的愛
[00:36:23.000 --> 00:36:32.000]  愛裡面當然有感情,這個因素我們就不多講了。
[00:36:32.000 --> 00:36:41.000]  第二,道義的愛,我們翻到15章第10節。
[00:36:41.000 --> 00:36:53.000]  你們若遵守我的命令,就常在我的愛裡。正如我遵守了我父的命令,常在他的愛裡。
[00:36:53.000 --> 00:36:57.000]  遵守命令證明有愛。
[00:36:57.000 --> 00:37:05.000]  如果我愛主,我遵行他的命令,如果我不遵行他的命令,就證明我不愛主。
[00:37:05.000 --> 00:37:15.000]  不管我心裡有多少愛主的感情,我沒有遵行他的道,我就在愛上不完全。
[00:37:15.000 --> 00:37:27.000]  所以這裡,那個愛的實體,是遵守主的道義的愛。
[00:37:27.000 --> 00:37:31.000]  第三,知心的愛
[00:37:31.000 --> 00:37:34.000]  我們看第15章第15節
[00:37:34.000 --> 00:37:37.000]  15章第15節
[00:37:37.000 --> 00:37:52.000]  以後我不再稱你們為僕人,因僕人不知道僕人所做的事。我來稱你們為朋友,因我從我父父聽見的,已經都告訴你們了。
[00:37:52.000 --> 00:37:56.000]  主說,你們是我的朋友,為什麼?
[00:37:56.000 --> 00:38:00.000]  我將我的心事告訴你們了。
[00:38:00.000 --> 00:38:04.000]  不告訴我,我告訴你們。
[00:38:04.000 --> 00:38:07.000]  不的事,是我的心事。
[00:38:07.000 --> 00:38:15.000]  我將我的心事傳達給你們了,所以你們是我的朋友。
[00:38:15.000 --> 00:38:20.000]  我們是天父的兒女,是主耶穌的門徒。
[00:38:20.000 --> 00:38:27.000]  但主在這裡說,你們不但是我的門徒,更是我的朋友。
[00:38:27.000 --> 00:38:32.000]  我們的地位多麼高,主對我們的恩典多麼大。
[00:38:32.000 --> 00:38:39.000]  這是主對我們的心,讓我們了解祂的心。
[00:38:39.000 --> 00:38:48.000]  知心知曉,這是中國人的遊行的最高峰,知心知曉。
[00:38:48.000 --> 00:39:01.000]  主耶穌不但有了知心知曉對我們,祂了解我們,也讓我們了解祂的心,祂還有舍己的朋友的愛。
[00:39:01.000 --> 00:39:08.000]  人為朋友生命,人的愛沒有比這個大的十三天。
[00:39:08.000 --> 00:39:14.000]  人為朋友生命,人的愛沒有比這個大的十年的愛。
[00:39:14.000 --> 00:39:27.000]  這是主對我們的愛,我們回應這個愛,我們了解主的心,知道祂的心事是什麼,就是知道主的旨意是什麼。
[00:39:27.000 --> 00:39:33.000]  我們按照主的旨意去追求,去做,這知心知曉。
[00:39:33.000 --> 00:39:42.000]  在香港的新界,就是鄉村的部分,現在香港沒有新界了,沒有鄉村了,都是城市了。
[00:39:42.000 --> 00:39:45.000]  所以這是歷史的話了。
[00:39:45.000 --> 00:39:58.000]  在那個時候,有一個青年,他的父母在他很小的時候就和另外一個朋友的小女兒訂婚了。
[00:39:58.000 --> 00:40:13.000]  在他們很小的時候就兩家訂親,訂親以後,這個青年讀書,讀完高中,到美國留學,得了博士學位,回到香港成親。
[00:40:13.000 --> 00:40:25.000]  但是這個女的呢,沒有興趣讀書,讀完了小學或者是初中就停了,兩個人結婚了。
[00:40:25.000 --> 00:40:33.000]  知識差別很大,但是很難得啊,這個丈夫很愛這個妻子。
[00:40:33.000 --> 00:40:41.000]  但是呢,有一天,這個丈夫對別人說,他說我很愛我的太太。
[00:40:41.000 --> 00:40:58.000]  但是有一件事,我覺得不滿足,就是我有興趣的,他不懂,他有興趣的是廚房的事,我沒有興趣,這是我們兩個人之間的折磨。
[00:40:58.000 --> 00:41:03.000]  這樣的一個丈夫很難得了,很難得。
[00:41:03.000 --> 00:41:10.000]  有的人自己做了博士,太太沒有什麼學位,離婚。
[00:41:10.000 --> 00:41:24.000]  但是他一直的真誠的愛他的太太,但是內心有這個遺憾,我們的祖父愛我們,他永遠的愛我們。
[00:41:24.000 --> 00:41:33.000]  但是他的心中對你對我是否有遺憾,就是我們不懂得他的心。
[00:41:33.000 --> 00:41:43.000]  他有興趣的是我們沒有興趣,他的計劃我們沒有興趣,他的工作我們沒有興趣。
