
[00:00:00.000 --> 00:00:03.000]  我們再看聖經希伯來書第五章
[00:01:43.200 --> 00:01:45.080]  他說:論到這些事
[00:01:45.080 --> 00:01:47.080]  我們有很多話要說
[00:01:47.080 --> 00:01:48.840]  可是很難解釋
[00:01:48.840 --> 00:01:50.880]  因為你們已經遲鈍了
[00:01:50.880 --> 00:01:51.920]  聽不進去
[00:01:51.920 --> 00:01:52.760]  十二節
[00:01:52.760 --> 00:01:54.440]  到這個時候
[00:01:54.600 --> 00:01:57.240]  你們應該已經作老師了
[00:01:57.240 --> 00:01:59.320]  可是你們還需要人
[00:01:59.320 --> 00:02:02.280]  有人再把神道來的初步
[00:02:02.280 --> 00:02:03.800]  教導你們
[00:02:03.800 --> 00:02:05.680]  你們吃了只能吃奶
[00:02:05.680 --> 00:02:07.720]  而不能吃乾糧的人
[00:02:07.720 --> 00:02:11.680]  聖經在之前的第一章到第五章頭
[00:02:11.680 --> 00:02:14.840]  一路講述到耶穌基督的超越性
[00:02:14.840 --> 00:02:18.040]  祂比天使比摩西更加的超越
[00:02:18.040 --> 00:02:20.960]  祂是那位永恆的大祭司
[00:02:20.960 --> 00:02:24.320]  一路講述到主自己的身份
[00:02:25.200 --> 00:02:25.840]  來到這時候
[00:02:25.840 --> 00:02:27.920]  突然間聖經好像停一停
[00:02:27.920 --> 00:02:31.840]  沒有再講述到基督的身份的事情
[00:02:31.840 --> 00:02:34.160]  反而去提醒弟子妹
[00:02:34.160 --> 00:02:35.920]  你們要追求成長
[00:02:35.920 --> 00:02:39.480]  因為作者在這個時候留意到
[00:02:39.480 --> 00:02:40.800]  來到這個階段
[00:02:40.800 --> 00:02:42.520]  他知道有一些的教徒
[00:02:42.520 --> 00:02:44.640]  他不會再能夠明白
[00:02:44.640 --> 00:02:46.120]  所要講的真理
[00:02:46.120 --> 00:02:48.560]  他們不能夠再明白
[00:02:48.560 --> 00:02:50.800]  因此作者就說
[00:02:50.800 --> 00:02:52.120]  你們要留意
[00:02:52.120 --> 00:02:54.000]  幫自己能夠成長
[00:02:54.000 --> 00:02:57.800]  以至能夠繼續聽到神自己的話
[00:02:57.800 --> 00:03:02.480]  聖經提到你們本來應該可以做老師
[00:03:02.480 --> 00:03:04.400]  在他們中間
[00:03:04.400 --> 00:03:06.800]  當然不是一些初信主的人
[00:03:06.800 --> 00:03:09.320]  是一些信主一段日子
[00:03:09.320 --> 00:03:12.080]  而且對聖經的很多基礎的認識
[00:03:12.080 --> 00:03:13.320]  是已經明白
[00:03:13.320 --> 00:03:16.480]  他們應該可以教導別人
[00:03:16.480 --> 00:03:19.120]  但卻是現在需要別人
[00:03:19.120 --> 00:03:21.520]  再重複地教導他們
[00:03:22.560 --> 00:03:25.280]  聖經就說你們這個時候
[00:03:25.280 --> 00:03:29.680]  成為了一些只能吃奶的屬靈的嬰孩
[00:03:29.680 --> 00:03:32.000]  只能吃奶
[00:03:32.000 --> 00:03:35.840]  不能再盡心地去領受神的道
[00:03:35.840 --> 00:03:38.440]  當你這樣讀的時候
[00:03:38.440 --> 00:03:40.240]  你就發覺聖經裏面提到
[00:03:40.240 --> 00:03:43.600]  有一個情況在基督徒生命當中會出現
[00:03:43.600 --> 00:03:47.320]  就是聖經所講的一個遲鈍的情況
[00:03:47.320 --> 00:03:50.000]  本來對神的道
[00:03:50.000 --> 00:03:52.360]  對神的事情有一種敏銳
[00:03:52.600 --> 00:03:55.480]  但不知為何突然間變得遲鈍
[00:03:55.480 --> 00:03:57.360]  突然間倒退了
[00:03:57.360 --> 00:03:58.640]  聽不明白
[00:03:58.640 --> 00:04:01.240]  也不能夠再跟隨神
[00:04:01.240 --> 00:04:03.520]  聖經就解釋
[00:04:03.520 --> 00:04:05.240]  為何會發生這樣的事情呢
[00:04:05.240 --> 00:04:06.600]  為何會是這樣的呢
[00:04:06.600 --> 00:04:09.000]  在下面第十三節是這樣說的
[00:04:09.000 --> 00:04:13.680]  聖經說「凡是吃奶的還是個嬰孩
[00:04:13.680 --> 00:04:17.400]  對公義的道理沒有經歷」
[00:04:17.400 --> 00:04:21.360]  原來是因為對神公義的道理
[00:04:22.040 --> 00:04:24.640]  對神正義的真道
[00:04:24.640 --> 00:04:28.000]  是沒有去實踐出來的
[00:04:28.000 --> 00:04:30.920]  這裡所說的經歷是說人
[00:04:30.920 --> 00:04:33.880]  不再去實踐神正義的道
[00:04:33.880 --> 00:04:38.640]  生活行為不再是按神自己的心意來行出來
[00:04:38.640 --> 00:04:41.440]  所以變得很不熟練
[00:04:41.440 --> 00:04:43.040]  在和學本所說
[00:04:43.040 --> 00:04:44.560]  不熟練
[00:04:44.560 --> 00:04:45.760]  不明白
[00:04:45.760 --> 00:04:47.800]  也沒有那種經歷
[00:04:47.800 --> 00:04:50.120]  不是說他不知道
[00:04:50.440 --> 00:04:53.240]  而是他是絕少去行出來
[00:04:53.240 --> 00:04:55.360]  所以沒有這種經歷
[00:04:55.360 --> 00:04:58.080]  也對神自己公義的道
[00:04:58.080 --> 00:05:01.960]  沒有這種真正的體驗和學習
[00:05:01.960 --> 00:05:05.080]  聖經裡面就一直說實這件事情
[00:05:05.080 --> 00:05:07.160]  就是當一個屬神的人
[00:05:07.160 --> 00:05:08.080]  他沒錯
[00:05:08.080 --> 00:05:10.240]  他可能曾經是這樣做的
[00:05:10.240 --> 00:05:11.680]  但是慢慢突然間
[00:05:11.680 --> 00:05:13.560]  某些緣故停止了
[00:05:13.560 --> 00:05:15.200]  這個停止
[00:05:15.200 --> 00:05:16.520]  是停止了
[00:05:16.520 --> 00:05:19.440]  不再來按聖經所給他的引導
[00:05:19.560 --> 00:05:22.960]  在生活上來行正直的道
[00:05:22.960 --> 00:05:24.640]  行公義的事情
[00:05:24.640 --> 00:05:26.960]  所以他突然間倒退了
[00:05:26.960 --> 00:05:30.560]  生活行為好像失去了一個方向
[00:05:30.560 --> 00:05:32.600]  但是相對來說
[00:05:32.600 --> 00:05:36.840]  當他再次來行回神的道的時候
[00:05:36.840 --> 00:05:39.880]  聖經就說他是成熟了
[00:05:39.880 --> 00:05:42.000]  他開始成熟了
[00:05:42.000 --> 00:05:44.160]  他可以吃乾糧了
[00:05:44.160 --> 00:05:45.600]  十四節所說
[00:05:46.120 --> 00:05:50.160]  只有長大成人的才能吃乾糧
[00:05:50.160 --> 00:05:53.040]  他們的官能因為操練純熟
[00:05:53.040 --> 00:05:55.080]  就能分辨是非了
[00:05:55.080 --> 00:05:58.680]  他們開始實踐神正義的道
[00:05:58.680 --> 00:06:00.920]  所以他們的生命成熟了
[00:06:00.920 --> 00:06:03.360]  成熟的人就可以吃乾糧
[00:06:03.360 --> 00:06:08.160]  意味著他可以盡心地明白神的真道
[00:06:08.160 --> 00:06:12.680]  也因此他可以分辨是和非
[00:06:13.080 --> 00:06:16.680]  聖經提到人的心靈的官能
[00:06:16.680 --> 00:06:18.880]  是因為操練純熟
[00:06:18.880 --> 00:06:22.560]  說的是他的道德判斷的能力
[00:06:22.560 --> 00:06:24.840]  是因為不斷地操練
[00:06:24.840 --> 00:06:27.280]  或者說習慣了這樣做
[00:06:27.280 --> 00:06:29.360]  所以他就能夠分辨
[00:06:29.360 --> 00:06:31.240]  什麼是對 什麼是錯
[00:06:31.240 --> 00:06:33.000]  因此他可以知道
[00:06:33.000 --> 00:06:34.880]  怎樣走正直的路
[00:06:34.880 --> 00:06:36.040]  正確的路
[00:06:36.040 --> 00:06:37.880]  但是相反來說
[00:06:37.880 --> 00:06:40.600]  當他不再這樣走的時候
[00:06:40.840 --> 00:06:44.600]  他的心好像冷了下來
[00:06:44.600 --> 00:06:47.560]  他不再能夠分辨
[00:06:47.560 --> 00:06:51.200]  更加不能夠行在正路上
[00:06:51.200 --> 00:06:54.800]  我想回一位弟兄
[00:06:54.800 --> 00:06:57.200]  最近剛才讀到他的見證
[00:06:57.200 --> 00:07:00.120]  這位弟兄講述了他自己的一個體驗
[00:07:00.120 --> 00:07:03.040]  他講述他自己在未成信主之前
[00:07:03.040 --> 00:07:05.120]  是一個很暴躁的人
[00:07:05.120 --> 00:07:07.840]  跟朋友一起玩
[00:07:07.920 --> 00:07:10.760]  少年時期已經是很暴躁
[00:07:10.760 --> 00:07:13.520]  有些事情不合他意
[00:07:13.520 --> 00:07:17.200]  有些玩具 有些用品不借給他
[00:07:17.200 --> 00:07:19.640]  他會生氣得立即一拳打下去
[00:07:19.640 --> 00:07:21.840]  令對方流血滿面
[00:07:21.840 --> 00:07:24.560]  是一些很暴躁的性情
[00:07:24.560 --> 00:07:27.080]  但是感激神後來他信了主
[00:07:27.080 --> 00:07:28.720]  他說信了主之後
[00:07:28.720 --> 00:07:31.240]  他自己一直感受到生命的轉變
[00:07:31.240 --> 00:07:33.600]  有一次他說在公司
[00:07:33.600 --> 00:07:35.600]  長大了 在公司工作
[00:07:35.960 --> 00:07:37.880]  一位同事跟他談一些事情
[00:07:37.880 --> 00:07:41.000]  大家在討論討論 變成爭論
[00:07:41.000 --> 00:07:43.440]  這位同事很憤怒
[00:07:43.440 --> 00:07:46.600]  在很劇烈之前
[00:07:46.600 --> 00:07:49.200]  突然間把手上的筆一拿起
[00:07:49.200 --> 00:07:50.800]  就標在他身上
[00:07:50.800 --> 00:07:56.160]  這位弟兄當時很震驚
[00:07:56.160 --> 00:07:57.240]  他這樣反應
[00:07:57.240 --> 00:07:59.160]  但是他說感謝神
[00:07:59.160 --> 00:08:01.080]  當時他心裏有一種平靜
[00:08:01.080 --> 00:08:04.080]  他沒有去跟祂打過
[00:08:04.560 --> 00:08:06.920]  也沒有再跟祂爭論
[00:08:06.920 --> 00:08:10.000]  他就在那時候平靜地走開了
[00:08:10.000 --> 00:08:13.280]  後來他心裏仍然想
[00:08:13.280 --> 00:08:16.320]  我仍然很想去關心這位同事
[00:08:16.320 --> 00:08:18.440]  所以有些事情有機會的時候
[00:08:18.440 --> 00:08:21.280]  他都繼續表達那種對他的關懷
[00:08:21.280 --> 00:08:22.640]  對他的幫助
[00:08:22.640 --> 00:08:25.480]  但這位同事似乎沒有理會他
[00:08:25.480 --> 00:08:28.040]  但過了一段時間之後
[00:08:28.040 --> 00:08:29.160]  他就說有一次
[00:08:29.160 --> 00:08:31.200]  這位同事去了一個地方旅遊
[00:08:31.200 --> 00:08:33.760]  回來的時候突然間走過來
[00:08:34.280 --> 00:08:35.560]  送給你
[00:08:35.560 --> 00:08:38.000]  然後帶了一份手信
[00:08:38.000 --> 00:08:40.360]  一份小禮物回來送給他
[00:08:40.360 --> 00:08:42.280]  這位弟兄很開心
[00:08:42.280 --> 00:08:44.080]  他說不是那份禮物
[00:08:44.080 --> 00:08:45.840]  而是很感謝神
[00:08:45.840 --> 00:08:47.800]  看到神給他有力量
[00:08:47.800 --> 00:08:51.160]  可以忍耐著當時的情況
[00:08:51.160 --> 00:08:53.920]  繼續可以良善地對待這位同事
[00:08:53.920 --> 00:08:57.360]  當我讀到他的見證的時候
[00:08:57.360 --> 00:08:59.360]  我心就想起一節經文
[00:08:59.360 --> 00:09:01.160]  聖經比特前書所說
[00:09:01.640 --> 00:09:05.400]  他說弟兄子每人要以受苦為心志
[00:09:05.400 --> 00:09:07.640]  去作為一個兵器
[00:09:07.640 --> 00:09:11.160]  或者說作為一種武裝去保護自己
[00:09:11.160 --> 00:09:15.520]  聖經提到主耶穌在受苦的時候
[00:09:15.520 --> 00:09:18.560]  仍然以良善待人
[00:09:18.560 --> 00:09:21.640]  他保持著內心生命的原則
[00:09:21.640 --> 00:09:24.600]  甚至他鼓勵我們
[00:09:24.600 --> 00:09:26.360]  以受苦
[00:09:26.360 --> 00:09:30.200]  以行善而受苦作為一種兵器
[00:09:30.480 --> 00:09:32.480]  意味著保護著自己
[00:09:32.480 --> 00:09:33.840]  武裝著自己
[00:09:33.840 --> 00:09:35.800]  不因為他做惡事
[00:09:35.800 --> 00:09:37.200]  而惡待他
[00:09:37.200 --> 00:09:39.600]  在那時候聖經說
[00:09:39.600 --> 00:09:41.960]  你就可以從今以後
[00:09:41.960 --> 00:09:44.240]  不從人的情慾
[00:09:44.240 --> 00:09:46.920]  而是按神的旨意來生活
[00:09:46.920 --> 00:09:50.160]  我上了聖經就想起這位弟兄
[00:09:50.160 --> 00:09:51.960]  經歷了一件事情
[00:09:51.960 --> 00:09:54.560]  當他按照神給他的教導
[00:09:54.560 --> 00:09:57.000]  他良善地待別人
[00:09:57.000 --> 00:09:58.880]  無論對方如何待自己
[00:09:59.560 --> 00:10:01.360]  而體會到自己有力量
[00:10:01.360 --> 00:10:05.240]  可以不再去放任自己的情慾
[00:10:05.240 --> 00:10:08.240]  而是按神的旨意來有他的生活
[00:10:08.240 --> 00:10:09.800]  弟兄姊妹
[00:10:09.800 --> 00:10:13.440]  當你一路去行神的道的時候
[00:10:13.440 --> 00:10:15.600]  你會經驗到神的話
[00:10:15.600 --> 00:10:18.280]  不只是一些道德理論
[00:10:18.280 --> 00:10:20.720]  而是能力
[00:10:20.720 --> 00:10:23.480]  每一句話帶著能力
[00:10:23.480 --> 00:10:26.360]  當你這樣聽從的時候
[00:10:26.360 --> 00:10:28.480]  你會盡心明白
[00:10:28.760 --> 00:10:30.760]  而進入神的道當中
[00:10:30.760 --> 00:10:33.760]  而你又體會到去明白神的道
[00:10:33.760 --> 00:10:36.240]  不純粹是你自己去聽道
[00:10:36.240 --> 00:10:37.400]  你去讀聖經
[00:10:37.400 --> 00:10:38.400]  你去研經
[00:10:38.400 --> 00:10:40.680]  而是你去行的時候
[00:10:40.680 --> 00:10:42.560]  去進行的時候
[00:10:42.560 --> 00:10:45.960]  你會真正盡心明白神的真道
[00:10:45.960 --> 00:10:48.120]  而不會停留在
[00:10:48.120 --> 00:10:50.560]  屬靈的鷹械的地步
[00:10:50.560 --> 00:10:52.640]  弟兄姊妹
[00:10:52.640 --> 00:10:54.680]  幫助自己
[00:10:54.680 --> 00:10:57.160]  去警覺著
[00:10:57.680 --> 00:10:59.680]  有意識地去思想
[00:10:59.680 --> 00:11:01.680]  去行神的道
[00:11:01.680 --> 00:11:05.400]  以致你真的可以長大成人
[00:11:05.400 --> 00:11:07.880]  不會停留在鷹械的地步
[00:11:07.880 --> 00:11:10.240]  我們再看下去的時候
[00:11:10.240 --> 00:11:11.240]  聖經再說
[00:11:11.240 --> 00:11:13.560]  弟兄姊妹要長進
[00:11:13.560 --> 00:11:14.760]  要成長
[00:11:14.760 --> 00:11:18.160]  免得我們會偏離了神的正道
[00:11:18.160 --> 00:11:20.160]  在第六章繼續說
[00:11:20.160 --> 00:11:21.200]  所以
[00:11:21.200 --> 00:11:24.520]  我們應當離開基督初步的道理
[00:11:24.520 --> 00:11:27.240]  努力進到成熟的地步
[00:11:27.640 --> 00:11:28.920]  不必要為了
[00:11:28.920 --> 00:11:30.960]  在一些懊悔致死的行為
[00:11:30.960 --> 00:11:32.360]  信靠神洗禮
[00:11:32.360 --> 00:11:33.400]  按手禮
[00:11:33.400 --> 00:11:36.360]  死人復活和永遠審判的教訓上
[00:11:36.360 --> 00:11:38.000]  再立根基
[00:11:38.000 --> 00:11:39.960]  聖經提到一些
[00:11:39.960 --> 00:11:42.440]  信仰生活的一些最基礎
[00:11:42.440 --> 00:11:45.120]  最核心的一些信念
[00:11:45.120 --> 00:11:47.080]  不是說這些不重要
[00:11:47.080 --> 00:11:48.200]  但聖經說
[00:11:48.200 --> 00:11:53.360]  不要單單停留在這個認識信念的層面
[00:11:54.320 --> 00:11:57.880]  你要讓自己繼續讓生命活出那種意義
[00:11:57.880 --> 00:11:59.160]  剛才所說的
[00:11:59.160 --> 00:12:00.800]  和後面所說的
[00:12:00.800 --> 00:12:02.440]  愛心的行動
[00:12:02.440 --> 00:12:07.240]  不要停留在這個基礎的信念上
[00:12:07.240 --> 00:12:09.920]  你要繼續去成長
[00:12:09.920 --> 00:12:11.600]  所以聖經一開始就說
[00:12:11.600 --> 00:12:15.040]  你們要努力進到成熟的地步
[00:12:15.040 --> 00:12:17.880]  我歡迎聖經的英文翻譯
[00:12:17.880 --> 00:12:19.080]  英文聖經就說
[00:12:19.080 --> 00:12:21.080]  Go on to maturity
[00:12:21.080 --> 00:12:23.040]  不要停止
[00:12:23.400 --> 00:12:25.200]  要繼續去成長
[00:12:25.200 --> 00:12:27.200]  繼續去追求長大
[00:12:27.200 --> 00:12:32.200]  我們當中都有不少已經是信主很多年的
[00:12:32.200 --> 00:12:34.640]  有時候你都會感覺
[00:12:34.640 --> 00:12:37.080]  我聽過一些道理
[00:12:37.080 --> 00:12:38.200]  都聽過了
[00:12:38.200 --> 00:12:41.120]  信主大概都是這樣
[00:12:41.120 --> 00:12:42.320]  我都明白的
[00:12:42.320 --> 00:12:43.920]  有時候你會發覺
[00:12:43.920 --> 00:12:45.400]  好像已經滿足於
[00:12:45.400 --> 00:12:46.920]  每一次回來崇拜
[00:12:46.920 --> 00:12:47.720]  坐在這裡
[00:12:47.720 --> 00:12:49.720]  然後跟著其他事情
[00:12:49.720 --> 00:12:51.000]  依然顧我
[00:12:51.000 --> 00:12:52.680]  做我自己日常的生活
[00:12:53.680 --> 00:12:55.400]  但千萬不要停止
[00:12:55.400 --> 00:12:58.200]  去追求盡心認識神的道
[00:12:58.200 --> 00:13:01.000]  不要停止去警覺
[00:13:01.000 --> 00:13:02.480]  去行神的道
[00:13:02.480 --> 00:13:05.400]  去熱心去愛神愛人
[00:13:05.400 --> 00:13:08.400]  幫自己繼續去追求成長
[00:13:08.400 --> 00:13:11.600]  我記得我曾經和大家分享過
[00:13:11.600 --> 00:13:14.680]  我過去很喜歡看一些大樹
[00:13:14.680 --> 00:13:17.320]  有一次去到美國的
[00:13:17.320 --> 00:13:20.400]  美洲站國家公園
[00:13:20.400 --> 00:13:22.200]  那些大樹
[00:13:23.120 --> 00:13:24.520]  是令我很驚訝的
[00:13:24.520 --> 00:13:26.720]  是全世界最大的樹
[00:13:26.720 --> 00:13:29.200]  這些樹很高
[00:13:29.200 --> 00:13:30.800]  有二十層樓
[00:13:30.800 --> 00:13:32.200]  三十層樓那麼高
[00:13:32.200 --> 00:13:33.520]  二三百呎
[00:13:33.520 --> 00:13:35.800]  而且他們的樹齡
[00:13:35.800 --> 00:13:38.480]  一摸下去
[00:13:38.480 --> 00:13:40.800]  寫著一千零五十年
[00:13:40.800 --> 00:13:43.480]  最高的樹齡
[00:13:43.480 --> 00:13:45.480]  是有二千多年的樹齡
[00:13:45.480 --> 00:13:47.920]  這些樹很高大
[00:13:47.920 --> 00:13:49.200]  你走過去的時候
[00:13:49.200 --> 00:13:51.200]  有一種肅然起敬的感覺
[00:13:52.200 --> 00:13:53.200]  在那裏的時候
[00:13:53.200 --> 00:13:54.200]  我有興趣知道
[00:13:54.200 --> 00:13:56.200]  多一些樹的故事
[00:13:56.200 --> 00:13:59.200]  他們背後的一些情況
[00:13:59.200 --> 00:14:01.800]  看到一些研究就說
[00:14:01.800 --> 00:14:02.800]  這些樹
[00:14:02.800 --> 00:14:05.600]  去到差不多年齡的時候
[00:14:05.600 --> 00:14:06.800]  我就想
[00:14:06.800 --> 00:14:08.000]  去到差不多年齡
[00:14:08.000 --> 00:14:11.200]  應該差不多是退化了
[00:14:11.200 --> 00:14:12.400]  一千多年
[00:14:12.400 --> 00:14:14.200]  二千多年應該差不多了
[00:14:14.200 --> 00:14:16.000]  從人類角度來說
[00:14:16.000 --> 00:14:17.200]  它應該退化了
[00:14:17.200 --> 00:14:20.200]  但是它說這些樹是不斷生長的
[00:14:21.200 --> 00:14:23.800]  而是每年新增的木材
[00:14:23.800 --> 00:14:27.400]  在樹頂上所新增出來的木材
[00:14:27.400 --> 00:14:30.600]  等於一棵六十呎高的大樹的木材
[00:14:30.600 --> 00:14:33.800]  我心想六十呎高
[00:14:33.800 --> 00:14:36.200]  有多少木材呢?
[00:14:36.200 --> 00:14:39.200]  而是每年他們就這樣新增出
[00:14:39.200 --> 00:14:40.800]  這些新的木材
[00:14:40.800 --> 00:14:42.800]  不斷地去增長
[00:14:42.800 --> 00:14:44.600]  我就想回聖經所說
[00:14:44.600 --> 00:14:45.400]  聖經說到
[00:14:45.400 --> 00:14:46.000]  沒錯
[00:14:46.000 --> 00:14:49.200]  我們身體會一天比一天的扭壞
[00:14:49.200 --> 00:14:51.600]  我們身體會敗壞
[00:14:51.600 --> 00:14:53.600]  但是我們的內心
[00:14:53.600 --> 00:14:55.200]  卻可以一天
[00:14:55.200 --> 00:14:56.800]  生死一天
[00:14:56.800 --> 00:14:58.600]  聖經說到
[00:14:58.600 --> 00:15:01.000]  神給我們屬靈的生命
[00:15:01.000 --> 00:15:03.800]  是可以不斷地成長的
[00:15:03.800 --> 00:15:07.000]  以致能夠得到神給我們那種
[00:15:07.000 --> 00:15:08.400]  豐盛的人生
[00:15:08.400 --> 00:15:10.800]  不因為你的年齡
[00:15:10.800 --> 00:15:13.000]  不因為你已經信主多年
[00:15:13.000 --> 00:15:14.000]  弟兄姊妹
[00:15:14.000 --> 00:15:15.000]  Go on
[00:15:15.000 --> 00:15:16.800]  Go on
[00:15:16.800 --> 00:15:19.800]  繼續努力進入神給你的豐盛
[00:15:19.800 --> 00:15:21.400]  和成熟的裏面
[00:15:21.400 --> 00:15:24.000]  當然當我們說到這裏的時候
[00:15:24.000 --> 00:15:26.200]  或者你會覺得很大壓力
[00:15:26.200 --> 00:15:27.400]  很多事情要做
[00:15:27.400 --> 00:15:28.400]  很多事情要看
[00:15:28.400 --> 00:15:30.200]  但是當聖經說到
[00:15:30.200 --> 00:15:32.400]  這種成長的時候
[00:15:32.400 --> 00:15:34.600]  努力進度這個字眼
[00:15:34.600 --> 00:15:37.000]  其實是一個被動的詞式
[00:15:37.000 --> 00:15:40.600]  聖經的文字是說一種被動的形態
[00:15:40.600 --> 00:15:43.800]  好像是你去努力做一些事情
[00:15:43.800 --> 00:15:46.800]  但其實是神不斷在你生命當中工作
[00:15:46.800 --> 00:15:48.200]  祂引導你
[00:15:48.200 --> 00:15:49.200]  祂會感動你
[00:15:49.200 --> 00:15:50.200]  幫助你
[00:15:50.200 --> 00:15:52.800]  重要的就是你會去回應
[00:15:52.800 --> 00:15:56.800]  你會去順著祂給你的感動
[00:15:56.800 --> 00:15:58.200]  去回應
[00:15:58.200 --> 00:16:00.200]  而你就可以成長
[00:16:00.200 --> 00:16:02.200]  所以你不用擔心
[00:16:02.200 --> 00:16:04.000]  覺得自己好像沒有什麼力量
[00:16:04.000 --> 00:16:05.200]  你只要留心
[00:16:05.200 --> 00:16:06.600]  在禱告當中
[00:16:06.600 --> 00:16:09.400]  讓神在你生命當中的工作
[00:16:09.400 --> 00:16:10.200]  你配合著
[00:16:10.200 --> 00:16:11.800]  你回應著
[00:16:12.200 --> 00:16:15.200]  去完成神在你生命當中的作為
[00:16:15.200 --> 00:16:17.400]  然後去經歷那種成長
[00:16:17.400 --> 00:16:20.000]  聖經提到要警醒
[00:16:20.000 --> 00:16:21.600]  繼續的成長
[00:16:21.600 --> 00:16:22.800]  然後聖經就講述到
[00:16:22.800 --> 00:16:24.000]  有些情況
[00:16:24.000 --> 00:16:25.200]  有些弟兄姊妹
[00:16:25.200 --> 00:16:27.200]  他們雖然經歷很多恩典
[00:16:27.200 --> 00:16:29.800]  他們經歷過聖靈的工作
[00:16:29.800 --> 00:16:32.200]  經歷過神永世的權能
[00:16:32.200 --> 00:16:34.000]  今天怎樣改變它
[00:16:34.000 --> 00:16:36.400]  自從剛才我提及的那位弟兄的情況
[00:16:36.400 --> 00:16:40.400]  但是竟然他們仍然拒絕耶穌
[00:16:40.800 --> 00:16:42.600]  聖經所說
[00:16:42.600 --> 00:16:45.200]  公開地去羞辱耶穌
[00:16:45.200 --> 00:16:48.200]  聖經用一句說話描述
[00:16:48.200 --> 00:16:50.000]  就是他們將耶穌基督
[00:16:50.000 --> 00:16:52.200]  再釘十字架
[00:16:52.200 --> 00:16:54.400]  或者說重複地
[00:16:54.400 --> 00:16:56.600]  不斷地釘著十字架
[00:16:56.600 --> 00:16:59.200]  你記得當主在十字架上的時候
[00:16:59.200 --> 00:17:01.600]  周圍很多猶太人他們怎樣做
[00:17:01.600 --> 00:17:04.200]  釘他十字架
[00:17:04.200 --> 00:17:05.600]  釘他十字架
[00:17:05.600 --> 00:17:08.400]  雖然他們見過主耶穌所行的神蹟
[00:17:08.400 --> 00:17:09.800]  聽過祂的教導
[00:17:10.200 --> 00:17:13.800]  但是他們仍然公開地拒絕祂
[00:17:13.800 --> 00:17:16.000]  不是主不再去救他們
[00:17:16.000 --> 00:17:19.000]  不是主耶穌不再有能力去拯救他們
[00:17:19.000 --> 00:17:21.600]  而是他們將那條得救的路
[00:17:21.600 --> 00:17:23.400]  自己切斷了
[00:17:23.400 --> 00:17:25.200]  聖經就說
[00:17:25.200 --> 00:17:28.000]  他們不能重新悔改
[00:17:28.000 --> 00:17:32.800]  結局就是永遠的焚燒
[00:17:32.800 --> 00:17:38.600]  當讀到聖經這些很嚴厲的警告的時候
[00:17:39.600 --> 00:17:41.600]  我們都會有些掛心
[00:17:41.600 --> 00:17:43.000]  但是你看到的時候
[00:17:43.000 --> 00:17:44.800]  你發覺聖經在說一種情況
[00:17:44.800 --> 00:17:45.600]  沒錯
[00:17:45.600 --> 00:17:48.200]  這些事情會發生的
[00:17:48.200 --> 00:17:53.000]  但是聖經裏面提醒弟兄姊妹
