
[00:00:00.000 --> 00:00:05.500]  復活節是一個充滿了盼望和榮耀的日子
[00:04:07.000 --> 00:04:09.000]  就在他來的時候
[00:04:09.000 --> 00:04:12.000]  這裡再加多了一個很重要的訊息
[00:04:12.000 --> 00:04:15.000]  原來我們的主會再來的
[00:04:15.000 --> 00:04:16.000]  我們都知道
[00:04:16.000 --> 00:04:18.000]  我們的主在二千年前
[00:04:18.000 --> 00:04:21.000]  他在瑪利亞的土福裡面所生
[00:04:21.000 --> 00:04:23.000]  這個道成肉身的主
[00:04:23.000 --> 00:04:25.000]  他三十三年的時間
[00:04:25.000 --> 00:04:26.000]  他被釘十字架
[00:04:26.000 --> 00:04:27.000]  然後復活
[00:04:27.000 --> 00:04:28.000]  然後升天
[00:04:28.000 --> 00:04:31.000]  他已經離開了我們這個人世間
[00:04:31.000 --> 00:04:32.000]  在天上面
[00:04:32.000 --> 00:04:33.000]  他是復活的主
[00:04:33.000 --> 00:04:34.000]  他沒有死
[00:04:34.000 --> 00:04:36.000]  他已經在那裡
[00:04:36.000 --> 00:04:37.000]  不過
[00:04:37.000 --> 00:04:38.000]  我們的主
[00:04:38.000 --> 00:04:39.000]  他離世之前
[00:04:39.000 --> 00:04:41.000]  說得很清楚
[00:04:41.000 --> 00:04:42.000]  說完又再說
[00:04:42.000 --> 00:04:44.000]  清楚到不得了的了
[00:04:44.000 --> 00:04:46.000]  使徒保羅又說
[00:04:46.000 --> 00:04:49.000]  在哥倫多前書十五章那裡
[00:04:49.000 --> 00:04:52.000]  貼壽尼加前書的第四章和第五章那裡
[00:04:52.000 --> 00:04:54.000]  主耶穌自己在馬塔福音
[00:04:54.000 --> 00:04:56.000]  第二十四章那裡
[00:04:56.000 --> 00:04:58.000]  這些經文我今天沒時間讀了
[00:04:58.000 --> 00:05:00.000]  你回去慢慢有時間看的時候
[00:05:00.000 --> 00:05:01.000]  說得很清楚
[00:05:01.000 --> 00:05:03.000]  耶穌說我會再回來
[00:05:03.000 --> 00:05:04.000]  我一定回來
[00:05:04.000 --> 00:05:05.000]  而且你想不到的時間
[00:05:05.000 --> 00:05:06.000]  我就回來
[00:05:06.000 --> 00:05:09.000]  這個我們叫做主第二次的再來
[00:05:09.000 --> 00:05:11.000]  不過第二次的再來的時候
[00:05:11.000 --> 00:05:14.000]  他說他來的時候
[00:05:14.000 --> 00:05:15.000]  他再來
[00:05:15.000 --> 00:05:16.000]  保羅寫這段聖經的時候
[00:05:16.000 --> 00:05:17.000]  耶穌已經升天了
[00:05:17.000 --> 00:05:18.000]  不過他很清楚
[00:05:18.000 --> 00:05:19.000]  他會再來
[00:05:19.000 --> 00:05:20.000]  他再來的時候
[00:05:20.000 --> 00:05:22.000]  就不是在瑪利亞的禱福裡面
[00:05:22.000 --> 00:05:23.000]  或者是一個
[00:05:23.000 --> 00:05:24.000]  道成肉身
[00:05:24.000 --> 00:05:27.000]  他是從天而降
[00:05:27.000 --> 00:05:29.000]  全世界的人都會知道
[00:05:29.000 --> 00:05:30.000]  一剎那
[00:05:30.000 --> 00:05:31.000]  大家都知道
[00:05:31.000 --> 00:05:32.000]  全世界的人
[00:05:32.000 --> 00:05:33.000]  怎麼知道
[00:05:33.000 --> 00:05:35.000]  這個很有意思的
[00:05:35.000 --> 00:05:39.000]  二千年前都不知道這個地球是圓的
[00:05:39.000 --> 00:05:41.000]  我們的主義已經說了
[00:05:41.000 --> 00:05:43.000]  當我來的時候
[00:05:43.000 --> 00:05:45.000]  有人在田裡面工作
[00:05:45.000 --> 00:05:46.000]  一個在那裡
[00:05:46.000 --> 00:05:47.000]  不見了一個
[00:05:47.000 --> 00:05:48.000]  升了一個上去
[00:05:48.000 --> 00:05:50.000]  有人在晚上睡覺
[00:05:50.000 --> 00:05:51.000]  一邊有一個人在那裡睡
[00:05:51.000 --> 00:05:53.000]  有一個升了上去
[00:05:53.000 --> 00:05:56.000]  有人在屋裡面推磨
[00:05:56.000 --> 00:05:58.000]  有一個在那裡
[00:05:58.000 --> 00:05:59.000]  不見了一個在那裡
[00:05:59.000 --> 00:06:00.000]  上了去
[00:06:00.000 --> 00:06:01.000]  什麼意思
[00:06:01.000 --> 00:06:02.000]  其實三樣東西
[00:06:02.000 --> 00:06:04.000]  三個情況表達什麼
[00:06:04.000 --> 00:06:05.000]  一個是白天
[00:06:05.000 --> 00:06:07.000]  一個是晚上
[00:06:07.000 --> 00:06:08.000]  一個是黃昏
[00:06:08.000 --> 00:06:10.000]  推磨是黃昏
[00:06:10.000 --> 00:06:12.000]  就是說世界不同的時間
[00:06:12.000 --> 00:06:13.000]  同樣同時間
[00:06:13.000 --> 00:06:15.000]  發生著一件事
[00:06:15.000 --> 00:06:16.000]  就是我們
[00:06:16.000 --> 00:06:17.000]  屬耶穌的人
[00:06:17.000 --> 00:06:20.000]  在那裡會被耶穌基督提到天上
[00:06:20.000 --> 00:06:21.000]  在雲裡面
[00:06:21.000 --> 00:06:24.000]  與他相遇
[00:06:24.000 --> 00:06:27.000]  你是不是超科學
[00:06:27.000 --> 00:06:30.000]  二千年前
[00:06:30.000 --> 00:06:31.000]  我們幾百年前
[00:06:31.000 --> 00:06:32.000]  才知道地球是圓的
[00:06:32.000 --> 00:06:33.000]  我們的主義已經說了
[00:06:33.000 --> 00:06:34.000]  同一件事
[00:06:34.000 --> 00:06:36.000]  有早上發生的
[00:06:36.000 --> 00:06:37.000]  有人在晚上發生的
[00:06:37.000 --> 00:06:39.000]  有人在半夜發生的
[00:06:39.000 --> 00:06:40.000]  就是這麼簡單
[00:06:40.000 --> 00:06:42.000]  耶穌基督一來的時候
[00:06:42.000 --> 00:06:44.000]  全世界所有的人都知道
[00:06:44.000 --> 00:06:45.000]  為什麼呢
[00:06:45.000 --> 00:06:46.000]  那時候還沒有傳媒
[00:06:46.000 --> 00:06:49.000]  這樣全球性的廣播
[00:06:49.000 --> 00:06:51.000]  現在我們任何一件事
[00:06:51.000 --> 00:06:52.000]  在兩分鐘之內
[00:06:52.000 --> 00:06:53.000]  一分鐘之內
[00:06:53.000 --> 00:06:56.000]  我們所有全世界的人都可以知道
[00:06:56.000 --> 00:06:59.000]  這個是我們主所說的話
[00:06:59.000 --> 00:07:00.000]  很超時代
[00:07:00.000 --> 00:07:02.000]  我們不說這些了
[00:07:02.000 --> 00:07:04.000]  這個是第二個很重要的信息
[00:07:04.000 --> 00:07:06.000]  他來的時候
[00:07:06.000 --> 00:07:09.000]  我們都要復活
[00:07:09.000 --> 00:07:11.000]  到時候可能我們已經離開了世界
[00:07:11.000 --> 00:07:13.000]  但是我們會有一個復活的身體
[00:07:13.000 --> 00:07:15.000]  接著他說到這個復活的身體
[00:07:15.000 --> 00:07:16.000]  剛才記得嗎
[00:07:16.000 --> 00:07:18.000]  兩段聖經裡面
[00:07:18.000 --> 00:07:20.000]  第35至38節說到
[00:07:20.000 --> 00:07:23.000]  用種子來描述
[00:07:23.000 --> 00:07:25.000]  這個種子是什麼呢
[00:07:25.000 --> 00:07:26.000]  種子是很有趣的
[00:07:26.000 --> 00:07:27.000]  有個延續性的
[00:07:27.000 --> 00:07:29.000]  就是說你知道你種了什麼種
[00:07:29.000 --> 00:07:32.000]  你現在我們開始再過多一個月
[00:07:32.000 --> 00:07:33.000]  或者過多一個月
[00:07:33.000 --> 00:07:34.000]  我們開始下種了
[00:07:34.000 --> 00:07:35.000]  那些花
[00:07:35.000 --> 00:07:37.000]  你下什麼種呢
[00:07:37.000 --> 00:07:39.000]  下年出的花是什麼顏色
[00:07:39.000 --> 00:07:41.000]  就是那個花
[00:07:41.000 --> 00:07:43.000]  或者那個菜
[00:07:43.000 --> 00:07:44.000]  或者那個果
[00:07:44.000 --> 00:07:46.000]  種子的樣子不像
[00:07:46.000 --> 00:07:48.000]  變了的了
[00:07:48.000 --> 00:07:50.000]  但是那個生命是延續的
[00:07:50.000 --> 00:07:51.000]  他沒有搞錯的
[00:07:51.000 --> 00:07:52.000]  這個是第一件提醒我們
[00:07:52.000 --> 00:07:54.000]  待會我們會再說
[00:07:54.000 --> 00:07:55.000]  就是說我們復活的時候
[00:07:55.000 --> 00:07:57.000]  那個仍然是我們
[00:07:57.000 --> 00:07:58.000]  不過我們已經不同了
[00:07:58.000 --> 00:07:59.000]  那時候已經死了
[00:07:59.000 --> 00:08:02.000]  或者我們已經腐爛了
[00:08:02.000 --> 00:08:03.000]  不過不要緊
[00:08:03.000 --> 00:08:05.000]  我仍然沒有消失
[00:08:05.000 --> 00:08:06.000]  因為我的生命
[00:08:06.000 --> 00:08:09.000]  會藉著一個新的身體
[00:08:09.000 --> 00:08:11.000]  那個身體就不同了
[00:08:11.000 --> 00:08:14.000]  然後他就說到
[00:08:14.000 --> 00:08:15.000]  我們必扭壞的
[00:08:15.000 --> 00:08:17.000]  會變成不扭壞的
[00:08:17.000 --> 00:08:19.000]  我們羞辱的
[00:08:19.000 --> 00:08:21.000]  會變成榮耀的
[00:08:21.000 --> 00:08:22.000]  身體
[00:08:22.000 --> 00:08:23.000]  我們軟弱的身體
[00:08:23.000 --> 00:08:24.000]  會變為強壯的身體
[00:08:24.000 --> 00:08:26.000]  我們血氣的身體
[00:08:26.000 --> 00:08:29.000]  會變成一個靈性的身體
[00:08:29.000 --> 00:08:30.000]  所以將來我們的身體
[00:08:30.000 --> 00:08:32.000]  會變了
[00:08:32.000 --> 00:08:33.000]  我們復活的時候
[00:08:33.000 --> 00:08:34.000]  主耶穌在來的時候
[00:08:34.000 --> 00:08:35.000]  我們身體會變了
[00:08:35.000 --> 00:08:36.000]  因為那個時候
[00:08:36.000 --> 00:08:38.000]  可能我們的身體已經沒有了
[00:08:38.000 --> 00:08:39.000]  已經壞了
[00:08:39.000 --> 00:08:40.000]  已經融化了
[00:08:40.000 --> 00:08:42.000]  所以我們都不需要介意
[00:08:42.000 --> 00:08:44.000]  究竟是土壯還是火壯
[00:08:44.000 --> 00:08:45.000]  反正遲早都是沒有的了
[00:08:45.000 --> 00:08:46.000]  一樣的
[00:08:46.000 --> 00:08:47.000]  一樣的
[00:08:47.000 --> 00:08:50.000]  你搞成怎樣都是這樣的
[00:08:50.000 --> 00:08:51.000]  那不需要那個的
[00:08:51.000 --> 00:08:52.000]  你明白嗎
[00:08:52.000 --> 00:08:54.000]  那些沒有意思的
[00:08:54.000 --> 00:08:56.000]  我們會有一個新的身體
[00:08:56.000 --> 00:08:57.000]  是一個榮耀的
[00:08:57.000 --> 00:08:58.000]  不扭壞的
[00:08:58.000 --> 00:09:00.000]  一個是靈性的身體
[00:09:00.000 --> 00:09:01.000]  那個新的身體
[00:09:01.000 --> 00:09:03.000]  那個有個不同了
[00:09:03.000 --> 00:09:05.000]  但是我們仍然做一個種子
[00:09:05.000 --> 00:09:07.000]  會變成一個新的身體
[00:09:07.000 --> 00:09:08.000]  一個新的生命
[00:09:08.000 --> 00:09:11.000]  但是生命仍然是你和我的生命
[00:09:11.000 --> 00:09:13.000]  然後
[00:09:13.000 --> 00:09:14.000]  最後我們所讀到的
[00:09:14.000 --> 00:09:16.000]  保羅說我告訴你一個秘密
[00:09:16.000 --> 00:09:17.000]  其實這個不是秘密
[00:09:17.000 --> 00:09:19.000]  因為主耶穌開始提
[00:09:19.000 --> 00:09:20.000]  他再說
[00:09:20.000 --> 00:09:22.000]  啟示錄說得更加清楚
[00:09:22.000 --> 00:09:24.000]  當號角吹響的時候
[00:09:24.000 --> 00:09:26.000]  就是主在來的時間
[00:09:26.000 --> 00:09:28.000]  號角吹響的時間
[00:09:28.000 --> 00:09:29.000]  主在來的時間
[00:09:29.000 --> 00:09:30.000]  保羅說了號角吹響
[00:09:30.000 --> 00:09:32.000]  但是沒有再強調說下去
[00:09:32.000 --> 00:09:34.000]  到了啟示錄裏面
[00:09:34.000 --> 00:09:35.000]  很有意思
[00:09:35.000 --> 00:09:37.000]  神就更多的啟示
[00:09:37.000 --> 00:09:40.000]  說有七次的號角吹響
[00:09:40.000 --> 00:09:41.000]  那大家哪次
[00:09:41.000 --> 00:09:42.000]  他吹響的時候
[00:09:42.000 --> 00:09:43.000]  主在來呢
[00:09:43.000 --> 00:09:45.000]  我們待會再慢慢研究
[00:09:45.000 --> 00:09:46.000]  好嗎
[00:09:46.000 --> 00:09:47.000]  但是呢
[00:09:47.000 --> 00:09:48.000]  總之呢
[00:09:48.000 --> 00:09:49.000]  號角吹響
[00:09:49.000 --> 00:09:50.000]  就是我們的主
[00:09:50.000 --> 00:09:52.000]  在來的時刻
[00:09:52.000 --> 00:09:53.000]  好了
[00:09:53.000 --> 00:09:54.000]  這個呢
[00:09:54.000 --> 00:09:55.000]  剛才我們讀了短短的
[00:09:55.000 --> 00:09:57.000]  這麼多節的聖經裏面
[00:09:57.000 --> 00:10:00.000]  已經說了一幅大概的圖畫
[00:10:00.000 --> 00:10:01.000]  今天呢
[00:10:01.000 --> 00:10:02.000]  我的時間當然很有限
[00:10:02.000 --> 00:10:04.000]  所以我只是說兩樣東西
[00:10:04.000 --> 00:10:06.000]  剛才我們所提到的
[00:10:06.000 --> 00:10:07.000]  兩樣東西
[00:10:07.000 --> 00:10:09.000]  其中一些很重要的部分
[00:10:09.000 --> 00:10:12.000]  我說的是我自己的研究
[00:10:12.000 --> 00:10:13.000]  和我參考
[00:10:13.000 --> 00:10:15.000]  當然很多學者的研究的結果
[00:10:15.000 --> 00:10:17.000]  不是我一個人在猜的
[00:10:17.000 --> 00:10:19.000]  但是我有我的理由
[00:10:19.000 --> 00:10:20.000]  應該跟大家說
[00:10:20.000 --> 00:10:21.000]  但是呢
[00:10:21.000 --> 00:10:23.000]  不等於所有的基督徒
[00:10:23.000 --> 00:10:24.000]  都贊成是這樣
[00:10:24.000 --> 00:10:25.000]  因為關於將來的事
[00:10:25.000 --> 00:10:28.000]  總沒有人能夠完全的能夠預測
[00:10:28.000 --> 00:10:29.000]  是嗎
[00:10:29.000 --> 00:10:30.000]  如果我告訴你
[00:10:30.000 --> 00:10:31.000]  我一定預測
[00:10:31.000 --> 00:10:32.000]  預測到耶穌什麼時候回來
[00:10:32.000 --> 00:10:34.000]  所以哪一年的時候
[00:10:34.000 --> 00:10:35.000]  你千萬不要相信我
[00:10:35.000 --> 00:10:37.000]  那一定是異端來的
[00:10:37.000 --> 00:10:38.000]  為什麼呢
[00:10:38.000 --> 00:10:39.000]  因為我們的主
[00:10:39.000 --> 00:10:42.000]  從來都不希望我們對號入座
[00:10:42.000 --> 00:10:43.000]  在那裏等說
[00:10:43.000 --> 00:10:44.000]  還沒回來
[00:10:44.000 --> 00:10:45.000]  還有五年
[00:10:45.000 --> 00:10:46.000]  慢慢先
[00:10:46.000 --> 00:10:47.000]  慢慢玩完
[00:10:47.000 --> 00:10:48.000]  不會的
[00:10:48.000 --> 00:10:49.000]  他要我們什麼呢
[00:10:49.000 --> 00:10:51.000]  隨時都預備好
[00:10:51.000 --> 00:10:52.000]  警醒
[00:10:52.000 --> 00:10:53.000]  所以呢
[00:10:53.000 --> 00:10:54.000]  今天我所說的呢
[00:10:54.000 --> 00:10:55.000]  是我自己
[00:10:55.000 --> 00:10:57.000]  這麼多年裏面的一些研究的結果
[00:10:57.000 --> 00:10:58.000]  我覺得呢
[00:10:58.000 --> 00:10:59.000]  是合乎聖經的
[00:10:59.000 --> 00:11:00.000]  也都是呢
[00:11:00.000 --> 00:11:01.000]  有我的理由
[00:11:01.000 --> 00:11:02.000]  那儘管說出來
[00:11:02.000 --> 00:11:04.000]  給大家來參考
[00:11:04.000 --> 00:11:05.000]  OK
[00:11:05.000 --> 00:11:06.000]  那我相信呢
[00:11:06.000 --> 00:11:08.000]  都很值得我們一起來思想
[00:11:08.000 --> 00:11:09.000]  我講兩樣東西
[00:11:09.000 --> 00:11:10.000]  我今天呢
[00:11:10.000 --> 00:11:11.000]  就在我的書裏面呢
[00:11:11.000 --> 00:11:13.000]  是做了這麼多研究裏面
[00:11:13.000 --> 00:11:15.000]  其中一兩點而已
[00:11:15.000 --> 00:11:17.000]  一個很小的部分
[00:11:17.000 --> 00:11:18.000]  但這個都很重要的
[00:11:18.000 --> 00:11:20.000]  和我們今天這個復活的訊息很重要
[00:11:20.000 --> 00:11:21.000]  第一
[00:11:21.000 --> 00:11:22.000]  就是我們的主
[00:11:22.000 --> 00:11:24.000]  再來的時候
[00:11:24.000 --> 00:11:26.000]  是什麼時刻
[00:11:26.000 --> 00:11:29.000]  有些什麼的先兆
[00:11:29.000 --> 00:11:31.000]  我們要怎樣去預備
[00:11:31.000 --> 00:11:32.000]  第二
[00:11:32.000 --> 00:11:33.000]  剛才說
[00:11:33.000 --> 00:11:35.000]  我們的主再來的時候
[00:11:35.000 --> 00:11:37.000]  我們就立即要復活了
[00:11:37.000 --> 00:11:38.000]  我們身體
[00:11:38.000 --> 00:11:39.000]  一個新的身體復活
[00:11:39.000 --> 00:11:40.000]  去見他的面
[00:11:40.000 --> 00:11:42.000]  那那個新的身體
[00:11:42.000 --> 00:11:43.000]  在永恆裏面
[00:11:43.000 --> 00:11:44.000]  我們不會再改變的了
[00:11:44.000 --> 00:11:46.000]  不會再消失了
[00:11:46.000 --> 00:11:47.000]  那這個永恆裏面的
[00:11:47.000 --> 00:11:49.000]  新身體的生命
[00:11:49.000 --> 00:11:50.000]  你和我的生命
[00:11:50.000 --> 00:11:52.000]  是一種怎樣的生命
[00:11:52.000 --> 00:11:54.000]  和怎樣的生活呢
[00:11:54.000 --> 00:11:55.000]  其中呢
[00:11:55.000 --> 00:11:56.000]  都有很多問題
[00:11:56.000 --> 00:11:57.000]  我們會問的
[00:11:57.000 --> 00:11:58.000]  那有些聖經裏面
[00:11:58.000 --> 00:11:59.000]  有給到一些答案
[00:11:59.000 --> 00:12:00.000]  有些呢
[00:12:00.000 --> 00:12:01.000]  有些很重要
[00:12:01.000 --> 00:12:02.000]  合乎真理的基礎
[00:12:02.000 --> 00:12:04.000]  我們可以很合理的
[00:12:04.000 --> 00:12:06.000]  來推想
[00:12:06.000 --> 00:12:07.000]  我相信呢
[00:12:07.000 --> 00:12:08.000]  待會我會解釋為什麼
[00:12:08.000 --> 00:12:09.000]  我不會隨便呢
[00:12:09.000 --> 00:12:10.000]  在這裏和大家
[00:12:10.000 --> 00:12:11.000]  在這裏聯想
[00:12:11.000 --> 00:12:13.000]  或者在這裏狂想
[00:12:13.000 --> 00:12:14.000]  不會的
[00:12:14.000 --> 00:12:15.000]  那希望呢
[00:12:15.000 --> 00:12:16.000]  我們一切呢
[00:12:16.000 --> 00:12:17.000]  成為一個
[00:12:17.000 --> 00:12:19.000]  很重要的盼望
[00:12:19.000 --> 00:12:20.000]  原來我們將來
[00:12:20.000 --> 00:12:22.000]  在天堂裏面的生活
[00:12:22.000 --> 00:12:24.000]  是可以是這樣
[00:12:24.000 --> 00:12:26.000]  願我們看著這個天堂
[00:12:26.000 --> 00:12:28.000]  將來的生活
[00:12:28.000 --> 00:12:29.000]  對現今我們所面對的
[00:12:29.000 --> 00:12:31.000]  很多的失望
[00:12:31.000 --> 00:12:33.000]  我們仍帶著盼望
[00:12:33.000 --> 00:12:34.000]  因為有一天
[00:12:34.000 --> 00:12:36.000]  這些都會過去
[00:12:36.000 --> 00:12:38.000]  眼淚會過去
[00:12:38.000 --> 00:12:40.000]  失望會過去
[00:12:40.000 --> 00:12:42.000]  毀滅是會過去
[00:12:42.000 --> 00:12:44.000]  死亡都會過去
[00:12:44.000 --> 00:12:46.000]  我們在永恆裏面
[00:12:46.000 --> 00:12:48.000]  帶著一個我們
[00:12:48.000 --> 00:12:50.000]  待會我們稍微描述一下
[00:12:50.000 --> 00:12:52.000]  的一幅圖畫
[00:12:52.000 --> 00:12:54.000]  這個成為我們生命的力量
[00:12:54.000 --> 00:12:56.000]  今生的力量
[00:12:56.000 --> 00:12:57.000]  永恆的把握
[00:12:57.000 --> 00:12:58.000]  好不好
[00:12:58.000 --> 00:13:00.000]  好我們一齊來走這條
[00:13:00.000 --> 00:13:02.000]  一齊去走這條永恆的路
[00:13:02.000 --> 00:13:04.000]  就是兩樣東西
[00:13:04.000 --> 00:13:06.000]  第一我們先和大家的思想
[00:13:06.000 --> 00:13:08.000]  看一下主基督再臨的時刻
[00:13:08.000 --> 00:13:10.000]  是怎樣
[00:13:10.000 --> 00:13:12.000]  剛才聖經說了
[00:13:12.000 --> 00:13:14.000]  耶穌說我一定會回來
[00:13:14.000 --> 00:13:16.000]  保羅說他一定會回來
[00:13:16.000 --> 00:13:18.000]  回來的時候我們就變了
[00:13:18.000 --> 00:13:20.000]  最重要他什麼時候回來
[00:13:20.000 --> 00:13:22.000]  剛才我們說
[00:13:22.000 --> 00:13:24.000]  沒有人知道什麼時候回來
[00:13:24.000 --> 00:13:26.000]  但是聖經很好
[00:13:26.000 --> 00:13:28.000]  我們的主留下了
[00:13:28.000 --> 00:13:30.000]  很多我們可以
