
[00:00:00.000 --> 00:00:03.640]  我們講迦拉泰書都講了很多次的時間
[00:04:05.440 --> 00:04:07.160]  那一種的難阻
[00:04:07.160 --> 00:04:08.760]  奴役他們的生命
[00:04:08.760 --> 00:04:11.680]  反而不能夠透過這個方式
[00:04:11.680 --> 00:04:13.680]  去認識上帝
[00:04:13.680 --> 00:04:17.080]  保羅在這裡很認真的警告他們
[00:04:17.080 --> 00:04:21.200]  警告一幫當時的加拉太教會的信徒
[00:04:21.200 --> 00:04:22.960]  有一幫外來的人
[00:04:22.960 --> 00:04:28.320]  宣講人不單止相信耶穌
[00:04:28.320 --> 00:04:30.080]  去得到這個救恩
[00:04:30.080 --> 00:04:34.800]  而且還要加上去遵守猶太人的規條
[00:04:34.800 --> 00:04:37.640]  特別是要守這個國禮
[00:04:37.640 --> 00:04:39.640]  保羅在這裡說
[00:04:39.640 --> 00:04:41.640]  為什麼國禮
[00:04:41.640 --> 00:04:46.200]  和一幫加拉太信徒是無益的呢?
[00:04:46.200 --> 00:04:51.080]  國禮是猶太人當中一個很重要的行動
[00:04:51.080 --> 00:04:53.480]  這個行動是要證明
[00:04:53.480 --> 00:04:57.640]  一幫人願意去跟從上帝
[00:04:57.640 --> 00:05:00.600]  但是在這個時刻
[00:05:00.600 --> 00:05:02.360]  這一幫人證明
[00:05:02.360 --> 00:05:04.360]  如果我們不做這件事
[00:05:04.360 --> 00:05:06.360]  就算我們信耶穌也是沒有用的
[00:05:06.360 --> 00:05:08.360]  如果我們不做這個國禮
[00:05:08.360 --> 00:05:13.160]  我們相信耶穌也不能得到上帝給我們永恆的福氣
[00:05:13.160 --> 00:05:15.160]  錯誤正正在這裡
[00:05:15.160 --> 00:05:17.960]  所以他們認為
[00:05:17.960 --> 00:05:21.240]  要相信耶穌
[00:05:21.240 --> 00:05:23.480]  再加上守國禮
[00:05:23.480 --> 00:05:26.920]  這個就是上帝給我們的救恩
[00:05:26.920 --> 00:05:29.400]  保羅看到了這樣的情況
[00:05:29.400 --> 00:05:30.440]  所以提出
[00:05:30.440 --> 00:05:32.680]  如果你們以為是這樣相信的話
[00:05:32.680 --> 00:05:36.280]  你們正正是否定了上帝在耶穌身上
[00:05:36.280 --> 00:05:39.240]  所成就的救恩計劃
[00:05:39.240 --> 00:05:42.680]  保羅在第三節說
[00:05:42.680 --> 00:05:46.040]  我再指著凡守國禮的人確實的說
[00:05:46.040 --> 00:05:49.000]  他是欠著行全律法的債
[00:05:49.000 --> 00:05:50.760]  保羅意思是
[00:05:50.760 --> 00:05:52.200]  如果你認為
[00:05:52.200 --> 00:05:53.400]  那一幫人
[00:05:53.400 --> 00:05:54.680]  你要守國禮
[00:05:54.680 --> 00:05:56.920]  才可以得到上帝的拯救
[00:05:56.920 --> 00:05:57.960]  即是說
[00:05:57.960 --> 00:05:59.400]  你不單要守國禮
[00:05:59.400 --> 00:06:02.600]  你要守所有律法的規條
[00:06:02.600 --> 00:06:06.760]  其實保羅在這裡帶出了一件事
[00:06:06.760 --> 00:06:09.960]  不是說叫人要靠自己的行為
[00:06:09.960 --> 00:06:11.640]  去得到上帝的拯救
[00:06:11.640 --> 00:06:13.160]  而是正正說出
[00:06:13.160 --> 00:06:14.600]  你只守一件事
[00:06:14.600 --> 00:06:15.800]  不守其他事
[00:06:15.800 --> 00:06:19.560]  其實這個也不能得到上帝的喜悅
[00:06:19.560 --> 00:06:21.160]  如果按照你們的標準的話
[00:06:21.160 --> 00:06:22.440]  其實保羅的意思
[00:06:22.440 --> 00:06:27.080]  人是不可以靠著遵守律法
[00:06:27.080 --> 00:06:29.400]  遵守什麼的規條
[00:06:29.400 --> 00:06:33.560]  而得到上帝所給我們永恆的陰典和福氣
[00:06:33.560 --> 00:06:35.080]  因為人的罪性
[00:06:35.080 --> 00:06:39.720]  是不可以完全遵守上帝的標準
[00:06:39.720 --> 00:06:41.720]  所以保羅在這裡說
[00:06:41.720 --> 00:06:43.960]  如果人靠著守律法
[00:06:43.960 --> 00:06:45.560]  靠著自己的行為
[00:06:45.560 --> 00:06:49.080]  以為可以得到上帝給我們永恆的生命
[00:06:49.080 --> 00:06:50.600]  這只是死路一條
[00:06:50.600 --> 00:06:54.120]  所以人唯有藉著耶穌的死
[00:06:54.120 --> 00:06:56.120]  藉著耶穌的福音
[00:06:56.120 --> 00:06:59.480]  我們才可以得到真正的生命
[00:06:59.480 --> 00:07:03.400]  保羅在這裡帶出了
[00:07:03.400 --> 00:07:05.480]  若然有人說
[00:07:05.480 --> 00:07:07.480]  倚靠守國例
[00:07:07.480 --> 00:07:09.240]  倚靠守律法
[00:07:09.240 --> 00:07:12.120]  可以得到上帝的陰典
[00:07:12.120 --> 00:07:13.960]  上帝的拯救的時候
[00:07:13.960 --> 00:07:15.960]  他已經否定了
[00:07:15.960 --> 00:07:17.800]  耶穌在十字架上
[00:07:17.800 --> 00:07:21.560]  為我們所成就的救贖的陰典
[00:07:21.560 --> 00:07:24.360]  在陰典當中墜落了
[00:07:24.360 --> 00:07:29.480]  保羅在第五節裡
[00:07:29.480 --> 00:07:31.000]  繼續說
[00:07:31.000 --> 00:07:35.080]  基督徒已經因為單是藉著
[00:07:35.080 --> 00:07:37.080]  相信耶穌的死
[00:07:37.080 --> 00:07:39.960]  而去得到真正的自由
[00:07:39.960 --> 00:07:41.960]  所以第五節說我們靠著聖靈
[00:07:41.960 --> 00:07:43.400]  憑著信心
[00:07:43.400 --> 00:07:45.400]  等候所盼望的義
[00:07:45.400 --> 00:07:47.400]  其實保羅在這裡說的
[00:07:47.400 --> 00:07:49.000]  信靠耶穌
[00:07:49.000 --> 00:07:51.320]  不單是一種內心裡
[00:07:51.320 --> 00:07:55.160]  那一種信念
[00:07:55.160 --> 00:07:58.280]  而是這個相信
[00:07:58.280 --> 00:08:00.760]  導致我們有一個盼望
[00:08:00.760 --> 00:08:03.880]  我們盼望著得到上帝給我們一個
[00:08:03.880 --> 00:08:07.880]  可以說是最終極的自由的身份
[00:08:07.880 --> 00:08:09.560]  永恆的生命
[00:08:09.560 --> 00:08:11.160]  永恆與上帝同在
[00:08:11.160 --> 00:08:13.160]  而這個盼望
[00:08:13.160 --> 00:08:15.080]  而這個這麼大的渴求
[00:08:15.080 --> 00:08:17.800]  導致我今天生活的行為
[00:08:17.800 --> 00:08:21.880]  是要活在上帝的吩咐
[00:08:21.880 --> 00:08:24.520]  和上帝的誡明當中
[00:08:24.520 --> 00:08:28.760]  所以信不單是內在裡的認順
[00:08:28.760 --> 00:08:32.040]  而是影響在我日常生活裡
[00:08:32.040 --> 00:08:34.280]  我的行事為人
[00:08:34.280 --> 00:08:38.280]  有沒有學習跟著上帝的道
[00:08:38.280 --> 00:08:40.280]  上帝的吩咐而去做呢?
[00:08:40.280 --> 00:08:43.720]  這個成為了在下文裡
[00:08:43.720 --> 00:08:45.720]  保羅的一種伏筆
[00:08:45.720 --> 00:08:48.120]  一個真正得到自由的人
[00:08:48.120 --> 00:08:50.680]  究竟他的生活應該是怎樣的呢?
[00:08:50.680 --> 00:08:54.440]  在第五節到第六節
[00:08:54.440 --> 00:08:55.480]  保羅說
[00:08:55.480 --> 00:08:57.800]  原來在基督耶穌裡面
[00:08:57.800 --> 00:09:00.680]  受割禮不受割禮全無功效
[00:09:00.680 --> 00:09:05.240]  唯獨使人生發人愛的信心才有功效
[00:09:05.240 --> 00:09:07.960]  保羅其實在說
[00:09:07.960 --> 00:09:11.800]  要遵守割禮的那些是自誇
[00:09:11.800 --> 00:09:13.560]  不遵守割禮的那些
[00:09:13.560 --> 00:09:15.960]  都不要以為你有守割禮
[00:09:15.960 --> 00:09:16.680]  我沒有守割禮
[00:09:16.680 --> 00:09:19.400]  所以我是比你更勝一籌
[00:09:19.400 --> 00:09:22.840]  守割禮和不守割禮都不是最重要
[00:09:22.840 --> 00:09:24.280]  在保羅的意思就是說
[00:09:24.280 --> 00:09:27.480]  唯獨使人生發人愛的信心
[00:09:27.480 --> 00:09:31.720]  究竟那個人有沒有真真正正去相信耶穌
[00:09:31.720 --> 00:09:33.880]  唯有藉著耶穌的死
[00:09:33.880 --> 00:09:35.320]  耶穌的恩典
[00:09:35.320 --> 00:09:38.120]  所以我們有機會去跟從上帝
[00:09:38.120 --> 00:09:40.920]  我們有沒有真真正正的去相信呢?
[00:09:40.920 --> 00:09:43.240]  我們有沒有真真正正的去跟從呢?
[00:09:43.240 --> 00:09:45.240]  這個才是最重要
[00:09:45.240 --> 00:09:48.680]  這個才是保羅要帶出的一個重點
[00:09:48.680 --> 00:09:49.800]  保羅在說
[00:09:49.800 --> 00:09:54.680]  如果我們真的已經在基督裡面自由了
[00:09:54.680 --> 00:09:57.320]  我們已經得到上帝的拯救了
[00:09:57.320 --> 00:09:59.240]  我們已經得到上帝的赦免了
[00:09:59.240 --> 00:10:04.040]  我們再不用懼怕被我們的罪去定我們的罪了
[00:10:04.040 --> 00:10:06.360]  為什麼你們還這麼
[00:10:06.360 --> 00:10:12.040]  有些人回頭去受律法那種的牽制呢?
[00:10:12.040 --> 00:10:14.280]  為什麼會這樣呢?
[00:10:14.280 --> 00:10:16.840]  保羅在這裡帶出
[00:10:16.840 --> 00:10:17.640]  其實是說
[00:10:17.640 --> 00:10:21.000]  受割禮不受割禮不是最重要的
[00:10:21.000 --> 00:10:22.680]  最重要的是什麼呢?
[00:10:22.680 --> 00:10:26.120]  是人有沒有對上帝的信心
[00:10:26.120 --> 00:10:29.720]  唯獨這個信心才有真正的作用
[00:10:29.720 --> 00:10:31.560]  保羅在這裡說
[00:10:31.560 --> 00:10:32.680]  他的意思就是說
[00:10:32.680 --> 00:10:35.240]  我們唯有藉著真正的信心
[00:10:35.240 --> 00:10:36.200]  靠著聖靈
[00:10:36.200 --> 00:10:40.280]  我們才可以得到真真正正的一份自由
[00:10:40.280 --> 00:10:45.640]  接著保羅在第六節說
[00:10:45.640 --> 00:10:50.280]  唯獨使人生發人愛的信心才有功效
[00:10:50.280 --> 00:10:55.400]  在這裡保羅帶出一份信心
[00:10:55.400 --> 00:10:59.480]  因著愛而帶出來的這一份信心
[00:10:59.480 --> 00:11:05.240]  其實這個信心不單止是因信稱義的信心
[00:11:05.240 --> 00:11:07.000]  其實保羅在這裡說
[00:11:07.000 --> 00:11:11.160]  是延續這個因信稱義之後的信心的生活
[00:11:11.160 --> 00:11:14.200]  我們有這個信心
[00:11:14.200 --> 00:11:16.120]  我們說相信耶穌
[00:11:16.120 --> 00:11:17.400]  在以後的人生裡
[00:11:17.400 --> 00:11:18.840]  我以耶穌為我的主
[00:11:18.840 --> 00:11:22.120]  我們學習如何跟從耶穌的吩咐
[00:11:22.120 --> 00:11:23.960]  而去走這個生活
[00:11:23.960 --> 00:11:26.200]  而且保羅也有說
[00:11:26.200 --> 00:11:28.200]  因著這個愛
[00:11:28.200 --> 00:11:32.200]  這個愛不單止是說人對上帝的愛
[00:11:32.200 --> 00:11:34.360]  而因著我對上帝有愛
[00:11:34.360 --> 00:11:35.720]  所以我有這個信心
[00:11:35.720 --> 00:11:38.360]  其實更深一層的說
[00:11:38.360 --> 00:11:43.400]  他相信上帝的愛既然一開始推動我們
[00:11:43.400 --> 00:11:46.760]  激勵我們能夠相信耶穌
[00:11:46.760 --> 00:11:49.320]  保羅說我相信上帝的愛
[00:11:49.320 --> 00:11:51.160]  會繼續激勵我們
[00:11:51.160 --> 00:11:55.240]  讓我們找回起初那一份信心
[00:11:55.240 --> 00:11:58.600]  叫我們不再靠著那些律法
[00:11:58.600 --> 00:12:00.600]  那些猶太人的規條
[00:12:00.600 --> 00:12:02.360]  而是單靠著聖靈
[00:12:02.360 --> 00:12:03.720]  單靠著上帝
[00:12:03.720 --> 00:12:08.680]  讓我們得到一個真正自由的生命和生活
[00:12:08.680 --> 00:12:11.000]  這才是保羅真正的意思
[00:12:11.000 --> 00:12:13.000]  他不是對人有信心
[00:12:13.000 --> 00:12:15.000]  他是對神有信心
[00:12:15.000 --> 00:12:18.120]  他不是說相信生活在人那裡
[00:12:18.120 --> 00:12:21.640]  他相信上帝的愛會保守我們
[00:12:21.640 --> 00:12:26.120]  我們也要回應上帝對我們這一份的保守
[00:12:26.120 --> 00:12:30.040]  在第五章的第七至十二節
[00:12:30.040 --> 00:12:32.040]  保羅再次帶出
[00:12:32.040 --> 00:12:36.360]  我們得到的自由其實是不容易的
[00:12:36.360 --> 00:12:39.400]  做一些行為
[00:12:39.400 --> 00:12:42.200]  去換取一個救恩
[00:12:42.200 --> 00:12:45.560]  我們覺得很值得
[00:12:45.560 --> 00:12:46.840]  也很應該
[00:12:46.840 --> 00:12:49.320]  我們不用做事而得到
[00:12:49.320 --> 00:12:54.120]  很多時候我們都有一個問題
[00:12:54.120 --> 00:12:56.120]  就是我們很輕視得到的東西
[00:12:56.120 --> 00:12:57.320]  大家可以想像一下
[00:12:57.320 --> 00:12:58.360]  一個小朋友
[00:12:58.360 --> 00:13:00.360]  他從小到大
[00:13:00.360 --> 00:13:02.360]  他喜歡什麼他就可以買到
[00:13:02.360 --> 00:13:04.360]  喜歡什麼他就可以有
[00:13:04.360 --> 00:13:07.400]  你猜他會否珍惜他所擁有的玩具
[00:13:07.400 --> 00:13:08.840]  或者他所擁有的東西
[00:13:08.840 --> 00:13:10.040]  他是不會珍惜
[00:13:10.040 --> 00:13:12.040]  但一個小朋友
[00:13:12.040 --> 00:13:14.040]  他要等一年裏面
[00:13:14.040 --> 00:13:16.040]  可能只吃
[00:13:16.040 --> 00:13:19.080]  在他生日裏面吃一隻雞
[00:13:19.080 --> 00:13:23.080]  你猜他會否珍惜那一餐吃一隻雞的機會呢?
[00:13:23.080 --> 00:13:24.360]  他會很珍惜
[00:13:24.360 --> 00:13:26.360]  因為不是必然有
[00:13:26.360 --> 00:13:28.360]  不是必然有
[00:13:28.360 --> 00:13:30.840]  很多時候我們說恩典的時候
[00:13:30.840 --> 00:13:32.840]  得到一個真正自由
[00:13:32.840 --> 00:13:34.840]  這麼簡單相信就可以了
[00:13:34.840 --> 00:13:38.600]  我們很容易輕視得到的福份
[00:13:38.600 --> 00:13:40.200]  但保羅其實在這裏說
[00:13:40.200 --> 00:13:42.200]  我們能夠得到這個自由
[00:13:42.200 --> 00:13:45.800]  得到和上帝相交的生命
[00:13:45.800 --> 00:13:48.680]  不是一個偶然
[00:13:48.680 --> 00:13:51.240]  也不是很容易得來
[00:13:51.240 --> 00:13:53.240]  是要給很高的代價
[00:13:53.240 --> 00:13:56.040]  所以保羅提醒迦太的信徒
[00:13:56.040 --> 00:13:58.040]  我們得到這個自由
[00:13:58.040 --> 00:14:00.040]  是因為耶穌的死
[00:14:00.040 --> 00:14:01.640]  是因為他的死
[00:14:01.640 --> 00:14:03.960]  我們才有機會得到這個自由
[00:14:03.960 --> 00:14:05.560]  再三提醒
[00:14:05.560 --> 00:14:07.560]  再三提醒迦太的信徒
[00:14:07.560 --> 00:14:10.680]  不要輕易被外來的人
[00:14:10.680 --> 00:14:12.280]  去搞擾你們
[00:14:12.280 --> 00:14:17.000]  讓你們失去了這麼寶貴的福份
[00:14:17.000 --> 00:14:19.000]  保羅心中
[00:14:19.000 --> 00:14:21.000]  其實很擔心那些離開
[00:14:21.000 --> 00:14:22.600]  真理的信徒
[00:14:22.600 --> 00:14:25.400]  他也對那些搞擾
[00:14:25.400 --> 00:14:26.760]  迦太的信徒
[00:14:26.760 --> 00:14:29.800]  離開上帝真理的這一班人
[00:14:29.800 --> 00:14:33.160]  存在一個相當大的惱怒在裏面
[00:14:33.160 --> 00:14:34.120]  對這班人
[00:14:34.120 --> 00:14:39.000]  引導著一班本來得著救恩的人
[00:14:39.000 --> 00:14:41.000]  離開了真理
[00:14:41.000 --> 00:14:43.000]  保羅在第七節說
[00:14:43.000 --> 00:14:45.480]  問一班迦太教的信徒
[00:14:45.480 --> 00:14:48.680]  哪一個攔阻你們去順從真理呢?
[00:14:48.680 --> 00:14:51.400]  其實保羅不是真的想知道是哪一個
[00:14:51.400 --> 00:14:54.600]  他只是想激發這一班信徒去想
[00:14:54.600 --> 00:14:57.640]  你們之前本來走得好好的
[00:14:57.640 --> 00:15:01.400]  為什麼現在淪落到這麼惡劣的地步呢?
[00:15:01.400 --> 00:15:08.200]  再回到以前被罪奴役的一個境況裏面
[00:15:08.200 --> 00:15:09.640]  本來走得好好的
[00:15:09.640 --> 00:15:11.960]  為什麼現在走歪了呢?
[00:15:11.960 --> 00:15:13.960]  保羅很明白
[00:15:13.960 --> 00:15:17.000]  他們走歪是因為有一些人
[00:15:17.000 --> 00:15:18.840]  去慫恿
[00:15:18.840 --> 00:15:20.200]  去搞擾他們
[00:15:20.200 --> 00:15:23.720]  當然也可以反映一班迦太的信徒
[00:15:23.720 --> 00:15:25.720]  他們對真理的認識
[00:15:25.720 --> 00:15:27.240]  他們不是很透徹
[00:15:27.240 --> 00:15:29.800]  以致當他們不穩固的時候
[00:15:29.800 --> 00:15:32.920]  很容易被人說一些話
[00:15:32.920 --> 00:15:37.320]  引導他們走一條錯誤的道路上
[00:15:37.320 --> 00:15:40.040]  保羅在這裏帶出
[00:15:40.040 --> 00:15:41.560]  一班真正自由
[00:15:41.560 --> 00:15:42.840]  一個真正自由的人
[00:15:42.840 --> 00:15:44.440]  是會順從真理
[00:15:44.440 --> 00:15:47.400]  是會持續地去順從真理
[00:15:47.400 --> 00:15:49.400]  保羅在這裏帶出
[00:15:49.400 --> 00:15:52.520]  這不單止是裏面的那種凝訊
[00:15:52.520 --> 00:15:53.960]  而在生活上
[00:15:53.960 --> 00:15:56.040]  都會反映到
[00:15:56.040 --> 00:15:59.320]  他自己是一個願意跟從上帝的一個人
[00:15:59.320 --> 00:16:01.960]  所以在保羅的書信裏面
[00:16:01.960 --> 00:16:04.120]  大家如果有留心去看
[00:16:04.120 --> 00:16:05.640]  一個信仰
[00:16:05.640 --> 00:16:07.720]  和一個生活其實是分不開的
[00:16:07.720 --> 00:16:10.680]  外在的信仰是反映了裏面
[00:16:10.680 --> 00:16:12.760]  那種跟從上帝的心智
[00:16:12.760 --> 00:16:16.120]  如果有一個人很真心跟從上帝的時候
[00:16:16.120 --> 00:16:17.400]  他外在的生活
[00:16:17.400 --> 00:16:21.560]  也都會去反映到他這個立志
[00:16:21.560 --> 00:16:25.080]  在保羅第八、第九節裏面
[00:16:25.080 --> 00:16:26.040]  他繼續說
[00:16:26.040 --> 00:16:29.880]  這種引誘一定不是來自上帝
[00:16:29.880 --> 00:16:33.880]  上帝不會叫人走一條錯誤的道路
[00:16:33.880 --> 00:16:36.680]  他們現在走錯誤的道路的原因
[00:16:36.680 --> 00:16:38.680]  是有一班人搞擾他們
[00:16:38.680 --> 00:16:41.720]  動搖了他們這個信心
[00:16:41.720 --> 00:16:43.720]  和這個信仰
[00:16:43.720 --> 00:16:47.320]  接著保羅借用一句話去說
[00:16:47.320 --> 00:16:49.080]  他說弟兄姊妹
[00:16:49.080 --> 00:16:50.200]  你要小心
[00:16:50.200 --> 00:16:52.760]  一點的面膠
[00:16:52.760 --> 00:16:55.480]  就可以將全團發起來
[00:16:55.480 --> 00:16:56.760]  意思就是說
[00:16:56.760 --> 00:16:57.880]  一團的麵粉
[00:16:57.880 --> 00:16:59.560]  你只要放一點面膠進去
[00:16:59.560 --> 00:17:00.840]  它就全團發起來
[00:17:00.840 --> 00:17:04.200]  少少的一些物質
[00:17:04.200 --> 00:17:06.840]  就可以對全團有一個很大的影響
[00:17:06.840 --> 00:17:09.000]  其實保羅的意思是提醒他們
[00:17:09.000 --> 00:17:12.280]  不要輕忽一些好像很小的事
[00:17:12.280 --> 00:17:14.120]  可能當時有些人去說
[00:17:14.120 --> 00:17:16.280]  我們信耶穌
[00:17:16.280 --> 00:17:17.640]  當然要信耶穌
[00:17:17.640 --> 00:17:19.000]  不過守國禮
[00:17:19.000 --> 00:17:19.880]  沒有問題
[00:17:19.880 --> 00:17:20.760]  多做一件事
[00:17:20.760 --> 00:17:21.800]  沒有吃虧
[00:17:21.800 --> 00:17:24.840]  可能有些人會這樣去說法也不一定
[00:17:24.840 --> 00:17:27.000]  但是保羅在這裡提醒他們
[00:17:27.000 --> 00:17:29.080]  少少的行動
[00:17:29.080 --> 00:17:31.720]  少少的一些錯誤
[00:17:31.720 --> 00:17:34.920]  可能就會影響整體上
[00:17:34.920 --> 00:17:36.520]  我們一些的賄賂
[00:17:36.520 --> 00:17:37.560]  一些的徘徊
[00:17:37.560 --> 00:17:40.120]  不要小看一點點
[00:17:40.120 --> 00:17:42.680]  因為一點點的行動
[00:17:42.680 --> 00:17:45.000]  可能會摧毀我們整個的生命
[00:17:45.000 --> 00:17:46.520]  和整個的信心
[00:17:46.680 --> 00:17:52.920]  所以保羅在這裡帶出一個很重要的信息
[00:17:52.920 --> 00:17:55.160]  加泰教會的信徒說
[00:17:55.160 --> 00:17:56.280]  我們要小心
[00:17:56.280 --> 00:17:57.560]  少少的行動
[00:17:57.560 --> 00:17:59.480]  稍微走錯了一些路
[00:17:59.480 --> 00:18:01.640]  可能都會導致我們滅亡
[00:18:01.640 --> 00:18:04.920]  所以保羅其實在這裡很用心地
