
[00:00:00.000 --> 00:00:02.440]  在講到之前我想問大家一個問題
[00:04:04.200 --> 00:04:06.200]  在復活的時候
[00:04:06.200 --> 00:04:09.200]  以大能顯明祂是神的兒子
[00:04:09.200 --> 00:04:11.200]  在復活當中
[00:04:11.200 --> 00:04:14.200]  彰顯出祂勝過死亡的權能
[00:04:14.200 --> 00:04:17.200]  因此在榮耀、在美德當中
[00:04:17.200 --> 00:04:19.200]  向我們發出呼召
[00:04:19.200 --> 00:04:21.200]  而當我們認識主的時候
[00:04:21.200 --> 00:04:25.200]  就感受到主來呼召我們的生命
[00:04:25.200 --> 00:04:29.200]  祂呼召我們代表我們有一份的恩惠
[00:04:29.200 --> 00:04:30.200]  聖經就說
[00:04:30.200 --> 00:04:36.200]  將一切關乎生命和虔敬的事賜給我們
[00:04:36.200 --> 00:04:40.200]  關乎永恆的生命、得救的生命的事
[00:04:40.200 --> 00:04:42.200]  關乎敬虔的事
[00:04:42.200 --> 00:04:45.200]  敬虔的事就是屬神的事
[00:04:45.200 --> 00:04:48.200]  人怎能夠討神的喜歡呢?
[00:04:48.200 --> 00:04:54.200]  人怎能夠和這位永恆的上帝有聯繫呢?
[00:04:54.200 --> 00:04:56.200]  關乎敬虔
[00:04:56.200 --> 00:04:59.200]  敬虔英文大家知道是Godliness
[00:04:59.200 --> 00:05:01.200]  是關乎屬神的事
[00:05:01.200 --> 00:05:05.200]  神將一切都已經賜給我們
[00:05:05.200 --> 00:05:07.200]  從另一個角度去了解
[00:05:07.200 --> 00:05:09.200]  在第四節就說
[00:05:09.200 --> 00:05:16.200]  因此祂已將有寶貴又極大的英許賜給我們
[00:05:16.200 --> 00:05:17.200]  是甚麼英許呢?
[00:05:17.200 --> 00:05:19.200]  大家再讀一次
[00:05:19.200 --> 00:05:25.200]  叫我們既脫離世上從情欲來的敗壞
[00:05:25.200 --> 00:05:29.200]  就得以賜給我們
[00:05:29.200 --> 00:05:31.200]  神將一個英許賜給我們
[00:05:31.200 --> 00:05:33.200]  叫我們脫離敗壞
[00:05:33.200 --> 00:05:37.200]  敗壞是因為人裡面的私欲、情欲
[00:05:37.200 --> 00:05:40.200]  不願意聽從神的心意
[00:05:40.200 --> 00:05:42.200]  只是按自己所喜好的
[00:05:42.200 --> 00:05:46.200]  按自己的情欲來做一些事情
[00:05:46.200 --> 00:05:49.200]  帶來生命的敗壞
[00:05:49.200 --> 00:05:51.200]  但神救我們脫離
[00:05:51.200 --> 00:05:54.200]  而且將一種特別的恩典
[00:05:54.200 --> 00:05:58.200]  就是與神的性情有份
[00:05:58.200 --> 00:06:01.200]  有份於一位永恆的上帝
[00:06:01.200 --> 00:06:05.200]  祂那種美善來賜給我們
[00:06:05.200 --> 00:06:07.200]  當我們說到敗壞的時候
[00:06:07.200 --> 00:06:09.200]  大家很多時候看新聞、看報紙
[00:06:09.200 --> 00:06:11.200]  你會看到很多消息
[00:06:11.200 --> 00:06:12.200]  有時會看到
[00:06:12.200 --> 00:06:14.200]  嘩!這樣都可以?
[00:06:14.200 --> 00:06:16.200]  我心裡面覺得很難接受
[00:06:16.200 --> 00:06:18.200]  為甚麼會有這樣的事情?
[00:06:18.200 --> 00:06:19.200]  最近的新聞
[00:06:19.200 --> 00:06:21.200]  大家常常會講述的
[00:06:21.200 --> 00:06:23.200]  就是在印度發生的事
[00:06:23.200 --> 00:06:26.200]  你知不知道我想說哪件事?
[00:06:26.200 --> 00:06:28.200]  在巴士上
[00:06:28.200 --> 00:06:32.200]  六個男士輪姦一位大學生
[00:06:32.200 --> 00:06:34.200]  23歲
[00:06:34.200 --> 00:06:36.200]  不單這樣還毆打他
[00:06:36.200 --> 00:06:39.200]  之後將他拋出巴士之外
[00:06:39.200 --> 00:06:40.200]  然後駛一輛巴士
[00:06:40.200 --> 00:06:44.200]  預備剪過他的身上
[00:06:44.200 --> 00:06:45.200]  你聽到這些報道的時候
[00:06:45.200 --> 00:06:49.200]  你會發覺為甚麼人這麼醜陋
[00:06:49.200 --> 00:06:52.200]  竟然做這麼殘忍的事情
[00:06:52.200 --> 00:06:54.200]  但你會發覺這件事
[00:06:54.200 --> 00:06:56.200]  原來不是一件單獨的事件
[00:06:56.200 --> 00:06:58.200]  在印度2011年
[00:06:58.200 --> 00:07:04.200]  全國有2萬4千宗強姦案件
[00:07:04.200 --> 00:07:07.200]  但印度女性地位很低
[00:07:07.200 --> 00:07:10.200]  因此報案的只是佔極少數
[00:07:10.200 --> 00:07:12.200]  所以你可以想像
[00:07:12.200 --> 00:07:15.200]  有多少婦女被強姦
[00:07:15.200 --> 00:07:17.200]  在新德里這個地方
[00:07:17.200 --> 00:07:20.200]  以為在大城市應該比較好
[00:07:20.200 --> 00:07:21.200]  但這個大城市
[00:07:21.200 --> 00:07:25.200]  竟然被人稱為強姦之都
[00:07:25.200 --> 00:07:27.200]  被訪問其中的女士
[00:07:27.200 --> 00:07:29.200]  一個調查研究問她們
[00:07:29.200 --> 00:07:31.200]  有沒有受過性騷擾
[00:07:31.200 --> 00:07:34.200]  不是說言語的性騷擾
[00:07:34.200 --> 00:07:37.200]  是真正肉體上的性騷擾
[00:07:37.200 --> 00:07:38.200]  被訪問當中的女士
[00:07:38.200 --> 00:07:43.200]  三分之一表示曾經受過性騷擾
[00:07:43.200 --> 00:07:46.200]  你說為甚麼可以這樣
[00:07:46.200 --> 00:07:49.200]  為甚麼人可以放縱自己的情慾
[00:07:49.200 --> 00:07:52.200]  可以完全不會對別人的尊重
[00:07:52.200 --> 00:07:55.200]  而對別人有這麼大的傷害
[00:07:55.200 --> 00:07:57.200]  當然你會知道這些事情
[00:07:57.200 --> 00:07:59.200]  不單單在印度發生
[00:07:59.200 --> 00:08:01.200]  在很多國家
[00:08:01.200 --> 00:08:04.200]  很多城市包括香港
[00:08:04.200 --> 00:08:08.200]  各式各樣敗壞的事情出現
[00:08:08.200 --> 00:08:10.200]  當你看這些事情的時候
[00:08:10.200 --> 00:08:12.200]  有時心會很灰暗
[00:08:12.200 --> 00:08:15.200]  這個世界好像沒甚麼盼望
[00:08:15.200 --> 00:08:17.200]  但感謝主耶穌降生
[00:08:17.200 --> 00:08:19.200]  承傳了拯救
[00:08:19.200 --> 00:08:23.200]  叫你和我從這些敗壞中釋放出來
[00:08:23.200 --> 00:08:25.200]  告訴我們
[00:08:25.200 --> 00:08:29.200]  要賜給我們與神的性情有份
[00:08:29.200 --> 00:08:32.200]  神的性情是甚麼性情
[00:08:32.200 --> 00:08:35.200]  是公義慈愛的性情
[00:08:35.200 --> 00:08:37.200]  是沒有憐憫
[00:08:37.200 --> 00:08:41.200]  沒有恩惠的上帝的性情
[00:08:41.200 --> 00:08:45.200]  而你和我竟然可以領受這份性情
[00:08:45.200 --> 00:08:48.200]  在我們的生命中
[00:08:48.200 --> 00:08:51.200]  你說不可能的
[00:08:51.200 --> 00:08:53.200]  怎麼可以
[00:08:53.200 --> 00:08:54.200]  人們這麼敗壞
[00:08:54.200 --> 00:08:57.200]  怎麼可以這樣改變
[00:08:57.200 --> 00:09:01.200]  但你留心聖經剛才說的第三節
[00:09:01.200 --> 00:09:05.200]  一開始說神的神能
[00:09:05.200 --> 00:09:08.200]  新曰本說 神性的能力
[00:09:08.200 --> 00:09:11.200]  神的能力能夠去改變我們
[00:09:11.200 --> 00:09:15.200]  能夠賜給我們一種生命的完全更新
[00:09:15.200 --> 00:09:17.200]  因為聖經在開始的時候說
[00:09:17.200 --> 00:09:19.200]  感謝上帝神將神能
[00:09:19.200 --> 00:09:21.200]  藉著祂的神能
[00:09:21.200 --> 00:09:24.200]  將這種的應許賜給我們
[00:09:24.200 --> 00:09:27.200]  我請大家挾著彼得後書
[00:09:27.200 --> 00:09:31.200]  遣去前面的羅馬書第八章
[00:09:31.200 --> 00:09:38.200]  羅馬書第八章新約的1694頁
[00:09:38.200 --> 00:09:42.200]  第八章的第七節
[00:09:44.200 --> 00:09:47.200]  第七節到第九節
[00:09:47.200 --> 00:09:50.200]  和學本這樣說的
[00:09:50.200 --> 00:09:53.200]  原來體貼肉體的
[00:09:53.200 --> 00:09:55.200]  就是與神為仇
[00:09:55.200 --> 00:09:57.200]  因為不服神的律法
[00:09:57.200 --> 00:10:01.200]  也是不能服人內心那種的私慾
[00:10:01.200 --> 00:10:03.200]  控制著人的心
[00:10:03.200 --> 00:10:06.200]  以致人很想能夠行在光明的路上
[00:10:06.200 --> 00:10:08.200]  可以馴服神的律法
[00:10:08.200 --> 00:10:11.200]  但是不能服 做不到
[00:10:11.200 --> 00:10:14.200]  沒有能力做到 第八節
[00:10:14.200 --> 00:10:18.200]  而且屬肉體的人不能得神的喜歡
[00:10:18.200 --> 00:10:20.200]  是與神為敵
[00:10:20.200 --> 00:10:21.200]  然後第九節
[00:10:21.200 --> 00:10:25.200]  如果神的聖的靈住在你們心裡
[00:10:25.200 --> 00:10:30.200]  你們就不屬肉體 乃屬聖靈了
[00:10:30.200 --> 00:10:32.200]  人若沒有基督的靈
[00:10:32.200 --> 00:10:35.200]  就不是屬基督的
[00:10:35.200 --> 00:10:39.200]  聖經提到神將聖靈賜給我們
[00:10:39.200 --> 00:10:41.200]  讀過聖經 你知道
[00:10:41.200 --> 00:10:42.200]  聖經清楚說
[00:10:42.200 --> 00:10:43.200]  當我們信主那一刻
[00:10:43.200 --> 00:10:46.200]  神給我們經歷生命的重生
[00:10:46.200 --> 00:10:51.200]  因為祂賜聖靈永遠與我們同在
[00:10:51.200 --> 00:10:53.200]  因此聖靈成為了我們生命的力量
[00:10:53.200 --> 00:10:56.200]  可以勝過肉體
[00:10:56.200 --> 00:10:58.200]  而聖靈在我們生命當中
[00:10:58.200 --> 00:11:01.200]  叫我們裡面經歷不斷的更新
[00:11:01.200 --> 00:11:03.200]  因此你和我有基督的靈
[00:11:03.200 --> 00:11:06.200]  因此我們不是屬肉體
[00:11:06.200 --> 00:11:08.200]  是屬基督的
[00:11:08.200 --> 00:11:12.200]  而你和我就有一種生命的盼望
[00:11:12.200 --> 00:11:14.200]  凡是信靠耶穌的人
[00:11:14.200 --> 00:11:17.200]  經歷這種生命的更新
[00:11:17.200 --> 00:11:22.200]  我們回到彼得後書
[00:11:22.200 --> 00:11:25.200]  既然領受了一份這麼大的應許
[00:11:25.200 --> 00:11:29.200]  第五節就跟著說了
[00:11:29.200 --> 00:11:30.200]  聖經第五節
[00:11:30.200 --> 00:11:32.200]  正因者緣故
[00:11:32.200 --> 00:11:36.200]  你們要憤外地殷勤
[00:11:36.200 --> 00:11:38.200]  正因為我們領受了這麼大的應許
[00:11:38.200 --> 00:11:42.200]  就應該殷勤努力地追求
[00:11:42.200 --> 00:11:44.200]  大家讀聖經的時候留心
[00:11:44.200 --> 00:11:49.200]  不是說你殷勤努力去得到神的聖情
[00:11:49.200 --> 00:11:51.200]  不是因為你已經得到了
[00:11:51.200 --> 00:11:54.200]  已經領受了神給你的應許
[00:11:54.200 --> 00:11:57.200]  但為什麼還要努力呢?
[00:11:57.200 --> 00:11:58.200]  聖經就說
[00:11:58.200 --> 00:12:04.200]  你努力是為了去兌現神給你的應許
[00:12:04.200 --> 00:12:07.200]  不是憑著你自己能夠成全
[00:12:07.200 --> 00:12:10.200]  是神已經賜給你這個應許
[00:12:10.200 --> 00:12:12.200]  但你要去努力
[00:12:12.200 --> 00:12:15.200]  讓這個應許成為事實
[00:12:15.200 --> 00:12:18.200]  成全在你的身上
[00:12:18.200 --> 00:12:19.200]  我用兌現這個字
[00:12:19.200 --> 00:12:21.200]  或者我稍為解釋
[00:12:21.200 --> 00:12:23.200]  用一個簡單的例子
[00:12:23.200 --> 00:12:24.200]  一個小朋友
[00:12:24.200 --> 00:12:25.200]  很小的時候
[00:12:25.200 --> 00:12:27.200]  但他很喜歡吃蛋糕
[00:12:27.200 --> 00:12:28.200]  家裡沒有蛋糕
[00:12:28.200 --> 00:12:31.200]  就不斷叫媽媽給他吃蛋糕
[00:12:31.200 --> 00:12:32.200]  媽媽在抽屜裡
[00:12:32.200 --> 00:12:35.200]  找了張餅卡出來
[00:12:35.200 --> 00:12:36.200]  跟女兒說
[00:12:36.200 --> 00:12:38.200]  女兒,叫媽媽帶你出街
[00:12:38.200 --> 00:12:42.200]  去餅店裡拿一件蛋糕
[00:12:42.200 --> 00:12:45.200]  這個小朋友拿著一張卡紙
[00:12:45.200 --> 00:12:47.200]  看著看著
[00:12:47.200 --> 00:12:48.200]  然後很不開心
[00:12:48.200 --> 00:12:49.200]  扔回給媽媽
[00:12:49.200 --> 00:12:50.200]  也不是錢
[00:12:50.200 --> 00:12:53.200]  當然買不到蛋糕
[00:12:53.200 --> 00:12:55.200]  他不知道那張餅卷
[00:12:55.200 --> 00:12:58.200]  是可以換取蛋糕的
[00:12:58.200 --> 00:13:01.200]  所以他不會願意上街
[00:13:01.200 --> 00:13:04.200]  不會願意走到店裡
[00:13:04.200 --> 00:13:09.200]  不會去兌現這張餅卷
[00:13:09.200 --> 00:13:10.200]  你明白我的意思嗎?
[00:13:10.200 --> 00:13:13.200]  就是當神將應許賜給你的時候
[00:13:13.200 --> 00:13:15.200]  祂是很渴望你能夠去珍惜
[00:13:15.200 --> 00:13:17.200]  祂給你的應許
[00:13:17.200 --> 00:13:22.200]  然後去得著這一份的應許
[00:13:22.200 --> 00:13:23.200]  我聽過
[00:13:23.200 --> 00:13:24.200]  大家都聽過
[00:13:24.200 --> 00:13:25.200]  很多弟兄姊妹當他們信主之後
[00:13:25.200 --> 00:13:27.200]  經歷生命的改變
[00:13:27.200 --> 00:13:28.200]  因為姊妹說到
[00:13:28.200 --> 00:13:30.200]  他信主之前
[00:13:30.200 --> 00:13:33.200]  跟他媽媽的關係很惡劣
[00:13:33.200 --> 00:13:37.200]  媽媽從小打他罵他
[00:13:37.200 --> 00:13:39.200]  關係之間破裂了
[00:13:39.200 --> 00:13:41.200]  因此當他稍為長大一點的時候
[00:13:41.200 --> 00:13:42.200]  他就搬出家裡
[00:13:42.200 --> 00:13:44.200]  不再在家裡住
[00:13:44.200 --> 00:13:46.200]  自己找個地方住
[00:13:46.200 --> 00:13:47.200]  後來很奇妙
[00:13:47.200 --> 00:13:48.200]  他信了主
[00:13:48.200 --> 00:13:49.200]  信了主之後
[00:13:49.200 --> 00:13:51.200]  純粹一種感動
[00:13:51.200 --> 00:13:54.200]  好像神提醒他要原諒媽媽
[00:13:54.200 --> 00:13:56.200]  要愛媽媽
[00:13:56.200 --> 00:13:58.200]  但是他自己跟自己說
[00:13:58.200 --> 00:14:00.200]  沒有可能的
[00:14:00.200 --> 00:14:01.200]  我一想起媽媽
[00:14:01.200 --> 00:14:04.200]  我的怒氣就湧出來了
[00:14:04.200 --> 00:14:05.200]  我永遠不會原諒
[00:14:05.200 --> 00:14:09.200]  這個曾經傷害我的母親
[00:14:09.200 --> 00:14:11.200]  有一次突然間聽到
[00:14:11.200 --> 00:14:12.200]  有人告訴他
[00:14:12.200 --> 00:14:15.200]  媽媽病了
[00:14:15.200 --> 00:14:16.200]  他心裡很掙扎
[00:14:16.200 --> 00:14:19.200]  很想去探一探她
[00:14:19.200 --> 00:14:21.200]  但心裡還是放不下
[00:14:21.200 --> 00:14:24.200]  但是聖靈一路感動他
[00:14:24.200 --> 00:14:26.200]  他最終經過掙扎之後
[00:14:26.200 --> 00:14:30.200]  決心去探問候媽媽
[00:14:30.200 --> 00:14:31.200]  去到的時候
[00:14:31.200 --> 00:14:33.200]  媽媽很驚奇
[00:14:33.200 --> 00:14:37.200]  竟然女兒能夠回到家裡探望他
[00:14:37.200 --> 00:14:38.200]  但是更大的驚奇
[00:14:38.200 --> 00:14:40.200]  就是女兒自己
[00:14:40.200 --> 00:14:41.200]  她女兒很驚訝
[00:14:41.200 --> 00:14:43.200]  自己竟然能夠接納一位
[00:14:43.200 --> 00:14:46.200]  自己曾護的母親
[00:14:46.200 --> 00:14:48.200]  竟然去關心她
[00:14:48.200 --> 00:14:51.200]  因此她最大的驚訝
[00:14:51.200 --> 00:14:53.200]  是自己的改變
[00:14:53.200 --> 00:14:55.200]  很多的教徒
[00:14:55.200 --> 00:14:57.200]  他內心有一種體會
[00:14:57.200 --> 00:15:02.200]  感覺到聖靈是引導他做良善的事情
[00:15:02.200 --> 00:15:05.200]  直到他走出來
[00:15:05.200 --> 00:15:08.200]  真正能夠去有所行動
[00:15:08.200 --> 00:15:12.200]  他就發覺自己的生命開始轉變
[00:15:12.200 --> 00:15:14.200]  開始體會到神給他的應許
[00:15:14.200 --> 00:15:17.200]  成為了他生命的事實
[00:15:17.200 --> 00:15:19.200]  不再是一個好像理念
[00:15:19.200 --> 00:15:23.200]  而是他生命的真實的一部分
[00:15:23.200 --> 00:15:26.200]  我們叫做對言
[00:15:26.200 --> 00:15:29.200]  是當你相信神已經將應許賜給你
[00:15:29.200 --> 00:15:30.200]  因此你去追求
[00:15:30.200 --> 00:15:33.200]  讓應許成為你生命的事實
[00:15:33.200 --> 00:15:34.200]  各位聽眾
[00:15:34.200 --> 00:15:35.200]  當時已經說到
[00:15:35.200 --> 00:15:37.200]  有了信心要加上得行
[00:15:37.200 --> 00:15:42.200]  有了得行要加上知識等等
[00:15:42.200 --> 00:15:43.200]  你要問自己的問題
[00:15:43.200 --> 00:15:46.200]  我怎樣能夠幫自己更多
[00:15:46.200 --> 00:15:49.200]  能夠認識聖經
[00:15:49.200 --> 00:15:52.200]  我怎樣能夠更多去愛別人
[00:15:52.200 --> 00:15:54.200]  怎樣去節制
[00:15:54.200 --> 00:15:56.200]  你說我做不到的
[00:15:56.200 --> 00:15:57.200]  沒錯你自己做不到
[00:15:57.200 --> 00:15:59.200]  但是神經應許你
[00:15:59.200 --> 00:16:01.200]  會賜給你
[00:16:01.200 --> 00:16:05.200]  你只要去留心怎樣去行出來
[00:16:05.200 --> 00:16:07.200]  你就會在行的過程當中
[00:16:07.200 --> 00:16:10.200]  讓應許成為事實
[00:16:10.200 --> 00:16:13.200]  成為你生命的真實的部分
[00:16:13.200 --> 00:16:17.200]  大家再看下一個經文
[00:16:17.200 --> 00:16:19.200]  正因者緣故
[00:16:19.200 --> 00:16:21.200]  你們要憤外地恩勤
[00:16:21.200 --> 00:16:23.200]  信心又要加上得行
[00:16:23.200 --> 00:16:26.200]  有了得行要加上知識
[00:16:26.200 --> 00:16:28.200]  有了知識又加上節制
[00:16:28.200 --> 00:16:35.200]  你數一下總共說了多少種的美德
[00:16:35.200 --> 00:16:38.200]  有多少種
[00:16:38.200 --> 00:16:40.200]  有八種
[00:16:40.200 --> 00:16:41.200]  不容易數
[00:16:41.200 --> 00:16:43.200]  因為有些重覆重覆地說
[00:16:43.200 --> 00:16:44.200]  有八種的美德
[00:16:44.200 --> 00:16:45.200]  提到一個基督徒
[00:16:45.200 --> 00:16:50.200]  一種健康生命的品格的表現
[00:16:50.200 --> 00:16:52.200]  這個基督徒在過程當中
[00:16:52.200 --> 00:16:55.200]  他讓自己的生命一步步地成長
[00:16:55.200 --> 00:16:59.200]  而美德與美德之間是互相關連的
[00:16:59.200 --> 00:17:03.200]  一項的美德引發另一項的美德
[00:17:03.200 --> 00:17:09.200]  新的美德是令到之前的美德更加的完全
[00:17:09.200 --> 00:17:14.200]  而產生一種很平衡整個生命的成長
[00:17:14.200 --> 00:17:16.200]  或者我解釋一下
[00:17:16.200 --> 00:17:17.200]  大家看到說
[00:17:17.200 --> 00:17:22.200]  有了知識又加上節制
[00:17:22.200 --> 00:17:24.200]  承英所說的知識
[00:17:24.200 --> 00:17:26.200]  是說對神真理的認識
[00:17:26.200 --> 00:17:29.200]  能夠分辨是非
[00:17:29.200 --> 00:17:32.200]  分辨好和壞
[00:17:32.200 --> 00:17:34.200]  所以有了真理的知識之後
[00:17:34.200 --> 00:17:37.200]  你能夠判斷什麼是值得你做
[00:17:37.200 --> 00:17:38.200]  什麼不值得你做
[00:17:38.200 --> 00:17:40.200]  什麼要拒絕的
[00:17:40.200 --> 00:17:41.200]  有了知識之後
[00:17:41.200 --> 00:17:45.200]  承英提及的知識是說包括了行動
[00:17:45.200 --> 00:17:47.200]  慢慢你會走出來
[00:17:47.200 --> 00:17:50.200]  但你會發覺當中更加帶來一個力量
[00:17:50.200 --> 00:17:53.200]  叫你能夠節制
[00:17:53.200 --> 00:17:55.200]  說起節制的時候
[00:17:55.200 --> 00:17:58.200]  我相信節制是香港人
[00:17:58.200 --> 00:18:02.200]  或者香港的教徒一個很大的需要
[00:18:02.200 --> 00:18:08.200]  因為我們常常都會過分地投入一些的事
[00:18:08.200 --> 00:18:12.200]  我們常常中文說過則為
[00:18:12.200 --> 00:18:14.200]  什麼?
[00:18:14.200 --> 00:18:17.200]  這個中文好像很陌生
[00:18:17.200 --> 00:18:20.200]  過則為災
[00:18:20.200 --> 00:18:21.200]  當你有一些事情
[00:18:21.200 --> 00:18:23.200]  本來一條的界線
[00:18:23.200 --> 00:18:24.200]  你可能吃一些東西
[00:18:24.200 --> 00:18:25.200]  享受食物
[00:18:25.200 --> 00:18:27.200]  但你過了界線
[00:18:27.200 --> 00:18:29.200]  來到暴食、濫食
[00:18:29.200 --> 00:18:33.200]  就成為了你肚子裡的災禍
[00:18:33.200 --> 00:18:35.200]  很多時候我們需要節制
[00:18:35.200 --> 00:18:37.200]  今天很多青少年
[00:18:37.200 --> 00:18:40.200]  一上網之後就節制不了
[00:18:40.200 --> 00:18:43.200]  兩個小時、三個小時、五個小時
[00:18:43.200 --> 00:18:45.200]  因此需要一份節制
[00:18:45.200 --> 00:18:47.200]  但承英告訴我們
[00:18:47.200 --> 00:18:51.200]  承英將一份節制的性情賜給了我們
[00:18:51.200 --> 00:18:53.200]  而面對這個挑戰的時候
[00:18:53.200 --> 00:18:55.200]  你有一種知識
[00:18:55.200 --> 00:18:57.200]  能夠分辨到某一種事情
[00:18:57.200 --> 00:19:01.200]  不適合給自己長期或過多
[00:19:01.200 --> 00:19:06.200]  因此你學習留心節制自己
[00:19:06.200 --> 00:19:09.200]  不讓這些情慾來控制
[00:19:09.200 --> 00:19:12.200]  因此你的生命進一步成長
[00:19:12.200 --> 00:19:14.200]  進一步成熟
[00:19:14.200 --> 00:19:18.200]  因此知識也引發了節制的能力
[00:19:18.200 --> 00:19:20.200]  然後你再看
[00:19:20.200 --> 00:19:23.200]  他說有了節制要加上什麼?
[00:19:23.200 --> 00:19:25.200]  忍耐
[00:19:25.200 --> 00:19:27.200]  要加上忍耐
[00:19:27.200 --> 00:19:29.200]  忍耐是相對於一些時候
[00:19:29.200 --> 00:19:31.200]  當你患病
[00:19:31.200 --> 00:19:34.200]  當你有困難、有苦難的時候
[00:19:34.200 --> 00:19:37.200]  能夠在當中忍耐住
[00:19:37.200 --> 00:19:40.200]  我這幾天身體不舒服
[00:19:40.200 --> 00:19:43.200]  有些喉嚨不舒服
[00:19:43.200 --> 00:19:45.200]  有些時候想做一些事情
