
[00:00:00.000 --> 00:00:03.080]  我們今天也會繼續思想《約翰一書》的經文
[00:01:48.420 --> 00:01:50.940]  如果神是愛的話
[00:01:50.940 --> 00:01:53.860]  因此每個人都可以得救的
[00:01:53.860 --> 00:01:55.980]  所以不一定要相信耶穌
[00:01:55.980 --> 00:01:56.940]  因為祂愛我們
[00:01:56.940 --> 00:02:00.340]  不會讓我們受刑罰
[00:02:00.340 --> 00:02:04.180]  所以我們一定可以放心得救
[00:02:04.180 --> 00:02:05.660]  有些人又說
[00:02:05.660 --> 00:02:07.380]  如果神是愛的話
[00:02:07.380 --> 00:02:11.420]  我們一定可以包容所有人
[00:02:11.420 --> 00:02:13.260]  無論祂在做甚麼事情
[00:02:13.260 --> 00:02:15.260]  神會包容我們
[00:02:15.260 --> 00:02:16.820]  因此不需要介意
[00:02:16.820 --> 00:02:20.660]  如何討論甚麼行為標準
[00:02:20.660 --> 00:02:23.940]  接受就可以了
[00:02:23.940 --> 00:02:25.140]  你會很清楚體會到
[00:02:25.140 --> 00:02:25.860]  在社會上
[00:02:25.860 --> 00:02:27.700]  當人只是強調愛
[00:02:27.700 --> 00:02:29.460]  而沒有真理的時候
[00:02:29.460 --> 00:02:33.340]  那些愛就不再是真正的愛
[00:02:33.340 --> 00:02:34.660]  變成了
[00:02:34.660 --> 00:02:36.100]  或者是溺愛
[00:02:36.100 --> 00:02:37.580]  或者是姑息
[00:02:37.580 --> 00:02:40.060]  或者是罪
[00:02:40.060 --> 00:02:41.140]  因此今天當我們讀到
[00:02:41.140 --> 00:02:42.660]  《聖經》第四章的
[00:02:42.660 --> 00:02:44.460]  第一到第六節的時候
[00:02:44.460 --> 00:02:47.140]  你會發覺《聖經》很清楚提及一件事情
[00:02:47.140 --> 00:02:51.060]  就是我們要小心去認識真理
[00:02:51.060 --> 00:02:53.140]  亦要從那些
[00:02:53.140 --> 00:02:56.620]  否定真理的事情上分別出來
[00:02:56.620 --> 00:02:57.700]  所以我們大家一起
[00:02:57.700 --> 00:03:03.140]  先來思想第四章第一節的經文
[00:03:03.140 --> 00:03:04.700]  這裡特別提及一件事情
[00:03:04.700 --> 00:03:07.260]  就是要試驗各種道理
[00:03:07.260 --> 00:03:09.780]  是否源出於神
[00:03:09.780 --> 00:03:12.340]  或者源出於惡者
[00:03:12.340 --> 00:03:14.260]  源出於甚麼的靈呢
[00:03:14.260 --> 00:03:16.700]  這是我們要思想的事情
[00:03:16.700 --> 00:03:17.500]  在第四章第一節
[00:03:17.500 --> 00:03:19.540]  剛才我們讀到的經文裡面
[00:03:19.540 --> 00:03:20.940]  聖經就說
[00:03:20.940 --> 00:03:22.700]  「親愛的弟兄們
[00:03:22.700 --> 00:03:26.700]  不要每個靈都信
[00:03:26.700 --> 00:03:29.980]  反而要試驗這些靈是否出於神
[00:03:29.980 --> 00:03:31.940]  因為有許多假先知
[00:03:31.940 --> 00:03:35.420]  已經來到世上了」
[00:03:35.420 --> 00:03:38.820]  我們今天在社會上
[00:03:38.820 --> 00:03:43.100]  已經很習慣用很多不同的社交傳媒
[00:03:43.100 --> 00:03:44.860]  但你都會很清楚知道
[00:03:44.860 --> 00:03:47.020]  大量的資訊
[00:03:47.020 --> 00:03:50.660]  不斷透過媒體傳遞出來
[00:03:50.660 --> 00:03:52.940]  但越來越多人發覺
[00:03:52.940 --> 00:03:54.100]  資訊多
[00:03:54.100 --> 00:03:56.780]  亦都容易出現一些假消息
[00:03:56.780 --> 00:03:58.060]  假訊息
[00:03:58.060 --> 00:03:59.780]  Fake News
[00:03:59.780 --> 00:04:01.140]  所以你都會留意到
[00:04:01.140 --> 00:04:02.740]  很多人都提醒我們
[00:04:02.740 --> 00:04:03.820]  這些時間
[00:04:03.820 --> 00:04:05.780]  要常常做一件事
[00:04:05.780 --> 00:04:07.780]  叫做Fact Check
[00:04:07.780 --> 00:04:09.340]  要不斷查實
[00:04:09.340 --> 00:04:12.140]  這些消息來源是否真確
[00:04:12.140 --> 00:04:16.460]  免得聽信了一些假消息
[00:04:16.460 --> 00:04:19.940]  同樣在新約的教會裡面
[00:04:19.940 --> 00:04:21.900]  聖經裡面很清楚知道
[00:04:21.900 --> 00:04:25.580]  神有賜給人有屬靈的恩賜
[00:04:25.580 --> 00:04:29.620]  亦都有一些是超自然的一種恩賜
[00:04:29.620 --> 00:04:32.020]  能夠可以講方言
[00:04:32.020 --> 00:04:33.340]  不是自己懂的語言
[00:04:33.340 --> 00:04:37.420]  但能夠講出別國的語言
[00:04:37.420 --> 00:04:40.740]  有些人領受一種先知的恩賜
[00:04:40.740 --> 00:04:43.700]  能夠可以講述將來的事情
[00:04:43.700 --> 00:04:46.180]  或者講述到神自己
[00:04:46.180 --> 00:04:49.980]  特別給人的一些指示
[00:04:49.980 --> 00:04:50.980]  在這些情況下
[00:04:50.980 --> 00:04:51.900]  很多人以為
[00:04:51.900 --> 00:04:54.460]  有這些超自然的恩賜
[00:04:54.460 --> 00:04:56.780]  就會很被人尊重
[00:04:56.780 --> 00:05:00.780]  因此就會渴望尋求這些能力
[00:05:00.780 --> 00:05:01.580]  但聖經講出
[00:05:01.580 --> 00:05:05.460]  在當時出現了一些假先知
[00:05:05.460 --> 00:05:07.100]  所謂假先知
[00:05:07.100 --> 00:05:10.220]  亦都表示他們有某一種能力
[00:05:10.220 --> 00:05:12.940]  他們似乎都能夠去講出一些
[00:05:12.940 --> 00:05:15.420]  好像從神而來的道理
[00:05:15.420 --> 00:05:18.380]  或者說是一些將來的事情
[00:05:18.380 --> 00:05:21.580]  亦都有一種好像特別的能力
[00:05:21.580 --> 00:05:23.900]  可以做一些事情
[00:05:23.900 --> 00:05:24.940]  但這些事情
[00:05:24.940 --> 00:05:27.060]  聖經沒有說到他們的能力
[00:05:27.060 --> 00:05:29.660]  一定是假的
[00:05:29.660 --> 00:05:31.540]  是真的有一種特別的能力
[00:05:31.540 --> 00:05:33.340]  不過會問一個問題
[00:05:33.340 --> 00:05:38.140]  究竟這種能力是從何而來的
[00:05:38.140 --> 00:05:41.340]  是從何而來的呢?
[00:05:41.340 --> 00:05:42.820]  有人告訴你
[00:05:42.820 --> 00:05:47.180]  我們看過那邊的術士
[00:05:47.180 --> 00:05:48.660]  一個上士
[00:05:48.660 --> 00:05:49.500]  很靈的
[00:05:49.500 --> 00:05:50.660]  你也去吧
[00:05:50.660 --> 00:05:53.060]  幫你指點迷津
[00:05:53.060 --> 00:05:56.660]  幫你吹空鼻吉
[00:05:56.660 --> 00:05:57.900]  吹吉鼻空
[00:05:57.900 --> 00:06:04.860]  如果他跟你說的時候
[00:06:04.860 --> 00:06:07.660]  如果他真的是假的
[00:06:07.660 --> 00:06:10.260]  他沒有真的可以說出一些真實的話
[00:06:10.260 --> 00:06:13.860]  你覺得其實是不真的
[00:06:13.860 --> 00:06:17.220]  但如果這個上士真的很靈
[00:06:17.220 --> 00:06:19.260]  所謂靈驗
[00:06:19.260 --> 00:06:22.060]  其實你更加要擔心
[00:06:22.060 --> 00:06:23.060]  因為你知道
[00:06:23.060 --> 00:06:27.300]  如果有人能夠有一種超然的知識能力
[00:06:27.300 --> 00:06:29.620]  只有兩個來源
[00:06:29.620 --> 00:06:31.260]  一個是來自神
[00:06:31.260 --> 00:06:35.580]  一個來自撒旦魔鬼
[00:06:35.580 --> 00:06:37.580]  如果他不是敬畏神的人
[00:06:37.580 --> 00:06:40.060]  但他能夠有一種能力
[00:06:40.060 --> 00:06:42.260]  你發覺要更加小心
[00:06:42.260 --> 00:06:46.340]  因為惡者來的能力只有一個目的
[00:06:46.340 --> 00:06:50.540]  就是要帶領你遠離上帝
[00:06:50.540 --> 00:06:53.660]  帶領你去依賴祂
[00:06:53.660 --> 00:06:57.300]  去聽信祂
[00:06:57.300 --> 00:06:58.780]  因此你發覺當時的人
[00:06:58.780 --> 00:07:00.100]  有一些情況
[00:07:00.100 --> 00:07:02.060]  很想有一些超然的能力
[00:07:02.060 --> 00:07:03.860]  可以發揮出來
[00:07:03.860 --> 00:07:07.980]  但事先說到其實他們是假的先知
[00:07:07.980 --> 00:07:14.540]  而且他們今天同時在我們身處的世界裏面
[00:07:14.540 --> 00:07:16.500]  但當你聽到這些事情的時候
[00:07:16.500 --> 00:07:19.860]  你會明白很多的假道理
[00:07:19.860 --> 00:07:23.620]  一些假的先知的能力
[00:07:23.620 --> 00:07:27.700]  其實背後有屬靈的力量
[00:07:27.700 --> 00:07:29.940]  所以當我們聽到有不同的道理
[00:07:29.940 --> 00:07:32.500]  一些群體傳出一些
[00:07:32.500 --> 00:07:34.740]  很違背基督的道理的時候
[00:07:34.740 --> 00:07:38.100]  不單單在心思裏面去分辨清楚
[00:07:38.100 --> 00:07:40.300]  按聖經來分辨
[00:07:40.300 --> 00:07:44.340]  同時你知道背後有一種屬靈的力量
[00:07:44.340 --> 00:07:47.420]  而你只能夠靠著神的能力
[00:07:47.420 --> 00:07:50.940]  去抗衡這些力量
[00:07:50.940 --> 00:07:53.780]  所以你會發覺聖經裏面說到這些事情的時候
[00:07:53.780 --> 00:07:55.180]  你知道分辨
[00:07:55.180 --> 00:07:58.860]  但同時小心依靠神的能力
[00:07:58.860 --> 00:08:03.620]  來避免這些迷惑和欺騙
[00:08:03.620 --> 00:08:05.580]  當我們再看回其他聖經的時候
[00:08:05.580 --> 00:08:07.380]  同樣講述這些情況
[00:08:07.380 --> 00:08:09.820]  我們看看聖經的另一處地方
[00:08:09.820 --> 00:08:13.420]  彼得後書的第二章
[00:08:13.420 --> 00:08:15.660]  這裏提及到有假先知
[00:08:15.660 --> 00:08:18.500]  但特別指明這些假先知是從
[00:08:18.500 --> 00:08:22.180]  基督徒群體當中出現的
[00:08:22.180 --> 00:08:25.740]  曾經是表示他們是信耶穌的
[00:08:25.740 --> 00:08:30.460]  但今天他們已經離開上帝
[00:08:30.460 --> 00:08:34.660]  他們私自引進陷害人的異端
[00:08:34.660 --> 00:08:36.140]  這裏所說的指的是
[00:08:36.140 --> 00:08:40.540]  這些道理是叫人死亡的
[00:08:40.540 --> 00:08:43.060]  因此連買他們的主
[00:08:43.060 --> 00:08:45.060]  他們也不承認
[00:08:45.060 --> 00:08:48.140]  不會承認耶穌基督的名
[00:08:48.140 --> 00:08:51.700]  而令到很多人受到迷惑
[00:08:51.700 --> 00:08:53.180]  聖經繼續說
[00:08:53.180 --> 00:08:58.780]  這些人隨從他們所做的事情
[00:08:58.780 --> 00:09:03.100]  就叫真道因他們的緣故被誹謗
[00:09:03.100 --> 00:09:04.900]  這些被稱為基督的人
[00:09:04.900 --> 00:09:07.420]  竟然做一些淫亂的事情
[00:09:07.420 --> 00:09:08.820]  邪淫的事情
[00:09:08.820 --> 00:09:11.500]  因為相信某些道理
[00:09:11.500 --> 00:09:13.820]  以致他們這樣做
[00:09:13.820 --> 00:09:14.860]  因此人認為
[00:09:14.860 --> 00:09:17.540]  原來基督也這樣
[00:09:17.540 --> 00:09:22.020]  而真道因為他們而受到誹謗
[00:09:22.020 --> 00:09:23.500]  我們看到這種情況
[00:09:23.500 --> 00:09:25.820]  其實當主耶穌在地上的時候
[00:09:25.820 --> 00:09:28.420]  祂也很清楚地提醒
[00:09:28.420 --> 00:09:32.540]  要防範 要防備一些迷惑
[00:09:32.540 --> 00:09:34.380]  所以在聖經的另一處地方
[00:09:34.380 --> 00:09:35.980]  《馬特福音》第十四章
[00:09:35.980 --> 00:09:38.500]  主耶穌就特別說
[00:09:38.500 --> 00:09:39.740]  祂說:如果有人跟你說
[00:09:39.740 --> 00:09:41.420]  基督在這裏
[00:09:41.420 --> 00:09:42.940]  基督在哪個地方
[00:09:42.940 --> 00:09:46.380]  你們不要相信
[00:09:46.380 --> 00:09:49.740]  因為假基督 假先知將要起來
[00:09:49.740 --> 00:09:51.380]  顯大神跡
[00:09:51.380 --> 00:09:53.740]  他們有能力顯大神跡
[00:09:53.740 --> 00:09:55.500]  大的歧視
[00:09:55.500 --> 00:09:57.940]  而且過程當中
[00:09:57.940 --> 00:10:00.700]  哪些人會受到迷惑
[00:10:00.700 --> 00:10:01.700]  選民
[00:10:01.700 --> 00:10:03.980]  不單止未信主的人
[00:10:03.980 --> 00:10:06.100]  甚至一些信了主的人
[00:10:06.100 --> 00:10:07.180]  熟神的人
[00:10:07.180 --> 00:10:10.820]  都受到迷惑
[00:10:10.820 --> 00:10:11.820]  我想回到這件事情
[00:10:11.820 --> 00:10:13.300]  幾年之前
[00:10:13.300 --> 00:10:16.620]  我在北角的街頭走的時候
[00:10:16.620 --> 00:10:18.140]  突然間看到兩位女士
[00:10:18.140 --> 00:10:21.300]  在街頭做一些宣傳
[00:10:21.300 --> 00:10:22.100]  我小心看一看
[00:10:22.100 --> 00:10:26.140]  發覺她們在宣傳東方閃電教
[00:10:26.140 --> 00:10:27.820]  大家都可能聽過
[00:10:27.820 --> 00:10:35.860]  現在叫做全能神教會的宗教
[00:10:35.860 --> 00:10:38.620]  當我看到她們在宣傳的時候
[00:10:38.620 --> 00:10:41.820]  拿著刊物給人看
[00:10:41.820 --> 00:10:43.700]  但是我最大驚訝的是
[00:10:43.700 --> 00:10:46.620]  看到其中一位太太
[00:10:46.620 --> 00:10:51.940]  竟然是北宣家的姐妹
[00:10:51.940 --> 00:10:55.340]  不知何時她受到一些影響
[00:10:55.340 --> 00:10:59.460]  她轉向了異端
[00:10:59.460 --> 00:11:03.340]  大家可能都聽過東方閃電教
[00:11:03.340 --> 00:11:06.460]  其實是在中國源起的
[00:11:06.460 --> 00:11:07.780]  在河南省的地方
[00:11:07.780 --> 00:11:09.060]  有一位女士
[00:11:09.060 --> 00:11:12.740]  她自稱自己是女的基督
[00:11:12.740 --> 00:11:15.820]  也自稱自己是末世的基督
[00:11:15.820 --> 00:11:19.020]  是重返肉身的基督
[00:11:19.020 --> 00:11:21.700]  很多人接受她的講述
[00:11:21.700 --> 00:11:23.980]  因此跟從了她
[00:11:23.980 --> 00:11:27.420]  你說其實沒有甚麼根據
[00:11:27.420 --> 00:11:30.660]  但是她有很多不同的講論
[00:11:30.660 --> 00:11:35.460]  她有開展一些叫做小書卷的文件
[00:11:35.460 --> 00:11:38.420]  來講述很多不同的道理
[00:11:38.420 --> 00:11:40.620]  很多人接受了她
[00:11:40.620 --> 00:11:43.460]  到今天其實最低限度
[00:11:43.460 --> 00:11:46.540]  已經有三百至四百萬的信徒
[00:11:46.540 --> 00:11:48.380]  在世界不同的地方
[00:11:48.380 --> 00:11:53.500]  成為一個全能神教會的教友
[00:11:53.500 --> 00:11:54.740]  但是其中你會發覺
[00:11:54.740 --> 00:11:57.620]  她不是純講道理
[00:11:57.620 --> 00:11:59.900]  她用很多不同的手段
[00:11:59.900 --> 00:12:01.780]  他們會用謊言
[00:12:01.780 --> 00:12:03.420]  用詭詐
[00:12:03.420 --> 00:12:06.380]  用很多威嚇利誘的方式
[00:12:06.380 --> 00:12:07.980]  詳細我不講
[00:12:07.980 --> 00:12:09.300]  但是她的確用這些方式
[00:12:09.300 --> 00:12:13.260]  到處去接觸基督徒
[00:12:13.260 --> 00:12:16.180]  他們的對象很多時候都是信主的人
[00:12:16.180 --> 00:12:18.260]  要將他們帶出來
[00:12:18.260 --> 00:12:20.660]  進入他們的組織
[00:12:20.660 --> 00:12:22.660]  甚至她會找一些人
[00:12:22.660 --> 00:12:25.020]  講一些謊話欺騙你
[00:12:25.020 --> 00:12:27.820]  說他們都是敬畏神的人
[00:12:27.820 --> 00:12:30.300]  但是有人說你講謊話
[00:12:30.300 --> 00:12:31.540]  但她告訴你
[00:12:31.540 --> 00:12:34.300]  其實謊言是一種智慧
[00:12:34.300 --> 00:12:37.180]  可以用一些方式來幫助人
[00:12:37.180 --> 00:12:42.100]  來得到祂的福氣
[00:12:42.100 --> 00:12:44.380]  當我們留意到這個時代
[00:12:44.380 --> 00:12:47.420]  有很多不同的謊言的時候
[00:12:47.420 --> 00:12:49.420]  你更加明白聖經為什麼說
[00:12:49.420 --> 00:12:53.020]  要去試驗這些靈
[00:12:53.020 --> 00:12:56.140]  要去明白在背後有惡的勢力
[00:12:56.140 --> 00:12:59.580]  不要因為它有某一些吸引的道理
[00:12:59.580 --> 00:13:02.340]  或者某一些好像超然的能力
[00:13:02.340 --> 00:13:05.620]  你就會快快地接受了它
[00:13:05.620 --> 00:13:07.300]  所以聖經在這個地方
[00:13:07.300 --> 00:13:09.660]  一開始第一句話就說
[00:13:09.660 --> 00:13:14.780]  「親愛的弟兄們,不要每個靈都相信
[00:13:14.780 --> 00:13:19.580]  反而要試驗是否出於神」
[00:13:19.580 --> 00:13:20.780]  當然我們再看的時候
[00:13:20.780 --> 00:13:23.660]  聖經就會教我們怎樣來試驗
[00:13:23.660 --> 00:13:25.260]  沒錯要小心試驗
[00:13:25.260 --> 00:13:27.020]  但是怎樣試驗呢?
[00:13:27.020 --> 00:13:29.100]  聖經接著就說
[00:13:29.100 --> 00:13:32.740]  其中一個試驗的途徑就是
[00:13:32.740 --> 00:13:37.460]  對方是否宣認耶穌是基督
[00:13:37.460 --> 00:13:39.340]  我們讀《聖經》裡面提到
[00:13:39.340 --> 00:13:42.620]  在第二節、第三節這樣說
[00:13:42.620 --> 00:13:46.380]  「你們可以從這一點認出神的靈」
[00:13:46.380 --> 00:13:47.860]  怎樣認出呢?
[00:13:47.860 --> 00:13:52.660]  「凡宣認耶穌基督是成了肉身而來的
[00:13:52.660 --> 00:13:57.220]  這靈就是出於神」
[00:13:57.220 --> 00:13:59.020]  這句話很重要
[00:13:59.020 --> 00:14:01.500]  是否能夠去宣認
[00:14:01.500 --> 00:14:04.380]  耶穌基督是成了肉身而來
[00:14:04.380 --> 00:14:08.460]  這個宣認不單單是在說一種理性上
[00:14:08.460 --> 00:14:11.420]  說明了耶穌的身份
[00:14:11.420 --> 00:14:12.380]  因為你會發覺
[00:14:12.380 --> 00:14:15.180]  惡者也可以去說明
[00:14:15.180 --> 00:14:17.060]  你會記得在《科林書》裡面說到
[00:14:17.060 --> 00:14:20.060]  當主耶穌面對一些邪靈的時候
[00:14:20.060 --> 00:14:22.740]  譬如說在格拉森的地方
[00:14:22.740 --> 00:14:26.780]  遇到一些靈的騷擾
[00:14:26.780 --> 00:14:29.700]  但是這些靈竟然見到耶穌的時候就說
[00:14:29.700 --> 00:14:32.540]  「至高神的兒子也」
[00:14:32.540 --> 00:14:34.260]  會宣認祂
[00:14:34.260 --> 00:14:38.140]  但是並不表示他們是承認耶穌
[00:14:38.140 --> 00:14:42.020]  因此這個宣認是說一種很真實
[00:14:42.020 --> 00:14:45.940]  是從自己的生命裡面
[00:14:45.940 --> 00:14:49.340]  很公開、很熱誠地承認
[00:14:49.340 --> 00:14:51.500]  耶穌是基督
[00:14:51.500 --> 00:14:53.820]  祂是主
[00:14:53.820 --> 00:14:56.020]  這種承認不單單是在口裡
[00:14:56.020 --> 00:14:59.140]  而是真實地去分辨出
[00:14:59.140 --> 00:15:02.220]  祂是誠實地承認
[00:15:02.220 --> 00:15:05.380]  耶穌基督是主
[00:15:05.380 --> 00:15:10.500]  而去宣認耶穌基督是成了肉身而來的
[00:15:10.500 --> 00:15:12.820]  這裡所說的「成了肉身而來」
[00:15:12.820 --> 00:15:15.060]  有很重要的意思
[00:15:15.060 --> 00:15:20.140]  不單單是在說一個「道成肉身」
[00:15:20.140 --> 00:15:23.980]  而是在說「道成肉身」的事實
[00:15:23.980 --> 00:15:25.500]  因為有些人覺得「道成肉身」
[00:15:25.500 --> 00:15:27.780]  只不過是一些概念
[00:15:27.780 --> 00:15:29.700]  是一些宗教的概念
[00:15:29.700 --> 00:15:33.780]  或者說是一些想像的道理
[00:15:33.780 --> 00:15:36.700]  但聖經所強調的是真實的
[00:15:36.700 --> 00:15:40.420]  是永恆的道成了肉身
[00:15:40.420 --> 00:15:44.300]  是一個真實的事情
[00:15:44.300 --> 00:15:48.340]  所以聖經特別強調的是「成了肉身而來」
[00:15:48.340 --> 00:15:50.740]  其中有兩個重點
[00:15:50.740 --> 00:15:51.500]  第一
[00:15:51.500 --> 00:15:56.020]  聖經特別強調耶穌是基督
[00:15:56.020 --> 00:15:58.020]  耶穌就是尼塞亞基督
[00:15:58.020 --> 00:16:00.060]  祂是神
[00:16:00.060 --> 00:16:00.900]  你讀《約翰一書》
[00:16:00.900 --> 00:16:02.860]  你會讀到聖經的時候一直說
[00:16:02.860 --> 00:16:06.460]  從起初原有的生命之道
[00:16:06.460 --> 00:16:10.140]  是永恆的真理之道
[00:16:10.140 --> 00:16:13.460]  因此聖經說耶穌是基督
[00:16:13.460 --> 00:16:15.860]  祂不單是一個地上的人
[00:16:15.860 --> 00:16:19.380]  祂更加是永恆的神
[00:16:19.380 --> 00:16:20.740]  因為祂是永恆的神
[00:16:20.740 --> 00:16:22.420]  所以祂帶出來的
[00:16:22.420 --> 00:16:24.460]  也是絕對性的
[00:16:24.460 --> 00:16:27.700]  是一個終極的真理
[00:16:27.700 --> 00:16:29.500]  當你說耶穌是基督的時候
[00:16:29.500 --> 00:16:31.940]  也意味著你肯定
[00:16:31.940 --> 00:16:34.140]  耶穌基督所傳達的真理
[00:16:34.140 --> 00:16:38.660]  就是絕對真實永恆的真理
[00:16:38.660 --> 00:16:39.220]  第二
[00:16:39.220 --> 00:16:42.940]  這段話也同時強調一件事情
[00:16:42.940 --> 00:16:45.700]  就是說明了這位永恆的基督
[00:16:45.700 --> 00:16:47.900]  祂與人的位格
[00:16:47.900 --> 00:16:51.820]  是一個完全的聯合
[00:16:51.820 --> 00:16:54.060]  是完全聯合著
[00:16:54.060 --> 00:16:56.940]  並不是說耶穌基督祂只是短暫地
[00:16:56.940 --> 00:16:58.740]  在人的身上出現
[00:16:58.740 --> 00:17:00.540]  之後就消失了
[00:17:00.540 --> 00:17:02.540]  不是
[00:17:02.540 --> 00:17:08.940]  基督與人格是永久的聯合著
[00:17:08.940 --> 00:17:12.980]  也意味著我們所相信的這位主
[00:17:12.980 --> 00:17:15.300]  祂是完全的人
[00:17:15.300 --> 00:17:19.300]  也是完全的神
[00:17:19.300 --> 00:17:22.260]  祂是在歷史當中出現的人物
[00:17:22.260 --> 00:17:26.700]  也是永恆的上帝
[00:17:26.700 --> 00:17:27.900]  很多時候你會發覺
[00:17:27.900 --> 00:17:29.820]  耶穌基督在異端出現的時候
[00:17:29.820 --> 00:17:32.420]  會去取其中一部分
[00:17:32.420 --> 00:17:36.020]  但是不會接受全部分
[00:17:36.020 --> 00:17:38.740]  你會知道
[00:17:38.740 --> 00:17:40.500]  以色列人的信仰
[00:17:40.500 --> 00:17:44.140]  他們會接受耶穌是一個人物
[00:17:44.140 --> 00:17:45.100]  或者甚至會覺得
[00:17:45.100 --> 00:17:46.980]  耶穌是偉大的先知
[00:17:46.980 --> 00:17:51.060]  不過他們會否認耶穌是神
[00:17:51.060 --> 00:17:51.860]  但另一方面
[00:17:51.860 --> 00:17:54.100]  也有很多不同的信仰
[00:17:54.100 --> 00:17:56.580]  特別包括當時初期教會裡面的
[00:17:56.580 --> 00:17:58.580]  諾斯底主義
[00:17:58.580 --> 00:18:03.380]  他們不接受耶穌是一個人
[00:18:03.380 --> 00:18:07.300]  到聖肉身沒有出現
[00:18:07.300 --> 00:18:10.380]  沒錯有偉大的神靈在地上工作
[00:18:10.380 --> 00:18:15.700]  但是耶穌祂不是人
[00:18:15.700 --> 00:18:18.500]  你會發覺聖經裡面特別在強調
[00:18:18.500 --> 00:18:20.500]  如果我們真的能夠分辨
[00:18:20.500 --> 00:18:21.980]  就會知道
[00:18:21.980 --> 00:18:26.020]  耶穌基督是成了肉身而來
[00:18:26.020 --> 00:18:27.500]  祂是完全的人
[00:18:27.500 --> 00:18:29.220]  也是完全的神
[00:18:29.220 --> 00:18:32.780]  祂的確在歷史當中出現
[00:18:32.780 --> 00:18:34.500]  到聖靈肉身
[00:18:34.500 --> 00:18:36.060]  帶來了拯救
[00:18:36.060 --> 00:18:38.580]  帶來了救恩
[00:18:38.580 --> 00:18:40.420]  這也是福音的核心
[00:18:40.420 --> 00:18:40.940]  你會發覺
[00:18:40.940 --> 00:18:42.020]  如果人否認了
[00:18:42.020 --> 00:18:44.300]  耶穌基督的到聖肉身的時候
[00:18:44.300 --> 00:18:45.340]  你就會發覺
[00:18:45.340 --> 00:18:48.460]  福音也無從根據
[00:18:48.460 --> 00:18:51.540]  因為沒有一位的救主
[00:18:51.540 --> 00:18:53.020]  在地上
[00:18:53.020 --> 00:18:55.700]  以人的一種位份
[00:18:55.700 --> 00:18:58.660]  位格來代替我們
[00:18:58.660 --> 00:19:00.940]  死在十字架上
[00:19:00.940 --> 00:19:05.100]  不能夠滿足神公義的要求
[00:19:05.100 --> 00:19:06.780]  當聖經這樣提的時候
[00:19:06.780 --> 00:19:08.220]  也提醒我們留心
[00:19:08.220 --> 00:19:11.540]  如何分辨清楚
[00:19:11.540 --> 00:19:13.740]  許多不同的道理
[00:19:13.740 --> 00:19:17.460]  所帶來的一種含義
[00:19:17.460 --> 00:19:20.540]  有時候如果你會面對一些假道理
