
[00:00:00.000 --> 00:00:02.720]  我們今天會再思想以色列的經文
[00:07:17.120 --> 00:07:19.080]  但是突然間他心想
[00:07:19.080 --> 00:07:21.920]  你不相信神的供應嗎?
[00:07:21.920 --> 00:07:22.680]  他立即就說
[00:07:22.680 --> 00:07:24.400]  好啊 神啊 如果祢供應我
[00:07:24.400 --> 00:07:26.520]  祢明天給我錢
[00:07:26.520 --> 00:07:27.480]  我就出來
[00:07:27.480 --> 00:07:30.040]  我就全心侍奉祢
[00:07:30.040 --> 00:07:31.560]  所以不到第二天
[00:07:31.560 --> 00:07:32.840]  早上的時候
[00:07:32.840 --> 00:07:35.880]  真的有人來敲門
[00:07:35.880 --> 00:07:37.840]  一個不認識的人在門口出現
[00:07:37.840 --> 00:07:38.440]  告訴他
[00:07:38.440 --> 00:07:41.400]  先生 這封信封是給你的
[00:07:41.400 --> 00:07:42.000]  誰給的?
[00:07:42.000 --> 00:07:42.600]  我不知道啊
[00:07:42.600 --> 00:07:44.480]  他叫我給你的
[00:07:44.480 --> 00:07:45.880]  一打開信封
[00:07:45.880 --> 00:07:50.280]  一筆錢就在他的手上出現
[00:07:50.280 --> 00:07:51.600]  在他眼裏當中
[00:07:51.600 --> 00:07:52.880]  這位老牧者就說
[00:07:52.880 --> 00:07:53.480]  好 神啊
[00:07:53.480 --> 00:07:56.520]  我很樂意再一次出來服侍你
[00:07:56.520 --> 00:07:57.920]  當我見到他的時候
[00:07:57.920 --> 00:07:59.080]  他已經很健康
[00:07:59.080 --> 00:08:01.880]  他說以前有個胃病沒有了
[00:08:01.880 --> 00:08:03.480]  腰部以前是彎著
[00:08:03.480 --> 00:08:04.520]  做了很多苦工
[00:08:04.520 --> 00:08:06.400]  現在是直腰
[00:08:06.400 --> 00:08:07.760]  還有他告訴我
[00:08:07.760 --> 00:08:10.040]  他說以前我沒有錢供應自己
[00:08:10.040 --> 00:08:12.520]  現在我有錢供應自己
[00:08:12.520 --> 00:08:14.360]  還有在幫助幾個傳道人
[00:08:14.360 --> 00:08:17.400]  他們生活的需要
[00:08:17.400 --> 00:08:18.320]  當我聽到的時候
[00:08:18.320 --> 00:08:21.080]  我不可以相信他以前有很多病痛
[00:08:21.080 --> 00:08:24.360]  只知道當他信從神的感動
[00:08:24.360 --> 00:08:26.680]  他去奉獻自己的時候
[00:08:26.680 --> 00:08:30.840]  神就將恩惠一直加添在他身上
[00:08:30.840 --> 00:08:32.120]  所以我自己的信念
[00:08:32.120 --> 00:08:35.120]  也相信神不斷地告訴我們
[00:08:35.120 --> 00:08:39.320]  就是恩典隨著奉獻而來
[00:08:39.320 --> 00:08:42.360]  這是聖經給我們的教導
[00:08:42.360 --> 00:08:43.360]  我想回到另一件事
[00:08:43.360 --> 00:08:45.920]  我有一次去到多倫多的地方
[00:08:45.920 --> 00:08:49.120]  見到一間當地很大的華人教會
[00:08:49.120 --> 00:08:49.960]  他們告訴我
[00:08:49.960 --> 00:08:53.040]  他們怎樣建造他們的堂祠呢?
[00:08:53.040 --> 00:08:55.800]  他們說神給他們一塊很好的土地
[00:08:55.800 --> 00:08:57.280]  很便宜買回來
[00:08:57.280 --> 00:09:00.400]  但是要很大筆錢去做建築費
[00:09:00.400 --> 00:09:01.560]  在建築過程當中
[00:09:01.560 --> 00:09:06.760]  他們不敢再用錢去建造停車場
[00:09:06.760 --> 00:09:08.960]  他們就想他們只能夠這樣做
[00:09:08.960 --> 00:09:11.880]  求神預備停車場的地方
[00:09:11.880 --> 00:09:12.680]  在過程當中
[00:09:12.680 --> 00:09:15.240]  他們就問旁邊的商場
[00:09:15.240 --> 00:09:17.600]  有些停車場可不可以在星期日
[00:09:17.600 --> 00:09:19.880]  借用給教會泊車呢?
[00:09:19.880 --> 00:09:21.400]  大家知道在北美
[00:09:21.400 --> 00:09:26.640]  沒有車位是不會被批准建造禮拜堂的
[00:09:26.640 --> 00:09:27.680]  他們問的時候
[00:09:27.680 --> 00:09:32.680]  商場的業主就開始很大的反抗
[00:09:32.680 --> 00:09:34.800]  擔心教會建造成功之後
[00:09:34.800 --> 00:09:37.040]  影響了他們商場的生意
[00:09:37.040 --> 00:09:38.560]  因此就大力反對
[00:09:38.560 --> 00:09:41.280]  不會借用這些停車場
[00:09:41.280 --> 00:09:42.600]  後來教會沒有辦法
[00:09:42.600 --> 00:09:44.720]  就找一些律師去小心看看
[00:09:44.720 --> 00:09:47.360]  有關的契是怎樣的情況
[00:09:47.360 --> 00:09:49.160]  律師看完之後
[00:09:49.160 --> 00:09:50.560]  他說不是的
[00:09:50.560 --> 00:09:53.480]  那個停車場屬於你們的
[00:09:53.480 --> 00:09:55.120]  他說是嗎?
[00:09:55.120 --> 00:09:56.040]  他說是呀
[00:09:56.040 --> 00:09:58.280]  這塊你們教會的地
[00:09:58.280 --> 00:10:03.600]  之前的業主同時擁有了兩邊的停車場
[00:10:03.600 --> 00:10:08.680]  那個契寫明是屬於土地的業主
[00:10:08.680 --> 00:10:10.200]  現在你們買了塊地
[00:10:10.200 --> 00:10:14.280]  這兩邊的停車場等於都是你們的
[00:10:14.280 --> 00:10:15.520]  他們嚇一跳
[00:10:15.520 --> 00:10:18.960]  搜一搜總共有三百個車位
[00:10:18.960 --> 00:10:21.760]  全部是屬於教會的
[00:10:21.760 --> 00:10:24.120]  教會就名正言順
[00:10:24.120 --> 00:10:27.320]  用自己的地方泊車
[00:10:27.320 --> 00:10:29.520]  我聽的時候很難相信
[00:10:29.520 --> 00:10:35.160]  教會有時候買地方可以買一送一
[00:10:35.160 --> 00:10:36.520]  有很大的停車場
[00:10:36.520 --> 00:10:37.520]  他們可以運用
[00:10:37.520 --> 00:10:41.480]  完全沒有難阻他們的發展
[00:10:41.480 --> 00:10:44.560]  有時候我聽很多教會建堂的經驗
[00:10:44.560 --> 00:10:46.000]  我不可以不相信
[00:10:46.000 --> 00:10:47.440]  是神的手在當中
[00:10:47.440 --> 00:10:51.440]  一直在因待那些奉獻服侍的人
[00:10:51.440 --> 00:10:52.000]  弟兄姊妹
[00:10:52.000 --> 00:10:53.160]  不單止教會如是
[00:10:53.160 --> 00:10:54.840]  在個人的生活如是
[00:10:54.840 --> 00:11:00.120]  上上知道神賜恩給奉獻的人
[00:11:00.120 --> 00:11:04.160]  接著你看聖經第八節
[00:11:04.160 --> 00:11:05.480]  第三章第八節
[00:11:05.480 --> 00:11:09.040]  「百姓都在耶路撒冷神殿的地方
[00:11:09.040 --> 00:11:11.920]  撒拉鐵的兒子所羅巴伯
[00:11:11.920 --> 00:11:15.960]  和耶穌亞和很多祭司利美人
[00:11:15.960 --> 00:11:19.120]  並一切被擄歸回耶路撒冷的人
[00:11:19.120 --> 00:11:21.080]  都興功建造」
[00:11:21.080 --> 00:11:23.960]  另外利美人就督你
[00:11:23.960 --> 00:11:27.680]  建造耶華華殿的工程工作
[00:11:27.680 --> 00:11:30.440]  你看回的時候你會發覺整個群體
[00:11:30.440 --> 00:11:33.440]  無論是當時的省長所羅巴伯
[00:11:33.440 --> 00:11:36.000]  或者是宗教的領袖耶穌亞
[00:11:36.000 --> 00:11:38.680]  或者是整體的利美人祭司
[00:11:38.680 --> 00:11:41.640]  和一切被擄
[00:11:41.640 --> 00:11:44.720]  這裡真真正正是全民皆兵
[00:11:44.720 --> 00:11:47.440]  全體一起參與建殿的工作
[00:11:47.440 --> 00:11:49.480]  你都去服侍
[00:11:49.480 --> 00:11:52.320]  而你會發覺他們服侍的過程裡面
[00:11:52.320 --> 00:11:55.640]  是很留心工作的水平
[00:11:55.640 --> 00:11:57.440]  做得好或者不好
[00:11:57.440 --> 00:11:59.680]  因此很清楚兩次重複
[00:11:59.680 --> 00:12:02.000]  說到「督你」「督促」
[00:12:02.000 --> 00:12:03.800]  或者是「supervision」的工作
[00:12:03.800 --> 00:12:06.320]  你看回第八節最後一句
[00:12:06.320 --> 00:12:09.880]  「督你建造耶華華殿的工作」
[00:12:09.880 --> 00:12:11.600]  然後第九節說到
[00:12:11.600 --> 00:12:13.880]  「利美的三個分支
[00:12:13.880 --> 00:12:15.880]  他們都一起起來
[00:12:15.880 --> 00:12:20.400]  督你拿在神殿做工的人」
[00:12:20.400 --> 00:12:22.400]  這兩個「督你」有一點分別
[00:12:22.400 --> 00:12:23.680]  你留心看就會發現
[00:12:23.680 --> 00:12:27.960]  第八節是說「督你」的工作
[00:12:27.960 --> 00:12:33.280]  第九節是「督你」的工人
[00:12:33.280 --> 00:12:34.720]  無論是工程本身
[00:12:34.720 --> 00:12:37.080]  他們很小心去監管著
[00:12:37.080 --> 00:12:39.760]  有最好的成果
[00:12:39.760 --> 00:12:41.440]  有留心去管理工人
[00:12:41.440 --> 00:12:43.600]  讓他們發揮最大的作用
[00:12:43.600 --> 00:12:46.480]  產生最好的果效
[00:12:46.480 --> 00:12:47.960]  因此他們很小心
[00:12:47.960 --> 00:12:49.160]  同心合意地
[00:12:49.160 --> 00:12:52.520]  要將最好的獻情給神
[00:12:52.520 --> 00:12:53.280]  各位弟兄姊妹
[00:12:53.280 --> 00:12:54.880]  無論在個人、教會
[00:12:54.880 --> 00:12:57.040]  或者其他的崗位
[00:12:57.040 --> 00:12:58.440]  常常留心
[00:12:58.440 --> 00:13:01.000]  怎樣為神來工作
[00:13:01.000 --> 00:13:03.520]  同你的弟兄姊妹同心努力
[00:13:03.520 --> 00:13:05.520]  將最好的獻給神
[00:13:05.520 --> 00:13:09.320]  這是聖經給我們的鼓勵
[00:13:09.320 --> 00:13:10.840]  我們再看第二方面
[00:13:10.840 --> 00:13:13.360]  他們不單只是在當中奉獻
[00:13:13.360 --> 00:13:14.640]  來服侍
[00:13:14.640 --> 00:13:16.840]  他們是不斷不斷地讚美神
[00:13:16.840 --> 00:13:20.080]  你看看第十節
[00:13:20.080 --> 00:13:21.440]  「像人立耶和華殿
[00:13:21.440 --> 00:13:22.360]  根基的時候
[00:13:22.360 --> 00:13:24.600]  祭司街村禮服吹號
[00:13:24.600 --> 00:13:27.120]  亞撒的子孫利美人敲拔
[00:13:27.120 --> 00:13:29.280]  照以色列王大位所定的禮
[00:13:29.280 --> 00:13:31.280]  都讚著讚美耶和華
[00:13:31.280 --> 00:13:32.680]  他們彼此唱和
[00:13:32.680 --> 00:13:34.920]  讚美稱謝耶和華說
[00:13:34.920 --> 00:13:36.200]  他本為善
[00:13:36.200 --> 00:13:38.920]  他向以色列人永發慈愛
[00:13:38.920 --> 00:13:42.240]  然後他們就大聲呼喊讚美神」
[00:13:42.240 --> 00:13:44.160]  我想問大家
[00:13:44.160 --> 00:13:46.280]  聖殿建造好了沒有?
[00:13:46.280 --> 00:13:47.680]  還沒有建造好
[00:13:47.680 --> 00:13:50.320]  只是立了少許的根基
[00:13:50.320 --> 00:13:51.880]  但雖然是立了根基
[00:13:51.880 --> 00:13:54.080]  他們已經是非常快樂
[00:13:54.080 --> 00:13:56.600]  大聲地讚美神
[00:13:56.600 --> 00:13:58.240]  他們讚美的時候
[00:13:58.240 --> 00:14:01.520]  斯班和很多的樂器手
[00:14:01.520 --> 00:14:03.520]  一齊來讚美神
[00:14:03.520 --> 00:14:04.240]  好像甚麼呢?
[00:14:04.240 --> 00:14:08.480]  好像所羅門獻殿的時候的情況
[00:14:08.480 --> 00:14:10.680]  大家你攝著以色列記
[00:14:10.680 --> 00:14:14.720]  你站在前面的歷代之下
[00:14:14.720 --> 00:14:20.720]  第五章
[00:14:20.720 --> 00:14:23.600]  歷代之下第五章
[00:14:23.600 --> 00:14:30.600]  我們看第十一節
[00:14:30.600 --> 00:14:34.360]  第五章第十一節
[00:14:34.360 --> 00:14:39.160]  聖經說當所羅門奉獻聖殿的時候
[00:14:39.160 --> 00:14:44.320]  當時在那裡所有的祭司都已自結
[00:14:44.320 --> 00:14:47.120]  並不分班公職
[00:14:47.120 --> 00:14:49.040]  他們出聖所的時候
[00:14:49.040 --> 00:14:52.440]  歌唱的利美人亞撒希萬耶道頓
[00:14:52.440 --> 00:14:55.360]  大家現在很熟悉這些名字了
[00:14:55.360 --> 00:14:57.280]  是我們教會斯班的名字
[00:14:57.280 --> 00:14:59.360]  用了這些名字
[00:14:59.360 --> 00:15:02.560]  亞撒希萬耶道頓和他們的眾子
[00:15:02.560 --> 00:15:05.840]  眾弟兄都穿細麻衣衣服
[00:15:05.840 --> 00:15:07.880]  站在壇的東邊
[00:15:07.880 --> 00:15:11.280]  敲筆鼓瑟彈琴
[00:15:11.280 --> 00:15:14.000]  同著他們有多少個祭司?
[00:15:14.000 --> 00:15:16.680]  一百二十個祭司吹號
[00:15:16.680 --> 00:15:19.480]  吹號的歌唱的都一起發聲
[00:15:19.480 --> 00:15:21.520]  聲合為一
[00:15:21.520 --> 00:15:23.720]  讚美感謝耶和華
[00:15:23.720 --> 00:15:26.240]  吹號敲筆用各種樂器
[00:15:26.240 --> 00:15:28.320]  揚聲讚美耶和華說
[00:15:28.320 --> 00:15:29.640]  耶和華本為善
[00:15:29.640 --> 00:15:32.120]  祂的慈愛永遠長存
[00:15:32.120 --> 00:15:35.200]  那時耶和華的殿有雲充滿
[00:15:35.200 --> 00:15:37.360]  甚至祭司不能站立公職
[00:15:37.360 --> 00:15:41.680]  因為耶和華的榮光充滿了神的殿
[00:15:41.680 --> 00:15:43.440]  當他們讚美神的時候
[00:15:43.440 --> 00:15:45.280]  是同心合意
[00:15:45.280 --> 00:15:46.760]  無論是唱歌的
[00:15:46.760 --> 00:15:48.320]  無論是樂器的
[00:15:48.320 --> 00:15:50.560]  他們聲合為一
[00:15:50.560 --> 00:15:51.760]  讚美神
[00:15:51.760 --> 00:15:53.160]  當他們讚美神的時候
[00:15:53.160 --> 00:15:54.800]  神就臨在他們中間
[00:15:54.800 --> 00:15:59.320]  聖經提到殿充滿了榮光
[00:15:59.320 --> 00:16:01.040]  聖經詩篇所說
[00:16:01.040 --> 00:16:04.880]  神以讚美為祂的寶座
[00:16:04.880 --> 00:16:07.520]  祂的寶座的根基就是讚美
[00:16:07.520 --> 00:16:09.000]  當人讚美神的時候
[00:16:09.000 --> 00:16:10.440]  神被尊崇
[00:16:10.440 --> 00:16:13.480]  神就臨在他們當中
[00:16:13.480 --> 00:16:16.040]  因此為什麼我們每一次崇拜的時候
[00:16:16.040 --> 00:16:17.680]  我們唱詩讚美神
[00:16:17.680 --> 00:16:20.200]  我們這群人幫助我們
[00:16:20.200 --> 00:16:23.240]  引導我們去讚美神
[00:16:23.240 --> 00:16:24.520]  在讚美當中
[00:16:24.520 --> 00:16:28.720]  神臨在人的裏面
[00:16:28.720 --> 00:16:29.320]  不單止這樣
[00:16:29.320 --> 00:16:31.160]  你發覺他們讚美的時候
[00:16:31.160 --> 00:16:34.920]  他們唱的說話是什麼呢?
[00:16:34.920 --> 00:16:37.520]  耶和華本為善
[00:16:37.520 --> 00:16:40.760]  他的慈愛永遠長存
[00:16:40.760 --> 00:16:48.520]  我們再看回以色列記第三章
[00:16:48.520 --> 00:16:50.200]  以色列記第三章
[00:16:50.200 --> 00:16:55.880]  剛才讀過的第十一節
[00:16:55.880 --> 00:16:57.640]  他們彼此唱和
[00:16:57.640 --> 00:16:59.880]  讚美稱謝耶和華說
[00:16:59.880 --> 00:17:00.960]  「他本為善」
[00:17:00.960 --> 00:17:04.000]  「他向以色列人永發慈愛」
[00:17:04.000 --> 00:17:06.240]  這句說話的翻譯和剛才有些不同
[00:17:06.240 --> 00:17:08.720]  但原來是一樣的意思
[00:17:08.720 --> 00:17:11.080]  神是本為善的
[00:17:11.080 --> 00:17:13.400]  He is good
[00:17:13.400 --> 00:17:16.800]  無論在什麼遭遇裏面
[00:17:16.800 --> 00:17:18.520]  我們仍然相信
[00:17:18.520 --> 00:17:22.720]  仍然確信這位上帝是良善的
[00:17:22.720 --> 00:17:24.880]  祂是美善的
[00:17:24.880 --> 00:17:27.280]  無論你有什麼困難
[00:17:27.280 --> 00:17:30.640]  祂仍然是良善待你
[00:17:30.640 --> 00:17:32.480]  或者你覺得你自己很軟弱
[00:17:32.480 --> 00:17:33.120]  很不配
[00:17:33.120 --> 00:17:34.480]  甚至你犯罪
[00:17:34.480 --> 00:17:35.880]  但請告訴我們
[00:17:35.880 --> 00:17:39.800]  祂的慈愛永遠長存
[00:17:39.800 --> 00:17:41.360]  我喜歡當中的英文翻譯
[00:17:41.360 --> 00:17:42.560]  很特別說到
[00:17:42.560 --> 00:17:46.080]  His mercy will never fail
[00:17:46.080 --> 00:17:49.040]  His mercy fails not
[00:17:49.040 --> 00:17:53.000]  祂的憐憫是永遠不會中斷的
[00:17:53.000 --> 00:17:56.000]  祂的憐憫是不會停止的
[00:17:56.000 --> 00:17:57.320]  縱使我們多麼軟弱
[00:17:57.320 --> 00:17:57.880]  得罪神
[00:17:57.880 --> 00:18:01.080]  但神的憐憫仍然淋在我們身上
[00:18:01.080 --> 00:18:03.200]  因此我們向上讚美
[00:18:03.200 --> 00:18:04.840]  神本為善
[00:18:04.840 --> 00:18:07.640]  祂的慈愛永遠長存
