
[00:00:00.000 --> 00:00:05.000]  今日這段經文記載了耶穌行的另一個神蹟
[00:02:54.600 --> 00:02:55.600]  這個時間
[00:02:55.600 --> 00:03:00.800]  耶穌就靠近門徒過戶的那條船裡面
[00:03:00.800 --> 00:03:01.600]  一班門徒
[00:03:01.600 --> 00:03:04.200]  大家可以想像在這麼晚的時候
[00:03:04.200 --> 00:03:06.400]  大家可以去想一下
[00:03:06.400 --> 00:03:08.000]  不要說晚上
[00:03:08.000 --> 00:03:09.800]  白天你都很害怕
[00:03:09.800 --> 00:03:12.400]  見一個人突然間在水面上走過來
[00:03:12.400 --> 00:03:13.600]  況且在晚上
[00:03:13.600 --> 00:03:16.200]  在晚上三點至六點鐘期間
[00:03:16.200 --> 00:03:18.200]  見到門徒
[00:03:18.200 --> 00:03:19.600]  見到有人走過來
[00:03:19.600 --> 00:03:20.800]  他們不知道是誰
[00:03:20.800 --> 00:03:22.600]  他們只是見到有個人
[00:03:22.600 --> 00:03:23.800]  可以說是有人影
[00:03:23.800 --> 00:03:26.200]  就在水面上一直走過去
[00:03:26.200 --> 00:03:28.400]  所以他們就以為是鬼怪
[00:03:28.400 --> 00:03:30.200]  一些邪惡的靈
[00:03:30.200 --> 00:03:32.400]  一些靈界邪惡的靈出現
[00:03:32.400 --> 00:03:34.400]  接著耶穌在這裡
[00:03:34.400 --> 00:03:40.400]  跟這班門徒說了兩個很重要的話
[00:03:40.400 --> 00:03:42.800]  第一個就是
[00:03:42.800 --> 00:03:45.200]  你們放心
[00:03:45.200 --> 00:03:47.600]  接著就說不要怕
[00:03:47.600 --> 00:03:50.200]  你們放心不要怕
[00:03:50.200 --> 00:03:51.800]  中間耶穌說了一句
[00:03:51.800 --> 00:03:53.200]  是我
[00:03:53.200 --> 00:03:54.400]  是我
[00:03:54.400 --> 00:03:56.200]  是我
[00:03:56.200 --> 00:03:57.400]  這個是我
[00:03:57.400 --> 00:03:58.600]  其實是幾
[00:03:58.600 --> 00:04:00.000]  耶穌是幾模糊的
[00:04:00.000 --> 00:04:02.200]  表達出一個很重要的一個訊息
[00:04:02.200 --> 00:04:06.200]  耶穌在復活升天之後
[00:04:06.200 --> 00:04:08.600]  他很多時候向門徒顯現的時候
[00:04:08.600 --> 00:04:09.600]  都會用了
[00:04:09.600 --> 00:04:10.200]  我是
[00:04:10.200 --> 00:04:11.600]  我就是那個了
[00:04:11.600 --> 00:04:14.200]  其實這個我是
[00:04:14.200 --> 00:04:15.600]  在舊約聖經裡面
[00:04:15.600 --> 00:04:19.400]  是形容到上帝去啟示他自己的名字的時候
[00:04:19.400 --> 00:04:21.800]  我就是那個
[00:04:21.800 --> 00:04:23.800]  自有永有的上帝
[00:04:23.800 --> 00:04:25.200]  那個的用字
[00:04:25.200 --> 00:04:27.400]  所以耶穌在這裡可以說模糊地
[00:04:27.400 --> 00:04:29.800]  去表達出他自己的身份
[00:04:29.800 --> 00:04:31.800]  其實我就是那個
[00:04:31.800 --> 00:04:34.000]  我就是上帝
[00:04:34.000 --> 00:04:36.000]  我是上帝差一排的僕人
[00:04:36.000 --> 00:04:38.000]  不過我就是那個了
[00:04:38.000 --> 00:04:39.400]  我就是那個了
[00:04:39.400 --> 00:04:41.600]  耶穌在這裡去
[00:04:41.600 --> 00:04:44.000]  用這個情景
[00:04:44.000 --> 00:04:47.800]  去表達自己的身份
[00:04:47.800 --> 00:04:50.400]  接著彼得也用了一句話
[00:04:50.400 --> 00:04:51.200]  他說
[00:04:51.200 --> 00:04:52.400]  既然是你
[00:04:52.400 --> 00:04:54.800]  既然耶穌是你
[00:04:54.800 --> 00:04:57.600]  你就讓我過去你的身邊
[00:04:57.600 --> 00:04:59.200]  讓我去這裡
[00:04:59.200 --> 00:05:00.800]  接著
[00:05:00.800 --> 00:05:01.400]  耶穌
[00:05:01.400 --> 00:05:02.600]  如果你是耶穌
[00:05:02.600 --> 00:05:03.800]  他認識了
[00:05:03.800 --> 00:05:05.400]  之前他已經見到耶穌
[00:05:05.400 --> 00:05:06.600]  行很多的神蹟
[00:05:06.600 --> 00:05:08.000]  這個能力
[00:05:08.000 --> 00:05:09.000]  如果你是耶穌的話
[00:05:09.000 --> 00:05:10.600]  你有能力讓我
[00:05:10.600 --> 00:05:11.600]  好像你那樣
[00:05:11.600 --> 00:05:13.400]  在水面上行走
[00:05:13.400 --> 00:05:15.000]  過去你那裡
[00:05:15.000 --> 00:05:15.800]  接著
[00:05:15.800 --> 00:05:17.800]  耶穌
[00:05:17.800 --> 00:05:18.200]  就叫他
[00:05:18.200 --> 00:05:19.400]  那你過來吧
[00:05:19.400 --> 00:05:20.200]  彼得
[00:05:20.200 --> 00:05:21.800]  他就聽了耶穌的吩咐
[00:05:21.800 --> 00:05:22.800]  他就
[00:05:22.800 --> 00:05:23.800]  在船上
[00:05:23.800 --> 00:05:25.600]  走在水面上
[00:05:25.600 --> 00:05:27.200]  去行走
[00:05:27.200 --> 00:05:28.400]  他一開始的時候
[00:05:28.400 --> 00:05:29.800]  可以說
[00:05:29.800 --> 00:05:31.600]  他的焦點很清楚
[00:05:31.600 --> 00:05:33.000]  耶穌
[00:05:33.000 --> 00:05:33.800]  如果是你
[00:05:33.800 --> 00:05:36.400]  你叫我在水面上行走
[00:05:36.400 --> 00:05:38.000]  不過當他在水面上
[00:05:38.000 --> 00:05:39.200]  走了一段
[00:05:39.200 --> 00:05:40.800]  可以說一段路的時候
[00:05:40.800 --> 00:05:42.000]  接著
[00:05:42.000 --> 00:05:43.400]  狂風大起
[00:05:43.400 --> 00:05:44.600]  他見到很多的風
[00:05:44.600 --> 00:05:46.000]  就是有風浪
[00:05:46.000 --> 00:05:47.000]  接著他的焦點
[00:05:47.000 --> 00:05:48.200]  就從耶穌身上
[00:05:48.200 --> 00:05:50.400]  轉移到風浪裡面
[00:05:50.400 --> 00:05:51.400]  其實從人的角度
[00:05:51.400 --> 00:05:53.600]  我們都理解
[00:05:53.600 --> 00:05:54.200]  那個
[00:05:54.200 --> 00:05:55.800]  彼得這種的懼怕
[00:05:55.800 --> 00:05:57.800]  見到這些風浪
[00:05:57.800 --> 00:05:59.000]  他很害怕
[00:05:59.000 --> 00:06:00.200]  突然間很害怕的時候
[00:06:00.200 --> 00:06:01.000]  他整個人
[00:06:01.000 --> 00:06:02.000]  就
[00:06:02.000 --> 00:06:04.600]  可以說沉到水下面
[00:06:04.600 --> 00:06:05.600]  在這一刻裡面
[00:06:05.600 --> 00:06:08.400]  彼得不是對自己失去了信心
[00:06:08.400 --> 00:06:09.400]  其實彼得
[00:06:09.400 --> 00:06:12.200]  是對耶穌失去了信心
[00:06:12.200 --> 00:06:14.600]  在這個事件裡面
[00:06:14.600 --> 00:06:15.800]  可以說彼得
[00:06:15.800 --> 00:06:17.000]  一開始的時候
[00:06:17.000 --> 00:06:19.000]  他有足夠的信心
[00:06:19.000 --> 00:06:20.200]  走在水面上
[00:06:20.200 --> 00:06:21.000]  大家想一下
[00:06:21.000 --> 00:06:22.600]  其實他從船
[00:06:22.600 --> 00:06:25.000]  走到水上那一刻
[00:06:25.000 --> 00:06:26.800]  要有足夠的信心
[00:06:26.800 --> 00:06:28.600]  他夠不夠膽呢
[00:06:28.600 --> 00:06:29.800]  一下去就沉了
[00:06:29.800 --> 00:06:31.400]  所以他相信耶穌
[00:06:31.400 --> 00:06:34.200]  他相信耶穌可以讓他在水面上行走
[00:06:34.200 --> 00:06:35.200]  所以就走上去
[00:06:35.200 --> 00:06:36.800]  這個信心都不小
[00:06:36.800 --> 00:06:37.800]  開始的時候
[00:06:37.800 --> 00:06:39.600]  他對他的焦點很清楚
[00:06:39.600 --> 00:06:41.200]  他知道耶穌有這樣的能力
[00:06:41.200 --> 00:06:42.600]  他相信耶穌有這樣的能力
[00:06:42.600 --> 00:06:44.800]  所以他就做了一個動作
[00:06:44.800 --> 00:06:45.600]  不過
[00:06:45.600 --> 00:06:48.000]  當走到差不多那一刻的時候
[00:06:48.000 --> 00:06:49.200]  他的焦點
[00:06:49.200 --> 00:06:50.000]  移開了
[00:06:50.000 --> 00:06:52.600]  他從耶穌的身上移開了之後
[00:06:52.600 --> 00:06:55.200]  他見到那個環境的惡劣
[00:06:55.200 --> 00:06:56.200]  接著
[00:06:56.200 --> 00:06:58.800]  他的信心可以說動搖
[00:06:58.800 --> 00:06:59.800]  也可以這麼說
[00:06:59.800 --> 00:07:02.000]  他的焦點再不在耶穌的身上
[00:07:02.000 --> 00:07:03.800]  而在那些風浪那裡
[00:07:03.800 --> 00:07:05.000]  所以這一刻
[00:07:05.000 --> 00:07:07.800]  他整個人就沉下去了
[00:07:07.800 --> 00:07:09.400]  所以耶穌在這裡說
[00:07:09.400 --> 00:07:12.000]  你有勇於面對
[00:07:12.000 --> 00:07:13.400]  起來
[00:07:13.400 --> 00:07:15.200]  走在水面上的信心
[00:07:15.200 --> 00:07:16.000]  但是
[00:07:16.000 --> 00:07:17.600]  當見到暴風的時候
[00:07:17.600 --> 00:07:19.800]  你就見到暴風
[00:07:19.800 --> 00:07:20.800]  而見不到我
[00:07:20.800 --> 00:07:23.600]  所以耶穌就稱他為一個小信的人
[00:07:23.600 --> 00:07:25.000]  你是一個小信的人
[00:07:25.000 --> 00:07:26.400]  然後耶穌就在這裡說
[00:07:26.400 --> 00:07:27.800]  為什麼疑惑呢
[00:07:27.800 --> 00:07:29.000]  其實耶穌的意思是
[00:07:29.000 --> 00:07:31.000]  其實一開始的時候
[00:07:31.000 --> 00:07:32.200]  你有信心
[00:07:32.200 --> 00:07:33.600]  走出來
[00:07:33.600 --> 00:07:36.400]  在海面上走了一段路
[00:07:36.400 --> 00:07:38.000]  為什麼走了一段路之後
[00:07:38.000 --> 00:07:41.400]  你疑惑呢
[00:07:41.400 --> 00:07:42.600]  可以這麼說
[00:07:42.600 --> 00:07:43.200]  就是說
[00:07:43.200 --> 00:07:44.400]  你之前走了一段路
[00:07:44.400 --> 00:07:47.800]  似乎有點冤枉了
[00:07:47.800 --> 00:07:48.600]  接著
[00:07:48.600 --> 00:07:50.200]  可以這麼說
[00:07:50.200 --> 00:07:53.000]  彼得在這個情況裡面
[00:07:53.000 --> 00:07:54.600]  在這一段經文裡面
[00:07:54.600 --> 00:07:57.000]  可以說他是一個好的榜樣
[00:07:57.000 --> 00:07:58.200]  開始的時候
[00:07:58.200 --> 00:07:59.800]  他的焦點很清楚
[00:07:59.800 --> 00:08:01.000]  對耶穌很有信心
[00:08:01.000 --> 00:08:02.000]  所以他夠膽
[00:08:02.000 --> 00:08:04.000]  起來在水面上行走
[00:08:04.000 --> 00:08:05.800]  但也不是一個好的例子
[00:08:05.800 --> 00:08:06.800]  因為他走著走著
[00:08:06.800 --> 00:08:08.600]  他的焦點移開了
[00:08:08.600 --> 00:08:11.600]  在耶穌的身上移開了
[00:08:11.600 --> 00:08:13.400]  接著他就呼求
[00:08:13.400 --> 00:08:15.600]  耶穌救我
[00:08:15.600 --> 00:08:19.800]  接著耶穌就從水裡面拉他上來
[00:08:19.800 --> 00:08:22.000]  將他救起
[00:08:22.000 --> 00:08:24.600]  接著在故事的高峰
[00:08:24.600 --> 00:08:25.400]  可以說
[00:08:25.400 --> 00:08:26.600]  並不是說到
[00:08:26.600 --> 00:08:30.200]  耶穌讓風浪去止住
[00:08:30.200 --> 00:08:31.800]  耶穌停止這些風浪
[00:08:31.800 --> 00:08:32.600]  不是
[00:08:32.600 --> 00:08:33.800]  高峰在哪裡呢
[00:08:33.800 --> 00:08:37.600]  是一群門徒的迎信
[00:08:37.600 --> 00:08:39.400]  門徒去見到耶穌的時候
[00:08:39.400 --> 00:08:44.000]  可以說對耶穌的信仰的告白
[00:08:44.000 --> 00:08:45.600]  宣告和敬拜
[00:08:45.600 --> 00:08:51.200]  「你真是神的兒子」
[00:08:51.200 --> 00:08:53.400]  這個可以說在《馬達福音》裡面
[00:08:53.400 --> 00:08:57.600]  是第一次說門徒對耶穌的迎信
[00:08:57.600 --> 00:08:58.600]  這個稱號
[00:08:58.600 --> 00:09:01.200]  「你真是神的兒子」
[00:09:01.200 --> 00:09:02.400]  不過
[00:09:02.400 --> 00:09:04.200]  當我們細心去看
[00:09:04.200 --> 00:09:08.200]  這個門徒對耶穌的稱呼的時候
[00:09:08.200 --> 00:09:09.200]  我們不要以為
[00:09:09.200 --> 00:09:12.400]  一群門徒已經對耶穌很認識
[00:09:12.400 --> 00:09:14.200]  很清楚的認識
[00:09:14.200 --> 00:09:16.200]  以至到他對耶穌有這樣的稱呼
[00:09:16.200 --> 00:09:18.200]  「你真是神的兒子」
[00:09:18.200 --> 00:09:19.800]  從整個方書裡面
[00:09:19.800 --> 00:09:20.800]  我們看到
[00:09:20.800 --> 00:09:22.800]  一群門徒對耶穌的認識
[00:09:22.800 --> 00:09:26.400]  是一步一步逐漸的清楚
[00:09:26.400 --> 00:09:27.400]  去到這一刻
[00:09:27.400 --> 00:09:29.400]  其實他們都是很模糊的
[00:09:29.400 --> 00:09:31.600]  他們知道一開始
[00:09:31.600 --> 00:09:34.600]  只是把耶穌作為一個
[00:09:34.600 --> 00:09:36.600]  很有智慧的教師
[00:09:36.600 --> 00:09:38.000]  接著漸漸發覺
[00:09:38.000 --> 00:09:39.400]  耶穌行的神蹟
[00:09:39.400 --> 00:09:41.600]  究竟祂是誰呢
[00:09:41.600 --> 00:09:44.000]  竟然行一些這樣的神蹟
[00:09:44.000 --> 00:09:45.200]  其實在《聖經》裡面
[00:09:45.200 --> 00:09:48.000]  去記載耶穌行很多不同的神蹟的時候
[00:09:48.000 --> 00:09:50.200]  尤其是去平靜風浪
[00:09:50.200 --> 00:09:52.200]  或者讓暴風停止
[00:09:52.200 --> 00:09:53.600]  這些神蹟
[00:09:53.600 --> 00:09:55.000]  其實是說到
[00:09:55.000 --> 00:09:58.800]  誰有能力去控制大自然呢
[00:09:58.800 --> 00:10:00.000]  除了上帝之外
[00:10:00.000 --> 00:10:01.400]  誰有這個能力呢
[00:10:01.400 --> 00:10:03.600]  其實作者是要記載
[00:10:03.600 --> 00:10:04.600]  記載這些神蹟
[00:10:04.600 --> 00:10:07.200]  是要表達耶穌這個身份
[00:10:07.200 --> 00:10:08.200]  但是一群門徒
[00:10:08.200 --> 00:10:09.400]  他對耶穌的認識
[00:10:09.400 --> 00:10:11.600]  逐漸逐漸
[00:10:11.600 --> 00:10:13.200]  可以說由很不認識
[00:10:13.200 --> 00:10:14.400]  到逐漸模糊
[00:10:14.400 --> 00:10:16.200]  到耶穌復活之後
[00:10:16.200 --> 00:10:18.800]  可以說他們才清楚的知道
[00:10:18.800 --> 00:10:21.400]  耶穌的身份和耶穌的使命
[00:10:21.400 --> 00:10:22.600]  到這一刻
[00:10:22.600 --> 00:10:25.600]  其實他們對耶穌的稱呼
[00:10:25.600 --> 00:10:27.600]  「你真是神的兒子」
[00:10:27.600 --> 00:10:29.200]  這個稱呼沒錯
[00:10:29.200 --> 00:10:30.400]  的確是
[00:10:30.400 --> 00:10:32.400]  耶穌就是上帝所差派來的
[00:10:32.400 --> 00:10:33.800]  那個獨生子
[00:10:33.800 --> 00:10:35.000]  「為到世人的罪」
[00:10:35.000 --> 00:10:37.600]  寫在十字架上的那個救主
[00:10:37.600 --> 00:10:39.400]  不過他們的認識
[00:10:39.400 --> 00:10:43.200]  耶穌來到地上的身份和使命
[00:10:43.200 --> 00:10:44.800]  卻是有很多的偏差
[00:10:44.800 --> 00:10:46.600]  如果大家有印象
[00:10:46.600 --> 00:10:48.200]  我經常去說
[00:10:48.200 --> 00:10:49.400]  這一群門徒
[00:10:49.400 --> 00:10:51.400]  他對耶穌的認識
[00:10:51.400 --> 00:10:54.000]  就是一個政治上的離賽
[00:10:54.000 --> 00:10:55.000]  他們期望的就是
[00:10:55.000 --> 00:10:56.200]  耶穌來到
[00:10:56.200 --> 00:10:58.600]  去讓我們這一群以色列人
[00:10:58.600 --> 00:11:01.000]  再重建起我們的國家
[00:11:01.000 --> 00:11:03.000]  你是一個這麼有能力的
[00:11:03.000 --> 00:11:05.000]  一個大能的勇士
[00:11:05.000 --> 00:11:06.400]  他們認為
[00:11:06.400 --> 00:11:08.400]  或者他們認識的耶穌
[00:11:08.400 --> 00:11:09.400]  是神的兒子
[00:11:09.400 --> 00:11:11.000]  是一個這樣的意思
[00:11:11.000 --> 00:11:12.200]  所以在這一刻裏面
[00:11:12.200 --> 00:11:14.400]  其實他們對耶穌的認識
[00:11:14.400 --> 00:11:17.200]  仍然是一個相當
[00:11:17.200 --> 00:11:19.400]  可以說初步的一個階段
[00:11:19.400 --> 00:11:22.800]  很模糊的一個階段
[00:11:22.800 --> 00:11:26.200]  接著在這裏
[00:11:26.200 --> 00:11:29.000]  其實馬太記載的這個例子
[00:11:29.000 --> 00:11:32.000]  她說到彼得是一個小信的人
[00:11:32.000 --> 00:11:34.600]  其實彼得在當時的一群門徒來說
[00:11:34.600 --> 00:11:36.000]  都是一個代表
[00:11:36.000 --> 00:11:37.200]  如果連彼得
[00:11:37.200 --> 00:11:39.800]  即是耶穌對他的評語
[00:11:39.800 --> 00:11:42.000]  都是一個小信的人
[00:11:42.000 --> 00:11:44.600]  其他的門徒又是怎樣呢
[00:11:44.600 --> 00:11:47.400]  其實暗示這一群跟從他的人
[00:11:47.400 --> 00:11:49.400]  就是跟從他的信心
[00:11:49.400 --> 00:11:51.600]  都是相當相當的薄弱
[00:11:51.600 --> 00:11:54.600]  不過他們最起碼
[00:11:54.600 --> 00:11:57.600]  他們認識耶穌的身份是正確的
[00:11:57.600 --> 00:11:59.400]  他是神的兒子
[00:11:59.400 --> 00:12:02.200]  但是對於耶穌的身份和使命
[00:12:02.200 --> 00:12:06.200]  卻是仍然不是太過清楚
[00:12:06.200 --> 00:12:07.000]  在這裏
[00:12:07.000 --> 00:12:10.400]  接著再記載耶穌
[00:12:10.400 --> 00:12:12.600]  在不同的地方裏面
[00:12:12.600 --> 00:12:14.400]  去一個公開的侍奉
[00:12:14.400 --> 00:12:16.800]  去醫治很多人的疾病
[00:12:16.800 --> 00:12:17.800]  用了很多神蹟
[00:12:17.800 --> 00:12:21.600]  醫治很多人的疾病和趕鬼
[00:12:21.600 --> 00:12:23.600]  在這裏強調
[00:12:23.600 --> 00:12:26.600]  耶穌的侍奉的廣闊性
[00:12:26.600 --> 00:12:28.000]  可以說他一開始的時候
[00:12:28.000 --> 00:12:29.400]  他揀選了一群門徒
[00:12:29.400 --> 00:12:31.000]  這一群門徒特別親近他
[00:12:31.000 --> 00:12:33.200]  不過耶穌的焦點
[00:12:33.200 --> 00:12:36.200]  不單止是這一群十二個門徒
[00:12:36.200 --> 00:12:38.600]  或者更近的一些門徒
[00:12:38.600 --> 00:12:39.400]  不是
[00:12:39.400 --> 00:12:42.800]  耶穌是要將上帝的真理
[00:12:42.800 --> 00:12:45.200]  帶入群眾當中
[00:12:45.200 --> 00:12:49.200]  所以他很擴散
[00:12:49.200 --> 00:12:50.400]  去到不同的地方
[00:12:50.400 --> 00:12:51.800]  去幫助更多的人
[00:12:51.800 --> 00:12:53.800]  去帶領更多的人
[00:12:53.800 --> 00:12:56.200]  去認識上帝
[00:12:56.200 --> 00:12:58.400]  在這裏也有另一個意思
[00:12:58.400 --> 00:13:02.200]  就是當時有一些法理塞人
[00:13:02.200 --> 00:13:04.200]  和一些叫愛色尼人
[00:13:04.200 --> 00:13:07.000]  他們怎樣看聖潔的呢
[00:13:07.000 --> 00:13:08.800]  就是這一群人
[00:13:08.800 --> 00:13:09.600]  他們覺得
[00:13:09.600 --> 00:13:11.600]  我們要追求一個
[00:13:11.600 --> 00:13:14.200]  接近上帝的生活
[00:13:14.200 --> 00:13:16.000]  而上帝是聖潔
[00:13:16.000 --> 00:13:17.800]  所以我要保持自己聖潔
[00:13:17.800 --> 00:13:19.200]  所以我怎樣令到自己
[00:13:19.200 --> 00:13:21.600]  整個生活
[00:13:21.600 --> 00:13:23.200]  都在一個聖的狀態裏面
[00:13:23.200 --> 00:13:25.400]  所以他們不太想接觸其他人
[00:13:25.400 --> 00:13:27.200]  因為他們不知道
[00:13:27.200 --> 00:13:28.400]  那些人
[00:13:28.400 --> 00:13:29.600]  有些什麼地方
[00:13:29.600 --> 00:13:30.800]  有些不潔的
[00:13:30.800 --> 00:13:32.200]  我一接觸他們
[00:13:32.200 --> 00:13:32.800]  這樣
[00:13:32.800 --> 00:13:34.800]  我就會變成不潔
[00:13:34.800 --> 00:13:37.000]  我自己的生命就會受損
[00:13:37.000 --> 00:13:38.600]  當時有一群這樣的人
[00:13:38.600 --> 00:13:39.600]  但是
[00:13:39.600 --> 00:13:42.600]  耶穌來表達一個很重要的訊息
[00:13:42.600 --> 00:13:45.400]  祂不會因為其他人
[00:13:45.400 --> 00:13:48.600]  不會因為其他所謂不潔的人
[00:13:48.600 --> 00:13:51.000]  會令到自己不潔
[00:13:51.000 --> 00:13:51.800]  不會
[00:13:51.800 --> 00:13:53.800]  祂來反而令到那些
[00:13:53.800 --> 00:13:55.200]  可以說在人來看
[00:13:55.200 --> 00:13:56.400]  不乾淨的人
[00:13:56.400 --> 00:13:57.600]  被人推去的人
[00:13:57.600 --> 00:13:58.800]  得到潔淨
[00:13:58.800 --> 00:14:01.200]  這個是顯示到耶穌的身份
[00:14:01.200 --> 00:14:03.800]  和耶穌的地位
[00:14:03.800 --> 00:14:05.200]  可以這樣說
[00:14:05.200 --> 00:14:06.200]  祂來到
[00:14:06.200 --> 00:14:09.000]  就是要幫助讓一群
[00:14:09.000 --> 00:14:10.200]  在人來看
[00:14:10.200 --> 00:14:11.400]  不聖潔的人
[00:14:11.400 --> 00:14:14.000]  怎樣能夠成為聖潔
[00:14:14.000 --> 00:14:16.400]  一群不是跟從上帝的人
[00:14:16.400 --> 00:14:19.600]  能夠有機會去跟從上帝
[00:14:19.600 --> 00:14:20.400]  這段經文
[00:14:20.400 --> 00:14:21.400]  可以說就是表達了
[00:14:21.400 --> 00:14:24.200]  耶穌這個很重要的
[00:14:24.200 --> 00:14:25.400]  祂的身份
[00:14:25.400 --> 00:14:26.800]  和祂的使命
[00:14:26.800 --> 00:14:27.800]  亦都
[00:14:27.800 --> 00:14:28.800]  這段經文
[00:14:28.800 --> 00:14:31.000]  和這個五餅二魚
[00:14:31.000 --> 00:14:32.800]  緊接放在一起
[00:14:32.800 --> 00:14:33.800]  其實兩個神蹟
[00:14:33.800 --> 00:14:35.400]  都表達一個很清楚的訊息
[00:14:35.400 --> 00:14:37.200]  耶穌有行神蹟的能力
[00:14:37.200 --> 00:14:38.000]  祂是誰呢
[00:14:38.000 --> 00:14:40.000]  祂就是上帝差派來的
[00:14:40.000 --> 00:14:42.200]  那一個獨生的兒子
[00:14:42.200 --> 00:14:44.600]  祂是上帝差派來的那個僕人
[00:14:44.600 --> 00:14:46.200]  亦都去表達
[00:14:46.200 --> 00:14:47.600]  門徒
[00:14:47.600 --> 00:14:50.600]  究竟跟從耶穌
[00:14:50.600 --> 00:14:54.200]  門徒的生命應該是怎樣
[00:14:54.200 --> 00:14:56.200]  應該有什麼信心
[00:14:56.200 --> 00:14:59.600]  去跟從耶穌
[00:14:59.600 --> 00:15:01.200]  在這段經文裏面
[00:15:01.200 --> 00:15:02.400]  我們起碼有兩方面
[00:15:02.400 --> 00:15:04.000]  我們可以去反省
[00:15:04.000 --> 00:15:05.600]  可以思想
[00:15:05.600 --> 00:15:07.000]  門徒對一班
[00:15:07.000 --> 00:15:09.600]  對門徒對耶穌的認識
[00:15:09.600 --> 00:15:10.800]  在這裏
[00:15:10.800 --> 00:15:12.000]  他們宣認
[00:15:12.000 --> 00:15:14.000]  耶穌是神的兒子
[00:15:14.000 --> 00:15:15.800]  但是不代表他們對耶穌
[00:15:15.800 --> 00:15:18.000]  有一個很清楚的認識
[00:15:18.000 --> 00:15:20.000]  他們對耶穌身份的認識
[00:15:20.000 --> 00:15:21.000]  是很影響
[00:15:21.000 --> 00:15:23.000]  他們跟從耶穌的態度
[00:15:23.000 --> 00:15:25.000]  是怎樣
[00:15:25.000 --> 00:15:26.400]  他們認為耶穌
[00:15:26.400 --> 00:15:28.600]  就是一個政治上的
[00:15:28.600 --> 00:15:29.600]  離賽
