
[00:00:00.000 --> 00:00:04.000]  我們親愛的天父上帝 願祢得著當德的榮耀
[00:04:47.000 --> 00:04:50.000]  或者是在宗教的體制裡面很有影響力
[00:04:50.000 --> 00:04:52.000]  或者她是宮廷的先知
[00:04:52.000 --> 00:04:56.000]  她就會很有代表的宣告一些信息
[00:04:56.000 --> 00:04:59.000]  總的來說她是一個大家都認同的人
[00:04:59.000 --> 00:05:02.000]  或者覺得她是很值得尊敬的人
[00:05:02.000 --> 00:05:07.000]  但是當我們去看這段經文的時候
[00:05:07.000 --> 00:05:12.000]  如果以賽雅是一個宮廷的先知或者祭司的時候
[00:05:12.000 --> 00:05:15.000]  整段經文說的一件很特別的事情就是
[00:05:15.000 --> 00:05:20.000]  她是領受了一個和一般的宮廷先知
[00:05:20.000 --> 00:05:23.000]  或者皇室先知不一樣的使命
[00:05:23.000 --> 00:05:27.000]  這個發現是我這次讀聖經和預備講章的時候
[00:05:27.000 --> 00:05:31.000]  就覺得以賽雅書第六章一到十三節
[00:05:31.000 --> 00:05:34.000]  我覺得這一部分是最特別的
[00:05:34.000 --> 00:05:36.000]  就不是說在聖殿裡面
[00:05:36.000 --> 00:05:37.000]  聖災聖災聖災那些
[00:05:37.000 --> 00:05:38.000]  那些都重要
[00:05:38.000 --> 00:05:41.000]  但是更加重要的是一放下來的時候
[00:05:41.000 --> 00:05:45.000]  以賽雅她是一個宮廷的先知祭司的時候
[00:05:45.000 --> 00:05:48.000]  她竟然在九到十三節領受那個使命
[00:05:48.000 --> 00:05:51.000]  是很獨特與眾不同
[00:05:51.000 --> 00:05:53.000]  當時也說了
[00:05:53.000 --> 00:05:56.000]  烏西亞王崩就有換皇帝
[00:05:56.000 --> 00:05:58.000]  世代交替
[00:05:58.000 --> 00:06:00.000]  舊的王是離世
[00:06:00.000 --> 00:06:01.000]  新的王登位
[00:06:01.000 --> 00:06:03.000]  我們俗話說
[00:06:03.000 --> 00:06:05.000]  新老闆來了
[00:06:05.000 --> 00:06:08.000]  宮廷先知理論上是要宣告什麼呢
[00:06:08.000 --> 00:06:10.000]  維穩的信息一定是這樣的
[00:06:10.000 --> 00:06:12.000]  但是從她領受的意象
[00:06:12.000 --> 00:06:14.000]  一到四節裡面
[00:06:14.000 --> 00:06:18.000]  五到八節被結證和被差遣
[00:06:18.000 --> 00:06:20.000]  然後九到十三節
[00:06:20.000 --> 00:06:23.000]  她接受一個不可能完成的使命
[00:06:23.000 --> 00:06:24.000]  這個內容來看
[00:06:24.000 --> 00:06:28.000]  以賽雅她是一個非常獨特的宮廷先知
[00:06:28.000 --> 00:06:30.000]  也因為這樣
[00:06:30.000 --> 00:06:33.000]  也讓我發覺原來以賽雅書很長
[00:06:33.000 --> 00:06:34.000]  六十多章
[00:06:34.000 --> 00:06:37.000]  為什麼她會放在舊的聖經裡面呢
[00:06:37.000 --> 00:06:39.000]  她的獨特性是什麼呢
[00:06:39.000 --> 00:06:40.000]  我自己會覺得
[00:06:40.000 --> 00:06:42.000]  可以幫大家
[00:06:42.000 --> 00:06:45.000]  這個先知是與眾不同的先知
[00:06:45.000 --> 00:06:48.000]  她和阿摩斯不同和和西亞不同
[00:06:48.000 --> 00:06:50.000]  但是她讓我們看到
[00:06:50.000 --> 00:06:53.000]  她領受了一個和她同樣背景
[00:06:53.000 --> 00:06:55.000]  那類人不一樣的使命
[00:06:55.000 --> 00:06:59.000]  她去做一些其他人不會這樣做的事情
[00:06:59.000 --> 00:07:01.000]  好了我們逐節來說
[00:07:01.000 --> 00:07:03.000]  以賽雅書六章一節
[00:07:03.000 --> 00:07:04.000]  我用舊的譯本
[00:07:04.000 --> 00:07:05.000]  沒有什麼差異
[00:07:05.000 --> 00:07:08.000]  當西亞王崩那一年
[00:07:08.000 --> 00:07:10.000]  你們可以打聖經逐節看
[00:07:10.000 --> 00:07:13.000]  我看見坐在高高的寶座上
[00:07:13.000 --> 00:07:16.000]  我看見主坐在高高的寶座上
[00:07:16.000 --> 00:07:18.000]  她的衣裳垂下來
[00:07:18.000 --> 00:07:20.000]  遮滿聖殿
[00:07:20.000 --> 00:07:22.000]  這一段的經文
[00:07:22.000 --> 00:07:24.000]  就可以說是
[00:07:24.000 --> 00:07:27.000]  應該是以賽雅在聖殿侍奉的時候
[00:07:27.000 --> 00:07:30.000]  她有一個很獨特的屬靈經歷
[00:07:30.000 --> 00:07:32.000]  就是她在聖殿裡面
[00:07:32.000 --> 00:07:34.000]  看到這個景象
[00:07:34.000 --> 00:07:38.000]  所以更加印證她是一個宮廷的先知
[00:07:38.000 --> 00:07:39.000]  或者是一個祭司
[00:07:39.000 --> 00:07:41.000]  她看到這個意象
[00:07:41.000 --> 00:07:44.000]  有什麼接下來的內涵
[00:07:44.000 --> 00:07:45.000]  我一路要補充
[00:07:45.000 --> 00:07:48.000]  這段經文雖然只有13節
[00:07:48.000 --> 00:07:50.000]  但是你細心看的時候
[00:07:50.000 --> 00:07:52.000]  它的結構是很明快的
[00:07:52.000 --> 00:07:55.000]  它不拖泥帶水不長氣
[00:07:55.000 --> 00:07:58.000]  所以你一定要捕捉了每一個部分
[00:07:58.000 --> 00:08:01.000]  它的訊息的重點
[00:08:01.000 --> 00:08:03.000]  不然你就斷了
[00:08:03.000 --> 00:08:04.000]  跟不下去
[00:08:04.000 --> 00:08:06.000]  她在聖殿裡面
[00:08:06.000 --> 00:08:09.000]  看到主在高高的寶座上面
[00:08:09.000 --> 00:08:10.000]  然後第二節
[00:08:10.000 --> 00:08:12.000]  她說其上有撒拉忽士
[00:08:12.000 --> 00:08:15.000]  我一會兒會解釋撒拉忽是什麼
[00:08:15.000 --> 00:08:17.000]  有六個翅膀
[00:08:17.000 --> 00:08:20.000]  有兩個翅膀是遮住臉
[00:08:20.000 --> 00:08:23.000]  兩個翅膀是遮住腳
[00:08:23.000 --> 00:08:25.000]  兩個翅膀是用來飛翔
[00:08:25.000 --> 00:08:29.000]  撒拉忽在舊約聖經出現了八次
[00:08:29.000 --> 00:08:31.000]  有一次是人名
[00:08:31.000 --> 00:08:33.000]  其餘的是說天使
[00:08:33.000 --> 00:08:35.000]  或者叫火蛇
[00:08:35.000 --> 00:08:37.000]  或者叫焚燒
[00:08:37.000 --> 00:08:41.000]  你看到原來它是充滿能力的
[00:08:41.000 --> 00:08:44.000]  蛇你知道創世記第三章是試探
[00:08:44.000 --> 00:08:47.000]  但是這個火蛇就不是那條蛇
[00:08:47.000 --> 00:08:49.000]  也可以說是屬靈上面的天使
[00:08:49.000 --> 00:08:52.000]  或者其他神的伏翼
[00:08:52.000 --> 00:08:56.000]  它是去服侍神讚美神
[00:08:56.000 --> 00:08:58.000]  其中有翅膀
[00:08:58.000 --> 00:09:01.000]  遮臉其實一個意思
[00:09:01.000 --> 00:09:02.000]  就是因為它
[00:09:02.000 --> 00:09:04.000]  舊約聖經說
[00:09:04.000 --> 00:09:07.000]  人不可以直接看到上帝
[00:09:07.000 --> 00:09:08.000]  舊約聖經是這樣的
[00:09:08.000 --> 00:09:10.000]  人不可以直接看到上帝
[00:09:10.000 --> 00:09:13.000]  另外翅膀是飛翔
[00:09:13.000 --> 00:09:14.000]  有一個意思就是說
[00:09:14.000 --> 00:09:17.000]  它是實現神的計劃
[00:09:17.000 --> 00:09:19.000]  遮腳又是另外一個意思
[00:09:19.000 --> 00:09:21.000]  但起碼這裡你會看到
[00:09:21.000 --> 00:09:24.000]  天使是要實現神的計劃
[00:09:24.000 --> 00:09:27.000]  還有人是不可以直接看到神
[00:09:27.000 --> 00:09:29.000]  他只可以有機會
[00:09:29.000 --> 00:09:31.000]  天使跟他說話等等
[00:09:31.000 --> 00:09:33.000]  第三節是說什麼呢
[00:09:33.000 --> 00:09:35.000]  彼此呼喊說
[00:09:35.000 --> 00:09:38.000]  就是撒拉弗天使在那裡
[00:09:38.000 --> 00:09:40.000]  彼此呼喊
[00:09:40.000 --> 00:09:42.000]  聖哉!聖哉!聖哉!
[00:09:42.000 --> 00:09:44.000]  萬軍的耶和華
[00:09:44.000 --> 00:09:46.000]  他的榮光充滿天地
[00:09:46.000 --> 00:09:49.000]  這個很特別的一個經歷
[00:09:49.000 --> 00:09:50.000]  以賽亞
[00:09:50.000 --> 00:09:51.000]  我相信他在聖殿裡面
[00:09:51.000 --> 00:09:53.000]  平時是沒有遇過的
[00:09:53.000 --> 00:09:56.000]  天上的神有天使侍奈
[00:09:56.000 --> 00:09:57.000]  彼此呼喊
[00:09:57.000 --> 00:09:59.000]  神是神聖的神
[00:09:59.000 --> 00:10:00.000]  是有能力的神
[00:10:00.000 --> 00:10:01.000]  有榮耀的神
[00:10:01.000 --> 00:10:03.000]  他有榮耀充滿全地
[00:10:03.000 --> 00:10:04.000]  到了這裡
[00:10:04.000 --> 00:10:06.000]  我們其實聽完都不知道是為什麼
[00:10:06.000 --> 00:10:07.000]  因為我們在聖殿
[00:10:07.000 --> 00:10:09.000]  在教堂裡面
[00:10:09.000 --> 00:10:11.000]  都不會遇到這個景象的
[00:10:11.000 --> 00:10:13.000]  你和我都沒有什麼機會遇到這個景象
[00:10:13.000 --> 00:10:15.000]  所以我們覺得很離身
[00:10:15.000 --> 00:10:17.000]  但是對以賽亞來說
[00:10:17.000 --> 00:10:20.000]  他發現了神是神聖的神
[00:10:20.000 --> 00:10:22.000]  充滿著榮耀
[00:10:22.000 --> 00:10:24.000]  我一直在想
[00:10:24.000 --> 00:10:26.000]  究竟
[00:10:26.000 --> 00:10:29.000]  我們每個星期都來教會崇拜
[00:10:29.000 --> 00:10:31.000]  但是
[00:10:31.000 --> 00:10:33.000]  我叫這些屬靈經驗
[00:10:33.000 --> 00:10:34.000]  或者宗教經驗
[00:10:34.000 --> 00:10:38.000]  我那種屬靈經驗和宗教經驗是怎樣的呢
[00:10:38.000 --> 00:10:39.000]  簡單來說
[00:10:39.000 --> 00:10:41.000]  我來了崇拜之後
[00:10:41.000 --> 00:10:43.000]  我有些什麼的體會呢
[00:10:43.000 --> 00:10:45.000]  我有什麼的領受呢
[00:10:45.000 --> 00:10:47.000]  我有什麼的感受呢
[00:10:47.000 --> 00:10:49.000]  當然
[00:10:49.000 --> 00:10:51.000]  要做這些研究
[00:10:51.000 --> 00:10:53.000]  就要去做很多統計
[00:10:53.000 --> 00:10:55.000]  了解不同的教會的人
[00:10:55.000 --> 00:10:57.000]  做一些問卷調查
[00:10:57.000 --> 00:10:59.000]  你去了崇拜之後
[00:10:59.000 --> 00:11:01.000]  譬如有些人說你快樂了多一點
[00:11:01.000 --> 00:11:03.000]  1,2,3,4,5,6,7,8,9,10
[00:11:03.000 --> 00:11:05.000]  你多一點的就take
[00:11:05.000 --> 00:11:06.000]  要量化了它
[00:11:06.000 --> 00:11:07.000]  總的來說
[00:11:07.000 --> 00:11:08.000]  我們都可以問
[00:11:08.000 --> 00:11:10.000]  我們去了教會崇拜之後
[00:11:10.000 --> 00:11:12.000]  是平安一點
[00:11:12.000 --> 00:11:13.000]  快樂一點
[00:11:13.000 --> 00:11:16.000]  或者是在認識真理上面多一點
[00:11:16.000 --> 00:11:18.000]  或者怎樣怎樣
[00:11:18.000 --> 00:11:19.000]  但是
[00:11:19.000 --> 00:11:20.000]  就算我們這些多一點
[00:11:20.000 --> 00:11:23.000]  但是我們未必可以好像以賽亞這樣
[00:11:23.000 --> 00:11:26.000]  見到神的榮耀
[00:11:26.000 --> 00:11:27.000]  你明白嗎?
[00:11:27.000 --> 00:11:28.000]  這句是很抽象的說法
[00:11:28.000 --> 00:11:30.000]  我就直接問
[00:11:30.000 --> 00:11:32.000]  譬如說今天你來到崇拜
[00:11:32.000 --> 00:11:34.000]  你有沒有覺得神的榮耀
[00:11:34.000 --> 00:11:39.000]  按常理我們其實就看見人間的東西
[00:11:39.000 --> 00:11:42.000]  我們看不到人間以外的東西
[00:11:42.000 --> 00:11:43.000]  所以呢
[00:11:43.000 --> 00:11:45.000]  以賽亞的經歷是很獨特
[00:11:45.000 --> 00:11:46.000]  我只可以說
[00:11:46.000 --> 00:11:49.000]  我們平常是沒有辦法領會到他的
[00:11:49.000 --> 00:11:50.000]  對我們來說
[00:11:50.000 --> 00:11:52.000]  我們說神的榮耀
[00:11:52.000 --> 00:11:54.000]  我們就轉到另一個層次
[00:11:54.000 --> 00:11:56.000]  我們經常說歸榮要比神
[00:11:56.000 --> 00:11:57.000]  對嗎?
[00:11:57.000 --> 00:11:58.000]  你們都聽得多
[00:11:58.000 --> 00:12:00.000]  在我們的角度來說
[00:12:00.000 --> 00:12:01.000]  歸榮要比神
[00:12:01.000 --> 00:12:02.000]  就是說
[00:12:02.000 --> 00:12:04.000]  我將我做得最好的那件事
[00:12:04.000 --> 00:12:06.000]  不要當我自己厲害
[00:12:06.000 --> 00:12:07.000]  我說這件事是神
[00:12:07.000 --> 00:12:10.000]  其實有這個態度已經非常非常好
[00:12:10.000 --> 00:12:11.000]  對嗎?
[00:12:11.000 --> 00:12:13.000]  有很多人說我自己努力的
[00:12:13.000 --> 00:12:17.000]  我記得我最初信主回家吃飯
[00:12:17.000 --> 00:12:18.000]  去祈禱
[00:12:18.000 --> 00:12:20.000]  我的父母是未信主的
[00:12:20.000 --> 00:12:23.000]  見到我吃飯祈禱
[00:12:23.000 --> 00:12:25.000]  他們就問我在做什麼
[00:12:25.000 --> 00:12:27.000]  我說我祈禱
[00:12:27.000 --> 00:12:28.000]  我祈禱是什麼?
[00:12:28.000 --> 00:12:30.000]  我多謝天父
[00:12:30.000 --> 00:12:32.000]  他們就這樣說
[00:12:32.000 --> 00:12:34.000]  我上班工作
[00:12:34.000 --> 00:12:36.000]  這麼辛苦賺錢
[00:12:36.000 --> 00:12:39.000]  你吃飯沒有一次感謝過我
[00:12:39.000 --> 00:12:41.000]  你明白我說什麼嗎?
[00:12:41.000 --> 00:12:42.000]  你明白嗎?
[00:12:42.000 --> 00:12:44.000]  在人間的角度來看
[00:12:44.000 --> 00:12:48.000]  你是看不到一些我們超越的東西
[00:12:48.000 --> 00:12:50.000]  我們在日常生活裡面
[00:12:50.000 --> 00:12:52.000]  我們最多說我做到這件事做得好
[00:12:52.000 --> 00:12:54.000]  我歸榮耀給神
[00:12:54.000 --> 00:12:57.000]  但是我們沒辦法像以賽亞這樣說
[00:12:57.000 --> 00:13:02.000]  我體會到神的榮耀充滿在天地
[00:13:02.000 --> 00:13:03.000]  充滿在教堂
[00:13:03.000 --> 00:13:04.000]  充滿在聖殿
[00:13:04.000 --> 00:13:06.000]  充滿在大地裡面
[00:13:06.000 --> 00:13:07.000]  你明白嗎?
[00:13:07.000 --> 00:13:10.000]  他看到的東西是我們平時看不到的
[00:13:10.000 --> 00:13:11.000]  你明白我的意思嗎?
[00:13:11.000 --> 00:13:14.000]  我也會說那些人回崇拜
[00:13:14.000 --> 00:13:15.000]  去完之後
[00:13:15.000 --> 00:13:19.000]  究竟在屬靈上多了些什麼
[00:13:19.000 --> 00:13:23.000]  我想這是大家都想問的問題
[00:13:23.000 --> 00:13:25.000]  在很多人來說
[00:13:25.000 --> 00:13:27.000]  如果你是從事教會時
[00:13:27.000 --> 00:13:28.000]  你做則事也好
[00:13:28.000 --> 00:13:29.000]  什麼也好
[00:13:29.000 --> 00:13:31.000]  你都會想為什麼人們不來崇拜
[00:13:31.000 --> 00:13:33.000]  或者我怎樣令多些人來崇拜
[00:13:33.000 --> 00:13:35.000]  很自然的方向就想
[00:13:35.000 --> 00:13:37.000]  我搞好一些節目
[00:13:37.000 --> 00:13:38.000]  質素
[00:13:38.000 --> 00:13:40.000]  就好像我們電視台
[00:13:40.000 --> 00:13:42.000]  歡樂館什麼的
[00:13:42.000 --> 00:13:43.000]  搞一下這樣那樣
[00:13:43.000 --> 00:13:46.000]  變成多些人的興趣集中了
[00:13:46.000 --> 00:13:47.000]  這是很自然的
[00:13:47.000 --> 00:13:50.000]  但是你再想深一層
[00:13:50.000 --> 00:13:52.000]  這種屬靈的經驗
[00:13:52.000 --> 00:13:53.000]  屬靈的經歷
[00:13:53.000 --> 00:13:56.000]  是你和我無法操控的
[00:13:56.000 --> 00:13:57.000]  不可以的
[00:13:57.000 --> 00:13:59.000]  你可以是演藝方面
[00:13:59.000 --> 00:14:01.000]  你可以引用心理學去想
[00:14:01.000 --> 00:14:05.000]  譬如說我怎樣令到那個聚會的高潮出來
[00:14:05.000 --> 00:14:08.000]  又或者我們看一些戲劇
[00:14:08.000 --> 00:14:10.000]  我不是寫劇本的
[00:14:10.000 --> 00:14:12.000]  但是你會知道
[00:14:12.000 --> 00:14:15.000]  通常這些劇一定要有矛盾的
[00:14:15.000 --> 00:14:17.000]  一定要角色有衝突的
[00:14:17.000 --> 00:14:19.000]  當然就是
[00:14:19.000 --> 00:14:22.000]  就好像《羅密歐與朱麗葉》那樣
[00:14:22.000 --> 00:14:24.000]  兩個仇家的下一代相愛
[00:14:24.000 --> 00:14:25.000]  這樣才會激動的
[00:14:25.000 --> 00:14:26.000]  如果不是的話
[00:14:26.000 --> 00:14:29.000]  那套劇是不夠劇力萬鈞的
[00:14:29.000 --> 00:14:31.000]  我們可以製造這些氣氛
[00:14:31.000 --> 00:14:33.000]  營造一些角色出來
[00:14:33.000 --> 00:14:36.000]  但是在教會的屬靈經驗
[00:14:36.000 --> 00:14:38.000]  我們沒有什麼人工化的東西
[00:14:38.000 --> 00:14:39.000]  對不對
[00:14:39.000 --> 00:14:40.000]  我們只可以說
[00:14:40.000 --> 00:14:43.000]  希望神自己顯出的榮耀
[00:14:43.000 --> 00:14:45.000]  祂自己向我們說話
[00:14:45.000 --> 00:14:50.000]  祂自己來讓我們被祂的優美
[00:14:50.000 --> 00:14:52.000]  祂的神聖吸引
[00:14:52.000 --> 00:14:53.000]  這件事就是這樣
[00:14:53.000 --> 00:14:54.000]  如果不是的話
[00:14:54.000 --> 00:14:55.000]  我就想想
[00:14:55.000 --> 00:14:57.000]  八點半崇拜
[00:14:57.000 --> 00:14:59.000]  其實
[00:14:59.000 --> 00:15:01.000]  你說現在香港人的生活
[00:15:01.000 --> 00:15:03.000]  八點鐘來到的時候
[00:15:03.000 --> 00:15:06.000]  最低限度你走過來都走幾個字
[00:15:06.000 --> 00:15:07.000]  對不對
[00:15:07.000 --> 00:15:09.000]  如果你還要坐車就要早一點
[00:15:09.000 --> 00:15:12.000]  如果一個星期這麼辛苦工作
[00:15:12.000 --> 00:15:14.000]  要八點半來到崇拜
[00:15:14.000 --> 00:15:16.000]  一定是很有動機才行
[00:15:16.000 --> 00:15:17.000]  對不對
[00:15:17.000 --> 00:15:18.000]  或者你接著有很多事情要做
[00:15:18.000 --> 00:15:21.000]  做完崇拜你就覺得自由了
[00:15:21.000 --> 00:15:22.000]  無論怎樣都好
[00:15:22.000 --> 00:15:25.000]  你都要花一些氣力
[00:15:25.000 --> 00:15:28.000]  如果不是有一些東西吸引著你
[00:15:28.000 --> 00:15:29.000]  你都不會這樣做
[00:15:29.000 --> 00:15:30.000]  好了 回過頭來
[00:15:30.000 --> 00:15:32.000]  剛才說到榮耀的時候
[00:15:32.000 --> 00:15:34.000]  我們日常要歸榮耀給神
[00:15:34.000 --> 00:15:36.000]  但是更加要注意
[00:15:36.000 --> 00:15:39.000]  神的榮耀怎樣在崇拜
[00:15:39.000 --> 00:15:40.000]  在聖殿
[00:15:40.000 --> 00:15:41.000]  在大地彰顯
[00:15:41.000 --> 00:15:44.000]  我們沒有什麼注意力
[00:15:44.000 --> 00:15:46.000]  我們的心太過繁雜
[00:15:46.000 --> 00:15:48.000]  我們這樣說
[00:15:48.000 --> 00:15:50.000]  第四節我們要快點下去
[00:15:50.000 --> 00:15:52.000]  因為呼喊者的聲音
[00:15:52.000 --> 00:15:54.000]  門檻的根基震動
[00:15:54.000 --> 00:15:55.000]  沒什麼想像的
[00:15:55.000 --> 00:15:56.000]  很大聲
[00:15:56.000 --> 00:15:57.000]  震動
[00:15:57.000 --> 00:15:59.000]  電就充滿了煙雲
[00:15:59.000 --> 00:16:02.000]  原來讚美的聲音很響亮
[00:16:02.000 --> 00:16:04.000]  門檻的根基都動了
[00:16:04.000 --> 00:16:06.000]  同時聖殿充滿了煙雲
[00:16:06.000 --> 00:16:09.000]  應該是當時燒香的結果
[00:16:09.000 --> 00:16:12.000]  看到的是神聖的上帝臨隔
[00:16:12.000 --> 00:16:13.000]  什麼叫臨隔呢
[00:16:13.000 --> 00:16:15.000]  祂臨到我們中間
[00:16:15.000 --> 00:16:17.000]  但是祂沒有看到上帝的面
[00:16:17.000 --> 00:16:19.000]  祂看到天使是讚美神
[00:16:19.000 --> 00:16:21.000]  祂看到神的榮耀
[00:16:21.000 --> 00:16:22.000]  看不到神的樣子
[00:16:22.000 --> 00:16:24.000]  看到神的榮耀
[00:16:24.000 --> 00:16:25.000]  絕大部分的弟兄姊妹
[00:16:25.000 --> 00:16:28.000]  我們都沒有見過上帝來過
[00:16:28.000 --> 00:16:29.000]  我們只是說
[00:16:29.000 --> 00:16:30.000]  我信
[00:16:30.000 --> 00:16:31.000]  我信有神
[00:16:31.000 --> 00:16:34.000]  我從聖經裡面學習關於神的事
[00:16:34.000 --> 00:16:38.000]  因此我們絕大部分的人
[00:16:38.000 --> 00:16:40.000]  都是在頭腦上
[00:16:40.000 --> 00:16:41.000]  概念上去認識神
[00:16:41.000 --> 00:16:42.000]  我也是一樣
[00:16:42.000 --> 00:16:43.000]  我不是說大家
[00:16:43.000 --> 00:16:45.000]  我只是說我自己
[00:16:45.000 --> 00:16:47.000]  我們讀神學的人
