
[00:00:00.000 --> 00:00:04.240]  馬達福音第五章十七至第二十六節
[00:02:22.800 --> 00:02:24.840]  古人是有這樣的說法
[00:02:24.840 --> 00:02:26.080]  "可視我告訴你們"
[00:02:26.080 --> 00:02:27.360]  一年數了六次
[00:02:27.360 --> 00:02:28.320]  你有空數一下
[00:02:28.320 --> 00:02:30.160]  六次都挑戰律法
[00:02:30.160 --> 00:02:31.480]  剛剛才說完要
[00:02:31.480 --> 00:02:32.960]  尊重要守律法
[00:02:32.960 --> 00:02:34.320]  守得最仔細
[00:02:34.320 --> 00:02:36.560]  然後他就挑戰
[00:02:36.560 --> 00:02:37.720]  這個律法
[00:02:37.720 --> 00:02:39.200]  是不是要這麼守呢?
[00:02:39.200 --> 00:02:41.800]  所以他自己剛剛說完
[00:02:41.800 --> 00:02:43.240]  就說了不同的話
[00:02:43.240 --> 00:02:44.080]  還有
[00:02:44.080 --> 00:02:47.840]  我們如果看馬太四福音的時候
[00:02:47.840 --> 00:02:49.200]  耶穌很清楚的
[00:02:49.200 --> 00:02:51.880]  在祂自己一直侍奉的過程當中
[00:02:51.880 --> 00:02:54.960]  祂多次有意的違反律法
[00:02:54.960 --> 00:02:57.160]  安息日就典型了
[00:02:57.160 --> 00:02:58.400]  幾次安息日
[00:02:58.400 --> 00:03:00.520]  猶太人的律法說明不可以做事的
[00:03:00.520 --> 00:03:02.040]  祂是醫好膚色的人
[00:03:02.040 --> 00:03:03.040]  祂是摘墨水
[00:03:03.040 --> 00:03:04.520]  祂又去吃東西
[00:03:04.520 --> 00:03:05.280]  OK
[00:03:05.280 --> 00:03:06.280]  還有呢
[00:03:06.280 --> 00:03:07.480]  律法說得很清楚
[00:03:07.480 --> 00:03:09.560]  很潔淨的禮儀的時候
[00:03:09.560 --> 00:03:11.320]  耶穌的門徒沒有洗手
[00:03:11.320 --> 00:03:12.120]  又吃東西了
[00:03:12.520 --> 00:03:14.680]  耶穌是破壞律法的
[00:03:14.680 --> 00:03:17.200]  行動上去挑戰律法
[00:03:17.200 --> 00:03:19.160]  甚至是不跟從律法的
[00:03:19.160 --> 00:03:20.280]  祂自己也沒有這麼做
[00:03:20.280 --> 00:03:22.200]  還有一些呢
[00:03:22.200 --> 00:03:23.480]  就更敏感一點
[00:03:23.480 --> 00:03:24.960]  不過一定要跟大家說的
[00:03:24.960 --> 00:03:27.760]  耶穌教我們怎麼做
[00:03:27.760 --> 00:03:30.080]  有些祂自己也沒有做
[00:03:30.080 --> 00:03:33.640]  譬如是什麼呢?
[00:03:33.640 --> 00:03:35.240]  剛剛我們讀到那裡
[00:03:35.240 --> 00:03:36.360]  第22節那裡說
[00:03:36.360 --> 00:03:38.760]  你不要罵人是拉加摩利
[00:03:38.760 --> 00:03:39.360]  是不是?
[00:03:39.360 --> 00:03:41.480]  拉加呢
[00:03:41.800 --> 00:03:42.920]  就是有一點點
[00:03:42.920 --> 00:03:43.800]  拉卡
[00:03:43.800 --> 00:03:44.920]  有一點點像
[00:03:44.920 --> 00:03:47.360]  今天我們中文所說的白癡
[00:03:47.360 --> 00:03:48.960]  你不要說人是白癡
[00:03:48.960 --> 00:03:50.880]  摩利呢
[00:03:50.880 --> 00:03:51.920]  摩利
[00:03:51.920 --> 00:03:54.320]  摩利這個字其實就是
[00:03:54.320 --> 00:03:55.640]  說人蠢的意思
[00:03:55.640 --> 00:03:56.400]  愚蠢
[00:03:56.400 --> 00:03:57.040]  是不是?
[00:03:57.040 --> 00:04:00.000]  如果再嚴重一點的
[00:04:00.000 --> 00:04:01.240]  就是比較
[00:04:01.240 --> 00:04:02.760]  不一定是粗俗
[00:04:02.760 --> 00:04:03.600]  激烈一點的
[00:04:03.600 --> 00:04:04.760]  就是說你蠢蛋
[00:04:04.760 --> 00:04:05.440]  是不是?
[00:04:05.440 --> 00:04:07.080]  死蠢
[00:04:07.080 --> 00:04:07.760]  是不是?
[00:04:07.760 --> 00:04:08.640]  那麼
[00:04:08.640 --> 00:04:11.040]  但是這些也不是一定是髒話
[00:04:11.680 --> 00:04:13.280]  我們也會說的
[00:04:13.280 --> 00:04:14.080]  OK?
[00:04:14.080 --> 00:04:15.880]  現在問題就是
[00:04:15.880 --> 00:04:18.240]  如果你看下去
[00:04:18.240 --> 00:04:19.120]  你心水清
[00:04:19.120 --> 00:04:20.280]  你研究聖經
[00:04:20.280 --> 00:04:21.800]  《馬太福音》
[00:04:21.800 --> 00:04:23.960]  說到後來的地方
[00:04:23.960 --> 00:04:26.760]  23章17節
[00:04:26.760 --> 00:04:27.360]  你不用揭了
[00:04:27.360 --> 00:04:27.960]  我告訴你
[00:04:27.960 --> 00:04:28.400]  那時候
[00:04:28.400 --> 00:04:31.480]  那裡耶穌斥責法利賽人的時候
[00:04:31.480 --> 00:04:32.640]  說他們
[00:04:32.640 --> 00:04:36.440]  你們要向著上帝起誓
[00:04:36.440 --> 00:04:38.440]  為什麼你要向著
[00:04:38.440 --> 00:04:40.560]  這個聖所
[00:04:40.560 --> 00:04:41.280]  就是說
[00:04:41.280 --> 00:04:42.280]  去聖殿起誓
[00:04:42.280 --> 00:04:43.560]  還有蠢到
[00:04:43.560 --> 00:04:45.920]  要向聖殿的金色起誓
[00:04:45.920 --> 00:04:46.920]  你說是不是很蠢?
[00:04:46.920 --> 00:04:47.960]  於是耶穌說
[00:04:47.960 --> 00:04:50.440]  你們核硬的摩利
[00:04:50.440 --> 00:04:52.480]  耶穌用摩利這個字
[00:04:52.480 --> 00:04:56.080]  不過中文聖經的翻譯者很有厚度
[00:04:56.080 --> 00:04:57.800]  他不好意思翻譯成摩利
[00:04:57.800 --> 00:05:00.080]  他就愚昧人
[00:05:00.080 --> 00:05:02.200]  避開這個問題
[00:05:02.200 --> 00:05:03.640]  但是耶穌也用摩利
[00:05:03.640 --> 00:05:04.880]  難道耶穌
[00:05:04.880 --> 00:05:05.560]  他說
[00:05:05.560 --> 00:05:08.920]  說人摩利的要下地獄的火
[00:05:08.920 --> 00:05:10.360]  很嚴重的
[00:05:10.360 --> 00:05:11.160]  還有大家
[00:05:11.160 --> 00:05:13.600]  可能以前崇拜也跟大家提過
[00:05:13.600 --> 00:05:14.600]  這段聖經
[00:05:14.600 --> 00:05:16.200]  接著他舉的例子裡面
[00:05:16.200 --> 00:05:17.160]  其中有一個很熟悉的
[00:05:17.160 --> 00:05:18.000]  大家知道的
[00:05:18.000 --> 00:05:19.360]  耶穌說有人打你右邊
[00:05:19.360 --> 00:05:20.640]  你應該左邊也被他打
[00:05:20.640 --> 00:05:21.360]  是不是?
[00:05:21.360 --> 00:05:22.840]  記得這句話
[00:05:22.840 --> 00:05:26.040]  耶穌教我們這樣的
[00:05:26.040 --> 00:05:29.160]  約翰福音
[00:05:29.160 --> 00:05:31.800]  十八章那裡
[00:05:31.800 --> 00:05:34.600]  記載到耶穌被審的時候
[00:05:34.600 --> 00:05:38.000]  大祭司去問他的問題
[00:05:38.000 --> 00:05:39.520]  說究竟你是怎樣的?
[00:05:39.520 --> 00:05:40.520]  你是誰?
[00:05:40.520 --> 00:05:41.960]  耶穌說我所說的話
[00:05:41.960 --> 00:05:42.840]  我都說完了
[00:05:42.840 --> 00:05:43.600]  人人都知道的
[00:05:43.600 --> 00:05:44.800]  你不用再問我
[00:05:44.800 --> 00:05:47.080]  於是聖經就記載大祭司的僕廷
[00:05:47.080 --> 00:05:48.640]  就一巴掌打過去
[00:05:48.640 --> 00:05:51.240]  大祭司問你們怎樣回答?
[00:05:51.240 --> 00:05:55.840]  耶穌在那時候有沒有說
[00:05:55.840 --> 00:05:56.160]  喂!
[00:05:56.160 --> 00:05:57.480]  還有這邊還沒打
[00:05:57.480 --> 00:05:59.400]  沒有
[00:05:59.400 --> 00:06:00.840]  耶穌的反應是怎樣?
[00:06:00.840 --> 00:06:02.640]  耶穌說為什麼你要打我?
[00:06:02.640 --> 00:06:05.360]  如果我說是有理由的
[00:06:05.360 --> 00:06:07.200]  你沒理由要打我
[00:06:07.200 --> 00:06:08.600]  如果我說錯的話
[00:06:08.600 --> 00:06:09.600]  你可以打我
[00:06:09.600 --> 00:06:13.200]  耶穌也沒有跟足他自己所教導的
[00:06:13.200 --> 00:06:14.720]  你說是不是很難呢?
[00:06:14.720 --> 00:06:17.520]  於是整個核心的問題
[00:06:17.520 --> 00:06:18.760]  這三節我們就要問
[00:06:18.760 --> 00:06:19.800]  究竟耶穌所說的
[00:06:19.800 --> 00:06:21.560]  「承傳律法」是什麼意思?
[00:06:21.560 --> 00:06:25.000]  承傳
[00:06:25.000 --> 00:06:25.960]  Plero
[00:06:25.960 --> 00:06:27.440]  Plero這個字
[00:06:27.440 --> 00:06:29.080]  承傳這個字
[00:06:29.080 --> 00:06:31.360]  我相信耶穌在這裡說
[00:06:31.360 --> 00:06:33.720]  你知不知道律法是為了什麼?
[00:06:33.720 --> 00:06:36.520]  當日神為什麼要將律法
[00:06:36.520 --> 00:06:38.680]  給以色列人在抗耶路撒冷中
[00:06:38.680 --> 00:06:39.840]  設下十誡呢?
[00:06:39.840 --> 00:06:41.400]  是因為以色列人說
[00:06:41.400 --> 00:06:42.640]  我都不知道怎樣生活
[00:06:42.640 --> 00:06:44.320]  我都不知道怎樣敬畏耶和華
[00:06:44.320 --> 00:06:45.200]  神說好啊!好啊!
[00:06:45.200 --> 00:06:45.600]  你不知道
[00:06:45.600 --> 00:06:46.840]  我就告訴你
[00:06:46.840 --> 00:06:48.920]  我希望你是怎樣生活
[00:06:48.920 --> 00:06:50.000]  我的標準是怎樣
[00:06:50.000 --> 00:06:51.240]  我對你的要求是怎樣
[00:06:51.240 --> 00:06:52.480]  於是這個就是十誡
[00:06:52.480 --> 00:06:54.480]  所以十誡最重要的
[00:06:54.480 --> 00:06:56.840]  不是條文的內容
[00:06:56.840 --> 00:06:58.560]  和字眼
[00:06:58.560 --> 00:07:00.800]  最重要的意思就是說
[00:07:00.800 --> 00:07:03.520]  你要知道神要求你怎樣生活
[00:07:03.520 --> 00:07:06.320]  一個人如果能夠被神要求
[00:07:06.320 --> 00:07:07.160]  怎樣生活
[00:07:07.160 --> 00:07:08.880]  按照他的生活的時候
[00:07:08.880 --> 00:07:11.320]  這個就叫做承傳律法
[00:07:11.320 --> 00:07:13.200]  所以呢
[00:07:13.200 --> 00:07:15.480]  一個貼近神心意的人
[00:07:15.480 --> 00:07:17.520]  才是真正遵行律法的人
[00:07:17.520 --> 00:07:19.280]  大家明白了
[00:07:19.280 --> 00:07:21.200]  文士和法利塞人
[00:07:21.200 --> 00:07:22.040]  這些人呢
[00:07:22.040 --> 00:07:23.920]  他守得很仔細
[00:07:23.920 --> 00:07:26.600]  但是他一直都守這些律法的條文
[00:07:26.600 --> 00:07:28.600]  但是他心裡面是遠離神
[00:07:28.600 --> 00:07:30.440]  這個是沒有守住律法
[00:07:30.440 --> 00:07:33.160]  耶穌說這個是廢掉律法
[00:07:33.160 --> 00:07:34.920]  所以我來是要承傳律法
[00:07:34.920 --> 00:07:36.920]  重新教你怎樣去遵守
[00:07:36.920 --> 00:07:39.240]  跟從神的意思
[00:07:39.240 --> 00:07:41.000]  和要求過生活
[00:07:41.000 --> 00:07:42.800]  這個就叫做天國
[00:07:42.800 --> 00:07:44.000]  所以他提了好幾次
[00:07:44.000 --> 00:07:45.560]  天國是最大的
[00:07:45.560 --> 00:07:46.760]  什麼叫天國?
[00:07:46.760 --> 00:07:48.520]  我相信在這裡我都跟大家
[00:07:48.520 --> 00:07:49.960]  曾經在崇拜講過
[00:07:49.960 --> 00:07:51.400]  在新約聖經裡面
[00:07:51.400 --> 00:07:54.360]  耶穌的講道裡面的天國
[00:07:54.360 --> 00:07:56.720]  並不是講一個政治的範疇
[00:07:56.720 --> 00:08:02.240]  也不是講一個權力的王國
[00:08:02.240 --> 00:08:04.960]  天國是神的國
[00:08:04.960 --> 00:08:07.640]  就是神的掌管的意思
[00:08:07.640 --> 00:08:10.400]  哪裡有神掌管
[00:08:10.400 --> 00:08:12.200]  哪裡就是天國
[00:08:12.200 --> 00:08:15.040]  所以耶穌說天國在你的心裡面
[00:08:15.040 --> 00:08:15.920]  什麼意思?
[00:08:15.920 --> 00:08:17.480]  心裡面也有天國嗎?
[00:08:17.480 --> 00:08:18.200]  有啊
[00:08:18.200 --> 00:08:20.920]  如果你的心是願意被神掌管的
[00:08:20.920 --> 00:08:23.760]  你的心就是天國
[00:08:23.760 --> 00:08:26.000]  有一群人
[00:08:26.000 --> 00:08:29.200]  那群人的生命是願意被神掌管的
[00:08:29.200 --> 00:08:31.040]  那群人就是天國
[00:08:31.040 --> 00:08:33.040]  所以教會可以是天國
[00:08:33.040 --> 00:08:34.520]  不一定是天國
[00:08:34.520 --> 00:08:35.320]  大家明白嗎?
[00:08:35.320 --> 00:08:38.280]  如果教會的人沒有被神掌管的生命的話
[00:08:38.280 --> 00:08:39.320]  這也不是天國
[00:08:39.320 --> 00:08:41.120]  但是教會也可以成為天國
[00:08:41.120 --> 00:08:43.520]  所以天國是這個意思的時候
[00:08:43.520 --> 00:08:47.240]  原來這個律法就是要讓我們進入天國
[00:08:47.240 --> 00:08:49.080]  讓神掌管生命
[00:08:49.080 --> 00:08:51.160]  所以在這一點上
[00:08:51.160 --> 00:08:53.520]  形式可以改變
[00:08:53.520 --> 00:08:56.160]  安息日為了什麼?
[00:08:56.160 --> 00:08:58.040]  你記得耶穌在《馬可福音》裡面
[00:08:58.040 --> 00:09:00.120]  跟那些文士發來錯人
[00:09:00.120 --> 00:09:01.600]  那些人要陷害耶穌
[00:09:01.600 --> 00:09:02.000]  記得嗎?
[00:09:02.000 --> 00:09:03.960]  安息日故意推一個俘手的人
[00:09:03.960 --> 00:09:05.240]  看看耶穌會不會治他
[00:09:05.240 --> 00:09:07.720]  耶穌知道他們的心
[00:09:07.720 --> 00:09:09.280]  是要陷害他
[00:09:09.280 --> 00:09:11.080]  這個就很矛盾了
[00:09:11.080 --> 00:09:12.480]  安息日呢
[00:09:12.480 --> 00:09:14.360]  這一群人是守著的
[00:09:14.360 --> 00:09:15.240]  不做事
[00:09:15.240 --> 00:09:16.680]  耶穌你也不要做事
[00:09:16.680 --> 00:09:18.880]  不過看看這個俘手的人你會不會治他
[00:09:18.880 --> 00:09:22.000]  那個心是想謀殺耶穌
[00:09:22.000 --> 00:09:24.200]  但是耶穌
[00:09:24.200 --> 00:09:26.760]  在安息日裡面怒目看著他們
[00:09:26.760 --> 00:09:28.920]  心裡面是憂愁他們的心
[00:09:28.920 --> 00:09:29.520]  然後對他們說
[00:09:29.520 --> 00:09:31.520]  安息日可以做什麼可以不做什麼
[00:09:31.520 --> 00:09:32.840]  你要救命還是害命
[00:09:32.840 --> 00:09:35.600]  於是耶穌就治好那個俘手的人
[00:09:35.600 --> 00:09:38.360]  耶穌是破了安息日的規條
[00:09:38.360 --> 00:09:41.000]  但是耶穌守了安息日的正義
[00:09:41.000 --> 00:09:41.880]  你明白我的意思嗎?
[00:09:41.880 --> 00:09:43.880]  那些文士和發來錯人
[00:09:43.880 --> 00:09:45.760]  他守了安息日的規條
[00:09:45.760 --> 00:09:48.200]  但是他的心是違背了神
[00:09:48.200 --> 00:09:51.280]  是完全廢掉了律法的真義
[00:09:51.280 --> 00:09:54.200]  這個就是那個矛盾性的地方
[00:09:54.200 --> 00:09:56.800]  所以我們看到
[00:09:57.360 --> 00:09:59.640]  神所重視的是什麼
[00:09:59.640 --> 00:10:03.320]  很多時候我們不知不覺都像發來錯人一樣
[00:10:03.320 --> 00:10:06.480]  我們把規矩高於神自己
[00:10:06.480 --> 00:10:07.880]  我們不需要守規矩
[00:10:07.880 --> 00:10:08.960]  待會我會再說
[00:10:08.960 --> 00:10:13.280]  但是這個規矩並不能夠足以證明你是親近神
[00:10:13.280 --> 00:10:17.200]  問題是你的心有沒有貼近神的心意
[00:10:17.200 --> 00:10:21.640]  在這裡我想跟大家有一點點的分享
[00:10:21.640 --> 00:10:25.400]  也是和這幾節聖經有關的
[00:10:26.480 --> 00:10:29.120]  這段日子我們心裡都很懷念
[00:10:29.120 --> 00:10:31.480]  我們很敬愛的藤牧師
[00:10:31.480 --> 00:10:34.560]  我今天想用一點點時間分享
[00:10:34.560 --> 00:10:37.080]  我和藤牧師第一次見面
[00:10:37.080 --> 00:10:41.240]  和差不多最後一次見面這兩次
[00:10:41.240 --> 00:10:43.040]  而這兩次是有關的
[00:10:43.040 --> 00:10:45.600]  我和藤牧師第一次見面是1971年
[00:10:45.600 --> 00:10:47.200]  那時候我還不夠二十歲
[00:10:47.200 --> 00:10:51.200]  最後一次見面大概一年多之前
[00:10:51.200 --> 00:10:54.200]  在真理樓他的辦公室那裡
[00:10:54.200 --> 00:10:57.000]  約了藤師母我和我太太四個人一起
[00:10:57.000 --> 00:10:58.920]  我特意找藤牧師和藤師母
[00:10:58.920 --> 00:11:00.480]  想和他們說一些話
[00:11:00.480 --> 00:11:01.720]  這兩次是有意思的
[00:11:01.720 --> 00:11:03.040]  雖然差了四十多年
[00:11:03.040 --> 00:11:05.240]  1971年的時候
[00:11:05.240 --> 00:11:06.880]  我信主還不夠三年
[00:11:06.880 --> 00:11:08.480]  那時候在讀大學
[00:11:08.480 --> 00:11:09.680]  黃毛小子
[00:11:09.680 --> 00:11:12.200]  但是那時候1971年的時候
[00:11:12.200 --> 00:11:14.160]  我很清楚神呼召我
[00:11:14.160 --> 00:11:15.920]  一生要去中國
[00:11:15.920 --> 00:11:18.400]  福音要獻上自己
[00:11:18.400 --> 00:11:20.440]  那時候1971年
[00:11:20.440 --> 00:11:22.760]  大家知道大家很怕共產黨
[00:11:22.760 --> 00:11:23.760]  很怕左派
[00:11:23.760 --> 00:11:26.480]  剛剛才土製菠蘿
[00:11:26.480 --> 00:11:30.080]  但是神呼召我
[00:11:30.080 --> 00:11:30.800]  我就覺得
[00:11:30.800 --> 00:11:31.320]  好
[00:11:31.320 --> 00:11:32.600]  那時候我信了主
[00:11:32.600 --> 00:11:33.760]  還不夠兩年
[00:11:33.760 --> 00:11:34.600]  在一間教會
[00:11:34.600 --> 00:11:35.360]  不是北宣
[00:11:35.360 --> 00:11:36.120]  在另外一間教會
[00:11:36.120 --> 00:11:36.760]  在九龍
[00:11:36.760 --> 00:11:39.000]  一間大的教會
[00:11:39.000 --> 00:11:40.440]  那時候我覺得
[00:11:40.440 --> 00:11:42.200]  只是我去傳不行
[00:11:42.200 --> 00:11:43.400]  我還要很多弟兄姊妹
[00:11:43.400 --> 00:11:44.880]  中國是很大的封禁工場
[00:11:44.880 --> 00:11:46.080]  於是我就找一些
[00:11:46.080 --> 00:11:47.880]  教會裡面年輕的弟兄姊妹
[00:11:47.880 --> 00:11:48.760]  遊說他們
[00:11:48.760 --> 00:11:50.040]  我們一起為中國祈禱
[00:11:50.040 --> 00:11:50.720]  於是在外面
[00:11:50.720 --> 00:11:52.480]  我們大學的團契裡
[00:11:52.480 --> 00:11:54.040]  弟兄姊妹又找他們一起
[00:11:54.040 --> 00:11:55.200]  於是在教會裡面
[00:11:55.200 --> 00:11:56.360]  一間團契房裡面
[00:11:56.360 --> 00:11:56.960]  來祈禱
[00:11:56.960 --> 00:11:57.880]  每個禮拜祈禱
[00:11:57.880 --> 00:11:59.240]  那時候我們為中國祈禱
[00:11:59.240 --> 00:11:59.800]  沒有資料
[00:11:59.800 --> 00:12:00.320]  什麼都不懂
[00:12:00.320 --> 00:12:01.760]  不是像現在這麼多東西
[00:12:01.760 --> 00:12:03.680]  所以只有一些資料
[00:12:03.680 --> 00:12:06.280]  在左派的書局裡面
[00:12:06.280 --> 00:12:07.080]  買人民日報
[00:12:07.080 --> 00:12:07.920]  光榮日報
[00:12:07.920 --> 00:12:08.760]  紅旗雜誌
[00:12:08.760 --> 00:12:09.480]  紅旗畫報
[00:12:09.480 --> 00:12:11.440]  這些很左的東西
[00:12:11.440 --> 00:12:12.600]  看內容
[00:12:12.600 --> 00:12:14.280]  對著樣子來祈禱
[00:12:14.280 --> 00:12:15.160]  這些就是中國人
[00:12:15.160 --> 00:12:16.240]  我們為他祈禱
[00:12:16.240 --> 00:12:17.600]  我們每個禮拜這樣祈禱
[00:12:17.600 --> 00:12:21.800]  後來偶爾被某一個團契的導師看到
[00:12:21.800 --> 00:12:23.480]  他就告訴傳道人
[00:12:23.480 --> 00:12:26.520]  那傳道人就抓了我去審
[00:12:26.520 --> 00:12:28.040]  他說你們祈什麼
[00:12:28.040 --> 00:12:29.280]  祈禱會
[00:12:29.280 --> 00:12:30.360]  我們為中國祈禱
[00:12:30.360 --> 00:12:32.960]  不過我們看到你們看什麼紅旗雜誌
[00:12:32.960 --> 00:12:34.160]  什麼人民日報
[00:12:34.160 --> 00:12:34.920]  光榮日報
[00:12:34.920 --> 00:12:35.320]  我說是呀
[00:12:35.320 --> 00:12:35.840]  那些資料
[00:12:35.840 --> 00:12:38.040]  我們才知道中國在說什麼
[00:12:38.040 --> 00:12:42.320]  他說我們不想共產黨滲透進教會
[00:12:42.320 --> 00:12:45.000]  你們不可以在這裡開祈禱會
[00:12:45.000 --> 00:12:45.440]  哇
[00:12:45.440 --> 00:12:46.880]  一盤冷水潑下來
[00:12:46.880 --> 00:12:48.400]  打沉了
[00:12:48.400 --> 00:12:51.280]  一腔熱血為中國禱告
[00:12:51.280 --> 00:12:52.640]  那時候怎麼辦呢
[00:12:52.640 --> 00:12:55.960]  人家連祈禱的地方都不給我們
[00:12:55.960 --> 00:12:59.360]  那時候在祈禱會裡有一位姐妹
[00:12:59.360 --> 00:13:01.040]  就是當時的女朋友
[00:13:01.040 --> 00:13:04.160]  後來我已經過世的太太雅玲
[00:13:04.160 --> 00:13:06.920]  很多北宣的頂姐妹都認識她
[00:13:06.920 --> 00:13:08.920]  那時候她就來了北宣
[00:13:08.920 --> 00:13:12.320]  她說不如我試試問北角宣道會行不行
[00:13:12.320 --> 00:13:15.640]  於是那時候我就走過來香港
[00:13:15.640 --> 00:13:18.080]  第一次去雲華大廈
[00:13:18.080 --> 00:13:21.520]  敲藤牧師辦公室的玻璃門
[00:13:21.520 --> 00:13:22.800]  我最記得
[00:13:22.800 --> 00:13:23.800]  就去敲他門
[00:13:23.800 --> 00:13:25.000]  第一次見到藤牧師
[00:13:25.000 --> 00:13:25.760]  藤牧師開門
[00:13:25.760 --> 00:13:27.440]  他當然不認識我
[00:13:27.440 --> 00:13:30.160]  我就說藤牧師
[00:13:30.160 --> 00:13:31.480]  我不是這間教會的
[00:13:31.480 --> 00:13:33.440]  不過我是在讀大學
[00:13:33.440 --> 00:13:35.400]  現在我有個要求
[00:13:35.400 --> 00:13:37.040]  我們一班弟兄姐妹
[00:13:37.040 --> 00:13:39.400]  是很想為中國來祈禱
[00:13:39.400 --> 00:13:41.320]  我想借北角宣道會
[00:13:41.320 --> 00:13:45.480]  每個禮拜有個地方來祈禱行不行
[00:13:45.480 --> 00:13:48.000]  我好記得藤牧師望著我
[00:13:48.000 --> 00:13:49.160]  等了一會說
[00:13:49.160 --> 00:13:50.280]  好呀
[00:13:50.280 --> 00:13:51.480]  就兩個字
[00:13:51.480 --> 00:13:53.480]  好呀,你來祈禱吧
[00:13:53.480 --> 00:13:56.200]  於是我們就開始每個禮拜就在那裡祈禱
[00:13:56.200 --> 00:13:57.280]  有時我們祈禱很晚
[00:13:57.280 --> 00:13:59.120]  因為我們下課才再來祈禱
[00:13:59.120 --> 00:14:00.920]  祈完禱都攤開了那些東西
