
[00:00:00.000 --> 00:00:05.440]  今天我們要看「聖過罪惡」
[00:03:05.040 --> 00:03:08.640]  愛就是力量
[00:03:08.640 --> 00:03:16.320]  愛神是基督徒人生裡面最大的力量
[00:03:16.320 --> 00:03:23.760]  一個不愛神的人很難得勝罪惡
[00:03:23.760 --> 00:03:27.600]  有一個基督徒
[00:03:27.600 --> 00:03:30.160]  他常常出門
[00:03:30.160 --> 00:03:31.840]  他時時要出外
[00:03:31.840 --> 00:03:36.960]  因為有生意上的責任
[00:03:36.960 --> 00:03:40.320]  他外出的時候
[00:03:40.320 --> 00:03:46.480]  進到新的地方新的環境裡面
[00:03:46.480 --> 00:03:51.920]  常常面對許多的試探
[00:03:51.920 --> 00:03:55.280]  到了一個沒有人認識他的地方
[00:03:55.280 --> 00:04:00.480]  他面對試探的時候很容易就失敗
[00:04:00.480 --> 00:04:02.240]  當他去到一個新的地方
[00:04:02.240 --> 00:04:03.440]  沒有人看到他的時候
[00:04:03.440 --> 00:04:06.160]  他面對試探的時候就很容易失敗
[00:04:06.160 --> 00:04:12.240]  但是這個基督徒很有愛神的心
[00:04:12.240 --> 00:04:16.560]  也非常愛他的妻子
[00:04:16.560 --> 00:04:21.040]  所以他在那些試探之中
[00:04:21.040 --> 00:04:23.120]  能夠得勝
[00:04:23.120 --> 00:04:25.920]  能夠站立得住
[00:04:25.920 --> 00:04:28.480]  他愛神的心
[00:04:28.480 --> 00:04:30.960]  愛妻子的心
[00:04:30.960 --> 00:04:34.640]  所以他在別人接受試探的時候
[00:04:34.640 --> 00:04:41.680]  他卻站立得住
[00:04:41.680 --> 00:04:45.840]  這是愛的得勝
[00:04:45.840 --> 00:04:54.880]  我們願意在愛上學習到完全的地步
[00:04:54.880 --> 00:05:01.520]  《雅各書》一章十二節也是這樣的話
[00:05:01.520 --> 00:05:05.360]  在前面《雅各書》一章十二節
[00:05:05.360 --> 00:05:08.960]  前面的《雅各書》一章十二節
[00:05:08.960 --> 00:05:11.760]  忍受試探的人是有福的
[00:05:11.760 --> 00:05:14.160]  因為他們經過試驗以後
[00:05:14.160 --> 00:05:16.080]  必得生命的冠冕
[00:05:16.080 --> 00:05:19.360]  這是主應許給那些愛他之人的
[00:05:19.360 --> 00:05:23.120]  在這裡提到兩種人
[00:05:23.120 --> 00:05:29.840]  第一種人就是忍受試探的人
[00:05:29.840 --> 00:05:36.880]  忍受這兩個字在這裡的意思是得勝
[00:05:36.880 --> 00:05:41.760]  勝過罪惡試探
[00:05:41.760 --> 00:05:43.840]  第二種人
[00:05:43.840 --> 00:05:46.480]  末了一句
[00:05:46.480 --> 00:05:52.720]  愛他之人就是愛神的人
[00:05:52.720 --> 00:05:58.080]  這兩種人事實上是一種人
[00:05:58.080 --> 00:06:04.880]  那些勝過試探的人就是愛神的人
[00:06:04.880 --> 00:06:11.520]  愛神的人就有力量勝過試探
[00:06:11.520 --> 00:06:12.480]  我再說
[00:06:12.480 --> 00:06:19.120]  愛是最強的力量
[00:06:19.120 --> 00:06:24.720]  在詩篇九十七篇的十節
[00:06:24.720 --> 00:06:26.720]  詩人說
[00:06:26.720 --> 00:06:35.360]  你們愛耶和華的人都當恨惡罪惡
[00:06:35.360 --> 00:06:38.800]  我們在這個社會裡頭
[00:06:38.800 --> 00:06:43.520]  常常被試探包圍
[00:06:43.520 --> 00:06:49.280]  各式各樣的試探環繞我們
[00:06:49.280 --> 00:06:53.520]  求主的愛激勵我們、兼顧我們
[00:06:53.520 --> 00:06:56.480]  求主的愛堅強我們、激勵我們
[00:06:56.480 --> 00:07:00.080]  使我們能夠得勝
[00:07:00.080 --> 00:07:07.280]  這是得勝罪惡的第一個重要的因素
[00:07:07.280 --> 00:07:11.440]  我們再回到約翰一書
[00:07:11.440 --> 00:07:17.840]  看第二章第十四節
[00:07:17.840 --> 00:07:20.720]  約翰一書第二章第十四節
[00:07:20.720 --> 00:07:23.280]  父老啊,我曾寫信給你們
[00:07:23.280 --> 00:07:27.920]  因為你們認識那從起初原有的少年人
[00:07:27.920 --> 00:07:29.680]  我曾寫信給你們
[00:07:29.680 --> 00:07:31.280]  因為你們剛強
[00:07:31.280 --> 00:07:34.000]  神的道常存在你們心裡
[00:07:34.000 --> 00:07:36.880]  你們也勝了那惡者
[00:07:36.880 --> 00:07:43.760]  這裡提到誰勝過那惡者呢?
[00:07:43.760 --> 00:07:47.440]  那惡者就是撒旦
[00:07:47.440 --> 00:07:50.720]  他用各樣的方法來試探我們
[00:07:50.720 --> 00:07:52.400]  要我們犯罪
[00:07:52.400 --> 00:07:54.960]  他用各樣的方法來試探我們
[00:07:54.960 --> 00:07:56.240]  要我們犯罪
[00:07:56.240 --> 00:08:00.320]  在這裡仕途約翰說
[00:08:00.320 --> 00:08:03.120]  少年人啊
[00:08:03.120 --> 00:08:09.920]  你們神的道常存在你們心裡
[00:08:09.920 --> 00:08:15.280]  你們也得勝惡者
[00:08:15.280 --> 00:08:20.400]  得勝罪惡的第二個因素
[00:08:20.400 --> 00:08:23.760]  就是心裡有神的道
[00:08:23.760 --> 00:08:26.160]  就是心裡有神的道
[00:08:26.160 --> 00:08:33.200]  神的道,神的話使我們得勝
[00:08:33.200 --> 00:08:37.440]  在這裡說神的道在心裡
[00:08:37.440 --> 00:08:41.760]  不是在聖經裡頭
[00:08:41.760 --> 00:08:46.080]  不是單在聖經裡頭
[00:08:46.080 --> 00:08:48.400]  我應該說不單在聖經裡
[00:08:48.400 --> 00:08:51.280]  如果神的話單單在聖經裡
[00:08:51.280 --> 00:08:53.840]  那就是我的身外之物
[00:08:53.840 --> 00:08:56.720]  如果神的話單單在聖經裡
[00:08:56.720 --> 00:08:58.880]  那就是我的身外之物
[00:08:58.880 --> 00:09:03.440]  我必須常常讀聖經的話
[00:09:03.440 --> 00:09:07.440]  讓神的話從聖經裡頭進到我心裡來
[00:09:07.440 --> 00:09:09.680]  我應該時時讀神的話
[00:09:09.680 --> 00:09:13.200]  讓神的話從聖經裡進入到我的心裡
[00:09:13.200 --> 00:09:17.680]  像保羅說當用各樣的智慧
[00:09:17.680 --> 00:09:23.440]  把基督的道理豐豐富富的存在心裡
[00:09:23.440 --> 00:09:26.960]  像保羅說當用各樣的智慧
[00:09:26.960 --> 00:09:31.040]  把基督的道豐豐富富的藏在心裡
[00:09:31.040 --> 00:09:35.600]  如果我們心中有神的道
[00:09:35.600 --> 00:09:39.840]  這個道就是我們勝過罪惡試探的力量
[00:09:39.840 --> 00:09:42.880]  這個道就是我們勝過試探的力量
[00:09:42.880 --> 00:09:45.680]  怎麼樣使我們勝過試探罪惡呢?
[00:09:45.680 --> 00:09:48.800]  怎麼樣能夠使我們勝過罪惡和試探呢?
[00:09:48.800 --> 00:09:55.520]  第一道給我們真理的知識
[00:09:55.520 --> 00:10:03.920]  道告訴我們撒旦的詭計是什麼
[00:10:03.920 --> 00:10:07.600]  它用什麼方式來試探基督徒
[00:10:07.600 --> 00:10:10.720]  它是用什麼方法來試探基督徒的
[00:10:10.720 --> 00:10:19.680]  保羅說我們並非不曉得撒旦的詭計
[00:10:19.680 --> 00:10:27.360]  我們認識撒旦的技倆和他的手法
[00:10:27.360 --> 00:10:29.680]  怎麼知道呢?
[00:10:29.680 --> 00:10:33.520]  不是我們自己原來知道
[00:10:33.520 --> 00:10:39.440]  是藉著讀神的話就知道撒旦的方法
[00:10:39.440 --> 00:10:41.920]  藉著讀神的道
[00:10:41.920 --> 00:10:44.720]  我們就能夠明白撒旦的方法
[00:10:44.720 --> 00:10:47.920]  也許我們每個人自己可以做一個測驗
[00:10:47.920 --> 00:10:55.440]  來測驗自己對撒旦的戰略的認識
[00:10:55.440 --> 00:10:59.040]  我們看一下我們對撒旦戰略的認識
[00:10:59.040 --> 00:11:01.440]  如果你有手裡一張紙
[00:11:01.440 --> 00:11:04.960]  拿一支筆來寫
[00:11:04.960 --> 00:11:11.840]  撒旦對付基督徒的方法是什麼?
[00:11:11.840 --> 00:11:16.560]  要你一樣一樣的寫下來
[00:11:16.560 --> 00:11:23.120]  你能夠寫多少呢?
[00:11:23.120 --> 00:11:28.880]  這個測驗你的分數如何呢?
[00:11:28.880 --> 00:11:32.240]  大家回家可以試一試
[00:11:32.240 --> 00:11:37.840]  如果你寫不出來或者寫得很少
[00:11:37.840 --> 00:11:43.600]  那就表示主的道在你心裡還不夠
[00:11:43.600 --> 00:11:52.000]  你要繼續的讀聖經
[00:11:52.000 --> 00:11:56.800]  神的話把撒旦用的方式很清楚
[00:11:56.800 --> 00:11:59.040]  很完全的告訴我們
[00:11:59.040 --> 00:12:01.600]  神的道將撒旦的方法
[00:12:01.600 --> 00:12:05.840]  引誘我們的方法寫得很清楚在聖經裡面
[00:12:05.840 --> 00:12:08.640]  所以道幫助我們的第一個方法
[00:12:08.640 --> 00:12:11.600]  就是給我們熟靈的知識
[00:12:11.600 --> 00:12:14.400]  曉得撒旦的詭計是什麼
[00:12:14.400 --> 00:12:17.360]  所以道給我們第一個的知識
[00:12:17.360 --> 00:12:20.320]  就是叫我們明白撒旦的詭計
[00:12:20.320 --> 00:12:22.160]  第二呢
[00:12:22.160 --> 00:12:32.560]  就是聖靈常常用我們心裡的道來提醒我們
[00:12:32.560 --> 00:12:38.240]  我們看第二章第27節
[00:12:38.240 --> 00:12:40.800]  「你們從主所授的恩羔
[00:12:40.800 --> 00:12:42.880]  常存在你們心裡
[00:12:42.880 --> 00:12:44.880]  並不用人教訓你們
[00:12:44.880 --> 00:12:48.560]  自有主的恩羔在凡事上教訓你們
[00:12:48.560 --> 00:12:51.200]  這恩羔是真的不是假的
[00:12:51.200 --> 00:12:55.600]  你們要按這恩羔的教訓住在主裡面」
[00:12:55.600 --> 00:13:00.720]  這裡提到你們心裡
[00:13:00.720 --> 00:13:03.760]  我們心裡有什麼呢
[00:13:03.760 --> 00:13:06.320]  有恩羔
[00:13:06.320 --> 00:13:08.640]  恩羔是什麼呢
[00:13:08.640 --> 00:13:11.200]  有兩個因素
[00:13:11.200 --> 00:13:16.160]  就是聖靈用道來提醒我們
[00:13:16.160 --> 00:13:22.560]  聖靈是活潑的
[00:13:22.560 --> 00:13:32.560]  活潑的聖靈用道在我們心裡提醒我們
[00:13:32.560 --> 00:13:37.360]  所以我們每個人心裡有一個老師
[00:13:37.360 --> 00:13:43.360]  世上的老師不能常跟著我們
[00:13:43.360 --> 00:13:46.640]  但是這位老師
[00:13:46.640 --> 00:13:54.560]  常常與我們同在在我們心裡
[00:13:54.560 --> 00:13:58.400]  我們心裡有神的道
[00:13:58.400 --> 00:14:09.200]  聖靈就活潑的用這個道隨時提醒幫助
[00:14:09.200 --> 00:14:16.240]  所以基督徒做了錯事心裡不平安
[00:14:16.240 --> 00:14:21.680]  這就證明恩羔在你心裡
[00:14:21.680 --> 00:14:22.720]  我再說
[00:14:22.720 --> 00:14:31.440]  恩羔不是一個成份是兩個成份
[00:14:31.440 --> 00:14:35.040]  不單單是聖靈工作
[00:14:35.040 --> 00:14:38.480]  也不單單是有主的道
[00:14:38.480 --> 00:14:42.240]  但是這兩樣合在一起
[00:14:42.240 --> 00:14:46.080]  聖靈我們的保衛師用神的道
[00:14:46.080 --> 00:14:49.680]  在我們心裡活潑的提醒幫助
[00:14:49.680 --> 00:15:00.880]  這是每一個基督徒要了解的
[00:15:00.880 --> 00:15:03.520]  要記住的
[00:15:03.520 --> 00:15:13.600]  我們心裡有恩羔隨時做老師教導我們
[00:15:13.600 --> 00:15:17.920]  所以第二個得聖的重要的因素
[00:15:17.920 --> 00:15:21.440]  就是神的道在我們心裡
[00:15:21.440 --> 00:15:32.400]  得到聖靈使用祂幫助我們、兼顧我們
[00:15:32.400 --> 00:15:37.280]  得到聖靈的使用來兼顧我們使我們得聖
[00:15:37.280 --> 00:15:39.760]  如果我問大家
[00:15:39.760 --> 00:15:44.240]  各位中間有多少人有這個經驗
[00:15:44.240 --> 00:15:46.640]  就是做錯了事心裡不平安
[00:15:46.640 --> 00:15:53.440]  是你信主以前沒有的經驗
[00:15:53.440 --> 00:15:57.040]  在信主以後
[00:15:57.040 --> 00:16:01.920]  你在靈性長進之中
[00:16:01.920 --> 00:16:05.200]  有了這個新的經驗
[00:16:05.200 --> 00:16:07.360]  你說錯了話
[00:16:07.360 --> 00:16:10.880]  有了不太好的態度
[00:16:10.880 --> 00:16:13.600]  做錯了事
[00:16:13.600 --> 00:16:15.680]  或者跌倒
[00:16:15.680 --> 00:16:20.640]  你心裡不平安很難過
[00:16:20.640 --> 00:16:28.000]  一直到你認罪、悔改的時候為止
[00:16:28.000 --> 00:16:29.200]  我不曉得有多少位
[00:16:29.200 --> 00:16:34.320]  你可以說我有這個經驗
[00:16:34.320 --> 00:16:35.600]  如果你有
[00:16:35.600 --> 00:16:42.000]  就表示在你的心裡有恩羔
[00:16:42.000 --> 00:16:44.320]  這是一個新生命
[00:16:44.320 --> 00:16:54.800]  和一個真正屬主的人的一個標誌
[00:16:54.800 --> 00:16:58.880]  這是第二個得聖罪惡的因素
[00:16:58.880 --> 00:17:03.440]  第三個因素
[00:17:03.440 --> 00:17:09.600]  那就是與主相交
[00:17:09.600 --> 00:17:12.720]  也是與弟兄姊妹有團契
[00:17:12.720 --> 00:17:18.800]  從這個交通裡面
[00:17:18.800 --> 00:17:21.920]  從這個團契裡面
[00:17:21.920 --> 00:17:25.760]  我們得到得聖的力量
[00:17:25.760 --> 00:17:28.640]  我們得到得聖的來源
[00:17:28.640 --> 00:17:34.880]  我們看第一章第五節到第七節
[00:17:34.880 --> 00:17:38.560]  我們看一章第五節到第七節
[00:17:38.560 --> 00:17:41.440]  神就是光在他毫無黑暗
[00:17:41.440 --> 00:17:43.360]  這是我們從主所聽見
[00:17:43.360 --> 00:17:45.280]  又報給你們的訊息
[00:17:45.280 --> 00:17:47.520]  我們若說是與神相交
[00:17:47.520 --> 00:17:49.280]  卻仍在黑暗裡行
[00:17:49.280 --> 00:17:52.320]  就是說謊話不行真理了
[00:17:52.320 --> 00:17:54.080]  我們若在光明中行
[00:17:54.080 --> 00:17:55.920]  如同神在光明中
[00:17:55.920 --> 00:17:57.600]  就彼此相交
[00:17:57.600 --> 00:18:01.520]  他兒子耶穌的血也洗淨我們一切的罪
[00:18:01.520 --> 00:18:10.320]  在這裡提到與神同行在光明中
[00:18:10.320 --> 00:18:14.720]  這個同行也就是交通
[00:18:14.720 --> 00:18:21.600]  一個密切的在生活中的關係
[00:18:21.600 --> 00:18:27.440]  與神在光明中同行
[00:18:27.440 --> 00:18:34.160]  同時就與弟兄姊妹同行
[00:18:34.160 --> 00:18:42.240]  這就是與神的團契和與人的團契
[00:18:42.240 --> 00:18:45.680]  第七節說得很清楚
[00:18:45.680 --> 00:18:48.400]  我們若在光明中行
[00:18:48.400 --> 00:18:50.400]  如同神在光明中
[00:18:50.400 --> 00:18:52.000]  我們若在光明中行
[00:18:52.000 --> 00:18:53.600]  如同神在光明中
[00:18:53.600 --> 00:18:58.800]  就是與神的團契交通
[00:18:58.800 --> 00:19:00.000]  跟著下面說
[00:19:00.000 --> 00:19:02.560]  就彼此相交
[00:19:02.560 --> 00:19:04.480]  弟兄姊妹的交通
[00:19:04.480 --> 00:19:06.720]  就彼此相交
[00:19:06.720 --> 00:19:08.640]  就是與弟兄姊妹的相交
[00:19:08.640 --> 00:19:13.600]  這種團契的結果是什麼?
[00:19:13.600 --> 00:19:18.160]  他兒子耶穌的血洗淨我們一切的罪
[00:19:18.160 --> 00:19:21.680]  他兒子耶穌的血洗淨我們一切的罪
[00:19:21.680 --> 00:19:24.480]  這個洗淨就是把罪除去
[00:19:24.480 --> 00:19:27.040]  這個洗淨也就是把罪惡除去
[00:19:27.040 --> 00:19:29.760]  使我們脫離罪、勝過罪
[00:19:29.760 --> 00:19:32.720]  使我們脫離罪和勝過罪
[00:19:32.720 --> 00:19:38.480]  一個基督徒有時候可能軟弱
[00:19:38.480 --> 00:19:42.720]  他覺得孤單、孤軍作戰容易失敗
[00:19:42.720 --> 00:19:44.000]  他覺得很孤單
[00:19:44.000 --> 00:19:46.560]  孤軍作戰是很容易失敗的
[00:19:46.560 --> 00:19:52.400]  但是當他和主有密切交通的時候
[00:19:52.400 --> 00:19:56.000]  就得到主的力量
[00:19:56.000 --> 00:19:59.360]  得到主的扶持
[00:19:59.360 --> 00:20:01.280]  一個與神交通的人
[00:20:01.280 --> 00:20:08.960]  也很自然和基督徒有交通
[00:20:08.960 --> 00:20:15.120]  中面的團契、橫面的團契
[00:20:15.120 --> 00:20:18.720]  這兩種的團契很自然地連在一起
[00:20:18.720 --> 00:20:21.680]  這兩種的團契很自然地合在一起
[00:20:21.680 --> 00:20:27.840]  所以在《約翰一書》的頭五節裡
[00:20:27.840 --> 00:20:34.640]  我們看到與神的兒子相通
[00:20:34.640 --> 00:20:42.000]  又藉著神的兒子耶穌基督與天父相通
[00:20:42.000 --> 00:20:44.240]  又藉著與天父相通
[00:20:44.240 --> 00:20:50.320]  而基督徒彼此相通
[00:20:50.320 --> 00:20:58.560]  這是一個多麼寶貴的綜合性的團契
[00:20:58.560 --> 00:21:08.000]  這個團契生活使我們得勝罪惡
[00:21:08.000 --> 00:21:11.760]  這是一個很重要的因素
[00:21:11.760 --> 00:21:15.360]  世界裡有許多潮流
[00:21:15.360 --> 00:21:17.600]  有許多風氣
[00:21:17.600 --> 00:21:22.080]  是與真理相違反的
[00:21:22.080 --> 00:21:26.080]  是與神的旨意相違反的
[00:21:26.080 --> 00:21:30.960]  在這個潮流裡很容易被沖去
[00:21:30.960 --> 00:21:37.040]  這是一種群眾性的影響力
[00:21:37.040 --> 00:21:41.760]  我們如何面對這個影響力呢?
[00:21:41.760 --> 00:21:48.640]  在基督徒中間有一個凝聚力
[00:21:48.640 --> 00:21:53.040]  形成另外一種的潮流
[00:21:53.040 --> 00:21:58.560]  這個基督徒彼此團契所造成的
[00:21:58.560 --> 00:22:03.120]  那個文化潮流就是我們得勝的力量
[00:22:03.120 --> 00:22:17.520]  這個團契是與神的團契為基礎的
[00:22:17.520 --> 00:22:26.800]  所以我們就不是孤軍作戰來對抗罪惡的潮流
[00:22:26.800 --> 00:22:33.040]  而是聯合一致,有一個屬基督的群體
[00:22:33.040 --> 00:22:35.680]  一起站在那裡來得勝
[00:22:35.680 --> 00:22:44.960]  這是很重要的
[00:22:44.960 --> 00:22:53.680]  沒有團契生活的基督徒很容易跌倒
[00:22:53.680 --> 00:23:03.440]  很容易被世界不合神旨意的潮流風氣帶走了
[00:23:03.440 --> 00:23:06.960]  所以主的話提醒我們
[00:23:06.960 --> 00:23:14.560]  我們和基督徒要有交通團契的生活
[00:23:14.560 --> 00:23:20.000]  我們教會裡有很多的團契
[00:23:20.000 --> 00:23:23.680]  就是為了這個目的
[00:23:23.680 --> 00:23:28.720]  我們不是為了活動而活動
[00:23:28.720 --> 00:23:33.600]  我們不是為了聚會而聚會
[00:23:33.600 --> 00:23:36.480]  我們的團契的活動
[00:23:36.480 --> 00:23:38.960]  聚會的活動
[00:23:38.960 --> 00:23:42.000]  有一個屬靈的目的
[00:23:42.000 --> 00:23:47.040]  要加強培植我們屬靈的生命力量
[00:23:47.040 --> 00:23:50.240]  要加強培植我們屬靈生命的力量
[00:23:50.240 --> 00:23:56.480]  使我們能夠勝過撒旦和罪惡
[00:23:56.480 --> 00:24:03.120]  這是主的話很清楚的教導
[00:24:03.120 --> 00:24:08.000]  這是第三個得勝的因素
[00:24:08.000 --> 00:24:10.640]  第四個因素
[00:24:10.640 --> 00:24:14.880]  那就是生命的因素
[00:24:14.880 --> 00:24:20.800]  我們看第三章第八第九節
[00:24:20.800 --> 00:24:25.440]  我們看第三章第八和第九節
[00:24:25.440 --> 00:24:28.160]  凡從神生的就不犯罪
[00:24:28.160 --> 00:24:30.880]  因神的道存在他心裡
[00:24:30.880 --> 00:24:32.720]  他也不能犯罪
[00:24:32.720 --> 00:24:35.360]  因為他是由神生的
[00:24:35.360 --> 00:24:42.800]  這裡提到從神重生的人
[00:24:42.800 --> 00:24:44.400]  這個人不犯罪
[00:24:44.400 --> 00:24:46.000]  這個人不犯罪
[00:24:46.000 --> 00:24:48.160]  有人說
[00:24:48.160 --> 00:24:52.400]  重生的人真是完全不犯罪嗎?
[00:24:52.400 --> 00:24:55.200]  重生的人真是完全不犯罪?
[00:24:55.200 --> 00:24:57.760]  這裡是這樣說
[00:24:57.760 --> 00:25:00.880]  但是我們的實際經驗是否如此呢?
[00:25:00.880 --> 00:25:03.840]  但我們實際的經驗是否如此呢?
[00:25:03.840 --> 00:25:06.560]  事實告訴我們
[00:25:06.560 --> 00:25:12.160]  基督徒有的時候也軟弱
[00:25:12.160 --> 00:25:14.960]  那麼這個話在聖經裡是什麼意思呢?
[00:25:14.960 --> 00:25:17.600]  這句話在聖經裡又是什麼意思呢?
[00:25:17.600 --> 00:25:19.360]  那豈不是說錯了嗎?
[00:25:19.360 --> 00:25:21.360]  那是不是說錯了呢?
[00:25:21.360 --> 00:25:23.200]  好像不是真理呢
[00:25:23.200 --> 00:25:25.200]  好像不是真理一樣
[00:25:25.200 --> 00:25:28.880]  我們要回答這個問題
[00:25:28.880 --> 00:25:33.520]  這裡所說的不犯罪
[00:25:33.520 --> 00:25:40.960]  那個原文的文法上的意思
[00:25:40.960 --> 00:25:45.760]  不是經常的犯罪
[00:25:45.760 --> 00:25:50.240]  不是習慣性的犯罪
[00:25:50.240 --> 00:25:52.240]  意思是什麼呢?
[00:25:52.240 --> 00:25:57.040]  一個有神生命在裡面的
[00:25:57.040 --> 00:26:02.000]  或者說一個重生得救的人
[00:26:02.000 --> 00:26:08.800]  他的經常的表現是勝過罪的
[00:26:08.800 --> 00:26:14.080]  這是這裡所說的意思
[00:26:14.080 --> 00:26:18.080]  但是他有的時候會軟弱會跌倒
[00:26:18.080 --> 00:26:24.000]  但是聖靈一感動一提醒
[00:26:24.000 --> 00:26:26.560]  他會悔改再站起來
[00:26:26.560 --> 00:26:35.840]  就如提到一人雖七次跌倒也必起來
[00:26:35.840 --> 00:26:37.600]  所以舊約曾經這樣說
[00:26:37.600 --> 00:26:41.680]  二人雖七次跌倒也必再站起來
[00:26:41.680 --> 00:26:47.200]  我們再看第五章十八節
[00:26:47.200 --> 00:26:49.200]  五章第十八節
[00:26:49.200 --> 00:26:53.280]  我們知道凡重神生的必不犯罪
[00:26:53.280 --> 00:26:56.240]  重神生的必保守自己
[00:26:56.240 --> 00:26:58.480]  哪惡者也無法害他
[00:26:58.480 --> 00:27:06.800]  這裡提到從神得到生命的人有一個表現
[00:27:06.800 --> 00:27:11.680]  就是他學習追求保守自己
[00:27:11.680 --> 00:27:16.480]  意思就是他小心
[00:27:16.480 --> 00:27:22.000]  他很注意一些試探的事
[00:27:22.000 --> 00:27:27.920]  有一個警惕的心
[00:27:27.920 --> 00:27:32.080]  他謹慎自守
[00:27:32.080 --> 00:27:34.960]  這是他的心態
[00:27:34.960 --> 00:27:40.720]  生命有一個很強的作用
[00:27:40.720 --> 00:27:47.200]  就好像蒼蠅很喜歡髒的東西
[00:27:47.200 --> 00:27:48.480]  臭的東西
[00:27:48.480 --> 00:27:50.480]  它飛過去留在那裡
[00:27:50.480 --> 00:27:54.000]  就像蒼蠅很喜歡髒的東西
[00:27:54.000 --> 00:27:57.200]  當它看到的時候它就會飛過去
[00:27:57.200 --> 00:27:58.560]  而且停留在那裡
[00:27:58.560 --> 00:28:01.920]  所有的蒼蠅都是這樣
[00:28:01.920 --> 00:28:03.200]  為什麼呢?
[00:28:03.200 --> 00:28:07.360]  因為它是蒼蠅的生命
[00:28:07.360 --> 00:28:10.640]  蝴蝶就不同了
[00:28:10.640 --> 00:28:19.040]  你從來沒有見過蝴蝶到髒的東西上去
[00:28:19.040 --> 00:28:26.240]  它在田野空氣清新的地方飛翔
[00:28:26.240 --> 00:28:29.920]  它是落在花朵上
[00:28:29.920 --> 00:28:33.760]  它是蝴蝶的生命
[00:28:33.760 --> 00:28:36.560]  所以它的生命如何
[00:28:36.560 --> 00:28:38.720]  它的表現又如何
[00:28:38.720 --> 00:28:44.960]  一個得到神生命在裡面的人
[00:28:44.960 --> 00:28:49.440]  他有一個新的喜好
[00:28:49.440 --> 00:28:53.280]  他又有一個新的恨惡
[00:28:53.280 --> 00:28:58.240]  他喜愛真善美
[00:28:58.240 --> 00:29:00.560]  他喜愛真善美
[00:29:00.560 --> 00:29:03.520]  他恨惡罪惡
[00:29:03.520 --> 00:29:05.520]  因為這是神的心
[00:29:05.520 --> 00:29:07.200]  因為這是神的心
[00:29:07.200 --> 00:29:10.640]  神的生命在它裡面
[00:29:10.640 --> 00:29:14.560]  這個生命在他的生活裡流露出來
[00:29:14.560 --> 00:29:17.920]  這個生命就會在他的生活裡流露出來
[00:29:17.920 --> 00:29:21.120]  所以生命是個力量
[00:29:21.120 --> 00:29:24.160]  使我們可以得勝
[00:29:24.160 --> 00:29:27.840]  這個生命使我們小心保守自己
[00:29:27.840 --> 00:29:31.360]  這個生命使我們小心保守自己
[00:29:31.360 --> 00:29:35.280]  我們如果有一個保守自己的心
[00:29:35.280 --> 00:29:38.560]  就是一個證明我們真有生命
