
[00:00:00.000 --> 00:00:07.880]  我們繼續地領授聖經新約裏面希伯來蘇的寶貴的信息
[00:02:19.800 --> 00:02:26.900]  又指的哪一個說過,我要做祂的父,祂要做我的子呢?
[00:02:26.900 --> 00:02:29.900]  意思就是說
[00:02:29.900 --> 00:02:36.400]  天使不是兒子,乃是被神所創造的
[00:02:36.400 --> 00:02:39.900]  神指的基督這樣說
[00:02:39.900 --> 00:02:42.900]  我今日生你
[00:02:42.900 --> 00:02:48.900]  這個今日兩個字的意思,不是比較而言的意思
[00:02:48.900 --> 00:02:52.500]  不是表示有一個開始的意思
[00:02:52.500 --> 00:02:56.600]  乃是一個大的現在的意思
[00:02:56.600 --> 00:02:59.900]  一個永恆的現在的意思
[00:02:59.900 --> 00:03:04.800]  永遠是現在,永遠是今日
[00:03:04.800 --> 00:03:09.700]  所以,神說祂今日生了耶穌基督
[00:03:09.700 --> 00:03:14.300]  就是在永恆中生了耶穌基督
[00:03:14.300 --> 00:03:16.400]  對於耶穌基督而言
[00:03:16.400 --> 00:03:21.800]  沒有過去現在和將來的分別,只有現在
[00:03:21.800 --> 00:03:25.900]  這是和父神完全一樣的
[00:03:25.900 --> 00:03:30.000]  耶穌超過天使的第二個原因
[00:03:30.000 --> 00:03:33.200]  第一章十四節告訴我們
[00:03:33.200 --> 00:03:36.700]  天使是福音的靈
[00:03:36.700 --> 00:03:41.400]  是服侍那些得救恩的人
[00:03:41.400 --> 00:03:44.100]  但是基督呢,祂是王
[00:03:44.100 --> 00:03:50.900]  祂坐在寶座上,正如第一章六節和第八節所說的
[00:03:50.900 --> 00:03:54.100]  第一章六節和第八節
[00:03:54.100 --> 00:03:56.100]  我讀給大家聽
[00:03:56.100 --> 00:04:02.200]  再者,神使長子到世上來的時候就說
[00:04:02.200 --> 00:04:06.100]  神的使者都要拜他,第八節
[00:04:06.100 --> 00:04:08.100]  論到子,卻說
[00:04:08.100 --> 00:04:12.100]  神啊,禰的寶座是永永遠遠的
[00:04:12.100 --> 00:04:16.300]  禰的國權是正直的
[00:04:16.300 --> 00:04:19.400]  主耶穌基督坐在寶座上
[00:04:19.400 --> 00:04:23.200]  祂承受萬有
[00:04:23.200 --> 00:04:28.700]  祂是一切之所本,有一切之所歸
[00:04:28.700 --> 00:04:32.100]  主耶穌高過天使的第三個原因
[00:04:32.100 --> 00:04:34.100]  就是基督的話
[00:04:34.100 --> 00:04:39.200]  比天使的話更有權威,被人信服
[00:04:39.200 --> 00:04:43.200]  這是二章二節到四節所說的
[00:04:43.200 --> 00:04:48.400]  二章二節到四節,我讀給大家聽
[00:04:48.400 --> 00:04:51.200]  那借着天使所傳的話
[00:04:51.200 --> 00:04:55.200]  既是確定的,反甘拜被疑的
[00:04:55.200 --> 00:04:57.700]  都受了該受的報應
[00:04:57.700 --> 00:05:02.000]  我們若忽略這麼大的救恩,怎能逃罪呢?
[00:05:02.000 --> 00:05:05.900]  這救恩,起先是主親自講的
[00:05:05.900 --> 00:05:09.400]  後來是聽見的人給我們證實了
[00:05:09.400 --> 00:05:11.800]  神又按自己的旨意
[00:05:11.800 --> 00:05:15.800]  用神蹟、啓示和百般的異能
[00:05:15.800 --> 00:05:20.600]  並聖靈的恩賜統他們作見證
[00:05:20.600 --> 00:05:23.800]  天使所傳的話語
[00:05:23.800 --> 00:05:27.500]  固然我們應該接受順服
[00:05:27.500 --> 00:05:29.400]  但是在這裏說
[00:05:29.400 --> 00:05:33.300]  神的兒子耶穌基督所傳的福音
[00:05:33.300 --> 00:05:35.800]  我們更加應該接受了
[00:05:35.800 --> 00:05:37.600]  如果不接受
[00:05:37.600 --> 00:05:41.800]  忽略了這麼大的救恩,怎能逃罪呢?
[00:05:41.800 --> 00:05:46.400]  這個救恩,已經是主親自說明的
[00:05:46.400 --> 00:05:50.200]  完成的,使徒們來傳講
[00:05:50.200 --> 00:05:52.000]  神又藉着聖靈
[00:05:52.000 --> 00:05:57.800]  用神蹟、啓示在歷史歷代裏面加以證明
[00:05:57.800 --> 00:06:01.100]  所以,我們應該相信福音
[00:06:01.100 --> 00:06:02.500]  接受福音
[00:06:02.500 --> 00:06:07.400]  信服福音也傳福音
[00:06:07.400 --> 00:06:09.600]  現在我們看希伯來書
[00:06:09.600 --> 00:06:12.900]  所告訴我們的更美的基督
[00:06:12.900 --> 00:06:16.300]  基督比摩西更美
[00:06:16.300 --> 00:06:19.500]  比摩西更配多德榮耀
[00:06:19.500 --> 00:06:23.300]  這是第三章三節所說的
[00:06:23.300 --> 00:06:25.800]  三章三節所說的
[00:06:25.800 --> 00:06:29.200]  我讀給各位聽
[00:06:29.200 --> 00:06:34.500]  他比摩西算是更配多德榮耀
[00:06:34.500 --> 00:06:39.800]  好像建造房屋的比房屋更尊榮
[00:06:39.800 --> 00:06:44.700]  耶穌基督比摩西更配多德榮耀
[00:06:44.700 --> 00:06:46.700]  摩西是管家
[00:06:46.700 --> 00:06:49.800]  在神的全家進東
[00:06:49.800 --> 00:06:52.500]  而基督是兒子
[00:06:52.500 --> 00:06:56.500]  兒子比管家當然是更高
[00:06:56.500 --> 00:06:58.900]  更榮耀、更尊貴
[00:06:58.900 --> 00:07:05.100]  這是三章五節到六節所說的
[00:07:05.100 --> 00:07:06.800]  我讀給大家聽
[00:07:06.800 --> 00:07:11.900]  摩西爲僕人在神的全家純然進東
[00:07:11.900 --> 00:07:15.200]  爲要證明將來必傳說的事
[00:07:15.200 --> 00:07:16.300]  第六節
[00:07:16.300 --> 00:07:21.700]  但基督爲兒子治理神的家
[00:07:21.700 --> 00:07:25.400]  摩西做僕人、做管家
[00:07:25.400 --> 00:07:29.800]  基督是神的兒子、治理神的家
[00:07:29.800 --> 00:07:37.200]  所以摩西是服在耶穌基督神的兒子的全下
[00:07:37.200 --> 00:07:41.800]  當日以色列人應該聽從摩西的話
[00:07:41.800 --> 00:07:46.400]  今天我們更應該聽從基督的話
[00:07:46.400 --> 00:07:47.800]  順服他
[00:07:47.800 --> 00:07:52.900]  絕對不要像從前以色列人那樣被疑
[00:07:52.900 --> 00:07:54.700]  第三方面
[00:07:54.700 --> 00:07:58.600]  基督超過耶穌亞
[00:07:58.600 --> 00:08:03.500]  因爲他帶領我們進入更美的安息
[00:08:03.500 --> 00:08:08.400]  這是第四章八節到十一節所說的
[00:08:08.400 --> 00:08:10.800]  基督帶領我們進入
[00:08:10.800 --> 00:08:16.500]  比耶穌亞帶領以色列人所進入的更美的安息
[00:08:16.500 --> 00:08:20.200]  四章八節到十一節
[00:08:20.200 --> 00:08:23.300]  我讀給大家聽
[00:08:23.300 --> 00:08:28.100]  若是耶穌亞移教他們享了安息
[00:08:28.100 --> 00:08:31.700]  後來神就不再提別的日子了
[00:08:31.700 --> 00:08:33.100]  這樣看來
[00:08:33.100 --> 00:08:38.700]  必另有一安息日的安息爲神的子民存留
[00:08:38.700 --> 00:08:40.800]  因爲那進入安息的
[00:08:40.800 --> 00:08:42.800]  那是寫了自己的功
[00:08:42.800 --> 00:08:45.600]  正如神寫了他的功一樣
[00:08:45.600 --> 00:08:49.700]  所以我們務必竭力進入那安息
[00:08:49.700 --> 00:08:53.200]  免得有人學那不信從的樣子
[00:08:53.200 --> 00:08:55.100]  跌倒了
[00:08:55.100 --> 00:08:59.300]  當日耶穌亞帶領以色列人進入加南美地
[00:08:59.300 --> 00:09:01.300]  享受安息
[00:09:01.300 --> 00:09:04.800]  就是留乃愈美愈密之地
[00:09:04.800 --> 00:09:06.500]  這是一個預表
[00:09:06.500 --> 00:09:10.400]  這個預表應驗在耶穌的身上
[00:09:10.400 --> 00:09:13.500]  耶穌亞所做的是一個嬰兒
[00:09:13.500 --> 00:09:15.500]  那個嬰兒的實體
[00:09:15.500 --> 00:09:21.200]  就是耶穌基督帶領我們進入更美的安息
[00:09:21.200 --> 00:09:23.000]  這個更美的安息
[00:09:23.000 --> 00:09:24.900]  有兩個意義
[00:09:24.900 --> 00:09:27.100]  第一個意義就是
[00:09:27.100 --> 00:09:28.900]  淑靈的加南
[00:09:28.900 --> 00:09:33.200]  也就是說是豐盛生命的境界
[00:09:33.200 --> 00:09:36.600]  這是我們今生就可以得到的
[00:09:36.600 --> 00:09:41.000]  第二個意義就是永恆的天家
[00:09:41.000 --> 00:09:44.400]  我們將來有一天要進到那裏
[00:09:44.400 --> 00:09:45.900]  與神面對面
[00:09:45.900 --> 00:09:48.700]  永遠和他同在
[00:09:48.700 --> 00:09:51.700]  耶穌基督在今生帶領我們
[00:09:51.700 --> 00:09:54.800]  進入豐盛的生命的境界裏面
[00:09:54.800 --> 00:10:00.000]  在來生帶領我們進入永恆的天家
[00:10:00.000 --> 00:10:04.800]  與父神和主自己永遠同在
[00:10:04.800 --> 00:10:06.400]  第四方面
[00:10:06.400 --> 00:10:10.200]  耶穌基督是更美的大祭司
[00:10:10.200 --> 00:10:15.400]  所以他超過舊約大祭司亞倫
[00:10:15.400 --> 00:10:20.400]  這是第八章第六節所告訴我們的
[00:10:20.400 --> 00:10:23.200]  第八章第六節
[00:10:23.200 --> 00:10:25.600]  我讀給大家聽
[00:10:25.600 --> 00:10:30.100]  如今耶穌說得的職任是更美的
[00:10:30.100 --> 00:10:33.700]  正如他做更美之約的中寶
[00:10:33.700 --> 00:10:38.500]  這約原是憑更美之應許立的
[00:10:38.500 --> 00:10:40.500]  耶穌基督說得的職任
[00:10:40.500 --> 00:10:44.000]  就是大祭司的職任是更美的
[00:10:44.000 --> 00:10:48.900]  比舊約的大祭司亞倫的職任更美
[00:10:48.900 --> 00:10:54.800]  爲什麼耶穌基督比舊約的大祭司亞倫更美呢?
[00:10:54.800 --> 00:10:57.400]  因爲四個原因
[00:10:57.400 --> 00:10:59.200]  第一個原因
[00:10:59.200 --> 00:11:01.500]  在希伯來書裏面告訴我們
[00:11:01.500 --> 00:11:08.600]  亞倫他獻的祭物是牛羊的血
[00:11:08.600 --> 00:11:10.600]  但是基督所獻的祭物
[00:11:10.600 --> 00:11:13.900]  那是他自己的生命的血
[00:11:13.900 --> 00:11:15.700]  第二個原因
[00:11:15.700 --> 00:11:20.900]  希伯來書告訴我們亞倫是人又軟弱
[00:11:20.900 --> 00:11:24.000]  而耶穌基督雖然受過試探
[00:11:24.000 --> 00:11:26.200]  卻沒有犯過罪
[00:11:26.200 --> 00:11:28.000]  他沒有軟弱
[00:11:28.000 --> 00:11:33.400]  所以他能夠做我們更有功效的大祭司
[00:11:33.400 --> 00:11:35.400]  第三個原因
[00:11:35.400 --> 00:11:39.800]  希伯來書告訴我們亞倫自己要死亡
[00:11:39.800 --> 00:11:45.100]  而主耶穌基督卻是永永遠遠活着的
[00:11:45.100 --> 00:11:48.100]  所以他能夠爲我們禱告
[00:11:48.100 --> 00:11:50.400]  永遠爲我們禱告
[00:11:50.400 --> 00:11:54.700]  他成了永遠的大祭司
[00:11:54.700 --> 00:11:57.000]  第四個原因
[00:11:57.000 --> 00:12:02.400]  耶穌基督他自己透過人生的苦難
[00:12:02.400 --> 00:12:08.000]  在實際的生活裏面學習了順服婦神的功課
[00:12:08.000 --> 00:12:13.800]  所以他成爲我們最真實的最完美的榜樣
[00:12:13.800 --> 00:12:18.500]  這位大祭司成爲我們的最好的榜樣
[00:12:18.500 --> 00:12:25.100]  這是第五章第八節到第十節所告訴我們的
[00:12:25.100 --> 00:12:29.800]  第五章第八節到第十節所告訴我們的
[00:12:29.800 --> 00:12:32.600]  我讀給大家聽
[00:12:32.600 --> 00:12:39.400]  他雖然爲兒子還是因所受的苦難學了順從
[00:12:39.400 --> 00:12:47.200]  他既得以完全,就爲凡順從他的人成了永遠得救的根源
[00:12:47.200 --> 00:12:53.700]  並蒙神照着邁基西德的等次,稱他爲大祭司
[00:12:53.700 --> 00:12:55.900]  我們的這位大祭司
[00:12:55.900 --> 00:13:02.800]  他自己在人生的路上親自學了順從的功課
[00:13:02.800 --> 00:13:07.700]  他得以完全,百分之百的完全
[00:13:07.700 --> 00:13:11.500]  所以他做我們最完美的榜樣
[00:13:11.500 --> 00:13:13.800]  第五個原因
[00:13:13.800 --> 00:13:18.000]  耶穌基督有無窮生命的大能
[00:13:18.000 --> 00:13:20.000]  他做我們的大祭司
[00:13:20.000 --> 00:13:23.100]  不單是地位上的大祭司
[00:13:23.100 --> 00:13:25.200]  不單單爲我們禱告
[00:13:25.200 --> 00:13:30.100]  在他自己裏面還有無窮生命的大能
[00:13:30.100 --> 00:13:35.200]  所以他是能力的生命的大祭司
[00:13:35.200 --> 00:13:41.300]  這是第七章十六節十七節所告訴我們的
[00:13:41.300 --> 00:13:42.800]  我讀給大家聽
[00:13:42.800 --> 00:13:47.900]  七章十六節十七節
[00:13:47.900 --> 00:13:52.700]  他成爲祭司並不是照屬入體的條例
[00:13:52.700 --> 00:13:56.600]  乃是照無窮之生命的大能
[00:13:56.600 --> 00:14:00.000]  因爲他有給他做見證的說
[00:14:00.000 --> 00:14:05.700]  你是照着邁基希德的等次永遠爲祭司
[00:14:05.700 --> 00:14:10.900]  還有二十三節到二十五節
[00:14:10.900 --> 00:14:13.300]  我也讀給大家聽
[00:14:13.300 --> 00:14:15.700]  二十三節到二十五節
[00:14:15.700 --> 00:14:20.300]  那些成爲祭司的數目本來多
[00:14:20.300 --> 00:14:24.700]  但是因爲有死,諸葛不能長久
[00:14:24.700 --> 00:14:26.500]  這一位就是耶穌基督
[00:14:26.500 --> 00:14:30.500]  即使永遠長存的他祭司的職任
[00:14:30.500 --> 00:14:32.900]  就長久不更換
[00:14:32.900 --> 00:14:36.300]  凡靠着他進到神面前的人
[00:14:36.300 --> 00:14:40.200]  他都能拯救到底
[00:14:40.200 --> 00:14:43.800]  這是何等的寶貴
[00:14:43.800 --> 00:14:45.500]  最後一個原因
[00:14:45.500 --> 00:14:49.400]  就是耶穌基督是聖潔無罪的
[00:14:49.400 --> 00:14:52.300]  所以他能夠爲我們贖罪
[00:14:52.300 --> 00:14:53.900]  不像亞倫
[00:14:53.900 --> 00:14:58.200]  他必須先爲自己獻祭贖自己的罪
[00:14:58.200 --> 00:15:02.500]  然後才能夠獻祭來贖以色列人的罪
[00:15:02.500 --> 00:15:05.900]  基督他不需要爲自己獻祭
[00:15:05.900 --> 00:15:09.500]  因爲他是聖潔無罪的
[00:15:09.500 --> 00:15:14.400]  這正是七章二十六節到二十八節所說的
[00:15:14.400 --> 00:15:17.500]  二十六節到二十八節所說的
[00:15:17.500 --> 00:15:20.200]  我讀給大家聽
[00:15:20.200 --> 00:15:25.400]  像他這樣聖潔無邪惡無玷污
[00:15:25.400 --> 00:15:29.700]  原理罪人高過諸天的大祭司
[00:15:29.700 --> 00:15:31.900]  原是與我們合一的
[00:15:31.900 --> 00:15:35.000]  他不像從前的那些大祭司
[00:15:35.000 --> 00:15:37.500]  必須先爲自己的罪
[00:15:37.500 --> 00:15:40.200]  後爲百姓的罪獻祭
[00:15:40.200 --> 00:15:44.100]  因爲基督只一次將自己獻上
[00:15:44.100 --> 00:15:46.900]  就把這事成全了
[00:15:46.900 --> 00:15:51.900]  感謝讚美主他的大祭司所成全的救恩
[00:15:51.900 --> 00:15:54.700]  是永永遠遠的
[00:15:54.700 --> 00:15:56.100]  第五方面
[00:15:56.100 --> 00:15:58.500]  希伯來書告訴我們
[00:15:58.500 --> 00:16:04.300]  耶穌基督比亞伯拉罕更高更大
[00:16:04.300 --> 00:16:10.500]  這是第七章第四節和第七節告訴我們的
[00:16:10.500 --> 00:16:15.300]  第七章第四節告訴我們說
[00:16:15.300 --> 00:16:21.300]  亞伯拉罕將自己所得的十分之一獻給邁基西德
[00:16:21.300 --> 00:16:25.700]  而邁基西德正是預表耶穌基督
[00:16:25.700 --> 00:16:26.500]  換句話說
[00:16:26.500 --> 00:16:30.600]  亞伯拉罕要把十分之一獻給基督
[00:16:30.600 --> 00:16:37.600]  可見基督比亞伯拉罕更高更大更尊貴
[00:16:37.600 --> 00:16:39.000]  第六方面
[00:16:39.000 --> 00:16:40.900]  希伯來書告訴我們
[00:16:40.900 --> 00:16:44.900]  耶穌基督是更美至遠的宗寶
[00:16:44.900 --> 00:16:47.100]  更美至遠的宗寶
[00:16:47.100 --> 00:16:51.600]  這是七章二十二節所告訴我們的
[00:16:51.600 --> 00:16:55.300]  我讀出來給大家聽
[00:16:55.300 --> 00:16:57.100]  七章二十二節
[00:16:57.100 --> 00:16:59.400]  即是其勢力的
[00:16:59.400 --> 00:17:04.400]  耶穌就做了更美至遠的宗寶
[00:17:04.400 --> 00:17:08.000]  這一個更美至遠就是新遠
[00:17:08.000 --> 00:17:13.300]  希伯來書把新遠和舊遠做了一個比較
[00:17:13.300 --> 00:17:16.000]  舊遠就是律法的遠
[00:17:16.000 --> 00:17:19.200]  新遠就是恩典的遠
[00:17:19.200 --> 00:17:22.700]  在舊遠時代是舊遠爲主
[00:17:22.700 --> 00:17:25.300]  新遠時代成立了
[00:17:25.300 --> 00:17:30.400]  耶穌基督留了寶學所開始的新時代
[00:17:30.400 --> 00:17:34.700]  舊遠和新遠是如何的不同呢?
[00:17:34.700 --> 00:17:38.400]  第八章第八節到十三節
[00:17:38.400 --> 00:17:40.700]  告訴我們這個分別
[00:17:40.700 --> 00:17:44.500]  八章八節到十三節
[00:17:44.500 --> 00:17:47.900]  把分別告訴我們
[00:17:47.900 --> 00:17:50.900]  這裏提到四點的分別
[00:17:50.900 --> 00:17:53.400]  第一點的分別就是說
[00:17:53.400 --> 00:17:55.600]  舊遠是暫時的
[00:17:55.600 --> 00:17:57.600]  是過渡性的
[00:17:57.600 --> 00:18:00.400]  新遠是永遠的
[00:18:00.400 --> 00:18:03.600]  這是八章十三節所告訴我們
[00:18:03.600 --> 00:18:05.100]  我讀給大家聽
[00:18:05.100 --> 00:18:07.700]  八章十三節
[00:18:07.700 --> 00:18:11.700]  既說新遠就以前遠爲舊了
[00:18:11.700 --> 00:18:14.200]  那見舊的見衰的
[00:18:14.200 --> 00:18:17.000]  就必快歸無有了
[00:18:17.000 --> 00:18:19.400]  這一個舊遠就是
[00:18:19.400 --> 00:18:23.800]  那變舊的那衰敗的
[00:18:23.800 --> 00:18:25.400]  成爲過去的
[00:18:25.400 --> 00:18:27.200]  歸於無有
[00:18:27.200 --> 00:18:31.300]  而新遠是成全到永遠的
[00:18:31.300 --> 00:18:35.900]  所以當主耶穌拿起杯來說
[00:18:35.900 --> 00:18:37.900]  這杯是用我的學
[00:18:37.900 --> 00:18:40.100]  說立的新遠的時候
[00:18:40.100 --> 00:18:43.500]  他不但提到當時和門徒一同
[00:18:43.500 --> 00:18:46.100]  接受那個餅和杯
[00:18:46.100 --> 00:18:48.700]  而且他也提到將來
[00:18:48.700 --> 00:18:51.000]  在基督的國裏面
[00:18:51.000 --> 00:18:54.800]  要和屬他的人喝新的杯
[00:18:54.800 --> 00:18:58.700]  這就是永遠之遠的意思
[00:18:58.700 --> 00:19:01.400]  第二點的分別就是
[00:19:01.400 --> 00:19:04.700]  舊遠是勉強的遠
[00:19:04.700 --> 00:19:06.800]  是表面性的遠
[00:19:06.800 --> 00:19:11.100]  而新遠是從內心發出來的
[00:19:11.100 --> 00:19:15.200]  是自發性的內在性的遠
[00:19:15.200 --> 00:19:18.600]  這是第八章第九節和第十節
[00:19:18.600 --> 00:19:19.700]  所告訴我們的
[00:19:19.700 --> 00:19:23.400]  第八章九節和十節告訴我們的
[00:19:23.400 --> 00:19:26.100]  我讀給大家聽
[00:19:26.100 --> 00:19:30.100]  不像我拉着他們祖宗的手
[00:19:30.100 --> 00:19:32.100]  領他們出埃及的時候
[00:19:32.100 --> 00:19:34.000]  與他們說立的遠
[00:19:34.000 --> 00:19:36.800]  因爲他們不狠心收我的遠
[00:19:36.800 --> 00:19:38.400]  我也不理他們
[00:19:38.400 --> 00:19:40.000]  這是主說的
[00:19:40.000 --> 00:19:42.100]  這裏提到舊遠
[00:19:42.100 --> 00:19:43.100]  舊遠呢
[00:19:43.100 --> 00:19:45.400]  如何的形容舊遠呢
[00:19:45.400 --> 00:19:47.600]  有一個字在這一節裏面
[00:19:47.600 --> 00:19:49.600]  形容得很生動
[00:19:49.600 --> 00:19:51.900]  就是這個拉子
[00:19:51.900 --> 00:19:55.800]  神拉着以色列人祖宗的手
[00:19:55.800 --> 00:19:58.600]  神必須勉強他們
[00:19:58.600 --> 00:20:01.000]  必須命令他們
[00:20:01.000 --> 00:20:04.200]  所以舊遠是勉強性的
[00:20:04.200 --> 00:20:05.500]  若不勉強他們
[00:20:05.500 --> 00:20:07.000]  他們就不聽話
[00:20:07.000 --> 00:20:08.000]  就不順服
[00:20:08.000 --> 00:20:09.700]  就會背移
[00:20:09.700 --> 00:20:11.400]  當時以色列人
[00:20:11.400 --> 00:20:14.800]  他們勉勉強強的聽神的話
[00:20:14.800 --> 00:20:17.400]  他們的順服是表面的
[00:20:17.400 --> 00:20:19.000]  但是舊遠呢
[00:20:19.000 --> 00:20:22.000]  乃是從內心發出來的
[00:20:22.000 --> 00:20:24.100]  這是第十節所說的
[00:20:24.100 --> 00:20:26.100]  我讀給大家聽
[00:20:26.100 --> 00:20:29.900]  主又說那些日子以後
[00:20:29.900 --> 00:20:32.600]  我與以色列家說立的約
[00:20:32.600 --> 00:20:34.000]  這就是新約
[00:20:34.000 --> 00:20:35.600]  乃是這樣
[00:20:35.600 --> 00:20:38.700]  我要將我的律法放在他們裏面
[00:20:38.700 --> 00:20:41.300]  寫在他們心上
[00:20:41.300 --> 00:20:43.200]  我要做他們的神
[00:20:43.200 --> 00:20:45.900]  他們要做我的子民
[00:20:45.900 --> 00:20:47.600]  神的新約
[00:20:47.600 --> 00:20:50.400]  是寫在屬他的人的心上
[00:20:50.400 --> 00:20:52.300]  放在他們的裏面
[00:20:52.300 --> 00:20:53.900]  他們裏面接受
[00:20:53.900 --> 00:20:55.500]  裏面順服
[00:20:55.500 --> 00:20:57.300]  裏面遵行
[00:20:57.300 --> 00:20:59.900]  這是完全的不同了
[00:20:59.900 --> 00:21:01.700]  第三點的分別
[00:21:01.700 --> 00:21:04.300]  就是舊約是預表性的
[00:21:04.300 --> 00:21:05.700]  是盈爾
[00:21:05.700 --> 00:21:11.300]  這是第九章第一節所說的
[00:21:11.300 --> 00:21:13.000]  這裏
[00:21:13.000 --> 00:21:16.600]  給我們清楚的看見
[00:21:16.600 --> 00:21:19.400]  我們把十章第一節讀出來
[00:21:19.400 --> 00:21:20.400]  這樣說
[00:21:20.400 --> 00:21:21.800]  十章第一節
[00:21:21.800 --> 00:21:25.200]  律法就是將來沒事的盈爾
[00:21:25.200 --> 00:21:26.200]  盈爾
[00:21:26.200 --> 00:21:28.400]  就是舊約是律法時代
[00:21:28.400 --> 00:21:30.700]  而律法是盈爾
[00:21:30.700 --> 00:21:32.900]  那麼新約是實體
[00:21:32.900 --> 00:21:36.900]  因爲新約是講盈爾的應驗
[00:21:36.900 --> 00:21:38.800]  就是主耶穌基督
[00:21:38.800 --> 00:21:40.400]  他是中心
[00:21:40.400 --> 00:21:41.900]  他是實體
[00:21:41.900 --> 00:21:44.500]  他是一切的一切
[00:21:44.500 --> 00:21:46.400]  第四點的分別
[00:21:46.400 --> 00:21:51.900]  舊約不能夠真正建立神人之間的好關係
[00:21:51.900 --> 00:21:55.500]  而新約有確實的果孝
[00:21:55.500 --> 00:21:59.700]  這是第八章第九節下半節
[00:21:59.700 --> 00:22:01.500]  所告訴我們的
[00:22:01.500 --> 00:22:06.400]  第八章九節下半節
[00:22:06.400 --> 00:22:08.900]  他們不恆心收我的約
[00:22:08.900 --> 00:22:11.000]  我也不理他們
[00:22:11.000 --> 00:22:12.300]  這就表示
[00:22:12.300 --> 00:22:13.400]  在舊約時代
[00:22:13.400 --> 00:22:15.400]  以色列人和神之間
[00:22:15.400 --> 00:22:18.000]  沒有真正的好關係
[00:22:18.000 --> 00:22:20.200]  律法就是舊約
[00:22:20.200 --> 00:22:23.800]  不能夠建立這一個好關係
[00:22:23.800 --> 00:22:27.100]  但是新約卻不同了
[00:22:27.100 --> 00:22:31.300]  第十節的下半節告訴我們說
[00:22:31.300 --> 00:22:33.200]  神把他的約
[00:22:33.200 --> 00:22:34.100]  把他的話
[00:22:34.100 --> 00:22:37.300]  把他的律法放在屬他的人的裏面
[00:22:37.300 --> 00:22:39.200]  寫在他們心上
[00:22:39.200 --> 00:22:40.400]  跟着就說
[00:22:40.400 --> 00:22:42.000]  我是他們的神
[00:22:42.000 --> 00:22:43.700]  他們是我的子民
[00:22:43.700 --> 00:22:45.500]  這是一個和好的
[00:22:45.500 --> 00:22:49.500]  一個真正的寶貴的關係
[00:22:49.500 --> 00:22:51.900]  現在來到第七方面
[00:22:51.900 --> 00:22:56.400]  耶穌基督成全了更美的英雄
[00:22:56.400 --> 00:22:59.300]  第八章第六節
[00:22:59.300 --> 00:23:00.900]  這樣告訴我們
[00:23:00.900 --> 00:23:04.400]  如今耶穌說得的職任是更美的
[00:23:04.400 --> 00:23:07.800]  正如他做更美之約的中寶
[00:23:07.800 --> 00:23:12.100]  這約是憑更美之英雄力的
[00:23:12.100 --> 00:23:16.300]  耶穌基督把這個更美的英雄成全了
[00:23:16.300 --> 00:23:18.100]  這個更美的英雄
[00:23:18.100 --> 00:23:20.700]  是神賜給亞伯拉罕的
[00:23:20.700 --> 00:23:24.500]  而這一個英雄是在律法之前的
[00:23:24.500 --> 00:23:27.800]  律法是藉着摩西給的
[00:23:27.800 --> 00:23:30.800]  而英雄是藉着亞伯拉罕給的
[00:23:30.800 --> 00:23:33.700]  而亞伯拉罕是在摩西之前的
[00:23:33.700 --> 00:23:38.000]  可見英雄是在律法之前
[00:23:38.000 --> 00:23:41.600]  因此英雄是更美的英雄
[00:23:41.600 --> 00:23:43.500]  而主耶穌基督
