
[00:00:00.000 --> 00:00:01.600]  當我們說到聖靈的時候
[00:01:46.840 --> 00:01:49.720]  是神的恩典、力量在她身上
[00:01:49.720 --> 00:01:51.800]  讓她能夠做這件事情
[00:01:51.800 --> 00:01:55.720]  各位頂尖或者你會說出你自己的一些經歷
[00:01:56.040 --> 00:01:59.120]  有些時候意想不到神給我們勇氣
[00:01:59.120 --> 00:02:01.400]  神給我們平安
[00:02:01.400 --> 00:02:03.520]  神給我們一種盼望
[00:02:03.520 --> 00:02:06.800]  可以來面對人生很多不同的挑戰
[00:02:06.800 --> 00:02:10.760]  你發覺當主耶穌跟我們說
[00:02:10.760 --> 00:02:12.080]  祂自己的話
[00:02:12.080 --> 00:02:14.640]  說到一份最大的禮物
[00:02:14.640 --> 00:02:17.600]  《路加福音》十一章就說到
[00:02:17.600 --> 00:02:19.360]  祂說你們做父母的
[00:02:19.360 --> 00:02:20.880]  就算你們不好
[00:02:20.880 --> 00:02:24.720]  尚且知道將好東西給你們的兒女
[00:02:25.440 --> 00:02:29.120]  何況天父豈不是將好東西
[00:02:29.120 --> 00:02:31.200]  有人問是甚麼呢?
[00:02:31.200 --> 00:02:34.480]  去到《馬太福音講述》同一段經文的時候
[00:02:34.480 --> 00:02:35.760]  就說到
[00:02:35.760 --> 00:02:41.960]  豈不將聖靈賜給凡求告他的人嗎?
[00:02:41.960 --> 00:02:45.600]  兩段經文將好東西
[00:02:45.600 --> 00:02:47.240]  等同於聖靈
[00:02:47.240 --> 00:02:50.760]  因此神要賜給我們最寶貴的
[00:02:50.760 --> 00:02:52.400]  不是甚麼物質
[00:02:52.400 --> 00:02:54.800]  甚至不是健康富貴
[00:02:55.200 --> 00:02:56.600]  而是聖靈
[00:02:56.600 --> 00:02:59.880]  神要賜給我們最美好的
[00:02:59.880 --> 00:03:01.960]  就是聖靈自己
[00:03:01.960 --> 00:03:04.640]  成為我們生命的重要
[00:03:04.640 --> 00:03:06.920]  或最重要的幫助
[00:03:06.920 --> 00:03:11.400]  有些人以為聖靈是一些物品
[00:03:11.400 --> 00:03:13.000]  最好了 給我的
[00:03:13.000 --> 00:03:16.200]  甚至以為聖靈只不過是一種力量
[00:03:16.200 --> 00:03:18.680]  一種power
[00:03:18.680 --> 00:03:19.800]  不是
[00:03:19.800 --> 00:03:23.320]  聖經說到聖靈是一位的聖靈
[00:03:24.040 --> 00:03:25.360]  是有位格的
[00:03:25.360 --> 00:03:27.920]  是三位一體的真神的一位
[00:03:27.920 --> 00:03:32.240]  因此神將祂自己的靈賜下
[00:03:32.240 --> 00:03:33.920]  在我們生命當中
[00:03:33.920 --> 00:03:35.640]  與我們同在
[00:03:35.640 --> 00:03:40.000]  這是神要賜給我們最大的禮物
[00:03:40.000 --> 00:03:43.200]  也成為了我們生命的引導
[00:03:43.200 --> 00:03:45.040]  成為我們的能力
[00:03:45.040 --> 00:03:48.120]  這節課請姐妹留心
[00:03:48.120 --> 00:03:49.840]  你裏面有聖靈
[00:03:49.840 --> 00:03:53.200]  也留心上上倚靠聖靈
[00:03:53.480 --> 00:03:56.880]  以致我們可以有力量來生活
[00:03:56.880 --> 00:03:59.160]  得到神要給我們的豐盛
[00:03:59.160 --> 00:04:01.040]  所以今天我們再思想
[00:04:01.040 --> 00:04:02.880]  聖經所說的聖靈的時候
[00:04:02.880 --> 00:04:06.480]  你留意主如何賜給你聖靈
[00:04:06.480 --> 00:04:09.120]  也留心倚靠聖靈
[00:04:09.120 --> 00:04:12.240]  我們看聖經十四章第十五節
[00:04:12.240 --> 00:04:15.360]  一開始說到
[00:04:15.360 --> 00:04:17.000]  「如果你們愛我
[00:04:17.000 --> 00:04:19.880]  就要遵守我的命令」
[00:04:19.880 --> 00:04:22.880]  當我們知道主愛我們
[00:04:22.960 --> 00:04:25.200]  也知道祂的吩咐
[00:04:25.200 --> 00:04:27.120]  是出於祂的愛
[00:04:27.120 --> 00:04:29.160]  很多做子女的
[00:04:29.160 --> 00:04:32.040]  有時候體會到父母的吩咐
[00:04:32.040 --> 00:04:33.240]  想深一層
[00:04:33.240 --> 00:04:35.000]  其實是因為祂愛我
[00:04:35.000 --> 00:04:36.760]  才會這樣吩咐我
[00:04:36.760 --> 00:04:40.360]  而當人去接受主的吩咐
[00:04:40.360 --> 00:04:42.720]  又好像是在接受祂的愛
[00:04:42.720 --> 00:04:46.960]  這種接受是盡心地
[00:04:46.960 --> 00:04:49.960]  來幫助我們與主建立關係
[00:04:49.960 --> 00:04:52.640]  因為愛永遠不可以單方面的
[00:04:52.880 --> 00:04:54.440]  你接受主的愛
[00:04:54.440 --> 00:04:57.760]  主的愛可以更多淋到你身上
[00:04:57.760 --> 00:05:00.760]  因此你與主的關係就盡心
[00:05:00.760 --> 00:05:03.560]  主在開始說到聖靈的時候
[00:05:03.560 --> 00:05:04.400]  首先說
[00:05:04.400 --> 00:05:05.960]  「你要知道我愛你
[00:05:05.960 --> 00:05:08.400]  你要接受我的吩咐
[00:05:08.400 --> 00:05:09.480]  我的命令」
[00:05:09.480 --> 00:05:13.000]  然後很自然就進入第十六節
[00:05:13.000 --> 00:05:15.360]  不如大家一起讀讀第十六節
[00:05:15.360 --> 00:05:18.120]  「我要請求父
[00:05:18.320 --> 00:05:22.520]  祂就會賜給你們另一位保衛師
[00:05:22.520 --> 00:05:26.200]  使祂跟你們永遠在一起」
[00:05:26.200 --> 00:05:28.680]  聖經提到保衛師
[00:05:28.680 --> 00:05:29.880]  保衛師
[00:05:29.880 --> 00:05:31.360]  如果你讀主學的時候
[00:05:31.360 --> 00:05:32.000]  有解釋
[00:05:32.000 --> 00:05:34.400]  主學課程裏面有解釋
[00:05:34.400 --> 00:05:36.480]  甚麼叫做保衛師
[00:05:36.480 --> 00:05:40.840]  保衛師按照文字的內涵的意思
[00:05:40.840 --> 00:05:43.360]  就是一位被召喚
[00:05:43.360 --> 00:05:47.360]  來到你旁邊幫助你的一位
[00:05:48.320 --> 00:05:53.640]  被神所差派來到你的旁邊幫助你
[00:05:53.640 --> 00:05:57.640]  而聖經提到另一位保衛師
[00:05:57.640 --> 00:06:01.600]  意味著主耶穌本身就是一位保衛師
[00:06:01.600 --> 00:06:04.800]  而祂在離開這個世界的時候
[00:06:04.800 --> 00:06:07.520]  祂求父差派另一位
[00:06:07.520 --> 00:06:10.480]  好像祂這樣的保衛師
[00:06:10.480 --> 00:06:12.640]  來到我們當中
[00:06:12.640 --> 00:06:15.680]  如果你看回聖經科學書的時候
[00:06:15.680 --> 00:06:16.640]  你一定會記得
[00:06:16.840 --> 00:06:19.320]  主耶穌怎樣幫助他的門徒
[00:06:19.320 --> 00:06:22.440]  你會看到很多很多的例子
[00:06:22.440 --> 00:06:24.360]  門徒在很多不同的處境
[00:06:24.360 --> 00:06:25.880]  得到主耶穌的幫助
[00:06:25.880 --> 00:06:29.720]  你記不記得很多門徒在船上
[00:06:29.720 --> 00:06:31.840]  突然間起了大風浪
[00:06:31.840 --> 00:06:34.040]  耶穌在船上睡覺
[00:06:34.040 --> 00:06:36.040]  那時候門徒怎樣做呢?
[00:06:36.040 --> 00:06:38.600]  快點叫醒夫子先
[00:06:38.600 --> 00:06:40.320]  夫子救我們呀
[00:06:40.320 --> 00:06:43.560]  當主耶穌醒來的時候
[00:06:43.840 --> 00:06:47.240]  祂大聲地斥責風和浪
[00:06:47.240 --> 00:06:52.000]  連風和海浪都聽從祂的吩咐
[00:06:52.000 --> 00:06:53.800]  大大的平息
[00:06:53.800 --> 00:06:56.760]  門徒突然間就會經歷一種
[00:06:56.760 --> 00:07:00.520]  從大風浪去到平穩的狀況
[00:07:00.520 --> 00:07:03.120]  而且立即去到要去的地方
[00:07:03.120 --> 00:07:06.680]  他們經歷到主耶穌怎樣幫助他們
[00:07:06.680 --> 00:07:09.640]  去脫離一些急難的時間
[00:07:09.640 --> 00:07:12.960]  當然也不單止是一些急難的事情
[00:07:13.080 --> 00:07:14.040]  你看看門徒
[00:07:14.040 --> 00:07:16.120]  他們面對著很多不同的困難
[00:07:16.120 --> 00:07:19.080]  甚至被人拒絕、被人排斥
[00:07:19.080 --> 00:07:22.040]  你記得那個瑞利馬泰嗎?
[00:07:22.040 --> 00:07:24.240]  那些人責備耶穌
[00:07:24.240 --> 00:07:26.160]  為什麼會跟這些人吃飯呢?
[00:07:26.160 --> 00:07:27.360]  是罪人來的
[00:07:27.360 --> 00:07:29.960]  但耶穌就告訴他們
[00:07:29.960 --> 00:07:33.600]  你不知道我來到不是要救義人
[00:07:33.600 --> 00:07:35.680]  是要救什麼人呢?
[00:07:35.680 --> 00:07:37.640]  救罪人
[00:07:37.640 --> 00:07:40.120]  有病的人才需要醫生
[00:07:40.640 --> 00:07:43.320]  因此這些是我所愛護的對象
[00:07:43.320 --> 00:07:45.640]  就繼續跟他們吃飯
[00:07:45.640 --> 00:07:48.720]  當他們感覺被排斥的時候
[00:07:48.720 --> 00:07:51.720]  耶穌來到他們當中接納他們
[00:07:51.720 --> 00:07:53.920]  為他們辯護
[00:07:53.920 --> 00:07:57.840]  其實保衛司含有一種辯護者的含義
[00:07:57.840 --> 00:07:59.800]  為他們解說
[00:07:59.800 --> 00:08:01.400]  為他們說話
[00:08:01.400 --> 00:08:04.800]  有些時候門徒可能很多事情不明白
[00:08:04.800 --> 00:08:07.040]  很多律法的真理不明白
[00:08:07.040 --> 00:08:10.240]  問耶穌是否我們要以眼還眼
[00:08:10.320 --> 00:08:11.720]  以牙還牙?
[00:08:11.720 --> 00:08:13.600]  要報仇,是不是?
[00:08:13.600 --> 00:08:15.280]  耶穌說不是
[00:08:15.280 --> 00:08:17.320]  你們要愛仇敵
[00:08:17.320 --> 00:08:20.320]  然後解釋給他們知道律法的真義
[00:08:20.320 --> 00:08:21.600]  不明白的時候
[00:08:21.600 --> 00:08:23.880]  耶穌在身邊一直解釋給他們知道
[00:08:23.880 --> 00:08:25.440]  有關真理的事情
[00:08:25.440 --> 00:08:27.600]  各位弟兄姊妹
[00:08:27.600 --> 00:08:30.240]  當主耶穌離開世界的時候
[00:08:30.240 --> 00:08:31.840]  告訴我們
[00:08:31.840 --> 00:08:34.720]  我要另外求父
[00:08:34.720 --> 00:08:37.240]  差派一位保衛師
[00:08:38.160 --> 00:08:41.560]  像主耶穌一樣在你的身旁
[00:08:41.560 --> 00:08:45.680]  來幫助、引導、指教你
[00:08:45.680 --> 00:08:47.440]  各位弟兄姊妹
[00:08:47.440 --> 00:08:50.640]  雖然你今天不會看到耶穌在你身邊站著
[00:08:50.640 --> 00:08:52.080]  但你要記得
[00:08:52.080 --> 00:08:53.880]  神給你的應許
[00:08:53.880 --> 00:08:56.240]  聖靈好像主耶穌
[00:08:56.240 --> 00:08:59.440]  這位保衛師在你的生命當中
[00:08:59.440 --> 00:09:01.800]  同樣地要幫助你
[00:09:01.800 --> 00:09:03.320]  要指教你
[00:09:03.320 --> 00:09:04.520]  要引導你
[00:09:04.520 --> 00:09:07.640]  你要經歷祂對你的幫助
[00:09:07.800 --> 00:09:10.040]  去體會祂對你的恩惠
[00:09:10.040 --> 00:09:13.320]  而你留心剛才讀的第十六節
[00:09:13.320 --> 00:09:15.960]  記不記得最後一句話怎麼說
[00:09:15.960 --> 00:09:22.200]  使祂跟你們永遠在一起
[00:09:22.200 --> 00:09:24.520]  是永遠一起
[00:09:24.520 --> 00:09:26.320]  是不會離開你的
[00:09:26.320 --> 00:09:28.880]  就算你有軟弱的時候
[00:09:28.880 --> 00:09:30.600]  祂仍然與你同在
[00:09:30.600 --> 00:09:35.120]  我記得早年曾經提過一個例子
[00:09:35.760 --> 00:09:41.560]  很多年前我曾經在巴士站等車
[00:09:41.560 --> 00:09:45.640]  看到旁邊一位太太揹著一個嬰兒
[00:09:45.640 --> 00:09:49.520]  我很久沒有見過有人用那些揹帶
[00:09:49.520 --> 00:09:51.400]  揹著嬰兒的時候
[00:09:51.400 --> 00:09:53.480]  我看到嬰兒很精靈
[00:09:53.480 --> 00:09:55.320]  頭領四邊菱
[00:09:55.320 --> 00:09:58.360]  好像在找玩意
[00:09:58.360 --> 00:10:01.440]  但在媽媽背上沒有什麼玩意
[00:10:01.440 --> 00:10:03.920]  唯有看到前面黑黑的頭髮
[00:10:04.960 --> 00:10:08.120]  我看到嬰兒四面都在拉
[00:10:08.120 --> 00:10:10.120]  又拉又拉
[00:10:10.120 --> 00:10:12.200]  拉著媽媽的頭髮
[00:10:12.200 --> 00:10:14.880]  我當時心想
[00:10:14.880 --> 00:10:16.400]  媽媽一定很痛
[00:10:16.400 --> 00:10:17.960]  她會怎麼做呢?
[00:10:17.960 --> 00:10:20.760]  會不會把嬰兒扔下來打兩下呢?
[00:10:20.760 --> 00:10:23.320]  但媽媽沒有這樣做
[00:10:23.320 --> 00:10:26.200]  只是撥開了她的手
[00:10:26.200 --> 00:10:27.880]  很長時間
[00:10:27.880 --> 00:10:30.960]  仍然被嬰兒在她的背上
[00:10:30.960 --> 00:10:33.000]  繼續背負著她
[00:10:34.400 --> 00:10:36.040]  我當時立事想
[00:10:36.040 --> 00:10:40.000]  聖靈也會這樣接納我們
[00:10:40.000 --> 00:10:41.680]  與我們同在
[00:10:41.680 --> 00:10:45.400]  就算有些時候我們叫聖靈擔憂
[00:10:45.400 --> 00:10:47.840]  我們軟弱跌倒
[00:10:47.840 --> 00:10:49.560]  叫聖靈為我們傷痛
[00:10:49.560 --> 00:10:52.800]  但聖靈不會因此離開我們
[00:10:52.800 --> 00:10:55.280]  可能我們不理會祂
[00:10:55.280 --> 00:10:57.240]  好像主耶穌在身邊跟你說話
[00:10:57.240 --> 00:10:58.400]  你不理會祂
[00:10:58.400 --> 00:11:00.480]  但祂沒有離開你
[00:11:00.480 --> 00:11:02.760]  因為聖經清楚說
[00:11:02.920 --> 00:11:06.880]  神差聖靈與我們永遠同在
[00:11:06.880 --> 00:11:09.640]  是何等的慈愛
[00:11:09.640 --> 00:11:11.120]  何等的恩惠
[00:11:11.120 --> 00:11:13.320]  在你和我的身上
[00:11:13.320 --> 00:11:16.160]  你發覺聖經這樣說
[00:11:16.160 --> 00:11:18.000]  祂要永遠與我們同在
[00:11:18.000 --> 00:11:20.760]  而且祂要成為真理的聖靈
[00:11:20.760 --> 00:11:22.400]  上上指教我們
[00:11:22.400 --> 00:11:24.600]  你再看聖經第十七節
[00:11:24.600 --> 00:11:29.520]  「這寶慧師就是真理的靈
[00:11:29.760 --> 00:11:31.320]  世人不能接受祂
[00:11:31.320 --> 00:11:33.040]  因為看不見祂
[00:11:33.040 --> 00:11:35.080]  也不認識祂
[00:11:35.080 --> 00:11:36.880]  你們卻認識祂
[00:11:36.880 --> 00:11:39.400]  因為祂跟你們住在一起
[00:11:39.400 --> 00:11:42.440]  也要在你們裡面」
[00:11:42.440 --> 00:11:44.160]  你發覺
[00:11:44.160 --> 00:11:46.760]  當你一步步認識聖靈
[00:11:46.760 --> 00:11:48.960]  去經歷聖靈的時候
[00:11:48.960 --> 00:11:51.400]  你逐步認識它
[00:11:51.400 --> 00:11:53.240]  這個世界的人
[00:11:53.240 --> 00:11:55.320]  他們不認識甚麼是聖靈
[00:11:55.320 --> 00:11:56.600]  是甚麼來的
[00:11:57.440 --> 00:12:00.800]  但你自己經歷了它在你生命中的工作
[00:12:00.800 --> 00:12:03.240]  一步步地認識它
[00:12:03.240 --> 00:12:05.240]  你發覺
[00:12:05.240 --> 00:12:08.000]  在舊約聖經裡有沒有說聖靈?
[00:12:08.000 --> 00:12:09.760]  有
[00:12:09.760 --> 00:12:10.840]  有說聖靈
[00:12:10.840 --> 00:12:13.800]  但是舊約聖經的聖靈工作
[00:12:13.800 --> 00:12:15.800]  與新約聖經的聖靈工作
[00:12:15.800 --> 00:12:17.360]  有一個很大的分別
[00:12:17.360 --> 00:12:19.080]  舊約的時候
[00:12:19.080 --> 00:12:22.160]  聖靈在整個環境當中工作
[00:12:22.160 --> 00:12:25.160]  透過不同的環境影響人
[00:12:25.160 --> 00:12:26.840]  幫助我們
[00:12:27.360 --> 00:12:29.640]  或許有些時候會在我們裡面
[00:12:29.640 --> 00:12:31.800]  但多數是一種短暫的
[00:12:31.800 --> 00:12:33.160]  一種內注
[00:12:33.160 --> 00:12:35.160]  到了新約的時候
[00:12:35.160 --> 00:12:37.000]  一個最大的分別就是
[00:12:37.000 --> 00:12:39.200]  五唇寺之後聖靈降臨
[00:12:39.200 --> 00:12:42.200]  是與我們同在
[00:12:42.200 --> 00:12:46.320]  是永遠內注在你的生命中
[00:12:46.320 --> 00:12:48.440]  不再是在外面
[00:12:48.440 --> 00:12:49.800]  不單是在外面
[00:12:49.800 --> 00:12:51.680]  更加在你裡面
[00:12:51.680 --> 00:12:54.760]  因此在新約的時候
[00:12:55.000 --> 00:12:59.160]  聖靈已經注入每一個信徒的生命中
[00:12:59.160 --> 00:13:01.840]  因此聖經裡就說
[00:13:01.840 --> 00:13:05.760]  「也要在你們裡面」
[00:13:05.760 --> 00:13:09.680]  讓你見到、經歷到祂的真實
[00:13:09.680 --> 00:13:10.680]  而認識祂
[00:13:10.680 --> 00:13:13.680]  我想和大家分享一件事
[00:13:13.680 --> 00:13:16.200]  我很快會有一個安息年進修
[00:13:16.200 --> 00:13:18.800]  我想回到對上一次
[00:13:18.800 --> 00:13:22.200]  而之前我有一段很長的時間
[00:13:22.360 --> 00:13:26.000]  比較大的、比較多方面的責任
[00:13:26.000 --> 00:13:27.880]  在2001至2003年
[00:13:27.880 --> 00:13:30.680]  我負責了建造神樂院的代院長的工作
[00:13:30.680 --> 00:13:33.240]  以及兼顧北村的侍奉
[00:13:33.240 --> 00:13:37.160]  當時我自己有被邀請的時候
[00:13:37.160 --> 00:13:38.000]  我很掙扎
[00:13:38.000 --> 00:13:39.160]  我很想拒絕
[00:13:39.160 --> 00:13:44.640]  當時我雖然負責在區聯會主席的工作
[00:13:44.640 --> 00:13:48.000]  但你知道自己已經有很多的職份需要承擔
[00:13:48.000 --> 00:13:49.640]  但有一次很偶然
[00:13:49.640 --> 00:13:51.760]  我看到一張舊的錄影帶
[00:13:52.040 --> 00:13:55.080]  說到藤近輝牧師他自己的一些分享
[00:13:55.080 --> 00:13:58.320]  我聽到藤牧師在錄影帶當中分享
[00:13:58.320 --> 00:14:00.040]  他說多年之前
[00:14:00.040 --> 00:14:02.200]  當美國的西差會
[00:14:02.200 --> 00:14:06.720]  將神樂院的領導的職份交回給華人
[00:14:06.720 --> 00:14:11.080]  因此他們就邀請當時的區聯會主席
[00:14:11.080 --> 00:14:12.000]  就是藤牧師
[00:14:12.000 --> 00:14:15.360]  要承擔作建道的院長的職責
[00:14:15.360 --> 00:14:17.400]  藤牧師當時就說
[00:14:17.400 --> 00:14:21.120]  他說我領受這個差派
[00:14:21.240 --> 00:14:23.240]  我感覺義不容辭
[00:14:23.240 --> 00:14:25.240]  我應該承擔
[00:14:25.240 --> 00:14:28.880]  我記得當時我一聽的時候
[00:14:28.880 --> 00:14:31.520]  我心裏就立刻和藤牧師爭論
[00:14:31.520 --> 00:14:35.040]  為甚麼是義不容辭呢?
[00:14:35.040 --> 00:14:37.360]  是否真的一定要這樣做呢?
[00:14:37.360 --> 00:14:39.440]  做主席就要做院長嗎?
[00:14:39.440 --> 00:14:43.160]  當時自己心裏有這樣的掙扎
[00:14:43.160 --> 00:14:46.320]  但我發覺在那段時間裏
[00:14:46.320 --> 00:14:48.040]  好像神透那件事
[00:14:48.200 --> 00:14:51.400]  將我內心的掙扎一步步地拿開
[00:14:51.400 --> 00:14:54.320]  為甚麼不可以憑信心
[00:14:54.320 --> 00:14:56.960]  按神的引導來作供呢?
[00:14:56.960 --> 00:14:58.880]  藤牧師的例子
[00:14:58.880 --> 00:15:01.960]  都是當時他再次挑戰我
[00:15:01.960 --> 00:15:02.960]  提醒我
[00:15:02.960 --> 00:15:06.360]  後來我答應了這個任命
[00:15:06.360 --> 00:15:08.040]  在開始的時候
[00:15:08.040 --> 00:15:11.720]  我發覺我比平時生活有一個很大的不同
[00:15:11.720 --> 00:15:15.200]  就是我常常搭船去長洲
[00:15:15.200 --> 00:15:18.000]  搭船的時候有很多時間
[00:15:18.280 --> 00:15:20.360]  剛好我拿起一本書
[00:15:20.360 --> 00:15:22.160]  這本書在當時出版
[00:15:22.160 --> 00:15:23.960]  就叫做《疾風烈火》
[00:15:23.960 --> 00:15:25.760]  大家有沒有看過?
[00:15:25.760 --> 00:15:27.760]  一本很好的書
[00:15:27.760 --> 00:15:29.600]  是講到美國一間教會
[00:15:29.600 --> 00:15:33.080]  他們的祈禱人數比崇拜更多
[00:15:33.080 --> 00:15:35.240]  我們崇拜要排隊
[00:15:35.240 --> 00:15:38.080]  他們是在祈禱會進去的時候要排隊的
[00:15:38.080 --> 00:15:40.840]  一間很興旺的教會
[00:15:40.840 --> 00:15:41.960]  講他們的經歷
[00:15:41.960 --> 00:15:43.560]  講他們自己的信念
[00:15:43.560 --> 00:15:45.360]  我很深刻記得
[00:15:45.440 --> 00:15:46.240]  在那段日子
[00:15:46.240 --> 00:15:48.320]  我在船上慢慢看這本書
[00:15:48.320 --> 00:15:50.960]  給我心裏面很大的激勵
[00:15:50.960 --> 00:15:52.520]  很多的反思
[00:15:52.520 --> 00:15:55.480]  我感覺神是不斷挑戰我的內心
[00:15:55.480 --> 00:15:57.480]  要我學習更新自己
[00:15:57.480 --> 00:15:59.600]  我好幾次
[00:15:59.600 --> 00:16:00.960]  回到學院的時候
[00:16:00.960 --> 00:16:03.200]  我忍不住立刻進入房間
[00:16:03.200 --> 00:16:04.280]  我關上門
[00:16:04.280 --> 00:16:06.400]  我就很想跪下祈禱
[00:16:06.400 --> 00:16:08.800]  一跪下祈禱的時候
[00:16:08.800 --> 00:16:11.800]  很多次忍不住眼淚湧出來
[00:16:11.800 --> 00:16:14.840]  我一直祈禱求神赦免我
[00:16:15.160 --> 00:16:16.520]  求神潔淨我
[00:16:16.520 --> 00:16:19.480]  讓我能夠有更新的生命侍奉祂
[00:16:19.480 --> 00:16:22.880]  在那段日子職責雖然重
[00:16:22.880 --> 00:16:25.800]  但是我心裏面很深刻體會
[00:16:25.800 --> 00:16:27.240]  神給我的磨練
[00:16:27.240 --> 00:16:29.160]  神給我的更新
[00:16:29.160 --> 00:16:32.040]  而領受聖靈給我
[00:16:32.040 --> 00:16:34.840]  一個很重要的更新的機會
[00:16:34.840 --> 00:16:37.160]  在當時沒有這樣的感覺
[00:16:37.160 --> 00:16:39.000]  但是之後就意識到
[00:16:39.000 --> 00:16:41.760]  是聖靈一種特別的工作
[00:16:41.760 --> 00:16:43.960]  各位電影姊妹
[00:16:43.960 --> 00:16:45.960]  當你留心人生的經歷的時候
[00:16:45.960 --> 00:16:47.000]  你會察覺到
[00:16:47.000 --> 00:16:49.640]  聖靈在你裏面常常引導你
[00:16:49.640 --> 00:16:50.760]  光照你
[00:16:50.760 --> 00:16:52.720]  來更新你
[00:16:52.720 --> 00:16:55.080]  而你就會認識祂
[00:16:55.080 --> 00:16:56.840]  世人不認識祂
[00:16:56.840 --> 00:16:58.360]  但你會認識祂
[00:16:58.360 --> 00:17:01.000]  而你知道祂住在你裏面
[00:17:01.000 --> 00:17:03.360]  而祂繼續告訴你
[00:17:03.360 --> 00:17:04.320]  第十八節
[00:17:04.320 --> 00:17:08.120]  「我不會撇下你們為孤兒」
[00:17:08.120 --> 00:17:12.360]  你不要以為當你面對困難的時候
[00:17:12.400 --> 00:17:14.320]  你是單獨一人面對
[00:17:14.320 --> 00:17:15.840]  不會的
[00:17:15.840 --> 00:17:17.800]  神不會讓你單獨一個人
[00:17:17.800 --> 00:17:19.440]  好像孤兒般面對
[00:17:19.440 --> 00:17:22.640]  「我要回到你們這裏來」
[00:17:22.640 --> 00:17:23.560]  這裏說到
[00:17:23.560 --> 00:17:25.200]  很可能是在說主耶穌
[00:17:25.200 --> 00:17:26.520]  在復活之後
[00:17:26.520 --> 00:17:28.760]  再向門徒顯現
[00:17:28.760 --> 00:17:30.440]  會再回來
[00:17:30.440 --> 00:17:32.240]  但是接著你會看到
[00:17:32.240 --> 00:17:35.120]  主就說到很重要的第二部分
[00:17:35.120 --> 00:17:38.160]  就是祂要和我們聯合
[00:17:38.160 --> 00:17:40.840]  大家看看第十九節
[00:17:40.840 --> 00:17:46.560]  「不久以後世人不再看見我
[00:17:46.560 --> 00:17:49.040]  你們卻要看見我
[00:17:49.040 --> 00:17:50.400]  因為我活著
[00:17:50.400 --> 00:17:52.360]  你們也要活著」
[00:17:52.360 --> 00:17:53.880]  主耶穌復活了之後
[00:17:53.880 --> 00:17:54.960]  告訴他們知道
[00:17:54.960 --> 00:17:56.040]  「我活著
[00:17:56.040 --> 00:17:58.280]  你們因此也可以活著」
[00:17:58.280 --> 00:17:59.440]  然後二十節
[00:17:59.440 --> 00:18:00.400]  大家請睹
[00:18:00.400 --> 00:18:03.880]  「到那日你們就知道
[00:18:03.880 --> 00:18:06.280]  我是在父父裏面
[00:18:06.280 --> 00:18:08.800]  你們是在我裏面
