
[00:00:00.000 --> 00:00:05.400]  上一次我和大家說到在真言裏面人生的智慧
[00:01:52.320 --> 00:01:54.960]  即是說我們有多個角度
[00:01:54.960 --> 00:01:58.920]  都要有一些不同的標準來衡量
[00:01:58.920 --> 00:02:00.920]  哪個角度是我們要的
[00:02:00.920 --> 00:02:02.920]  這個問題問得相當好的
[00:02:02.920 --> 00:02:07.080]  我上一堂課就說
[00:02:07.080 --> 00:02:08.960]  我們要擴展我們的角度
[00:02:08.960 --> 00:02:09.640]  記得嗎?
[00:02:09.640 --> 00:02:10.760]  不是從一個角度
[00:02:10.760 --> 00:02:11.920]  不是單線
[00:02:11.920 --> 00:02:13.800]  一個角度來看
[00:02:13.800 --> 00:02:17.400]  這樣就能夠產生一個智慧的了解
[00:02:17.400 --> 00:02:21.200]  但是我也是講得很清楚的
[00:02:21.200 --> 00:02:23.760]  我們從很多不同的角度來看的時候
[00:02:23.760 --> 00:02:26.040]  不等於我們說我們沒有立場的
[00:02:26.040 --> 00:02:26.840]  這樣看就行
[00:02:26.840 --> 00:02:27.480]  這樣就行
[00:02:27.480 --> 00:02:28.200]  你這樣就行
[00:02:28.200 --> 00:02:29.000]  我這樣就行
[00:02:29.000 --> 00:02:29.760]  無所謂
[00:02:29.760 --> 00:02:33.160]  這個就變成了沒有標準的一件事
[00:02:33.160 --> 00:02:37.320]  多角度是一種態度
[00:02:37.320 --> 00:02:40.480]  即是說我們要有一種放開的胸襟
[00:02:40.480 --> 00:02:41.720]  讓不同的人
[00:02:41.720 --> 00:02:43.000]  我記得上一次我們講過
[00:02:43.000 --> 00:02:45.040]  尤其是那些反對我們的人
[00:02:45.040 --> 00:02:48.160]  在他們所講的說話裡面
[00:02:48.160 --> 00:02:52.480]  是突破我們自己一貫以來的盲點
[00:02:52.480 --> 00:02:54.840]  所以這是一個態度的問題
[00:02:54.840 --> 00:02:55.480]  就是說
[00:02:55.480 --> 00:02:57.080]  首先我們的態度上
[00:02:57.080 --> 00:02:58.360]  不是因為人一反對
[00:02:58.360 --> 00:03:00.360]  或者他的意見和我們不同
[00:03:00.360 --> 00:03:02.360]  我們就立刻說不聽
[00:03:02.360 --> 00:03:03.320]  不對
[00:03:03.320 --> 00:03:04.120]  你錯
[00:03:04.120 --> 00:03:06.160]  立刻是智慧
[00:03:06.160 --> 00:03:08.040]  然後就推翻他
[00:03:08.040 --> 00:03:10.880]  或者志在搏贏他
[00:03:10.880 --> 00:03:13.520]  這些就是沒有智慧的表現
[00:03:13.520 --> 00:03:15.000]  我們上一次講過
[00:03:15.000 --> 00:03:19.320]  但是當你了解了對方的立場
[00:03:19.320 --> 00:03:23.800]  一個冷靜開放的胸襟
[00:03:23.800 --> 00:03:25.520]  去明白了他所講的東西
[00:03:25.520 --> 00:03:26.600]  雖然和自己不同
[00:03:26.600 --> 00:03:29.320]  究竟他所講的是什麼的時候
[00:03:29.320 --> 00:03:31.840]  不等於我們要贊成他的
[00:03:31.840 --> 00:03:33.640]  這個牽涉到標準
[00:03:33.640 --> 00:03:35.840]  剛才這條問題就講了標準
[00:03:35.840 --> 00:03:38.240]  標準基本上來講
[00:03:38.240 --> 00:03:41.720]  就不是我們這個課程當中的內涵
[00:03:41.720 --> 00:03:46.040]  因為針研裡面沒有直接處理這個問題
[00:03:46.040 --> 00:03:48.320]  但是簡單來回答也可以的
[00:03:48.320 --> 00:03:50.560]  標準來來去去只有兩個
[00:03:50.560 --> 00:03:51.840]  第一
[00:03:51.840 --> 00:03:54.160]  是要合理
[00:03:54.160 --> 00:03:56.160]  就是有常識的
[00:03:56.160 --> 00:03:57.880]  有合邏輯的
[00:03:57.880 --> 00:03:59.880]  不是自相矛盾的標準
[00:03:59.880 --> 00:04:01.840]  第二
[00:04:01.840 --> 00:04:03.160]  就是重要的
[00:04:03.160 --> 00:04:05.560]  合乎神的話語
[00:04:05.560 --> 00:04:07.920]  聖經和聖經的資料
[00:04:07.920 --> 00:04:09.040]  聖經的真理
[00:04:09.040 --> 00:04:10.640]  不衝突的標準
[00:04:10.640 --> 00:04:11.400]  這樣就行了
[00:04:11.400 --> 00:04:13.200]  這兩件事
[00:04:13.200 --> 00:04:14.720]  現在你想的時候
[00:04:14.720 --> 00:04:15.760]  好像很抽象
[00:04:15.760 --> 00:04:17.160]  用起來就很容易
[00:04:17.160 --> 00:04:18.320]  也是很方便的
[00:04:18.320 --> 00:04:20.320]  當然你要熟悉聖經
[00:04:20.320 --> 00:04:25.120]  也要思考上有那種準確性
[00:04:25.120 --> 00:04:27.680]  譬如我們在教會裡面
[00:04:27.680 --> 00:04:29.800]  很多時候都碰到很多不同的觀念
[00:04:29.800 --> 00:04:32.080]  上一次我們也舉了一些例子
[00:04:32.080 --> 00:04:33.680]  打鼓行不行呢?
[00:04:33.680 --> 00:04:36.280]  或者穿件衣服
[00:04:36.280 --> 00:04:39.520]  穿牛仔褲來禮拜堂行不行呢?
[00:04:40.240 --> 00:04:42.640]  崇拜的時候穿牛仔褲行不行呢?
[00:04:42.640 --> 00:04:44.240]  不穿裙子行不行呢?
[00:04:44.240 --> 00:04:46.400]  有些人說不行
[00:04:46.400 --> 00:04:48.240]  這個不合聖徒體統
[00:04:48.240 --> 00:04:49.000]  好了
[00:04:49.000 --> 00:04:51.360]  我們首先不要說
[00:04:51.360 --> 00:04:53.080]  這件事是古老的
[00:04:53.080 --> 00:04:53.720]  不是
[00:04:53.720 --> 00:04:55.920]  或者那個人說你穿牛仔褲
[00:04:55.920 --> 00:04:58.480]  我以前也沒見過人穿牛仔褲來禮拜堂的
[00:04:58.480 --> 00:04:59.320]  不行
[00:04:59.320 --> 00:05:00.680]  兩個都不對的
[00:05:00.680 --> 00:05:02.680]  想清楚為什麼不行
[00:05:02.680 --> 00:05:04.960]  為什麼行得通
[00:05:04.960 --> 00:05:06.480]  或者我們
[00:05:06.480 --> 00:05:08.240]  比較年輕人多一點
[00:05:08.240 --> 00:05:09.920]  多數都認為無所謂的時候
[00:05:09.920 --> 00:05:12.760]  我們也有我們的胸襟
[00:05:12.760 --> 00:05:15.080]  不要一想就說它這麼古老
[00:05:15.080 --> 00:05:17.080]  要從他的角度去想
[00:05:17.080 --> 00:05:19.080]  為什麼他覺得不行呢?
[00:05:19.080 --> 00:05:21.240]  在他的理解裡面
[00:05:21.240 --> 00:05:23.240]  他有什麼原因呢?
[00:05:23.240 --> 00:05:25.240]  我們要去了解
[00:05:25.240 --> 00:05:27.920]  可能在他的原因裡面
[00:05:27.920 --> 00:05:31.200]  他有一個敬虔的觀念
[00:05:31.200 --> 00:05:32.640]  這個敬虔的觀念
[00:05:32.640 --> 00:05:34.800]  是包括我們穿衣服
[00:05:34.800 --> 00:05:36.440]  都很尊敬的
[00:05:37.280 --> 00:05:39.800]  這個其實是有可取的
[00:05:39.800 --> 00:05:42.760]  敬虔的觀念對神的敬虔觀念是
[00:05:42.760 --> 00:05:43.800]  你看見一個
[00:05:43.800 --> 00:05:45.560]  你面試的時候
[00:05:45.560 --> 00:05:46.920]  你也穿漂亮的衣服
[00:05:46.920 --> 00:05:47.520]  是不是?
[00:05:47.520 --> 00:05:48.600]  你看見女朋友
[00:05:48.600 --> 00:05:49.960]  第一次約她出門的時候
[00:05:49.960 --> 00:05:53.080]  我相信你也噴了點水之類的
[00:05:53.080 --> 00:05:53.680]  是不是?
[00:05:53.680 --> 00:05:54.600]  那時候
[00:05:54.600 --> 00:05:56.280]  就是說你帶著一個心
[00:05:56.280 --> 00:05:57.080]  好
[00:05:57.080 --> 00:05:59.600]  縱然你最後說
[00:05:59.600 --> 00:06:01.000]  無所謂我穿牛仔褲來
[00:06:01.000 --> 00:06:01.800]  但是呢
[00:06:01.800 --> 00:06:04.360]  起碼你多一份的理解就是說
[00:06:04.360 --> 00:06:06.200]  我縱然穿牛仔褲覺得沒問題
[00:06:06.200 --> 00:06:07.600]  我一生之間沒說不准穿
[00:06:07.600 --> 00:06:09.960]  所謂合乎聖徒體統
[00:06:09.960 --> 00:06:11.000]  合不合聖徒體統
[00:06:11.000 --> 00:06:12.800]  根本就不是在說穿什麼
[00:06:12.800 --> 00:06:13.920]  哪一類的衣服
[00:06:13.920 --> 00:06:15.000]  哪一類的褲子
[00:06:15.000 --> 00:06:16.800]  只是代表心而已
[00:06:16.800 --> 00:06:17.680]  但是呢
[00:06:17.680 --> 00:06:19.360]  如果你了解對方這樣看的時候
[00:06:19.360 --> 00:06:20.360]  你來的時候
[00:06:20.360 --> 00:06:21.880]  你也帶著一個
[00:06:21.880 --> 00:06:22.840]  比較一個
[00:06:22.840 --> 00:06:24.000]  恭敬的心
[00:06:24.000 --> 00:06:25.240]  穿的是牛仔褲
[00:06:25.240 --> 00:06:26.840]  但是你的心是恭敬的心
[00:06:26.840 --> 00:06:27.760]  你行不行?
[00:06:27.760 --> 00:06:28.560]  如果是行的
[00:06:28.560 --> 00:06:29.360]  那就來吧
[00:06:29.360 --> 00:06:29.960]  但是呢
[00:06:29.960 --> 00:06:30.920]  你這樣想的時候
[00:06:30.920 --> 00:06:33.120]  對對方是多了一種的了解
[00:06:34.040 --> 00:06:36.280]  又或者有些人一句就說
[00:06:36.280 --> 00:06:39.880]  我們建堂
[00:06:39.880 --> 00:06:42.840]  我們教會經常都會發現這些問題是爭論的
[00:06:42.840 --> 00:06:44.840]  教會建堂的時候
[00:06:44.840 --> 00:06:46.680]  有信心
[00:06:46.680 --> 00:06:48.760]  或者沒信心的問題
[00:06:48.760 --> 00:06:49.320]  是不是?
[00:06:49.320 --> 00:06:50.960]  有信心借多少錢
[00:06:50.960 --> 00:06:52.120]  有些人甚至呢
[00:06:52.120 --> 00:06:53.680]  是說不要借錢的
[00:06:53.680 --> 00:06:55.240]  基督徒不應該借錢
[00:06:55.240 --> 00:06:56.920]  有信心我們就籌到錢
[00:06:56.920 --> 00:06:57.720]  然後呢
[00:06:57.720 --> 00:07:00.280]  我們就找一個地方租一個更大的堂
[00:07:00.280 --> 00:07:00.880]  或者呢
[00:07:00.880 --> 00:07:02.480]  是供一個更大的堂
[00:07:03.560 --> 00:07:04.400]  那時候呢
[00:07:04.400 --> 00:07:05.200]  又要問
[00:07:05.200 --> 00:07:06.960]  是否 consistent(一致)
[00:07:06.960 --> 00:07:08.560]  就是在思想上
[00:07:08.560 --> 00:07:10.720]  借錢行不行呢?
[00:07:10.720 --> 00:07:12.640]  借錢是不是沒信心呢?
[00:07:12.640 --> 00:07:14.960]  那大家就要想清楚這件事情了
[00:07:14.960 --> 00:07:16.520]  或者呢
[00:07:16.520 --> 00:07:20.240]  是說那個人他自己本身是不是一致性呢?
[00:07:20.240 --> 00:07:22.800]  就是他自己用 Visa Card 也是借錢
[00:07:22.800 --> 00:07:24.800]  為什麼不給禮拜堂借錢呢?
[00:07:24.800 --> 00:07:26.520]  這些都是呢
[00:07:26.520 --> 00:07:28.240]  所謂思考上的那個
[00:07:28.240 --> 00:07:30.160]  就是是不是一致性的問題
[00:07:30.160 --> 00:07:32.320]  還有聖經怎麼看
[00:07:32.320 --> 00:07:33.440]  那個問題
[00:07:33.520 --> 00:07:34.840]  這樣解釋那一段聖經
[00:07:34.840 --> 00:07:36.200]  這樣解釋那一句聖經
[00:07:36.200 --> 00:07:38.200]  是不是這樣合用的問題
[00:07:38.200 --> 00:07:39.520]  有很多這些
[00:07:39.520 --> 00:07:40.160]  是
[00:07:40.160 --> 00:07:43.000]  這些標準來來去去都是那兩個
[00:07:43.000 --> 00:07:45.640]  就是思想上的一致性
[00:07:45.640 --> 00:07:47.400]  不是自相矛盾
[00:07:47.400 --> 00:07:48.600]  或者漏洞
[00:07:48.600 --> 00:07:50.880]  或者錯誤的思想方式
[00:07:50.880 --> 00:07:51.920]  還有第二
[00:07:51.920 --> 00:07:52.920]  合不合乎
[00:07:52.920 --> 00:07:54.080]  就是聖經的標準
[00:07:54.080 --> 00:07:55.360]  有沒有衝突聖經的標準
[00:07:55.360 --> 00:07:57.520]  你講不講出究竟怎麼衝突的
[00:07:57.520 --> 00:07:58.880]  那時候呢
[00:07:58.880 --> 00:08:02.280]  這個當然一生人都要不斷地追尋去了解
[00:08:02.280 --> 00:08:02.840]  但是呢
[00:08:02.840 --> 00:08:05.440]  這些就是簡單的標準了
[00:08:05.440 --> 00:08:08.440]  然後我們就講到呢
[00:08:08.440 --> 00:08:09.800]  第三個呢
[00:08:09.800 --> 00:08:11.960]  上一次我們講到第三個呢
[00:08:11.960 --> 00:08:14.680]  就是一個反省的心靈
[00:08:14.680 --> 00:08:17.560]  方下自我的反省心靈
[00:08:17.560 --> 00:08:20.280]  我們上一次最後的時候講到呢
[00:08:20.280 --> 00:08:24.240]  原來我們一個思考裡面沒有闊度沒有深度
[00:08:24.240 --> 00:08:26.040]  最大的背後
[00:08:26.040 --> 00:08:28.160]  其實最終極
[00:08:28.160 --> 00:08:31.520]  最後最大的問題的關鍵
[00:08:31.520 --> 00:08:32.520]  是那個自我
[00:08:33.320 --> 00:08:33.920]  自我
[00:08:33.920 --> 00:08:36.040]  一個人的如果
[00:08:36.040 --> 00:08:38.120]  他對於這個自我
[00:08:38.120 --> 00:08:40.600]  過分的
[00:08:40.600 --> 00:08:42.120]  就是
[00:08:42.120 --> 00:08:44.240]  緊張自己
[00:08:44.240 --> 00:08:46.240]  很緊張別人怎麼看自己
[00:08:46.240 --> 00:08:47.720]  很緊張自己的面子
[00:08:47.720 --> 00:08:50.280]  很緊張如果我認錯的話
[00:08:50.280 --> 00:08:51.360]  那別人呢
[00:08:51.360 --> 00:08:52.160]  就會
[00:08:52.160 --> 00:08:53.840]  就是我就會很不舒服
[00:08:53.840 --> 00:08:55.600]  不喜歡認自己錯
[00:08:55.600 --> 00:08:59.280]  如果有這樣的傾向的話呢
[00:08:59.280 --> 00:09:00.680]  我們就很容易呢
[00:09:00.680 --> 00:09:02.120]  是會主觀的了
[00:09:03.080 --> 00:09:04.120]  那我夠膽講
[00:09:04.120 --> 00:09:04.600]  是
[00:09:04.600 --> 00:09:06.040]  有人很愛主
[00:09:06.040 --> 00:09:07.360]  很敬虔
[00:09:07.360 --> 00:09:08.640]  但是很主觀
[00:09:08.640 --> 00:09:10.040]  但是這個如果一個人是
[00:09:10.040 --> 00:09:11.320]  主觀到一個地步呢
[00:09:11.320 --> 00:09:13.040]  從來都不肯聽別人說話的話
[00:09:13.040 --> 00:09:15.080]  我覺得他的自我仍然很強
[00:09:15.080 --> 00:09:18.360]  一個人如果肯放下自我的話呢
[00:09:18.360 --> 00:09:21.160]  是不會聽見一個跟他意見不同的
[00:09:21.160 --> 00:09:22.280]  的看法呢
[00:09:22.280 --> 00:09:23.040]  馬上
[00:09:23.040 --> 00:09:24.600]  就否定的
[00:09:24.600 --> 00:09:27.720]  一個馬上否定別人看法不同的人呢
[00:09:27.720 --> 00:09:30.000]  其實他背後引含了一個呢
[00:09:30.080 --> 00:09:32.920]  是那個自尊心不能夠受傷害
[00:09:32.920 --> 00:09:36.280]  個人的意見不能夠被挑戰
[00:09:36.280 --> 00:09:40.080]  這種這樣的自我的信任
[00:09:40.080 --> 00:09:42.080]  以及過分的自信在裡面
[00:09:42.080 --> 00:09:44.560]  這件事情其實一個屬靈的人呢
[00:09:44.560 --> 00:09:46.560]  是應該都可以放下的
[00:09:46.560 --> 00:09:48.600]  我看到一些屬靈的人
[00:09:48.600 --> 00:09:50.640]  無論他的性格是怎麼樣
[00:09:50.640 --> 00:09:51.640]  有些人很強
[00:09:51.640 --> 00:09:53.800]  有些人很愛神
[00:09:53.800 --> 00:09:54.960]  但是他性格很強的
[00:09:54.960 --> 00:09:56.280]  但是不等於他主觀
[00:09:56.280 --> 00:09:57.600]  你想一下是不是呢?
[00:09:57.600 --> 00:09:58.480]  歷代裡面
[00:09:58.480 --> 00:09:59.760]  很多很愛神的人
[00:09:59.760 --> 00:10:02.040]  當然他都有他自己獨特的見解
[00:10:02.040 --> 00:10:03.240]  但是
[00:10:03.240 --> 00:10:05.720]  永遠不等於他從來不聽別人說話的
[00:10:05.720 --> 00:10:08.360]  一個肯聽神說話的人
[00:10:08.360 --> 00:10:10.160]  應該都會聽別人說話
[00:10:10.160 --> 00:10:11.440]  你說我聽神說話
[00:10:11.440 --> 00:10:12.560]  所以我知道神怎麼說
[00:10:12.560 --> 00:10:13.520]  那很危險的了
[00:10:13.520 --> 00:10:15.640]  我說的就是神說的那些東西
[00:10:15.640 --> 00:10:16.560]  那更危險
[00:10:16.560 --> 00:10:19.320]  多走半步就是異端了
[00:10:19.320 --> 00:10:21.640]  我們看到很多超級屬靈人
[00:10:21.640 --> 00:10:23.120]  最後變異端就是這個意思
[00:10:23.120 --> 00:10:24.720]  就撐著這件事情
[00:10:24.720 --> 00:10:26.400]  同樣的呢
[00:10:26.400 --> 00:10:27.600]  如果一個人
[00:10:27.600 --> 00:10:28.320]  他是
[00:10:29.040 --> 00:10:31.920]  被他所追尋的情慾
[00:10:31.920 --> 00:10:33.560]  就是他的慾望
[00:10:33.560 --> 00:10:34.920]  所盲目的話
[00:10:34.920 --> 00:10:37.240]  也是令他不能夠有深度
[00:10:37.240 --> 00:10:38.120]  或者相反來說
[00:10:38.120 --> 00:10:40.120]  一個人想事情是很表面的
[00:10:40.120 --> 00:10:43.640]  不等於多一個層次去想下去的話
[00:10:43.640 --> 00:10:44.800]  其實是
[00:10:44.800 --> 00:10:46.400]  表現出
[00:10:46.400 --> 00:10:51.040]  他自己是被慾望支配著
[00:10:51.040 --> 00:10:52.560]  支配著
[00:10:52.560 --> 00:10:54.160]  因為他看的時候一看
[00:10:54.160 --> 00:10:55.280]  一個人在那個
[00:10:55.280 --> 00:10:56.640]  情慾
[00:10:57.360 --> 00:10:59.720]  或者是比如說很煩躁的時候
[00:10:59.720 --> 00:11:02.680]  他看不到多幾個層次的問題
[00:11:02.680 --> 00:11:06.120]  或者是看著你的損失
[00:11:06.120 --> 00:11:07.320]  是你最大的緊張
[00:11:07.320 --> 00:11:08.760]  哎呀沒了錢不行啊
[00:11:08.760 --> 00:11:10.680]  拿著那個錢的時候
[00:11:10.680 --> 00:11:12.560]  你發覺那個人會變得很盲目
[00:11:12.560 --> 00:11:15.440]  沒辦法有這個深度的
[00:11:15.440 --> 00:11:16.440]  所以
[00:11:16.440 --> 00:11:16.960]  就
[00:11:16.960 --> 00:11:19.000]  可不可以開大聲一點
[00:11:19.000 --> 00:11:19.760]  很辛苦啊
[00:11:19.760 --> 00:11:20.360]  我講得
[00:11:20.360 --> 00:11:22.600]  麥克風可不可以再大一點
[00:11:22.600 --> 00:11:23.560]  我算大聲的
[00:11:23.560 --> 00:11:24.760]  但是你叫得我沒聲音
[00:11:24.760 --> 00:11:26.400]  可以大聲一點點
[00:11:26.400 --> 00:11:26.720]  是
[00:11:26.720 --> 00:11:27.200]  謝謝
[00:11:27.400 --> 00:11:28.440]  這樣我就舒服一點了
[00:11:28.440 --> 00:11:32.880]  我們講到這裡的時候
[00:11:32.880 --> 00:11:33.920]  我們就會看到
[00:11:33.920 --> 00:11:35.480]  那個自我
[00:11:35.480 --> 00:11:38.600]  其實是隱含在那個闊度深度背後
[00:11:38.600 --> 00:11:42.040]  一個的關鍵
[00:11:42.040 --> 00:11:45.400]  如果我們要有這個闊度深度的話
[00:11:45.400 --> 00:11:48.360]  我們就在這個自我裡面要開放出來
[00:11:48.360 --> 00:11:49.360]  這個呢
[00:11:49.360 --> 00:11:50.720]  講到這裡你就會明白
[00:11:50.720 --> 00:11:52.840]  為什麼敬畏耶和華
[00:11:52.840 --> 00:11:54.680]  是智慧的開端呢
[00:11:54.680 --> 00:11:56.080]  因為在敬畏耶和華
[00:11:56.080 --> 00:11:56.920]  我們上一節說過
[00:11:57.160 --> 00:12:01.560]  敬畏耶和華的人的心態是一個謙卑的心態
[00:12:01.560 --> 00:12:04.680]  唯有一個謙卑的心態
[00:12:04.680 --> 00:12:06.000]  才是一個虛心
[00:12:06.000 --> 00:12:08.480]  心靈才可以開放的
[00:12:08.480 --> 00:12:13.120]  那所謂敬畏耶和華而有開放的態度呢
[00:12:13.120 --> 00:12:14.160]  是有兩樣
[00:12:14.160 --> 00:12:15.920]  兩樣東西是可以做到的
[00:12:15.920 --> 00:12:17.200]  我上一節也提過
[00:12:17.200 --> 00:12:17.720]  第一
[00:12:17.720 --> 00:12:20.000]  就是一個人
[00:12:20.000 --> 00:12:21.440]  怎麼才可以謙卑
[00:12:21.440 --> 00:12:22.800]  一個真的謙卑
[00:12:22.800 --> 00:12:24.680]  還有放下自我呢
[00:12:25.040 --> 00:12:28.160]  就是唯有你和神自己來比的時候就可以了
[00:12:28.160 --> 00:12:30.880]  你和人比的時候
[00:12:30.880 --> 00:12:32.360]  你沒辦法放下自我的
[00:12:32.360 --> 00:12:33.320]  上一節我們呢
[00:12:33.320 --> 00:12:36.160]  後來我們講到摩西的榮光
[00:12:36.160 --> 00:12:38.040]  在人的角度來說
[00:12:38.040 --> 00:12:39.560]  你有你的長處
[00:12:39.560 --> 00:12:42.240]  你的長處你不需要騙自己說不是
[00:12:42.240 --> 00:12:44.800]  但是我們每一次都有一個秘訣的
[00:12:44.800 --> 00:12:46.160]  當我們拿我們的長處
[00:12:46.160 --> 00:12:47.240]  無論是知識
[00:12:47.240 --> 00:12:48.600]  我們很懂很多東西
[00:12:48.600 --> 00:12:49.960]  或者我們做事很厲害
[00:12:49.960 --> 00:12:52.040]  無論如何呢
[00:12:52.120 --> 00:12:56.520]  當我們去和神自己的無限的智慧
[00:12:56.520 --> 00:12:59.600]  和神自己的榮耀來對比的時候
[00:12:59.600 --> 00:13:02.320]  在這個比較的意識之下呢
[00:13:02.320 --> 00:13:04.800]  我們依然很容易放下
[00:13:04.800 --> 00:13:07.840]  這個是第一個秘訣
[00:13:07.840 --> 00:13:10.320]  所以我上一課就提議我們
[00:13:10.320 --> 00:13:13.720]  嘗試去學這種態度
[00:13:13.720 --> 00:13:15.800]  每一次別人稱讚你的時候
[00:13:15.800 --> 00:13:16.600]  好不好?
[00:13:16.600 --> 00:13:18.080]  每一次別人稱讚你的時候
[00:13:18.080 --> 00:13:20.160]  你也有機會被人稱讚的
[00:13:20.160 --> 00:13:20.680]  是不是?
[00:13:20.840 --> 00:13:22.080]  有些人多一點
[00:13:22.080 --> 00:13:22.960]  有些人少一點
[00:13:22.960 --> 00:13:23.480]  是不是?
[00:13:23.480 --> 00:13:24.400]  很少啊
[00:13:24.400 --> 00:13:26.080]  一輩子都沒有的
[00:13:26.080 --> 00:13:26.520]  是不是?
[00:13:26.520 --> 00:13:27.400]  一輩子都沒有
[00:13:27.400 --> 00:13:29.640]  那你就多數都會有病的了
[00:13:29.640 --> 00:13:30.800]  就不會坐在這裡了
[00:13:30.800 --> 00:13:32.440]  那你有人稱讚的時候呢
[00:13:32.440 --> 00:13:33.240]  記住
[00:13:33.240 --> 00:13:34.480]  做一個這樣的 exercise
[00:13:34.480 --> 00:13:35.920]  每一次有人一稱讚你呢
[00:13:35.920 --> 00:13:38.000]  你立即將那樣的東西
[00:13:38.000 --> 00:13:40.200]  和神的無限性來對比
[00:13:40.200 --> 00:13:40.680]  好不好?
[00:13:40.680 --> 00:13:41.280]  有人稱讚你
[00:13:41.280 --> 00:13:42.400]  哇!你做事真的厲害
[00:13:42.400 --> 00:13:43.960]  哇!這件生意真的做得好
[00:13:43.960 --> 00:13:45.240]  人家搞不定你就搞得定
[00:13:45.240 --> 00:13:46.160]  好
[00:13:46.160 --> 00:13:47.800]  你很開心
[00:13:47.800 --> 00:13:48.520]  你可以開心
[00:13:48.520 --> 00:13:49.720]  千萬不要說不要開心
[00:13:49.720 --> 00:13:50.760]  我謙卑我不應該開心
[00:13:50.760 --> 00:13:51.160]  不是
[00:13:51.160 --> 00:13:53.280]  但是心裡面立即想一下
[00:13:53.280 --> 00:13:55.000]  我搞得定這件事
[00:13:55.000 --> 00:13:55.960]  但是想一想
[00:13:55.960 --> 00:13:57.240]  究竟
[00:13:57.240 --> 00:13:59.520]  比較起神自己的創造
[00:13:59.520 --> 00:14:00.600]  什麼都搞得定
[00:14:00.600 --> 00:14:02.280]  一個山
[00:14:02.280 --> 00:14:03.240]  一個海
[00:14:03.240 --> 00:14:04.320]  一個宇宙
[00:14:04.320 --> 00:14:05.400]  一個星球
[00:14:05.400 --> 00:14:06.640]  神都可以做得出來
[00:14:06.640 --> 00:14:07.560]  我今天呢
[00:14:07.560 --> 00:14:09.000]  搞定了那個
[00:14:09.000 --> 00:14:10.280]  這樣的問題
[00:14:10.280 --> 00:14:12.400]  搞定了電腦的困難
[00:14:12.400 --> 00:14:13.360]  那家公司呢
[00:14:13.360 --> 00:14:14.840]  那個老闆很喜歡
[00:14:14.840 --> 00:14:16.520]  因為我幫他 solve 了這個
[00:14:16.520 --> 00:14:18.160]  這個 computer problem
[00:14:18.160 --> 00:14:18.880]  唉!
[00:14:18.880 --> 00:14:20.480]  這個智慧
[00:14:20.720 --> 00:14:21.480]  這樣的知識
[00:14:21.480 --> 00:14:23.000]  其實算得了什麼呢?
[00:14:23.000 --> 00:14:26.720]  在心裡面默默地跟神的無限智慧對比
[00:14:26.720 --> 00:14:27.520]  再想到
