
[00:00:00.000 --> 00:00:07.680]  今天我想和大家延續上一次教會提議我們所講的主題
[00:01:32.480 --> 00:01:34.560]  我們有時會不記得他
[00:01:34.560 --> 00:01:36.960]  但他不會不記得我們
[00:01:36.960 --> 00:01:39.120]  有時我們真的很多事務
[00:01:39.120 --> 00:01:40.400]  甚至我們的憂慮
[00:01:40.400 --> 00:01:41.440]  我們的恐懼
[00:01:41.440 --> 00:01:43.680]  甚至我們的情緒
[00:01:43.680 --> 00:01:46.160]  已經將他等在一邊的時候
[00:01:46.160 --> 00:01:47.920]  大神在這個時間
[00:01:47.920 --> 00:01:51.200]  就知道我們最需要的時間
[00:01:51.200 --> 00:01:54.080]  他突然間在我們生命裡面出現
[00:01:54.080 --> 00:01:55.920]  不過當他出現的時候
[00:01:55.920 --> 00:01:58.720]  請你就好像我們這班可愛的門徒
[00:01:58.720 --> 00:02:00.400]  雖然他們都有弱點
[00:02:00.400 --> 00:02:01.680]  他們都有雜質
[00:02:01.680 --> 00:02:02.800]  但他在這個時間裡
[00:02:02.800 --> 00:02:03.840]  他一碰見耶穌
[00:02:03.840 --> 00:02:06.720]  他們就馬上打開他們的心去接受
[00:02:06.720 --> 00:02:09.840]  他們人生就有一個很大的反彈
[00:02:09.840 --> 00:02:11.680]  今天我們不會再重複上一次
[00:02:11.680 --> 00:02:13.280]  路加福音這兩位
[00:02:13.280 --> 00:02:16.720]  去二萬五思路上的門徒的際遇
[00:02:16.720 --> 00:02:20.880]  今天我想和大家講彼得
[00:02:20.880 --> 00:02:24.160]  正如上一次我和大家讀了一段
[00:02:24.160 --> 00:02:26.640]  我曾經對自己說過的話
[00:02:26.640 --> 00:02:29.200]  我都很想和你來分享
[00:02:29.200 --> 00:02:32.400]  容許我再講一次
[00:02:32.400 --> 00:02:35.360]  作為一個開始點
[00:02:35.360 --> 00:02:36.640]  我曾經對自己說
[00:02:36.640 --> 00:02:44.240]  或者可能你都對自己說過如此的話
[00:02:44.240 --> 00:02:46.000]  我說有時候我以為
[00:02:46.000 --> 00:02:50.720]  已經為自己選了一條前路
[00:02:50.720 --> 00:02:54.960]  其實我自己的心底裡知道
[00:02:54.960 --> 00:03:00.960]  我對這一條前路仍然是茫無頭緒
[00:03:00.960 --> 00:03:06.000]  充滿無奈和恐懼
[00:03:06.000 --> 00:03:09.280]  今天我們所說的主題人物彼得
[00:03:09.280 --> 00:03:13.680]  其實他的經驗就是這樣
[00:03:13.680 --> 00:03:15.920]  剛才讀了一段聖經
[00:03:15.920 --> 00:03:19.600]  記載在約翰福音第21章
[00:03:19.600 --> 00:03:21.600]  約翰福音第21章裡記載到
[00:03:21.600 --> 00:03:24.720]  這位耶穌復活之後
[00:03:24.720 --> 00:03:27.840]  再見到耶穌的彼得
[00:03:27.840 --> 00:03:30.160]  當時聖經裡告訴我們
[00:03:30.160 --> 00:03:31.760]  彼得的心情
[00:03:31.760 --> 00:03:35.280]  他的心境究竟是怎樣呢?
[00:03:35.280 --> 00:03:37.840]  同樣我們試試用他的行動
[00:03:37.840 --> 00:03:40.400]  和短短的說話
[00:03:40.400 --> 00:03:42.560]  去進入他的內心世界
[00:03:42.560 --> 00:03:44.560]  我們都可以猜到
[00:03:44.560 --> 00:03:45.920]  如果你和我是彼得
[00:03:45.920 --> 00:03:48.560]  你都很熟悉彼得的際遇
[00:03:48.560 --> 00:03:52.880]  我相信當時彼得的心情是好不好
[00:03:52.880 --> 00:03:57.200]  大家記得當耶穌被人抓了的時候
[00:03:57.200 --> 00:03:59.840]  因為他拍胸口說所有人都離不開
[00:03:59.840 --> 00:04:01.520]  都會離開你的時候
[00:04:01.520 --> 00:04:04.400]  我彼得怎麼都不會離開你
[00:04:04.400 --> 00:04:07.280]  他還拿著一把刀要保護耶穌
[00:04:07.280 --> 00:04:10.320]  誰不知當耶穌最需要他的時候
[00:04:10.320 --> 00:04:11.760]  被審的時候
[00:04:11.760 --> 00:04:14.160]  他三次不認罪
[00:04:14.160 --> 00:04:17.200]  聖經說彼得他自己內心難過到不得了
[00:04:17.200 --> 00:04:20.000]  他很恨自己
[00:04:20.000 --> 00:04:21.600]  他不單後悔
[00:04:21.600 --> 00:04:23.760]  他想為什麼最需要我的時候
[00:04:23.760 --> 00:04:27.440]  我就出賣了我的主
[00:04:27.440 --> 00:04:30.160]  然後聖經說彼得就出去哭
[00:04:30.160 --> 00:04:32.640]  哭完之後我相信他還沒解決問題
[00:04:32.640 --> 00:04:36.240]  因為他其實對於自己是太過失望
[00:04:36.240 --> 00:04:38.720]  你看看我
[00:04:38.720 --> 00:04:40.720]  做到這樣的地步
[00:04:40.720 --> 00:04:43.600]  然後他就看著他的主
[00:04:43.600 --> 00:04:48.320]  釘在十字架上的殘酷和痛苦
[00:04:48.320 --> 00:04:52.880]  這個就是當時彼得那種心情裡的低落
[00:04:52.880 --> 00:04:55.280]  我用了兩個字來形容他
[00:04:55.280 --> 00:05:00.560]  可以說彼得是充滿了失落和迷茫
[00:05:00.560 --> 00:05:01.600]  這個失落和迷茫
[00:05:01.600 --> 00:05:03.600]  單單他做了一件錯事
[00:05:03.600 --> 00:05:05.200]  說失敗了
[00:05:05.200 --> 00:05:06.560]  是他三次不認罪
[00:05:06.560 --> 00:05:14.000]  其實我試一下追溯彼得跟隨耶穌的歷史
[00:05:14.000 --> 00:05:15.840]  如果你是和我一起彼得的時候
[00:05:15.840 --> 00:05:21.920]  我相信那個心情有很多折磨和刁鑽
[00:05:21.920 --> 00:05:24.480]  兜兜轉轉起起伏伏
[00:05:24.480 --> 00:05:27.840]  我和大家很快回顧一下彼得
[00:05:27.840 --> 00:05:32.160]  跟隨耶穌聖經裡記載給我們看的事實
[00:05:32.160 --> 00:05:34.160]  你可以想像他當時的心情
[00:05:34.160 --> 00:05:39.920]  首先我們說彼得本來是一個寂寂無聞的愚夫
[00:05:39.920 --> 00:05:43.200]  一個這樣的人一輩子都沒有什麼出息
[00:05:43.200 --> 00:05:44.480]  都沒有什麼希望
[00:05:44.480 --> 00:05:46.800]  找回兩餐
[00:05:46.800 --> 00:05:50.480]  但就因為他決定跟隨耶穌
[00:05:50.480 --> 00:05:53.120]  所以我們說彼得是努力過
[00:05:53.120 --> 00:05:55.120]  也都成功過
[00:05:55.120 --> 00:05:57.520]  經歷他自己能夠過
[00:05:57.520 --> 00:06:01.360]  這個對於彼得來說是很寶貴的
[00:06:01.360 --> 00:06:04.480]  他沒有想過自己可以做什麼
[00:06:04.480 --> 00:06:05.840]  成為一個使徒
[00:06:05.840 --> 00:06:10.320]  大家知道跟隨耶穌當然不是最重要的焦點
[00:06:10.320 --> 00:06:11.840]  是耶穌當然是焦點
[00:06:11.840 --> 00:06:13.840]  他都不會搶奪耶穌的焦點
[00:06:13.840 --> 00:06:16.880]  不過跟隨耶穌的人其實都很威風
[00:06:16.880 --> 00:06:20.560]  因為耶穌是上千上萬的人經常跟隨著他
[00:06:20.560 --> 00:06:23.120]  他去到哪裡人山人海
[00:06:23.120 --> 00:06:24.560]  那些人找他醫病
[00:06:24.560 --> 00:06:26.560]  大家記得五餅二魚
[00:06:26.560 --> 00:06:29.120]  上千萬的人要跟隨著耶穌
[00:06:29.120 --> 00:06:32.080]  有個親眼就看到耶穌的
[00:06:32.080 --> 00:06:36.240]  五個餅兩條魚餵飽五千人這個偉大的神蹟
[00:06:36.240 --> 00:06:37.440]  不單是這樣
[00:06:37.440 --> 00:06:40.000]  我相信作為他的門徒
[00:06:40.000 --> 00:06:43.600]  起碼他都算是挺威風的
[00:06:43.600 --> 00:06:46.240]  我相信他都是維持秩序
[00:06:46.240 --> 00:06:49.040]  尤其是他在門徒裡面帶頭的那個
[00:06:49.040 --> 00:06:50.480]  我相信他都是維持秩序
[00:06:50.480 --> 00:06:51.760]  你坐好一點
[00:06:51.760 --> 00:06:53.200]  派餅或者什麼
[00:06:53.200 --> 00:06:54.720]  不要這麼吵
[00:06:54.720 --> 00:06:59.520]  你看看本來一個打魚的寂寂無聞的
[00:06:59.520 --> 00:07:03.920]  根本一輩子都沒有什麼特別可以有什麼值得他驕傲的地方
[00:07:03.920 --> 00:07:07.520]  竟然可以上千萬人聽他話給他指
[00:07:07.520 --> 00:07:09.520]  我相信對於彼得來說
[00:07:09.520 --> 00:07:10.720]  他不是驕傲
[00:07:10.720 --> 00:07:13.680]  而是這種感覺真的很良好的
[00:07:13.680 --> 00:07:15.680]  有時候可能你和我都是這樣
[00:07:15.680 --> 00:07:17.680]  在我們人生裡面我們本來以為
[00:07:17.680 --> 00:07:19.680]  以前真的沒有人看得起我
[00:07:19.680 --> 00:07:21.200]  然後我努力過
[00:07:21.200 --> 00:07:22.800]  我走對了一條路
[00:07:22.800 --> 00:07:24.640]  或者我讀對了一個科
[00:07:24.640 --> 00:07:26.640]  然後我自己熬過
[00:07:26.640 --> 00:07:28.640]  今天我出人頭地
[00:07:28.640 --> 00:07:30.640]  我能夠站在那裡
[00:07:30.640 --> 00:07:32.640]  別人說什麼先生
[00:07:32.640 --> 00:07:34.640]  什麼小姐
[00:07:34.640 --> 00:07:36.640]  我要跟你學東西
[00:07:36.640 --> 00:07:39.440]  當然你不是說驕傲
[00:07:39.440 --> 00:07:42.240]  但是你的心裡面總是有一種
[00:07:42.240 --> 00:07:44.240]  是啊 我行的
[00:07:44.240 --> 00:07:46.240]  我做到的
[00:07:46.240 --> 00:07:48.240]  人生都沒有枉過
[00:07:48.240 --> 00:07:53.280]  這個就是彼得最初那段日子裡跟耶穌那種心境
[00:07:53.280 --> 00:07:55.280]  我相信他很快樂的
[00:07:55.280 --> 00:07:57.280]  也覺得自己沒有做錯
[00:07:57.280 --> 00:07:59.280]  沒有走錯一條路
[00:07:59.280 --> 00:08:01.280]  誰知道就在這個時間裡面
[00:08:01.280 --> 00:08:03.280]  彼得開始覺得我明白了
[00:08:03.280 --> 00:08:05.280]  我跟耶穌的了
[00:08:05.280 --> 00:08:07.280]  剛才我們說過彼得說
[00:08:07.280 --> 00:08:09.280]  個個都離開你我都不會離開你
[00:08:09.280 --> 00:08:11.280]  你看他多自信
[00:08:11.280 --> 00:08:13.280]  這個自信不只是驕傲
[00:08:13.280 --> 00:08:15.280]  那種膚淺的
[00:08:15.280 --> 00:08:17.280]  他裡面對自己有一種信任
[00:08:17.280 --> 00:08:19.280]  我彼得是行的
[00:08:19.280 --> 00:08:21.280]  我死了都不怕
[00:08:21.280 --> 00:08:23.280]  他雖然都做錯了
[00:08:23.280 --> 00:08:25.280]  他認錯了耶穌
[00:08:25.280 --> 00:08:27.280]  他叫耶穌不要
[00:08:27.280 --> 00:08:29.280]  走你的路
[00:08:29.280 --> 00:08:31.280]  十字架的路
[00:08:31.280 --> 00:08:33.280]  耶穌都罵過他
[00:08:33.280 --> 00:08:35.280]  但耶穌不是罵他
[00:08:35.280 --> 00:08:37.280]  是背後那種錯誤
[00:08:37.280 --> 00:08:39.280]  但彼得始終都說得很對
[00:08:39.280 --> 00:08:41.280]  然後他改變
[00:08:41.280 --> 00:08:43.280]  他就說你是有永生之道
[00:08:43.280 --> 00:08:45.280]  我們還跟從誰
[00:08:45.280 --> 00:08:47.280]  耶穌說你說得好
[00:08:47.280 --> 00:08:49.280]  所以耶穌有讚過他
[00:08:49.280 --> 00:08:51.280]  彼得心裡有一種
[00:08:51.280 --> 00:08:53.280]  從一個很自卑的
[00:08:53.280 --> 00:08:55.280]  很直直無聞的人
[00:08:55.280 --> 00:08:57.280]  成為一個覺得自己
[00:08:57.280 --> 00:08:59.280]  很有價值的人
[00:08:59.280 --> 00:09:01.280]  不過就在這個時間
[00:09:01.280 --> 00:09:03.280]  就在他感覺到自己
[00:09:03.280 --> 00:09:05.280]  可以出人頭地的時間
[00:09:05.280 --> 00:09:07.280]  人生沒有往過的時間
[00:09:07.280 --> 00:09:09.280]  剛才說的
[00:09:09.280 --> 00:09:11.280]  他就經歷了一個很大的失敗
[00:09:11.280 --> 00:09:13.280]  這個失敗真的一下就打到地
[00:09:13.280 --> 00:09:15.280]  完全對自己
[00:09:15.280 --> 00:09:17.280]  有一個很大的懷疑
[00:09:17.280 --> 00:09:19.280]  為什麼會這樣
[00:09:19.280 --> 00:09:21.280]  我以為自己很勇敢
[00:09:21.280 --> 00:09:23.280]  我以為自己很行的
[00:09:23.280 --> 00:09:25.280]  我以為自己很忠心
[00:09:25.280 --> 00:09:27.280]  我以為自己很愛我的老師
[00:09:27.280 --> 00:09:29.280]  我死都不會怕
[00:09:29.280 --> 00:09:31.280]  誰知道我都還沒開始
[00:09:31.280 --> 00:09:33.280]  人家逼迫我
[00:09:33.280 --> 00:09:35.280]  我已經害怕到不認他
[00:09:35.280 --> 00:09:37.280]  我相信他那種
[00:09:37.280 --> 00:09:39.280]  慚愧和那種羞恥感
[00:09:39.280 --> 00:09:41.280]  蠶食彼得
[00:09:41.280 --> 00:09:43.280]  所以無論如何
[00:09:43.280 --> 00:09:45.280]  我都會繼續
[00:09:45.280 --> 00:09:47.280]  所以無論如何
[00:09:47.280 --> 00:09:49.280]  我們說在
[00:09:49.280 --> 00:09:51.280]  約翰福音第21章開始的時候
[00:09:51.280 --> 00:09:53.280]  當時的彼得
[00:09:53.280 --> 00:09:55.280]  是真的很失落
[00:09:55.280 --> 00:09:57.280]  很迷茫
[00:09:57.280 --> 00:09:59.280]  有些學者研究
[00:09:59.280 --> 00:10:01.280]  你看他的行動
[00:10:01.280 --> 00:10:03.280]  你就可以稍微反應得到
[00:10:03.280 --> 00:10:05.280]  聖經說彼得一開始的時候
[00:10:05.280 --> 00:10:07.280]  當日他做什麼
[00:10:07.280 --> 00:10:09.280]  他就和一班朋友在一起
[00:10:09.280 --> 00:10:11.280]  可能是門徒
[00:10:11.280 --> 00:10:13.280]  總之是這班都是跟耶穌的人
[00:10:13.280 --> 00:10:15.280]  曾經跟過耶穌的人
[00:10:15.280 --> 00:10:17.280]  然後他就說
[00:10:17.280 --> 00:10:19.280]  我要打魚去
[00:10:19.280 --> 00:10:21.280]  他們說我們也跟你一起去
[00:10:21.280 --> 00:10:23.280]  於是他們就去
[00:10:23.280 --> 00:10:25.280]  上了船
[00:10:25.280 --> 00:10:27.280]  上了船
[00:10:27.280 --> 00:10:29.280]  這幾個行動
[00:10:29.280 --> 00:10:31.280]  代表了兩樣東西
[00:10:31.280 --> 00:10:33.280]  第一彼得
[00:10:33.280 --> 00:10:35.280]  覺得
[00:10:35.280 --> 00:10:37.280]  好像我們剛才所說的
[00:10:37.280 --> 00:10:39.280]  那種心境
[00:10:39.280 --> 00:10:41.280]  曲中人散
[00:10:41.280 --> 00:10:43.280]  耶穌都沒有了
[00:10:43.280 --> 00:10:45.280]  他有復活
[00:10:45.280 --> 00:10:47.280]  但是
[00:10:47.280 --> 00:10:49.280]  做到什麼呢
[00:10:49.280 --> 00:10:51.280]  就算耶穌復活
[00:10:51.280 --> 00:10:53.280]  對於我來說
[00:10:53.280 --> 00:10:55.280]  我都沒有面子見他
[00:10:55.280 --> 00:10:57.280]  我這樣的人
[00:10:57.280 --> 00:10:59.280]  怎麼可以再見耶穌
[00:10:59.280 --> 00:11:01.280]  他有一種自卑無奈
[00:11:01.280 --> 00:11:03.280]  於是他說
[00:11:03.280 --> 00:11:05.280]  重操故業
[00:11:05.280 --> 00:11:07.280]  打魚
[00:11:07.280 --> 00:11:09.280]  打魚是我自己
[00:11:09.280 --> 00:11:11.280]  最起始點的人生
[00:11:11.280 --> 00:11:13.280]  現在繞了一個大圈
[00:11:13.280 --> 00:11:15.280]  好像一場夢
[00:11:15.280 --> 00:11:17.280]  發過夢
[00:11:17.280 --> 00:11:19.280]  風光過
[00:11:19.280 --> 00:11:21.280]  現在復歸
[00:11:21.280 --> 00:11:23.280]  無憂
[00:11:23.280 --> 00:11:25.280]  平淡
[00:11:25.280 --> 00:11:27.280]  然後他又找了一班人
[00:11:27.280 --> 00:11:29.280]  彼得真是厲害
[00:11:29.280 --> 00:11:31.280]  無論如何都是一個領袖
[00:11:31.280 --> 00:11:33.280]  你看到彼得永遠都和一班人一起
[00:11:33.280 --> 00:11:35.280]  並且這班人裏面
[00:11:35.280 --> 00:11:37.280]  事實上都是帶頭
[00:11:37.280 --> 00:11:39.280]  沒有留意
[00:11:39.280 --> 00:11:41.280]  你看彼得跟隨耶穌的時候
[00:11:41.280 --> 00:11:43.280]  當然是和幾個兄弟一起跟隨
[00:11:43.280 --> 00:11:45.280]  然後他去到的時候
[00:11:45.280 --> 00:11:47.280]  在他的門徒當中
[00:11:47.280 --> 00:11:49.280]  他很快就成為那個領袖
[00:11:49.280 --> 00:11:51.280]  是不是
[00:11:51.280 --> 00:11:53.280]  甚至現在他說我不玩了
[00:11:53.280 --> 00:11:55.280]  沒意思了
[00:11:55.280 --> 00:11:57.280]  讓這些過去成為一個
[00:11:57.280 --> 00:11:59.280]  破落了的夢
[00:11:59.280 --> 00:12:01.280]  我們打魚
[00:12:01.280 --> 00:12:03.280]  都有人跟他去
[00:12:03.280 --> 00:12:05.280]  他真是天生的帶頭
[00:12:05.280 --> 00:12:07.280]  但是有人和你一起
[00:12:07.280 --> 00:12:09.280]  有人支撐你
[00:12:09.280 --> 00:12:11.280]  那又怎樣
[00:12:11.280 --> 00:12:13.280]  你覺得他們能幫到你嗎
[00:12:13.280 --> 00:12:15.280]  大家記得嗎
[00:12:15.280 --> 00:12:17.280]  彼得是不是試過
[00:12:17.280 --> 00:12:19.280]  和一班人
[00:12:19.280 --> 00:12:21.280]  幾隻船一起過加利利海的時候
[00:12:21.280 --> 00:12:23.280]  突然遇到風浪
[00:12:23.280 --> 00:12:25.280]  正經說其他的船
[00:12:25.280 --> 00:12:27.280]  在那裏飄來飄去
[00:12:27.280 --> 00:12:29.280]  人生你以為有其他人
[00:12:29.280 --> 00:12:31.280]  和你一起走
[00:12:31.280 --> 00:12:33.280]  你就走得了
[00:12:33.280 --> 00:12:35.280]  到頭來當有真的困難
[00:12:35.280 --> 00:12:37.280]  發生的時候
[00:12:37.280 --> 00:12:39.280]  或者你真正的心境
[00:12:39.280 --> 00:12:41.280]  人生走到絕路的時候
[00:12:41.280 --> 00:12:43.280]  你周圍都是人
[00:12:43.280 --> 00:12:45.280]  周圍都是朋友
[00:12:45.280 --> 00:12:47.280]  但你的朋友和你一樣
[00:12:47.280 --> 00:12:49.280]  浮浮沉沉都幫不到你
[00:12:49.280 --> 00:12:51.280]  這個就是彼得當時那種可憐
[00:12:51.280 --> 00:12:53.280]  有人在一起
[00:12:53.280 --> 00:12:55.280]  大家一起去打魚
[00:12:55.280 --> 00:12:57.280]  有什麼好做的
[00:12:57.280 --> 00:12:59.280]  有什麼希望
[00:12:59.280 --> 00:13:01.280]  於是他們說我們也和你一起去
[00:13:01.280 --> 00:13:03.280]  打魚打了一整晚都打不到
[00:13:03.280 --> 00:13:05.280]  就在這個時間
[00:13:05.280 --> 00:13:07.280]  耶穌出現了
[00:13:07.280 --> 00:13:09.280]  就是他們最想不到的時間
[00:13:09.280 --> 00:13:11.280]  耶穌出現了
[00:13:11.280 --> 00:13:13.280]  大家都很熟悉這段聖經
[00:13:13.280 --> 00:13:15.280]  我不詳細慢慢再讀的過程
[00:13:15.280 --> 00:13:17.280]  我想和大家特別集中
[00:13:17.280 --> 00:13:19.280]  在當耶穌出現的時候
[00:13:19.280 --> 00:13:21.280]  所做的事
[00:13:21.280 --> 00:13:23.280]  和說了的話
[00:13:23.280 --> 00:13:25.280]  怎樣讓這個已經意志
[00:13:25.280 --> 00:13:27.280]  消沉、失落和迷惘的彼得
[00:13:27.280 --> 00:13:29.280]  重新的生命
[00:13:29.280 --> 00:13:31.280]  反彈起來
[00:13:31.280 --> 00:13:33.280]  這個才是重要的
[00:13:33.280 --> 00:13:35.280]  究竟耶穌做了什麼
[00:13:35.280 --> 00:13:37.280]  換了是你
[00:13:37.280 --> 00:13:39.280]  你是耶穌
[00:13:39.280 --> 00:13:41.280]  一個已經沒有希望
[00:13:41.280 --> 00:13:43.280]  一個沒有心機的人
[00:13:43.280 --> 00:13:45.280]  情緒這麼低落的人
[00:13:45.280 --> 00:13:47.280]  你怎樣可以
[00:13:47.280 --> 00:13:49.280]  將他重新來到
[00:13:49.280 --> 00:13:51.280]  突破反彈起來呢
[00:13:51.280 --> 00:13:53.280]  我們覺得我們的主耶穌
[00:13:53.280 --> 00:13:55.280]  不單止有智慧並且充滿了愛
[00:13:55.280 --> 00:13:57.280]  如果你
[00:13:57.280 --> 00:13:59.280]  上一次
[00:13:59.280 --> 00:14:01.280]  有一起聽這個講道
[00:14:01.280 --> 00:14:03.280]  你記得
[00:14:03.280 --> 00:14:05.280]  以馬克思路上耶穌用了一招
[00:14:05.280 --> 00:14:07.280]  我發覺我們的神
[00:14:07.280 --> 00:14:09.280]  很喜歡用這一招
[00:14:09.280 --> 00:14:11.280]  不知道你還記不記得
[00:14:11.280 --> 00:14:13.280]  就是讓人重新記得
[00:14:13.280 --> 00:14:15.280]  Remember
[00:14:15.280 --> 00:14:17.280]  這個Remember
[00:14:17.280 --> 00:14:19.280]  記得是一個
[00:14:19.280 --> 00:14:21.280]  神奇的力量
[00:14:21.280 --> 00:14:23.280]  很多時候我們以為沒有了
[00:14:23.280 --> 00:14:25.280]  我們放棄了
[00:14:25.280 --> 00:14:27.280]  因為我們不記得
[00:14:27.280 --> 00:14:29.280]  發生過的事
[00:14:29.280 --> 00:14:31.280]  又不記得那位
[00:14:31.280 --> 00:14:33.280]  大能的耶穌基督
[00:14:33.280 --> 00:14:35.280]  大能的主就在我們的生命
[00:14:35.280 --> 00:14:37.280]  與我們同行
[00:14:37.280 --> 00:14:39.280]  很多時候我們很蠢
[00:14:39.280 --> 00:14:41.280]  最需要記得耶穌的時候
[00:14:41.280 --> 00:14:43.280]  我們不記得
[00:14:43.280 --> 00:14:45.280]  最需要記得他曾經做過的大能的時候
[00:14:45.280 --> 00:14:47.280]  我們就說他沒有做過
[00:14:47.280 --> 00:14:49.280]  他不理我了
[00:14:49.280 --> 00:14:51.280]  請你記得
[00:14:51.280 --> 00:14:53.280]  記得
[00:14:53.280 --> 00:14:55.280]  在我們生命的
[00:14:55.280 --> 00:14:57.280]  很關鍵的危機的時候
[00:14:57.280 --> 00:14:59.280]  耶穌又做了同樣的事
[00:14:59.280 --> 00:15:01.280]  要讓人記得
[00:15:01.280 --> 00:15:03.280]  我們看見聖經
[00:15:03.280 --> 00:15:05.280]  耶穌做了兩件事
[00:15:05.280 --> 00:15:07.280]  雖然這兩件事
[00:15:07.280 --> 00:15:09.280]  耶穌沒有說明
[00:15:09.280 --> 00:15:11.280]  但我看見耶穌的動作
[00:15:11.280 --> 00:15:13.280]  和做的事
[00:15:13.280 --> 00:15:15.280]  你也知道耶穌有意讓人記起
[00:15:15.280 --> 00:15:17.280]  曾經那段
[00:15:17.280 --> 00:15:19.280]  跟隨耶穌的日子
[00:15:19.280 --> 00:15:21.280]  耶穌曾經做過的事
[00:15:21.280 --> 00:15:23.280]  這兩件事
[00:15:23.280 --> 00:15:25.280]  第一
[00:15:25.280 --> 00:15:27.280]  我們的主
[00:15:27.280 --> 00:15:29.280]  故意讓他們打魚
[00:15:29.280 --> 00:15:31.280]  打了一整晚
[00:15:31.280 --> 00:15:33.280]  打不到的時候
[00:15:33.280 --> 00:15:35.280]  耶穌就在岸上叫他們
[00:15:35.280 --> 00:15:37.280]  試試在右邊落網打
[00:15:37.280 --> 00:15:39.280]  於是他們就
[00:15:39.280 --> 00:15:41.280]  聽到有聲音就落網打
[00:15:41.280 --> 00:15:43.280]  一打就多到不得了
[00:15:43.280 --> 00:15:45.280]  網都爛得很大
[00:15:45.280 --> 00:15:47.280]  令他們驚訝的多魚
[00:15:47.280 --> 00:15:49.280]  153條
[00:15:49.280 --> 00:15:51.280]  很多的魚
[00:15:51.280 --> 00:15:53.280]  我相信
[00:15:53.280 --> 00:15:55.280]  你和我都記得
[00:15:55.280 --> 00:15:57.280]  彼得就更加記得
[00:15:57.280 --> 00:15:59.280]  這一幕是什麼
[00:15:59.280 --> 00:16:01.280]  這一幕就是當日
[00:16:01.280 --> 00:16:03.280]  耶穌呼召彼得的時候
[00:16:03.280 --> 00:16:05.280]  差不多一樣的一幕
[00:16:05.280 --> 00:16:07.280]  那天就是
[00:16:07.280 --> 00:16:09.280]  聖經裡面記載彼得又是打魚
[00:16:09.280 --> 00:16:11.280]  打了一整晚都沒有
[00:16:11.280 --> 00:16:13.280]  耶穌說你去到水深之處落網
[00:16:13.280 --> 00:16:15.280]  彼得當時就心裏面
[00:16:15.280 --> 00:16:17.280]  你是我老師
[00:16:17.280 --> 00:16:19.280]  我尊重你
[00:16:19.280 --> 00:16:21.280]  不過
[00:16:21.280 --> 00:16:23.280]  說打魚的事
[00:16:23.280 --> 00:16:25.280]  你問我吧
[00:16:25.280 --> 00:16:27.280]  我幾代都是做這件事
[00:16:27.280 --> 00:16:29.280]  你是木匠來的
[00:16:29.280 --> 00:16:31.280]  鬥木就是你
[00:16:31.280 --> 00:16:33.280]  說道理都是你
[00:16:33.280 --> 00:16:35.280]  說打魚哪裡有魚
[00:16:35.280 --> 00:16:37.280]  當然是問我
[00:16:37.280 --> 00:16:39.280]  我都打不到你叫我去水深之處打魚
[00:16:39.280 --> 00:16:41.280]  水深就有魚嗎
[00:16:41.280 --> 00:16:43.280]  我們大家釣魚的人都知道
[00:16:43.280 --> 00:16:45.280]  不是水深就有魚
[00:16:45.280 --> 00:16:47.280]  果然有很多魚
[00:16:47.280 --> 00:16:49.280]  彼得在那一刻就知道
[00:16:49.280 --> 00:16:51.280]  這是他真正要跟隨的主打
[00:16:51.280 --> 00:16:53.280]  彼得就跪下
[00:16:53.280 --> 00:16:55.280]  跟隨耶穌
[00:16:55.280 --> 00:16:57.280]  那一刻耶穌就把他整個人打倒
