
[00:00:00.000 --> 00:00:03.360]  今天跟大家思想「捨己愛主」
[00:02:21.280 --> 00:02:24.640]  我要自己幫助自己
[00:02:24.640 --> 00:02:27.840]  當然其中有一個好的意思就是
[00:02:27.840 --> 00:02:31.200]  一個人是負責任的
[00:02:31.200 --> 00:02:33.040]  但另一方面也可能反映出
[00:02:33.040 --> 00:02:35.440]  他內心的自傲
[00:02:35.440 --> 00:02:36.800]  我不用任何人幫
[00:02:36.800 --> 00:02:39.280]  我自己能處理
[00:02:39.280 --> 00:02:41.280]  因此當一個人信耶穌的時候
[00:02:41.280 --> 00:02:42.880]  首先第一步
[00:02:42.880 --> 00:02:44.960]  他會面對一個挑戰就是
[00:02:44.960 --> 00:02:48.160]  他要放下這個自傲
[00:02:48.160 --> 00:02:50.720]  或者說自我
[00:02:50.720 --> 00:02:52.560]  放下這個自我
[00:02:52.560 --> 00:02:56.320]  他才能夠領受這份救恩
[00:02:56.320 --> 00:02:58.320]  大家一定記得我們常常讀的
[00:02:58.320 --> 00:03:01.760]  《耳空所說》第二章第八節
[00:03:01.760 --> 00:03:03.440]  聖經很清楚地說
[00:03:03.440 --> 00:03:07.840]  我們的得救是本乎因
[00:03:07.840 --> 00:03:10.400]  也因著順
[00:03:10.400 --> 00:03:12.320]  這不是出於自己
[00:03:12.320 --> 00:03:14.560]  乃是神所賜的
[00:03:14.560 --> 00:03:17.600]  也不是出於行為
[00:03:17.600 --> 00:03:20.800]  免得有人自誇
[00:03:20.800 --> 00:03:22.240]  這節經文太寶貴了
[00:03:22.240 --> 00:03:23.440]  我們常常記得
[00:03:23.440 --> 00:03:25.920]  在信仰最初開始的時候
[00:03:25.920 --> 00:03:26.880]  我們就知道
[00:03:26.880 --> 00:03:28.160]  因為因典
[00:03:28.160 --> 00:03:29.360]  因為信心
[00:03:29.360 --> 00:03:31.040]  我們得著
[00:03:31.040 --> 00:03:32.480]  不是自己的行為
[00:03:32.480 --> 00:03:34.880]  不是你做了某些善行
[00:03:34.880 --> 00:03:36.160]  因此你得救
[00:03:36.160 --> 00:03:38.800]  免得你自誇
[00:03:38.800 --> 00:03:40.240]  因此你信主的時候
[00:03:40.240 --> 00:03:41.600]  你就很清楚知道
[00:03:41.600 --> 00:03:44.000]  你是不會靠自己
[00:03:44.000 --> 00:03:47.040]  也不可以靠自己得救
[00:03:47.040 --> 00:03:48.800]  但你會經歷到
[00:03:48.800 --> 00:03:50.560]  有些時候信耶穌之後
[00:03:50.560 --> 00:03:52.320]  慢慢有些時候會走回一些
[00:03:52.320 --> 00:03:54.640]  所謂回頭路
[00:03:54.640 --> 00:03:55.840]  回頭
[00:03:55.840 --> 00:03:57.920]  依靠自己來追求
[00:03:57.920 --> 00:04:00.640]  屬靈生命的成長
[00:04:00.640 --> 00:04:04.480]  不知道大家有沒有這樣的經歷
[00:04:04.480 --> 00:04:07.040]  如果你記得當主耶穌在世上
[00:04:07.040 --> 00:04:08.640]  祂和一群門徒說
[00:04:08.640 --> 00:04:09.680]  登山補訓
[00:04:09.680 --> 00:04:11.440]  教他們祈禱的時候
[00:04:11.440 --> 00:04:12.560]  《馬太福音》第六章
[00:04:12.560 --> 00:04:14.320]  主耶穌就提醒他們
[00:04:14.320 --> 00:04:16.640]  你們不要像那些外邦人
[00:04:16.640 --> 00:04:19.360]  以為說話重複了
[00:04:19.360 --> 00:04:20.960]  說多了
[00:04:20.960 --> 00:04:24.240]  就別蒙誰聽
[00:04:24.240 --> 00:04:26.000]  不要以為你多說些話
[00:04:26.000 --> 00:04:29.360]  憑著自己去博取神的歡心
[00:04:29.360 --> 00:04:30.640]  多說幾句
[00:04:30.640 --> 00:04:32.160]  當然我們不是不可以
[00:04:32.160 --> 00:04:34.400]  重複說一些禱告
[00:04:34.400 --> 00:04:36.880]  但你的動機以為我多說些
[00:04:36.880 --> 00:04:38.560]  神就因為我這麼勤力
[00:04:38.560 --> 00:04:39.680]  這麼認真
[00:04:39.680 --> 00:04:43.520]  因此祂就應允我的祈禱
[00:04:43.520 --> 00:04:45.760]  不要以為你憑自己
[00:04:45.760 --> 00:04:49.040]  可以做出一些很敬虔的禱告
[00:04:49.040 --> 00:04:52.000]  以致神賜福給你
[00:04:52.000 --> 00:04:54.640]  我記得一位牧者曾經跟我分享
[00:04:54.640 --> 00:04:56.000]  他告訴我
[00:04:56.000 --> 00:04:58.400]  早期當他自己學習退休
[00:04:58.400 --> 00:05:02.000]  一個人去到一些靜修中心安靜
[00:05:02.000 --> 00:05:03.280]  有幾天時間
[00:05:03.280 --> 00:05:05.120]  他帶著一大堆書
[00:05:05.120 --> 00:05:07.680]  搬進去這個退修中心
[00:05:07.680 --> 00:05:09.040]  然後心裡就想
[00:05:09.040 --> 00:05:13.360]  這幾天我要看完這些書
[00:05:13.360 --> 00:05:14.640]  當他在退休的時候
[00:05:14.640 --> 00:05:16.880]  很勤力地看書
[00:05:16.880 --> 00:05:17.920]  或者說
[00:05:17.920 --> 00:05:20.560]  拼命地讀書
[00:05:20.560 --> 00:05:21.760]  但我發覺在看的時候
[00:05:21.760 --> 00:05:23.920]  沒有採取一些知識觀念
[00:05:23.920 --> 00:05:27.920]  但是不感覺神跟他說話
[00:05:27.920 --> 00:05:29.200]  到後來的時候
[00:05:29.200 --> 00:05:30.640]  他開始明白了
[00:05:30.640 --> 00:05:32.480]  他只是帶一本兩本
[00:05:32.480 --> 00:05:34.880]  甚至有些時候不帶書
[00:05:34.880 --> 00:05:38.960]  到了那時候就是安靜等候
[00:05:38.960 --> 00:05:41.280]  內心裡是等候神
[00:05:41.280 --> 00:05:45.280]  不是他現在自己拼命地讀書
[00:05:45.280 --> 00:05:46.560]  或者用英文說
[00:05:46.560 --> 00:05:50.240]  去work out(訓練)他自己的敬虔
[00:05:50.240 --> 00:05:51.440]  而是心裡只是
[00:05:51.440 --> 00:05:52.640]  神啊我等候你
[00:05:52.640 --> 00:05:54.480]  求你向我說話
[00:05:54.480 --> 00:05:57.760]  在當中他聽見神對他的提醒
[00:05:57.760 --> 00:06:00.800]  對他的勉勵
[00:06:00.800 --> 00:06:04.320]  很多時候我們生活上的成長
[00:06:04.320 --> 00:06:06.240]  是一個驕途的成長
[00:06:06.240 --> 00:06:08.320]  有時候會走回頭的路
[00:06:08.320 --> 00:06:11.760]  要憑著自己來成長
[00:06:11.760 --> 00:06:12.480]  所以我想這個時候
[00:06:12.480 --> 00:06:13.600]  大家看看聖經
[00:06:13.600 --> 00:06:22.080]  你翻到《迦拉提書》第三章
[00:06:22.080 --> 00:06:24.640]  《迦拉提書》第三章
[00:06:24.640 --> 00:06:34.240]  我們看206頁的第三章第二節
[00:06:34.240 --> 00:06:38.720]  聖經說
[00:06:38.720 --> 00:06:41.120]  我只要問你們這一件
[00:06:41.120 --> 00:06:42.320]  你們受了聖靈
[00:06:42.320 --> 00:06:43.840]  是因行律法
[00:06:43.840 --> 00:06:46.400]  是因聽信福音
[00:06:46.400 --> 00:06:49.600]  很明顯是因為聽信靠神
[00:06:49.600 --> 00:06:50.960]  而領受聖靈
[00:06:50.960 --> 00:06:52.000]  不是因為自己
[00:06:52.000 --> 00:06:53.360]  憑著自己的力量
[00:06:53.360 --> 00:06:55.040]  遵行某些律法
[00:06:55.040 --> 00:06:57.440]  而得到神的救恩
[00:06:57.440 --> 00:06:58.880]  第三節
[00:06:58.880 --> 00:07:01.280]  你們既靠聖靈入門
[00:07:01.280 --> 00:07:03.680]  如今還靠肉身
[00:07:03.680 --> 00:07:06.240]  靠自己去成全嗎?
[00:07:06.240 --> 00:07:09.440]  你們是這樣的無知嗎?
[00:07:09.440 --> 00:07:10.720]  聖經提醒我們
[00:07:10.720 --> 00:07:12.400]  不要再靠自己
[00:07:12.400 --> 00:07:13.520]  信耶穌之後
[00:07:13.520 --> 00:07:16.800]  用回原本的方式
[00:07:16.800 --> 00:07:20.560]  就是依靠神繼續你的成長
[00:07:20.560 --> 00:07:28.160]  所以你回到前面第二章第十六節
[00:07:28.160 --> 00:07:31.760]  「既知道人稱而不是因行律法
[00:07:31.760 --> 00:07:34.080]  乃是因信耶穌基督
[00:07:34.080 --> 00:07:36.560]  而我們也信了基督耶穌
[00:07:36.560 --> 00:07:38.960]  使我們因信基督的清義
[00:07:38.960 --> 00:07:41.360]  不因行律法的清義
[00:07:41.360 --> 00:07:43.040]  因為凡有血氣的
[00:07:43.040 --> 00:07:47.280]  沒有一人因行律法的清義」
[00:07:47.280 --> 00:07:48.720]  聖經清楚說
[00:07:48.720 --> 00:07:51.040]  是因信靠耶穌基督
[00:07:51.040 --> 00:07:52.720]  接受祂的救恩
[00:07:52.720 --> 00:07:55.040]  不是因為自己的行為
[00:07:55.040 --> 00:07:56.560]  清義
[00:07:56.560 --> 00:07:57.360]  因此你去到
[00:07:57.360 --> 00:08:00.240]  聖經第二十節的時候
[00:08:00.240 --> 00:08:03.200]  歷世歷代有很多教徒
[00:08:03.200 --> 00:08:06.960]  來講述的金句
[00:08:06.960 --> 00:08:11.360]  「我已經與基督同釘十字架」
[00:08:11.360 --> 00:08:13.120]  在這裡我們看到一個自我
[00:08:13.120 --> 00:08:14.400]  這個「我」
[00:08:14.400 --> 00:08:15.920]  保羅說這個「我」
[00:08:15.920 --> 00:08:18.720]  已經與耶穌一起釘十字架
[00:08:18.720 --> 00:08:21.200]  是什麼意思?
[00:08:21.200 --> 00:08:23.280]  當我們接受救恩的時候
[00:08:23.280 --> 00:08:24.640]  我們接受主耶穌
[00:08:24.640 --> 00:08:26.080]  祂釘十字架
[00:08:26.080 --> 00:08:28.560]  是為我們死
[00:08:28.560 --> 00:08:31.440]  是祂代替了我們死的刑罰
[00:08:31.440 --> 00:08:33.280]  罪的刑罰
[00:08:33.280 --> 00:08:34.240]  而當我們領受了
[00:08:34.240 --> 00:08:35.520]  這份救恩的時候
[00:08:35.520 --> 00:08:40.320]  是承認自己不可以自救
[00:08:40.320 --> 00:08:42.320]  我們不可以憑著自己
[00:08:42.320 --> 00:08:45.200]  因此放下了自己
[00:08:45.200 --> 00:08:48.000]  承認我們需要耶穌的拯救
[00:08:48.000 --> 00:08:48.800]  在那一刻
[00:08:48.800 --> 00:08:53.200]  這個自我已經死去了
[00:08:53.200 --> 00:08:54.640]  不再依靠自己
[00:08:54.640 --> 00:08:56.400]  接受耶穌的救恩的時候
[00:08:56.400 --> 00:08:58.640]  放下了這個自我
[00:08:58.640 --> 00:08:59.920]  在那時候
[00:08:59.920 --> 00:09:04.720]  我們就會經歷了一種不再是我
[00:09:04.720 --> 00:09:05.920]  我們再看經文說
[00:09:05.920 --> 00:09:09.360]  「我已經與基督同釘十字架」
[00:09:09.360 --> 00:09:11.520]  「現在活著的不再是我」
[00:09:11.520 --> 00:09:15.920]  「乃是基督在我裡面活著」
[00:09:15.920 --> 00:09:18.880]  因此一種捨己
[00:09:18.880 --> 00:09:20.640]  放下了自己
[00:09:20.640 --> 00:09:22.640]  然後不再是我活著
[00:09:22.640 --> 00:09:25.680]  而是耶穌基督在我裡面
[00:09:25.680 --> 00:09:27.280]  我靠著耶穌基督
[00:09:27.280 --> 00:09:31.440]  為著耶穌基督來生活行事
[00:09:31.440 --> 00:09:33.680]  不過大家有時也會體驗到
[00:09:33.680 --> 00:09:36.320]  剛才我們說到回頭路的問題
[00:09:36.320 --> 00:09:38.880]  有些弟兄姊妹你問一問他們的時候
[00:09:38.880 --> 00:09:41.120]  他們會很坦白地告訴你
[00:09:41.120 --> 00:09:42.720]  沒錯
[00:09:42.720 --> 00:09:47.600]  現在活著的仍然是我
[00:09:47.600 --> 00:09:48.720]  這個自我
[00:09:48.720 --> 00:09:50.640]  這個依靠的自己
[00:09:50.640 --> 00:09:54.640]  很多時候會再次出現
[00:09:54.640 --> 00:09:56.480]  或者我用回一位人物
[00:09:56.480 --> 00:09:58.400]  大家會明白我的意思
[00:09:58.400 --> 00:10:03.440]  大家一定記得「烈火戰車」的故事
[00:10:03.440 --> 00:10:07.120]  這位主角就是Eric Liddell
[00:10:07.120 --> 00:10:09.680]  雷迪先生是一個運動員
[00:10:09.680 --> 00:10:10.560]  很多年前
[00:10:10.560 --> 00:10:14.640]  當他要來預備一個很重要的賽事
[00:10:14.640 --> 00:10:16.160]  在其中安排的日子
[00:10:16.160 --> 00:10:17.520]  剛剛是星期日
[00:10:17.520 --> 00:10:19.120]  因此他自己決心
[00:10:19.120 --> 00:10:20.080]  他要敬拜神
[00:10:20.080 --> 00:10:21.360]  以敬拜神為優先
[00:10:21.360 --> 00:10:23.040]  放棄這場賽事
[00:10:23.040 --> 00:10:25.360]  失去了他得冠軍的機會
[00:10:25.360 --> 00:10:28.160]  但後來他得到另一場冠軍
[00:10:28.160 --> 00:10:29.200]  當他賽跑的時候
[00:10:29.200 --> 00:10:31.760]  他上上說了一句名句
[00:10:31.760 --> 00:10:33.920]  他說「當我跑的時候
[00:10:33.920 --> 00:10:38.640]  我感覺神的喜悅在我的身上」
[00:10:38.640 --> 00:10:40.480]  他說「當我跑的時候
[00:10:40.480 --> 00:10:44.560]  我感覺神的喜悅在我身上」
[00:10:44.560 --> 00:10:45.360]  他跑的時候
[00:10:45.360 --> 00:10:47.360]  他的目的是要榮耀神
[00:10:47.360 --> 00:10:49.600]  他靠著神的力量來跑
[00:10:49.600 --> 00:10:51.840]  最終要得到神的喜悅
[00:10:51.840 --> 00:10:57.760]  這是他跑的動機或動力
[00:10:57.760 --> 00:10:59.200]  但當他小心思考的時候
[00:10:59.200 --> 00:11:00.160]  一個賽跑員
[00:11:00.160 --> 00:11:02.080]  假設他未曾認識耶穌
[00:11:02.080 --> 00:11:04.480]  他也會拼命地跑
[00:11:04.480 --> 00:11:06.640]  他的目的是什麼?
[00:11:06.640 --> 00:11:07.840]  拿獎牌
[00:11:07.840 --> 00:11:10.320]  拿獎牌之後很光榮很光彩
[00:11:10.320 --> 00:11:11.440]  為自己
[00:11:11.440 --> 00:11:14.480]  這是很自然的思想
[00:11:14.480 --> 00:11:17.760]  但當一個賽跑員信耶穌
[00:11:17.760 --> 00:11:19.360]  因此他會拼命地跑
[00:11:19.360 --> 00:11:21.120]  沒錯,他會盡力地跑
[00:11:21.120 --> 00:11:23.840]  但他很強的意識到
[00:11:23.840 --> 00:11:27.280]  是耶穌基督的能力幫助他
[00:11:27.280 --> 00:11:31.200]  去發揮他可以發揮的
[00:11:31.200 --> 00:11:33.840]  心裡面的目的是很想去榮耀神
[00:11:33.840 --> 00:11:35.520]  盡量發揮自己去榮耀神
[00:11:35.520 --> 00:11:37.040]  讓神得到稱讚
[00:11:37.040 --> 00:11:39.200]  讓神喜悅他所做的
[00:11:39.200 --> 00:11:43.840]  很深刻地意識著去依靠神
[00:11:43.840 --> 00:11:44.960]  各位弟兄姊妹
[00:11:44.960 --> 00:11:46.160]  在這個過程當中
[00:11:46.160 --> 00:11:51.120]  不再是我,乃是基督
[00:11:51.120 --> 00:11:52.240]  在你的生活當中
[00:11:52.240 --> 00:11:53.440]  或者你在家庭當中
[00:11:53.440 --> 00:11:54.640]  服侍你的家人
[00:11:54.640 --> 00:11:56.160]  做一些家務
[00:11:56.160 --> 00:11:56.800]  沒錯
[00:11:56.800 --> 00:11:58.960]  表面上看和一般人沒有分別
[00:11:58.960 --> 00:12:00.880]  但你的內心裡面知道
[00:12:00.880 --> 00:12:03.600]  我是靠著耶穌給我的幫助
[00:12:03.600 --> 00:12:05.120]  我去做得最好
[00:12:05.120 --> 00:12:06.880]  服侍我的家人
[00:12:06.880 --> 00:12:08.320]  希望神得到稱讚
[00:12:08.320 --> 00:12:09.600]  得到榮耀
[00:12:09.600 --> 00:12:10.560]  在這個時候
[00:12:10.560 --> 00:12:14.880]  你學習在基督裡面服侍家人
[00:12:14.880 --> 00:12:15.840]  當你上班的時候
[00:12:15.840 --> 00:12:16.960]  服侍你的上司
[00:12:16.960 --> 00:12:18.400]  或者做你的工作
[00:12:18.400 --> 00:12:20.400]  表面上和其他同事沒有分別
[00:12:20.400 --> 00:12:22.720]  但你的內心裡面你知道
[00:12:22.720 --> 00:12:24.320]  你不是靠著自己
[00:12:24.320 --> 00:12:25.440]  你盡力去做
[00:12:25.440 --> 00:12:27.040]  但你很深刻地意識著
[00:12:27.040 --> 00:12:28.720]  你依靠神去工作
[00:12:28.720 --> 00:12:30.320]  為了要榮耀神
[00:12:30.320 --> 00:12:35.040]  因此你在基督裡面工作
[00:12:35.040 --> 00:12:36.240]  在過程當中
[00:12:36.240 --> 00:12:37.280]  從寫記
[00:12:37.280 --> 00:12:40.000]  放下自己對自己的依靠
[00:12:40.000 --> 00:12:43.120]  來去依靠神
[00:12:43.120 --> 00:12:46.080]  在基督裡面服侍
[00:12:46.080 --> 00:12:47.600]  你再看經文
[00:12:47.600 --> 00:12:48.800]  保羅說
[00:12:48.800 --> 00:12:51.840]  乃是基督在我裡面活著
[00:12:51.840 --> 00:12:55.360]  並且我如今在肉身活著
[00:12:55.360 --> 00:12:57.840]  是因信神的兒子而活
[00:12:57.840 --> 00:12:59.440]  他是愛我
[00:12:59.440 --> 00:13:02.240]  為我寫記
[00:13:02.240 --> 00:13:02.720]  沒錯
[00:13:02.720 --> 00:13:04.480]  今天我們仍然在肉身活著
[00:13:04.480 --> 00:13:07.040]  因為肉身有很多軟弱
[00:13:07.040 --> 00:13:10.160]  很多危險會面對
[00:13:10.160 --> 00:13:12.320]  有些時候甚至有些情慾
[00:13:12.320 --> 00:13:14.240]  會將我們拖著走
[00:13:14.240 --> 00:13:16.320]  離開神的心意
[00:13:16.320 --> 00:13:18.800]  在這種困難當中
[00:13:18.800 --> 00:13:19.600]  保羅說
[00:13:19.600 --> 00:13:21.520]  我因信神
[00:13:21.520 --> 00:13:22.880]  相信祂會幫助我
[00:13:22.880 --> 00:13:25.840]  所以仍然放膽在肉身活著
[00:13:25.840 --> 00:13:29.440]  而其中他深刻的感受就是
[00:13:29.440 --> 00:13:30.240]  他說
[00:13:30.240 --> 00:13:33.760]  是因信神的兒子而活
[00:13:33.760 --> 00:13:35.520]  他是愛我
[00:13:35.520 --> 00:13:37.680]  為我寫記
[00:13:37.680 --> 00:13:40.880]  最後這八個字
[00:13:40.880 --> 00:13:44.080]  是歷世很多的教徒不斷反思
[00:13:44.080 --> 00:13:46.720]  不斷深刻的體驗
[00:13:46.720 --> 00:13:49.280]  剛才大家聽到斯班一首詩歌
[00:13:49.280 --> 00:13:52.960]  是查理的一個圖文
[00:13:52.960 --> 00:13:55.280]  我相信可能是同一位的查理
[00:13:55.280 --> 00:13:57.760]  又是衛斯理的一位兄弟
[00:13:57.760 --> 00:13:59.920]  Charles Wesley
[00:13:59.920 --> 00:14:02.320]  查理·衛斯理
[00:14:02.320 --> 00:14:04.560]  這位人物在教會歷史當中
[00:14:04.560 --> 00:14:05.840]  是一個出了名
[00:14:05.840 --> 00:14:09.760]  作很多重要的聖詩的人物
[00:14:09.760 --> 00:14:12.640]  他作了很多非常好的聖詩
[00:14:12.640 --> 00:14:15.760]  而他的聖詩裡面經常講述神的愛
[00:14:15.760 --> 00:14:17.760]  如他曾經說
[00:14:17.760 --> 00:14:21.200]  他說我為了這兩句話
[00:14:21.200 --> 00:14:23.840]  「他是愛我 為我寫記」
[00:14:23.840 --> 00:14:25.600]  曾經用很長的時間
[00:14:25.600 --> 00:14:27.600]  深刻地去感受
[00:14:27.600 --> 00:14:28.960]  去禱告 去尋求
[00:14:28.960 --> 00:14:31.520]  要明白神對我的愛
[00:14:31.520 --> 00:14:36.640]  何等的心 何等的存備
[00:14:36.640 --> 00:14:37.440]  各位弟兄姊妹
[00:14:37.440 --> 00:14:38.400]  在你的生活當中
[00:14:38.400 --> 00:14:40.560]  我相信你也常常經歷到神的愛
[00:14:40.560 --> 00:14:41.680]  臨到你
[00:14:41.680 --> 00:14:44.800]  讓你經驗到祂的恩典在你身上
[00:14:44.800 --> 00:14:46.560]  祂如何愛你
[00:14:46.560 --> 00:14:47.840]  我想回到一件事情
[00:14:47.840 --> 00:14:50.160]  在去年的時候
[00:14:50.160 --> 00:14:52.000]  我在加拿大港島
[00:14:52.000 --> 00:14:53.760]  在聚會完結之後
[00:14:53.760 --> 00:14:56.480]  有一對夫婦出來跟我聊天
[00:14:56.480 --> 00:14:57.680]  這對夫婦就告訴我
[00:14:57.680 --> 00:15:00.960]  「聖詩牧師跟你分享一個見證」
[00:15:00.960 --> 00:15:01.840]  他們告訴我
[00:15:01.840 --> 00:15:04.160]  早前他們去到加拿大
[00:15:04.160 --> 00:15:07.120]  在魁北克省旅行
[00:15:07.120 --> 00:15:09.600]  剛好那時候已經是大冬天
[00:15:09.600 --> 00:15:10.880]  下雪的時候
[00:15:10.880 --> 00:15:12.800]  NTT開著車
[00:15:12.800 --> 00:15:16.160]  不小心一滑胎撞在旁邊的雪堆上
[00:15:16.160 --> 00:15:18.880]  一撞車就翻了
[00:15:18.880 --> 00:15:20.240]  日後他們兩人沒事
[00:15:20.240 --> 00:15:22.960]  就從車底爬出來
[00:15:22.960 --> 00:15:23.920]  爬出來很冷
[00:15:23.920 --> 00:15:27.600]  因為當時零下二三十度
[00:15:27.600 --> 00:15:31.360]  他們想要叫一些車來拖他們的車
[00:15:31.360 --> 00:15:33.360]  要等一兩個小時
[00:15:33.360 --> 00:15:34.400]  大家可以想像
[00:15:34.400 --> 00:15:36.720]  二三十度零下
[00:15:36.720 --> 00:15:42.000]  在室外的地方等一兩個小時會怎樣呢
[00:15:42.000 --> 00:15:43.040]  都會凍僵
[00:15:43.040 --> 00:15:46.000]  沒有機會生存
[00:15:46.000 --> 00:15:47.920]  就算他們當時沒有電話
[00:15:47.920 --> 00:15:50.320]  就算有電話也沒有用
[00:15:50.320 --> 00:15:53.360]  魁北克省說什麼
[00:15:53.360 --> 00:15:54.640]  說法文
[00:15:54.640 --> 00:15:57.200]  他們完全不懂法文
[00:15:57.200 --> 00:15:58.480]  只可以說英文中文
[00:15:58.480 --> 00:16:01.280]  打到都不知道怎樣算了
[00:16:01.280 --> 00:16:04.400]  在那個時候完全無助
[00:16:04.400 --> 00:16:07.120]  他們說之後打電話給神
[00:16:07.120 --> 00:16:08.080]  他們就祈禱
[00:16:08.080 --> 00:16:11.600]  兩個人很認真在神面前一直祈禱
[00:16:11.600 --> 00:16:13.120]  看到之後
[00:16:13.120 --> 00:16:14.400]  很奇妙的事情
[00:16:14.400 --> 00:16:18.480]  有一輛拖車剛剛經過
[00:16:18.480 --> 00:16:19.920]  拖車經過的時候
[00:16:19.920 --> 00:16:21.120]  他們不是會員
[00:16:21.120 --> 00:16:23.200]  不過拖車自己停下來
[00:16:23.200 --> 00:16:24.480]  看到他們的情況
[00:16:24.480 --> 00:16:25.360]  走過來問
[00:16:25.360 --> 00:16:27.360]  要不要幫忙
[00:16:27.360 --> 00:16:31.280]  然後把他們的車翻平
[00:16:31.280 --> 00:16:33.120]  翻平之後試一試
[00:16:33.120 --> 00:16:35.120]  車沒事
[00:16:35.120 --> 00:16:37.120]  可以繼續開動
[00:16:37.120 --> 00:16:39.920]  然後他們兩個帶著一個很驚訝的心情
[00:16:39.920 --> 00:16:43.360]  他們就開車繼續他們的旅程
[00:16:43.360 --> 00:16:44.960]  隔了一兩天之後
[00:16:44.960 --> 00:16:47.920]  有一位很熟悉他們的姐妹打電話給他們
[00:16:47.920 --> 00:16:52.320]  問前兩天你們發生什麼事
[00:16:52.320 --> 00:16:55.440]  李夫婦說你們怎知道
[00:16:55.440 --> 00:16:59.120]  她說那天她有很大的心情沉重
[00:16:59.120 --> 00:17:01.280]  我知道你們兩個發生的事情
[00:17:01.280 --> 00:17:03.120]  當日是老師來的
[00:17:03.120 --> 00:17:05.360]  在學校操場走來走去的時候
[00:17:05.360 --> 00:17:07.040]  心裡有很大的感動
[00:17:07.040 --> 00:17:09.760]  我也急不及待在操場找個地方跪下
[00:17:09.760 --> 00:17:12.240]  為你們祈禱
[00:17:12.240 --> 00:17:13.360]  她說心裡很沉重
[00:17:13.360 --> 00:17:14.080]  一直祈禱
[00:17:14.080 --> 00:17:15.360]  祈禱之後
[00:17:15.360 --> 00:17:17.280]  心裡才安心放下了
[00:17:17.280 --> 00:17:19.520]  你們發生什麼事
[00:17:19.520 --> 00:17:21.520]  這對夫婦說我很感謝神
[00:17:21.520 --> 00:17:25.440]  原來神感動你當時為我們祈禱
[00:17:25.440 --> 00:17:28.400]  然後告訴他們發生什麼事情
[00:17:28.400 --> 00:17:29.600]  這對夫婦跟我說的時候
