
[00:00:00.000 --> 00:00:05.320]  看到一堆家人在墓碑面前祈禱
[00:02:11.800 --> 00:02:18.760]  讓這個人身體得到醫治
[00:02:18.760 --> 00:02:26.200]  在……
[00:02:26.200 --> 00:02:28.240]  接著彼得在此強調
[00:02:28.240 --> 00:02:31.960]  這個人不單止身體得到醫治
[00:02:31.960 --> 00:02:38.680]  並且上帝已經將整個人的生命得到醫治
[00:02:38.680 --> 00:02:43.680]  他的身體、他的靈魂都得到上帝的拯救
[00:02:43.680 --> 00:02:46.800]  當時的這班領袖很清楚知道
[00:02:46.800 --> 00:02:50.680]  這班門徒只是做耶穌在地上所做過的事
[00:02:50.680 --> 00:02:55.080]  其實他們很想給這班門徒更嚴厲的懲罰
[00:02:55.080 --> 00:03:01.320]  但是基於當時很多群眾去擁護這班使徒
[00:03:01.320 --> 00:03:06.000]  所以他們都不可以有太激烈的刑罰在這班人身上
[00:03:06.000 --> 00:03:07.880]  所以只能夠警戒他們
[00:03:07.880 --> 00:03:13.000]  你們以後再不要傳講這個復活的道理
[00:03:13.000 --> 00:03:16.480]  你們再不要傳講你們見過復活的耶穌
[00:03:16.480 --> 00:03:19.640]  但是彼得很馬上一口拒絕
[00:03:19.640 --> 00:03:22.480]  就是說你們沒有權發出這樣的禁令
[00:03:22.480 --> 00:03:30.280]  而且教會、門徒、我們也不會去跟從你這個禁令
[00:03:30.280 --> 00:03:33.840]  因為我們有一個很獨特的使命
[00:03:33.840 --> 00:03:37.840]  就是上帝已經讓我們見過復活的耶穌
[00:03:37.840 --> 00:03:41.880]  我們要傳講這個真理和事實
[00:03:41.880 --> 00:03:43.880]  無論付多大的代價
[00:03:43.880 --> 00:03:46.440]  無論遇到任何困難
[00:03:46.440 --> 00:03:48.440]  我們都不會閉口無言
[00:03:48.440 --> 00:03:52.560]  我們要繼續去講我們見過復活的耶穌
[00:03:52.560 --> 00:03:57.160]  這就是整段事裡面所發生的事的一個情況
[00:03:57.160 --> 00:03:59.520]  接著我們今天再仔細去看看
[00:03:59.520 --> 00:04:04.080]  究竟彼得怎樣回應、審問他的人
[00:04:04.080 --> 00:04:06.400]  和他的反應是怎樣呢?
[00:04:06.400 --> 00:04:08.480]  在第四章第一節說
[00:04:08.480 --> 00:04:14.680]  當時有人去捉拿彼得和約翰
[00:04:14.680 --> 00:04:16.280]  誰去捉拿呢?
[00:04:16.280 --> 00:04:18.680]  在第一節說
[00:04:18.680 --> 00:04:20.400]  「司徒對百姓說話的時候
[00:04:20.400 --> 00:04:24.440]  祭司們和守殿官並殺到的人都忽然來了
[00:04:24.440 --> 00:04:26.640]  因他們教訓百姓本著耶穌
[00:04:26.640 --> 00:04:30.000]  傳說死人復活就很煩惱
[00:04:30.000 --> 00:04:32.720]  於是下手拿著他們」
[00:04:32.720 --> 00:04:36.640]  在這裡捉拿司徒的有幾類人
[00:04:36.640 --> 00:04:41.480]  第一類就是當值的祭司
[00:04:41.480 --> 00:04:43.600]  第二類就是守殿官
[00:04:43.600 --> 00:04:50.720]  就是負責在聖殿範圍裡的保安
[00:04:50.720 --> 00:04:52.920]  就是巡查的人
[00:04:52.920 --> 00:04:56.040]  第三類就是殺刀該人
[00:04:56.040 --> 00:05:02.080]  殺刀該人基本上不是執行法律的團體
[00:05:02.080 --> 00:05:03.480]  用我們現在去說
[00:05:03.480 --> 00:05:05.360]  基本上是一個政黨
[00:05:05.360 --> 00:05:11.480]  就是一群有特別看法的政治團體
[00:05:11.480 --> 00:05:12.720]  而殺刀該人
[00:05:12.720 --> 00:05:16.120]  我們去看第四章第五章
[00:05:16.120 --> 00:05:19.760]  教會的一些司徒有兩次被捉拿
[00:05:19.760 --> 00:05:23.720]  主要都是因為殺刀該人他們的煽動
[00:05:23.720 --> 00:05:27.200]  去捉拿這群傳講福音的人
[00:05:27.200 --> 00:05:33.480]  這群人在政治上很迎合當時羅馬的政治法律
[00:05:33.480 --> 00:05:35.720]  政府推行什麼政策
[00:05:35.720 --> 00:05:38.440]  他們很配合也很執行很推廣
[00:05:38.440 --> 00:05:40.520]  在信仰上這群人
[00:05:40.520 --> 00:05:47.040]  他們認為上帝所設計的
[00:05:47.040 --> 00:05:51.600]  將要來的彌賽亞時代已經到了
[00:05:51.600 --> 00:05:54.320]  在他們的年代裡數百多年前
[00:05:54.320 --> 00:05:56.480]  那個時代已經到了
[00:05:56.480 --> 00:05:58.720]  所以我們再不需要去等待
[00:05:58.720 --> 00:06:00.520]  彌賽亞的降臨
[00:06:00.520 --> 00:06:02.320]  上帝的救主
[00:06:02.320 --> 00:06:03.800]  差派的救主降臨
[00:06:03.800 --> 00:06:05.040]  因為已經到了
[00:06:05.040 --> 00:06:06.880]  我們不需要再等待了
[00:06:06.880 --> 00:06:10.320]  還有他們不相信死人會復活
[00:06:10.320 --> 00:06:11.840]  絕對不相信
[00:06:11.840 --> 00:06:14.440]  所以他們從當時的法理賽人
[00:06:14.440 --> 00:06:16.880]  就相信死人會復活
[00:06:16.880 --> 00:06:19.080]  在這個背景裡
[00:06:19.080 --> 00:06:22.520]  他們認為一群跟從耶穌的人
[00:06:22.520 --> 00:06:24.800]  在聖殿的範圍裡
[00:06:24.800 --> 00:06:28.200]  去傳講死人復活的一件事
[00:06:28.200 --> 00:06:30.280]  是完全不可以接受的
[00:06:30.280 --> 00:06:31.920]  完全不可以接受
[00:06:31.920 --> 00:06:33.440]  這些是異端邪說
[00:06:33.440 --> 00:06:35.720]  在他們來說
[00:06:35.720 --> 00:06:38.680]  所以在他們的情況裡
[00:06:38.680 --> 00:06:43.000]  他們煽動人去捉拿這群使徒
[00:06:43.000 --> 00:06:44.720]  他們捉拿使徒也有原因
[00:06:44.720 --> 00:06:47.040]  因為在聖殿的範圍裡
[00:06:47.040 --> 00:06:48.320]  有騷動的事
[00:06:48.320 --> 00:06:52.320]  有些秩序不太好
[00:06:52.320 --> 00:06:54.960]  所以他們有權去執行
[00:06:54.960 --> 00:07:01.360]  叫一些守殿官去執行捉拿的事情
[00:07:01.360 --> 00:07:04.960]  接著我們看到彼得被捉拿
[00:07:04.960 --> 00:07:08.880]  我們同樣看到門徒被攻擊
[00:07:08.880 --> 00:07:12.880]  不影響傳道的果效
[00:07:12.880 --> 00:07:14.480]  所以在第四節裡這樣說
[00:07:14.480 --> 00:07:17.120]  「但聽道之人有許多信的
[00:07:17.120 --> 00:07:19.880]  南丁數目約度五千」
[00:07:19.880 --> 00:07:25.200]  就在當時彼得去宣講完復活的真理
[00:07:25.200 --> 00:07:28.320]  上帝的拯救計劃的時候
[00:07:28.320 --> 00:07:30.920]  有五千人信耶穌
[00:07:30.920 --> 00:07:32.920]  當然這個不止五千人
[00:07:32.920 --> 00:07:35.720]  因為這裡南丁的數目是這麼多
[00:07:35.720 --> 00:07:40.760]  所以如果包括女性和一些小朋友
[00:07:40.760 --> 00:07:42.400]  或是較小年紀的人
[00:07:42.400 --> 00:07:47.320]  基本上可能有萬多人去相信了耶穌
[00:07:47.320 --> 00:07:52.840]  接著到了第二天
[00:07:52.840 --> 00:07:55.200]  他們被捉拿之後
[00:07:55.200 --> 00:07:57.240]  第五節那裡說
[00:07:57.240 --> 00:07:59.320]  「第二天官府長老和民事
[00:07:59.320 --> 00:08:00.880]  在耶路撒冷聚會
[00:08:00.880 --> 00:08:03.720]  又有大祭司阿拿和戈亞發
[00:08:03.720 --> 00:08:05.640]  約拿 約翰 亞歷山大
[00:08:05.640 --> 00:08:08.800]  並大祭司的親族都在那裡」
[00:08:08.800 --> 00:08:11.960]  在這裡第二天聚在一起了
[00:08:11.960 --> 00:08:16.080]  工會的一些領袖聚集去做審判
[00:08:16.080 --> 00:08:18.120]  這裡有說了三類的人
[00:08:18.120 --> 00:08:19.400]  第一類就是長老
[00:08:19.400 --> 00:08:20.440]  第二類是民事
[00:08:20.440 --> 00:08:22.040]  第三類就是官府
[00:08:22.040 --> 00:08:24.040]  這三類的人是什麼人呢?
[00:08:24.040 --> 00:08:27.040]  長老就是一些民間宗教的領袖
[00:08:27.040 --> 00:08:31.680]  他們大部分和薩都哥人的立場差不多
[00:08:31.680 --> 00:08:33.080]  第二類就是民事
[00:08:33.080 --> 00:08:36.480]  是一些抄寫律法和教導
[00:08:36.480 --> 00:08:38.200]  舊了律法的一些人
[00:08:38.200 --> 00:08:42.320]  他們大部分都是伯利賽黨的一些人
[00:08:42.320 --> 00:08:43.880]  第三部分就是官府
[00:08:43.880 --> 00:08:48.560]  就是在工會裏面的一些祭司的階層
[00:08:48.560 --> 00:08:50.640]  可以說有時稱為大祭司
[00:08:50.640 --> 00:08:55.960]  在聖殿裏面執行了各項行政的工作
[00:08:55.960 --> 00:08:58.240]  接著就是這些人
[00:08:58.240 --> 00:09:01.240]  這些工會領袖
[00:09:01.240 --> 00:09:04.280]  去問 去審問門徒一個問題
[00:09:04.280 --> 00:09:06.000]  第七節那裡說
[00:09:06.000 --> 00:09:09.160]  「他叫司徒站在當中問他們說
[00:09:09.160 --> 00:09:14.160]  你們用什麼能力奉誰的命做這件事呢?」
[00:09:14.160 --> 00:09:15.960]  他問了一個問題
[00:09:15.960 --> 00:09:17.680]  就是
[00:09:17.680 --> 00:09:19.560]  你們是奉什麼能力
[00:09:19.560 --> 00:09:22.080]  奉誰的命去做這件事呢?
[00:09:22.080 --> 00:09:24.360]  這件事是一個殘疾人
[00:09:24.360 --> 00:09:28.360]  是本來不懂得走的一個腿力的人
[00:09:28.360 --> 00:09:29.440]  現在四十多歲了
[00:09:29.440 --> 00:09:33.480]  他能夠馬上行走
[00:09:33.480 --> 00:09:35.240]  有人就說這個審訊
[00:09:35.240 --> 00:09:38.960]  其實這個問題好像偏離了
[00:09:38.960 --> 00:09:42.600]  那個捉拿的理由
[00:09:42.600 --> 00:09:44.400]  因為捉拿他們的理由
[00:09:44.400 --> 00:09:47.040]  不是因為一個殘疾人康復
[00:09:47.040 --> 00:09:48.760]  不是一個跛了
[00:09:48.760 --> 00:09:51.320]  就是不懂得走路的人能夠馬上行走
[00:09:51.320 --> 00:09:53.200]  不是因為一個神蹟被捉
[00:09:53.200 --> 00:09:57.520]  而是因為他們傳講耶穌復活的道理
[00:09:57.520 --> 00:10:00.000]  和他們說見過復活的耶穌
[00:10:00.000 --> 00:10:02.800]  是因為這樣的緣故被捉
[00:10:02.800 --> 00:10:06.760]  所以有人就說他們插開了話題
[00:10:06.760 --> 00:10:10.040]  但其實整個事件
[00:10:10.040 --> 00:10:15.240]  一個殘疾人能夠馬上行走
[00:10:15.240 --> 00:10:19.240]  和傳講耶穌復活的真理
[00:10:19.240 --> 00:10:22.040]  其實兩者是分不開的
[00:10:22.040 --> 00:10:23.520]  這班審訊的人
[00:10:23.520 --> 00:10:25.560]  其實是很有次序
[00:10:25.560 --> 00:10:29.920]  由開頭去審問這班的仕途
[00:10:29.920 --> 00:10:32.280]  接著第八至第十節
[00:10:32.280 --> 00:10:34.320]  彼得當時的反應是甚麼呢?
[00:10:34.320 --> 00:10:36.240]  「那時彼得被聖靈充滿
[00:10:36.240 --> 00:10:37.160]  對他們說:
[00:10:37.160 --> 00:10:39.080]  「致民的官府和長老說:
[00:10:39.080 --> 00:10:43.240]  倘若今日因為在殘疾人身上所行的善事
[00:10:43.240 --> 00:10:47.040]  查問我們他是怎樣得了痊癒
[00:10:47.040 --> 00:10:49.760]  你們眾人和以色列百姓都當知道
[00:10:49.760 --> 00:10:52.240]  站在你們面前的這人得痊癒
[00:10:52.240 --> 00:10:54.040]  是因你們所釘十字架
[00:10:54.040 --> 00:10:56.160]  神叫他從死裡復活的
[00:10:56.160 --> 00:10:59.400]  拿撒勒人耶穌基督的名」
[00:10:59.400 --> 00:11:02.560]  在此可以說
[00:11:02.560 --> 00:11:04.680]  一開始彼得的回應
[00:11:04.680 --> 00:11:07.720]  可以說應驗了或實現了
[00:11:07.720 --> 00:11:10.400]  耶穌在一班門徒裡的應許
[00:11:10.400 --> 00:11:12.080]  當耶穌在地上的時候
[00:11:12.080 --> 00:11:14.320]  他亦都和一班門徒說
[00:11:14.320 --> 00:11:17.200]  「當我被釘十字架復活聖經之後
[00:11:17.200 --> 00:11:20.440]  你們去傳講天國近立
[00:11:20.440 --> 00:11:23.240]  你們應當悔改這個真理的時候
[00:11:23.240 --> 00:11:24.480]  你們會被捉拿
[00:11:24.480 --> 00:11:27.840]  你們會被很多人厭惡
[00:11:27.840 --> 00:11:30.200]  但你們要放心
[00:11:30.200 --> 00:11:32.920]  當時聖靈會給你們力量
[00:11:32.920 --> 00:11:35.000]  讓你們有能力去回答
[00:11:35.000 --> 00:11:36.800]  應該要回答的事情」
[00:11:36.800 --> 00:11:38.920]  在路加福音11:12
[00:11:38.920 --> 00:11:39.720]  那裡就是這樣說
[00:11:39.720 --> 00:11:40.560]  「耶穌說
[00:11:40.560 --> 00:11:42.120]  引帶你們到會堂
[00:11:42.120 --> 00:11:45.640]  並官府和有權柄的人面前
[00:11:45.640 --> 00:11:47.720]  不要思慮怎樣分數
[00:11:47.720 --> 00:11:48.720]  說什麼話
[00:11:48.720 --> 00:11:50.080]  因為正在那時候
[00:11:50.080 --> 00:11:53.960]  聖靈要指教你們當說的話」
[00:11:53.960 --> 00:11:56.920]  在此可以說這個情況
[00:11:56.920 --> 00:11:58.920]  正正是實現了
[00:11:58.920 --> 00:12:02.440]  耶穌對一班門徒的一個應許
[00:12:02.440 --> 00:12:06.200]  他們得到聖靈的幫助
[00:12:06.200 --> 00:12:09.520]  能夠很有信心的一個回應
[00:12:09.520 --> 00:12:11.160]  彼得的回應很簡單
[00:12:11.160 --> 00:12:12.520]  相當的簡單
[00:12:12.520 --> 00:12:13.200]  彼得說
[00:12:13.200 --> 00:12:17.400]  今日這個審訊的中心問題就是
[00:12:17.400 --> 00:12:19.320]  因為一件善事
[00:12:19.320 --> 00:12:22.240]  這件善事就是一個殘疾人
[00:12:22.240 --> 00:12:23.800]  一個與生俱來
[00:12:23.800 --> 00:12:25.160]  是行不通的人
[00:12:25.160 --> 00:12:26.640]  能夠馬上行走
[00:12:26.640 --> 00:12:27.800]  這個神蹟
[00:12:27.800 --> 00:12:28.680]  我被抓
[00:12:28.680 --> 00:12:30.560]  來到當中被你們審問
[00:12:30.560 --> 00:12:32.080]  就是因為這個神蹟
[00:12:32.080 --> 00:12:34.560]  就是因為這個殘疾人得到痊癒
[00:12:34.560 --> 00:12:36.000]  彼得用的痊癒的字
[00:12:36.000 --> 00:12:37.800]  基本上是更闊的字眼
[00:12:37.800 --> 00:12:38.880]  就是一個拯救
[00:12:38.880 --> 00:12:40.920]  就是一個殘疾人得到拯救
[00:12:40.920 --> 00:12:43.000]  這個殘疾人的身體得到拯救
[00:12:43.000 --> 00:12:44.600]  他的靈性得到拯救
[00:12:44.600 --> 00:12:46.800]  就是因為這件事
[00:12:46.800 --> 00:12:49.280]  我今日就被你們去審問
[00:12:49.280 --> 00:12:53.960]  接著彼得繼續說一個宣告
[00:12:53.960 --> 00:12:57.400]  在第十一節說
[00:12:57.400 --> 00:12:59.800]  「他是你們匠人所起的石頭
[00:12:59.800 --> 00:13:02.680]  已成了房閣的頭塊石頭
[00:13:02.680 --> 00:13:04.640]  除他以外別無拯救
[00:13:04.640 --> 00:13:07.000]  因為在天下人間沒有次也別的命
[00:13:07.000 --> 00:13:09.280]  我們可以靠著得救」
[00:13:09.280 --> 00:13:11.720]  其實彼得的回應
[00:13:11.720 --> 00:13:13.680]  就是說這個人得痊癒
[00:13:13.680 --> 00:13:17.640]  是因為拿撒勒人耶穌基督的命
[00:13:17.640 --> 00:13:19.040]  他很鄭重地說
[00:13:19.040 --> 00:13:21.560]  是你們被釘在十字架上
[00:13:21.560 --> 00:13:22.920]  那一位的耶穌
[00:13:22.920 --> 00:13:26.600]  我們奉祂的名行這個神蹟
[00:13:26.600 --> 00:13:30.160]  而那個被釘在十字架上的耶穌
[00:13:30.160 --> 00:13:34.920]  上帝已經叫他從死裡復活
[00:13:34.920 --> 00:13:35.760]  升天
[00:13:35.760 --> 00:13:38.800]  現在坐在神的右邊
[00:13:38.800 --> 00:13:39.920]  彼得說
[00:13:39.920 --> 00:13:42.360]  今日為何有這個神蹟發生呢
[00:13:42.360 --> 00:13:45.880]  是因為你們被釘在十字架上的耶穌
[00:13:45.880 --> 00:13:48.640]  我們奉祂的名行這個神蹟
[00:13:48.640 --> 00:13:52.520]  接著他再用詩篇裡的一句話
[00:13:52.520 --> 00:13:54.760]  去說出這個真理
[00:13:54.760 --> 00:13:56.480]  就是匠人所起的石頭
[00:13:56.480 --> 00:13:59.280]  已經作了房閣的頭塊石頭
[00:13:59.280 --> 00:14:01.840]  意思就是在當時建築的工人裡
[00:14:01.840 --> 00:14:03.040]  認為沒有用了
[00:14:03.040 --> 00:14:04.760]  石頭就扔掉了
[00:14:04.760 --> 00:14:08.600]  但卻是有精明的匠人
[00:14:08.600 --> 00:14:10.280]  將這塊石頭
[00:14:10.280 --> 00:14:12.560]  成為建築物的第一塊石頭
[00:14:12.560 --> 00:14:16.080]  房閣石是指當時建築的第一塊石頭
[00:14:16.080 --> 00:14:20.280]  其他的石頭都是按照這個石的標準
[00:14:20.280 --> 00:14:23.320]  或成為一個標準
[00:14:23.320 --> 00:14:26.160]  去建其他的建築物
[00:14:26.160 --> 00:14:29.040]  所以建築物裡的第一塊石頭是相當重要
[00:14:29.040 --> 00:14:31.240]  所以稱為房閣石
[00:14:31.240 --> 00:14:32.240]  在初期教會
[00:14:32.240 --> 00:14:34.680]  很多時試圖用這一句話
[00:14:34.680 --> 00:14:38.480]  去形容到耶穌被受死
[00:14:38.480 --> 00:14:38.960]  復活
[00:14:38.960 --> 00:14:40.400]  升天這件事
[00:14:40.400 --> 00:14:43.880]  就好像耶穌在地上被人唾棄
[00:14:43.880 --> 00:14:46.080]  沒有用一樣
[00:14:46.080 --> 00:14:49.720]  但上帝已經定義讓耶穌
[00:14:49.720 --> 00:14:53.280]  成為了地上每一個罪人的救主
[00:14:53.280 --> 00:14:54.720]  匠人所起的石頭
[00:14:54.720 --> 00:14:57.880]  但現在上帝已經讓它成為了
[00:14:57.880 --> 00:15:00.400]  房閣的頭塊石頭
[00:15:00.400 --> 00:15:04.160]  最後彼得在這裡的一個呼籲
[00:15:04.160 --> 00:15:06.960]  他說「除他以外別無拯救
[00:15:06.960 --> 00:15:09.600]  因為在天下人間沒有次下別的名
[00:15:09.600 --> 00:15:12.480]  我們可以靠著得救」
[00:15:12.480 --> 00:15:16.080]  其實彼得在這裡最後一個呼籲
[00:15:16.080 --> 00:15:20.560]  他說「既然上帝已經直著耶穌
[00:15:20.560 --> 00:15:21.920]  從死裡復活
[00:15:21.920 --> 00:15:25.400]  所以今天你們在座每一個人
[00:15:25.400 --> 00:15:26.400]  包括領袖
[00:15:26.400 --> 00:15:28.920]  包括其他聽到的會眾
[00:15:28.920 --> 00:15:30.040]  都要悔改
[00:15:30.040 --> 00:15:32.440]  因為上帝已經直著耶穌
[00:15:32.440 --> 00:15:33.840]  顯明了祂的審判
[00:15:33.840 --> 00:15:37.200]  也顯明了祂的拯救」
[00:15:37.200 --> 00:15:43.160]  在這裡彼得回應整個內容
[00:15:43.160 --> 00:15:44.440]  從這個內容裡
[00:15:44.440 --> 00:15:47.840]  我們可以有兩方面的思想
[00:15:47.840 --> 00:15:51.520]  第一個就是彼得很肯定地說
[00:15:51.520 --> 00:15:55.000]  福音是真實的
[00:15:55.000 --> 00:16:02.000]  上帝在耶穌身上所成就的救恩是真實的
[00:16:02.000 --> 00:16:06.160]  其實彼得用了一個很嚴謹的推論
[00:16:06.160 --> 00:16:07.400]  如果我今天說的話
[00:16:07.400 --> 00:16:09.120]  不是很鬆散的
[00:16:09.120 --> 00:16:13.160]  這個報道的方法是很嚴謹的
[00:16:13.160 --> 00:16:14.240]  他肯定的是
[00:16:14.240 --> 00:16:17.720]  這個「窮退得醫治」是一個神蹟
[00:16:17.720 --> 00:16:23.360]  當我們說我們見過復活的耶穌
[00:16:23.360 --> 00:16:25.960]  你們可以說我們說謊
[00:16:25.960 --> 00:16:28.720]  或者說很多理由說不是真的
[00:16:28.720 --> 00:16:32.920]  但是現在這個「殘疾人得醫治」這個神蹟
[00:16:32.920 --> 00:16:35.040]  是眾人都見到的
[00:16:35.040 --> 00:16:36.960]  這個神蹟是很真實的
[00:16:36.960 --> 00:16:40.000]  你們每個人都不能否定這個神蹟的出現
[00:16:40.000 --> 00:16:41.680]  就在你們面前出現
[00:16:41.680 --> 00:16:44.040]  這個生來窮退的人四十多歲
[00:16:44.040 --> 00:16:47.840]  大部分一生的時間都在聖殿裡作行黑
[00:16:47.840 --> 00:16:49.440]  大家都見到
[00:16:49.440 --> 00:16:50.960]  是不能騙的
[00:16:50.960 --> 00:16:54.200]  這個神蹟是真的發生了
[00:16:54.200 --> 00:16:55.440]  接著彼得在說
[00:16:55.440 --> 00:16:57.800]  為什麼會有這個神蹟呢?
[00:16:57.800 --> 00:17:00.040]  我們是奉耶穌的名
[00:17:00.040 --> 00:17:02.560]  拿撒勒人耶穌基督的名
[00:17:02.560 --> 00:17:03.960]  叫祂起來行走
[00:17:03.960 --> 00:17:07.800]  是因為耶穌的名使祂起來行走
[00:17:07.800 --> 00:17:11.360]  如果耶穌沒有復活
[00:17:11.360 --> 00:17:13.960]  根本不可能有這個神蹟的發生
[00:17:13.960 --> 00:17:17.080]  所以因為有這個神蹟
[00:17:17.080 --> 00:17:20.840]  因為我們是奉耶穌的名叫祂起來行走
[00:17:20.840 --> 00:17:23.280]  耶穌真的從死裡復活
[00:17:23.280 --> 00:17:26.920]  上帝已經叫耶穌從死裡復活
[00:17:26.920 --> 00:17:28.120]  所以彼得在說
[00:17:28.120 --> 00:17:30.440]  從一個神蹟的肯定
[00:17:30.440 --> 00:17:32.880]  再去一步一步的說下去
[00:17:32.880 --> 00:17:35.560]  說到耶穌的復活是真實的時候
[00:17:35.560 --> 00:17:38.840]  上帝的審判也是真實
[00:17:38.840 --> 00:17:41.320]  上帝的審判也是真實
[00:17:41.320 --> 00:17:43.560]  在地上我們可能很多時候都會說
[00:17:43.560 --> 00:17:45.000]  很不公義
[00:17:45.000 --> 00:17:46.680]  究竟上帝是不是很公義呢?
[00:17:46.680 --> 00:17:47.880]  如果有上帝的話
[00:17:47.880 --> 00:17:49.440]  這個上帝是不是公義呢?
[00:17:49.440 --> 00:17:52.200]  為什麼地上有很多好人得不到好報
[00:17:52.200 --> 00:17:53.960]  壞人又有好報呢?
[00:17:53.960 --> 00:17:55.000]  好人又不長命
[00:17:55.000 --> 00:17:56.480]  惡人又這麼長命呢?
[00:17:56.480 --> 00:17:57.600]  為什麼會見到這樣的情況
[00:17:57.600 --> 00:17:58.640]  真的不公義
[00:17:58.640 --> 00:17:59.720]  就算有一個上帝
[00:17:59.720 --> 00:18:01.920]  那個上帝都是不公義的
[00:18:01.920 --> 00:18:04.840]  但我覺得從另一個角度去說
[00:18:04.840 --> 00:18:07.120]  如果地上沒有一個上帝
[00:18:07.120 --> 00:18:10.080]  施行一個公義的審判
[00:18:10.080 --> 00:18:12.240]  這個世界真的很不公義
[00:18:12.240 --> 00:18:14.760]  我們很相信最後上帝在地上
[00:18:14.760 --> 00:18:16.280]  每一個人的身上
[00:18:16.280 --> 00:18:18.320]  都會有一個公義的審判
[00:18:18.320 --> 00:18:23.280]  我們肯定上帝是會施行一個公義審判的主
[00:18:23.280 --> 00:18:26.680]  耶穌的復活顯明了上帝的審判是真實
[00:18:26.680 --> 00:18:29.760]  也顯明了上帝的拯救是真實
[00:18:29.760 --> 00:18:31.520]  這個殘疾人得醫治
[00:18:31.520 --> 00:18:33.040]  他的身體得醫治
[00:18:33.040 --> 00:18:34.120]  他的靈性
[00:18:34.120 --> 00:18:35.840]  他的靈魂也得到醫治
[00:18:35.840 --> 00:18:41.520]  所以他藉著這個神蹟去認識上帝
[00:18:41.520 --> 00:18:45.600]  耶穌的復活顯明了
[00:18:45.600 --> 00:18:47.640]  上帝的審判是真實
[00:18:47.640 --> 00:18:50.920]  上帝的慈愛也是真實
[00:18:50.920 --> 00:18:52.280]  有人經常這樣去分辨
[00:18:52.280 --> 00:18:53.280]  什麼叫作見證
[00:18:53.280 --> 00:18:54.760]  什麼叫傳福音
[00:18:54.760 --> 00:18:58.840]  作見證就是我們去和別人分享
[00:18:58.840 --> 00:19:01.600]  上帝在我身上的作
[00:19:01.600 --> 00:19:02.640]  做了什麼
[00:19:02.640 --> 00:19:03.760]  在我生命裏面
