
[00:00:00.000 --> 00:00:03.000]  當我們讀到這一章的愛章的時候
[00:04:06.000 --> 00:04:09.000]  她說耶穌說我其實沒有真心相信過祢
[00:04:09.000 --> 00:04:13.000]  不過祢是我媽媽的神
[00:04:13.000 --> 00:04:15.000]  祢是真實的
[00:04:15.000 --> 00:04:17.000]  祢拯救我
[00:04:17.000 --> 00:04:21.000]  我一生都會去跟隨祢
[00:04:21.000 --> 00:04:24.000]  當她發出一個很簡單
[00:04:24.000 --> 00:04:27.000]  但很誠實的呼求之後
[00:04:27.000 --> 00:04:30.000]  她中了糧倡
[00:04:30.000 --> 00:04:32.000]  她就完全昏迷
[00:04:32.000 --> 00:04:34.000]  她後來說在昏迷當中
[00:04:34.000 --> 00:04:37.000]  她發覺自己離開了自己的身體
[00:04:37.000 --> 00:04:41.000]  去了一個她自己也不熟悉的地方
[00:04:41.000 --> 00:04:43.000]  在一層層上面
[00:04:43.000 --> 00:04:46.000]  周圍光明潔白
[00:04:46.000 --> 00:04:52.000]  在她眼前出現一位穿著光明潔白的衣裳的男士
[00:04:52.000 --> 00:04:53.000]  易小玲說
[00:04:53.000 --> 00:04:58.000]  我當時問他你是誰
[00:04:58.000 --> 00:05:01.000]  這位男士就回答她
[00:05:01.000 --> 00:05:04.000]  我是你的神
[00:05:04.000 --> 00:05:06.000]  你要堅強
[00:05:06.000 --> 00:05:10.000]  要生存下去
[00:05:10.000 --> 00:05:12.000]  之後她就醒了過來
[00:05:12.000 --> 00:05:15.000]  已經發覺自己全身是血
[00:05:15.000 --> 00:05:17.000]  而在後來的時候
[00:05:17.000 --> 00:05:19.000]  大家可能看到很多有關的報道
[00:05:19.000 --> 00:05:21.000]  她經過很多次的治療
[00:05:21.000 --> 00:05:23.000]  但都不成功
[00:05:23.000 --> 00:05:26.000]  後來有機會她去到台灣的地方
[00:05:26.000 --> 00:05:28.000]  接受台灣醫生給她的手術
[00:05:28.000 --> 00:05:30.000]  後來成功了
[00:05:30.000 --> 00:05:32.000]  而逐步逐步康復
[00:05:32.000 --> 00:05:34.000]  她說回這件事情
[00:05:34.000 --> 00:05:35.000]  她說在過程當中
[00:05:35.000 --> 00:05:38.000]  她很清楚知道神的愛臨到她
[00:05:38.000 --> 00:05:40.000]  她自己知道自己的過去
[00:05:40.000 --> 00:05:43.000]  也知道自己曾經接觸過教會
[00:05:43.000 --> 00:05:45.000]  但一直拒絕
[00:05:45.000 --> 00:05:48.000]  但在那一刻當她向神尋求的時候
[00:05:48.000 --> 00:05:51.000]  神就願意拯救她
[00:05:51.000 --> 00:05:53.000]  而後來她有很大的改變
[00:05:53.000 --> 00:05:55.000]  她開始懂得去愛人
[00:05:55.000 --> 00:05:59.000]  她說我開始很想來關心其他人
[00:05:59.000 --> 00:06:02.000]  去一些不同的機構幫助做一些義工
[00:06:02.000 --> 00:06:04.000]  也去柬埔寨地方
[00:06:04.000 --> 00:06:08.000]  去關心一些在愛滋病裡面的孩童
[00:06:08.000 --> 00:06:11.000]  一路講述她自己生命的改變
[00:06:11.000 --> 00:06:12.000]  當我一路看的時候
[00:06:12.000 --> 00:06:13.000]  我心裡就想
[00:06:13.000 --> 00:06:14.000]  有很多很多的教徒
[00:06:14.000 --> 00:06:16.000]  在人生的不同階段
[00:06:16.000 --> 00:06:19.000]  無論在信主開始或是在其後
[00:06:19.000 --> 00:06:22.000]  一路去經歷這位上帝
[00:06:22.000 --> 00:06:24.000]  是那位愛的上帝
[00:06:24.000 --> 00:06:27.000]  而體會神給我們的拯救
[00:06:27.000 --> 00:06:30.000]  是拯救我們到底
[00:06:30.000 --> 00:06:32.000]  而每當我們想回神的愛的時候
[00:06:32.000 --> 00:06:34.000]  我們就會察覺到當神
[00:06:34.000 --> 00:06:36.000]  吩咐我們去愛的時候
[00:06:36.000 --> 00:06:38.000]  不是一些規條
[00:06:38.000 --> 00:06:42.000]  要我們好像受到一種壓迫
[00:06:42.000 --> 00:06:43.000]  而是因為祂的愛
[00:06:43.000 --> 00:06:46.000]  祂希望我們都能夠進入祂的愛裡面
[00:06:46.000 --> 00:06:49.000]  成為能夠愛人的人
[00:06:49.000 --> 00:06:52.000]  因此聖經裡面講到愛的時候
[00:06:52.000 --> 00:06:55.000]  永遠以神的愛作為一個基礎
[00:06:55.000 --> 00:06:57.000]  而我們就可以在裡面
[00:06:57.000 --> 00:06:59.000]  帶著一份感謝的心
[00:06:59.000 --> 00:07:04.000]  來明白神對我們這方面的教導
[00:07:04.000 --> 00:07:06.000]  當我們讀聖經去到十三章的時候
[00:07:06.000 --> 00:07:07.000]  你會發覺很奇怪
[00:07:07.000 --> 00:07:11.000]  十三章好像和上下兩章沒什麼關係
[00:07:11.000 --> 00:07:16.000]  上下十二十四章都是在講恩賜
[00:07:16.000 --> 00:07:17.000]  來到十三章的時候
[00:07:17.000 --> 00:07:19.000]  突然間保羅轉了方向
[00:07:19.000 --> 00:07:22.000]  但其實不是轉方向
[00:07:22.000 --> 00:07:25.000]  只是他很明白恩賜的運用和發揮
[00:07:25.000 --> 00:07:28.000]  如果沒有了愛就沒有意思了
[00:07:28.000 --> 00:07:30.000]  所以他必須重新強調愛
[00:07:30.000 --> 00:07:35.000]  然後再繼續在十四章講述恩賜的真理
[00:07:35.000 --> 00:07:38.000]  恩賜是神賜給很多熟悉祂的人
[00:07:38.000 --> 00:07:42.000]  能夠用出來建立去造就別人
[00:07:42.000 --> 00:07:45.000]  是一種屬靈的能力
[00:07:45.000 --> 00:07:48.000]  但當運用這些恩賜能力的時候
[00:07:48.000 --> 00:07:50.000]  是清楚要確認
[00:07:50.000 --> 00:07:53.000]  無論怎樣去努力工作服侍
[00:07:53.000 --> 00:07:55.000]  或者怎樣去做善行
[00:07:55.000 --> 00:07:58.000]  背後一定要知道
[00:07:58.000 --> 00:08:01.000]  是在愛的根基上面
[00:08:01.000 --> 00:08:03.000]  因此你讀到第十三章的時候
[00:08:03.000 --> 00:08:04.000]  保羅就說
[00:08:04.000 --> 00:08:09.000]  現在我要把更高的道路指示你們
[00:08:09.000 --> 00:08:12.000]  沒錯恩賜是重要的真理
[00:08:12.000 --> 00:08:16.000]  但保羅說更重要更高的道路
[00:08:16.000 --> 00:08:18.000]  就是愛的道路
[00:08:18.000 --> 00:08:21.000]  是我們一定要去知道去明白
[00:08:21.000 --> 00:08:22.000]  然後他就說
[00:08:22.000 --> 00:08:25.000]  我若能說世人和天使的方言
[00:08:25.000 --> 00:08:27.000]  卻沒有愛
[00:08:27.000 --> 00:08:32.000]  我就成了明的羅響的筆一樣
[00:08:32.000 --> 00:08:35.000]  如果能夠有這種恩賜
[00:08:35.000 --> 00:08:37.000]  能夠講方言
[00:08:37.000 --> 00:08:40.000]  方言意味著能夠未經學習
[00:08:40.000 --> 00:08:44.000]  就可以講述愛族愛國的言語
[00:08:44.000 --> 00:08:48.000]  一種是神跡性的恩賜
[00:08:48.000 --> 00:08:50.000]  又或者能夠去講述那些
[00:08:50.000 --> 00:08:55.000]  很高超、很超然的天使的話語
[00:08:55.000 --> 00:08:59.000]  這些表達是很多人很渴望能夠得到
[00:08:59.000 --> 00:09:02.000]  但聖經說就算我們能夠有這些能力恩賜
[00:09:02.000 --> 00:09:04.000]  如果沒有了愛
[00:09:04.000 --> 00:09:10.000]  就好像明的羅響的筆
[00:09:10.000 --> 00:09:14.000]  是一些沒有意義的噪音
[00:09:14.000 --> 00:09:15.000]  很響亮
[00:09:15.000 --> 00:09:18.000]  但沒有那個意義
[00:09:18.000 --> 00:09:21.000]  是給人很巧異的感受
[00:09:21.000 --> 00:09:24.000]  所以說這些恩賜力量
[00:09:24.000 --> 00:09:27.000]  如果沒有了愛就沒有意思了
[00:09:27.000 --> 00:09:28.000]  然後再接續再講
[00:09:28.000 --> 00:09:30.000]  就算是其他方面的恩賜
[00:09:30.000 --> 00:09:33.000]  包括做先知講道
[00:09:33.000 --> 00:09:35.000]  又明白各樣的奧秘
[00:09:35.000 --> 00:09:36.000]  各樣的知識
[00:09:36.000 --> 00:09:38.000]  經文裡面特別提到
[00:09:38.000 --> 00:09:40.000]  是各樣的先知講道
[00:09:40.000 --> 00:09:42.000]  各樣的奧秘
[00:09:42.000 --> 00:09:43.000]  各樣的知識
[00:09:43.000 --> 00:09:44.000]  好傳遞
[00:09:44.000 --> 00:09:47.000]  各方面的知識能力都有
[00:09:47.000 --> 00:09:48.000]  不單止這樣
[00:09:48.000 --> 00:09:50.000]  同時有一種信心
[00:09:50.000 --> 00:09:53.000]  聖經說做什麼信心
[00:09:53.000 --> 00:09:55.000]  是傳遞的信心
[00:09:55.000 --> 00:09:56.000]  一種很偉大的信心
[00:09:56.000 --> 00:09:59.000]  甚至能夠移生的
[00:09:59.000 --> 00:10:03.000]  就算有這些很高超的恩賜
[00:10:03.000 --> 00:10:06.000]  是發揮到至盡
[00:10:06.000 --> 00:10:08.000]  但如果沒有了愛
[00:10:08.000 --> 00:10:12.000]  聖經就說我就算不得什麼
[00:10:12.000 --> 00:10:13.000]  算不得什麼
[00:10:13.000 --> 00:10:15.000]  或者另一個角度去了解
[00:10:15.000 --> 00:10:19.000]  就是什麼都不是
[00:10:19.000 --> 00:10:21.000]  英文的翻譯很貼切
[00:10:21.000 --> 00:10:24.000]  I am nothing
[00:10:24.000 --> 00:10:26.000]  如果我有很多的恩賜能力
[00:10:26.000 --> 00:10:27.000]  但如果沒有了愛
[00:10:27.000 --> 00:10:30.000]  這些一切的恩賜能力
[00:10:30.000 --> 00:10:32.000]  不會因此叫我成為一個somebody
[00:10:32.000 --> 00:10:35.000]  不會叫我成為一個偉大的人
[00:10:35.000 --> 00:10:38.000]  反而是I am nothing
[00:10:38.000 --> 00:10:39.000]  我是什麼都不是
[00:10:39.000 --> 00:10:41.000]  什麼都沒有
[00:10:41.000 --> 00:10:45.000]  聖經很清楚將這種分別說出來
[00:10:45.000 --> 00:10:47.000]  然後接著他再說
[00:10:47.000 --> 00:10:48.000]  不單止是恩賜
[00:10:48.000 --> 00:10:53.000]  他說我若把一切所有的分給人
[00:10:53.000 --> 00:10:57.000]  一種很願意去跟別人分享
[00:10:57.000 --> 00:10:59.000]  來將自己所有的
[00:10:59.000 --> 00:11:02.000]  都周濟周圍的人的需要
[00:11:02.000 --> 00:11:05.000]  又捨己身被人焚燒
[00:11:05.000 --> 00:11:07.000]  犧牲自己
[00:11:07.000 --> 00:11:09.000]  甚至可能去殉道
[00:11:09.000 --> 00:11:12.000]  這些很偉大的情操
[00:11:12.000 --> 00:11:14.000]  我們一定會想
[00:11:14.000 --> 00:11:15.000]  這個人很大愛心
[00:11:15.000 --> 00:11:18.000]  否則他怎會肯將自己所有的一切
[00:11:18.000 --> 00:11:19.000]  都分給人
[00:11:19.000 --> 00:11:21.000]  怎會肯犧牲自己
[00:11:21.000 --> 00:11:23.000]  但聖經說這種情況
[00:11:23.000 --> 00:11:25.000]  外面看好像很有愛心
[00:11:25.000 --> 00:11:28.000]  但可以是沒有愛心
[00:11:28.000 --> 00:11:30.000]  因此聖經接著說
[00:11:30.000 --> 00:11:32.000]  卻沒有愛
[00:11:32.000 --> 00:11:36.000]  可能背後是有其他的動機
[00:11:36.000 --> 00:11:40.000]  或者很想能夠流芳百世
[00:11:40.000 --> 00:11:41.000]  人家會知道我多偉大
[00:11:41.000 --> 00:11:43.000]  犧牲自己
[00:11:43.000 --> 00:11:45.000]  又或者有些原因
[00:11:45.000 --> 00:11:47.000]  很想證明我的理念
[00:11:47.000 --> 00:11:50.000]  我的哲理是很正確的
[00:11:50.000 --> 00:11:54.000]  我願意為自己的信念而死
[00:11:54.000 --> 00:11:55.000]  很多不同的原因
[00:11:55.000 --> 00:11:58.000]  以至有這些表現
[00:11:58.000 --> 00:12:00.000]  但沒有真實的愛
[00:12:00.000 --> 00:12:01.000]  聖經就說
[00:12:01.000 --> 00:12:03.000]  卻沒有愛
[00:12:03.000 --> 00:12:07.000]  對我仍然毫無益處
[00:12:07.000 --> 00:12:09.000]  或者分給別人的時候
[00:12:09.000 --> 00:12:12.000]  人家會得到一些好處
[00:12:12.000 --> 00:12:13.000]  但對自己
[00:12:13.000 --> 00:12:16.000]  其實聖經說是毫無益處
[00:12:16.000 --> 00:12:19.000]  是得不到任何益處
[00:12:19.000 --> 00:12:21.000]  在英文另一邊說
[00:12:21.000 --> 00:12:24.000]  I gain nothing
[00:12:24.000 --> 00:12:27.000]  你以為我可以賺取到很多的芳名
[00:12:27.000 --> 00:12:29.000]  很多的美譽
[00:12:29.000 --> 00:12:31.000]  很多的欣賞
[00:12:31.000 --> 00:12:32.000]  但聖經說
[00:12:32.000 --> 00:12:36.000]  你得到什麼都沒有
[00:12:36.000 --> 00:12:38.000]  沒有得到
[00:12:38.000 --> 00:12:40.000]  然後一路講述
[00:12:40.000 --> 00:12:41.000]  如果沒有愛
[00:12:41.000 --> 00:12:43.000]  這些一切都沒有價值
[00:12:43.000 --> 00:12:45.000]  當然當我們這樣了解的時候
[00:12:45.000 --> 00:12:46.000]  你會發覺聖經並不是說
[00:12:46.000 --> 00:12:49.000]  這些恩賜和善行是沒有價值
[00:12:49.000 --> 00:12:50.000]  不是
[00:12:50.000 --> 00:12:51.000]  是有價值的
[00:12:51.000 --> 00:12:53.000]  絕對有價值的
[00:12:53.000 --> 00:12:55.000]  但何時不是帶著愛
[00:12:55.000 --> 00:12:58.000]  來做這些事情
[00:12:58.000 --> 00:13:02.000]  就會抵消這些一切的價值
[00:13:02.000 --> 00:13:04.000]  這些本來有價值的事情
[00:13:04.000 --> 00:13:07.000]  但帶著一個其他的動機
[00:13:07.000 --> 00:13:11.000]  就會讓這些價值消失
[00:13:11.000 --> 00:13:13.000]  我不知道大家有沒有留意到
[00:13:13.000 --> 00:13:15.000]  我們中間做老師的
[00:13:15.000 --> 00:13:18.000]  可能都會純粹聽一句的言語
[00:13:18.000 --> 00:13:19.000]  英文說
[00:13:19.000 --> 00:13:21.000]  一個老師是要怎樣做老師的呢
[00:13:21.000 --> 00:13:22.000]  他說
[00:13:22.000 --> 00:13:25.000]  A teacher hasn't taught
[00:13:25.000 --> 00:13:29.000]  if the students hasn't learned
[00:13:29.000 --> 00:13:33.000]  如果學生還沒有學到東西
[00:13:33.000 --> 00:13:36.000]  那個老師其實沒有教過書
[00:13:36.000 --> 00:13:39.000]  因為教授去到學校
[00:13:39.000 --> 00:13:41.000]  大學裡面的課室
[00:13:41.000 --> 00:13:44.000]  然後將很多高深的理論
[00:13:44.000 --> 00:13:47.000]  來跟學生講述
[00:13:47.000 --> 00:13:48.000]  最新的研究結果
[00:13:48.000 --> 00:13:51.000]  一路解釋給學生聽
[00:13:51.000 --> 00:13:53.000]  他講到微非息母
[00:13:53.000 --> 00:13:55.000]  讓學生全部皺著眉頭
[00:13:55.000 --> 00:13:57.000]  他講什麼呢
[00:13:57.000 --> 00:13:58.000]  太高深了
[00:13:58.000 --> 00:14:01.000]  不能夠掌握不能夠明白
[00:14:01.000 --> 00:14:03.000]  沒錯老師覺得很開心
[00:14:03.000 --> 00:14:06.000]  因為能夠掌握這麼多高深的理論
[00:14:06.000 --> 00:14:09.000]  但學生沒有任何的得益
[00:14:09.000 --> 00:14:13.000]  因為他們不明白
[00:14:13.000 --> 00:14:15.000]  因為很多人理解
[00:14:15.000 --> 00:14:17.000]  如果是要真正的教導
[00:14:17.000 --> 00:14:20.000]  是要讓學生在他的狀況
[00:14:20.000 --> 00:14:24.000]  他的程度當中去明白去了解
[00:14:24.000 --> 00:14:25.000]  如果沒有了愛
[00:14:25.000 --> 00:14:27.000]  作為一個動機
[00:14:27.000 --> 00:14:29.000]  可能很偉大的事情
[00:14:29.000 --> 00:14:31.000]  顯得沒有價值
[00:14:31.000 --> 00:14:33.000]  因此聖經裡面特別提到
[00:14:33.000 --> 00:14:36.000]  愛是聯絡全德的
[00:14:36.000 --> 00:14:38.000]  因為美德在愛裡面
[00:14:38.000 --> 00:14:39.000]  將它聯繫在一起
[00:14:39.000 --> 00:14:41.000]  產生那個價值
[00:14:41.000 --> 00:14:42.000]  但如果沒有了愛
[00:14:42.000 --> 00:14:44.000]  這些的德行
[00:14:44.000 --> 00:14:48.000]  都會失去了它的價值
[00:14:48.000 --> 00:14:49.000]  因此當我們讀到聖經的時候
[00:14:49.000 --> 00:14:50.000]  我們就很清楚看到
[00:14:50.000 --> 00:14:52.000]  上帝不斷勉勵我們
[00:14:52.000 --> 00:14:55.000]  向上反思一個問題
[00:14:55.000 --> 00:14:57.000]  就是我做這件事情
[00:14:57.000 --> 00:15:00.000]  我是否以愛心去做
[00:15:00.000 --> 00:15:04.000]  是否憑著愛心去做這件事情
[00:15:04.000 --> 00:15:06.000]  如果不是憑著愛心
[00:15:06.000 --> 00:15:09.000]  我們要去小心去調整
[00:15:09.000 --> 00:15:12.000]  去尋求神給你這種愛的動機
[00:15:12.000 --> 00:15:14.000]  去作各樣的服事
[00:15:14.000 --> 00:15:15.000]  各樣的工作
[00:15:15.000 --> 00:15:18.000]  各樣的善行
[00:15:18.000 --> 00:15:19.000]  我們再看下去的時候
[00:15:19.000 --> 00:15:21.000]  去到第四到第七節
[00:15:21.000 --> 00:15:25.000]  大家會經常在哪裡聽到呢?
[00:15:25.000 --> 00:15:27.000]  大家會在婚禮聽過很多次了
[00:15:27.000 --> 00:15:29.000]  有沒有人會唸這幾節經文?
[00:15:29.000 --> 00:15:31.000]  很多都會唸的
[00:15:31.000 --> 00:15:34.000]  這幾節經文給我們很多的面泥
[00:15:34.000 --> 00:15:37.000]  讓我們知道愛是怎樣的
[00:15:37.000 --> 00:15:40.000]  它不是想定義愛是什麼
[00:15:40.000 --> 00:15:41.000]  只是將愛
[00:15:41.000 --> 00:15:44.000]  真實的愛有的表現
[00:15:44.000 --> 00:15:45.000]  來說出來
[00:15:45.000 --> 00:15:47.000]  是讓我們很小心去分辨
[00:15:47.000 --> 00:15:50.000]  究竟我自己是否真是愛呢?
[00:15:50.000 --> 00:15:53.000]  我有沒有這些愛的表現呢?
[00:15:53.000 --> 00:15:55.000]  還是我只是感覺自己很有感情
[00:15:55.000 --> 00:15:56.000]  很有感受
[00:15:56.000 --> 00:15:59.000]  就覺得自己去愛
[00:15:59.000 --> 00:16:01.000]  聖經說愛是什麼呢?
[00:16:01.000 --> 00:16:04.000]  愛是恆久忍耐
[00:16:04.000 --> 00:16:06.000]  又有恩慈
[00:16:06.000 --> 00:16:08.000]  有人說很奇怪
[00:16:08.000 --> 00:16:09.000]  聖經這樣說
[00:16:09.000 --> 00:16:11.000]  好像比較生硬
[00:16:11.000 --> 00:16:14.000]  應該說愛是浪漫體刻的
[00:16:14.000 --> 00:16:18.000]  愛是滿有美感的
[00:16:18.000 --> 00:16:19.000]  這些都是一部份
[00:16:19.000 --> 00:16:21.000]  但聖經一開始就說
[00:16:21.000 --> 00:16:25.000]  愛是恆久忍耐
[00:16:25.000 --> 00:16:27.000]  或者再準確一點說
[00:16:27.000 --> 00:16:28.000]  聖經原來的含義是
[00:16:28.000 --> 00:16:32.000]  愛是長久受苦
[00:16:32.000 --> 00:16:34.000]  因此我們英文聖經翻譯
[00:16:34.000 --> 00:16:38.000]  Love is long suffering
[00:16:38.000 --> 00:16:39.000]  你會很奇怪
[00:16:39.000 --> 00:16:42.000]  愛為什麼會是受苦呢?
[00:16:42.000 --> 00:16:46.000]  這種受苦不是自己去取一些苦
[00:16:46.000 --> 00:16:49.000]  而是因為很願意為了愛對方
[00:16:49.000 --> 00:16:53.000]  甚至自己犧牲了自己的權益
[00:16:53.000 --> 00:16:55.000]  放棄一些自由
[00:16:55.000 --> 00:16:58.000]  接受一些限制
[00:16:58.000 --> 00:17:03.000]  為了能夠讓對方得到好處
[00:17:03.000 --> 00:17:07.000]  一個很簡單的例子
[00:17:07.000 --> 00:17:11.000]  一位太太患了長期病患
[00:17:11.000 --> 00:17:13.000]  不能自己照顧自己
[00:17:13.000 --> 00:17:15.000]  必須有人在旁邊照顧
[00:17:15.000 --> 00:17:19.000]  她的丈夫一直體會到她的需要
[00:17:19.000 --> 00:17:21.000]  她自己有一份好的工作
[00:17:21.000 --> 00:17:23.000]  但經過一段時間的考慮之後
[00:17:23.000 --> 00:17:26.000]  她就決心辭退這份工作
[00:17:26.000 --> 00:17:31.000]  因為她很想能夠全心去照顧她太太
[00:17:31.000 --> 00:17:34.000]  很多年前當我去探望他們的時候
[00:17:34.000 --> 00:17:37.000]  我突然間明白什麼叫做愛
[00:17:37.000 --> 00:17:40.000]  她放下自己一份最歡喜的工作
[00:17:40.000 --> 00:17:44.000]  但她很想能夠將更好的福事
[00:17:44.000 --> 00:17:46.000]  帶給自己的太太
[00:17:46.000 --> 00:17:50.000]  讓她在病患中得到所需要的照顧
[00:17:50.000 --> 00:17:53.000]  她是恆久忍耐
[00:17:53.000 --> 00:17:55.000]  她是付出代價
[00:17:55.000 --> 00:17:59.000]  為了真正地愛她的太太
[00:17:59.000 --> 00:18:02.000]  因為你剛才說到愛是恆久忍耐
[00:18:02.000 --> 00:18:04.000]  又有恩慈
[00:18:04.000 --> 00:18:07.000]  恩慈是一種榮譽的含義
[00:18:07.000 --> 00:18:11.000]  亦意味著願意去體貼別人的軟弱
[00:18:11.000 --> 00:18:13.000]  體貼別人的需要
[00:18:13.000 --> 00:18:17.000]  因此很容易地與人相處
[00:18:17.000 --> 00:18:19.000]  當然有時候我們會明白
[00:18:19.000 --> 00:18:21.000]  我們有時候也會說笑
[00:18:21.000 --> 00:18:25.000]  我們說到一些夫妻有很多年的長期婚姻
