
[00:00:00.000 --> 00:00:02.920]  今天早上我們在崇拜當中
[00:03:04.280 --> 00:03:06.440]  保羅我不單止在你們當中
[00:03:06.440 --> 00:03:09.560]  深勤的勞碌晝夜的去作供
[00:03:09.560 --> 00:03:14.000]  而且我在你們當中怎樣去行事為任
[00:03:14.000 --> 00:03:17.360]  我怎樣存著一個聖潔一個公義
[00:03:17.360 --> 00:03:21.680]  無可指責在你們當中去作見證
[00:03:21.680 --> 00:03:25.920]  聖潔這個重心是指內心的一種態度
[00:03:25.920 --> 00:03:30.320]  侍奉上帝的態度是存著一份單純的心智
[00:03:30.320 --> 00:03:35.840]  公義是強調客觀的行事為人的準則
[00:03:35.840 --> 00:03:38.320]  是符合上帝的要求
[00:03:38.320 --> 00:03:41.080]  保羅說我就是存著聖潔的心態
[00:03:41.080 --> 00:03:44.880]  存著按照上帝的原則去生活
[00:03:44.880 --> 00:03:47.560]  在你們當中我是無可指責的
[00:03:47.560 --> 00:03:52.280]  保羅在這裡不是在說他對在貼索雷加的人
[00:03:52.280 --> 00:03:56.200]  當中的工作所作的每一件事是沒有瑕疵
[00:03:56.200 --> 00:03:58.440]  完全沒有缺點不是
[00:03:58.440 --> 00:04:01.680]  保羅在這裡的表達是要說出一樣東西
[00:04:01.680 --> 00:04:05.880]  我在你們當中行事為人是光明磊落
[00:04:05.880 --> 00:04:10.120]  動機純正以至他可以停手航空
[00:04:10.120 --> 00:04:11.960]  在你們面前去說
[00:04:11.960 --> 00:04:15.280]  我做每一件事都是為了你們好處的緣故
[00:04:15.280 --> 00:04:17.600]  保羅在這裡無所懼怕的去說出
[00:04:17.600 --> 00:04:23.400]  他自己心中這一份的態度和這一份的心態
[00:04:23.400 --> 00:04:26.480]  在這裡保羅在這裡說我所作的一切
[00:04:26.480 --> 00:04:29.160]  有神在這裡做見證
[00:04:29.160 --> 00:04:30.960]  有上帝在這裡見證
[00:04:30.960 --> 00:04:32.240]  有你們做見證
[00:04:32.240 --> 00:04:34.680]  也有上帝在這裡做見證
[00:04:34.680 --> 00:04:39.040]  在這裡保羅用了兩節經文去說
[00:04:39.040 --> 00:04:42.440]  同樣在回應前面的人跟他說
[00:04:42.440 --> 00:04:45.960]  你是藏著一個心一個的貪念
[00:04:45.960 --> 00:04:51.360]  一份自我的榮耀來到當中去作供
[00:04:51.360 --> 00:04:55.880]  但保羅在這裡用了很精簡的兩節經文
[00:04:55.880 --> 00:04:59.600]  就帶出了我在你們無論心態上
[00:04:59.600 --> 00:05:00.840]  無論我所作的
[00:05:00.840 --> 00:05:03.480]  有你們做見證也有上帝做見證
[00:05:03.480 --> 00:05:05.520]  究竟我是不是藏著一份貪念
[00:05:05.520 --> 00:05:09.440]  抑或我是無私的在你們當中去工作
[00:05:09.440 --> 00:05:12.040]  接著在第十一到第十二節
[00:05:12.040 --> 00:05:13.440]  保羅繼續去說
[00:05:13.440 --> 00:05:18.000]  他用兩個形象去說出
[00:05:18.000 --> 00:05:21.040]  他跟貼薩羅尼加信徒的一種關係
[00:05:21.040 --> 00:05:24.080]  一種是父親一種是母親
[00:05:24.080 --> 00:05:25.600]  第十一十二節保羅說
[00:05:25.600 --> 00:05:28.400]  你們也曉得我們怎樣勸勉你們
[00:05:28.400 --> 00:05:30.920]  安慰你們祝福你們各人
[00:05:30.920 --> 00:05:33.480]  好像父親待兒子的兒女一樣
[00:05:33.480 --> 00:05:36.680]  要叫你們行事對得起那召你們
[00:05:36.680 --> 00:05:39.120]  盡他覺得榮耀的神
[00:05:39.120 --> 00:05:42.440]  在這裡保羅去說
[00:05:42.440 --> 00:05:45.720]  自己就好像一個父親的形象
[00:05:45.720 --> 00:05:48.200]  在之前的一些經文
[00:05:48.200 --> 00:05:51.120]  保羅用了母親的形象去對待你們
[00:05:51.120 --> 00:05:54.280]  現在保羅用了一個父親的形象
[00:05:54.280 --> 00:05:57.040]  用母親的形象代表著一種溫柔
[00:05:57.040 --> 00:05:59.400]  養育的溫柔和慈愛
[00:05:59.400 --> 00:06:01.600]  以及表達自己怎樣的犧牲
[00:06:01.600 --> 00:06:03.000]  在這個質素上
[00:06:03.000 --> 00:06:05.440]  用父親的形象
[00:06:05.440 --> 00:06:07.720]  著重在一個
[00:06:07.720 --> 00:06:09.600]  可以說保羅用了幾個字去形容
[00:06:09.600 --> 00:06:13.080]  是勸勉、安慰和祝福
[00:06:13.080 --> 00:06:15.200]  作為一個盡責的父親
[00:06:15.200 --> 00:06:17.440]  怎樣表達自己對兒女的愛呢?
[00:06:17.440 --> 00:06:19.200]  就是勸勉他們
[00:06:19.200 --> 00:06:23.680]  教導他們怎樣去作一個跟隨上帝的人
[00:06:23.680 --> 00:06:25.040]  在他們患難當中的時候
[00:06:25.040 --> 00:06:26.560]  怎樣去安慰他們
[00:06:26.560 --> 00:06:29.240]  也都在行事為人裡面
[00:06:29.240 --> 00:06:30.960]  祝福他們應該怎樣做
[00:06:30.960 --> 00:06:33.320]  去遵行上帝的吩咐
[00:06:33.320 --> 00:06:37.160]  在母親和父親這個形象裡面
[00:06:37.160 --> 00:06:39.400]  其實都有少許的重點不同
[00:06:39.400 --> 00:06:42.120]  母親怎樣養育一個孩子的成長
[00:06:42.120 --> 00:06:46.880]  可能可以比喻一個初信耶穌的人的信徒
[00:06:46.880 --> 00:06:49.000]  母親怎樣去呵護他們
[00:06:49.000 --> 00:06:50.280]  養育他們
[00:06:50.280 --> 00:06:53.080]  很溫柔地幫助他們
[00:06:53.080 --> 00:06:55.880]  能夠在剛剛出生的過程裡面
[00:06:55.880 --> 00:06:59.480]  怎樣一步一步地生命有一個成長
[00:06:59.480 --> 00:07:01.840]  接著對成長到某個地步
[00:07:01.840 --> 00:07:03.560]  父親的角色
[00:07:03.560 --> 00:07:05.560]  就是要教導兒女
[00:07:05.560 --> 00:07:10.040]  怎樣去作一個健康的人的成長
[00:07:10.040 --> 00:07:11.600]  有責任作父親
[00:07:11.600 --> 00:07:13.680]  有責任將一個福音的真理
[00:07:13.680 --> 00:07:16.840]  和一個上帝的標準去教導他們
[00:07:16.840 --> 00:07:20.200]  讓他們過一個基督徒的生活
[00:07:20.200 --> 00:07:21.840]  保羅在這裡說
[00:07:21.840 --> 00:07:22.960]  他傳給他們
[00:07:22.960 --> 00:07:24.280]  他們相信之後
[00:07:24.280 --> 00:07:26.080]  他的責任不是就這樣完了
[00:07:26.080 --> 00:07:26.960]  是要教導他們
[00:07:26.960 --> 00:07:29.320]  怎樣一生當中行事為人
[00:07:29.320 --> 00:07:31.920]  能夠怎樣去遵行上帝的吩咐
[00:07:31.920 --> 00:07:34.920]  在真道上能夠長大成人
[00:07:34.920 --> 00:07:39.120]  所以保羅是他們一個屬靈的父親
[00:07:39.120 --> 00:07:42.280]  保羅在這裡說
[00:07:42.280 --> 00:07:45.320]  不單止他在他當中的受
[00:07:45.320 --> 00:07:46.440]  他有一份責任
[00:07:46.440 --> 00:07:48.320]  就算他不在他們當中
[00:07:48.320 --> 00:07:50.800]  他覺得他自己仍然有一個
[00:07:50.800 --> 00:07:52.680]  屬靈父親的責任
[00:07:52.680 --> 00:07:55.600]  去教導他們怎樣走一條
[00:07:55.600 --> 00:07:57.960]  正確跟從上帝的路
[00:07:57.960 --> 00:07:59.960]  接著在第十二節
[00:07:59.960 --> 00:08:00.880]  保羅在這裡說
[00:08:00.880 --> 00:08:02.280]  為什麼要做這些事
[00:08:02.280 --> 00:08:03.520]  為什麼要祝福你們
[00:08:03.520 --> 00:08:04.440]  為什麼要勸勉你們
[00:08:04.440 --> 00:08:05.840]  為什麼要安慰你們
[00:08:05.840 --> 00:08:07.040]  一個目的
[00:08:07.040 --> 00:08:10.240]  目的就是要你們行事為人
[00:08:10.240 --> 00:08:13.960]  要對得起那個召你們的主
[00:08:13.960 --> 00:08:16.360]  保羅在這裡的意思不是說
[00:08:16.360 --> 00:08:18.000]  一個行為主義
[00:08:18.000 --> 00:08:21.160]  就是說你要做好什麼行為
[00:08:21.160 --> 00:08:24.520]  才可以進入上帝的角度裡面
[00:08:24.520 --> 00:08:25.800]  保羅的意思就是說
[00:08:25.800 --> 00:08:28.800]  當我們去認識上帝
[00:08:28.800 --> 00:08:31.320]  當我們說接受這個救恩
[00:08:31.320 --> 00:08:33.880]  當我們說願意跟從上帝的時候
[00:08:33.880 --> 00:08:35.840]  我們有一個新的生命
[00:08:35.840 --> 00:08:37.240]  當有一個新的生命的時候
[00:08:37.240 --> 00:08:41.720]  我們應該有一個新的行為的態度
[00:08:41.720 --> 00:08:44.480]  和一個表現出來
[00:08:44.480 --> 00:08:48.960]  我們應該要這個表現配得上
[00:08:48.960 --> 00:08:51.600]  我們是一群跟從上帝的人
[00:08:51.600 --> 00:08:52.840]  目的是什麼呢
[00:08:52.840 --> 00:08:55.440]  不是要別人稱讚我們有多好
[00:08:55.440 --> 00:08:57.800]  而是最重要的是要讓人見到
[00:08:57.800 --> 00:09:00.120]  這個榮耀的一個上帝
[00:09:00.120 --> 00:09:03.600]  指向的仍然是要讓上帝得著
[00:09:03.600 --> 00:09:05.880]  這一份的榮耀
[00:09:05.880 --> 00:09:07.960]  保羅在這裡說
[00:09:07.960 --> 00:09:10.960]  勸勉、鼓勵和忠告
[00:09:10.960 --> 00:09:16.360]  要在生活上怎樣讓上帝得喜悅
[00:09:16.360 --> 00:09:22.360]  保羅在這裡仍然去作一個辯護
[00:09:22.360 --> 00:09:25.040]  針對他不是藏著一份貪心
[00:09:25.040 --> 00:09:26.640]  叫人去跟從他
[00:09:26.640 --> 00:09:28.440]  叫自己得著利益
[00:09:28.440 --> 00:09:29.320]  保羅在這裡表明
[00:09:29.320 --> 00:09:31.680]  他從來沒有用淺味的話
[00:09:31.680 --> 00:09:33.640]  去討好其他的人
[00:09:33.640 --> 00:09:35.840]  他只是按照上帝給他的吩咐
[00:09:35.840 --> 00:09:40.640]  去教導、去養育這一群信了耶穌的人
[00:09:40.640 --> 00:09:44.800]  去怎樣能夠有一個正確的健康的成長
[00:09:44.800 --> 00:09:48.480]  接著在第十三到第十六節
[00:09:48.480 --> 00:09:53.320]  保羅在這裡再去帶出一個感恩
[00:09:53.320 --> 00:09:54.360]  他感恩什麼呢?
[00:09:54.360 --> 00:09:55.640]  保羅在這裡帶出
[00:09:55.640 --> 00:09:57.240]  其實在第一章裡面
[00:09:57.240 --> 00:10:02.320]  我們看到貼薩羅尼加的人蒙上帝的揀選
[00:10:02.320 --> 00:10:04.760]  我們怎樣知道這一群貼薩羅尼加的人
[00:10:04.760 --> 00:10:06.640]  是蒙上帝的揀選呢?
[00:10:06.640 --> 00:10:11.440]  其實是透過保羅和他的同工宣講上帝的真理
[00:10:11.440 --> 00:10:15.680]  接著看到貼薩羅尼加的人的相信
[00:10:15.680 --> 00:10:16.880]  有人傳福音
[00:10:16.880 --> 00:10:18.880]  然後他們願意去相信
[00:10:18.880 --> 00:10:21.040]  所以在過程裡面顯示
[00:10:21.040 --> 00:10:23.040]  這群人蒙上帝揀選
[00:10:23.040 --> 00:10:25.920]  得著上帝所給他們的救恩
[00:10:25.920 --> 00:10:28.480]  在第二章的一至十二節那裡
[00:10:28.480 --> 00:10:33.880]  解釋了這一群保羅怎樣去將福音傳給他們
[00:10:33.880 --> 00:10:36.160]  用什麼態度、什麼方式
[00:10:36.160 --> 00:10:38.120]  去將福音傳給他們知道
[00:10:38.120 --> 00:10:41.280]  接著在十三到十六節
[00:10:41.280 --> 00:10:43.320]  繼續去講進一步去解釋
[00:10:43.320 --> 00:10:45.280]  他們相信了福音之後
[00:10:45.280 --> 00:10:47.280]  他們怎樣相信這個福音呢?
[00:10:47.280 --> 00:10:49.520]  用什麼態度接受這個福音呢?
[00:10:49.520 --> 00:10:53.480]  保羅繼續在這裡帶出了一個具體的表達
[00:10:53.480 --> 00:10:57.240]  在這裡保羅一面帶出了貼薩羅尼加的人
[00:10:57.240 --> 00:11:00.160]  對福音有一個很積極的回應
[00:11:00.160 --> 00:11:04.240]  保羅為了他們有一個積極的回應去感謝上帝
[00:11:04.240 --> 00:11:06.120]  同時保羅也說
[00:11:06.120 --> 00:11:07.880]  在傳福音的過程裡面
[00:11:07.880 --> 00:11:10.360]  有一群人去阻撓他們
[00:11:10.360 --> 00:11:13.080]  阻撓保羅去將福音傳開
[00:11:13.080 --> 00:11:14.720]  但是保羅在這裡宣告
[00:11:14.720 --> 00:11:16.760]  這一群抵擋上帝的人
[00:11:16.760 --> 00:11:21.120]  最後上帝會將審判淋到他們的身上
[00:11:21.120 --> 00:11:23.360]  在第十三、第十四節
[00:11:23.360 --> 00:11:24.800]  保羅這樣去說
[00:11:24.800 --> 00:11:27.520]  「為此,我們有不絕的感謝神
[00:11:27.520 --> 00:11:30.160]  因你們聽見我們所傳神的道
[00:11:30.160 --> 00:11:31.520]  就是就領受了
[00:11:31.520 --> 00:11:34.800]  不以為是人的道,乃以為是神的道
[00:11:34.800 --> 00:11:37.200]  這道實在是神的
[00:11:37.200 --> 00:11:40.160]  並且運行在你們信主的人心中
[00:11:40.160 --> 00:11:43.040]  弟兄們,你們曾效法猶太宗
[00:11:43.040 --> 00:11:45.520]  在基督耶穌裡的各教會
[00:11:45.520 --> 00:11:48.480]  因為你們也受了本地人的苦害
[00:11:48.480 --> 00:11:52.080]  像他們受了猶太人的苦害一樣」
[00:11:52.080 --> 00:11:56.160]  在這裡保羅帶出了
[00:11:56.160 --> 00:11:59.600]  他為一群貼薩羅尼加的信徒
[00:11:59.600 --> 00:12:03.000]  他的工作、他付出的愛、他付出的勞苦
[00:12:03.000 --> 00:12:05.240]  當一群貼薩羅尼加的人
[00:12:05.240 --> 00:12:08.880]  他們願意去信耶穌的時候
[00:12:08.880 --> 00:12:11.280]  他為了這件事去感恩
[00:12:11.280 --> 00:12:14.240]  他不僅為了信耶穌感恩
[00:12:14.240 --> 00:12:17.840]  他還說他見到這群貼薩羅尼加的信徒
[00:12:17.840 --> 00:12:19.360]  信了耶穌之後
[00:12:19.360 --> 00:12:21.120]  面對很多的困難
[00:12:21.120 --> 00:12:23.120]  信耶穌不是一帆風順
[00:12:23.120 --> 00:12:25.760]  信耶穌反而面對很多的艱難
[00:12:25.760 --> 00:12:28.080]  但是這群貼薩羅尼加的信徒
[00:12:28.080 --> 00:12:29.920]  他們面對艱難的時候
[00:12:29.920 --> 00:12:33.360]  他們仍然繼續去相信耶穌
[00:12:33.360 --> 00:12:35.920]  仍然專心地去跟從耶穌
[00:12:35.920 --> 00:12:39.200]  保羅繼續為他們有這份的心
[00:12:39.200 --> 00:12:40.280]  感謝神
[00:12:40.280 --> 00:12:41.680]  這個就是保羅說
[00:12:41.680 --> 00:12:43.480]  這個就是我的喜樂
[00:12:43.480 --> 00:12:44.680]  在這裡
[00:12:44.680 --> 00:12:48.360]  保羅去圍到這一群的
[00:12:48.360 --> 00:12:49.560]  接受了耶穌的信徒
[00:12:49.560 --> 00:12:51.880]  感謝上帝的原因
[00:12:51.880 --> 00:12:53.080]  他一說
[00:12:53.080 --> 00:12:54.240]  這一群的人
[00:12:54.240 --> 00:12:57.240]  他沒有看保羅傳的道是人的道
[00:12:57.240 --> 00:12:58.000]  保羅說
[00:12:58.000 --> 00:13:00.040]  當我去傳給你們聽的時候
[00:13:00.040 --> 00:13:04.280]  你們不以為這些是我的說話
[00:13:04.280 --> 00:13:05.480]  不是人的道
[00:13:05.480 --> 00:13:06.400]  而是他知道
[00:13:06.400 --> 00:13:08.960]  這個是上帝的救恩
[00:13:08.960 --> 00:13:12.360]  這個是上帝為他們所設立的救恩
[00:13:12.360 --> 00:13:15.480]  所以他們就接受這個救恩
[00:13:15.480 --> 00:13:17.920]  接受這個是神的道
[00:13:17.920 --> 00:13:21.040]  所以他們就按照保羅所說
[00:13:21.040 --> 00:13:23.400]  這個是上帝的道
[00:13:23.400 --> 00:13:26.080]  很真心地接受在心裡面
[00:13:26.080 --> 00:13:27.320]  很尊敬
[00:13:27.320 --> 00:13:30.560]  很認真的去跟從這位主
[00:13:30.560 --> 00:13:34.040]  保羅可以這麼說
[00:13:34.040 --> 00:13:37.040]  他再用另一個層面去扭曲
[00:13:37.040 --> 00:13:38.280]  當時有一群人說
[00:13:38.280 --> 00:13:39.560]  保羅所說的道
[00:13:39.560 --> 00:13:40.720]  都是他自己作出來
[00:13:40.720 --> 00:13:42.120]  都是他自己的意思
[00:13:42.120 --> 00:13:42.760]  但保羅說
[00:13:42.760 --> 00:13:43.760]  你看看
[00:13:43.760 --> 00:13:45.000]  現在這一群人
[00:13:45.000 --> 00:13:46.760]  他們願意去相信
[00:13:46.760 --> 00:13:49.400]  我所說的不是來自我自己
[00:13:49.400 --> 00:13:50.720]  不是我作出來的
[00:13:50.720 --> 00:13:53.000]  是上帝來的訊息
[00:13:53.000 --> 00:13:57.040]  是來自上帝拯救的一個訊息
[00:13:57.040 --> 00:13:59.720]  保羅在這裡去說出
[00:13:59.720 --> 00:14:01.560]  當你們有這麼多人
[00:14:01.560 --> 00:14:03.880]  願意去接受上帝的真理的時候
[00:14:03.880 --> 00:14:05.960]  證明這個不是
[00:14:05.960 --> 00:14:09.400]  我去作出來的一個信仰
[00:14:09.400 --> 00:14:11.720]  不是我作出來的一些意思
[00:14:11.720 --> 00:14:13.640]  而是證明真真實實
[00:14:13.640 --> 00:14:16.040]  這個是上帝的真理
[00:14:16.040 --> 00:14:19.480]  其實在保羅的全道生涯裡面
[00:14:19.480 --> 00:14:21.480]  其實不少的情況
[00:14:21.480 --> 00:14:23.160]  很多人都去質疑
[00:14:23.160 --> 00:14:25.040]  保羅所說的不是來自上帝
[00:14:25.040 --> 00:14:27.320]  無論是那些未信的猶太人
[00:14:27.320 --> 00:14:29.920]  或者一些外邦的官員
[00:14:29.920 --> 00:14:31.080]  或者外邦人
[00:14:31.080 --> 00:14:34.600]  其實保羅都經歷過很多這些的指控
[00:14:34.600 --> 00:14:37.080]  無論在教未信的人當中
[00:14:37.080 --> 00:14:40.680]  在教會裡面一些不正確的人的信仰
[00:14:40.680 --> 00:14:42.600]  都去指控保羅
[00:14:42.600 --> 00:14:45.560]  你所說的不是來自上帝
[00:14:45.560 --> 00:14:48.200]  但是保羅在這裡去說
[00:14:48.200 --> 00:14:50.120]  去稱讚這一班的
[00:14:50.120 --> 00:14:51.960]  貼撒羅尼加教會的信徒
[00:14:51.960 --> 00:14:56.040]  他說你們去聽我的訊息的時候
[00:14:56.040 --> 00:14:59.280]  你們知道這個不是我的意思
[00:14:59.280 --> 00:15:01.920]  這個是神的道
[00:15:01.920 --> 00:15:04.960]  所以當一班的貼撒羅尼加信徒
[00:15:04.960 --> 00:15:06.960]  他們有這個心態的時候
[00:15:06.960 --> 00:15:08.200]  或者有這個態度的時候
[00:15:08.200 --> 00:15:10.280]  對保羅來說是一個很大的鼓勵
[00:15:10.280 --> 00:15:13.240]  和一個很大的安慰
[00:15:13.240 --> 00:15:15.840]  接著在第14節裡面
[00:15:15.840 --> 00:15:19.840]  保羅再去欣賞貼撒羅尼加信徒
[00:15:19.840 --> 00:15:24.120]  就是說你們效法在猶太中
[00:15:24.120 --> 00:15:26.240]  那些信耶穌的人
[00:15:26.240 --> 00:15:27.600]  一些猶太人
[00:15:27.600 --> 00:15:32.200]  他們怎樣受到未信的猶太人的迫害
[00:15:32.200 --> 00:15:36.560]  現在你們都同樣受本地人的迫害一樣
[00:15:36.560 --> 00:15:37.600]  你們看
[00:15:37.600 --> 00:15:42.080]  你們看到那些猶太教會裡面的人
[00:15:42.080 --> 00:15:45.360]  受著猶太人同族同胞的迫害
[00:15:45.360 --> 00:15:47.360]  但是你看到他們怎樣去
[00:15:47.360 --> 00:15:50.840]  堅毅仍然忠心的去跟從耶穌
[00:15:50.840 --> 00:15:52.720]  今天你們效法他們
[00:15:52.720 --> 00:15:55.800]  你們效法這一班猶太人的教會
[00:15:55.800 --> 00:15:59.200]  你們都同樣受到本地人的一個迫害
[00:15:59.200 --> 00:16:01.800]  但是你們學校他們
[00:16:01.800 --> 00:16:03.480]  縱然受迫害
[00:16:03.480 --> 00:16:08.560]  仍然是專心的去跟從耶穌
[00:16:08.560 --> 00:16:11.960]  保羅在這裡帶出了一個信息
[00:16:11.960 --> 00:16:17.200]  猶太人的教會受到他們同族人的迫害
[00:16:17.200 --> 00:16:20.400]  你們今天受著本地人的迫害
[00:16:20.400 --> 00:16:22.320]  都是一脈相承
[00:16:22.320 --> 00:16:24.080]  有個共同點是什麼呢
[00:16:24.080 --> 00:16:25.600]  當然他們是猶太人
[00:16:25.600 --> 00:16:26.560]  你們是外邦人
[00:16:26.560 --> 00:16:27.960]  這個沒有共同點
[00:16:27.960 --> 00:16:29.120]  但是共同點就是
[00:16:29.120 --> 00:16:31.400]  你們都是因為信耶穌的緣故
[00:16:31.400 --> 00:16:33.400]  受到迫害
[00:16:33.400 --> 00:16:39.000]  保羅在這裡帶出一個很重要的信息
[00:16:39.000 --> 00:16:40.520]  這一班猶太人
[00:16:40.520 --> 00:16:42.040]  他們在迫害當中
[00:16:42.040 --> 00:16:45.240]  仍然堅守、堅心的跟從耶穌
[00:16:45.240 --> 00:16:47.400]  證明這個是上帝的道
[00:16:47.400 --> 00:16:50.360]  今天你們同樣在患難當中
[00:16:50.360 --> 00:16:52.200]  仍然持守這個信仰
[00:16:52.200 --> 00:16:53.480]  跟從耶穌
[00:16:53.480 --> 00:16:58.320]  同樣證明這個道實在是神的
[00:16:58.320 --> 00:17:01.280]  接著在第十五、十六節
[00:17:01.280 --> 00:17:03.120]  保羅繼續帶出了
[00:17:03.120 --> 00:17:05.120]  那些迫害你們的人
[00:17:05.120 --> 00:17:09.200]  你們不用憂慮或不用擔心
[00:17:09.200 --> 00:17:10.320]  保羅在這裡說出
[00:17:10.320 --> 00:17:13.520]  迫害你們的人的結局會是怎樣呢
[00:17:13.520 --> 00:17:15.200]  在第十五、十六節說
[00:17:15.200 --> 00:17:17.680]  「這猶太人殺了主耶穌
[00:17:17.680 --> 00:17:20.160]  然後把我們趕出去
[00:17:20.160 --> 00:17:21.640]  他們不得神的喜悅
[00:17:21.640 --> 00:17:23.360]  且與眾人為敵
[00:17:23.360 --> 00:17:25.320]  不許我們傳道給外邦人
[00:17:25.320 --> 00:17:26.680]  使外邦人得救
[00:17:26.680 --> 00:17:28.920]  上上充滿自己的罪惡
[00:17:28.920 --> 00:17:30.920]  神的憤怒臨在他們身上
[00:17:30.920 --> 00:17:32.920]  已經到了極處」
[00:17:32.920 --> 00:17:35.720]  在這裡保羅提到
[00:17:35.720 --> 00:17:37.960]  這一班猶太人
[00:17:37.960 --> 00:17:42.840]  怎樣去迫害同族的人
[00:17:42.840 --> 00:17:43.920]  保羅指出
[00:17:43.920 --> 00:17:49.280]  這些不信耶穌的猶太人
[00:17:49.280 --> 00:17:51.000]  他們的行徑
[00:17:51.000 --> 00:17:54.160]  他們因著不信的緣故
[00:17:54.160 --> 00:17:57.520]  上帝的憤怒必然臨到他們身上
[00:17:57.520 --> 00:18:01.480]  他們不單不相信這是神的道
[00:18:01.480 --> 00:18:04.040]  也不讓其他人傳講
[00:18:04.040 --> 00:18:06.080]  耶穌是拯救的
[00:18:06.080 --> 00:18:08.200]  耶穌是救主的訊息
[00:18:08.200 --> 00:18:11.680]  使其他人都得不到這個拯救
[00:18:11.680 --> 00:18:12.800]  保羅在這裡說
[00:18:12.800 --> 00:18:14.320]  這一班敵黨的人
