
[00:00:00.000 --> 00:00:04.400]  在前幾天我有機會留心到一些圖片
[00:04:03.400 --> 00:04:06.400]  你會發覺保羅同樣在說這種平安
[00:04:06.400 --> 00:04:08.400]  這種平安是怎樣的平安呢?
[00:04:08.400 --> 00:04:12.400]  你看看聖經第四章第七節
[00:04:13.400 --> 00:04:16.400]  聖經說:我們有這寶貝在雅氣裡
[00:04:16.400 --> 00:04:20.400]  是要顯明這極大的能力是屬於神
[00:04:20.400 --> 00:04:22.400]  不是出於我們
[00:04:22.400 --> 00:04:26.400]  聖經說到有寶貝在雅氣裡
[00:04:26.400 --> 00:04:27.400]  沒錯
[00:04:27.400 --> 00:04:29.400]  保羅都經歷過很多苦難
[00:04:29.400 --> 00:04:30.400]  大家知道
[00:04:30.400 --> 00:04:33.400]  而他經歷過很多苦難的時候
[00:04:33.400 --> 00:04:35.400]  他同樣講述到這種平安
[00:04:35.400 --> 00:04:38.400]  但這種平安是在聖經裡面所說
[00:04:38.400 --> 00:04:44.400]  是主的寶貝藏在保羅的心中
[00:04:44.400 --> 00:04:46.400]  藏在你和我的心中
[00:04:46.400 --> 00:04:49.400]  在前面的聖經第一至第六節的時候
[00:04:49.400 --> 00:04:52.400]  講述到福音的真光
[00:04:52.400 --> 00:04:55.400]  福音的真光照進了我們的內心
[00:04:55.400 --> 00:04:59.400]  這個真光就是聖經所說的
[00:04:59.400 --> 00:05:02.400]  極其珍貴的寶貝
[00:05:02.400 --> 00:05:05.400]  已經藏在我們心裡面
[00:05:05.400 --> 00:05:07.400]  或者說這位復活的主
[00:05:07.400 --> 00:05:11.400]  他的生命已經藏在我們的心裡面
[00:05:11.400 --> 00:05:14.400]  成為我們裡面真正的寶貝
[00:05:14.400 --> 00:05:16.400]  而寶貝藏在什麼地方?
[00:05:16.400 --> 00:05:18.400]  藏在雅氣裡面
[00:05:18.400 --> 00:05:21.400]  當時的人一聽到雅氣就很明白
[00:05:21.400 --> 00:05:23.400]  雅氣是說一些很普遍
[00:05:23.400 --> 00:05:25.400]  很普通的物品
[00:05:25.400 --> 00:05:27.400]  很廉價
[00:05:27.400 --> 00:05:30.400]  或者說很容易破碎
[00:05:30.400 --> 00:05:33.400]  很容易會毀壞的物品
[00:05:33.400 --> 00:05:35.400]  你和我的生命
[00:05:35.400 --> 00:05:38.400]  我們的身體就是一個雅氣
[00:05:38.400 --> 00:05:40.400]  但是保羅繼續說
[00:05:40.400 --> 00:05:42.400]  他說奇妙的地方就是雅氣
[00:05:42.400 --> 00:05:45.400]  雖然經過很多很多不同的衝擊
[00:05:45.400 --> 00:05:48.400]  很多的困難甚至是傷害
[00:05:48.400 --> 00:05:51.400]  但是仍然可以平安
[00:05:51.400 --> 00:05:55.400]  雅氣竟然可以承受這麼多的衝擊
[00:05:55.400 --> 00:05:57.400]  這麼多的傷害
[00:05:57.400 --> 00:05:58.400]  為什麼?
[00:05:58.400 --> 00:06:01.400]  因為裡面有寶貝
[00:06:01.400 --> 00:06:02.400]  所以你再讀的時候
[00:06:02.400 --> 00:06:05.400]  你讀到保羅講述他自己的經歷
[00:06:05.400 --> 00:06:07.400]  在第八節
[00:06:07.400 --> 00:06:10.400]  他說我們雖然四面受壓
[00:06:10.400 --> 00:06:12.400]  很多的壓力
[00:06:12.400 --> 00:06:15.400]  卻沒有壓碎
[00:06:15.400 --> 00:06:16.400]  心理作難
[00:06:16.400 --> 00:06:17.400]  很為難
[00:06:17.400 --> 00:06:19.400]  很多的困擾
[00:06:19.400 --> 00:06:21.400]  但是卻不至於絕望
[00:06:21.400 --> 00:06:22.400]  不會絕望
[00:06:22.400 --> 00:06:25.400]  仍然是充滿著那種盼望
[00:06:25.400 --> 00:06:28.400]  受到迫害卻沒有被丟棄
[00:06:28.400 --> 00:06:30.400]  不會被遺棄
[00:06:30.400 --> 00:06:32.400]  不會被拋棄
[00:06:32.400 --> 00:06:34.400]  因為仍然在神的裡面
[00:06:34.400 --> 00:06:38.400]  所以迫害不會讓我們被丟棄
[00:06:38.400 --> 00:06:40.400]  被打倒了
[00:06:40.400 --> 00:06:43.400]  但是不至於死亡
[00:06:43.400 --> 00:06:47.400]  保羅走路講述到這些經歷
[00:06:47.400 --> 00:06:49.400]  就是在這一切的困難當中
[00:06:49.400 --> 00:06:53.400]  竟然仍然是可以站得住
[00:06:53.400 --> 00:06:56.400]  仍然可以站得穩
[00:06:56.400 --> 00:06:57.400]  沒錯,當你讀的時候
[00:06:57.400 --> 00:06:58.400]  你會發覺
[00:06:58.400 --> 00:07:00.400]  聖經所描述的教徒的人生
[00:07:00.400 --> 00:07:03.400]  不會是無風無浪的
[00:07:03.400 --> 00:07:04.400]  你不會因為信了耶穌之後
[00:07:04.400 --> 00:07:07.400]  你就是百事順利
[00:07:07.400 --> 00:07:08.400]  不是
[00:07:08.400 --> 00:07:11.400]  你會面對著不同的困難
[00:07:11.400 --> 00:07:14.400]  但是一個特別之處就是
[00:07:14.400 --> 00:07:15.400]  你會發覺
[00:07:15.400 --> 00:07:18.400]  竟然自己能夠承受得住
[00:07:18.400 --> 00:07:21.400]  仍然可以平安
[00:07:21.400 --> 00:07:23.400]  不是因為你和我
[00:07:23.400 --> 00:07:27.400]  只因為有寶貝在我們的生命裡面
[00:07:27.400 --> 00:07:29.400]  讓我們更加體會到
[00:07:29.400 --> 00:07:31.400]  不是我自己能夠承受得住
[00:07:31.400 --> 00:07:35.400]  而是因為主的生命在我們裡面
[00:07:35.400 --> 00:07:37.400]  所以剛才你讀第七字的時候
[00:07:37.400 --> 00:07:38.400]  如果你再讀的時候
[00:07:38.400 --> 00:07:40.400]  你會留意到聖經特別講
[00:07:40.400 --> 00:07:45.400]  「是要顯明者極大的能力是屬於神」
[00:07:45.400 --> 00:07:47.400]  或者說出於神
[00:07:47.400 --> 00:07:49.400]  不是出於我們
[00:07:49.400 --> 00:07:52.400]  是神讓我們去體驗去經歷到
[00:07:52.400 --> 00:07:54.400]  祂的能力在我們生命當中
[00:07:54.400 --> 00:08:01.400]  讓我們能夠承擔承受各樣的困難
[00:08:01.400 --> 00:08:04.400]  我剛剛最近再讀一篇文章
[00:08:04.400 --> 00:08:07.400]  講了一位雷宣教士的經歷
[00:08:07.400 --> 00:08:09.400]  我想和大家提他的事情
[00:08:09.400 --> 00:08:13.400]  因為雷宣教士他本身在南美服侍
[00:08:13.400 --> 00:08:17.400]  這個地區衛生環境很差
[00:08:17.400 --> 00:08:21.400]  有一次他發現自己生蟲
[00:08:21.400 --> 00:08:22.400]  是什麼蟲呢
[00:08:22.400 --> 00:08:24.400]  是亞米巴蟲
[00:08:24.400 --> 00:08:27.400]  是一些很難處理的問題
[00:08:27.400 --> 00:08:28.400]  他去看醫生
[00:08:28.400 --> 00:08:30.400]  醫生說你生這種蟲
[00:08:30.400 --> 00:08:33.400]  一定要吃比較重的藥
[00:08:33.400 --> 00:08:34.400]  是什麼藥呢
[00:08:34.400 --> 00:08:36.400]  是一些荷爾蒙的藥
[00:08:36.400 --> 00:08:39.400]  和一些道亞米巴蟲的藥
[00:08:39.400 --> 00:08:42.400]  因為姐妹要一直吃這些藥
[00:08:42.400 --> 00:08:43.400]  在那段時間
[00:08:43.400 --> 00:08:46.400]  他都一直留心身體
[00:08:46.400 --> 00:08:50.400]  但是發現身體有些很特別的徵狀出現
[00:08:50.400 --> 00:08:51.400]  然後他再看醫生
[00:08:51.400 --> 00:08:53.400]  醫生檢查
[00:08:53.400 --> 00:08:55.400]  你懷孕了
[00:08:55.400 --> 00:08:57.400]  有嬰兒
[00:08:57.400 --> 00:08:59.400]  他自己都不留意
[00:08:59.400 --> 00:09:03.400]  然後這個醫生跟他說
[00:09:03.400 --> 00:09:07.400]  你要墮胎了
[00:09:07.400 --> 00:09:09.400]  因為在這種情況下
[00:09:09.400 --> 00:09:10.400]  懷孕了
[00:09:10.400 --> 00:09:11.400]  吃這些藥
[00:09:11.400 --> 00:09:12.400]  特別是荷爾蒙藥
[00:09:12.400 --> 00:09:15.400]  是多數會讓孩子出生的時候
[00:09:15.400 --> 00:09:17.400]  嚴重的缺陷
[00:09:19.400 --> 00:09:21.400]  然後告訴他
[00:09:21.400 --> 00:09:23.400]  你要考慮了
[00:09:23.400 --> 00:09:25.400]  這位姐妹她是基督徒
[00:09:25.400 --> 00:09:26.400]  她知道生命在神的手中
[00:09:26.400 --> 00:09:28.400]  她不願意這樣做
[00:09:28.400 --> 00:09:30.400]  但是內心有很大的掙扎
[00:09:30.400 --> 00:09:32.400]  然後她回家要考慮
[00:09:32.400 --> 00:09:37.400]  和她先生開始一段很黑暗的日子
[00:09:37.400 --> 00:09:39.400]  那段時間她都思想一直掙扎
[00:09:39.400 --> 00:09:42.400]  究竟應不應該放棄孩子
[00:09:42.400 --> 00:09:43.400]  在那段時間
[00:09:43.400 --> 00:09:46.400]  她自己真的覺得很大的壓力
[00:09:46.400 --> 00:09:49.400]  但是心裏一直祈禱的時候
[00:09:49.400 --> 00:09:52.400]  好像上帝安慰她
[00:09:52.400 --> 00:09:54.400]  你放心
[00:09:54.400 --> 00:09:56.400]  我會負責
[00:09:56.400 --> 00:10:02.400]  這位姐妹後來決心讓孩子誕生
[00:10:02.400 --> 00:10:04.400]  而她心裏都會想
[00:10:04.400 --> 00:10:08.400]  就算一輩子要照顧一個嚴重缺陷的孩子
[00:10:08.400 --> 00:10:11.400]  這是上帝給我的侍奉
[00:10:11.400 --> 00:10:13.400]  然後她就跟醫生說
[00:10:13.400 --> 00:10:17.400]  醫生接受他們的決定
[00:10:17.400 --> 00:10:20.400]  然後幫她後來BB出生
[00:10:20.400 --> 00:10:22.400]  BB出生的時候
[00:10:22.400 --> 00:10:24.400]  很多人都很驚訝
[00:10:24.400 --> 00:10:27.400]  驚訝不是因為她是一個嚴重缺陷的孩子
[00:10:27.400 --> 00:10:30.400]  而是一個完全健康的孩子
[00:10:30.400 --> 00:10:32.400]  醫生都覺得很驚奇
[00:10:32.400 --> 00:10:34.400]  為什麼會是這樣
[00:10:34.400 --> 00:10:40.400]  這個孩子今天已經是一個宣教工場裏面的宣教士
[00:10:40.400 --> 00:10:42.400]  大概三十歲的一位姐妹
[00:10:42.400 --> 00:10:47.400]  當我一直讀這段見證的時候
[00:10:47.400 --> 00:10:50.400]  我心裏面體會一件事
[00:10:50.400 --> 00:10:54.400]  當這位宣教士在一個掙扎的過程當中
[00:10:54.400 --> 00:10:57.400]  那種壓力不是她能夠承擔
[00:10:57.400 --> 00:11:01.400]  但是上帝給她有心靈的力量承擔
[00:11:01.400 --> 00:11:04.400]  而且有平安接受這件事
[00:11:04.400 --> 00:11:07.400]  但同時我想到另一些情況
[00:11:07.400 --> 00:11:09.400]  我們中間大家可能會知道明天
[00:11:09.400 --> 00:11:13.400]  我們中間的相見群體有他們的浸泥
[00:11:13.400 --> 00:11:16.400]  通常在復活節之後第二天他們有浸泥
[00:11:16.400 --> 00:11:21.400]  而浸泥裏面他們有本印刷出來的一個見證集
[00:11:21.400 --> 00:11:23.400]  很多時候我看到他們見證集的時候
[00:11:23.400 --> 00:11:25.400]  都心裏面很感動
[00:11:25.400 --> 00:11:27.400]  很多弟兄姊妹
[00:11:27.400 --> 00:11:31.400]  很多父母講述他們的孩子
[00:11:31.400 --> 00:11:35.400]  在那個成長過程當中的困難
[00:11:35.400 --> 00:11:40.400]  很多弱智或者相見的很多孩子
[00:11:40.400 --> 00:11:45.400]  這些父母講我們都不想到可以捱得住
[00:11:45.400 --> 00:11:47.400]  但上帝竟然讓我們認識住
[00:11:47.400 --> 00:11:49.400]  亦都有那種力量
[00:11:49.400 --> 00:11:53.400]  今日竟然可以帶孩子成長到今天
[00:11:53.400 --> 00:11:56.400]  一直講述他們所經歷的事情
[00:11:56.400 --> 00:12:00.400]  無論孩子出生是健康或是缺憾
[00:12:00.400 --> 00:12:03.400]  但他們都在經歷這位上帝
[00:12:03.400 --> 00:12:06.400]  會讓他們有力量去承受得住
[00:12:06.400 --> 00:12:08.400]  我們常常講
[00:12:08.400 --> 00:12:12.400]  信仰不是用來解釋苦難
[00:12:12.400 --> 00:12:17.400]  信仰是用來承托苦難
[00:12:17.400 --> 00:12:19.400]  而因為聖經清楚講給我們知道
[00:12:19.400 --> 00:12:21.400]  領受主耶穌的救恩
[00:12:21.400 --> 00:12:25.400]  不單止應許給我們將來的永生
[00:12:25.400 --> 00:12:29.400]  而是今天祂在你裏面成為了寶貝
[00:12:29.400 --> 00:12:32.400]  以至你經歷到那種能力
[00:12:32.400 --> 00:12:33.400]  不是你的能力
[00:12:33.400 --> 00:12:36.400]  而是上帝的能力在你裏面
[00:12:36.400 --> 00:12:38.400]  讓你發覺很驚訝
[00:12:38.400 --> 00:12:41.400]  我仍然可以承擔得到
[00:12:41.400 --> 00:12:44.400]  我仍然可以有平安
[00:12:44.400 --> 00:12:46.400]  頂智會知道
[00:12:46.400 --> 00:12:49.400]  復活的主不單止在歷史當中出現
[00:12:49.400 --> 00:12:53.400]  祂今天仍然在你裏面住著
[00:12:53.400 --> 00:12:57.400]  以至你可以不斷去體驗這份真實
[00:12:57.400 --> 00:12:59.400]  頂智保羅說
[00:12:59.400 --> 00:13:02.400]  有寶貝在雅氣裏面
[00:13:02.400 --> 00:13:04.400]  要顯明這種能力是出於神
[00:13:04.400 --> 00:13:07.400]  不是出於我們
[00:13:07.400 --> 00:13:09.400]  我們再看
[00:13:09.400 --> 00:13:11.400]  保羅再講第二件事情
[00:13:11.400 --> 00:13:14.400]  在下第十節
[00:13:14.400 --> 00:13:15.400]  保羅說
[00:13:15.400 --> 00:13:18.400]  我們身上常常帶著耶穌的死
[00:13:18.400 --> 00:13:23.400]  好讓耶穌的生也在我們身上顯明出來
[00:13:23.400 --> 00:13:24.400]  我們這些活著的人
[00:13:24.400 --> 00:13:28.400]  為耶穌的緣故常常被人置於死地
[00:13:28.400 --> 00:13:29.400]  保羅說
[00:13:29.400 --> 00:13:32.400]  我的身上常常帶著耶穌的死
[00:13:32.400 --> 00:13:34.400]  什麼意思呢?
[00:13:34.400 --> 00:13:36.400]  保羅所說的意思是
[00:13:36.400 --> 00:13:40.400]  當他很願意學習主耶穌的信服
[00:13:40.400 --> 00:13:44.400]  他願意信服上帝在他身上的旨意
[00:13:44.400 --> 00:13:47.400]  不單止在說
[00:13:47.400 --> 00:13:53.400]  每一天主耶穌按照神的心願來行事說話
[00:13:53.400 --> 00:13:56.400]  包括了他人生的方向
[00:13:56.400 --> 00:13:58.400]  要釘上十字架
[00:13:58.400 --> 00:14:00.400]  願意按照神的意思
[00:14:00.400 --> 00:14:03.400]  就算死也要信服上帝
[00:14:03.400 --> 00:14:04.400]  而保羅說
[00:14:04.400 --> 00:14:06.400]  我要學習主耶穌的榜樣
[00:14:06.400 --> 00:14:09.400]  常常帶著耶穌的死
[00:14:09.400 --> 00:14:12.400]  也意味著在人生的每一個抉擇
[00:14:12.400 --> 00:14:17.400]  每一步按照神的心願來行事
[00:14:17.400 --> 00:14:19.400]  甚至要付上死的代價
[00:14:19.400 --> 00:14:21.400]  他也樂意這樣做
[00:14:21.400 --> 00:14:24.400]  這正是保羅今天對我們提出的
[00:14:24.400 --> 00:14:27.400]  生命的人生的方向
[00:14:27.400 --> 00:14:29.400]  身上常常帶著耶穌的死
[00:14:29.400 --> 00:14:30.400]  但在過程當中
[00:14:30.400 --> 00:14:32.400]  他經歷復活的主的生命
[00:14:32.400 --> 00:14:35.400]  也都彰顯在他身上
[00:14:35.400 --> 00:14:37.400]  主的能力彰顯在他身上
[00:14:37.400 --> 00:14:40.400]  顯明在他身上
[00:14:40.400 --> 00:14:43.400]  當你小心地來到他的體會的時候
[00:14:43.400 --> 00:14:44.400]  你會不斷地體會到
[00:14:44.400 --> 00:14:46.400]  一個人當他去順從上帝
[00:14:46.400 --> 00:14:49.400]  跟著上帝來到他生活的時候
[00:14:49.400 --> 00:14:51.400]  沒錯有些時候會付代價
[00:14:51.400 --> 00:14:52.400]  但弟兄說到
[00:14:52.400 --> 00:14:54.400]  當他在自己工作環境裡
[00:14:54.400 --> 00:14:56.400]  堅持一些原則的時候
[00:14:56.400 --> 00:15:00.400]  他體會到自己受很大的損失
[00:15:00.400 --> 00:15:02.400]  上師對他很不客氣
[00:15:02.400 --> 00:15:05.400]  但在過程中他同樣經歷了一件事
[00:15:05.400 --> 00:15:08.400]  就是神自己怎樣幫助他
[00:15:08.400 --> 00:15:10.400]  人們看到在他生命裡
[00:15:10.400 --> 00:15:13.400]  有一種很特別的特質
[00:15:13.400 --> 00:15:15.400]  開始有人問他
[00:15:15.400 --> 00:15:18.400]  你是否是教徒
[00:15:18.400 --> 00:15:20.400]  我最近再讀一件事
[00:15:20.400 --> 00:15:22.400]  我想說另一件事
[00:15:22.400 --> 00:15:26.400]  就是我們宣道會的創辦人孫迅博士
[00:15:26.400 --> 00:15:28.400]  大家可能都知道他
[00:15:28.400 --> 00:15:29.400]  孫迅博士
[00:15:29.400 --> 00:15:31.400]  你知道他曾經在神面前
[00:15:31.400 --> 00:15:33.400]  被神大大使用的人
[00:15:33.400 --> 00:15:37.400]  但他在年輕的時候已經有很多毛病
[00:15:37.400 --> 00:15:38.400]  十四歲
[00:15:38.400 --> 00:15:40.400]  因為很拼命讀書
[00:15:40.400 --> 00:15:41.400]  所以醫生說
[00:15:41.400 --> 00:15:45.400]  你染了精神衰弱症
[00:15:45.400 --> 00:15:48.400]  二十多歲開始出來服事
[00:15:48.400 --> 00:15:51.400]  因為他很想盡力做得好
[00:15:51.400 --> 00:15:54.400]  在教會裡面作目者
[00:15:54.400 --> 00:15:57.400]  但因為太拼命
[00:15:57.400 --> 00:15:59.400]  而且照他所說
[00:15:59.400 --> 00:16:01.400]  他說我在這段時間
[00:16:01.400 --> 00:16:03.400]  是雄心勃勃
[00:16:03.400 --> 00:16:05.400]  很想做很多事情
[00:16:05.400 --> 00:16:07.400]  但不夠三十歲
[00:16:07.400 --> 00:16:11.400]  發現自己已經染了嚴重的心臟病
[00:16:11.400 --> 00:16:14.400]  我對心臟病很敏感
[00:16:14.400 --> 00:16:16.400]  所以特別留心
[00:16:16.400 --> 00:16:19.400]  醫生當時已經告訴他
[00:16:19.400 --> 00:16:23.400]  你可能沒有多長壽
[00:16:23.400 --> 00:16:25.400]  因此在那段時間
[00:16:25.400 --> 00:16:28.400]  他一定要放下工作去休養
[00:16:28.400 --> 00:16:30.400]  就在他休養的時間
[00:16:30.400 --> 00:16:32.400]  有一次他在一個地方
[00:16:32.400 --> 00:16:34.400]  他散步
[00:16:34.400 --> 00:16:36.400]  然後經過一個聚會
[00:16:36.400 --> 00:16:38.400]  教會聚會的地方
[00:16:38.400 --> 00:16:41.400]  聽到一群基督徒在裡面唱詩歌
[00:16:41.400 --> 00:16:43.400]  唱的詩歌突然間很深刻
[00:16:43.400 --> 00:16:45.400]  在他心裡面響起
[00:16:45.400 --> 00:16:46.400]  那首詩歌說
[00:16:46.400 --> 00:16:49.400]  耶穌乃是萬主之主
[00:16:49.400 --> 00:16:53.400]  無人能像他作供
[00:16:53.400 --> 00:16:56.400]  孫進突然間看到一件事
[00:16:56.400 --> 00:16:57.400]  當他自己
[00:16:57.400 --> 00:16:59.400]  朋友自己來到拼命的時候
[00:16:59.400 --> 00:17:02.400]  帶來的是自己身體的傷害
[00:17:02.400 --> 00:17:05.400]  但他突然間有一個提醒
[00:17:05.400 --> 00:17:06.400]  就是唯有這位上帝
[00:17:06.400 --> 00:17:09.400]  能夠作奇妙的工作
[00:17:09.400 --> 00:17:12.400]  能夠超過他的軟弱不足
[00:17:12.400 --> 00:17:14.400]  成就奇妙的事情
[00:17:14.400 --> 00:17:17.400]  唯獨他是萬主之主
[00:17:17.400 --> 00:17:18.400]  在這件事情之後
[00:17:18.400 --> 00:17:21.400]  孫進有一個很大的人生的轉變
[00:17:21.400 --> 00:17:22.400]  他的決心
[00:17:22.400 --> 00:17:26.400]  不再靠自己來侍奉神
[00:17:26.400 --> 00:17:28.400]  而是將自己奉獻給神
[00:17:28.400 --> 00:17:31.400]  讓神來使用他
[00:17:31.400 --> 00:17:33.400]  因此他有一句很重要的說話
[00:17:33.400 --> 00:17:35.400]  相信在我心裡面響起
[00:17:35.400 --> 00:17:37.400]  這句說話是英文所說
[00:17:37.400 --> 00:17:41.400]  Let him live his life in me
[00:17:41.400 --> 00:17:44.400]  讓復活的主在我生命裡面
[00:17:44.400 --> 00:17:47.400]  活出他的生命
[00:17:47.400 --> 00:17:50.400]  而他的人生開始一個很大的轉變
[00:17:50.400 --> 00:17:53.400]  後來他完全康復
[00:17:53.400 --> 00:17:56.400]  他有很大的能力
[00:17:56.400 --> 00:17:58.400]  去作不同的事情
[00:17:58.400 --> 00:17:59.400]  有人曾經說出
[00:17:59.400 --> 00:18:01.400]  孫進博士一個人所做的事情
[00:18:01.400 --> 00:18:04.400]  等於三個人所做的工作
[00:18:04.400 --> 00:18:06.400]  然後他不是三十幾歲死
[00:18:06.400 --> 00:18:09.400]  他是活到七十六歲
[00:18:09.400 --> 00:18:11.400]  而今天你和我
[00:18:11.400 --> 00:18:13.400]  也因為他的工作
[00:18:13.400 --> 00:18:15.400]  我們得到祝福
[00:18:15.400 --> 00:18:17.400]  保羅同樣講述到
[00:18:17.400 --> 00:18:19.400]  當人真的知道
[00:18:19.400 --> 00:18:24.400]  心裡面常常帶著耶穌的死去生活
[00:18:24.400 --> 00:18:27.400]  讓他的生命活在我的裡面
[00:18:27.400 --> 00:18:29.400]  經歷到不單自己蒙恩
[00:18:29.400 --> 00:18:31.400]  而且很多身邊的弟兄姊妹
[00:18:31.400 --> 00:18:33.400]  都同樣的蒙恩
[00:18:33.400 --> 00:18:35.400]  所以你剛才讀聖經的時候
[00:18:35.400 --> 00:18:40.400]  我們讀到下面其中的第十二節
