
[00:00:00.000 --> 00:00:02.520]  剛才黃帝兄介紹我的時候
[00:02:53.120 --> 00:02:55.680]  我們可以體驗些什麼呢?
[00:02:55.680 --> 00:02:58.360]  星期四的晚上
[00:02:58.360 --> 00:03:02.160]  是最後晚餐的晚上
[00:03:02.160 --> 00:03:03.560]  在這個晚上
[00:03:03.560 --> 00:03:07.240]  猶大出賣了耶穌
[00:03:07.240 --> 00:03:08.720]  今晚我們就試一下
[00:03:08.720 --> 00:03:13.600]  來看這個出賣耶穌的猶大
[00:03:13.600 --> 00:03:15.240]  照我的記憶
[00:03:15.240 --> 00:03:18.440]  似乎沒有人用猶大來講道
[00:03:18.440 --> 00:03:20.160]  今晚就試一下
[00:03:20.160 --> 00:03:24.440]  和大家在猶大的身上學一些東西
[00:03:24.440 --> 00:03:28.520]  看看我們有沒有猶大的影子
[00:03:28.520 --> 00:03:31.400]  一個人如果有一天
[00:03:31.400 --> 00:03:36.120]  他公開出賣他自己的信仰的時候
[00:03:36.120 --> 00:03:39.640]  他肯定不是一朝一夕的事情
[00:03:39.640 --> 00:03:40.520]  有一天
[00:03:40.520 --> 00:03:43.840]  如果你和我在在當中
[00:03:43.840 --> 00:03:47.320]  碰到一些發生在你身上的事情
[00:03:47.320 --> 00:03:51.240]  你竟然會公開出賣你的信仰
[00:03:51.240 --> 00:03:55.640]  我相信絕非一朝一夕
[00:03:55.640 --> 00:03:58.920]  一定已經在一段日子裏面
[00:03:58.920 --> 00:04:04.400]  你已經是不滿神在你身上的工作
[00:04:04.400 --> 00:04:07.120]  對神很多的埋怨
[00:04:07.120 --> 00:04:11.520]  甚至已經慢慢將神踐踏在你的腳下
[00:04:11.520 --> 00:04:13.120]  這個就是猶大
[00:04:13.120 --> 00:04:15.000]  今晚我們試一下追蹤
[00:04:15.000 --> 00:04:18.160]  猶大墮落的路是怎樣
[00:04:18.160 --> 00:04:20.200]  到他星期四晚
[00:04:20.200 --> 00:04:23.480]  在最後晚餐裏面出賣耶穌
[00:04:23.480 --> 00:04:26.560]  以致我們預備我們的心
[00:04:26.560 --> 00:04:31.360]  看看我們會不會都走緊他所走的路
[00:04:31.360 --> 00:04:33.840]  我們一起低頭先祈禱
[00:04:33.840 --> 00:04:34.720]  我們的主耶穌
[00:04:34.720 --> 00:04:39.920]  我們今晚在你面前紀念你昔日的日子
[00:04:39.920 --> 00:04:42.560]  當今晚我們將我們的心
[00:04:42.560 --> 00:04:46.040]  將我們的注意力看在猶大的身上的時候
[00:04:46.040 --> 00:04:48.120]  求你幫助我們
[00:04:48.120 --> 00:04:50.120]  讓我們去批評他
[00:04:50.120 --> 00:04:53.600]  亦批評我們自己
[00:04:53.600 --> 00:04:55.000]  看見他
[00:04:55.000 --> 00:04:58.000]  亦看到我們自己每一個人的光景
[00:04:58.000 --> 00:04:59.600]  幫助我們
[00:04:59.600 --> 00:05:02.160]  讓我們不會再出賣你
[00:05:02.160 --> 00:05:03.760]  奉耶穌名祈禱
[00:05:03.760 --> 00:05:06.080]  Amen
[00:05:06.080 --> 00:05:12.160]  猶大為甚麼會出賣耶穌
[00:05:12.160 --> 00:05:14.760]  我相信猶大和你和我
[00:05:14.760 --> 00:05:19.680]  甚至和其他信徒和門徒一樣
[00:05:19.680 --> 00:05:23.320]  不是生出來就是壞人
[00:05:23.320 --> 00:05:25.400]  猶大跟隨耶穌的時候
[00:05:25.400 --> 00:05:27.960]  耶穌選他做十二個門徒
[00:05:27.960 --> 00:05:30.040]  必定有他的長處
[00:05:30.040 --> 00:05:32.720]  亦有他可愛之處
[00:05:32.720 --> 00:05:36.240]  但為甚麼猶大最後會落到這樣的地步呢
[00:05:36.240 --> 00:05:40.800]  就是今晚我們試一下研究的線索和問題
[00:05:40.800 --> 00:05:43.760]  首先我們究竟猶大有甚麼背景
[00:05:43.760 --> 00:05:45.480]  讓我們了解多一點呢?
[00:05:45.480 --> 00:05:46.600]  很少
[00:05:46.600 --> 00:05:48.600]  資料甚少
[00:05:48.600 --> 00:05:51.160]  但我們從整個聖經的記載
[00:05:51.160 --> 00:05:52.240]  諸司馬職
[00:05:52.240 --> 00:05:53.400]  大概他的背景
[00:05:53.400 --> 00:05:56.080]  我可以看見兩件事可能有這個關係
[00:05:56.080 --> 00:05:57.000]  第一
[00:05:57.000 --> 00:06:05.200]  猶大相信是來自一個比較是愛國的背景
[00:06:05.200 --> 00:06:07.400]  伽略人猶大
[00:06:07.400 --> 00:06:11.480]  猶大這個名字在當時來說是比較特別的
[00:06:11.480 --> 00:06:13.560]  如果大家有研究過
[00:06:13.560 --> 00:06:14.800]  兩約之間
[00:06:14.800 --> 00:06:17.040]  即舊約結束到新約之間
[00:06:17.040 --> 00:06:18.800]  這四百年的歷史
[00:06:18.800 --> 00:06:21.640]  你就知道這四百年其實發生了很多事情
[00:06:21.640 --> 00:06:23.480]  聖經沒有記載
[00:06:23.480 --> 00:06:27.280]  風起雲湧的政治
[00:06:27.280 --> 00:06:31.720]  以色列人由亡國到秘魯到歸回
[00:06:31.720 --> 00:06:33.720]  然後經驗了波斯
[00:06:33.720 --> 00:06:37.080]  然後經驗了希臘的帝國
[00:06:37.080 --> 00:06:41.120]  最後耶穌出生的時候已經是羅馬的帝國
[00:06:41.120 --> 00:06:42.840]  在這段日子裏面
[00:06:42.840 --> 00:06:44.840]  亡國的猶太人
[00:06:44.840 --> 00:06:47.480]  以色列人是一個很痛苦的日子
[00:06:47.480 --> 00:06:48.720]  受盡凌辱
[00:06:48.720 --> 00:06:50.240]  而在這段日子裏面
[00:06:50.240 --> 00:06:52.160]  有一個家族叫馬加比
[00:06:52.160 --> 00:06:54.160]  他們是非常革命
[00:06:54.160 --> 00:06:55.680]  是領導以色列人
[00:06:55.680 --> 00:06:58.360]  曾經一段短時間獨立過革命
[00:06:58.360 --> 00:07:00.360]  是他們民族的英雄
[00:07:00.360 --> 00:07:02.600]  是他們愛國的典範
[00:07:02.600 --> 00:07:04.880]  而這個馬加比家族裏面
[00:07:04.880 --> 00:07:06.640]  最重要的領袖
[00:07:06.640 --> 00:07:08.640]  就是馬加比猶太人
[00:07:08.640 --> 00:07:12.160]  所以猶太本身代表了一種紀念
[00:07:12.160 --> 00:07:13.160]  就是
[00:07:13.160 --> 00:07:14.760]  不是出賣耶穌
[00:07:14.760 --> 00:07:16.040]  他之後才是
[00:07:16.040 --> 00:07:19.560]  猶太被他父母改名為猶太的時候
[00:07:19.560 --> 00:07:23.040]  肯定有一種紀念他這個民族
[00:07:23.040 --> 00:07:25.040]  愛國的傳統
[00:07:25.040 --> 00:07:26.440]  所以我相信
[00:07:26.440 --> 00:07:29.760]  猶太對於這個民族的獨立
[00:07:29.760 --> 00:07:33.240]  或者甚至帶著某種成份
[00:07:33.240 --> 00:07:34.760]  去跟從耶穌
[00:07:35.080 --> 00:07:37.920]  其實這樣跟從耶穌的不止猶太一個
[00:07:37.920 --> 00:07:39.920]  粉瑞黨的西門也是這樣
[00:07:39.920 --> 00:07:42.960]  其實跟耶穌有很多雜雜的原因
[00:07:42.960 --> 00:07:43.960]  你留意一下
[00:07:43.960 --> 00:07:45.160]  在聖經裏面
[00:07:45.160 --> 00:07:47.960]  彼得想出名也未定
[00:07:47.960 --> 00:07:48.960]  是吧
[00:07:48.960 --> 00:07:50.320]  馬太
[00:07:50.320 --> 00:07:51.600]  做了這麼久的瑞麗
[00:07:51.600 --> 00:07:53.320]  可能是漢科紅塵
[00:07:53.320 --> 00:07:55.320]  每個人跟耶穌都有這個原因
[00:07:55.320 --> 00:07:57.320]  老實說你和我都有原因
[00:07:57.320 --> 00:07:58.320]  起始的時候
[00:07:58.320 --> 00:08:00.320]  不過問題是跟了耶穌之後
[00:08:00.320 --> 00:08:03.520]  能不能夠將他的原因和動機
[00:08:03.520 --> 00:08:05.920]  慢慢練成到一個地步
[00:08:05.920 --> 00:08:07.920]  他是全心全意的跟耶穌
[00:08:07.920 --> 00:08:09.920]  猶太和其他門徒一樣
[00:08:09.920 --> 00:08:11.400]  開始跟耶穌的時候
[00:08:11.400 --> 00:08:13.120]  都是有一個帶著他自己的期望
[00:08:13.120 --> 00:08:15.120]  可能是期望這個所謂
[00:08:15.120 --> 00:08:16.720]  自稱尼塞亞的人
[00:08:16.720 --> 00:08:18.720]  有一天能夠帶領以色列人
[00:08:18.720 --> 00:08:20.520]  光宗耀祖
[00:08:20.520 --> 00:08:23.120]  恢復以色列的王國
[00:08:23.120 --> 00:08:24.920]  打敗這些羅馬人
[00:08:24.920 --> 00:08:26.920]  這就是他最大的希望
[00:08:26.920 --> 00:08:28.920]  還有
[00:08:28.920 --> 00:08:31.320]  加勒人猶太
[00:08:31.320 --> 00:08:34.120]  給多我們一點點的背景
[00:08:34.120 --> 00:08:35.920]  加勒是一個很小的地方
[00:08:35.920 --> 00:08:36.920]  不是很出名
[00:08:36.920 --> 00:08:38.320]  在地圖上
[00:08:38.320 --> 00:08:40.320]  是在耶路撒冷的附近
[00:08:40.320 --> 00:08:41.520]  不過
[00:08:41.520 --> 00:08:43.520]  如果你對比起
[00:08:43.520 --> 00:08:45.920]  其他十一個門徒你就留意
[00:08:45.920 --> 00:08:46.720]  有一件事
[00:08:46.720 --> 00:08:48.120]  猶太和其他門徒不同
[00:08:48.120 --> 00:08:49.720]  因為他來自加勒
[00:08:49.720 --> 00:08:51.320]  其他十一個門徒
[00:08:51.320 --> 00:08:53.320]  都是來自北部一點點的
[00:08:53.320 --> 00:08:55.120]  加利利海的地方
[00:08:55.120 --> 00:08:56.320]  就是拿撒勒
[00:08:56.320 --> 00:08:58.320]  或者是加伯隆的地方
[00:08:58.320 --> 00:09:00.320]  是加利利海的附近
[00:09:01.320 --> 00:09:02.520]  北部呢
[00:09:02.520 --> 00:09:04.120]  好像我們中國人
[00:09:04.120 --> 00:09:05.920]  甚至世界上任何地方都是
[00:09:05.920 --> 00:09:08.920]  每一個地方代表了他一種特色
[00:09:08.920 --> 00:09:11.520]  北方的地方是鄉下佬的地方
[00:09:11.520 --> 00:09:12.920]  打魚佬的地方
[00:09:12.920 --> 00:09:16.720]  越近耶路撒冷的文化和宗教的核心
[00:09:16.720 --> 00:09:18.320]  就是越高尚
[00:09:18.320 --> 00:09:19.920]  越有品味
[00:09:19.920 --> 00:09:22.120]  越有階級的地方
[00:09:22.120 --> 00:09:24.520]  而加勒是接近耶路撒冷
[00:09:24.520 --> 00:09:26.520]  表示他來自一個
[00:09:26.520 --> 00:09:30.920]  較為有更加教育水平的地方
[00:09:30.920 --> 00:09:34.320]  這個可能令到猶太和其他門徒不同的地方
[00:09:34.320 --> 00:09:36.320]  其他門徒可能都是沒甚麼學識的
[00:09:36.320 --> 00:09:39.120]  但是猶太肯定是
[00:09:39.120 --> 00:09:42.520]  較為有宗教和教育背景
[00:09:42.520 --> 00:09:44.520]  高尚一點的背景
[00:09:44.520 --> 00:09:46.320]  亦都可能因為這樣
[00:09:46.320 --> 00:09:48.920]  他似乎和其他門徒有些格格不入
[00:09:48.920 --> 00:09:50.720]  他經常都覺得他自己是一個
[00:09:50.720 --> 00:09:52.920]  眾人皆醉我獨醒的人
[00:09:52.920 --> 00:09:54.920]  遲些我們會體驗這件事
[00:09:54.920 --> 00:09:56.720]  還有第三樣東西
[00:09:56.720 --> 00:09:58.120]  不知道你有沒有想過
[00:09:58.120 --> 00:10:00.120]  我有一天坐在這裏突然間想到的
[00:10:00.120 --> 00:10:01.720]  希望我沒有想錯
[00:10:01.720 --> 00:10:05.320]  就是猶太肯定是一個很厲害的人
[00:10:05.320 --> 00:10:06.520]  可以見得
[00:10:06.520 --> 00:10:07.720]  聖經告訴我們
[00:10:07.720 --> 00:10:10.320]  猶太是在十二個門徒加上耶穌十三個
[00:10:10.320 --> 00:10:12.320]  這個整個行程當中
[00:10:12.320 --> 00:10:13.520]  他是甚麼
[00:10:13.520 --> 00:10:14.720]  管錢的
[00:10:14.720 --> 00:10:16.120]  管錢沒甚麼特別
[00:10:16.120 --> 00:10:17.720]  很厲害,每個人都有些事做
[00:10:17.720 --> 00:10:19.720]  但不是的
[00:10:19.720 --> 00:10:22.920]  你想想你沒忘記在十二個門徒裏面
[00:10:22.920 --> 00:10:24.520]  有一個叫馬太的
[00:10:24.520 --> 00:10:26.520]  馬太以前是做哪一行的
[00:10:26.520 --> 00:10:27.920]  稅來的
[00:10:27.920 --> 00:10:29.920]  Charter Accountant來的
[00:10:29.920 --> 00:10:34.920]  專業會計師
[00:10:34.920 --> 00:10:36.520]  都不讓他管錢
[00:10:36.520 --> 00:10:37.920]  給他猶太管錢
[00:10:37.920 --> 00:10:39.520]  肯定他很厲害
[00:10:39.520 --> 00:10:40.520]  是不是
[00:10:40.520 --> 00:10:42.720]  他本身不是管錢出身的
[00:10:42.720 --> 00:10:44.920]  但他能夠行到一個地步
[00:10:44.920 --> 00:10:46.920]  最厲害管錢的都不讓他給猶太
[00:10:46.920 --> 00:10:49.120]  即表示猶太的才幹
[00:10:49.120 --> 00:10:51.120]  是比其他人可能是特別高
[00:10:51.120 --> 00:10:52.520]  以至大家都信他
[00:10:52.520 --> 00:10:54.920]  將錢交給他去管錢
[00:10:54.920 --> 00:10:56.920]  所以從這些小小的蛛絲馬跡
[00:10:56.920 --> 00:10:58.320]  我們可以大概看見
[00:10:58.320 --> 00:11:00.320]  其實猶太一開始的時候
[00:11:00.320 --> 00:11:01.720]  如果講條件來講
[00:11:01.720 --> 00:11:03.120]  他比其他人好
[00:11:03.120 --> 00:11:05.720]  教育、宗教甚至能幹
[00:11:05.720 --> 00:11:07.120]  都比其他人好
[00:11:07.120 --> 00:11:08.920]  有比其他人更大的熱誠
[00:11:08.920 --> 00:11:10.320]  因為他跟耶穌有一個很清楚
[00:11:10.320 --> 00:11:11.920]  鮮明的目標
[00:11:11.920 --> 00:11:15.720]  但為甚麼猶太會比其他人更墮落呢
[00:11:15.720 --> 00:11:17.120]  我們今晚試一下
[00:11:17.120 --> 00:11:19.720]  去追溯一下這些線索
[00:11:19.720 --> 00:11:22.520]  今晚我們看幾段聖經
[00:11:22.520 --> 00:11:25.920]  除了耶穌這十二個門徒的名單之外
[00:11:25.920 --> 00:11:29.320]  猶太第一次在歷史舞台出現
[00:11:29.320 --> 00:11:31.720]  就是約翰福音的第六章
[00:11:31.720 --> 00:11:36.120]  約翰福音的第六章
[00:11:36.120 --> 00:11:39.120]  我們看66至71節
[00:11:39.120 --> 00:11:43.120]  約翰福音的第六章
[00:11:43.120 --> 00:11:46.320]  66至71節
[00:11:47.920 --> 00:11:49.920]  這段聖經有個背景
[00:11:49.920 --> 00:11:55.120]  就是耶穌用五個餅兩條魚餵飽五千人
[00:11:55.120 --> 00:11:56.920]  大家都很熟悉
[00:11:56.920 --> 00:11:58.920]  但之後的故事
[00:11:58.920 --> 00:12:01.520]  大家可能沒有那麼留意
[00:12:01.520 --> 00:12:03.920]  當耶穌用五個餅兩條魚餵飽五千人之後
[00:12:03.920 --> 00:12:04.920]  其實不止五千人
[00:12:04.920 --> 00:12:06.120]  大家知道
[00:12:06.120 --> 00:12:07.320]  只是男人五千
[00:12:07.320 --> 00:12:08.520]  加上婦女和小孩
[00:12:08.520 --> 00:12:10.920]  大概七、八千人都會有
[00:12:10.920 --> 00:12:12.520]  很大的場面
[00:12:12.520 --> 00:12:15.920]  於是那些人瘋狂地要跟耶穌
[00:12:15.920 --> 00:12:17.920]  因為跟著耶穌可以吃
[00:12:17.920 --> 00:12:21.320]  於是耶穌知道他們這樣的動機
[00:12:21.320 --> 00:12:24.320]  轉頭對他們說了一篇很深奧的道
[00:12:24.320 --> 00:12:25.920]  就是約翰福音
[00:12:25.920 --> 00:12:27.920]  這段聖經之前的那一篇道
[00:12:27.920 --> 00:12:30.920]  說到你們不要跟我為了世界上的食物
[00:12:30.920 --> 00:12:32.720]  我泥不是給你世界上的食物
[00:12:32.720 --> 00:12:34.320]  不是物質
[00:12:34.320 --> 00:12:36.720]  然後他就說到我的肉是可以吃的
[00:12:36.720 --> 00:12:38.320]  我的血是可以喝的
[00:12:38.320 --> 00:12:40.120]  是說到屬靈的糧食
[00:12:40.120 --> 00:12:42.520]  和天上來的糧食
[00:12:42.520 --> 00:12:44.520]  一盤冷水潑在這班人身上
[00:12:44.520 --> 00:12:46.520]  這班人覺得很沒興趣
[00:12:46.520 --> 00:12:47.920]  很深奧
[00:12:47.920 --> 00:12:48.920]  聖經說了
[00:12:48.920 --> 00:12:50.520]  這麼深奧的東西我哪聽得懂
[00:12:50.520 --> 00:12:51.920]  其實就是說
[00:12:51.920 --> 00:12:54.920]  我跟著你只不過是看見你有行神蹟
[00:12:54.920 --> 00:12:56.320]  現在你說這樣的東西
[00:12:56.320 --> 00:12:57.720]  不是我們的興趣
[00:12:57.720 --> 00:12:59.720]  聖經第66節說
[00:12:59.720 --> 00:13:01.920]  從此他們門徒當中
[00:13:01.920 --> 00:13:03.520]  多有退去的
[00:13:03.520 --> 00:13:05.520]  不再說他同行
[00:13:05.520 --> 00:13:07.520]  很蕭條
[00:13:07.520 --> 00:13:11.520]  七、八千人的大場面一下子就走了
[00:13:11.520 --> 00:13:12.920]  耶穌很厲害
[00:13:12.920 --> 00:13:13.920]  耶穌真的很厲害
[00:13:13.920 --> 00:13:14.520]  不是和我們一樣
[00:13:14.520 --> 00:13:15.720]  哎呀!鄉親父母你不要走
[00:13:15.720 --> 00:13:16.920]  我多弄幾樣東西給你看
[00:13:16.920 --> 00:13:18.720]  沒有的
[00:13:18.720 --> 00:13:20.120]  沒有的
[00:13:20.120 --> 00:13:21.320]  耶穌對他們
[00:13:21.320 --> 00:13:22.920]  剩下十二個門徒站在那裡
[00:13:22.920 --> 00:13:24.120]  幾千人都走了
[00:13:24.120 --> 00:13:26.720]  這種場面很難忍受的
[00:13:26.720 --> 00:13:27.920]  高潮過後
[00:13:27.920 --> 00:13:29.120]  跌到深谷
[00:13:29.120 --> 00:13:30.320]  耶穌說你們都要走嗎?
[00:13:30.320 --> 00:13:30.920]  走吧
[00:13:30.920 --> 00:13:32.520]  他們都走了,你不走嗎?
[00:13:32.520 --> 00:13:33.920]  耶穌真的厲害
[00:13:33.920 --> 00:13:35.720]  然後彼得在這裡就說
[00:13:35.720 --> 00:13:37.320]  主啊,祢有永生之道
[00:13:37.320 --> 00:13:39.320]  我們沒有人跟從誰
[00:13:39.320 --> 00:13:40.120]  很多人說到
[00:13:40.120 --> 00:13:40.920]  停在這裡
[00:13:40.920 --> 00:13:42.320]  今天是高峰
[00:13:42.320 --> 00:13:45.720]  但是我今天想說接著那一段
[00:13:45.720 --> 00:13:47.520]  69節
[00:13:47.520 --> 00:13:48.920]  彼得說我們已經信了
[00:13:48.920 --> 00:13:50.920]  又知道祢是神的聖者
[00:13:50.920 --> 00:13:51.920]  耶穌說
[00:13:51.920 --> 00:13:54.320]  我不是揀選了你們十二個門徒嗎?
[00:13:54.320 --> 00:13:57.320]  但你們中間有一個是魔鬼
[00:13:57.320 --> 00:13:58.320]  71節
[00:13:58.320 --> 00:13:59.520]  耶穌說
[00:13:59.520 --> 00:14:03.120]  是指著加略人西門的兒子猶大說的
[00:14:03.120 --> 00:14:05.120]  他本是十二個門徒裡的一個
[00:14:05.120 --> 00:14:06.720]  後來要埋耶穌
[00:14:06.720 --> 00:14:09.720]  這是猶大第一次在歷史舞台出現
[00:14:09.720 --> 00:14:12.720]  為什麼耶穌明明說得這麼好
[00:14:12.720 --> 00:14:14.720]  永生神的兒子
[00:14:14.720 --> 00:14:16.120]  永生之道
[00:14:16.120 --> 00:14:19.120]  突然間說我們中間有一個魔鬼
[00:14:19.120 --> 00:14:20.720]  耶穌從何而知呢?
[00:14:20.720 --> 00:14:22.320]  當然耶穌是無所不知
[00:14:22.320 --> 00:14:23.920]  但是我相信那個場合
[00:14:23.920 --> 00:14:26.120]  我們可以大概猜到一點
[00:14:26.120 --> 00:14:28.320]  就是在這十二隻眼睛當中
[00:14:28.320 --> 00:14:29.520]  耶穌看見
[00:14:29.520 --> 00:14:30.520]  當然彼得帶頭
[00:14:30.520 --> 00:14:31.920]  雖然有一點失望
[00:14:31.920 --> 00:14:33.720]  但是他有一種堅忍的相信
[00:14:33.720 --> 00:14:35.520]  就說好啊,祢有永生之道
[00:14:35.520 --> 00:14:36.320]  那些人都走了
[00:14:36.320 --> 00:14:37.320]  我們都不走
[00:14:37.320 --> 00:14:39.520]  然後其他十個門徒就點頭
[00:14:39.520 --> 00:14:44.520]  但他看見其中一雙眼睛是充滿怒火和失望
[00:14:44.520 --> 00:14:46.720]  所以耶穌從其中一個面孔上
[00:14:46.720 --> 00:14:48.120]  這個猶大的面孔裡
[00:14:48.120 --> 00:14:49.520]  看到一幅不同的圖畫
[00:14:49.520 --> 00:14:50.920]  耶穌就有所感觸
[00:14:50.920 --> 00:14:52.920]  祂說你們不是十二個門徒
[00:14:52.920 --> 00:14:56.520]  但是你們是一個魔鬼
[00:14:56.520 --> 00:14:59.320]  為什麼猶大會這麼憤怒?
[00:14:59.320 --> 00:15:03.520]  為什麼猶大會這麼不滿?
[00:15:03.520 --> 00:15:05.520]  我們如果追蹤猶大的心路歷程
[00:15:05.520 --> 00:15:08.120]  我相信我們可以理解
[00:15:08.120 --> 00:15:10.920]  當猶大作為一個旁觀者
[00:15:10.920 --> 00:15:14.920]  看著耶穌用五個餅兩條魚餵飽五千人
[00:15:14.920 --> 00:15:16.120]  七千多八千人
[00:15:16.120 --> 00:15:17.720]  大家群情洶湧的時候
[00:15:17.720 --> 00:15:20.320]  猶大心裡說這是時機
[00:15:20.320 --> 00:15:21.720]  都沒見過這麼大場面的
[00:15:21.720 --> 00:15:23.320]  以前施洗約翰
[00:15:23.320 --> 00:15:25.720]  呼召人們出來悔改都沒這麼大場面
[00:15:25.720 --> 00:15:27.520]  現在這個場面可以了
[00:15:27.520 --> 00:15:29.520]  以色列復國在望了
[00:15:29.520 --> 00:15:32.520]  然後他親眼看見耶穌把他們都趕走了
[00:15:32.520 --> 00:15:33.520]  猶大心裡說
[00:15:33.520 --> 00:15:35.920]  耶穌啊,你真是蠢
[00:15:35.920 --> 00:15:38.320]  痛失良機
[00:15:38.320 --> 00:15:39.720]  這麼好的時機
[00:15:39.720 --> 00:15:41.120]  望都望不到
[00:15:41.120 --> 00:15:43.120]  以色列幾百年就等這個時機
[00:15:43.120 --> 00:15:45.520]  你贈給一夫我們去打那些羅馬人
[00:15:45.520 --> 00:15:47.120]  那就搞定了
[00:15:47.120 --> 00:15:48.320]  但是耶穌不說
[00:15:48.320 --> 00:15:49.920]  說一篇這樣的道
[00:15:49.920 --> 00:15:51.520]  我相信猶大心裡已經說
[00:15:51.520 --> 00:15:52.520]  你不要再說了
[00:15:52.520 --> 00:15:54.320]  很深的,你說些好聽的
[00:15:54.320 --> 00:15:55.120]  耶穌繼續說
[00:15:55.120 --> 00:15:57.720]  然後看見這些人一個一個走了
[00:15:57.720 --> 00:16:00.520]  猶大心裡很不滿
[00:16:00.520 --> 00:16:05.120]  猶大對神的計劃不滿
[00:16:05.120 --> 00:16:07.520]  這是猶大信仰裡
[00:16:07.520 --> 00:16:10.720]  第一關過不了的考驗
[00:16:10.720 --> 00:16:12.720]  我想不只是猶大過
[00:16:12.720 --> 00:16:15.320]  你和我遲早都會過
[00:16:15.320 --> 00:16:16.720]  信了耶穌
[00:16:16.720 --> 00:16:18.920]  又找到一個男朋友
[00:16:18.920 --> 00:16:21.120]  考試又高分
[00:16:21.120 --> 00:16:22.720]  祈完禱之後求職
[00:16:22.720 --> 00:16:24.720]  幾百人找到你一個讓你做
[00:16:24.720 --> 00:16:25.920]  當然做基督徒了
[00:16:25.920 --> 00:16:27.720]  老實說,我都做了
[00:16:27.720 --> 00:16:28.920]  這麼好
[00:16:28.920 --> 00:16:29.720]  感謝主吧
[00:16:29.720 --> 00:16:33.320]  最多我講多幾句
[00:16:33.320 --> 00:16:35.120]  但是遲早有一天
[00:16:35.120 --> 00:16:36.720]  當你碰見一件事
[00:16:36.720 --> 00:16:39.320]  你希望又希望又希望
[00:16:39.320 --> 00:16:42.520]  但是神偏偏不給你的時候
[00:16:42.520 --> 00:16:47.120]  這個就是你信仰真正的考驗的開始
[00:16:47.120 --> 00:16:48.720]  怎麼辦?
[00:16:48.720 --> 00:16:49.920]  你最希望的東西
