
[00:00:00.000 --> 00:00:04.920]  我們在神的面前要徹底地承認我們的軟弱
[00:04:50.840 --> 00:04:52.840]  人的眼目
[00:04:52.840 --> 00:04:57.440]  充滿了淫蕩的女性
[00:04:57.440 --> 00:04:59.240]  看著淫蕩的女性
[00:04:59.240 --> 00:05:00.040]  不斷地看
[00:05:00.040 --> 00:05:02.440]  並且不住地犯罪
[00:05:02.440 --> 00:05:03.640]  我相信這個
[00:05:03.640 --> 00:05:04.840]  對於我們今天很多人
[00:05:04.840 --> 00:05:06.840]  甚至包括有些基督徒
[00:05:06.840 --> 00:05:09.040]  都是心底裡面
[00:05:09.040 --> 00:05:12.040]  或者在我們私生活裡面
[00:05:12.040 --> 00:05:14.640]  一種的情況
[00:05:14.640 --> 00:05:17.240]  淫蕩的女性
[00:05:17.240 --> 00:05:19.040]  我們的眼目
[00:05:19.040 --> 00:05:20.840]  看過不停
[00:05:20.840 --> 00:05:23.440]  看完又要看
[00:05:23.440 --> 00:05:25.640]  而且不住地看
[00:05:25.640 --> 00:05:29.840]  到一個不能夠制止自己的地步
[00:05:29.840 --> 00:05:32.640]  另外一個在十四節所描述
[00:05:32.640 --> 00:05:36.440]  也是我們現今常犯的情況
[00:05:36.440 --> 00:05:37.640]  就是聖經那裡說
[00:05:37.640 --> 00:05:42.040]  人的心習慣了貪婪
[00:05:42.040 --> 00:05:46.640]  人的心習慣了貪婪
[00:05:46.640 --> 00:05:49.440]  如果剛才所說的罪
[00:05:49.440 --> 00:05:51.840]  是屬於男性比較多
[00:05:51.840 --> 00:05:53.440]  那麼這個罪
[00:05:53.440 --> 00:05:55.240]  女性也有份
[00:05:55.240 --> 00:05:57.640]  不敢說女性特別多
[00:05:57.640 --> 00:06:00.240]  心習慣了貪婪
[00:06:00.240 --> 00:06:02.640]  習慣這個字
[00:06:02.640 --> 00:06:05.440]  Gigunasmenos
[00:06:05.440 --> 00:06:09.240]  這個字是一個運動練習的字眼
[00:06:09.240 --> 00:06:10.040]  在當時來說
[00:06:10.040 --> 00:06:12.040]  好像練完又練
[00:06:12.040 --> 00:06:16.840]  成為一種純屬的習慣
[00:06:16.840 --> 00:06:19.640]  不過這種習慣不是一個好的習慣
[00:06:19.640 --> 00:06:24.040]  純屬地習慣貪婪
[00:06:24.040 --> 00:06:26.240]  心停不下來
[00:06:26.240 --> 00:06:29.240]  所以有很多格架天皇
[00:06:29.240 --> 00:06:31.040]  格架天后
[00:06:31.040 --> 00:06:34.240]  心思思明明忙到死了
[00:06:34.240 --> 00:06:36.840]  還要找一點點時間
[00:06:36.840 --> 00:06:39.840]  去銅鑼灣繞個圈
[00:06:39.840 --> 00:06:43.840]  看看那種產品出了沒有
[00:06:43.840 --> 00:06:46.840]  你的心停不下來
[00:06:46.840 --> 00:06:49.040]  停不下來
[00:06:49.040 --> 00:06:50.440]  貪婪
[00:06:50.440 --> 00:06:53.040]  知道你不需要那樣東西
[00:06:53.040 --> 00:06:55.040]  不過這麼抵賣
[00:06:55.040 --> 00:06:57.840]  怎麼可以不賣
[00:06:57.840 --> 00:06:59.440]  就好像一個運動員一樣
[00:06:59.440 --> 00:07:00.240]  練完又練
[00:07:00.240 --> 00:07:01.240]  練到一個地步
[00:07:01.240 --> 00:07:05.240]  你自己都不自覺地成為習慣
[00:07:05.240 --> 00:07:07.440]  那麼你說我也很少這兩樣東西
[00:07:07.440 --> 00:07:09.640]  聖經只是舉了兩個例子
[00:07:09.640 --> 00:07:11.440]  其實你和我的人
[00:07:11.440 --> 00:07:12.840]  生活裡面可能有你自己
[00:07:12.840 --> 00:07:14.240]  你自己知道
[00:07:14.240 --> 00:07:16.640]  當你發覺有一樣東西
[00:07:16.640 --> 00:07:17.640]  好像聖經所說
[00:07:17.640 --> 00:07:19.240]  它纏著你
[00:07:19.240 --> 00:07:21.840]  你被它制服了
[00:07:21.840 --> 00:07:25.640]  令到你成為它的奴隸的時候
[00:07:25.640 --> 00:07:27.040]  那樣東西其實就是
[00:07:27.040 --> 00:07:28.840]  和剛才我所描述的是一樣
[00:07:28.840 --> 00:07:30.840]  剛才我們所描述的那兩樣罪惡
[00:07:30.840 --> 00:07:31.840]  只是舉例
[00:07:31.840 --> 00:07:33.040]  但是有共同性
[00:07:33.040 --> 00:07:34.840]  就是它不能停下來
[00:07:34.840 --> 00:07:37.640]  不住的習慣了
[00:07:37.640 --> 00:07:39.040]  當你發覺有一樣罪
[00:07:39.040 --> 00:07:41.440]  可能那樣罪不是剛才所列的那兩樣
[00:07:41.440 --> 00:07:45.040]  可能那是你的發脾氣
[00:07:45.040 --> 00:07:48.440]  你發覺你停不了
[00:07:48.440 --> 00:07:50.640]  可能是你懶惰
[00:07:50.640 --> 00:07:52.040]  你明明知道應該做的
[00:07:52.040 --> 00:07:54.240]  總是做不出來
[00:07:54.240 --> 00:07:55.840]  明明在那個時間要到的
[00:07:55.840 --> 00:07:57.040]  總是遲五分鐘的
[00:07:57.040 --> 00:08:01.440]  每次都是遲五分鐘
[00:08:01.440 --> 00:08:03.440]  或者是妒忌
[00:08:03.440 --> 00:08:06.040]  見到那個人
[00:08:06.040 --> 00:08:08.440]  怒火上升
[00:08:08.440 --> 00:08:09.440]  雖無過犯
[00:08:09.440 --> 00:08:11.840]  但面目可憎
[00:08:11.840 --> 00:08:14.840]  笑都笑得比人還難看
[00:08:14.840 --> 00:08:18.640]  你發覺你已經不能夠控制你自己
[00:08:18.640 --> 00:08:20.440]  成為習慣
[00:08:20.440 --> 00:08:21.040]  弟兄姊妹
[00:08:21.040 --> 00:08:25.240]  這個就已經是放縱
[00:08:25.240 --> 00:08:28.240]  放縱的意思就是你停不了
[00:08:28.240 --> 00:08:29.440]  而且聖經告訴我們
[00:08:29.440 --> 00:08:32.240]  放縱還有升級版的
[00:08:32.240 --> 00:08:33.840]  加強版的
[00:08:33.840 --> 00:08:34.840]  十三節
[00:08:34.840 --> 00:08:35.840]  早一節
[00:08:35.840 --> 00:08:41.240]  聖經用一個說話來描述
[00:08:41.240 --> 00:08:46.240]  他說他們白晝眾情作樂
[00:08:46.240 --> 00:08:48.840]  白晝眾情作樂
[00:08:48.840 --> 00:08:50.040]  放縱
[00:08:50.040 --> 00:08:52.040]  但這裡加了一個形容詞
[00:08:52.040 --> 00:08:54.440]  他們白晝都夠膽做
[00:08:54.440 --> 00:08:55.840]  什麼意思
[00:08:55.840 --> 00:08:59.840]  因為通常罪惡都有醜醜地的
[00:08:59.840 --> 00:09:02.640]  做的時間多數是晚上
[00:09:02.640 --> 00:09:04.440]  晚上做罪惡
[00:09:04.440 --> 00:09:06.240]  就沒那麼多人看到
[00:09:06.240 --> 00:09:09.240]  但是開始習慣到一個地步
[00:09:09.240 --> 00:09:12.040]  他覺得沒什麼所謂
[00:09:12.040 --> 00:09:15.240]  或者周圍的社會已經鬆散
[00:09:15.240 --> 00:09:17.840]  那個標準已經跌到一個地步
[00:09:17.840 --> 00:09:21.440]  他覺得做出來都沒人會覺得不對
[00:09:21.440 --> 00:09:23.440]  於是他就開始升級
[00:09:23.440 --> 00:09:26.440]  白晝都夠膽做
[00:09:26.440 --> 00:09:28.640]  本來晚上才敢做的事情
[00:09:28.640 --> 00:09:32.040]  這個叫做升級版
[00:09:32.040 --> 00:09:34.440]  本來你知道罵老闆
[00:09:34.440 --> 00:09:37.440]  心裡暗暗罵的都算了
[00:09:37.440 --> 00:09:39.440]  但發覺個個都這樣罵你
[00:09:39.440 --> 00:09:41.040]  於是你就開始膽粗粗
[00:09:41.040 --> 00:09:42.440]  跟著別人一起罵
[00:09:42.440 --> 00:09:44.840]  你忘記了你自己是誰
[00:09:44.840 --> 00:09:47.040]  罵完又罵
[00:09:47.040 --> 00:09:48.240]  有一天你突然間發覺
[00:09:48.240 --> 00:09:50.440]  你帶頭罵得最辣的時候
[00:09:50.440 --> 00:09:53.040]  我告訴你已經升級版
[00:09:53.040 --> 00:09:55.640]  白晝都夠膽做
[00:09:55.640 --> 00:10:00.040]  晚上才敢做的罪惡
[00:10:00.040 --> 00:10:02.840]  然後聖經再說
[00:10:02.840 --> 00:10:05.640]  這種情況
[00:10:05.640 --> 00:10:07.440]  彼得後書很有意思
[00:10:07.440 --> 00:10:08.640]  他用很多圖畫
[00:10:08.640 --> 00:10:10.640]  很圖像式的
[00:10:10.640 --> 00:10:11.640]  是像什麼呢
[00:10:11.640 --> 00:10:13.440]  十二節
[00:10:13.440 --> 00:10:18.440]  就好像那些沒有理性的畜生
[00:10:18.440 --> 00:10:21.040]  沒有理性的畜生
[00:10:21.040 --> 00:10:23.240]  當然當年的畜生
[00:10:23.240 --> 00:10:24.640]  不是像我們家裡那些
[00:10:24.640 --> 00:10:26.840]  那麼乖的貓貓狗狗
[00:10:26.840 --> 00:10:29.240]  我們這裡所指的畜生
[00:10:29.240 --> 00:10:32.640]  是街上流蕩的野生
[00:10:32.640 --> 00:10:35.640]  那些沒有人養的
[00:10:35.640 --> 00:10:37.040]  有什麼特別呢
[00:10:37.040 --> 00:10:39.240]  因為他們有一個共同性
[00:10:39.240 --> 00:10:40.640]  就是他們沒有控制
[00:10:40.640 --> 00:10:42.240]  Loss control
[00:10:42.240 --> 00:10:44.840]  他想做就做
[00:10:44.840 --> 00:10:46.440]  在街上
[00:10:46.440 --> 00:10:49.840]  性慾發動的時候就去做
[00:10:49.840 --> 00:10:51.840]  想吃的時候就要吃
[00:10:51.840 --> 00:10:54.240]  想咬就咬
[00:10:54.240 --> 00:10:56.040]  不高興就廢
[00:10:56.040 --> 00:11:01.040]  這些是沒有理性的生畜的表現
[00:11:01.040 --> 00:11:03.640]  然後聖經給我們看這幅圖畫
[00:11:03.640 --> 00:11:09.440]  當你喊在這個罪惡的放縱停不了的時候
[00:11:09.440 --> 00:11:11.040]  不能自制的時候
[00:11:11.040 --> 00:11:16.040]  其實就像畜生一樣
[00:11:16.040 --> 00:11:17.240]  畜生不會說
[00:11:17.240 --> 00:11:19.040]  現在這個時間我想廢
[00:11:19.040 --> 00:11:20.640]  不過應該不是很好
[00:11:20.640 --> 00:11:24.440]  應該斯文一點
[00:11:24.440 --> 00:11:26.240]  畜生就會廢
[00:11:26.240 --> 00:11:28.040]  但現在人都到了一個地步
[00:11:28.040 --> 00:11:29.640]  要廢就廢
[00:11:29.640 --> 00:11:31.240]  要咬就咬
[00:11:31.240 --> 00:11:32.840]  要泥就泥
[00:11:32.840 --> 00:11:34.840]  那些要看就看
[00:11:34.840 --> 00:11:37.840]  要講就講
[00:11:37.840 --> 00:11:41.840]  聖經說這個叫畜生化
[00:11:41.840 --> 00:11:43.240]  靈姐妹
[00:11:43.240 --> 00:11:44.440]  我們發覺
[00:11:44.440 --> 00:11:47.840]  罪惡是有一個連鎖性
[00:11:47.840 --> 00:11:51.240]  由你習慣了
[00:11:51.240 --> 00:11:54.440]  停不了的罪行
[00:11:54.440 --> 00:11:58.640]  接著你發覺你越來越大膽地去做
[00:11:58.640 --> 00:12:00.640]  不用暗暗地做
[00:12:00.640 --> 00:12:02.040]  又到了一個地步
[00:12:02.040 --> 00:12:07.040]  你失控地去做
[00:12:07.040 --> 00:12:10.440]  聖經第十節到十一節
[00:12:10.440 --> 00:12:14.440]  描述了一個很根本的起始點
[00:12:14.440 --> 00:12:16.240]  這個我們要留意
[00:12:16.240 --> 00:12:21.040]  第十節下半節開始到十一節是連在一起來講的
[00:12:21.040 --> 00:12:22.640]  十節下半節說
[00:12:22.640 --> 00:12:25.240]  他們膽大任性
[00:12:25.240 --> 00:12:27.240]  毫無畏懼地
[00:12:27.240 --> 00:12:30.040]  毀謗在尊為的
[00:12:30.040 --> 00:12:30.840]  第十一節
[00:12:30.840 --> 00:12:32.240]  就算是天使
[00:12:32.240 --> 00:12:35.640]  需要更大的力量和權能
[00:12:35.640 --> 00:12:37.840]  尚且不用毀謗的話
[00:12:37.840 --> 00:12:42.640]  在主面前控告他們
[00:12:42.640 --> 00:12:46.840]  這一節一節半所說的是什麼情況呢
[00:12:46.840 --> 00:12:49.840]  這一節半所說的是天使
[00:12:49.840 --> 00:12:54.240]  和墮落的天使就是魔鬼的情況
[00:12:54.240 --> 00:12:58.840]  第十節下半節是說到墮落的天使
[00:12:58.840 --> 00:13:03.840]  第十一節說到侍奉神的天使
[00:13:03.840 --> 00:13:07.440]  天使和魔鬼的分別是什麼
[00:13:07.440 --> 00:13:10.640]  聖經說得很清楚
[00:13:10.640 --> 00:13:12.040]  唯一的分別
[00:13:12.040 --> 00:13:14.640]  就是他不知道自己的位份
[00:13:14.640 --> 00:13:16.840]  而夠膽過界
[00:13:16.840 --> 00:13:18.640]  魔鬼的墮落
[00:13:18.640 --> 00:13:21.240]  是他覺得我雖然是天使
[00:13:21.240 --> 00:13:23.040]  不過尊為那位神
[00:13:23.040 --> 00:13:26.240]  我都夠膽去挑戰他
[00:13:26.240 --> 00:13:27.840]  他不明白
[00:13:27.840 --> 00:13:31.840]  也不接納自己有條界線
[00:13:31.840 --> 00:13:33.240]  越軌
[00:13:33.240 --> 00:13:36.240]  或者用我們今天所說的出軌
[00:13:36.240 --> 00:13:37.840]  出軌不一定是好的
[00:13:37.840 --> 00:13:41.440]  今天出軌可能已經變成一種創意的意思
[00:13:41.440 --> 00:13:45.640]  但出軌其實是最大的危機的第一步
[00:13:45.640 --> 00:13:47.840]  魔鬼天使的墮落
[00:13:47.840 --> 00:13:50.440]  成為魔鬼就是因為他出軌
[00:13:50.440 --> 00:13:52.040]  就是因為他不接納自己
[00:13:52.040 --> 00:13:53.240]  他有界限
[00:13:53.240 --> 00:13:55.040]  於是他說我可以再走多一步
[00:13:55.040 --> 00:13:58.240]  我挑戰這個至高的主宰
[00:13:58.240 --> 00:13:59.440]  聖經第十一節說
[00:13:59.440 --> 00:14:02.040]  甚至天使這麼高
[00:14:02.040 --> 00:14:04.440]  他都不夠膽在這位主宰面前
[00:14:04.440 --> 00:14:06.040]  未得他准許之前
[00:14:06.040 --> 00:14:08.240]  去用褻瀆的毀謗的說話
[00:14:08.240 --> 00:14:11.440]  罵那些應該毀謗的人
[00:14:11.440 --> 00:14:12.040]  為什麼
[00:14:12.040 --> 00:14:14.040]  因為天使知道自己的標準
[00:14:14.040 --> 00:14:15.440]  知道自己的位份
[00:14:15.440 --> 00:14:17.840]  不可以走過界
[00:14:17.840 --> 00:14:19.440]  這裡提醒我們一件事
[00:14:19.440 --> 00:14:21.640]  一切剛才我們所說到一個
[00:14:21.640 --> 00:14:24.640]  這樣的不能自制的懸崖
[00:14:24.640 --> 00:14:25.840]  跌下去之前
[00:14:25.840 --> 00:14:27.240]  第一步是什麼呢
[00:14:27.240 --> 00:14:29.040]  是出解
[00:14:29.040 --> 00:14:30.640]  就是那一步
[00:14:30.640 --> 00:14:32.240]  就是那一步他應該
[00:14:32.240 --> 00:14:34.640]  他知道自己不應該再走多一步
[00:14:34.640 --> 00:14:36.440]  但是他再走下去
[00:14:36.440 --> 00:14:37.440]  不行嗎
[00:14:37.440 --> 00:14:39.040]  好啊我就試試
[00:14:39.040 --> 00:14:42.440]  就是那一刻就開始跌
[00:14:42.440 --> 00:14:44.840]  你知道那些東西不應該看的
[00:14:44.840 --> 00:14:45.840]  看看有什麼所謂
[00:14:45.840 --> 00:14:46.640]  每個人都看
[00:14:46.640 --> 00:14:48.040]  看看
[00:14:48.040 --> 00:14:49.840]  這個就是第一步
[00:14:49.840 --> 00:14:52.840]  這句話你知道不應該說的
[00:14:52.840 --> 00:14:54.240]  看
[00:14:54.240 --> 00:14:55.840]  這麼生氣
[00:14:55.840 --> 00:14:57.040]  火氣上騰
[00:14:57.040 --> 00:15:00.040]  說吧就說
[00:15:00.040 --> 00:15:02.440]  這個行動你應該不做的
[00:15:02.440 --> 00:15:04.440]  做了它吧
[00:15:04.440 --> 00:15:07.040]  那件事我應該不買的
[00:15:07.040 --> 00:15:08.040]  反正都有錢
[00:15:08.040 --> 00:15:08.840]  有什麼所謂
[00:15:08.840 --> 00:15:10.240]  買了它吧
[00:15:10.240 --> 00:15:11.440]  就是這一步
[00:15:11.440 --> 00:15:13.240]  你說很小的一步而已
[00:15:13.240 --> 00:15:17.240]  聖經說就好像墮落天使的第一步一樣
[00:15:17.240 --> 00:15:18.640]  我是天使
[00:15:18.640 --> 00:15:21.440]  但是為什麼我只是聽上面的人說
[00:15:21.440 --> 00:15:24.240]  我不可以去跟他頂一下
[00:15:24.240 --> 00:15:26.440]  好像約伯記一樣
[00:15:26.440 --> 00:15:27.840]  魔鬼對神說
[00:15:27.840 --> 00:15:29.640]  你以為約伯很好嗎
[00:15:29.640 --> 00:15:31.240]  你給他這麼多東西
[00:15:31.240 --> 00:15:32.640]  他當然聽你的話
[00:15:32.640 --> 00:15:34.240]  挑戰
[00:15:34.240 --> 00:15:36.040]  挑戰不應該挑戰的
[00:15:36.040 --> 00:15:37.840]  走出了第一步
[00:15:37.840 --> 00:15:40.240]  然後那裡步一步一步就走下去
[00:15:40.240 --> 00:15:41.840]  剛才我們警戒
[00:15:41.840 --> 00:15:44.040]  剛才聖經告訴我們
[00:15:44.040 --> 00:15:46.040]  好像運動員一樣
[00:15:46.040 --> 00:15:49.240]  你每一次不要小看每一步出位
[00:15:49.240 --> 00:15:50.640]  每一步的錯誤
[00:15:50.640 --> 00:15:53.840]  每一次的犯罪
[00:15:53.840 --> 00:15:55.240]  就成為一個運動
[00:15:55.240 --> 00:15:57.440]  好像運動員一樣
[00:15:57.440 --> 00:15:59.440]  你不會打網球之前
[00:15:59.440 --> 00:16:01.240]  你拿起網球拍一拍的時候
[00:16:01.240 --> 00:16:02.440]  歪掉了
[00:16:02.440 --> 00:16:04.840]  亂亂盡盡
[00:16:04.840 --> 00:16:06.640]  但是當你拍多幾下的時候
[00:16:06.640 --> 00:16:08.640]  你就開始順了
[00:16:08.640 --> 00:16:10.640]  重複又重複的動作
[00:16:10.640 --> 00:16:13.240]  令你進入另外一種狀態
[00:16:13.240 --> 00:16:15.440]  不過這種狀態不是好的狀態
[00:16:15.440 --> 00:16:16.840]  是聖經剛才所說的
[00:16:16.840 --> 00:16:18.840]  習慣了貪婪的狀態
[00:16:18.840 --> 00:16:20.840]  習慣了任行
[00:16:20.840 --> 00:16:23.440]  眼目停不了的狀態
[00:16:23.440 --> 00:16:25.240]  習慣了發脾氣的狀態
[00:16:25.240 --> 00:16:27.040]  習慣了妒忌人的狀態
[00:16:27.040 --> 00:16:29.240]  習慣了懶惰的習慣
[00:16:29.240 --> 00:16:33.840]  這種的習慣是我們一步一步一步牽扯的
[00:16:33.840 --> 00:16:35.440]  但是有第一步
[00:16:35.440 --> 00:16:36.840]  但是繼續
[00:16:36.840 --> 00:16:37.840]  你要提醒自己
[00:16:37.840 --> 00:16:39.640]  我們每走一步
[00:16:39.640 --> 00:16:42.240]  每重複一次你的罪
[00:16:42.240 --> 00:16:45.840]  你就累積了你的習慣犯罪
[00:16:45.840 --> 00:16:47.440]  這種的狀態
[00:16:47.440 --> 00:16:48.640]  到了一個地步
[00:16:48.640 --> 00:16:50.440]  你沒有辦法自拔
[00:16:50.440 --> 00:16:52.440]  所以剛才我們說聖經用什麼呢
[00:16:52.440 --> 00:16:55.840]  被他纏住了
[00:16:55.840 --> 00:16:59.040]  成為敗壞的奴隸
[00:16:59.040 --> 00:17:01.640]  被他被罪惡制服了
[00:17:01.640 --> 00:17:03.440]  我希望你記住這些字
[00:17:03.440 --> 00:17:05.240]  彼得後書很形象化
[00:17:05.240 --> 00:17:08.440]  將這些字放在你和我的心目中
[00:17:08.440 --> 00:17:10.640]  希望你記住這些字
[00:17:10.640 --> 00:17:11.440]  當你發現
[00:17:11.440 --> 00:17:15.240]  咦,為什麼有些事情經常我不做不行的呢
[00:17:15.240 --> 00:17:17.040]  停不了的時候
[00:17:17.040 --> 00:17:20.040]  你已經提醒自己警號來了
