
[00:00:00.000 --> 00:00:03.340]  今天我們是要講主耶穌的寶血
[00:03:06.060 --> 00:03:09.060]  還有一層是神和摩西落這個約的時候
[00:03:09.060 --> 00:03:13.260]  要用血來證明
[00:03:13.260 --> 00:03:20.260]  我們知道這個血是預表著耶穌的補血
[00:03:20.260 --> 00:03:24.060]  所以每一次他們獻祭
[00:03:24.060 --> 00:03:27.660]  殺牛或殺羊
[00:03:27.660 --> 00:03:32.060]  不是靠那些生虛的血
[00:03:32.060 --> 00:03:37.860]  他們是在指望中蒙赦免
[00:03:37.860 --> 00:03:45.260]  指望將來有一位可以替他們流血的
[00:03:45.260 --> 00:03:51.260]  我們今天已經看見了這個實在
[00:03:51.260 --> 00:03:55.260]  各位我們今天做基督徒
[00:03:55.260 --> 00:03:58.860]  有非常大的福氣
[00:03:58.860 --> 00:04:02.060]  你看亞伯拉罕的時候
[00:04:02.060 --> 00:04:07.060]  他帶他的兒子上摩尼亞山
[00:04:07.060 --> 00:04:10.460]  他一部分聖經都沒有
[00:04:10.460 --> 00:04:15.260]  他沒有教會的關係
[00:04:15.260 --> 00:04:20.660]  我們現在有了這一些
[00:04:20.660 --> 00:04:25.260]  這是何等大的福氣
[00:04:25.260 --> 00:04:30.660]  現在聖的祭祀已經圓滿了
[00:04:30.660 --> 00:04:33.660]  主耶穌已經陽生了
[00:04:33.660 --> 00:04:43.660]  已經受害被殺了,已經復活了,上了神的右邊
[00:04:43.660 --> 00:04:49.260]  現在祂已經帶著自己的血到真正的會墓裏面去了
[00:04:49.260 --> 00:04:53.660]  祂已經帶著祂自己的血到了天上真正的會墓那裏去了
[00:04:53.660 --> 00:04:58.660]  所以我們今天是何等的有福氣呢
[00:04:58.660 --> 00:05:03.260]  我們所相信的都圓滿了
[00:05:03.260 --> 00:05:09.260]  只等主耶穌再來成就這一切所預言給我們的了
[00:05:09.260 --> 00:05:12.860]  你是等到主耶穌再來成就這一切的預言
[00:05:12.860 --> 00:05:16.260]  我查考聖經
[00:05:16.260 --> 00:05:19.260]  關於這個補血的事情
[00:05:19.260 --> 00:05:21.860]  是前好多年我看了兩本書
[00:05:21.860 --> 00:05:24.460]  是很多年前我看過兩本的書
[00:05:24.460 --> 00:05:28.060]  是莫雷先生寫的
[00:05:28.060 --> 00:05:38.860]  莫雷先生是在南非洲的一個荷蘭的傳道人
[00:05:38.860 --> 00:05:41.060]  他所寫的書我非常歡喜看
[00:05:41.060 --> 00:05:46.060]  我看到我沒有買過的我就要買下來
[00:05:46.060 --> 00:05:54.460]  在我的小書房裏我很歡喜看他的書
[00:05:54.460 --> 00:05:57.660]  可惜有一本書現在已經絕版了
[00:05:57.660 --> 00:06:02.860]  就是保血的能力
[00:06:02.860 --> 00:06:06.060]  已經翻成中文
[00:06:06.060 --> 00:06:08.460]  但是賣完了
[00:06:08.460 --> 00:06:13.460]  我盼望以後才有機會我們才能夠重版
[00:06:13.460 --> 00:06:19.660]  在這個舊約裏面關於保血
[00:06:19.660 --> 00:06:23.660]  慢慢慢慢地進行
[00:06:23.660 --> 00:06:28.260]  第一個就是亞伯
[00:06:28.260 --> 00:06:35.060]  亞伯帶著初生的羔羊
[00:06:35.060 --> 00:06:37.660]  他來獻祭
[00:06:37.660 --> 00:06:44.860]  這就是證明他心裏已經發生了信心
[00:06:44.860 --> 00:06:48.260]  從這裏我們看得出來
[00:06:48.260 --> 00:06:53.260]  從《創世記》四章第四節
[00:06:53.260 --> 00:06:58.060]  就有這樣的真理顯明出來
[00:06:58.060 --> 00:07:01.660]  我們要與神見面
[00:07:01.660 --> 00:07:05.060]  我們要與神聯合
[00:07:05.060 --> 00:07:09.260]  一定要流血
[00:07:09.260 --> 00:07:13.060]  有罪就必定有血
[00:07:13.060 --> 00:07:22.460]  要免那個罪就必須靠著主耶穌保血的功勞
[00:07:22.460 --> 00:07:29.060]  我們做基督徒會在古時的信徒
[00:07:29.060 --> 00:07:34.060]  要享受神的喜歡
[00:07:34.060 --> 00:07:37.260]  要蒙祂的恩惠
[00:07:37.260 --> 00:07:42.260]  要在祂的笑容之下過生活
[00:07:42.260 --> 00:07:46.060]  一定要靠血
[00:07:46.060 --> 00:07:50.860]  各位現在很多的基督徒
[00:07:50.860 --> 00:07:54.660]  也不靠耶穌的保血
[00:07:54.660 --> 00:07:59.460]  大膽地勇敢地他們自己蒙昧無知地
[00:07:59.460 --> 00:08:01.460]  來想要親近神
[00:08:01.460 --> 00:08:06.260]  他們大膽地甚至可以說蒙昧無知地自己想來親近神
[00:08:06.260 --> 00:08:09.660]  他們不能與神交通
[00:08:09.660 --> 00:08:13.660]  因為只有這一條路
[00:08:13.660 --> 00:08:17.260]  那麼亞伯以後我們就看到諾亞
[00:08:17.260 --> 00:08:19.660]  亞伯以後我們就看到諾亞
[00:08:19.660 --> 00:08:24.860]  諾亞他在洪水以後
[00:08:24.860 --> 00:08:27.060]  諾亞在洪水之後
[00:08:27.060 --> 00:08:30.860]  人民受了神的咒咒、神的信服
[00:08:30.860 --> 00:08:33.860]  他們人已經是受了神的咒咒、刑罰
[00:08:33.860 --> 00:08:38.460]  他從方舟一出來
[00:08:38.460 --> 00:08:44.060]  他第一件事就是向耶和華獻祭
[00:08:44.060 --> 00:08:45.460]  我們看亞伯拉罕
[00:08:45.460 --> 00:08:47.060]  我們又看亞伯拉罕
[00:08:47.060 --> 00:08:49.860]  他帶著耶穌上摩利亞山去
[00:08:49.860 --> 00:08:54.460]  他帶著以撒向摩利亞山去
[00:08:54.460 --> 00:08:57.260]  以撒問他父親
[00:08:57.260 --> 00:08:58.660]  他說父親呢?
[00:08:58.660 --> 00:08:59.860]  他說父親啊
[00:08:59.860 --> 00:09:02.260]  這裡有火有柴
[00:09:02.260 --> 00:09:04.260]  他說火和柴都有了
[00:09:04.260 --> 00:09:05.860]  這個羔羊在哪裡呢?
[00:09:05.860 --> 00:09:07.860]  這個羔羊在哪裡呢?
[00:09:07.860 --> 00:09:11.860]  亞伯拉罕對他的兒子說
[00:09:11.860 --> 00:09:16.060]  耶和華在耶和華的山上有預備
[00:09:16.060 --> 00:09:18.660]  他說在耶和華的山上必有預備
[00:09:18.660 --> 00:09:20.860]  各位這句話非常之寶貴
[00:09:20.860 --> 00:09:22.860]  各位這個說話非常之寶貴
[00:09:22.860 --> 00:09:26.260]  你靠著神所預備的羔羊
[00:09:26.260 --> 00:09:29.060]  你一生就沒有所缺的了
[00:09:29.060 --> 00:09:31.060]  你靠著神所預備的羔羊
[00:09:31.060 --> 00:09:33.260]  你一生就沒有欠缺了
[00:09:33.260 --> 00:09:35.260]  他不肯對以撒說
[00:09:35.260 --> 00:09:37.060]  哦我要獻祢啊
[00:09:37.060 --> 00:09:38.460]  他不能夠對以撒說
[00:09:38.460 --> 00:09:39.860]  他說我要獻祢的
[00:09:39.860 --> 00:09:42.060]  在他個人的心裡面
[00:09:42.060 --> 00:09:44.860]  已經把以撒獻祭了
[00:09:44.860 --> 00:09:47.460]  在他的心中已經把以撒獻祭了
[00:09:47.460 --> 00:09:49.860]  這裡面有很多寶貴的教訓
[00:09:49.860 --> 00:09:52.260]  在這裡面有很多寶貴的教訓
[00:09:52.260 --> 00:09:55.260]  就是神所為你預備
[00:09:55.260 --> 00:09:57.460]  就是神所為你預備的
[00:09:57.460 --> 00:10:01.260]  有的時候神也要你拿來再一次獻上
[00:10:01.260 --> 00:10:04.260]  有的時候神又要你拿來再一次獻上
[00:10:04.260 --> 00:10:06.660]  好像是神與祂自己有矛盾
[00:10:06.660 --> 00:10:09.460]  好像神和祂自己有矛盾那樣
[00:10:09.460 --> 00:10:12.260]  祂知道祂所做的
[00:10:12.260 --> 00:10:13.860]  祂知道祂自己所做的
[00:10:13.860 --> 00:10:16.860]  你肯獻上
[00:10:16.860 --> 00:10:19.660]  神就有祂的預備
[00:10:19.660 --> 00:10:22.260]  在亞伯拉罕的心中
[00:10:22.260 --> 00:10:25.860]  他是絕對的把他的兒子獻上
[00:10:25.860 --> 00:10:27.060]  在亞伯拉罕的心中
[00:10:27.060 --> 00:10:29.060]  他是絕對的把他的兒子獻上
[00:10:29.060 --> 00:10:30.460]  因為他相信什麼呢?
[00:10:30.460 --> 00:10:31.660]  因為他相信什麼呢?
[00:10:31.660 --> 00:10:34.060]  就是我把我的兒子獻上
[00:10:34.060 --> 00:10:36.460]  就算是我把我的兒子獻上
[00:10:36.460 --> 00:10:37.660]  他就是死掉了
[00:10:37.660 --> 00:10:39.060]  即時間他是死了
[00:10:39.060 --> 00:10:41.860]  神還能叫他從死裡復活
[00:10:41.860 --> 00:10:44.460]  神還能叫他從死裡復活
[00:10:44.460 --> 00:10:48.860]  所以亞伯拉罕成為了信心
[00:10:48.860 --> 00:10:52.860]  我們一切相信的人信心的使徒
[00:10:52.860 --> 00:10:57.060]  所以亞伯拉罕成為我們一切相信的人的信心之父
[00:10:57.060 --> 00:10:59.860]  感謝讚美主
[00:10:59.860 --> 00:11:03.260]  那麼亞伯拉罕以後
[00:11:03.260 --> 00:11:06.860]  以色列人在埃及國
[00:11:06.860 --> 00:11:11.260]  神要把他們從埃及國的喘息中救出來
[00:11:11.260 --> 00:11:15.660]  神要把他們從埃及國的喘息中救出來
[00:11:15.660 --> 00:11:19.860]  神就吩咐以色列人要他們殺羊羔
[00:11:19.860 --> 00:11:23.260]  神就吩咐以色列人要他們殺羊羔
[00:11:23.260 --> 00:11:26.660]  要把這個血塗在門框門內上
[00:11:26.660 --> 00:11:30.460]  要他們將這個血塗在門尾門框上
[00:11:30.460 --> 00:11:35.260]  他說有了血這個殺長子的就要過去
[00:11:35.260 --> 00:11:39.660]  他說有了血這個殺長子的就要過去
[00:11:39.660 --> 00:11:43.460]  各位最寶貴的最要緊的是你我做基督徒
[00:11:43.460 --> 00:11:46.660]  各位最寶貴的就是你和我做基督徒
[00:11:46.660 --> 00:11:50.860]  我們每個人信主耶穌保血的能力
[00:11:50.860 --> 00:11:53.460]  我們信主耶穌保血的能力
[00:11:53.460 --> 00:11:56.460]  我們心中已經吐了耶穌的血
[00:11:56.460 --> 00:11:59.260]  我們的心中已經泡沫了主耶穌的保血
[00:11:59.260 --> 00:12:01.660]  天父就看我們為寶貴
[00:12:01.660 --> 00:12:03.860]  天父就看我們為寶貴
[00:12:03.860 --> 00:12:06.860]  一切的災害都可以越過我們去
[00:12:06.860 --> 00:12:09.660]  一切的災害都可以越過我們去
[00:12:09.660 --> 00:12:13.860]  到了西乃山的時候
[00:12:13.860 --> 00:12:17.060]  神吩咐摩西
[00:12:17.060 --> 00:12:19.660]  要他們獻祭
[00:12:19.660 --> 00:12:22.260]  獻祭做什麼呢?
[00:12:22.260 --> 00:12:25.060]  要立約
[00:12:25.060 --> 00:12:28.660]  我在中國買房子、擋房子
[00:12:28.660 --> 00:12:32.260]  離中國的合同的事情也很多了
[00:12:32.260 --> 00:12:34.860]  我在中國做過很多買房子
[00:12:34.860 --> 00:12:39.860]  或者很多立約的合同
[00:12:39.860 --> 00:12:40.860]  我做過很多的
[00:12:40.860 --> 00:12:44.860]  那麼這些立約的時候
[00:12:44.860 --> 00:12:47.060]  又簽字了
[00:12:47.060 --> 00:12:47.860]  又蓋章了
[00:12:47.860 --> 00:12:49.060]  要蓋圖章了
[00:12:49.060 --> 00:12:53.660]  我看中國蓋章用紅色很有意思
[00:12:53.660 --> 00:12:58.260]  我看我們中國人蓋圖章用紅色的很有意思
[00:12:58.260 --> 00:13:00.260]  在西方沒有看見過這個
[00:13:00.260 --> 00:13:01.860]  在西方就沒有這樣的
[00:13:01.860 --> 00:13:06.060]  這個紅色是用油摻雜
[00:13:06.060 --> 00:13:08.860]  這些紅色是有些油在摻雜的
[00:13:08.860 --> 00:13:10.660]  那個章一蓋上去
[00:13:10.660 --> 00:13:13.860]  那個油就進到這個紙裏面
[00:13:13.860 --> 00:13:15.460]  那些章一蓋上去
[00:13:15.460 --> 00:13:17.260]  那些油就進到紙裏面
[00:13:17.260 --> 00:13:21.460]  這個紙兩面都是通通有油
[00:13:21.460 --> 00:13:24.460]  這個紙是底面都有了油
[00:13:24.460 --> 00:13:26.460]  這個是完全擦不去的
[00:13:26.460 --> 00:13:28.060]  不能夠擦得去的
[00:13:28.060 --> 00:13:29.060]  不能蓋的
[00:13:29.060 --> 00:13:30.260]  不能改的
[00:13:30.260 --> 00:13:35.260]  但是神與你與我立約
[00:13:35.260 --> 00:13:36.460]  祂是用血
[00:13:36.460 --> 00:13:37.660]  祂是用血
[00:13:37.660 --> 00:13:40.260]  這是證明什麼呢
[00:13:40.260 --> 00:13:41.860]  這些是證明什麼呢
[00:13:41.860 --> 00:13:44.260]  就是剛才我們所看
[00:13:44.260 --> 00:13:46.060]  就是剛才我們所看的
[00:13:46.060 --> 00:13:49.460]  這個立約六的遺囑
[00:13:49.460 --> 00:13:52.660]  這個立約六的遺囑
[00:13:52.660 --> 00:13:55.860]  這個遺囑是吃了的
[00:13:55.860 --> 00:13:59.060]  這個六這個遺囑的吃了以後
[00:13:59.060 --> 00:14:01.460]  才這個遺囑才有效用
[00:14:01.460 --> 00:14:04.660]  這個遺囑是要這個立遺囑的人
[00:14:04.660 --> 00:14:05.460]  死了之後
[00:14:05.460 --> 00:14:07.260]  然後這個遺囑才有效的
[00:14:07.260 --> 00:14:08.860]  我們的主耶穌死了
[00:14:08.860 --> 00:14:10.660]  我們的主耶穌死了
[00:14:10.660 --> 00:14:14.460]  祂自己的血做這個約的憑據
[00:14:14.460 --> 00:14:17.460]  祂自己的血做這個立約的憑據
[00:14:17.460 --> 00:14:18.460]  我看聖經
[00:14:18.460 --> 00:14:19.660]  我看聖經
[00:14:19.660 --> 00:14:20.660]  神做事啊
[00:14:20.660 --> 00:14:22.260]  祂常常做兩次
[00:14:22.260 --> 00:14:23.060]  神做事呢
[00:14:23.060 --> 00:14:24.260]  時時做兩次
[00:14:24.260 --> 00:14:25.260]  祂造世界
[00:14:25.260 --> 00:14:26.260]  祂造世界
[00:14:26.260 --> 00:14:27.260]  被人敗壞了
[00:14:27.260 --> 00:14:28.260]  被敗壞了
[00:14:28.260 --> 00:14:29.860]  將來有新天新地
[00:14:29.860 --> 00:14:31.860]  將來會有新天新地
[00:14:31.860 --> 00:14:32.660]  祂造人
[00:14:32.660 --> 00:14:33.460]  祂造人
[00:14:33.460 --> 00:14:34.860]  被魔鬼敗壞了
[00:14:34.860 --> 00:14:35.860]  被魔鬼敗壞了
[00:14:35.860 --> 00:14:36.860]  祂來重生我們
[00:14:36.860 --> 00:14:38.260]  祂來重生我們
[00:14:38.260 --> 00:14:40.060]  祂與以色列人立約
[00:14:40.060 --> 00:14:41.660]  祂與以色列人立約
[00:14:41.660 --> 00:14:43.860]  以色列人把這個約廢了
[00:14:43.860 --> 00:14:46.460]  以色列人把這個約廢棄了
[00:14:46.460 --> 00:14:48.860]  神另立一個新約
[00:14:48.860 --> 00:14:50.860]  神又要另立一個新約
[00:14:50.860 --> 00:14:54.460]  各位這是神與你我裏的新約啊
[00:14:54.460 --> 00:14:57.860]  各位這個就是神和你我所立的新約了
[00:14:57.860 --> 00:14:59.460]  為什麼要新約呢
[00:14:59.460 --> 00:15:00.660]  為什麼要新約呢
[00:15:00.660 --> 00:15:04.260]  因為舊約被人已經作廢了
[00:15:04.260 --> 00:15:06.460]  因為舊約已經被人作廢了
[00:15:06.460 --> 00:15:08.460]  現在鬼家與鬼家立約
[00:15:08.460 --> 00:15:10.860]  現在鬼家與鬼家立約
[00:15:10.860 --> 00:15:13.860]  有人說他們立約算不得什麼
[00:15:13.860 --> 00:15:16.260]  有人說他們立約不算得什麼
[00:15:16.260 --> 00:15:18.460]  今天立約明天作廢
[00:15:18.460 --> 00:15:21.060]  今天立約明天又作廢
[00:15:21.060 --> 00:15:23.860]  但是天上的神與人立約
[00:15:23.860 --> 00:15:26.060]  但是天上的神與人立約
[00:15:26.060 --> 00:15:28.660]  用他兒子的血為平局
[00:15:28.660 --> 00:15:30.860]  用他兒子的血為平局
[00:15:30.860 --> 00:15:33.260]  這個約一定不可作廢
[00:15:33.260 --> 00:15:35.660]  這個約一定不能作廢的
[00:15:35.660 --> 00:15:38.060]  還有一個意思
[00:15:38.060 --> 00:15:39.460]  還有一個意思
[00:15:39.460 --> 00:15:43.060]  在舊約裏面我們看這個血的關係
[00:15:43.060 --> 00:15:45.660]  在舊約裏面我們看這個血的關係
[00:15:45.660 --> 00:15:50.060]  亞伯拉罕在摩利亞山上獻了這個羊
[00:15:50.060 --> 00:15:53.460]  亞伯拉罕在摩利亞山上獻上了這個羊
[00:15:53.460 --> 00:15:55.860]  代表他的兒子流了血
[00:15:55.860 --> 00:15:58.060]  代表他的兒子流了血
[00:15:58.060 --> 00:15:59.660]  這些血流出去了
[00:15:59.660 --> 00:16:01.260]  這些血就流出去了
[00:16:01.260 --> 00:16:03.460]  亞伯拉罕的血呢
[00:16:03.460 --> 00:16:05.260]  高羊的血
[00:16:05.260 --> 00:16:06.460]  高羊的血呢
[00:16:06.460 --> 00:16:10.060]  要塗在這個房屋的門框上
[00:16:10.060 --> 00:16:13.060]  要塗在房屋的門尾門框上
[00:16:13.060 --> 00:16:15.460]  西奈山的血怎麼樣呢
[00:16:15.460 --> 00:16:17.460]  西奈山上的血又怎樣呢
[00:16:17.460 --> 00:16:17.460]  西奈山上的血又怎樣呢
[00:16:17.460 --> 00:16:20.260]  不但是這個血要塞在這個月上啊
[00:16:20.260 --> 00:16:20.260]  不但是這個血要塞在這個月上啊
[00:16:20.260 --> 00:16:21.260]  不但是這個血要塞在這個月上啊
[00:16:21.260 --> 00:16:21.260]  不但是這個血要塞在這個月上啊
[00:16:21.260 --> 00:16:21.260]  不但是這個血要塞在這個月上啊
[00:16:21.260 --> 00:16:21.260]  不但是這個血要塞在這個月上啊
[00:16:21.260 --> 00:16:21.260]  不但是這個血要塞在這個月上啊
[00:16:21.260 --> 00:16:24.460]  不但是這個血要塞在這個月上啊
[00:16:24.460 --> 00:16:28.060]  這個血要塞在眾人身上
[00:16:28.060 --> 00:16:30.660]  這個血要塞在眾人身上
[00:16:30.660 --> 00:16:32.860]  要讓身上有血
[00:16:32.860 --> 00:16:32.860]  要讓身上有血
[00:16:32.860 --> 00:16:34.660]  要讓身上有血
[00:16:34.660 --> 00:16:37.060]  祭司身上要有血
[00:16:37.060 --> 00:16:39.460]  祭司的身上要有血
[00:16:39.460 --> 00:16:43.260]  這樣是很密切很親近的嘛
[00:16:43.260 --> 00:16:43.260]  這樣是很密切很親近的嘛
[00:16:43.260 --> 00:16:45.260]  這樣是很密切很親近的嘛
[00:16:45.260 --> 00:16:46.660]  摩尼亞的血
[00:16:46.660 --> 00:16:47.860]  這個摩尼亞山的血
[00:16:47.860 --> 00:16:49.060]  流下去算了
[00:16:49.060 --> 00:16:50.660]  流了出去就算了
[00:16:50.660 --> 00:16:54.260]  這個埃及的血在這個房屋上
[00:16:54.260 --> 00:16:56.060]  埃及的那次流的血
[00:16:56.060 --> 00:16:59.060]  是灑在這個門尾門窗上
[00:16:59.060 --> 00:17:03.860]  埃及這個西奈山的血
[00:17:03.860 --> 00:17:06.060]  是西奈山上的血
[00:17:06.060 --> 00:17:08.060]  那裏是塞在人的身上
[00:17:08.060 --> 00:17:09.860]  要灑在人的身上
[00:17:09.860 --> 00:17:12.860]  但是各位今天耶穌的寶血
[00:17:12.860 --> 00:17:15.060]  但是各位今天耶穌的寶血
[00:17:15.060 --> 00:17:17.260]  要塞在我們的內心裏面
[00:17:17.260 --> 00:17:17.260]  要灑在我們的內心裏面
[00:17:17.260 --> 00:17:19.460]  要灑在我們的內心裏面
[00:17:19.460 --> 00:17:21.660]  我們每一次紀念這個就是
[00:17:21.660 --> 00:17:21.660]  我們每一次紀念這個就是
[00:17:21.660 --> 00:17:22.860]  付這個聖餐
[00:17:22.860 --> 00:17:26.460]  我們每一次來紀念聖餐就是這個意思
[00:17:26.460 --> 00:17:31.860]  各位在舊約裏面你看
[00:17:31.860 --> 00:17:34.460]  無論是要贖罪
[00:17:34.460 --> 00:17:36.060]  無論是要贖罪
[00:17:36.060 --> 00:17:37.260]  無論要接敬
[00:17:37.260 --> 00:17:38.460]  無論是潔淨
[00:17:38.460 --> 00:17:40.460]  無論要有長知
[00:17:40.460 --> 00:17:41.660]  要他潔淨
[00:17:41.660 --> 00:17:42.860]  要流血
[00:17:42.860 --> 00:17:46.860]  無論是要長知潔淨要流血
[00:17:46.860 --> 00:17:48.460]  要認罪悔改
[00:17:48.460 --> 00:17:49.660]  要認罪悔改
[00:17:49.660 --> 00:17:51.660]  在舊約裏面你看很清楚
[00:17:51.660 --> 00:17:53.660]  在舊約裏面你看很清楚
[00:17:53.660 --> 00:17:56.260]  在一個犯罪的人
[00:17:56.260 --> 00:17:56.260]  在一個犯罪的人
[00:17:56.260 --> 00:17:57.660]  這個犯了罪的人
[00:17:57.660 --> 00:18:01.260]  他要把手放在這個祭司的頭上
[00:18:01.260 --> 00:18:01.260]  他要把手放在這個祭司的頭上
[00:18:01.260 --> 00:18:03.860]  他要把手放在這個祭司的頭上
[00:18:03.860 --> 00:18:07.060]  讓這個祭司來殺這個羊或者這個牛
[00:18:07.060 --> 00:18:10.060]  讓這個祭司來殺這個羊或者這個牛
[00:18:10.060 --> 00:18:13.260]  意思就是說哪一個須哪一個生須
[00:18:13.260 --> 00:18:15.460]  代替這個犯罪的人
[00:18:15.460 --> 00:18:18.660]  意思就是說哪一個須哪一個生須
[00:18:18.660 --> 00:18:19.860]  還是有一層
[00:18:19.860 --> 00:18:19.860]  還是有一層
[00:18:19.860 --> 00:18:21.060]  但是還有一層
[00:18:21.060 --> 00:18:22.660]  哪一個犯了罪的人
[00:18:22.660 --> 00:18:24.060]  哪一個犯了罪的人
[00:18:24.060 --> 00:18:25.860]  他要認他的罪
[00:18:25.860 --> 00:18:27.460]  他要認他的罪
[00:18:27.460 --> 00:18:30.260]  各位你不承認你的罪
[00:18:30.260 --> 00:18:33.060]  耶穌的寶血不生效
[00:18:33.060 --> 00:18:35.460]  各位如果你不承認你的罪
[00:18:35.460 --> 00:18:37.860]  耶穌的寶血在你的身上不能夠生效
[00:18:37.860 --> 00:18:40.660]  你要向神承認你得罪神的罪
[00:18:40.660 --> 00:18:43.460]  你要向神承認你得罪神的罪
[00:18:43.460 --> 00:18:45.660]  你得罪人你要向人認罪
[00:18:45.660 --> 00:18:48.060]  你得罪人要向人來認罪
[00:18:48.060 --> 00:18:49.660]  各位這是一個很大的見證
[00:18:49.660 --> 00:18:52.060]  各位這是一個很大的見證
[00:18:52.060 --> 00:18:53.860]  你說哎呀我想他悔改了
[00:18:53.860 --> 00:18:55.260]  你說我現在悔改了
[00:18:55.260 --> 00:18:57.660]  我得罪了某某人
[00:18:57.660 --> 00:18:59.860]  我得罪了某某人
[00:18:59.860 --> 00:19:01.660]  但是他是非基督徒
[00:19:01.660 --> 00:19:03.660]  但是他是一個非基督徒
[00:19:03.660 --> 00:19:06.460]  我想他認罪他不明白
[00:19:06.460 --> 00:19:08.860]  我如果向他認罪他不明白
[00:19:08.860 --> 00:19:09.660]  我告訴你
[00:19:09.660 --> 00:19:10.660]  我告訴你
[00:19:10.660 --> 00:19:15.060]  一個最大的見證就是一個基督徒向一個非基督徒認罪
[00:19:15.060 --> 00:19:19.460]  一個最大的見證就是一個基督徒向一個非基督徒來認罪
[00:19:19.460 --> 00:19:21.060]  因為他莫名其妙
[00:19:21.060 --> 00:19:22.460]  因為他莫名其妙
[00:19:22.460 --> 00:19:24.860]  他知道這不是人平常所做的
[00:19:24.860 --> 00:19:27.260]  他知道這些不是人平常所做的
[00:19:27.260 --> 00:19:32.860]  我有一次和一個知識分子談到
[00:19:32.860 --> 00:19:35.060]  他讀了中國的四書五經
[00:19:35.060 --> 00:19:37.660]  他讀過很多中國四書五經
[00:19:37.660 --> 00:19:39.660]  我就跟他講
[00:19:39.660 --> 00:19:41.660]  我說你信耶穌你要認罪
[00:19:41.660 --> 00:19:43.660]  我說你信耶穌要認罪嗎
[00:19:43.660 --> 00:19:44.660]  他忽然就說
[00:19:44.660 --> 00:19:46.260]  這個話我不信
[00:19:46.260 --> 00:19:48.660]  他說這樣的話我不相信
[00:19:48.660 --> 00:19:50.060]  沒有人做這個事
