
[00:00:00.000 --> 00:00:07.000]  首先謝謝羅姐妹的介紹,因為她現在還很年輕嘛,
[00:06:31.000 --> 00:06:36.000]  為什麼我們稱亞伯拉罕是信的榜樣呢?
[00:06:36.000 --> 00:06:40.000]  剛才還記得嗎?
[00:06:40.000 --> 00:06:43.000]  還記得那內容嗎?
[00:06:43.000 --> 00:06:45.000]  不記得沒關係,
[00:06:45.000 --> 00:06:47.000]  三會要記得了,
[00:06:47.000 --> 00:06:51.000]  那我今天用了兩段的經文來跟大家分享,
[00:06:51.000 --> 00:06:54.000]  因為賀傳道很認真,
[00:06:54.000 --> 00:06:56.000]  問我有沒有什麼powerpoint,
[00:06:56.000 --> 00:06:58.000]  我說有point就有power了,
[00:06:58.000 --> 00:07:00.000]  不需要,
[00:07:00.000 --> 00:07:02.000]  我說用經文就行了,
[00:07:02.000 --> 00:07:10.000]  大家可以在周刊也有印出來這兩段的經文,
[00:07:10.000 --> 00:07:14.000]  第一段就是亞伯拉罕為主角,
[00:07:14.000 --> 00:07:17.000]  第二段羅馬書新約的,
[00:07:17.000 --> 00:07:21.000]  也是以亞伯拉罕為主角的,
[00:07:21.000 --> 00:07:26.000]  那重要的是為什麼他是我們信心的榜樣,
[00:07:26.000 --> 00:07:28.000]  或者信心之父呢?
[00:07:28.000 --> 00:07:31.000]  那我們就看看那個經文了,
[00:07:31.000 --> 00:07:32.000]  powerpoint,
[00:07:32.000 --> 00:07:34.000]  說有power就是有經文了,
[00:07:34.000 --> 00:07:35.000]  你看這裡,
[00:07:35.000 --> 00:07:37.000]  因為powerpoint的壞處就是,
[00:07:37.000 --> 00:07:39.000]  我要唸六節經文,
[00:07:39.000 --> 00:07:41.000]  他只能夠打四節,
[00:07:41.000 --> 00:07:42.000]  等一下要滾動一下,
[00:07:42.000 --> 00:07:45.000]  所以大家其實有聖經是最好的,
[00:07:45.000 --> 00:07:48.000]  你們可以拿手機出來,
[00:07:48.000 --> 00:07:50.000]  不要回wechat,
[00:07:50.000 --> 00:07:52.000]  就是看經文,
[00:07:52.000 --> 00:07:55.000]  這個創世紀這裡,
[00:07:55.000 --> 00:08:00.000]  其實是舊約裡面很重要的一段經文,
[00:08:00.000 --> 00:08:02.000]  你說為什麼呢?
[00:08:02.000 --> 00:08:06.000]  因為亞伯拉罕在整個舊約裡面,
[00:08:06.000 --> 00:08:08.000]  可以是最重要的人物,
[00:08:08.000 --> 00:08:09.000]  有人說,
[00:08:09.000 --> 00:08:11.000]  不是應該亞當嗎?
[00:08:11.000 --> 00:08:12.000]  夏娃嗎?
[00:08:12.000 --> 00:08:14.000]  不應該是摩西嗎?
[00:08:14.000 --> 00:08:15.000]  大衛嗎?
[00:08:15.000 --> 00:08:18.000]  對他們都很有名,
[00:08:18.000 --> 00:08:20.000]  但是你知道,
[00:08:20.000 --> 00:08:22.000]  我們整個今天,
[00:08:22.000 --> 00:08:25.000]  我們說我們是上帝的子民,
[00:08:25.000 --> 00:08:27.000]  我們屬於上帝的,
[00:08:27.000 --> 00:08:30.000]  或者我們說我們是被揀選的,
[00:08:30.000 --> 00:08:32.000]  從誰開始?
[00:08:32.000 --> 00:08:37.000]  亞當夏娃當然是人類的始祖,
[00:08:37.000 --> 00:08:39.000]  所以今天無論你是非洲人,
[00:08:39.000 --> 00:08:40.000]  歐洲人,
[00:08:40.000 --> 00:08:41.000]  黑種人,
[00:08:41.000 --> 00:08:42.000]  紅種人,
[00:08:42.000 --> 00:08:44.000]  等等,
[00:08:44.000 --> 00:08:46.000]  我們都是一樣的,
[00:08:46.000 --> 00:08:47.000]  有頭,
[00:08:47.000 --> 00:08:49.000]  有眼睛,
[00:08:49.000 --> 00:08:50.000]  有內臟,
[00:08:50.000 --> 00:08:52.000]  全部都一樣的,
[00:08:52.000 --> 00:08:54.000]  但顏色不太一樣,
[00:08:54.000 --> 00:08:56.000]  鼻子有高有低,
[00:08:56.000 --> 00:09:01.000]  但是基本的身體的結構都一樣的,
[00:09:01.000 --> 00:09:04.000]  甚至我們今天說什麼DNA等等,
[00:09:04.000 --> 00:09:07.000]  這主要的都是完全一樣的,
[00:09:07.000 --> 00:09:10.000]  只是有些鼻子等等的眼睛,
[00:09:10.000 --> 00:09:12.000]  大一點小一點的,
[00:09:12.000 --> 00:09:15.000]  DNA有些很小的地方不一樣,
[00:09:15.000 --> 00:09:19.000]  所以我們都說我們是同一個始祖的,
[00:09:19.000 --> 00:09:22.000]  所以我們說四海之內皆兄弟,
[00:09:22.000 --> 00:09:25.000]  這個中國人很喜歡講而已,
[00:09:25.000 --> 00:09:27.000]  因為我們中國人很重要,
[00:09:27.000 --> 00:09:30.000]  還有親叔有別的,
[00:09:30.000 --> 00:09:32.000]  不是說是兄弟姐妹,
[00:09:32.000 --> 00:09:35.000]  但實際上是親叔有別的,
[00:09:35.000 --> 00:09:38.000]  但是我們從舊教的信仰,
[00:09:38.000 --> 00:09:40.000]  從聖經的信仰,
[00:09:40.000 --> 00:09:42.000]  我們就知道了,
[00:09:42.000 --> 00:09:46.000]  我們說四海之內皆兄弟姐妹不是說的,
[00:09:46.000 --> 00:09:49.000]  因為事實就是這樣,
[00:09:49.000 --> 00:09:53.000]  因為我們相信上帝從一本創造萬物,
[00:09:53.000 --> 00:09:56.000]  我們是同一個祖先的,
[00:09:56.000 --> 00:10:01.000]  我們基督徒說到關係的時候,
[00:10:01.000 --> 00:10:03.000]  跟中國文化很不一樣的,
[00:10:03.000 --> 00:10:05.000]  為什麼呢?
[00:10:05.000 --> 00:10:09.000]  因為我們今天中國文化講親叔有別,
[00:10:09.000 --> 00:10:12.000]  怎麼定親叔呢?
[00:10:12.000 --> 00:10:15.000]  怎麼定我們之間的關係呢?
[00:10:15.000 --> 00:10:17.000]  我們中國人說我們禮儀之邦,
[00:10:17.000 --> 00:10:20.000]  那個禮什麼意思呢?
[00:10:20.000 --> 00:10:25.000]  禮是要根據你的關係來決定用什麼禮的,
[00:10:25.000 --> 00:10:27.000]  究竟是我替你磕頭,
[00:10:27.000 --> 00:10:29.000]  還是你向我磕頭呢?
[00:10:29.000 --> 00:10:31.000]  就看什麼關係了,
[00:10:31.000 --> 00:10:34.000]  所以我們中國人很看重倫理的,
[00:10:34.000 --> 00:10:36.000]  以為倫理就是道德嗎?
[00:10:36.000 --> 00:10:38.000]  不是,
[00:10:38.000 --> 00:10:41.000]  因為要將道德跟禮連在一起,
[00:10:41.000 --> 00:10:43.000]  那倫什麼意思啊?
[00:10:43.000 --> 00:10:46.000]  你知道倫什麼意思嗎?
[00:10:46.000 --> 00:10:49.000]  天倫之樂,
[00:10:49.000 --> 00:10:52.000]  我們有五個倫啊,
[00:10:52.000 --> 00:10:55.000]  你知道五倫是什麼嗎?
[00:10:55.000 --> 00:10:58.000]  你們的確中國文化水準比較高,
[00:10:58.000 --> 00:11:01.000]  我問香港人有很多不懂的,
[00:11:01.000 --> 00:11:05.000]  我們說第一個君臣,
[00:11:05.000 --> 00:11:07.000]  君要臣使,
[00:11:07.000 --> 00:11:11.000]  臣怎麼樣?不得不使,
[00:11:11.000 --> 00:11:14.000]  第二是什麼?父子,
[00:11:14.000 --> 00:11:16.000]  父慈,
[00:11:16.000 --> 00:11:19.000]  子要怎麼樣?要孝,要聽話,
[00:11:19.000 --> 00:11:22.000]  我們說孝就是聽話的意思,
[00:11:22.000 --> 00:11:25.000]  說今天你們家裡孩子一放學,
[00:11:25.000 --> 00:11:29.000]  父母啊爺爺啊就問孩子怎麼樣?
[00:11:29.000 --> 00:11:31.000]  你今天乖不乖?
[00:11:31.000 --> 00:11:33.000]  你有沒有聽話?
[00:11:33.000 --> 00:11:37.000]  你有沒有被老師罰?
[00:11:37.000 --> 00:11:39.000]  因為你不聽話,
[00:11:39.000 --> 00:11:42.000]  到你很老的時候,你媽媽還是問你這樣的,
[00:11:42.000 --> 00:11:45.000]  你不聽我話,
[00:11:45.000 --> 00:11:47.000]  聽話就重要,
[00:11:47.000 --> 00:11:49.000]  這才孝順,
[00:11:49.000 --> 00:11:52.000]  那你猶太人的家裡,
[00:11:52.000 --> 00:11:54.000]  孩子放學,
[00:11:54.000 --> 00:11:57.000]  爸爸媽媽問他什麼你知道嗎?
[00:11:57.000 --> 00:12:01.000]  你今天問了老師幾個問題啊?
[00:12:01.000 --> 00:12:04.000]  你千萬不要問老師問題喔,
[00:12:04.000 --> 00:12:07.000]  你不要挑戰老師的權威,
[00:12:07.000 --> 00:12:10.000]  他們的教育就是,
[00:12:10.000 --> 00:12:14.000]  你今天問了老師幾個問題啊?
[00:12:14.000 --> 00:12:19.000]  所以這個是中西文化很大的差異,
[00:12:19.000 --> 00:12:21.000]  也是聖經今天,
[00:12:21.000 --> 00:12:24.000]  為什麼能夠更新我們中國文化?
[00:12:24.000 --> 00:12:27.000]  為什麼能夠將我們的中華民族,
[00:12:27.000 --> 00:12:29.000]  帶來一個新的向度?
[00:12:29.000 --> 00:12:31.000]  就是因為有差異嘛,
[00:12:31.000 --> 00:12:33.000]  而且我們發現,
[00:12:33.000 --> 00:12:35.000]  就是我們今天看見,
[00:12:35.000 --> 00:12:38.000]  原來我們中國文化不是不講,
[00:12:38.000 --> 00:12:41.000]  但是沒有真正的一個基礎,
[00:12:41.000 --> 00:12:44.000]  我們說這個父慈子孝,
[00:12:44.000 --> 00:12:48.000]  那第三個關係是什麼?
[00:12:48.000 --> 00:12:50.000]  你看就少人知道了,
[00:12:50.000 --> 00:12:53.000]  夫唱婦隨嘛,
[00:12:53.000 --> 00:12:56.000]  夫婦也是不平等的啦,
[00:12:56.000 --> 00:12:59.000]  夫在唱你跟著來吧,
[00:12:59.000 --> 00:13:02.000]  第四個是什麼?
[00:13:02.000 --> 00:13:04.000]  兄弟嘛,
[00:13:04.000 --> 00:13:06.000]  忘記講姐妹了,
[00:13:06.000 --> 00:13:08.000]  其實應該連在一起的,
[00:13:08.000 --> 00:13:09.000]  兄友,
[00:13:09.000 --> 00:13:11.000]  弟要怎麼樣?
[00:13:11.000 --> 00:13:13.000]  弟要恭恭敬敬,
[00:13:13.000 --> 00:13:16.000]  你發現這些都是不平等的關係來的,
[00:13:16.000 --> 00:13:19.000]  都是有權力的關係來的,
[00:13:19.000 --> 00:13:21.000]  最平等只要到最後那個,
[00:13:21.000 --> 00:13:23.000]  叫什麼?
[00:13:23.000 --> 00:13:25.000]  朋友,
[00:13:25.000 --> 00:13:28.000]  朋友是五輪裡面最疏遠的,
[00:13:28.000 --> 00:13:31.000]  其實本來也是最平等的,
[00:13:31.000 --> 00:13:33.000]  但是我們中國文化只有五輪,
[00:13:33.000 --> 00:13:36.000]  只看中這五個關係,
[00:13:36.000 --> 00:13:40.000]  那今天你從家裡到禮拜堂,
[00:13:40.000 --> 00:13:44.000]  這路上你碰到最多的是這五輪的人嗎?
[00:13:44.000 --> 00:13:47.000]  你碰到警察沒有?
[00:13:47.000 --> 00:13:51.000]  你看到你夫妻來了當然很好,
[00:13:51.000 --> 00:13:54.000]  看到很多兄弟嗎?
[00:13:54.000 --> 00:13:56.000]  很多朋友嗎?
[00:13:56.000 --> 00:14:00.000]  街上碰到的是什麼人啊?
[00:14:00.000 --> 00:14:02.000]  陌生人,
[00:14:02.000 --> 00:14:04.000]  不在五輪裡面,
[00:14:04.000 --> 00:14:07.000]  說那先生沒有關係,
[00:14:07.000 --> 00:14:10.000]  甚至那些人可能也不是人,
[00:14:10.000 --> 00:14:12.000]  我管他是誰,
[00:14:12.000 --> 00:14:14.000]  反正不認識的,
[00:14:14.000 --> 00:14:16.000]  今天我們香港,
[00:14:16.000 --> 00:14:18.000]  一下班的時候,
[00:14:18.000 --> 00:14:20.000]  你坐地鐵就很擠了,
[00:14:20.000 --> 00:14:22.000]  上不去了,
[00:14:22.000 --> 00:14:26.000]  我們小時候坐巴士也上不去,
[00:14:26.000 --> 00:14:29.000]  而且巴士不是電動的門,
[00:14:29.000 --> 00:14:31.000]  可能年輕的以為,
[00:14:31.000 --> 00:14:33.000]  從來巴士都是這樣的,
[00:14:33.000 --> 00:14:35.000]  以前巴士是拉那個閘的,
[00:14:35.000 --> 00:14:37.000]  年紀大了就知道了,
[00:14:37.000 --> 00:14:39.000]  誰看過那個拉那個閘的巴士,
[00:14:39.000 --> 00:14:40.000]  舉手,
[00:14:40.000 --> 00:14:42.000]  沒有人啊,
[00:14:42.000 --> 00:14:44.000]  證明你們都有五六十歲了,
[00:14:44.000 --> 00:14:46.000]  不然不會看過了,
[00:14:46.000 --> 00:14:48.000]  那我們小時候不排隊的,
[00:14:48.000 --> 00:14:51.000]  你看到香港人很有規矩,
[00:14:51.000 --> 00:14:52.000]  都排隊,
[00:14:52.000 --> 00:14:54.000]  開玩笑我們那時候排什麼隊,
[00:14:54.000 --> 00:14:58.000]  你都不知道巴士停在哪裡排什麼,
[00:14:58.000 --> 00:14:59.000]  現在很好,
[00:14:59.000 --> 00:15:01.000]  花了線等等,
[00:15:01.000 --> 00:15:02.000]  以前你根本不會排,
[00:15:02.000 --> 00:15:04.000]  你不知道停在哪裡,
[00:15:04.000 --> 00:15:07.000]  一停大家就湧過去了,
[00:15:07.000 --> 00:15:09.000]  人很多的時候,
[00:15:09.000 --> 00:15:10.000]  擠了上去,
[00:15:10.000 --> 00:15:12.000]  但是上了車的人又怎麼樣啊,
[00:15:12.000 --> 00:15:15.000]  就推你下來的我,
[00:15:15.000 --> 00:15:16.000]  輪到你上了,
[00:15:16.000 --> 00:15:19.000]  你又推後面那個我,
[00:15:19.000 --> 00:15:22.000]  因為我上了車又不想他上了我,
[00:15:22.000 --> 00:15:23.000]  然後呢,
[00:15:23.000 --> 00:15:25.000]  但是你發現有一個朋友,
[00:15:25.000 --> 00:15:27.000]  不要說你家裡人,
[00:15:27.000 --> 00:15:28.000]  你朋友,
[00:15:28.000 --> 00:15:30.000]  你先上你先上,
[00:15:30.000 --> 00:15:31.000]  因為有朋友嘛,
[00:15:31.000 --> 00:15:34.000]  看見他會對我有印象,
[00:15:34.000 --> 00:15:35.000]  所以要給他先上,
[00:15:35.000 --> 00:15:36.000]  不認識的,
[00:15:36.000 --> 00:15:38.000]  你上來幹嘛,
[00:15:38.000 --> 00:15:39.000]  那個不是人嘛,
[00:15:39.000 --> 00:15:41.000]  沒有關係的,
[00:15:41.000 --> 00:15:44.000]  因為我們中國文化是農業文化,
[00:15:44.000 --> 00:15:46.000]  你在鄉下,
[00:15:46.000 --> 00:15:48.000]  像我1975年就回到內地了,
[00:15:48.000 --> 00:15:50.000]  雖然我香港出生,
[00:15:50.000 --> 00:15:53.000]  那時候我從小學到大學,
[00:15:53.000 --> 00:15:56.000]  沒有一個姓盧的跟我同班的,
[00:15:56.000 --> 00:15:57.000]  結果回到鄉下,
[00:15:57.000 --> 00:15:58.000]  有五百多個姓盧的,
[00:15:58.000 --> 00:16:00.000]  嚇壞我了,
[00:16:00.000 --> 00:16:02.000]  原來鄉村的地方,
[00:16:02.000 --> 00:16:03.000]  大家都是親戚,
[00:16:03.000 --> 00:16:05.000]  其實嫁來嫁去,
[00:16:05.000 --> 00:16:07.000]  也就是那幾條村的,
[00:16:07.000 --> 00:16:10.000]  所以大家不需要陌生人,
[00:16:10.000 --> 00:16:12.000]  不會看到陌生人的,
[00:16:12.000 --> 00:16:14.000]  一看到陌生人,
[00:16:14.000 --> 00:16:16.000]  趕快來棍子,
[00:16:16.000 --> 00:16:18.000]  他怎麼會出現,
[00:16:18.000 --> 00:16:20.000]  偷雞摸狗的,
[00:16:20.000 --> 00:16:21.000]  陌生人,
[00:16:21.000 --> 00:16:22.000]  外人,
[00:16:22.000 --> 00:16:24.000]  親疏有別,
[00:16:24.000 --> 00:16:27.000]  女的嫁出去,
[00:16:27.000 --> 00:16:29.000]  就像潑出去的水,
[00:16:29.000 --> 00:16:33.000]  你看這個什麼概念,
[00:16:33.000 --> 00:16:34.000]  明明是女兒,
[00:16:34.000 --> 00:16:35.000]  也說我跟你沒有關係,
[00:16:35.000 --> 00:16:37.000]  你是潑出去的水,
[00:16:37.000 --> 00:16:39.000]  但基督教的信仰,
[00:16:39.000 --> 00:16:44.000]  給我們要看到一個完全不同的關係,
[00:16:44.000 --> 00:16:49.000]  今天我們怎麼理解這個姓這個字,
[00:16:49.000 --> 00:16:54.000]  其實姓就是用關係的表現,
[00:16:54.000 --> 00:16:58.000]  今天我們說姓不是姓什麼,
[00:16:58.000 --> 00:17:00.000]  因為這五輪裡面,
[00:17:00.000 --> 00:17:02.000]  代表了不同的關係,
[00:17:02.000 --> 00:17:05.000]  不同的信任,
[00:17:05.000 --> 00:17:07.000]  而且陌生人,
[00:17:07.000 --> 00:17:09.000]  他就不是人,
[00:17:09.000 --> 00:17:11.000]  你千萬不要相信陌生人,
[00:17:11.000 --> 00:17:13.000]  雖然現在香港很多人被騙,
[00:17:13.000 --> 00:17:15.000]  就是相信陌生人,
[00:17:15.000 --> 00:17:18.000]  但是我們基督徒很多笨的,
[00:17:18.000 --> 00:17:19.000]  很多時候被騙,
[00:17:19.000 --> 00:17:22.000]  我也很容易被騙,
[00:17:22.000 --> 00:17:24.000]  因為今天我們知道,
[00:17:24.000 --> 00:17:26.000]  在新約,
[00:17:26.000 --> 00:17:28.000]  當耶穌被一個律法師問他,
[00:17:28.000 --> 00:17:31.000]  我要怎麼才能夠得到永生,
[00:17:31.000 --> 00:17:34.000]  你們還記得這個問題嗎?
[00:17:34.000 --> 00:17:37.000]  原來耶穌不太喜歡回答問題,
[00:17:37.000 --> 00:17:40.000]  所以你們不要整天就問這個賀傳道,
[00:17:40.000 --> 00:17:44.000]  因為耶穌喜歡是發問的,
[00:17:44.000 --> 00:17:46.000]  所以那個律法師問耶穌,
[00:17:46.000 --> 00:17:48.000]  我要怎麼做才能夠得到永生,
[00:17:48.000 --> 00:17:51.000]  耶穌沒有回答他那麼重要的問題,
[00:17:51.000 --> 00:17:53.000]  耶穌說你是律法師,
[00:17:53.000 --> 00:17:54.000]  你說呢?
[00:17:54.000 --> 00:17:56.000]  這個賀傳道記住,
[00:17:56.000 --> 00:17:57.000]  人家一問你問題,
[00:17:57.000 --> 00:17:59.000]  就說你說呢?
[00:17:59.000 --> 00:18:01.000]  因為通常成年人問你問題,
[00:18:01.000 --> 00:18:02.000]  他是有答案的,
[00:18:02.000 --> 00:18:03.000]  他故意問你的,
[00:18:03.000 --> 00:18:05.000]  看看你怎麼回答,
[00:18:05.000 --> 00:18:06.000]  你答錯了,
[00:18:06.000 --> 00:18:08.000]  後面才笑你,
[00:18:08.000 --> 00:18:10.000]  所以耶穌也沒有回答,
[00:18:10.000 --> 00:18:11.000]  就問他,
[00:18:11.000 --> 00:18:12.000]  你是律法師嗎?
[00:18:12.000 --> 00:18:14.000]  你說律法上怎麼說呢?
[00:18:14.000 --> 00:18:15.000]  他也不好意思說,
[00:18:15.000 --> 00:18:16.000]  他不知道,
