
[00:00:00.000 --> 00:00:02.920]  這裡寫了一句說話是在引言中
[00:06:52.160 --> 00:06:53.680]  管理你們
[00:06:53.680 --> 00:06:56.520]  當時我祝福你們的審判官說
[00:06:56.520 --> 00:06:57.880]  你們聽眾
[00:06:57.880 --> 00:07:00.240]  無論是弟兄彼此爭重
[00:07:00.240 --> 00:07:03.600]  或者與同居的外人爭重
[00:07:03.600 --> 00:07:06.680]  都要按公義判斷
[00:07:06.680 --> 00:07:09.480]  在這裡一個很清楚的方向就是
[00:07:09.480 --> 00:07:13.520]  這個組織是有使命的
[00:07:13.520 --> 00:07:16.640]  不單單為組織而組織
[00:07:16.640 --> 00:07:19.400]  當屬靈的偉人他們建立組織的時候
[00:07:19.400 --> 00:07:23.080]  有清楚的目標或者說mission
[00:07:23.080 --> 00:07:26.960]  這些人是要執行一些判斷
[00:07:26.960 --> 00:07:29.760]  這些判斷是要公義的
[00:07:29.760 --> 00:07:34.680]  按照真理來平息那些訴訟、那些爭重
[00:07:34.680 --> 00:07:38.520]  這是他們一個重要的目的和使命
[00:07:38.520 --> 00:07:40.400]  你會發覺在人世間
[00:07:40.400 --> 00:07:43.080]  很多社會上很多的組織
[00:07:43.080 --> 00:07:44.840]  開始的時候有mission
[00:07:44.840 --> 00:07:47.320]  但慢慢失去這個mission
[00:07:47.320 --> 00:07:50.640]  成為了一個制度化的組織
[00:07:50.640 --> 00:07:52.480]  稍後我會再稍微看一看
[00:07:52.480 --> 00:07:53.720]  這個制度化的組織
[00:07:53.720 --> 00:07:56.000]  慢慢甚至會僵化了
[00:07:56.000 --> 00:07:59.480]  甚至會倒轉頭控制了人
[00:07:59.480 --> 00:08:01.080]  叫人受傷害
[00:08:01.080 --> 00:08:04.000]  這個是要常常留心的
[00:08:04.000 --> 00:08:06.480]  另一方面就是在過程當中
[00:08:06.480 --> 00:08:10.520]  這個靈就是確立這些被委任的官員
[00:08:10.520 --> 00:08:12.040]  他們的準則
[00:08:12.040 --> 00:08:16.120]  大家看回第十三節
[00:08:16.120 --> 00:08:18.160]  當時摩西就說你們要按著
[00:08:18.160 --> 00:08:21.240]  各支派選舉有智慧
[00:08:21.240 --> 00:08:22.720]  第二有見識
[00:08:22.720 --> 00:08:26.560]  第三為眾人所認識的
[00:08:26.560 --> 00:08:30.840]  這裡的智慧是說他們那種屬靈的智慧
[00:08:30.840 --> 00:08:32.800]  是認識神的
[00:08:32.800 --> 00:08:35.160]  有見識有understanding
[00:08:35.160 --> 00:08:37.320]  英文翻譯是understanding
[00:08:37.320 --> 00:08:39.200]  相信都包含了一種
[00:08:39.200 --> 00:08:41.160]  對很多人情世故
[00:08:41.160 --> 00:08:43.760]  很多人與人之間的事情
[00:08:43.760 --> 00:08:45.680]  是一種了解
[00:08:45.680 --> 00:08:48.840]  第三就是他在群體當中
[00:08:48.840 --> 00:08:52.440]  是被尊重為眾人所認識的
[00:08:52.440 --> 00:08:54.000]  或者大家看一看前面
[00:08:54.000 --> 00:09:02.200]  《出埃及記》第十八章
[00:09:02.200 --> 00:09:03.960]  十八章就是剛才提及
[00:09:03.960 --> 00:09:07.000]  就是葉森羅獻策的時候
[00:09:07.000 --> 00:09:11.600]  再清楚說出那些標準在哪裡
[00:09:11.600 --> 00:09:16.960]  在第十八章《聖經》二十一節
[00:09:16.960 --> 00:09:19.840]  「並要從百姓中揀選有才能的人
[00:09:19.840 --> 00:09:21.800]  就是敬威神」
[00:09:21.800 --> 00:09:24.280]  第二「誠實無妄」
[00:09:24.280 --> 00:09:27.880]  第三「恨不義之才的人
[00:09:27.880 --> 00:09:30.760]  派他們作千夫長、百夫長、五十夫長
[00:09:30.760 --> 00:09:34.480]  十夫長管理百姓」
[00:09:34.480 --> 00:09:37.280]  很多時候一個領袖他要做的事情
[00:09:37.280 --> 00:09:40.440]  未必能夠兼顧到各方面
[00:09:40.440 --> 00:09:43.720]  但重要的是他能夠委任一些合適的人
[00:09:43.720 --> 00:09:46.200]  作一些領導的角色
[00:09:46.200 --> 00:09:47.720]  但哪些人合適做呢?
[00:09:47.720 --> 00:09:50.280]  他必須設立一些準則
[00:09:50.280 --> 00:09:52.080]  以至能夠按這些準則
[00:09:52.080 --> 00:09:56.040]  選立合適的人來承擔這些角色
[00:09:56.040 --> 00:09:59.320]  如果大家看回《禪師傳》第六章
[00:09:59.320 --> 00:10:02.760]  當試圖設立管理飯食的人的時候
[00:10:02.760 --> 00:10:05.440]  同時清楚指出那些準則
[00:10:05.440 --> 00:10:09.160]  或者說現在委任人選的標準在哪裡
[00:10:09.160 --> 00:10:11.560]  在那裡是清楚地表達出來的
[00:10:11.560 --> 00:10:15.800]  第三「確立行事按公義的原則」
[00:10:15.800 --> 00:10:18.040]  這些人將來做事的時候
[00:10:18.040 --> 00:10:19.840]  按什麼原則做事呢?
[00:10:19.840 --> 00:10:21.840]  在第十七節
[00:10:21.840 --> 00:10:25.920]  「審判的時候不可看人的外貌
[00:10:25.920 --> 00:10:31.080]  聽眾不可分貴賤不可懼怕人」
[00:10:31.080 --> 00:10:34.400]  很明顯是在說公平公義的準則
[00:10:34.400 --> 00:10:38.400]  不可以說因為他的外貌比較難看
[00:10:38.400 --> 00:10:40.960]  所以就一定是他做錯事了
[00:10:40.960 --> 00:10:44.000]  又不可以分貴賤
[00:10:44.000 --> 00:10:45.920]  不可以懼怕人
[00:10:45.920 --> 00:10:51.560]  那個人在台前好像很有氣勢
[00:10:51.560 --> 00:10:53.720]  說話很有口才
[00:10:53.720 --> 00:10:57.920]  一直很有威望地說話
[00:10:57.920 --> 00:11:00.680]  但是審判官就不可以因此來懼怕他
[00:11:00.680 --> 00:11:02.920]  「是的,你對,你對」
[00:11:02.920 --> 00:11:07.280]  而是需要很小心地按公平的原則來行事
[00:11:07.280 --> 00:11:11.320]  這是聖經指出摩西對他們的要求
[00:11:11.320 --> 00:11:15.000]  第四「指明執行神的工作
[00:11:15.000 --> 00:11:17.000]  而向神負責任」
[00:11:17.000 --> 00:11:19.000]  中間的說話說
[00:11:19.000 --> 00:11:22.000]  「因為審判是屬乎神的」
[00:11:22.000 --> 00:11:24.000]  意思就是說
[00:11:24.000 --> 00:11:28.320]  當時這些審判官表面上是他們定斷
[00:11:28.320 --> 00:11:29.840]  但他們要清楚知道
[00:11:29.840 --> 00:11:32.840]  是在執行神的審判工作
[00:11:32.840 --> 00:11:36.520]  而神自己是要向他們追究的
[00:11:36.520 --> 00:11:39.920]  用英文說就是他們要 accountable to God
[00:11:39.920 --> 00:11:41.920]  他們需要向神負責
[00:11:41.920 --> 00:11:46.200]  因為審判是屬乎神的
[00:11:46.200 --> 00:11:49.920]  這對很多做事的人來說是很大的提醒
[00:11:49.920 --> 00:11:51.920]  你是向神負責任的
[00:11:51.920 --> 00:11:53.320]  因此你要小心
[00:11:53.320 --> 00:11:55.600]  不要說別人看不見你就偷懶
[00:11:55.600 --> 00:11:57.920]  或者看得見你就做好一點
[00:11:57.920 --> 00:11:59.040]  同樣的情況一樣
[00:11:59.040 --> 00:12:04.640]  就是審判或監察的是屬乎神的
[00:12:04.640 --> 00:12:08.520]  接著當去到第十七節尾的時候
[00:12:08.520 --> 00:12:11.000]  摩西就說若有難斷的案件
[00:12:11.000 --> 00:12:13.000]  可以懲到我者類
[00:12:13.000 --> 00:12:15.000]  我就判斷
[00:12:15.000 --> 00:12:17.000]  很清楚表示若有什麼困難的事情
[00:12:17.000 --> 00:12:18.000]  處理不到
[00:12:18.000 --> 00:12:19.000]  我會幫助你們
[00:12:19.000 --> 00:12:20.600]  我會支援你們
[00:12:20.600 --> 00:12:23.000]  一個好的領袖清楚指出
[00:12:23.000 --> 00:12:25.800]  我會在旁邊 support
[00:12:25.800 --> 00:12:27.200]  不只是拋個球給你
[00:12:27.200 --> 00:12:28.800]  你搞定它
[00:12:28.800 --> 00:12:31.200]  如果你是團契的團長
[00:12:31.200 --> 00:12:33.200]  或者某些職責
[00:12:33.200 --> 00:12:35.400]  你邀請人幫你做某些事的時候
[00:12:35.400 --> 00:12:37.400]  職責講清楚了
[00:12:37.400 --> 00:12:39.400]  如果他是沒有經驗的
[00:12:39.400 --> 00:12:42.000]  很可能你要在旁邊讓他知道
[00:12:42.000 --> 00:12:43.200]  你嘗試做
[00:12:43.200 --> 00:12:45.000]  有這樣的準則
[00:12:45.000 --> 00:12:47.200]  之後有什麼問題
[00:12:47.200 --> 00:12:48.600]  他處理不到
[00:12:48.600 --> 00:12:51.200]  我會支持你幫助你
[00:12:51.200 --> 00:12:53.800]  大家知道教會有小組系統
[00:12:53.800 --> 00:12:56.000]  小組裡面有組長
[00:12:56.000 --> 00:13:00.000]  組長有什麼困難可以找區組長
[00:13:00.000 --> 00:13:01.400]  區組長有什麼困難
[00:13:01.400 --> 00:13:03.800]  可以找教務同工
[00:13:03.800 --> 00:13:04.800]  有些人就以為
[00:13:04.800 --> 00:13:08.200]  這是一層一層的權力架構
[00:13:08.200 --> 00:13:11.400]  但從淑玲的角度看
[00:13:11.400 --> 00:13:14.400]  那些最重要的所謂領導人
[00:13:14.400 --> 00:13:18.600]  其實他是最重要的僕人
[00:13:18.600 --> 00:13:21.400]  哪些下層的組別有困難
[00:13:21.400 --> 00:13:22.200]  搞不定
[00:13:22.200 --> 00:13:24.000]  麻煩你搞定
[00:13:24.000 --> 00:13:25.200]  第二層搞不定
[00:13:25.200 --> 00:13:25.800]  麻煩你
[00:13:25.800 --> 00:13:28.800]  最高層你要搞定
[00:13:28.800 --> 00:13:29.600]  我跟大家說
[00:13:29.600 --> 00:13:31.600]  我這麼多年在教會裡面
[00:13:31.600 --> 00:13:36.200]  我嘗試處理很多很複雜的人事問題
[00:13:36.200 --> 00:13:38.000]  你說我這麼多年
[00:13:38.000 --> 00:13:39.200]  遇到很多這樣的事情
[00:13:39.200 --> 00:13:42.600]  應該很有經驗
[00:13:42.600 --> 00:13:44.000]  到今天我告訴你
[00:13:44.000 --> 00:13:45.200]  如果可以不做
[00:13:45.200 --> 00:13:48.400]  最好不用我做
[00:13:48.400 --> 00:13:49.200]  很困擾
[00:13:49.200 --> 00:13:51.200]  有些事情是不容易處理
[00:13:51.200 --> 00:13:52.800]  但我自己就會提醒自己
[00:13:52.800 --> 00:13:55.400]  如果你說你要服侍人
[00:13:55.400 --> 00:13:57.000]  既然你有這樣的角色
[00:13:57.000 --> 00:13:58.800]  你就要去處理那些別人
[00:13:58.800 --> 00:14:00.400]  可能在某一個情況之下
[00:14:00.400 --> 00:14:02.000]  未必處理到的事情
[00:14:02.000 --> 00:14:03.600]  你就運用你的權柄
[00:14:03.600 --> 00:14:05.200]  來去服侍他們
[00:14:05.200 --> 00:14:07.600]  去處理那些難處
[00:14:07.600 --> 00:14:10.800]  這也是聖經所提及的原則
[00:14:10.800 --> 00:14:12.000]  接著我提及幾點
[00:14:12.000 --> 00:14:15.400]  就是屬靈的原則和組織行政
[00:14:15.400 --> 00:14:18.400]  一些好的屬靈的原則
[00:14:18.400 --> 00:14:21.000]  是需要透過某一些好的組織行政
[00:14:21.000 --> 00:14:23.000]  把它落實出來
[00:14:23.000 --> 00:14:26.800]  以至能夠延續這些好的屬靈的原則
[00:14:26.800 --> 00:14:28.400]  我舉一個很簡單的例子
[00:14:28.400 --> 00:14:31.200]  是我以前在書本裡面提及過的
[00:14:31.200 --> 00:14:32.800]  就是大家可能聽過
[00:14:32.800 --> 00:14:35.000]  韋斯理約翰(John Wesley)
[00:14:35.000 --> 00:14:39.600]  十八世紀的一個屬靈的偉人
[00:14:39.600 --> 00:14:43.200]  也是一個報道家、復興家
[00:14:43.200 --> 00:14:44.200]  在他差不多同期
[00:14:44.200 --> 00:14:47.600]  有一個人物叫做George Whitfield
[00:14:47.600 --> 00:14:53.400]  這兩個人是有很獨特的屬靈貢獻
[00:14:53.400 --> 00:14:54.800]  George Whitfield
[00:14:54.800 --> 00:14:58.000]  他曾經去到很多不同的地方報道
[00:14:58.000 --> 00:15:00.200]  在礦坑裏面做礦工人
[00:15:00.200 --> 00:15:02.400]  做很多報道工作
[00:15:02.400 --> 00:15:06.000]  他出了名是不斷不斷講報道訊息
[00:15:06.000 --> 00:15:08.000]  全福音講道
[00:15:08.000 --> 00:15:10.000]  有人曾經做一些統計
[00:15:10.000 --> 00:15:16.200]  他一生人講過一萬八千篇講章
[00:15:16.200 --> 00:15:19.600]  我不知道他們是怎樣統計出來的
[00:15:19.600 --> 00:15:21.400]  大概平均他們統計
[00:15:21.400 --> 00:15:24.600]  就是一個星期講十篇講道
[00:15:24.600 --> 00:15:27.200]  我聽見這樣的例子
[00:15:27.200 --> 00:15:30.800]  我都不敢說自己講很多
[00:15:30.800 --> 00:15:34.600]  但情況就是在他的工作日子
[00:15:34.600 --> 00:15:37.000]  帶來了很多人信主
[00:15:37.000 --> 00:15:39.400]  也間接帶來了在美國的
[00:15:39.400 --> 00:15:41.000]  第一次的復興運動
[00:15:41.000 --> 00:15:43.600]  First Awakening
[00:15:43.600 --> 00:15:46.400]  但情形就是當他離世之後
[00:15:46.400 --> 00:15:49.000]  因為他沒有小心去做很多栽培工作
[00:15:49.000 --> 00:15:51.400]  很多初信者就離開
[00:15:51.400 --> 00:15:54.000]  很難再跟進這些初信者
[00:15:54.000 --> 00:15:56.200]  後來這些初信者去了哪裏
[00:15:56.200 --> 00:15:59.600]  有沒有繼續信主也沒有人知道
[00:15:59.600 --> 00:16:01.600]  所以說
[00:16:01.600 --> 00:16:03.600]  韋斯利約翰的情況就是
[00:16:03.600 --> 00:16:05.400]  他做很多報道工作
[00:16:05.400 --> 00:16:07.600]  但同時他留心之後
[00:16:07.600 --> 00:16:10.200]  做一些很謹慎的組織
[00:16:10.200 --> 00:16:14.200]  幫助這些初信者能夠成長
[00:16:14.200 --> 00:16:16.000]  他組織很多的班會
[00:16:16.000 --> 00:16:17.600]  如果大家有興趣看他們的書
[00:16:17.600 --> 00:16:19.200]  會知道很多組織
[00:16:19.200 --> 00:16:23.000]  這些班會大概十個人一班
[00:16:23.000 --> 00:16:26.000]  然後他們出席三個月
[00:16:26.000 --> 00:16:28.800]  每個星期一次學習聖經
[00:16:28.800 --> 00:16:30.000]  三個月之後
[00:16:30.000 --> 00:16:32.400]  如果得到同組的人同意
[00:16:32.400 --> 00:16:38.600]  就可以成為Methodist裏面的正式會員
[00:16:38.600 --> 00:16:41.800]  所以很多人一信主就參加這些班會
[00:16:41.800 --> 00:16:43.400]  當中學習
[00:16:43.400 --> 00:16:46.600]  因此在韋斯利約翰死後
[00:16:46.600 --> 00:16:50.000]  秦道慧理會的工作延伸得非常強
[00:16:50.000 --> 00:16:52.600]  產生了很強和長遠的
[00:16:52.600 --> 00:16:55.400]  延續的屬靈的果效
[00:16:55.400 --> 00:16:56.200]  不單止這樣
[00:16:56.200 --> 00:16:57.600]  他很多時候很強調
[00:16:57.600 --> 00:17:00.400]  要按真理領導著這個運動
[00:17:00.400 --> 00:17:02.400]  當時很多人認為
[00:17:02.400 --> 00:17:05.200]  如果是一些有錢的人
[00:17:05.200 --> 00:17:06.400]  有學問的人
[00:17:06.400 --> 00:17:09.600]  神就會讓他們做領袖
[00:17:09.600 --> 00:17:12.200]  但當時韋斯利約翰去很多窮人傳福音
[00:17:12.200 --> 00:17:15.000]  很多窮人信主沒有受過學問
[00:17:15.000 --> 00:17:17.200]  韋斯利約翰就說真理不是這樣說的
[00:17:17.200 --> 00:17:20.400]  神沒有說按外貌斷人
[00:17:20.400 --> 00:17:24.800]  因此訓練那些沒有學問的初信主的人
[00:17:24.800 --> 00:17:26.400]  做領袖
[00:17:26.400 --> 00:17:28.200]  用很多方法訓練他們
[00:17:28.200 --> 00:17:30.200]  慢慢成為了很多重要的領袖
[00:17:30.200 --> 00:17:31.800]  繼續在很多不同的地方
[00:17:31.800 --> 00:17:33.600]  帶領福音的工作
[00:17:33.600 --> 00:17:35.400]  因此他死後
[00:17:35.400 --> 00:17:38.200]  這些工作是不斷延伸
[00:17:38.200 --> 00:17:40.400]  產生很重要的作用
[00:17:40.400 --> 00:17:43.400]  這是讓我們留意到一個屬靈的原則
[00:17:43.400 --> 00:17:48.000]  如何透過適當的一些行動或者組織
[00:17:48.000 --> 00:17:51.600]  產生了很重要的作用
[00:17:51.600 --> 00:17:52.800]  另一方面制度化問題
[00:17:52.800 --> 00:17:53.600]  剛才我已經說了
[00:17:53.600 --> 00:17:54.200]  我不多說
[00:17:54.200 --> 00:17:57.400]  有些時候如果為制度而制度
[00:17:57.400 --> 00:18:00.400]  帶來的只不過是僵化了
[00:18:00.400 --> 00:18:02.800]  窒礙生命的一種做法
[00:18:02.800 --> 00:18:05.200]  《少林寺》第六章的組織
[00:18:05.200 --> 00:18:08.400]  大家有興趣的話稍後可以再說
[00:18:08.400 --> 00:18:10.000]  第二部分我們來到
[00:18:10.000 --> 00:18:13.000]  就是關於領袖的價值觀
[00:18:13.000 --> 00:18:14.400]  剛才提過組織的問題
[00:18:14.400 --> 00:18:16.400]  接著提到更加重要的部分
[00:18:16.400 --> 00:18:18.000]  就是value
[00:18:18.000 --> 00:18:19.800]  core value
[00:18:19.800 --> 00:18:23.000]  在《生命記》第五章到第十一章十五章
[00:18:23.000 --> 00:18:26.400]  如果你有機會去看這些經文
[00:18:26.400 --> 00:18:29.800]  你會發覺當時摩西是將很多重要的
[00:18:29.800 --> 00:18:32.400]  屬靈的原則排列出來
[00:18:32.400 --> 00:18:34.600]  當然第五章開始
[00:18:34.600 --> 00:18:37.200]  就是提到關於十誡
[00:18:37.200 --> 00:18:38.800]  複述十誡
