
[00:00:00.000 --> 00:00:03.400]  我們常常都會講及到一節經文
[00:02:26.000 --> 00:02:28.500]  大家都會留意到這本是羅馬書
[00:02:28.500 --> 00:02:31.000]  在當時的羅馬教會
[00:02:31.000 --> 00:02:33.500]  他們有很多信徒主的愛邦人
[00:02:33.500 --> 00:02:35.000]  他們不是猶太人
[00:02:35.000 --> 00:02:39.500]  但同時有很多猶太信徒主的教徒
[00:02:39.500 --> 00:02:43.500]  沒錯他們過去是嚴守摩西的律法
[00:02:43.500 --> 00:02:46.500]  在信徒主之後他們有些生活的習慣
[00:02:46.500 --> 00:02:50.500]  仍然保留以前的信念
[00:02:50.500 --> 00:02:54.000]  然後聖經就提及到他們兩部分的教徒
[00:02:54.000 --> 00:02:57.500]  有些行為有些不一樣的地方
[00:02:57.500 --> 00:03:00.000]  後面聖經就提及到
[00:03:00.000 --> 00:03:01.500]  第二節
[00:03:01.500 --> 00:03:04.000]  有人相信所有的食物都可以吃
[00:03:04.000 --> 00:03:08.000]  信心軟弱的人卻只吃蔬菜
[00:03:08.000 --> 00:03:12.000]  有些人覺得有些食物是不應該吃的
[00:03:12.000 --> 00:03:13.500]  譬如肉類
[00:03:13.500 --> 00:03:16.000]  在當時的社會裏面
[00:03:16.000 --> 00:03:18.500]  當去市場買一些肉類回來的時候
[00:03:18.500 --> 00:03:23.000]  很多時候會曾經拜祭過一些偶像的生畜
[00:03:23.000 --> 00:03:27.500]  賣去市場然後到處發售
[00:03:27.500 --> 00:03:29.000]  教徒有一些
[00:03:29.000 --> 00:03:30.500]  當他們買了一些肉的時候
[00:03:30.500 --> 00:03:34.000]  他們會感覺到這些肉曾經拜過假神
[00:03:34.000 --> 00:03:35.000]  如果吃了之後
[00:03:35.000 --> 00:03:38.000]  等於好像是拜了假神
[00:03:38.000 --> 00:03:41.000]  所以他們就抗拒不要吃肉
[00:03:41.000 --> 00:03:44.000]  甚至全部都不吃肉
[00:03:44.000 --> 00:03:46.000]  這些教徒
[00:03:46.000 --> 00:03:47.500]  特別是猶太的教徒
[00:03:47.500 --> 00:03:50.000]  他們就感覺不應該吃
[00:03:50.000 --> 00:03:52.000]  但其他的教徒就感覺
[00:03:52.000 --> 00:03:53.500]  食物就是食物
[00:03:53.500 --> 00:03:57.000]  不要因為拜祭了假神就會污穢了
[00:03:57.000 --> 00:03:58.500]  所以覺得沒有問題
[00:03:58.500 --> 00:04:00.500]  就會仍然去吃
[00:04:00.500 --> 00:04:01.500]  在這些情況下
[00:04:01.500 --> 00:04:03.500]  聖經就說你要留心
[00:04:03.500 --> 00:04:07.500]  這些情況不要彼此的論斷
[00:04:07.500 --> 00:04:09.000]  不單止是食肉的問題
[00:04:09.000 --> 00:04:12.500]  下面會再提到關於日子的問題
[00:04:12.500 --> 00:04:17.500]  你看看第五節
[00:04:17.500 --> 00:04:20.500]  有人認為這日比那日好
[00:04:20.500 --> 00:04:24.000]  有人認為日日都是一樣
[00:04:24.000 --> 00:04:27.000]  某些日子是比較神聖的
[00:04:27.000 --> 00:04:29.000]  譬如說是安息日
[00:04:29.000 --> 00:04:31.000]  譬如說是一些贖罪日
[00:04:31.000 --> 00:04:33.500]  當時這些信耶穌的猶太人
[00:04:33.500 --> 00:04:37.000]  他們就感覺這些日子是特別的
[00:04:37.000 --> 00:04:40.500]  所以某些活動在這些日子應該做
[00:04:40.500 --> 00:04:43.500]  某些活動在這些日子是不應該做
[00:04:43.500 --> 00:04:48.000]  因為他們對日子有不同的一種感覺
[00:04:48.000 --> 00:04:49.500]  因此聖經就說不是
[00:04:49.500 --> 00:04:51.500]  有些人看日子都是一樣
[00:04:51.500 --> 00:04:55.000]  所以有兩種不同的情況出現
[00:04:55.000 --> 00:04:58.500]  聖經就提及有信心軟弱的
[00:04:58.500 --> 00:05:00.000]  聖經所說
[00:05:00.000 --> 00:05:01.500]  是有一些不同的教徒
[00:05:01.500 --> 00:05:04.000]  在信仰的認知的過程裏面
[00:05:04.000 --> 00:05:08.000]  是受到一些自己個人的信仰背景
[00:05:08.000 --> 00:05:12.000]  或者某一些文化的背景
[00:05:12.000 --> 00:05:14.000]  個人成長的背景影響
[00:05:14.000 --> 00:05:17.000]  以致有不同的良心的判斷
[00:05:17.000 --> 00:05:20.000]  覺得有些事情是得罪神的
[00:05:20.000 --> 00:05:22.000]  是不應該做的
[00:05:22.000 --> 00:05:25.500]  這些情況是我們在今天都會見到的
[00:05:25.500 --> 00:05:27.000]  而且特別提到當時的
[00:05:27.000 --> 00:05:30.000]  就是一些拜就偶物的事上
[00:05:30.000 --> 00:05:33.500]  他們有很不同的一種良心的判斷
[00:05:33.500 --> 00:05:36.500]  或者大家多看一看後面的那本書
[00:05:36.500 --> 00:05:40.000]  後面的哥倫多前書第八章
[00:05:40.000 --> 00:05:43.000]  有同樣的一些記載
[00:05:43.000 --> 00:05:48.000]  臨前第八章第一節
[00:05:48.000 --> 00:05:54.000]  我們可以看右邊的和學本
[00:05:54.000 --> 00:05:56.000]  第八章第一節就說
[00:05:56.000 --> 00:05:58.000]  論到祭偶像之物
[00:05:58.000 --> 00:06:00.500]  我們曉得我們都有知識
[00:06:00.500 --> 00:06:02.500]  但知識叫人自高自大
[00:06:02.500 --> 00:06:05.500]  唯有愛心能造就人
[00:06:05.500 --> 00:06:07.000]  正在說的是甚麼知識呢?
[00:06:07.000 --> 00:06:10.000]  大家看看下第四節
[00:06:10.000 --> 00:06:12.500]  論到吃祭偶像之物
[00:06:12.500 --> 00:06:16.000]  我們知道偶像在世上算不得甚麼
[00:06:16.000 --> 00:06:18.500]  也知道神只有一位
[00:06:18.500 --> 00:06:20.500]  那些偶像其實不是神來的
[00:06:20.500 --> 00:06:24.000]  再沒有別的神
[00:06:24.000 --> 00:06:26.000]  但是第七節就繼續說
[00:06:26.000 --> 00:06:27.500]  下第七節
[00:06:27.500 --> 00:06:30.500]  但人不都是有這等知識
[00:06:30.500 --> 00:06:34.500]  不知道這件真理的事實
[00:06:34.500 --> 00:06:38.500]  這些人到如今因為拜慣了偶像
[00:06:38.500 --> 00:06:42.500]  就以為所吃的是祭偶像之物
[00:06:42.500 --> 00:06:45.000]  他們的良心既然軟弱
[00:06:45.000 --> 00:06:48.000]  也就污穢了
[00:06:48.000 --> 00:06:50.000]  提及到這些情況
[00:06:50.000 --> 00:06:52.000]  沒錯有些人他們信了耶穌
[00:06:52.000 --> 00:06:54.000]  他們都成為了基督徒
[00:06:54.000 --> 00:06:57.000]  但因為以前拜慣了偶像
[00:06:57.000 --> 00:06:59.500]  所以感覺這些食物
[00:06:59.500 --> 00:07:02.500]  如果吃的時候是不好的
[00:07:02.500 --> 00:07:04.500]  是得罪神的
[00:07:04.500 --> 00:07:06.500]  但本來就說
[00:07:06.500 --> 00:07:08.000]  在真理的知識裏面
[00:07:08.000 --> 00:07:11.000]  其實知道這些偶像不算甚麼
[00:07:11.000 --> 00:07:13.500]  只是一位的上帝
[00:07:13.500 --> 00:07:18.000]  所以這些物品不算甚麼問題
[00:07:18.000 --> 00:07:20.500]  但不是每個人都有這種知識
[00:07:20.500 --> 00:07:24.000]  或者說有一種知識的內心明白
[00:07:24.000 --> 00:07:28.000]  他的良心仍然因為過去習慣了拜偶像
[00:07:28.000 --> 00:07:32.000]  因此對這些食物有不同的判斷
[00:07:32.000 --> 00:07:36.000]  這些人如果勉強自己去吃了這些食物
[00:07:36.000 --> 00:07:39.500]  沒錯食物本身沒有甚麼問題
[00:07:39.500 --> 00:07:41.500]  但因為他自己的良心裏面覺得
[00:07:41.500 --> 00:07:44.000]  這些食物是神喜歡的
[00:07:44.000 --> 00:07:47.000]  而他違背自己良心的認知
[00:07:47.000 --> 00:07:49.500]  而去吃了這些食物
[00:07:49.500 --> 00:07:53.000]  事實上就是內心違背上帝
[00:07:53.000 --> 00:07:55.500]  因此聖經就說對他們來說
[00:07:55.500 --> 00:07:58.500]  這些食物是污穢的
[00:07:58.500 --> 00:08:01.500]  因此他們決定不去吃
[00:08:01.500 --> 00:08:05.500]  亦都有他們背後的一個原因
[00:08:05.500 --> 00:08:07.500]  當時講到這件事的時候
[00:08:07.500 --> 00:08:09.500]  我們都會體會到有些時候
[00:08:09.500 --> 00:08:13.500]  在教徒有很多不同我們自己成長的背景
[00:08:13.500 --> 00:08:18.000]  有些事情都是信心軟弱的
[00:08:18.000 --> 00:08:21.500]  或者有一個很明顯的例子
[00:08:21.500 --> 00:08:25.500]  見到一間教會裏面有一位的教徒
[00:08:25.500 --> 00:08:29.000]  他以前是參加安息日會的
[00:08:29.000 --> 00:08:31.000]  後來他自己再讀聖經的時候
[00:08:31.000 --> 00:08:34.000]  很清楚明白聖經裏面有關的真理
[00:08:34.000 --> 00:08:38.000]  他就來了呼音信仰的教會
[00:08:38.000 --> 00:08:40.000]  在教會裏面他很清楚知道
[00:08:40.000 --> 00:08:42.000]  聖經裏面所講到的安息日裏面
[00:08:42.000 --> 00:08:44.500]  各種舊約的規條
[00:08:44.500 --> 00:08:48.000]  是今天是不必要來遵守的
[00:08:48.000 --> 00:08:51.000]  因此他清楚知道自己蒙恩德教
[00:08:51.000 --> 00:08:56.000]  亦都很願意繼續在聖經的真理上
[00:08:56.000 --> 00:08:58.000]  但是有一個很特別的習慣
[00:08:58.000 --> 00:09:01.000]  就是因為這麼多年他習慣了星期六
[00:09:01.000 --> 00:09:04.000]  會比較專心來讀聖經
[00:09:04.000 --> 00:09:07.500]  或者一些屬靈性的活動
[00:09:07.500 --> 00:09:13.000]  所以他抗拒任何在星期六的娛樂活動
[00:09:13.000 --> 00:09:15.000]  後來他在教會裏面
[00:09:15.000 --> 00:09:16.500]  開始認識一些弟兄姊妹的時候
[00:09:16.500 --> 00:09:19.000]  有些弟兄姊妹有一次邀請他
[00:09:19.000 --> 00:09:21.000]  星期六我們有一班團友
[00:09:21.000 --> 00:09:26.500]  就會去看場的球賽邀請他一起去
[00:09:26.500 --> 00:09:28.500]  有位弟兄就表示
[00:09:28.500 --> 00:09:32.000]  我星期六不會去這些地方的
[00:09:32.000 --> 00:09:34.000]  大家聽見就很奇怪
[00:09:34.000 --> 00:09:36.500]  咦? 球賽都不能去的
[00:09:36.500 --> 00:09:38.500]  甚至有些時候在家裏面
[00:09:38.500 --> 00:09:40.000]  都不想做家務
[00:09:40.000 --> 00:09:43.500]  覺得應該心思是集中在神那裏
[00:09:43.500 --> 00:09:47.000]  很多他自己一些不願意做的事情
[00:09:47.000 --> 00:09:49.000]  慢慢有些弟兄姊妹就覺得
[00:09:49.000 --> 00:09:51.500]  好像他怪怪的
[00:09:51.500 --> 00:09:55.000]  好像他有些事情很執著
[00:09:55.000 --> 00:09:58.500]  甚至有些人有些對他的取笑
[00:09:58.500 --> 00:10:02.000]  當然這位弟兄有他自己的原因
[00:10:02.000 --> 00:10:03.500]  但是他內心裏面覺得
[00:10:03.500 --> 00:10:05.000]  這些事情是不應該做的
[00:10:05.000 --> 00:10:10.500]  而他就一直堅持著這種行動
[00:10:10.500 --> 00:10:12.500]  聖經裏面提及有些情況的確
[00:10:12.500 --> 00:10:14.500]  有些時候有不同的人
[00:10:14.500 --> 00:10:16.500]  他對信仰的認知
[00:10:16.500 --> 00:10:20.000]  是有一種不同的良心的判斷
[00:10:20.000 --> 00:10:22.000]  但聖經就說我們要留心
[00:10:22.000 --> 00:10:24.000]  不要因此就判斷了
[00:10:24.000 --> 00:10:27.000]  或者說去審訊了他
[00:10:27.000 --> 00:10:30.000]  而是要接納這種情況
[00:10:30.000 --> 00:10:32.000]  在聖經剛才大家讀的第十四章
[00:10:32.000 --> 00:10:35.000]  你去回羅馬書
[00:10:35.000 --> 00:10:39.500]  聖經就說你們要接納信心軟弱的人
[00:10:39.500 --> 00:10:44.000]  不要論斷引起爭論的事情
[00:10:44.000 --> 00:10:45.000]  接納是甚麼呢?
[00:10:45.000 --> 00:10:46.000]  或者我們再思想的時候
[00:10:46.000 --> 00:10:48.000]  聖經就會讓我們知道
[00:10:48.000 --> 00:10:51.500]  不要論斷起爭論的事情
[00:10:51.500 --> 00:10:53.500]  有一些譯本譯造
[00:10:53.500 --> 00:10:57.000]  不要因為意見不同而爭論
[00:10:57.000 --> 00:11:00.000]  意味著在那種不接納當中
[00:11:00.000 --> 00:11:01.500]  去爭論那件事情
[00:11:01.500 --> 00:11:04.500]  在爭論裏面產生一種論斷
[00:11:04.500 --> 00:11:06.000]  或者說審判
[00:11:06.000 --> 00:11:08.000]  一種judgment
[00:11:08.000 --> 00:11:11.000]  這種審判表達出在兩方面
[00:11:11.000 --> 00:11:12.000]  你再讀的時候
[00:11:12.000 --> 00:11:15.000]  你會讀到第三節
[00:11:15.000 --> 00:11:18.000]  吃的人不要輕看不吃的人
[00:11:18.000 --> 00:11:22.000]  不吃的人也不要批評吃的人
[00:11:22.000 --> 00:11:25.000]  有些人會覺得
[00:11:25.000 --> 00:11:28.000]  這些不做的人
[00:11:28.000 --> 00:11:30.000]  他就輕視他
[00:11:30.000 --> 00:11:33.000]  甚至可能說他很狹窄
[00:11:33.000 --> 00:11:35.000]  他都很無知
[00:11:35.000 --> 00:11:37.000]  對真理沒有清楚認識
[00:11:37.000 --> 00:11:40.000]  一種對他輕視的態度會出現
[00:11:40.000 --> 00:11:42.000]  另一方面有些人
[00:11:42.000 --> 00:11:44.000]  當他自己不做的時候
[00:11:44.000 --> 00:11:47.000]  他就批評那些做的人
[00:11:47.000 --> 00:11:48.000]  說他們犯罪
[00:11:48.000 --> 00:11:50.000]  他們得罪上帝
[00:11:50.000 --> 00:11:52.000]  失了見證
[00:11:52.000 --> 00:11:55.000]  聖經就說在這種審判裏面
[00:11:55.000 --> 00:11:57.000]  產生了對人的輕視
[00:11:57.000 --> 00:12:00.000]  或者對人的批評
[00:12:00.000 --> 00:12:01.000]  這兩種情況
[00:12:01.000 --> 00:12:04.000]  聖經就說出是一種不接納的情況
[00:12:04.000 --> 00:12:06.000]  而聖經就說你要小心
[00:12:06.000 --> 00:12:08.000]  你不要去這樣論斷別人
[00:12:08.000 --> 00:12:10.000]  第四節你再看
[00:12:10.000 --> 00:12:15.000]  你是誰竟然批評別人的家僕呢
[00:12:15.000 --> 00:12:17.000]  他或站穩或跌倒
[00:12:17.000 --> 00:12:19.000]  只和自己的主人有關
[00:12:19.000 --> 00:12:21.000]  但他必定站穩
[00:12:21.000 --> 00:12:24.000]  因為主能夠使他站穩
[00:12:24.000 --> 00:12:27.000]  你是誰竟然會來批評
[00:12:27.000 --> 00:12:30.000]  去論斷別人呢
[00:12:30.000 --> 00:12:33.000]  或者一個簡單的比喻
[00:12:33.000 --> 00:12:35.000]  大家也會體會
[00:12:35.000 --> 00:12:37.000]  如果你被邀請去一個家庭裏面
[00:12:37.000 --> 00:12:39.000]  來吃飯
[00:12:39.000 --> 00:12:42.000]  這個屋主
[00:12:42.000 --> 00:12:43.000]  很好客
[00:12:43.000 --> 00:12:46.000]  煮了很多山珍海味
[00:12:46.000 --> 00:12:48.000]  很美味的食物
[00:12:48.000 --> 00:12:51.000]  就擺在你面前
[00:12:51.000 --> 00:12:54.000]  當你一夾這些菜的時候
[00:12:54.000 --> 00:12:56.000]  不合口味
[00:12:56.000 --> 00:12:59.000]  覺得這些菜很差
[00:12:59.000 --> 00:13:00.000]  然後你就說
[00:13:00.000 --> 00:13:02.000]  誰煮的
[00:13:02.000 --> 00:13:04.000]  是家裏的家裏的工人煮的
[00:13:04.000 --> 00:13:06.000]  叫他出來
[00:13:06.000 --> 00:13:08.000]  然後對著工人說
[00:13:08.000 --> 00:13:11.000]  你煮的菜很差
[00:13:11.000 --> 00:13:13.000]  然後批評他所煮的菜
[00:13:13.000 --> 00:13:15.000]  然後說
[00:13:15.000 --> 00:13:17.000]  你都不應該做主菜了
[00:13:17.000 --> 00:13:19.000]  你都應該走
[00:13:19.000 --> 00:13:22.000]  如果你有這樣的表現
[00:13:22.000 --> 00:13:24.000]  你猜在當中
[00:13:24.000 --> 00:13:25.000]  做主人的
[00:13:25.000 --> 00:13:30.000]  聽見他有甚麼感受
[00:13:30.000 --> 00:13:33.000]  或者他真的有些地方做得不是那麼好
[00:13:33.000 --> 00:13:34.000]  但在過程當中
[00:13:34.000 --> 00:13:38.000]  好像你是掠奪了主人的身份
[00:13:38.000 --> 00:13:43.000]  代替了他做他可以做的事情
[00:13:43.000 --> 00:13:44.000]  師兄就說
[00:13:44.000 --> 00:13:46.000]  每一個屬神的人
[00:13:46.000 --> 00:13:48.000]  都是神的僕人
[00:13:48.000 --> 00:13:50.000]  是向神交代的
[00:13:50.000 --> 00:13:51.000]  你要小心
[00:13:51.000 --> 00:13:54.000]  你不要取代了神的位置
[00:13:54.000 --> 00:13:57.000]  來審判別人
[00:13:57.000 --> 00:13:59.000]  師兄就提醒我們要小心
[00:13:59.000 --> 00:14:01.000]  不要作出對人的一種輕視
[00:14:01.000 --> 00:14:04.000]  或者批評的情況
[00:14:04.000 --> 00:14:05.000]  聖經就說
[00:14:05.000 --> 00:14:07.000]  神不會讓他跌倒的
[00:14:07.000 --> 00:14:09.000]  祂會讓他站穩
[00:14:09.000 --> 00:14:12.000]  其中的關鍵原因在哪裏呢
[00:14:12.000 --> 00:14:15.000]  大家看看第六節
[00:14:15.000 --> 00:14:16.000]  第六節
[00:14:16.000 --> 00:14:20.000]  守日的人是為誰守的
[00:14:20.000 --> 00:14:22.000]  為主守的
[00:14:22.000 --> 00:14:24.000]  然後聖經就說
[00:14:24.000 --> 00:14:27.000]  吃的人也是為主吃的
[00:14:27.000 --> 00:14:29.000]  因為他感謝神
[00:14:29.000 --> 00:14:32.000]  但不吃的人為誰不吃呢
[00:14:32.000 --> 00:14:34.000]  都是為主不吃的
[00:14:34.000 --> 00:14:36.000]  他也感謝神
[00:14:36.000 --> 00:14:38.000]  然後聖經一直說
[00:14:38.000 --> 00:14:40.000]  唯有這位主
[00:14:40.000 --> 00:14:41.000]  是我們生命的主宰
[00:14:41.000 --> 00:14:44.000]  我們是為祂而作
[00:14:44.000 --> 00:14:46.000]  為祂而不作
[00:14:46.000 --> 00:14:48.000]  當人的內心很清楚知道
[00:14:48.000 --> 00:14:50.000]  他是為主而做的一件事情
[00:14:50.000 --> 00:14:54.000]  他的內心裏面有一種很清楚的態度
[00:14:54.000 --> 00:14:58.000]  就是向主交代
[00:14:58.000 --> 00:14:59.000]  在這個過程裏面
[00:14:59.000 --> 00:15:00.000]  聖經就說
[00:15:00.000 --> 00:15:04.000]  因為他是為主而作這件事情的
[00:15:04.000 --> 00:15:07.000]  我們不應該在旁邊去批評
[00:15:07.000 --> 00:15:08.000]  去判斷
[00:15:08.000 --> 00:15:10.000]  去論斷
[00:15:10.000 --> 00:15:13.000]  當然我們也需要留心一件事情
[00:15:13.000 --> 00:15:14.000]  當聖經這樣說的時候
[00:15:14.000 --> 00:15:18.000]  並不表示我們對一些不同的行為
[00:15:18.000 --> 00:15:20.000]  不可以作出一些討論
[00:15:20.000 --> 00:15:22.000]  一些分享
[00:15:22.000 --> 00:15:23.000]  你再讀下去
[00:15:23.000 --> 00:15:29.000]  下面的聖經在十四章第十四節
[00:15:29.000 --> 00:15:30.000]  保羅說
[00:15:30.000 --> 00:15:33.000]  我知道並且在主耶穌裏深信
[00:15:33.000 --> 00:15:37.000]  沒有一樣東西的本身是不潔的
[00:15:37.000 --> 00:15:40.000]  但如果有人認為是不潔的
[00:15:40.000 --> 00:15:44.000]  對他來說那東西就成為不潔了
[00:15:44.000 --> 00:15:46.000]  保羅將他自己的意見
[00:15:46.000 --> 00:15:50.000]  他自己對真理的認識講述出來
[00:15:50.000 --> 00:15:52.000]  他也會和弟兄姊妹去傾談
[00:15:52.000 --> 00:15:55.000]  這些對真理的了解
[00:15:55.000 --> 00:15:56.000]  因此你發覺
[00:15:56.000 --> 00:15:57.000]  當聖經這樣說的時候
[00:15:57.000 --> 00:16:00.000]  並不表示我們不可以就一些事情
[00:16:00.000 --> 00:16:01.000]  作出討論
[00:16:01.000 --> 00:16:03.000]  來提出意見
[00:16:03.000 --> 00:16:08.000]  但並不因此為了這件事情有爭論
[00:16:08.000 --> 00:16:11.000]  更加不會作出一些審判
[00:16:11.000 --> 00:16:14.000]  批評或者輕視的情況
[00:16:14.000 --> 00:16:15.000]  另一方面
[00:16:15.000 --> 00:16:17.000]  當聖經說到這件事情的時候
[00:16:17.000 --> 00:16:21.000]  更加表示不是因此我們就要為
[00:16:21.000 --> 00:16:24.000]  在真理的事情上去妥協
[00:16:24.000 --> 00:16:25.000]  不是說算了
[00:16:25.000 --> 00:16:29.000]  他有他的想法我們就妥協
[00:16:29.000 --> 00:16:30.000]  剛才所講到
[00:16:30.000 --> 00:16:33.000]  就是在信仰的認知的過程當中
[00:16:33.000 --> 00:16:36.000]  一些個人的背景
[00:16:36.000 --> 00:16:39.000]  影響了他一些良心的判斷
[00:16:39.000 --> 00:16:42.000]  以至有一些行為上的不同
[00:16:42.000 --> 00:16:43.000]  而聖經所講的
[00:16:43.000 --> 00:16:45.000]  這些是牽涉到一些
[00:16:45.000 --> 00:16:47.000]  好像剛才所講吃的事情
[00:16:47.000 --> 00:16:49.000]  喝的事情
[00:16:49.000 --> 00:16:50.000]  在一些生活上
[00:16:50.000 --> 00:16:53.000]  不一定是影響了很多
[00:16:53.000 --> 00:16:57.000]  或者重要屬靈生命的一些原則
[00:16:57.000 --> 00:17:00.000]  但是這些事情並不牽涉到
[00:17:00.000 --> 00:17:04.000]  一些絕對的真理的一種原則
[00:17:04.000 --> 00:17:05.000]  當聖經提及到
[00:17:05.000 --> 00:17:07.000]  聖經的真理的時候
[00:17:07.000 --> 00:17:11.000]  仍然在說我們是一同遵守神的道
[00:17:11.000 --> 00:17:13.000]  甚至聖經如果你留意到
[00:17:13.000 --> 00:17:15.000]  當幾十人在犯罪當中
[00:17:15.000 --> 00:17:18.000]  不願意承認自己的罪的時候
[00:17:18.000 --> 00:17:19.000]  聖經清楚地在說
[00:17:19.000 --> 00:17:22.000]  是教會要執行紀律
[00:17:22.000 --> 00:17:23.000]  《密特方》十八章提到
[00:17:23.000 --> 00:17:26.000]  要看這些犯罪而不認的人
[00:17:26.000 --> 00:17:30.000]  來看他們為愛邦人
[00:17:30.000 --> 00:17:34.000]  因此仍然有一種真理的判斷
[00:17:34.000 --> 00:17:38.000]  但是在一些剛才所提及的
[00:17:38.000 --> 00:17:42.000]  一些表面的行為的不同的事情上
[00:17:42.000 --> 00:17:46.000]  我們留心不要隨便地
[00:17:46.000 --> 00:17:49.000]  作出一種審判和批評
[00:17:49.000 --> 00:17:52.000]  而這之間也求神給我們恩典
[00:17:52.000 --> 00:17:56.000]  也要小心地分辨
[00:17:56.000 --> 00:17:59.000]  當我們這樣想的時候
[00:17:59.000 --> 00:18:03.000]  我就想起一些過去的經歷
[00:18:03.000 --> 00:18:06.000]  我想起有一位弟兄
[00:18:06.000 --> 00:18:09.000]  他曾經在信主之前
[00:18:09.000 --> 00:18:12.000]  他有一個很特別的興趣
[00:18:12.000 --> 00:18:16.000]  他是很喜歡踢球的
[00:18:16.000 --> 00:18:20.000]  而他自己也很喜歡看很多不同的球賽
[00:18:20.000 --> 00:18:21.000]  甚至到一個地步
[00:18:21.000 --> 00:18:23.000]  是用了很多錢很多時間
[00:18:23.000 --> 00:18:26.000]  不斷地來參與很多不同的足球
[00:18:26.000 --> 00:18:28.000]  去看足球比賽
[00:18:28.000 --> 00:18:31.000]  因此放了很多金錢和時間下去
[00:18:31.000 --> 00:18:34.000]  甚至影響了他整個人的生活
[00:18:34.000 --> 00:18:35.000]  後來他信了主之後
[00:18:35.000 --> 00:18:37.000]  他很體會到
[00:18:37.000 --> 00:18:39.000]  好像上帝不喜悅他這樣做
[00:18:39.000 --> 00:18:41.000]  然後他就決心
[00:18:41.000 --> 00:18:45.000]  將一個好像是捆綁著他很多年的一種習慣
[00:18:45.000 --> 00:18:46.000]  完全放下
[00:18:46.000 --> 00:18:51.000]  他就覺得我不再讓這件事情綁住自己
[00:18:51.000 --> 00:18:55.000]  因此他就不再去看足球賽
[00:18:55.000 --> 00:18:56.000]  隔了一段時間
[00:18:56.000 --> 00:18:57.000]  當他在教會裏面成長
[00:18:57.000 --> 00:18:58.000]  在團體裏面
[00:18:58.000 --> 00:19:00.000]  有一次有些弟兄就約他
[00:19:00.000 --> 00:19:04.000]  我們想一起看場球
[00:19:04.000 --> 00:19:07.000]  這個弟兄聽見的時候就有很強的反應
[00:19:07.000 --> 00:19:09.000]  你們不要看球賽
[00:19:09.000 --> 00:19:13.000]  會捆綁你們的
[00:19:13.000 --> 00:19:15.000]  你們不要這樣做
