
[00:00:00.000 --> 00:00:06.000]  我們已經看過聖經裏面關於聖靈的六個比喻
[00:02:44.000 --> 00:02:46.000]  似火物也往那裏去
[00:02:46.000 --> 00:02:48.000]  似活物也往那裏去
[00:02:48.000 --> 00:02:51.000]  這裏所說的靈是指著什麼說的呢
[00:02:51.000 --> 00:02:53.000]  這裏所指的靈是指什麼說的呢
[00:02:53.000 --> 00:03:00.000]  兄弟們,一位很好的聖經著實家的解釋探討
[00:03:00.000 --> 00:03:06.000]  兄弟們,有幾位很好的聖經著實家對著說的來參考
[00:03:06.000 --> 00:03:08.000]  我就得到一個結論
[00:03:08.000 --> 00:03:10.000]  這裏所說的靈
[00:03:10.000 --> 00:03:11.000]  這裏所說的靈
[00:03:11.000 --> 00:03:13.000]  就是神的靈
[00:03:13.000 --> 00:03:15.000]  就是神的靈
[00:03:15.000 --> 00:03:16.000]  神的靈往那裏去
[00:03:16.000 --> 00:03:18.000]  神的靈往那裏去
[00:03:18.000 --> 00:03:20.000]  似火物也跟著祂往那裏去
[00:03:20.000 --> 00:03:22.000]  似活物也跟著祂往那裏去
[00:03:22.000 --> 00:03:23.000]  我們再看
[00:03:23.000 --> 00:03:24.000]  我們再看
[00:03:24.000 --> 00:03:27.000]  似火物是怎麼樣行動法呢
[00:03:27.000 --> 00:03:30.000]  這似活物是怎樣的行動法呢
[00:03:30.000 --> 00:03:31.000]  十九節
[00:03:31.000 --> 00:03:32.000]  十九節
[00:03:32.000 --> 00:03:34.000]  活物有輪
[00:03:34.000 --> 00:03:35.000]  活物有輪
[00:03:35.000 --> 00:03:38.000]  輪的這個活物的行走
[00:03:38.000 --> 00:03:39.000]  活物的行走
[00:03:39.000 --> 00:03:41.000]  是靠著輪的推動
[00:03:41.000 --> 00:03:43.000]  是靠著輪的推動
[00:03:43.000 --> 00:03:45.000]  輪推動的時候
[00:03:45.000 --> 00:03:46.000]  輪推動的時候
[00:03:46.000 --> 00:03:48.000]  活物就行走了
[00:03:48.000 --> 00:03:49.000]  活物就行走了
[00:03:49.000 --> 00:03:51.000]  我們在這裏看見
[00:03:51.000 --> 00:03:52.000]  我們在這裏看見
[00:03:52.000 --> 00:03:53.000]  生靈
[00:03:53.000 --> 00:03:54.000]  生靈
[00:03:54.000 --> 00:03:56.000]  好像一個輪子一樣
[00:03:56.000 --> 00:03:58.000]  好像一個輪子一樣
[00:03:58.000 --> 00:03:59.000]  來推動似火物
[00:03:59.000 --> 00:04:01.000]  來推動似活物
[00:04:01.000 --> 00:04:04.000]  生靈和輪連在一起
[00:04:04.000 --> 00:04:06.000]  生靈和輪連在一起
[00:04:06.000 --> 00:04:08.000]  在二十節我們看見
[00:04:08.000 --> 00:04:10.000]  在二十節我們看見
[00:04:10.000 --> 00:04:12.000]  這個似火物的靈
[00:04:12.000 --> 00:04:13.000]  就在這個輪子裏面
[00:04:13.000 --> 00:04:15.000]  這個似活物的靈
[00:04:15.000 --> 00:04:16.000]  就在這個輪子裏面
[00:04:16.000 --> 00:04:19.000]  現在我們有三樣事物在這裏
[00:04:19.000 --> 00:04:21.000]  現在我們有三樣事物在這裏
[00:04:21.000 --> 00:04:23.000]  第一是聖靈
[00:04:23.000 --> 00:04:24.000]  第一是聖靈
[00:04:24.000 --> 00:04:25.000]  第二是輪
[00:04:25.000 --> 00:04:26.000]  第二是輪
[00:04:26.000 --> 00:04:28.000]  第三是似火物的靈
[00:04:28.000 --> 00:04:29.000]  第四呢
[00:04:29.000 --> 00:04:31.000]  第三是這活物的靈
[00:04:31.000 --> 00:04:36.000]  這三樣是密切的連繫在一起
[00:04:36.000 --> 00:04:39.000]  這三樣是密切的連繫在一起
[00:04:39.000 --> 00:04:42.000]  這時候我們看見一個很重要的真理
[00:04:42.000 --> 00:04:45.000]  這時候我們看見一個很重要的真理
[00:04:45.000 --> 00:04:47.000]  似火物的靈
[00:04:47.000 --> 00:04:50.000]  和生靈是合而為一了
[00:04:50.000 --> 00:04:52.000]  和生靈是合而為一了
[00:04:52.000 --> 00:04:54.000]  不再分開
[00:04:54.000 --> 00:04:56.000]  合在一起
[00:04:56.000 --> 00:04:59.000]  有一致的行動
[00:04:59.000 --> 00:05:02.000]  而這個行動的表現的方式呢
[00:05:02.000 --> 00:05:03.000]  就是那個輪
[00:05:03.000 --> 00:05:06.000]  而這個行動的方式就是這個輪
[00:05:06.000 --> 00:05:07.000]  所以我們在這裏說
[00:05:07.000 --> 00:05:09.000]  所以我們在這裏說
[00:05:09.000 --> 00:05:12.000]  生靈好像輪一樣
[00:05:12.000 --> 00:05:14.000]  感謝主
[00:05:14.000 --> 00:05:17.000]  生靈是動力
[00:05:17.000 --> 00:05:22.000]  如果教會想向前走的話
[00:05:22.000 --> 00:05:25.000]  我們需要生靈的輪來隨著我們
[00:05:25.000 --> 00:05:28.000]  我們需要生靈的輪來推動我們
[00:05:28.000 --> 00:05:30.000]  在這一段聖經裏面
[00:05:30.000 --> 00:05:32.000]  在這一段聖經裏面
[00:05:32.000 --> 00:05:35.000]  我們看見有生靈的輪有關的五點
[00:05:35.000 --> 00:05:38.000]  我們看見生靈的輪有關的五點
[00:05:38.000 --> 00:05:40.000]  第一點
[00:05:40.000 --> 00:05:45.000]  請注意第二十節的第一句和二十一節的第一句
[00:05:45.000 --> 00:05:50.000]  請注意第二十節的第一句和第二十一節的第一句
[00:05:50.000 --> 00:05:52.000]  火物上升
[00:05:52.000 --> 00:05:54.000]  活物上升
[00:05:54.000 --> 00:05:56.000]  輪也在火物旁邊上升
[00:05:56.000 --> 00:05:59.000]  輪也在活物旁邊上升
[00:05:59.000 --> 00:06:03.000]  在這裏我們看見輪有上升的行動
[00:06:03.000 --> 00:06:06.000]  在這裏我們看見輪有上升的行動
[00:06:06.000 --> 00:06:08.000]  再看二十一節
[00:06:08.000 --> 00:06:09.000]  再看二十一節
[00:06:09.000 --> 00:06:11.000]  我們在這兩節裏看出來
[00:06:11.000 --> 00:06:13.000]  我們在這兩節裏面看出來
[00:06:13.000 --> 00:06:16.000]  這個輪有兩種的活動
[00:06:16.000 --> 00:06:18.000]  這個輪有兩種的活動
[00:06:18.000 --> 00:06:19.000]  平面的活動
[00:06:19.000 --> 00:06:20.000]  平面的活動
[00:06:20.000 --> 00:06:22.000]  和上下的活動
[00:06:22.000 --> 00:06:24.000]  和上下的活動
[00:06:24.000 --> 00:06:25.000]  平面行走
[00:06:25.000 --> 00:06:26.000]  平面的行走
[00:06:26.000 --> 00:06:28.000]  還有上升和降下
[00:06:28.000 --> 00:06:30.000]  還有上升和降下
[00:06:30.000 --> 00:06:31.000]  生靈的輪
[00:06:31.000 --> 00:06:32.000]  生靈的輪
[00:06:32.000 --> 00:06:36.000]  帶著我們有這兩種的活動
[00:06:36.000 --> 00:06:38.000]  帶著我們也有這兩種的活動
[00:06:38.000 --> 00:06:40.000]  這是非常重要的一件事
[00:06:40.000 --> 00:06:42.000]  這是非常重要的一件事
[00:06:42.000 --> 00:06:43.000]  生靈的輪
[00:06:43.000 --> 00:06:44.000]  現在我們上去
[00:06:44.000 --> 00:06:45.000]  現在我們上去
[00:06:45.000 --> 00:06:46.000]  聖靈的輪
[00:06:46.000 --> 00:06:47.000]  先帶我們上去
[00:06:47.000 --> 00:06:49.000]  讓我們到寶座那裏
[00:06:49.000 --> 00:06:51.000]  讓我們到寶座那裏
[00:06:51.000 --> 00:06:53.000]  支取神的恩典
[00:06:53.000 --> 00:06:55.000]  支取神給我們的恩典
[00:06:55.000 --> 00:06:56.000]  然後降下來
[00:06:56.000 --> 00:06:57.000]  然後降下來
[00:06:57.000 --> 00:07:00.000]  再有平面的行動
[00:07:00.000 --> 00:07:01.000]  再有平面的行動
[00:07:01.000 --> 00:07:02.000]  把神的恩典
[00:07:02.000 --> 00:07:03.000]  把神的恩典
[00:07:03.000 --> 00:07:08.000]  表露在我們人與人之間的工作之中
[00:07:08.000 --> 00:07:11.000]  表露在我們人與人之間的工作之中
[00:07:11.000 --> 00:07:13.000]  我們平面的侍奉
[00:07:13.000 --> 00:07:14.000]  我們平面的侍奉
[00:07:14.000 --> 00:07:18.000]  需要上下的那一個動作來支持
[00:07:18.000 --> 00:07:21.000]  需要上下的那個動作來支持
[00:07:21.000 --> 00:07:23.000]  如果沒有上下的這個動作
[00:07:23.000 --> 00:07:25.000]  如果沒有上下的這個動作
[00:07:25.000 --> 00:07:29.000]  我們平面的行動就缺少力量
[00:07:29.000 --> 00:07:31.000]  我們平面的行動就缺少力量
[00:07:31.000 --> 00:07:35.000]  求著幫助我們永遠記得這件事
[00:07:35.000 --> 00:07:37.000]  求著幫助我們永遠記得這件事
[00:07:37.000 --> 00:07:42.000]  我記得有一次到哥佩利佛道會的總部去參觀
[00:07:42.000 --> 00:07:44.000]  我記得有一次我到過
[00:07:44.000 --> 00:07:47.000]  埔里的總部的那個佈道會去參觀
[00:07:47.000 --> 00:07:49.000]  我進了大門以後
[00:07:49.000 --> 00:07:50.000]  我進入大門之後
[00:07:50.000 --> 00:07:52.000]  在轉彎上樓
[00:07:52.000 --> 00:07:54.000]  在轉彎上樓
[00:07:54.000 --> 00:07:55.000]  在那個樓梯口
[00:07:55.000 --> 00:07:56.000]  在樓梯口
[00:07:56.000 --> 00:07:59.000]  面對一幅大的畫像
[00:07:59.000 --> 00:08:01.000]  面對一幅大的畫像
[00:08:01.000 --> 00:08:03.000]  是哥佩利的畫像
[00:08:03.000 --> 00:08:04.000]  是哥佩利的畫像
[00:08:04.000 --> 00:08:06.000]  他在那做什麼呢?
[00:08:06.000 --> 00:08:07.000]  他在那做什麼呢?
[00:08:07.000 --> 00:08:09.000]  在那低頭倒坐
[00:08:09.000 --> 00:08:11.000]  在那低頭倒坐
[00:08:11.000 --> 00:08:14.000]  就是他在每一次佈道會的時候
[00:08:14.000 --> 00:08:17.000]  講完了宣佈這個
[00:08:17.000 --> 00:08:22.000]  有請請大家到前面來接至信徒
[00:08:22.000 --> 00:08:25.000]  就是每一次當他領完佈道會的時候
[00:08:25.000 --> 00:08:28.000]  他邀請那些人住處在此
[00:08:28.000 --> 00:08:31.000]  他一發出這個邀請以後
[00:08:31.000 --> 00:08:33.000]  他一發出這個邀請之後
[00:08:33.000 --> 00:08:34.000]  他馬上低頭禱告
[00:08:34.000 --> 00:08:36.000]  他就馬上低頭禱告
[00:08:36.000 --> 00:08:38.000]  當他低頭禱告的時候
[00:08:38.000 --> 00:08:40.000]  當他低頭禱告的時候
[00:08:40.000 --> 00:08:42.000]  就是那個聖靈的輪推動的時候
[00:08:42.000 --> 00:08:45.000]  就是聖靈的輪推動的時候
[00:08:45.000 --> 00:08:46.000]  把很多的人
[00:08:46.000 --> 00:08:47.000]  把很多的人
[00:08:47.000 --> 00:08:50.000]  帶到救恩的臺前
[00:08:50.000 --> 00:08:52.000]  帶到救恩的臺前
[00:08:52.000 --> 00:08:56.000]  讓他們絕世接受主耶穌做他們的救助
[00:08:56.000 --> 00:09:00.000]  讓他們絕世接受主耶穌做他們的救助
[00:09:00.000 --> 00:09:03.000]  我過去心裡覺得稀奇
[00:09:03.000 --> 00:09:05.000]  我過去心裡覺得稀奇
[00:09:05.000 --> 00:09:07.000]  為什麼這位李博士
[00:09:07.000 --> 00:09:07.000]  為什麼這位李博士
[00:09:07.000 --> 00:09:10.000]  工作了25年那麼長的時間
[00:09:10.000 --> 00:09:12.000]  為什麼這位李博士
[00:09:12.000 --> 00:09:15.000]  工作了25年這麼長的時間
[00:09:15.000 --> 00:09:17.000]  仍然有那麼大的吸引力呢?
[00:09:17.000 --> 00:09:19.000]  仍然有那麼大的吸引力呢?
[00:09:19.000 --> 00:09:22.000]  還沒在一個地方舉行佈道會的時候
[00:09:22.000 --> 00:09:25.000]  還沒在一個地方舉行佈道會的時候
[00:09:25.000 --> 00:09:27.000]  總是有幾萬人去聽到
[00:09:27.000 --> 00:09:29.000]  總是有幾萬人去聽到
[00:09:29.000 --> 00:09:30.000]  總是有幾萬人去聽到
[00:09:30.000 --> 00:09:31.000]  到底是什麼原因?
[00:09:31.000 --> 00:09:32.000]  到底是什麼原因?
[00:09:32.000 --> 00:09:33.000]  到底是什麼原因?
[00:09:33.000 --> 00:09:34.000]  我有兩次機會
[00:09:34.000 --> 00:09:35.000]  我有兩次機會
[00:09:35.000 --> 00:09:37.000]  參加他所主令的佈道會
[00:09:37.000 --> 00:09:38.000]  我有兩次機會
[00:09:38.000 --> 00:09:40.000]  參加他所主令的佈道會
[00:09:40.000 --> 00:09:41.000]  我仔細地觀察
[00:09:41.000 --> 00:09:43.000]  我仔細地觀察
[00:09:43.000 --> 00:09:45.000]  我得到三個結論
[00:09:45.000 --> 00:09:46.000]  我得到三個結論
[00:09:46.000 --> 00:09:47.000]  第一個結論
[00:09:47.000 --> 00:09:48.000]  第一個結論
[00:09:48.000 --> 00:09:50.000]  有很多的人去附會
[00:09:50.000 --> 00:09:52.000]  有很多人去附會
[00:09:52.000 --> 00:09:55.000]  目的是要帶朋友去聽到
[00:09:55.000 --> 00:09:57.000]  目的是要帶朋友去聽到
[00:09:57.000 --> 00:09:58.000]  目的是要帶朋友去聽到
[00:09:58.000 --> 00:09:59.000]  不是單單為了自己
[00:09:59.000 --> 00:10:00.000]  不是單單為了自己
[00:10:00.000 --> 00:10:01.000]  不是單單為了自己
[00:10:01.000 --> 00:10:03.000]  是帶了沒有信祖的親友去聽福音
[00:10:03.000 --> 00:10:06.000]  是帶了沒有信祖的親友去聽福音
[00:10:06.000 --> 00:10:07.000]  是帶了沒有信祖的親友去聽福音
[00:10:07.000 --> 00:10:08.000]  是帶了那些去附會的人
[00:10:08.000 --> 00:10:09.000]  是帶了那些去附會的人
[00:10:09.000 --> 00:10:10.000]  是帶了那些去附會的人
[00:10:10.000 --> 00:10:11.000]  是帶了那些去附會的人
[00:10:11.000 --> 00:10:12.000]  是帶了那些去附會的人
[00:10:12.000 --> 00:10:13.000]  是帶了那些去附會的人
[00:10:13.000 --> 00:10:14.000]  是帶了那些去附會的人
[00:10:14.000 --> 00:10:15.000]  是帶了那些去附會的人
[00:10:15.000 --> 00:10:16.000]  是帶了那些去附會的人
[00:10:16.000 --> 00:10:18.000]  第二個結論
[00:10:18.000 --> 00:10:19.000]  第二個結論
[00:10:19.000 --> 00:10:20.000]  有很多人去
[00:10:20.000 --> 00:10:21.000]  有很多人去
[00:10:21.000 --> 00:10:23.000]  因為他們想再一次看見
[00:10:23.000 --> 00:10:24.000]  因為他們想再一次看見
[00:10:24.000 --> 00:10:27.000]  許多人歸向主的那種快樂
[00:10:27.000 --> 00:10:28.000]  許多人去
[00:10:28.000 --> 00:10:30.000]  因為他們想要看見
[00:10:30.000 --> 00:10:33.000]  許多人歸向主的那種快樂
[00:10:33.000 --> 00:10:36.000]  因為平常很少看見人絕知信祖
[00:10:36.000 --> 00:10:39.000]  因為平常很少看見人絕知信祖
[00:10:39.000 --> 00:10:41.000]  在福利部大會去的時候
[00:10:41.000 --> 00:10:43.000]  在福利部大會去的時候
[00:10:43.000 --> 00:10:46.000]  看見很多人絕知信祖
[00:10:46.000 --> 00:10:48.000]  看見很多人去信主
[00:10:48.000 --> 00:10:51.000]  看見那種情形
[00:10:51.000 --> 00:10:56.000]  讓基督徒心裏滿了快樂
[00:10:56.000 --> 00:11:01.000]  很多人就是想重溫這種心靈的快樂而去的
[00:11:01.000 --> 00:11:04.000]  很多人想重溫這種心靈的快樂而去的
[00:11:04.000 --> 00:11:08.000]  但是還有第三個結論
[00:11:08.000 --> 00:11:11.000]  那就是聖靈的工作
[00:11:11.000 --> 00:11:13.000]  那就是聖靈的工作
[00:11:13.000 --> 00:11:16.000]  就在二十五年裏面
[00:11:16.000 --> 00:11:21.000]  在美國各州都出現很多事
[00:11:21.000 --> 00:11:23.000]  在美國各州都出現過很多事
[00:11:23.000 --> 00:11:26.000]  而且每個禮拜在電視出現
[00:11:26.000 --> 00:11:28.000]  而且每個禮拜在電視裏面出現
[00:11:28.000 --> 00:11:30.000]  大家聽他講的聽慣
[00:11:30.000 --> 00:11:32.000]  大家聽他講的聽慣
[00:11:32.000 --> 00:11:34.000]  看他的樣子都看慣
[00:11:34.000 --> 00:11:36.000]  看他的樣子都看慣
[00:11:36.000 --> 00:11:38.000]  照這個心理的現象來講
[00:11:38.000 --> 00:11:40.000]  照心理的現象來講
[00:11:40.000 --> 00:11:43.000]  大家不應該對他再有什麼特別的興趣
[00:11:43.000 --> 00:11:46.000]  大家對於他不應該有什麼特別的興趣
[00:11:46.000 --> 00:11:48.000]  但是在事實上
[00:11:48.000 --> 00:11:49.000]  但是在事實上
[00:11:49.000 --> 00:11:51.000]  二十五年來
[00:11:51.000 --> 00:11:52.000]  二十五年來
[00:11:52.000 --> 00:11:54.000]  他的吸引的力量沒有減少
[00:11:54.000 --> 00:11:56.000]  他的吸引的力量沒有減少
[00:11:56.000 --> 00:12:01.000]  相反的大家看見他的工作的果效在擴大之中
[00:12:01.000 --> 00:12:04.000]  相反的看見他的工作的果效在擴大之中
[00:12:04.000 --> 00:12:06.000]  是聖靈的工作
[00:12:06.000 --> 00:12:08.000]  是聖靈的工作
[00:12:08.000 --> 00:12:10.000]  主保守他謙卑
[00:12:10.000 --> 00:12:12.000]  主保守他謙卑
[00:12:12.000 --> 00:12:14.000]  主保守他警醒
[00:12:14.000 --> 00:12:16.000]  主保守他警醒
[00:12:16.000 --> 00:12:18.000]  主保守他向上看
[00:12:18.000 --> 00:12:20.000]  主保守他向上看
[00:12:20.000 --> 00:12:22.000]  所以經過了這麼長久的時間
[00:12:22.000 --> 00:12:24.000]  所以經過了這麼長久的時間
[00:12:24.000 --> 00:12:26.000]  仍然沒有能力
[00:12:26.000 --> 00:12:28.000]  仍然沒有能力
[00:12:28.000 --> 00:12:31.000]  從這件事我們看出了聖靈奇妙的作為
[00:12:31.000 --> 00:12:34.000]  從這件事我們看出了聖靈奇妙的作為
[00:12:34.000 --> 00:12:36.000]  他低頭禱告的時候
[00:12:36.000 --> 00:12:37.000]  他低頭禱告的時候
[00:12:37.000 --> 00:12:41.000]  就會想到這個輪上下的活動
[00:12:41.000 --> 00:12:44.000]  就會想到這個輪是上下的活動
[00:12:44.000 --> 00:12:46.000]  上下活動的時候
[00:12:46.000 --> 00:12:48.000]  平面的功效就顯出來
[00:12:48.000 --> 00:12:51.000]  上下活動的時候平面的功效就顯出來
[00:12:51.000 --> 00:12:53.000]  我們再看第二個特點
[00:12:53.000 --> 00:12:55.000]  我們再看第二個特點
[00:12:55.000 --> 00:12:57.000]  第十六節
[00:12:57.000 --> 00:12:58.000]  第十六節
[00:12:58.000 --> 00:13:00.000]  輪中套輪
[00:13:00.000 --> 00:13:02.000]  輪中套輪
[00:13:02.000 --> 00:13:04.000]  這是在原文是單數
[00:13:04.000 --> 00:13:06.000]  這是在原文是單數
[00:13:06.000 --> 00:13:09.000]  如果按照單數來解釋的話
[00:13:09.000 --> 00:13:11.000]  如果按照單數來解釋的話
[00:13:11.000 --> 00:13:14.000]  那就是外面一個輪子裡面一個輪子
[00:13:14.000 --> 00:13:16.000]  就是外面一個輪子裡面有一個輪子
[00:13:16.000 --> 00:13:18.000]  只有兩個輪子
[00:13:18.000 --> 00:13:19.000]  只有兩個輪子
[00:13:19.000 --> 00:13:24.000]  但是我相信這裡的寓意不受這個文法的限制
[00:13:24.000 --> 00:13:27.000]  但是我相信這裡的寓意不受文法的限制
[00:13:27.000 --> 00:13:28.000]  這個輪子裡面
[00:13:28.000 --> 00:13:29.000]  這個輪子裡面
[00:13:29.000 --> 00:13:31.000]  可以有很多個輪子
[00:13:31.000 --> 00:13:33.000]  可以有很多個輪子
[00:13:33.000 --> 00:13:34.000]  輪中套輪
[00:13:34.000 --> 00:13:35.000]  輪中套輪
[00:13:35.000 --> 00:13:37.000]  有各種樣式的輪子
[00:13:37.000 --> 00:13:39.000]  有各種量積的輪子
[00:13:39.000 --> 00:13:40.000]  有各種大小的輪子
[00:13:40.000 --> 00:13:42.000]  有各種大小的輪子
[00:13:42.000 --> 00:13:44.000]  有各種方向的輪子
[00:13:44.000 --> 00:13:45.000]  有各種方向的輪子
[00:13:45.000 --> 00:13:48.000]  有許多的輪子配合在一起
[00:13:48.000 --> 00:13:50.000]  有許多的輪子配合在一起
[00:13:50.000 --> 00:13:51.000]  發生作用
[00:13:51.000 --> 00:13:52.000]  發生作用
[00:13:52.000 --> 00:13:54.000]  讓外面大的輪子
[00:13:54.000 --> 00:13:56.000]  讓外面大的輪子
[00:13:56.000 --> 00:13:59.000]  能夠有奇妙奇妙的成就
[00:13:59.000 --> 00:14:02.000]  有奇妙有奇妙的成就
[00:14:02.000 --> 00:14:04.000]  生命的工作實在是如此
[00:14:04.000 --> 00:14:06.000]  生命的工作實在是如此
[00:14:06.000 --> 00:14:08.000]  它將各種的恩賜
[00:14:08.000 --> 00:14:09.000]  它將各種的恩賜
[00:14:09.000 --> 00:14:12.000]  賜給基督的宗教會裡面的人
[00:14:12.000 --> 00:14:14.000]  賜給基督宗教會裡面的人
[00:14:14.000 --> 00:14:16.000]  讓我們藉著這些恩賜
[00:14:16.000 --> 00:14:18.000]  讓我們藉著這些恩賜
[00:14:18.000 --> 00:14:19.000]  就好像輪子一樣
[00:14:19.000 --> 00:14:20.000]  就好像輪子一樣
[00:14:20.000 --> 00:14:22.000]  在生命的大作為裡面
[00:14:22.000 --> 00:14:24.000]  盡上我們自己的作用
[00:14:24.000 --> 00:14:26.000]  在生命的大作為裡面
[00:14:26.000 --> 00:14:28.000]  盡上我們的作用
[00:14:28.000 --> 00:14:29.000]  在這些輪子之中
[00:14:29.000 --> 00:14:30.000]  在這些輪子之中
[00:14:30.000 --> 00:14:31.000]  在這個輪子當中
[00:14:31.000 --> 00:14:33.000]  有兩種的輪子最容易會心
[00:14:33.000 --> 00:14:35.000]  有兩種的輪子最容易會心
[00:14:35.000 --> 00:14:36.000]  第一種的輪子
[00:14:36.000 --> 00:14:37.000]  第一種的輪子
[00:14:37.000 --> 00:14:39.000]  那就是小輪
[00:14:39.000 --> 00:14:40.000]  那就是小輪
[00:14:40.000 --> 00:14:42.000]  人不容易發現它
[00:14:42.000 --> 00:14:43.000]  人不容易發現它
[00:14:43.000 --> 00:14:45.000]  人不容易注意它
[00:14:45.000 --> 00:14:46.000]  人不容易注意它
[00:14:46.000 --> 00:14:50.000]  而小輪很容易失聯
[00:14:50.000 --> 00:14:52.000]  而小輪很容易失聯
[00:14:52.000 --> 00:14:53.000]  很容易灰心
[00:14:53.000 --> 00:14:54.000]  很容易灰心
[00:14:54.000 --> 00:14:56.000]  啊我看見別的輪子那麼大
[00:14:56.000 --> 00:14:57.000]  啊我看見別的輪子那麼大
[00:14:57.000 --> 00:14:58.000]  看見別的輪子那麼大
[00:14:58.000 --> 00:14:59.000]  我自己這麼小
[00:14:59.000 --> 00:15:01.000]  我自己這麼小
[00:15:01.000 --> 00:15:04.000]  看自己的時候就灰心退後
[00:15:04.000 --> 00:15:07.000]  看自己的時候就灰心退後
[00:15:07.000 --> 00:15:09.000]  還有一種輪子容易灰心
[00:15:09.000 --> 00:15:11.000]  還有一種輪子容易灰心
[00:15:11.000 --> 00:15:12.000]  就是那個隱藏的輪子
[00:15:12.000 --> 00:15:13.000]  就是那個隱藏的輪子
[00:15:13.000 --> 00:15:14.000]  在裡面的輪子
[00:15:14.000 --> 00:15:15.000]  在裡面的輪子
[00:15:15.000 --> 00:15:16.000]  在裡面的輪子
[00:15:16.000 --> 00:15:17.000]  外面看不見它
[00:15:17.000 --> 00:15:20.000]  外面看不見它
[00:15:20.000 --> 00:15:23.000]  這樣的輪子很容易覺得
[00:15:23.000 --> 00:15:25.000]  這樣的輪子很容易覺得
[00:15:25.000 --> 00:15:26.000]  沒有人稱讚我
[00:15:26.000 --> 00:15:27.000]  沒有人稱讚我
[00:15:27.000 --> 00:15:28.000]  沒有人注意我
[00:15:28.000 --> 00:15:29.000]  沒有人注意我
[00:15:29.000 --> 00:15:31.000]  我的功用也沒有人欽賞
[00:15:31.000 --> 00:15:33.000]  我的功用也沒有人欽賞
[00:15:33.000 --> 00:15:34.000]  我的功用也沒有人欽賞
