
[00:00:00.000 --> 00:00:03.000]  在過去兩個早上
[00:02:16.000 --> 00:02:18.000]  在亞伯拉罕的身上
[00:02:18.000 --> 00:02:23.000]  我們就看見這樣的表現
[00:02:23.000 --> 00:02:25.000]  生命中的面對
[00:02:25.000 --> 00:02:27.000]  是我們每一個人
[00:02:27.000 --> 00:02:33.000]  生命長進的一個必然的路程碑
[00:02:33.000 --> 00:02:37.000]  約伯他什麼時候有大的轉變
[00:02:37.000 --> 00:02:40.000]  就是當他說了一句話
[00:02:40.000 --> 00:02:43.000]  從前我風聞有泥
[00:02:43.000 --> 00:02:47.000]  現在我親眼見泥
[00:02:47.000 --> 00:02:51.000]  過去和現在有很大的分別
[00:02:51.000 --> 00:02:54.000]  過去是風聞那是間接的
[00:02:54.000 --> 00:02:59.000]  現在親眼看見是直接的
[00:02:59.000 --> 00:03:04.000]  現在他在生命中與神面對面
[00:03:04.000 --> 00:03:10.000]  所以他就有了一個極大的轉變
[00:03:10.000 --> 00:03:13.000]  神每一次向亞伯拉罕顯現
[00:03:13.000 --> 00:03:17.000]  都是帶著啟發和恩典
[00:03:17.000 --> 00:03:18.000]  是兩樣
[00:03:18.000 --> 00:03:21.000]  第一神帶著啟發
[00:03:21.000 --> 00:03:23.000]  與亞伯拉罕面對面
[00:03:23.000 --> 00:03:26.000]  第二神帶著恩典
[00:03:26.000 --> 00:03:30.000]  心的恩典與亞伯拉罕面對面
[00:03:30.000 --> 00:03:34.000]  亞伯拉罕在這個面對面之中
[00:03:34.000 --> 00:03:36.000]  就有了回應
[00:03:36.000 --> 00:03:39.000]  他的回應的方式
[00:03:39.000 --> 00:03:42.000]  就是把自己奉獻給神
[00:03:42.000 --> 00:03:44.000]  在這個回應裡面
[00:03:44.000 --> 00:03:47.000]  他就蒙恩了
[00:03:47.000 --> 00:03:50.000]  神帶著恩典向他顯現
[00:03:50.000 --> 00:03:54.000]  亞伯拉罕回應神的顯現就蒙恩
[00:03:54.000 --> 00:03:55.000]  就多少時候
[00:03:55.000 --> 00:04:00.000]  神的兩手都預備好了豐富的恩典
[00:04:00.000 --> 00:04:02.000]  要賜給我們
[00:04:02.000 --> 00:04:06.000]  但是我們對他沒有回應
[00:04:06.000 --> 00:04:09.000]  結果這個恩典
[00:04:09.000 --> 00:04:14.000]  不能夠從他的手中進到我們的手中
[00:04:14.000 --> 00:04:17.000]  這是一個何等大的虧損
[00:04:17.000 --> 00:04:21.000]  是何等可惜的事
[00:04:21.000 --> 00:04:23.000]  一個真看見神的人
[00:04:23.000 --> 00:04:27.000]  必定有一步一步的轉變
[00:04:27.000 --> 00:04:30.000]  就好像我們常說的
[00:04:30.000 --> 00:04:34.000]  在希伯的弟兄子們當中的一句話
[00:04:34.000 --> 00:04:37.000]  To know God is to love him
[00:04:37.000 --> 00:04:41.000]  And to love him is to serve him
[00:04:41.000 --> 00:04:45.000]  認識神就等於愛神
[00:04:45.000 --> 00:04:49.000]  因為認識神必然迎至愛神
[00:04:49.000 --> 00:04:51.000]  迎往愛神
[00:04:51.000 --> 00:04:57.000]  一個愛神的人也必然開始侍奉神
[00:04:57.000 --> 00:05:00.000]  這些都是必然的結果
[00:05:00.000 --> 00:05:02.000]  認識神
[00:05:02.000 --> 00:05:04.000]  那就是神向我們顯現的時候
[00:05:04.000 --> 00:05:06.000]  我們認識了他
[00:05:06.000 --> 00:05:08.000]  與他面對面
[00:05:08.000 --> 00:05:11.000]  凡是這樣與神面對面而認識他的人
[00:05:11.000 --> 00:05:13.000]  都有了兩個回應
[00:05:13.000 --> 00:05:15.000]  第一是愛神
[00:05:15.000 --> 00:05:17.000]  第二是侍奉神
[00:05:17.000 --> 00:05:20.000]  愛神是裡面的回應
[00:05:20.000 --> 00:05:24.000]  侍奉神是行動的回應
[00:05:24.000 --> 00:05:25.000]  感謝神
[00:05:25.000 --> 00:05:28.000]  我們的愛神是因為回應神
[00:05:28.000 --> 00:05:30.000]  祂先愛我們
[00:05:30.000 --> 00:05:32.000]  我們才會愛祂
[00:05:32.000 --> 00:05:35.000]  我們侍奉神也是回應神
[00:05:35.000 --> 00:05:37.000]  不是我們自己願意侍奉
[00:05:37.000 --> 00:05:38.000]  會侍奉
[00:05:38.000 --> 00:05:39.000]  不是的
[00:05:39.000 --> 00:05:43.000]  那是一個純粹的回應
[00:05:43.000 --> 00:05:45.000]  一切都是恩典
[00:05:45.000 --> 00:05:48.000]  換句話說一切都是回應
[00:05:48.000 --> 00:05:51.000]  主動的是神
[00:05:51.000 --> 00:05:53.000]  祂主動是恩
[00:05:53.000 --> 00:05:55.000]  祂主動顯現自己
[00:05:55.000 --> 00:05:59.000]  我們被動地回應
[00:05:59.000 --> 00:06:02.000]  我們被動地奉獻
[00:06:02.000 --> 00:06:04.000]  我們被動地侍奉
[00:06:04.000 --> 00:06:05.000]  但是感謝神
[00:06:05.000 --> 00:06:08.000]  我們不是一直在被動之中
[00:06:08.000 --> 00:06:12.000]  我們從被動產生了被動的主動
[00:06:12.000 --> 00:06:15.000]  我們一直在神的主動之下
[00:06:15.000 --> 00:06:17.000]  來回應著主動
[00:06:17.000 --> 00:06:19.000]  兩方面都充在主動
[00:06:19.000 --> 00:06:22.000]  神的目標就是這樣
[00:06:22.000 --> 00:06:24.000]  如果我們永遠是被動
[00:06:24.000 --> 00:06:27.000]  這個價值還是次等的
[00:06:27.000 --> 00:06:32.000]  我們從被動而轉到積極的科目
[00:06:32.000 --> 00:06:33.000]  積極的愛主
[00:06:33.000 --> 00:06:35.000]  主動的侍奉
[00:06:35.000 --> 00:06:43.000]  這樣達成了神在我們身上的計畫和旨意
[00:06:43.000 --> 00:06:46.000]  我們今天要看在《創世紀》裡面
[00:06:46.000 --> 00:06:50.000]  神七次向亞伯拉罕顯現
[00:06:50.000 --> 00:06:54.000]  亞伯拉罕七次回應神的顯現
[00:06:54.000 --> 00:06:57.000]  建築祭壇
[00:06:57.000 --> 00:06:59.000]  七次的顯現
[00:06:59.000 --> 00:07:02.000]  七次的建造祭壇
[00:07:02.000 --> 00:07:04.000]  做回應
[00:07:04.000 --> 00:07:08.000]  而這七次的建壇的回應當中
[00:07:08.000 --> 00:07:12.000]  包括了祂十種的突破
[00:07:12.000 --> 00:07:17.000]  亞伯拉罕在這些經歷裡頭
[00:07:17.000 --> 00:07:19.000]  一步一步地進深
[00:07:19.000 --> 00:07:23.000]  每一次的突破帶來一次進深
[00:07:23.000 --> 00:07:26.000]  沒有突破很難進深
[00:07:26.000 --> 00:07:30.000]  因為進深一定有攔阻
[00:07:30.000 --> 00:07:34.000]  我們的突破就是超越了攔阻
[00:07:34.000 --> 00:07:35.000]  勝過了攔阻
[00:07:35.000 --> 00:07:37.000]  穿過了攔阻
[00:07:37.000 --> 00:07:41.000]  有的時候神的方式是要我們超過去
[00:07:41.000 --> 00:07:43.000]  超越過去好像掉過去
[00:07:43.000 --> 00:07:48.000]  有的時候神用的方式是要我們從中間鑽過去
[00:07:48.000 --> 00:07:51.000]  有的時候是衝過去
[00:07:51.000 --> 00:07:54.000]  有的時候是繞過去
[00:07:54.000 --> 00:07:56.000]  總之是過去
[00:07:56.000 --> 00:07:59.000]  這是神要在我們身上
[00:07:59.000 --> 00:08:05.000]  生命中 世風中造成的轉變
[00:08:05.000 --> 00:08:09.000]  現在我們就要開始看
[00:08:09.000 --> 00:08:13.000]  亞伯拉罕如何地回應神
[00:08:13.000 --> 00:08:17.000]  祂的十種的突破是什麼
[00:08:17.000 --> 00:08:20.000]  與我們有什麼關係
[00:08:20.000 --> 00:08:23.000]  我們可以如何地來學習
[00:08:23.000 --> 00:08:28.000]  來效法 來奔走亞伯拉罕的道路
[00:08:28.000 --> 00:08:31.000]  請大家先看
[00:08:31.000 --> 00:08:40.000]  《創世紀》十二章第七節
[00:08:40.000 --> 00:08:44.000]  耶和華向亞伯拉罕顯現
[00:08:44.000 --> 00:08:46.000]  神的顯現
[00:08:46.000 --> 00:08:52.000]  祂說我要把這地給你的後裔
[00:08:52.000 --> 00:08:54.000]  亞伯拉罕就在那裡
[00:08:54.000 --> 00:08:57.000]  因為向祂顯現的耶和華
[00:08:57.000 --> 00:08:59.000]  築了一座壇
[00:08:59.000 --> 00:09:01.000]  神顯現
[00:09:01.000 --> 00:09:04.000]  亞伯拉罕見壇
[00:09:04.000 --> 00:09:08.000]  這是一個多麼寶貴的回應
[00:09:08.000 --> 00:09:11.000]  見壇代表祂的心心
[00:09:11.000 --> 00:09:13.000]  也代表祂的奉獻
[00:09:13.000 --> 00:09:16.000]  見壇是獻祭的
[00:09:16.000 --> 00:09:19.000]  見壇也是禱告的
[00:09:19.000 --> 00:09:22.000]  見壇也是感謝的
[00:09:22.000 --> 00:09:24.000]  在這個壇裡面
[00:09:24.000 --> 00:09:27.000]  把這些寶貴的意義都包裹在那裡
[00:09:27.000 --> 00:09:31.000]  但是最重要的是奉獻
[00:09:31.000 --> 00:09:33.000]  弟兄姊妹們
[00:09:33.000 --> 00:09:37.000]  我們對神必須有奉獻的回應
[00:09:37.000 --> 00:09:40.000]  我不曉得我們中間有多少弟兄姊妹
[00:09:40.000 --> 00:09:44.000]  曾經經歷了生命的奉獻
[00:09:44.000 --> 00:09:47.000]  不一定是全職侍奉的奉獻
[00:09:47.000 --> 00:09:51.000]  但是總是為主而活的奉獻
[00:09:51.000 --> 00:09:53.000]  愛主的奉獻
[00:09:53.000 --> 00:09:55.000]  生命的奉獻
[00:09:55.000 --> 00:09:59.000]  奉獻就是把主權交在主的手中
[00:09:59.000 --> 00:10:02.000]  奉獻就是把自己擺上祭壇
[00:10:02.000 --> 00:10:04.000]  我們所以願意上祭壇
[00:10:04.000 --> 00:10:07.000]  是因為主在我們以前
[00:10:07.000 --> 00:10:10.000]  在我們上了祭壇
[00:10:10.000 --> 00:10:15.000]  所以我們不但是跟從亞伯拉罕的路
[00:10:15.000 --> 00:10:18.000]  更是回應主自己
[00:10:18.000 --> 00:10:22.000]  把他為我們擺上
[00:10:22.000 --> 00:10:25.000]  這一次的見壇
[00:10:25.000 --> 00:10:29.000]  和這一次的神的顯現之前
[00:10:29.000 --> 00:10:32.000]  神有兩次已經向他顯現
[00:10:32.000 --> 00:10:35.000]  而他對神的那個兩次的顯現
[00:10:35.000 --> 00:10:37.000]  也已經有了回應
[00:10:37.000 --> 00:10:41.000]  加上這一次顯現是三次的顯現
[00:10:41.000 --> 00:10:44.000]  十二章第七節以前我在說
[00:10:44.000 --> 00:10:47.000]  神已經有了兩次的顯現
[00:10:47.000 --> 00:10:50.000]  加上這一次是三次
[00:10:50.000 --> 00:10:53.000]  而亞伯拉罕向神這三次的顯現
[00:10:53.000 --> 00:10:56.000]  已經有了三次的回應
[00:10:56.000 --> 00:10:58.000]  也代表三種的突破
[00:10:58.000 --> 00:11:01.000]  我們現在來看看
[00:11:01.000 --> 00:11:03.000]  第一次的顯現
[00:11:03.000 --> 00:11:05.000]  我們現在要翻到
[00:11:05.000 --> 00:11:09.000]  《詩圖行傳》第七章第二節
[00:11:09.000 --> 00:11:19.000]  斯蒂法說:諸位父兄請聽
[00:11:19.000 --> 00:11:22.000]  當日我們的祖宗亞伯拉罕
[00:11:22.000 --> 00:11:27.000]  在彌索波達米還未住哈蘭的時候
[00:11:27.000 --> 00:11:31.000]  榮耀的神向他顯現
[00:11:31.000 --> 00:11:34.000]  我們提到神什麼時候向亞伯拉罕顯現
[00:11:34.000 --> 00:11:38.000]  是在他還沒有離開他的故鄉烏爾
[00:11:38.000 --> 00:11:41.000]  還沒有到哈蘭以前
[00:11:41.000 --> 00:11:44.000]  神就向他顯現
[00:11:44.000 --> 00:11:48.000]  這是神第一次的顯現
[00:11:48.000 --> 00:11:50.000]  對於這個顯現
[00:11:50.000 --> 00:11:52.000]  亞伯拉罕有什麼回應
[00:11:52.000 --> 00:11:54.000]  感謝神
[00:11:54.000 --> 00:11:55.000]  他得到神的顯現
[00:11:55.000 --> 00:11:57.000]  聽見神向他說
[00:11:57.000 --> 00:11:59.000]  你要離開你的父家
[00:11:59.000 --> 00:12:01.000]  離開你的本族
[00:12:01.000 --> 00:12:03.000]  離開你一切習慣的
[00:12:03.000 --> 00:12:08.000]  要往我所指示你要去的地方
[00:12:08.000 --> 00:12:10.000]  他聽見神在顯現中
[00:12:10.000 --> 00:12:12.000]  向他這個呼召
[00:12:12.000 --> 00:12:14.000]  他就起來
[00:12:14.000 --> 00:12:16.000]  帶著他全家的人
[00:12:16.000 --> 00:12:18.000]  帶著他所有的
[00:12:18.000 --> 00:12:20.000]  離開了所習慣的
[00:12:20.000 --> 00:12:23.000]  所愛的一切
[00:12:23.000 --> 00:12:24.000]  起步
[00:12:24.000 --> 00:12:29.000]  往神要帶他去的因其美的迦南
[00:12:29.000 --> 00:12:34.000]  這件事是個非常重要的一個決定
[00:12:34.000 --> 00:12:38.000]  這個決定裡面有了他的回應
[00:12:38.000 --> 00:12:40.000]  他在他故鄉
[00:12:40.000 --> 00:12:42.000]  一切都是他習慣的
[00:12:42.000 --> 00:12:45.000]  很多都是他歡喜的
[00:12:45.000 --> 00:12:47.000]  他的根在那裡
[00:12:47.000 --> 00:12:49.000]  他的生活在那裡
[00:12:49.000 --> 00:12:51.000]  他的家人在那裡
[00:12:51.000 --> 00:12:54.000]  他說愛的在那裡
[00:12:54.000 --> 00:12:55.000]  但是神對他說
[00:12:55.000 --> 00:12:57.000]  起來
[00:12:57.000 --> 00:12:59.000]  放下這一切
[00:12:59.000 --> 00:13:00.000]  離開這一切
[00:13:00.000 --> 00:13:03.000]  往一個新的地方去
[00:13:03.000 --> 00:13:05.000]  要過一個新的生活
[00:13:05.000 --> 00:13:07.000]  什麼生活
[00:13:07.000 --> 00:13:09.000]  神說我要賜福給你
[00:13:09.000 --> 00:13:13.000]  你也要叫別人得福
[00:13:13.000 --> 00:13:16.000]  這是一個賜福的生活
[00:13:16.000 --> 00:13:18.000]  等待在他前面
[00:13:18.000 --> 00:13:20.000]  神清楚地告訴他
[00:13:20.000 --> 00:13:22.000]  如果他要進入
[00:13:22.000 --> 00:13:25.000]  那個做賜福器皿的生活裡面的話
[00:13:25.000 --> 00:13:28.000]  他必須做一件事
[00:13:28.000 --> 00:13:29.000]  放下他自己
[00:13:29.000 --> 00:13:34.000]  原來他習慣他所喜愛的一切
[00:13:34.000 --> 00:13:37.000]  這件事不簡單
[00:13:37.000 --> 00:13:38.000]  不容易
[00:13:38.000 --> 00:13:39.000]  換句話說
[00:13:39.000 --> 00:13:42.000]  就是要放下自己
[00:13:42.000 --> 00:13:46.000]  要突破自我中心
[00:13:46.000 --> 00:13:48.000]  他做的
[00:13:48.000 --> 00:13:50.000]  真不簡單
[00:13:50.000 --> 00:13:52.000]  不但一個人離開他家
[00:13:52.000 --> 00:13:55.000]  他帶著他全家的人
[00:13:55.000 --> 00:13:57.000]  帶著他所有的
[00:13:57.000 --> 00:13:58.000]  不屬於他的人
[00:13:58.000 --> 00:14:01.000]  不屬於他的物
[00:14:01.000 --> 00:14:03.000]  都帶去
[00:14:03.000 --> 00:14:08.000]  這是一個徹底的大遷移
[00:14:08.000 --> 00:14:10.000]  這一個大遷移
[00:14:10.000 --> 00:14:13.000]  在蘇靈的意義上
[00:14:13.000 --> 00:14:16.000]  非常非常的重要
[00:14:16.000 --> 00:14:17.000]  弟兄怎麼唄
[00:14:17.000 --> 00:14:19.000]  我們對神的回應
[00:14:19.000 --> 00:14:23.000]  就是一個大遷移的回應
[00:14:23.000 --> 00:14:27.000]  我們自己和我們的一切
[00:14:27.000 --> 00:14:29.000]  都要離開原來
[00:14:29.000 --> 00:14:32.000]  自我中心的那個境界
[00:14:32.000 --> 00:14:34.000]  要按照神的護照
[00:14:34.000 --> 00:14:36.000]  神的帶領
[00:14:36.000 --> 00:14:38.000]  到蘇靈的迦南地
[00:14:38.000 --> 00:14:41.000]  就是流南與密之地
[00:14:41.000 --> 00:14:46.000]  就是做賜福器皿的地方
[00:14:46.000 --> 00:14:49.000]  要突破自我中心
[00:14:49.000 --> 00:14:53.000]  這個突破不簡單不容易
[00:14:53.000 --> 00:14:55.000]  我在上一個月
[00:14:55.000 --> 00:14:58.000]  有機會到台灣去
[00:14:58.000 --> 00:15:02.000]  能夠參加第四屆的清宣大會
[00:15:02.000 --> 00:15:04.000]  青年宣道大會
[00:15:04.000 --> 00:15:08.000]  就是台灣校園團祭所主辦的
[00:15:08.000 --> 00:15:10.000]  在那個大會裡頭
[00:15:10.000 --> 00:15:11.000]  有一個晚上
[00:15:11.000 --> 00:15:14.000]  一位校園團祭的統工
[00:15:14.000 --> 00:15:16.000]  饒孝祭弟兄
[00:15:16.000 --> 00:15:19.000]  宣講了奉獻的訊息
[00:15:19.000 --> 00:15:22.000]  以後他發出護照
[00:15:22.000 --> 00:15:27.000]  有大概四百弟兄姊妹到了前面
[00:15:27.000 --> 00:15:29.000]  他邀請他們上台
[00:15:29.000 --> 00:15:32.000]  那個台比這個台更大
[00:15:32.000 --> 00:15:34.000]  他們站滿了那個台
[00:15:34.000 --> 00:15:36.000]  有的人站不上台
[00:15:36.000 --> 00:15:38.000]  就站在台下
[00:15:38.000 --> 00:15:40.000]  大概四百人
[00:15:40.000 --> 00:15:43.000]  而那個護照的重點
[00:15:43.000 --> 00:15:47.000]  是全職侍奉的護照
[00:15:47.000 --> 00:15:50.000]  不是一般侍奉的護照
[00:15:50.000 --> 00:15:54.000]  當那個情況呈現在大家眼前的時候
[00:15:54.000 --> 00:15:56.000]  有人流淚
[00:15:56.000 --> 00:16:00.000]  有人心裡充滿了感謝
[00:16:00.000 --> 00:16:02.000]  所以那許多的弟兄姊妹
[00:16:02.000 --> 00:16:04.000]  那是一個突破
[00:16:04.000 --> 00:16:07.000]  他們要把自己擺上祭壇
[00:16:07.000 --> 00:16:11.000]  上祭壇是個突破
[00:16:11.000 --> 00:16:15.000]  中間有的人過去已經奉獻
[00:16:15.000 --> 00:16:18.000]  後來又收回奉獻
[00:16:18.000 --> 00:16:21.000]  讓我想到那個祭壇
[00:16:21.000 --> 00:16:25.000]  在舊月的祭壇的旁邊有個王子
[00:16:25.000 --> 00:16:28.000]  一個童王圍著祭壇
[00:16:28.000 --> 00:16:29.000]  做什麼用呢
[00:16:29.000 --> 00:16:32.000]  就是祭物在壇上被燃燒的時候
[00:16:32.000 --> 00:16:37.000]  因為被火燒會跳動起來
[00:16:37.000 --> 00:16:39.000]  因為被火一燒起了作用
[00:16:39.000 --> 00:16:41.000]  它會彈起、會跳起
[00:16:41.000 --> 00:16:44.000]  從祭壇上就落下來了
[00:16:44.000 --> 00:16:46.000]  原來是要落在地下
[00:16:46.000 --> 00:16:47.000]  但是有那個童王
[00:16:47.000 --> 00:16:49.000]  又不會落在地下
[00:16:49.000 --> 00:16:51.000]  就落在童王裡面
[00:16:51.000 --> 00:16:53.000]  那個祭司就來看看
[00:16:53.000 --> 00:16:55.000]  他手裡拿個叉子
[00:16:55.000 --> 00:16:57.000]  他看見有一塊雞肉
[00:16:57.000 --> 00:16:59.000]  從祭壇上跳下來了
[00:16:59.000 --> 00:17:00.000]  落在童王裡面
[00:17:00.000 --> 00:17:02.000]  他就拿了這個叉子
[00:17:02.000 --> 00:17:03.000]  再叉住它
[00:17:03.000 --> 00:17:05.000]  再放回祭壇
[00:17:05.000 --> 00:17:07.000]  感謝神
[00:17:07.000 --> 00:17:09.000]  由人過去奉獻了
[00:17:09.000 --> 00:17:10.000]  後來又彈開了
[00:17:10.000 --> 00:17:13.000]  跳開了、離開了
[00:17:13.000 --> 00:17:16.000]  神的恩典沒有放棄他們
[00:17:16.000 --> 00:17:18.000]  神沒有拒絕他們
[00:17:18.000 --> 00:17:24.000]  神在神把他們帶回祭壇上去
[00:17:24.000 --> 00:17:28.000]  我在那一個聚會裡面
[00:17:28.000 --> 00:17:30.000]  很自然地想到兩個人
[00:17:30.000 --> 00:17:36.000]  一個就是和台灣校園團契
[00:17:36.000 --> 00:17:39.000]  有密切關係的蘇恩配姊妹
[00:17:39.000 --> 00:17:42.000]  還有一位也是和校園團契
[00:17:42.000 --> 00:17:46.000]  有密切關係的韓維迪兄
[00:17:46.000 --> 00:17:50.000]  那個大會是在中原大學的大禮堂舉行
[00:17:50.000 --> 00:17:55.000]  我從中原大學再次想到韓維迪兄
[00:17:55.000 --> 00:17:58.000]  我第一次認識韓維迪兄
[00:17:58.000 --> 00:18:01.000]  是在多年前在美國的
[00:18:01.000 --> 00:18:03.000]  金伯克的夏令會裡面
[00:18:03.000 --> 00:18:06.000]  第一次見面認識
[00:18:06.000 --> 00:18:09.000]  那個時候他準備回到台灣去
[00:18:09.000 --> 00:18:13.000]  他原來在美國大學教書
[00:18:13.000 --> 00:18:15.000]  他放下
[00:18:15.000 --> 00:18:17.000]  他要回到台灣
[00:18:17.000 --> 00:18:19.000]  在那裡侍奉
[00:18:19.000 --> 00:18:23.000]  同時在中原大學的多年的歷史裡面
[00:18:23.000 --> 00:18:24.000]  他號召
[00:18:24.000 --> 00:18:26.000]  繼續地號召
[00:18:26.000 --> 00:18:28.000]  留學在美國的
[00:18:28.000 --> 00:18:33.000]  留居在美國的許多的學成的基督徒
[00:18:33.000 --> 00:18:34.000]  鼓勵他們
[00:18:34.000 --> 00:18:36.000]  呼籲他們
[00:18:36.000 --> 00:18:37.000]  回到台灣去
[00:18:37.000 --> 00:18:38.000]  在那裡傳福音
[00:18:38.000 --> 00:18:41.000]  在那個大有需要的地方
[00:18:41.000 --> 00:18:44.000]  為主做見證
[00:18:44.000 --> 00:18:46.000]  我看見許多的人
[00:18:46.000 --> 00:18:49.000]  青年在那裡現身的時候
[00:18:49.000 --> 00:18:51.000]  我看見他們背後
[00:18:51.000 --> 00:18:52.000]  有些殺戎的人
[00:18:52.000 --> 00:18:55.000]  教官的人
[00:18:55.000 --> 00:18:58.000]  現在有收穫
[00:18:58.000 --> 00:19:00.000]  突破
[00:19:00.000 --> 00:19:02.000]  我們不斷地在一些
[00:19:02.000 --> 00:19:04.000]  二二一族的弟兄姊妹身上
[00:19:04.000 --> 00:19:06.000]  看見突破
[00:19:06.000 --> 00:19:08.000]  今天吃早餐的時候
[00:19:08.000 --> 00:19:09.000]  一個弟兄
[00:19:09.000 --> 00:19:13.000]  他說他現在是做律師
[00:19:13.000 --> 00:19:15.000]  但是他放下律師的工作
[00:19:15.000 --> 00:19:17.000]  要回台灣去
[00:19:17.000 --> 00:19:18.000]  和他的父親
[00:19:18.000 --> 00:19:19.000]  一位牧師
[00:19:19.000 --> 00:19:23.000]  來並肩侍奉主傳福音
[00:19:23.000 --> 00:19:25.000]  突破
[00:19:25.000 --> 00:19:30.000]  我們中間有一位老年的弟兄夫婦
[00:19:30.000 --> 00:19:33.000]  七十多歲
[00:19:33.000 --> 00:19:37.000]  但是常常地向中國大陸
[00:19:37.000 --> 00:19:38.000]  內地
[00:19:38.000 --> 00:19:42.000]  從美國到那裡來回地奔跑
[00:19:42.000 --> 00:19:44.000]  為了什麼
[00:19:44.000 --> 00:19:48.000]  向大陸的同袍傳福音
[00:19:48.000 --> 00:19:50.000]  這次很奇妙
[00:19:50.000 --> 00:19:51.000]  聽說他們得到
[00:19:51.000 --> 00:19:54.000]  磊州半島的
[00:19:54.000 --> 00:19:57.000]  政府的正式的許可
[00:19:57.000 --> 00:20:00.000]  來請國外的人
[00:20:00.000 --> 00:20:04.000]  去主辦對基督徒的訓練會
[00:20:04.000 --> 00:20:05.000]  培訓會
[00:20:05.000 --> 00:20:08.000]  我想大概過去從來沒有過的
[00:20:08.000 --> 00:20:11.000]  中國大陸不斷地
[00:20:11.000 --> 00:20:15.000]  有些地區的新的開發
[00:20:15.000 --> 00:20:16.000]  人做不到
[00:20:16.000 --> 00:20:18.000]  神做得到
[00:20:18.000 --> 00:20:21.000]  我們看見這些
[00:20:21.000 --> 00:20:25.000]  在年齡上已經很高
[00:20:25.000 --> 00:20:27.000]  但是愛主的心
[00:20:27.000 --> 00:20:28.000]  仍然保持
[00:20:28.000 --> 00:20:30.000]  仍然繼續地擺上
[00:20:30.000 --> 00:20:31.000]  付代價
[00:20:31.000 --> 00:20:33.000]  不怕勞苦
[00:20:33.000 --> 00:20:34.000]  金錢
[00:20:34.000 --> 00:20:35.000]  精神
[00:20:35.000 --> 00:20:36.000]  心血
[00:20:36.000 --> 00:20:37.000]  力量
[00:20:37.000 --> 00:20:38.000]  都為主來用
[00:20:38.000 --> 00:20:40.000]  多麼難得
[00:20:40.000 --> 00:20:41.000]  多麼寶貴
[00:20:41.000 --> 00:20:43.000]  這個挑戰
[00:20:43.000 --> 00:20:44.000]  不能從主來
[00:20:44.000 --> 00:20:46.000]  也從那些回應了主的
[00:20:46.000 --> 00:20:48.000]  呼召著人
[00:20:48.000 --> 00:20:50.000]  繼續地進到我們的心中
[00:20:50.000 --> 00:20:52.000]  鼓勵我們
[00:20:52.000 --> 00:20:54.000]  推動我們
[00:20:54.000 --> 00:20:58.000]  第二方面的回應
[00:20:58.000 --> 00:21:01.000]  也就是神第二次的顯現
[00:21:01.000 --> 00:21:03.000]  引起來的回應
[00:21:03.000 --> 00:21:04.000]  第二次的顯現
[00:21:04.000 --> 00:21:07.000]  我們看第十二章
[00:21:07.000 --> 00:21:11.000]  創世紀的十二章第一節
