
[00:00:00.000 --> 00:00:02.000]  今月的雅各書
[00:05:54.000 --> 00:05:58.000]  我們看上文第十四節
[00:05:58.000 --> 00:06:00.000]  十四節
[00:06:00.000 --> 00:06:02.000]  我的弟兄們
[00:06:02.000 --> 00:06:04.000]  若有人說自己有信心
[00:06:04.000 --> 00:06:06.000]  卻沒有行為
[00:06:06.000 --> 00:06:08.000]  有什麼益處呢
[00:06:09.000 --> 00:06:11.000]  有什麼益處呢
[00:06:11.000 --> 00:06:13.000]  意思就是說
[00:06:13.000 --> 00:06:15.000]  沒有行為的信心
[00:06:15.000 --> 00:06:18.000]  是沒有益處的信心
[00:06:18.000 --> 00:06:20.000]  無益的信心
[00:06:20.000 --> 00:06:22.000]  沒有用的信心
[00:06:22.000 --> 00:06:24.000]  沒有作用的信心
[00:06:24.000 --> 00:06:26.000]  空空的信心
[00:06:26.000 --> 00:06:28.000]  突然的信心
[00:06:28.000 --> 00:06:30.000]  這是第一種的形容詞
[00:06:30.000 --> 00:06:33.000]  我們都不願意要沒有用的東西
[00:06:33.000 --> 00:06:34.000]  無益的東西
[00:06:34.000 --> 00:06:36.000]  那我們都不要
[00:06:36.000 --> 00:06:38.000]  送給我們我們都不要
[00:06:39.000 --> 00:06:41.000]  第二種的形容詞
[00:06:41.000 --> 00:06:43.000]  同一節
[00:06:43.000 --> 00:06:44.000]  十四節
[00:06:44.000 --> 00:06:46.000]  下半節
[00:06:46.000 --> 00:06:49.000]  這信心能救他嗎
[00:06:49.000 --> 00:06:52.000]  這是個問題的形式
[00:06:52.000 --> 00:06:54.000]  但是這個問題裡面
[00:06:54.000 --> 00:06:57.000]  已經包裹了答案
[00:06:57.000 --> 00:06:58.000]  意思就是說
[00:06:58.000 --> 00:07:00.000]  不能救他
[00:07:00.000 --> 00:07:03.000]  一個沒有行為的信心
[00:07:03.000 --> 00:07:07.000]  是不能夠真正拯救人的信心
[00:07:07.000 --> 00:07:09.000]  這個很嚴重的
[00:07:09.000 --> 00:07:14.000]  我們再看第三種的形容詞
[00:07:14.000 --> 00:07:23.000]  我們看第十七節
[00:07:23.000 --> 00:07:24.000]  十七節
[00:07:24.000 --> 00:07:25.000]  這樣
[00:07:25.000 --> 00:07:27.000]  信心的沒有行為
[00:07:27.000 --> 00:07:29.000]  就是死的
[00:07:29.000 --> 00:07:31.000]  沒有行為的信心
[00:07:31.000 --> 00:07:33.000]  是死的信心
[00:07:33.000 --> 00:07:36.000]  誰願意要死的東西呢
[00:07:37.000 --> 00:07:40.000]  第四種的形容詞
[00:07:40.000 --> 00:07:42.000]  十八節
[00:07:42.000 --> 00:07:44.000]  十八節
[00:07:44.000 --> 00:07:45.000]  必有人說
[00:07:45.000 --> 00:07:46.000]  你有信心
[00:07:46.000 --> 00:07:48.000]  我有行為
[00:07:48.000 --> 00:07:50.000]  你將你沒有行為的信心
[00:07:50.000 --> 00:07:52.000]  指給我看
[00:07:52.000 --> 00:07:54.000]  我便借著我的行為
[00:07:54.000 --> 00:07:57.000]  將我的信心指給你看
[00:07:57.000 --> 00:08:00.000]  這是個挑戰的話
[00:08:00.000 --> 00:08:02.000]  你說你有信心
[00:08:02.000 --> 00:08:03.000]  好
[00:08:03.000 --> 00:08:05.000]  指正給我看
[00:08:05.000 --> 00:08:08.000]  寫明給我看
[00:08:08.000 --> 00:08:11.000]  我呢就可以借著我的行為
[00:08:11.000 --> 00:08:15.000]  把我的信心指明給你看
[00:08:15.000 --> 00:08:17.000]  你看這兩個比較
[00:08:17.000 --> 00:08:19.000]  這個比較
[00:08:19.000 --> 00:08:21.000]  太清楚了
[00:08:21.000 --> 00:08:22.000]  沒有行為的信心呢
[00:08:22.000 --> 00:08:25.000]  指正不出來
[00:08:25.000 --> 00:08:27.000]  證明不出來
[00:08:27.000 --> 00:08:30.000]  顯不出來
[00:08:30.000 --> 00:08:31.000]  有了行為以後
[00:08:31.000 --> 00:08:33.000]  我們的信心
[00:08:33.000 --> 00:08:37.000]  很清楚的可以給人看
[00:08:37.000 --> 00:08:38.000]  所以
[00:08:38.000 --> 00:08:40.000]  這個形容詞就是說
[00:08:40.000 --> 00:08:42.000]  沒有行為的信心
[00:08:42.000 --> 00:08:45.000]  是顯不出來的信心
[00:08:45.000 --> 00:08:47.000]  不能夠證明的信心
[00:08:47.000 --> 00:08:49.000]  在這個什麼
[00:08:49.000 --> 00:08:51.000]  多求實證的時代裡面
[00:08:51.000 --> 00:08:56.000]  我們不要不明證明出的東西
[00:08:56.000 --> 00:08:57.000]  人不相信
[00:08:57.000 --> 00:09:04.000]  我們自己弄清楚以後也不信
[00:09:04.000 --> 00:09:07.000]  我們看
[00:09:07.000 --> 00:09:10.000]  第五種的形容詞
[00:09:10.000 --> 00:09:13.000]  十九節
[00:09:13.000 --> 00:09:15.000]  你信神是有意味
[00:09:15.000 --> 00:09:17.000]  你信得不錯
[00:09:17.000 --> 00:09:19.000]  鬼魔也信
[00:09:19.000 --> 00:09:21.000]  卻是震驚
[00:09:21.000 --> 00:09:24.000]  這個形容詞更
[00:09:24.000 --> 00:09:27.000]  嚴重了
[00:09:27.000 --> 00:09:29.000]  如果一個人
[00:09:29.000 --> 00:09:32.000]  單單信神是存在的
[00:09:32.000 --> 00:09:35.000]  而且對意味是真神
[00:09:35.000 --> 00:09:38.000]  他這個信仰一點也不錯
[00:09:38.000 --> 00:09:40.000]  但是如果沒有行為
[00:09:40.000 --> 00:09:42.000]  雅各說
[00:09:42.000 --> 00:09:45.000]  魔鬼也是這樣相信的
[00:09:45.000 --> 00:09:47.000]  魔鬼也信有一位神
[00:09:47.000 --> 00:09:49.000]  他是真神
[00:09:49.000 --> 00:09:51.000]  所以言外之意就是說
[00:09:51.000 --> 00:09:54.000]  沒有行為的信心
[00:09:54.000 --> 00:09:59.000]  是魔鬼的信心
[00:09:59.000 --> 00:10:02.000]  魔鬼不在乎有這個信心
[00:10:02.000 --> 00:10:06.000]  他可以承認他信上帝
[00:10:06.000 --> 00:10:11.000]  但是他與上帝作對
[00:10:11.000 --> 00:10:21.000]  這個很嚴重
[00:10:21.000 --> 00:10:23.000]  我剛才說第五
[00:10:23.000 --> 00:10:26.000]  其實是第六了
[00:10:26.000 --> 00:10:27.000]  對不起
[00:10:27.000 --> 00:10:28.000]  現在來到第六
[00:10:28.000 --> 00:10:29.000]  二十節
[00:10:29.000 --> 00:10:33.000]  虛浮的人
[00:10:33.000 --> 00:10:37.000]  你願意知道沒有行為的信心是死的嗎
[00:10:37.000 --> 00:10:40.000]  在這裡意思就是說
[00:10:40.000 --> 00:10:44.000]  虛浮的人的信心是虛浮的信心
[00:10:44.000 --> 00:10:45.000]  因為沒有行為
[00:10:45.000 --> 00:10:47.000]  所以第六個形容詞
[00:10:47.000 --> 00:10:52.000]  就是沒有行為的信心是虛浮的信心
[00:10:52.000 --> 00:10:55.000]  我們不願意有表面的東西
[00:10:55.000 --> 00:10:56.000]  鍍金的東西
[00:10:56.000 --> 00:10:59.000]  我們要實質的東西
[00:10:59.000 --> 00:11:03.000]  實實在在的東西
[00:11:03.000 --> 00:11:08.000]  雅各真是分析的很清楚
[00:11:08.000 --> 00:11:10.000]  很清楚
[00:11:10.000 --> 00:11:16.000]  那麼在這裡我們用平常的話來形容一下
[00:11:16.000 --> 00:11:21.000]  我也找六個比喻來形容一下
[00:11:21.000 --> 00:11:25.000]  在我們自己的人身上
[00:11:25.000 --> 00:11:27.000]  一個人有兩只腳
[00:11:27.000 --> 00:11:29.000]  神創造的很好
[00:11:29.000 --> 00:11:32.000]  如果我只有一隻腳
[00:11:32.000 --> 00:11:35.000]  那我的行動就很困難
[00:11:35.000 --> 00:11:40.000]  兩只腳這樣的走路很穩定
[00:11:40.000 --> 00:11:43.000]  我可以走得很順利
[00:11:43.000 --> 00:11:45.000]  我也可以走得很快
[00:11:45.000 --> 00:11:46.000]  我可以跑
[00:11:46.000 --> 00:11:48.000]  如果一隻腳
[00:11:48.000 --> 00:11:52.000]  我就沒有辦法
[00:11:52.000 --> 00:11:54.000]  人的眼睛一對
[00:11:54.000 --> 00:11:55.000]  如果只有一隻眼睛
[00:11:55.000 --> 00:11:56.000]  不是看不見
[00:11:56.000 --> 00:11:57.000]  可以看見
[00:11:57.000 --> 00:12:02.000]  但是你缺少了那個perspective
[00:12:02.000 --> 00:12:03.000]  你看見一樣東西
[00:12:03.000 --> 00:12:05.000]  你伸手要拿它的時候
[00:12:05.000 --> 00:12:06.000]  你發現
[00:12:06.000 --> 00:12:09.000]  那個距離你判斷錯誤了
[00:12:09.000 --> 00:12:12.000]  因為一隻眼睛
[00:12:12.000 --> 00:12:13.000]  你需要兩隻眼睛
[00:12:13.000 --> 00:12:14.000]  配合起來
[00:12:14.000 --> 00:12:19.000]  才能有正確的距離的判斷
[00:12:19.000 --> 00:12:22.000]  你的視覺才可靠
[00:12:22.000 --> 00:12:23.000]  如果只有一隻眼睛
[00:12:23.000 --> 00:12:26.000]  你當你做決定的時候
[00:12:26.000 --> 00:12:28.000]  你不放心
[00:12:28.000 --> 00:12:32.000]  到底我這個判斷是對的還是錯的
[00:12:32.000 --> 00:12:34.000]  如果平常的小事
[00:12:34.000 --> 00:12:36.000]  那麼你伸手去拿它
[00:12:36.000 --> 00:12:37.000]  你伸多一點
[00:12:37.000 --> 00:12:38.000]  伸遠一點
[00:12:38.000 --> 00:12:39.000]  伸近一點
[00:12:39.000 --> 00:12:42.000]  這個分別很小
[00:12:42.000 --> 00:12:45.000]  如果我開車
[00:12:45.000 --> 00:12:46.000]  車子在我前面有多遠
[00:12:46.000 --> 00:12:48.000]  車子在我後面有多遠
[00:12:48.000 --> 00:12:50.000]  為了決定我的速度
[00:12:50.000 --> 00:12:52.000]  我開還是停
[00:12:52.000 --> 00:12:53.000]  那個時候
[00:12:53.000 --> 00:12:58.000]  這個問題就大了
[00:12:58.000 --> 00:13:03.000]  那麼再來想到
[00:13:03.000 --> 00:13:06.000]  火車開行的時候
[00:13:06.000 --> 00:13:08.000]  有雙軌
[00:13:08.000 --> 00:13:10.000]  一定要雙軌
[00:13:10.000 --> 00:13:12.000]  軌道不是一條
[00:13:12.000 --> 00:13:15.000]  一條的軌道
[00:13:15.000 --> 00:13:18.000]  開不成車
[00:13:18.000 --> 00:13:23.000]  單軌車事實上不是單軌
[00:13:23.000 --> 00:13:24.000]  那個事實
[00:13:24.000 --> 00:13:26.000]  那個單軌車
[00:13:26.000 --> 00:13:27.000]  它雖然是單軌
[00:13:27.000 --> 00:13:30.000]  但它那個單軌下面
[00:13:30.000 --> 00:13:34.000]  扣住那個單軌的還是兩條
[00:13:34.000 --> 00:13:38.000]  事實上還是雙軌
[00:13:38.000 --> 00:13:41.000]  火車雙軌才能夠開得成
[00:13:41.000 --> 00:13:46.000]  才能夠穩打
[00:13:46.000 --> 00:13:48.000]  一隻鷹
[00:13:48.000 --> 00:13:52.000]  它的翅膀要涼翼
[00:13:52.000 --> 00:13:56.000]  那樣它才能夠飛翔得穩妥
[00:13:56.000 --> 00:13:58.000]  如果只有一個翅膀
[00:13:58.000 --> 00:14:01.000]  它一定是飛得偏差
[00:14:01.000 --> 00:14:04.000]  非常的困難
[00:14:04.000 --> 00:14:06.000]  一隻翅膀的鷹
[00:14:06.000 --> 00:14:08.000]  能不能飛
[00:14:08.000 --> 00:14:10.000]  能不能飛有人發這個問題
[00:14:10.000 --> 00:14:12.000]  一直到今天還不能夠完全證明
[00:14:12.000 --> 00:14:14.000]  一隻翅膀的鷹
[00:14:14.000 --> 00:14:15.000]  能不能飛
[00:14:15.000 --> 00:14:17.000]  有的人想應該可以飛的
[00:14:17.000 --> 00:14:18.000]  它一隻翅膀
[00:14:18.000 --> 00:14:19.000]  用很大的力量
[00:14:19.000 --> 00:14:21.000]  它又可以飛上一連去
[00:14:21.000 --> 00:14:22.000]  事實上呢
[00:14:22.000 --> 00:14:24.000]  一把鷹的一個翅膀剪掉以後
[00:14:24.000 --> 00:14:26.000]  它的一隻翅膀飛的時候
[00:14:26.000 --> 00:14:29.000]  它還能夠飛幾步
[00:14:29.000 --> 00:14:32.000]  很快它就跌下來
[00:14:32.000 --> 00:14:36.000]  它的那個方向也不能確定
[00:14:36.000 --> 00:14:39.000]  它的動作也不能夠迅速
[00:14:39.000 --> 00:14:40.000]  正確
[00:14:40.000 --> 00:14:43.000]  很難很難
[00:14:43.000 --> 00:14:45.000]  我們吃飯用筷子
[00:14:45.000 --> 00:14:47.000]  如果給你一隻筷子
[00:14:47.000 --> 00:14:49.000]  你吃不成
[00:14:49.000 --> 00:14:53.000]  除非你把它當個叉子來用
[00:14:53.000 --> 00:14:56.000]  日本的筷子有這個好處
[00:14:56.000 --> 00:14:59.000]  一隻筷子可以叉
[00:14:59.000 --> 00:15:01.000]  但是我們中國人的
[00:15:01.000 --> 00:15:03.000]  詞文的
[00:15:03.000 --> 00:15:04.000]  像廣東話說
[00:15:04.000 --> 00:15:06.000]  (廣東話)
[00:15:06.000 --> 00:15:08.000]  那麼一定要把兩只筷子
[00:15:08.000 --> 00:15:12.000]  才能夠吃到嘴裡
[00:15:12.000 --> 00:15:14.000]  在我們的生活裡面
[00:15:14.000 --> 00:15:16.000]  在我們的經驗裡頭
[00:15:16.000 --> 00:15:17.000]  我們都知道
[00:15:17.000 --> 00:15:21.000]  最終的配合是絕對需要
[00:15:21.000 --> 00:15:23.000]  何等正調
[00:15:23.000 --> 00:15:24.000]  那麼在我們的
[00:15:24.000 --> 00:15:25.000]  蘇林的生活裡面
[00:15:25.000 --> 00:15:28.000]  我們也來到這些聖經
[00:15:28.000 --> 00:15:31.000]  所啓發我們的真理
[00:15:31.000 --> 00:15:33.000]  我們摸到了
[00:15:33.000 --> 00:15:36.000]  感受到它的真實性
[00:15:36.000 --> 00:15:37.000]  是的
[00:15:37.000 --> 00:15:40.000]  如果我的信仰沒有行為
[00:15:40.000 --> 00:15:43.000]  我的信仰是沒有益處的
[00:15:43.000 --> 00:15:45.000]  我的信仰是不能救我的
[00:15:45.000 --> 00:15:49.000]  我的信仰是不能夠證明的
[00:15:49.000 --> 00:15:51.000]  我的信仰是死的
[00:15:51.000 --> 00:15:54.000]  我的信仰甚至是魔鬼的信仰
[00:15:54.000 --> 00:15:57.000]  我的信仰是虛佛的信仰
[00:15:57.000 --> 00:15:59.000]  我不要這個信仰
[00:15:59.000 --> 00:16:00.000]  神呢
[00:16:00.000 --> 00:16:02.000]  給了我一個真實的
[00:16:02.000 --> 00:16:03.000]  活潑的
[00:16:03.000 --> 00:16:05.000]  深入的
[00:16:05.000 --> 00:16:08.000]  一個真信仰
[00:16:08.000 --> 00:16:10.000]  活的信仰
[00:16:10.000 --> 00:16:12.000]  我相信這是我們每個人
[00:16:12.000 --> 00:16:15.000]  聽過了聖經的信息之後
[00:16:15.000 --> 00:16:17.000]  內心裡面的一個回應
[00:16:17.000 --> 00:16:18.000]  一個原則
[00:16:18.000 --> 00:16:24.000]  一個決定
[00:16:24.000 --> 00:16:27.000]  在這裡壓根提到一位
[00:16:27.000 --> 00:16:30.000]  最重要的例子
[00:16:30.000 --> 00:16:33.000]  亞伯拉罕的例子
[00:16:33.000 --> 00:16:37.000]  亞伯拉罕被稱為信仙之父
[00:16:37.000 --> 00:16:41.000]  那麼他的這個地位很重要
[00:16:41.000 --> 00:16:43.000]  我們的信仰
[00:16:43.000 --> 00:16:45.000]  向他看齊
[00:16:45.000 --> 00:16:47.000]  是一個方樣
[00:16:47.000 --> 00:16:54.000]  它是我們信神的一個事實的根據
[00:16:54.000 --> 00:16:57.000]  他因信稱義
[00:16:57.000 --> 00:17:05.000]  這是創世紀第十五章第七節的話
[00:17:05.000 --> 00:17:09.000]  他信耶和華
[00:17:09.000 --> 00:17:11.000]  耶和華就因此
[00:17:11.000 --> 00:17:14.000]  算他為義
[00:17:14.000 --> 00:17:17.000]  因信稱義
[00:17:17.000 --> 00:17:19.000]  但是在這裡亞伯告訴我們
[00:17:19.000 --> 00:17:22.000]  這位因信稱義的亞伯拉罕
[00:17:22.000 --> 00:17:24.000]  他有什麼表現
[00:17:24.000 --> 00:17:25.000]  二十一節
[00:17:25.000 --> 00:17:28.000]  他有一個聽人的表現
[00:17:28.000 --> 00:17:30.000]  他對耶和華的信心
[00:17:30.000 --> 00:17:33.000]  承受了愛的奉獻
[00:17:33.000 --> 00:17:35.000]  一個最高超的
[00:17:35.000 --> 00:17:37.000]  信心的行動
[00:17:37.000 --> 00:17:39.000]  把他的獨生子
[00:17:39.000 --> 00:17:40.000]  最愛的兒子
[00:17:40.000 --> 00:17:44.000]  一髮現上給神
[00:17:44.000 --> 00:17:45.000]  二十一節
[00:17:45.000 --> 00:17:47.000]  我們的祖宗亞伯拉罕
[00:17:47.000 --> 00:17:51.000]  把他兒子一髮現在壇上
[00:17:51.000 --> 00:17:55.000]  豈不是以行為稱義嗎
[00:17:55.000 --> 00:17:58.000]  二十二節進一步做一個解釋
[00:17:58.000 --> 00:18:00.000]  免得有誤會
[00:18:00.000 --> 00:18:02.000]  造成教義上的困難
[00:18:02.000 --> 00:18:03.000]  二十二節
[00:18:03.000 --> 00:18:04.000]  可見
[00:18:04.000 --> 00:18:08.000]  信心是與他的行為並行
[00:18:08.000 --> 00:18:14.000]  而且信心應該行為才得成全
[00:18:14.000 --> 00:18:15.000]  二十三節
[00:18:15.000 --> 00:18:18.000]  就有一個非常值得我們注意的結論
[00:18:18.000 --> 00:18:21.000]  這就應驗經上說
[00:18:21.000 --> 00:18:23.000]  亞伯拉罕信神
[00:18:23.000 --> 00:18:26.000]  這就算為他的義
[00:18:26.000 --> 00:18:27.000]  請注意
[00:18:27.000 --> 00:18:31.000]  這三節裡面的邏輯
[00:18:31.000 --> 00:18:33.000]  這個the logic here
[00:18:33.000 --> 00:18:37.000]  需要我們用一番思想分析
[00:18:37.000 --> 00:18:40.000]  才能夠瞭解的正確
[00:18:40.000 --> 00:18:43.000]  從表面上看
[00:18:43.000 --> 00:18:45.000]  亞伯拉罕
[00:18:45.000 --> 00:18:49.000]  他的信心和他的行為並行
[00:18:49.000 --> 00:18:53.000]  而且他的信心應該行為才得成全
[00:18:53.000 --> 00:18:58.000]  這樣講完了以後應該有一個結論說
[00:18:58.000 --> 00:19:05.000]  亞伯拉罕是應該信神和行為才得成義
[00:19:05.000 --> 00:19:06.000]  對不對
[00:19:06.000 --> 00:19:08.000]  應該用這個結論才對
[00:19:08.000 --> 00:19:12.000]  亞伯拉罕是因為他的信心和他的行為配合起來
[00:19:12.000 --> 00:19:15.000]  互相成全了並行了
[00:19:15.000 --> 00:19:17.000]  才得成義
[00:19:17.000 --> 00:19:20.000]  這個結論才符合第二十一節
[00:19:20.000 --> 00:19:21.000]  二十二節
[00:19:21.000 --> 00:19:22.000]  那就二十二節
[00:19:22.000 --> 00:19:25.000]  二十三節的話
[00:19:25.000 --> 00:19:29.000]  但是很奇怪
[00:19:29.000 --> 00:19:32.000]  二十二節說信心行為並行
[00:19:32.000 --> 00:19:36.000]  又說信心行為的互相成全
[00:19:36.000 --> 00:19:38.000]  根據這做一個結論說
[00:19:38.000 --> 00:19:40.000]  這就應驗了經上說
[00:19:40.000 --> 00:19:42.000]  亞伯拉罕信神
[00:19:42.000 --> 00:19:43.000]  這就算他的義
[00:19:43.000 --> 00:19:45.000]  單單提到信神
[00:19:45.000 --> 00:19:47.000]  他成義是根據因為信
[00:19:47.000 --> 00:19:49.000]  沒有受他的行為
[00:19:49.000 --> 00:19:57.000]  這豈不是他提出來的證據和他的結論不符合嗎
[00:19:57.000 --> 00:20:01.000]  這是一個blurring discrepancy
[00:20:01.000 --> 00:20:03.000]  在我們的思考裡面
[00:20:03.000 --> 00:20:06.000]  我們的rationalization裡面
[00:20:06.000 --> 00:20:09.000]  不通的
[00:20:09.000 --> 00:20:13.000]  但是在這裡事實上
[00:20:13.000 --> 00:20:17.000]  別再下去看下去
[00:20:17.000 --> 00:20:18.000]  二十四節
[00:20:18.000 --> 00:20:20.000]  這樣看來
[00:20:20.000 --> 00:20:23.000]  人成義是因著行為
[00:20:23.000 --> 00:20:25.000]  不是單因著信
[00:20:25.000 --> 00:20:27.000]  也是更嚴重了
