
[00:00:00.000 --> 00:00:02.000]  比利時書的第三章
[00:06:48.840 --> 00:06:51.840]  還有六分之五不一定是你做錯事
[00:06:51.840 --> 00:06:53.840]  你說會嗎?當然會
[00:06:53.840 --> 00:06:56.840]  如果你稍微有人生經驗你都知道
[00:06:56.840 --> 00:06:58.840]  有時候是人家所做的錯
[00:06:58.840 --> 00:06:59.840]  令到你受苦
[00:06:59.840 --> 00:07:00.840]  是不是?
[00:07:01.840 --> 00:07:03.840]  那個人做什麼
[00:07:03.840 --> 00:07:05.840]  喝醉酒還在那裏開車
[00:07:05.840 --> 00:07:06.840]  開到對面的車站
[00:07:06.840 --> 00:07:07.840]  撞過來
[00:07:07.840 --> 00:07:09.840]  那你整家人
[00:07:09.840 --> 00:07:10.840]  受很大的苦
[00:07:10.840 --> 00:07:12.840]  通常我經常說
[00:07:12.840 --> 00:07:16.840]  反而撞那個人沒事的
[00:07:16.840 --> 00:07:20.840]  無辜那個人就受苦了
[00:07:20.840 --> 00:07:23.840]  人的錯是可以令到你受苦的
[00:07:23.840 --> 00:07:25.840]  不一定是你做錯才會受苦的
[00:07:25.840 --> 00:07:27.840]  這是一個連累的世界
[00:07:27.840 --> 00:07:29.840]  你問我這樣不是很公平嗎?
[00:07:29.840 --> 00:07:30.840]  我還想跟你說公不公平
[00:07:30.840 --> 00:07:31.840]  這是現實
[00:07:31.840 --> 00:07:35.840]  這個世界永遠都不會是一人做事一人當的
[00:07:35.840 --> 00:07:38.840]  我們中國人最喜歡說一人做事一人當
[00:07:38.840 --> 00:07:40.840]  很好戲其實這句話是最錯的
[00:07:40.840 --> 00:07:41.840]  一人做事一人當
[00:07:41.840 --> 00:07:44.840]  你就想一人做事很多人幫你當
[00:07:44.840 --> 00:07:46.840]  你又在當很多人所做的錯事
[00:07:46.840 --> 00:07:47.840]  對不對?
[00:07:47.840 --> 00:07:48.840]  這是事實
[00:07:48.840 --> 00:07:49.840]  我們還在當
[00:07:49.840 --> 00:07:53.840]  有些人到幾十歲還在當他父母當日所做的錯事
[00:07:53.840 --> 00:07:56.840]  很多無辜的人民
[00:07:56.840 --> 00:07:59.840]  還在當他國家領導人所做的錯事
[00:07:59.840 --> 00:08:03.840]  人的犯罪人的錯
[00:08:03.840 --> 00:08:06.840]  他人的錯可以令到你受到痛苦
[00:08:06.840 --> 00:08:07.840]  這是事實
[00:08:07.840 --> 00:08:09.840]  你不要問為什麼
[00:08:09.840 --> 00:08:11.840]  這是因為這是一個不公平的世界
[00:08:11.840 --> 00:08:12.840]  這是一個犯罪的世界
[00:08:12.840 --> 00:08:14.840]  這是一個可怕的世界
[00:08:14.840 --> 00:08:15.840]  這是事實就是這樣
[00:08:15.840 --> 00:08:17.840]  有時候我們小小的錯誤
[00:08:17.840 --> 00:08:18.840]  我們不是犯了很大
[00:08:18.840 --> 00:08:19.840]  我們沒有殺人放火
[00:08:19.840 --> 00:08:22.840]  但是我們受到很大的痛苦
[00:08:22.840 --> 00:08:25.840]  那天你不知道為什麼突然間
[00:08:25.840 --> 00:08:28.840]  希望可以將你的財富
[00:08:28.840 --> 00:08:31.840]  可以投資在一個比較穩陣的兄弟那裡
[00:08:31.840 --> 00:08:32.840]  是不是?
[00:08:32.840 --> 00:08:34.840]  於是就受苦到現在
[00:08:34.840 --> 00:08:36.840]  你做的好壞嗎?
[00:08:36.840 --> 00:08:37.840]  你沒有壞
[00:08:37.840 --> 00:08:39.840]  你有殺人放火嗎?
[00:08:39.840 --> 00:08:40.840]  姦淫擄掠嗎?
[00:08:40.840 --> 00:08:41.840]  沒有啊
[00:08:41.840 --> 00:08:42.840]  為什麼一輩子受苦?
[00:08:42.840 --> 00:08:43.840]  是啊
[00:08:43.840 --> 00:08:44.840]  有時候你做了一點點的
[00:08:44.840 --> 00:08:46.840]  投資上的
[00:08:46.840 --> 00:08:47.840]  或者思想上的
[00:08:47.840 --> 00:08:48.840]  你估計上的錯誤
[00:08:48.840 --> 00:08:50.840]  可以帶給你很大的痛苦
[00:08:50.840 --> 00:08:52.840]  痛苦的程度
[00:08:52.840 --> 00:08:53.840]  和你所犯的錯誤
[00:08:53.840 --> 00:08:54.840]  一定是對比的
[00:08:55.840 --> 00:08:56.840]  你說今天很不值得
[00:08:56.840 --> 00:08:58.840]  我不想和你說值不值得
[00:08:58.840 --> 00:09:00.840]  對不起今天我不是和你辯駁
[00:09:00.840 --> 00:09:01.840]  這是一個事實
[00:09:01.840 --> 00:09:02.840]  是這樣的
[00:09:02.840 --> 00:09:04.840]  我不接受這個事實
[00:09:04.840 --> 00:09:06.840]  那你只能夠注定你一生的痛苦
[00:09:06.840 --> 00:09:07.840]  是不是?
[00:09:07.840 --> 00:09:08.840]  這個是事實
[00:09:08.840 --> 00:09:10.840]  你接受不了這個事實
[00:09:10.840 --> 00:09:12.840]  這個世界就是這樣的世界
[00:09:12.840 --> 00:09:13.840]  是不是?
[00:09:13.840 --> 00:09:14.840]  還有一些是自然的災害
[00:09:14.840 --> 00:09:16.840]  就好像最近我們所見到的
[00:09:16.840 --> 00:09:17.840]  很悲慘的
[00:09:17.840 --> 00:09:18.840]  菲律賓的
[00:09:18.840 --> 00:09:19.840]  颱風一樣
[00:09:19.840 --> 00:09:22.840]  很多人一樣是會受苦
[00:09:22.840 --> 00:09:24.840]  所以受苦有很多很多的原因
[00:09:24.840 --> 00:09:25.840]  還有一種
[00:09:25.840 --> 00:09:27.840]  今天我們要討論的
[00:09:27.840 --> 00:09:28.840]  就是我做好事
[00:09:28.840 --> 00:09:29.840]  都會受苦
[00:09:29.840 --> 00:09:30.840]  會嗎?
[00:09:30.840 --> 00:09:31.840]  當然會
[00:09:31.840 --> 00:09:34.840]  但是我們怎樣去面對這件事
[00:09:34.840 --> 00:09:37.840]  正是我們今天特別要面對的
[00:09:37.840 --> 00:09:39.840]  就是在聖經裏面所說的
[00:09:39.840 --> 00:09:41.840]  我們心裏面很不舒服的
[00:09:41.840 --> 00:09:43.840]  很難放得下
[00:09:43.840 --> 00:09:45.840]  有機會和一位姐妹聊天的時候
[00:09:45.840 --> 00:09:47.840]  我很難放得下
[00:09:47.840 --> 00:09:48.840]  幾十年我都放不下
[00:09:48.840 --> 00:09:49.840]  沒錯
[00:09:49.840 --> 00:09:51.840]  我經常會想著為什麼我做好
[00:09:51.840 --> 00:09:53.840]  我為了那個人好
[00:09:53.840 --> 00:09:54.840]  竟然得到的
[00:09:54.840 --> 00:09:57.840]  是他這麼毒辣的回敬給我
[00:09:57.840 --> 00:10:00.840]  為什麼我自己在努力的工作
[00:10:00.840 --> 00:10:02.840]  還有人會戳我背
[00:10:02.840 --> 00:10:03.840]  我又沒有害他
[00:10:03.840 --> 00:10:04.840]  我又沒有陷害他
[00:10:04.840 --> 00:10:05.840]  我沒有攻擊他
[00:10:05.840 --> 00:10:06.840]  為什麼他要來攻擊我
[00:10:06.840 --> 00:10:08.840]  我相信你和我在我們人生裏面
[00:10:08.840 --> 00:10:10.840]  都曾經發過這種
[00:10:10.840 --> 00:10:14.840]  這樣很痛苦的一種問題
[00:10:14.840 --> 00:10:15.840]  我行善
[00:10:15.840 --> 00:10:17.840]  為什麼我要受苦
[00:10:17.840 --> 00:10:18.840]  好,我們看看聖經怎麼回答
[00:10:18.840 --> 00:10:19.840]  彼得說
[00:10:19.840 --> 00:10:22.840]  我想和你一起討論這個問題
[00:10:22.840 --> 00:10:24.840]  就用兩節的聖經
[00:10:24.840 --> 00:10:27.840]  第十四和第十五節
[00:10:27.840 --> 00:10:28.840]  兩節的聖經
[00:10:28.840 --> 00:10:29.840]  兩節短短的聖經
[00:10:29.840 --> 00:10:30.840]  但是很複雜的
[00:10:30.840 --> 00:10:31.840]  不容易的
[00:10:31.840 --> 00:10:34.840]  因為彼得的作者
[00:10:34.840 --> 00:10:36.840]  在這裏用兩節聖經裏面
[00:10:36.840 --> 00:10:37.840]  引用了新約
[00:10:37.840 --> 00:10:39.840]  引用了舊約
[00:10:39.840 --> 00:10:42.840]  一些的經文來支持他的了解
[00:10:42.840 --> 00:10:45.840]  所以如果我們不知道他引用什麼經文
[00:10:45.840 --> 00:10:47.840]  拿出來做一個對比
[00:10:47.840 --> 00:10:49.840]  我們會失去了很多
[00:10:49.840 --> 00:10:52.840]  彼得寫的時候在想的東西
[00:10:52.840 --> 00:10:53.840]  因為彼得只不過是一個
[00:10:53.840 --> 00:10:54.840]  用一個很簡單的
[00:10:54.840 --> 00:10:56.840]  或者是一個總結
[00:10:56.840 --> 00:10:57.840]  用一個總結
[00:10:57.840 --> 00:10:59.840]  簡約的寫出來
[00:10:59.840 --> 00:11:01.840]  所以我們看回原來他所引述的
[00:11:01.840 --> 00:11:04.840]  那個道理就會清楚了
[00:11:04.840 --> 00:11:06.840]  首先我們說彼得引用了新約
[00:11:06.840 --> 00:11:07.840]  引用了哪裡呢
[00:11:07.840 --> 00:11:08.840]  是哪一節呢
[00:11:08.840 --> 00:11:09.840]  你看見第十四節
[00:11:09.840 --> 00:11:11.840]  我就在大綱裏面列出來
[00:11:11.840 --> 00:11:13.840]  比較對照容易看一些
[00:11:13.840 --> 00:11:14.840]  還加上給你
[00:11:14.840 --> 00:11:15.840]  做了功課
[00:11:15.840 --> 00:11:18.840]  當然應該比較容易能夠把握
[00:11:18.840 --> 00:11:20.840]  第十四節的上半節裏說
[00:11:20.840 --> 00:11:24.840]  彼得說就算你們要為義而受苦
[00:11:24.840 --> 00:11:26.840]  也是有福的
[00:11:26.840 --> 00:11:28.840]  如果你熟悉聖經
[00:11:28.840 --> 00:11:29.840]  看到這一節
[00:11:29.840 --> 00:11:30.840]  你會說好像熟悉了
[00:11:30.840 --> 00:11:31.840]  沒錯
[00:11:31.840 --> 00:11:32.840]  你記得對的
[00:11:32.840 --> 00:11:35.840]  就是馬太福音第五章至第七章
[00:11:35.840 --> 00:11:38.840]  我們主耶穌所說的登山裏面
[00:11:38.840 --> 00:11:41.840]  八福最後的一個福氣
[00:11:41.840 --> 00:11:43.840]  在那裏其實就是記載
[00:11:43.840 --> 00:11:46.840]  馬太福音的第五章至十二節
[00:11:46.840 --> 00:11:48.840]  就是彼得所說這句話裏面
[00:11:48.840 --> 00:11:51.840]  那個更加詳細的經文的根據
[00:11:51.840 --> 00:11:53.840]  當日耶穌說什麼呢
[00:11:53.840 --> 00:11:55.840]  為義受逼迫的人
[00:11:55.840 --> 00:11:56.840]  這裏
[00:11:56.840 --> 00:11:57.840]  為義受苦的
[00:11:57.840 --> 00:12:00.840]  為義受逼迫的人有福了
[00:12:00.840 --> 00:12:02.840]  但是彼得沒有繼續說下去
[00:12:02.840 --> 00:12:04.840]  因為聖經已經說了
[00:12:04.840 --> 00:12:05.840]  讀者應該都記得
[00:12:05.840 --> 00:12:07.840]  因為天國是他們的
[00:12:07.840 --> 00:12:08.840]  還沒說完
[00:12:08.840 --> 00:12:10.840]  要再加多一點
[00:12:10.840 --> 00:12:12.840]  繼續的描述和延伸下去
[00:12:12.840 --> 00:12:15.840]  他說:人若因我的緣故辱罵你們
[00:12:15.840 --> 00:12:16.840]  迫害你們
[00:12:16.840 --> 00:12:18.840]  並且捏造各樣的壞話
[00:12:18.840 --> 00:12:19.840]  誹謗你們
[00:12:19.840 --> 00:12:22.840]  你們就有福了
[00:12:22.840 --> 00:12:25.840]  因為應該歡喜快樂
[00:12:25.840 --> 00:12:28.840]  因為你們在天上的賞賜是大的
[00:12:28.840 --> 00:12:30.840]  在你們以前的先知
[00:12:30.840 --> 00:12:33.840]  他們也曾這樣迫害
[00:12:33.840 --> 00:12:35.840]  耶穌在這裏所說的話
[00:12:35.840 --> 00:12:38.840]  就回答了我們第一個的角度
[00:12:38.840 --> 00:12:40.840]  去理解我們行善
[00:12:40.840 --> 00:12:42.840]  為義
[00:12:42.840 --> 00:12:44.840]  但是我們會受逼迫嗎?
[00:12:44.840 --> 00:12:45.840]  是的,會的
[00:12:45.840 --> 00:12:47.840]  如果在為義受逼迫的人
[00:12:47.840 --> 00:12:48.840]  心裏面這麼痛苦
[00:12:48.840 --> 00:12:50.840]  心裏面這麼受傷害的時候
[00:12:50.840 --> 00:12:51.840]  應該怎麼辦呢?
[00:12:51.840 --> 00:12:53.840]  耶穌在這裏說了一句話
[00:12:53.840 --> 00:12:57.840]  我相信值得你和我去深深思想
[00:12:57.840 --> 00:13:01.840]  耶穌在這裏所說的話
[00:13:01.840 --> 00:13:03.840]  並不是說風涼話
[00:13:03.840 --> 00:13:05.840]  耶穌好像看到你說風涼話
[00:13:05.840 --> 00:13:07.840]  有人因為我的緣故
[00:13:07.840 --> 00:13:08.840]  迫害你們
[00:13:08.840 --> 00:13:10.840]  你裂開了各種誹謗的說話裏面
[00:13:10.840 --> 00:13:12.840]  你們就有福了
[00:13:12.840 --> 00:13:13.840]  他真的很風涼地說
[00:13:13.840 --> 00:13:15.840]  有福了,有什麼福呢?
[00:13:15.840 --> 00:13:16.840]  你記住
[00:13:16.840 --> 00:13:18.840]  因為耶穌有一個原因
[00:13:18.840 --> 00:13:22.840]  因為有天上的賞賜是大的
[00:13:22.840 --> 00:13:24.840]  你們行善
[00:13:24.840 --> 00:13:27.840]  但是竟然受人迫迫
[00:13:27.840 --> 00:13:29.840]  受人迫害
[00:13:29.840 --> 00:13:32.840]  通常我們的反應是怎樣呢?
[00:13:32.840 --> 00:13:34.840]  通常我們的心結就是
[00:13:34.840 --> 00:13:35.840]  我整天想著那個人
[00:13:35.840 --> 00:13:37.840]  為什麼他這樣對我
[00:13:37.840 --> 00:13:39.840]  為什麼那個人要這樣對我
[00:13:39.840 --> 00:13:40.840]  我沒有對他做錯事
[00:13:40.840 --> 00:13:41.840]  我甚至對他好
[00:13:41.840 --> 00:13:43.840]  為什麼要這樣做
[00:13:43.840 --> 00:13:44.840]  為什麼他要這樣對我
[00:13:44.840 --> 00:13:46.840]  心裏經常想著那個人
[00:13:46.840 --> 00:13:47.840]  放不下
[00:13:47.840 --> 00:13:48.840]  第二
[00:13:48.840 --> 00:13:49.840]  想著自己
[00:13:49.840 --> 00:13:51.840]  為什麼我這麼不幸
[00:13:51.840 --> 00:13:53.840]  為什麼我不被愛
[00:13:53.840 --> 00:13:55.840]  我一片好心
[00:13:55.840 --> 00:13:57.840]  好心不得好報
[00:13:57.840 --> 00:13:59.840]  搞到我自己這麼痛苦
[00:13:59.840 --> 00:14:01.840]  通常我們一心結
[00:14:01.840 --> 00:14:03.840]  那種痛苦的掙扎裏面
[00:14:03.840 --> 00:14:05.840]  就整天想著那個害我的人
[00:14:05.840 --> 00:14:06.840]  那個傷害我的人
[00:14:06.840 --> 00:14:08.840]  想著自己那種不幸
[00:14:08.840 --> 00:14:11.840]  耶穌基督和聖經提醒我們
[00:14:11.840 --> 00:14:13.840]  還有第三條路去想
[00:14:13.840 --> 00:14:14.840]  如果你不是基督徒
[00:14:14.840 --> 00:14:15.840]  你只能夠想來想去
[00:14:15.840 --> 00:14:17.840]  就是要麼他要麼我
[00:14:17.840 --> 00:14:18.840]  這個世界就是這樣
[00:14:18.840 --> 00:14:19.840]  很不公平
[00:14:19.840 --> 00:14:20.840]  很慘
[00:14:20.840 --> 00:14:23.840]  但是作為神自己的兒女
[00:14:23.840 --> 00:14:25.840]  還有第三個方向去想
[00:14:25.840 --> 00:14:26.840]  在上面
[00:14:26.840 --> 00:14:28.840]  天上的賞賜
[00:14:28.840 --> 00:14:31.840]  這個就是做基督徒的福分
[00:14:31.840 --> 00:14:33.840]  因為我們還有第三個角度去想
[00:14:33.840 --> 00:14:35.840]  就是一個永恆的角度
[00:14:35.840 --> 00:14:36.840]  所以耶穌說
[00:14:36.840 --> 00:14:37.840]  是呀
[00:14:37.840 --> 00:14:38.840]  你為義
[00:14:38.840 --> 00:14:39.840]  為了做好的事
[00:14:39.840 --> 00:14:40.840]  你行善
[00:14:40.840 --> 00:14:42.840]  而竟然受到傷害
[00:14:42.840 --> 00:14:44.840]  這是一種很難過的痛苦
[00:14:44.840 --> 00:14:46.840]  但是請你第一步
[00:14:46.840 --> 00:14:48.840]  你不要將你的集中的注意力
[00:14:48.840 --> 00:14:49.840]  看在那件事上
[00:14:49.840 --> 00:14:51.840]  那個人生上
[00:14:51.840 --> 00:14:53.840]  甚至你自己的可憐
[00:14:53.840 --> 00:14:56.840]  和被傷害那種慘況上
[00:14:56.840 --> 00:14:58.840]  你先將你的心向上去看
[00:14:58.840 --> 00:15:00.840]  看見什麼
[00:15:00.840 --> 00:15:02.840]  看見天國
[00:15:02.840 --> 00:15:04.840]  是屬於你
[00:15:04.840 --> 00:15:06.840]  天國是什麼
[00:15:06.840 --> 00:15:08.840]  就是神的掌管
[00:15:08.840 --> 00:15:09.840]  神的掌權
[00:15:09.840 --> 00:15:13.840]  天國就是神自己掌權的規律
[00:15:13.840 --> 00:15:16.840]  就是說當你行善的時候
[00:15:16.840 --> 00:15:18.840]  沒錯你仍然被人誤解
[00:15:18.840 --> 00:15:20.840]  當你行善的時候
[00:15:20.840 --> 00:15:22.840]  你還被人傷害
[00:15:22.840 --> 00:15:23.840]  但是神告訴我們
