
[00:00:00.000 --> 00:00:02.000]  我們很感激神
[00:05:04.000 --> 00:05:08.000]  一直講述祂禱告的內容
[00:05:08.000 --> 00:05:12.000]  我們可以嘗試從三方面去看這個祈禱
[00:05:12.000 --> 00:05:13.000]  當你一路祈禱的時候
[00:05:13.000 --> 00:05:14.000]  你會發覺
[00:05:14.000 --> 00:05:15.000]  祂在神面前
[00:05:15.000 --> 00:05:19.000]  是不斷地求神成就祂的計劃
[00:05:19.000 --> 00:05:20.000]  你會發覺
[00:05:20.000 --> 00:05:22.000]  在聖經裏面很清楚地講述一件事
[00:05:22.000 --> 00:05:30.000]  神自己的主權和人的責任之間沒有矛盾
[00:05:30.000 --> 00:05:31.000]  為何這樣說?
[00:05:31.000 --> 00:05:32.000]  你會發覺
[00:05:32.000 --> 00:05:35.000]  當你知道上帝要在七十年後
[00:05:35.000 --> 00:05:37.000]  會來到讓耶路撒冷重建
[00:05:37.000 --> 00:05:40.000]  是神預定了的計劃
[00:05:40.000 --> 00:05:41.000]  但是因此
[00:05:41.000 --> 00:05:43.000]  是否就可以
[00:05:43.000 --> 00:05:45.000]  這樣就不用理會了
[00:05:45.000 --> 00:05:47.000]  這樣就不用擔心了
[00:05:47.000 --> 00:05:48.000]  就坐下來休息
[00:05:48.000 --> 00:05:50.000]  等神成就祂的計劃
[00:05:50.000 --> 00:05:51.000]  不是
[00:05:51.000 --> 00:05:53.000]  當你知道神的計劃之後
[00:05:53.000 --> 00:05:54.000]  祂會做的事情
[00:05:54.000 --> 00:05:57.000]  是祂會切切地向神祈求
[00:05:57.000 --> 00:05:59.000]  求神成全祂的旨意
[00:05:59.000 --> 00:06:03.000]  祂好像感受到這是祂的責任
[00:06:03.000 --> 00:06:06.000]  既然神有這樣的應許
[00:06:06.000 --> 00:06:08.000]  祂就去盡祂的責任
[00:06:08.000 --> 00:06:10.000]  去懇切尋求
[00:06:10.000 --> 00:06:14.000]  讓神按祂的應許成就這件事情
[00:06:14.000 --> 00:06:17.000]  這時祂不會感覺有甚麼矛盾
[00:06:17.000 --> 00:06:19.000]  而是很清楚地體會到
[00:06:19.000 --> 00:06:20.000]  在禱告當中
[00:06:20.000 --> 00:06:22.000]  祂更清楚地表達對神的信心
[00:06:22.000 --> 00:06:25.000]  知道祂的應許要成就
[00:06:25.000 --> 00:06:26.000]  在禱告當中
[00:06:26.000 --> 00:06:29.000]  祂表明祂的願意
[00:06:29.000 --> 00:06:32.000]  神求你按祢的旨意成就
[00:06:32.000 --> 00:06:34.000]  沒有任何的抗拒或無奈
[00:06:34.000 --> 00:06:35.000]  神是你
[00:06:35.000 --> 00:06:37.000]  你就做吧
[00:06:37.000 --> 00:06:39.000]  在懇切祈求當中
[00:06:39.000 --> 00:06:41.000]  配合著神的旨意來禱告
[00:06:41.000 --> 00:06:43.000]  按著神的旨意的方向
[00:06:43.000 --> 00:06:48.000]  神求你讓耶路撒冷得到重建
[00:06:48.000 --> 00:06:49.000]  各位電影姐妹
[00:06:49.000 --> 00:06:50.000]  在我們的生活上
[00:06:50.000 --> 00:06:51.000]  你會留意到
[00:06:51.000 --> 00:06:55.000]  神給我們很多很多的應許
[00:06:55.000 --> 00:06:57.000]  其中一件事情你會記得
[00:06:57.000 --> 00:06:59.000]  我們過去都有幾次提及過
[00:06:59.000 --> 00:07:01.000]  彼得後書第一章提及
[00:07:01.000 --> 00:07:07.000]  神有一章又寶貴又極大的應許賜給我們
[00:07:07.000 --> 00:07:12.000]  彼得後書第一章所說到
[00:07:12.000 --> 00:07:14.000]  這個應許是甚麼呢?
[00:07:14.000 --> 00:07:19.000]  就是神救我們脫離從世俗而來的敗壞
[00:07:19.000 --> 00:07:22.000]  將祂的性情賜給我們
[00:07:22.000 --> 00:07:24.000]  這是神的應許
[00:07:24.000 --> 00:07:26.000]  各位電影姐妹想一想
[00:07:26.000 --> 00:07:30.000]  你會有神的性情
[00:07:30.000 --> 00:07:31.000]  但當聖經這樣說之後
[00:07:31.000 --> 00:07:32.000]  然後祂說
[00:07:32.000 --> 00:07:34.000]  既因為如此
[00:07:34.000 --> 00:07:36.000]  你們就當恩勤
[00:07:36.000 --> 00:07:38.000]  大家記得
[00:07:38.000 --> 00:07:40.000]  有了純心要加上德行
[00:07:40.000 --> 00:07:42.000]  一路加上去
[00:07:42.000 --> 00:07:44.000]  領受應許之餘
[00:07:44.000 --> 00:07:46.000]  不是說既然神應許了我
[00:07:46.000 --> 00:07:48.000]  那就一起合力
[00:07:48.000 --> 00:07:50.000]  等神成就
[00:07:50.000 --> 00:07:51.000]  不是
[00:07:51.000 --> 00:07:53.000]  而是透過恩勤去追求
[00:07:53.000 --> 00:07:56.000]  領受神賜給我們的性情
[00:07:56.000 --> 00:07:58.000]  而表達出那種信心
[00:07:58.000 --> 00:08:00.000]  因然地尋求
[00:08:00.000 --> 00:08:02.000]  去得到
[00:08:02.000 --> 00:08:05.000]  回應神的應許
[00:08:05.000 --> 00:08:07.000]  是有一份責任的
[00:08:07.000 --> 00:08:10.000]  回應神對我們民族的應許
[00:08:10.000 --> 00:08:12.000]  對我們周圍的人的應許
[00:08:12.000 --> 00:08:14.000]  亦都有一份責任
[00:08:14.000 --> 00:08:16.000]  就是禱告
[00:08:16.000 --> 00:08:19.000]  熱切地求神成就他的旨意
[00:08:19.000 --> 00:08:22.000]  在當中亦都讓你的行動
[00:08:22.000 --> 00:08:25.000]  配合著神自己的計劃去成全
[00:08:25.000 --> 00:08:28.000]  第二方面我們再看
[00:08:28.000 --> 00:08:30.000]  當大義你這樣祈禱的時候
[00:08:30.000 --> 00:08:31.000]  你發覺祂的祈禱
[00:08:31.000 --> 00:08:33.000]  不單單是為祂的民族
[00:08:33.000 --> 00:08:37.000]  同時為祂自己的罪來禱告
[00:08:37.000 --> 00:08:39.000]  當你剛才讀聖經的時候
[00:08:39.000 --> 00:08:41.000]  你會留意到在第二十節
[00:08:41.000 --> 00:08:43.000]  第九章第二十節
[00:08:43.000 --> 00:08:49.000]  當我還在說話禱告
[00:08:49.000 --> 00:08:51.000]  承認我的罪
[00:08:51.000 --> 00:08:55.000]  和我同胞以色列人的罪
[00:08:55.000 --> 00:08:57.000]  祂為自己的罪
[00:08:57.000 --> 00:09:01.000]  亦都為同胞的罪祈禱
[00:09:01.000 --> 00:09:02.000]  當你剛才讀經文的時候
[00:09:02.000 --> 00:09:03.000]  你會記得
[00:09:03.000 --> 00:09:04.000]  祂一路祈禱的時候
[00:09:04.000 --> 00:09:06.000]  我們得罪了你
[00:09:06.000 --> 00:09:09.000]  我們違背你自己的說話
[00:09:09.000 --> 00:09:12.000]  很清楚自己認同自己有份
[00:09:12.000 --> 00:09:13.000]  沒錯
[00:09:13.000 --> 00:09:14.000]  猶太人犯罪
[00:09:14.000 --> 00:09:17.000]  所以面對神給他們的審判管教
[00:09:17.000 --> 00:09:20.000]  以至他們被擄掠離開他們自己的家園
[00:09:20.000 --> 00:09:22.000]  是他們犯罪
[00:09:22.000 --> 00:09:24.000]  但這並不是指責他們
[00:09:24.000 --> 00:09:27.000]  你們犯罪你們要悔改
[00:09:27.000 --> 00:09:31.000]  他們清楚看見自己有份在當中
[00:09:31.000 --> 00:09:34.000]  很多時候當一個教徒為人代求的時候
[00:09:34.000 --> 00:09:36.000]  相信都會體會到一件事情
[00:09:36.000 --> 00:09:39.000]  其實不單別人需要代求
[00:09:39.000 --> 00:09:41.000]  自己都需要禱告
[00:09:41.000 --> 00:09:44.000]  為自己的罪禱告
[00:09:44.000 --> 00:09:45.000]  有些時候在禱告當中
[00:09:45.000 --> 00:09:48.000]  你會發覺到神自己提醒我們
[00:09:48.000 --> 00:09:51.000]  難道真的完全是別人的問題
[00:09:51.000 --> 00:09:54.000]  難道我沒有份
[00:09:54.000 --> 00:09:57.000]  有時候會想到其實對方犯的罪
[00:09:57.000 --> 00:09:59.000]  對方做的錯事
[00:09:59.000 --> 00:10:02.000]  可能因為是我疏忽了我的責任
[00:10:02.000 --> 00:10:06.000]  沒有對他有一些我應該有的虧欠
[00:10:06.000 --> 00:10:07.000]  提醒
[00:10:07.000 --> 00:10:11.000]  間接促成了他犯罪
[00:10:11.000 --> 00:10:13.000]  很多時候你會體會到在過程當中
[00:10:13.000 --> 00:10:15.000]  自己有自己的一份
[00:10:15.000 --> 00:10:20.000]  當然我們不必要將一些罪咎加給自己
[00:10:20.000 --> 00:10:22.000]  但當你誠實去看的時候
[00:10:22.000 --> 00:10:26.000]  你會看到自己的責任在裏面
[00:10:26.000 --> 00:10:29.000]  當你想起聖經裏面提到
[00:10:29.000 --> 00:10:30.000]  「以創下先知」
[00:10:30.000 --> 00:10:34.000]  當他向神禱告的時候
[00:10:34.000 --> 00:10:36.000]  當他一路禱告
[00:10:36.000 --> 00:10:38.000]  你就會發覺在他禱告的時候
[00:10:38.000 --> 00:10:40.000]  他見到神的榮耀
[00:10:40.000 --> 00:10:42.000]  神的寶座高高在天上
[00:10:42.000 --> 00:10:45.000]  大家記得嗎?
[00:10:45.000 --> 00:10:47.000]  在過程裏面
[00:10:47.000 --> 00:10:49.000]  他見到神的榮耀
[00:10:49.000 --> 00:10:51.000]  而察覺到自己生命的狀況
[00:10:51.000 --> 00:10:52.000]  因此他就說
[00:10:52.000 --> 00:10:56.000]  「神啊!我口唇不潔的人
[00:10:56.000 --> 00:10:59.000]  又住在嘴唇不潔的人當中」
[00:10:59.000 --> 00:11:01.000]  他察覺自己的問題
[00:11:01.000 --> 00:11:03.000]  而他在神面前求神赦免他
[00:11:03.000 --> 00:11:06.000]  也赦免別人
[00:11:06.000 --> 00:11:09.000]  我想分析在好幾年之前
[00:11:09.000 --> 00:11:11.000]  認識一位在菲律賓來的牧師
[00:11:11.000 --> 00:11:13.000]  說一件事情
[00:11:13.000 --> 00:11:15.000]  和大家一起看一看
[00:11:15.000 --> 00:11:16.000]  一件事情就是
[00:11:16.000 --> 00:11:18.000]  他說到他的爸爸不是他自己
[00:11:18.000 --> 00:11:20.000]  他父親也是牧師
[00:11:20.000 --> 00:11:21.000]  很多年前
[00:11:21.000 --> 00:11:23.000]  在他們自己所身處的地方
[00:11:23.000 --> 00:11:28.000]  在那個地方有一些部落之間的鬥爭
[00:11:28.000 --> 00:11:30.000]  一些爭戰的事情
[00:11:30.000 --> 00:11:33.000]  在當時整個地區都很混亂
[00:11:33.000 --> 00:11:35.000]  他們的教會都受到很多牽連
[00:11:35.000 --> 00:11:36.000]  在那段時間
[00:11:36.000 --> 00:11:38.000]  突然間很奇怪
[00:11:38.000 --> 00:11:39.000]  當時的政府軍
[00:11:39.000 --> 00:11:42.000]  來抓了他爸爸
[00:11:42.000 --> 00:11:43.000]  一位牧師
[00:11:43.000 --> 00:11:44.000]  去坐牢
[00:11:44.000 --> 00:11:46.000]  說他犯事
[00:11:46.000 --> 00:11:47.000]  這位牧師完全不明白
[00:11:47.000 --> 00:11:49.000]  為何會有這樣的事情
[00:11:49.000 --> 00:11:50.000]  後來當他在監牢當中
[00:11:50.000 --> 00:11:52.000]  他聽到一些消息
[00:11:52.000 --> 00:11:55.000]  原來是他教會的其中一位長老
[00:11:55.000 --> 00:11:57.000]  向政府來去
[00:11:57.000 --> 00:12:00.000]  誣告他很多事情
[00:12:00.000 --> 00:12:01.000]  因此他被抓了
[00:12:01.000 --> 00:12:03.000]  然後坐牢
[00:12:03.000 --> 00:12:04.000]  這位牧師聽到這個情況之後
[00:12:04.000 --> 00:12:06.000]  他心裡很難過
[00:12:06.000 --> 00:12:08.000]  這位他熟悉的弟兄
[00:12:08.000 --> 00:12:10.000]  竟然這樣背後來重傷他
[00:12:10.000 --> 00:12:12.000]  誣告他
[00:12:12.000 --> 00:12:13.000]  所以在監獄當中
[00:12:13.000 --> 00:12:15.000]  他在那裏受苦的時候
[00:12:15.000 --> 00:12:17.000]  他對這個仇恨很大
[00:12:17.000 --> 00:12:20.000]  很憎恨這位長老
[00:12:20.000 --> 00:12:23.000]  後來他出監獄
[00:12:23.000 --> 00:12:25.000]  回到教會繼續他的服事
[00:12:25.000 --> 00:12:27.000]  但他重遇那位長老
[00:12:27.000 --> 00:12:31.000]  但他按捺不到自己那種仇恨
[00:12:31.000 --> 00:12:33.000]  一直都不肯和他再接觸
[00:12:33.000 --> 00:12:36.000]  甚至點頭都不會
[00:12:36.000 --> 00:12:38.000]  但後來發生一件事情
[00:12:38.000 --> 00:12:40.000]  就是一位牧師發覺自己
[00:12:40.000 --> 00:12:42.000]  突然間有一個很奇怪的病
[00:12:42.000 --> 00:12:44.000]  醫生解釋不到是什麼病
[00:12:44.000 --> 00:12:46.000]  而且病得很重
[00:12:46.000 --> 00:12:48.000]  甚至差不多要死
[00:12:48.000 --> 00:12:51.000]  後來一位牧師在祈禱的時候
[00:12:51.000 --> 00:12:54.000]  他說:神啊,求祢醫治我的病
[00:12:54.000 --> 00:12:57.000]  求祢赦免我的罪
[00:12:57.000 --> 00:12:58.000]  當他這樣祈禱的時候
[00:12:58.000 --> 00:13:00.000]  他很清楚體會到
[00:13:00.000 --> 00:13:03.000]  聖靈一直光照他
[00:13:03.000 --> 00:13:11.000]  告訴他:你先向這位長老認罪
[00:13:11.000 --> 00:13:14.000]  牧師心裏想:是他應該和我認罪
[00:13:14.000 --> 00:13:17.000]  是他傷害了我
[00:13:17.000 --> 00:13:19.000]  但聖靈一直光照他
[00:13:19.000 --> 00:13:21.000]  你向他認罪
[00:13:21.000 --> 00:13:24.000]  為了你對他的仇恨
[00:13:24.000 --> 00:13:28.000]  你請求他寬恕你
[00:13:28.000 --> 00:13:32.000]  牧師後來順從下來
[00:13:32.000 --> 00:13:34.000]  他找人邀請這位長老
[00:13:34.000 --> 00:13:37.000]  來到他家裏和他聊天
[00:13:37.000 --> 00:13:40.000]  他一病床就和這位長老說
[00:13:40.000 --> 00:13:42.000]  請你寬恕我
[00:13:42.000 --> 00:13:44.000]  過去這麼多年
[00:13:44.000 --> 00:13:48.000]  我心裏仇恨你
[00:13:48.000 --> 00:13:49.000]  這時候長老知道
[00:13:49.000 --> 00:13:52.000]  牧師原來知道他所做的事情
[00:13:52.000 --> 00:13:54.000]  但當他聽到牧師這樣說的時候
[00:13:54.000 --> 00:13:56.000]  他心裏很被觸動
[00:13:56.000 --> 00:13:59.000]  他說:牧師是應該我向你求寬恕
[00:13:59.000 --> 00:14:02.000]  沒錯,我曾經傷害你
[00:14:02.000 --> 00:14:04.000]  去誣告你
[00:14:04.000 --> 00:14:06.000]  請你寬恕我
[00:14:06.000 --> 00:14:08.000]  牧師說:我很願意寬恕你
[00:14:08.000 --> 00:14:10.000]  但你先寬恕我
[00:14:10.000 --> 00:14:13.000]  你為我祈禱
[00:14:13.000 --> 00:14:17.000]  然後兩個人彼此代禱
[00:14:17.000 --> 00:14:19.000]  在這件事情之後
[00:14:19.000 --> 00:14:23.000]  這位牧師很奇妙地康復了
[00:14:23.000 --> 00:14:26.000]  沒有人能解釋到他為何突然康復了
[00:14:26.000 --> 00:14:28.000]  但牧師在那時候
[00:14:28.000 --> 00:14:30.000]  重新有了健康
[00:14:30.000 --> 00:14:32.000]  繼續他的侍奉
[00:14:32.000 --> 00:14:34.000]  我很記得當我聽到這位牧師
[00:14:34.000 --> 00:14:36.000]  和我分享這件事情的時候
[00:14:36.000 --> 00:14:38.000]  我體會到上帝有時候容許一些
[00:14:38.000 --> 00:14:41.000]  特別的患難淋到我們身上
[00:14:41.000 --> 00:14:44.000]  不一定是他要傷害我們
[00:14:44.000 --> 00:14:46.000]  他不是要傷害我們
[00:14:46.000 --> 00:14:49.000]  而是讓我們更加領受那種光照
[00:14:49.000 --> 00:14:50.000]  那種管教
[00:14:50.000 --> 00:14:52.000]  以致我們會知道反省自己的生命
[00:14:52.000 --> 00:14:55.000]  我們可以去檢視自己
[00:14:55.000 --> 00:14:57.000]  以致我們轉向神
[00:14:57.000 --> 00:15:02.000]  免得我們承受將來更重神自己的審判
[00:15:02.000 --> 00:15:06.000]  太多時候我們在為別人代禱的時候
[00:15:06.000 --> 00:15:09.000]  我們以為是別人的需要
[00:15:09.000 --> 00:15:13.000]  但神要我們先為自己來祈禱
[00:15:13.000 --> 00:15:15.000]  而你發覺正如所說
[00:15:15.000 --> 00:15:18.000]  二人的禱告是大有功效的
[00:15:18.000 --> 00:15:19.000]  當神潔淨你的時候
[00:15:19.000 --> 00:15:22.000]  你就發覺到神願立你的代求
[00:15:22.000 --> 00:15:27.000]  叫你的代求產生了很重要的對生命的祝福
[00:15:27.000 --> 00:15:29.000]  你記得我們過去也提過
[00:15:29.000 --> 00:15:33.000]  聖經在《創世紀》第十八章
[00:15:33.000 --> 00:15:35.000]  當時神告訴伯多安知道
[00:15:35.000 --> 00:15:40.000]  我要毀滅所多瑪、阿摩拉城
[00:15:40.000 --> 00:15:44.000]  但是伯多安就一直跟神說
[00:15:44.000 --> 00:15:45.000]  神說如果有二人
[00:15:45.000 --> 00:15:48.000]  你不會將二人和罪人一起處死的
[00:15:48.000 --> 00:15:50.000]  神說是的
[00:15:50.000 --> 00:15:52.000]  如果有五十個二人
[00:15:52.000 --> 00:15:55.000]  我就不會消滅這城
[00:15:55.000 --> 00:15:58.000]  大家記得後面的故事
[00:15:58.000 --> 00:16:00.000]  但你記得聖經所說
[00:16:00.000 --> 00:16:02.000]  有二人在當中
[00:16:02.000 --> 00:16:04.000]  神因為二人的代求
[00:16:04.000 --> 00:16:08.000]  因為二人的生命而去赦免別人
[00:16:08.000 --> 00:16:13.000]  而因為但以你在這個地方
[00:16:13.000 --> 00:16:15.000]  祂保持著自己的義
[00:16:15.000 --> 00:16:18.000]  神因為祂的禱告
[00:16:18.000 --> 00:16:21.000]  帶來了極大的恩惠
[00:16:21.000 --> 00:16:24.000]  臨到其他民族身上
[00:16:24.000 --> 00:16:26.000]  我們再看下去的時候
[00:16:26.000 --> 00:16:28.000]  但以你不單為自己
[00:16:28.000 --> 00:16:30.000]  為民族赦罪祈禱
[00:16:30.000 --> 00:16:36.000]  你也很清楚地表達出對自己民族的愛和關切
[00:16:36.000 --> 00:16:40.000]  大家看看下面在二十三節的時候
[00:16:40.000 --> 00:16:42.000]  當他在祈禱的時候
[00:16:42.000 --> 00:16:44.000]  還未祈禱完的時候
[00:16:44.000 --> 00:16:48.000]  神經差派一位先知加拔列
[00:16:48.000 --> 00:16:50.000]  來跟他說話
[00:16:50.000 --> 00:16:51.000]  二十三節說
[00:16:51.000 --> 00:16:53.000]  你開始懇求的時候
[00:16:53.000 --> 00:16:55.000]  就有命令發出
[00:16:55.000 --> 00:16:57.000]  因為你是大蒙眷愛的
[00:16:57.000 --> 00:16:59.000]  所以我來告訴你
[00:16:59.000 --> 00:17:01.000]  你要留意這信息
[00:17:01.000 --> 00:17:03.000]  明白這異象
[00:17:03.000 --> 00:17:06.000]  但以你是大蒙眷愛的
[00:17:06.000 --> 00:17:07.000]  大家會留意到
[00:17:07.000 --> 00:17:10.000]  但以你這個時候其實年紀不小
[00:17:10.000 --> 00:17:12.000]  知道祂有多大
[00:17:12.000 --> 00:17:14.000]  祂八十多歲了
[00:17:14.000 --> 00:17:17.000]  在人生一個很後期的階段
[00:17:17.000 --> 00:17:20.000]  如果祂的民族有什麼事發生
[00:17:20.000 --> 00:17:22.000]  大概也不會怎樣影響祂
[00:17:22.000 --> 00:17:24.000]  祂也很安定
[00:17:24.000 --> 00:17:26.000]  但你會發覺祂沒有因此
[00:17:26.000 --> 00:17:29.000]  就好像隔岸觀火
[00:17:29.000 --> 00:17:30.000]  祂的百姓
[00:17:30.000 --> 00:17:32.000]  他們的城牆荒涼
[00:17:32.000 --> 00:17:34.000]  現在被擄掠
[00:17:34.000 --> 00:17:37.000]  自己也在擄掠的一個環境裏
[00:17:37.000 --> 00:17:40.000]  但祂在其中仍然很深切地認同
[00:17:40.000 --> 00:17:44.000]  自己百姓的困難和苦難
[00:17:44.000 --> 00:17:47.000]  雖然祂自己也在一個很高的位置
[00:17:47.000 --> 00:17:49.000]  在國家裏很有權勢
[00:17:49.000 --> 00:17:53.000]  但祂不會說我要保住自己的位置
[00:17:53.000 --> 00:17:55.000]  明哲保身
[00:17:55.000 --> 00:17:56.000]  不是
[00:17:56.000 --> 00:17:59.000]  祂反而是很認同自己同胞的苦難
[00:17:59.000 --> 00:18:01.000]  你看到祂的祈禱
[00:18:01.000 --> 00:18:04.000]  很深切地來代求
[00:18:04.000 --> 00:18:07.000]  聖經說
[00:18:07.000 --> 00:18:10.000]  你是大夢眷愛的人
[00:18:10.000 --> 00:18:13.000]  神閲納他的愛人的心
[00:18:13.000 --> 00:18:16.000]  也都以他為神所愛的對象
