
[00:00:00.000 --> 00:00:03.000]  上行之師從120篇開始
[00:09:34.000 --> 00:09:35.000]  第七第八節
[00:09:35.000 --> 00:09:37.000]  耶和華要保護你
[00:09:37.000 --> 00:09:39.000]  是在說將來
[00:09:39.000 --> 00:09:41.000]  然後是第八節
[00:09:41.000 --> 00:09:42.000]  你出你入
[00:09:42.000 --> 00:09:43.000]  耶和華要保護你
[00:09:43.000 --> 00:09:45.000]  也在說將來
[00:09:45.000 --> 00:09:47.000]  但這個將來是到何時
[00:09:47.000 --> 00:09:49.000]  從今時
[00:09:49.000 --> 00:09:52.000]  直到永遠的保護
[00:09:52.000 --> 00:09:54.000]  是永遠永遠的保護
[00:09:54.000 --> 00:09:56.000]  而且因為神對我們的保護
[00:09:56.000 --> 00:09:58.000]  不會有某些時刻
[00:09:58.000 --> 00:09:59.000]  是中止
[00:09:59.000 --> 00:10:00.000]  中途
[00:10:00.000 --> 00:10:02.000]  暫停休息
[00:10:02.000 --> 00:10:03.000]  聖經說
[00:10:03.000 --> 00:10:04.000]  第三節說
[00:10:04.000 --> 00:10:07.000]  保護你的必不打頓
[00:10:07.000 --> 00:10:10.000]  祂不會突然間欺負著教
[00:10:10.000 --> 00:10:12.000]  現在暫時休息
[00:10:12.000 --> 00:10:13.000]  你自己處理好
[00:10:13.000 --> 00:10:15.000]  我一會兒回來再幫你
[00:10:15.000 --> 00:10:18.000]  我記得我有機會去印度探孫教士
[00:10:18.000 --> 00:10:20.000]  去印度廟的時候
[00:10:20.000 --> 00:10:21.000]  去參觀
[00:10:21.000 --> 00:10:23.000]  去留心當地的情況
[00:10:23.000 --> 00:10:24.000]  發覺很特別
[00:10:24.000 --> 00:10:26.000]  當地印度人進入印度廟的時候
[00:10:26.000 --> 00:10:27.000]  一進入廟
[00:10:27.000 --> 00:10:29.000]  就會立刻敲鐘
[00:10:29.000 --> 00:10:30.000]  噹噹
[00:10:30.000 --> 00:10:31.000]  進去
[00:10:31.000 --> 00:10:33.000]  我就問孫教士
[00:10:33.000 --> 00:10:35.000]  為什麼會敲鐘呢
[00:10:35.000 --> 00:10:38.000]  他說當地人相信印度的神明
[00:10:38.000 --> 00:10:41.000]  有些時候會在睡覺
[00:10:41.000 --> 00:10:42.000]  所以敲鐘
[00:10:42.000 --> 00:10:44.000]  表示給他知道我們來了
[00:10:44.000 --> 00:10:46.000]  請你幫幫忙
[00:10:46.000 --> 00:10:49.000]  很多人的觀念
[00:10:49.000 --> 00:10:51.000]  以為神明需要休息
[00:10:51.000 --> 00:10:54.000]  然後才有精神處理我們的事
[00:10:54.000 --> 00:10:56.000]  但因為上帝
[00:10:56.000 --> 00:10:58.000]  創造天地的上帝
[00:10:58.000 --> 00:11:00.000]  並不打頓
[00:11:00.000 --> 00:11:02.000]  你不要以為在某些時間
[00:11:02.000 --> 00:11:03.000]  神可能在這個時候
[00:11:03.000 --> 00:11:06.000]  未必有機會理會我的情況
[00:11:06.000 --> 00:11:08.000]  但聖經說不會
[00:11:08.000 --> 00:11:09.000]  當時已經說到
[00:11:09.000 --> 00:11:12.000]  保護以色列的也不打頓
[00:11:12.000 --> 00:11:13.000]  也不睡覺
[00:11:13.000 --> 00:11:15.000]  是持久不遠的
[00:11:15.000 --> 00:11:17.000]  來保護我們
[00:11:17.000 --> 00:11:19.000]  當然我們知道
[00:11:19.000 --> 00:11:22.000]  基督徒並不是無災無難
[00:11:22.000 --> 00:11:25.000]  並不是說我們沒有任何意外
[00:11:25.000 --> 00:11:27.000]  但我們可以從聖經裏面
[00:11:27.000 --> 00:11:29.000]  給我們一個清楚的了解
[00:11:29.000 --> 00:11:33.000]  神的確是常常保守我們
[00:11:33.000 --> 00:11:36.000]  我曾經和大家分享過一個故事
[00:11:36.000 --> 00:11:37.000]  我想再說
[00:11:37.000 --> 00:11:38.000]  在幾年之前
[00:11:38.000 --> 00:11:40.000]  我在羅省有一段時間生活
[00:11:40.000 --> 00:11:42.000]  美國的羅省
[00:11:42.000 --> 00:11:44.000]  有一次我和太太在傍晚的時候
[00:11:44.000 --> 00:11:45.000]  出去散步
[00:11:45.000 --> 00:11:47.000]  開始漫漫天黑
[00:11:47.000 --> 00:11:49.000]  一條比較幽靜的街
[00:11:49.000 --> 00:11:52.000]  兩邊是樹和一些房屋
[00:11:52.000 --> 00:11:55.000]  我們在一個很清幽的環境散步
[00:11:55.000 --> 00:11:57.000]  一路走的時候
[00:11:57.000 --> 00:11:58.000]  到處都沒有人
[00:11:58.000 --> 00:12:01.000]  但突然間發覺後面有一個人
[00:12:01.000 --> 00:12:04.000]  很急速的腳步走過來
[00:12:04.000 --> 00:12:05.000]  我看一看
[00:12:05.000 --> 00:12:07.000]  是一個很高大的黑人
[00:12:07.000 --> 00:12:10.000]  我心裡立刻祈禱神保守我們
[00:12:10.000 --> 00:12:13.000]  我不知道這個人走得這麼急
[00:12:13.000 --> 00:12:14.000]  有什麼緣故
[00:12:14.000 --> 00:12:16.000]  是不是想打劫
[00:12:16.000 --> 00:12:19.000]  當他一路走的時候
[00:12:19.000 --> 00:12:20.000]  我就留意著他
[00:12:20.000 --> 00:12:23.000]  誰知他走過我們
[00:12:23.000 --> 00:12:24.000]  就繼續向前走
[00:12:24.000 --> 00:12:27.000]  即時我們的心就安心了
[00:12:27.000 --> 00:12:32.000]  但想不到他走了一個屋的距離
[00:12:32.000 --> 00:12:34.000]  突然間在屋裏面
[00:12:34.000 --> 00:12:36.000]  撲出一隻大狗
[00:12:36.000 --> 00:12:37.000]  很大的狗
[00:12:37.000 --> 00:12:39.000]  走過去咬這個黑人
[00:12:39.000 --> 00:12:41.000]  這個黑人
[00:12:41.000 --> 00:12:42.000]  不知為何
[00:12:42.000 --> 00:12:44.000]  可能是運動員也說不定
[00:12:44.000 --> 00:12:45.000]  三爬兩撥
[00:12:45.000 --> 00:12:48.000]  就立刻爬到隔壁的矮牆上
[00:12:48.000 --> 00:12:50.000]  我看著他跳來跳去
[00:12:50.000 --> 00:12:51.000]  就爬上去
[00:12:51.000 --> 00:12:53.000]  站在矮牆上
[00:12:53.000 --> 00:12:56.000]  這隻狗一直在吠
[00:12:56.000 --> 00:12:58.000]  然後家裏有人走出來
[00:12:58.000 --> 00:12:59.000]  就拉著這隻狗
[00:12:59.000 --> 00:13:01.000]  然後就拉著他走
[00:13:01.000 --> 00:13:03.000]  這個黑人又無其事
[00:13:03.000 --> 00:13:05.000]  就跳下來
[00:13:05.000 --> 00:13:07.000]  吹口哨地走上去
[00:13:08.000 --> 00:13:11.000]  我和太太兩個人呆在那裏
[00:13:11.000 --> 00:13:13.000]  整個過程都看到了
[00:13:13.000 --> 00:13:16.000]  然後我們就想
[00:13:16.000 --> 00:13:19.000]  如果不是黑人經過那間屋
[00:13:19.000 --> 00:13:25.000]  是誰經過那間屋呢
[00:13:25.000 --> 00:13:26.000]  我們知道
[00:13:26.000 --> 00:13:29.000]  一定是我們夫婦兩個經過那間屋
[00:13:29.000 --> 00:13:31.000]  而這隻狗出來的時候
[00:13:31.000 --> 00:13:33.000]  我們爬不爬上去
[00:13:33.000 --> 00:13:35.000]  那牆上
[00:13:35.000 --> 00:13:38.000]  我猜我們沒有能力爬上去
[00:13:38.000 --> 00:13:41.000]  有差不多六七尺高的矮牆
[00:13:41.000 --> 00:13:45.000]  我們心裏面就很感謝神
[00:13:45.000 --> 00:13:48.000]  突然覺得好像一個天使
[00:13:48.000 --> 00:13:51.000]  這個天使趕及在我們前面
[00:13:51.000 --> 00:13:54.000]  來面對這個衝擊
[00:13:54.000 --> 00:13:56.000]  生活上有些時候
[00:13:56.000 --> 00:13:57.000]  很微小的事
[00:13:57.000 --> 00:13:59.000]  但是感受到神的保守
[00:13:59.000 --> 00:14:00.000]  神的看顧
[00:14:00.000 --> 00:14:02.000]  我想多說一件事情
[00:14:02.000 --> 00:14:04.000]  大家知道上星期日
[00:14:04.000 --> 00:14:06.000]  我們教會真理樓獻堂來
[00:14:06.000 --> 00:14:07.000]  在過去大家知道
[00:14:07.000 --> 00:14:10.000]  我們的冷氣很多時候有故障
[00:14:10.000 --> 00:14:12.000]  有一次星期一回來
[00:14:12.000 --> 00:14:13.000]  星期二
[00:14:13.000 --> 00:14:14.000]  聽到消息說
[00:14:14.000 --> 00:14:18.000]  我們的兩台冷氣都故障
[00:14:18.000 --> 00:14:21.000]  整個真理樓沒有冷氣
[00:14:21.000 --> 00:14:23.000]  當時我心裏面就想
[00:14:23.000 --> 00:14:25.000]  又來了
[00:14:25.000 --> 00:14:27.000]  心裏有些掛心
[00:14:27.000 --> 00:14:30.000]  但他們表示找不到什麼原因
[00:14:30.000 --> 00:14:31.000]  同工開始思想
[00:14:31.000 --> 00:14:33.000]  應不應該馬上安排
[00:14:33.000 --> 00:14:35.000]  去其他地方辦公
[00:14:35.000 --> 00:14:36.000]  因為那裏沒有冷氣
[00:14:36.000 --> 00:14:40.000]  是不是轉去康集教育樓等等地方
[00:14:40.000 --> 00:14:42.000]  在那時候一路思想的時候
[00:14:42.000 --> 00:14:44.000]  我們就一路祈禱一路祈禱
[00:14:44.000 --> 00:14:45.000]  祈完禱的時候
[00:14:45.000 --> 00:14:47.000]  又聽到新的消息
[00:14:47.000 --> 00:14:49.000]  不單止真理樓
[00:14:49.000 --> 00:14:50.000]  在整個城市花園
[00:14:50.000 --> 00:14:53.000]  一到六座的商場
[00:14:53.000 --> 00:14:56.000]  全部沒有冷氣
[00:14:56.000 --> 00:14:57.000]  那我就想
[00:14:57.000 --> 00:15:02.000]  祈完禱好像問題多些
[00:15:02.000 --> 00:15:04.000]  那時候的心情也有些波動
[00:15:04.000 --> 00:15:06.000]  但我記得在那個時刻
[00:15:06.000 --> 00:15:08.000]  我就看到聖經
[00:15:08.000 --> 00:15:11.000]  就是剛剛大家讀的經文
[00:15:11.000 --> 00:15:15.000]  就是《詩篇》一百二十一篇第二第三節
[00:15:15.000 --> 00:15:16.000]  聖經就這樣說
[00:15:16.000 --> 00:15:20.000]  我的幫助從做天地的耶和華而來
[00:15:20.000 --> 00:15:22.000]  祂必不叫你的腳搖動
[00:15:22.000 --> 00:15:25.000]  保護你的必不打頓
[00:15:25.000 --> 00:15:29.000]  在當時這段經文帶給我很多的鼓勵
[00:15:29.000 --> 00:15:30.000]  隔了一天之後
[00:15:30.000 --> 00:15:32.000]  突然間白夏通知我們
[00:15:32.000 --> 00:15:34.000]  發現了真正的原因
[00:15:34.000 --> 00:15:41.000]  原來是在地底下的冷水輸水管破裂了
[00:15:41.000 --> 00:15:46.000]  引致這些冷氣機沒有冷水輸送而產生故障
[00:15:46.000 --> 00:15:48.000]  因此他們馬上就修復
[00:15:48.000 --> 00:15:50.000]  然後周末就有冷氣
[00:15:50.000 --> 00:15:52.000]  在整個過程裡面
[00:15:52.000 --> 00:15:53.000]  突然間我們感受到
[00:15:53.000 --> 00:15:56.000]  神好像讓我們容許我們面對問題
[00:15:56.000 --> 00:15:58.000]  但這個問題引發我們去
[00:15:58.000 --> 00:16:01.000]  或者引發大廈去找出真正的問題
[00:16:01.000 --> 00:16:03.000]  而可以修復
[00:16:03.000 --> 00:16:07.000]  以至後來這些問題不再出現
[00:16:07.000 --> 00:16:08.000]  有的時候想起
[00:16:08.000 --> 00:16:10.000]  神給我們的安慰
[00:16:10.000 --> 00:16:11.000]  告訴我們知道
[00:16:11.000 --> 00:16:13.000]  你忍耐了
[00:16:13.000 --> 00:16:16.000]  我不會打頓
[00:16:16.000 --> 00:16:19.000]  我不會睡著覺不理你
[00:16:19.000 --> 00:16:21.000]  你只管安心忍耐
[00:16:21.000 --> 00:16:23.000]  我會幫助你
[00:16:23.000 --> 00:16:25.000]  我會保守你
[00:16:25.000 --> 00:16:29.000]  這也是當時我自己心裡的經歷和體會
[00:16:29.000 --> 00:16:31.000]  在聖經裡面繼續這樣說
[00:16:31.000 --> 00:16:34.000]  祂說神的應許是很真實的
[00:16:34.000 --> 00:16:40.000]  我請大家再看聖經第五節
[00:16:40.000 --> 00:16:42.000]  在聖經第五節說
[00:16:42.000 --> 00:16:44.000]  保護你的是耶和華
