
[00:00:00.000 --> 00:00:10.000]  我有機會回到香港來,親眼看見香港從來沒有發生過的事
[00:05:42.000 --> 00:05:45.000]  他們就毅然決然地回到祖國
[00:05:45.000 --> 00:05:48.000]  他們就毅然決然地回到祖國
[00:05:48.000 --> 00:05:51.000]  他們是付了代價才回去的
[00:05:51.000 --> 00:05:53.000]  他們是付了代價才回去的
[00:05:53.000 --> 00:05:55.000]  回去後
[00:05:55.000 --> 00:06:00.000]  他們帶領了政治的復興
[00:06:00.000 --> 00:06:02.000]  他們帶領了政治的復興
[00:06:02.000 --> 00:06:05.000]  他們也帶領了信仰的復興
[00:06:05.000 --> 00:06:07.000]  他們也帶領了信仰的復興
[00:06:07.000 --> 00:06:08.000]  他們也帶領了信仰的復興
[00:06:08.000 --> 00:06:13.000]  在這一切裡面他們一直繼續地付代價
[00:06:13.000 --> 00:06:17.000]  在這一切裡面他們一直繼續地付代價
[00:06:17.000 --> 00:06:21.000]  他們表現了一個很強烈的愛我的心
[00:06:21.000 --> 00:06:24.000]  他們表現了一個很強烈的愛國的心
[00:06:24.000 --> 00:06:31.000]  我們好像還可以聽見尼西米為了祖國哀哭禱告的聲音
[00:06:31.000 --> 00:06:37.000]  我們好像還可以聽見尼西米為了祖國哀哭禱告的聲音
[00:06:37.000 --> 00:06:44.000]  另外我提到了約瑟和丹伊利
[00:06:44.000 --> 00:06:47.000]  另外我提到約瑟和丹伊利
[00:06:47.000 --> 00:06:49.000]  他們也可以合成一組
[00:06:49.000 --> 00:06:51.000]  他們兩個也可以合成一組
[00:06:51.000 --> 00:06:54.000]  他們一直居留在國外
[00:06:54.000 --> 00:06:56.000]  他們一直居留在國外
[00:06:56.000 --> 00:07:00.000]  但他們的心與他們的同胞同在
[00:07:00.000 --> 00:07:03.000]  但他們的心與他們的同胞同在
[00:07:03.000 --> 00:07:05.000]  他們沒有回到本國
[00:07:05.000 --> 00:07:07.000]  他們沒有回到本國
[00:07:07.000 --> 00:07:10.000]  他們的處境不允許他們這樣做
[00:07:10.000 --> 00:07:12.000]  他們的處境不允許他們這樣做
[00:07:12.000 --> 00:07:18.000]  但是他們有一個很強烈的愛祖國愛同胞的心
[00:07:18.000 --> 00:07:24.000]  但是他們有一個很強烈的愛祖國愛同胞的心
[00:07:24.000 --> 00:07:31.000]  約瑟成為他們居留的地方的一個大祝福
[00:07:31.000 --> 00:07:34.000]  約瑟成為他們居留的地方的一個大祝福
[00:07:34.000 --> 00:07:36.000]  他在那裏見證了神
[00:07:36.000 --> 00:07:38.000]  他在那裏見證了神
[00:07:38.000 --> 00:07:41.000]  他在那裏為本地居民做了貢獻
[00:07:41.000 --> 00:07:44.000]  他在那裏為本地居民做了貢獻
[00:07:44.000 --> 00:07:47.000]  他在那裏有了天格的見證
[00:07:47.000 --> 00:07:49.000]  他在那裏有了天格的見證
[00:07:49.000 --> 00:07:51.000]  最後
[00:07:51.000 --> 00:07:53.000]  他臨死的時候
[00:07:53.000 --> 00:07:54.000]  他臨死的時候
[00:07:54.000 --> 00:07:57.000]  他表現他的心還是在祖國
[00:07:57.000 --> 00:08:00.000]  他表現他的心還是在祖國
[00:08:00.000 --> 00:08:04.000]  他立了一個遺囑
[00:08:04.000 --> 00:08:05.000]  他立了一個遺囑
[00:08:05.000 --> 00:08:07.000]  他說我死了之後
[00:08:07.000 --> 00:08:08.000]  他說我死了之後
[00:08:08.000 --> 00:08:14.000]  我的遺體你們一定要把我帶回我的祖國去安葬
[00:08:14.000 --> 00:08:17.000]  他說我死了之後
[00:08:17.000 --> 00:08:20.000]  我的遺體你們一定要把我帶回我的祖國去安葬
[00:08:20.000 --> 00:08:23.000]  約瑟是這樣
[00:08:23.000 --> 00:08:25.000]  但以利呢
[00:08:25.000 --> 00:08:27.000]  但以利呢
[00:08:27.000 --> 00:08:29.000]  他身在國外
[00:08:29.000 --> 00:08:30.000]  他身在國外
[00:08:30.000 --> 00:08:32.000]  他經過了巴比倫王朝
[00:08:32.000 --> 00:08:34.000]  又經過了波斯王朝
[00:08:34.000 --> 00:08:36.000]  他經過了巴比倫王朝
[00:08:36.000 --> 00:08:38.000]  又經過波斯王朝
[00:08:38.000 --> 00:08:40.000]  他的心對祖國是怎樣的?
[00:08:40.000 --> 00:08:42.000]  他的心對祖國又怎樣的?
[00:08:42.000 --> 00:08:44.000]  在《但以利書》九章第二節
[00:08:44.000 --> 00:08:46.000]  在《但以利書》九章第二節
[00:08:46.000 --> 00:08:54.000]  也提到但以利為了本國禁食披瑪蒙灰的禱告
[00:08:54.000 --> 00:09:00.000]  也提到但以利為祖國禁食披瑪蒙灰的禱告
[00:09:00.000 --> 00:09:03.000]  他的心和尼西米是一樣的
[00:09:03.000 --> 00:09:06.000]  他的心和尼西米是一樣的
[00:09:06.000 --> 00:09:08.000]  我們看見這兩組的人
[00:09:08.000 --> 00:09:09.000]  我們看見這兩組的人
[00:09:09.000 --> 00:09:11.000]  他們說在地不同
[00:09:11.000 --> 00:09:13.000]  他們說在地不同
[00:09:13.000 --> 00:09:16.000]  但是他們都被神使用
[00:09:16.000 --> 00:09:18.000]  但是他們都被神使用
[00:09:18.000 --> 00:09:21.000]  他們都對他們的時代有了貢獻
[00:09:21.000 --> 00:09:24.000]  他們都對他們的時代有了貢獻
[00:09:24.000 --> 00:09:26.000]  對神的名有了見證
[00:09:26.000 --> 00:09:28.000]  對神的名有了見證
[00:09:28.000 --> 00:09:30.000]  對神的道有了見證
[00:09:30.000 --> 00:09:32.000]  對神的道有了見證
[00:09:32.000 --> 00:09:35.000]  都有一個熱愛祖國同胞的心
[00:09:35.000 --> 00:09:38.000]  都有一個熱愛祖國同胞的心
[00:09:38.000 --> 00:09:40.000]  所以我們看見他們的歷史的時候
[00:09:40.000 --> 00:09:42.000]  所以我們看見他們的歷史的時候
[00:09:42.000 --> 00:09:45.000]  讓我們今天還是受激勵
[00:09:45.000 --> 00:09:48.000]  讓我們今天還是受激勵
[00:09:48.000 --> 00:09:54.000]  我們愛國是合乎聖經嗎?
[00:09:54.000 --> 00:09:57.000]  我們愛國是合乎聖經嗎?
[00:09:57.000 --> 00:09:58.000]  是的
[00:09:58.000 --> 00:09:59.000]  是的
[00:09:59.000 --> 00:10:02.000]  在《使徒行傳》
[00:10:02.000 --> 00:10:06.000]  保羅在雅典講道的講章裏面
[00:10:06.000 --> 00:10:09.000]  保羅在雅典講道的講章裏面
[00:10:09.000 --> 00:10:11.000]  17章26節
[00:10:11.000 --> 00:10:13.000]  17章26節
[00:10:13.000 --> 00:10:15.000]  他在那裏說
[00:10:15.000 --> 00:10:17.000]  神創造了人
[00:10:17.000 --> 00:10:18.000]  神創造了人
[00:10:18.000 --> 00:10:21.000]  為人定了國界
[00:10:21.000 --> 00:10:23.000]  為人定了國界
[00:10:23.000 --> 00:10:27.000]  意思就是說設立了許多的國家
[00:10:27.000 --> 00:10:30.000]  意思就是說設立了許多的國家
[00:10:30.000 --> 00:10:35.000]  因此我們知道國家是神計劃的一部分
[00:10:35.000 --> 00:10:38.000]  因此我們知道國家是神計劃的一部分
[00:10:38.000 --> 00:10:39.000]  因此我們知道國家是神計劃的一部分
[00:10:39.000 --> 00:10:43.000]  神安排我們個人在自己的國家裏
[00:10:43.000 --> 00:10:46.000]  神安排我們個人自己在自己的國家裏
[00:10:46.000 --> 00:10:48.000]  國家是神的旨意
[00:10:48.000 --> 00:10:51.000]  正如家庭是神的旨意一樣
[00:10:51.000 --> 00:10:53.000]  國家是神的旨意
[00:10:53.000 --> 00:10:56.000]  正如家庭是神的旨意一樣
[00:10:56.000 --> 00:10:58.000]  所以我們愛我們的國家
[00:10:58.000 --> 00:11:02.000]  好像我們應該愛我們自己的家一樣
[00:11:02.000 --> 00:11:04.000]  所以我們愛我們的國家
[00:11:04.000 --> 00:11:06.000]  好像我們愛我們的家一樣
[00:11:06.000 --> 00:11:08.000]  我們愛我們的家
[00:11:08.000 --> 00:11:11.000]  沒有人會有異議
[00:11:11.000 --> 00:11:12.000]  我們愛我們的家
[00:11:12.000 --> 00:11:14.000]  沒有人會有異議
[00:11:14.000 --> 00:11:15.000]  我們愛我們的國家
[00:11:15.000 --> 00:11:18.000]  也沒有人可以有異議
[00:11:18.000 --> 00:11:20.000]  我們愛我們的國家
[00:11:20.000 --> 00:11:22.000]  也沒有人可以有異議
[00:11:22.000 --> 00:11:23.000]  這是神的旨意
[00:11:23.000 --> 00:11:25.000]  這是神的旨意
[00:11:25.000 --> 00:11:29.000]  這是每個基督徒應該表現的精神
[00:11:29.000 --> 00:11:30.000]  這是每個基督徒應該表現的精神
[00:11:30.000 --> 00:11:33.000]  這是基督徒應該有的表現
[00:11:33.000 --> 00:11:35.000]  我們一方面屬於基督的國度
[00:11:35.000 --> 00:11:37.000]  我們一方面屬於基督的國度
[00:11:37.000 --> 00:11:39.000]  我們也忠於基督的國度
[00:11:39.000 --> 00:11:41.000]  我們也忠於基督的國度
[00:11:41.000 --> 00:11:43.000]  同時我們也愛
[00:11:43.000 --> 00:11:46.000]  也忠於我們在地上的國家
[00:11:46.000 --> 00:11:47.000]  同時我們也愛
[00:11:47.000 --> 00:11:49.000]  也忠於在地上的國家
[00:11:49.000 --> 00:11:51.000]  這兩種的忠
[00:11:51.000 --> 00:11:52.000]  這兩種的愛
[00:11:52.000 --> 00:11:54.000]  是不互相衝突的
[00:11:54.000 --> 00:11:56.000]  這兩種的忠和愛
[00:11:56.000 --> 00:11:58.000]  是沒有互相有衝突的
[00:11:58.000 --> 00:12:00.000]  其實是互相調和的
[00:12:00.000 --> 00:12:03.000]  其實是互相調和的
[00:12:03.000 --> 00:12:05.000]  都是合乎神的心意
[00:12:05.000 --> 00:12:07.000]  都是合乎神的心意
[00:12:07.000 --> 00:12:09.000]  在今天這個時代裡
[00:12:09.000 --> 00:12:13.000]  特別在香港的處境裡
[00:12:13.000 --> 00:12:15.000]  特別在香港的處境裡
[00:12:15.000 --> 00:12:18.000]  特別是中國國內的處境裡
[00:12:18.000 --> 00:12:20.000]  特別是中國國內的處境裡
[00:12:20.000 --> 00:12:23.000]  所有的中國人
[00:12:23.000 --> 00:12:25.000]  我們永遠是中國人
[00:12:25.000 --> 00:12:27.000]  我們永遠是中國人
[00:12:27.000 --> 00:12:29.000]  我們永遠愛我們的國家
[00:12:29.000 --> 00:12:31.000]  也忠於我們的國家
[00:12:31.000 --> 00:12:33.000]  我們永遠愛我們的國家
[00:12:33.000 --> 00:12:35.000]  也忠於我們的國家
[00:12:35.000 --> 00:12:39.000]  還有第六個人
[00:12:39.000 --> 00:12:41.000]  第七個人我也很快的提一提
[00:12:41.000 --> 00:12:43.000]  還有第六和第七個人
[00:12:43.000 --> 00:12:44.000]  我很快的提一提
[00:12:44.000 --> 00:12:47.000]  就是尼西米和
[00:12:47.000 --> 00:12:52.000]  就是舊約的阿摩斯和新約的雅各
[00:12:52.000 --> 00:12:56.000]  就是舊約的阿摩斯和新約的雅各
[00:12:56.000 --> 00:12:59.000]  他們兩個人也是一組
[00:12:59.000 --> 00:13:01.000]  他們兩個人也是一組
[00:13:01.000 --> 00:13:03.000]  他們一同做一件事
[00:13:03.000 --> 00:13:05.000]  是神要他們做的
[00:13:05.000 --> 00:13:07.000]  他們一同做一件事
[00:13:07.000 --> 00:13:09.000]  是神要他們做的
[00:13:09.000 --> 00:13:11.000]  就是他們宣講
[00:13:11.000 --> 00:13:18.000]  神關於社會倫理道德的信息
[00:13:18.000 --> 00:13:19.000]  就是神要他們宣講
[00:13:19.000 --> 00:13:23.000]  關於社會倫理道德的信息
[00:13:23.000 --> 00:13:25.000]  在阿摩斯書裡
[00:13:25.000 --> 00:13:26.000]  在阿摩斯書裡
[00:13:26.000 --> 00:13:28.000]  有好些的地方
[00:13:28.000 --> 00:13:36.000]  宣告出來神要社會是一個有道德有倫理有公義的社會
[00:13:36.000 --> 00:13:40.000]  宣告出來社會是應該有倫理道德公義的社會
[00:13:40.000 --> 00:13:43.000]  阿摩斯就奉以後
[00:13:43.000 --> 00:13:45.000]  畫了名遮蔽
[00:13:45.000 --> 00:13:46.000]  遮蔽
[00:13:46.000 --> 00:13:47.000]  揭露
[00:13:47.000 --> 00:13:48.000]  暴露
[00:13:48.000 --> 00:13:53.000]  當時社會裡面不公義不道德的情況
[00:13:53.000 --> 00:13:55.000]  阿摩斯在當時揭露
[00:13:55.000 --> 00:13:59.000]  當時社會不公義的地方
[00:13:59.000 --> 00:14:04.000]  我們看幾處的地方來做代表
[00:14:04.000 --> 00:14:10.000]  請大家回到舊約阿摩斯書
[00:14:10.000 --> 00:14:14.000]  先看第五章
[00:14:14.000 --> 00:14:22.000]  在1076年
[00:14:22.000 --> 00:14:28.000]  第五章第七節
[00:14:28.000 --> 00:14:30.000]  請你讀
[00:14:30.000 --> 00:14:34.000]  你們這使公平變為恩臣
[00:14:34.000 --> 00:14:42.000]  將公義丟棄於地
[00:14:42.000 --> 00:14:46.000]  一個沒有公義的社會
[00:14:46.000 --> 00:14:48.000]  第十一節
[00:14:48.000 --> 00:14:53.000]  你們踐踏貧民向他們勒索墨紙
[00:14:53.000 --> 00:14:57.000]  你們用鑿過的石頭建造房屋
[00:14:57.000 --> 00:15:01.000]  卻不得住在其內栽種美好的葡萄園
[00:15:01.000 --> 00:15:03.000]  卻不得喝所出的酒
[00:15:03.000 --> 00:15:12.000]  他們是一個剝削平民的社會
[00:15:12.000 --> 00:15:15.000]  第十二節
[00:15:15.000 --> 00:15:18.000]  我知道你們的罪過何其多
[00:15:18.000 --> 00:15:20.000]  你們的罪惡何其大
[00:15:20.000 --> 00:15:22.000]  你們腐敗義人
[00:15:22.000 --> 00:15:24.000]  羞受賄賂
[00:15:24.000 --> 00:15:29.000]  在城門口屈屈往窮罰人
[00:15:29.000 --> 00:15:36.000]  這是一個沒有商業道德的社會
[00:15:36.000 --> 00:15:43.000]  是一個逼迫義人的社會
[00:15:43.000 --> 00:15:47.000]  我們再看第六章六節
[00:15:47.000 --> 00:15:49.000]  我們再看第六章第六節
[00:15:49.000 --> 00:15:51.000]  以大碗喝酒
[00:15:51.000 --> 00:15:53.000]  用上等的油抹身
[00:15:53.000 --> 00:15:57.000]  卻不為弱勢的苦難擔憂
[00:15:57.000 --> 00:16:02.000]  這些人只顧享受
[00:16:02.000 --> 00:16:05.000]  卻不顧念約瑟的苦難
[00:16:05.000 --> 00:16:07.000]  約瑟就是他們的弟兄
[00:16:07.000 --> 00:16:10.000]  卻不顧弱勢的苦難
[00:16:10.000 --> 00:16:12.000]  弱勢意即是他們的弟兄
[00:16:12.000 --> 00:16:18.000]  他們周圍的人他們毫不顧念
[00:16:18.000 --> 00:16:22.000]  只顧自己的享受
[00:16:22.000 --> 00:16:25.000]  再看第八章
[00:16:25.000 --> 00:16:33.000]  第五節下半節
[00:16:33.000 --> 00:16:41.000]  賣出用小升斗
[00:16:41.000 --> 00:16:44.000]  收銀用大凳子
[00:16:44.000 --> 00:16:53.000]  用鬼咋的天秤欺凶人
[00:16:53.000 --> 00:17:00.000]  好用銀子買貧寒人
[00:17:00.000 --> 00:17:02.000]  是一個奴隸的社會
[00:17:02.000 --> 00:17:08.000]  是一個欺詐的社會
[00:17:08.000 --> 00:17:12.000]  在這樣的一個社會裏面
[00:17:12.000 --> 00:17:17.000]  神興起阿摩斯先知
[00:17:17.000 --> 00:17:19.000]  他是一個什麼人呢?
[00:17:19.000 --> 00:17:21.000]  很特別
[00:17:21.000 --> 00:17:26.000]  他是一個很低微的人
[00:17:26.000 --> 00:17:28.000]  沒有什麼地位
[00:17:28.000 --> 00:17:31.000]  第十四節七章十四節
[00:17:31.000 --> 00:17:33.000]  七章第十四節
[00:17:33.000 --> 00:17:36.000]  阿摩斯對阿瑪謝說
[00:17:36.000 --> 00:17:39.000]  我原不是先知也不是先知的門徒
[00:17:39.000 --> 00:17:43.000]  我是牧人又是收你喪恕的
[00:17:43.000 --> 00:17:45.000]  第十五節
[00:17:45.000 --> 00:17:48.000]  耶和華選召我使我不跟從羊群
[00:17:48.000 --> 00:17:50.000]  對我說你去向我問
[00:17:50.000 --> 00:17:52.000]  以色列說如言
[00:17:52.000 --> 00:17:57.000]  你看他是一個看羊的人
[00:17:57.000 --> 00:17:59.000]  他是一個看羊的人
[00:17:59.000 --> 00:18:03.000]  他是一個修理喪恕的人
[00:18:03.000 --> 00:18:04.000]  一個農夫
[00:18:04.000 --> 00:18:06.000]  他是一個修理喪恕
[00:18:06.000 --> 00:18:07.000]  是一個農夫
[00:18:07.000 --> 00:18:11.000]  大概沒有什麼學問
[00:18:11.000 --> 00:18:13.000]  沒有地位
[00:18:13.000 --> 00:18:19.000]  但是神竟然呼召他出來做一代的先知
[00:18:19.000 --> 00:18:23.000]  但是神竟然呼召他出來做一代的先知
[00:18:23.000 --> 00:18:25.000]  在聖經裏面
[00:18:25.000 --> 00:18:36.000]  有三個先知不是被高抹的先知
[00:18:36.000 --> 00:18:44.000]  他們不是正式職任的先知
[00:18:44.000 --> 00:18:47.000]  一個是大衛
[00:18:47.000 --> 00:18:50.000]  一個是但以利
[00:18:50.000 --> 00:18:52.000]  但以利是王
[00:18:52.000 --> 00:18:54.000]  但以利是宰相
[00:18:54.000 --> 00:18:56.000]  但以利是宰相
[00:18:56.000 --> 00:18:58.000]  他們有先知的恩賜
[00:18:58.000 --> 00:19:00.000]  沒有先知的職位
[00:19:00.000 --> 00:19:02.000]  他們有先知的恩賜
[00:19:02.000 --> 00:19:03.000]  沒有先知的職位
[00:19:03.000 --> 00:19:06.000]  神揀選那樣的人做先知
[00:19:06.000 --> 00:19:07.000]  我們可以了解
[00:19:07.000 --> 00:19:08.000]  因為他們有地位
[00:19:08.000 --> 00:19:10.000]  有影響力
[00:19:10.000 --> 00:19:12.000]  神揀選他們做先知我們可以了解
[00:19:12.000 --> 00:19:16.000]  因為他們有地位
[00:19:16.000 --> 00:19:18.000]  有影響力
[00:19:18.000 --> 00:19:22.000]  為什麼神竟然揀選一個農夫
[00:19:22.000 --> 00:19:25.000]  一個牧人來做先知呢?
[00:19:25.000 --> 00:19:27.000]  但是神為什麼會揀選一位農夫
[00:19:27.000 --> 00:19:30.000]  一位牧羊人來做先知呢?
[00:19:30.000 --> 00:19:32.000]  我們從這件事裏看見
[00:19:32.000 --> 00:19:33.000]  我們從這件事裏看見
[00:19:33.000 --> 00:19:35.000]  神是不偏待人的
[00:19:35.000 --> 00:19:41.000]  神的工作不在於人
[00:19:41.000 --> 00:19:46.000]  祂是尋找那個有合他實用的心智的人
[00:19:46.000 --> 00:19:50.000]  祂是尋找那些合祂用的做先知
[00:19:50.000 --> 00:19:54.000]  不管出身是怎樣
[00:19:54.000 --> 00:19:57.000]  不管地位是怎樣
[00:19:57.000 --> 00:20:00.000]  只要合乎神用
[00:20:00.000 --> 00:20:02.000]  神就揀選
[00:20:02.000 --> 00:20:05.000]  神就使用
[00:20:05.000 --> 00:20:08.000]  來傳達祂的信息
[00:20:08.000 --> 00:20:11.000]  在我們今天這個時代裏
[00:20:11.000 --> 00:20:17.000]  我們需要許多不是有先知之分的先知
[00:20:17.000 --> 00:20:21.000]  我們需要許多沒有先知之分的先知
[00:20:21.000 --> 00:20:24.000]  也就是有許多不是傳道人的傳道人
[00:20:24.000 --> 00:20:28.000]  也就是有許多不是傳道人的傳道人
[00:20:28.000 --> 00:20:36.000]  一些不是全職侍奉的見證者
[00:20:36.000 --> 00:20:38.000]  神在這個時代裏
[00:20:38.000 --> 00:20:43.000]  神興起許許多多人想不到的人
[00:20:43.000 --> 00:20:45.000]  起來為他做見證
[00:20:45.000 --> 00:20:52.000]  今天是一個大的時代
[00:20:52.000 --> 00:20:55.000]  神需要很多的人
[00:20:55.000 --> 00:21:03.000]  神可以在我們中間揀選護照許多可以使用的人
[00:21:03.000 --> 00:21:09.000]  神可以在我們中間興起許多可以使用的人
[00:21:09.000 --> 00:21:12.000]  雅各
[00:21:12.000 --> 00:21:17.000]  這本書曾經被很多人誤會
[00:21:17.000 --> 00:21:23.000]  連馬丁路德都誤會過這本書
[00:21:23.000 --> 00:21:27.000]  馬丁路德有一個主張
[00:21:27.000 --> 00:21:32.000]  這本書不應該放在聖經裏
[00:21:32.000 --> 00:21:36.000]  為甚麼他誤會這本書呢?
[00:21:36.000 --> 00:21:47.000]  因為他把重點都放在恩順稱義這一個焦點上
[00:21:47.000 --> 00:21:52.000]  他從這個角度看雅各書的時候
[00:21:52.000 --> 00:21:58.000]  他覺得雅各書太注重行為
[00:21:58.000 --> 00:22:02.000]  馬丁路德的這個看法
[00:22:02.000 --> 00:22:07.000]  今天我們知道是一個偏差的看法
[00:22:07.000 --> 00:22:11.000]  在神的安排之下
[00:22:11.000 --> 00:22:15.000]  在聖靈的引導之下
[00:22:15.000 --> 00:22:23.000]  這本雅各書是收在聖經裏面
[00:22:23.000 --> 00:22:25.000]  是神的旨意
[00:22:25.000 --> 00:22:29.000]  其實在這本書裏面
[00:22:29.000 --> 00:22:36.000]  我們看見了一個非常重要的信息
[00:22:36.000 --> 00:22:40.000]  基督徒有了信心稱義之後
[00:22:40.000 --> 00:22:43.000]  他的行為是多麼重要
[00:22:43.000 --> 00:22:46.000]  就是基督徒有了恩順稱義之後
[00:22:46.000 --> 00:22:48.000]  他的行為是多麼重要
[00:22:48.000 --> 00:22:54.000]  而且他的道德他的倫理不單單是個人的
[00:22:54.000 --> 00:22:57.000]  也是社會的
[00:22:57.000 --> 00:23:00.000]  個人性的倫理
[00:23:00.000 --> 00:23:04.000]  加上社會性的倫理
[00:23:04.000 --> 00:23:08.000]  這才是神的全部倫理
[00:23:08.000 --> 00:23:11.000]  在雅各書裏面
[00:23:11.000 --> 00:23:14.000]  第五章第一段
[00:23:14.000 --> 00:23:20.000]  給我們看見雅各書的道德倫理
[00:23:20.000 --> 00:23:24.000]  第一段給我們看見
[00:23:24.000 --> 00:23:31.000]  雅各把當時一些人的社會性的罪惡講出來
