
[00:00:00.000 --> 00:00:04.560]  今天我們繼續說《約翰福音》第六章三十五到四十八節
[00:01:38.720 --> 00:01:40.160]  耶穌在這裡表示
[00:01:40.160 --> 00:01:43.120]  當你真的來到我面前的時候
[00:01:43.120 --> 00:01:46.480]  你願意持續去跟從我的時候
[00:01:46.480 --> 00:01:50.960]  你的心靈就已經得著當得的一種滿足
[00:01:50.960 --> 00:01:55.440]  此外,除了我之外,我的隱喻之外
[00:01:55.440 --> 00:01:58.560]  耶穌還加上了渴的一個意象
[00:01:58.560 --> 00:02:01.760]  其實在後來一段經文裡面
[00:02:01.760 --> 00:02:04.800]  耶穌繼續說「吃我肉,喝我血」的人
[00:02:04.800 --> 00:02:07.760]  是表示整段經文裡面
[00:02:07.760 --> 00:02:10.880]  耶穌說了一個很重要的連續主題
[00:02:10.880 --> 00:02:12.960]  「我就是生命的糧」
[00:02:12.960 --> 00:02:17.040]  在樣本裡面有七個類似的宣告的第一個
[00:02:17.040 --> 00:02:20.160]  其餘的六個是什麼呢?
[00:02:20.160 --> 00:02:23.840]  就是耶穌說「我是世界的光」
[00:02:23.840 --> 00:02:25.280]  「我是門」
[00:02:25.280 --> 00:02:26.800]  「我是好木人」
[00:02:26.800 --> 00:02:28.960]  「我是復活與生命」
[00:02:28.960 --> 00:02:31.120]  「我是道路真理生命」
[00:02:31.120 --> 00:02:33.040]  「我是真葡萄樹」
[00:02:33.040 --> 00:02:34.960]  這七個宣告裡面
[00:02:34.960 --> 00:02:38.640]  每一個宣告都用一個字「我是」
[00:02:38.640 --> 00:02:40.400]  正如之前所說
[00:02:40.400 --> 00:02:44.480]  這個「我是」是用上帝形容自己
[00:02:44.480 --> 00:02:46.720]  去啟示他自己的名字的時候
[00:02:46.720 --> 00:02:48.560]  所用的一個獨特的詞語
[00:02:48.560 --> 00:02:50.560]  所以當耶穌這樣用的時候
[00:02:50.560 --> 00:02:51.680]  其實是代表著
[00:02:51.680 --> 00:02:55.920]  他在地上有上帝同等的地位和權柄
[00:02:55.920 --> 00:02:58.480]  他在地上是完全代表上帝
[00:02:58.480 --> 00:02:59.840]  在三十六節裡面
[00:02:59.840 --> 00:03:02.640]  耶穌去指責這一群不信的人
[00:03:02.640 --> 00:03:05.600]  耶穌怎麼去指責耶路撒冷的居民
[00:03:05.600 --> 00:03:06.800]  對他的不信
[00:03:06.800 --> 00:03:09.840]  在五章三十六至三十八節裡面記載
[00:03:09.840 --> 00:03:12.640]  現在耶穌照樣重複地去指責
[00:03:12.640 --> 00:03:14.640]  這一群加利利的同胞
[00:03:14.640 --> 00:03:17.200]  同樣犯了同一個錯誤
[00:03:17.200 --> 00:03:19.200]  對他的不相信
[00:03:19.200 --> 00:03:21.600]  從某個角度來說
[00:03:21.600 --> 00:03:24.560]  耶穌向他們承認一件事
[00:03:24.560 --> 00:03:26.560]  你們已經看見我了
[00:03:26.560 --> 00:03:30.720]  但是你們看見我的工作和教導
[00:03:30.720 --> 00:03:33.680]  你們只是看見一個很有能力的人
[00:03:33.680 --> 00:03:36.960]  一個很有潛質去做君王的人
[00:03:36.960 --> 00:03:40.560]  而不是看見我是上帝的兒子
[00:03:40.560 --> 00:03:42.560]  耶穌在這裡說
[00:03:42.560 --> 00:03:45.600]  他是將上帝藉著他的說話
[00:03:45.600 --> 00:03:49.440]  藉著他的作為完全彰顯上帝的那一位
[00:03:49.440 --> 00:03:53.280]  但是現在你們只是看見物質上的餅
[00:03:53.280 --> 00:03:56.080]  和看見我有行神蹟的能力
[00:03:56.080 --> 00:03:59.120]  這一群群眾已經看見
[00:03:59.120 --> 00:04:04.400]  上帝那個差派來的僕人耶穌
[00:04:04.400 --> 00:04:05.440]  他做的工作
[00:04:05.440 --> 00:04:09.520]  但是只是挑起他們對耶穌的好奇心
[00:04:09.520 --> 00:04:12.000]  和他們政治的野心
[00:04:12.000 --> 00:04:16.080]  他們希望耶穌帶領他們去重建以色列的國家
[00:04:16.080 --> 00:04:18.080]  但是耶穌所作的
[00:04:18.080 --> 00:04:19.760]  和所行的
[00:04:19.760 --> 00:04:23.200]  沒有引發他們去認識耶穌真正的身份
[00:04:23.200 --> 00:04:27.600]  更加沒有引發他們對上帝有一個愛上帝的心
[00:04:27.600 --> 00:04:35.680]  在這裡如果有人看見耶穌和他所行的神蹟
[00:04:35.680 --> 00:04:37.440]  仍然不相信
[00:04:37.440 --> 00:04:42.560]  是不是表示耶穌某程度上的使命是失敗的呢?
[00:04:42.560 --> 00:04:46.080]  在第十二章裡面會回到這個問題
[00:04:46.080 --> 00:04:48.000]  作一個很長篇的討論
[00:04:48.000 --> 00:04:52.160]  但其實在這裡耶穌已經提供了一個答案
[00:04:52.160 --> 00:04:56.160]  不管他所作的所行的有多少人相信
[00:04:56.160 --> 00:05:00.480]  都不可以認為上帝拯救的計劃是遭遇挫敗
[00:05:00.480 --> 00:05:05.280]  耶穌的信心不是在於有多少人願意去相信他
[00:05:05.280 --> 00:05:08.080]  或者對他的教導作出正面的回應
[00:05:08.080 --> 00:05:10.640]  絕非如此
[00:05:10.640 --> 00:05:13.520]  在耶穌的信心建立在哪裡呢?
[00:05:13.520 --> 00:05:17.360]  就是他對上帝的差遣
[00:05:17.360 --> 00:05:20.400]  他的信心完全是託付於上帝
[00:05:20.400 --> 00:05:24.800]  他來到地上就是完成上帝救贖的計劃
[00:05:24.800 --> 00:05:27.040]  耶穌在這裡很清楚的知道
[00:05:27.040 --> 00:05:29.360]  凡是父所賜給我的人
[00:05:29.360 --> 00:05:31.920]  那些人一定會到我這裡來
[00:05:31.920 --> 00:05:38.640]  然後他在下面繼續詳細講出他這個很強的信念
[00:05:38.640 --> 00:05:40.800]  六章38-40這樣說
[00:05:40.800 --> 00:05:43.360]  因為我從天上降下來
[00:05:43.360 --> 00:05:45.440]  不是要按自己的意思行
[00:05:45.440 --> 00:05:48.880]  乃是要按差我來者的意思行
[00:05:48.880 --> 00:05:52.240]  差我來者的意思就是他所賜給我的
[00:05:52.240 --> 00:05:54.080]  叫我一個也不失落
[00:05:54.080 --> 00:05:56.720]  在末日卻叫他復活
[00:05:56.720 --> 00:06:01.360]  因為我父的意思是叫一切見子而信的人得永生
[00:06:01.360 --> 00:06:05.120]  並且在末日卻叫他復活
[00:06:05.120 --> 00:06:10.480]  耶穌在這裡引入了一個很重要的真理
[00:06:10.480 --> 00:06:18.400]  為什麼耶穌將焦點完全相信上帝的引導和保守呢?
[00:06:18.400 --> 00:06:21.040]  就是耶穌的回答很清楚
[00:06:21.040 --> 00:06:22.960]  他道成肉身
[00:06:22.960 --> 00:06:24.800]  來到這個地上
[00:06:24.800 --> 00:06:27.680]  他從天降下來整個目的
[00:06:27.680 --> 00:06:31.040]  是完全按照上帝的意思而行
[00:06:31.040 --> 00:06:34.560]  是要行差我來者父的旨意
[00:06:34.560 --> 00:06:36.400]  而父的旨意是什麼呢?
[00:06:36.400 --> 00:06:40.400]  就是除了要耶穌成就救贖的計劃
[00:06:40.400 --> 00:06:45.280]  還有凡父賜給耶穌的人一個都不會失落
[00:06:45.280 --> 00:06:52.640]  他會保守著每一個人來到彌賽亞的群體當中
[00:06:52.640 --> 00:06:56.560]  還會保守著這班人在末日裡面能夠復活
[00:06:56.560 --> 00:06:59.920]  得永恆的生命和上帝永遠的同在
[00:06:59.920 --> 00:07:04.720]  在四十節裡面重申了這個論據
[00:07:04.720 --> 00:07:09.200]  指來到耶穌面前的人
[00:07:09.200 --> 00:07:12.880]  上帝吸引他們來到耶穌那裡
[00:07:12.880 --> 00:07:16.240]  這些人不會一個也不會失落
[00:07:16.240 --> 00:07:17.760]  並且在末日裡面
[00:07:17.760 --> 00:07:22.000]  他們會得到上帝永恆所賜給他們的生命
[00:07:22.000 --> 00:07:27.360]  這裡不單止是從上帝的角度去描述
[00:07:27.360 --> 00:07:29.840]  而且從人的角度去理解
[00:07:29.840 --> 00:07:32.880]  哪些人可以得到這個永恆的生命呢?
[00:07:32.880 --> 00:07:36.240]  就是那些見耶穌而信的人
[00:07:36.240 --> 00:07:39.120]  見到耶穌的作為
[00:07:39.120 --> 00:07:42.480]  見到耶穌的身份的人
[00:07:42.480 --> 00:07:44.480]  也願意委身給耶穌的人
[00:07:44.480 --> 00:07:47.040]  他會得到這個永恆的生命
[00:07:47.040 --> 00:07:49.440]  接著四十一至四十二節
[00:07:49.440 --> 00:07:52.000]  旁邊的人有什麼回應呢?
[00:07:52.000 --> 00:07:54.000]  當他們聽完耶穌的教導之後
[00:07:54.000 --> 00:07:56.000]  四十一、四十二節這樣記載
[00:07:56.000 --> 00:07:58.160]  猶太人因為耶穌說
[00:07:58.160 --> 00:08:01.120]  「我是從天上降下來的娘」
[00:08:01.120 --> 00:08:03.680]  就嘗試以論他說
[00:08:03.680 --> 00:08:06.160]  「這不是約瑟的兒子耶穌嗎?」
[00:08:06.160 --> 00:08:08.560]  「他的父母我們豈不認得嗎?」
[00:08:08.560 --> 00:08:12.720]  「他如今怎麼說我是從天上降下來的呢?」
[00:08:12.720 --> 00:08:14.640]  這些議論的猶太人
[00:08:14.640 --> 00:08:18.000]  一定是在加伯隆的會堂裡面的會眾
[00:08:18.000 --> 00:08:21.200]  或至少是他們當中的領袖
[00:08:21.200 --> 00:08:22.720]  他們議論紛紛
[00:08:22.720 --> 00:08:25.600]  顯然他們這個表達
[00:08:25.600 --> 00:08:30.720]  就好像當天在上帝拯救以色列出埃及的時候
[00:08:30.720 --> 00:08:31.920]  在抗議的當中
[00:08:31.920 --> 00:08:35.280]  他們的祖先其實有相同的一個表達
[00:08:35.280 --> 00:08:37.440]  當上帝賜下馬納的時候
[00:08:37.440 --> 00:08:38.640]  無論在之前
[00:08:38.640 --> 00:08:39.760]  無論在之後
[00:08:39.760 --> 00:08:41.760]  他們都是在抱怨
[00:08:41.760 --> 00:08:46.080]  在抱怨上帝的一個作為
[00:08:46.080 --> 00:08:48.480]  在耶路撒冷的猶太人
[00:08:48.480 --> 00:08:50.240]  他們被激怒
[00:08:50.240 --> 00:08:51.440]  因為他們發現
[00:08:51.440 --> 00:08:53.840]  耶穌所說的那些說話
[00:08:53.840 --> 00:08:57.440]  他將自己當作與上帝平等
[00:08:57.440 --> 00:09:00.000]  這班加利利的猶太人被激怒
[00:09:00.000 --> 00:09:02.320]  是因為他們自以為認得
[00:09:02.320 --> 00:09:04.320]  這個加利利的同胞
[00:09:04.320 --> 00:09:06.000]  我知道你是哪一個
[00:09:06.000 --> 00:09:07.680]  我知道你的父母是哪一個
[00:09:07.680 --> 00:09:10.400]  你現在竟然去宣告
[00:09:10.400 --> 00:09:13.120]  你是從天上降下來
[00:09:13.120 --> 00:09:16.960]  還聲稱你自己是從天上降下來的
[00:09:16.960 --> 00:09:19.520]  那個真良
[00:09:19.520 --> 00:09:24.160]  你在自稱與上帝平等
[00:09:24.160 --> 00:09:25.600]  怎麼可能呢
[00:09:25.600 --> 00:09:28.480]  這些你的家人
[00:09:28.480 --> 00:09:30.080]  半導加伯隆的仇
[00:09:30.080 --> 00:09:31.920]  我們每個人都認得他
[00:09:31.920 --> 00:09:36.640]  這一句話未必代表約瑟當時還在生
[00:09:36.640 --> 00:09:37.920]  只是去說
[00:09:37.920 --> 00:09:40.480]  這一班人我認得你的父母
[00:09:40.480 --> 00:09:42.320]  在約翰的記載裡面
[00:09:42.320 --> 00:09:43.920]  是充滿了諷刺
[00:09:43.920 --> 00:09:46.800]  他們以為認識耶穌的父母
[00:09:46.800 --> 00:09:50.400]  但耶穌卻堅定地說
[00:09:50.400 --> 00:09:53.600]  其實你們不認識我的父
[00:09:53.600 --> 00:09:57.360]  耶穌說你們認得我肉身的父母
[00:09:57.360 --> 00:10:01.840]  但卻不認識差派我來的那一位天父
[00:10:01.840 --> 00:10:03.920]  所以當耶穌聽見他們這樣說的時候
[00:10:03.920 --> 00:10:05.520]  耶穌有這樣的回應
[00:10:05.520 --> 00:10:07.200]  在43-44節說
[00:10:07.200 --> 00:10:08.240]  耶穌回答說
[00:10:08.240 --> 00:10:10.320]  你們不要大家議論
[00:10:10.320 --> 00:10:12.800]  若不是差我來的父吸引人
[00:10:12.800 --> 00:10:19.680]  就沒有能到我這裡來的再沒日我要叫他復活
[00:10:19.680 --> 00:10:26.160]  在前面可以說已經從反面的角度去說明這一班人的不信
[00:10:26.160 --> 00:10:27.920]  但耶穌在這裡說
[00:10:27.920 --> 00:10:29.760]  凡父賜給我的人
[00:10:29.760 --> 00:10:32.640]  他一定會來到我的面前
[00:10:32.640 --> 00:10:34.480]  去相信我去跟從我
[00:10:34.480 --> 00:10:36.800]  在這裡也告訴我們知道
[00:10:36.800 --> 00:10:39.520]  如果不是父的吸引
[00:10:39.520 --> 00:10:41.920]  不是父的引導來到耶穌面前
[00:10:41.920 --> 00:10:45.200]  沒有一個人能夠來到耶穌面前
[00:10:45.200 --> 00:10:47.360]  去承認他去跟從他
[00:10:47.360 --> 00:10:49.120]  在這裡再一次的
[00:10:49.120 --> 00:10:49.920]  耶穌在這裡說
[00:10:49.920 --> 00:10:51.600]  在沒日的時候
[00:10:51.600 --> 00:10:55.120]  他會叫這些人復活得到永恆的生命
[00:10:55.120 --> 00:10:58.320]  雖然在這裡有很強烈的
[00:10:58.320 --> 00:11:01.120]  可以說上帝主權的工作
[00:11:01.120 --> 00:11:04.080]  但是在這裡也強調
[00:11:04.080 --> 00:11:05.520]  約翰馬強調
[00:11:05.520 --> 00:11:08.960]  來到耶穌面前的那些人的責任
[00:11:08.960 --> 00:11:09.840]  是什麼呢?
[00:11:09.840 --> 00:11:12.800]  就是他們自己見耶穌而信的人
[00:11:12.800 --> 00:11:16.720]  在這裡去痛斥這一班人的拒絕
[00:11:16.720 --> 00:11:18.400]  有一班人拒絕耶穌
[00:11:18.400 --> 00:11:20.480]  拒絕耶穌的講論
[00:11:20.480 --> 00:11:22.160]  拒絕耶穌的身份
[00:11:22.160 --> 00:11:23.920]  但是來到耶穌面前的人
[00:11:23.920 --> 00:11:26.320]  他們有一個選擇
[00:11:26.320 --> 00:11:28.880]  他們選擇來到耶穌面前
[00:11:28.880 --> 00:11:31.920]  強調自己的責任
[00:11:31.920 --> 00:11:34.240]  所以在45、46節裡面
[00:11:34.240 --> 00:11:35.920]  繼續表達約翰
[00:11:35.920 --> 00:11:39.440]  在先知書上寫著說
[00:11:39.440 --> 00:11:41.600]  他們都要蒙神的教訓
[00:11:41.600 --> 00:11:44.400]  凡聽見父之教訓有學習的
[00:11:44.400 --> 00:11:46.000]  就到我這裡來
[00:11:46.000 --> 00:11:49.200]  這不是說有人看見過父
[00:11:49.200 --> 00:11:52.400]  唯獨從神來的他看見過父
[00:11:52.400 --> 00:11:54.080]  耶穌在這裡繼續去解釋
[00:11:54.080 --> 00:11:56.080]  父所運用的吸引
[00:11:56.080 --> 00:11:57.440]  其實是哪一種呢?
[00:11:57.440 --> 00:11:59.440]  他使得人相信
[00:11:59.440 --> 00:12:02.000]  並不是很強制性的
[00:12:02.000 --> 00:12:05.120]  要人按著別人來到耶穌面前
[00:12:05.120 --> 00:12:06.880]  就好像一個愛人一樣
[00:12:06.880 --> 00:12:10.080]  一個追求者一樣
[00:12:10.080 --> 00:12:12.480]  在上帝人的裡面
[00:12:12.480 --> 00:12:14.800]  有教導、有光照
[00:12:14.800 --> 00:12:18.080]  這是應驗了在舊約聖經裡面的應許
[00:12:18.080 --> 00:12:19.920]  你們要蒙神的教訓
[00:12:19.920 --> 00:12:22.400]  這個其實是引用了
[00:12:22.400 --> 00:12:26.560]  《耳塞亞書》54章13節的意義表達
[00:12:26.560 --> 00:12:29.520]  先知遇見了將來
[00:12:29.520 --> 00:12:32.480]  恢復之後的耶路撒冷的狀況
[00:12:32.480 --> 00:12:33.360]  是怎麼樣呢?
[00:12:33.360 --> 00:12:36.240]  你的兒女都要受耶和華的教訓
[00:12:36.240 --> 00:12:39.520]  你的兒女必大享平安
[00:12:39.520 --> 00:12:42.080]  可以說在舊約聖經
[00:12:42.080 --> 00:12:43.440]  先知這一段經文
[00:12:43.440 --> 00:12:45.920]  有一個預表的方式
[00:12:45.920 --> 00:12:48.000]  應用在這個地方
[00:12:48.000 --> 00:12:49.440]  在新約聖經裡面
[00:12:49.440 --> 00:12:51.440]  尼采亞的群體
[00:12:51.440 --> 00:12:52.960]  就是一群跟從耶穌的人
[00:12:52.960 --> 00:12:58.000]  和上帝主權拯救的來臨的時候
[00:12:58.000 --> 00:12:59.280]  也都代表著
[00:12:59.280 --> 00:13:03.440]  預表著應驗了在舊約的時代
[00:13:03.440 --> 00:13:06.720]  當以色列人被擄到巴比倫之後
[00:13:06.720 --> 00:13:07.920]  當時先知說
[00:13:07.920 --> 00:13:10.480]  耶路撒冷必會恢復
[00:13:10.480 --> 00:13:13.840]  他們必會回歸於故土重建耶路撒冷
[00:13:13.840 --> 00:13:17.040]  耶路撒冷城必然會再一次的恢復
[00:13:17.040 --> 00:13:22.000]  可以說耶穌用了一個預表的方式去說
[00:13:22.000 --> 00:13:24.080]  現在尼采亞的群體
[00:13:24.080 --> 00:13:27.120]  正正應驗了舊約先知書裡面
[00:13:27.120 --> 00:13:28.880]  這一方面的預言
[00:13:28.880 --> 00:13:30.000]  只有耶穌說
[00:13:30.000 --> 00:13:32.000]  只有耶穌見過的父
[00:13:32.000 --> 00:13:34.880]  除了從神來之外
[00:13:34.880 --> 00:13:37.600]  沒有人看見過神
[00:13:37.600 --> 00:13:38.960]  耶穌在這裡說
[00:13:38.960 --> 00:13:40.400]  哪位是祂的父呢?
[00:13:40.400 --> 00:13:45.280]  就是從天上掌管地上的那一個上帝
[00:13:45.280 --> 00:13:47.920]  他們如果確實的去聽從耶穌
[00:13:47.920 --> 00:13:51.520]  現在可以說只有在這個條件之下
[00:13:51.520 --> 00:13:55.360]  他們才是真正的蒙神的教訓
[00:13:55.360 --> 00:13:57.280]  在這裡只有這樣
[00:13:57.280 --> 00:14:01.760]  他們才真正被吸引來到耶穌的面前
[00:14:01.760 --> 00:14:03.920]  接著47、48節
[00:14:03.920 --> 00:14:07.200]  耶穌最後在這段講話裡面有一個結論
[00:14:07.200 --> 00:14:07.840]  就是說
[00:14:07.840 --> 00:14:10.000]  我實實在在的告訴你們
[00:14:10.000 --> 00:14:11.760]  信的人有永生
[00:14:11.760 --> 00:14:14.480]  我就是生命的糧
[00:14:14.480 --> 00:14:19.040]  耶穌在這裡再一次強而有力的鄭重聲明
[00:14:19.040 --> 00:14:24.160]  儘管前幾節有很強的上帝主權工作
[00:14:24.160 --> 00:14:27.520]  人好像不用負責任
[00:14:27.520 --> 00:14:29.600]  上帝叫那些人來他就自動來了
[00:14:29.600 --> 00:14:32.480]  但是在這裡耶穌最後有一個邀請
[00:14:32.480 --> 00:14:33.440]  就是說
[00:14:33.440 --> 00:14:34.640]  邀請那些人
[00:14:34.640 --> 00:14:37.840]  你們要蒙上帝的教訓和引導來到我的面前
[00:14:37.840 --> 00:14:39.520]  他們在這裡也提出
[00:14:39.520 --> 00:14:41.440]  如果你不相信的話
[00:14:41.440 --> 00:14:44.400]  提出一個很嚴厲的警告
[00:14:44.400 --> 00:14:46.560]  在這裡的上下文
[00:14:46.560 --> 00:14:49.600]  是講到那些相信的人來到耶穌的面前
[00:14:49.600 --> 00:14:53.120]  不要以為是自己的功勞
[00:14:53.120 --> 00:14:56.960]  這是上帝給人的一個恩惠
[00:14:56.960 --> 00:15:00.080]  不要以為你來到耶穌面前是對耶穌的恩惠
[00:15:00.080 --> 00:15:02.080]  耶穌我來到你面前
[00:15:02.080 --> 00:15:03.760]  你就多幾個門徒
[00:15:03.760 --> 00:15:06.640]  我給更多的恩惠耶穌
[00:15:06.640 --> 00:15:08.000]  其實耶穌也說不是
[00:15:08.000 --> 00:15:10.240]  如果不是上帝引導你們來
[00:15:10.240 --> 00:15:13.280]  得著這個永恆的食物和生命
[00:15:13.280 --> 00:15:16.160]  你們將要面對永恆的審判
[00:15:16.160 --> 00:15:18.560]  所以你們來到我的面前
[00:15:18.560 --> 00:15:20.480]  是基於上帝的恩典
[00:15:20.480 --> 00:15:22.800]  他們可以來到耶穌面前
[00:15:22.800 --> 00:15:24.640]  得到這個永恆的生命
[00:15:24.640 --> 00:15:27.040]  這就是耶穌所說的
[00:15:27.040 --> 00:15:30.720]  我就是生命的糧的意思
[00:15:30.720 --> 00:15:32.960]  這一段經文
[00:15:32.960 --> 00:15:35.360]  很精簡的耶穌去表達
[00:15:35.360 --> 00:15:38.160]  他自己是生命的糧的意義
[00:15:38.160 --> 00:15:39.440]  究竟是什麼
[00:15:39.440 --> 00:15:40.560]  在這段經文裡面
[00:15:40.560 --> 00:15:42.800]  我想從三方面跟大家去思考
[00:15:42.800 --> 00:15:45.120]  究竟我們可以學習到什麼呢?
[00:15:45.120 --> 00:15:46.720]  第一方面就是
[00:15:46.720 --> 00:15:49.200]  耶穌在這裡很強調一件事情
[00:15:49.200 --> 00:15:51.680]  凡夫所引導吸引的人
[00:15:51.680 --> 00:15:53.680]  一定來到耶穌的面前
[00:15:53.680 --> 00:15:56.400]  接著耶穌也邀請一些人
[00:15:56.400 --> 00:15:59.040]  來到他的面前
[00:15:59.040 --> 00:16:01.040]  去相信他的身份
[00:16:01.040 --> 00:16:03.040]  相信他的教導
[00:16:03.040 --> 00:16:09.600]  當時有很多猶太人誤解和抵擋耶穌
[00:16:09.600 --> 00:16:13.120]  猶太人因為耶穌的出生
[00:16:13.120 --> 00:16:14.560]  你是約翰的兒子
[00:16:14.560 --> 00:16:15.600]  你是木匠的兒子
[00:16:15.600 --> 00:16:16.880]  你是卑微的人
[00:16:16.880 --> 00:16:19.840]  去質疑耶穌的彌賽的身份
[00:16:19.840 --> 00:16:22.320]  但是他們不清楚知道
[00:16:22.320 --> 00:16:24.160]  耶穌真實的身份是什麼
[00:16:24.160 --> 00:16:26.960]  他們只認得耶穌肉身的父親
[00:16:26.960 --> 00:16:29.600]  但是楊福音一開始就說
[00:16:29.600 --> 00:16:34.880]  耶穌的源頭不是在地上肉身的父母那裡
[00:16:34.880 --> 00:16:36.240]  太初有道
[00:16:36.240 --> 00:16:38.000]  道與神同在
[00:16:38.000 --> 00:16:40.960]  耶穌的源頭是和上帝同在
[00:16:40.960 --> 00:16:44.000]  他是上帝來到地上成為一個人
[00:16:44.000 --> 00:16:47.280]  今天我們會不會因著自己的偏見
[00:16:47.280 --> 00:16:51.200]  去輕視耶穌的教導
[00:16:51.200 --> 00:16:53.760]  或者質疑上帝的工作呢?
[00:16:53.760 --> 00:16:57.360]  在這裡究竟人去相信耶穌
[00:16:57.360 --> 00:16:58.880]  是人的選擇
[00:16:58.880 --> 00:17:01.440]  還是上帝自己的工作呢?
[00:17:01.440 --> 00:17:03.600]  如果是上帝的工作
[00:17:03.600 --> 00:17:06.640]  就是上帝按著你的頭
[00:17:06.640 --> 00:17:07.760]  要你來
[00:17:07.760 --> 00:17:12.640]  那麼人為什麼要為自己所作的去負責呢?
[00:17:12.640 --> 00:17:14.400]  我們都沒有選擇的自由
[00:17:14.400 --> 00:17:16.400]  信和不信都沒有自由的
[00:17:16.400 --> 00:17:22.720]  那麼我們為什麼要為自己所行的去負責呢?
[00:17:22.720 --> 00:17:24.480]  很多時候我們都問這個問題
[00:17:24.480 --> 00:17:25.520]  另一方面
[00:17:25.520 --> 00:17:26.960]  究竟人去相信耶穌
[00:17:26.960 --> 00:17:28.560]  究竟是人的選擇
[00:17:28.560 --> 00:17:29.600]  是我選擇的
[00:17:29.600 --> 00:17:30.960]  那就完全負責
[00:17:30.960 --> 00:17:34.000]  所以是沒有神任何的工作呢?
[00:17:34.000 --> 00:17:39.200]  這兩個問題其實在教會歷史當中
[00:17:39.200 --> 00:17:41.120]  都討論了很多千年的時間
[00:17:41.120 --> 00:17:43.600]  我相信我們沒有一個完全的答案
[00:17:43.600 --> 00:17:46.880]  不過我們看看無論從耶穌的表達
[00:17:46.880 --> 00:17:48.880]  從聖經的表達
[00:17:48.880 --> 00:17:50.880]  我們從另一個角度去看
[00:17:50.880 --> 00:17:52.720]  我們聖經在說
[00:17:52.720 --> 00:17:54.480]  我們死在罪中
[00:17:54.480 --> 00:17:56.160]  不知道自己有罪
[00:17:56.160 --> 00:17:58.560]  但是聖靈感動我們
[00:17:58.560 --> 00:18:00.880]  讓我們知道自己的罪惡
[00:18:00.880 --> 00:18:03.120]  幫助我們願意去悔改
[00:18:03.120 --> 00:18:06.160]  而且聖靈也住在我們的心中
[00:18:06.160 --> 00:18:07.280]  在聖經裡面
[00:18:07.280 --> 00:18:09.040]  兩個方面都有說
[00:18:09.040 --> 00:18:13.040]  人相信耶穌是上帝吸引人
[00:18:13.040 --> 00:18:14.800]  來到耶穌的面前
[00:18:14.800 --> 00:18:20.560]  但是也說人要選擇去相信跟從耶穌
[00:18:20.560 --> 00:18:21.680]  在這裡
[00:18:21.680 --> 00:18:24.080]  上帝的吸引
[00:18:24.080 --> 00:18:26.320]  是不否定人的責任
[00:18:26.320 --> 00:18:27.760]  到我這類來
[00:18:27.760 --> 00:18:29.360]  這是命令的語氣
[00:18:29.360 --> 00:18:30.240]  顯然
[00:18:30.240 --> 00:18:31.280]  去顯明一件事
[00:18:31.280 --> 00:18:34.080]  如果不是上帝開啟人的心
[00:18:34.080 --> 00:18:36.880]  人就不能夠真正的相信
[00:18:36.880 --> 00:18:40.160]  或者人根本不會自己去選擇
