
[00:00:00.000 --> 00:00:07.000]  我們分享傳道書的訊息
[00:02:44.000 --> 00:02:47.000]  聖誕假你想去哪裡玩
[00:02:47.000 --> 00:02:49.000]  或者你想要什麼禮物
[00:02:49.000 --> 00:02:54.000]  iPhone16還是Mac機
[00:02:54.000 --> 00:02:56.000]  你想怎樣
[00:02:56.000 --> 00:02:59.000]  兒子考試又不讀書
[00:02:59.000 --> 00:03:00.000]  你想怎樣
[00:03:00.000 --> 00:03:01.000]  想做乞丐
[00:03:01.000 --> 00:03:03.000]  小時候聽很多
[00:03:03.000 --> 00:03:05.000]  意思是
[00:03:05.000 --> 00:03:07.000]  父母雖然緊張你
[00:03:07.000 --> 00:03:09.000]  但你不讀書不乖
[00:03:09.000 --> 00:03:12.000]  可能顧客對服務員挑剔指責
[00:03:12.000 --> 00:03:14.000]  麻煩客人
[00:03:14.000 --> 00:03:15.000]  你想怎樣
[00:03:15.000 --> 00:03:18.000]  點杯飲有那麼多要求
[00:03:18.000 --> 00:03:21.000]  上司對下屬
[00:03:21.000 --> 00:03:25.000]  我們跟上帝的關係是否也會這樣
[00:03:25.000 --> 00:03:29.000]  上帝這麼虛空的世界
[00:03:29.000 --> 00:03:33.000]  上帝你想我怎樣
[00:03:33.000 --> 00:03:35.000]  可能埋怨
[00:03:35.000 --> 00:03:37.000]  我們希望
[00:03:37.000 --> 00:03:38.000]  經文中說
[00:03:38.000 --> 00:03:40.000]  求問上帝
[00:03:40.000 --> 00:03:42.000]  你的旨意最美好
[00:03:42.000 --> 00:03:44.000]  雖然你的世界虛空
[00:03:44.000 --> 00:03:45.000]  那麼多問題
[00:03:45.000 --> 00:03:47.000]  但你想我怎樣做
[00:03:47.000 --> 00:03:50.000]  合你的心意
[00:03:50.000 --> 00:03:52.000]  所以經文
[00:03:52.000 --> 00:03:55.000]  其實整個十一章七節開始
[00:03:55.000 --> 00:03:58.000]  到十二章十四節尾
[00:03:58.000 --> 00:04:00.000]  這是總結
[00:04:00.000 --> 00:04:03.000]  總結有兩個很重要很簡單的要點
[00:04:03.000 --> 00:04:05.000]  第一是當快樂
[00:04:05.000 --> 00:04:06.000]  當紀念主
[00:04:06.000 --> 00:04:09.000]  當快樂就是你要歡暢
[00:04:09.000 --> 00:04:11.000]  這是經文提及的字
[00:04:11.000 --> 00:04:13.000]  當快樂歡暢
[00:04:13.000 --> 00:04:15.000]  你的心歡暢
[00:04:15.000 --> 00:04:17.000]  第八節人活多年
[00:04:17.000 --> 00:04:19.000]  當快樂多年
[00:04:19.000 --> 00:04:20.000]  當上到黑暗日子
[00:04:20.000 --> 00:04:21.000]  因為這日子必多
[00:04:21.000 --> 00:04:23.000]  所以虛空
[00:04:23.000 --> 00:04:25.000]  少年人你在幼年時當快樂
[00:04:25.000 --> 00:04:26.000]  在幼年日子
[00:04:26.000 --> 00:04:28.000]  使你的心歡暢
[00:04:28.000 --> 00:04:29.000]  行你所願所行
[00:04:29.000 --> 00:04:31.000]  看你眼所愛好的
[00:04:31.000 --> 00:04:32.000]  第九節
[00:04:32.000 --> 00:04:35.000]  看到這裡也不錯
[00:04:35.000 --> 00:04:38.000]  但接著那句好像突然緊張
[00:04:38.000 --> 00:04:41.000]  卻要知道這一切是神必審問
[00:04:41.000 --> 00:04:43.000]  有點像對話
[00:04:43.000 --> 00:04:44.000]  你去吧
[00:04:44.000 --> 00:04:45.000]  夠膽你就去吧
[00:04:45.000 --> 00:04:47.000]  做吧
[00:04:47.000 --> 00:04:48.000]  你想做就去做
[00:04:48.000 --> 00:04:52.000]  但我相信聖經上帝這句話
[00:04:52.000 --> 00:04:54.000]  不是恐嚇我們
[00:04:54.000 --> 00:04:55.000]  審你
[00:04:55.000 --> 00:04:56.000]  罰你
[00:04:56.000 --> 00:04:59.000]  但我們先看七至十節
[00:04:59.000 --> 00:05:00.000]  有三點
[00:05:00.000 --> 00:05:02.000]  第一點是先肯定虛空
[00:05:02.000 --> 00:05:03.000]  第八節說
[00:05:03.000 --> 00:05:04.000]  這日子必多
[00:05:04.000 --> 00:05:06.000]  所以要來都是虛空
[00:05:06.000 --> 00:05:08.000]  聖經第十節也說
[00:05:08.000 --> 00:05:10.000]  因為一生的開端和幼年之時
[00:05:10.000 --> 00:05:12.000]  都是虛空的
[00:05:12.000 --> 00:05:14.000]  人就是虛空缺乏
[00:05:14.000 --> 00:05:18.000]  肯定上面一至十章不斷提
[00:05:18.000 --> 00:05:22.000]  一章開始已經說主題
[00:05:22.000 --> 00:05:24.000]  所以黑暗日子指壞
[00:05:24.000 --> 00:05:25.000]  死亡
[00:05:25.000 --> 00:05:26.000]  人老
[00:05:26.000 --> 00:05:27.000]  不能避免
[00:05:27.000 --> 00:05:32.000]  虛空就好像不知道
[00:05:32.000 --> 00:05:34.000]  好像氣煙霧風
[00:05:34.000 --> 00:05:38.000]  迷人的迷惘
[00:05:38.000 --> 00:05:39.000]  迷惘
[00:05:39.000 --> 00:05:40.000]  不清楚
[00:05:40.000 --> 00:05:42.000]  是這樣的
[00:05:42.000 --> 00:05:44.000]  甚至日光之下
[00:05:44.000 --> 00:05:46.000]  也是虛空
[00:05:46.000 --> 00:05:48.000]  第十節說很短暫
[00:05:48.000 --> 00:05:52.000]  人生是有些困惑
[00:05:52.000 --> 00:05:55.000]  年輕一點或年長一點
[00:05:55.000 --> 00:05:57.000]  都有你的角度
[00:05:57.000 --> 00:05:59.000]  有你的角色在經文裏
[00:05:59.000 --> 00:06:03.000]  第二點是人生短暫的困難
[00:06:03.000 --> 00:06:10.000]  但是神要人當快樂
[00:06:10.000 --> 00:06:15.000]  第七節說光是表示生命
[00:06:15.000 --> 00:06:17.000]  眼是指全人
[00:06:17.000 --> 00:06:19.000]  他說形能看見
[00:06:19.000 --> 00:06:21.000]  你仍然活著
[00:06:21.000 --> 00:06:24.000]  是要皆美的
[00:06:24.000 --> 00:06:26.000]  甜的意思
[00:06:26.000 --> 00:06:27.000]  蜂蜜
[00:06:27.000 --> 00:06:28.000]  甜
[00:06:28.000 --> 00:06:30.000]  你的生命是很喜悅
[00:06:30.000 --> 00:06:32.000]  很甘甜
[00:06:32.000 --> 00:06:35.000]  所以他後面說當快樂
[00:06:35.000 --> 00:06:36.000]  而這個當快樂
[00:06:36.000 --> 00:06:42.000]  我們知道在希伯來文講的原文
[00:06:42.000 --> 00:06:43.000]  是吩咐
[00:06:43.000 --> 00:06:45.000]  好像聖經新約講
[00:06:45.000 --> 00:06:47.000]  耶穌跟他說
[00:06:47.000 --> 00:06:49.000]  要常常喜樂
[00:06:49.000 --> 00:06:50.000]  保羅
[00:06:50.000 --> 00:06:52.000]  提醒
[00:06:52.000 --> 00:06:55.000]  他是一個吩咐命令
[00:06:55.000 --> 00:06:57.000]  或者用這個表達
[00:06:57.000 --> 00:06:58.000]  刻意去
[00:06:58.000 --> 00:07:00.000]  你應該要快樂
[00:07:00.000 --> 00:07:04.000]  這個不是享樂主義放縱
[00:07:04.000 --> 00:07:09.000]  他說人生是開心快樂的活著
[00:07:09.000 --> 00:07:13.000]  而有美好滿足的快樂
[00:07:13.000 --> 00:07:15.000]  所以第三點
[00:07:15.000 --> 00:07:17.000]  第九節下半節到第十節
[00:07:17.000 --> 00:07:19.000]  真正享受人生
[00:07:19.000 --> 00:07:22.000]  我用一個字
[00:07:22.000 --> 00:07:23.000]  敬畏神
[00:07:23.000 --> 00:07:25.000]  神必審問你
[00:07:25.000 --> 00:07:27.000]  上文下你講的
[00:07:27.000 --> 00:07:30.000]  其實是連繫敬畏神的意識
[00:07:30.000 --> 00:07:32.000]  人的美好
[00:07:32.000 --> 00:07:35.000]  面對虛空的世界
[00:07:35.000 --> 00:07:38.000]  但神的旨意仍然是要人當快樂
[00:07:38.000 --> 00:07:44.000]  神必審問你
[00:07:44.000 --> 00:07:46.000]  不是審判
[00:07:46.000 --> 00:07:47.000]  所以有時我們看這裏
[00:07:47.000 --> 00:07:50.000]  或者十二章會再講審問你
[00:07:50.000 --> 00:07:52.000]  不是立即我們想了
[00:07:52.000 --> 00:07:57.000]  或啟示錄審判定罪
[00:07:57.000 --> 00:08:00.000]  這個審問我嘗試
[00:08:00.000 --> 00:08:03.000]  比你們喜歡學
[00:08:03.000 --> 00:08:05.000]  一門手藝
[00:08:05.000 --> 00:08:06.000]  可能興趣
[00:08:06.000 --> 00:08:08.000]  運動也好
[00:08:08.000 --> 00:08:10.000]  或者專業
[00:08:10.000 --> 00:08:12.000]  有師傅培訓你
[00:08:12.000 --> 00:08:15.000]  教導你
[00:08:15.000 --> 00:08:17.000]  你學一件事會評估一下
[00:08:17.000 --> 00:08:19.000]  你達不達標
[00:08:19.000 --> 00:08:20.000]  做得靚不靚仔
[00:08:20.000 --> 00:08:22.000]  有朋友會拉肚臍
[00:08:22.000 --> 00:08:24.000]  拉到杯不像杯碟不像碟
[00:08:24.000 --> 00:08:26.000]  當然不合格
[00:08:26.000 --> 00:08:28.000]  他會教你
[00:08:28.000 --> 00:08:29.000]  你差點什麼
[00:08:29.000 --> 00:08:30.000]  用錯了什麼
[00:08:30.000 --> 00:08:33.000]  評估目的是什麼
[00:08:33.000 --> 00:08:35.000]  不是罰你
[00:08:35.000 --> 00:08:36.000]  不是罵你一頓
[00:08:36.000 --> 00:08:38.000]  弄得一團糞
[00:08:38.000 --> 00:08:40.000]  他會教你
[00:08:40.000 --> 00:08:42.000]  所以其實上帝在這裏說
[00:08:42.000 --> 00:08:44.000]  神必審問你
[00:08:44.000 --> 00:08:46.000]  應該用一個說法
[00:08:46.000 --> 00:08:48.000]  就是受神的管理
[00:08:48.000 --> 00:08:51.000]  敬畏神不是單單心而無行為
[00:08:51.000 --> 00:08:53.000]  後面經文會再提
[00:08:53.000 --> 00:08:54.000]  而是他的話語
[00:08:54.000 --> 00:08:55.000]  他的智慧
[00:08:55.000 --> 00:08:58.000]  使我們得著管理管治
[00:08:58.000 --> 00:09:01.000]  而變得更加對
[00:09:01.000 --> 00:09:02.000]  更加好
[00:09:02.000 --> 00:09:05.000]  你才當快樂
[00:09:05.000 --> 00:09:07.000]  有沒有人喜歡開車
[00:09:07.000 --> 00:09:08.000]  我不懂得開車
[00:09:08.000 --> 00:09:09.000]  如果喜歡開車
[00:09:09.000 --> 00:09:13.000]  有些人會享受開車的樂趣
[00:09:13.000 --> 00:09:15.000]  兜風
[00:09:15.000 --> 00:09:17.000]  但如果你學得不好
[00:09:17.000 --> 00:09:18.000]  撞車
[00:09:18.000 --> 00:09:20.000]  炒車
[00:09:20.000 --> 00:09:22.000]  會發生意外
[00:09:22.000 --> 00:09:23.000]  你會享受嗎
[00:09:23.000 --> 00:09:25.000]  你不是玩碰碰車
[00:09:25.000 --> 00:09:28.000]  碰碰車就要撞人
[00:09:28.000 --> 00:09:31.000]  如果你真的要有技術
[00:09:31.000 --> 00:09:35.000]  意思是師傅要教你安全
[00:09:35.000 --> 00:09:36.000]  你才能享受
[00:09:36.000 --> 00:09:38.000]  人生有很多困惑
[00:09:38.000 --> 00:09:40.000]  其實就是我們沒有敬畏神的時間
[00:09:40.000 --> 00:09:45.000]  慢慢失去了神給我們當快樂
[00:09:45.000 --> 00:09:48.000]  所以神必審問你
[00:09:48.000 --> 00:09:50.000]  其實是叫你快樂
[00:09:50.000 --> 00:09:51.000]  心去寬暢
[00:09:51.000 --> 00:09:55.000]  做你愛看的
[00:09:55.000 --> 00:09:57.000]  行你所願行的
[00:09:57.000 --> 00:09:58.000]  神審問你要管理
[00:09:58.000 --> 00:10:02.000]  因為十節說你要除掉受煩
[00:10:02.000 --> 00:10:08.000]  如果你沒有跟隨神的秩序
[00:10:08.000 --> 00:10:12.000]  你就有機會繼續受煩
[00:10:12.000 --> 00:10:15.000]  肉體的邪惡就會出現
[00:10:15.000 --> 00:10:17.000]  使你不能當快樂
[00:10:17.000 --> 00:10:19.000]  不能心寬暢
[00:10:19.000 --> 00:10:21.000]  所以他仍然強調
[00:10:21.000 --> 00:10:25.000]  雖然包著虛空的狀況
[00:10:25.000 --> 00:10:27.000]  但他第一件事總結
[00:10:27.000 --> 00:10:29.000]  就是當快樂
[00:10:29.000 --> 00:10:31.000]  第二個就是
[00:10:31.000 --> 00:10:34.000]  所以說真正享受人生要敬畏神
[00:10:34.000 --> 00:10:36.000]  快樂寬暢
[00:10:36.000 --> 00:10:38.000]  第二個就是當紀念主
[00:10:38.000 --> 00:10:40.000]  當紀念做你的主
[00:10:40.000 --> 00:10:43.000]  在第十二章一節說
[00:10:43.000 --> 00:10:44.000]  繼續延續說
[00:10:44.000 --> 00:10:47.000]  你趁年幼衰敗日子尚未來到
[00:10:47.000 --> 00:10:51.000]  其實一直在說那個狀況
[00:10:51.000 --> 00:10:52.000]  就是你衰敗日子
[00:10:52.000 --> 00:10:54.000]  毫無喜樂的日子
[00:10:54.000 --> 00:10:56.000]  臨近你就要開始
[00:10:56.000 --> 00:11:00.000]  或者要保持紀念你的上主
[00:11:00.000 --> 00:11:02.000]  意思是
[00:11:02.000 --> 00:11:05.000]  什麼是日子呢?
[00:11:05.000 --> 00:11:07.000]  其實紀念你的主就是
[00:11:07.000 --> 00:11:09.000]  讓你想起,憶記起
[00:11:09.000 --> 00:11:12.000]  你一生對神的那種信服和毀身
[00:11:12.000 --> 00:11:14.000]  衰敗就是困難
[00:11:14.000 --> 00:11:17.000]  行動很艱難的時候
[00:11:17.000 --> 00:11:21.000]  可能受傷、痛楚、剝奪、受苦
[00:11:21.000 --> 00:11:22.000]  這樣的意思
[00:11:22.000 --> 00:11:23.000]  簡單來說
[00:11:23.000 --> 00:11:26.000]  後面第二至第六節就說
[00:11:26.000 --> 00:11:30.000]  一個生命去到衰老、衰殘的情況
[00:11:30.000 --> 00:11:32.000]  之先你要早早醒
[00:11:32.000 --> 00:11:33.000]  不要敬畏神
[00:11:33.000 --> 00:11:35.000]  人追求喜樂人生
[00:11:35.000 --> 00:11:36.000]  是神的心意
[00:11:36.000 --> 00:11:39.000]  不過真正的喜樂就是指望和價值
[00:11:39.000 --> 00:11:42.000]  在乎認識這位創造的主
[00:11:42.000 --> 00:11:45.000]  衰敗就是你不能滿足到
[00:11:45.000 --> 00:11:49.000]  一些願望或期望的事情
[00:11:49.000 --> 00:11:55.000]  第二節開始就提到
[00:11:55.000 --> 00:11:57.000]  其實簡單來說
[00:11:57.000 --> 00:11:59.000]  這裡大致定調了
[00:11:59.000 --> 00:12:02.000]  第一節是一個嘆息
[00:12:02.000 --> 00:12:06.000]  毫無喜樂的時間
[00:12:06.000 --> 00:12:08.000]  開始進入晚年
[00:12:08.000 --> 00:12:10.000]  甚至步向死亡的境況
[00:12:10.000 --> 00:12:12.000]  所以以前提過
[00:12:12.000 --> 00:12:14.000]  有些人說傳道書
[00:12:14.000 --> 00:12:18.000]  你40歲前可能不是看得很明白
[00:12:18.000 --> 00:12:22.000]  不過在世界這麼加速我們成長
[00:12:22.000 --> 00:12:25.000]  有些我認識的30歲以下的年輕人
[00:12:25.000 --> 00:12:28.000]  我的心態已經去到50歲
[00:12:28.000 --> 00:12:33.000]  經過這麼多世界大變、疫情
[00:12:33.000 --> 00:12:36.000]  他覺得好像老了很多
[00:12:36.000 --> 00:12:39.000]  可能心態上令我們加速
[00:12:39.000 --> 00:12:46.000]  沒有我們年少時少年不知愁之味的狀況
[00:12:46.000 --> 00:12:48.000]  但這裡實在說
[00:12:48.000 --> 00:12:50.000]  亮光第二節就提到
[00:12:50.000 --> 00:12:54.000]  你開始喜樂消逝
[00:12:54.000 --> 00:12:58.000]  消失開始進入一種狀況
[00:12:58.000 --> 00:13:00.000]  不是很看得到
[00:13:00.000 --> 00:13:02.000]  第三節是看守房屋
[00:13:02.000 --> 00:13:04.000]  就是提到上身的肢體
[00:13:04.000 --> 00:13:07.000]  開始有驚恐的狀態
[00:13:07.000 --> 00:13:10.000]  有力的指下身肢體
[00:13:10.000 --> 00:13:13.000]  開始彎身、站不直也好
[00:13:13.000 --> 00:13:15.000]  健康的狀況
[00:13:15.000 --> 00:13:20.000]  推磨指到牙齒的進食
[00:13:20.000 --> 00:13:24.000]  開始的意思是說
[00:13:24.000 --> 00:13:25.000]  稀少什麼?
[00:13:25.000 --> 00:13:28.000]  影響飲食
[00:13:28.000 --> 00:13:29.000]  不要看輕
[00:13:29.000 --> 00:13:33.000]  除了食物健康、吸收營養
[00:13:33.000 --> 00:13:35.000]  影響情緒
[00:13:35.000 --> 00:13:38.000]  不能吃是很抑鬱的
[00:13:38.000 --> 00:13:41.000]  或者吃不到想吃、喜歡吃的東西
[00:13:41.000 --> 00:13:43.000]  窗戶向外看
[00:13:43.000 --> 00:13:45.000]  就是指眼睛開始視力衰退
[00:13:45.000 --> 00:13:48.000]  第四節老人的奧勞開始
[00:13:48.000 --> 00:13:51.000]  聽覺漸漸不太靈
[00:13:51.000 --> 00:13:53.000]  不要怪我們身邊的老友
[00:13:53.000 --> 00:13:54.000]  好像牛頭不對馬嘴
[00:13:54.000 --> 00:13:56.000]  他真的聽不到
[00:13:56.000 --> 00:13:59.000]  影響那種溝通
[00:13:59.000 --> 00:14:02.000]  其中一個狀況很多人都有
[00:14:02.000 --> 00:14:03.000]  也不一定是老年人
[00:14:03.000 --> 00:14:05.000]  就是醒不醒睡
[00:14:05.000 --> 00:14:07.000]  很容易醒
[00:14:07.000 --> 00:14:11.000]  有聲就會醒
[00:14:11.000 --> 00:14:13.000]  一叫人就起來
[00:14:13.000 --> 00:14:14.000]  半夜又醒
[00:14:14.000 --> 00:14:19.000]  早上有聲就會睡不好
[00:14:19.000 --> 00:14:21.000]  人的狀態是這樣
[00:14:21.000 --> 00:14:24.000]  如果你睡得很好就感謝神
[00:14:24.000 --> 00:14:27.000]  最後他說人所願都廢掉
[00:14:27.000 --> 00:14:31.000]  普遍很多解釋是性能力
[00:14:31.000 --> 00:14:34.000]  開始性慾減退
[00:14:34.000 --> 00:14:36.000]  其實這是生理狀況
[00:14:36.000 --> 00:14:38.000]  但可以闊一點說
[00:14:38.000 --> 00:14:40.000]  人所願的不單是性
[00:14:40.000 --> 00:14:42.000]  可能很多不同
[00:14:42.000 --> 00:14:46.000]  原文當然解釋多一點表達
[00:14:46.000 --> 00:14:53.000]  但我想說的是神做人的意欲
[00:14:53.000 --> 00:14:56.000]  一個需要的狀況
[00:14:56.000 --> 00:14:59.000]  表示你沒什麼興趣
[00:14:59.000 --> 00:15:04.000]  沒什麼意願都廢掉
[00:15:04.000 --> 00:15:06.000]  最後步向第二
[00:15:06.000 --> 00:15:08.000]  人歸他永遠的家
[00:15:08.000 --> 00:15:10.000]  吊喪在街上往來
[00:15:10.000 --> 00:15:13.000]  最後就是死亡
[00:15:13.000 --> 00:15:15.000]  哀悼
[00:15:15.000 --> 00:15:17.000]  說到這裡好像很灰
[00:15:17.000 --> 00:15:19.000]  但第七節你會看到
[00:15:19.000 --> 00:15:21.000]  塵土仍歸地
[00:15:21.000 --> 00:15:23.000]  靈仍歸於次靈的實
[00:15:23.000 --> 00:15:27.000]  其實這是很寫實的人生狀況
[00:15:27.000 --> 00:15:32.000]  我們年輕時快樂的想去看
[00:15:32.000 --> 00:15:36.000]  想去我們要去的地方是對的
[00:15:36.000 --> 00:15:39.000]  難道等我走不動才去嗎
[00:15:39.000 --> 00:15:41.000]  我去不了
[00:15:41.000 --> 00:15:45.000]  但他在說人生到一個階段
[00:15:45.000 --> 00:15:47.000]  都是直接上文說
[00:15:47.000 --> 00:15:49.000]  都是虛空
[00:15:49.000 --> 00:15:51.000]  都是會這樣
[00:15:51.000 --> 00:15:53.000]  特別第七節提醒我們
[00:15:53.000 --> 00:15:54.000]  塵土仍歸於地
[00:15:54.000 --> 00:15:56.000]  靈仍歸於次靈的實
[00:15:56.000 --> 00:15:59.000]  死亡使身體歸於塵土
[00:15:59.000 --> 00:16:03.000]  但靈是指從神而來的歸屬
[00:16:03.000 --> 00:16:07.000]  死後的生命的需要
[00:16:07.000 --> 00:16:08.000]  所以我們有時說
[00:16:08.000 --> 00:16:10.000]  信耶穌全福音都很強調
[00:16:10.000 --> 00:16:12.000]  我們不是說對今生厭世
[00:16:12.000 --> 00:16:14.000]  對今生沒有價值
[00:16:14.000 --> 00:16:15.000]  不是的,反過來
[00:16:15.000 --> 00:16:18.000]  神做今生日光之下
[00:16:18.000 --> 00:16:19.000]  我們可以需要
[00:16:19.000 --> 00:16:22.000]  他甚至吩咐我們要當快樂
[00:16:22.000 --> 00:16:26.000]  但不要忘記要紀念主
[00:16:26.000 --> 00:16:28.000]  他兩樣都要並行
[00:16:28.000 --> 00:16:29.000]  反過來
[00:16:29.000 --> 00:16:32.000]  你當紀念主才使你真正當快樂
[00:16:32.000 --> 00:16:36.000]  我們有一個更確實的盼望
[00:16:36.000 --> 00:16:41.000]  我甚至專家常常感恩那種圓滿
[00:16:41.000 --> 00:16:44.000]  那種真正的滿足
[00:16:44.000 --> 00:16:46.000]  生老病死
[00:16:46.000 --> 00:16:48.000]  我們服侍有多一些機會
[00:16:48.000 --> 00:16:51.000]  遠射、醫院探訪、接觸
[00:16:51.000 --> 00:16:53.000]  體會、活著
[00:16:53.000 --> 00:16:55.000]  怎樣有意義呢?
[00:16:55.000 --> 00:16:57.000]  當紀念你的主
[00:16:57.000 --> 00:17:00.000]  傳道書說要敬畏神
[00:17:00.000 --> 00:17:03.000]  敬畏神是怎樣呢?
[00:17:03.000 --> 00:17:06.000]  我覺得上星期收到一份禮物
[00:17:06.000 --> 00:17:07.000]  提醒我自己
[00:17:07.000 --> 00:17:11.000]  很多時候我們說福音是一份禮物
[00:17:11.000 --> 00:17:14.000]  我們都接受了耶穌
[00:17:14.000 --> 00:17:17.000]  很經歷那種真正的平安和喜樂
[00:17:17.000 --> 00:17:21.000]  上星期我收到一份禮物
[00:17:21.000 --> 00:17:24.000]  星期六晚有信徒
[00:17:24.000 --> 00:17:27.000]  要為他爸爸祈禱
[00:17:27.000 --> 00:17:30.000]  因為入了醫院四天
[00:17:30.000 --> 00:17:33.000]  發燒、迷糊
[00:17:33.000 --> 00:17:35.000]  本身都有重病
[00:17:35.000 --> 00:17:40.000]  很想他順主和平安
[00:17:40.000 --> 00:17:45.000]  我們那晚祈禱心裡都很乖
[00:17:45.000 --> 00:17:49.000]  到早上都為這件事禱告
[00:17:49.000 --> 00:17:52.000]  出門前
[00:17:52.000 --> 00:17:57.000]  星期六已經決定星期日去探望他
[00:17:57.000 --> 00:18:00.000]  希望跟他分享福音
[00:18:00.000 --> 00:18:05.000]  送他基督最寶貴的禮物
[00:18:05.000 --> 00:18:07.000]  但如果你去探訪
[00:18:07.000 --> 00:18:10.000]  醫院是一個很忙碌的地方
[00:18:10.000 --> 00:18:12.000]  你不順利
[00:18:12.000 --> 00:18:13.000]  甚至有些難阻
[00:18:13.000 --> 00:18:14.000]  我們試過很多次
[00:18:14.000 --> 00:18:17.000]  邀請他照耶穌
[00:18:17.000 --> 00:18:20.000]  然後突然照X光
[00:18:20.000 --> 00:18:23.000]  所有人離開
[00:18:24.000 --> 00:18:28.000]  你是想在剛才最精彩
[00:18:28.000 --> 00:18:31.000]  最重要的時間
[00:18:31.000 --> 00:18:33.000]  有些攻擊
[00:18:33.000 --> 00:18:35.000]  所以不要看輕一個人
[00:18:35.000 --> 00:18:36.000]  順主決志
[00:18:36.000 --> 00:18:38.000]  你真的要順
[00:18:38.000 --> 00:18:40.000]  但很感恩那次
[00:18:40.000 --> 00:18:46.000]  我帶頂水的氣命
[00:18:46.000 --> 00:18:48.000]  我甚至憑信心
[00:18:48.000 --> 00:18:50.000]  洗禮
[00:18:50.000 --> 00:18:52.000]  不知是否辦一時機
[00:18:52.000 --> 00:18:54.000]  早上崇拜完
[00:18:54.000 --> 00:18:57.000]  跟家人一起
[00:18:57.000 --> 00:19:00.000]  頂姐妹一起為他祈禱
[00:19:00.000 --> 00:19:01.000]  迫切祈禱
[00:19:01.000 --> 00:19:03.000]  求神思恩憐憫
[00:19:03.000 --> 00:19:04.000]  就算沒有X光
[00:19:04.000 --> 00:19:06.000]  可能他睡著了
[00:19:06.000 --> 00:19:08.000]  叫不醒
