
[00:00:00.000 --> 00:00:05.500]  今天我們繼續地領受《詩圖行傳》裏面寶貴的信息
[00:04:26.400 --> 00:04:29.300]  這是非常重要的一個因素
[00:04:29.300 --> 00:04:33.700]  今天很多的基督徒和非基督徒沒有來往
[00:04:33.700 --> 00:04:36.200]  那麼這樣怎麼能夠得人呢?
[00:04:36.200 --> 00:04:41.900]  基督徒應該費時間和非基督徒有來往
[00:04:41.900 --> 00:04:47.100]  這樣才能夠透過解除蔣復英傳達給他們
[00:04:47.100 --> 00:04:54.600]  同時在交往之中必須流露出來在竹林裏的喜樂
[00:04:54.600 --> 00:04:58.700]  好像當時的門徒常常讚美神
[00:04:58.700 --> 00:05:03.500]  這就表示他們心中充滿了樹林的鼠天的喜樂
[00:05:03.500 --> 00:05:06.400]  這就感動了他們所解除的人
[00:05:06.400 --> 00:05:10.700]  因此得救的人天天增加
[00:05:10.700 --> 00:05:17.100]  現在看下面一處的經文是在第四章第四節
[00:05:17.100 --> 00:05:23.900]  但聽到之人有許多信的南丁的數目約到五千
[00:05:23.900 --> 00:05:28.900]  爲什麼當時有這樣多的人蔘加教會
[00:05:28.900 --> 00:05:34.100]  接受主耶穌基督進入救恩之中呢?
[00:05:34.100 --> 00:05:39.300]  這個原因是在上文所清楚告訴我們的
[00:05:39.300 --> 00:05:49.300]  當時彼得與約翰在門口用神蹟醫治了一個瘸腿的乞丐
[00:05:49.300 --> 00:05:53.900]  當週圍的人看見這個神蹟發生的時候
[00:05:53.900 --> 00:05:58.600]  他們就來高舉彼得和約翰
[00:05:58.600 --> 00:06:03.100]  但是他們兩個人將榮耀都歸給主耶穌
[00:06:03.100 --> 00:06:07.300]  他們說:並不是我們憑着自己的力量
[00:06:07.300 --> 00:06:10.300]  使這個人得到醫治能夠行走
[00:06:10.300 --> 00:06:14.700]  我們乃是奉耶穌基督的名醫治他
[00:06:14.700 --> 00:06:19.100]  是主醫治他,不是我們醫治他
[00:06:19.100 --> 00:06:21.100]  他們就乘着這個機會
[00:06:21.100 --> 00:06:25.900]  把耶穌基督的救恩向周圍的人傳講
[00:06:25.900 --> 00:06:29.100]  那些人看見了神蹟的能力
[00:06:29.100 --> 00:06:32.100]  又聽見了賦雲的清楚的傳講
[00:06:32.100 --> 00:06:33.500]  他們就接受了
[00:06:33.500 --> 00:06:37.500]  他們就悔改認罪信主
[00:06:37.500 --> 00:06:40.300]  在這裏我們看見
[00:06:40.300 --> 00:06:43.900]  行神蹟的能力是很重要
[00:06:43.900 --> 00:06:45.900]  神蹟的能力
[00:06:45.900 --> 00:06:47.300]  司徒時代有
[00:06:47.300 --> 00:06:49.100]  今天我們也有
[00:06:49.100 --> 00:06:51.700]  因爲是主行的神蹟
[00:06:51.700 --> 00:06:53.700]  而主是不改變的
[00:06:53.700 --> 00:06:56.900]  他在兩千年以前能夠行神蹟
[00:06:56.900 --> 00:07:00.900]  今天仍然能夠行神蹟
[00:07:00.900 --> 00:07:03.100]  有的基督徒認爲
[00:07:03.100 --> 00:07:05.700]  神蹟的時代已經過去了
[00:07:05.700 --> 00:07:07.500]  那是不合聖經的
[00:07:07.500 --> 00:07:11.500]  我們在聖經裏面找不出任何的根據說
[00:07:11.500 --> 00:07:14.100]  神蹟的時代已經過去了
[00:07:14.100 --> 00:07:16.700]  我們不要自己限制自己
[00:07:16.700 --> 00:07:19.100]  讓我們繼續地憑信心
[00:07:19.100 --> 00:07:21.300]  仰望主、求主
[00:07:21.300 --> 00:07:24.500]  把同樣的能力賜給我們
[00:07:24.500 --> 00:07:27.300]  讓我們在這個末世的時代裏面
[00:07:27.300 --> 00:07:29.700]  也有行神蹟的能力
[00:07:29.700 --> 00:07:33.500]  我相信如果我們是爲了復因
[00:07:33.500 --> 00:07:35.100]  爲了救人
[00:07:35.100 --> 00:07:37.300]  而求神蹟的能力的話
[00:07:37.300 --> 00:07:39.100]  神願意賜給我們
[00:07:39.100 --> 00:07:41.500]  但是我們要記得
[00:07:41.500 --> 00:07:44.100]  當我們得了這個能力的時候
[00:07:44.100 --> 00:07:46.900]  要效法彼得和約翰
[00:07:46.900 --> 00:07:50.300]  將一切的榮耀都歸給主
[00:07:50.300 --> 00:07:53.500]  沒有強奪神的榮耀
[00:07:53.500 --> 00:07:55.500]  這是非常重要的
[00:07:55.500 --> 00:07:57.500]  不然神就不敢
[00:07:57.500 --> 00:08:01.500]  把行神蹟的能力賜給我們了
[00:08:01.500 --> 00:08:10.500]  下面一處的經文是在第五章第十四節
[00:08:10.500 --> 00:08:13.900]  第五章第十四節
[00:08:13.900 --> 00:08:20.300]  "信而歸主的人,月法增添,連男帶女很多"
[00:08:20.300 --> 00:08:22.300]  這是教會增長
[00:08:22.300 --> 00:08:25.100]  爲什麼當時有這樣的發展呢?
[00:08:25.100 --> 00:08:29.100]  上面一節告訴我們這樣說
[00:08:29.100 --> 00:08:33.500]  "其餘的人,沒有一個敢鐵徑他們
[00:08:33.500 --> 00:08:36.500]  百姓卻尊重他們"
[00:08:36.500 --> 00:08:38.500]  當時的教會的領袖
[00:08:38.500 --> 00:08:41.300]  受一般的百姓的尊重
[00:08:41.300 --> 00:08:43.700]  因爲他們有很好的品格
[00:08:43.700 --> 00:08:46.100]  這是一個美好的見證
[00:08:46.100 --> 00:08:48.500]  所以那一般的人
[00:08:48.500 --> 00:08:50.500]  重視他們
[00:08:50.500 --> 00:08:53.700]  願意聽他們來宣講復因
[00:08:53.700 --> 00:08:55.700]  今天也是一樣
[00:08:55.700 --> 00:08:58.700]  在教會領導的弟兄姊妹們
[00:08:58.700 --> 00:09:03.700]  必須很小心自己的品行
[00:09:03.700 --> 00:09:09.500]  必須有正義、聖潔、慈愛的表現
[00:09:09.500 --> 00:09:12.500]  這樣就能得到別人的尊重
[00:09:12.500 --> 00:09:13.500]  受尊重以後
[00:09:13.500 --> 00:09:14.700]  無論講什麼
[00:09:14.700 --> 00:09:16.300]  就有果效
[00:09:16.300 --> 00:09:19.700]  能夠得到人的注意和接納
[00:09:19.700 --> 00:09:21.700]  這是非常重要的
[00:09:21.700 --> 00:09:24.500]  不但教會的領袖應該如此
[00:09:24.500 --> 00:09:27.100]  每一個爲着做見證的基督徒
[00:09:27.100 --> 00:09:30.100]  都應該注意這一點
[00:09:30.100 --> 00:09:35.300]  這是屬靈的力量的來源
[00:09:35.300 --> 00:09:36.900]  下面一處的經文
[00:09:36.900 --> 00:09:39.900]  是在第六章第一節
[00:09:39.900 --> 00:09:40.900]  這裏說
[00:09:40.900 --> 00:09:44.100]  "那時門徒增多"
[00:09:44.100 --> 00:09:46.300]  什麼時候門徒增多呢?
[00:09:46.300 --> 00:09:49.900]  "那時"兩個字是指着上文說的
[00:09:49.900 --> 00:09:51.700]  上文告訴我們
[00:09:51.700 --> 00:09:55.700]  當時師徒們受了棍打
[00:09:55.700 --> 00:09:58.100]  爲了祖的緣故受逼迫
[00:09:58.100 --> 00:10:01.100]  但是他們被打以後
[00:10:01.100 --> 00:10:03.100]  有什麼反應呢?
[00:10:03.100 --> 00:10:07.300]  上文第五章四十一節這樣說
[00:10:07.300 --> 00:10:10.900]  他們離開公會心裏歡喜
[00:10:10.900 --> 00:10:15.300]  因被算是配爲這名受辱
[00:10:15.300 --> 00:10:18.500]  他們就每日在店裏、在家裏
[00:10:18.500 --> 00:10:20.100]  不住地教訓人
[00:10:20.100 --> 00:10:21.500]  傳耶穌是基督
[00:10:21.500 --> 00:10:25.700]  跟着說"那時門徒增多"
[00:10:25.700 --> 00:10:28.500]  "門徒增多"是因爲師徒們
[00:10:28.500 --> 00:10:30.700]  他們在被迫之下
[00:10:30.700 --> 00:10:33.900]  有非常大的膽量
[00:10:33.900 --> 00:10:36.100]  非常有信心的表現
[00:10:36.100 --> 00:10:37.500]  而且這裏說
[00:10:37.500 --> 00:10:40.300]  他們在被迫之中心裏歡喜
[00:10:40.300 --> 00:10:42.700]  這種表現真是動人
[00:10:42.700 --> 00:10:44.900]  叫許多人吸氣
[00:10:44.900 --> 00:10:47.300]  就大大地注意他們
[00:10:47.300 --> 00:10:50.500]  因此就歸向基督了
[00:10:50.500 --> 00:10:53.500]  他們越受逼迫就越有能力
[00:10:53.500 --> 00:10:55.100]  他們越受困難
[00:10:55.100 --> 00:10:56.900]  他們就越歡喜
[00:10:56.900 --> 00:10:58.100]  因爲他們認爲
[00:10:58.100 --> 00:11:01.100]  能夠爲祖父代駕受逼迫
[00:11:01.100 --> 00:11:02.300]  是有福的
[00:11:02.300 --> 00:11:03.500]  是他們的榮耀
[00:11:03.500 --> 00:11:04.700]  是他們的冠冕
[00:11:04.700 --> 00:11:09.100]  最終的心態真是蠻有能力
[00:11:09.100 --> 00:11:10.500]  是動人的
[00:11:10.500 --> 00:11:12.900]  難怪當時很多的人
[00:11:12.900 --> 00:11:15.700]  受感動而歸祥主了
[00:11:15.700 --> 00:11:17.500]  下面一出的經文
[00:11:17.500 --> 00:11:20.300]  還是在第六章第七節
[00:11:20.300 --> 00:11:22.700]  第六章第七節這樣說
[00:11:22.700 --> 00:11:25.300]  神的道興旺起來
[00:11:25.300 --> 00:11:29.300]  在耶路撒冷門徒數目加增的甚多
[00:11:29.300 --> 00:11:32.700]  也有許多祭司信從了這道
[00:11:32.700 --> 00:11:35.900]  不但普通的百姓信主
[00:11:35.900 --> 00:11:38.700]  連祭司猶太教的祭司
[00:11:38.700 --> 00:11:41.300]  也悔改接受了基督
[00:11:41.300 --> 00:11:44.700]  這是很特殊的現象
[00:11:44.700 --> 00:11:48.300]  爲什麼神的道這樣興旺起來呢?
[00:11:48.300 --> 00:11:51.100]  在上文告訴我們
[00:11:51.100 --> 00:11:56.500]  當時師徒們他們拔定禱告傳道
[00:11:56.500 --> 00:12:00.700]  是他們一切的工作中最重要的兩項
[00:12:00.700 --> 00:12:04.300]  所以他們把最重要的放在第一位
[00:12:04.300 --> 00:12:08.900]  不讓任何其他的普通的事物來攔阻
[00:12:08.900 --> 00:12:14.100]  來減少他們禱告和傳道的時間和精神
[00:12:14.100 --> 00:12:18.300]  他們把最重要的放在最重要的地位上
[00:12:18.300 --> 00:12:21.300]  這樣他們就不會荒廢時間
[00:12:21.300 --> 00:12:24.700]  不會消耗精力在次要的事上
[00:12:24.700 --> 00:12:26.700]  這是很重要的
[00:12:26.700 --> 00:12:27.700]  換句話說
[00:12:27.700 --> 00:12:34.100]  他們不讓任何的事來減少他們傳福音的時間
[00:12:34.100 --> 00:12:37.500]  來減少他們禱告的時間
[00:12:37.500 --> 00:12:41.300]  因爲有這樣的有焦點的領袖
[00:12:41.300 --> 00:12:44.500]  所以他們的工作大有果效
[00:12:44.500 --> 00:12:46.700]  他們工作神要工作
[00:12:46.700 --> 00:12:48.100]  他們努力傳道
[00:12:48.100 --> 00:12:51.500]  神也透過他們的禱告來工作
[00:12:51.500 --> 00:12:54.100]  奇妙的作爲不斷地彰顯
[00:12:54.100 --> 00:12:57.300]  因此神的道興旺起來
[00:12:57.300 --> 00:12:59.500]  連祭司也信了主了
[00:12:59.500 --> 00:13:03.300]  今天我們也必須學這個功課
[00:13:03.300 --> 00:13:07.700]  讓我們永遠把傳福音和禱告放在第一位
[00:13:07.700 --> 00:13:11.100]  不讓任何其他的事來影響我們
[00:13:11.100 --> 00:13:13.100]  來攔住我們
[00:13:13.100 --> 00:13:17.500]  我們看下面一處的經文
[00:13:17.500 --> 00:13:22.100]  是在第九章第31節
[00:13:22.100 --> 00:13:24.300]  第九章31節
[00:13:24.300 --> 00:13:29.700]  那時猶太、加利利、撒瑪利亞各處的教會都得平安
[00:13:29.700 --> 00:13:34.300]  被建立凡是敬畏主蒙聖靈的安慰
[00:13:34.300 --> 00:13:36.300]  人數就增多了
[00:13:36.300 --> 00:13:38.300]  人數就增多了
[00:13:38.300 --> 00:13:40.700]  這是教會增長
[00:13:40.700 --> 00:13:42.100]  爲什麼增長呢?
[00:13:42.100 --> 00:13:45.900]  在這裏提到一個因素是我們要注意的
[00:13:45.900 --> 00:13:51.100]  就是這些地方的教會都被建立
[00:13:51.100 --> 00:13:52.100]  換句話說
[00:13:52.100 --> 00:13:53.500]  他們不但信了主
[00:13:53.500 --> 00:13:56.900]  而且他們的靈性也被建立起來
[00:13:56.900 --> 00:13:58.700]  他們的信仰有根基
[00:13:58.700 --> 00:14:00.700]  他們的靈性有根基
[00:14:00.700 --> 00:14:02.900]  他們與主的關係有根基
[00:14:02.900 --> 00:14:04.700]  他們的禱告有根基
[00:14:04.700 --> 00:14:07.700]  他們的信心有根基
[00:14:07.700 --> 00:14:10.100]  這樣他們就永不動搖
[00:14:10.100 --> 00:14:14.100]  有了疏靈的基礎才能夠增長
[00:14:14.100 --> 00:14:16.100]  就好像建造房子一樣
[00:14:16.100 --> 00:14:18.300]  如果還沒有打好基礎
[00:14:18.300 --> 00:14:20.900]  怎麼可以建造上蓋呢?
[00:14:20.900 --> 00:14:23.300]  我們的靈性也是一樣
[00:14:23.300 --> 00:14:28.300]  我們必須在信主以後追求靈性的長進
[00:14:28.300 --> 00:14:31.300]  對主的話有清楚的認識
[00:14:31.300 --> 00:14:33.500]  讓主的話在我們裏面打根
[00:14:33.500 --> 00:14:36.100]  就讓我們在主的話裏面打根
[00:14:36.100 --> 00:14:39.100]  這樣我們一步一步地被建立起來
[00:14:39.100 --> 00:14:43.100]  我們就能夠在教會里起大的作用
[00:14:43.100 --> 00:14:44.700]  對救的人增加了
[00:14:44.700 --> 00:14:46.300]  愛住的人增加了
[00:14:46.300 --> 00:14:48.100]  禱告的人增加了
[00:14:48.100 --> 00:14:50.900]  整個的教會的實力增加了
[00:14:50.900 --> 00:14:52.100]  智增加
[00:14:52.100 --> 00:14:54.900]  量也跟着增加
[00:14:54.900 --> 00:14:58.100]  下面一處的經文
[00:14:58.100 --> 00:15:01.100]  是在第十一章
[00:15:01.100 --> 00:15:03.300]  第二十節
[00:15:03.300 --> 00:15:05.900]  十一章二十節
[00:15:05.900 --> 00:15:08.900]  但其中有居庇祿和孤立奈人
[00:15:08.900 --> 00:15:10.700]  他們到了安提阿
[00:15:10.700 --> 00:15:15.100]  也向西利尼人傳講主耶穌
[00:15:15.100 --> 00:15:16.300]  二十一節
[00:15:16.300 --> 00:15:17.900]  如與他們同在
[00:15:17.900 --> 00:15:20.700]  信而歸主的人就很多了
[00:15:20.700 --> 00:15:23.300]  信而歸主的人就很多了
[00:15:23.300 --> 00:15:25.300]  這是教會的增長
[00:15:25.300 --> 00:15:26.500]  爲什麼增長呢?
[00:15:26.500 --> 00:15:29.100]  這裏提到一個很重要的原因
[00:15:29.100 --> 00:15:34.300]  就是當時在耶路撒冷教會受逼迫的時候
[00:15:34.300 --> 00:15:37.100]  許多的信徒就逃亡
[00:15:37.100 --> 00:15:40.300]  他們四散到不同的城市去
[00:15:40.300 --> 00:15:42.500]  他們受過了訓練
[00:15:42.500 --> 00:15:44.700]  能夠爲主做見證
[00:15:44.700 --> 00:15:47.100]  他們知道他們信的是誰
[00:15:47.100 --> 00:15:49.300]  有清楚的信仰的基礎
[00:15:49.300 --> 00:15:52.100]  所以他們能夠隨走隨講
[00:15:52.100 --> 00:15:54.300]  無論逃難到什麼地方
[00:15:54.300 --> 00:15:56.700]  就在什麼地方傳福音
[00:15:56.700 --> 00:15:58.100]  他們到了哪裏
[00:15:58.100 --> 00:16:01.500]  福音也跟着他們到了哪裏
[00:16:01.500 --> 00:16:04.700]  所以信而歸主的人就很多了
[00:16:04.700 --> 00:16:06.700]  這個因素就是說
[00:16:06.700 --> 00:16:11.500]  所有基督徒必須學習爲主做見證
[00:16:11.500 --> 00:16:13.500]  都必須受訓練
[00:16:13.500 --> 00:16:15.300]  自己的信仰有根基
[00:16:15.300 --> 00:16:19.100]  而且要學習如何爲主做見證
[00:16:19.100 --> 00:16:21.900]  能夠一有機會就抓住機會
[00:16:21.900 --> 00:16:24.700]  把自己的信仰介紹給別人
[00:16:24.700 --> 00:16:27.300]  熟悉主的話語
[00:16:27.300 --> 00:16:29.500]  當主開傳道的門的時候
[00:16:29.500 --> 00:16:31.700]  立刻就能夠用適當的話
[00:16:31.700 --> 00:16:32.900]  把自己說信的
[00:16:32.900 --> 00:16:35.300]  透過自己的見證的經歷
[00:16:35.300 --> 00:16:36.900]  傳講給別人
[00:16:36.900 --> 00:16:40.500]  這樣必然有這裏所說的結果
[00:16:40.500 --> 00:16:44.700]  就是信而歸主的人就很多了
[00:16:44.700 --> 00:16:48.900]  下面的一段經文是在同一章
[00:16:48.900 --> 00:16:51.900]  第十一章第二十四節
[00:16:51.900 --> 00:16:54.100]  二十四節這樣說
[00:16:54.100 --> 00:16:56.500]  這巴拿巴原是個好人
[00:16:56.500 --> 00:16:59.300]  被聖靈充滿大有信心
[00:16:59.300 --> 00:17:03.300]  於是有許多人歸服了主
[00:17:03.300 --> 00:17:04.500]  這裏提到
[00:17:04.500 --> 00:17:07.700]  安提阿的教會有一個很好的領袖
[00:17:07.700 --> 00:17:09.500]  就是巴拿巴
[00:17:09.500 --> 00:17:12.700]  巴拿巴被聖靈充滿大有信心
[00:17:12.700 --> 00:17:15.700]  於是許多人歸服了主
[00:17:15.700 --> 00:17:19.300]  他是被聖靈充滿的人
[00:17:19.300 --> 00:17:20.900]  他也是個好人
[00:17:20.900 --> 00:17:22.700]  就是有好的品格
[00:17:22.700 --> 00:17:25.100]  他也大有信心
[00:17:25.100 --> 00:17:28.100]  因此很多的人歸順了主
[00:17:28.100 --> 00:17:31.300]  我們在這裏特別注意信心
[00:17:31.300 --> 00:17:33.900]  教會的領袖必須有信心
[00:17:33.900 --> 00:17:34.900]  如果沒有信心
[00:17:34.900 --> 00:17:38.300]  就不能帶領弟兄姊妹們有信心
[00:17:38.300 --> 00:17:40.900]  一個沒有信心的教會的領袖
[00:17:40.900 --> 00:17:43.300]  一定產生一些沒有信心的
[00:17:43.300 --> 00:17:45.700]  弟兄姊妹會有
[00:17:45.700 --> 00:17:47.300]  所以我們要禱告
[00:17:47.300 --> 00:17:53.300]  要求神在每一個教會的團聚的地方
[00:17:53.300 --> 00:17:55.500]  興起書林的領袖
[00:17:55.500 --> 00:17:57.900]  是大有信心的領袖
[00:17:57.900 --> 00:18:00.100]  他們走的路是信心的路
[00:18:00.100 --> 00:18:05.300]  他們傳教的信息是信心的信息
[00:18:05.300 --> 00:18:06.700]  他們有了信心
[00:18:06.700 --> 00:18:08.300]  就透過聖靈的工作
[00:18:08.300 --> 00:18:10.100]  把信心流露出去
[00:18:10.100 --> 00:18:12.500]  影響別人建立別人
[00:18:12.500 --> 00:18:15.900]  結果他所帶領的那一個教會
[00:18:15.900 --> 00:18:17.900]  就有信心的表現
[00:18:17.900 --> 00:18:19.700]  有了信心的表現
[00:18:19.700 --> 00:18:22.100]  就許多人歸服了主
[00:18:22.100 --> 00:18:24.500]  這是巴拿巴的好的榜樣
[00:18:24.500 --> 00:18:27.500]  是我們值得注意學習追求的
[00:18:27.500 --> 00:18:29.300]  我們向神求信心
[00:18:29.300 --> 00:18:30.300]  神就賜下
[00:18:30.300 --> 00:18:33.900]  我們向神求興起教會里面
[00:18:33.900 --> 00:18:35.700]  更好的領袖
[00:18:35.700 --> 00:18:39.100]  這樣教會就會增長髮展
[00:18:39.100 --> 00:18:41.900]  我們再看下面一處的經文
[00:18:41.900 --> 00:18:44.700]  是在第十二章二十四節
[00:18:44.700 --> 00:18:45.700]  這裏說
[00:18:45.700 --> 00:18:47.900]  神的道日漸興旺
[00:18:47.900 --> 00:18:50.100]  越發廣傳
[00:18:50.100 --> 00:18:52.500]  這是教會增長
[00:18:52.500 --> 00:18:54.100]  爲什麼增長呢?
[00:18:54.100 --> 00:18:55.700]  上文告訴我們
[00:18:55.700 --> 00:19:00.700]  當時教會受西六王的逼迫
[00:19:00.700 --> 00:19:06.500]  而弟兄姊妹們就切切地爲教會禱告
[00:19:06.500 --> 00:19:09.300]  他們同心合一地禱告
[00:19:09.300 --> 00:19:12.500]  就引起神行神蹟
[00:19:12.500 --> 00:19:18.500]  把彼得從差不多必死的情況裏面拯救出來
[00:19:18.500 --> 00:19:20.700]  結果轉危爲安
[00:19:20.700 --> 00:19:23.300]  轉衰爲強
[00:19:23.300 --> 00:19:24.900]  這是禱告的果效
[00:19:24.900 --> 00:19:27.500]  我們要學習禱告
[00:19:27.500 --> 00:19:29.100]  我們要把一切
[00:19:29.100 --> 00:19:31.700]  藉着禱告教在神的手中
[00:19:31.700 --> 00:19:34.300]  一個不禱告的教會是個沒有能力
[00:19:34.300 --> 00:19:35.900]  沒有效果的教會
[00:19:35.900 --> 00:19:37.700]  一個多禱告的教會
[00:19:37.700 --> 00:19:39.500]  就多領受神的恩典
[00:19:39.500 --> 00:19:43.100]  少禱告的教會就少領受神的恩典
[00:19:43.100 --> 00:19:46.500]  我們必須效仿當日耶路撒冷的教會
[00:19:46.500 --> 00:19:48.300]  全教會的弟兄姊妹
[00:19:48.300 --> 00:19:50.900]  切切在神的面前禱告
[00:19:50.900 --> 00:19:53.900]  結果教會興旺發展
[00:19:53.900 --> 00:19:58.700]  今天很容易想用許多人爲的方法
[00:19:58.700 --> 00:20:00.100]  去讓教會發展
[00:20:00.100 --> 00:20:01.900]  而忽略了禱告
[00:20:01.900 --> 00:20:04.300]  這是一個很大的缺少和錯誤
[00:20:04.300 --> 00:20:08.100]  求神幫助我們能夠抓定
[00:20:08.100 --> 00:20:13.700]  真正的教會興旺的所至業至
[00:20:13.700 --> 00:20:17.500]  我們現在看下面一處的經文
[00:20:17.500 --> 00:20:26.300]  是在第十六章第五節
[00:20:26.300 --> 00:20:29.700]  於是宗教會信心越發堅固
[00:20:29.700 --> 00:20:33.900]  人數天天加增
[00:20:33.900 --> 00:20:36.700]  這是教會增長原因何在?
[00:20:36.700 --> 00:20:38.500]  上文告訴我們
[00:20:38.500 --> 00:20:43.100]  當時保羅帶了提摩太
[00:20:43.100 --> 00:20:47.900]  去周遊各地方安慰宗教會
[00:20:47.900 --> 00:20:53.100]  同時把耶路撒冷師徒大會所決定的
[00:20:53.100 --> 00:20:56.700]  交給各教會去遵守
[00:20:56.700 --> 00:20:58.900]  師徒們決定了什麼呢?
[00:20:58.900 --> 00:21:04.500]  就是把信徒從隔離壓制之下
[00:21:04.500 --> 00:21:07.500]  條文之下釋放出來
[00:21:07.500 --> 00:21:08.900]  他們宣告
[00:21:08.900 --> 00:21:11.500]  他們按照僧靈的心意
[00:21:11.500 --> 00:21:13.900]  做了這個新的決定
[00:21:13.900 --> 00:21:16.300]  通告所有的教會
