
[00:00:00.000 --> 00:00:01.840]  其實今日我們所讀的一段經文
[00:01:17.520 --> 00:01:21.560]  如何實踐基督徒的愛心
[00:01:21.560 --> 00:01:23.560]  如何實踐愛上帝的心
[00:01:23.560 --> 00:01:25.240]  如何實踐愛人的心
[00:01:25.240 --> 00:01:28.320]  去做一個捐獻的行動
[00:01:28.320 --> 00:01:30.320]  所以在第八章的第八節
[00:01:30.320 --> 00:01:30.840]  保羅說
[00:01:30.840 --> 00:01:32.840]  「我說者說,不是吩咐你們
[00:01:32.840 --> 00:01:34.840]  乃是藉著別人的熱心
[00:01:34.840 --> 00:01:37.240]  試驗你們愛心的實在。」
[00:01:37.240 --> 00:01:39.240]  在第八章的二十四節
[00:01:39.240 --> 00:01:40.040]  亦都這樣說
[00:01:40.040 --> 00:01:42.640]  「所以你們務要在宗教會面前
[00:01:42.640 --> 00:01:45.440]  顯明你們各愛心的憑據
[00:01:45.440 --> 00:01:48.040]  並我所誇獎你們的憑據。」
[00:01:48.040 --> 00:01:51.240]  這個就是第八、第九章裏面
[00:01:51.240 --> 00:01:53.720]  一個很重要的重心
[00:01:53.720 --> 00:01:55.720]  接著我們再收窄一點去看
[00:01:55.720 --> 00:01:57.720]  八章第一至十五節
[00:01:57.720 --> 00:01:59.720]  究竟是說了些什麼呢?
[00:01:59.720 --> 00:02:02.720]  在這裏基本上說兩個重點
[00:02:02.720 --> 00:02:04.720]  第一個重點是第一章
[00:02:04.720 --> 00:02:06.120]  第一節至第九節
[00:02:06.120 --> 00:02:08.120]  保羅用了馬其頓教會
[00:02:08.120 --> 00:02:11.120]  和哥倫多教會的信徒
[00:02:11.120 --> 00:02:13.120]  做一個比較
[00:02:13.120 --> 00:02:15.120]  馬其頓教會的信徒
[00:02:15.120 --> 00:02:17.120]  如何在群佛當中
[00:02:17.120 --> 00:02:19.120]  仍然顯出他們那種
[00:02:19.120 --> 00:02:22.120]  幫助其他信徒的這個愛心
[00:02:22.120 --> 00:02:25.120]  去激勵當時哥倫多教會的信徒
[00:02:25.120 --> 00:02:29.520]  他們既然在更豐富的生活裏面
[00:02:29.520 --> 00:02:31.520]  他們應該更顯出
[00:02:31.520 --> 00:02:33.520]  這一份上帝的欽點
[00:02:33.520 --> 00:02:35.520]  保羅在這裏說出
[00:02:35.520 --> 00:02:37.520]  一個愛心的行動
[00:02:37.520 --> 00:02:41.520]  背後是基於體會耶穌基督的欽點
[00:02:41.520 --> 00:02:44.520]  而作出的一個現實生活的一個
[00:02:44.520 --> 00:02:47.520]  可以說是愛人的一個舉動
[00:02:47.520 --> 00:02:49.520]  第二方面保羅亦都說
[00:02:49.520 --> 00:02:51.520]  意願和行動的關係
[00:02:51.520 --> 00:02:54.520]  你有了這個想法的時候
[00:02:54.520 --> 00:02:56.520]  要將這個想法或意願
[00:02:56.520 --> 00:02:58.520]  付諸一個行動
[00:02:58.520 --> 00:03:00.520]  保羅更加去說
[00:03:00.520 --> 00:03:01.520]  可以表達出
[00:03:01.520 --> 00:03:03.520]  既然你們接受了上帝
[00:03:03.520 --> 00:03:05.520]  這麼多屬靈的恩賜
[00:03:05.520 --> 00:03:07.520]  你在屬靈的恩賜上
[00:03:07.520 --> 00:03:09.520]  是相當的富足
[00:03:09.520 --> 00:03:11.520]  應該更加去顯出
[00:03:11.520 --> 00:03:13.520]  上帝在你們身上
[00:03:13.520 --> 00:03:15.520]  所彰顯的這個恩典的慈愛
[00:03:15.520 --> 00:03:17.520]  所以保羅在這裏
[00:03:17.520 --> 00:03:19.520]  用了不同的角度
[00:03:19.520 --> 00:03:21.520]  去鼓勵一班的哥倫多信徒
[00:03:21.520 --> 00:03:23.520]  怎樣去實踐一個幫助
[00:03:23.520 --> 00:03:26.520]  其他信徒有需要的時候
[00:03:26.520 --> 00:03:29.520]  怎樣顯出一個愛心的行動
[00:03:29.520 --> 00:03:31.520]  在第八章的第一節
[00:03:31.520 --> 00:03:33.520]  保羅更具體的去說
[00:03:33.520 --> 00:03:34.520]  第一節就是說出了
[00:03:34.520 --> 00:03:37.520]  保羅勸一班的哥倫多教會的信徒
[00:03:37.520 --> 00:03:40.520]  他們那種捐獻的一種態度
[00:03:40.520 --> 00:03:43.520]  當時因為耶路撒冷教會的信徒
[00:03:43.520 --> 00:03:45.520]  他們有生活上的需要
[00:03:45.520 --> 00:03:48.520]  以至到在不同地方教會的信徒
[00:03:48.520 --> 00:03:50.520]  亦都去籌募一些捐款
[00:03:50.520 --> 00:03:53.520]  去幫助當時耶路撒冷教會的一些信徒
[00:03:53.520 --> 00:03:55.520]  保羅在這裏
[00:03:55.520 --> 00:03:57.520]  去第八章的第一節
[00:03:57.520 --> 00:04:00.520]  去說出了這個幫助
[00:04:00.520 --> 00:04:02.520]  那個原因或者一個基礎
[00:04:02.520 --> 00:04:04.520]  究竟是些什麼
[00:04:04.520 --> 00:04:06.520]  在這裏說
[00:04:06.520 --> 00:04:09.520]  耶穌立下了一個榜樣
[00:04:09.520 --> 00:04:14.520]  本來耶穌是一個很富足的神
[00:04:14.520 --> 00:04:16.520]  然後他甘於為了我們的緣故
[00:04:16.520 --> 00:04:18.520]  成為一個貧窮
[00:04:18.520 --> 00:04:21.520]  而因為他成為了貧窮的緣故
[00:04:21.520 --> 00:04:23.520]  使得我們這一班的人
[00:04:23.520 --> 00:04:26.520]  都成為一班富足的人
[00:04:26.520 --> 00:04:29.520]  所以今天我們有的富足
[00:04:29.520 --> 00:04:30.520]  無論生命
[00:04:30.520 --> 00:04:32.520]  無論我們的生活
[00:04:32.520 --> 00:04:35.520]  都是基於上帝這個欽點
[00:04:35.520 --> 00:04:39.520]  所以當我們領受上帝這個欽點的時候
[00:04:39.520 --> 00:04:43.520]  我們更加要去保其他人的不足
[00:04:43.520 --> 00:04:46.520]  這個是保羅一開始就說出了
[00:04:46.520 --> 00:04:49.520]  一班鼓勵那些教會信徒
[00:04:49.520 --> 00:04:52.520]  去幫助耶路撒冷教會信徒的時候
[00:04:52.520 --> 00:04:55.520]  一個很重要的信仰基礎
[00:04:55.520 --> 00:04:57.520]  不是基於一個同情心
[00:04:57.520 --> 00:04:59.520]  基於人與人之間
[00:04:59.520 --> 00:05:01.520]  與生俱來我們有的同情心
[00:05:01.520 --> 00:05:05.520]  而是整個行動都是一個信仰的表達
[00:05:05.520 --> 00:05:06.520]  接著在第二第四節
[00:05:06.520 --> 00:05:08.520]  保羅更加具體去說
[00:05:08.520 --> 00:05:10.520]  當時馬其頓教會的一些情況
[00:05:10.520 --> 00:05:12.520]  他形容到馬其頓教會
[00:05:12.520 --> 00:05:15.520]  在一個極大的患難
[00:05:15.520 --> 00:05:17.520]  是試煉的當中
[00:05:17.520 --> 00:05:19.520]  也都形容到一班馬其頓教會
[00:05:19.520 --> 00:05:21.520]  在極大試煉的裏面
[00:05:21.520 --> 00:05:24.520]  他們仍然有一個的喜樂在裏面
[00:05:24.520 --> 00:05:30.520]  與他們在一個生活的貧困裏面
[00:05:30.520 --> 00:05:31.520]  貧窮裏面
[00:05:31.520 --> 00:05:33.520]  是一個很大的一個的對比
[00:05:33.520 --> 00:05:35.520]  在這個試煉裏面
[00:05:35.520 --> 00:05:38.520]  極有可能都是因為信仰的緣故
[00:05:38.520 --> 00:05:39.520]  因為信仰的緣故
[00:05:39.520 --> 00:05:40.520]  面對一個的試煉
[00:05:40.520 --> 00:05:44.520]  而這個試煉亦都引致他們整個的生活
[00:05:44.520 --> 00:05:47.520]  是一個不是很富足
[00:05:47.520 --> 00:05:50.520]  亦都落在一個困難的境況裏面
[00:05:50.520 --> 00:05:51.520]  但是保羅在這裏說
[00:05:51.520 --> 00:05:54.520]  縱然他們是一個這樣的狀態裏面
[00:05:54.520 --> 00:05:58.520]  他們仍然顯出這個慷慨的思慾
[00:05:58.520 --> 00:06:02.520]  仍然很慷慨地去盡他們所能去付出
[00:06:02.520 --> 00:06:04.520]  去幫助耶路撒冷教會的信徒
[00:06:04.520 --> 00:06:07.520]  馬其頓教會這種樂捐的
[00:06:07.520 --> 00:06:09.520]  可以說是願意幫助的精神
[00:06:09.520 --> 00:06:10.520]  保羅在這裏說
[00:06:10.520 --> 00:06:13.520]  不單止按照他們的力量
[00:06:13.520 --> 00:06:15.520]  而且是過了他們的力量
[00:06:15.520 --> 00:06:18.520]  而且他們這個付出不是強迫
[00:06:18.520 --> 00:06:23.520]  不是很勉強去做這個行動
[00:06:23.520 --> 00:06:27.520]  而是自願地去付出他們的所有
[00:06:27.520 --> 00:06:30.520]  去幫助耶路撒冷教會有需要的人
[00:06:30.520 --> 00:06:32.520]  而且保羅在這裏說
[00:06:32.520 --> 00:06:34.520]  一班馬其頓教會的信徒
[00:06:34.520 --> 00:06:37.520]  他說再三地去求我們
[00:06:37.520 --> 00:06:39.520]  即是說你讓我們幫助他們吧
[00:06:39.520 --> 00:06:42.520]  可能保羅都見到他們
[00:06:42.520 --> 00:06:45.520]  其實在生活上都有一個困難
[00:06:45.520 --> 00:06:47.520]  所以叫他們你們未必需要參與
[00:06:47.520 --> 00:06:49.520]  可能是這樣,這個不要說
[00:06:49.520 --> 00:06:52.520]  不過從這個字句裏面
[00:06:52.520 --> 00:06:56.520]  說到馬其頓教會是要再三地去求我們
[00:06:56.520 --> 00:06:58.520]  即是說保羅應該在這裏
[00:06:58.520 --> 00:06:59.520]  在這個過程當中
[00:06:59.520 --> 00:07:02.520]  有一些的叫勸勉
[00:07:02.520 --> 00:07:04.520]  就是說你們未必需要幫助
[00:07:04.520 --> 00:07:06.520]  所以才再三地懇求
[00:07:06.520 --> 00:07:11.520]  但是在這裏顯出了一班馬其頓教會的信徒
[00:07:11.520 --> 00:07:14.520]  怎樣在艱難的裏面
[00:07:14.520 --> 00:07:15.520]  困難的當中
[00:07:15.520 --> 00:07:19.520]  仍然願意去作出一個幫助
[00:07:19.520 --> 00:07:22.520]  其他有需要教會的一個行動
[00:07:22.520 --> 00:07:24.520]  馬其頓教會的信徒
[00:07:24.520 --> 00:07:27.520]  很希望在這個事情
[00:07:27.520 --> 00:07:30.520]  在幫助其他有需要信徒的事情上
[00:07:30.520 --> 00:07:34.520]  能夠作出他們能夠所有的
[00:07:34.520 --> 00:07:37.520]  去分享上帝的一個音點
[00:07:37.520 --> 00:07:42.520]  跟著在第八章的第五節至第六節
[00:07:42.520 --> 00:07:47.520]  保羅繼續去為馬其頓教會的信徒作見證
[00:07:47.520 --> 00:07:49.520]  他在說馬其頓教會的信徒
[00:07:49.520 --> 00:07:52.520]  那個行動那個生命
[00:07:52.520 --> 00:07:56.520]  其實是出乎保羅意料之外
[00:07:56.520 --> 00:07:59.520]  他首先按照上帝的旨意
[00:07:59.520 --> 00:08:02.520]  將自己獻給主
[00:08:02.520 --> 00:08:05.520]  將自己整個生命獻給上帝
[00:08:05.520 --> 00:08:08.520]  跟著歸附了我們
[00:08:08.520 --> 00:08:10.520]  意思就是說
[00:08:10.520 --> 00:08:14.520]  歸附了屬於上帝的一個群體
[00:08:14.520 --> 00:08:15.520]  另一個角度去說
[00:08:15.520 --> 00:08:18.520]  他們歸附了上帝的福音
[00:08:18.520 --> 00:08:21.520]  因為將自己獻給上帝
[00:08:21.520 --> 00:08:27.520]  所以就去歸入了一個屬於上帝的群體
[00:08:27.520 --> 00:08:31.520]  這個群體是由上帝的福音所設立
[00:08:31.520 --> 00:08:35.520]  所以在這裡保羅去說出了
[00:08:35.520 --> 00:08:38.520]  這一班的馬其頓教會信徒
[00:08:38.520 --> 00:08:40.520]  一個很重要的核心的基礎
[00:08:40.520 --> 00:08:44.520]  就是首先將自己整個生命歸於上帝
[00:08:44.520 --> 00:08:48.520]  所以唯獨信仰緣故在一個大的試煉當中
[00:08:48.520 --> 00:08:51.520]  縱然在一個大的試煉當中生活不是很好
[00:08:51.520 --> 00:08:55.520]  但是仍然有個愛心去幫助
[00:08:55.520 --> 00:08:59.520]  其他比他們更有需要的一班人
[00:08:59.520 --> 00:09:02.520]  跟著第七節到第九節
[00:09:02.520 --> 00:09:06.520]  保羅繼續去用馬其頓教會的信徒
[00:09:06.520 --> 00:09:13.520]  這個生命去激勵哥倫多教會的信徒那種行動
[00:09:13.520 --> 00:09:14.520]  保羅在這裡說
[00:09:14.520 --> 00:09:16.520]  一班馬其頓教會的信徒
[00:09:16.520 --> 00:09:20.520]  他們的生活都在這麼艱難的情況下
[00:09:20.520 --> 00:09:25.520]  都仍然顯出幫助人的行動
[00:09:25.520 --> 00:09:27.520]  今天哥倫多教會的信徒
[00:09:27.520 --> 00:09:32.520]  他們的生活比馬其頓教會的信徒更加豐富
[00:09:32.520 --> 00:09:35.520]  所以在你們的群體裡
[00:09:35.520 --> 00:09:41.520]  更加應該要顯出這種領受恩典的滿足力
[00:09:41.520 --> 00:09:45.520]  所以保羅在這裡提出一個呼籲
[00:09:45.520 --> 00:09:46.520]  他之後會說
[00:09:46.520 --> 00:09:49.520]  他會派提多和幾個弟兄來到你們當中
[00:09:49.520 --> 00:09:51.520]  去完成這一件事
[00:09:51.520 --> 00:09:53.520]  當這幾個弟兄來到的時候
[00:09:53.520 --> 00:09:55.520]  你們要好好地預備
[00:09:55.520 --> 00:09:58.520]  因為在之前我稱讚過你們
[00:09:58.520 --> 00:10:01.520]  稱讚過你們這一種的熱心
[00:10:01.520 --> 00:10:02.520]  他們來到的時候
[00:10:02.520 --> 00:10:05.520]  不要讓你們慚愧
[00:10:05.520 --> 00:10:07.520]  當你們沒有預備的時候
[00:10:07.520 --> 00:10:08.520]  你們就會慚愧
[00:10:08.520 --> 00:10:10.520]  也不要讓到
[00:10:10.520 --> 00:10:12.520]  之前我所說
[00:10:12.520 --> 00:10:14.520]  他說保羅可以這麼說
[00:10:14.520 --> 00:10:15.520]  用回今天的說話去說
[00:10:15.520 --> 00:10:17.520]  不要貨不對辦
[00:10:17.520 --> 00:10:19.520]  我稱讚你們
[00:10:19.520 --> 00:10:21.520]  說你們已經預備好了
[00:10:21.520 --> 00:10:22.520]  去到的時候
[00:10:22.520 --> 00:10:23.520]  如果你們沒有預備
[00:10:23.520 --> 00:10:28.520]  基本上你們會有一個慚愧的狀況
[00:10:28.520 --> 00:10:29.520]  另一方面
[00:10:29.520 --> 00:10:30.520]  保羅也說
[00:10:30.520 --> 00:10:34.520]  既然你們領受了上帝的恩典的時候
[00:10:34.520 --> 00:10:38.520]  你們應該在幫助耶路撒冷教會信徒的事上
[00:10:38.520 --> 00:10:41.520]  應該顯出這一份的恩典
[00:10:41.520 --> 00:10:44.520]  以馬其頓教會信徒的見證
[00:10:44.520 --> 00:10:46.520]  以考驗
[00:10:46.520 --> 00:10:49.520]  可以說是哥倫多教會信徒的這一份的愛心
[00:10:52.520 --> 00:10:54.520]  哥倫多教會在各方面
[00:10:54.520 --> 00:10:56.520]  都是一個蒙恩的教會
[00:10:56.520 --> 00:10:59.520]  保羅在這裡提醒他們
[00:10:59.520 --> 00:11:02.520]  哥倫多教會是上帝所愛的一群教會
[00:11:02.520 --> 00:11:03.520]  一群信徒
[00:11:03.520 --> 00:11:05.520]  現在藉這個機會
[00:11:05.520 --> 00:11:06.520]  在捐獻上
[00:11:06.520 --> 00:11:09.520]  或者在幫助耶路撒冷教會信徒上
[00:11:09.520 --> 00:11:12.520]  要顯明他們這個愛心的實在
[00:11:12.520 --> 00:11:14.520]  愛心的實在的意思就是
[00:11:14.520 --> 00:11:16.520]  以耶穌基督為榜樣
[00:11:16.520 --> 00:11:20.520]  祂本來很豐富
[00:11:20.520 --> 00:11:22.520]  很富裕
[00:11:22.520 --> 00:11:24.520]  但甘於為我們的緣故
[00:11:24.520 --> 00:11:27.520]  成為了一個貧窮
[00:11:27.520 --> 00:11:32.520]  祂的貧窮讓我們成為了一個富足
[00:11:32.520 --> 00:11:34.520]  如果當我們領受耶穌的恩典
[00:11:34.520 --> 00:11:38.520]  我們今天應該在具體行動上
[00:11:38.520 --> 00:11:40.520]  顯明這個恩典
[00:11:40.520 --> 00:11:44.520]  接著在第十節到第十二節
[00:11:44.520 --> 00:11:47.520]  保羅將整個捐獻的行動
[00:11:47.520 --> 00:11:51.520]  放在哥倫多教會信徒的身上
[00:11:51.520 --> 00:11:52.520]  他再說出
[00:11:52.520 --> 00:11:57.520]  願意幫助耶路撒冷教會的信徒的行動
[00:11:57.520 --> 00:11:59.520]  不是強迫的
[00:11:59.520 --> 00:12:03.520]  是他們自己主動願意去這樣做
[00:12:03.520 --> 00:12:04.520]  保羅提醒他們
[00:12:04.520 --> 00:12:07.520]  你們有這個心意已經有一年的時間
[00:12:07.520 --> 00:12:10.520]  在一年前你們自己立下這個心願
[00:12:10.520 --> 00:12:13.520]  願意幫助耶路撒冷教會的信徒
[00:12:13.520 --> 00:12:15.520]  保羅要求的是
[00:12:15.520 --> 00:12:18.520]  要他們完成自己的心願
[00:12:18.520 --> 00:12:21.520]  如果是強迫的話
[00:12:21.520 --> 00:12:22.520]  保羅其實是說
[00:12:22.520 --> 00:12:24.520]  是不會蒙上帝的月立
[00:12:24.520 --> 00:12:29.520]  蒙上帝月立的一個金錢的奉獻
[00:12:29.520 --> 00:12:33.520]  其實的標準就是人願作的心
[00:12:33.520 --> 00:12:37.520]  而且上帝也不是要求一個人所無
[00:12:37.520 --> 00:12:40.520]  上帝期望的是一個人所有
[00:12:40.520 --> 00:12:44.520]  第八章十三至十五節
[00:12:44.520 --> 00:12:48.520]  保羅更加說出一個均平的原則
[00:12:48.520 --> 00:12:50.520]  在金錢的奉獻上
[00:12:50.520 --> 00:12:53.520]  保羅說出耶路撒冷教會之前
[00:12:53.520 --> 00:12:55.520]  去將一個屬靈的福分
[00:12:55.520 --> 00:12:57.520]  去給哥倫多教會的信徒
[00:12:57.520 --> 00:13:00.520]  讓他們得著一個永恆的救恩
[00:13:00.520 --> 00:13:02.520]  今天耶路撒冷教會的信徒
[00:13:02.520 --> 00:13:04.520]  有一個物質上的需要
[00:13:04.520 --> 00:13:08.520]  所以保羅在鼓勵一班哥倫多教會的信徒
[00:13:08.520 --> 00:13:11.520]  應該在物質上去支援
[00:13:11.520 --> 00:13:15.520]  耶路撒冷教會的一班信徒
[00:13:15.520 --> 00:13:16.520]  保羅說
[00:13:16.520 --> 00:13:17.520]  多收也沒有完
[00:13:17.520 --> 00:13:19.520]  少收也沒有缺
[00:13:19.520 --> 00:13:23.520]  讓你們的婦孺補那一班人的不足
[00:13:23.520 --> 00:13:29.520]  過去他們怎樣去在屬靈的層面上幫助你們
[00:13:29.520 --> 00:13:33.520]  現在你們對他們作一個回饋
[00:13:33.520 --> 00:13:37.520]  保羅其實是說出一個互相幫助的意思
[00:13:37.520 --> 00:13:39.520]  過去他們怎樣幫助你們
[00:13:39.520 --> 00:13:43.520]  今天你們同樣可以用另一個方式去幫助他們
[00:13:43.520 --> 00:13:46.520]  保羅是用了一個均平的原則
[00:13:46.520 --> 00:13:50.520]  接著在第十六至二十四節
[00:13:50.520 --> 00:13:53.520]  保羅帶出了一個更重要的訊息
[00:13:53.520 --> 00:13:55.520]  這個金錢的奉獻
[00:13:55.520 --> 00:13:57.520]  保羅是很小心的去處理
[00:13:57.520 --> 00:13:59.520]  保羅首先的就是
[00:13:59.520 --> 00:14:04.520]  他會派提多去到他們的當中
[00:14:04.520 --> 00:14:06.520]  保羅形容提多就好像我一樣
[00:14:06.520 --> 00:14:11.520]  怎樣去關心你們
[00:14:11.520 --> 00:14:14.520]  怎樣去殷勤的去幫助你們
[00:14:14.520 --> 00:14:16.520]  保羅在這裡說
[00:14:16.520 --> 00:14:20.520]  為什麼提多會去到你們當中去完成這個捐獻的事呢
[00:14:20.520 --> 00:14:23.520]  首先我勸他去吧
[00:14:23.520 --> 00:14:25.520]  不過保羅繼續說
[00:14:25.520 --> 00:14:27.520]  不單是基於我的勸
[00:14:27.520 --> 00:14:31.520]  而是他更主動和很熱切的希望完成這件事
[00:14:31.520 --> 00:14:36.520]  保羅為了提多有這個主動的熱誠
[00:14:36.520 --> 00:14:38.520]  熱切去完成的事
[00:14:38.520 --> 00:14:40.520]  去感謝上帝
[00:14:40.520 --> 00:14:44.520]  在這裡為什麼保羅不親自去完成這件事呢
[00:14:44.520 --> 00:14:48.520]  極有可能就是因為當時保羅和哥倫多教會的信徒
[00:14:48.520 --> 00:14:51.520]  都有一種的嚴規
[00:14:51.520 --> 00:14:54.520]  還未能夠完全的消除
[00:14:54.520 --> 00:14:57.520]  所以保羅為免其他人
[00:14:57.520 --> 00:15:01.520]  藉著這件事對他有些攻擊
[00:15:01.520 --> 00:15:04.520]  所以也許他透過提多
[00:15:04.520 --> 00:15:07.520]  派提多和另外兩個弟兄去到
[00:15:07.520 --> 00:15:09.520]  去完成這件事
[00:15:09.520 --> 00:15:17.520]  保羅在這裡更帶出了他自己很深的一個體會
[00:15:17.520 --> 00:15:20.520]  他感謝上帝的內容是感謝神
[00:15:20.520 --> 00:15:23.520]  讓提多有這一份的熱心
[00:15:23.520 --> 00:15:26.520]  提多有這一份的熱心
[00:15:26.520 --> 00:15:28.520]  不是基於保羅的勸
[00:15:28.520 --> 00:15:30.520]  保羅很清楚
[00:15:30.520 --> 00:15:32.520]  勸可以說是第一步
[00:15:32.520 --> 00:15:35.520]  但是他有這個熱心去完成這件事
[00:15:35.520 --> 00:15:38.520]  是因為上帝讓他有這個熱心
[00:15:38.520 --> 00:15:41.520]  上帝給他有這個志願
[00:15:41.520 --> 00:15:43.520]  這個也是上帝自己的工作
[00:15:43.520 --> 00:15:48.520]  保羅沒有將這件事的過程歸於自己的功勞
[00:15:48.520 --> 00:15:50.520]  因為我勸他所以他做了
[00:15:50.520 --> 00:15:51.520]  保羅很清楚
[00:15:51.520 --> 00:15:55.520]  我勸他就是其中一個很小的元素
[00:15:55.520 --> 00:15:58.520]  更重要的是上帝在當中感動他的心
[00:15:58.520 --> 00:16:01.520]  讓他完成這件事
[00:16:01.520 --> 00:16:05.520]  在第六十六至二十四九節經文裏面
[00:16:05.520 --> 00:16:08.520]  保羅說他另外派多了兩個弟兄
[00:16:08.520 --> 00:16:12.520]  這兩個弟兄都是很有聲譽
[00:16:12.520 --> 00:16:17.520]  都是宗教會選出來的幾個人
[00:16:17.520 --> 00:16:20.520]  可以說這三個人成為一個特使團
[00:16:20.520 --> 00:16:24.520]  去到哥倫多教會去完成這件事
[00:16:24.520 --> 00:16:27.520]  在這個特使團裏面
[00:16:27.520 --> 00:16:29.520]  其實都表達了幾個重點
[00:16:29.520 --> 00:16:30.520]  三個重點
[00:16:30.520 --> 00:16:33.520]  第一就是保羅去引誡這三個人
[00:16:33.520 --> 00:16:37.520]  說到這三個人是宗教會代表了保羅
[00:16:37.520 --> 00:16:39.520]  代表了宗教會來到你們當中
[00:16:39.520 --> 00:16:42.520]  完成你們之前的一個心願
[00:16:42.520 --> 00:16:45.520]  第二就是保羅很希望
[00:16:45.520 --> 00:16:47.520]  當他們去到哥倫多教會
[00:16:47.520 --> 00:16:49.520]  去完成這件事的時候
[00:16:49.520 --> 00:16:52.520]  不要讓這三個特使
[00:16:52.520 --> 00:16:55.520]  或者說使者徒勞無功
[00:16:55.520 --> 00:16:59.520]  而是藉著他們來到你們當中
[00:16:59.520 --> 00:17:02.520]  讓你們的那個預備
[00:17:02.520 --> 00:17:06.520]  顯明了你們愛心的實在
[00:17:06.520 --> 00:17:09.520]  第三方面就是保羅去說出了
[00:17:09.520 --> 00:17:10.520]  這三個弟兄的時候
[00:17:10.520 --> 00:17:12.520]  特別強調他們的品格
[00:17:12.520 --> 00:17:15.520]  其實保羅去說
[00:17:15.520 --> 00:17:19.520]  已經說出了因為收的捐獻可能比較多
[00:17:19.520 --> 00:17:23.520]  免得其他人有機會去作一個毀謗
[00:17:23.520 --> 00:17:25.520]  所以他找了不是一個人
[00:17:25.520 --> 00:17:26.520]  不是兩個人
[00:17:26.520 --> 00:17:27.520]  是三個人
[00:17:27.520 --> 00:17:30.520]  而三個人是宗教會選出來一個代表
[00:17:30.520 --> 00:17:32.520]  是很有聲譽的一個人
[00:17:32.520 --> 00:17:34.520]  去完成這件事
[00:17:34.520 --> 00:17:37.520]  所以保羅去處理整個這件事的時候
[00:17:37.520 --> 00:17:41.520]  是相當有智慧和相當謹慎
[00:17:41.520 --> 00:17:43.520]  不希望這件好事
[00:17:43.520 --> 00:17:47.520]  給其他人成為一個毀謗的一個藉口
[00:17:47.520 --> 00:17:50.520]  很快我們看完
[00:17:50.520 --> 00:17:53.520]  差不多後書第一至二十四節
[00:17:53.520 --> 00:17:58.520]  保羅去說金錢奉獻的內容
[00:17:58.520 --> 00:18:01.520]  我們在當中可以學到什麼呢
[00:18:01.520 --> 00:18:03.520]  或者保羅要提醒我們什麼呢
[00:18:03.520 --> 00:18:05.520]  我想這裡最少有三方面
[00:18:05.520 --> 00:18:07.520]  我們值得提醒的地方
[00:18:07.520 --> 00:18:09.520]  第一方面就是
[00:18:09.520 --> 00:18:14.520]  究竟奉獻的基礎和動力
[00:18:14.520 --> 00:18:16.520]  究竟是什麼呢我們
[00:18:16.520 --> 00:18:20.520]  奉獻的基礎和動力究竟是什麼呢
[00:18:20.520 --> 00:18:24.520]  為什麼保羅用了兩章的聖經
[00:18:24.520 --> 00:18:26.520]  第八章第九章的聖經
[00:18:26.520 --> 00:18:31.520]  去說處理金錢奉獻這件事呢
[00:18:31.520 --> 00:18:32.520]  大家有沒有想過
[00:18:32.520 --> 00:18:34.520]  如果我們去寫一封信
[00:18:34.520 --> 00:18:35.520]  去說這件事
[00:18:35.520 --> 00:18:37.520]  可能兩句就寫完了
[00:18:37.520 --> 00:18:39.520]  可能加多兩句
[00:18:39.520 --> 00:18:40.520]  四句應該寫完的
[00:18:40.520 --> 00:18:42.520]  就是你們自己完成了
