
[00:00:00.000 --> 00:00:03.960]  提摩塔後書當然不是很長
[00:02:06.200 --> 00:02:08.000]  做基督徒在這個世界裏面
[00:02:08.000 --> 00:02:09.000]  特別是很不容易
[00:02:09.000 --> 00:02:10.800]  因為我們所採取的原則
[00:02:10.800 --> 00:02:12.200]  我們的標準
[00:02:12.200 --> 00:02:13.400]  我們做人的方式
[00:02:13.400 --> 00:02:15.600]  和這個世界真的很不同
[00:02:15.600 --> 00:02:18.400]  我最記得耶穌在《馬太福音》裏面
[00:02:18.400 --> 00:02:21.000]  用了一個很厲害的比喻的說法
[00:02:21.000 --> 00:02:24.000]  他說我們進入這個世界裏面
[00:02:24.000 --> 00:02:27.000]  就好像羊進入狼群裏面
[00:02:27.000 --> 00:02:27.600]  記得嗎
[00:02:27.600 --> 00:02:30.000]  《馬太福音》第十章那裏
[00:02:30.000 --> 00:02:33.000]  這句話你想清楚真的很厲害
[00:02:33.000 --> 00:02:36.400]  如果狼進入羊群就爽了
[00:02:36.400 --> 00:02:39.200]  要哪隻搭哪隻
[00:02:39.200 --> 00:02:41.400]  但是如果是羊進入狼群
[00:02:41.400 --> 00:02:43.200]  另外一幅圖畫
[00:02:43.200 --> 00:02:45.400]  進去的時候渣都沒有
[00:02:45.400 --> 00:02:47.600]  但耶穌也不怕告訴我們
[00:02:47.600 --> 00:02:50.600]  我們就是一個這樣的挑戰和困難
[00:02:50.600 --> 00:02:54.200]  所以我一直帶著這個困惑來看
[00:02:54.200 --> 00:02:56.000]  在《提摩太后書》裏面
[00:02:56.000 --> 00:02:57.600]  保羅怎麼說呢
[00:02:57.600 --> 00:03:00.200]  怎麼去面對這個世界呢
[00:03:00.200 --> 00:03:02.800]  我再看的時候
[00:03:02.800 --> 00:03:05.800]  首先我想將我自己的小小的發現
[00:03:05.800 --> 00:03:07.600]  和大家打個頭
[00:03:07.600 --> 00:03:09.400]  開個詞
[00:03:09.400 --> 00:03:11.400]  就是我發覺
[00:03:11.400 --> 00:03:15.200]  原來保羅告訴我們
[00:03:15.200 --> 00:03:17.800]  沒有什麼絕招的
[00:03:17.800 --> 00:03:18.800]  沒有什麼秘訣的
[00:03:18.800 --> 00:03:20.200]  只有一樣
[00:03:20.200 --> 00:03:21.800]  你知道是什麼嗎
[00:03:21.800 --> 00:03:27.400]  就是你和我自己的心態和態度是怎樣
[00:03:27.400 --> 00:03:29.600]  這個態度心態才最重要
[00:03:29.600 --> 00:03:32.600]  不是有什麼方法應付這個和那個
[00:03:32.600 --> 00:03:35.000]  而是你自己持一個什麼心態
[00:03:35.000 --> 00:03:36.600]  去過你每一天
[00:03:36.600 --> 00:03:38.200]  我一路看的時候
[00:03:38.200 --> 00:03:42.400]  我發覺這個就是最重要的主調
[00:03:42.400 --> 00:03:45.800]  這個主調其實在《提摩太后書》裏面重複出現
[00:03:45.800 --> 00:03:47.000]  如果你讀的時候
[00:03:47.000 --> 00:03:49.400]  我鼓勵大家都可以自己拿這個
[00:03:49.400 --> 00:03:51.000]  很短的四章
[00:03:51.000 --> 00:03:52.600]  看完之後再看
[00:03:52.600 --> 00:03:54.600]  用不同的譯本
[00:03:54.600 --> 00:03:56.000]  看多幾次的時候
[00:03:56.000 --> 00:03:57.800]  我相信你都會感染到
[00:03:57.800 --> 00:04:00.400]  觸摸到保羅的心事
[00:04:00.400 --> 00:04:03.200]  我們一起來給他鼓勵
[00:04:03.200 --> 00:04:04.600]  他的鼓勵就是說
[00:04:04.600 --> 00:04:07.200]  我們要帶一種態度
[00:04:07.200 --> 00:04:09.800]  縱然這個世界是這樣
[00:04:09.800 --> 00:04:12.400]  縱然這個世界越來越壞
[00:04:12.400 --> 00:04:15.400]  縱然這個世界令我們很失望
[00:04:15.400 --> 00:04:17.000]  然而
[00:04:17.000 --> 00:04:19.800]  我說這兩句話不是我說
[00:04:19.800 --> 00:04:24.200]  是保羅在《提摩太后書》裏面重複出現的字眼
[00:04:24.200 --> 00:04:25.800]  而且很有趣的
[00:04:25.800 --> 00:04:29.200]  他好幾段都說到這個世界是這麼壞
[00:04:29.200 --> 00:04:32.400]  這個世界好像令我們越來越失望
[00:04:32.400 --> 00:04:33.600]  一講完之後
[00:04:33.600 --> 00:04:35.200]  你留意他用一個
[00:04:35.200 --> 00:04:37.800]  差不多是很雜用的說話
[00:04:37.800 --> 00:04:39.200]  But
[00:04:39.200 --> 00:04:41.200]  或者用希臘文的原文
[00:04:41.200 --> 00:04:44.000]  就是Zude
[00:04:44.000 --> 00:04:46.600]  Zu的意思是你
[00:04:46.600 --> 00:04:47.600]  但是
[00:04:47.600 --> 00:04:48.600]  用這個意思
[00:04:48.600 --> 00:04:49.400]  就是說
[00:04:49.400 --> 00:04:51.200]  這個世界是這樣的
[00:04:51.200 --> 00:04:54.800]  但是你不一定要像他們那樣
[00:04:54.800 --> 00:04:57.000]  你不一定要被他們打倒
[00:04:57.000 --> 00:04:58.400]  你有選擇的
[00:04:58.400 --> 00:05:00.600]  這一種我們可以稱他為
[00:05:00.600 --> 00:05:06.400]  是一種不認命的士氣和志氣
[00:05:06.400 --> 00:05:10.400]  這一種志氣和士氣才是重要的
[00:05:10.400 --> 00:05:12.400]  基督徒都沒有什麼新的計劃
[00:05:12.400 --> 00:05:15.200]  都沒有什麼特別應對的方式
[00:05:15.200 --> 00:05:17.800]  不過基督徒有一樣東西不同的
[00:05:17.800 --> 00:05:19.800]  就是Zude
[00:05:19.800 --> 00:05:21.400]  第三章第十節
[00:05:21.400 --> 00:05:22.800]  第三章十四節
[00:05:22.800 --> 00:05:23.600]  四章五節
[00:05:23.600 --> 00:05:25.000]  同樣出現這個字
[00:05:25.000 --> 00:05:28.800]  都是在講完這個世界令我們很失望的時候
[00:05:28.800 --> 00:05:30.400]  保羅說的
[00:05:30.400 --> 00:05:34.400]  今天我想和大家集中在第二章
[00:05:34.400 --> 00:05:37.200]  我們一起研究第二章
[00:05:37.200 --> 00:05:39.200]  第二章一劈頭
[00:05:39.200 --> 00:05:40.800]  又是這個字
[00:05:40.800 --> 00:05:42.000]  差不多的字
[00:05:42.000 --> 00:05:45.200]  其實第一章最後一段
[00:05:45.200 --> 00:05:48.800]  保羅另一段令他很難過
[00:05:48.800 --> 00:05:50.200]  就是因為保羅說
[00:05:50.200 --> 00:05:52.800]  當我最需要人的時候
[00:05:52.800 --> 00:05:54.800]  我最無助的時候
[00:05:54.800 --> 00:05:56.800]  那些人都走了
[00:05:56.800 --> 00:05:58.200]  沒有一個人
[00:05:58.200 --> 00:05:59.600]  不過
[00:05:59.600 --> 00:06:01.600]  這個世界有很多不同的人
[00:06:01.600 --> 00:06:02.600]  有這麼壞的人
[00:06:02.600 --> 00:06:04.200]  有這麼多令我們失望的人
[00:06:04.200 --> 00:06:08.200]  但是也有一個家庭到處來找我
[00:06:08.200 --> 00:06:10.200]  希望能夠幫助我
[00:06:10.200 --> 00:06:12.200]  所以這個世界就是這樣
[00:06:12.200 --> 00:06:15.200]  接著第二章第一節
[00:06:15.200 --> 00:06:17.200]  接著保羅說
[00:06:17.200 --> 00:06:18.200]  (英文)
[00:06:18.200 --> 00:06:20.200]  你呀
[00:06:20.200 --> 00:06:22.200]  (英文)
[00:06:22.200 --> 00:06:24.200]  You therefore
[00:06:24.200 --> 00:06:25.200]  (英文)
[00:06:25.200 --> 00:06:28.200]  就是說就是因為這個世界是這樣
[00:06:28.200 --> 00:06:30.200]  那你又怎樣呢
[00:06:30.200 --> 00:06:32.200]  你就要選擇
[00:06:32.200 --> 00:06:35.200]  要做一個貴重的器皿
[00:06:35.200 --> 00:06:39.200]  而不甘於做一個卑賤的器皿
[00:06:39.200 --> 00:06:41.200]  這裡就展開了第二章裡面
[00:06:41.200 --> 00:06:43.200]  我一邊看
[00:06:43.200 --> 00:06:45.200]  我發覺我可以數到有七個
[00:06:45.200 --> 00:06:48.200]  保羅用了很鮮明的形象
[00:06:48.200 --> 00:06:50.200]  用比喻很鮮明的形象
[00:06:50.200 --> 00:06:55.200]  讓我們記住這種志氣和士氣
[00:06:55.200 --> 00:06:57.200]  七個形象
[00:06:57.200 --> 00:06:59.200]  是很容易記住的
[00:06:59.200 --> 00:07:00.200]  我希望今天我講完之後
[00:07:00.200 --> 00:07:02.200]  大家都記得好不好
[00:07:02.200 --> 00:07:03.200]  不用背的七個而已
[00:07:03.200 --> 00:07:04.200]  很容易的
[00:07:04.200 --> 00:07:06.200]  還有很深印象的
[00:07:06.200 --> 00:07:09.200]  我們一起進入這一段聖經
[00:07:09.200 --> 00:07:11.200]  第二章裡面
[00:07:11.200 --> 00:07:12.200]  好像我們剛才所讀的
[00:07:12.200 --> 00:07:15.200]  我想首先和大家講兩個很鮮明的形象
[00:07:15.200 --> 00:07:17.200]  就是我重複又重複
[00:07:17.200 --> 00:07:18.200]  我們題目都提了出來的
[00:07:18.200 --> 00:07:23.200]  一個保羅稱為貴重的器皿
[00:07:23.200 --> 00:07:28.200]  另外一個對比的卑賤的器皿
[00:07:28.200 --> 00:07:33.200]  我們先看這兩個的形象
[00:07:33.200 --> 00:07:36.200]  記載當然是第二章
[00:07:36.200 --> 00:07:38.200]  第十九至二十幾節
[00:07:38.200 --> 00:07:39.200]  剛才我們讀過了
[00:07:39.200 --> 00:07:43.200]  不過我都想簡單讀一讀給大家聽
[00:07:43.200 --> 00:07:46.200]  第十九節說
[00:07:46.200 --> 00:07:50.200]  然而神堅固的根基已經立定
[00:07:50.200 --> 00:07:53.200]  上面刻著這樣的印記
[00:07:53.200 --> 00:07:55.200]  意思就是說
[00:07:55.200 --> 00:07:57.200]  好像一間屋子一樣
[00:07:57.200 --> 00:08:00.200]  前面有兩個牌子
[00:08:00.200 --> 00:08:02.200]  給兩種不同的人
[00:08:02.200 --> 00:08:07.200]  在第二章和整個大學生書裡面
[00:08:07.200 --> 00:08:08.200]  都有很多這個對比
[00:08:08.200 --> 00:08:09.200]  兩個牌子
[00:08:09.200 --> 00:08:10.200]  一個牌子寫著
[00:08:10.200 --> 00:08:14.200]  主認識屬於他的人
[00:08:14.200 --> 00:08:18.200]  這是一個稱讚
[00:08:18.200 --> 00:08:21.200]  第二個牌子是警告的
[00:08:21.200 --> 00:08:25.200]  他說如果凡稱呼主名的人
[00:08:25.200 --> 00:08:29.200]  都要離開不二
[00:08:29.200 --> 00:08:31.200]  這是一個警告
[00:08:31.200 --> 00:08:33.200]  為什麼這兩個牌子這麼不同呢?
[00:08:33.200 --> 00:08:37.200]  接著就進入屋子
[00:08:37.200 --> 00:08:39.200]  他說所有大屋子裡
[00:08:39.200 --> 00:08:43.200]  一般人家有金器銀器
[00:08:43.200 --> 00:08:45.200]  也有木器瓦器
[00:08:45.200 --> 00:08:49.200]  有貴重的也有卑賤的
[00:08:49.200 --> 00:08:52.200]  人若自竭離開卑賤的事
[00:08:52.200 --> 00:08:55.200]  必作貴重的器皿
[00:08:55.200 --> 00:08:57.200]  成為聖傑合乎主用
[00:08:57.200 --> 00:09:00.200]  預備行各樣善事
[00:09:00.200 --> 00:09:01.200]  我再讀兩次
[00:09:01.200 --> 00:09:02.200]  很清楚的
[00:09:02.200 --> 00:09:04.200]  貴重的器皿
[00:09:04.200 --> 00:09:06.200]  卑賤的器皿
[00:09:06.200 --> 00:09:08.200]  究竟在說什麼
[00:09:08.200 --> 00:09:10.200]  和什麼對比呢?
[00:09:10.200 --> 00:09:12.200]  我們要深入一點
[00:09:12.200 --> 00:09:14.200]  了解聖經
[00:09:14.200 --> 00:09:16.200]  究竟聖經想我們知道和說什麼
[00:09:16.200 --> 00:09:21.200]  首先我們很容易有個聯想
[00:09:21.200 --> 00:09:26.200]  或者想得沒那麼準確和深刻
[00:09:26.200 --> 00:09:30.200]  以為所說的貴重和卑賤
[00:09:30.200 --> 00:09:32.200]  是來自物質
[00:09:32.200 --> 00:09:35.200]  來自用什麼來做的
[00:09:35.200 --> 00:09:38.200]  這些材料並不是最重要的
[00:09:38.200 --> 00:09:40.200]  你說不是的話
[00:09:40.200 --> 00:09:42.200]  金銀的材料就貴重
[00:09:42.200 --> 00:09:45.200]  木、瓦這些就卑賤
[00:09:45.200 --> 00:09:48.200]  其實不是木、瓦卑賤
[00:09:48.200 --> 00:09:51.200]  金銀是貴重
[00:09:51.200 --> 00:09:54.200]  因為我們中文很容易有這樣的聯想
[00:09:54.200 --> 00:09:56.200]  這些是貴的東西
[00:09:56.200 --> 00:09:58.200]  那些是便宜的東西
[00:09:58.200 --> 00:10:02.200]  原來貴重和卑賤在原來的希臘文的意思
[00:10:02.200 --> 00:10:04.200]  並不是這樣的
[00:10:04.200 --> 00:10:10.200]  貴重原來的希臘文就叫Teme
[00:10:10.200 --> 00:10:13.200]  直譯用英文就比較準確
[00:10:13.200 --> 00:10:16.200]  就是Honored
[00:10:16.200 --> 00:10:17.200]  有榮譽
[00:10:17.200 --> 00:10:19.200]  令你很proud
[00:10:19.200 --> 00:10:24.200]  可以代表我驕傲的地方
[00:10:24.200 --> 00:10:29.200]  然後卑賤不是那些東西便宜
[00:10:29.200 --> 00:10:31.200]  而是Dishonor
[00:10:31.200 --> 00:10:35.200]  這個字其實是Dishonor
[00:10:35.200 --> 00:10:37.200]  不是那些東西便宜和賤
[00:10:37.200 --> 00:10:42.200]  而是那些東西令我很醜
[00:10:42.200 --> 00:10:44.200]  很噁心
[00:10:44.200 --> 00:10:47.200]  有人來探望我的時候
[00:10:47.200 --> 00:10:49.200]  那些東西放在後面
[00:10:49.200 --> 00:10:51.200]  當時很簡單
[00:10:51.200 --> 00:10:55.200]  就是那些盛載垃圾
[00:10:55.200 --> 00:10:58.200]  或者盛載糞便的東西
[00:10:58.200 --> 00:11:00.200]  人家來探望就放在後面
[00:11:00.200 --> 00:11:02.200]  是醜的東西
[00:11:02.200 --> 00:11:04.200]  不讓人看的
[00:11:04.200 --> 00:11:10.200]  然後那些貴重不是因為物質貴重
[00:11:10.200 --> 00:11:11.200]  聽清楚
[00:11:11.200 --> 00:11:13.200]  我們留意讀聖經
[00:11:13.200 --> 00:11:16.200]  這裡說的是貴重的器皿
[00:11:16.200 --> 00:11:19.200]  是在乎他放了些什麼
[00:11:19.200 --> 00:11:21.200]  最重要是器皿
[00:11:21.200 --> 00:11:23.200]  這才是重心
[00:11:23.200 --> 00:11:28.200]  可能他本身不一定是很貴重的東西
[00:11:28.200 --> 00:11:32.200]  但是他放的東西是值得驕傲的東西
[00:11:32.200 --> 00:11:34.200]  譬如可能是一張照片
[00:11:34.200 --> 00:11:40.200]  是他爺爺國家或政府頒過大獎給他
[00:11:40.200 --> 00:11:42.200]  說他很勇敢
[00:11:42.200 --> 00:11:44.200]  朋友來到看到
[00:11:44.200 --> 00:11:48.200]  原來你的家族有這麼出色的人
[00:11:48.200 --> 00:11:50.200]  榮譽
[00:11:50.200 --> 00:11:52.200]  Honor
[00:11:52.200 --> 00:11:56.200]  貴重是在於他放了貴重的東西
[00:11:56.200 --> 00:11:59.200]  所以這才是重點所在
[00:11:59.200 --> 00:12:02.200]  在這裡保羅要挑戰我們
[00:12:02.200 --> 00:12:05.200]  這個世界有貴重的人
[00:12:05.200 --> 00:12:07.200]  也有很多卑賤的人
[00:12:07.200 --> 00:12:09.200]  問題是你可以選
[00:12:09.200 --> 00:12:11.200]  放什麼東西的時候
[00:12:11.200 --> 00:12:14.200]  令你貴重或卑賤
[00:12:14.200 --> 00:12:17.200]  有榮譽的或是那些醜陋的
[00:12:17.200 --> 00:12:20.200]  是不光彩的東西
[00:12:20.200 --> 00:12:25.200]  其實那些載著垃圾
[00:12:25.200 --> 00:12:27.200]  糞便在家居裡
[00:12:27.200 --> 00:12:29.200]  慢慢他自己也會抽走
[00:12:29.200 --> 00:12:31.200]  所以他自己也會卑賤
[00:12:31.200 --> 00:12:32.200]  那是要扔的
[00:12:32.200 --> 00:12:35.200]  這是兩條不同的路
[00:12:35.200 --> 00:12:37.200]  你去選擇
[00:12:38.200 --> 00:12:39.200]  我們經常覺得
[00:12:39.200 --> 00:12:41.200]  我們今天這個世界
[00:12:41.200 --> 00:12:42.200]  事實上是
[00:12:42.200 --> 00:12:44.200]  如果我們環顧我們周圍
[00:12:44.200 --> 00:12:46.200]  我們看周圍所發生的事
[00:12:46.200 --> 00:12:49.200]  甚至我們身邊的國家的
[00:12:49.200 --> 00:12:51.200]  卑賤的事是多的
[00:12:51.200 --> 00:12:53.200]  我們要承認
[00:12:53.200 --> 00:12:55.200]  充斥著
[00:12:55.200 --> 00:12:56.200]  每次我們聽到的
[00:12:56.200 --> 00:12:59.200]  有些是高貴的貴重的東西
[00:12:59.200 --> 00:13:01.200]  不過有時很少聽到的
[00:13:01.200 --> 00:13:05.200]  聽到的全部都是那些欺詐的
[00:13:05.200 --> 00:13:09.200]  那些是強暴的
[00:13:09.200 --> 00:13:11.200]  淫賤的
[00:13:11.200 --> 00:13:13.200]  你有沒有留意
[00:13:13.200 --> 00:13:15.200]  欺騙的
[00:13:15.200 --> 00:13:18.200]  那些是虛偽的
[00:13:18.200 --> 00:13:20.200]  這些各樣的東西
[00:13:20.200 --> 00:13:22.200]  是充斥著我們周圍
[00:13:22.200 --> 00:13:23.200]  而那些東西
[00:13:23.200 --> 00:13:25.200]  如果我們沒有留意的時候
[00:13:25.200 --> 00:13:27.200]  我們很容易將它們
[00:13:27.200 --> 00:13:29.200]  栽進我們的心裡
[00:13:29.200 --> 00:13:30.200]  我們盛載了那些東西
[00:13:30.200 --> 00:13:32.200]  盛載著盛載著
[00:13:32.200 --> 00:13:34.200]  我們變成他一樣的卑賤
[00:13:34.200 --> 00:13:36.200]  所以聖經的挑戰就是
[00:13:36.200 --> 00:13:38.200]  你栽些什麼東西進你的生命裡
[00:13:38.200 --> 00:13:41.200]  這個生命裡有些是美好的東西
[00:13:41.200 --> 00:13:43.200]  好像這裏22節就說了
[00:13:43.200 --> 00:13:44.200]  什麼是美好的東西
[00:13:44.200 --> 00:13:46.200]  是用清潔的心
[00:13:46.200 --> 00:13:49.200]  來追求公義
[00:13:49.200 --> 00:13:51.200]  信心、愛心、和平等等
[00:13:51.200 --> 00:13:53.200]  這些神的美
[00:13:53.200 --> 00:13:55.200]  這個世界還有這些的
[00:13:55.200 --> 00:13:56.200]  不過不多
[00:13:56.200 --> 00:13:58.200]  偶爾聽到的時候
[00:13:58.200 --> 00:13:59.200]  為什麼你不爭取機會
[00:13:59.200 --> 00:14:01.200]  將它栽進你的內心
[00:14:01.200 --> 00:14:02.200]  問題就是
[00:14:02.200 --> 00:14:03.200]  你可以將它栽進內心的時候
[00:14:03.200 --> 00:14:06.200]  慢慢你自己都變成貴族
[00:14:06.200 --> 00:14:09.200]  這個重心就在這裏
[00:14:09.200 --> 00:14:12.200]  我們每一個人要提醒自己
[00:14:12.200 --> 00:14:15.200]  第一就是你栽些什麼東西進你的生命裡
[00:14:15.200 --> 00:14:18.200]  其實這個世界就是充滿了這些的卑賤
[00:14:18.200 --> 00:14:19.200]  但是你還要將它栽進去的時候
[00:14:19.200 --> 00:14:21.200]  你自己也會卑賤
[00:14:21.200 --> 00:14:25.200]  我有時覺得我自己也不為意
[00:14:25.200 --> 00:14:27.200]  有一段時間
[00:14:27.200 --> 00:14:30.200]  我這樣的伯伯
[00:14:30.200 --> 00:14:33.200]  一上地鐵的時候
[00:14:33.200 --> 00:14:34.200]  那個年輕人就突然間
[00:14:34.200 --> 00:14:36.200]  在我前面
[00:14:36.200 --> 00:14:39.200]  就霸佔了唯一的優先座位
[00:14:39.200 --> 00:14:42.200]  他當然不會看我
[00:14:42.200 --> 00:14:44.200]  他就馬上低頭看機器
[00:14:44.200 --> 00:14:47.200]  豈有此理
[00:14:47.200 --> 00:14:48.200]  看你的醜樣
[00:14:48.200 --> 00:14:50.200]  看緊你
[00:14:50.200 --> 00:14:52.200]  他也卑賤了
[00:14:52.200 --> 00:14:54.200]  何必要將那些卑賤的東西
[00:14:54.200 --> 00:14:55.200]  放在我心裏
[00:14:55.200 --> 00:14:58.200]  整輛車都卑賤了
[00:14:58.200 --> 00:14:59.200]  我又幫不了他
[00:14:59.200 --> 00:15:01.200]  他也不會改
[00:15:01.200 --> 00:15:02.200]  是不是
[00:15:02.200 --> 00:15:03.200]  不如在這個時間
[00:15:03.200 --> 00:15:04.200]  我心裏想想
[00:15:04.200 --> 00:15:06.200]  其實不是每個人都像他這樣
[00:15:06.200 --> 00:15:08.200]  這個世界還有好人的
[00:15:08.200 --> 00:15:10.200]  上個星期有個女孩
[00:15:10.200 --> 00:15:12.200]  比他還年輕
[00:15:12.200 --> 00:15:13.200]  我上車的時候
[00:15:13.200 --> 00:15:15.200]  他就拿我過來
[00:15:15.200 --> 00:15:17.200]  你坐吧
[00:15:17.200 --> 00:15:18.200]  很甜蜜
[00:15:18.200 --> 00:15:21.200]  為什麼我們不將這些貴重的東西
[00:15:21.200 --> 00:15:22.200]  放在我們心裏
[00:15:22.200 --> 00:15:25.200]  我們試試來操練這件事
[00:15:25.200 --> 00:15:27.200]  我們自己也好
[00:15:27.200 --> 00:15:28.200]  我們身邊的基督徒
[00:15:28.200 --> 00:15:30.200]  我們大家互相鼓勵也好
[00:15:30.200 --> 00:15:33.200]  好人好事這個世界還有的
[00:15:33.200 --> 00:15:34.200]  所以保羅說
[00:15:34.200 --> 00:15:35.200]  是呀
[00:15:35.200 --> 00:15:36.200]  那些人個個都走了
[00:15:36.200 --> 00:15:38.200]  但保羅沒有停在這裏
[00:15:38.200 --> 00:15:40.200]  他說不過還有一個家庭
[00:15:40.200 --> 00:15:41.200]  他還來找我
[00:15:41.200 --> 00:15:43.200]  多好啊
[00:15:43.200 --> 00:15:46.200]  這些才能夠將我們成為貴重
[00:15:46.200 --> 00:15:50.200]  在我們心裏多等神的美
[00:15:50.200 --> 00:15:52.200]  我在家裏和我太太
[00:15:52.200 --> 00:15:53.200]  有時都很喜歡
[00:15:53.200 --> 00:15:54.200]  不是特意
[00:15:54.200 --> 00:15:55.200]  都很喜歡
[00:15:55.200 --> 00:15:57.200]  誰是誰難得
[00:15:57.200 --> 00:15:59.200]  在這樣的世界裏
[00:15:59.200 --> 00:16:01.200]  還可以這樣好惡
[00:16:01.200 --> 00:16:03.200]  不考慮他的代價
[00:16:03.200 --> 00:16:04.200]  還這樣去幫人
[00:16:04.200 --> 00:16:05.200]  真是好
[00:16:05.200 --> 00:16:06.200]  好令我們感動
[00:16:06.200 --> 00:16:07.200]  這個真是好
[00:16:07.200 --> 00:16:10.200]  頂尖我們可不可以多點互相鼓勵
[00:16:10.200 --> 00:16:13.200]  而不是不知不覺的
[00:16:13.200 --> 00:16:14.200]  將那些悲戰的東西
[00:16:14.200 --> 00:16:15.200]  塞在自己的心裏
[00:16:15.200 --> 00:16:17.200]  到最後就像劉青雄所說的
[00:16:17.200 --> 00:16:19.200]  災的糞便
[00:16:19.200 --> 00:16:20.200]  自己都抽走
[00:16:20.200 --> 00:16:22.200]  自己都變成悲戰
[00:16:22.200 --> 00:16:26.200]  我們不甘做悲戰的器皿
[00:16:26.200 --> 00:16:28.200]  我們要做貴重的器皿
[00:16:28.200 --> 00:16:32.200]  這個是保羅第一個對比
[00:16:32.200 --> 00:16:33.200]  放在我們面前
[00:16:33.200 --> 00:16:34.200]  好嗎
[00:16:34.200 --> 00:16:39.200]  接著保羅就用了三個很鮮明的比喻
[00:16:39.200 --> 00:16:41.200]  大佬告訴我們
[00:16:41.200 --> 00:16:42.200]  你要這樣做
[00:16:42.200 --> 00:16:46.200]  並不是一想就做到的
[00:16:46.200 --> 00:16:47.200]  要付一些代價
[00:16:47.200 --> 00:16:50.200]  要去努力的
[00:16:50.200 --> 00:16:51.200]  在過程裏面
[00:16:51.200 --> 00:16:54.200]  有幾樣東西都要提醒自己
[00:16:54.200 --> 00:16:55.200]  這幾樣東西
[00:16:55.200 --> 00:16:57.200]  他又用三個比喻
[00:16:57.200 --> 00:17:00.200]  好清楚好鮮明的
[00:17:00.200 --> 00:17:01.200]  讓我們記得
[00:17:01.200 --> 00:17:03.200]  不如我們研究一下
[00:17:03.200 --> 00:17:05.200]  這三個比喻
[00:17:05.200 --> 00:17:08.200]  剛才我們所讀的聖經裏面
[00:17:08.200 --> 00:17:11.200]  第二章的第三節到第六節
