
[00:00:00.000 --> 00:00:03.640]  大家會留意到聖經啟示錄第十七章
[00:03:45.960 --> 00:03:48.360]  我們有時候小心想的時候
[00:03:48.360 --> 00:03:51.080]  會有些恐懼
[00:03:51.080 --> 00:03:53.040]  但當我們讀到聖經啟示錄的時候
[00:03:53.040 --> 00:03:55.840]  就很清楚察覺一件事情
[00:03:55.840 --> 00:03:57.080]  聖經清楚講述到
[00:03:57.080 --> 00:04:00.200]  這位上帝是會有審判的
[00:04:00.200 --> 00:04:01.600]  有時候我們會覺得
[00:04:01.600 --> 00:04:04.120]  講審判好像是嚇人一樣
[00:04:04.120 --> 00:04:05.640]  但如果應該是事實
[00:04:05.640 --> 00:04:07.320]  就不是威嚇
[00:04:07.320 --> 00:04:13.280]  而是幫助我們去遠離邪惡的事情
[00:04:13.280 --> 00:04:18.280]  聖經新約的《哥羅西書》特別提及
[00:04:18.280 --> 00:04:22.280]  不幸不義的必受不義的報應
[00:04:22.280 --> 00:04:24.600]  神並不偏待人
[00:04:24.600 --> 00:04:27.480]  啟示錄不斷講述上帝公義的審判
[00:04:27.480 --> 00:04:29.720]  也同時講述這位上帝
[00:04:29.720 --> 00:04:32.040]  祂是掌管一切的
[00:04:32.040 --> 00:04:33.560]  不是邪惡的事情
[00:04:33.560 --> 00:04:37.480]  可以自己去決定世界的將來
[00:04:37.480 --> 00:04:41.240]  而是一切仍然在神的掌權當中
[00:04:41.240 --> 00:04:44.400]  因此這段時間我們讀聖經的時候
[00:04:44.400 --> 00:04:47.360]  上上記得一件事情
[00:04:47.360 --> 00:04:49.240]  這位上帝是慈愛
[00:04:49.240 --> 00:04:51.280]  也是公義的上帝
[00:04:51.280 --> 00:04:54.080]  祂必然有審判
[00:04:54.080 --> 00:04:55.680]  而我們也靠著上帝
[00:04:55.680 --> 00:04:57.880]  我們站得穩
[00:04:57.880 --> 00:04:59.960]  遠離邪惡的事情
[00:04:59.960 --> 00:05:02.280]  知道一切仍然在神的掌管中
[00:05:02.280 --> 00:05:07.560]  我們可以一路堅定地去信靠上帝
[00:05:07.560 --> 00:05:09.560]  啟示錄裡面有很多的訊息
[00:05:09.560 --> 00:05:14.200]  我們在今個季度集中17章到22章
[00:05:14.200 --> 00:05:17.640]  其中在啟示錄裡面有四個大的義象
[00:05:17.640 --> 00:05:20.960]  17至22章就是第三第四的義象
[00:05:20.960 --> 00:05:22.920]  而今天我們開始試試看
[00:05:22.920 --> 00:05:28.000]  第三個義象就是第17章的經文
[00:05:28.000 --> 00:05:32.520]  17章之前第16章裡面提到有七個碗
[00:05:32.520 --> 00:05:34.920]  啟示錄是一些啟示的文學
[00:05:34.920 --> 00:05:38.400]  很多時候用很多象徵式的描述
[00:05:38.400 --> 00:05:40.600]  講述一些將來的事情
[00:05:40.600 --> 00:05:44.680]  提到七個碗是在說上帝的憤怒
[00:05:44.680 --> 00:05:47.560]  開始臨到
[00:05:47.560 --> 00:05:50.440]  神的憤怒臨到這個邪惡的世界
[00:05:50.440 --> 00:05:53.840]  然後第17章到19章
[00:05:53.840 --> 00:05:56.400]  一路提到上帝的懲罰
[00:05:56.400 --> 00:06:01.200]  一步一步臨到不同的邪惡對象
[00:06:01.200 --> 00:06:05.000]  首先聖經提到有大淫婦
[00:06:05.000 --> 00:06:07.320]  大淫婦是誰呢?
[00:06:07.320 --> 00:06:11.840]  第17章第4節是這樣說
[00:06:11.840 --> 00:06:15.640]  「這婦人穿著紫色和珠紅色的衣服
[00:06:15.640 --> 00:06:19.040]  佩戴著金紫寶石和珍珠的裝飾
[00:06:19.040 --> 00:06:20.600]  手裡拿著金杯
[00:06:20.600 --> 00:06:26.520]  盛滿了可憎的物和她淫亂的污穢」
[00:06:26.520 --> 00:06:28.360]  穿著很華麗的衣服
[00:06:28.360 --> 00:06:33.160]  佩戴著很金光寶氣的裝飾
[00:06:33.160 --> 00:06:35.680]  當猶太人一聽見這種描述
[00:06:35.680 --> 00:06:38.040]  或者聖經舊約裡面也有很多地方
[00:06:38.040 --> 00:06:39.880]  一提到這些裝飾的時候
[00:06:39.880 --> 00:06:45.160]  立刻聯想起欺騙和引誘
[00:06:45.160 --> 00:06:47.240]  表面上是很華麗的
[00:06:47.240 --> 00:06:49.560]  很吸引人的一種外表
[00:06:49.560 --> 00:06:51.800]  但其實是欺騙的
[00:06:51.800 --> 00:06:53.960]  引誘的事情
[00:06:53.960 --> 00:06:58.080]  是叫人進入邪淫的裡面
[00:06:58.080 --> 00:07:00.400]  聖經提到這個淫婦
[00:07:00.400 --> 00:07:03.040]  她手裡拿著金杯
[00:07:03.040 --> 00:07:04.400]  很吸引
[00:07:04.400 --> 00:07:06.400]  好像很貴重
[00:07:06.400 --> 00:07:09.800]  但裡面裝著的是可憎之物
[00:07:09.800 --> 00:07:11.760]  聖經提到可憎之物
[00:07:11.760 --> 00:07:16.240]  純粹是說那些敬拜偶像的行動
[00:07:16.240 --> 00:07:19.320]  那些竊俗神的活動
[00:07:19.320 --> 00:07:21.840]  聖經稱為可憎的物
[00:07:21.840 --> 00:07:25.720]  這些可憎的物和淫亂的污穢
[00:07:25.720 --> 00:07:32.640]  正正是代表著淫婦的影響
[00:07:32.640 --> 00:07:34.800]  因此不單止是淫婦
[00:07:34.800 --> 00:07:37.400]  原來的意思也包括了淫妓
[00:07:37.400 --> 00:07:42.080]  是引誘很多人進入這種淫行裡面
[00:07:42.080 --> 00:07:43.520]  當然聖經所說的淫行
[00:07:43.520 --> 00:07:46.080]  不單單是一種肉體的淫行
[00:07:46.080 --> 00:07:50.160]  同時是一種屬靈的淫行
[00:07:50.160 --> 00:07:51.160]  有一位神
[00:07:51.160 --> 00:07:52.280]  獨一的上帝
[00:07:52.280 --> 00:07:53.640]  人不去敬拜上帝
[00:07:53.640 --> 00:07:54.920]  去敬拜偶像
[00:07:54.920 --> 00:07:56.640]  敬拜假神
[00:07:56.640 --> 00:07:59.320]  是一種屬靈的淫亂
[00:07:59.320 --> 00:08:03.080]  去拜其他的金錢
[00:08:03.080 --> 00:08:04.640]  偶像
[00:08:04.640 --> 00:08:05.880]  勢力
[00:08:05.880 --> 00:08:09.000]  同樣出現那種淫亂的情況
[00:08:09.000 --> 00:08:09.960]  但聖經所說的
[00:08:09.960 --> 00:08:12.120]  不是說一個女士
[00:08:12.120 --> 00:08:13.720]  一個淫婦
[00:08:13.720 --> 00:08:14.520]  你再讀下去的時候
[00:08:14.520 --> 00:08:16.960]  發覺是在說一個大城
[00:08:16.960 --> 00:08:17.960]  第五節
[00:08:17.960 --> 00:08:20.800]  大家看看
[00:08:20.800 --> 00:08:21.480]  聖經說到
[00:08:21.480 --> 00:08:24.280]  他額上寫著一個名號
[00:08:24.280 --> 00:08:26.680]  奧秘大巴比倫
[00:08:26.680 --> 00:08:30.920]  地上的淫婦和可憎的物之母
[00:08:30.920 --> 00:08:33.480]  提到一個大的城市
[00:08:33.480 --> 00:08:36.720]  巴比倫在歷史當中出現過
[00:08:36.720 --> 00:08:40.440]  這個城市是敵對神的城市
[00:08:40.440 --> 00:08:44.720]  是殘害很多屬神的人的城市
[00:08:44.720 --> 00:08:49.160]  當然在約翰寫啟示錄的時候
[00:08:49.160 --> 00:08:52.200]  巴比倫已經不再存在了
[00:08:52.200 --> 00:08:56.440]  但當時有一個很像巴比倫的城市
[00:08:56.440 --> 00:08:59.880]  就是羅馬城
[00:08:59.880 --> 00:09:05.560]  當時羅馬城同時是一個極其世俗的城市
[00:09:05.560 --> 00:09:07.760]  也是迫害很多的教徒
[00:09:07.760 --> 00:09:08.680]  一世紀的時候
[00:09:08.680 --> 00:09:10.960]  很多教徒被殘殺的時候
[00:09:10.960 --> 00:09:13.480]  都面對著這種情況
[00:09:13.480 --> 00:09:17.200]  當約翰來講述淫婦的時候
[00:09:17.200 --> 00:09:18.760]  他提到大巴比倫
[00:09:18.760 --> 00:09:22.400]  也提到暗中讓我們了解
[00:09:22.400 --> 00:09:27.160]  當時信徒所面對著羅馬政權
[00:09:27.160 --> 00:09:28.720]  被他們的迫迫
[00:09:28.720 --> 00:09:31.160]  被他們的影響
[00:09:31.160 --> 00:09:33.680]  同樣講到一個城市
[00:09:33.680 --> 00:09:34.600]  或者再看下去的時候
[00:09:34.600 --> 00:09:36.400]  你發覺不單止一個城市
[00:09:36.400 --> 00:09:40.160]  第十五節大家看看
[00:09:40.160 --> 00:09:42.360]  「甚至天使又對我說
[00:09:42.360 --> 00:09:46.680]  你所看見那淫婦坐著的重水
[00:09:46.680 --> 00:09:53.800]  就是多種民族群眾幫國謊言的人」
[00:09:53.800 --> 00:09:55.040]  不單止是一個城市
[00:09:55.040 --> 00:10:00.400]  也可以說是歷代敵對神的一種人的群體
[00:10:00.400 --> 00:10:04.000]  或者說是一個世俗的城市
[00:10:04.000 --> 00:10:07.760]  匯合了很多邪淫的力量
[00:10:07.760 --> 00:10:12.400]  這些力量叫人敬拜假神遠離上帝
[00:10:12.400 --> 00:10:14.880]  這個是大淫婦
[00:10:14.880 --> 00:10:17.760]  這個大淫婦在聖經一路描述的時候
[00:10:17.760 --> 00:10:21.680]  是在我們當中一路發展
[00:10:21.680 --> 00:10:23.760]  而大淫婦在聖經再講的時候
[00:10:23.760 --> 00:10:26.920]  她不單止自己一路影響世界
[00:10:26.920 --> 00:10:29.920]  而且她站在一隻獸上面
[00:10:29.920 --> 00:10:34.120]  因此這個意象是淫婦站在獸上
[00:10:34.120 --> 00:10:35.640]  這隻獸大家再看
[00:10:35.640 --> 00:10:36.960]  你再看看聖經
[00:10:36.960 --> 00:10:44.400]  在剛才讀過的十七章第八節
[00:10:44.400 --> 00:10:47.920]  「你看見的那獸先前在 現今不在
[00:10:47.920 --> 00:10:52.480]  將來要從無底坑上來 然後走向滅亡」
[00:10:52.480 --> 00:10:57.360]  聖經提到這隻獸是婦人站在它上面
[00:10:57.360 --> 00:10:59.840]  而這之間有一種很特別的關係
[00:10:59.840 --> 00:11:01.360]  互相配合著
[00:11:01.360 --> 00:11:06.360]  或者說它們一起互動產生更強的勢力
[00:11:06.360 --> 00:11:08.080]  一種影響
[00:11:08.080 --> 00:11:12.240]  聖經提到這隻獸是從無底坑上來的
[00:11:12.240 --> 00:11:13.800]  聖經提到無底坑的時候
[00:11:13.800 --> 00:11:17.320]  就會體會到撒旦的工作
[00:11:17.320 --> 00:11:19.360]  十一章之前有提及到
[00:11:19.360 --> 00:11:22.040]  亦有獸從無底坑出來
[00:11:22.040 --> 00:11:27.640]  是從撒旦而出的猜疑
[00:11:27.640 --> 00:11:31.600]  被猜到世上來帶來更多的混亂
[00:11:31.600 --> 00:11:34.520]  帶來更多的邪惡的事情
[00:11:34.520 --> 00:11:36.680]  剛才我們提到淫婦
[00:11:36.680 --> 00:11:39.760]  我們可以了解為在這個地上
[00:11:39.760 --> 00:11:41.880]  很多敵對神的群體
[00:11:41.880 --> 00:11:45.520]  或者說一些淫亂的城市
[00:11:45.520 --> 00:11:48.200]  當耀祖再提到這隻獸的時候
[00:11:48.200 --> 00:11:49.760]  這隻獸給我們了解
[00:11:49.760 --> 00:11:54.760]  同樣是在說敵對上帝的國度
[00:11:54.760 --> 00:11:56.000]  或者國家
[00:11:56.000 --> 00:11:59.640]  或者是一些政治的勢力
[00:11:59.640 --> 00:12:03.040]  因為這隻獸頭上有七頭十角
[00:12:03.040 --> 00:12:05.160]  一直在說很多的國家
[00:12:05.160 --> 00:12:10.000]  大家再看看下面第十節
[00:12:10.000 --> 00:12:11.480]  第十節說
[00:12:11.480 --> 00:12:14.000]  也就是七位王
[00:12:14.000 --> 00:12:14.920]  這七個頭
[00:12:14.920 --> 00:12:15.720]  七位王
[00:12:15.720 --> 00:12:17.760]  五位已經倒了
[00:12:17.760 --> 00:12:19.200]  一位還在
[00:12:19.200 --> 00:12:21.760]  另一位還沒有來到
[00:12:21.760 --> 00:12:26.560]  他來的時候必須存留一會兒
[00:12:26.560 --> 00:12:29.440]  七位我們不需要特別去理解成為
[00:12:29.440 --> 00:12:31.120]  一定是七個
[00:12:31.120 --> 00:12:34.840]  很多時候用一些數目代表一些完整
[00:12:34.840 --> 00:12:37.920]  七和十都是完整的表達
[00:12:37.920 --> 00:12:42.000]  有好幾位這些君王來到的時候
[00:12:42.000 --> 00:12:45.200]  他們很有權勢
[00:12:45.200 --> 00:12:48.880]  然後他們五個已經倒下了
[00:12:48.880 --> 00:12:49.960]  大家留意這個字
[00:12:49.960 --> 00:12:51.480]  不是到了
[00:12:51.480 --> 00:12:52.960]  是倒下了
[00:12:52.960 --> 00:12:54.160]  已經倒塌了
[00:12:54.160 --> 00:12:56.560]  已經消失了他們的勢力
[00:12:56.560 --> 00:12:57.280]  雖然如此
[00:12:57.280 --> 00:12:58.640]  但是層出不窮
[00:12:58.640 --> 00:13:01.280]  有其他這些勢力再興起來
[00:13:01.280 --> 00:13:02.920]  如今有一個
[00:13:02.920 --> 00:13:04.640]  將來還有一個
[00:13:04.640 --> 00:13:07.240]  是會繼續出現
[00:13:07.240 --> 00:13:08.560]  這些欺壓人
[00:13:08.560 --> 00:13:10.960]  這些邪惡的政權
[00:13:10.960 --> 00:13:13.000]  他們會一直出現
[00:13:13.000 --> 00:13:14.760]  這些政權一直出現的時候
[00:13:14.760 --> 00:13:15.800]  聖經繼續說
[00:13:15.800 --> 00:13:18.960]  那隻獸就是第八個角
[00:13:18.960 --> 00:13:23.680]  大家再留意下面第十一節
[00:13:23.680 --> 00:13:24.360]  聖經提到
[00:13:24.360 --> 00:13:25.680]  那先前在
[00:13:25.680 --> 00:13:27.680]  現今不在的獸
[00:13:27.680 --> 00:13:29.920]  就是第八位
[00:13:29.920 --> 00:13:33.160]  他也是出於那七位中的一位
[00:13:33.160 --> 00:13:37.720]  並且正在走向滅亡
[00:13:37.720 --> 00:13:40.560]  獸成為接續的一位
[00:13:40.560 --> 00:13:43.440]  這隻獸先前在
[00:13:43.440 --> 00:13:46.080]  但現在暫時不在
[00:13:46.080 --> 00:13:48.840]  但又將會再出來
[00:13:48.840 --> 00:13:49.840]  將會再來
[00:13:49.840 --> 00:13:50.960]  我們看的時候
[00:13:50.960 --> 00:13:53.000]  都好像有些莫名其妙
[00:13:53.000 --> 00:13:54.280]  怎樣先前有
[00:13:54.280 --> 00:13:54.800]  現在沒有
[00:13:54.800 --> 00:13:56.800]  後來又有呢
[00:13:56.800 --> 00:13:58.360]  但如果留心聖經裏面
[00:13:58.360 --> 00:14:00.440]  有一些原來的文字
[00:14:00.440 --> 00:14:01.760]  就會發覺
[00:14:01.760 --> 00:14:03.080]  將來再來
[00:14:03.080 --> 00:14:04.120]  這個字
[00:14:04.120 --> 00:14:07.760]  是在形容耶穌基督的復臨
[00:14:07.760 --> 00:14:10.640]  是在說主耶穌有一天會再來
[00:14:10.640 --> 00:14:13.320]  但聖經竟然在這個時候
[00:14:13.320 --> 00:14:17.240]  這個惡者用這句話來說自己
[00:14:17.240 --> 00:14:20.760]  或者說是講述自己的在來
[00:14:20.760 --> 00:14:23.120]  當然他不是基督
[00:14:23.120 --> 00:14:24.440]  也都其實背後看到
[00:14:24.440 --> 00:14:27.880]  就是惡者好像在模仿這位基督
[00:14:27.880 --> 00:14:32.240]  有一種能力會再復現
[00:14:32.240 --> 00:14:33.560]  而他的復現
[00:14:33.560 --> 00:14:35.880]  帶來一種很大的權能
[00:14:35.880 --> 00:14:38.120]  因此叫很多人都驚訝
[00:14:38.120 --> 00:14:40.920]  所以大家要留意第八節
[00:14:40.920 --> 00:14:44.240]  你會留意到第八節所說到的
[00:14:44.240 --> 00:14:49.360]  哪些人會來敬重他
[00:14:49.360 --> 00:14:51.920]  來臣服他
[00:14:51.920 --> 00:14:55.440]  就是那些名字不在生命冊上的人
[00:14:55.440 --> 00:14:57.520]  他們不認識有真神
[00:14:57.520 --> 00:14:59.480]  他們看到這隻獸
[00:14:59.480 --> 00:15:01.800]  他們很驚訝他的權能
[00:15:01.800 --> 00:15:05.480]  因此他們都要驚奇
[00:15:05.480 --> 00:15:06.600]  驚奇表達了
[00:15:06.600 --> 00:15:08.160]  不單是驚訝
[00:15:08.160 --> 00:15:14.920]  而是表達了一種對獸的神伏的態度
[00:15:14.920 --> 00:15:17.760]  這些情況出現的時候
[00:15:17.760 --> 00:15:19.200]  很多時候會覺得
[00:15:19.200 --> 00:15:21.680]  這個世界很黑暗
[00:15:21.680 --> 00:15:25.080]  很多這些事情一直出現
[00:15:25.080 --> 00:15:25.880]  但再看的時候
[00:15:25.880 --> 00:15:27.240]  你發覺聖經再繼續說
[00:15:27.240 --> 00:15:28.960]  沒錯有大淫婦
[00:15:28.960 --> 00:15:31.960]  有七頭十角的獸
[00:15:31.960 --> 00:15:34.240]  但聖經裡面接著說
[00:15:34.240 --> 00:15:37.880]  基督耶穌要得勝這些邪惡的勢力
[00:15:37.880 --> 00:15:42.600]  大家再留意下第十三節
[00:15:42.600 --> 00:15:43.800]  第十三節提到
[00:15:43.800 --> 00:15:46.440]  這些王 這些國家
[00:15:46.440 --> 00:15:50.240]  他們同心合意把自己的權力
[00:15:50.240 --> 00:15:53.200]  權柄交給那獸
[00:15:53.200 --> 00:15:54.640]  突然你發覺聖經說
[00:15:54.640 --> 00:15:58.400]  有一個國際的聯合體出現
[00:15:58.400 --> 00:15:59.800]  他們聯合一起
[00:15:59.800 --> 00:16:02.920]  一起尊敬這隻獸
[00:16:02.920 --> 00:16:05.400]  把權柄交給它
[00:16:05.400 --> 00:16:07.360]  他們本身很有權力
[00:16:07.360 --> 00:16:09.120]  但在那個時候
[00:16:09.120 --> 00:16:13.440]  他們把權柄交給這隻獸
[00:16:13.440 --> 00:16:14.400]  大家會留意到
[00:16:14.400 --> 00:16:18.280]  之前有提及到這十個王
[00:16:18.280 --> 00:16:20.960]  他們現在未曾取得王權
[00:16:20.960 --> 00:16:22.840]  第十二節所說的
[00:16:22.840 --> 00:16:24.960]  但他們會得到權柄
[00:16:24.960 --> 00:16:26.840]  但當你得到權柄的時候
[00:16:26.840 --> 00:16:30.560]  就把權柄交給那獸
[00:16:30.560 --> 00:16:33.320]  很多人都會立刻問
[00:16:33.320 --> 00:16:38.200]  好像歐盟有點像
[00:16:38.200 --> 00:16:40.960]  早期是十個國家的時候更加像
[00:16:40.960 --> 00:16:44.240]  但現在好像多了很多個
[00:16:44.240 --> 00:16:50.600]  我們不必要這樣去理解這件事情
[00:16:50.600 --> 00:16:53.280]  但你會發覺在將來
[00:16:53.280 --> 00:16:57.320]  會有一個國際聯合體
[00:16:57.320 --> 00:17:00.200]  敵對上帝的很多政權
[00:17:00.200 --> 00:17:01.440]  他們聯合一起
[00:17:01.440 --> 00:17:06.920]  把他們的權柄歸給一隻獸
[00:17:06.920 --> 00:17:10.920]  一隻獸所象徵的一個角度
[00:17:10.920 --> 00:17:12.040]  然後在過程當中
[00:17:12.040 --> 00:17:14.280]  他們同心合意的拜祂
[00:17:14.280 --> 00:17:16.040]  但接著他們再做的
[00:17:16.040 --> 00:17:16.880]  聖經就說
[00:17:16.880 --> 00:17:18.000]  他們要做一件事情
[00:17:18.000 --> 00:17:19.840]  要去敵擋上帝
[00:17:19.840 --> 00:17:22.400]  一起去攻打楊高
[00:17:22.400 --> 00:17:25.520]  亦正是前面聖經十六章所提及的
[00:17:25.520 --> 00:17:29.320]  哈米吉多頓大戰所講及的事情
[00:17:29.320 --> 00:17:30.160]  他們怎樣做呢?
[00:17:30.160 --> 00:17:31.840]  第十四節
[00:17:31.840 --> 00:17:33.840]  他們要跟楊高集戰
[00:17:33.840 --> 00:17:35.880]  楊高必勝過他們
[00:17:35.880 --> 00:17:37.560]  因為他是萬主之主
[00:17:37.560 --> 00:17:38.960]  萬王之王
[00:17:38.960 --> 00:17:41.160]  那些與楊高同在
[00:17:41.160 --> 00:17:42.840]  蒙召被選
[00:17:42.840 --> 00:17:47.520]  有忠心的也必勝過他們
[00:17:47.520 --> 00:17:50.360]  他們一起向楊高宣戰
[00:17:50.360 --> 00:17:55.520]  亦意味著他們以教徒為攻擊的對象
[00:17:55.520 --> 00:18:01.120]  屬神的人要面對著這個實況
[00:18:01.120 --> 00:18:03.720]  但聖經提及到
[00:18:03.720 --> 00:18:05.960]  楊高是萬主之主
[00:18:05.960 --> 00:18:07.680]  萬王之王
[00:18:07.680 --> 00:18:10.600]  而屬神的人要一同跟主耶穌
[00:18:10.600 --> 00:18:12.600]  同德成利
[00:18:12.600 --> 00:18:14.080]  是哪些屬主的人呢?
[00:18:14.080 --> 00:18:14.760]  聖經所說
[00:18:14.760 --> 00:18:16.320]  與基督同在
[00:18:16.320 --> 00:18:18.680]  他們沒有離棄耶穌基督
[00:18:18.680 --> 00:18:20.800]  他們是有忠心的
[00:18:20.800 --> 00:18:22.440]  他們亦沒有違背上帝
[00:18:22.440 --> 00:18:26.600]  一直持定信靠上帝
[00:18:26.600 --> 00:18:31.960]  他們勝過惡者
[00:18:31.960 --> 00:18:33.000]  當然聖經所說
[00:18:33.000 --> 00:18:36.240]  這一切其實都在神自己的掌管下發生
[00:18:36.240 --> 00:18:38.200]  所以十六節你再看的時候
[00:18:38.200 --> 00:18:41.400]  突然間發覺他們之間出現一種內鬥
[00:18:41.400 --> 00:18:42.800]  第十六節
[00:18:42.800 --> 00:18:45.560]  你們看見的十國和那獸
[00:18:45.560 --> 00:18:48.280]  都要恨那淫婦
[00:18:48.280 --> 00:18:49.120]  突然間
[00:18:49.120 --> 00:18:53.200]  他們本來是一起合作工作的
[00:18:53.200 --> 00:18:56.840]  為何現在突然間會恨這個淫婦呢?
[00:18:56.840 --> 00:18:58.240]  使她慌亂赤身
[00:18:58.240 --> 00:18:59.560]  又要吃她的肉
[00:18:59.560 --> 00:19:02.760]  用火把她燒掉
[00:19:02.760 --> 00:19:05.240]  從這個象徵的描述當中
[00:19:05.240 --> 00:19:07.880]  體會到將來
[00:19:07.880 --> 00:19:10.040]  這十國和獸
[00:19:10.040 --> 00:19:13.240]  他們要來去恨這個淫婦
[00:19:13.240 --> 00:19:15.120]  或者我們剛才所理解的
