
[00:00:00.000 --> 00:00:03.920]  今天定的講題就是
[00:03:36.640 --> 00:03:38.800]  司徒侯若說不要哭
[00:03:38.800 --> 00:03:42.000]  因為有大志大的師子
[00:03:42.000 --> 00:03:43.440]  大衛的根
[00:03:43.440 --> 00:03:45.200]  他已經得勝
[00:03:45.200 --> 00:03:49.840]  可以展開在神右手中的書卷
[00:03:49.840 --> 00:03:53.840]  那個書卷就是他救人計劃的書卷
[00:03:53.840 --> 00:03:56.480]  你為得勝的耶穌基督
[00:03:56.480 --> 00:04:02.000]  他可以展開、可以完成神救人的計劃
[00:04:02.000 --> 00:04:04.960]  這是他勝利的宣告
[00:04:04.960 --> 00:04:09.280]  那麼耶穌基督怎樣來完成這個勝利呢?
[00:04:09.280 --> 00:04:10.320]  有兩個方法
[00:04:10.320 --> 00:04:13.360]  第一,下面都是六節這樣說
[00:04:13.360 --> 00:04:17.920]  司徒侯若轉身又看有大志大的師子
[00:04:17.920 --> 00:04:20.960]  但是他所見到的是被殺的羔羊
[00:04:20.960 --> 00:04:24.320]  耶穌基督是獅子、羔羊
[00:04:24.320 --> 00:04:26.800]  羔羊就是獅子、獅子就是羔羊
[00:04:26.800 --> 00:04:29.120]  耶穌基督怎樣得到勝利呢?
[00:04:29.120 --> 00:04:31.280]  第一,因為他被殺
[00:04:31.280 --> 00:04:32.640]  被殺的羔羊
[00:04:32.640 --> 00:04:39.120]  用他的寶血來教授世上千千萬萬的歸順缺人
[00:04:39.120 --> 00:04:41.600]  第二,在這個遺像中我們看到
[00:04:41.600 --> 00:04:46.480]  耶穌基督被殺的羔羊的頭上有七角、七眼
[00:04:46.480 --> 00:04:47.520]  角是能力
[00:04:47.520 --> 00:04:49.040]  七角是完全的能力
[00:04:49.040 --> 00:04:51.760]  眼是完全的智慧
[00:04:51.760 --> 00:04:56.160]  完全的能力、完全的智慧都是聖靈的手足
[00:04:56.160 --> 00:04:57.600]  所以主耶穌說
[00:04:57.600 --> 00:05:00.800]  「但聖靈降臨在你們身上」
[00:05:00.800 --> 00:05:03.120]  你們就逼得住能力
[00:05:03.120 --> 00:05:06.400]  「並且又在耶路撒冷猶太村地撒了你鴨」
[00:05:06.400 --> 00:05:08.400]  「直到奪妓」
[00:05:08.400 --> 00:05:10.960]  「來作我的競兆」
[00:05:10.960 --> 00:05:15.520]  在聖靈的提領、充滿、使用之下
[00:05:15.520 --> 00:05:17.600]  胡因傳遍天下
[00:05:17.600 --> 00:05:20.800]  其中有多少智慧的運用
[00:05:20.800 --> 00:05:22.880]  有多少能力的彰顯
[00:05:22.880 --> 00:05:24.960]  是超過我們所考慮的
[00:05:24.960 --> 00:05:26.320]  所以經過二千年
[00:05:26.320 --> 00:05:28.640]  胡因已經傳遍六大洲
[00:05:28.640 --> 00:05:32.720]  每一洲、每一個國家已經有胡因傳到
[00:05:32.720 --> 00:05:34.000]  什麼人做到的?
[00:05:34.000 --> 00:05:39.440]  是因為出國、出眼的聖靈所做到的
[00:05:39.440 --> 00:05:43.920]  感謝我們在聖靈的宣告之下
[00:05:43.920 --> 00:05:47.120]  痛心、渴意傳遍人
[00:05:47.120 --> 00:05:50.320]  第三個遺像是第九、第七像
[00:05:50.320 --> 00:05:53.760]  第七像的九字到最後
[00:05:53.760 --> 00:05:56.960]  我們看到有千千萬萬的人
[00:05:56.960 --> 00:06:00.320]  從各國、各民、各地、各方
[00:06:00.320 --> 00:06:05.760]  集合環遊、參考、羔羊的寶座
[00:06:05.760 --> 00:06:09.680]  他們在寶座周圍大聲呼喊
[00:06:09.680 --> 00:06:10.880]  呼喊什麼呢?
[00:06:10.880 --> 00:06:17.040]  在那裡說:救恩歸於被殺的羔羊
[00:06:17.040 --> 00:06:20.320]  接著他們歌唱
[00:06:20.320 --> 00:06:24.800]  下面說的歌詞非常好
[00:06:24.800 --> 00:06:27.920]  這是救恩的運行
[00:06:27.920 --> 00:06:32.720]  一千年前耶穌已經預先講及救恩工作的原型
[00:06:32.720 --> 00:06:36.880]  他說:這天國的胡因要傳遍天下
[00:06:36.880 --> 00:06:40.000]  然後沒別誰來
[00:06:40.000 --> 00:06:42.000]  一千年前已經這樣宣告
[00:06:42.000 --> 00:06:45.040]  在過程裡面
[00:06:45.040 --> 00:06:48.160]  我們看到天氣天天慢慢的
[00:06:48.160 --> 00:06:51.040]  讓自己的生命、現象的宣告事業
[00:06:51.040 --> 00:06:55.440]  在本地、遠方、海外、天涯地角
[00:06:55.440 --> 00:06:57.280]  來宣傳胡因
[00:06:57.280 --> 00:06:58.960]  很多人圍住
[00:06:58.960 --> 00:07:01.120]  很多人無人得救
[00:07:01.120 --> 00:07:03.360]  所以最初的宣告
[00:07:03.360 --> 00:07:04.320]  不要忘記
[00:07:04.320 --> 00:07:07.200]  這個預兆是二千年前的預兆
[00:07:07.200 --> 00:07:09.120]  現在我們親眼看到
[00:07:09.120 --> 00:07:13.760]  仍然在我們眼前
[00:07:13.760 --> 00:07:17.040]  真是感謝撒美主
[00:07:17.040 --> 00:07:18.880]  這個國慶我想到
[00:07:18.880 --> 00:07:21.440]  在上個星期在台北
[00:07:21.440 --> 00:07:24.960]  有一個萬人敬拜撒美大會
[00:07:24.960 --> 00:07:28.160]  第一天就有一萬人參加
[00:07:28.160 --> 00:07:31.760]  第二天台灣的颱風就出來了
[00:07:31.760 --> 00:07:37.440]  大雨大到要六千人
[00:07:37.440 --> 00:07:39.360]  他們不用雨傘
[00:07:39.360 --> 00:07:41.360]  有人帶傘去
[00:07:41.360 --> 00:07:42.240]  都不用
[00:07:42.240 --> 00:07:43.760]  放在一邊被雨淋
[00:07:43.760 --> 00:07:45.520]  在那邊歌唱撒美
[00:07:45.520 --> 00:07:48.160]  很感動
[00:07:48.160 --> 00:07:51.840]  他們的重點是敬拜撒美
[00:07:51.840 --> 00:07:54.400]  第三晚風雨更加厲害
[00:07:54.400 --> 00:07:56.720]  都有四千人在那裡
[00:07:56.720 --> 00:08:03.120]  真是像風雨來宣佈救援的聲音
[00:08:03.120 --> 00:08:05.440]  非常非常寶貴
[00:08:05.440 --> 00:08:07.200]  我們看第四個預兆
[00:08:07.200 --> 00:08:11.840]  第四個預兆就是第十四章
[00:08:11.840 --> 00:08:14.960]  十四章在天上的石案山上
[00:08:14.960 --> 00:08:17.440]  有十四萬四千人
[00:08:17.440 --> 00:08:19.840]  他們在那裡大聲歌唱
[00:08:19.840 --> 00:08:21.280]  聲音是怎樣呢?
[00:08:21.280 --> 00:08:26.560]  那裡形容是像探襟的聲音
[00:08:26.560 --> 00:08:28.160]  也是大淚的聲音
[00:08:28.160 --> 00:08:30.000]  又好像中水的聲音
[00:08:30.000 --> 00:08:32.800]  中水的聲音表示很洶湧
[00:08:32.800 --> 00:08:35.280]  大淚的聲音很響亮
[00:08:35.280 --> 00:08:39.120]  高聲、勤聲、很悠揚動情
[00:08:39.120 --> 00:08:40.400]  匯合在一起
[00:08:40.400 --> 00:08:42.480]  又洶湧、又動情
[00:08:42.480 --> 00:08:44.320]  在這樣的情況下
[00:08:44.320 --> 00:08:47.120]  你十四萬四千人在那裡歌唱
[00:08:47.120 --> 00:08:48.480]  他們是誰呢?
[00:08:48.480 --> 00:08:51.040]  他們是跟隨各樣的人
[00:08:51.040 --> 00:08:53.040]  在世界上
[00:08:53.040 --> 00:08:55.520]  無論高陽往哪裡去
[00:08:55.520 --> 00:08:57.280]  他們都跟隨著
[00:08:57.280 --> 00:09:00.640]  你會說很寶貴
[00:09:00.640 --> 00:09:02.000]  感謝主
[00:09:02.000 --> 00:09:05.200]  這群人在生前在世上的時候
[00:09:05.200 --> 00:09:07.440]  緊緊跟隨著
[00:09:07.440 --> 00:09:10.320]  主所行走的道路
[00:09:10.320 --> 00:09:12.160]  都是他們的道路
[00:09:12.160 --> 00:09:14.000]  他們都是行走這條
[00:09:14.000 --> 00:09:17.360]  去見證天父恩的路
[00:09:17.360 --> 00:09:20.560]  他們往遠方跟隨著
[00:09:20.560 --> 00:09:22.800]  來為主做見證
[00:09:22.800 --> 00:09:24.800]  非常非常寶貴
[00:09:24.800 --> 00:09:26.400]  香港有多少宣教士?
[00:09:26.400 --> 00:09:28.800]  有九十二位
[00:09:28.800 --> 00:09:31.680]  我們在初期的時候是想不到的
[00:09:31.680 --> 00:09:34.320]  香港真的有九十二位的弟子
[00:09:34.320 --> 00:09:35.840]  願意奉獻自己
[00:09:35.840 --> 00:09:37.280]  來跟隨主
[00:09:37.280 --> 00:09:38.880]  主要他們往哪裡去
[00:09:38.880 --> 00:09:40.240]  他們就去哪裡
[00:09:40.240 --> 00:09:41.280]  真的有這麼多人嗎?
[00:09:41.280 --> 00:09:42.000]  有
[00:09:42.000 --> 00:09:44.960]  現在問全世界有多少宣教士
[00:09:44.960 --> 00:09:46.960]  大概七萬六千
[00:09:46.960 --> 00:09:49.440]  全世界各國的宣教士
[00:09:49.440 --> 00:09:50.960]  一個大隊伍
[00:09:50.960 --> 00:09:55.120]  來向全世界各地各方各民各族
[00:09:55.120 --> 00:09:56.720]  來宣佈
[00:09:56.720 --> 00:09:58.720]  這是基督的愛
[00:09:58.720 --> 00:09:59.920]  釋迦的愛
[00:09:59.920 --> 00:10:05.440]  聖靈的引導出土所產生的果實
[00:10:05.440 --> 00:10:07.920]  無論到陽陽往哪裡去
[00:10:07.920 --> 00:10:10.240]  他們都跟隨著
[00:10:10.240 --> 00:10:13.680]  然後最後一件我要說的
[00:10:13.680 --> 00:10:16.800]  就是修國的原則
[00:10:16.800 --> 00:10:19.840]  在我們的地主丹上面有
[00:10:19.840 --> 00:10:24.320]  天使發出的報信
[00:10:24.320 --> 00:10:27.280]  坐在運上的人子
[00:10:27.280 --> 00:10:28.320]  在耶穌基督
[00:10:28.320 --> 00:10:31.360]  耶穌基督在永遠的運載上面
[00:10:31.360 --> 00:10:35.520]  天使向主發出的報信說
[00:10:35.520 --> 00:10:41.120]  你將來到現在地上
[00:10:41.120 --> 00:10:42.640]  在地上
[00:10:42.640 --> 00:10:44.160]  抱在地上
[00:10:44.160 --> 00:10:46.480]  然後就修國
[00:10:46.480 --> 00:10:49.680]  這是修國的意義
[00:10:49.680 --> 00:10:53.520]  應該是我們今天最重要的焦點
[00:10:53.520 --> 00:10:55.680]  感謝主
[00:10:55.680 --> 00:10:57.680]  修國的時候
[00:10:57.680 --> 00:10:59.280]  為什麼要修國
[00:10:59.280 --> 00:11:00.480]  下面一句話
[00:11:00.480 --> 00:11:05.040]  因為地上的裝甲已經熟透了
[00:11:05.040 --> 00:11:08.240]  機會已經到處都是
[00:11:08.240 --> 00:11:09.840]  耶穌基督說你們要
[00:11:09.840 --> 00:11:11.440]  向舉目
[00:11:11.440 --> 00:11:13.440]  向天換愛
[00:11:13.920 --> 00:11:16.640]  裝甲已經熟了
[00:11:16.640 --> 00:11:17.920]  主耶穌接著說
[00:11:17.920 --> 00:11:19.920]  你們不是說到修國的時候
[00:11:19.920 --> 00:11:21.280]  還有四個月
[00:11:21.280 --> 00:11:23.280]  他們是用肉眼看
[00:11:23.280 --> 00:11:25.440]  用身體的眼睛來看
[00:11:25.440 --> 00:11:27.120]  用普通的眼光來看
[00:11:27.120 --> 00:11:29.440]  還有四個月才有機會
[00:11:29.440 --> 00:11:31.760]  現在我們坐在這裡等了
[00:11:31.760 --> 00:11:32.960]  現在不用做了
[00:11:32.960 --> 00:11:34.240]  因為沒有機會
[00:11:34.240 --> 00:11:34.960]  不可能的
[00:11:34.960 --> 00:11:36.640]  算了我們不用做
[00:11:36.640 --> 00:11:38.000]  但是主耶穌說
[00:11:38.000 --> 00:11:38.640]  舉目
[00:11:38.640 --> 00:11:41.840]  你是舉在信心的眼睛去看
[00:11:41.840 --> 00:11:43.200]  這樣看的時候
[00:11:43.200 --> 00:11:44.960]  結論不同了
[00:11:44.960 --> 00:11:47.680]  裝甲已經熟透
[00:11:47.680 --> 00:11:49.120]  感謝主
[00:11:49.120 --> 00:11:50.880]  裝甲已經熟透
[00:11:50.880 --> 00:11:52.480]  裝甲環繞我們
[00:11:52.480 --> 00:11:53.680]  跟著遠處
[00:11:53.680 --> 00:11:55.840]  所以拆除寧維的目的是什麼
[00:11:55.840 --> 00:11:57.040]  大家一起
[00:11:57.040 --> 00:11:58.640]  彼此的名賴
[00:11:58.640 --> 00:12:00.320]  來到再接再來
[00:12:00.320 --> 00:12:01.680]  來到最遠
[00:12:01.680 --> 00:12:03.280]  跟著遠處
[00:12:03.280 --> 00:12:05.040]  所以拆除寧維
[00:12:05.040 --> 00:12:07.360]  是與宣太郎的遺甲有關的
[00:12:07.360 --> 00:12:09.200]  也是與宣教士有關的
[00:12:09.200 --> 00:12:10.560]  每一個大兄弟們
[00:12:10.560 --> 00:12:11.680]  都是那個時候
[00:12:11.680 --> 00:12:12.720]  寧維的時候
[00:12:12.720 --> 00:12:14.160]  一年一次的時候
[00:12:14.160 --> 00:12:15.600]  來到再一次
[00:12:15.600 --> 00:12:17.040]  來提醒自己
[00:12:17.040 --> 00:12:18.640]  再一次來到
[00:12:18.640 --> 00:12:21.760]  強化自己的全夫人的心智
[00:12:21.760 --> 00:12:22.640]  再一次
[00:12:22.640 --> 00:12:25.600]  來將我們的眼睛注定在主的身上
[00:12:25.600 --> 00:12:26.880]  來仰望他
[00:12:26.880 --> 00:12:28.080]  同心的舉目
[00:12:28.080 --> 00:12:29.760]  在周圍的所有
[00:12:29.760 --> 00:12:31.920]  將我們全夫人的心智
[00:12:31.920 --> 00:12:33.520]  堅強起來
[00:12:33.520 --> 00:12:34.960]  再驕傲起來
[00:12:34.960 --> 00:12:37.200]  這個是每年一次的
[00:12:37.200 --> 00:12:38.720]  拆除寧維的目的
[00:12:38.720 --> 00:12:42.560]  所以應該得到全體會友的重視
[00:12:42.560 --> 00:12:45.440]  這個是大使命重大的責任
[00:12:45.440 --> 00:12:47.120]  使命感謝主
[00:12:47.120 --> 00:12:50.240]  修國中間有機會
[00:12:50.240 --> 00:12:52.560]  什麼樣的修國中間呢
[00:12:52.560 --> 00:12:55.040]  是這一段前面的一小段
[00:12:55.040 --> 00:12:58.160]  就是修國中間的意義上
[00:12:58.160 --> 00:12:59.360]  前面的一小段
[00:12:59.360 --> 00:13:02.480]  從13字開始
[00:13:02.480 --> 00:13:03.360]  他就說
[00:13:03.360 --> 00:13:05.360]  天上有大聖人
[00:13:05.360 --> 00:13:06.720]  又是一個佛前王
[00:13:06.720 --> 00:13:10.560]  說為主的死的人有活了
[00:13:10.560 --> 00:13:11.520]  為什麼
[00:13:11.520 --> 00:13:14.000]  因為他們吃了自己的老虎
[00:13:14.000 --> 00:13:16.640]  並且他們做公的果後
[00:13:16.640 --> 00:13:18.640]  隨著他們
[00:13:18.640 --> 00:13:20.640]  那麼這一班人是誰呢
[00:13:20.640 --> 00:13:22.240]  他們說修國
[00:13:22.240 --> 00:13:25.200]  我相信這一班人和你講的修國
[00:13:25.200 --> 00:13:26.240]  有什麼關係
[00:13:26.240 --> 00:13:28.240]  意思就是主的修國
[00:13:28.240 --> 00:13:29.840]  不是主自己的修國
[00:13:29.840 --> 00:13:32.320]  主有同工
[00:13:32.320 --> 00:13:33.120]  感謝主
[00:13:33.120 --> 00:13:35.520]  很多人願意獻上自己
[00:13:35.520 --> 00:13:37.520]  與主同工來到淳樸陰
[00:13:37.520 --> 00:13:39.760]  這一班人就是為了淳樸陰
[00:13:39.760 --> 00:13:42.560]  而奉獻他們生命的人
[00:13:42.560 --> 00:13:46.240]  所以天上有大聖人的聲音說
[00:13:46.240 --> 00:13:48.800]  他們吃了自己的老虎
[00:13:48.800 --> 00:13:50.240]  做公的果後
[00:13:50.240 --> 00:13:51.360]  隨著他們
[00:13:51.360 --> 00:13:52.560]  他們的人生
[00:13:52.560 --> 00:13:56.480]  他們的奉獻不落空
[00:13:56.480 --> 00:13:58.160]  穿透永遠
[00:13:58.160 --> 00:14:00.160]  永遠的果後
[00:14:00.160 --> 00:14:02.160]  與主同工
[00:14:02.160 --> 00:14:04.320]  中間已經熟了
[00:14:04.320 --> 00:14:06.320]  可以修國了
[00:14:06.320 --> 00:14:09.040]  所以我們特別想到
[00:14:09.040 --> 00:14:14.720]  在九月的《針研書》的十章第五節
[00:14:14.720 --> 00:14:16.000]  有一句話
[00:14:16.000 --> 00:14:18.000]  是修國的時候
[00:14:18.000 --> 00:14:20.000]  沉睡的人
[00:14:20.000 --> 00:14:23.200]  是羞恥之子
[00:14:23.200 --> 00:14:26.320]  羞恥之子
[00:14:26.320 --> 00:14:27.680]  修國的聖人來了
[00:14:27.680 --> 00:14:31.200]  很多人很忙的去積極去修國
[00:14:31.200 --> 00:14:32.480]  他在那裡睡覺
[00:14:32.480 --> 00:14:36.960]  睡前會看著什麼都好
[00:14:36.960 --> 00:14:38.960]  或者他說
[00:14:38.960 --> 00:14:39.760]  真是幸運
[00:14:39.760 --> 00:14:40.960]  不然我做
[00:14:40.960 --> 00:14:42.560]  其他人都做
[00:14:42.560 --> 00:14:45.520]  因為他這樣真的不知羞恥
[00:14:45.520 --> 00:14:48.800]  但是這句話是羞恥之子
[00:14:48.800 --> 00:14:50.080]  哎呀
[00:14:50.080 --> 00:14:51.600]  機會過了
[00:14:51.600 --> 00:14:53.760]  我沒有份
[00:14:53.760 --> 00:14:55.600]  在這個大修國裡面
[00:14:55.600 --> 00:14:56.960]  我沒有份
[00:14:56.960 --> 00:14:57.760]  羞恥
[00:14:57.760 --> 00:14:59.760]  滿面羞恥
[00:14:59.760 --> 00:15:03.120]  我們不願意在這個修國裡面
[00:15:03.120 --> 00:15:04.880]  大的時光上
[00:15:04.880 --> 00:15:06.320]  有羞恥
[00:15:06.320 --> 00:15:07.680]  有懺悔
[00:15:07.680 --> 00:15:12.240]  我們願意將自己擺在被子上
[00:15:12.240 --> 00:15:13.920]  只要淒然
[00:15:13.920 --> 00:15:17.760]  只要我可以淒然睡
[00:15:17.760 --> 00:15:18.880]  在這個時候
[00:15:18.880 --> 00:15:20.320]  我經常會有祈禱
[00:15:20.320 --> 00:15:21.840]  祈禱為誰祈禱呢
[00:15:21.840 --> 00:15:24.720]  為山東人祈禱
[00:15:24.720 --> 00:15:26.480]  第一
[00:15:26.480 --> 00:15:30.800]  就是為願意
[00:15:30.800 --> 00:15:35.120]  過去已經將自己的奉獻做宣教士
[00:15:35.120 --> 00:15:36.720]  第二種人就是
[00:15:36.720 --> 00:15:38.320]  是去考慮考慮的
[00:15:38.320 --> 00:15:39.280]  考慮的
[00:15:39.280 --> 00:15:40.560]  思想的
[00:15:40.560 --> 00:15:41.600]  要感動
[00:15:41.600 --> 00:15:44.320]  但是還沒有清楚的步驟
[00:15:44.320 --> 00:15:44.960]  所以願意
[00:15:44.960 --> 00:15:46.560]  有個願意的心
[00:15:46.560 --> 00:15:49.040]  是會去參考的
[00:15:49.040 --> 00:15:50.160]  這種人
[00:15:50.160 --> 00:15:51.680]  第三種人
[00:15:51.680 --> 00:15:54.800]  就是你願意在全部人的事情上支持
[00:15:54.800 --> 00:15:57.360]  用金錢代禱來支持
[00:15:57.360 --> 00:15:58.960]  代禱的力量
[00:15:58.960 --> 00:16:03.280]  他已經將20位宣教士的情況知道很清楚
[00:16:03.280 --> 00:16:05.200]  所以他不只是在這裡代禱
[00:16:05.200 --> 00:16:07.200]  我相信他在家裡也是代禱
[00:16:07.200 --> 00:16:10.720]  代禱的時候每一位每一位都來代禱
[00:16:10.720 --> 00:16:12.480]  如果有宣教士坐在這裡
[00:16:12.480 --> 00:16:14.320]  我相信各國的國師都會坐在這裡
[00:16:14.320 --> 00:16:15.920]  去傾聽這樣祈禱的心
[00:16:15.920 --> 00:16:17.040]  很安慰
[00:16:17.040 --> 00:16:18.800]  有人為我祈禱這麼清楚
[00:16:18.800 --> 00:16:21.040]  將我包括在內
[00:16:21.040 --> 00:16:22.080]  這樣的代禱
[00:16:22.080 --> 00:16:22.960]  這樣的支持
[00:16:22.960 --> 00:16:24.160]  經濟的支持
[00:16:24.160 --> 00:16:25.680]  心靈的代禱
[00:16:25.680 --> 00:16:26.880]  是寶座前
[00:16:26.880 --> 00:16:30.560]  來托住這一班宣教士
[00:16:30.560 --> 00:16:31.840]  給予他們的願意
[00:16:31.840 --> 00:16:35.120]  他們願意在傾聽性方向
[00:16:35.120 --> 00:16:36.720]  來這樣支持的
[00:16:36.720 --> 00:16:38.960]  做支援部隊的
[00:16:38.960 --> 00:16:40.800]  這幾位代禱
[00:16:40.800 --> 00:16:42.960]  如果我要請大家犧牲的話
[00:16:42.960 --> 00:16:44.400]  或者全部犧牲
[00:16:44.400 --> 00:16:46.160]  都可能的
[00:16:46.160 --> 00:16:46.880]  好
[00:16:46.880 --> 00:16:47.840]  我現在請
[00:16:47.840 --> 00:16:48.960]  他已經過去
[00:16:48.960 --> 00:16:50.400]  見過宣教士的
[00:16:50.400 --> 00:16:51.360]  清楚了
[00:16:51.520 --> 00:16:52.720]  已經預備講了
[00:16:52.720 --> 00:16:55.120]  做宣教士的寢儀犧牲
[00:16:55.120 --> 00:16:58.240]  感謝主
[00:16:58.240 --> 00:16:59.360]  有
[00:16:59.360 --> 00:17:00.320]  還有
[00:17:00.320 --> 00:17:02.640]  好
[00:17:02.640 --> 00:17:03.440]  再請
[00:17:03.440 --> 00:17:04.000]  什麼
[00:17:04.000 --> 00:17:05.920]  當然是已經有感動
[00:17:05.920 --> 00:17:07.200]  但未曾清楚
[00:17:07.200 --> 00:17:09.280]  參考這樣的寢儀犧牲
[00:17:09.280 --> 00:17:12.000]  有
[00:17:12.000 --> 00:17:12.640]  感謝主
[00:17:12.640 --> 00:17:13.600]  犧牲不要坐下
[00:17:13.600 --> 00:17:14.720]  我要問你的祈禱
[00:17:14.720 --> 00:17:15.280]  好
[00:17:15.280 --> 00:17:15.840]  好
[00:17:15.840 --> 00:17:16.640]  不要坐下
[00:17:16.640 --> 00:17:17.040]  請
[00:17:17.040 --> 00:17:18.080]  請祈禱
[00:17:18.080 --> 00:17:19.520]  不怕不怕醜的
[00:17:19.520 --> 00:17:20.080]  不怕醜
[00:17:20.080 --> 00:17:21.280]  奉獻不怕實
[00:17:21.280 --> 00:17:22.400]  請你祈禱
[00:17:22.400 --> 00:17:23.600]  我要問你的祈禱
[00:17:23.600 --> 00:17:24.240]  現在
[00:17:24.240 --> 00:17:26.160]  我要請大家三個同仁
[00:17:26.160 --> 00:17:26.960]  就是
[00:17:26.960 --> 00:17:29.280]  願意支持
[00:17:29.280 --> 00:17:30.560]  在金磚上
[00:17:30.560 --> 00:17:31.600]  代禱上
[00:17:31.600 --> 00:17:32.560]  精神上
[00:17:32.560 --> 00:17:33.600]  來支持他
[00:17:33.600 --> 00:17:34.560]  犧牲
[00:17:34.560 --> 00:17:39.600]  感謝主
[00:17:39.600 --> 00:17:40.400]  感謝主
[00:17:40.400 --> 00:17:40.880]  好
[00:17:40.880 --> 00:17:41.600]  我們同神
[00:17:41.600 --> 00:17:42.320]  祈禱
[00:17:42.320 --> 00:17:43.920]  賜給一個菩薩
[00:17:43.920 --> 00:17:46.800]  我們感謝你將大使命交給我們
[00:17:46.800 --> 00:17:48.720]  表示你重視我們
