
[00:00:00.000 --> 00:00:06.800]  主持人:聖靈的工作是非常重要的
[00:06:50.000 --> 00:06:52.240]  也表達了我的追求
[00:06:52.240 --> 00:06:53.840]  聖靈的印記
[00:06:53.840 --> 00:06:55.360]  聖靈的印記
[00:06:55.360 --> 00:06:56.960]  表達了基督
[00:06:56.960 --> 00:06:58.560]  表達了基督
[00:06:58.560 --> 00:07:00.320]  主耶穌說了一句話
[00:07:00.320 --> 00:07:02.080]  主耶穌說了一句話
[00:07:02.080 --> 00:07:05.920]  聖靈來了要為我作見證
[00:07:05.920 --> 00:07:08.720]  聖靈來了要為我作見證
[00:07:08.720 --> 00:07:12.560]  聖靈見證的對象就是基督
[00:07:12.560 --> 00:07:15.280]  聖靈見證的對象就是基督
[00:07:15.280 --> 00:07:20.160]  祂要把基督的樣式印在我們的生命中
[00:07:20.160 --> 00:07:23.520]  祂要把基督的樣式印在我們的生命中
[00:07:23.520 --> 00:07:28.720]  這是哥林多後書第三章十八節講得很清楚的
[00:07:28.720 --> 00:07:32.640]  這是哥林多後書三章十八節講得很清楚的
[00:07:32.640 --> 00:07:34.720]  我要讀出來
[00:07:34.720 --> 00:07:38.240]  哥林多後書三章第八節
[00:07:38.240 --> 00:07:39.680]  十八節
[00:07:39.680 --> 00:07:41.840]  三章十八節
[00:07:41.840 --> 00:07:44.480]  我們眾人既然闖著臉
[00:07:44.480 --> 00:07:46.720]  得以看見主的榮光
[00:07:46.720 --> 00:07:49.200]  普象從鏡子裡反照
[00:07:49.200 --> 00:07:51.280]  就變成主的形狀
[00:07:51.280 --> 00:07:55.120]  榮上加榮如同從主的靈變成的
[00:07:55.120 --> 00:07:57.920]  這裡說變成主的形狀
[00:07:57.920 --> 00:08:00.160]  這裡說變成主的形狀
[00:08:00.160 --> 00:08:01.520]  怎麼變成的呢?
[00:08:01.520 --> 00:08:02.880]  那怎麼變呢?
[00:08:02.880 --> 00:08:04.000]  末了一句說
[00:08:04.000 --> 00:08:05.040]  最後那句話
[00:08:05.040 --> 00:08:08.080]  如同從主的靈變成的
[00:08:08.080 --> 00:08:10.560]  如同從主的靈變成的
[00:08:10.560 --> 00:08:14.960]  如同就是正式從主的靈變成的
[00:08:14.960 --> 00:08:18.480]  如同就是正式從主的靈變成的
[00:08:18.480 --> 00:08:19.760]  聖靈工作
[00:08:19.760 --> 00:08:20.880]  聖靈工作
[00:08:20.880 --> 00:08:25.200]  就把基督的樣式印在我們生命中
[00:08:25.200 --> 00:08:28.400]  就把基督的樣式印在我們生命當中
[00:08:28.400 --> 00:08:31.200]  我們就更加更加的向主
[00:08:31.200 --> 00:08:33.520]  我們就會更加更加的向主
[00:08:33.520 --> 00:08:35.520]  越向主就越榮耀
[00:08:35.520 --> 00:08:37.920]  越向主就越榮耀
[00:08:37.920 --> 00:08:42.160]  聖靈不斷在我們的生命中打這個印記
[00:08:42.160 --> 00:08:45.520]  聖靈不斷在我們的生命中打這個印記
[00:08:45.520 --> 00:08:47.440]  感謝主
[00:08:47.440 --> 00:08:49.520]  在聖靈的工作之下
[00:08:49.520 --> 00:08:51.280]  在聖靈的工作之下
[00:08:51.280 --> 00:08:54.640]  我們從信主長進到向主
[00:08:54.640 --> 00:08:59.120]  我們從信主長進到向主
[00:08:59.120 --> 00:09:01.120]  有一次我病了
[00:09:01.120 --> 00:09:02.240]  有一次我病了
[00:09:02.240 --> 00:09:03.680]  進了拿打素醫院
[00:09:03.680 --> 00:09:05.840]  進了拿打素醫院
[00:09:05.840 --> 00:09:07.280]  在那裡住了幾天
[00:09:07.280 --> 00:09:09.280]  住了幾天
[00:09:09.280 --> 00:09:13.200]  我就從病友當中知道了一件事
[00:09:13.200 --> 00:09:16.080]  我就從病友當中知道了一件事
[00:09:16.080 --> 00:09:21.200]  他們給拿打素醫院院長起了一個花名
[00:09:21.200 --> 00:09:26.400]  他們就為那時候的拿打素醫院院長安了一個花名
[00:09:26.400 --> 00:09:28.400]  叫做活耶穌
[00:09:28.400 --> 00:09:32.880]  叫做活耶穌
[00:09:32.880 --> 00:09:35.280]  就好像平常說活菩薩
[00:09:35.280 --> 00:09:37.280]  就好像平常說活菩薩
[00:09:37.280 --> 00:09:39.280]  為什麼這樣叫他呢?
[00:09:39.280 --> 00:09:40.560]  為什麼這樣叫他呢?
[00:09:40.560 --> 00:09:43.680]  因為這些人覺得這個院長很有愛心
[00:09:43.680 --> 00:09:46.160]  因為這些人覺得這個院長很有愛心
[00:09:46.160 --> 00:09:47.840]  他們想耶穌有愛心
[00:09:47.840 --> 00:09:49.840]  這個院長很有愛心
[00:09:49.840 --> 00:09:51.200]  就是想耶穌了
[00:09:51.200 --> 00:09:52.480]  就叫他活耶穌
[00:09:52.480 --> 00:09:55.440]  他們就覺得這個院長很有愛心
[00:09:55.440 --> 00:09:56.960]  耶穌很有愛心
[00:09:56.960 --> 00:10:00.960]  所以就把這個院長叫做活耶穌
[00:10:00.960 --> 00:10:04.320]  我聽見這個花名覺得很寶貴
[00:10:04.320 --> 00:10:06.640]  我聽見這個花名覺得很寶貴
[00:10:06.640 --> 00:10:09.200]  一個非基督徒給院長起的名字
[00:10:09.200 --> 00:10:12.240]  一個非基督徒為院長起的名字
[00:10:12.240 --> 00:10:16.080]  這是一個最高的榮譽
[00:10:16.080 --> 00:10:18.400]  向耶穌
[00:10:18.400 --> 00:10:22.640]  聖靈帶領我們向著這個方向來長進
[00:10:22.640 --> 00:10:26.000]  聖靈帶領我們向著這個方向來長進
[00:10:26.000 --> 00:10:29.600]  我們越向耶穌我們的靈性就越好
[00:10:29.600 --> 00:10:32.640]  我們越向耶穌我們的靈性就越好
[00:10:32.640 --> 00:10:35.440]  我們的靈性越好我們就越向耶穌
[00:10:35.440 --> 00:10:38.640]  我們的靈性越好我們就會越像耶穌
[00:10:38.640 --> 00:10:41.840]  第二方面的長進
[00:10:41.840 --> 00:10:46.640]  我們再返回《易弗所書》第一章
[00:10:46.640 --> 00:10:49.600]  第十四節
[00:10:49.600 --> 00:10:57.680]  這個長進就是聖靈把我們來生的經驗
[00:10:57.680 --> 00:11:02.720]  提前帶進我們現在的生活中
[00:11:02.720 --> 00:11:05.360]  這個經驗這個長進
[00:11:05.360 --> 00:11:08.640]  就是聖靈將我們來生的經驗
[00:11:08.640 --> 00:11:11.440]  帶進我們今生的生活裏面
[00:11:11.440 --> 00:11:14.320]  這是很寶貴的一個長進
[00:11:14.320 --> 00:11:16.160]  這是一個很寶貴的長進
[00:11:16.160 --> 00:11:21.680]  讓我們預先嘗到將來的恩典的滋味
[00:11:21.680 --> 00:11:25.840]  讓我們先嘗到將來恩典的滋味
[00:11:25.840 --> 00:11:28.480]  我們看第十四節
[00:11:28.480 --> 00:11:33.600]  我們要從這一節的歷史背景裏面來看見這一點
[00:11:33.600 --> 00:11:38.640]  我們要從這一節的歷史背景裏面來看見這一點
[00:11:38.640 --> 00:11:43.440]  這聖靈是我們的基業的憑據
[00:11:43.440 --> 00:11:48.880]  小字原文作字
[00:11:48.880 --> 00:11:51.920]  《世字》裏面說原文作字
[00:11:51.920 --> 00:11:56.560]  聖靈是我們的字
[00:11:56.560 --> 00:12:02.640]  這個字有一個歷史的背景
[00:12:02.640 --> 00:12:05.280]  在保羅的時代
[00:12:05.280 --> 00:12:08.320]  如果有一個人要買一塊土地
[00:12:08.320 --> 00:12:10.640]  如果有一個人要買一塊土地
[00:12:10.640 --> 00:12:13.120]  他要經過兩步的過程
[00:12:13.120 --> 00:12:14.880]  他要經過兩步的過程
[00:12:14.880 --> 00:12:18.560]  第一步 他付了訂金
[00:12:18.560 --> 00:12:20.160]  他付了訂金
[00:12:20.160 --> 00:12:23.840]  那個賣主就預備一個罐子
[00:12:23.840 --> 00:12:27.360]  這個賣主就預備一個罐子
[00:12:27.360 --> 00:12:31.520]  把要賣的土地的土裝滿這個罐子
[00:12:31.520 --> 00:12:35.200]  就將要賣的那塊地的一些泥土裝滿這個罐子
[00:12:35.200 --> 00:12:36.640]  然後把它封起來
[00:12:36.640 --> 00:12:38.160]  然後就將它封起來
[00:12:38.160 --> 00:12:41.200]  打上它的印
[00:12:41.200 --> 00:12:42.880]  就把它交給賣主
[00:12:42.880 --> 00:12:44.800]  就將它交給賣主
[00:12:44.800 --> 00:12:47.360]  賣主就拿了這個罐子
[00:12:47.360 --> 00:12:49.760]  賣主就拿著這個罐子
[00:12:49.760 --> 00:12:53.280]  就等到第二步過程來的時候
[00:12:53.280 --> 00:12:55.760]  就等第二步的過程來
[00:12:55.760 --> 00:12:57.280]  在那一步裏面
[00:12:57.280 --> 00:12:58.640]  在這一步裏面
[00:12:58.640 --> 00:13:00.880]  他要把餘款付清
[00:13:00.880 --> 00:13:03.360]  他又要把餘款付清
[00:13:03.360 --> 00:13:06.480]  他把這個罐子帶去給賣主看
[00:13:06.480 --> 00:13:09.680]  他就要把這個罐子帶回去給賣主看
[00:13:09.680 --> 00:13:13.200]  賣主看見他自己的印
[00:13:13.200 --> 00:13:15.120]  賣主看到自己的印
[00:13:15.120 --> 00:13:16.720]  知道這是真實的了
[00:13:16.720 --> 00:13:18.720]  知道這個是真實的了
[00:13:18.720 --> 00:13:21.600]  把餘款付清就成交了
[00:13:21.600 --> 00:13:24.400]  把餘款付清就成交了
[00:13:24.400 --> 00:13:29.440]  這個賣主在成交之前先有這個罐子
[00:13:29.440 --> 00:13:32.400]  這個賣主在付錢之前
[00:13:32.400 --> 00:13:34.320]  付完錢之前就得到這個罐子
[00:13:34.320 --> 00:13:37.920]  這個罐子裏面有他將來要得到的
[00:13:37.920 --> 00:13:40.720]  土地的那個土壤在裏面
[00:13:40.720 --> 00:13:45.920]  這個罐子裏面有他將來要得到的土壤
[00:13:45.920 --> 00:13:47.760]  還沒有得到那個土地
[00:13:47.760 --> 00:13:51.600]  但是得到了那個土地的樣本在他的罐子裏面
[00:13:51.600 --> 00:13:53.360]  他還沒有得到那塊土地
[00:13:53.360 --> 00:13:57.280]  但是他已經得到了這個土地的樣本在他的罐裏面
[00:13:57.280 --> 00:14:03.120]  那就是預先得到將來積業的那個樣本
[00:14:03.120 --> 00:14:07.440]  那就是預先得到將來積業的那個樣本
[00:14:07.440 --> 00:14:09.200]  這個是聖靈的工作
[00:14:09.200 --> 00:14:10.800]  這個是聖靈的工作
[00:14:10.800 --> 00:14:12.080]  聖靈在我們裏面
[00:14:12.080 --> 00:14:13.600]  聖靈在我們裏面
[00:14:13.600 --> 00:14:16.640]  讓我們不斷的預先嘗到
[00:14:16.640 --> 00:14:21.360]  將來的那個天上的豐盛的恩典的味道
[00:14:21.360 --> 00:14:22.800]  讓我們不斷的來到
[00:14:22.800 --> 00:14:25.280]  來到享受到將來在天上的那個
[00:14:25.280 --> 00:14:27.920]  豐盛甜美的恩典的味道
[00:14:27.920 --> 00:14:31.120]  這個叫天恩的預償
[00:14:31.120 --> 00:14:33.840]  這個叫天恩的預償
[00:14:33.840 --> 00:14:37.920]  有的時候一個人一個基督徒在禱告中
[00:14:37.920 --> 00:14:40.320]  忽然心裏充滿了喜樂
[00:14:40.320 --> 00:14:42.880]  有時候基督徒在禱告裏面
[00:14:42.880 --> 00:14:45.040]  禱告的時候心裏充滿了喜樂
[00:14:45.040 --> 00:14:46.400]  甚至流下眼淚
[00:14:46.400 --> 00:14:47.840]  甚至流下眼淚
[00:14:47.840 --> 00:14:49.200]  不是悲傷的眼淚
[00:14:49.200 --> 00:14:50.800]  不是悲傷的眼淚
[00:14:50.800 --> 00:14:52.000]  不是憂愁的眼淚
[00:14:52.000 --> 00:14:53.360]  不是憂愁的眼淚
[00:14:53.360 --> 00:14:55.600]  那是感動喜樂的眼淚
[00:14:55.600 --> 00:14:57.680]  那是感動喜樂的眼淚
[00:14:57.680 --> 00:14:59.680]  是聖靈在他裏面的工作
[00:14:59.680 --> 00:15:02.000]  是聖靈在他裏面的工作
[00:15:02.000 --> 00:15:03.680]  在三個月之前
[00:15:03.680 --> 00:15:05.680]  在三個月之前
[00:15:05.680 --> 00:15:07.760]  在美國的神學院裏面
[00:15:07.760 --> 00:15:09.360]  在美國的神學院裏面
[00:15:09.360 --> 00:15:12.560]  有一次我們同工們一起禱告
[00:15:12.560 --> 00:15:14.320]  有一次同工們一起祈禱
[00:15:14.320 --> 00:15:17.840]  我們有一二十位講師在一起禱告
[00:15:17.840 --> 00:15:20.560]  我們有一二十位講師一起禱告
[00:15:20.560 --> 00:15:21.760]  在禱告的時候
[00:15:21.760 --> 00:15:23.520]  在禱告的時候
[00:15:23.520 --> 00:15:26.640]  不曉得為什麼眼淚一直流出來
[00:15:26.640 --> 00:15:28.800]  不知為什麼眼淚一直流下來
[00:15:28.800 --> 00:15:30.560]  不是有什麼難過的事
[00:15:30.560 --> 00:15:32.160]  也不是有什麼難過的事
[00:15:32.160 --> 00:15:32.640]  也不是有什麼難過的事
[00:15:32.640 --> 00:15:33.760]  有什麼憂傷的事
[00:15:33.760 --> 00:15:35.040]  也不是有什麼憂傷的事
[00:15:35.040 --> 00:15:36.000]  完全不是
[00:15:36.000 --> 00:15:36.880]  一點都不是
[00:15:36.880 --> 00:15:38.400]  心裡有喜樂
[00:15:38.400 --> 00:15:40.000]  只是心裏有喜樂
[00:15:40.000 --> 00:15:41.840]  從那個眼淚流出來
[00:15:41.840 --> 00:15:43.360]  從那個眼淚流出來
[00:15:43.360 --> 00:15:45.680]  那是聖靈的工作
[00:15:45.680 --> 00:15:47.600]  那是聖靈的工作
[00:15:47.600 --> 00:15:49.600]  有的基督徒讀聖經
[00:15:49.600 --> 00:15:51.120]  有的基督徒讀聖經
[00:15:51.120 --> 00:15:55.280]  突然覺得有一節聖經好像跳出來
[00:15:55.280 --> 00:15:55.280]  突然覺得有一節聖經好像跳出來
[00:15:55.280 --> 00:15:55.280]  突然覺得有一節聖經好像跳出來
[00:15:55.280 --> 00:15:55.280]  突然覺得有一節聖經好像跳出來
[00:15:55.280 --> 00:15:55.280]  突然覺得有一節聖經好像跳出來
[00:15:55.280 --> 00:15:55.280]  突然覺得有一節聖經好像跳出來
[00:15:55.280 --> 00:15:57.920]  突然覺得有一節聖經好像跳出來
[00:15:57.920 --> 00:16:00.480]  好像有一節聖經特別發光
[00:16:00.480 --> 00:16:00.480]  好像有一節聖經特別發光
[00:16:00.480 --> 00:16:03.120]  好像有一節聖經特別發光
[00:16:03.120 --> 00:16:06.080]  對自己產生了一個新的意義
[00:16:06.080 --> 00:16:06.160]  對自己產生了一個新的意義
[00:16:06.160 --> 00:16:08.240]  對自己產生了一個新的意義
[00:16:08.240 --> 00:16:10.000]  非常的真實
[00:16:10.000 --> 00:16:10.080]  非常的真實
[00:16:10.080 --> 00:16:11.200]  非常的真實
[00:16:11.200 --> 00:16:12.320]  非常的寶貴
[00:16:12.320 --> 00:16:12.400]  非常的寶貴
[00:16:12.400 --> 00:16:14.240]  非常的寶貴
[00:16:14.240 --> 00:16:19.200]  好像是神直接把這節聖經賜給他一樣
[00:16:19.200 --> 00:16:19.280]  好像是神直接把這節聖經賜給他一樣
[00:16:19.280 --> 00:16:22.480]  好像是神直接把這節聖經賜給他一樣
[00:16:22.480 --> 00:16:24.240]  那是聖靈的工作
[00:16:24.240 --> 00:16:26.240]  那是聖靈的工作
[00:16:26.240 --> 00:16:26.320]  那是聖靈的工作
[00:16:26.320 --> 00:16:29.040]  有一次在一個聚會裏面
[00:16:29.040 --> 00:16:29.040]  有一次在一個聚會裏面
[00:16:29.040 --> 00:16:30.640]  有一次在一個聚會裏面
[00:16:30.640 --> 00:16:30.640]  在紐約
[00:16:30.640 --> 00:16:31.920]  在紐約
[00:16:31.920 --> 00:16:33.200]  在紐約
[00:16:33.200 --> 00:16:35.200]  有一個師班唱詩
[00:16:35.200 --> 00:16:35.200]  有一個師班唱詩
[00:16:35.200 --> 00:16:37.200]  有一個師班唱詩
[00:16:37.200 --> 00:16:37.200]  有一個師班唱詩
[00:16:37.200 --> 00:16:39.200]  有一個師班唱詩
[00:16:39.200 --> 00:16:39.200]  他唱的時候感動他就流淚了
[00:16:39.200 --> 00:16:41.200]  他唱的時候感動他就流淚了
[00:16:41.200 --> 00:16:41.200]  有一個師班唱詩的時候感動他就流淚了
[00:16:41.200 --> 00:16:43.200]  有一個師班唱詩的時候感動他就流淚了
[00:16:43.200 --> 00:16:45.200]  有一個師班唱詩的時候感動他就流淚了
[00:16:45.200 --> 00:16:45.200]  他旁邊的那個師班員發現了
[00:16:45.200 --> 00:16:47.200]  他旁邊的那個師班員發現了
[00:16:47.200 --> 00:16:49.200]  他旁邊的那個師班員發現了
[00:16:49.200 --> 00:16:51.200]  他也流淚了
[00:16:51.200 --> 00:16:53.200]  他也流淚了
[00:16:53.200 --> 00:16:55.200]  後來整個的師班都流淚了
[00:16:55.200 --> 00:16:57.200]  後來整個的師班都流淚了
[00:16:57.200 --> 00:16:59.200]  他們開始唱
[00:16:59.200 --> 00:17:01.200]  他們都在唱
[00:17:01.200 --> 00:17:03.200]  非常好看好聽
[00:17:03.200 --> 00:17:05.200]  一邊唱一邊流淚
[00:17:05.200 --> 00:17:07.200]  充滿了喜樂
[00:17:07.200 --> 00:17:09.200]  充滿了讚美
[00:17:09.200 --> 00:17:11.200]  好像在地如在天
[00:17:11.200 --> 00:17:13.200]  好像在地如在天
[00:17:13.200 --> 00:17:15.200]  聖靈在我們心裡
[00:17:15.200 --> 00:17:17.200]  聖靈在我們心裡
[00:17:17.200 --> 00:17:19.200]  讓我們預先嘗到
[00:17:19.200 --> 00:17:21.200]  天家的那個永恆的喜樂的味道
[00:17:21.200 --> 00:17:23.200]  天家的那個永恆的喜樂的味道
[00:17:23.200 --> 00:17:25.200]  讓我們預先嘗到
[00:17:25.200 --> 00:17:27.200]  在天家裡的永恆喜樂的味道
[00:17:27.200 --> 00:17:29.200]  在地如在天
[00:17:29.200 --> 00:17:31.200]  在地如在天
[00:17:31.200 --> 00:17:33.200]  在地如在天
[00:17:33.200 --> 00:17:35.200]  基本的信心可以讓一個人進天堂
[00:17:35.200 --> 00:17:37.200]  基本的信心可以讓一個人進天堂
[00:17:37.200 --> 00:17:39.200]  基本的信心可以讓一個人進天堂
[00:17:39.200 --> 00:17:41.200]  但是慕迪先生說
[00:17:41.200 --> 00:17:43.200]  但是慕迪先生說
[00:17:43.200 --> 00:17:45.200]  大的信心可以把天堂帶進心裡
[00:17:45.200 --> 00:17:47.200]  大的信心可以把天堂帶進心裡
[00:17:47.200 --> 00:17:49.200]  大的信心可以把天堂帶進心裡
[00:17:49.200 --> 00:17:51.200]  大的信心可以把天堂帶進心裡
[00:17:51.200 --> 00:17:53.200]  在地如在天
[00:17:53.200 --> 00:17:55.200]  在地如在天
[00:17:55.200 --> 00:17:57.200]  好像我們唱的那首詩歌
[00:17:57.200 --> 00:17:59.200]  耶穌同在就是天堂
[00:17:59.200 --> 00:18:01.200]  耶穌同在就是天堂
[00:18:01.200 --> 00:18:03.200]  好像我們唱的那首歌
[00:18:03.200 --> 00:18:05.200]  耶穌同在就是天堂
[00:18:05.200 --> 00:18:07.200]  耶穌同在就是天堂
[00:18:07.200 --> 00:18:09.200]  有的人在最痛苦的時候
[00:18:09.200 --> 00:18:11.200]  有的人在最痛苦的時候
[00:18:11.200 --> 00:18:13.200]  得到了聖靈的高柔的撫摸
[00:18:13.200 --> 00:18:15.200]  得到了聖靈的高柔的撫摸
[00:18:15.200 --> 00:18:17.200]  得到了聖靈的高柔的撫摸
[00:18:17.200 --> 00:18:19.200]  讓他的心得到安慰
[00:18:19.200 --> 00:18:21.200]  讓他的心得到安慰
[00:18:21.200 --> 00:18:23.200]  讓他人看不可能的安慰
[00:18:23.200 --> 00:18:25.200]  按人體是不可能得到安慰的
[00:18:25.200 --> 00:18:27.200]  按人體是不可能得到安慰的
[00:18:27.200 --> 00:18:29.200]  聖靈的高柔脫膜在他心裡
[00:18:29.200 --> 00:18:31.200]  他就有平安就有安慰
[00:18:31.200 --> 00:18:33.200]  但聖靈的高柔塗抹在他心上的時候
[00:18:33.200 --> 00:18:35.200]  他就會得到平安和安慰
[00:18:35.200 --> 00:18:37.200]  他就會得到平安和安慰
[00:18:37.200 --> 00:18:39.200]  有不少的基督徒有這個經驗
[00:18:39.200 --> 00:18:41.200]  有不少的基督徒有這個經驗
[00:18:41.200 --> 00:18:43.200]  結果他的苦難變成了祝福
[00:18:43.200 --> 00:18:45.200]  結果他的苦難變成了祝福
[00:18:45.200 --> 00:18:47.200]  結果他的苦難變成了祝福
[00:18:47.200 --> 00:18:49.200]  第三方面在聖靈裡長進
[00:18:49.200 --> 00:18:51.200]  第三方面在聖靈裡長進
[00:18:51.200 --> 00:18:53.200]  就是從知道神長進到真知道神
[00:18:53.200 --> 00:18:55.200]  就是從知道神長進到真知道神
[00:18:55.200 --> 00:18:57.200]  就是從知道神長進到真知道神
[00:18:57.200 --> 00:18:59.200]  就是從知道神長進到真知道神
[00:18:59.200 --> 00:19:01.200]  就是從知道神長進到真知道神
[00:19:01.200 --> 00:19:03.200]  我們看第一章第17節
