
[00:00:00.000 --> 00:00:04.000]  聖經列王記上第十六章的最後一段
[00:01:35.500 --> 00:01:38.500]  當時耶羅伯安在北國以色列
[00:01:38.500 --> 00:01:43.000]  他就很想能夠控制整個國家人民的心境
[00:01:43.000 --> 00:01:47.000]  但他很怕人民去到南國的耶路撒冷
[00:01:47.000 --> 00:01:50.000]  去憲制去守節
[00:01:50.000 --> 00:01:51.000]  所以他想了想
[00:01:51.000 --> 00:01:56.000]  在自己的管轄範圍建立一些聖殿
[00:01:56.000 --> 00:01:57.500]  因此在北邊的地方
[00:01:57.500 --> 00:01:58.500]  丹的地方
[00:01:58.500 --> 00:02:01.500]  和國家最南端的伯特利
[00:02:01.500 --> 00:02:04.000]  建了兩個聖殿
[00:02:04.000 --> 00:02:06.500]  在當中設立了兩隻金牛獨
[00:02:06.500 --> 00:02:08.000]  告訴人民
[00:02:08.000 --> 00:02:10.000]  這就是我們的神
[00:02:10.000 --> 00:02:13.000]  我們可以敬拜祂
[00:02:13.000 --> 00:02:15.000]  也會用一些不是利美的人
[00:02:15.000 --> 00:02:17.000]  來做祭司
[00:02:17.000 --> 00:02:18.500]  因此整個以色列國的人
[00:02:18.500 --> 00:02:20.500]  開始來拜金牛
[00:02:20.500 --> 00:02:24.000]  耶羅伯安因此得到一種國家的穩定
[00:02:24.000 --> 00:02:27.000]  令到整個神民來歸服於他
[00:02:27.000 --> 00:02:28.000]  所以我們看到
[00:02:28.000 --> 00:02:31.000]  他用了一種宗教的方法
[00:02:31.000 --> 00:02:34.000]  達到他自己政治穩定的目的
[00:02:34.000 --> 00:02:37.500]  而陷以色列人在罪惡當中
[00:02:37.500 --> 00:02:39.500]  接著很多他接觸的王
[00:02:39.500 --> 00:02:41.500]  就按照他所做的事情
[00:02:41.500 --> 00:02:43.000]  做回同樣的事情
[00:02:43.000 --> 00:02:46.500]  承就說犯了尼伯的兒子
[00:02:46.500 --> 00:02:49.500]  耶羅伯安所犯的同樣的罪
[00:02:49.500 --> 00:02:51.000]  但不單止這樣
[00:02:51.000 --> 00:02:53.000]  他還不覺得是嚴重
[00:02:53.000 --> 00:02:57.000]  而且他娶了西頓王的女兒
[00:02:57.000 --> 00:02:58.500]  耶洗別
[00:02:58.500 --> 00:03:00.000]  大家聽到耶洗別
[00:03:00.000 --> 00:03:02.500]  你一聽到聖經很多時候講故事
[00:03:02.500 --> 00:03:03.500]  提到耶洗別的時候
[00:03:03.500 --> 00:03:05.500]  你就知道是象徵很多
[00:03:05.500 --> 00:03:09.000]  愛邦的假神的擁護者
[00:03:09.000 --> 00:03:10.500]  因為耶洗別
[00:03:10.500 --> 00:03:14.000]  他本身是西頓王的女兒
[00:03:14.000 --> 00:03:17.000]  因此他本身也是敬拜西頓國家裏面
[00:03:17.000 --> 00:03:20.000]  很多假的宗教 假神
[00:03:20.000 --> 00:03:24.000]  而聖經提到當時有一個叫阿瑟拉
[00:03:24.000 --> 00:03:27.000]  或者叫阿斯他祿
[00:03:27.000 --> 00:03:30.000]  當耶洗別來到之後
[00:03:30.000 --> 00:03:31.000]  他怎樣做呢?
[00:03:31.000 --> 00:03:35.500]  他在一個地方建了阿斯他祿的廟宇
[00:03:35.500 --> 00:03:38.000]  然後他自己用自己的錢
[00:03:38.000 --> 00:03:40.500]  來支持了四百五十位
[00:03:40.500 --> 00:03:43.000]  這些阿瑟拉的祭司
[00:03:43.000 --> 00:03:44.500]  自己供養他們
[00:03:44.500 --> 00:03:46.000]  這些人在以色列國
[00:03:46.000 --> 00:03:48.000]  把自己的地位抬升起來
[00:03:48.000 --> 00:03:50.000]  過去在西頓國受尊重
[00:03:50.000 --> 00:03:53.000]  現在在以色列國也被尊重
[00:03:53.000 --> 00:03:57.000]  這些人他們帶著一個很暴力的
[00:03:57.000 --> 00:04:01.000]  殘暴的一些宗教的拜祭儀式
[00:04:01.000 --> 00:04:03.000]  大家後來會見到在加密山上
[00:04:03.000 --> 00:04:07.000]  這些先知用刀刺自己
[00:04:07.000 --> 00:04:08.000]  插自己
[00:04:08.000 --> 00:04:09.000]  也流血
[00:04:09.000 --> 00:04:13.000]  作為一種對他們的神的拜祭方式
[00:04:13.000 --> 00:04:17.000]  因此他們把宗教帶來以色列
[00:04:17.000 --> 00:04:18.000]  不單止這樣
[00:04:18.000 --> 00:04:20.000]  剛才我們讀的聖經提到
[00:04:20.000 --> 00:04:22.000]  就是在撒瑪利亞他們的首都
[00:04:22.000 --> 00:04:24.000]  建造了巴力的廟
[00:04:24.000 --> 00:04:27.000]  大家對巴力比較熟悉
[00:04:27.000 --> 00:04:30.000]  他們建造了很大的巴力廟
[00:04:30.000 --> 00:04:32.000]  去敬拜巴力神
[00:04:32.000 --> 00:04:34.000]  因此首都是這樣
[00:04:34.000 --> 00:04:38.000]  整個國家就開始一窩蜂拜巴力
[00:04:38.000 --> 00:04:40.000]  拜阿瑟拉
[00:04:40.000 --> 00:04:44.000]  念頌貝利神的情況就出現了
[00:04:44.000 --> 00:04:45.000]  不單止這樣
[00:04:45.000 --> 00:04:48.000]  你會發覺他們不單止拜賈神
[00:04:48.000 --> 00:04:52.000]  也開始殘殺一些敬拜耶和華的先知
[00:04:52.000 --> 00:04:54.000]  如果大家翻一翻後面
[00:04:54.000 --> 00:05:02.000]  在十八章第四節提到一個人
[00:05:02.000 --> 00:05:03.000]  叫做俄巴底
[00:05:03.000 --> 00:05:06.000]  也是阿哈王的一個家宅
[00:05:06.000 --> 00:05:07.000]  一個僕人
[00:05:07.000 --> 00:05:11.000]  聖經就說他當時曾經在耶洗別殺
[00:05:11.000 --> 00:05:12.000]  種先知的時候
[00:05:12.000 --> 00:05:14.000]  第四節
[00:05:14.000 --> 00:05:17.000]  耶洗別殺耶和華種先知的時候
[00:05:17.000 --> 00:05:20.000]  俄巴底將一百個先知藏了
[00:05:20.000 --> 00:05:23.000]  每五十人藏在一個洞裡
[00:05:23.000 --> 00:05:26.000]  拿餅和水去供應他們
[00:05:26.000 --> 00:05:28.000]  當時耶洗別不單止敬拜賈神
[00:05:28.000 --> 00:05:32.000]  他更加去追殺那些敬拜耶和華的先知
[00:05:32.000 --> 00:05:34.000]  因此他們要逃命
[00:05:34.000 --> 00:05:37.000]  逃到山洞裡不敢走出來
[00:05:37.000 --> 00:05:39.000]  在當時我想如果有一個人說
[00:05:39.000 --> 00:05:40.000]  我是敬拜神的
[00:05:40.000 --> 00:05:42.000]  相信必然會受到很多的迫害
[00:05:42.000 --> 00:05:44.000]  甚至追殺
[00:05:44.000 --> 00:05:47.000]  但是這些人是否不再敬拜神呢
[00:05:47.000 --> 00:05:48.000]  也不是
[00:05:48.000 --> 00:05:50.000]  其實他們同時也在敬拜神
[00:05:50.000 --> 00:05:53.000]  也在敬拜巴黎和亞瑟拉
[00:05:53.000 --> 00:05:59.000]  如果大家翻看十八章的二十一節
[00:05:59.000 --> 00:06:00.000]  在加密山上
[00:06:00.000 --> 00:06:03.000]  當時阿哈王見到以色列
[00:06:03.000 --> 00:06:06.000]  以色列就對他和眾民說
[00:06:06.000 --> 00:06:08.000]  第二十節 二十一節
[00:06:08.000 --> 00:06:10.000]  以色列前來對眾民說
[00:06:10.000 --> 00:06:14.000]  你們心慈兩意要到何時呢?
[00:06:14.000 --> 00:06:15.000]  若耶和華是神
[00:06:15.000 --> 00:06:17.000]  就當順從耶和華
[00:06:17.000 --> 00:06:18.000]  若巴黎是神
[00:06:18.000 --> 00:06:21.000]  就當順從巴黎
[00:06:21.000 --> 00:06:25.000]  當時他們有一種情況就是心慈兩意
[00:06:25.000 --> 00:06:30.000]  有心得到巴黎帶給他們的物質的所謂祝福
[00:06:30.000 --> 00:06:32.000]  有心得到神的祝福
[00:06:32.000 --> 00:06:35.000]  因此又想拜馬門
[00:06:35.000 --> 00:06:38.000]  拜很多成功主義
[00:06:38.000 --> 00:06:40.000]  又想得到這位神的祝福
[00:06:40.000 --> 00:06:42.000]  心慈兩意 打不定
[00:06:42.000 --> 00:06:45.000]  兩樣都去追求 兩樣都要
[00:06:45.000 --> 00:06:46.000]  因此這個時代
[00:06:46.000 --> 00:06:48.000]  神興起一個先知以利亞
[00:06:48.000 --> 00:06:51.000]  大家會知道以利亞的名字是甚麼意思
[00:06:51.000 --> 00:06:55.000]  以利亞的名字的意思就是
[00:06:55.000 --> 00:06:58.000]  耶和華是神
[00:06:58.000 --> 00:07:01.000]  如果你將英文的字拆除
[00:07:01.000 --> 00:07:05.000]  以利亞的字就是神的意思
[00:07:05.000 --> 00:07:07.000]  希伯來文神的意思
[00:07:07.000 --> 00:07:08.000]  Jah
[00:07:08.000 --> 00:07:09.000]  Jehovah
[00:07:09.000 --> 00:07:10.000]  耶和華
[00:07:10.000 --> 00:07:12.000]  耶和華是神
[00:07:12.000 --> 00:07:13.000]  因為先知的出現
[00:07:13.000 --> 00:07:15.000]  清楚表示出一個方向
[00:07:15.000 --> 00:07:17.000]  就是沒有其他是真神
[00:07:17.000 --> 00:07:19.000]  沒有其他的假神
[00:07:19.000 --> 00:07:21.000]  是配得上我們的頌讚
[00:07:21.000 --> 00:07:24.000]  唯有耶和華是上帝 是真神
[00:07:24.000 --> 00:07:25.000]  我請大家在此時
[00:07:25.000 --> 00:07:28.000]  翻閱一下新約的《馬太福音》
[00:07:29.000 --> 00:07:31.000]  在《馬太福音》第十七章
[00:07:31.000 --> 00:07:42.000]  《馬太福音》第十七章第十節
[00:07:42.000 --> 00:07:47.000]  當時耶穌以利亞
[00:07:47.000 --> 00:07:51.000]  來講及施洗約翰的事情
[00:07:51.000 --> 00:07:53.000]  第十節
[00:07:53.000 --> 00:07:54.000]  當時門徒問耶穌說
[00:07:54.000 --> 00:07:56.000]  問是為甚麼是要施洗約翰
[00:07:56.000 --> 00:07:57.000]  當時門徒問耶穌說
[00:07:57.000 --> 00:07:58.000]  問是為甚麼說
[00:07:58.000 --> 00:08:00.000]  以利亞必須先來
[00:08:00.000 --> 00:08:01.000]  耶穌回答說
[00:08:01.000 --> 00:08:03.000]  以利亞固然先來
[00:08:03.000 --> 00:08:04.000]  並要復興萬事
[00:08:04.000 --> 00:08:05.000]  只是我告訴你們
[00:08:05.000 --> 00:08:07.000]  以利亞已經來了
[00:08:07.000 --> 00:08:09.000]  人卻不認識他
[00:08:09.000 --> 00:08:10.000]  竟任意待他
[00:08:10.000 --> 00:08:14.000]  人子也將要這樣受他們的害
[00:08:14.000 --> 00:08:17.000]  門徒這才明白耶穌所說的
[00:08:17.000 --> 00:08:20.000]  是指著施洗的約翰
[00:08:20.000 --> 00:08:22.000]  耶穌以利亞
[00:08:22.000 --> 00:08:24.000]  來代表施洗約翰
[00:08:24.000 --> 00:08:28.000]  兩人同時有一個重要的使命
[00:08:28.000 --> 00:08:29.000]  來到這個時代
[00:08:29.000 --> 00:08:33.000]  施洗約翰是傳講一個洗禮
[00:08:33.000 --> 00:08:35.000]  悔改的洗禮
[00:08:35.000 --> 00:08:36.000]  告訴他們
[00:08:36.000 --> 00:08:38.000]  天國近了你們應當悔改
[00:08:38.000 --> 00:08:41.000]  首先要悔改為自己所犯的罪
[00:08:41.000 --> 00:08:43.000]  來求神赦免
[00:08:43.000 --> 00:08:47.000]  以致能夠迎接尼塞亞的來臨
[00:08:47.000 --> 00:08:49.000]  先要潔淨自己的生命
[00:08:49.000 --> 00:08:52.000]  才能夠承受神給他們的救恩
[00:08:52.000 --> 00:08:55.000]  以利亞來到同樣做一件事情
[00:08:55.000 --> 00:08:57.000]  要先復興萬事
[00:08:57.000 --> 00:08:59.000]  先讓眾人知道
[00:08:59.000 --> 00:09:01.000]  唯有耶和華是上帝
[00:09:01.000 --> 00:09:03.000]  要領受一切恩惠之前
[00:09:03.000 --> 00:09:04.000]  必須要悔改
[00:09:04.000 --> 00:09:07.000]  回轉歸向神
[00:09:07.000 --> 00:09:10.000]  復興才會來臨
[00:09:10.000 --> 00:09:11.000]  大家如果有時候
[00:09:11.000 --> 00:09:13.000]  看一些復興的傳記
[00:09:13.000 --> 00:09:16.000]  你一定會留意到一個特徵
[00:09:16.000 --> 00:09:17.000]  就是一切的
[00:09:17.000 --> 00:09:19.000]  絕大多數的復興運動
[00:09:19.000 --> 00:09:22.000]  都是源自甚麼呢
[00:09:22.000 --> 00:09:24.000]  凝聚
[00:09:24.000 --> 00:09:26.000]  有時候我在教會當中
[00:09:26.000 --> 00:09:28.000]  會說一些訊息是關於凝聚的
[00:09:28.000 --> 00:09:29.000]  有時候說著說著
[00:09:29.000 --> 00:09:33.000]  我會覺得我太多說凝聚
[00:09:33.000 --> 00:09:36.000]  帶給頂尖智慧很多不必要的內疚
[00:09:36.000 --> 00:09:38.000]  有時候也有這樣的擔心
[00:09:38.000 --> 00:09:42.000]  但每當我看回送上節傳的時候
[00:09:42.000 --> 00:09:43.000]  送上節的經歷
[00:09:43.000 --> 00:09:46.000]  給我一個很深刻的體會
[00:09:46.000 --> 00:09:48.000]  送上節大家知道
[00:09:48.000 --> 00:09:50.000]  他侍奉日子
[00:09:50.000 --> 00:09:51.000]  帶著大的能力
[00:09:51.000 --> 00:09:54.000]  在不同的地方傳道做工作
[00:09:54.000 --> 00:09:56.000]  很多人回轉歸向神
[00:09:56.000 --> 00:09:58.000]  但很多人的研究發現
[00:09:58.000 --> 00:10:00.000]  送上節博士的能力
[00:10:00.000 --> 00:10:02.000]  是來自哪裡呢
[00:10:02.000 --> 00:10:06.000]  是來自他自己那種不斷的凝聚
[00:10:06.000 --> 00:10:08.000]  他不斷地去審查自己的生命
[00:10:08.000 --> 00:10:11.000]  他說我的能力不是來自我自己
[00:10:11.000 --> 00:10:12.000]  是當我清楚地凝聚
[00:10:12.000 --> 00:10:15.000]  將自己的罪交託給神的時候
[00:10:15.000 --> 00:10:16.000]  神就能夠在我生命當中
[00:10:16.000 --> 00:10:18.000]  沒有難阻地工作
[00:10:18.000 --> 00:10:20.000]  產生到生命的能力
[00:10:20.000 --> 00:10:23.000]  帶領多人來歸向他自己
[00:10:23.000 --> 00:10:27.000]  因此不是一種勉強的凝聚
[00:10:27.000 --> 00:10:29.000]  而是誠實地體察自己的生命
[00:10:29.000 --> 00:10:31.000]  叫自己能夠回轉歸向神
[00:10:31.000 --> 00:10:34.000]  生命的能力就從神那裡
[00:10:34.000 --> 00:10:36.000]  臨到我們的身上
[00:10:36.000 --> 00:10:38.000]  因此以利亞來到的時候
[00:10:38.000 --> 00:10:40.000]  是要復興萬事
[00:10:40.000 --> 00:10:42.000]  而他所要求眾以色列人做的
[00:10:42.000 --> 00:10:45.000]  要先回到唯一的神那裡
[00:10:45.000 --> 00:10:47.000]  Elijah
[00:10:47.000 --> 00:10:48.000]  耶和華是神
[00:10:48.000 --> 00:10:49.000]  唯有祂是上帝
[00:10:49.000 --> 00:10:52.000]  唯有祂是真神
[00:10:52.000 --> 00:10:55.000]  到後來當以利沙出現的時候
[00:10:55.000 --> 00:10:57.000]  以利沙接觸以利亞
[00:10:57.000 --> 00:10:59.000]  以利沙的意思是什麼呢
[00:10:59.000 --> 00:11:02.000]  以利沙這個字的意思
[00:11:02.000 --> 00:11:06.000]  神是我們的拯救
[00:11:06.000 --> 00:11:08.000]  Eli是神
[00:11:08.000 --> 00:11:10.000]  Shah是salvation
[00:11:10.000 --> 00:11:12.000]  是拯救
[00:11:12.000 --> 00:11:13.000]  神是我們的拯救
[00:11:13.000 --> 00:11:15.000]  帶給我們救恩
[00:11:15.000 --> 00:11:18.000]  以利亞帶給我們一種深刻的反省
[00:11:18.000 --> 00:11:19.000]  我們知道要凝聚悔改
[00:11:19.000 --> 00:11:21.000]  承認唯有耶和華是真神
[00:11:21.000 --> 00:11:24.000]  而接著救贖的恩典就來到
[00:11:24.000 --> 00:11:26.000]  拯救就來到
[00:11:26.000 --> 00:11:28.000]  因此以利沙在他人生的時間裡
[00:11:28.000 --> 00:11:33.000]  有很多很多像耶穌基督的表現出現
[00:11:33.000 --> 00:11:35.000]  在他的很多信息當中
[00:11:35.000 --> 00:11:37.000]  充滿著恩典
[00:11:37.000 --> 00:11:41.000]  也充滿著各種復元的神蹟
[00:11:41.000 --> 00:11:43.000]  他曾經叫死人復活
[00:11:43.000 --> 00:11:47.000]  曾經讓一些水本來有毒的得到醫治
[00:11:47.000 --> 00:11:50.000]  本來有些湯有毒的
[00:11:50.000 --> 00:11:53.000]  他將它消毒
[00:11:53.000 --> 00:11:55.000]  能夠飲用
[00:11:55.000 --> 00:11:58.000]  一種復元的神蹟不斷出現
[00:11:58.000 --> 00:12:01.000]  因為以利沙帶來了一種生命的救贖
[00:12:01.000 --> 00:12:04.000]  帶來了一種恩惠
[00:12:04.000 --> 00:12:06.000]  當我們看到這些寶貴的信息的時候
[00:12:06.000 --> 00:12:07.000]  我們就體會到
[00:12:07.000 --> 00:12:08.000]  以利亞 以利沙
[00:12:08.000 --> 00:12:10.000]  不單單是一個歷史人物
[00:12:10.000 --> 00:12:13.000]  更加在預表著耶穌基督的救恩
[00:12:13.000 --> 00:12:15.000]  在救藥 生肉之間
[00:12:15.000 --> 00:12:17.000]  帶給我們一種信息
[00:12:17.000 --> 00:12:23.000]  敬畏神 領受耶穌基督給我們的生命的救恩
[00:12:23.000 --> 00:12:26.000]  生命的一種復生
[00:12:26.000 --> 00:12:28.000]  接著我們看看聖經
[00:12:28.000 --> 00:12:33.000]  我們回到剛才的《列王記》上
[00:12:33.000 --> 00:12:37.000]  第十七章
[00:12:37.000 --> 00:12:41.000]  我們說的確以利亞帶著能力來到這個世代
[00:12:41.000 --> 00:12:44.000]  但是他的能力是來自哪裡的呢?
[00:12:44.000 --> 00:12:46.000]  為什麼他的禱告這麼有能力呢?
[00:12:46.000 --> 00:12:49.000]  他的禱告和我們的禱告有什麼分別呢?
[00:12:49.000 --> 00:12:51.000]  我們試試從三方面思想一下
[00:12:51.000 --> 00:12:55.000]  以利亞的能力是源於哪裡
[00:12:55.000 --> 00:12:58.000]  在第十七章第一節
[00:12:58.000 --> 00:13:02.000]  「基利俱居的提斯比人以利亞對阿哈說:
[00:13:02.000 --> 00:13:06.000]  『我指著所侍奉永生的和華以色列的神起誓
[00:13:06.000 --> 00:13:08.000]  這幾年我若不禱告
[00:13:08.000 --> 00:13:11.000]  必不降路不下雨』」
[00:13:11.000 --> 00:13:13.000]  首先我們發現
[00:13:13.000 --> 00:13:16.000]  以利亞對當時以色列人的背叛
[00:13:16.000 --> 00:13:19.000]  有一種很深切的關懷
[00:13:19.000 --> 00:13:21.000]  很深刻的哀動
[00:13:21.000 --> 00:13:25.000]  很關心到以色列人背叛的情況
[00:13:25.000 --> 00:13:28.000]  因此他有一種熱誠出現
[00:13:28.000 --> 00:13:33.000]  如果大家再看後面第十九章
[00:13:33.000 --> 00:13:36.000]  第十九章
[00:13:36.000 --> 00:13:38.000]  他講述到自己的情況
[00:13:38.000 --> 00:13:41.000]  這裡我們可能在第三天會再多講
[00:13:41.000 --> 00:13:45.000]  現在我們只看第十節
[00:13:45.000 --> 00:13:47.000]  「他說:『我為萬軍
[00:13:47.000 --> 00:13:50.000]  也和萬軍之神大發熱心
[00:13:50.000 --> 00:13:53.000]  因為以色列人背棄了你的約
[00:13:53.000 --> 00:13:55.000]  毀壞了你的壇
[00:13:55.000 --> 00:13:58.000]  用刀殺了你的先知』」
[00:13:58.000 --> 00:14:00.000]  以利亞心裏有一種熱情
[00:14:00.000 --> 00:14:02.000]  他感覺到一班以色列人
[00:14:02.000 --> 00:14:05.000]  他們毀壞了神的祭壇
[00:14:05.000 --> 00:14:07.000]  背棄了神的約
[00:14:07.000 --> 00:14:09.000]  到處殺這些神的先知
[00:14:09.000 --> 00:14:11.000]  他心裏很難過很哀痛
[00:14:11.000 --> 00:14:13.000]  所以他有一種熱切的心
[00:14:13.000 --> 00:14:16.000]  他就說:『我為神的遠古大發熱心』
[00:14:16.000 --> 00:14:17.000]  見到這些問題的時候
[00:14:17.000 --> 00:14:18.000]  他實在忍不住
[00:14:18.000 --> 00:14:20.000]  他就大發熱心
[00:14:20.000 --> 00:14:23.000]  我相信以利亞常常一個人
[00:14:23.000 --> 00:14:25.000]  去到山上禱告
[00:14:25.000 --> 00:14:27.000]  聖經雖然沒有這樣記載
[00:14:27.000 --> 00:14:28.000]  但當時我相信
[00:14:28.000 --> 00:14:30.000]  他很難找其他先知一起祈禱
[00:14:30.000 --> 00:14:33.000]  整個環境對屬神的人
[00:14:33.000 --> 00:14:36.000]  好像一種不接納
[00:14:36.000 --> 00:14:38.000]  但當時以利亞
[00:14:38.000 --> 00:14:40.000]  一種很熱切的禱告的生命
[00:14:40.000 --> 00:14:42.000]  或許他會想起一節聖經
[00:14:42.000 --> 00:14:43.000]  我相信他一定會想起
[00:14:43.000 --> 00:14:44.000]  在聖經生命記
[00:14:44.000 --> 00:14:48.000]  大家再看前面的生命記
[00:14:48.000 --> 00:14:52.000]  第十一章
[00:14:52.000 --> 00:14:56.000]  第十六節
[00:14:59.000 --> 00:15:02.000]  生命記第十一章
[00:15:02.000 --> 00:15:03.000]  第十六節
[00:15:03.000 --> 00:15:07.000]  神對他們的一種提醒
[00:15:07.000 --> 00:15:10.000]  第十六節說
[00:15:10.000 --> 00:15:12.000]  「你們要謹慎
[00:15:12.000 --> 00:15:14.000]  免得心中受迷惑
[00:15:14.000 --> 00:15:15.000]  就偏離正路
[00:15:15.000 --> 00:15:18.000]  去侍奉敬拜別神
[00:15:18.000 --> 00:15:21.000]  耶和華的怒氣向你們發作
[00:15:21.000 --> 00:15:24.000]  就使天閉塞不下雨
[00:15:24.000 --> 00:15:26.000]  地也不出產
[00:15:26.000 --> 00:15:28.000]  使你們在耶和華所賜給你們的
[00:15:28.000 --> 00:15:31.000]  美地上速速滅亡」
[00:15:31.000 --> 00:15:33.000]  神曾經警戒他們
[00:15:33.000 --> 00:15:35.000]  如果你們去到迦南地的地方
[00:15:35.000 --> 00:15:37.000]  你們如果不去敬拜我
[00:15:37.000 --> 00:15:38.000]  敬拜別神
[00:15:38.000 --> 00:15:41.000]  我會讓天閉塞不下雨
[00:15:41.000 --> 00:15:42.000]  地也不出土產
[00:15:42.000 --> 00:15:44.000]  以至你們要滅亡
[00:15:44.000 --> 00:15:46.000]  我相信當以利亞想起一節聖經
[00:15:46.000 --> 00:15:48.000]  想起舊日的聖經的時候
[00:15:48.000 --> 00:15:49.000]  他就會想
[00:15:49.000 --> 00:15:51.000]  神是審判的神
[00:15:51.000 --> 00:15:54.000]  他說的話是會承傳的
[00:15:54.000 --> 00:15:57.000]  因此以利亞就作出了一個祈禱
[00:15:57.000 --> 00:15:58.000]  他說「神啊
[00:15:58.000 --> 00:16:03.000]  求祢讓天閉塞不下雨」
[00:16:03.000 --> 00:16:04.000]  或者你會覺得
[00:16:04.000 --> 00:16:05.000]  他很殘忍
[00:16:05.000 --> 00:16:07.000]  這樣祈禱也可以
[00:16:07.000 --> 00:16:10.000]  如果你看到誰好像得罪神
[00:16:10.000 --> 00:16:15.000]  「神啊 求祢讓他失去工作」
[00:16:15.000 --> 00:16:17.000]  「神啊 求祢讓他生病」
[00:16:17.000 --> 00:16:21.000]  讓他知道你有很多的審判
[00:16:21.000 --> 00:16:23.000]  我們覺得好像很難接受
[00:16:23.000 --> 00:16:27.000]  但當我們小心思想當時的處境
[00:16:27.000 --> 00:16:29.000]  你就會明白整個以色列國
[00:16:29.000 --> 00:16:32.000]  是一個背逆神的狀況
[00:16:32.000 --> 00:16:34.000]  而在舊日聖經裡也清楚指出
[00:16:34.000 --> 00:16:37.000]  神是不會不理會的
[00:16:37.000 --> 00:16:41.000]  神說「我會閉塞天 讓天不下雨」
[00:16:41.000 --> 00:16:43.000]  以致人的心得到警覺
[00:16:43.000 --> 00:16:46.000]  如果不警覺就要速速滅亡
[00:16:46.000 --> 00:16:48.000]  我相信當時以利亞心裡想
[00:16:48.000 --> 00:16:50.000]  他說「不可以讓人
[00:16:50.000 --> 00:16:52.000]  以神的話等閒」
[00:16:52.000 --> 00:16:56.000]  「不可以讓人以為神說的話不會承傳」
[00:16:56.000 --> 00:16:58.000]  因此他有一個很厲害的禱告
[00:16:58.000 --> 00:17:03.000]  他說「神啊 求祢讓天閉塞不下雨」
[00:17:03.000 --> 00:17:06.000]  但他的目的不是要懲罰誰
[00:17:06.000 --> 00:17:08.000]  而是要讓人得到警覺
[00:17:08.000 --> 00:17:12.000]  真正地回轉歸回向神
[00:17:12.000 --> 00:17:14.000]  所以到了新約的《雅各書》
[00:17:14.000 --> 00:17:17.000]  大家熟悉的第五章的時候
[00:17:17.000 --> 00:17:24.000]  《雅各書》第五章
[00:17:24.000 --> 00:17:26.000]  大家留意第十七節
[00:17:26.000 --> 00:17:36.000]  聖經新約的二百五十五頁
[00:17:36.000 --> 00:17:39.000]  第五章第十七節
[00:17:39.000 --> 00:17:40.000]  聖經說
[00:17:40.000 --> 00:17:44.000]  「以利亞與我們是一樣盛情的人」
[00:17:44.000 --> 00:17:46.000]  「他懇切禱告」
[00:17:46.000 --> 00:17:48.000]  「求不要下雨」
[00:17:48.000 --> 00:17:51.000]  「雨就三年零六個月不下在地上」
[00:17:51.000 --> 00:17:54.000]  「他又禱告天就降下雨來」
[00:17:54.000 --> 00:17:56.000]  「地也生出土產」
