
[00:00:00.000 --> 00:00:04.160]  我們今天來到馬拉基書第二章第十節
[00:01:48.360 --> 00:01:50.600]  而去到第二章第十節的時候
[00:01:50.600 --> 00:01:52.320]  就清楚強調出
[00:01:52.320 --> 00:01:55.200]  夫妻之間需要有一個很重視的
[00:01:55.200 --> 00:01:58.400]  重視約的一種關係
[00:01:58.400 --> 00:01:59.840]  在第二章第十節
[00:01:59.840 --> 00:02:03.640]  先說到一般性的弟兄之間的關係
[00:02:03.640 --> 00:02:05.480]  在第十節
[00:02:05.480 --> 00:02:06.600]  聖經就說
[00:02:06.600 --> 00:02:08.840]  「我們豈不是一位父嗎?
[00:02:08.840 --> 00:02:11.360]  豈不是一位神所做的嗎?
[00:02:11.360 --> 00:02:14.520]  我們各人怎可以詭詐待弟兄
[00:02:14.520 --> 00:02:18.560]  背棄了神與我們列祖所立的約呢?」
[00:02:18.560 --> 00:02:20.400]  當時聖經提到以色列人
[00:02:20.400 --> 00:02:22.200]  他們弟兄之間
[00:02:22.200 --> 00:02:26.080]  他們彼此間背棄了誠信
[00:02:26.080 --> 00:02:30.400]  他們很不公平地去待他們的弟兄
[00:02:30.400 --> 00:02:33.120]  甚至是虧負他們的弟兄
[00:02:33.120 --> 00:02:34.320]  因此聖經就說
[00:02:34.320 --> 00:02:37.960]  你們不可以以詭詐待弟兄
[00:02:37.960 --> 00:02:42.000]  詭詐就包含了一種背棄誠信的意味
[00:02:42.000 --> 00:02:43.080]  當你這樣做的時候
[00:02:43.080 --> 00:02:45.000]  同時是背棄了神
[00:02:45.000 --> 00:02:48.040]  和他們列祖所立的約
[00:02:48.040 --> 00:02:49.360]  不單止是違背了
[00:02:49.360 --> 00:02:52.040]  與弟兄之間那種誠信
[00:02:52.040 --> 00:02:53.000]  同時是背棄了
[00:02:53.000 --> 00:02:55.720]  與神之間所立的約
[00:02:55.720 --> 00:02:59.200]  因為神很清楚地要求他的子民
[00:02:59.200 --> 00:03:01.000]  在彼此相處的時候
[00:03:01.000 --> 00:03:03.000]  是要有誠信
[00:03:03.000 --> 00:03:04.320]  破壞了這種誠信
[00:03:04.320 --> 00:03:07.840]  亦都否定了與神所立的約
[00:03:07.840 --> 00:03:09.120]  所以人人的關係
[00:03:09.120 --> 00:03:12.440]  是直接影響了人神之間的關係
[00:03:12.440 --> 00:03:16.120]  這是聖經很清楚地一個訊息
[00:03:16.120 --> 00:03:18.040]  所以接著聖經提到
[00:03:18.040 --> 00:03:19.960]  你們要留心
[00:03:19.960 --> 00:03:21.320]  難道你們忘記了
[00:03:21.320 --> 00:03:23.560]  我們都是同一位的父
[00:03:23.560 --> 00:03:26.280]  同一位的神所做的嗎?
[00:03:26.280 --> 00:03:27.800]  同時是一位的神
[00:03:27.800 --> 00:03:29.080]  一位的父
[00:03:29.080 --> 00:03:31.000]  之間有一個很密切的
[00:03:31.000 --> 00:03:33.720]  實在的關係
[00:03:33.720 --> 00:03:34.800]  如果大家有些時候
[00:03:34.800 --> 00:03:37.200]  在聖餐的時候會留意到
[00:03:37.200 --> 00:03:39.120]  有些時候我們會讀一段經文
[00:03:39.120 --> 00:03:40.600]  提到我們身體雖然多
[00:03:40.600 --> 00:03:42.160]  但都是一個餅
[00:03:42.160 --> 00:03:44.920]  一同領受基督的身體
[00:03:44.920 --> 00:03:45.640]  因此我們說
[00:03:45.640 --> 00:03:48.280]  在聖餐的時候要醒察自己
[00:03:48.280 --> 00:03:49.400]  醒察不單止是醒察
[00:03:49.400 --> 00:03:52.200]  你自己個人生命的狀況
[00:03:52.200 --> 00:03:55.280]  同時醒察你與神之間的關係
[00:03:55.280 --> 00:03:59.040]  以及與弟兄姊妹之間的關係
[00:03:59.040 --> 00:04:00.880]  在聖餐的時候很適合的
[00:04:00.880 --> 00:04:02.440]  就是求神光照自己
[00:04:02.440 --> 00:04:04.960]  在關係上的罪
[00:04:04.960 --> 00:04:07.920]  然後求神重建你與他
[00:04:07.920 --> 00:04:11.760]  以及與弟兄姊妹之間的關係
[00:04:11.760 --> 00:04:13.760]  這是因此聖經強調
[00:04:13.760 --> 00:04:16.240]  人神人人之間的關係
[00:04:16.240 --> 00:04:19.120]  那種密切性
[00:04:19.120 --> 00:04:20.400]  當時已經提醒了以色列人
[00:04:20.400 --> 00:04:22.560]  一個一般性的約之後
[00:04:22.560 --> 00:04:26.840]  接著在11節就提到一件可憎的事
[00:04:26.840 --> 00:04:29.080]  在下面第11節
[00:04:29.080 --> 00:04:30.720]  猶太人行事詭詐
[00:04:30.720 --> 00:04:33.520]  並且在以色列和耶路撒冷中
[00:04:33.520 --> 00:04:35.480]  行一件可憎的事
[00:04:35.480 --> 00:04:37.080]  因為猶太人攝族耶和華
[00:04:37.080 --> 00:04:39.080]  所喜愛的聖潔
[00:04:39.080 --> 00:04:43.280]  娶侍奉愛邦神的女子為妻
[00:04:43.280 --> 00:04:45.880]  當時猶太人娶了愛邦的女子
[00:04:45.880 --> 00:04:47.240]  在當時的情況
[00:04:47.240 --> 00:04:49.920]  這些婚姻的關係
[00:04:49.920 --> 00:04:53.280]  也表示以色列人會接納
[00:04:53.280 --> 00:04:57.480]  他太太所敬拜的假神
[00:04:57.480 --> 00:05:02.080]  也接納了愛邦異族的敗壞風氣
[00:05:02.080 --> 00:05:03.080]  因此聖經提到
[00:05:03.080 --> 00:05:06.400]  這種婚姻是神所不起約的
[00:05:06.400 --> 00:05:09.600]  是攝族神的聖潔
[00:05:09.600 --> 00:05:12.360]  這些人就算他們將貢物獻給神
[00:05:12.360 --> 00:05:14.000]  神也不會越納
[00:05:14.000 --> 00:05:15.240]  在12節就說
[00:05:15.240 --> 00:05:16.920]  「凡行者是的
[00:05:16.920 --> 00:05:17.720]  無論何人
[00:05:17.720 --> 00:05:20.560]  就是獻貢物給萬君之耶和華
[00:05:20.560 --> 00:05:25.360]  也必從雅各的帳篷中剪除他
[00:05:25.360 --> 00:05:27.400]  將他驅逐出去」
[00:05:27.400 --> 00:05:28.720]  因為他們這樣做
[00:05:28.720 --> 00:05:31.800]  是在攝逐神的聖潔
[00:05:31.800 --> 00:05:33.400]  我相信很多人都會體會到
[00:05:33.400 --> 00:05:36.800]  一般人都會希望有一個好的家庭
[00:05:36.800 --> 00:05:38.920]  但有些時候想得到家庭
[00:05:38.920 --> 00:05:41.200]  而輕忽了對神的敬畏
[00:05:41.200 --> 00:05:42.960]  和神的約
[00:05:42.960 --> 00:05:44.480]  建立和人的約
[00:05:44.480 --> 00:05:47.000]  但否定了和神的約
[00:05:47.000 --> 00:05:48.240]  甚至聖經所說
[00:05:48.240 --> 00:05:51.160]  是攝逐了神的聖潔
[00:05:51.160 --> 00:05:52.280]  這些情況
[00:05:52.280 --> 00:05:53.280]  聖經所說
[00:05:53.280 --> 00:05:55.320]  是可憎惡的
[00:05:55.320 --> 00:05:58.960]  在神眼中是不起約的事情
[00:05:58.960 --> 00:05:59.560]  不單止這樣
[00:05:59.560 --> 00:06:00.600]  另一件事情
[00:06:00.600 --> 00:06:02.480]  當時以色列人同時做了的
[00:06:02.480 --> 00:06:04.760]  在第13節
[00:06:04.760 --> 00:06:07.880]  「你們又行了一件這樣的事
[00:06:07.880 --> 00:06:10.720]  使前妻嘆息哭泣的眼淚
[00:06:10.720 --> 00:06:12.800]  遮蓋耶和華的壇
[00:06:12.800 --> 00:06:15.680]  以至耶和華不再看顧那貢物
[00:06:15.680 --> 00:06:19.600]  也不樂意從你們手中收納」
[00:06:19.600 --> 00:06:20.520]  這裡另一件事情
[00:06:20.520 --> 00:06:22.640]  是指到後來第14節所說
[00:06:22.640 --> 00:06:24.640]  「休妻」的事情
[00:06:24.640 --> 00:06:27.120]  在這段經文有兩個可以的解釋
[00:06:27.120 --> 00:06:28.880]  我們小心留意
[00:06:28.880 --> 00:06:29.640]  這裡所提的
[00:06:29.640 --> 00:06:32.680]  「使前妻嘆息哭泣」
[00:06:32.680 --> 00:06:35.120]  這裡提到就是因為她休妻
[00:06:35.120 --> 00:06:38.960]  她的前妻在悲痛當中很難過
[00:06:38.960 --> 00:06:40.360]  以至神不會約納
[00:06:40.360 --> 00:06:42.120]  這些人所獻的貢物
[00:06:42.120 --> 00:06:44.360]  也不再祝福他們
[00:06:44.360 --> 00:06:46.960]  因此他們前妻的眼淚
[00:06:46.960 --> 00:06:50.600]  帶來了神對這些以色列人的拒絕
[00:06:50.600 --> 00:06:52.760]  不再祝福他們
[00:06:52.760 --> 00:06:54.840]  但是從另一個角度看這段經文
[00:06:54.840 --> 00:06:57.920]  大家留意到「前妻」旁邊有一點點
[00:06:57.920 --> 00:07:00.160]  也意味著「前妻」這個字
[00:07:00.160 --> 00:07:02.280]  在原文是沒有的
[00:07:02.280 --> 00:07:04.400]  因此另一個可能的理解就是
[00:07:04.400 --> 00:07:06.920]  這裡是說那些男士
[00:07:06.920 --> 00:07:08.240]  因為在舊約的時候
[00:07:08.240 --> 00:07:11.640]  很少的女士能夠去到聖壇
[00:07:11.640 --> 00:07:12.760]  來敬拜
[00:07:12.760 --> 00:07:15.160]  多數是男士可以這樣做
[00:07:15.160 --> 00:07:16.760]  如果這裡是說男士的話
[00:07:16.760 --> 00:07:18.520]  也是在說一件事
[00:07:18.520 --> 00:07:21.600]  就是當他們在神面前哭泣
[00:07:21.600 --> 00:07:22.880]  為何哭泣呢?
[00:07:22.880 --> 00:07:25.400]  因為神不再約納他們的貢物
[00:07:25.400 --> 00:07:27.360]  也不再祝福他們
[00:07:27.360 --> 00:07:29.760]  他們面對著很多的困難
[00:07:29.760 --> 00:07:31.360]  可能沒有收成
[00:07:31.360 --> 00:07:33.560]  可能自己所養的生畜
[00:07:33.560 --> 00:07:36.760]  不能夠有好的成長
[00:07:36.760 --> 00:07:39.200]  面對很多的悲劇的情況
[00:07:39.200 --> 00:07:41.800]  他們很多的哭泣難過
[00:07:41.800 --> 00:07:43.160]  但他們應該哭泣的
[00:07:43.160 --> 00:07:45.280]  不是為了自己沒有這些的祝福
[00:07:45.280 --> 00:07:47.760]  而是為了自己得罪神
[00:07:47.760 --> 00:07:50.880]  以至神不再能夠賜福給他們
[00:07:50.880 --> 00:07:52.600]  因此這個「以致」也就是說
[00:07:52.600 --> 00:07:54.640]  不再看顧那貢物
[00:07:54.640 --> 00:07:57.280]  另一個的翻譯是「因為」
[00:07:57.280 --> 00:07:59.840]  也就是說不再看顧他們
[00:07:59.840 --> 00:08:01.480]  所以他們要哭泣
[00:08:01.480 --> 00:08:03.040]  他們要難過
[00:08:03.040 --> 00:08:07.080]  神的「因為」從他們當中離開
[00:08:07.080 --> 00:08:11.000]  不再臨到他們的身上
[00:08:11.000 --> 00:08:12.480]  很多時候聖經也強調
[00:08:12.480 --> 00:08:13.560]  夫妻的關係
[00:08:13.560 --> 00:08:16.560]  是直接影響我們和神之間的關係
[00:08:16.560 --> 00:08:18.520]  在彼得前書第三章第七節
[00:08:18.520 --> 00:08:19.960]  大家記得
[00:08:19.960 --> 00:08:22.160]  當彼得提醒當時的男士
[00:08:22.160 --> 00:08:24.680]  你們要敬重你們的太太
[00:08:24.680 --> 00:08:27.000]  不因為他們的身體比你們軟弱
[00:08:27.000 --> 00:08:29.800]  就失去對他的敬重
[00:08:29.800 --> 00:08:32.960]  如果你們敬重你們的太太
[00:08:32.960 --> 00:08:37.440]  這樣便叫你們的禱告沒有障礙
[00:08:37.440 --> 00:08:38.280]  意思是說
[00:08:38.280 --> 00:08:41.400]  當他們真的能夠敬重自己太太的時候
[00:08:41.400 --> 00:08:44.320]  就能夠在神面前蒙神的月立
[00:08:44.320 --> 00:08:45.600]  他們的禱告
[00:08:45.600 --> 00:08:47.280]  神也會月立
[00:08:47.280 --> 00:08:50.040]  而沒有障礙
[00:08:50.040 --> 00:08:52.600]  和人之間的關係的障礙
[00:08:52.600 --> 00:08:55.160]  和配偶之間的關係的障礙
[00:08:55.160 --> 00:08:59.120]  是引致神不聽我們的禱告
[00:08:59.120 --> 00:09:02.000]  引致禱告有障礙
[00:09:02.000 --> 00:09:07.000]  因此聖經很重視我們和人的關係
[00:09:07.000 --> 00:09:08.040]  當聖經提到這裡的時候
[00:09:08.040 --> 00:09:09.000]  來到第十四節
[00:09:09.000 --> 00:09:11.400]  就直接說出丘妻的問題了
[00:09:11.400 --> 00:09:14.120]  在第十四節
[00:09:14.120 --> 00:09:15.480]  聖經說你們幻說
[00:09:15.480 --> 00:09:16.640]  這是為什麼呢
[00:09:16.640 --> 00:09:19.440]  為什麼你不讓我們有這些祝福呢
[00:09:19.440 --> 00:09:24.440]  因耶和華在你和你幼年所娶的妻中間作見證
[00:09:24.440 --> 00:09:25.840]  她雖是你的配偶
[00:09:25.840 --> 00:09:27.600]  又是你盟約的妻
[00:09:27.600 --> 00:09:30.280]  你卻以鬼詐待她
[00:09:30.280 --> 00:09:31.400]  聖經提到三方面
[00:09:31.400 --> 00:09:32.640]  第一
[00:09:32.640 --> 00:09:35.520]  她們的配偶是幼年所娶的
[00:09:35.520 --> 00:09:38.640]  換一句話說是法妻
[00:09:38.640 --> 00:09:40.040]  是合法的
[00:09:40.040 --> 00:09:42.440]  是正式結合
[00:09:42.440 --> 00:09:44.640]  是有盟約的妻
[00:09:44.640 --> 00:09:46.520]  另一個翻譯是說
[00:09:46.520 --> 00:09:47.920]  這種結合
[00:09:47.920 --> 00:09:50.040]  在一個很嚴肅的情況下
[00:09:50.040 --> 00:09:51.800]  納約的方式
[00:09:51.800 --> 00:09:55.040]  來和自己的妻子結合
[00:09:55.040 --> 00:09:57.360]  是一個很嚴肅的毀身
[00:09:57.360 --> 00:10:00.200]  這就是所說的幼年所娶
[00:10:00.200 --> 00:10:02.200]  在青年的時候
[00:10:02.200 --> 00:10:07.160]  大家很清楚毀身給對方的一種關係
[00:10:07.160 --> 00:10:10.920]  聖經提到配偶是互相配合的
[00:10:10.920 --> 00:10:12.280]  是平等的
[00:10:12.280 --> 00:10:13.800]  雖然有男女不同的角色
[00:10:13.800 --> 00:10:17.360]  但在神面前是平等的關係
[00:10:17.360 --> 00:10:19.600]  配偶有些翻譯是corresponding
[00:10:19.600 --> 00:10:22.160]  一個相對的關係
[00:10:22.160 --> 00:10:22.760]  第三
[00:10:22.760 --> 00:10:25.400]  提到是一種盟約的妻
[00:10:25.400 --> 00:10:28.920]  這個盟約的意思是在神面前納盟約的
[00:10:28.920 --> 00:10:31.000]  雖然是向太太承諾
[00:10:31.000 --> 00:10:35.880]  但其實是在神面前承諾愛自己的配偶
[00:10:35.880 --> 00:10:36.880]  我講過好幾次
[00:10:36.880 --> 00:10:40.640]  就是很多時候在一些婚禮的過程
[00:10:40.640 --> 00:10:44.440]  通常新人會讀一張誓詞
[00:10:44.440 --> 00:10:46.320]  坦白說
[00:10:46.320 --> 00:10:48.680]  我不是很喜歡看到弟兄姊妹
[00:10:48.680 --> 00:10:52.400]  隨便找張紙條寫下自己的誓詞
[00:10:52.400 --> 00:10:54.920]  有一些我當然不會說是誰
[00:10:54.920 --> 00:10:57.320]  就在袋裏面拔一張紙條出來
[00:10:57.320 --> 00:10:59.600]  鹹鹹淡淡的紙條
[00:10:59.600 --> 00:11:03.680]  皺皺的就讀那張誓詞
[00:11:03.680 --> 00:11:05.800]  當然我不表示他一定不重視
[00:11:05.800 --> 00:11:07.760]  但我多數會鼓勵新人
[00:11:07.760 --> 00:11:09.120]  寫得漂亮點
[00:11:09.120 --> 00:11:10.360]  清楚點
[00:11:10.360 --> 00:11:13.320]  甚至找張很漂亮的卡紙過膠
[00:11:13.320 --> 00:11:17.080]  很清楚地將你的誓詞寫下
[00:11:17.080 --> 00:11:20.000]  然後在神面前很嚴肅地
[00:11:20.000 --> 00:11:24.160]  很認真地讀你的誓詞
[00:11:24.160 --> 00:11:27.960]  因為這個誓詞不單是對人說
[00:11:27.960 --> 00:11:31.920]  而是在神面前立他的誓詞
[00:11:31.920 --> 00:11:36.480]  這是神清楚作見證的
[00:11:36.480 --> 00:11:37.480]  所以聖經講到
[00:11:37.480 --> 00:11:40.400]  夫妻的關係是清楚有一個承諾
[00:11:40.400 --> 00:11:43.360]  有一個盟約在裏面
[00:11:43.360 --> 00:11:45.600]  曾經我留意過一個報道
[00:11:45.600 --> 00:11:49.360]  提到在北美有一間婚姻顧問的公司
[00:11:49.360 --> 00:11:51.000]  做了一個研究
[00:11:51.000 --> 00:11:54.520]  研究婚姻為何能夠長久不變
[00:11:54.520 --> 00:11:59.280]  找來十多對結婚80年以上的
[00:11:59.280 --> 00:11:59.840]  我想一想
[00:11:59.840 --> 00:12:02.960]  嘩!結婚年紀很小
[00:12:02.960 --> 00:12:05.320]  可能是20歲結婚或十多歲結婚
[00:12:05.320 --> 00:12:09.080]  可能早期的婚姻比較早的時候結合
[00:12:09.080 --> 00:12:11.320]  而且他們年紀可以很大
[00:12:11.320 --> 00:12:13.720]  所以80年以上
[00:12:13.720 --> 00:12:16.120]  80年他們問一個問題
[00:12:16.120 --> 00:12:20.600]  為何你們能夠長久保持你們的婚姻關係呢?
[00:12:20.600 --> 00:12:22.600]  但多數有一個結論
[00:12:22.600 --> 00:12:26.200]  就是說他們絕不會忘記
[00:12:26.200 --> 00:12:31.680]  曾經許下神聖的諾言
[00:12:31.680 --> 00:12:34.160]  他們之間不是沒有衝突
[00:12:34.160 --> 00:12:35.920]  不是沒有困難
[00:12:35.920 --> 00:12:40.680]  但他們堅持著曾經許下的神聖諾言
[00:12:40.680 --> 00:12:44.720]  不違背自己曾經向對方所立的誓約
[00:12:44.720 --> 00:12:48.040]  因此被之間一直破除萬難
[00:12:48.040 --> 00:12:53.080]  而維持之間那種夫妻的關係
[00:12:53.080 --> 00:12:56.120]  聖經提到在這個情況之下
[00:12:56.120 --> 00:12:57.920]  是神所重視的
[00:12:57.920 --> 00:12:59.840]  但當人違背這個約的時候
[00:12:59.840 --> 00:13:02.800]  就是以鬼詐代自己的配偶
[00:13:02.800 --> 00:13:05.200]  然後聖經第15節再說
[00:13:05.200 --> 00:13:07.800]  「其實神有靈的餘力
[00:13:07.800 --> 00:13:09.560]  能做多人
[00:13:09.560 --> 00:13:11.840]  他不是單做一人
[00:13:11.840 --> 00:13:13.480]  為何只做一人呢?
[00:13:13.480 --> 00:13:16.720]  乃是他願人得虔誠的後裔
[00:13:16.720 --> 00:13:19.320]  所以當謹守你們的心
[00:13:19.320 --> 00:13:24.520]  誰有不可以鬼詐代幼年所娶的妻」
[00:13:24.520 --> 00:13:26.120]  聖經提到一件事情
[00:13:26.120 --> 00:13:27.520]  很重要
[00:13:27.520 --> 00:13:30.520]  他說神是可以做多過一個人
[00:13:30.520 --> 00:13:31.520]  意思是說
[00:13:31.520 --> 00:13:32.920]  神起初做天帝的時候
[00:13:32.920 --> 00:13:35.080]  做了多少個夏娃?
[00:13:35.080 --> 00:13:36.040]  一個
[00:13:36.040 --> 00:13:37.640]  多少個亞當?
[00:13:37.640 --> 00:13:38.480]  一個
[00:13:38.480 --> 00:13:40.000]  一男一女
[00:13:40.000 --> 00:13:41.200]  神的設計
[00:13:41.200 --> 00:13:43.200]  神的創造的秩序
[00:13:43.200 --> 00:13:45.960]  是兩個人成為一體
[00:13:45.960 --> 00:13:47.040]  一男一女
[00:13:47.040 --> 00:13:49.320]  一夫一妻的關係
[00:13:49.320 --> 00:13:50.520]  一夫一妻的關係中
[00:13:50.520 --> 00:13:51.960]  是有排他性的
[00:13:51.960 --> 00:13:54.800]  是不容許第三者的
[00:13:54.800 --> 00:13:56.240]  這種排他性
[00:13:56.240 --> 00:13:58.000]  是確立了兩者之間
[00:13:58.000 --> 00:14:00.360]  二人成為一體
[00:14:00.360 --> 00:14:01.760]  這裡聖經所說一人
[00:14:01.760 --> 00:14:03.960]  另一個翻譯是一體
[00:14:03.960 --> 00:14:05.600]  神又做了兩個人
[00:14:05.600 --> 00:14:08.160]  同心結合成為一體
[00:14:08.160 --> 00:14:09.200]  在這樣的情況下
[00:14:09.200 --> 00:14:11.680]  產生一個敬虔的家庭
[00:14:11.680 --> 00:14:15.080]  也有敬虔的後裔
[00:14:15.080 --> 00:14:16.040]  早幾年我記得
[00:14:16.040 --> 00:14:17.680]  有一個香港大學的教授
[00:14:17.680 --> 00:14:20.160]  曾經提倡香港政府
[00:14:20.160 --> 00:14:22.080]  改法例
[00:14:22.080 --> 00:14:23.320]  當我小心看的時候
[00:14:23.320 --> 00:14:24.720]  什麼法例呢?
[00:14:24.720 --> 00:14:29.720]  建議容許香港一夫多妻制
[00:14:29.720 --> 00:14:30.560]  我看完之後
[00:14:30.560 --> 00:14:34.840]  差點想寫封信去罵他一生
[00:14:34.840 --> 00:14:36.040]  他們會覺得
[00:14:36.040 --> 00:14:37.680]  一個開放的社會
[00:14:37.680 --> 00:14:40.360]  是可以一夫多妻的
[00:14:40.360 --> 00:14:41.600]  他說
[00:14:41.600 --> 00:14:43.760]  你如果有一個男士
[00:14:43.760 --> 00:14:45.160]  你給他吃飯
[00:14:45.160 --> 00:14:46.320]  吃完一碗之後
[00:14:46.320 --> 00:14:47.400]  他想吃多一碗
[00:14:47.400 --> 00:14:49.960]  你不應該不給他再吃第二碗
[00:14:49.960 --> 00:14:52.160]  應該給他機會吃第三碗
[00:14:52.160 --> 00:14:55.520]  所以應該容許一夫多妻制
[00:14:55.520 --> 00:15:00.320]  這些邏輯是絕對令人
[00:15:00.320 --> 00:15:01.080]  鄙視
[00:15:01.080 --> 00:15:03.720]  覺得沒有意思的事
[00:15:03.720 --> 00:15:04.920]  聖經原來的意思
[00:15:04.920 --> 00:15:07.680]  是為怨人得到虔誠的後裔
[00:15:07.680 --> 00:15:08.880]  很多報道都指出
[00:15:08.880 --> 00:15:10.800]  婚外情的家庭中
[00:15:10.800 --> 00:15:13.480]  很多小孩子內心很大的掙扎
[00:15:13.480 --> 00:15:15.240]  很多報道發現
[00:15:15.240 --> 00:15:16.600]  這些小孩子一般有一種
[00:15:16.600 --> 00:15:18.240]  很無奈的感受
[00:15:18.240 --> 00:15:19.840]  缺乏安全感
[00:15:19.840 --> 00:15:21.240]  情緒很波動
[00:15:21.240 --> 00:15:24.440]  而且學業一般都退步
[00:15:24.440 --> 00:15:25.720]  因此聖經強調
[00:15:25.720 --> 00:15:28.760]  這個家庭是兩人成為一體
[00:15:28.760 --> 00:15:31.280]  產生敬虔的後裔
[00:15:31.280 --> 00:15:32.760]  然後聖經就說
[00:15:32.760 --> 00:15:33.520]  在下面
[00:15:33.520 --> 00:15:37.080]  我們剛才讀過15節的中間句說話
[00:15:37.080 --> 00:15:40.720]  「所以當謹守你們的心」
[00:15:40.720 --> 00:15:43.200]  然後第16節中間也說
[00:15:43.200 --> 00:15:47.640]  「所以當謹守你們的心」
[00:15:47.640 --> 00:15:49.040]  無論做丈夫的
[00:15:49.040 --> 00:15:50.120]  做太太的
[00:15:50.120 --> 00:15:52.840]  要謹守自己的心
[00:15:52.840 --> 00:15:57.360]  在神的心意當中來生活
[00:15:57.360 --> 00:15:58.440]  有些時候
[00:15:58.440 --> 00:16:00.080]  有些太太會覺得
[00:16:00.080 --> 00:16:01.680]  我曾經也親耳聽過
[00:16:01.680 --> 00:16:03.400]  有些太太跟我說
[00:16:03.400 --> 00:16:07.160]  她說我的丈夫很悶
[00:16:07.160 --> 00:16:10.400]  沒什麼話要說
[00:16:10.400 --> 00:16:12.680]  我明白她的感受
[00:16:12.680 --> 00:16:14.400]  但我很多時候都會提醒
[00:16:14.400 --> 00:16:16.480]  這些妻子們
[00:16:16.480 --> 00:16:18.880]  試試盡你所能
[00:16:18.880 --> 00:16:21.400]  將一點樂趣
[00:16:21.400 --> 00:16:23.120]  將一點姿彩
[00:16:23.120 --> 00:16:25.360]  加入你的婚姻當中
[00:16:25.360 --> 00:16:28.280]  如果你常常覺得丈夫很悶
[00:16:28.280 --> 00:16:32.560]  當有些令你興奮的男士出現
[00:16:32.560 --> 00:16:35.920]  你就隨時會落入這些試探
[00:16:35.920 --> 00:16:37.600]  而我也的確見過
[00:16:37.600 --> 00:16:39.040]  有些這樣的情況
[00:16:39.040 --> 00:16:41.880]  夫妻離婚了
[00:16:41.880 --> 00:16:44.520]  在當中謹守你的心
[00:16:44.520 --> 00:16:46.240]  有些男士覺得
[00:16:46.240 --> 00:16:48.080]  跟同事吃飯沒什麼所謂
[00:16:48.080 --> 00:16:50.840]  有些很美貌的女同事約他出去吃午膳
[00:16:50.840 --> 00:16:52.920]  他很開心
[00:16:52.920 --> 00:16:54.960]  單獨很多次一起吃午飯
[00:16:54.960 --> 00:16:56.440]  慢慢他的心發覺
[00:16:56.440 --> 00:17:00.080]  很享受跟這位女同事的相處
[00:17:00.080 --> 00:17:00.920]  聖經說
[00:17:00.920 --> 00:17:04.440]  要謹守你的心
[00:17:04.440 --> 00:17:05.320]  在當中
[00:17:05.320 --> 00:17:07.920]  有很多很多我們需要給予提醒的地方
[00:17:07.920 --> 00:17:08.920]  因此我們中間
[00:17:08.920 --> 00:17:11.360]  我們的弟兄姊妹需要互相的守望
[00:17:11.360 --> 00:17:13.000]  互相的提醒
[00:17:13.000 --> 00:17:13.920]  有些弟兄
[00:17:13.920 --> 00:17:15.040]  他是已婚人士
[00:17:15.040 --> 00:17:17.360]  當他離開公幹的時候
[00:17:17.360 --> 00:17:18.760]  他很誠實
[00:17:18.760 --> 00:17:20.720]  他知道或許會有些試探
