
[00:00:00.000 --> 00:00:09.360]  上星期我去了宣道會華基堂在田灣,這是他們的禮堂
[00:04:49.600 --> 00:04:56.000]  最後兩個故事的故事是解決了
[00:04:56.000 --> 00:05:02.400]  但不是在他們預期之內,不是按照他們的方法去解決
[00:05:02.400 --> 00:05:05.360]  這兩個故事是很特別的
[00:05:05.360 --> 00:05:08.480]  當三文治式的結構出現的時候
[00:05:08.480 --> 00:05:15.200]  亦有不少不相同的地方
[00:05:15.200 --> 00:05:19.440]  包括我們知道艾老是管會堂的
[00:05:19.440 --> 00:05:23.520]  即是你當他是會堂的堂主任
[00:05:23.520 --> 00:05:32.320]  但在當時的第一世紀,會堂是集結了宗教、教育、人際網絡關係建立的地方
[00:05:32.320 --> 00:05:34.720]  而這個人一定有名聲
[00:05:34.720 --> 00:05:39.200]  而且他應該是有名的,在當地
[00:05:39.200 --> 00:05:43.040]  相對這個女人,無名無姓的
[00:05:43.040 --> 00:05:47.520]  應該是星斗市民的其中一個
[00:05:47.520 --> 00:05:52.160]  和我們一樣,七百萬當中的其中一個
[00:05:52.160 --> 00:05:56.240]  很平凡的,亦顯得很不重要
[00:05:56.240 --> 00:05:58.880]  兩人的落差很大
[00:05:58.880 --> 00:06:03.840]  艾老的女兒不單病了,最終是死了
[00:06:03.840 --> 00:06:11.920]  但這個婦人只是患了一個長期病患,慢性病,不至於死
[00:06:11.920 --> 00:06:19.760]  這個艾老何時去跪拜耶穌呢?
[00:06:19.760 --> 00:06:24.960]  就是在女兒還沒治好之前跪拜耶穌
[00:06:24.960 --> 00:06:27.920]  而婦人何時跪拜耶穌呢?
[00:06:27.920 --> 00:06:30.080]  是在治好之後跪拜耶穌
[00:06:31.040 --> 00:06:36.160]  而且他們兩人如何得醫治是很不同的
[00:06:36.160 --> 00:06:42.560]  艾老在公開的場合叫耶穌按手在女兒身上,這樣就病好了
[00:06:42.560 --> 00:06:45.920]  但如何治好女兒呢?
[00:06:45.920 --> 00:06:51.600]  就是在一個很私人的房間內進行
[00:06:51.600 --> 00:06:55.040]  沒有什麼人知道,除了六個人外
[00:06:55.040 --> 00:06:57.280]  沒有什麼人知道這件事發生
[00:06:57.280 --> 00:07:03.040]  剛好這個婦人反過來,她將事情如何解決呢?
[00:07:03.040 --> 00:07:06.480]  就是很隱蔽的,很鬼祟的
[00:07:06.480 --> 00:07:08.960]  她打算去治好病情
[00:07:08.960 --> 00:07:10.560]  但她何時治好呢?
[00:07:10.560 --> 00:07:15.840]  就是在很公開地講述她的生命故事的時候,就被治好了
[00:07:15.840 --> 00:07:17.440]  整個人治好了
[00:07:17.440 --> 00:07:20.720]  所以是很不同的兩個故事
[00:07:20.720 --> 00:07:23.440]  所以有共通,亦有不同的地方
[00:07:23.920 --> 00:07:28.960]  我們從三文治式的結構去看這兩個婦人
[00:07:28.960 --> 00:07:33.680]  或者這兩個故事當中要教導我們什麼
[00:07:33.680 --> 00:07:37.200]  我們先看中間的餡
[00:07:37.200 --> 00:07:41.360]  三文治麵包中間的餡就是牛肉
[00:07:41.360 --> 00:07:44.080]  講述血流病的婦人
[00:07:44.080 --> 00:07:46.880]  24節開始就說
[00:07:46.880 --> 00:07:51.600]  很多人出現,因為耶穌已經行了很多神蹟奇事
[00:07:51.600 --> 00:07:52.880]  很多人跟著耶穌
[00:07:52.880 --> 00:07:57.200]  25、26節就說一個女人患了一種病
[00:07:57.200 --> 00:07:59.040]  這種病是很纏繞的
[00:07:59.040 --> 00:08:00.240]  纏繞到什麼呢?
[00:08:00.240 --> 00:08:05.680]  花盡她一生積蓄都治不好
[00:08:05.680 --> 00:08:10.160]  受了很多的艱難
[00:08:10.160 --> 00:08:12.160]  27、28節
[00:08:12.160 --> 00:08:16.400]  這個婦人一聽到耶穌來的時候
[00:08:16.400 --> 00:08:20.400]  她就略知耶穌有醫治的能力
[00:08:20.400 --> 00:08:25.840]  在第1、4章,耶穌的明星已經全片加到她的身上
[00:08:25.840 --> 00:08:28.720]  所以她心裡想了一個計劃
[00:08:28.720 --> 00:08:29.920]  這個計劃是什麼呢?
[00:08:29.920 --> 00:08:31.040]  她跟自己說
[00:08:31.040 --> 00:08:35.520]  只要我碰一碰耶穌的衣服就會治好
[00:08:35.520 --> 00:08:38.320]  醫常碎志,三袖三尾
[00:08:38.320 --> 00:08:40.240]  第10節也是這樣說
[00:08:40.240 --> 00:08:42.240]  人們碰一碰耶穌的衣服就會治好
[00:08:42.240 --> 00:08:45.680]  她就想,我應該可以這樣做
[00:08:45.680 --> 00:08:47.680]  這樣就治好了
[00:08:48.480 --> 00:08:51.440]  就是說這個女人所想的這個意念
[00:08:51.440 --> 00:08:52.640]  沒有人知道的
[00:08:52.640 --> 00:08:53.680]  包括耶穌在外
[00:08:53.680 --> 00:08:54.640]  只有她知道
[00:08:54.640 --> 00:08:56.640]  她心裡是這樣想的
[00:08:56.640 --> 00:08:58.640]  為什麼要這麼鬼祟呢?
[00:08:58.640 --> 00:08:59.680]  這個女人
[00:08:59.680 --> 00:09:01.120]  當然是有原因的
[00:09:01.120 --> 00:09:04.240]  因為按著摩西五經
[00:09:04.240 --> 00:09:07.040]  利美記第15章25到30節
[00:09:07.040 --> 00:09:10.480]  血漏病是在宗教禮儀上不潔的
[00:09:10.480 --> 00:09:12.480]  宗教禮儀上不潔
[00:09:12.480 --> 00:09:14.640]  任何她碰到的東西
[00:09:14.640 --> 00:09:15.680]  患了血漏的人
[00:09:15.680 --> 00:09:17.680]  她碰到的東西都是不潔的
[00:09:17.680 --> 00:09:19.680]  什麼時候得潔淨呢?
[00:09:19.680 --> 00:09:23.040]  經文在利美記第15章就說
[00:09:23.040 --> 00:09:25.040]  當她的月經停了
[00:09:25.040 --> 00:09:27.040]  再過七天
[00:09:27.040 --> 00:09:29.040]  然後第八天就去獻祭
[00:09:29.040 --> 00:09:31.040]  獻什麼祭呢?
[00:09:31.040 --> 00:09:33.040]  就是兩隻斑鷲或是初甲
[00:09:33.040 --> 00:09:35.040]  帶到回望的面前
[00:09:35.040 --> 00:09:37.040]  給祭司
[00:09:37.040 --> 00:09:39.040]  祭司要為她獻贖罪祭
[00:09:39.040 --> 00:09:41.040]  就是她第八天就會潔淨
[00:09:41.040 --> 00:09:43.040]  月經停了,第八天就潔淨
[00:09:43.040 --> 00:09:45.040]  不過很不幸的
[00:09:45.040 --> 00:09:48.240]  這個女人就患了經常流血的罪
[00:09:48.240 --> 00:09:50.240]  自己的身體狀況
[00:09:50.240 --> 00:09:53.040]  所以她是不可能潔淨的
[00:09:53.040 --> 00:09:55.920]  不可能過著正常的生活
[00:09:55.920 --> 00:09:59.440]  現在第24節就說
[00:09:59.440 --> 00:10:00.640]  很多人跟著耶穌說
[00:10:00.640 --> 00:10:02.640]  31節門徒說
[00:10:02.640 --> 00:10:04.640]  耶穌說誰碰我
[00:10:04.640 --> 00:10:06.640]  那麼多人,現在在地鐵
[00:10:06.640 --> 00:10:09.840]  還說誰在放工時間
[00:10:09.840 --> 00:10:11.840]  還說誰碰你,真是逼到
[00:10:11.840 --> 00:10:13.840]  你即是說什麼呢?
[00:10:13.840 --> 00:10:15.840]  這個女人鬼鬼祟祟的原因
[00:10:15.840 --> 00:10:17.840]  就是因為她知道
[00:10:17.840 --> 00:10:19.840]  她碰到人都不潔
[00:10:19.840 --> 00:10:21.840]  不可以讓人知道
[00:10:21.840 --> 00:10:23.840]  她就是在地鐵站
[00:10:23.840 --> 00:10:25.840]  地鐵車廂外說說
[00:10:25.840 --> 00:10:27.840]  沒人知道,她碰了很多人
[00:10:27.840 --> 00:10:29.840]  不可以讓人知道
[00:10:29.840 --> 00:10:31.840]  一讓人知道,個個都不潔
[00:10:31.840 --> 00:10:33.840]  就指著她來罵
[00:10:33.840 --> 00:10:35.840]  她知道自己的羞愧
[00:10:35.840 --> 00:10:37.840]  無奈
[00:10:37.840 --> 00:10:39.840]  尷尬,很多情感
[00:10:39.840 --> 00:10:41.840]  她做這件事
[00:10:41.840 --> 00:10:43.840]  她一定要很鬼祟
[00:10:43.840 --> 00:10:45.840]  一定要沒人知道
[00:10:45.840 --> 00:10:47.840]  不過她又想被醫治
[00:10:47.840 --> 00:10:49.840]  所以她這樣做
[00:10:49.840 --> 00:10:51.840]  29節
[00:10:51.840 --> 00:10:53.840]  29節發生什麼事
[00:10:53.840 --> 00:10:55.840]  果然
[00:10:55.840 --> 00:10:57.840]  碰一碰就真的好了
[00:10:57.840 --> 00:10:59.840]  經文說道
[00:10:59.840 --> 00:11:01.840]  她的血源頭立即乾了
[00:11:01.840 --> 00:11:03.840]  她感覺到自己身體醫好了
[00:11:03.840 --> 00:11:05.840]  醫好了12個月
[00:11:05.840 --> 00:11:07.840]  花了那麼多錢
[00:11:07.840 --> 00:11:09.840]  見了那麼多個醫生
[00:11:09.840 --> 00:11:11.840]  用了一切方法都醫不好
[00:11:11.840 --> 00:11:13.840]  突然碰一碰
[00:11:13.840 --> 00:11:15.840]  耶穌的醫常碎子真的醫好了
[00:11:15.840 --> 00:11:17.840]  真是好
[00:11:17.840 --> 00:11:21.840]  故事應該在這裡完結
[00:11:21.840 --> 00:11:23.840]  真的好,醫好了
[00:11:23.840 --> 00:11:25.840]  不過不是
[00:11:25.840 --> 00:11:27.840]  32節
[00:11:27.840 --> 00:11:29.840]  耶穌覺得有能力
[00:11:29.840 --> 00:11:31.840]  從她身上出來
[00:11:31.840 --> 00:11:33.840]  她站在那裡
[00:11:33.840 --> 00:11:35.840]  很多人
[00:11:35.840 --> 00:11:37.840]  站在那裡
[00:11:37.840 --> 00:11:39.840]  誰碰我的衣服
[00:11:39.840 --> 00:11:41.840]  門徒就說
[00:11:41.840 --> 00:11:43.840]  在地鐵誰碰你的衣服
[00:11:43.840 --> 00:11:45.840]  耶穌很有耐性
[00:11:45.840 --> 00:11:47.840]  在那裡看
[00:11:47.840 --> 00:11:49.840]  誰碰我的衣服
[00:11:49.840 --> 00:11:51.840]  叫那人出來
[00:11:51.840 --> 00:11:53.840]  這個人
[00:11:53.840 --> 00:11:55.840]  經文說道
[00:11:55.840 --> 00:11:57.840]  她帶著恐懼戰經
[00:11:57.840 --> 00:11:59.840]  這件事
[00:11:59.840 --> 00:12:01.840]  其實不應該被人知道
[00:12:01.840 --> 00:12:03.840]  她是不潔的
[00:12:03.840 --> 00:12:05.840]  恐懼戰經
[00:12:05.840 --> 00:12:07.840]  去到耶穌的庚前
[00:12:07.840 --> 00:12:09.840]  俯伏跪拜
[00:12:09.840 --> 00:12:11.840]  將她過去12年
[00:12:11.840 --> 00:12:13.840]  所發生的事
[00:12:13.840 --> 00:12:15.840]  她心裡想的事
[00:12:15.840 --> 00:12:17.840]  怎樣去到人群當中
[00:12:17.840 --> 00:12:19.840]  怎樣去到碰了耶穌的衣服
[00:12:19.840 --> 00:12:21.840]  怎樣得到醫治
[00:12:21.840 --> 00:12:23.840]  整個人生故事
[00:12:23.840 --> 00:12:25.840]  講一次給
[00:12:25.840 --> 00:12:27.840]  耶穌和眾人聽
[00:12:27.840 --> 00:12:31.840]  這樣就真的不得了
[00:12:31.840 --> 00:12:33.840]  這樣就真的不得了
[00:12:33.840 --> 00:12:35.840]  很多人立即
[00:12:35.840 --> 00:12:37.840]  哇!不潔啊!不潔啊!碰過我
[00:12:37.840 --> 00:12:39.840]  不知是不是不潔
[00:12:39.840 --> 00:12:41.840]  真的很震撼
[00:12:41.840 --> 00:12:43.840]  為什麼耶穌要叫這個女人出來
[00:12:43.840 --> 00:12:45.840]  為什麼耶穌要叫這個女人出來
[00:12:45.840 --> 00:12:47.840]  她已經醫好了
[00:12:47.840 --> 00:12:49.840]  為什麼要叫她出來
[00:12:49.840 --> 00:12:51.840]  應該就不是
[00:12:51.840 --> 00:12:53.840]  《約翰福音》第八章
[00:12:53.840 --> 00:12:55.840]  《約翰福音》第八章
[00:12:55.840 --> 00:12:57.840]  有些法利賽人
[00:12:57.840 --> 00:12:59.840]  宗教領袖
[00:12:59.840 --> 00:13:01.840]  帶著淫婦出來
[00:13:01.840 --> 00:13:03.840]  去私人地方
[00:13:03.840 --> 00:13:05.840]  做了不正當的不道德行為
[00:13:05.840 --> 00:13:07.840]  抓她出來
[00:13:07.840 --> 00:13:09.840]  專登的
[00:13:09.840 --> 00:13:11.840]  放在耶穌的底前
[00:13:11.840 --> 00:13:13.840]  羞辱她
[00:13:13.840 --> 00:13:15.840]  說耶穌怎樣做
[00:13:15.840 --> 00:13:17.840]  應該按照摩西的法
[00:13:17.840 --> 00:13:19.840]  用石頭釘死她
[00:13:19.840 --> 00:13:21.840]  這真是冥冥的羞辱
[00:13:21.840 --> 00:13:23.840]  為什麼耶穌
[00:13:23.840 --> 00:13:25.840]  應該不是
[00:13:25.840 --> 00:13:27.840]  為什麼耶穌會羞辱人
[00:13:27.840 --> 00:13:29.840]  為什麼耶穌會叫這個婦人
[00:13:29.840 --> 00:13:31.840]  有生命得醫字的故事
[00:13:31.840 --> 00:13:33.840]  原因就是
[00:13:33.840 --> 00:13:35.840]  第34節
[00:13:35.840 --> 00:13:37.840]  藍色字的
[00:13:37.840 --> 00:13:39.840]  不如我們一起讀出來
[00:13:39.840 --> 00:13:41.840]  女兒,你的傷救了你
[00:13:41.840 --> 00:13:43.840]  你平安地回去吧
[00:13:43.840 --> 00:13:45.840]  你的災病痊癒了
[00:13:45.840 --> 00:13:47.840]  你的災病痊癒了
[00:13:47.840 --> 00:13:49.840]  耶穌跟這個女人說
[00:13:49.840 --> 00:13:51.840]  在眾人
[00:13:51.840 --> 00:13:53.840]  眾多人跟前
[00:13:53.840 --> 00:13:55.840]  耶穌跟這個女人說
[00:13:55.840 --> 00:13:57.840]  說了三件事
[00:13:57.840 --> 00:13:59.840]  包括這個女人
[00:13:59.840 --> 00:14:01.840]  知道的,哪三件事呢?
[00:14:01.840 --> 00:14:03.840]  第一
[00:14:03.840 --> 00:14:05.840]  是什麼令到這個女人
[00:14:05.840 --> 00:14:07.840]  被醫好呢?
[00:14:07.840 --> 00:14:09.840]  不是醫生
[00:14:09.840 --> 00:14:11.840]  不是她的迷信
[00:14:11.840 --> 00:14:13.840]  說碰一碰耶穌三咒就好了
[00:14:13.840 --> 00:14:15.840]  不是她的迷信
[00:14:15.840 --> 00:14:17.840]  是這個婦人的信心
[00:14:17.840 --> 00:14:19.840]  是這個婦人的信心
[00:14:19.840 --> 00:14:21.840]  你的信救了你
[00:14:21.840 --> 00:14:23.840]  這個信
[00:14:23.840 --> 00:14:25.840]  這個婦人來到耶穌跟前的時候
[00:14:25.840 --> 00:14:27.840]  她的信救了她
[00:14:27.840 --> 00:14:29.840]  這個信救了她很多東西
[00:14:29.840 --> 00:14:31.840]  我們再想想
[00:14:31.840 --> 00:14:33.840]  是吧,她的血流
[00:14:33.840 --> 00:14:35.840]  得醫治,這是肉身上的醫治
[00:14:35.840 --> 00:14:37.840]  但不要忘記
[00:14:37.840 --> 00:14:39.840]  剛才我說到
[00:14:39.840 --> 00:14:41.840]  她是不潔的
[00:14:41.840 --> 00:14:43.840]  我們知道救了當中
[00:14:43.840 --> 00:14:45.840]  不潔的人
[00:14:45.840 --> 00:14:47.840]  在12支派
[00:14:47.840 --> 00:14:49.840]  扎營,不潔的人
[00:14:49.840 --> 00:14:51.840]  是在營外的
[00:14:51.840 --> 00:14:53.840]  被隔離的
[00:14:53.840 --> 00:14:55.840]  隔離這個字
[00:14:55.840 --> 00:14:57.840]  過去幾年
[00:14:57.840 --> 00:14:59.840]  在疫情期間,COVID,隔離這個字
[00:14:59.840 --> 00:15:01.840]  或者在外遊,在酒店房
[00:15:01.840 --> 00:15:03.840]  7天,14天,21天
[00:15:03.840 --> 00:15:05.840]  隔離,就是這樣,一個人
[00:15:05.840 --> 00:15:07.840]  一個人
[00:15:07.840 --> 00:15:09.840]  你可以想像那個人
[00:15:09.840 --> 00:15:11.840]  現在不是說7天,14天,21天
[00:15:11.840 --> 00:15:13.840]  是12年被隔離
[00:15:13.840 --> 00:15:15.840]  不能跟人聊天
[00:15:15.840 --> 00:15:17.840]  沒有社交生活
[00:15:17.840 --> 00:15:19.840]  不能回課
[00:15:19.840 --> 00:15:21.840]  不能回柴灣課,柴孫家
[00:15:21.840 --> 00:15:23.840]  12年
[00:15:23.840 --> 00:15:25.840]  沒有了,沒有了
[00:15:25.840 --> 00:15:27.840]  原本有的東西,因為血流
[00:15:27.840 --> 00:15:29.840]  失去了應該有的東西
[00:15:29.840 --> 00:15:31.840]  失去
[00:15:31.840 --> 00:15:33.840]  她有自由的,她可以一個人走
[00:15:33.840 --> 00:15:35.840]  一個人,12年
[00:15:35.840 --> 00:15:37.840]  一個人
[00:15:37.840 --> 00:15:39.840]  你可以知道她怎樣看自己
[00:15:39.840 --> 00:15:41.840]  是吧
[00:15:41.840 --> 00:15:43.840]  沒用
[00:15:43.840 --> 00:15:45.840]  是吧,真是
[00:15:45.840 --> 00:15:47.840]  沒價值
[00:15:47.840 --> 00:15:49.840]  對社會沒貢獻
[00:15:49.840 --> 00:15:51.840]  廢人
[00:15:51.840 --> 00:15:53.840]  是吧
[00:15:53.840 --> 00:15:57.840]  很多人,12年抑壓了很多的感受
[00:15:57.840 --> 00:15:59.840]  情緒在手裏
[00:15:59.840 --> 00:16:01.840]  這是一個
[00:16:01.840 --> 00:16:03.840]  其實香港有很多這樣的人
[00:16:03.840 --> 00:16:05.840]  我不知道你是否
[00:16:05.840 --> 00:16:07.840]  應該不是,你回到教會
[00:16:07.840 --> 00:16:09.840]  是吧
[00:16:09.840 --> 00:16:11.840]  你不結我又不知道
[00:16:11.840 --> 00:16:13.840]  是吧
[00:16:13.840 --> 00:16:15.840]  但很多人在劏房
[00:16:15.840 --> 00:16:17.840]  是吧,香港,很多這樣的人
[00:16:17.840 --> 00:16:19.840]  隱蔽青少年
[00:16:19.840 --> 00:16:21.840]  隱蔽長者,聽過嗎?
[00:16:21.840 --> 00:16:23.840]  很多這樣的人
[00:16:23.840 --> 00:16:25.840]  自己一個人過活
[00:16:25.840 --> 00:16:27.840]  沒有人理
[00:16:27.840 --> 00:16:29.840]  沒有人理,隱蔽
[00:16:29.840 --> 00:16:31.840]  苦毒
[00:16:31.840 --> 00:16:33.840]  是吧,憎恨
[00:16:33.840 --> 00:16:35.840]  有的,這些情緒
[00:16:35.840 --> 00:16:37.840]  好像世界欠了她
[00:16:37.840 --> 00:16:39.840]  罵人
[00:16:39.840 --> 00:16:41.840]  是吧,你不要碰我
[00:16:41.840 --> 00:16:43.840]  我馬上罵爆你
[00:16:43.840 --> 00:16:45.840]  是吧
[00:16:45.840 --> 00:16:47.840]  很極端的狀況
[00:16:47.840 --> 00:16:49.840]  這些人
[00:16:49.840 --> 00:16:51.840]  12年
[00:16:51.840 --> 00:16:53.840]  現在耶穌在眾人前
[00:16:53.840 --> 00:16:55.840]  告訴他們,你的信救了你
[00:16:55.840 --> 00:16:57.840]  你的病痊癒
[00:16:57.840 --> 00:16:59.840]  不單止是肉身的病
[00:16:59.840 --> 00:17:01.840]  是吧
[00:17:01.840 --> 00:17:03.840]  很多心理狀況
[00:17:03.840 --> 00:17:05.840]  很多情感
[00:17:05.840 --> 00:17:07.840]  逐一的,慢慢地讓他恢復
[00:17:07.840 --> 00:17:09.840]  過回一個正常的
[00:17:09.840 --> 00:17:11.840]  社交的社會的生活
[00:17:11.840 --> 00:17:13.840]  不單止這樣
[00:17:13.840 --> 00:17:15.840]  因為經文也說到
[00:17:15.840 --> 00:17:17.840]  是上文
[00:17:17.840 --> 00:17:19.840]  看回上文
[00:17:19.840 --> 00:17:21.840]  你的信救了你
[00:17:21.840 --> 00:17:23.840]  平平安安地回去吧
[00:17:23.840 --> 00:17:25.840]  平平安安地回去吧
[00:17:25.840 --> 00:17:27.840]  耶穌不需要說這句
[00:17:27.840 --> 00:17:29.840]  耶穌可以說
[00:17:29.840 --> 00:17:31.840]  女兒,你的信救了你,你的災病痊癒了
[00:17:31.840 --> 00:17:33.840]  就離開了
[00:17:33.840 --> 00:17:35.840]  為什麼叫她平平安安地回去呢
[00:17:35.840 --> 00:17:37.840]  剛才說12年
[00:17:37.840 --> 00:17:39.840]  她是
[00:17:39.840 --> 00:17:41.840]  我肯定知道的
[00:17:41.840 --> 00:17:43.840]  她是犯罪的
[00:17:43.840 --> 00:17:45.840]  她有罪的
[00:17:45.840 --> 00:17:47.840]  不過她是被得罪的
[00:17:47.840 --> 00:17:49.840]  不單止她
[00:17:49.840 --> 00:17:51.840]  她是被看不起
[00:17:51.840 --> 00:17:53.840]  很多人都看不起她
[00:17:53.840 --> 00:17:55.840]  是吧
[00:17:55.840 --> 00:17:57.840]  我近來跑步
[00:17:57.840 --> 00:17:59.840]  在鰂魚涌公園
[00:17:59.840 --> 00:18:01.840]  近兩三個星期
[00:18:01.840 --> 00:18:03.840]  見到一個
[00:18:03.840 --> 00:18:05.840]  一個人
[00:18:05.840 --> 00:18:07.840]  睡在
[00:18:09.840 --> 00:18:11.840]  椅子上
[00:18:11.840 --> 00:18:13.840]  我七十五點多跑步
[00:18:13.840 --> 00:18:15.840]  他旁邊有很多袋子
[00:18:15.840 --> 00:18:17.840]  很多膠袋
[00:18:17.840 --> 00:18:19.840]  他一個人睡在椅子上
[00:18:19.840 --> 00:18:21.840]  他的裝束
[00:18:21.840 --> 00:18:23.840]  應該是
[00:18:23.840 --> 00:18:25.840]  他不單止是黑衣
[00:18:25.840 --> 00:18:27.840]  那麼簡單
[00:18:27.840 --> 00:18:29.840]  他是
[00:18:29.840 --> 00:18:31.840]  衣服爛到你沒可能想像
[00:18:31.840 --> 00:18:33.840]  跑過
[00:18:33.840 --> 00:18:35.840]  氣味撲過來
[00:18:35.840 --> 00:18:37.840]  是這樣的
[00:18:37.840 --> 00:18:39.840]  真是
[00:18:39.840 --> 00:18:41.840]  很難想像
[00:18:41.840 --> 00:18:43.840]  香港有
[00:18:43.840 --> 00:18:45.840]  很多不同類型的人
[00:18:45.840 --> 00:18:47.840]  在我們身邊出現
[00:18:47.840 --> 00:18:49.840]  平平安安地回去
[00:18:49.840 --> 00:18:51.840]  說什麼呢
[00:18:51.840 --> 00:18:53.840]  其實說這個血口病的婦人
[00:18:53.840 --> 00:18:55.840]  她不單止
[00:18:55.840 --> 00:18:57.840]  得罪神
[00:18:57.840 --> 00:18:59.840]  她是被世人所得罪
[00:18:59.840 --> 00:19:01.840]  很多人看不起她
[00:19:01.840 --> 00:19:03.840]  看不起她
[00:19:03.840 --> 00:19:05.840]  見到這樣的人
[00:19:05.840 --> 00:19:07.840]  會彈開一點
[00:19:07.840 --> 00:19:09.840]  距離隔絕了
[00:19:09.840 --> 00:19:11.840]  隔絕
[00:19:11.840 --> 00:19:13.840]  會的
[00:19:13.840 --> 00:19:15.840]  我們的眼光
[00:19:15.840 --> 00:19:17.840]  我們的目光
[00:19:17.840 --> 00:19:19.840]  見到這樣的人
[00:19:19.840 --> 00:19:21.840]  我們會有一些態度
[00:19:21.840 --> 00:19:23.840]  一些
[00:19:23.840 --> 00:19:25.840]  表情
[00:19:25.840 --> 00:19:27.840]  這個婦人
[00:19:27.840 --> 00:19:29.840]  十二年過去都是面對著
[00:19:29.840 --> 00:19:31.840]  很多人的冷眼旁觀
[00:19:31.840 --> 00:19:33.840]  可能是的
[00:19:33.840 --> 00:19:35.840]  她有沒有家人
[00:19:35.840 --> 00:19:37.840]  沒有交代
[00:19:37.840 --> 00:19:39.840]  如果有家人的事,家人去了哪裡
[00:19:39.840 --> 00:19:41.840]  沒有說
