
[00:00:00.000 --> 00:00:05.800]  約西亞王是猶太國晚期的時候的皇帝
[00:03:24.000 --> 00:03:25.800]  我們都很等候復興
[00:03:25.800 --> 00:03:27.600]  但很多時候我們都是一個港字
[00:03:27.600 --> 00:03:30.600]  我們希望等一個好的港元來
[00:03:30.600 --> 00:03:31.600]  港一塘道
[00:03:31.600 --> 00:03:33.400]  哇,火就燒起來
[00:03:33.400 --> 00:03:36.600]  就算有都是虛火
[00:03:36.600 --> 00:03:38.600]  沒那麼便宜的事
[00:03:38.600 --> 00:03:39.800]  我們看看約西亞
[00:03:39.800 --> 00:03:41.000]  為什麼我們說
[00:03:41.000 --> 00:03:43.800]  看到他這兩個的
[00:03:43.800 --> 00:03:45.200]  復興的真理
[00:03:45.200 --> 00:03:47.000]  第一,復興要付代價
[00:03:47.000 --> 00:03:49.400]  那麼約西亞王要付什麼代價
[00:03:49.400 --> 00:03:50.800]  要付很大的代價
[00:03:50.800 --> 00:03:53.000]  如果當時知道他們的背景
[00:03:53.000 --> 00:03:54.200]  你就會明白
[00:03:54.200 --> 00:03:56.400]  約西亞王登基的時候
[00:03:56.400 --> 00:03:57.800]  八歲
[00:03:57.800 --> 00:03:59.800]  八歲的小孩被人侮辱
[00:03:59.800 --> 00:04:00.400]  那是
[00:04:00.400 --> 00:04:02.600]  如果朝廷都好一點就無所謂
[00:04:02.600 --> 00:04:04.000]  但如果你知道這個背景
[00:04:04.000 --> 00:04:06.800]  你就知道其實約西亞王登基的時候
[00:04:06.800 --> 00:04:10.400]  整個國家內外都面對很多的問題
[00:04:10.400 --> 00:04:12.400]  由政治上的危機
[00:04:12.400 --> 00:04:14.600]  到經濟上的危機
[00:04:14.600 --> 00:04:17.000]  又到信仰上的危機
[00:04:17.000 --> 00:04:18.400]  全部都有的
[00:04:18.400 --> 00:04:19.400]  所以你不要賴說
[00:04:19.400 --> 00:04:21.200]  哎呀,我們這麼大這麼困難的時候
[00:04:21.200 --> 00:04:21.800]  很難復興
[00:04:21.800 --> 00:04:22.400]  不是的
[00:04:22.400 --> 00:04:25.000]  約西亞王是沒有任何條件
[00:04:25.000 --> 00:04:26.200]  可以在神面前
[00:04:26.200 --> 00:04:28.400]  可以說他可以安安樂樂的
[00:04:28.400 --> 00:04:29.600]  去做一個皇帝
[00:04:29.600 --> 00:04:30.200]  為什麼呢?
[00:04:30.200 --> 00:04:31.400]  首先第一
[00:04:31.400 --> 00:04:34.200]  當時亞述已經滅了北國了
[00:04:34.200 --> 00:04:36.600]  你想一下這個南國的猶大
[00:04:36.600 --> 00:04:40.000]  剩下一個這樣的九寸殘存
[00:04:40.000 --> 00:04:41.400]  隨時被人滅
[00:04:41.400 --> 00:04:44.200]  一個很強大的亞述國
[00:04:44.200 --> 00:04:45.400]  在虎視眈眈
[00:04:45.400 --> 00:04:47.000]  並且已經控制了北面
[00:04:47.000 --> 00:04:49.600]  為什麼不滅了猶大呢?
[00:04:49.600 --> 00:04:52.800]  因為猶大唯有一個折衷的辦法
[00:04:52.800 --> 00:04:56.200]  就是每年大量的金錢貢獻
[00:04:56.200 --> 00:04:57.200]  進貢
[00:04:57.200 --> 00:05:00.800]  於是亞述國暫時放過他
[00:05:00.800 --> 00:05:03.000]  所以國庫就空到一個地步
[00:05:03.000 --> 00:05:04.800]  剛才我們沒有讀聖經
[00:05:04.800 --> 00:05:06.000]  34章告訴你
[00:05:06.000 --> 00:05:08.000]  當他們收集聖殿的時候
[00:05:08.000 --> 00:05:10.200]  皇帝是沒有錢的,你知道嗎?
[00:05:10.200 --> 00:05:11.400]  銀了之後不夠
[00:05:11.400 --> 00:05:13.600]  要在民間籌集一些錢
[00:05:13.600 --> 00:05:15.400]  才可以蓋成聖殿
[00:05:15.400 --> 00:05:17.000]  很窮到這樣
[00:05:17.000 --> 00:05:18.800]  又危險到這樣
[00:05:18.800 --> 00:05:21.000]  還有一件事更加糟糕的
[00:05:21.000 --> 00:05:24.800]  就是在約西亞王之前的兩個皇帝
[00:05:24.800 --> 00:05:26.600]  就是他爺爺和他爸爸
[00:05:26.600 --> 00:05:29.600]  都是壞到沒有人有的
[00:05:29.600 --> 00:05:32.800]  一個叫馬拿西
[00:05:32.800 --> 00:05:34.200]  就是他爺爺
[00:05:34.200 --> 00:05:35.600]  馬拿西是誰呢?
[00:05:35.600 --> 00:05:39.000]  馬拿西就是希西加的兒子
[00:05:39.000 --> 00:05:41.400]  希西加後來病得要死
[00:05:41.400 --> 00:05:44.200]  於是呂神給了他十五年命
[00:05:44.200 --> 00:05:45.600]  給了他十五年命之後
[00:05:45.600 --> 00:05:46.400]  他的精力充沛
[00:05:46.400 --> 00:05:47.600]  三年之後生了一個兒子
[00:05:47.600 --> 00:05:49.600]  就生了一個壞小子馬拿西
[00:05:49.600 --> 00:05:51.200]  所以有時候你不要硬要呂
[00:05:51.200 --> 00:05:52.800]  未必是好事
[00:05:52.800 --> 00:05:54.800]  呂到就生了一個壞小子
[00:05:54.800 --> 00:05:56.400]  這個馬拿西就慘了
[00:05:56.400 --> 00:05:57.800]  到他做皇帝的時候
[00:05:57.800 --> 00:05:59.600]  他有長命
[00:05:59.600 --> 00:06:00.600]  一做皇之後
[00:06:00.600 --> 00:06:03.400]  所有異邦的崇拜全部都立了
[00:06:03.400 --> 00:06:06.400]  難道巴力、亞瑟拉還有一個叫摩洛
[00:06:06.400 --> 00:06:08.400]  那個摩洛的信仰真的要命
[00:06:08.400 --> 00:06:11.800]  是用鷹鞋殺生獻祭的
[00:06:11.800 --> 00:06:14.000]  殺鷹鞋獻祭的學人家
[00:06:14.000 --> 00:06:17.800]  於是全國拿到一片那種信仰裡面
[00:06:17.800 --> 00:06:19.200]  墮落到不堪
[00:06:19.200 --> 00:06:20.600]  全國這些休壇
[00:06:20.600 --> 00:06:22.800]  這些殺生獻祭的地方
[00:06:22.800 --> 00:06:24.000]  到處都是
[00:06:24.000 --> 00:06:26.200]  到了他的兒子阿滿上場的時候
[00:06:26.200 --> 00:06:27.400]  更壞
[00:06:27.400 --> 00:06:29.400]  壞到兩年被人殺了
[00:06:29.400 --> 00:06:31.200]  殺了他之後
[00:06:31.200 --> 00:06:34.800]  這個人民於是又殺那些殺阿滿的人
[00:06:34.800 --> 00:06:38.000]  最後就找回這個八歲的小孩出來做皇帝
[00:06:38.000 --> 00:06:38.800]  你想一下
[00:06:38.800 --> 00:06:39.600]  我想大家都很熟悉
[00:06:39.600 --> 00:06:41.600]  我們中國的宮廷政變都是這樣
[00:06:41.600 --> 00:06:42.600]  那些國家都是這樣
[00:06:42.600 --> 00:06:44.600]  這個小孩做皇帝的時候
[00:06:44.600 --> 00:06:46.000]  被人侮來侮去
[00:06:46.000 --> 00:06:47.600]  奸臣又多
[00:06:47.600 --> 00:06:49.000]  壞人又多
[00:06:49.000 --> 00:06:50.400]  什麼都做不到
[00:06:50.400 --> 00:06:54.600]  所以你說這個就是約西亞王所面對的情況
[00:06:54.600 --> 00:06:57.200]  但是你看這個約西亞王多厲害
[00:06:57.200 --> 00:06:59.400]  他八歲的時候當然不能動了
[00:06:59.400 --> 00:06:59.800]  是不是?
[00:06:59.800 --> 00:07:00.800]  八歲小哥哥
[00:07:00.800 --> 00:07:04.400]  前朝或者周圍的人全部都控制住他
[00:07:04.400 --> 00:07:05.600]  信仰又墮落
[00:07:05.600 --> 00:07:08.000]  但是聖經說他十六歲的時候
[00:07:08.000 --> 00:07:10.000]  青少年而已
[00:07:10.000 --> 00:07:11.600]  十六歲我們香港的說法
[00:07:11.600 --> 00:07:13.600]  就是十下十下的時候
[00:07:13.600 --> 00:07:15.000]  他十六歲就說
[00:07:15.000 --> 00:07:17.600]  聖經說他定義尋求耶和華
[00:07:17.600 --> 00:07:19.600]  心裡面決定尋求
[00:07:19.600 --> 00:07:21.400]  那你不就立刻改革了
[00:07:21.400 --> 00:07:22.400]  有什麼可以改的?
[00:07:22.400 --> 00:07:24.000]  到你改什麼十六歲?
[00:07:24.000 --> 00:07:25.600]  權不在你手裡面
[00:07:25.600 --> 00:07:27.600]  所以他部署了四年
[00:07:27.600 --> 00:07:29.600]  到二十歲就動手了
[00:07:29.600 --> 00:07:31.000]  為什麼要到二十歲?
[00:07:31.000 --> 00:07:34.800]  因為猶太人認為二十歲就是成年的時候
[00:07:34.800 --> 00:07:39.000]  之後他真的拿到他做皇帝的獨立權
[00:07:39.000 --> 00:07:40.600]  於是他就立刻動手
[00:07:40.600 --> 00:07:42.200]  清理耶路撒冷
[00:07:42.200 --> 00:07:43.600]  不僅清理耶路撒冷
[00:07:43.600 --> 00:07:44.800]  聖經告訴他
[00:07:44.800 --> 00:07:49.800]  他不僅在耶路撒冷和猶太國裡面的偶像全部打破
[00:07:49.800 --> 00:07:51.600]  還將到第六節說
[00:07:51.600 --> 00:07:56.000]  他將他這樣的改革推到馬來西亞
[00:07:56.000 --> 00:07:58.800]  法蘭西面和耶佛塔利
[00:07:58.800 --> 00:07:59.800]  有什麼特別?
[00:07:59.800 --> 00:08:03.000]  因為那個本來是以色列國的領土
[00:08:03.000 --> 00:08:06.000]  就是說他希望他自己的民族
[00:08:06.000 --> 00:08:07.600]  不僅在猶太國裡面
[00:08:07.600 --> 00:08:10.200]  有信仰上的改變
[00:08:10.200 --> 00:08:12.600]  還有重新回到耶和華面前
[00:08:12.600 --> 00:08:14.400]  他還要將這件事推到北角
[00:08:14.400 --> 00:08:15.400]  你知道為什麼嗎?
[00:08:15.400 --> 00:08:17.200]  這麼做的時候有什麼問題?
[00:08:17.200 --> 00:08:19.000]  很大冒險的
[00:08:19.000 --> 00:08:19.800]  大家記得嗎?
[00:08:19.800 --> 00:08:21.400]  北角不是他的
[00:08:21.400 --> 00:08:23.400]  是亞述國的
[00:08:23.400 --> 00:08:25.600]  是亞述國管治的地方
[00:08:25.600 --> 00:08:27.200]  雖然亞述國管治
[00:08:27.200 --> 00:08:28.800]  亞述國不干涉他嗎?
[00:08:28.800 --> 00:08:30.400]  他又醒目了
[00:08:30.400 --> 00:08:34.600]  他看中當時亞述國已經開始衰落
[00:08:34.600 --> 00:08:36.600]  亞述國一直都很強
[00:08:36.600 --> 00:08:39.600]  但自從兩個最強的皇帝死了之後
[00:08:39.600 --> 00:08:41.200]  一個新的皇帝
[00:08:41.200 --> 00:08:44.000]  這個皇帝叫做亞述烏巴列
[00:08:44.000 --> 00:08:45.400]  聖經沒有這個名字
[00:08:45.400 --> 00:08:47.800]  亞述烏巴列真的很弱
[00:08:47.800 --> 00:08:49.200]  看著整個國勢很弱
[00:08:49.200 --> 00:08:51.000]  然後那邊巴比倫開始興起
[00:08:51.000 --> 00:08:52.600]  於是亞述他自己搞不定
[00:08:52.600 --> 00:08:54.600]  開始有一點點放鬆的時候
[00:08:54.600 --> 00:08:55.800]  他藉著這個機會
[00:08:55.800 --> 00:08:58.800]  就將他的信仰推廣到北邊
[00:08:58.800 --> 00:09:01.600]  整個希望所有他自己的民眾
[00:09:01.600 --> 00:09:04.000]  都在這個信仰上有所改變
[00:09:04.000 --> 00:09:05.600]  你說他夠不夠膽?
[00:09:05.600 --> 00:09:06.600]  很夠膽
[00:09:06.600 --> 00:09:08.200]  有用有謀
[00:09:08.200 --> 00:09:09.000]  有策略
[00:09:09.000 --> 00:09:10.400]  有部署
[00:09:10.400 --> 00:09:11.800]  然後你說二十歲了
[00:09:11.800 --> 00:09:13.000]  已經可以這樣
[00:09:13.000 --> 00:09:13.800]  就是
[00:09:13.800 --> 00:09:15.400]  對付這些偶像的時候
[00:09:15.400 --> 00:09:17.200]  為什麼他不立刻收足聖殿?
[00:09:17.200 --> 00:09:18.400]  要再等六年
[00:09:18.400 --> 00:09:20.800]  我們想像當中只有一個解釋
[00:09:20.800 --> 00:09:22.600]  就是他其實很困難的
[00:09:22.600 --> 00:09:23.200]  是不是?
[00:09:23.200 --> 00:09:24.600]  要這麼容易
[00:09:24.600 --> 00:09:26.600]  他要打爛這些偶像的時候
[00:09:26.600 --> 00:09:28.200]  你說王樂的命令
[00:09:28.200 --> 00:09:29.200]  打爛所有偶像都可以
[00:09:29.200 --> 00:09:33.200]  因為這些偶像背後很多經濟、政治、權力
[00:09:33.200 --> 00:09:35.600]  社會的實力全部都在這裡
[00:09:35.600 --> 00:09:36.800]  八十多年了
[00:09:36.800 --> 00:09:38.000]  已經敗了
[00:09:38.000 --> 00:09:39.200]  多少行業
[00:09:39.200 --> 00:09:40.000]  多少人
[00:09:40.000 --> 00:09:41.000]  全部家裡面
[00:09:41.000 --> 00:09:44.400]  全部都是跟這些信仰有關係的
[00:09:44.400 --> 00:09:47.000]  你不能夠不面對這些
[00:09:47.000 --> 00:09:48.600]  他阻力很大
[00:09:48.600 --> 00:09:49.800]  所以他又不敢亂來
[00:09:49.800 --> 00:09:50.800]  他不是瘋的
[00:09:50.800 --> 00:09:52.400]  他也不是狂熱者
[00:09:52.400 --> 00:09:53.600]  他看得很準
[00:09:53.600 --> 00:09:56.000]  然後你發覺他要等了六年的時間
[00:09:56.000 --> 00:09:57.200]  摸到最後
[00:09:57.200 --> 00:09:58.800]  大家都差不多
[00:09:58.800 --> 00:09:59.400]  他有把握了
[00:09:59.400 --> 00:10:00.400]  然後一下去
[00:10:00.400 --> 00:10:03.000]  二十六歲的時候就收足聖殿
[00:10:03.000 --> 00:10:05.600]  神恩代約西亞
[00:10:05.600 --> 00:10:06.800]  因為他的心
[00:10:06.800 --> 00:10:09.600]  是用盡他所有的計謀
[00:10:09.600 --> 00:10:11.000]  所有的策略
[00:10:11.000 --> 00:10:12.600]  不是像很多人一樣
[00:10:12.600 --> 00:10:15.200]  為了自己的名譽、地位、權力
[00:10:15.200 --> 00:10:18.400]  我們看到很多中國的歷史裡面的皇帝
[00:10:18.400 --> 00:10:20.400]  小時候上任的時候
[00:10:20.400 --> 00:10:21.600]  登基的時候
[00:10:21.600 --> 00:10:24.400]  被以前的大臣全部欺負
[00:10:24.400 --> 00:10:26.400]  一到他貞家坐鎮的時候
[00:10:26.400 --> 00:10:27.000]  做什麼呢?
[00:10:27.000 --> 00:10:29.000]  清朝臣
[00:10:29.000 --> 00:10:29.600]  明白嗎?
[00:10:29.600 --> 00:10:30.800]  換班
[00:10:32.000 --> 00:10:33.600]  打那些異己
[00:10:33.600 --> 00:10:35.600]  這個是人經常會做的
[00:10:35.600 --> 00:10:38.400]  但是這個約西亞王的偉大之處就是
[00:10:38.400 --> 00:10:39.400]  他處心積慮
[00:10:39.400 --> 00:10:40.400]  想來想去
[00:10:40.400 --> 00:10:43.200]  用盡他自己所有的機會、方法和勇氣
[00:10:43.200 --> 00:10:44.200]  為了一件事
[00:10:44.200 --> 00:10:45.600]  將神自己
[00:10:45.600 --> 00:10:47.400]  放回他自己的生命裡面
[00:10:47.400 --> 00:10:50.800]  放回整個猶大國
[00:10:50.800 --> 00:10:53.400]  他自己同胞的身上
[00:10:53.400 --> 00:10:56.800]  我們求復興
[00:10:56.800 --> 00:10:59.000]  你有沒有像約西亞王那樣
[00:10:59.000 --> 00:11:00.400]  用盡你所有
[00:11:00.400 --> 00:11:01.600]  等了十年
[00:11:01.600 --> 00:11:02.600]  十六年
[00:11:02.600 --> 00:11:03.600]  十六歲開始
[00:11:03.600 --> 00:11:05.600]  等到二十六歲才完成這個
[00:11:05.600 --> 00:11:07.800]  花了多少心思
[00:11:07.800 --> 00:11:10.600]  頂尖我們今天求
[00:11:10.600 --> 00:11:12.800]  我們求復興
[00:11:12.800 --> 00:11:15.000]  但是我們付出了多少代價
[00:11:15.000 --> 00:11:17.400]  我們肯拿出多少時間
[00:11:17.400 --> 00:11:18.600]  我們犧牲多少錢
[00:11:18.600 --> 00:11:22.200]  我們犧牲多少本來可以加班、可以升職的機會
[00:11:22.200 --> 00:11:24.800]  你為了神自己在我的生命裡面
[00:11:24.800 --> 00:11:26.200]  在你的生命裡面
[00:11:26.200 --> 00:11:29.800]  能夠帶來一個真正的生命裡面那種的
[00:11:29.800 --> 00:11:32.000]  主權和影響
[00:11:32.000 --> 00:11:34.400]  如果我們不付出代價的時候
[00:11:34.400 --> 00:11:36.400]  我們說什麼復興啊
[00:11:36.400 --> 00:11:38.800]  約西亞王是這樣
[00:11:38.800 --> 00:11:39.800]  然後神說好
[00:11:39.800 --> 00:11:41.200]  這是我所喜悅的
[00:11:41.200 --> 00:11:43.600]  於是就在他們收拾聖殿的時候
[00:11:43.600 --> 00:11:45.400]  就找到一卷律法書
[00:11:45.400 --> 00:11:46.400]  剛才說到
[00:11:46.400 --> 00:11:48.800]  這個就帶來一個高潮了
[00:11:48.800 --> 00:11:51.400]  突然間整個國家就回轉
[00:11:51.400 --> 00:11:52.800]  這個國家回轉之前
[00:11:52.800 --> 00:11:54.200]  不是偶然的
[00:11:54.200 --> 00:11:55.400]  等了十年
[00:11:55.400 --> 00:11:58.000]  這個皇帝、這個愛神的人
[00:11:58.000 --> 00:12:01.000]  在這裡把他自己整個生命所有的部署
[00:12:01.000 --> 00:12:02.000]  在這裡做這件事情
[00:12:02.000 --> 00:12:05.400]  我們不是等一個偶然的機會
[00:12:05.400 --> 00:12:07.200]  一次的退休會
[00:12:07.200 --> 00:12:09.400]  神一下子就閃電打下來
[00:12:09.400 --> 00:12:10.800]  於是整個人都改變了
[00:12:10.800 --> 00:12:12.200]  從此愛主了
[00:12:12.200 --> 00:12:13.200]  你以為吧
[00:12:13.200 --> 00:12:16.400]  沒有這樣的人不是機器人、不是電腦
[00:12:16.400 --> 00:12:19.000]  放一個programm(程式)下去重新run過
[00:12:19.000 --> 00:12:20.200]  不是的
[00:12:20.200 --> 00:12:23.000]  要自己擺上那個生命
[00:12:23.000 --> 00:12:25.200]  等到差不多的時候
[00:12:25.200 --> 00:12:26.200]  神說好
[00:12:26.200 --> 00:12:27.000]  我欣賞你
[00:12:27.000 --> 00:12:28.600]  因為今天我們所讀的那一段
[00:12:28.600 --> 00:12:29.600]  剛才記得嗎
[00:12:29.600 --> 00:12:31.000]  那個金句
[00:12:31.000 --> 00:12:33.600]  你尋求神的時候
[00:12:33.600 --> 00:12:35.200]  神就給你尋見
[00:12:35.200 --> 00:12:36.800]  耶利米書寫的
[00:12:36.800 --> 00:12:38.800]  耶利米就是這個時代的先知
[00:12:38.800 --> 00:12:39.600]  告訴你
[00:12:39.600 --> 00:12:40.800]  全部是一樣的
[00:12:40.800 --> 00:12:42.600]  神的標準從來沒有改變過
[00:12:42.600 --> 00:12:44.000]  你有多少尋求神
[00:12:44.000 --> 00:12:45.400]  神就給多少你
[00:12:45.400 --> 00:12:47.000]  然後神的復興來到
[00:12:47.000 --> 00:12:48.600]  當然是我們不配
[00:12:48.600 --> 00:12:50.600]  但也是要我們在面前
[00:12:50.600 --> 00:12:52.800]  在神面前值得給才行
[00:12:52.800 --> 00:12:54.000]  這是第一樣
[00:12:54.000 --> 00:12:55.000]  第二樣
[00:12:55.000 --> 00:12:56.000]  我們說
[00:12:56.600 --> 00:12:59.600]  復興一定是來自悔改
[00:12:59.600 --> 00:13:01.800]  深切的悔改
[00:13:01.800 --> 00:13:04.000]  而悔改是來自
[00:13:04.000 --> 00:13:06.800]  真的重新看到神自己的標準
[00:13:06.800 --> 00:13:08.600]  為什麼
[00:13:08.600 --> 00:13:10.400]  有這麼多人都不悔改
[00:13:10.400 --> 00:13:11.400]  為什麼這麼多人不復興
[00:13:11.400 --> 00:13:12.200]  因為他沒有悔改
[00:13:12.200 --> 00:13:13.400]  為什麼這麼多人不悔改
[00:13:13.400 --> 00:13:14.400]  因為他看不到神的標準
[00:13:14.400 --> 00:13:15.600]  覺得自己不是很差
[00:13:15.600 --> 00:13:16.600]  挺好的
[00:13:16.600 --> 00:13:19.800]  除非就好像這個約西亞王一樣
[00:13:19.800 --> 00:13:23.000]  這個約西亞王他看到這個書卷的時候
[00:13:23.000 --> 00:13:25.400]  在神面前那種懺悔
[00:13:25.400 --> 00:13:26.400]  那種痛哭
[00:13:26.400 --> 00:13:27.400]  那種反應
[00:13:27.400 --> 00:13:28.800]  我想跟你比較一下
[00:13:28.800 --> 00:13:31.200]  另外三個同時代的人
[00:13:31.200 --> 00:13:35.400]  這件事裡面既在有三個都跟這件事有關的
[00:13:35.400 --> 00:13:36.600]  他們都挺好的
[00:13:36.600 --> 00:13:38.200]  今天不是找人來罵
[00:13:38.200 --> 00:13:39.600]  不過是挺好的
[00:13:39.600 --> 00:13:41.400]  但是你比較約西亞王
[00:13:41.400 --> 00:13:43.200]  你就看到他那種不足的地方
[00:13:43.200 --> 00:13:44.000]  哪三個呢
[00:13:44.000 --> 00:13:44.600]  第一
[00:13:44.600 --> 00:13:49.000]  就是第一個發現書卷的祭司
[00:13:49.000 --> 00:13:51.200]  他的名字叫希臘加
[00:13:51.200 --> 00:13:52.800]  你看看前一點
[00:13:52.800 --> 00:13:55.800]  34章那裡的44節
[00:13:56.800 --> 00:13:59.400]  接著第二個就是書記
[00:13:59.400 --> 00:14:01.000]  他叫沙番
[00:14:01.000 --> 00:14:03.000]  14節那裡說
[00:14:03.000 --> 00:14:05.400]  他們將那些銀子那些東西
[00:14:05.400 --> 00:14:07.400]  他們要籌集一些錢
[00:14:07.400 --> 00:14:09.000]  放在聖殿那裡
[00:14:09.000 --> 00:14:11.800]  聖殿那裡以後就拿回那些錢出來
[00:14:11.800 --> 00:14:12.600]  交給工人
[00:14:12.600 --> 00:14:14.200]  在這樣的過程當中
[00:14:14.200 --> 00:14:16.200]  偶然想都想不到
[00:14:16.200 --> 00:14:17.200]  一個暗格也好
[00:14:17.200 --> 00:14:19.000]  或者在牆壁裡面也好
[00:14:19.000 --> 00:14:20.200]  就是打破了牆壁
[00:14:20.200 --> 00:14:22.200]  總之在裡面找到什麼呢
[00:14:22.200 --> 00:14:27.200]  就發現了耶和華摩西所傳的律法書
[00:14:27.200 --> 00:14:28.000]  第十五節
[00:14:28.000 --> 00:14:30.600]  希臘加就對書記沙番說
[00:14:30.600 --> 00:14:33.600]  我在耶和華的殿裡面發現了律法書
[00:14:33.600 --> 00:14:36.600]  希臘加就將這個書交給沙番
[00:14:36.600 --> 00:14:40.400]  沙番這個書記就將這個書帶到王那裡
[00:14:40.400 --> 00:14:42.200]  同時向王報告
[00:14:42.200 --> 00:14:43.600]  他報告裡面這麼說
[00:14:43.600 --> 00:14:45.000]  你交託你僕人的事
[00:14:45.000 --> 00:14:46.400]  他們都辦妥了
[00:14:46.400 --> 00:14:47.200]  17節
[00:14:47.200 --> 00:14:50.000]  他們在耶和華殿裡面
[00:14:50.000 --> 00:14:51.600]  銀子倒出來的時候
[00:14:51.600 --> 00:14:54.800]  交給監督和作供的人
[00:14:54.800 --> 00:14:55.800]  說完了
[00:14:55.800 --> 00:14:56.600]  18節
[00:14:56.600 --> 00:14:58.800]  書記沙番又告訴王說
[00:14:58.800 --> 00:15:04.200]  希臘加祭司還交給我一卷卷書卷
[00:15:04.200 --> 00:15:06.000]  於是沙番就在王面前讀
[00:15:06.000 --> 00:15:07.800]  那書卷王一聽見
[00:15:07.800 --> 00:15:09.400]  律法書大家剛才讀過了
[00:15:09.400 --> 00:15:11.800]  就在神面前哀哭
