
[00:00:00.000 --> 00:00:03.000]  當我們提到每一天去靈修
[00:03:20.560 --> 00:03:22.160]  「遵守他的法道
[00:03:22.160 --> 00:03:24.360]  一心尋求他的」
[00:03:24.360 --> 00:03:26.360]  這人怎樣呢?
[00:03:26.360 --> 00:03:29.280]  「便為有福」
[00:03:29.280 --> 00:03:33.120]  如果你心裏很想明白神的真道
[00:03:33.120 --> 00:03:36.040]  但如果你不去有一種渴慕
[00:03:36.040 --> 00:03:37.440]  如果你很愛慕神
[00:03:37.440 --> 00:03:39.120]  很想能夠和祂親近
[00:03:39.120 --> 00:03:42.880]  你才會有一種動力去尋求祂
[00:03:42.880 --> 00:03:45.720]  這個月我們有一句金句
[00:03:45.720 --> 00:03:48.000]  詩篇36篇第八第九節
[00:03:48.000 --> 00:03:49.880]  大家可能會懂得唸
[00:03:49.880 --> 00:03:51.680]  其中一句說話很清楚地說
[00:03:51.680 --> 00:03:57.160]  「神呀!在你那裏有生命的源頭」
[00:03:57.160 --> 00:03:59.280]  神是我們生命的源頭
[00:03:59.280 --> 00:04:01.320]  接連在神身上
[00:04:01.320 --> 00:04:03.720]  生命便進入我們裏面
[00:04:03.720 --> 00:04:06.520]  我們便得著生命
[00:04:06.520 --> 00:04:08.680]  因此我們感受神是我們的生命
[00:04:08.680 --> 00:04:09.520]  很珍貴
[00:04:09.520 --> 00:04:12.680]  因此我們會去尋求祂、渴慕祂
[00:04:12.680 --> 00:04:14.120]  如果你看過很多紀錄片
[00:04:14.120 --> 00:04:17.040]  一些人在沙漠地區沒有水
[00:04:17.040 --> 00:04:19.160]  很乾旱的時候
[00:04:19.160 --> 00:04:21.640]  他們最希望得到的是甚麼?
[00:04:21.640 --> 00:04:22.520]  是水
[00:04:22.520 --> 00:04:25.440]  找到水泉、水源
[00:04:25.440 --> 00:04:28.560]  因此他們會拼命去尋找
[00:04:28.560 --> 00:04:30.880]  因為找到水等於有生命
[00:04:30.880 --> 00:04:33.400]  找不到是死亡
[00:04:33.400 --> 00:04:35.160]  因此內心裏面有很大的渴慕
[00:04:35.160 --> 00:04:37.840]  便會不斷去尋找水源
[00:04:37.840 --> 00:04:39.000]  因此如果你體會到
[00:04:39.000 --> 00:04:41.560]  這位上帝是你的生命
[00:04:41.560 --> 00:04:43.320]  你去渴慕祂
[00:04:43.320 --> 00:04:46.600]  你就會去尋找祂的說話
[00:04:46.600 --> 00:04:48.760]  就會產生一種動力
[00:04:48.760 --> 00:04:50.520]  不需要別人怎樣去催促你
[00:04:50.520 --> 00:04:54.360]  你的心裏面很想得著神的話
[00:04:54.360 --> 00:04:55.480]  因此聖經說
[00:04:55.480 --> 00:04:57.160]  「我一心尋求了你
[00:04:57.160 --> 00:05:00.560]  求你不要讓我偏離你的命令」
[00:05:00.560 --> 00:05:02.040]  使人裏面很深知道
[00:05:02.040 --> 00:05:05.400]  他不想稍微偏離神的道
[00:05:05.400 --> 00:05:08.000]  不想稍微疏遠神
[00:05:08.000 --> 00:05:11.120]  因為他知道神是他的生命
[00:05:11.120 --> 00:05:12.440]  然後他說
[00:05:12.440 --> 00:05:14.280]  「我將你的話藏在心裏
[00:05:14.280 --> 00:05:16.240]  免得我得罪你」
[00:05:16.240 --> 00:05:18.400]  為何會有一種動機
[00:05:18.400 --> 00:05:21.800]  將神的話流傳在心中
[00:05:21.800 --> 00:05:23.960]  是因為不想得罪神
[00:05:23.960 --> 00:05:25.440]  知道自己和神之間
[00:05:25.440 --> 00:05:26.600]  是很重要的
[00:05:26.600 --> 00:05:28.160]  需要保持的關係
[00:05:28.160 --> 00:05:30.120]  因此不想得罪神
[00:05:30.120 --> 00:05:33.560]  便將神的話藏在心中
[00:05:33.560 --> 00:05:35.720]  使人回想起他自己青年的時期
[00:05:35.720 --> 00:05:38.000]  面對著很多不同的試探
[00:05:38.000 --> 00:05:40.080]  但他知道第九節
[00:05:40.080 --> 00:05:43.640]  少年人用甚麼潔淨他的行為呢?
[00:05:43.640 --> 00:05:46.360]  如何能夠保持和神的關係呢?
[00:05:46.360 --> 00:05:48.880]  能夠勝過很多的罪和試探
[00:05:48.880 --> 00:05:50.800]  能夠潔淨自己呢?
[00:05:50.800 --> 00:05:54.320]  「時要遵行你的話」
[00:05:54.320 --> 00:05:57.200]  這個遵行是否有一種很細心
[00:05:57.200 --> 00:06:00.560]  很小心去看的意思
[00:06:00.560 --> 00:06:01.720]  有人說
[00:06:01.720 --> 00:06:03.120]  如果你去一個地方
[00:06:03.120 --> 00:06:05.640]  你不認識路 要駕車
[00:06:05.640 --> 00:06:07.480]  最重要是拿一份地圖
[00:06:07.480 --> 00:06:10.000]  你就有方向了
[00:06:10.000 --> 00:06:11.880]  沒錯 有地圖會知道方向
[00:06:11.880 --> 00:06:13.880]  但如果給了地圖給你
[00:06:13.880 --> 00:06:16.200]  你不細心去看地圖
[00:06:16.200 --> 00:06:17.960]  會怎樣呢?
[00:06:17.960 --> 00:06:18.960]  我就試過了
[00:06:18.960 --> 00:06:20.360]  拿一份地圖
[00:06:20.360 --> 00:06:22.800]  一看就知道了
[00:06:22.800 --> 00:06:25.520]  大路轉左 細路轉左
[00:06:25.520 --> 00:06:27.520]  去了一條細路就轉到那邊
[00:06:27.520 --> 00:06:30.320]  最後找不到自己要去的地方
[00:06:30.320 --> 00:06:33.080]  你有地圖 但你不細心去看
[00:06:33.080 --> 00:06:37.000]  你也不會去到你要去的地方
[00:06:37.000 --> 00:06:38.040]  聖經所說
[00:06:38.040 --> 00:06:41.080]  「但要遵行你的話」
[00:06:41.080 --> 00:06:42.640]  表示私人的內心
[00:06:42.640 --> 00:06:45.240]  是很願意細心地去思想
[00:06:45.240 --> 00:06:47.640]  以致能夠遵行
[00:06:47.640 --> 00:06:49.200]  聽者弟兄姊妹
[00:06:49.200 --> 00:06:50.840]  求神幫助你的心裡面
[00:06:50.840 --> 00:06:54.280]  很想能夠去一心尋求神
[00:06:54.280 --> 00:06:57.080]  神將那種對他的渴慕賜給你
[00:06:57.080 --> 00:07:03.120]  你就會很自然地將神的話藏在心中
[00:07:03.120 --> 00:07:04.160]  第二方面我們再看
[00:07:04.160 --> 00:07:04.920]  聖經提到
[00:07:04.920 --> 00:07:07.560]  「私人很喜悅神的說話」
[00:07:07.560 --> 00:07:10.520]  在第十四節
[00:07:10.520 --> 00:07:11.840]  「我喜悅你的法道
[00:07:11.840 --> 00:07:14.120]  如同喜悅一切的財物
[00:07:14.120 --> 00:07:15.640]  我又默想你的訓詞
[00:07:15.640 --> 00:07:17.400]  看中你的道路
[00:07:17.400 --> 00:07:19.320]  我要在你的律例中自樂
[00:07:19.320 --> 00:07:22.840]  我不忘記你的說話」
[00:07:22.840 --> 00:07:24.560]  當你要讀聖經的時候
[00:07:24.560 --> 00:07:27.160]  如果你內心不喜歡讀聖經
[00:07:27.160 --> 00:07:29.520]  你會很辛苦的
[00:07:29.520 --> 00:07:30.560]  很勉強地
[00:07:30.560 --> 00:07:32.440]  「哎呀 好吧 讀一點吧」
[00:07:32.440 --> 00:07:35.280]  好像一個人
[00:07:35.280 --> 00:07:37.080]  如果他很喜歡吃東西
[00:07:37.080 --> 00:07:39.000]  常常會問你
[00:07:39.000 --> 00:07:42.400]  「什麼時候是午餐時間?」
[00:07:42.400 --> 00:07:44.640]  但如果一個人不喜歡吃東西
[00:07:44.640 --> 00:07:45.360]  你有沒有試過
[00:07:45.360 --> 00:07:47.200]  有些時候不喜歡吃東西
[00:07:47.200 --> 00:07:48.880]  他會拒絕你
[00:07:48.880 --> 00:07:49.840]  甚至告訴你
[00:07:49.840 --> 00:07:53.040]  「哎呀 又是吃東西了」
[00:07:53.040 --> 00:07:55.440]  「哎呀 不吃行不行啊」
[00:07:55.440 --> 00:07:56.800]  「不吃會餓的」
[00:07:56.800 --> 00:08:00.240]  「好吧 吃一點吧 隨便搞定它」
[00:08:00.240 --> 00:08:01.520]  很勉強
[00:08:01.520 --> 00:08:03.640]  好像無可奈何
[00:08:03.640 --> 00:08:05.760]  但如果他喜歡吃
[00:08:05.760 --> 00:08:07.840]  他很喜歡吃東西
[00:08:07.840 --> 00:08:09.360]  你擺食物在他面前
[00:08:09.360 --> 00:08:13.920]  他會很快樂 很享受食物
[00:08:13.920 --> 00:08:15.320]  當你喜悅食物的時候
[00:08:15.320 --> 00:08:16.080]  你會這樣
[00:08:16.080 --> 00:08:17.920]  當你喜悅神的話的時候
[00:08:17.920 --> 00:08:21.120]  你就會很願意去讀神的話
[00:08:21.120 --> 00:08:23.200]  我記得一次
[00:08:23.200 --> 00:08:24.320]  我有一天早上
[00:08:24.320 --> 00:08:26.760]  很早在一個快餐店吃早餐
[00:08:26.760 --> 00:08:28.760]  當時沒有什麼人
[00:08:28.760 --> 00:08:31.000]  我看到角落裡有一位男士
[00:08:31.000 --> 00:08:32.480]  中年男士
[00:08:32.480 --> 00:08:34.480]  很認真地在讀書
[00:08:34.480 --> 00:08:37.760]  我說「這位男士這麼認真閱讀」
[00:08:37.760 --> 00:08:40.480]  我看到他不停地畫界線
[00:08:40.480 --> 00:08:42.600]  然後做筆記
[00:08:42.600 --> 00:08:45.840]  我就說「啊 真的很認真」
[00:08:45.840 --> 00:08:47.640]  當我快要離開的時候
[00:08:47.640 --> 00:08:48.880]  經過他座位旁邊
[00:08:48.880 --> 00:08:50.680]  摟摟抱抱他
[00:08:50.680 --> 00:08:55.760]  我才發覺他在讀什麼書呢
[00:08:55.760 --> 00:08:57.640]  大家很醒目 馬上猜到
[00:08:57.640 --> 00:08:59.960]  他在讀《馬經》
[00:08:59.960 --> 00:09:02.160]  很認真地畫了界線
[00:09:02.160 --> 00:09:04.480]  寫了筆記
[00:09:04.480 --> 00:09:09.560]  因為他認為當中有珍寶
[00:09:09.560 --> 00:09:10.800]  他捍衛寶貴
[00:09:10.800 --> 00:09:13.280]  所以他很喜歡很認真
[00:09:13.280 --> 00:09:16.080]  一早清晨來到一個安靜的地方
[00:09:16.080 --> 00:09:19.600]  小心研究
[00:09:19.600 --> 00:09:21.160]  我就回到聖經裡面說
[00:09:21.160 --> 00:09:22.800]  你記得剛才所說的話嗎
[00:09:22.800 --> 00:09:24.320]  十四節說
[00:09:24.320 --> 00:09:25.840]  「我喜悅你的法道
[00:09:25.840 --> 00:09:29.200]  如同喜悅一切的財物」
[00:09:29.200 --> 00:09:32.320]  當人明白神的話是最寶貴的
[00:09:32.320 --> 00:09:34.880]  因此他會很樂意付出代價
[00:09:34.880 --> 00:09:39.320]  去思想去研讀神的話
[00:09:39.320 --> 00:09:42.480]  但你說我讀聖經一般般
[00:09:42.480 --> 00:09:44.680]  沒有什麼大的興趣
[00:09:44.680 --> 00:09:46.840]  當然興趣不會馬上來
[00:09:46.840 --> 00:09:50.840]  你要幫自己培育對聖經的興趣
[00:09:50.840 --> 00:09:53.360]  如果你早上多數很匆忙
[00:09:53.360 --> 00:09:54.920]  幾分鐘不讀有字
[00:09:54.920 --> 00:09:56.160]  不是什麼好意思
[00:09:56.160 --> 00:09:56.840]  「神爺 對不起
[00:09:56.840 --> 00:09:59.040]  今天好像不太能讀你聖經」
[00:09:59.040 --> 00:10:01.640]  「好吧 就讀兩節吧」
[00:10:01.640 --> 00:10:03.200]  很匆忙幾分鐘裡面
[00:10:03.200 --> 00:10:04.880]  很緊急地讀
[00:10:04.880 --> 00:10:07.440]  你會不會有興趣呢?
[00:10:07.440 --> 00:10:09.840]  你建立不了興趣
[00:10:09.840 --> 00:10:12.840]  但讀聖經不一定是早上
[00:10:12.840 --> 00:10:14.520]  或者星期六、星期日
[00:10:14.520 --> 00:10:16.320]  你放假
[00:10:16.320 --> 00:10:18.280]  你給自己兩個小時
[00:10:18.280 --> 00:10:19.440]  或者你覺得太多了
[00:10:19.440 --> 00:10:21.480]  一個小時吧
[00:10:21.480 --> 00:10:22.520]  你很小心
[00:10:22.520 --> 00:10:24.160]  或者你睡一覺
[00:10:24.160 --> 00:10:25.600]  然後比較精神一點
[00:10:25.600 --> 00:10:28.400]  清醒一點去拿本聖經看
[00:10:28.400 --> 00:10:31.200]  然後斟一杯很好的香茶
[00:10:31.200 --> 00:10:32.800]  像龍井一樣
[00:10:32.800 --> 00:10:35.240]  一邊喝茶
[00:10:35.240 --> 00:10:38.720]  一邊細著聖經
[00:10:38.720 --> 00:10:40.960]  如果你覺得不太明白和學本的意思
[00:10:40.960 --> 00:10:42.920]  拿一本新譯本在旁邊對照
[00:10:42.920 --> 00:10:45.160]  拿一本英文的對照一下
[00:10:45.160 --> 00:10:46.880]  越看越有味道
[00:10:46.880 --> 00:10:49.280]  你開始喜歡
[00:10:49.280 --> 00:10:51.600]  你開始喜悅
[00:10:51.600 --> 00:10:53.600]  以至平時早上你輪修的時候
[00:10:53.600 --> 00:10:56.120]  就算有些時間突然間很短促
[00:10:56.120 --> 00:10:58.640]  你都發覺自己心裡很願意
[00:10:58.640 --> 00:11:00.880]  很想吸收到
[00:11:00.880 --> 00:11:03.400]  有平時的喜悅感受
[00:11:03.400 --> 00:11:04.680]  你匆忙的時候
[00:11:04.680 --> 00:11:08.800]  有時候都會能夠吸收到聖經
[00:11:08.800 --> 00:11:10.440]  培養自己的興趣
[00:11:10.440 --> 00:11:12.800]  以至你會喜悅神的話
[00:11:12.800 --> 00:11:16.920]  聖經說「我要默想你的訓詞」十五字
[00:11:16.920 --> 00:11:18.800]  當你喜悅神的話的時候
[00:11:18.800 --> 00:11:21.760]  心裡就很願意小心地去咀嚼
[00:11:21.760 --> 00:11:24.800]  去默想神的話
[00:11:24.800 --> 00:11:26.960]  甚麼叫做默想?
[00:11:26.960 --> 00:11:28.400]  簡單來說就是
[00:11:28.400 --> 00:11:30.320]  你要記得
[00:11:30.320 --> 00:11:33.000]  神的話不是一般的小說
[00:11:33.000 --> 00:11:34.440]  一般的書
[00:11:34.440 --> 00:11:36.600]  是有生命的道
[00:11:36.600 --> 00:11:39.560]  嚴格來說不是你讀聖經
[00:11:39.560 --> 00:11:43.000]  是聖經讀你的生命
[00:11:43.000 --> 00:11:45.920]  神是知道你當時的需要
[00:11:45.920 --> 00:11:48.560]  祂會引導你注意某些經文
[00:11:48.560 --> 00:11:53.160]  以至能夠適時適切地幫助你
[00:11:53.160 --> 00:11:55.760]  當你讀聖經的時候
[00:11:55.760 --> 00:11:58.400]  或者神引導你去注意某些經文
[00:11:58.400 --> 00:12:00.760]  或者某一兩句的經文
[00:12:00.760 --> 00:12:02.080]  你就不要匆忙
[00:12:02.080 --> 00:12:04.920]  你就停留在那裡
[00:12:04.920 --> 00:12:08.240]  去反覆去思想那些經文
[00:12:08.240 --> 00:12:10.080]  然後思想這些經文
[00:12:10.080 --> 00:12:13.800]  和我今天的處境有甚麼關係呢?
[00:12:13.800 --> 00:12:17.200]  將經文摺連到你的生活
[00:12:17.200 --> 00:12:20.520]  你會發覺神在當中不斷向你說話
[00:12:20.520 --> 00:12:21.680]  去安慰你
[00:12:21.680 --> 00:12:22.600]  去勉勵你
[00:12:22.600 --> 00:12:24.120]  去提醒你
[00:12:24.120 --> 00:12:25.960]  然後按照神給你的提醒
[00:12:25.960 --> 00:12:27.520]  你就會祈禱
[00:12:27.520 --> 00:12:29.680]  很小心地為這些事情祈禱
[00:12:29.680 --> 00:12:32.560]  而你得著能力
[00:12:32.560 --> 00:12:35.960]  因此默想經文是帶來生命的能力
[00:12:35.960 --> 00:12:38.960]  而詩人說「我要默想你的訓詞
[00:12:38.960 --> 00:12:41.560]  我要看重你的道路」
[00:12:41.560 --> 00:12:45.120]  看重是表示一個很重視的意思
[00:12:45.120 --> 00:12:47.120]  很重視神的話
[00:12:47.120 --> 00:12:48.200]  看重祂的道
[00:12:48.200 --> 00:12:51.360]  因為祂喜歡神的話
[00:12:51.360 --> 00:12:52.960]  因此十六節繼續說
[00:12:52.960 --> 00:12:55.440]  「我要在你的律例當中自樂
[00:12:55.440 --> 00:12:57.400]  自得其樂」
[00:12:57.400 --> 00:13:00.440]  然後說「我不忘記你的話」
[00:13:00.440 --> 00:13:01.560]  在他心裏面
[00:13:01.560 --> 00:13:03.000]  他立了一個志向
[00:13:03.000 --> 00:13:06.240]  這個「不忘記」是立志
[00:13:06.240 --> 00:13:09.680]  「我定義不忘記你的說話」
[00:13:09.680 --> 00:13:11.160]  沒錯有時候忘記
[00:13:11.160 --> 00:13:14.120]  但因為自己內心很願意去喜悅神的話
[00:13:14.120 --> 00:13:15.560]  默想神的話
[00:13:15.560 --> 00:13:19.160]  因此「不忘記神的話」
[00:13:19.160 --> 00:13:21.000]  而神的話在你心靈當中
[00:13:21.000 --> 00:13:25.440]  就存留成為了祝福
[00:13:25.440 --> 00:13:26.320]  我們再看
[00:13:26.320 --> 00:13:28.360]  在下面的十七節到二十四節經文
[00:13:28.360 --> 00:13:30.040]  我們看一個重點
[00:13:30.040 --> 00:13:32.080]  我們發覺詩人很渴慕神的話
[00:13:32.080 --> 00:13:35.840]  六十節在等待中的第二十節
[00:13:35.840 --> 00:13:36.720]  在第二十節說
[00:13:36.720 --> 00:13:39.600]  「我事上切勿你的典章」
[00:13:39.600 --> 00:13:41.480]  甚至怎樣呢?
[00:13:41.480 --> 00:13:43.360]  心碎
[00:13:43.360 --> 00:13:44.640]  很想很想
[00:13:44.640 --> 00:13:46.160]  很大的渴慕
[00:13:46.160 --> 00:13:49.040]  渴慕能夠得著神的話
[00:13:49.040 --> 00:13:50.280]  在這段經文裏面說到
[00:13:50.280 --> 00:13:53.200]  當時一位詩人面對著很多困難
[00:13:53.200 --> 00:13:55.920]  你看看第十七節
[00:13:55.920 --> 00:13:59.120]  「求你用厚恩代你的僕人使我存活」
[00:13:59.120 --> 00:14:02.240]  可能他面對著一些生死的危機
[00:14:02.240 --> 00:14:06.480]  但他想存活是為了能夠遵守神的話
[00:14:06.480 --> 00:14:08.280]  在第十九節
[00:14:08.280 --> 00:14:09.080]  他告訴神
[00:14:09.080 --> 00:14:11.160]  「我在地上是作寄居的」
[00:14:11.160 --> 00:14:13.680]  他明白自己是漂流的狀況
[00:14:13.680 --> 00:14:15.880]  或者已在寄居中
[00:14:15.880 --> 00:14:19.240]  或者他體會到在世上是寄居的客侶
[00:14:19.240 --> 00:14:23.280]  因此他求神不要向他隱藏他的命令
[00:14:23.280 --> 00:14:24.160]  他要明白
[00:14:24.160 --> 00:14:25.640]  如果沒有了神的命令
[00:14:25.640 --> 00:14:27.640]  他會很淒涼
[00:14:27.640 --> 00:14:31.080]  然後在下面的第二十二節
[00:14:31.080 --> 00:14:33.840]  「求你除掉我所受的羞辱和藐視」
[00:14:33.840 --> 00:14:36.280]  他面對著羞辱和藐視
[00:14:36.280 --> 00:14:37.200]  二十三節
[00:14:37.200 --> 00:14:38.760]  面對著一些的首領
[00:14:38.760 --> 00:14:39.840]  一些的權勢
[00:14:39.840 --> 00:14:40.840]  妄論他
[00:14:40.840 --> 00:14:42.240]  毀謗他
[00:14:42.240 --> 00:14:44.840]  很多這些的艱難在他身邊
[00:14:44.840 --> 00:14:45.880]  各位靈姐妹
[00:14:45.880 --> 00:14:49.080]  你一定記得詩篇六十三篇
[00:14:49.080 --> 00:14:49.840]  詩人說
[00:14:49.840 --> 00:14:54.120]  「在乾旱疲乏無水之地」
[00:14:54.120 --> 00:14:55.360]  然後怎樣呢?
[00:14:55.360 --> 00:14:57.360]  「我渴想你」
[00:14:57.360 --> 00:14:59.680]  「我心切慕你」
[00:14:59.680 --> 00:15:03.440]  一個人當他在乾旱疲乏的地方
[00:15:03.440 --> 00:15:05.840]  他會更深體會自己的需要
[00:15:05.840 --> 00:15:08.520]  而渴慕神
[00:15:08.520 --> 00:15:11.800]  神很知道我們生命最大的需要不是物質
[00:15:11.800 --> 00:15:12.640]  不是財富
[00:15:12.640 --> 00:15:14.520]  不是名聲地位
[00:15:14.520 --> 00:15:17.160]  最大的需要是神自己
[00:15:17.160 --> 00:15:20.040]  但是有些時候我們被其他事情吸引著
[00:15:20.040 --> 00:15:24.240]  因此神容許一些困難的環境出現
[00:15:24.240 --> 00:15:28.040]  以致引發出我們對神的渴慕
[00:15:28.040 --> 00:15:30.720]  有時候被我們有乾旱疲乏
[00:15:30.720 --> 00:15:32.720]  以致我們知道渴慕神
[00:15:32.720 --> 00:15:36.040]  而始終得著最寶貴的
[00:15:36.040 --> 00:15:38.760]  我記得我曾經和大家分享過一位牧者
[00:15:38.760 --> 00:15:41.280]  我在北美聽他講見證
[00:15:41.280 --> 00:15:44.760]  這位牧者就說到他患了癌症
[00:15:44.760 --> 00:15:46.000]  是一種特別的癌
[00:15:46.000 --> 00:15:48.000]  是骨髓癌
[00:15:48.000 --> 00:15:50.240]  大家都聽過有這樣的情形
[00:15:50.240 --> 00:15:53.080]  但最大的問題不單單是癌症
[00:15:53.080 --> 00:15:56.000]  而醫生用化療幫助他的時候
[00:15:56.000 --> 00:15:58.200]  用多了藥
[00:15:58.200 --> 00:16:03.640]  本來一個份量用多了八倍
[00:16:03.640 --> 00:16:06.320]  你可以想像一個人受了多大的傷害
[00:16:06.320 --> 00:16:08.840]  他整個內臟燒傷了
[00:16:08.840 --> 00:16:10.520]  口腔潰爛
[00:16:10.520 --> 00:16:13.480]  指甲都退出來了
[00:16:13.480 --> 00:16:15.680]  在那種處境裏面
[00:16:15.680 --> 00:16:18.480]  很多人都會埋怨
[00:16:18.480 --> 00:16:19.440]  這位牧者分享
[00:16:19.440 --> 00:16:22.080]  他說當時我不斷看聖經
[00:16:22.080 --> 00:16:23.640]  在他讀聖經的時候
[00:16:23.640 --> 00:16:25.840]  他突然發現自己以前讀聖經
[00:16:25.840 --> 00:16:28.280]  是為別人讀聖經
[00:16:28.280 --> 00:16:29.840]  牧師有時有這樣的危險
[00:16:29.840 --> 00:16:32.200]  就是讀聖經是為了講道
[00:16:32.200 --> 00:16:33.840]  為了預備查經
[00:16:33.840 --> 00:16:38.120]  但沒有向自己心靈讀聖經
[00:16:38.120 --> 00:16:42.280]  他說在那段時間我就為自己讀聖經
[00:16:42.280 --> 00:16:45.560]  他說神的話有很多很多地方感動他
[00:16:45.560 --> 00:16:48.640]  當他讀到《柏西瑪利園》
[00:16:48.640 --> 00:16:51.360]  當主耶穌和父祈禱
[00:16:51.360 --> 00:16:55.400]  他的父說「在你凡事都能」
[00:16:55.400 --> 00:16:59.880]  一句簡單的話就深深觸動了他的內心
[00:16:59.880 --> 00:17:01.280]  他突然明白
[00:17:01.280 --> 00:17:05.160]  其實神有能力叫主耶穌不釘十字架
[00:17:05.160 --> 00:17:10.360]  凡事都能的父選擇讓耶穌釘十字架
[00:17:10.360 --> 00:17:12.680]  而帶給我們救恩
[00:17:12.680 --> 00:17:17.200]  他就知道是神選擇讓他承擔這些苦楚
[00:17:17.200 --> 00:17:21.000]  他就將自己安然地交託給神
[00:17:21.000 --> 00:17:23.600]  因此他經歷那段最艱難的時間
[00:17:23.600 --> 00:17:26.200]  後來很奇妙地康復
[00:17:26.200 --> 00:17:29.240]  他站在台上向我們講見證
[00:17:29.240 --> 00:17:33.600]  是我人生當中最深刻的見證
[00:17:33.600 --> 00:17:34.320]  各位電影姊妹
