
[00:00:00.000 --> 00:00:02.600]  (徐克勤)「新明」上次的音很相似
[00:04:11.600 --> 00:04:18.600]  第三篇講章很豐富
[00:04:18.600 --> 00:04:22.520]  由敬拜神、侍奉神到聖潔生活
[00:04:22.520 --> 00:04:24.520]  包括守節旗
[00:04:24.520 --> 00:04:26.520]  以色列的領袖
[00:04:26.520 --> 00:04:28.520]  二十章打後有關真賤
[00:04:28.520 --> 00:04:31.280]  有關婚姻、貞潔條例
[00:04:31.280 --> 00:04:35.040]  有很多關於他們很實際的生活
[00:04:35.040 --> 00:04:38.560]  但實際上我們今天要思想
[00:04:38.560 --> 00:04:39.840]  有一個特別的地方
[00:04:39.840 --> 00:04:45.080]  我們先簡單看三個段落的結構
[00:04:45.080 --> 00:04:48.080]  以色列第一個十二至十七章
[00:04:48.080 --> 00:04:51.960]  是以色列人對上帝的責任
[00:04:51.960 --> 00:04:57.000]  你看到頭尾都是在說敬拜憲制的事情
[00:04:57.000 --> 00:04:58.920]  A或者是
[00:04:58.920 --> 00:05:04.280]  而夾雜著A、B都是敬拜憲制的事情
[00:05:04.280 --> 00:05:06.280]  好像是說宗教生活
[00:05:06.280 --> 00:05:14.480]  C就是關於吃一些和憲制的事情
[00:05:14.480 --> 00:05:16.480]  都是一個潔淨的條例
[00:05:16.480 --> 00:05:18.480]  有特別的地方是
[00:05:18.480 --> 00:05:22.000]  中心是關於善待貧窮人在十五章
[00:05:22.000 --> 00:05:24.480]  而第二個段落在第三章
[00:05:24.480 --> 00:05:28.000]  很實際的生活都是圍繞著一些宗教生活之餘
[00:05:28.000 --> 00:05:30.000]  有關司法的領袖
[00:05:30.000 --> 00:05:33.880]  當然他們是以上帝為中心的國度
[00:05:33.880 --> 00:05:39.000]  所以利未人或者祭司是一個很重要的中心
[00:05:39.000 --> 00:05:42.000]  而第三個段落就是其他的律法
[00:05:42.000 --> 00:05:47.000]  其他的律法包括剛才提到關於貧苦的一些需要
[00:05:47.000 --> 00:05:50.800]  違背婚姻條約的問題
[00:05:50.800 --> 00:05:52.200]  對外族的態度
[00:05:52.200 --> 00:05:53.800]  你看到這麼多章
[00:05:53.800 --> 00:05:56.800]  今天不可能半小時這麼短時間說完
[00:05:56.800 --> 00:05:59.000]  但在整個第三篇講章
[00:05:59.000 --> 00:06:03.200]  我覺得在其中剛才兩個段落的中心
[00:06:03.200 --> 00:06:04.600]  很值得我們思考
[00:06:04.600 --> 00:06:07.800]  圍繞這三個
[00:06:07.800 --> 00:06:11.200]  選取兩個段落就是十五章一至十八節
[00:06:11.200 --> 00:06:14.200]  以及包括十八章三至五節
[00:06:14.200 --> 00:06:17.200]  怎知律法這麼簡單
[00:06:17.200 --> 00:06:20.000]  我們今天要看的題目是關於生命
[00:06:20.000 --> 00:06:22.800]  因為你透過上帝的吩咐律法
[00:06:22.800 --> 00:06:25.200]  不是我們守衛表面的那一層
[00:06:25.200 --> 00:06:26.600]  就等於遵守
[00:06:26.600 --> 00:06:29.800]  更重要的是你看到對生命
[00:06:29.800 --> 00:06:31.800]  不同生命的聯繫
[00:06:31.800 --> 00:06:35.000]  對生命的尊重
[00:06:35.000 --> 00:06:37.400]  上帝怎樣看待生命
[00:06:37.400 --> 00:06:40.400]  才是律法最重要的事情
[00:06:40.400 --> 00:06:43.200]  當然我們知道愛是律法的總綱
[00:06:43.200 --> 00:06:45.800]  所以十五章這個中心點
[00:06:45.800 --> 00:06:47.400]  是很值得我們思考
[00:06:47.400 --> 00:06:50.800]  或者我們看自己的生命是怎樣
[00:06:50.800 --> 00:06:52.800]  進入經文一開始
[00:06:52.800 --> 00:06:55.600]  如果你手上有周刊或手機版
[00:06:55.600 --> 00:06:57.600]  可能看得清楚一點
[00:06:57.600 --> 00:07:01.200]  因為這個畫面未必能坐得後的頂節
[00:07:01.200 --> 00:07:02.200]  但看得清楚
[00:07:02.200 --> 00:07:05.200]  請聽我讀出一至三節
[00:07:05.200 --> 00:07:08.000]  每逢七年末一年
[00:07:08.000 --> 00:07:10.000]  你要施行豁免
[00:07:10.000 --> 00:07:12.000]  豁免的定例是這樣的
[00:07:12.000 --> 00:07:17.000]  凡債主要將他所有的借給靈社的豁免
[00:07:17.000 --> 00:07:20.400]  不可向靈社和弟兄追討
[00:07:20.400 --> 00:07:23.400]  因為耶華豁免年已經宣告了
[00:07:23.400 --> 00:07:25.000]  什麼事呢?
[00:07:25.000 --> 00:07:28.800]  是關於借貸豁免的事情
[00:07:28.800 --> 00:07:30.400]  這裡說施行豁免
[00:07:30.400 --> 00:07:35.400]  剛才提到的中心就是要善待窮人
[00:07:35.400 --> 00:07:37.400]  或者你要伸手去幫助
[00:07:37.400 --> 00:07:39.400]  伸手去幫助
[00:07:39.400 --> 00:07:42.400]  施行豁免
[00:07:42.400 --> 00:07:46.400]  如果用直譯的翻譯是釋放
[00:07:46.400 --> 00:07:48.400]  或者免去債務
[00:07:48.400 --> 00:07:50.400]  甚至免去抵押
[00:07:50.400 --> 00:07:52.400]  這個計算究竟是
[00:07:52.400 --> 00:07:53.400]  不可以計算利息
[00:07:53.400 --> 00:07:55.400]  甚至是否全部豁免
[00:07:55.400 --> 00:07:56.400]  還是第七年
[00:07:56.400 --> 00:07:58.400]  這個也可以考究
[00:07:58.400 --> 00:08:01.400]  但實在重點是
[00:08:01.400 --> 00:08:02.400]  為什麼有這樣的條例
[00:08:02.400 --> 00:08:05.400]  幫助一些陷在困難的人
[00:08:05.400 --> 00:08:09.400]  我們想像一些人農田失收
[00:08:09.400 --> 00:08:12.400]  當刻處於困難處境
[00:08:12.400 --> 00:08:15.400]  所以這個條例的動機是愛和幫助的本質
[00:08:15.400 --> 00:08:21.400]  而不是借貸謀利的途徑
[00:08:21.400 --> 00:08:25.400]  在上帝的律法裡不是這樣用
[00:08:25.400 --> 00:08:27.400]  這裡一開始說
[00:08:27.400 --> 00:08:35.400]  律法的制定是以色列聖潔子民身份為中心
[00:08:35.400 --> 00:08:37.400]  顯出神的標準
[00:08:37.400 --> 00:08:40.400]  所以你看到他對外邦人的處理
[00:08:40.400 --> 00:08:43.400]  在後面經文有些不同
[00:08:43.400 --> 00:08:44.400]  這裡特別提到
[00:08:44.400 --> 00:08:49.400]  神聖潔子民在第四至六節
[00:08:49.400 --> 00:08:51.400]  他說:你若留意重義的話
[00:08:51.400 --> 00:08:53.400]  你神的話
[00:08:53.400 --> 00:08:56.400]  謹守遵行我今日吩咐你們一切的命令
[00:08:56.400 --> 00:08:58.400]  你們中間沒有窮人了
[00:08:58.400 --> 00:09:01.400]  再而言,你神賜你遺孽的地上
[00:09:01.400 --> 00:09:04.400]  耶和華必大大賜福於你
[00:09:04.400 --> 00:09:05.400]  因為耶和華你的神
[00:09:05.400 --> 00:09:08.400]  必照他所應許你的賜福於你
[00:09:08.400 --> 00:09:10.400]  你必借給許多國民
[00:09:10.400 --> 00:09:12.400]  卻不至向他們借貸
[00:09:12.400 --> 00:09:14.400]  你必管轄許多國民
[00:09:14.400 --> 00:09:16.400]  他們卻不能管轄你
[00:09:16.400 --> 00:09:19.400]  原來這是神給以色列人
[00:09:19.400 --> 00:09:23.400]  今天我們思想當負一個公義的責任
[00:09:23.400 --> 00:09:26.400]  實際上是一個命令負起公義的責任
[00:09:26.400 --> 00:09:28.400]  帶來沒有窮人
[00:09:28.400 --> 00:09:32.400]  似乎不是太可能做到的情況
[00:09:32.400 --> 00:09:36.400]  但他在說一個願景
[00:09:36.400 --> 00:09:38.400]  一個我們需要關注的地方
[00:09:38.400 --> 00:09:40.400]  體驗神的應許賜福
[00:09:40.400 --> 00:09:41.400]  就在四至六節說
[00:09:41.400 --> 00:09:43.400]  你可以繼續感受
[00:09:43.400 --> 00:09:49.400]  神給你遺活在地上賜福於你的恩賜
[00:09:49.400 --> 00:09:55.400]  由主動的被動借貸
[00:09:55.400 --> 00:09:56.400]  我們主動豁免
[00:09:56.400 --> 00:10:03.400]  進入確定心意是神賜福之餘
[00:10:03.400 --> 00:10:10.400]  在第七至十一節說到主動的關顧
[00:10:10.400 --> 00:10:12.400]  七至十一節
[00:10:12.400 --> 00:10:15.400]  在耶和華你神所賜你的地上
[00:10:15.400 --> 00:10:17.400]  無論哪座城你的弟兄中
[00:10:17.400 --> 00:10:20.400]  如果有窮人你不可忍著心
[00:10:20.400 --> 00:10:24.400]  撐著手不幫補你窮乏的弟兄
[00:10:24.400 --> 00:10:26.400]  總要向他鬆開手
[00:10:26.400 --> 00:10:28.400]  照他所缺乏的借給他
[00:10:28.400 --> 00:10:29.400]  補他不足
[00:10:29.400 --> 00:10:31.400]  你要謹實
[00:10:31.400 --> 00:10:34.400]  不可心裡起惡念
[00:10:34.400 --> 00:10:36.400]  第七年豁免快到了
[00:10:36.400 --> 00:10:39.400]  你便惡眼看你窮乏的弟兄
[00:10:39.400 --> 00:10:41.400]  甚麼都不給他
[00:10:41.400 --> 00:10:43.400]  以致他因你求告耶華
[00:10:43.400 --> 00:10:44.400]  罪便歸於你
[00:10:44.400 --> 00:10:45.400]  你總要給他
[00:10:45.400 --> 00:10:48.400]  給他的時候心裡不可受罰
[00:10:48.400 --> 00:10:51.400]  因耶華你的神必在你這一切所行的
[00:10:51.400 --> 00:10:54.400]  並你手裡所辦的事上賜福於你
[00:10:54.400 --> 00:10:57.400]  原來地上的窮人永不斷絕
[00:10:57.400 --> 00:10:58.400]  所以我吩咐你
[00:10:58.400 --> 00:11:04.400]  總要向地上的困苦窮乏的弟兄鬆開手
[00:11:04.400 --> 00:11:07.400]  由豁免條例到主動關顧
[00:11:07.400 --> 00:11:09.400]  其實說真的
[00:11:09.400 --> 00:11:11.400]  我們很多頂尖會懂法律
[00:11:11.400 --> 00:11:14.400]  你會否定一個法律是這樣的?
[00:11:14.400 --> 00:11:16.400]  應該全世界沒有一個法律
[00:11:16.400 --> 00:11:18.400]  是用這樣的條文去定
[00:11:18.400 --> 00:11:19.400]  好像有很多問題
[00:11:19.400 --> 00:11:20.400]  很多法律
[00:11:20.400 --> 00:11:23.400]  好像一定要幫助
[00:11:23.400 --> 00:11:26.400]  我的財產如何呢?
[00:11:26.400 --> 00:11:32.400]  我相信這正是要我們去理解律法的深意
[00:11:32.400 --> 00:11:36.400]  不是一個硬梆梆我們守了便可的事情
[00:11:36.400 --> 00:11:38.400]  而是背後說的生命
[00:11:38.400 --> 00:11:41.400]  他在關注你豐富的生命
[00:11:41.400 --> 00:11:43.400]  怎樣幫助軟弱的生命
[00:11:43.400 --> 00:11:49.400]  軟弱的生命怎樣是因上帝賜福的人
[00:11:49.400 --> 00:11:52.400]  蒙福的人可以分享生命
[00:11:52.400 --> 00:11:53.400]  這才是重點
[00:11:53.400 --> 00:11:56.400]  而不是我一定要跟著不跟著做
[00:11:56.400 --> 00:11:57.400]  我做多少
[00:11:57.400 --> 00:12:02.400]  往往在以色列的律法裡有很多留白
[00:12:02.400 --> 00:12:04.400]  甚至沒有量度
[00:12:04.400 --> 00:12:06.400]  當然在伊利美記有很多地方說
[00:12:06.400 --> 00:12:08.400]  一些佛則有量度的數字
[00:12:08.400 --> 00:12:10.400]  有賠償的數字
[00:12:10.400 --> 00:12:12.400]  但這裡我們看到他沒有
[00:12:12.400 --> 00:12:14.400]  其實他想留白一個心意
[00:12:14.400 --> 00:12:17.400]  你有沒有一種愛心主動的關顧
[00:12:17.400 --> 00:12:18.400]  但有沒有強制性
[00:12:18.400 --> 00:12:21.400]  一定要給多少幫多少
[00:12:21.400 --> 00:12:23.400]  而這個呼籲用愛心行動
[00:12:23.400 --> 00:12:27.400]  鬆開手和合本修定版
[00:12:27.400 --> 00:12:29.400]  就是伸手幫助他
[00:12:29.400 --> 00:12:31.400]  伸亦伴向他伸手
[00:12:31.400 --> 00:12:34.400]  針對一些有需要的人得幫助
[00:12:34.400 --> 00:12:36.400]  而不是縱容貪心
[00:12:36.400 --> 00:12:38.400]  因為在豁免年
[00:12:38.400 --> 00:12:42.400]  聰明的人或大家會想像
[00:12:42.400 --> 00:12:44.400]  好像經文所說
[00:12:44.400 --> 00:12:46.400]  可能將來豁免年
[00:12:46.400 --> 00:12:48.400]  我千萬不要借錢給人
[00:12:48.400 --> 00:12:49.400]  為什麼
[00:12:49.400 --> 00:12:53.400]  因為一借他就馬上豁免
[00:12:53.400 --> 00:12:58.400]  所以你不會訂這樣的法律
[00:12:58.400 --> 00:12:59.400]  沒有人會跟著
[00:12:59.400 --> 00:13:02.400]  一定會被人修正和反對
[00:13:02.400 --> 00:13:04.400]  特別是香港
[00:13:04.400 --> 00:13:06.400]  不肯定是否要還清
[00:13:06.400 --> 00:13:08.400]  大定是第七年那些豁免
[00:13:08.400 --> 00:13:12.400]  但債主是有一定的犧牲
[00:13:12.400 --> 00:13:14.400]  甚至是吃虧
[00:13:14.400 --> 00:13:16.400]  但這裡想說的是一個主動的
[00:13:16.400 --> 00:13:17.400]  關心有需要的人
[00:13:17.400 --> 00:13:20.400]  而不是縱容任何一方
[00:13:20.400 --> 00:13:23.400]  貪心利用律法而得益
[00:13:23.400 --> 00:13:26.400]  一般我們保障人的利益
[00:13:26.400 --> 00:13:28.400]  所以你說很不合理
[00:13:28.400 --> 00:13:31.400]  如果用現今角度去看聖經這個條例
[00:13:31.400 --> 00:13:33.400]  你說不可能這樣
[00:13:33.400 --> 00:13:37.400]  然而第九節卻是說到
[00:13:37.400 --> 00:13:41.400]  上主說如果你看見人
[00:13:41.400 --> 00:13:43.400]  簡單一點說見死不救
[00:13:43.400 --> 00:13:47.400]  你卻不用愛去關心
[00:13:47.400 --> 00:13:51.400]  去不給他一個生活的支持
[00:13:51.400 --> 00:13:54.400]  他如果窮發大興
[00:13:54.400 --> 00:13:56.400]  因求告耶華
[00:13:56.400 --> 00:13:58.400]  罪便歸於你
[00:13:58.400 --> 00:14:00.400]  甚至這個反而定罪
[00:14:00.400 --> 00:14:04.400]  表明這種義務是被神所驗證
[00:14:04.400 --> 00:14:07.400]  神所愛的精神多於法庭的條文
[00:14:07.400 --> 00:14:09.400]  所以在《利美記》十九章都提到
[00:14:09.400 --> 00:14:14.400]  如何愛倫社如同自己的律例典章
[00:14:14.400 --> 00:14:18.400]  不是如我們今天理解的生活上的法律
[00:14:18.400 --> 00:14:20.400]  法律多完善多好
[00:14:20.400 --> 00:14:23.400]  法制仍有很多問題
[00:14:23.400 --> 00:14:28.400]  正是人與人之間的社會關係很複雜
[00:14:28.400 --> 00:14:32.400]  經文一開始豁免的債項
[00:14:32.400 --> 00:14:34.400]  到下一段說到
[00:14:34.400 --> 00:14:36.400]  釋放奴僕的做法
[00:14:36.400 --> 00:14:43.400]  都有豐富強的幫助一些缺乏弱者的方法
[00:14:43.400 --> 00:14:49.400]  以受助者為中心而不是滿足了人的成就感
[00:14:49.400 --> 00:14:51.400]  所以經文十二節開始
[00:14:51.400 --> 00:14:56.400]  是關於奴僕或奴隸的制度
[00:14:56.400 --> 00:14:59.400]  有限期和恩情
[00:14:59.400 --> 00:15:02.400]  我見我們中間認識的弟兄姊妹
[00:15:02.400 --> 00:15:05.400]  都有請一些工人姐姐
[00:15:05.400 --> 00:15:07.400]  有些關係都很好
[00:15:07.400 --> 00:15:10.400]  我相信你對這段經文會更深感受
[00:15:10.400 --> 00:15:16.400]  他說:在弟兄中如果有一個希伯來的男人或女人被賣給你
[00:15:16.400 --> 00:15:20.400]  服侍你六年到第七年就要任他自由出去
[00:15:20.400 --> 00:15:22.400]  你任他自由的時候
[00:15:22.400 --> 00:15:24.400]  你不可使他空手而回
[00:15:24.400 --> 00:15:28.400]  要從你羊群和牆走乍之中多多給他
[00:15:28.400 --> 00:15:30.400]  若你的神怎樣賜福於你
[00:15:30.400 --> 00:15:32.400]  你也要照樣給他
[00:15:32.400 --> 00:15:34.400]  第十五節
[00:15:34.400 --> 00:15:39.400]  要紀念在你從埃及地做過奴僕
[00:15:39.400 --> 00:15:41.400]  而你神將你救贖
[00:15:41.400 --> 00:15:44.400]  因此我今日吩咐你這件事
[00:15:44.400 --> 00:15:46.400]  他若對你說
[00:15:46.400 --> 00:15:48.400]  我不願意離開你
[00:15:48.400 --> 00:15:51.400]  是因他愛你和你的家
[00:15:51.400 --> 00:15:54.400]  是因你在那裡很好
[00:15:54.400 --> 00:16:00.400]  你就要拿錐子將他的耳朵穿在門上刺透
[00:16:00.400 --> 00:16:04.400]  他便永遠為你的奴僕了
[00:16:04.400 --> 00:16:07.400]  你待婢女也要這樣
[00:16:07.400 --> 00:16:09.400]  你任他自由的時候
[00:16:09.400 --> 00:16:12.400]  不可以為難事
[00:16:12.400 --> 00:16:14.400]  因他服侍你六年
[00:16:14.400 --> 00:16:17.400]  較給故宮的功架多加一倍了
[00:16:17.400 --> 00:16:21.400]  若你的神必在你所做的一切事上賜福於你
[00:16:21.400 --> 00:16:24.400]  以色列人的奴隸制度或奴僕制度
[00:16:24.400 --> 00:16:26.400]  與我們一般的理解不同
[00:16:26.400 --> 00:16:30.400]  通常是比較負面或欺詐、壓榨
[00:16:30.400 --> 00:16:33.400]  同樣在這裡展示的制度
[00:16:33.400 --> 00:16:36.400]  是幫助落在困境的人
[00:16:36.400 --> 00:16:41.400]  提供一個過度緊張困難關頭的制度
[00:16:41.400 --> 00:16:45.400]  所以它的限期是有限期的
[00:16:45.400 --> 00:16:50.400]  我們與聘請的工人姐姐都有簽約
[00:16:50.400 --> 00:16:52.400]  續不續約往往是雙方的
[00:16:52.400 --> 00:16:54.400]  這也是公道的
[00:16:54.400 --> 00:16:58.400]  這種在以色列人中人道的制度展示
[00:16:58.400 --> 00:17:03.400]  神創造並賦予人一種尊嚴和價值
[00:17:03.400 --> 00:17:12.400]  僱主和僱員的尊重和公平
[00:17:12.400 --> 00:17:15.400]  不過這個有限期的奴役制度
[00:17:15.400 --> 00:17:21.400]  特別留意它一開始說是希伯來的稱呼
[00:17:21.400 --> 00:17:23.400]  其實有一個提醒
[00:17:23.400 --> 00:17:27.400]  提醒以色列人他們曾經在很長時間
[00:17:27.400 --> 00:17:31.400]  在埃及地圍奴的身份
[00:17:31.400 --> 00:17:35.400]  他們很明白奴僕的情況
[00:17:35.400 --> 00:17:40.400]  並且他們很明白不公平受到欺壓的群眾
[00:17:40.400 --> 00:17:44.400]  所以他們今天雖然有奴役制度
[00:17:44.400 --> 00:17:47.400]  但重心卻是幫助有稅人
[00:17:47.400 --> 00:17:53.400]  而不是拿取所有好處或欺壓別人
[00:17:53.400 --> 00:17:55.400]  所以釋放欠債的奴僕
[00:17:55.400 --> 00:18:00.400]  賣給你十二折卻是展示一個有限期的服務
[00:18:00.400 --> 00:18:01.400]  不是永久性的
[00:18:01.400 --> 00:18:03.400]  僕人服侍六年後
[00:18:03.400 --> 00:18:08.400]  結束後主人甚至要為他足夠的工錢和食物
[00:18:08.400 --> 00:18:12.400]  讓他們可以回復獨立自由的生活
[00:18:12.400 --> 00:18:15.400]  一個有限期的制度
[00:18:15.400 --> 00:18:20.400]  卻是延續一個我們覺得很不明白
[00:18:20.400 --> 00:18:24.400]  或很陌生的無限期的關係
[00:18:24.400 --> 00:18:28.400]  第十六節
[00:18:28.400 --> 00:18:30.400]  他若說我不願意離開
[00:18:30.400 --> 00:18:31.400]  為甚麼呢?
[00:18:31.400 --> 00:18:34.400]  因為僕人說愛你和你的家
[00:18:34.400 --> 00:18:36.400]  並且在你那裡很好
[00:18:36.400 --> 00:18:41.400]  有一件事情與這扇門有關
[00:18:41.400 --> 00:18:44.400]  今年的主題是「我門」
[00:18:44.400 --> 00:18:45.400]  是說羊的門
[00:18:45.400 --> 00:18:50.400]  在《新命記》提到的門框上
[00:18:50.400 --> 00:18:52.400]  這扇第三扇門
[00:18:52.400 --> 00:18:58.400]  是一個僕人願意永遠跟隨主人的時候
[00:18:58.400 --> 00:19:02.400]  主人就拿錐子將他二度在門上刺透
[00:19:02.400 --> 00:19:05.400]  他便永遠為你的奴僕
[00:19:05.400 --> 00:19:10.400]  這件事可能大家馬上想像不到這麼簡單
[00:19:10.400 --> 00:19:13.400]  我有需要就說有僕人
[00:19:13.400 --> 00:19:16.400]  多個僕人就要多米飯
[00:19:16.400 --> 00:19:20.400]  現在要供強積金
[00:19:20.400 --> 00:19:22.400]  總之一闊三大
[00:19:22.400 --> 00:19:24.400]  我們想很多東西
[00:19:24.400 --> 00:19:26.400]  想很多門會有問題
[00:19:26.400 --> 00:19:31.400]  但這個經文不是說那些東西
[00:19:31.400 --> 00:19:35.400]  是說一個很有趣或特別的情況
[00:19:35.400 --> 00:19:37.400]  愛你哪有法律
[00:19:37.400 --> 00:19:40.400]  會否香港法律定義
[00:19:40.400 --> 00:19:42.400]  你的傭人愛你和你的家
[00:19:42.400 --> 00:19:46.400]  然後可以申請留下永遠做你的僕人
[00:19:46.400 --> 00:19:48.400]  你也想得很清楚
[00:19:48.400 --> 00:19:51.400]  我沒有那麼多房間給你
[00:19:51.400 --> 00:19:52.400]  我兒子大女兒大
[00:19:52.400 --> 00:19:54.400]  我想把房間推出來
[00:19:54.400 --> 00:19:56.400]  不是說那些東西
[00:19:56.400 --> 00:19:58.400]  我們不需要代入
[00:19:58.400 --> 00:20:00.400]  但說精神究竟說甚麼呢?
[00:20:00.400 --> 00:20:02.400]  無限期的關係
