
[00:00:00.000 --> 00:00:01.440]  好 鄭志明 余平安
[00:01:31.080 --> 00:01:34.240]  都是按神的心意指的
[00:01:34.240 --> 00:01:36.120]  特別是信仰也好
[00:01:36.120 --> 00:01:37.920]  或者有時候聽到十誡
[00:01:37.920 --> 00:01:40.120]  都是會比較多
[00:01:40.120 --> 00:01:41.400]  不可什麼的
[00:01:41.400 --> 00:01:43.000]  所以不可什麼什麼
[00:01:43.000 --> 00:01:43.840]  有很多事情
[00:01:43.840 --> 00:01:45.320]  甚至十誡以外
[00:01:45.320 --> 00:01:46.400]  有些人很卻步
[00:01:46.400 --> 00:01:48.040]  信耶穌都是
[00:01:48.040 --> 00:01:49.840]  這麼多不行
[00:01:49.840 --> 00:01:51.360]  也是的
[00:01:51.360 --> 00:01:54.560]  最近我都見到有個朋友
[00:01:54.560 --> 00:01:57.080]  他因為身上有些紋身
[00:01:57.080 --> 00:01:59.480]  紋身是否痛
[00:01:59.480 --> 00:02:00.360]  我只是紋一下
[00:02:00.360 --> 00:02:02.120]  我沒有試過
[00:02:02.120 --> 00:02:03.320]  然後我告訴他
[00:02:03.320 --> 00:02:06.200]  我認識有一位弟兄
[00:02:06.200 --> 00:02:08.800]  他紋了十字架在背部
[00:02:08.800 --> 00:02:12.480]  因為他想寓意背十家
[00:02:12.480 --> 00:02:15.960]  然後這位朋友的反應是
[00:02:15.960 --> 00:02:17.840]  你們不是不行嗎?
[00:02:17.840 --> 00:02:18.840]  我說是
[00:02:18.840 --> 00:02:20.000]  你也懂一些東西
[00:02:20.000 --> 00:02:22.320]  以前的教導都是說
[00:02:22.320 --> 00:02:23.720]  聖經有些地方說
[00:02:23.720 --> 00:02:25.880]  我們身體不可以怎樣
[00:02:25.880 --> 00:02:29.960]  不過今天不是討論這個事情
[00:02:29.960 --> 00:02:33.120]  不過原來印象是
[00:02:33.120 --> 00:02:34.440]  我們信了也會覺得
[00:02:34.440 --> 00:02:35.520]  這麼多不行
[00:02:35.520 --> 00:02:36.720]  又不可以
[00:02:36.720 --> 00:02:38.800]  都挺麻煩的
[00:02:38.800 --> 00:02:40.400]  但實際上我們歷史
[00:02:40.400 --> 00:02:41.160]  人類歷史
[00:02:41.160 --> 00:02:42.160]  我們甚至經驗
[00:02:42.160 --> 00:02:44.080]  都是會有機會做
[00:02:44.080 --> 00:02:44.880]  或者覺得
[00:02:44.880 --> 00:02:47.400]  所以我們信了也有時候會說
[00:02:47.400 --> 00:02:48.240]  是否不行?
[00:02:48.240 --> 00:02:49.840]  不可?
[00:02:49.840 --> 00:02:51.520]  或者現在輕問多一句
[00:02:51.520 --> 00:02:52.960]  真的好?
[00:02:52.960 --> 00:02:54.680]  這樣真的好?
[00:02:54.680 --> 00:02:56.160]  這些東西都是神創造的
[00:02:56.160 --> 00:02:58.160]  你又不給我
[00:02:58.160 --> 00:03:00.040]  那怎麼辦呢?
[00:03:00.040 --> 00:03:01.480]  當然不可偷渡
[00:03:01.480 --> 00:03:05.840]  第八誡命
[00:03:05.840 --> 00:03:08.160]  似乎都比較清晰
[00:03:08.160 --> 00:03:09.680]  就算不信主
[00:03:09.680 --> 00:03:10.720]  沒有宗教信仰的人
[00:03:10.720 --> 00:03:13.160]  都理解一個不應該這樣做
[00:03:13.160 --> 00:03:16.840]  律法保障以色列人私有的財產
[00:03:16.840 --> 00:03:20.920]  另外尊重別人財產
[00:03:20.920 --> 00:03:23.440]  這個都是很合理
[00:03:23.440 --> 00:03:25.920]  很應該要持守的
[00:03:25.920 --> 00:03:27.920]  甚至律法裏面有教導
[00:03:27.920 --> 00:03:29.520]  如果你偷了別人的東西
[00:03:29.520 --> 00:03:32.520]  要有相應的律例
[00:03:32.520 --> 00:03:33.640]  你要賠償
[00:03:33.640 --> 00:03:37.000]  或者要受懲罰
[00:03:37.000 --> 00:03:39.200]  小學我到中學
[00:03:39.200 --> 00:03:41.480]  都有一些被偷東西的經驗
[00:03:41.480 --> 00:03:43.280]  你不知道有沒有試過
[00:03:43.280 --> 00:03:44.280]  雖然不是很大件事
[00:03:44.280 --> 00:03:46.080]  我記得初小
[00:03:46.080 --> 00:03:47.640]  我媽媽很疼愛我
[00:03:47.640 --> 00:03:49.320]  買了一支很漂亮的鉛心筆
[00:03:49.320 --> 00:03:50.920]  是優質的
[00:03:50.920 --> 00:03:51.920]  又不知怎樣
[00:03:51.920 --> 00:03:52.880]  又防震
[00:03:52.880 --> 00:03:54.880]  又很特別的
[00:03:54.880 --> 00:03:56.320]  貴一點點
[00:03:56.320 --> 00:03:58.880]  怎知道小息之後不見了
[00:03:58.880 --> 00:04:01.400]  不知道跌了還是怎樣
[00:04:01.400 --> 00:04:03.600]  其實應該是被人偷了
[00:04:03.600 --> 00:04:06.320]  後來她又買同一支給我
[00:04:06.320 --> 00:04:07.400]  「不見了,兒子」
[00:04:07.400 --> 00:04:09.120]  「不要緊,買一支給你」
[00:04:09.120 --> 00:04:11.360]  第二次又不見了
[00:04:11.360 --> 00:04:14.440]  又是小息之後不知怎樣
[00:04:14.440 --> 00:04:18.280]  當時小學就像一個小薯
[00:04:18.280 --> 00:04:19.400]  甚麼都不知
[00:04:19.400 --> 00:04:22.080]  又不懂得跟老師說
[00:04:22.080 --> 00:04:24.440]  我記得好像第三次也是這樣
[00:04:24.440 --> 00:04:25.360]  那就算了
[00:04:25.360 --> 00:04:26.360]  不再買這支筆
[00:04:26.360 --> 00:04:28.800]  不知為何會有疫症
[00:04:28.800 --> 00:04:32.200]  被人偷東西的感覺一定不好
[00:04:32.200 --> 00:04:33.720]  中學我試過
[00:04:33.720 --> 00:04:35.800]  中學這次不是偷筆
[00:04:35.800 --> 00:04:38.080]  被人偷了一本暑期作業
[00:04:38.080 --> 00:04:39.080]  有一次交功課
[00:04:39.080 --> 00:04:40.360]  怎知道沒了那本暑期作業
[00:04:40.360 --> 00:04:42.000]  是不是遺漏在家裡呢
[00:04:42.000 --> 00:04:43.600]  回家又沒有了
[00:04:43.600 --> 00:04:46.200]  暑期作業是中史作業
[00:04:46.200 --> 00:04:47.920]  後來我就買了一本
[00:04:47.920 --> 00:04:48.920]  沒辦法
[00:04:48.920 --> 00:04:51.440]  但怎知道有一次收功課
[00:04:51.440 --> 00:04:53.400]  中學生收的時間
[00:04:53.400 --> 00:04:56.520]  突然發現那本字寫得那麼差
[00:04:56.520 --> 00:04:58.160]  是那麼像我的
[00:04:58.160 --> 00:04:59.800]  自己的字當然認得
[00:04:59.800 --> 00:05:00.520]  肯定是
[00:05:00.520 --> 00:05:01.800]  我跟那個人說
[00:05:01.800 --> 00:05:04.360]  這本作業好像是我的
[00:05:04.360 --> 00:05:05.720]  然後他當然很兇
[00:05:05.720 --> 00:05:06.600]  這個男同學
[00:05:06.600 --> 00:05:07.640]  因為他很能打
[00:05:07.640 --> 00:05:09.280]  我又很害怕
[00:05:09.280 --> 00:05:11.120]  一定不夠他打
[00:05:11.120 --> 00:05:13.080]  又很退縮
[00:05:13.080 --> 00:05:14.920]  很被委屈
[00:05:14.920 --> 00:05:15.920]  為何偷了一個人
[00:05:15.920 --> 00:05:18.520]  比偷了我的東西還要兇呢
[00:05:18.520 --> 00:05:20.120]  很退縮
[00:05:20.120 --> 00:05:21.440]  但這些經驗我
[00:05:21.440 --> 00:05:22.400]  但願大家沒有
[00:05:22.400 --> 00:05:24.200]  但如果你有一定是怎樣
[00:05:24.200 --> 00:05:25.040]  被人偷東西不好
[00:05:25.040 --> 00:05:27.160]  但偷人東西是否好呢
[00:05:27.160 --> 00:05:29.240]  可能是害怕被人揭發
[00:05:29.240 --> 00:05:30.440]  又或者
[00:05:30.440 --> 00:05:31.520]  有些統計說
[00:05:31.520 --> 00:05:34.400]  你偷回來的東西會怎樣
[00:05:34.400 --> 00:05:36.800]  是高比例不珍惜的
[00:05:36.800 --> 00:05:38.480]  因為偷回來很快就
[00:05:38.480 --> 00:05:40.920]  扔了就沒有了
[00:05:40.920 --> 00:05:43.360]  這個都是一些感受
[00:05:43.360 --> 00:05:48.800]  聖經裏面也有很多偷渡事件
[00:05:48.800 --> 00:05:52.040]  那麼
[00:05:52.040 --> 00:05:55.640]  亞當夏娃不聽上帝的話
[00:05:55.640 --> 00:05:58.440]  偷了禁果
[00:05:58.440 --> 00:06:00.160]  來吃
[00:06:00.160 --> 00:06:02.680]  當然害怕
[00:06:02.680 --> 00:06:03.880]  心虛
[00:06:03.880 --> 00:06:06.600]  亞國騙了長子名分
[00:06:06.600 --> 00:06:07.560]  都是偷
[00:06:07.560 --> 00:06:09.000]  無形的偷
[00:06:09.000 --> 00:06:11.840]  偷了上帝
[00:06:11.840 --> 00:06:13.840]  原先不是這樣的安排
[00:06:13.840 --> 00:06:15.040]  其實也要祝福他
[00:06:15.040 --> 00:06:17.360]  不過他就用了人的方法
[00:06:17.360 --> 00:06:18.560]  騙取
[00:06:18.560 --> 00:06:19.920]  另一種偷
[00:06:19.920 --> 00:06:22.000]  亞國不有關的事
[00:06:22.000 --> 00:06:24.080]  他有一位很漂亮的太太拉潔
[00:06:24.080 --> 00:06:25.960]  不知道甚麼都好
[00:06:25.960 --> 00:06:27.320]  甚麼都不應該偷
[00:06:27.320 --> 00:06:29.880]  不過還偷了父親的神像
[00:06:29.880 --> 00:06:31.440]  不過搜不出來
[00:06:31.440 --> 00:06:34.760]  不過差點累死全家
[00:06:34.760 --> 00:06:36.040]  在《馬拉基書》
[00:06:36.040 --> 00:06:37.600]  舊日最後一卷聖經就說
[00:06:37.600 --> 00:06:40.320]  以色列奪取上帝的公物
[00:06:40.320 --> 00:06:42.320]  即是他們沒有當立的
[00:06:42.320 --> 00:06:43.360]  應該的
[00:06:43.360 --> 00:06:44.160]  屬於上帝的
[00:06:44.160 --> 00:06:45.600]  他們奪取
[00:06:45.600 --> 00:06:47.880]  即是好像是另一種偷
[00:06:47.880 --> 00:06:48.680]  新約有沒有?
[00:06:48.680 --> 00:06:49.240]  新約也有
[00:06:49.240 --> 00:06:51.440]  猶大門徒負責管錢
[00:06:51.440 --> 00:06:53.840]  他就不誠實
[00:06:53.840 --> 00:06:57.360]  偷了聖經明說的一個冊
[00:06:57.360 --> 00:06:58.800]  初期教會有一對夫婦
[00:06:58.800 --> 00:07:00.160]  在凡物公用
[00:07:00.160 --> 00:07:02.880]  大家都按感動去奉獻
[00:07:02.880 --> 00:07:05.320]  他們就私自偷取了
[00:07:05.320 --> 00:07:07.480]  說我將所有的東西
[00:07:07.480 --> 00:07:08.520]  都拿出來了
[00:07:08.520 --> 00:07:11.040]  不過私下留一些
[00:07:11.040 --> 00:07:13.480]  結果有很嚴重的後果
[00:07:13.480 --> 00:07:16.640]  其實新約有正面的教導
[00:07:16.640 --> 00:07:25.000]  我們嘗試十誡立國憲章的律例
[00:07:25.000 --> 00:07:26.960]  去到新約天國大憲章
[00:07:26.960 --> 00:07:30.280]  在登山補訓第六章的地方
[00:07:30.280 --> 00:07:31.120]  耶穌的教導
[00:07:31.120 --> 00:07:33.720]  其實是圍繞提醒
[00:07:33.720 --> 00:07:38.080]  缺乏或貪心一些錯誤的思想行為
[00:07:38.080 --> 00:07:39.200]  更正面地說
[00:07:39.200 --> 00:07:40.840]  上主要供應主馬
[00:07:40.840 --> 00:07:42.840]  野地的花 天空的飛鳥
[00:07:42.840 --> 00:07:44.200]  尚且都養活祂
[00:07:44.200 --> 00:07:47.520]  何況是我們比這些更寶貴的人
[00:07:47.520 --> 00:07:50.320]  所以信徒在整個《馬太福音》第六章
[00:07:50.320 --> 00:07:51.560]  都是提醒我們
[00:07:51.560 --> 00:07:53.480]  先求神的國神的義
[00:07:53.480 --> 00:07:57.800]  信徒因倚靠上主而活
[00:07:57.800 --> 00:07:59.080]  而以法所說
[00:07:59.080 --> 00:08:01.240]  四章二十八節都有提到
[00:08:01.240 --> 00:08:04.080]  一個關於偷渡偷竊的事情
[00:08:04.080 --> 00:08:05.840]  他對當時的信徒提醒
[00:08:05.840 --> 00:08:07.080]  從前偷竊
[00:08:07.080 --> 00:08:08.320]  可能不知道甚麼原因
[00:08:08.320 --> 00:08:09.880]  缺乏貪心也好
[00:08:09.880 --> 00:08:11.440]  保羅說
[00:08:11.440 --> 00:08:13.560]  你不要再偷了
[00:08:13.560 --> 00:08:14.400]  不要再犯了
[00:08:14.400 --> 00:08:16.400]  總要努力親手做正經事
[00:08:16.400 --> 00:08:18.920]  就可以有餘分給那缺少人
[00:08:18.920 --> 00:08:20.680]  第一個包要再偷就是
[00:08:20.680 --> 00:08:22.040]  上主給機會人
[00:08:22.040 --> 00:08:23.360]  從前如何不要緊
[00:08:23.360 --> 00:08:26.080]  今日重塑我們的生命
[00:08:26.080 --> 00:08:27.880]  而言俗話去說
[00:08:27.880 --> 00:08:29.920]  上主賜下我們有的時間
[00:08:29.920 --> 00:08:31.680]  物質 金錢 人生
[00:08:31.680 --> 00:08:35.040]  如何去為主為他者而活呢?
[00:08:35.040 --> 00:08:37.880]  上見人犯罪不單止
[00:08:37.880 --> 00:08:40.920]  構成人的損失 傷害
[00:08:40.920 --> 00:08:43.800]  甚至破壞了人與人之間的信任關係
[00:08:43.800 --> 00:08:45.840]  所以第一句話停止再做
[00:08:45.840 --> 00:08:47.560]  但不只是停止了不做
[00:08:47.560 --> 00:08:53.560]  而更加能夠跟人分享有餘的
[00:08:53.560 --> 00:08:55.200]  所以有形的偷
[00:08:55.200 --> 00:08:56.240]  大家很明白
[00:08:56.240 --> 00:08:57.880]  可能是物質 金錢
[00:08:57.880 --> 00:08:59.520]  不屬於自己不合法的
[00:08:59.520 --> 00:09:01.000]  你偷了
[00:09:01.000 --> 00:09:03.280]  又或者好像在新約經文
[00:09:03.280 --> 00:09:05.600]  你扣留了應該歸上帝的
[00:09:05.600 --> 00:09:06.760]  可能是奉獻
[00:09:06.760 --> 00:09:12.240]  你沒有緊扣上帝給我們的人生使命
[00:09:12.240 --> 00:09:14.360]  不單是個人虧損
[00:09:14.360 --> 00:09:16.440]  不單是個人虧損
[00:09:16.440 --> 00:09:19.120]  更加是上帝給我們每個人有份
[00:09:19.120 --> 00:09:20.040]  有積分的
[00:09:20.040 --> 00:09:21.440]  活在世上
[00:09:21.440 --> 00:09:23.000]  所以他很強調
[00:09:23.000 --> 00:09:25.560]  要努力做正經的事
[00:09:25.560 --> 00:09:29.840]  你是豐富到可以有餘分給缺少
[00:09:29.840 --> 00:09:31.480]  那豐富是你足夠
[00:09:31.480 --> 00:09:33.120]  第一滿足足夠
[00:09:33.120 --> 00:09:34.840]  第二你可以分享
[00:09:34.840 --> 00:09:37.640]  所以說偷有形和無形
[00:09:37.640 --> 00:09:38.560]  我經常都會想
[00:09:38.560 --> 00:09:40.400]  有形很容易理解
[00:09:40.400 --> 00:09:41.280]  剛才所說
[00:09:41.280 --> 00:09:42.200]  無形呢
[00:09:42.200 --> 00:09:44.440]  情是甚麼呢
[00:09:44.440 --> 00:09:47.640]  當然不合道德倫理
[00:09:47.640 --> 00:09:48.680]  或者不合神的心意
[00:09:48.680 --> 00:09:50.440]  那種偷情
[00:09:50.440 --> 00:09:51.960]  滿足自己的私慾當然不對
[00:09:51.960 --> 00:09:55.600]  但我們有時候正當的情
[00:09:55.600 --> 00:09:57.440]  有沒有扣留了
[00:09:57.440 --> 00:09:58.920]  不是跟別人分享呢
[00:09:58.920 --> 00:10:00.360]  即是愛人服侍
[00:10:00.360 --> 00:10:01.280]  或者實踐
[00:10:01.280 --> 00:10:04.280]  因為在《針研三章》二十七節說
[00:10:04.280 --> 00:10:06.680]  你手如果有行善的力量
[00:10:06.680 --> 00:10:08.600]  神給你有能力
[00:10:08.600 --> 00:10:09.600]  有豐富的話
[00:10:09.600 --> 00:10:10.680]  你不要推遲
[00:10:10.680 --> 00:10:15.240]  你要向那個應得的人施行
[00:10:15.240 --> 00:10:16.720]  是誰是應得的人呢
[00:10:16.720 --> 00:10:17.600]  我不知道
[00:10:17.600 --> 00:10:20.480]  可能就是你接觸到
[00:10:20.480 --> 00:10:22.200]  你見到有需要的人
[00:10:22.200 --> 00:10:24.200]  你怎樣有行善力量
[00:10:24.200 --> 00:10:25.160]  不可以推遲
[00:10:25.160 --> 00:10:27.040]  他幫或者他幫
[00:10:27.040 --> 00:10:27.920]  不關我的事
[00:10:27.920 --> 00:10:29.720]  其實神可能給你看到
[00:10:29.720 --> 00:10:31.400]  不是給他或給我看到
[00:10:31.400 --> 00:10:32.800]  就有他的意思
[00:10:32.800 --> 00:10:35.560]  二十八節說你那裡有現成的
[00:10:35.560 --> 00:10:38.120]  就不可對鄰舍說
[00:10:38.120 --> 00:10:39.360]  沒有啊
[00:10:39.360 --> 00:10:40.360]  你明天才來
[00:10:40.360 --> 00:10:40.840]  我有
[00:10:40.840 --> 00:10:41.840]  其實可能你有
[00:10:41.840 --> 00:10:43.560]  或者你有在這裡
[00:10:43.560 --> 00:10:45.240]  而不樂意讓人分享
[00:10:45.240 --> 00:10:48.240]  讓我想起在疫情第一波的時間
[00:10:48.240 --> 00:10:49.160]  最缺乏甚麼呢
[00:10:49.160 --> 00:10:50.720]  口罩
[00:10:50.720 --> 00:10:52.040]  我們感謝神
[00:10:52.040 --> 00:10:53.920]  都有很多頂子媒友去辦法
[00:10:53.920 --> 00:10:55.720]  找了給教會
[00:10:55.720 --> 00:10:56.720]  又給童工
[00:10:56.720 --> 00:10:58.400]  或者身邊的人
[00:10:58.600 --> 00:11:01.800]  其中我們拿了也嘗試分享
[00:11:01.800 --> 00:11:04.720]  當時真的很缺乏
[00:11:04.720 --> 00:11:07.640]  我們在附近的商舖試過派
[00:11:07.640 --> 00:11:08.680]  其實不是很多
[00:11:08.680 --> 00:11:09.760]  給五隻
[00:11:09.760 --> 00:11:11.800]  十隻都沒有
[00:11:11.800 --> 00:11:13.280]  分很多商舖
[00:11:13.280 --> 00:11:15.440]  我記得有個夫婦想哭
[00:11:15.440 --> 00:11:16.600]  她說我沒有了
[00:11:16.600 --> 00:11:18.760]  我們只剩下帶著這隻
[00:11:18.760 --> 00:11:20.320]  真的沒有
[00:11:20.320 --> 00:11:21.920]  你還記得第一波
[00:11:21.920 --> 00:11:23.840]  現在就每個人都說給你
[00:11:23.840 --> 00:11:24.560]  多謝了
[00:11:24.560 --> 00:11:25.440]  給別人吧
[00:11:25.440 --> 00:11:27.040]  我也有
[00:11:27.040 --> 00:11:28.280]  買到或者
[00:11:29.120 --> 00:11:30.360]  真的
[00:11:30.360 --> 00:11:31.520]  我們是否特別多呢
[00:11:31.520 --> 00:11:33.280]  其實我們當時也不是特別多
[00:11:33.280 --> 00:11:36.000]  但是按能力希望幫到不同的人
[00:11:36.000 --> 00:11:38.040]  分享多一些
[00:11:38.040 --> 00:11:40.840]  你有沒有無形的偷
[00:11:40.840 --> 00:11:42.600]  包括你和神的關係呢
[00:11:42.600 --> 00:11:43.360]  即是情呢
[00:11:43.360 --> 00:11:44.920]  或者和人的關係也是
[00:11:44.920 --> 00:11:46.360]  和人先
[00:11:46.360 --> 00:11:49.400]  其實有幾位神學畢業的弟兄
[00:11:49.400 --> 00:11:50.120]  很老友的
[00:11:50.120 --> 00:11:51.400]  正期也會出來
[00:11:51.400 --> 00:11:53.000]  這樣也不錯
[00:11:53.000 --> 00:11:56.000]  有一次其中一個有一點稱讚我們
[00:11:56.640 --> 00:11:58.280]  跟我說
[00:11:58.280 --> 00:11:59.880]  為什麼每次都是我約的
[00:11:59.880 --> 00:12:02.080]  為什麼你們不約一下
[00:12:02.080 --> 00:12:03.200]  我們說對不起
[00:12:03.200 --> 00:12:04.920]  我們也盡量去的
[00:12:04.920 --> 00:12:07.920]  不過好像習慣了有人搞就算了
[00:12:07.920 --> 00:12:09.680]  有人約
[00:12:09.680 --> 00:12:10.840]  雖然不是很複雜的事情
[00:12:10.840 --> 00:12:12.480]  不過他說為什麼每次都是我約的
[00:12:12.480 --> 00:12:12.960]  你們
[00:12:12.960 --> 00:12:16.240]  我們就覺得沒什麼心
[00:12:16.240 --> 00:12:17.960]  等他約這樣
[00:12:17.960 --> 00:12:19.280]  雖然不是計價
[00:12:19.280 --> 00:12:20.560]  不過有時候是
[00:12:20.560 --> 00:12:22.640]  你的主動刻意
[00:12:22.640 --> 00:12:23.640]  每個人都忙的
[00:12:23.640 --> 00:12:24.560]  每個人都累的
[00:12:24.560 --> 00:12:27.480]  為什麼他會額外去花心力呢
[00:12:27.480 --> 00:12:28.600]  因為他重視
[00:12:28.600 --> 00:12:31.000]  這個對人也是這樣
[00:12:31.000 --> 00:12:33.440]  對神我們是不是也有重視
[00:12:33.440 --> 00:12:34.280]  額外
[00:12:34.280 --> 00:12:36.680]  或者基本也去親近他
[00:12:36.680 --> 00:12:37.520]  和他相交
[00:12:37.520 --> 00:12:38.600]  或者我們敬拜
[00:12:38.600 --> 00:12:40.720]  有沒有人這些偷走了呢
[00:12:40.720 --> 00:12:44.640]  偷走了這些和陪伴家人的時間
[00:12:44.640 --> 00:12:46.520]  關心朋友的時間
[00:12:46.520 --> 00:12:48.640]  偷走了只是做自己的事情
[00:12:48.640 --> 00:12:50.960]  有時候對自己也好一點
[00:12:50.960 --> 00:12:52.200]  有時候我們無緣無故
[00:12:52.200 --> 00:12:53.920]  偷走了我們休息的時間
[00:12:54.800 --> 00:12:56.680]  可能間接偷走了健康
[00:12:56.680 --> 00:12:58.440]  陪伴人也好
[00:12:58.440 --> 00:13:00.840]  陪伴你的朋友家人
[00:13:00.840 --> 00:13:02.640]  包括自己有時候忙碌
[00:13:02.640 --> 00:13:04.960]  或者轉了去某些位置
[00:13:04.960 --> 00:13:06.440]  是工作還是某些事情
[00:13:06.440 --> 00:13:09.280]  包括偷走了你和神
[00:13:09.280 --> 00:13:10.480]  親近的時間
[00:13:10.480 --> 00:13:11.680]  敬拜的時間
[00:13:11.680 --> 00:13:13.840]  怎樣偷走呢?
[00:13:13.840 --> 00:13:14.760]  有時候我們人在
[00:13:14.760 --> 00:13:15.880]  是不是心在呢?
[00:13:15.880 --> 00:13:17.320]  偷走了侍奉
[00:13:17.320 --> 00:13:18.920]  就是上主給我們恩賜能力
[00:13:18.920 --> 00:13:20.160]  不是滿足自己
[00:13:20.160 --> 00:13:23.400]  你能夠快樂地去侍奉
[00:13:23.560 --> 00:13:25.360]  不要浪費了神給我們
[00:13:25.360 --> 00:13:26.760]  各人不同的恩賜
[00:13:26.760 --> 00:13:31.520]  我記得關於最近早前大家選執事的回應
[00:13:31.520 --> 00:13:34.560]  我記得曾經有兩個執事的對話
[00:13:34.560 --> 00:13:36.360]  他們分享的就是一個
[00:13:36.360 --> 00:13:37.720]  嗯~ 神感動
[00:13:37.720 --> 00:13:39.000]  但是我不知道做不做好
[00:13:39.000 --> 00:13:39.960]  那就做吧
[00:13:39.960 --> 00:13:41.560]  試試看
[00:13:41.560 --> 00:13:44.040]  最多兩年吧
[00:13:44.040 --> 00:13:44.680]  是不是?
[00:13:44.680 --> 00:13:46.000]  另一個就是說
[00:13:46.000 --> 00:13:48.200]  不要很清楚祈禱感動
[00:13:48.200 --> 00:13:50.280]  很謹慎才做決定的
[00:13:50.280 --> 00:13:52.400]  那麼你覺得
[00:13:52.960 --> 00:13:53.880]  誰比較好?
[00:13:53.880 --> 00:13:57.200]  那我不會說誰比較好
[00:13:57.200 --> 00:13:58.080]  其實我想說
[00:13:58.080 --> 00:14:01.840]  因為謹慎的我們欣賞
[00:14:01.840 --> 00:14:03.880]  他很清楚祈禱才回應
[00:14:03.880 --> 00:14:07.880]  但是他有行動去憑信心上
[00:14:07.880 --> 00:14:09.400]  又很爽快
[00:14:09.400 --> 00:14:11.600]  又不會有那麼多拉扯
[00:14:11.600 --> 00:14:12.800]  又欣賞
[00:14:12.800 --> 00:14:15.560]  其實上帝都用不同的方法
[00:14:15.560 --> 00:14:17.320]  和不同的人去說話
[00:14:17.320 --> 00:14:18.240]  不同性加密
[00:14:18.240 --> 00:14:20.640]  最重要有一點共通點
[00:14:21.160 --> 00:14:24.280]  他們用不同方法思考去決定
[00:14:24.280 --> 00:14:25.640]  都是回應的
[00:14:25.640 --> 00:14:29.840]  如果你說很謹慎到最後都是說字不做
[00:14:29.840 --> 00:14:32.280]  還是很爽快到最後又不是做的
[00:14:32.280 --> 00:14:35.480]  當然這個過程我不想簡化了
[00:14:35.480 --> 00:14:36.000]  咦?
[00:14:36.000 --> 00:14:41.120]  究竟我們的思考過程是重視自己還是上帝榮耀呢?
[00:14:41.120 --> 00:14:44.200]  偷竊了上帝榮耀也會的
[00:14:44.200 --> 00:14:45.160]  坐了他的位置
[00:14:45.160 --> 00:14:47.920]  我的決定比上帝有智慧
[00:14:47.920 --> 00:14:49.040]  就自己分析
[00:14:49.040 --> 00:14:51.120]  可能你有好的智慧
[00:14:51.120 --> 00:14:55.760]  但是如果上帝的能力智慧比你更超越
[00:14:55.760 --> 00:14:59.200]  而我們要甚至放下一些我們的經驗、智慧
[00:14:59.200 --> 00:15:00.600]  而去回應
[00:15:00.600 --> 00:15:01.880]  不是做上帝的一份
[00:15:01.880 --> 00:15:03.080]  那位老師
[00:15:03.080 --> 00:15:06.320]  我很欣賞他的神學
[00:15:06.320 --> 00:15:08.600]  各樣的服事都很有恩賜
[00:15:08.600 --> 00:15:14.160]  他回想他年輕讀神學的階段
[00:15:14.160 --> 00:15:15.320]  和一班同學
