
[00:00:00.000 --> 00:00:02.000]  我上一節的聖經
[00:04:59.000 --> 00:05:03.000]  聖經就說到末世有很多人會跌倒
[00:05:03.000 --> 00:05:06.000]  是因為有假先知的出現
[00:05:06.000 --> 00:05:07.000]  這些假先知已經提到
[00:05:07.000 --> 00:05:09.000]  他們迷惑了很多人
[00:05:09.000 --> 00:05:12.000]  《馬太福音》第24章提及
[00:05:12.000 --> 00:05:13.000]  這些假先知
[00:05:13.000 --> 00:05:17.000]  甚至他們可以顯出一些大的神跡
[00:05:17.000 --> 00:05:21.000]  可以做一些神跡出來
[00:05:21.000 --> 00:05:24.000]  所以迷惑了包括了選民
[00:05:24.000 --> 00:05:27.000]  包括了神的兒女們
[00:05:27.000 --> 00:05:30.000]  今天當我們留心我們所身處的社會的時候
[00:05:30.000 --> 00:05:33.000]  其實你會知道
[00:05:33.000 --> 00:05:36.000]  有教會裏面或外面的
[00:05:36.000 --> 00:05:38.000]  很多不同的異端
[00:05:38.000 --> 00:05:41.000]  不同的假先知出現
[00:05:41.000 --> 00:05:43.000]  如果你有機會讀到一些書
[00:05:43.000 --> 00:05:46.000]  講述到今天有的異端
[00:05:46.000 --> 00:05:49.000]  特別在中國內地出現了很多不同的異端
[00:05:49.000 --> 00:05:52.000]  有很多假的聖經的教導
[00:05:52.000 --> 00:05:55.000]  這些異端包括了很多不同的名稱
[00:05:55.000 --> 00:05:56.000]  如果你看的時候
[00:05:56.000 --> 00:05:58.000]  你會發覺那些名稱包括了
[00:05:58.000 --> 00:06:01.000]  我們比較認識的東方閃電
[00:06:01.000 --> 00:06:03.000]  東方閃電是甚麼呢?
[00:06:03.000 --> 00:06:06.000]  他們按照聖經所說
[00:06:06.000 --> 00:06:08.000]  聖經說主耶穌再來的時候
[00:06:08.000 --> 00:06:12.000]  閃電從東方閃到天邊
[00:06:12.000 --> 00:06:15.000]  他們說將來基督降臨的時候
[00:06:15.000 --> 00:06:17.000]  是有東方出現的
[00:06:17.000 --> 00:06:20.000]  所以在東方即是中國
[00:06:20.000 --> 00:06:22.000]  即是河南
[00:06:22.000 --> 00:06:25.000]  有一個女基督出現
[00:06:25.000 --> 00:06:28.000]  你會以為沒有人會相信
[00:06:28.000 --> 00:06:30.000]  但是有些估計
[00:06:30.000 --> 00:06:34.000]  現在中國大陸有大約一百萬人
[00:06:34.000 --> 00:06:37.000]  接受東方閃電
[00:06:37.000 --> 00:06:41.000]  在我們中間也曾經有東方閃電的人士
[00:06:41.000 --> 00:06:44.000]  帶著我們一些弟兄姊妹離開
[00:06:44.000 --> 00:06:47.000]  香港有這些情況
[00:06:47.000 --> 00:06:49.000]  在世界不同地方都有
[00:06:49.000 --> 00:06:52.000]  但是也有其他不同的教導
[00:06:52.000 --> 00:06:54.000]  認為他們先明白聖經
[00:06:54.000 --> 00:06:59.000]  然後引很多的教徒離開神的道
[00:06:59.000 --> 00:07:01.000]  當然也有其他的
[00:07:01.000 --> 00:07:04.000]  他們說這些真是聖經的道理
[00:07:04.000 --> 00:07:06.000]  就是上帝會接納
[00:07:06.000 --> 00:07:11.000]  有真正有愛的夫妻的關係
[00:07:11.000 --> 00:07:15.000]  包括了男和男 女和女
[00:07:15.000 --> 00:07:18.000]  同性的婚姻是神所接納的
[00:07:18.000 --> 00:07:20.000]  因為裏面有真誠的愛
[00:07:20.000 --> 00:07:22.000]  就是出於神的
[00:07:22.000 --> 00:07:26.000]  丁子妹留心了很多不同的假先知
[00:07:26.000 --> 00:07:29.000]  今天在地上作教導
[00:07:29.000 --> 00:07:31.000]  我們要小心分辨
[00:07:31.000 --> 00:07:32.000]  怎樣分辨
[00:07:32.000 --> 00:07:36.000]  聖經說要留心他們的果子
[00:07:36.000 --> 00:07:39.000]  有些時候表面上未必會馬上察覺
[00:07:39.000 --> 00:07:41.000]  但是當你留心的時候
[00:07:41.000 --> 00:07:43.000]  你會發覺如果是壞樹
[00:07:43.000 --> 00:07:47.000]  它會自然會結出壞果子
[00:07:47.000 --> 00:07:49.000]  你會留心到它生命的實況
[00:07:49.000 --> 00:07:51.000]  所以不單單它所說的話
[00:07:51.000 --> 00:07:54.000]  要留意它的生活行為
[00:07:54.000 --> 00:07:58.000]  它的人事是如何
[00:07:58.000 --> 00:08:00.000]  它的品格如何
[00:08:00.000 --> 00:08:02.000]  因為聖經提及
[00:08:02.000 --> 00:08:06.000]  好樹結好果子 壞樹結壞果子
[00:08:06.000 --> 00:08:09.000]  但是同樣當我們想到這些情況的時候
[00:08:09.000 --> 00:08:11.000]  也都反映出一件事情
[00:08:11.000 --> 00:08:15.000]  你和我同樣都要為自己生命警覺住
[00:08:15.000 --> 00:08:18.000]  留心我們自己
[00:08:18.000 --> 00:08:23.000]  不要給自己單是一種外表的敬虔
[00:08:23.000 --> 00:08:27.000]  可能你都會感覺
[00:08:27.000 --> 00:08:31.000]  我每個星期都回教會崇拜
[00:08:31.000 --> 00:08:35.000]  我一定是神喜悅的
[00:08:35.000 --> 00:08:38.000]  沒錯我們敬拜上帝是神給我們恩典
[00:08:38.000 --> 00:08:41.000]  我們感謝我們可以上上敬拜
[00:08:41.000 --> 00:08:43.000]  但是留心不要單因為
[00:08:43.000 --> 00:08:46.000]  有一些外表的敬虔
[00:08:46.000 --> 00:08:51.000]  我們立刻就認為我們就是神所閱立的
[00:08:51.000 --> 00:08:53.000]  反而仍然問一個問題
[00:08:53.000 --> 00:08:56.000]  留心自己生命的品行
[00:08:56.000 --> 00:08:58.000]  留心你所做的事情
[00:08:58.000 --> 00:09:03.000]  是不是真的按照神的吩咐行事
[00:09:03.000 --> 00:09:06.000]  我過去提及一位弟兄的事情
[00:09:06.000 --> 00:09:09.000]  很多年之前我相信
[00:09:09.000 --> 00:09:12.000]  我都可以和大家再分享
[00:09:12.000 --> 00:09:16.000]  這件事情就是很多年之前的一位年長弟兄
[00:09:16.000 --> 00:09:19.000]  這位弟兄走過來和我說
[00:09:19.000 --> 00:09:21.000]  施牧師你為我太太祈禱
[00:09:21.000 --> 00:09:23.000]  她很心硬
[00:09:23.000 --> 00:09:25.000]  很多年我請她信耶穌
[00:09:25.000 --> 00:09:27.000]  她都不肯
[00:09:27.000 --> 00:09:29.000]  經常都指責我
[00:09:29.000 --> 00:09:31.000]  我說是嗎
[00:09:31.000 --> 00:09:33.000]  我為你祈禱
[00:09:33.000 --> 00:09:34.000]  過了一段時間之後
[00:09:34.000 --> 00:09:36.000]  她就說施牧師你來探望我太太
[00:09:36.000 --> 00:09:38.000]  她進了醫院
[00:09:38.000 --> 00:09:40.000]  我說好
[00:09:40.000 --> 00:09:42.000]  我就去探望她
[00:09:42.000 --> 00:09:43.000]  去到的時候
[00:09:43.000 --> 00:09:46.000]  發現原來醫院都是住私家醫院
[00:09:46.000 --> 00:09:48.000]  一個獨立的房間
[00:09:48.000 --> 00:09:51.000]  而且有一個小的騎樓
[00:09:51.000 --> 00:09:53.000]  我進去之後
[00:09:53.000 --> 00:09:55.000]  地方很大
[00:09:55.000 --> 00:09:57.000]  進去的時候
[00:09:57.000 --> 00:09:59.000]  我發覺丈夫一帶我進去之後
[00:09:59.000 --> 00:10:02.000]  他直出到騎樓那裡
[00:10:02.000 --> 00:10:05.000]  然後就跪下祈禱
[00:10:05.000 --> 00:10:09.000]  我說這位弟兄很敬虔
[00:10:09.000 --> 00:10:10.000]  他為我祈禱
[00:10:10.000 --> 00:10:12.000]  不過問題就是
[00:10:12.000 --> 00:10:14.000]  我怎麼辦呢
[00:10:14.000 --> 00:10:16.000]  我進到房間
[00:10:16.000 --> 00:10:17.000]  他出去了
[00:10:17.000 --> 00:10:21.000]  在床上的太太不認識我
[00:10:21.000 --> 00:10:24.000]  我就走過去自我介紹
[00:10:24.000 --> 00:10:29.000]  施牧師先生請我來探望你
[00:10:29.000 --> 00:10:32.000]  為你祈禱
[00:10:32.000 --> 00:10:36.000]  太太開始罵我
[00:10:36.000 --> 00:10:37.000]  一邊罵的時候
[00:10:37.000 --> 00:10:41.000]  我感覺到她真的很抗拒信仰
[00:10:41.000 --> 00:10:43.000]  但當我再小心聽的時候
[00:10:43.000 --> 00:10:45.000]  我的感受完全不同
[00:10:45.000 --> 00:10:48.000]  因為太太一邊罵的時候
[00:10:48.000 --> 00:10:51.000]  她說我結婚這麼多年
[00:10:51.000 --> 00:10:53.000]  她從來沒有關心過我
[00:10:53.000 --> 00:10:55.000]  整天罵我不信耶穌
[00:10:55.000 --> 00:10:59.000]  整天說我進地獄
[00:10:59.000 --> 00:11:02.000]  我進了醫院
[00:11:02.000 --> 00:11:06.000]  她都絕少來探望我
[00:11:06.000 --> 00:11:10.000]  現在找牧師來為我祈禱
[00:11:10.000 --> 00:11:11.000]  一邊聽的時候
[00:11:11.000 --> 00:11:13.000]  我心裏明白
[00:11:13.000 --> 00:11:17.000]  為什麼這位太太不肯信耶穌
[00:11:17.000 --> 00:11:19.000]  甚至她都說
[00:11:19.000 --> 00:11:20.000]  如果像她這樣
[00:11:20.000 --> 00:11:24.000]  我不會信耶穌
[00:11:24.000 --> 00:11:25.000]  我見到這位弟兄
[00:11:25.000 --> 00:11:29.000]  很為太太信主祈禱
[00:11:29.000 --> 00:11:31.000]  但是他在生命裏
[00:11:31.000 --> 00:11:36.000]  沒有真實地愛護過太太
[00:11:36.000 --> 00:11:38.000]  這件事在我心裏很深刻
[00:11:38.000 --> 00:11:40.000]  很多時候我想起
[00:11:40.000 --> 00:11:42.000]  我們容易會用一些
[00:11:42.000 --> 00:11:46.000]  好像宗教的外衣
[00:11:46.000 --> 00:11:47.000]  去讓自己覺得
[00:11:47.000 --> 00:11:51.000]  我真的挺為神的
[00:11:51.000 --> 00:11:53.000]  我絕對不會否認
[00:11:53.000 --> 00:11:57.000]  我們外在有那種表現是重要的
[00:11:57.000 --> 00:11:59.000]  配合著你的內心
[00:11:59.000 --> 00:12:00.000]  但如果單是有外表
[00:12:00.000 --> 00:12:04.000]  而裏面沒有真實聽從上帝
[00:12:04.000 --> 00:12:07.000]  這些外表是虛假的
[00:12:07.000 --> 00:12:08.000]  聖經特別強調
[00:12:08.000 --> 00:12:11.000]  一直在說不結好果子
[00:12:11.000 --> 00:12:12.000]  在聖經裏面提到
[00:12:12.000 --> 00:12:14.000]  就是要陷下來
[00:12:14.000 --> 00:12:19.000]  意味著他們會被神所審判
[00:12:19.000 --> 00:12:21.000]  神是知道人的實況
[00:12:21.000 --> 00:12:23.000]  人的內心
[00:12:23.000 --> 00:12:24.000]  所以聖經就說
[00:12:24.000 --> 00:12:26.000]  不是真實結好果子
[00:12:26.000 --> 00:12:28.000]  而是要陷下來
[00:12:28.000 --> 00:12:31.000]  雕在外面
[00:12:31.000 --> 00:12:34.000]  頂尖我們都這樣去勉勵自己
[00:12:34.000 --> 00:12:35.000]  我們信主
[00:12:35.000 --> 00:12:38.000]  是真實地信主
[00:12:38.000 --> 00:12:40.000]  是真正以主為主
[00:12:40.000 --> 00:12:43.000]  是真正聽從祂的話
[00:12:43.000 --> 00:12:44.000]  行在生活當中
[00:12:44.000 --> 00:12:47.000]  你才是真正信主
[00:12:47.000 --> 00:12:48.000]  再下去的時候
[00:12:48.000 --> 00:12:49.000]  聖經就提到
[00:12:49.000 --> 00:12:52.000]  有些人不單止他們有行為
[00:12:52.000 --> 00:12:56.000]  甚至有些很偉大的侍奉
[00:12:56.000 --> 00:12:57.000]  但聖經說
[00:12:57.000 --> 00:13:00.000]  這些只是一些模仿的外表的敬虔
[00:13:00.000 --> 00:13:03.000]  仍然不是神所接納的
[00:13:03.000 --> 00:13:04.000]  二十一節你再讀的時候
[00:13:04.000 --> 00:13:05.000]  聖經就說
[00:13:05.000 --> 00:13:06.000]  有些人就跟主說
[00:13:06.000 --> 00:13:07.000]  主啊 主啊
[00:13:07.000 --> 00:13:10.000]  我是奉祢的名來到港島
[00:13:10.000 --> 00:13:12.000]  奉祢的名趕鬼
[00:13:12.000 --> 00:13:15.000]  奉祢的名做過很多神蹟
[00:13:15.000 --> 00:13:17.000]  一講到港島的時候
[00:13:17.000 --> 00:13:21.000]  我自己都特別留意
[00:13:21.000 --> 00:13:22.000]  聖經提到有些人
[00:13:22.000 --> 00:13:23.000]  他們會跟主說
[00:13:23.000 --> 00:13:24.000]  主啊 主啊
[00:13:24.000 --> 00:13:28.000]  一路很有感情地告訴主
[00:13:28.000 --> 00:13:29.000]  我們是屬於祢的
[00:13:29.000 --> 00:13:31.000]  稱祢為主
[00:13:31.000 --> 00:13:32.000]  但聖經說到
[00:13:32.000 --> 00:13:35.000]  不是每一個人這樣說
[00:13:35.000 --> 00:13:38.000]  有些人當他這樣說的時候
[00:13:38.000 --> 00:13:39.000]  是神接納的
[00:13:39.000 --> 00:13:42.000]  但不是每一個都被接納
[00:13:42.000 --> 00:13:43.000]  為什麼呢?
[00:13:43.000 --> 00:13:44.000]  聖經就說
[00:13:44.000 --> 00:13:48.000]  如果你留心聖經在二十一節中間
[00:13:48.000 --> 00:13:51.000]  不是每一個人都能夠進天國
[00:13:51.000 --> 00:13:59.000]  唯有進行我天父旨意的人才能進去
[00:13:59.000 --> 00:14:03.000]  唯有當他真正進行神的話
[00:14:03.000 --> 00:14:06.000]  才能進到天國
[00:14:06.000 --> 00:14:10.000]  一個真誠承認耶穌基督是主的人
[00:14:10.000 --> 00:14:15.000]  他會在生活上進行主的吩咐
[00:14:15.000 --> 00:14:19.000]  否則只是虛話
[00:14:19.000 --> 00:14:22.000]  不是真實的
[00:14:22.000 --> 00:14:24.000]  或者有時候我們都會覺得
[00:14:24.000 --> 00:14:26.000]  我們信耶穌神改變我們的生命
[00:14:26.000 --> 00:14:29.000]  這個生命既然是新生命
[00:14:29.000 --> 00:14:31.000]  自然就會結出新的果子
[00:14:31.000 --> 00:14:33.000]  有新的言行
[00:14:33.000 --> 00:14:35.000]  對的
[00:14:35.000 --> 00:14:39.000]  新的生命帶來了新的生活言行
[00:14:39.000 --> 00:14:41.000]  但很多時候你會發覺
[00:14:41.000 --> 00:14:42.000]  不一定是這樣
[00:14:42.000 --> 00:14:46.000]  因為你會發覺生活有很多不同的困擾
[00:14:46.000 --> 00:14:48.000]  或者聖經所說的荊棘
[00:14:48.000 --> 00:14:51.000]  攔阻著果子不能夠結出來
[00:14:51.000 --> 00:14:53.000]  又或者心轉向了其他
[00:14:53.000 --> 00:14:55.000]  以致被其他事情吸引
[00:14:55.000 --> 00:14:59.000]  不再能夠真正按這個生命
[00:14:59.000 --> 00:15:02.000]  來活出那種行為
[00:15:02.000 --> 00:15:06.000]  仍然是需要有一種有意識
[00:15:06.000 --> 00:15:09.000]  警覺著的來進行
[00:15:09.000 --> 00:15:11.000]  才能夠行出來
[00:15:11.000 --> 00:15:13.000]  甚至有時候聖經講述到
[00:15:13.000 --> 00:15:16.000]  好像做了一些很偉大的侍奉
[00:15:16.000 --> 00:15:20.000]  趕鬼或者行神蹟等等
[00:15:20.000 --> 00:15:22.000]  你會發覺這些情況
[00:15:22.000 --> 00:15:24.000]  可以是奉主的名
[00:15:24.000 --> 00:15:27.000]  但可能只不過當這句說話
[00:15:27.000 --> 00:15:31.000]  是一個屬靈的工程式
[00:15:31.000 --> 00:15:33.000]  如果大家想分析聖經在
[00:15:33.000 --> 00:15:35.000]  《哲學傳記》十九章
[00:15:35.000 --> 00:15:37.000]  那件事情你會記得
[00:15:37.000 --> 00:15:39.000]  就是當時有一些猶太人
[00:15:39.000 --> 00:15:40.000]  他們會趕鬼
[00:15:40.000 --> 00:15:42.000]  但是他們唸咒語趕鬼
[00:15:42.000 --> 00:15:44.000]  以鬼趕鬼
[00:15:44.000 --> 00:15:46.000]  但後來看到保羅來到
[00:15:46.000 --> 00:15:47.000]  竟然大有能力
[00:15:47.000 --> 00:15:49.000]  趕走很多污鬼
[00:15:49.000 --> 00:15:50.000]  他們就很羨慕
[00:15:50.000 --> 00:15:52.000]  因此用保羅的方式
[00:15:52.000 --> 00:15:54.000]  面對一些被鬼附的人的時候
[00:15:54.000 --> 00:15:56.000]  當時聖經就說
[00:15:56.000 --> 00:15:57.000]  這些人怎麼說呢?
[00:15:57.000 --> 00:16:01.000]  他說:我奉保羅所傳的耶穌基督的名
[00:16:01.000 --> 00:16:04.000]  吩咐你們走
[00:16:04.000 --> 00:16:07.000]  他們完全不認識
[00:16:07.000 --> 00:16:09.000]  當時鬼就回答
[00:16:09.000 --> 00:16:11.000]  耶穌我認識
[00:16:11.000 --> 00:16:13.000]  保羅我也認識
[00:16:13.000 --> 00:16:16.000]  你們是誰?
[00:16:16.000 --> 00:16:18.000]  鬼就跳在他們身上
[00:16:18.000 --> 00:16:20.000]  反而相愛他們
[00:16:20.000 --> 00:16:25.000]  有些人當他用了一種屬靈的方法
[00:16:25.000 --> 00:16:27.000]  作為一種方程式
[00:16:27.000 --> 00:16:31.000]  但其實不是真正和主有關係
[00:16:31.000 --> 00:16:34.000]  這些工作不是主所接納的
[00:16:34.000 --> 00:16:36.000]  沒錯,有些時候有發覺
[00:16:36.000 --> 00:16:38.000]  甚至一些惡人
[00:16:38.000 --> 00:16:40.000]  好像他們手上所做的事
[00:16:40.000 --> 00:16:45.000]  都是真正有神跡性的一種果效
[00:16:45.000 --> 00:16:47.000]  我們不太完全了解
[00:16:47.000 --> 00:16:51.000]  為什麼神有些時候都竟然用這些人
[00:16:51.000 --> 00:16:54.000]  但當我們回想聖經的事事記的時候
[00:16:54.000 --> 00:16:55.000]  大家都會記得
[00:16:55.000 --> 00:16:57.000]  事事記裏面的情況是
[00:16:57.000 --> 00:16:59.000]  神興起事事
[00:16:59.000 --> 00:17:01.000]  釋放已釋人
[00:17:01.000 --> 00:17:03.000]  脫離很多的敵人
[00:17:03.000 --> 00:17:05.000]  但這些事事你小心讀的時候
[00:17:05.000 --> 00:17:08.000]  很多是有生命問題
[00:17:08.000 --> 00:17:10.000]  敗壞性格的人
[00:17:10.000 --> 00:17:14.000]  但神在當時仍然用他們
[00:17:14.000 --> 00:17:16.000]  但當我們這樣了解的時候
[00:17:16.000 --> 00:17:18.000]  我們更加警覺
[00:17:18.000 --> 00:17:22.000]  不因為我們做了什麼偉大的事情
[00:17:22.000 --> 00:17:29.000]  我們因此就認為自己不需要聽從神的話
[00:17:29.000 --> 00:17:34.000]  認為可以因此不需要理會
[00:17:34.000 --> 00:17:39.000]  我記得一位我知道的傳道人
[00:17:39.000 --> 00:17:44.000]  這位傳道人很明顯他陷入了很多的罪
[00:17:44.000 --> 00:17:49.000]  但他的教會有很大的發展
[00:17:49.000 --> 00:17:51.000]  有一次他跟人說
[00:17:51.000 --> 00:17:54.000]  他說:沒有問題
[00:17:54.000 --> 00:17:56.000]  神那麼大祝福我
[00:17:56.000 --> 00:18:01.000]  祂接納我所做的
[00:18:01.000 --> 00:18:04.000]  我們明白有時候用一種外在的成果
[00:18:04.000 --> 00:18:08.000]  來去分析自己裏面的情形
[00:18:08.000 --> 00:18:11.000]  而沒有去真實面對自己的狀況
[00:18:11.000 --> 00:18:14.000]  因此歸根究底仍然是問一個問題
[00:18:14.000 --> 00:18:18.000]  就是我是否真的遵從神的旨意
[00:18:18.000 --> 00:18:23.000]  我是否在生活上按照神給我們的道德上的吩咐
[00:18:23.000 --> 00:18:27.000]  行為上的吩咐來行出來
[00:18:27.000 --> 00:18:30.000]  這仍然是最核心我們要問的問題
[00:18:30.000 --> 00:18:32.000]  聖經裏面說:如果不是這樣
[00:18:32.000 --> 00:18:37.000]  你們這些作惡的人離開我
[00:18:37.000 --> 00:18:39.000]  二十三節就講述到
[00:18:39.000 --> 00:18:40.000]  聖經裏面講述
[00:18:40.000 --> 00:18:45.000]  其實神跟他們之間的關係是沒有關係的
[00:18:45.000 --> 00:18:50.000]  是神在當中要他們離開的
[00:18:50.000 --> 00:18:51.000]  我們再讀的時候
[00:18:51.000 --> 00:18:53.000]  我們再讀的時候 下一節到最後的一段小段
[00:18:53.000 --> 00:18:57.000]  是我們今個月的金句所講及的
[00:18:57.000 --> 00:19:02.000]  最重要的仍然是見機在盤石上
[00:19:02.000 --> 00:19:04.000]  這段經文你自己讀的時候
[00:19:04.000 --> 00:19:07.000]  都會留意到聖經裏面講到兩種人
[00:19:07.000 --> 00:19:10.000]  一種是聰明人 一種是愚蠢的人
[00:19:10.000 --> 00:19:12.000]  聰明人的特徵是甚麼呢?
[00:19:12.000 --> 00:19:14.000]  很直接 很清楚
[00:19:14.000 --> 00:19:19.000]  聖經裏面講到聽見有進行的人就是聰明的
[00:19:19.000 --> 00:19:22.000]  聽見卻不進行的人就是愚蠢的
[00:19:22.000 --> 00:19:24.000]  但你怎樣做呢?
[00:19:24.000 --> 00:19:28.000]  聖經說將你的房屋建在盤石上
[00:19:28.000 --> 00:19:30.000]  這個盤石的意思其實是說
[00:19:30.000 --> 00:19:34.000]  你是需要來到不斷的付代價去刮地
[00:19:34.000 --> 00:19:37.000]  所以在聖經《路加福音》第六章
