
[00:00:00.000 --> 00:00:04.160]  我們今天一起再打開聖經其中的哥羅西書
[00:05:15.240 --> 00:05:17.720]  而聖經在很多其他地方提及
[00:05:17.720 --> 00:05:18.960]  因為你的信
[00:05:18.960 --> 00:05:20.760]  基督住在你的心裡面
[00:05:20.760 --> 00:05:23.240]  叫你的愛心有根有機
[00:05:23.240 --> 00:05:25.640]  也意味著你能夠愛人
[00:05:25.640 --> 00:05:27.520]  你能夠活出不同的生命
[00:05:27.520 --> 00:05:29.760]  是因為你裡面有神
[00:05:29.760 --> 00:05:33.360]  聖經說這個奧秘今天顯明出來
[00:05:33.360 --> 00:05:36.600]  人可以得著耶穌基督
[00:05:36.600 --> 00:05:39.160]  而得著耶穌基督之後
[00:05:39.160 --> 00:05:41.400]  成為了我們榮耀的盼望
[00:05:41.400 --> 00:05:43.200]  因為基督給我們允許
[00:05:43.200 --> 00:05:44.440]  不單止今生
[00:05:44.440 --> 00:05:47.920]  更加是永遠榮耀的盼望
[00:05:47.920 --> 00:05:50.720]  而聖經說因為你有盼望
[00:05:50.720 --> 00:05:54.320]  你今天就可以平安地面對
[00:05:54.320 --> 00:05:56.800]  你一切的挑戰和困難
[00:05:56.800 --> 00:05:58.840]  因為你知道中國如何
[00:05:58.840 --> 00:06:01.720]  因此你有力量面對今天
[00:06:01.720 --> 00:06:04.120]  聖經在說這個奧秘的時候
[00:06:04.120 --> 00:06:06.160]  這個奧秘再進一步講述到
[00:06:06.160 --> 00:06:08.160]  你在耶穌基督的面前
[00:06:08.160 --> 00:06:10.640]  是得著一切的豐盛
[00:06:10.640 --> 00:06:11.880]  大家你再讀下去
[00:06:11.880 --> 00:06:13.080]  下面的經文
[00:06:13.080 --> 00:06:19.080]  在聖經的下面第二章第九節
[00:06:19.080 --> 00:06:25.600]  「因為神本性的一切的豐盛
[00:06:25.600 --> 00:06:29.640]  都有形有體地住在基督裡面
[00:06:29.640 --> 00:06:34.080]  你們也是在祂裡面得了豐盛」
[00:06:34.080 --> 00:06:36.920]  聖經描述一切的豐盛
[00:06:36.920 --> 00:06:38.920]  蘊藏在耶穌基督裡面
[00:06:40.640 --> 00:06:42.640]  有些時候可能大家有機會
[00:06:42.640 --> 00:06:44.640]  去到不同的地方旅遊
[00:06:44.640 --> 00:06:45.640]  我有一次記得
[00:06:45.640 --> 00:06:47.640]  去到一個地區
[00:06:47.640 --> 00:06:49.640]  一個國家的歷史博物館
[00:06:49.640 --> 00:06:52.360]  進去的時候四處看
[00:06:52.360 --> 00:06:55.360]  不同年代很多的發明
[00:06:55.360 --> 00:06:57.360]  很多的當時人
[00:06:57.360 --> 00:06:58.720]  很有智慧
[00:06:58.720 --> 00:07:00.720]  去有不同的新的發展
[00:07:00.720 --> 00:07:04.640]  也有很多很寶貴的藝術品
[00:07:04.640 --> 00:07:06.640]  一邊陳列一邊看
[00:07:06.640 --> 00:07:10.040]  突然間感覺人真的很厲害
[00:07:10.640 --> 00:07:11.640]  很有智慧
[00:07:11.640 --> 00:07:15.840]  是可以有這麼多很重要的歷史發展
[00:07:15.840 --> 00:07:17.800]  突然間想到的時候
[00:07:17.800 --> 00:07:18.800]  立刻就想到
[00:07:18.800 --> 00:07:20.800]  我們最近在聖經所說
[00:07:20.800 --> 00:07:22.800]  希伯來書提及
[00:07:22.800 --> 00:07:24.800]  我們看到房屋很尊榮
[00:07:24.800 --> 00:07:28.800]  建築得很華麗很宏偉
[00:07:28.800 --> 00:07:31.800]  但是一切都有人建造
[00:07:31.800 --> 00:07:34.800]  但是建造一切的背後
[00:07:34.800 --> 00:07:35.800]  是神
[00:07:35.800 --> 00:07:37.800]  是最終的建造者
[00:07:38.800 --> 00:07:40.800]  配得更高的尊榮
[00:07:40.800 --> 00:07:41.800]  更大的榮耀
[00:07:41.800 --> 00:07:45.800]  當你看到這個世界各方面的事情的時候
[00:07:45.800 --> 00:07:46.800]  聖經告訴你
[00:07:46.800 --> 00:07:50.800]  一切的智慧和豐富藏在基督裡面
[00:07:50.800 --> 00:07:52.800]  而當人領受基督之後
[00:07:52.800 --> 00:07:55.800]  就領受一切的豐盛和智慧
[00:07:55.800 --> 00:07:57.800]  而聖經就說
[00:07:57.800 --> 00:08:01.800]  我們在祂裡面得了豐盛
[00:08:01.800 --> 00:08:02.800]  或者說
[00:08:02.800 --> 00:08:05.800]  在祂裡面成為了完全
[00:08:06.800 --> 00:08:07.800]  各位弟兄姊妹
[00:08:07.800 --> 00:08:09.800]  聖經裡面簡單的說話
[00:08:09.800 --> 00:08:12.800]  但是正正是很清楚地讓我們知道
[00:08:12.800 --> 00:08:14.800]  耶穌基督正是這些一切一切
[00:08:14.800 --> 00:08:17.800]  因為豐盛的源頭
[00:08:17.800 --> 00:08:18.800]  你得到的時候
[00:08:18.800 --> 00:08:21.800]  是一個極大的恩典
[00:08:21.800 --> 00:08:22.800]  當保羅一直說
[00:08:22.800 --> 00:08:24.800]  順著耶穌基督的豐富
[00:08:24.800 --> 00:08:26.800]  祂的寶貴的時候
[00:08:26.800 --> 00:08:27.800]  他特別提醒弟兄姊妹
[00:08:27.800 --> 00:08:28.800]  弟兄姊妹小心
[00:08:28.800 --> 00:08:30.800]  當你信主之後
[00:08:30.800 --> 00:08:33.800]  你要留心繼續在主的裡面來盡心
[00:08:33.800 --> 00:08:34.800]  你也要留心
[00:08:34.800 --> 00:08:38.800]  不要讓別人將你從基督裡面擄掠走
[00:08:38.800 --> 00:08:41.800]  大家再留意下第二章第六節
[00:08:41.800 --> 00:08:45.800]  聖經就提到
[00:08:45.800 --> 00:08:47.800]  你接受了主耶穌基督為主
[00:08:47.800 --> 00:08:50.800]  就當在祂裡面行事為人
[00:08:50.800 --> 00:08:53.800]  在基督裡面行事為人
[00:08:53.800 --> 00:08:55.800]  然後按照所領受的教導
[00:08:55.800 --> 00:08:58.800]  在祂裡面紮根建造
[00:08:58.800 --> 00:09:00.800]  以致你的信仰堅固
[00:09:00.800 --> 00:09:02.800]  滿有感謝的心
[00:09:02.800 --> 00:09:04.800]  但同時你也要謹慎
[00:09:04.800 --> 00:09:06.800]  免得有人不照著基督
[00:09:06.800 --> 00:09:08.800]  大家留心地說
[00:09:08.800 --> 00:09:09.800]  是不照著基督
[00:09:09.800 --> 00:09:11.800]  而是照著很多人的傳統
[00:09:11.800 --> 00:09:13.800]  世俗的言論
[00:09:13.800 --> 00:09:16.800]  或者一些欺騙人的哲學空談
[00:09:16.800 --> 00:09:20.800]  將你們擄去
[00:09:20.800 --> 00:09:22.800]  今天這個世代
[00:09:22.800 --> 00:09:24.800]  有很多不同的
[00:09:24.800 --> 00:09:27.800]  很多虛假的哲理
[00:09:27.800 --> 00:09:31.800]  它會將你從基督擄走
[00:09:31.800 --> 00:09:33.800]  今天你會聽見
[00:09:33.800 --> 00:09:34.800]  有很多不同的異端
[00:09:34.800 --> 00:09:37.800]  很多不同的別異的宗教
[00:09:37.800 --> 00:09:40.800]  它也會講到很多不同的道理
[00:09:40.800 --> 00:09:42.800]  甚至表達對耶穌的尊重
[00:09:42.800 --> 00:09:47.800]  但你發覺一切一切的言論
[00:09:47.800 --> 00:09:48.800]  有一個共通點
[00:09:48.800 --> 00:09:50.800]  這個共通點是什麼呢
[00:09:50.800 --> 00:09:53.800]  就是否定耶穌基督是神
[00:09:53.800 --> 00:09:56.800]  就是將耶穌基督
[00:09:56.800 --> 00:09:57.800]  祂的重要
[00:09:57.800 --> 00:09:58.800]  祂的價值
[00:09:58.800 --> 00:10:00.800]  將它變成相對化
[00:10:00.800 --> 00:10:01.800]  祂重要
[00:10:01.800 --> 00:10:03.800]  但不是最重要
[00:10:03.800 --> 00:10:05.800]  今天大家知道
[00:10:05.800 --> 00:10:06.800]  在整個世界
[00:10:06.800 --> 00:10:08.800]  有很多穆斯林
[00:10:08.800 --> 00:10:10.800]  伊斯蘭教的發展
[00:10:10.800 --> 00:10:12.800]  伊斯蘭教告訴你
[00:10:12.800 --> 00:10:14.800]  沒錯我們尊重耶穌
[00:10:14.800 --> 00:10:17.800]  但耶穌只是一位先知
[00:10:17.800 --> 00:10:19.800]  祂絕對不是神
[00:10:19.800 --> 00:10:21.800]  更加不是神的兒子
[00:10:21.800 --> 00:10:24.800]  有很多不同的言論告訴你
[00:10:24.800 --> 00:10:26.800]  你可以接受因為耶穌是一位偉大人物
[00:10:26.800 --> 00:10:28.800]  但祂不是神
[00:10:28.800 --> 00:10:30.800]  出於惡者的
[00:10:30.800 --> 00:10:33.800]  很多不同的虛假的教導
[00:10:33.800 --> 00:10:37.800]  目的是要將你從耶穌基督拉出來
[00:10:37.800 --> 00:10:39.800]  或者叫你的心裡面
[00:10:39.800 --> 00:10:43.800]  將基督的位置放在很低很低的位置
[00:10:43.800 --> 00:10:45.800]  最近我看一篇文章
[00:10:45.800 --> 00:10:47.800]  講到英國的情況
[00:10:47.800 --> 00:10:49.800]  這篇文章中文寫說
[00:10:49.800 --> 00:10:53.800]  他說「被擄的英國人」
[00:10:53.800 --> 00:10:55.800]  因為很多不同的世俗的觀念
[00:10:55.800 --> 00:10:57.800]  和很多不同宗教的觀念
[00:10:57.800 --> 00:10:59.800]  將很多基督徒
[00:10:59.800 --> 00:11:02.800]  因為英國早年是極多的基督徒
[00:11:02.800 --> 00:11:04.800]  將基督徒的心擄掠了
[00:11:04.800 --> 00:11:07.800]  他們已經轉來不再願意去教會
[00:11:07.800 --> 00:11:09.800]  不再願意接受耶穌基督
[00:11:09.800 --> 00:11:12.800]  因此如果你留意到
[00:11:12.800 --> 00:11:14.800]  今天英國很多的中學
[00:11:14.800 --> 00:11:17.800]  很多學校已經有一個規定
[00:11:17.800 --> 00:11:19.800]  明文規定不可以
[00:11:19.800 --> 00:11:21.800]  老師是教學生
[00:11:21.800 --> 00:11:23.800]  奉耶穌的名祈禱
[00:11:23.800 --> 00:11:26.800]  你不要以為只是中國內地有這樣的情況
[00:11:26.800 --> 00:11:31.800]  在過去大概三十年的時間裏
[00:11:31.800 --> 00:11:36.800]  在英國成功會轄下的教會
[00:11:36.800 --> 00:11:41.800]  最少有1500間教會已經關閉了
[00:11:41.800 --> 00:11:43.800]  但同時在英國裏面
[00:11:43.800 --> 00:11:49.800]  現今有超過1000間的伊斯蘭寺不斷興起
[00:11:49.800 --> 00:11:52.800]  因此這篇文章就說
[00:11:52.800 --> 00:11:56.800]  基督徒被擄掠了
[00:11:56.800 --> 00:11:58.800]  其實今天我們很多時候
[00:11:58.800 --> 00:12:01.800]  這段時間都講很多中國內地教會的情況
[00:12:01.800 --> 00:12:03.800]  可能在早上
[00:12:03.800 --> 00:12:05.800]  一些基督徒起身的時候
[00:12:05.800 --> 00:12:09.800]  他們很想能夠去教會崇拜
[00:12:09.800 --> 00:12:11.800]  但不知道去哪裏
[00:12:11.800 --> 00:12:14.800]  因為他們的教會已經被取締了
[00:12:14.800 --> 00:12:16.800]  被關閉了
[00:12:16.800 --> 00:12:18.800]  但他們很多弟兄姊妹
[00:12:18.800 --> 00:12:19.800]  我們聽到消息
[00:12:19.800 --> 00:12:24.800]  他們會有幾個人在家庭裏面崇拜
[00:12:24.800 --> 00:12:26.800]  真的家庭崇拜
[00:12:26.800 --> 00:12:28.800]  他們在家庭崇拜當中
[00:12:28.800 --> 00:12:29.800]  他們很齊敬拜上帝
[00:12:29.800 --> 00:12:31.800]  但突然間他們發現
[00:12:31.800 --> 00:12:33.800]  沒有人幫他們講解聖經
[00:12:33.800 --> 00:12:39.800]  我們怎樣能夠繼續明白神的道
[00:12:39.800 --> 00:12:42.800]  但發覺他們自己沒有裝備
[00:12:42.800 --> 00:12:45.800]  亦沒有人能夠幫助他們
[00:12:45.800 --> 00:12:48.800]  當你看到今天很多不同的情況的時候
[00:12:48.800 --> 00:12:52.800]  你會發覺今天一個很大的需要就是
[00:12:52.800 --> 00:12:55.800]  有人能夠認識耶穌基督的真理
[00:12:55.800 --> 00:12:58.800]  又能夠可以傳揚真理
[00:12:58.800 --> 00:13:00.800]  教導真理
[00:13:00.800 --> 00:13:03.800]  因為人幾時被擄掠離開基督的時候
[00:13:03.800 --> 00:13:07.800]  就是從豐盛的源頭切斷了
[00:13:07.800 --> 00:13:09.800]  因為你記得剛才所講
[00:13:09.800 --> 00:13:10.800]  這個奧秘
[00:13:10.800 --> 00:13:14.800]  基督在我們裏面成為了榮耀的盼望
[00:13:14.800 --> 00:13:17.800]  幾時我們離開了基督
[00:13:17.800 --> 00:13:22.800]  我們就從豐盛的源頭切斷了
[00:13:22.800 --> 00:13:25.800]  今天需要有人毀身
[00:13:25.800 --> 00:13:27.800]  來教導真理
[00:13:27.800 --> 00:13:29.800]  傳揚真理
[00:13:29.800 --> 00:13:31.800]  因此保羅就說
[00:13:31.800 --> 00:13:33.800]  我要竭盡我所能
[00:13:33.800 --> 00:13:34.800]  要做這件事情
[00:13:34.800 --> 00:13:36.800]  所以你回到前面第一章
[00:13:36.800 --> 00:13:37.800]  最後一節
[00:13:37.800 --> 00:13:39.800]  第二十九節
[00:13:39.800 --> 00:13:40.800]  二十八節
[00:13:40.800 --> 00:13:42.800]  二十九節
[00:13:42.800 --> 00:13:44.800]  保羅就說我們傳揚他
[00:13:44.800 --> 00:13:46.800]  是用各樣的智慧
[00:13:46.800 --> 00:13:47.800]  勸戒各人
[00:13:47.800 --> 00:13:48.800]  教導各人
[00:13:48.800 --> 00:13:52.800]  唯有使各人在基督裏得到完全
[00:13:52.800 --> 00:13:54.800]  要去勸戒
[00:13:54.800 --> 00:13:55.800]  叫人離開罪惡
[00:13:55.800 --> 00:13:56.800]  要去教導
[00:13:56.800 --> 00:13:59.800]  叫人明白耶穌基督是我們的盼望
[00:13:59.800 --> 00:14:02.800]  讓人在基督裏得到完全
[00:14:02.800 --> 00:14:03.800]  然後他說
[00:14:03.800 --> 00:14:06.800]  我又唯有這事勞苦
[00:14:06.800 --> 00:14:07.800]  去付上代價
[00:14:07.800 --> 00:14:12.800]  按著他用大能在我心中運行的動力
[00:14:12.800 --> 00:14:13.800]  沒錯
[00:14:13.800 --> 00:14:15.800]  嚴格來說不是自己
[00:14:15.800 --> 00:14:18.800]  是神已經將能力賜給他的兒女
[00:14:18.800 --> 00:14:20.800]  領受那種大能
[00:14:20.800 --> 00:14:21.800]  但是他仍然說
[00:14:21.800 --> 00:14:24.800]  我要竭力去奮鬥
[00:14:24.800 --> 00:14:26.800]  我要能夠叫人
[00:14:26.800 --> 00:14:29.800]  到主的面前得到完全
[00:14:29.800 --> 00:14:31.800]  是他一生的目標
[00:14:31.800 --> 00:14:34.800]  盡心盡力所做的事情
[00:14:34.800 --> 00:14:35.800]  各位頂智媒體
[00:14:35.800 --> 00:14:38.800]  我相信今天仍然有很多很多人
[00:14:38.800 --> 00:14:40.800]  被主所呼召
[00:14:40.800 --> 00:14:41.800]  用不同的方式
[00:14:41.800 --> 00:14:44.800]  來向人去教導福音
[00:14:44.800 --> 00:14:46.800]  教導奧秘
[00:14:46.800 --> 00:14:49.800]  就是耶穌基督的奧秘
[00:14:49.800 --> 00:14:51.800]  我剛剛早前和一位姐妹聊天
[00:14:51.800 --> 00:14:54.800]  這位姐妹是一位做律師的姐妹
[00:14:54.800 --> 00:14:57.800]  很多年在職場工作很成功
[00:14:57.800 --> 00:15:00.800]  她告訴我們她如何信主
[00:15:00.800 --> 00:15:03.800]  她說其實我是很後期才信主
[00:15:03.800 --> 00:15:08.800]  她說有一位朋友也是律師
[00:15:08.800 --> 00:15:10.800]  他很早就放下他的工作
[00:15:10.800 --> 00:15:12.800]  但是他做一件事情
[00:15:12.800 --> 00:15:14.800]  他到處找律師朋友
[00:15:14.800 --> 00:15:17.800]  和他們分享耶穌基督的事情
[00:15:17.800 --> 00:15:20.800]  然後有一次這位姐妹就和他說
[00:15:20.800 --> 00:15:23.800]  不如我跟你一起查聖經
[00:15:23.800 --> 00:15:26.800]  認識一下聖經裡面所說的耶穌
[00:15:26.800 --> 00:15:28.800]  這位朋友就接受
[00:15:28.800 --> 00:15:30.800]  但是他說我很忙
[00:15:30.800 --> 00:15:32.800]  我沒有機會到處去你們教會
[00:15:32.800 --> 00:15:33.800]  他說不要緊
[00:15:33.800 --> 00:15:34.800]  我來你辦公室
[00:15:34.800 --> 00:15:37.800]  找一點時間就可以一起查聖經
[00:15:37.800 --> 00:15:39.800]  因此這位姐妹
[00:15:39.800 --> 00:15:42.800]  就定期去她的辦公室
[00:15:42.800 --> 00:15:44.800]  一路幫她查聖經
[00:15:44.800 --> 00:15:46.800]  然後她就一步步認識
[00:15:46.800 --> 00:15:48.800]  後來她信了主
[00:15:48.800 --> 00:15:50.800]  當我見到這位姐妹的時候
[00:15:50.800 --> 00:15:52.800]  感受到她的信仰是很穩固
[00:15:52.800 --> 00:15:55.800]  而我明白是因為她經過一段長時間
[00:15:55.800 --> 00:15:56.800]  信主之後
[00:15:56.800 --> 00:16:00.800]  這位姐妹繼續幫助她認識聖經
[00:16:00.800 --> 00:16:01.800]  然後她告訴我
[00:16:01.800 --> 00:16:04.800]  其實後來知道這位姐妹
[00:16:04.800 --> 00:16:06.800]  她放棄了律師的工作
[00:16:06.800 --> 00:16:08.800]  當然有很多其他原因
[00:16:08.800 --> 00:16:10.800]  但是其中一個很重要
[00:16:10.800 --> 00:16:12.800]  她自己很想有更多的空間
[00:16:12.800 --> 00:16:17.800]  她在幫助很多律師朋友
[00:16:17.800 --> 00:16:19.800]  來認識耶穌
[00:16:19.800 --> 00:16:22.800]  然後重要的是讓他們讀聖經
[00:16:22.800 --> 00:16:26.800]  認識聖經裡面關於主耶穌的真理
[00:16:26.800 --> 00:16:29.800]  當我聽這位姐妹說這件事情的時候
[00:16:29.800 --> 00:16:31.800]  我突然想起另一件事情
[00:16:31.800 --> 00:16:33.800]  大家可能記得我提及過
[00:16:33.800 --> 00:16:35.800]  在很多年前在中國內地
[00:16:35.800 --> 00:16:41.800]  一對夫婦進入中國工作
[00:16:41.800 --> 00:16:43.800]  當時是1950年代
[00:16:43.800 --> 00:16:46.800]  大家知道中國政治有很多變化
[00:16:46.800 --> 00:16:49.800]  在那段時間這對夫婦在海外生活
[00:16:49.800 --> 00:16:51.800]  但是他們很想回到自己的祖國
[00:16:51.800 --> 00:16:53.800]  能夠有所貢獻
[00:16:53.800 --> 00:16:55.800]  太太是一位傳道人
[00:16:55.800 --> 00:16:57.800]  丈夫是一位工程師
[00:16:57.800 --> 00:17:01.800]  他們回到中國很想能夠服務中國
[00:17:01.800 --> 00:17:04.800]  去到的時候面對很多很多的困難
[00:17:04.800 --> 00:17:05.800]  甚至是逼迫
[00:17:05.800 --> 00:17:09.800]  因此這位姐妹後來就去世了
[00:17:09.800 --> 00:17:12.800]  她的丈夫因為他是教徒
[00:17:12.800 --> 00:17:15.800]  雖然他很忠心在工作崗位當中
[00:17:15.800 --> 00:17:19.800]  來做很多工程建設社會
[00:17:19.800 --> 00:17:21.800]  但是後來被抓去坐牢
[00:17:21.800 --> 00:17:23.800]  但是他們有一個女兒
[00:17:23.800 --> 00:17:25.800]  這個女兒大概當時是十五六歲
[00:17:25.800 --> 00:17:27.800]  因此自己一個人生活
[00:17:27.800 --> 00:17:30.800]  媽媽死了 爸爸坐牢
[00:17:30.800 --> 00:17:31.800]  在那個時候
[00:17:31.800 --> 00:17:34.800]  她自己住在西北當時的地方
[00:17:34.800 --> 00:17:36.800]  很寒冷的地方
[00:17:36.800 --> 00:17:38.800]  一個人生活很艱難
[00:17:38.800 --> 00:17:40.800]  裡面有很多苦澀
[00:17:40.800 --> 00:17:42.800]  問神為什麼會這樣
[00:17:42.800 --> 00:17:44.800]  有一次他告訴我們
[00:17:44.800 --> 00:17:46.800]  就是在晚上的時候
[00:17:46.800 --> 00:17:48.800]  突然間寒風雜雜
[00:17:48.800 --> 00:17:50.800]  在很寒冷的西北地區
[00:17:50.800 --> 00:17:53.800]  突然間她住的地方
[00:17:53.800 --> 00:17:56.800]  很破爛的房屋的門被風吹開了
[00:17:56.800 --> 00:18:01.800]  冷到她知道她很可能會凍死
[00:18:01.800 --> 00:18:03.800]  在那個時候她竟然說
[00:18:03.800 --> 00:18:06.800]  算了 就讓我死吧
[00:18:06.800 --> 00:18:08.800]  在那個時候突然間
[00:18:08.800 --> 00:18:10.800]  裡面有一種感動
[00:18:10.800 --> 00:18:12.800]  她就再向主祈禱
