
[00:00:00.000 --> 00:00:02.000]  當我們說到崇拜的時候
[00:02:47.760 --> 00:02:49.680]  在當中向我們說明
[00:02:49.680 --> 00:02:53.040]  我們一起先看第六章第一節
[00:02:53.920 --> 00:02:55.840]  聖經就說到
[00:02:55.840 --> 00:02:58.800]  在烏西亞王去世那年
[00:02:58.800 --> 00:03:00.240]  以塞亞就說
[00:03:00.240 --> 00:03:03.600]  我看見主坐在高高的寶座上
[00:03:03.600 --> 00:03:07.920]  他的衣裳垂下充滿著聖殿
[00:03:07.920 --> 00:03:11.760]  在這段時間
[00:03:11.760 --> 00:03:15.600]  以塞亞他向神發出他對神的敬拜
[00:03:15.600 --> 00:03:18.240]  在哪個地方他見到神呢
[00:03:18.240 --> 00:03:21.040]  相信大概他在聖殿的時候
[00:03:21.040 --> 00:03:23.040]  他見到神的時候
[00:03:23.040 --> 00:03:25.520]  他很清楚知道當時的日子
[00:03:25.520 --> 00:03:29.280]  聖經就說在烏西亞王去世那年
[00:03:29.280 --> 00:03:33.520]  他看見了主坐在高高的寶座上
[00:03:33.520 --> 00:03:35.520]  烏西亞王大家讀聖經的時候
[00:03:35.520 --> 00:03:38.480]  知道是當時一位很重要的君王
[00:03:38.480 --> 00:03:41.520]  在位52年很長的時間
[00:03:41.520 --> 00:03:43.120]  在他在位的時候
[00:03:43.120 --> 00:03:46.240]  他興起了整個國家
[00:03:46.240 --> 00:03:49.440]  他革新了當時的農業的制度
[00:03:49.440 --> 00:03:52.240]  他重組軍隊
[00:03:52.240 --> 00:03:53.920]  他做了很多重要的事情
[00:03:53.920 --> 00:03:57.200]  令到整個國家繁盛興旺
[00:03:57.200 --> 00:03:58.480]  很重要
[00:03:58.480 --> 00:04:02.320]  但這個時候突然間他過世了
[00:04:02.320 --> 00:04:04.480]  當時的人民很多會很擔心
[00:04:04.480 --> 00:04:05.920]  國家會怎樣呢
[00:04:05.920 --> 00:04:08.320]  整個社會的變化會怎樣呢
[00:04:08.320 --> 00:04:09.520]  很多的憂慮
[00:04:09.520 --> 00:04:12.640]  很多的驚慌在當時出現
[00:04:12.640 --> 00:04:14.560]  當然大家如果再讀聖經知道
[00:04:14.560 --> 00:04:17.040]  就是烏西亞王在他晚年的時候
[00:04:17.040 --> 00:04:18.800]  雖然神賜福給他
[00:04:18.800 --> 00:04:20.880]  但他驕傲至此
[00:04:20.880 --> 00:04:23.040]  他要做祭司的工作
[00:04:23.040 --> 00:04:27.200]  要勉強獻上祭品燒香
[00:04:27.200 --> 00:04:29.600]  但那個時候神的懲罰
[00:04:29.600 --> 00:04:33.600]  令到他立時幻想大麻風
[00:04:33.600 --> 00:04:34.880]  不單止是他自己
[00:04:34.880 --> 00:04:36.400]  在那段日子無論有沒有錯
[00:04:36.400 --> 00:04:37.520]  國家興盛
[00:04:37.520 --> 00:04:41.120]  但有很多不同的罪的問題出現
[00:04:41.120 --> 00:04:43.360]  如果你讀前面聖經二創書第五章
[00:04:43.360 --> 00:04:45.840]  就不斷講述到當時猶太人
[00:04:45.840 --> 00:04:48.080]  他們犯罪的情況
[00:04:48.080 --> 00:04:49.760]  在那個時候本來是一個
[00:04:49.760 --> 00:04:53.360]  所謂整個社會都很失望
[00:04:53.360 --> 00:04:58.400]  或者說是一種違背上帝的情況出現
[00:04:58.400 --> 00:05:02.800]  但當以賽亞敬拜上帝的時候
[00:05:02.800 --> 00:05:05.680]  他見到的是神的寶座
[00:05:05.680 --> 00:05:08.480]  仍然高高在天上
[00:05:08.480 --> 00:05:11.840]  神的寶座仍然掌管著這一切
[00:05:11.840 --> 00:05:14.160]  不是一個無望的世界
[00:05:14.160 --> 00:05:16.880]  不是一個好像叫人失望的處境
[00:05:16.880 --> 00:05:19.760]  而是一位上帝以他的掌權
[00:05:19.760 --> 00:05:23.600]  以他的慈愛仍然坐在他的寶座上
[00:05:23.600 --> 00:05:26.000]  大家知道當時已經講到寶座的時候
[00:05:26.000 --> 00:05:28.640]  上上在講神自己的掌權
[00:05:28.640 --> 00:05:31.360]  你記得詩篇當講到
[00:05:31.360 --> 00:05:35.120]  地上洪水氾濫的時候
[00:05:35.120 --> 00:05:39.360]  耶和華的寶座仍然納定在天
[00:05:39.360 --> 00:05:42.560]  他仍然坐在天上為和
[00:05:42.560 --> 00:05:44.320]  掌管著這一切
[00:05:44.320 --> 00:05:46.720]  我記得有些時候聽到一些弟兄姊妹說
[00:05:46.720 --> 00:05:50.320]  就是最近很煩惱
[00:05:50.320 --> 00:05:52.800]  好像遇到一些生活上特別的困難
[00:05:52.800 --> 00:05:56.080]  都沒有什麼心情去崇拜
[00:05:56.080 --> 00:05:58.160]  聽到這件事我心裡就想
[00:05:58.160 --> 00:06:01.840]  其實正正是人在面對苦困的時候
[00:06:01.840 --> 00:06:04.880]  更需要去敬拜上帝
[00:06:04.880 --> 00:06:07.760]  因為當人面對著生活上的困難
[00:06:07.760 --> 00:06:09.680]  如果不知道去敬拜神
[00:06:09.680 --> 00:06:13.760]  眼睛所見到的只是眼前的困難
[00:06:13.760 --> 00:06:16.320]  永遠見到的都是那些叫人失望
[00:06:16.320 --> 00:06:18.560]  叫人難過的事情
[00:06:18.560 --> 00:06:21.520]  但當人知道去敬拜上帝的時候
[00:06:21.520 --> 00:06:25.360]  他是可以去看見神
[00:06:25.360 --> 00:06:29.200]  他可以看到那位上帝仍然坐著為和
[00:06:29.200 --> 00:06:31.360]  祂是我們的盼望
[00:06:31.360 --> 00:06:33.440]  祂是我們的出路
[00:06:33.440 --> 00:06:35.440]  因此可以在敬拜的時候
[00:06:35.440 --> 00:06:39.120]  看到一種真正的屬靈的實況
[00:06:39.120 --> 00:06:44.240]  而心靈可以在其中領受神給人的盼望
[00:06:44.240 --> 00:06:46.960]  我過去有很多次
[00:06:46.960 --> 00:06:49.520]  偶爾聽弟兄姊妹跟我講
[00:06:49.520 --> 00:06:54.080]  特別是一些初來教會的朋友
[00:06:54.080 --> 00:06:56.640]  他們告訴我來到教會的時候
[00:06:56.640 --> 00:07:00.480]  第一次來打了一本詩集
[00:07:00.480 --> 00:07:01.920]  不太會唱
[00:07:01.920 --> 00:07:05.440]  但一聽見唱此禮頌
[00:07:05.440 --> 00:07:07.440]  聽見唱詩歌的時候
[00:07:07.440 --> 00:07:10.080]  心裡有很大的感動
[00:07:10.080 --> 00:07:12.880]  眼淚湧出來
[00:07:12.880 --> 00:07:14.400]  有些尷尬
[00:07:14.400 --> 00:07:15.680]  不知怎辦
[00:07:15.680 --> 00:07:20.560]  但那種控制不到的感情湧出來
[00:07:20.560 --> 00:07:21.760]  他們告訴我
[00:07:21.760 --> 00:07:23.280]  很多次在這些情況下
[00:07:23.280 --> 00:07:27.200]  內心有一種很特別的釋放
[00:07:27.200 --> 00:07:30.720]  然後一步步去建立和神的關係
[00:07:30.720 --> 00:07:32.880]  去認識
[00:07:32.880 --> 00:07:34.160]  在崇拜的時候
[00:07:34.160 --> 00:07:36.720]  是人與神會面的時候
[00:07:36.720 --> 00:07:38.320]  弟兄姊妹不要來到的時候
[00:07:38.320 --> 00:07:42.480]  以為回來也要崇拜
[00:07:42.480 --> 00:07:43.280]  你回來的時候
[00:07:43.280 --> 00:07:44.240]  你向神求神
[00:07:44.240 --> 00:07:47.440]  讓我今天可以遇見你
[00:07:47.440 --> 00:07:50.080]  讓我見到你自己的掌權
[00:07:50.080 --> 00:07:52.240]  看到你自己的慈愛
[00:07:52.240 --> 00:07:55.600]  以致我可以用一種完全不同的眼光
[00:07:55.600 --> 00:07:59.440]  看回我們今天所面對的生活
[00:07:59.440 --> 00:08:01.440]  在敬拜的時候
[00:08:01.440 --> 00:08:02.720]  去留心
[00:08:02.720 --> 00:08:04.960]  去認識
[00:08:04.960 --> 00:08:08.160]  去看見這位上帝
[00:08:08.160 --> 00:08:09.360]  所以你會發覺很多時候
[00:08:09.360 --> 00:08:11.360]  當我們教會一起崇拜
[00:08:11.360 --> 00:08:12.720]  開始的時候
[00:08:12.720 --> 00:08:15.440]  往往會唱一些詩歌
[00:08:15.440 --> 00:08:16.880]  當我們唱詩歌讚美的時候
[00:08:16.880 --> 00:08:18.160]  你會留心到這些詩歌
[00:08:18.160 --> 00:08:20.640]  一般都不是一些其他類型
[00:08:20.640 --> 00:08:23.360]  好像團契性的詩歌
[00:08:23.360 --> 00:08:25.920]  甚至是一些怯面性的詩歌
[00:08:25.920 --> 00:08:27.440]  而是讚美
[00:08:27.440 --> 00:08:29.600]  而是歌頌
[00:08:29.600 --> 00:08:34.560]  是幫我們將注意集中在這位上帝的身上
[00:08:34.560 --> 00:08:36.320]  想到祂的慈愛
[00:08:36.320 --> 00:08:37.440]  祂的作為
[00:08:37.440 --> 00:08:40.800]  我們更加知道祂是掌權的上帝
[00:08:40.800 --> 00:08:43.040]  開始的時候我們一起會祈禱
[00:08:43.040 --> 00:08:44.480]  祈禱在一起的時候
[00:08:44.480 --> 00:08:46.720]  我們說我們是一個敬拜
[00:08:46.720 --> 00:08:47.440]  讚美
[00:08:47.440 --> 00:08:49.040]  凝聚的禱告
[00:08:49.040 --> 00:08:52.400]  我們很少在開始的時候代禱
[00:08:52.400 --> 00:08:54.240]  因為我們很想首先
[00:08:54.240 --> 00:08:57.360]  讓我們的眼目轉回向神
[00:08:57.360 --> 00:08:59.120]  去看回這位
[00:08:59.120 --> 00:09:01.200]  真是掌管天地的上帝
[00:09:01.200 --> 00:09:02.480]  不會忘記
[00:09:02.480 --> 00:09:06.640]  祂仍然是那位掌權的上帝
[00:09:06.640 --> 00:09:09.520]  當然他一來到安靜的時候
[00:09:09.520 --> 00:09:10.720]  他看到沒錯
[00:09:10.720 --> 00:09:13.200]  整個世界好像有混亂的情況
[00:09:13.200 --> 00:09:17.200]  但是他看見主坐在高高的寶座上
[00:09:17.200 --> 00:09:20.240]  而且看見他的衣裳垂下
[00:09:20.240 --> 00:09:22.160]  充滿著聖殿
[00:09:22.160 --> 00:09:24.000]  不單在天上
[00:09:24.000 --> 00:09:26.400]  他的衣裳垂下也意味著
[00:09:26.400 --> 00:09:29.200]  他臨在人的當中
[00:09:29.200 --> 00:09:31.360]  在人的裡面
[00:09:31.360 --> 00:09:35.280]  他的臨在也成為了我們心靈的
[00:09:35.280 --> 00:09:38.400]  最大的一種安慰
[00:09:38.400 --> 00:09:40.560]  不單看見神的寶座
[00:09:40.560 --> 00:09:42.400]  看見他的衣裳垂下
[00:09:42.400 --> 00:09:43.600]  他的臨在
[00:09:43.600 --> 00:09:46.640]  更加說明到第二節
[00:09:46.640 --> 00:09:49.440]  在他上面有撒拉弗時納
[00:09:49.440 --> 00:09:51.200]  各有六個翅膀
[00:09:51.200 --> 00:09:53.680]  兩個翅膀遮著什麼
[00:09:53.680 --> 00:09:54.640]  遮著臉
[00:09:54.640 --> 00:09:56.640]  兩個翅膀遮著腳
[00:09:56.640 --> 00:09:59.200]  兩個翅膀飛翔
[00:09:59.200 --> 00:10:04.400]  他看見那些服侍上帝的天使
[00:10:04.400 --> 00:10:05.760]  這些使者
[00:10:05.760 --> 00:10:08.640]  他們在旁邊來侍奉上帝
[00:10:08.640 --> 00:10:13.280]  但是他們的形態讓我們明白那種敬拜的態度
[00:10:13.280 --> 00:10:14.800]  遮著那塊臉
[00:10:14.800 --> 00:10:19.200]  很明顯知道自己不敢去仰望上帝
[00:10:19.200 --> 00:10:21.520]  帶著一種敬畏的心
[00:10:21.520 --> 00:10:25.200]  來表達對神的尊崇
[00:10:25.200 --> 00:10:26.960]  兩個翅膀遮著腳
[00:10:26.960 --> 00:10:28.880]  在《成經》裡面提到人的腳的時候
[00:10:28.880 --> 00:10:31.760]  上述的是人的力量
[00:10:31.760 --> 00:10:35.040]  不敢去高舉自己的力量
[00:10:35.040 --> 00:10:38.480]  表示那種心靈的謙卑
[00:10:38.480 --> 00:10:41.200]  亦有兩個翅膀飛翔
[00:10:41.200 --> 00:10:42.960]  預備去聽神的話
[00:10:42.960 --> 00:10:44.960]  做神的工作
[00:10:44.960 --> 00:10:48.080]  在裡面願意去聽從神
[00:10:48.080 --> 00:10:51.040]  但是帶著謙卑和敬畏的心
[00:10:51.040 --> 00:10:52.880]  來聽從
[00:10:52.880 --> 00:10:54.160]  來到神的殿中
[00:10:54.160 --> 00:10:56.160]  同時帶著一種態度
[00:10:56.160 --> 00:11:00.640]  很願意心靈處在謙卑敬畏的心來敬拜
[00:11:00.640 --> 00:11:02.800]  有的時候
[00:11:02.800 --> 00:11:06.400]  間中會遇到一些新朋友
[00:11:06.400 --> 00:11:10.240]  新朋友來到的時候就會提出
[00:11:10.240 --> 00:11:15.120]  你們的師班的水平差一點
[00:11:15.120 --> 00:11:17.760]  有的時候會有些回應覺得
[00:11:17.760 --> 00:11:22.640]  你們教的服務還差一點
[00:11:22.640 --> 00:11:26.480]  一種感受好像是來接受某些服務
[00:11:26.480 --> 00:11:30.480]  去表達他對這些事情的一些看法
[00:11:30.480 --> 00:11:32.880]  但是真正知道去敬拜神的人
[00:11:32.880 --> 00:11:34.720]  是帶著謙卑的心
[00:11:34.720 --> 00:11:36.080]  來敬畏祂
[00:11:36.080 --> 00:11:38.320]  留心聽祂的話
[00:11:38.320 --> 00:11:40.640]  這是真正的敬拜
[00:11:40.640 --> 00:11:44.080]  在當中示納在神的面前
[00:11:44.080 --> 00:11:47.760]  留心去聽祂的吩咐
[00:11:47.760 --> 00:11:50.400]  要知道祂的引導
[00:11:50.400 --> 00:11:53.280]  當見到撒拉弗的時候
[00:11:53.280 --> 00:11:54.480]  不單見到他們
[00:11:54.480 --> 00:11:56.480]  還有他們的讚頌
[00:11:56.480 --> 00:11:58.240]  聖經來說出來
[00:11:58.240 --> 00:12:01.600]  不如大家再讀一次第三節
[00:12:01.600 --> 00:12:04.640]  他們彼此高呼著說
[00:12:04.640 --> 00:12:07.360]  「勝在 勝在 勝在」
[00:12:07.360 --> 00:12:09.200]  萬軍之夜和華
[00:12:09.200 --> 00:12:12.880]  他的榮光充滿全地
[00:12:12.880 --> 00:12:14.880]  在歌頌上帝
[00:12:14.880 --> 00:12:16.800]  重複地說三次
[00:12:16.800 --> 00:12:18.720]  「勝在 勝在 勝在」
[00:12:18.720 --> 00:12:21.520]  大家知道這首詩歌的歌詞
[00:12:21.520 --> 00:12:24.800]  也都引用這一段經文所說
[00:12:24.800 --> 00:12:27.760]  向神講述出對他的讚美
[00:12:27.760 --> 00:12:30.800]  他是全然成性
[00:12:30.800 --> 00:12:33.520]  應該說是全然聖潔的
[00:12:33.520 --> 00:12:34.960]  因為重複三次
[00:12:34.960 --> 00:12:39.040]  都表明了一個至完全的聖潔
[00:12:39.040 --> 00:12:41.840]  這位上帝他是完全聖潔的
[00:12:41.840 --> 00:12:45.200]  而當撒拉弗來到他唱頌的時候
[00:12:45.200 --> 00:12:49.600]  是很清楚向神唱頌出一種讚美
[00:12:49.600 --> 00:12:51.920]  而且他的能力
[00:12:51.920 --> 00:12:55.600]  他的榮耀是充滿著全地
[00:12:55.600 --> 00:12:57.200]  剛才我們說到
[00:12:57.200 --> 00:12:59.440]  當時的社會是一種混亂的
[00:12:59.440 --> 00:13:01.600]  政治社會的狀況
[00:13:01.600 --> 00:13:03.520]  但是聖經仍然說到
[00:13:03.520 --> 00:13:06.800]  神的榮耀是充滿全地的
[00:13:06.800 --> 00:13:09.040]  他仍然在人的當中
[00:13:09.040 --> 00:13:10.400]  施行他的慈愛
[00:13:10.400 --> 00:13:12.000]  顯出他的作為
[00:13:12.000 --> 00:13:14.240]  他仍然掌管這個天地
[00:13:14.240 --> 00:13:17.440]  他的榮光仍然照耀大地
[00:13:17.440 --> 00:13:20.080]  因此在當時
[00:13:20.080 --> 00:13:25.120]  使者就唱出「聖哉!聖哉!聖哉!」
[00:13:25.120 --> 00:13:28.640]  我們在教會一起崇拜的時候
[00:13:28.640 --> 00:13:33.040]  我們都會聽到不同的獻唱獻奏
[00:13:33.040 --> 00:13:35.440]  我們自己都會向神獻唱
[00:13:35.440 --> 00:13:39.520]  但是當你聽到主席在台上講的時候
[00:13:39.520 --> 00:13:44.400]  現在我們請師班怎樣?
[00:13:44.400 --> 00:13:47.680]  向神獻上讚美
[00:13:47.680 --> 00:13:52.720]  你不會說現在請師班為我們唱一首歌
[00:13:52.720 --> 00:13:56.240]  讓我們大家聽一下
[00:13:56.240 --> 00:13:58.320]  可以享受一下詩歌
[00:13:58.320 --> 00:14:00.560]  沒錯我們從詩歌當中得到勸勉
[00:14:00.560 --> 00:14:02.160]  得到鼓勵
[00:14:02.160 --> 00:14:03.280]  或者我們都習慣了
[00:14:03.280 --> 00:14:06.240]  有時候去一些音樂會坐下來的時候
[00:14:06.240 --> 00:14:10.560]  看看今天樂隊水平如何
[00:14:10.560 --> 00:14:12.560]  我們不要誤會
[00:14:12.560 --> 00:14:15.440]  當師班獻唱的時候
[00:14:15.440 --> 00:14:18.800]  嚴格來說不是唱給我們聽
[00:14:18.800 --> 00:14:20.880]  所以你發覺主席呼籲我們
[00:14:20.880 --> 00:14:24.720]  叫我們以心靈與師班來和應
[00:14:24.720 --> 00:14:28.720]  一起將讚美獻給神
[00:14:28.720 --> 00:14:31.440]  是神配得上這些重讚
[00:14:31.440 --> 00:14:33.840]  因此我們在當中聽的時候
[00:14:33.840 --> 00:14:35.680]  我們的心都是同樣的
[00:14:35.680 --> 00:14:39.200]  你都去將讚美獻給這位上帝
[00:14:39.200 --> 00:14:42.720]  獻給這位配得我們清揚的主
[00:14:42.720 --> 00:14:47.040]  如果你發覺我都不太懂得唱歌
[00:14:47.040 --> 00:14:49.520]  但你的心靈可以和應
[00:14:49.520 --> 00:14:53.680]  你也可以在當中嘗試唱
[00:14:53.680 --> 00:14:54.800]  你唱的時候
[00:14:54.800 --> 00:14:57.200]  或者你會覺得好像有點走音
[00:14:57.200 --> 00:15:00.960]  但你放心神會聽的
[00:15:00.960 --> 00:15:04.480]  神聽得出你的心是怎樣的
[00:15:04.480 --> 00:15:06.640]  我記得很多次有機會在教會
[00:15:06.640 --> 00:15:09.840]  聽到一些商界的弟兄姐妹唱詩歌
[00:15:09.840 --> 00:15:10.880]  我想你會聽過
[00:15:10.880 --> 00:15:12.560]  如果你回來周六崇拜
[00:15:12.560 --> 00:15:14.880]  你會更加多機會聽到
[00:15:14.880 --> 00:15:16.080]  聽到他們唱詩歌的時候
[00:15:16.080 --> 00:15:17.440]  有時候都會要留心
[00:15:17.440 --> 00:15:22.160]  因為發覺有時候有少少很奇特的表達
[00:15:22.160 --> 00:15:26.640]  但你會在裡面聽到那種心靈的唱頌
[00:15:26.640 --> 00:15:28.160]  有時候會感覺
[00:15:28.160 --> 00:15:30.800]  當聽到他們大聲地唱頌的時候
[00:15:30.800 --> 00:15:32.960]  我想或者他們的讚美
[00:15:32.960 --> 00:15:37.200]  比我們的唱頌可能更被接納
[00:15:37.200 --> 00:15:39.840]  因為很多他們的弟兄姐妹
[00:15:39.840 --> 00:15:44.800]  從心裡面大聲向神唱出他們的讚美
[00:15:44.800 --> 00:15:48.560]  當然我們都願意將最好的獻上給神
[00:15:48.560 --> 00:15:50.240]  因此無論如何
[00:15:50.240 --> 00:15:54.400]  你無論是已經有神給你唱歌的一種力量
[00:15:54.400 --> 00:15:57.760]  或者未必是完全唱得好
[00:15:57.760 --> 00:16:00.640]  但我們都知道我們向神唱頌
[00:16:00.640 --> 00:16:05.280]  因為祂配得我們向祂獻上歌頌
[00:16:05.280 --> 00:16:08.480]  因此來到神的面前的時候留心
[00:16:08.480 --> 00:16:11.600]  留心去看見這位上帝
[00:16:11.600 --> 00:16:15.200]  也留心向神獻上你的讚美
[00:16:15.200 --> 00:16:17.040]  當人這樣做的時候
[00:16:17.040 --> 00:16:19.520]  耳塞就反映一個很重要的
[00:16:19.520 --> 00:16:22.160]  一種他個人當時有的回應
[00:16:22.160 --> 00:16:24.400]  大家再讀下去
[00:16:24.400 --> 00:16:26.080]  在整講到第五節的時候
[00:16:26.080 --> 00:16:27.280]  那時我說
[00:16:27.280 --> 00:16:29.760]  我有和了 我滅亡了
[00:16:29.760 --> 00:16:31.760]  因為我是個嘴唇不潔的人
[00:16:31.760 --> 00:16:34.720]  又住在嘴唇不潔的人民中間
[00:16:34.720 --> 00:16:42.720]  又因為我親眼看見了大君王萬君之而和
[00:16:42.720 --> 00:16:44.400]  他看見了神之後
[00:16:44.400 --> 00:16:47.440]  同樣他看見了自己
[00:16:47.440 --> 00:16:50.320]  看見這位尊榮的上帝
[00:16:50.320 --> 00:16:53.760]  突然間他很深刻體會到我有和了
[00:16:53.760 --> 00:16:57.920]  因為要面對公義的上帝的審判
[00:16:57.920 --> 00:16:59.840]  我是嘴唇不潔的人
[00:16:59.840 --> 00:17:03.360]  我在污穢的裡面
[00:17:03.360 --> 00:17:06.480]  有些時候可能我們都覺得自己不錯
[00:17:06.480 --> 00:17:10.080]  但當我們越明白這位上帝如何
[00:17:10.080 --> 00:17:13.600]  我們越看到自己的實況
[00:17:13.600 --> 00:17:15.680]  或者你也試過有些時候
[00:17:15.680 --> 00:17:17.360]  自己穿了一件衣服
[00:17:17.360 --> 00:17:20.480]  然後出街的時候當日陽光普照
[00:17:20.480 --> 00:17:23.200]  一看才發現這件衣服
[00:17:23.200 --> 00:17:25.040]  也變黃了
[00:17:25.040 --> 00:17:26.960]  這件白襯衫以為也很白
[00:17:26.960 --> 00:17:30.160]  其實有很多黃斑點在這裡
[00:17:30.160 --> 00:17:35.280]  在陽光下面你會更加認識自己實際的狀況
[00:17:35.280 --> 00:17:40.240]  而在當中更知道你很真切地向神求寬恕
[00:17:40.240 --> 00:17:43.760]  以領受神給人的赦免
[00:17:43.760 --> 00:17:45.520]  我最近一位弟兄分享
[00:17:45.520 --> 00:17:48.480]  這位弟兄很坦誠地說回一件事情
[00:17:48.480 --> 00:17:49.920]  他說到有一次崇拜裡面
[00:17:49.920 --> 00:17:51.920]  他一直崇拜的時候
[00:17:51.920 --> 00:17:54.160]  突然間聽到一節經文
[00:17:54.160 --> 00:17:57.680]  《二冊書》第五十一章所說到
[00:17:57.680 --> 00:17:59.360]  他就說在聽的時候
[00:17:59.360 --> 00:18:02.480]  他就很清楚聽到聖經裡面說
[00:18:02.480 --> 00:18:08.080]  為什麼我會怕將會變如草的世人
[00:18:08.080 --> 00:18:11.600]  但卻是忘記那位創造諸天
[00:18:11.600 --> 00:18:14.400]  立定地基
[00:18:14.400 --> 00:18:18.240]  創造我們的耶和華
[00:18:18.240 --> 00:18:20.000]  聖經的說話突然間在他心裡面
[00:18:20.000 --> 00:18:21.840]  很清楚地提醒他
[00:18:21.840 --> 00:18:23.760]  為什麼會這麼矛盾呢?
[00:18:23.760 --> 00:18:26.080]  那位上帝不理他
[00:18:26.080 --> 00:18:30.160]  但眼前的一些人就要怕他
[00:18:30.160 --> 00:18:33.120]  以致自己犯罪
[00:18:33.120 --> 00:18:33.920]  他在那時候
[00:18:33.920 --> 00:18:36.960]  他自己內心裡面很清楚自己得罪神
[00:18:36.960 --> 00:18:40.240]  原因是因為怕一些人對他的要求
[00:18:40.240 --> 00:18:44.400]  就接受了
[00:18:44.400 --> 00:18:45.440]  在那時候他就說
[00:18:45.440 --> 00:18:48.240]  他一直認罪求神赦免
[00:18:48.240 --> 00:18:50.400]  然後在後來
[00:18:50.480 --> 00:18:54.000]  他就經歷了神給他特別的生命的更新
[00:18:54.000 --> 00:19:00.000]  他一步一步地成為了罪人
[00:19:00.000 --> 00:19:01.840]  在敬拜上帝的時候
[00:19:01.840 --> 00:19:04.880]  我們會更加認識自己
[00:19:04.880 --> 00:19:06.560]  而認識自己的時候
[00:19:06.560 --> 00:19:10.880]  我們不因此就會被神棄絕
