
[00:00:00.000 --> 00:00:04.800]  提摩太后書可以說是保羅所寫的書信裡面
[00:07:53.680 --> 00:07:56.000]  我們知道上帝的掌權
[00:07:56.000 --> 00:07:58.400]  我們知道事情的結局
[00:07:58.400 --> 00:08:00.040]  究竟我們在過程裡面
[00:08:00.040 --> 00:08:02.400]  應該怎樣去行事為人呢?
[00:08:02.400 --> 00:08:05.000]  應該怎樣去過我們的生活呢?
[00:08:05.000 --> 00:08:06.960]  在第十節到十四節
[00:08:06.960 --> 00:08:08.040]  保羅就說
[00:08:08.040 --> 00:08:11.280]  但你已經服從了我的教訓
[00:08:11.280 --> 00:08:15.040]  品行自向信心、歡容、愛心、忍耐
[00:08:15.040 --> 00:08:18.000]  以及我在安提阿爾戈廉路斯德
[00:08:18.000 --> 00:08:21.440]  所遭遇的逼迫、苦難
[00:08:21.440 --> 00:08:23.960]  我所忍受的是何等的逼迫
[00:08:23.960 --> 00:08:26.560]  從前但從這一切苦難中
[00:08:26.560 --> 00:08:28.160]  主都把我救出來了
[00:08:28.160 --> 00:08:29.200]  不但如此
[00:08:29.200 --> 00:08:32.280]  凡立志在基督耶穌里敬虔道入的
[00:08:32.280 --> 00:08:34.520]  也都要受逼迫
[00:08:34.520 --> 00:08:35.560]  保羅在這裡說
[00:08:35.560 --> 00:08:38.680]  你從我身上學到的行事為人
[00:08:38.680 --> 00:08:42.360]  應該怎樣去過我們的生活呢?
[00:08:42.360 --> 00:08:43.680]  保羅在這裡一路列舉了
[00:08:43.680 --> 00:08:46.800]  有九項生命的特質
[00:08:46.800 --> 00:08:47.840]  但保羅在這裡說
[00:08:47.840 --> 00:08:50.800]  當我們在罪惡的世代裡面
[00:08:50.800 --> 00:08:53.920]  我們用一個可以說真誠的心
[00:08:53.920 --> 00:08:54.880]  去跟從上帝
[00:08:54.880 --> 00:08:58.800]  活出這些信仰的品行的時候
[00:08:58.800 --> 00:09:02.120]  我們的生活是不是會順利呢?
[00:09:02.120 --> 00:09:04.640]  保羅在這裡說不是
[00:09:04.640 --> 00:09:06.560]  你從我身上就見到
[00:09:06.560 --> 00:09:08.000]  我去傳講信仰
[00:09:08.000 --> 00:09:09.520]  我去堅持信仰的時候
[00:09:09.520 --> 00:09:11.360]  我遭遇的很多的逼迫
[00:09:11.360 --> 00:09:12.520]  很多的迫害
[00:09:12.520 --> 00:09:14.080]  很多的困難
[00:09:14.080 --> 00:09:15.400]  這些迫不遠處的迫害
[00:09:15.400 --> 00:09:18.120]  不是一些很簡單的敵對
[00:09:18.120 --> 00:09:21.120]  而是面對生命的危險
[00:09:21.120 --> 00:09:23.160]  就是在保羅的時代
[00:09:23.160 --> 00:09:24.520]  保羅在這裡說
[00:09:24.520 --> 00:09:27.080]  我的遭遇不是獨特的
[00:09:27.080 --> 00:09:29.120]  保羅在第十三節里說
[00:09:29.120 --> 00:09:32.320]  凡立志在基督耶穌里敬虔道入的
[00:09:32.320 --> 00:09:34.600]  也都要受逼迫
[00:09:34.600 --> 00:09:35.520]  保羅在這裡說
[00:09:35.520 --> 00:09:38.920]  凡立志去跟從耶穌的人
[00:09:38.920 --> 00:09:40.960]  都會面對很多的逆境
[00:09:40.960 --> 00:09:42.120]  很多的困難
[00:09:42.120 --> 00:09:43.520]  所以保羅在這裡說
[00:09:43.520 --> 00:09:46.160]  叫提摩塔要有足夠的心理準備
[00:09:46.160 --> 00:09:49.080]  去面對這種情況
[00:09:49.080 --> 00:09:50.480]  保羅繼續說
[00:09:50.480 --> 00:09:52.400]  在一個罪惡的世代
[00:09:52.400 --> 00:09:56.200]  在一個這麼多罪惡彰顯的情況
[00:09:56.200 --> 00:09:58.520]  自己又要面對這麼多艱難的時候
[00:09:58.520 --> 00:10:01.600]  我們怎樣能夠去站立得穩呢?
[00:10:01.600 --> 00:10:03.240]  作為跟從上帝的人
[00:10:03.240 --> 00:10:05.440]  所以在第十五到第十七節
[00:10:05.440 --> 00:10:07.360]  保羅在這裡說
[00:10:07.360 --> 00:10:08.560]  第十四節里說
[00:10:08.560 --> 00:10:10.760]  但你所學習的
[00:10:10.760 --> 00:10:11.600]  所確信的
[00:10:11.600 --> 00:10:13.000]  要存在心裡
[00:10:13.000 --> 00:10:15.160]  因為你知道是跟誰學的
[00:10:15.160 --> 00:10:18.920]  並且知道你是從小明白聖經
[00:10:18.920 --> 00:10:20.080]  這聖經能使你
[00:10:20.080 --> 00:10:22.840]  因信耶穌有不夠的智慧
[00:10:22.840 --> 00:10:24.680]  聖經都是神所默示的
[00:10:24.680 --> 00:10:25.960]  於教訓督扎
[00:10:25.960 --> 00:10:27.000]  使人歸正
[00:10:27.000 --> 00:10:28.320]  教導人學義
[00:10:28.320 --> 00:10:29.480]  都是有益的
[00:10:29.480 --> 00:10:30.480]  教育神的人
[00:10:30.480 --> 00:10:34.880]  得以完全預備行各樣的善事
[00:10:34.880 --> 00:10:38.360]  在這裡保羅說出
[00:10:38.360 --> 00:10:41.000]  聖經的功能
[00:10:41.000 --> 00:10:43.680]  聖經怎樣能夠幫助提摩太
[00:10:43.680 --> 00:10:45.480]  在一個罪惡的世代里
[00:10:45.480 --> 00:10:46.920]  能夠站立得穩
[00:10:46.920 --> 00:10:49.760]  知道怎樣去跟從上帝
[00:10:49.760 --> 00:10:51.160]  這裡保羅所說的聖經
[00:10:51.160 --> 00:10:52.880]  是指舊約聖經
[00:10:52.880 --> 00:10:54.800]  當時新約聖經還未組成
[00:10:54.800 --> 00:10:56.400]  但是我們現在知道
[00:10:56.400 --> 00:10:58.480]  這一句話其實都是應用在
[00:10:58.480 --> 00:11:00.760]  舊約聖經和新約聖經的內容
[00:11:00.760 --> 00:11:02.800]  聖經都是神的默示
[00:11:02.800 --> 00:11:03.960]  於教訓督扎
[00:11:03.960 --> 00:11:04.880]  使人歸正
[00:11:04.880 --> 00:11:05.840]  教導人學義
[00:11:05.840 --> 00:11:07.360]  都是有益的
[00:11:07.360 --> 00:11:09.720]  聖經不是一本百科全書
[00:11:09.720 --> 00:11:11.320]  不是什麼都記載
[00:11:11.320 --> 00:11:12.320]  不是什麼都講
[00:11:12.320 --> 00:11:14.080]  聖經不是一本科學的書
[00:11:14.080 --> 00:11:15.040]  所以有些人說
[00:11:15.040 --> 00:11:17.280]  有什麼科學的發現、發明
[00:11:17.280 --> 00:11:19.160]  看看和聖經有沒有衝突
[00:11:19.160 --> 00:11:22.800]  其實聖經不是一本科學的書
[00:11:22.800 --> 00:11:24.920]  所以不需要這樣去比較
[00:11:24.920 --> 00:11:26.960]  聖經也不是一本占卜的書
[00:11:26.960 --> 00:11:29.520]  可能有些信耶穌信得
[00:11:29.520 --> 00:11:31.800]  不是很穩固的信徒
[00:11:31.800 --> 00:11:33.800]  我聽過有些人說
[00:11:33.800 --> 00:11:35.800]  究竟我人生裡面有些抉擇
[00:11:35.800 --> 00:11:38.480]  究竟我應不應該去做某些決定
[00:11:38.480 --> 00:11:39.960]  要怎樣去選擇呢?
[00:11:39.960 --> 00:11:40.960]  上帝拿我其言土
[00:11:40.960 --> 00:11:42.160]  求你指引我
[00:11:42.160 --> 00:11:43.080]  然後我就打一本聖經
[00:11:43.080 --> 00:11:45.280]  我指開那一手指的聖經
[00:11:45.280 --> 00:11:47.320]  我就當是你的指引我
[00:11:47.320 --> 00:11:51.960]  用聖經這樣的用法
[00:11:51.960 --> 00:11:53.720]  聖經不是一本占卜的書
[00:11:53.720 --> 00:11:55.480]  不是這樣
[00:11:55.480 --> 00:12:00.400]  聖經也不是給人一本驅邪的書
[00:12:00.400 --> 00:12:01.560]  看電影
[00:12:01.560 --> 00:12:02.440]  大家有沒有看過
[00:12:02.440 --> 00:12:03.840]  以前的電影
[00:12:03.840 --> 00:12:05.720]  有些驅鬼拿一本聖經
[00:12:05.720 --> 00:12:08.480]  一本聖經那些鬼就會害怕
[00:12:08.480 --> 00:12:13.080]  聖經這本書不是一個驅邪的書
[00:12:13.080 --> 00:12:16.360]  聖經的功用是什麼呢?
[00:12:16.360 --> 00:12:20.560]  聖經使我們在信仰上有得救的智慧
[00:12:20.560 --> 00:12:21.640]  保羅在這裡說
[00:12:21.640 --> 00:12:26.160]  聖經是記載上帝與人相交記錄的見證
[00:12:26.160 --> 00:12:28.640]  聖經是記載著上帝
[00:12:28.640 --> 00:12:30.760]  如何借著耶穌為我們的罪
[00:12:30.760 --> 00:12:32.000]  在十字架上
[00:12:32.000 --> 00:12:33.520]  能夠借著耶穌
[00:12:33.520 --> 00:12:37.200]  讓我們與上帝建立一個正確關係的
[00:12:37.200 --> 00:12:41.520]  一本上帝的啓示
[00:12:41.520 --> 00:12:44.760]  上帝也啓示他的吩咐
[00:12:44.760 --> 00:12:46.760]  讓我們知道我們怎麼做
[00:12:46.760 --> 00:12:49.720]  才能夠正確地跟從上帝
[00:12:49.720 --> 00:12:54.600]  如何能夠與上帝有一個正常交往的關係
[00:12:54.600 --> 00:12:57.000]  聖經是一本這樣的書
[00:12:57.000 --> 00:12:59.000]  叫人督責使人歸正
[00:12:59.000 --> 00:13:00.200]  教導人學義
[00:13:00.200 --> 00:13:01.800]  都是有益的
[00:13:01.800 --> 00:13:09.160]  叫述神的人得以完全預備行各樣的善事
[00:13:09.160 --> 00:13:10.200]  在末世里
[00:13:10.200 --> 00:13:15.080]  保羅在人間的罪惡裡面
[00:13:15.080 --> 00:13:17.400]  有四方面
[00:13:17.400 --> 00:13:19.400]  第一是道德的敗壞
[00:13:19.400 --> 00:13:21.080]  第二是異端的橫行
[00:13:21.080 --> 00:13:24.120]  第三是在教會群體裡面
[00:13:24.120 --> 00:13:27.880]  一些虛假的宗教的人的生活
[00:13:27.880 --> 00:13:30.360]  第四是在信仰上面對迫害的時候
[00:13:30.360 --> 00:13:35.160]  我們應該怎麼去面對和堅持
[00:13:35.160 --> 00:13:38.760]  聖經如何在這四方面的挑戰裡面
[00:13:38.760 --> 00:13:45.320]  給我們一個很重要的激勵和基礎
[00:13:45.320 --> 00:13:48.840]  道德敗壞第一方面
[00:13:48.840 --> 00:13:51.560]  我們的道德標準是怎麼來的
[00:13:51.560 --> 00:13:53.480]  大家知不知道?
[00:13:53.480 --> 00:13:55.320]  我們的道德標準
[00:13:55.320 --> 00:13:57.480]  成長我們每個人都有道德標準
[00:13:57.480 --> 00:13:58.920]  你有想過也好
[00:13:58.920 --> 00:13:59.800]  沒想過也好
[00:13:59.800 --> 00:14:01.960]  我們都有道德標準
[00:14:01.960 --> 00:14:05.320]  通常我們的道德標準是從社會上來的
[00:14:05.320 --> 00:14:06.760]  這個社會包括什麼呢?
[00:14:06.760 --> 00:14:08.520]  就是電視
[00:14:08.520 --> 00:14:09.320]  其實很多人都有道德標準
[00:14:09.320 --> 00:14:09.800]  電視來的
[00:14:09.800 --> 00:14:11.480]  大家知不知道?
[00:14:11.480 --> 00:14:12.680]  可能大家不為意
[00:14:12.680 --> 00:14:14.280]  電視的影響力是相當的
[00:14:14.280 --> 00:14:15.000]  現在不是電視
[00:14:15.000 --> 00:14:16.280]  現在是網絡世界
[00:14:16.280 --> 00:14:17.480]  虛擬世界
[00:14:17.480 --> 00:14:19.560]  我們那裡來的
[00:14:19.560 --> 00:14:21.000]  第二就是學校
[00:14:21.000 --> 00:14:21.960]  老師
[00:14:21.960 --> 00:14:23.400]  家庭
[00:14:23.400 --> 00:14:25.080]  接觸的人
[00:14:25.080 --> 00:14:28.760]  慢慢形成我們一些道德的觀念
[00:14:28.760 --> 00:14:30.440]  和一些道德的標準
[00:14:30.440 --> 00:14:33.800]  但是其實這些道德觀念和標準
[00:14:33.800 --> 00:14:37.320]  隨著社會的演化
[00:14:37.320 --> 00:14:39.960]  就有所改變
[00:14:39.960 --> 00:14:44.200]  用最近我們比較關注的事為例
[00:14:44.200 --> 00:14:49.800]  過去同性戀是刑事
[00:14:49.800 --> 00:14:53.320]  接著就是非刑事化
[00:14:53.320 --> 00:14:55.960]  接著演變就是現在合法
[00:14:55.960 --> 00:14:57.720]  不是同性戀合法
[00:14:57.720 --> 00:14:59.800]  而是同性婚姻的合法
[00:14:59.800 --> 00:15:02.840]  多元婚姻的合法
[00:15:02.840 --> 00:15:04.360]  一個演變一個改變
[00:15:04.360 --> 00:15:07.080]  一路演變改變的過程
[00:15:07.080 --> 00:15:10.520]  在過去婚前性行為
[00:15:10.520 --> 00:15:13.240]  是相當不是那麼容易接受
[00:15:13.240 --> 00:15:14.760]  但是到現在慢慢演變
[00:15:14.760 --> 00:15:16.280]  婚前性行為
[00:15:16.280 --> 00:15:19.000]  已經相當大家很接受的一件事
[00:15:19.000 --> 00:15:19.960]  到結婚的時候
[00:15:19.960 --> 00:15:21.000]  你還沒有婚前性行為
[00:15:21.000 --> 00:15:23.000]  你真的有沒有搞錯
[00:15:23.000 --> 00:15:25.880]  我們又反過來這樣去講
[00:15:25.880 --> 00:15:29.000]  同居一樣
[00:15:29.000 --> 00:15:31.320]  過去我們那個同居
[00:15:31.320 --> 00:15:32.920]  我們不要接受的觀念
[00:15:32.920 --> 00:15:34.440]  就在我的年代
[00:15:34.440 --> 00:15:36.280]  不要說我再上一年代
[00:15:36.280 --> 00:15:41.400]  其實同居都不是很普遍的一件事
[00:15:41.400 --> 00:15:44.280]  或者很普遍接受的一件事
[00:15:44.280 --> 00:15:48.760]  但是過了這十幾二十年
[00:15:48.760 --> 00:15:50.440]  觀念已經很不同
[00:15:50.440 --> 00:15:52.600]  同居已經是相當接受的一件事
[00:15:52.600 --> 00:15:54.600]  我們用一個化妝
[00:15:54.600 --> 00:15:56.760]  將同居化妝就是示婚
[00:15:56.760 --> 00:15:58.200]  先試一下
[00:15:58.200 --> 00:15:59.560]  示婚嘛
[00:15:59.560 --> 00:16:02.760]  不好的我們不用再搞那麼多手續
[00:16:02.760 --> 00:16:04.200]  所以先試一下
[00:16:04.200 --> 00:16:06.360]  這個示婚同居
[00:16:06.360 --> 00:16:07.800]  觀念不斷的改變
[00:16:07.800 --> 00:16:09.480]  究竟作為基督徒
[00:16:09.480 --> 00:16:10.760]  我們的道德觀念
[00:16:10.760 --> 00:16:11.800]  是應該從哪裡來的呢?
[00:16:11.800 --> 00:16:14.280]  我們道德的標準應該從哪裡來的呢?
[00:16:14.280 --> 00:16:15.560]  是聖經
[00:16:15.560 --> 00:16:17.240]  聖經都是神所物事
[00:16:17.240 --> 00:16:19.240]  上帝定下一個標準
[00:16:19.240 --> 00:16:20.920]  我們有把尺去衡量
[00:16:20.920 --> 00:16:21.800]  什麼是對的
[00:16:21.800 --> 00:16:23.480]  什麼是不對的
[00:16:23.480 --> 00:16:27.480]  所以聖經是信徒行事為人的
[00:16:27.480 --> 00:16:30.360]  最重要的基礎和准則
[00:16:30.360 --> 00:16:31.560]  另一方面
[00:16:31.560 --> 00:16:33.000]  道德的敗壞
[00:16:33.000 --> 00:16:34.680]  社會的敗壞
[00:16:34.680 --> 00:16:37.240]  大家不要以為不會影響我們
[00:16:37.240 --> 00:16:39.160]  其實是在影響我們
[00:16:39.160 --> 00:16:41.320]  其中的影響就是
[00:16:41.320 --> 00:16:45.720]  會影響我們對人與人之間的那種心態
[00:16:45.720 --> 00:16:47.080]  耶穌說過一句話
[00:16:47.080 --> 00:16:49.320]  「因為不法的事漸漸增多
[00:16:49.320 --> 00:16:53.000]  人的愛心才漸漸的冷淡」
[00:16:53.000 --> 00:16:55.720]  不知道大家有沒有留意一些中國的新聞
[00:16:55.720 --> 00:16:57.160]  很多時候看到中國的新聞
[00:16:57.160 --> 00:16:59.640]  有些人被車撞到
[00:16:59.640 --> 00:17:00.600]  不會有人理會的
[00:17:00.600 --> 00:17:02.440]  就在街上
[00:17:02.440 --> 00:17:04.760]  有些意外發生了
[00:17:04.760 --> 00:17:06.360]  很多人圍觀的
[00:17:06.360 --> 00:17:07.800]  不會主動去救的
[00:17:07.800 --> 00:17:10.280]  當然也有主動救的人有情況
[00:17:10.280 --> 00:17:15.320]  但也有不少圍觀者
[00:17:15.320 --> 00:17:18.120]  不會下手去做拯救的人
[00:17:18.120 --> 00:17:19.400]  為什麼呢?
[00:17:19.400 --> 00:17:20.520]  我們第一個問
[00:17:20.520 --> 00:17:22.840]  為什麼有些人這麼沒有良心
[00:17:22.840 --> 00:17:25.960]  這麼沒有同情心
[00:17:25.960 --> 00:17:29.080]  人家這樣也不會伸出援手
