
[00:00:00.000 --> 00:00:02.000]  接著我們一起敬拜的時候
[00:09:13.000 --> 00:09:16.000]  就是唱一首很好的詩歌
[00:09:16.000 --> 00:09:17.000]  我探訪的時候
[00:09:17.000 --> 00:09:19.000]  於是我就努力的
[00:09:19.000 --> 00:09:20.000]  很忠實的
[00:09:20.000 --> 00:09:22.000]  很忠心的去探訪
[00:09:22.000 --> 00:09:23.000]  做好這份工
[00:09:23.000 --> 00:09:24.000]  不過沒有想過
[00:09:24.000 --> 00:09:25.000]  在探訪的歷程當中
[00:09:25.000 --> 00:09:27.000]  神有話跟你說
[00:09:27.000 --> 00:09:28.000]  沒有想過
[00:09:28.000 --> 00:09:31.000]  那個探訪躺在床上的人的眼神
[00:09:31.000 --> 00:09:32.000]  或者他說了一句話
[00:09:32.000 --> 00:09:34.000]  其實是神透過他來感動你
[00:09:34.000 --> 00:09:36.000]  提醒你
[00:09:36.000 --> 00:09:37.000]  是不是
[00:09:37.000 --> 00:09:38.000]  沒有
[00:09:38.000 --> 00:09:40.000]  他的心不在這裡
[00:09:40.000 --> 00:09:42.000]  一個人的心不在這裡
[00:09:42.000 --> 00:09:43.000]  聖經在他面前
[00:09:43.000 --> 00:09:44.000]  打開讀完
[00:09:44.000 --> 00:09:46.000]  都沒有用
[00:09:46.000 --> 00:09:48.000]  這個是沙發
[00:09:48.000 --> 00:09:50.000]  第二個
[00:09:50.000 --> 00:09:52.000]  我都要很大膽的說
[00:09:52.000 --> 00:09:56.000]  我覺得希臘也不是很行
[00:09:56.000 --> 00:09:58.000]  你說大祭司
[00:09:58.000 --> 00:09:59.000]  我告訴你
[00:09:59.000 --> 00:10:00.000]  就是大祭司
[00:10:00.000 --> 00:10:04.000]  希臘的反應就是應該不行
[00:10:04.000 --> 00:10:05.000]  應該是不正常的
[00:10:05.000 --> 00:10:07.000]  第一大祭司
[00:10:07.000 --> 00:10:09.000]  特別應該是敏銳
[00:10:09.000 --> 00:10:11.000]  全國國家的屬靈的情況
[00:10:11.000 --> 00:10:13.000]  對不對
[00:10:13.000 --> 00:10:14.000]  這個太祭司
[00:10:14.000 --> 00:10:16.000]  他這樣的時候
[00:10:16.000 --> 00:10:17.000]  聖經告訴我們
[00:10:17.000 --> 00:10:18.000]  剛才說
[00:10:18.000 --> 00:10:20.000]  他是第一個
[00:10:20.000 --> 00:10:23.000]  他第一個看到這個律法書
[00:10:23.000 --> 00:10:24.000]  因為在聖殿裡面
[00:10:24.000 --> 00:10:25.000]  一找到這個律法書
[00:10:25.000 --> 00:10:26.000]  一舖一層
[00:10:26.000 --> 00:10:27.000]  或者在垃圾堆裡找到出來
[00:10:27.000 --> 00:10:29.000]  有一卷這樣的東西
[00:10:29.000 --> 00:10:30.000]  老實說
[00:10:30.000 --> 00:10:32.000]  作為大祭司一看就知道
[00:10:32.000 --> 00:10:33.000]  這個不正常
[00:10:33.000 --> 00:10:34.000]  是不是
[00:10:34.000 --> 00:10:36.000]  整個律法書一定是捲起來的
[00:10:36.000 --> 00:10:38.000]  他當然是拿出來看是什麼
[00:10:38.000 --> 00:10:39.000]  你有沒有留意
[00:10:39.000 --> 00:10:41.000]  聖經說他看完之後
[00:10:41.000 --> 00:10:42.000]  交給沙發
[00:10:42.000 --> 00:10:43.000]  說
[00:10:43.000 --> 00:10:44.000]  你看到皇帝的時候
[00:10:44.000 --> 00:10:45.000]  還給他
[00:10:45.000 --> 00:10:46.000]  你有沒有留意
[00:10:46.000 --> 00:10:48.000]  整個過程裡面
[00:10:48.000 --> 00:10:51.000]  他沒有體貼到屬靈的需要
[00:10:51.000 --> 00:10:52.000]  這個沙發
[00:10:52.000 --> 00:10:53.000]  不是這個
[00:10:53.000 --> 00:10:54.000]  是希臘家
[00:10:54.000 --> 00:10:56.000]  在過去的日子裡面
[00:10:56.000 --> 00:10:57.000]  他知不知道
[00:10:57.000 --> 00:10:58.000]  以色列人
[00:10:58.000 --> 00:11:02.000]  在國家裡面那種軟弱得罪神
[00:11:02.000 --> 00:11:03.000]  他知不知道
[00:11:03.000 --> 00:11:04.000]  這個皇帝
[00:11:04.000 --> 00:11:05.000]  約西亞
[00:11:05.000 --> 00:11:06.000]  雖然年輕
[00:11:06.000 --> 00:11:09.000]  那時候只有26歲
[00:11:09.000 --> 00:11:11.000]  但是在過去那段日子裡面
[00:11:11.000 --> 00:11:13.000]  你知道他從
[00:11:13.000 --> 00:11:14.000]  8歲然後16歲
[00:11:14.000 --> 00:11:15.000]  20歲
[00:11:15.000 --> 00:11:17.000]  這十幾年裡面
[00:11:17.000 --> 00:11:19.000]  這個皇帝其實很想
[00:11:19.000 --> 00:11:22.000]  去恢復信仰的熱誠
[00:11:22.000 --> 00:11:26.000]  但是他沒有被皇帝的信仰熱誠感動
[00:11:26.000 --> 00:11:28.000]  其實他應該做大祭司
[00:11:28.000 --> 00:11:29.000]  是最重要的
[00:11:29.000 --> 00:11:31.000]  信仰上的推動者
[00:11:31.000 --> 00:11:32.000]  但是他沒有
[00:11:32.000 --> 00:11:34.000]  沒有到一個地步
[00:11:34.000 --> 00:11:36.000]  讓他看到聖經
[00:11:36.000 --> 00:11:37.000]  看到神的律法書
[00:11:37.000 --> 00:11:39.000]  他都沒有反應
[00:11:39.000 --> 00:11:40.000]  你說是不是
[00:11:40.000 --> 00:11:43.000]  沒有那種體貼神的心意
[00:11:43.000 --> 00:11:45.000]  一個人體貼神的心意
[00:11:45.000 --> 00:11:47.000]  讀到一段聖經
[00:11:47.000 --> 00:11:49.000]  他都沒有反應
[00:11:49.000 --> 00:11:51.000]  你不要以為聖經一出
[00:11:51.000 --> 00:11:53.000]  一讀出來就有特殊的功效
[00:11:53.000 --> 00:11:54.000]  不是的
[00:11:54.000 --> 00:12:00.000]  看這個人有沒有一個心靈的尋求渴望
[00:12:00.000 --> 00:12:02.000]  第三個
[00:12:02.000 --> 00:12:04.000]  互勒大了
[00:12:04.000 --> 00:12:06.000]  剛才我們說這個
[00:12:06.000 --> 00:12:08.000]  這個沙翻是一個
[00:12:08.000 --> 00:12:10.000]  是做好這份工作
[00:12:10.000 --> 00:12:11.000]  OK
[00:12:11.000 --> 00:12:15.000]  希臘是一個視而不見的人
[00:12:15.000 --> 00:12:17.000]  這個互勒大
[00:12:17.000 --> 00:12:19.000]  我覺得我想給他一個綽號
[00:12:19.000 --> 00:12:23.000]  叫做馬後炮的互勒大
[00:12:23.000 --> 00:12:27.000]  這個女仙姿說了很多話
[00:12:27.000 --> 00:12:30.000]  皇帝說發現這本書
[00:12:30.000 --> 00:12:31.000]  就交給女仙姿
[00:12:31.000 --> 00:12:36.000]  所以女仙姿肯定更加有代表性權威
[00:12:36.000 --> 00:12:38.000]  讓她來評一評這本書
[00:12:38.000 --> 00:12:39.000]  怎樣的重要
[00:12:39.000 --> 00:12:42.000]  這個女仙姿說了很輝煌的話
[00:12:42.000 --> 00:12:44.000]  你們閉家伙
[00:12:44.000 --> 00:12:45.000]  你們死了
[00:12:45.000 --> 00:12:46.000]  你們不聽神的話
[00:12:46.000 --> 00:12:48.000]  是不是很好
[00:12:48.000 --> 00:12:51.000]  我的問題是為什麼她不早點說
[00:12:51.000 --> 00:12:53.000]  是不是
[00:12:53.000 --> 00:12:58.000]  她見到國家墮落的信仰
[00:12:58.000 --> 00:13:00.000]  墮落了這麼多年
[00:13:00.000 --> 00:13:03.000]  為什麼她不早點說
[00:13:03.000 --> 00:13:06.000]  現在才說
[00:13:06.000 --> 00:13:07.000]  現在說回頭
[00:13:07.000 --> 00:13:09.000]  你們不行了
[00:13:09.000 --> 00:13:11.000]  為什麼之前她一直都沒有說
[00:13:11.000 --> 00:13:13.000]  為什麼沒有警告以色列人
[00:13:13.000 --> 00:13:15.000]  這是她的職責
[00:13:15.000 --> 00:13:17.000]  大家有沒有留意
[00:13:17.000 --> 00:13:18.000]  你馬後炮
[00:13:18.000 --> 00:13:19.000]  好過你不說
[00:13:19.000 --> 00:13:21.000]  不過現在說
[00:13:21.000 --> 00:13:23.000]  遲一點吧
[00:13:23.000 --> 00:13:24.000]  所以你留意
[00:13:24.000 --> 00:13:26.000]  在這個事件裏面
[00:13:26.000 --> 00:13:27.000]  這幾個人
[00:13:27.000 --> 00:13:29.000]  我們不是要鞭撻他
[00:13:29.000 --> 00:13:31.000]  我覺得你要留心看的時候
[00:13:31.000 --> 00:13:33.000]  你會發覺不對勁
[00:13:33.000 --> 00:13:34.000]  這個不對勁
[00:13:34.000 --> 00:13:36.000]  我希望你不只是看見他們三個人不對勁
[00:13:36.000 --> 00:13:38.000]  想看他們多多少少
[00:13:38.000 --> 00:13:40.000]  有時你和我的影子
[00:13:40.000 --> 00:13:42.000]  我們經常接觸聖經
[00:13:42.000 --> 00:13:43.000]  經常看
[00:13:43.000 --> 00:13:46.000]  我今天看大家的家信
[00:13:46.000 --> 00:13:47.000]  大家看的時候
[00:13:47.000 --> 00:13:49.000]  有些弟兄姊妹說得很好
[00:13:49.000 --> 00:13:51.000]  有些是首抄的聖經
[00:13:51.000 --> 00:13:53.000]  在大陸文革的時候
[00:13:53.000 --> 00:13:57.000]  只有兩張聖經都沒有齊
[00:13:57.000 --> 00:13:58.000]  但是他們看完又看
[00:13:58.000 --> 00:13:59.000]  看完又看
[00:13:59.000 --> 00:14:02.000]  在文革之後
[00:14:02.000 --> 00:14:04.000]  我那時候做了一些訪問
[00:14:04.000 --> 00:14:07.000]  那些弟兄姊妹真的用了一條命來抄
[00:14:07.000 --> 00:14:10.000]  有些人抄多少就背多少
[00:14:10.000 --> 00:14:12.000]  一卷一卷書就這樣背
[00:14:12.000 --> 00:14:14.000]  因為怕有機會有罪
[00:14:14.000 --> 00:14:17.000]  就被紅衛兵抄過去
[00:14:17.000 --> 00:14:19.000]  每一句
[00:14:19.000 --> 00:14:21.000]  他們都有經歷
[00:14:21.000 --> 00:14:22.000]  每一句聖經
[00:14:22.000 --> 00:14:23.000]  他都可以說出
[00:14:23.000 --> 00:14:25.000]  我有一個見證告訴你
[00:14:25.000 --> 00:14:29.000]  我那時候在香港做訪問的時候
[00:14:29.000 --> 00:14:32.000]  心裏面很慚愧
[00:14:32.000 --> 00:14:33.000]  每天對著聖經
[00:14:33.000 --> 00:14:34.000]  那時候我還在讀神學
[00:14:34.000 --> 00:14:36.000]  還讀希臘文聖經
[00:14:36.000 --> 00:14:38.000]  他們什麼希臘文都不懂
[00:14:38.000 --> 00:14:40.000]  但是他們每一句的經文
[00:14:40.000 --> 00:14:42.000]  我記得那位姐妹說的肥立比書
[00:14:42.000 --> 00:14:44.000]  他每一句都可以告訴你
[00:14:44.000 --> 00:14:45.000]  有什麼經歷
[00:14:45.000 --> 00:14:46.000]  有什麼見證
[00:14:46.000 --> 00:14:47.000]  我讀完了
[00:14:47.000 --> 00:14:48.000]  考的A都挺好的
[00:14:48.000 --> 00:14:49.000]  希臘文
[00:14:49.000 --> 00:14:52.000]  但是我能說出多少句話
[00:14:52.000 --> 00:14:53.000]  對我生命裏面有衝擊
[00:14:53.000 --> 00:14:55.000]  說不了很多
[00:14:55.000 --> 00:14:56.000]  你明白我的意思嗎
[00:14:56.000 --> 00:14:59.000]  那個心不在
[00:14:59.000 --> 00:15:01.000]  沒有體貼神的心意的人
[00:15:01.000 --> 00:15:04.000]  又或者他只不過是很多顧慮
[00:15:04.000 --> 00:15:05.000]  可能這個胡勒大
[00:15:05.000 --> 00:15:06.000]  之前其實他都知道
[00:15:06.000 --> 00:15:07.000]  不是很對勁的
[00:15:07.000 --> 00:15:10.000]  國家的淑寧的情況
[00:15:10.000 --> 00:15:12.000]  但是他又不說
[00:15:12.000 --> 00:15:13.000]  為什麼可能很多顧慮
[00:15:13.000 --> 00:15:16.000]  說了不知道皇帝喜不喜歡
[00:15:16.000 --> 00:15:17.000]  說了的時候
[00:15:17.000 --> 00:15:18.000]  很被動
[00:15:18.000 --> 00:15:19.000]  可以不說就不說
[00:15:19.000 --> 00:15:20.000]  懂得做
[00:15:20.000 --> 00:15:22.000]  總之很多這些
[00:15:22.000 --> 00:15:25.000]  封閉了一個人對神自己的敏銳
[00:15:25.000 --> 00:15:28.000]  以至聖經在他面前陳列出來
[00:15:28.000 --> 00:15:29.000]  讀到了
[00:15:29.000 --> 00:15:30.000]  都沒有反應
[00:15:30.000 --> 00:15:35.000]  這是一個很令我們震驚和難過的事
[00:15:35.000 --> 00:15:36.000]  好了
[00:15:36.000 --> 00:15:37.000]  我們說完這幾個
[00:15:37.000 --> 00:15:38.000]  不如我們多花一點時間
[00:15:38.000 --> 00:15:40.000]  說這位第四個
[00:15:40.000 --> 00:15:43.000]  我認為成為我們的榜樣的
[00:15:43.000 --> 00:15:44.000]  26歲的皇帝
[00:15:44.000 --> 00:15:46.000]  這個可以說是
