
[00:00:00.000 --> 00:00:05.600]  這次我回到北宣家
[00:06:24.720 --> 00:06:31.080]  因為神的愛就是我們燃燒的動力
[00:06:31.080 --> 00:06:39.240]  我們一生一世忠心愛主到底
[00:06:39.240 --> 00:06:41.160]  請問
[00:06:41.160 --> 00:06:46.080]  摩西在奉獻的時候
[00:06:46.080 --> 00:06:51.440]  他是不是一帆風順的那樣奉獻呢?
[00:06:51.440 --> 00:06:53.160]  不是的
[00:06:53.160 --> 00:06:56.880]  神起初呼召他的時候
[00:06:56.880 --> 00:06:59.240]  他推辭
[00:06:59.240 --> 00:07:01.240]  他說什麼話呢?
[00:07:01.240 --> 00:07:02.960]  我們來看一看
[00:07:02.960 --> 00:07:08.320]  請大家再返回出埃及記
[00:07:08.320 --> 00:07:11.000]  我們看第四章
[00:07:11.000 --> 00:07:13.560]  十三節
[00:07:13.560 --> 00:07:15.600]  四章十三節
[00:07:15.600 --> 00:07:17.320]  摩西說:主啊!
[00:07:17.320 --> 00:07:20.960]  祢願意打發誰就打發誰去吧
[00:07:20.960 --> 00:07:23.360]  神呼召他
[00:07:23.360 --> 00:07:26.680]  要他去見法老
[00:07:26.680 --> 00:07:29.040]  來完成神的旨意和計劃
[00:07:29.040 --> 00:07:31.560]  來完成神的旨意和計劃
[00:07:31.560 --> 00:07:33.240]  但是摩西怎麼回應呢?
[00:07:33.240 --> 00:07:36.240]  他說神啊
[00:07:36.240 --> 00:07:38.480]  祢願意打發誰就打發誰吧
[00:07:38.480 --> 00:07:39.520]  我是不去
[00:07:39.520 --> 00:07:41.520]  祢想打發誰就打發誰吧
[00:07:41.520 --> 00:07:42.800]  不過我就不去
[00:07:42.800 --> 00:07:46.240]  這是他的反應
[00:07:46.240 --> 00:07:48.360]  感謝神
[00:07:48.360 --> 00:07:55.600]  在那個祭壇的周圍有同網
[00:07:55.600 --> 00:07:57.640]  在出埃及記二十七章
[00:07:57.640 --> 00:08:02.520]  出埃及記二十七章第四節
[00:08:02.520 --> 00:08:04.120]  那裏給我們看到
[00:08:04.120 --> 00:08:08.480]  在以前祭壇的周圍
[00:08:08.480 --> 00:08:12.400]  有一個銅做的網
[00:08:12.400 --> 00:08:14.120]  做什麼用呢?
[00:08:14.120 --> 00:08:20.520]  就是那個祭物在祭壇上燃燒的時候
[00:08:20.520 --> 00:08:23.480]  因為熱力很大
[00:08:23.480 --> 00:08:27.080]  所以有的祭物就彈開了
[00:08:27.080 --> 00:08:29.840]  有的祭物就會彈了出來
[00:08:29.840 --> 00:08:31.880]  從那個祭壇上跌下來
[00:08:31.880 --> 00:08:34.240]  從那個祭壇上跌下來
[00:08:34.240 --> 00:08:36.280]  在那個時候
[00:08:36.280 --> 00:08:38.760]  沒有落在地上
[00:08:38.760 --> 00:08:41.880]  就落在網子裏面
[00:08:41.880 --> 00:08:44.280]  那個祭師看見了
[00:08:44.280 --> 00:08:46.320]  就拿一個叉
[00:08:46.320 --> 00:08:48.480]  再叉住祭物
[00:08:48.480 --> 00:08:51.000]  放回祭壇
[00:08:51.000 --> 00:08:52.760]  感謝神
[00:08:52.760 --> 00:08:54.560]  摩西
[00:08:54.560 --> 00:08:56.880]  他去看見祭壇的時候
[00:08:56.880 --> 00:08:59.240]  他一看到祭壇的時候
[00:08:59.240 --> 00:09:02.200]  他很害怕
[00:09:02.200 --> 00:09:04.000]  他退後
[00:09:04.000 --> 00:09:05.400]  他推遲
[00:09:05.400 --> 00:09:06.960]  他說神啊
[00:09:06.960 --> 00:09:09.200]  祢願意猜天水就猜天水吧
[00:09:09.200 --> 00:09:10.400]  我是不敢的
[00:09:10.400 --> 00:09:12.640]  你想猜誰去就誰去
[00:09:12.640 --> 00:09:13.680]  我就不敢了
[00:09:13.680 --> 00:09:14.600]  他不是不肯
[00:09:14.600 --> 00:09:15.680]  他不是不肯
[00:09:15.680 --> 00:09:18.640]  他是不敢
[00:09:18.640 --> 00:09:20.280]  有的人肯但是不敢
[00:09:20.280 --> 00:09:22.120]  有的人肯不過不敢
[00:09:22.120 --> 00:09:23.640]  有的人敢但是不肯
[00:09:23.640 --> 00:09:25.160]  有的人敢不過不敢
[00:09:25.160 --> 00:09:26.680]  是哪樣哪樣好一點的
[00:09:26.680 --> 00:09:28.360]  你說哪樣哪樣好一點的呢?
[00:09:28.360 --> 00:09:29.440]  有的人
[00:09:29.440 --> 00:09:30.040]  有的人
[00:09:30.040 --> 00:09:30.920]  他很想奉獻
[00:09:30.920 --> 00:09:32.080]  他很想奉獻
[00:09:32.080 --> 00:09:33.640]  他想我是誰
[00:09:33.640 --> 00:09:34.640]  我算什麼
[00:09:34.640 --> 00:09:35.800]  怎麼能奉獻呢?
[00:09:35.800 --> 00:09:37.640]  但當他想到我是誰
[00:09:37.640 --> 00:09:39.120]  怎麼能夠奉獻呢?
[00:09:39.120 --> 00:09:40.200]  神對摩西說
[00:09:40.200 --> 00:09:41.880]  神就對摩西說
[00:09:41.880 --> 00:09:44.240]  我猜派你去見法老
[00:09:44.240 --> 00:09:46.400]  我猜派你去見法老
[00:09:46.400 --> 00:09:47.600]  摩西馬上說
[00:09:47.600 --> 00:09:49.480]  我沒有口才
[00:09:49.480 --> 00:09:50.560]  摩西就馬上說
[00:09:50.560 --> 00:09:51.440]  我沒有口才
[00:09:51.440 --> 00:09:52.920]  我這個多口笨舌的人
[00:09:52.920 --> 00:09:54.680]  我是一個絕口憤舌的人
[00:09:54.680 --> 00:09:56.840]  我數日不能言
[00:09:56.840 --> 00:09:58.440]  我數日不能言
[00:09:58.440 --> 00:10:00.200]  不是現在我說不出話來
[00:10:00.200 --> 00:10:02.040]  我天天一直都是這樣
[00:10:02.040 --> 00:10:03.560]  我不是現在才不會說話
[00:10:03.560 --> 00:10:05.400]  我從來都不會說話的
[00:10:05.400 --> 00:10:07.640]  他立刻覺得自己不配
[00:10:07.640 --> 00:10:09.720]  他立刻覺得自己不配
[00:10:09.720 --> 00:10:12.880]  他立刻覺得自己無所作為
[00:10:12.880 --> 00:10:14.880]  他立刻覺得自己無所作為
[00:10:14.880 --> 00:10:15.600]  非他所
[00:10:15.600 --> 00:10:16.920]  所以他說
[00:10:16.920 --> 00:10:17.480]  神啊
[00:10:17.480 --> 00:10:19.640]  你願意打發誰就打發誰吧
[00:10:19.640 --> 00:10:22.000]  你願意打發誰就打發誰去吧
[00:10:22.000 --> 00:10:24.080]  就是不要打發我就好了
[00:10:24.080 --> 00:10:25.880]  總之不要叫我就好了
[00:10:25.880 --> 00:10:26.760]  我不敢
[00:10:26.760 --> 00:10:27.520]  我不配
[00:10:27.520 --> 00:10:28.360]  我不能
[00:10:28.360 --> 00:10:29.120]  我不敢
[00:10:29.120 --> 00:10:29.880]  我不配
[00:10:29.880 --> 00:10:30.640]  我都不能夠
[00:10:30.640 --> 00:10:32.280]  他就不不不
[00:10:32.280 --> 00:10:34.240]  他只是不不不這樣
[00:10:34.240 --> 00:10:37.560]  他從祭壇上掉下來了
[00:10:37.560 --> 00:10:39.640]  他從祭壇上掉下來了
[00:10:39.640 --> 00:10:40.440]  掉下來了
[00:10:40.440 --> 00:10:41.160]  掉下來了
[00:10:41.160 --> 00:10:41.960]  感謝神
[00:10:41.960 --> 00:10:42.760]  但是感謝神
[00:10:42.760 --> 00:10:44.440]  因為一個愛的同網
[00:10:44.440 --> 00:10:46.360]  還有一個愛的同網
[00:10:46.360 --> 00:10:47.680]  摩西掉在同網裏
[00:10:47.680 --> 00:10:49.320]  摩西掉在同網裏
[00:10:49.320 --> 00:10:51.000]  祖母要拿一個叉子叉他
[00:10:51.000 --> 00:10:53.440]  順著他的手把他托起來
[00:10:53.440 --> 00:10:55.560]  祖母把叉子叉著他
[00:10:55.560 --> 00:10:57.320]  不過用手來托著他
[00:10:57.320 --> 00:10:58.280]  把他放在祭壇上
[00:10:58.280 --> 00:10:59.600]  把他放回到祭壇上
[00:10:59.600 --> 00:11:00.320]  感謝神
[00:11:00.320 --> 00:11:00.960]  感謝神
[00:11:00.960 --> 00:11:01.960]  繼續在祭壇上
[00:11:01.960 --> 00:11:04.080]  他仍然都在祭壇上
[00:11:04.080 --> 00:11:05.440]  經歷了神的保守
[00:11:05.440 --> 00:11:06.880]  他經歷了神的保守
[00:11:06.880 --> 00:11:08.120]  經歷了神的供應
[00:11:08.120 --> 00:11:09.400]  經歷了神的供應
[00:11:09.400 --> 00:11:10.760]  經歷了神的同在
[00:11:10.760 --> 00:11:12.160]  經歷了神的同在
[00:11:12.160 --> 00:11:15.160]  神的作為透過他彰顯出來
[00:11:15.160 --> 00:11:17.560]  神的作為透過他彰顯出來
[00:11:17.560 --> 00:11:18.200]  最後
[00:11:18.200 --> 00:11:18.760]  最後
[00:11:18.760 --> 00:11:21.400]  這位曾經怕過的摩西
[00:11:21.400 --> 00:11:24.000]  這位曾經怕過的摩西
[00:11:24.000 --> 00:11:28.480]  聖經神話給他下了一個最後的評語
[00:11:28.480 --> 00:11:29.760]  神就在他的話裏
[00:11:29.760 --> 00:11:31.800]  為他下了一個最後的評語
[00:11:31.800 --> 00:11:35.480]  摩西在神的全家盡忠
[00:11:35.480 --> 00:11:38.280]  摩西在神的全家盡忠
[00:11:38.280 --> 00:11:40.280]  剛才唱的忠心愛主
[00:11:40.280 --> 00:11:42.280]  剛才所唱的忠心愛主
[00:11:42.280 --> 00:11:43.480]  摩西就是忠心
[00:11:43.480 --> 00:11:44.520]  摩西就是忠心
[00:11:44.520 --> 00:11:45.680]  誰說他忠心
[00:11:45.680 --> 00:11:46.800]  誰說他忠心
[00:11:46.800 --> 00:11:48.800]  不是摩西自己說我忠心
[00:11:48.800 --> 00:11:50.680]  不是摩西自己說我忠心
[00:11:50.680 --> 00:11:52.200]  也不是我們說他忠心
[00:11:52.200 --> 00:11:54.080]  也不是我們說他忠心
[00:11:54.080 --> 00:11:56.000]  是神的話
[00:11:56.000 --> 00:11:58.480]  代表神的意思
[00:11:58.480 --> 00:12:01.280]  是神的評價
[00:12:01.280 --> 00:12:07.560]  摩西在神的全家盡忠
[00:12:07.560 --> 00:12:09.360]  他成功了
[00:12:09.360 --> 00:12:10.760]  神保守他
[00:12:10.760 --> 00:12:13.080]  使用他
[00:12:13.080 --> 00:12:15.280]  成全他
[00:12:15.280 --> 00:12:16.800]  弟兄姊妹
[00:12:16.800 --> 00:12:19.920]  只要我們有奉獻的心
[00:12:19.920 --> 00:12:26.520]  神的恩典成全我們這個心智
[00:12:26.520 --> 00:12:28.680]  我們可以繼續的為神燃燒
[00:12:28.680 --> 00:12:33.600]  祭壇可能有兩種情況
[00:12:33.600 --> 00:12:37.920]  一種情況是有火在燃燒
[00:12:37.920 --> 00:12:39.120]  但是沒有祭物
[00:12:39.120 --> 00:12:43.880]  可能另外一種情況
[00:12:43.880 --> 00:12:44.920]  有祭物在那裏
[00:12:44.920 --> 00:12:45.840]  但是沒有火燃燒
[00:12:45.840 --> 00:12:47.440]  可能有另外一種情況
[00:12:47.440 --> 00:12:48.520]  就是那裏有祭物
[00:12:48.520 --> 00:12:50.480]  但是沒有火燃燒
[00:12:50.480 --> 00:12:51.760]  有火沒有祭物
[00:12:51.760 --> 00:12:53.520]  有火沒有祭物
[00:12:53.520 --> 00:12:54.960]  空空的燃燒
[00:12:54.960 --> 00:12:56.520]  那是空空的燃燒
[00:12:56.520 --> 00:12:58.120]  只有情緒的燃燒
[00:12:58.120 --> 00:12:59.720]  只有情緒的燃燒
[00:12:59.720 --> 00:13:03.040]  只有話語的燃燒
[00:13:03.040 --> 00:13:06.960]  卻沒有實質的奉獻
[00:13:06.960 --> 00:13:08.720]  沒有祭物
[00:13:08.720 --> 00:13:09.560]  只有燃燒
[00:13:09.560 --> 00:13:10.280]  只有燃燒
[00:13:10.280 --> 00:13:12.160]  沒有實際的祭物在那裏
[00:13:12.160 --> 00:13:14.040]  都沒有實際的祭物在那裏
[00:13:14.040 --> 00:13:20.120]  有的人在感情上燃燒
[00:13:20.120 --> 00:13:22.440]  但是沒有真的把自己擺上祭壇
[00:13:22.440 --> 00:13:25.000]  沒有實際為神而火
[00:13:25.000 --> 00:13:27.720]  但是沒有把自己實際的擺在祭壇
[00:13:27.720 --> 00:13:29.800]  沒有實際的為主而活
[00:13:29.800 --> 00:13:33.680]  另外一方面有的人
[00:13:33.680 --> 00:13:36.680]  把自己擺上祭壇
[00:13:36.680 --> 00:13:37.600]  但是沒有火
[00:13:37.600 --> 00:13:38.520]  很冰冷
[00:13:38.520 --> 00:13:39.440]  但是沒有火
[00:13:39.440 --> 00:13:40.120]  很冰冷
[00:13:40.120 --> 00:13:43.400]  冰冰冷冷的奉獻
[00:13:43.400 --> 00:13:46.760]  勉勉強強的奉獻
[00:13:46.760 --> 00:13:50.560]  沒有一點燃燒的味道
[00:13:50.560 --> 00:13:54.280]  這兩種情形摩西都不是那樣
[00:13:54.280 --> 00:13:57.080]  這兩種情形都不是摩西的情形
[00:13:57.080 --> 00:14:00.160]  摩西把自己奉獻
[00:14:00.160 --> 00:14:04.440]  以一生熱誠為主
[00:14:04.440 --> 00:14:07.560]  全心的為主
[00:14:07.560 --> 00:14:10.320]  熱誠的為主
[00:14:10.320 --> 00:14:13.280]  沒有保留的為主
[00:14:13.280 --> 00:14:17.040]  一直走完他的路程
[00:14:17.040 --> 00:14:20.000]  被神接去
[00:14:20.000 --> 00:14:21.360]  感謝神
[00:14:21.360 --> 00:14:25.480]  摩西是我們的榜樣
[00:14:25.480 --> 00:14:30.280]  在倫敦有一個墓碑
[00:14:30.280 --> 00:14:35.720]  是一個神大用的僕人的墓碑
[00:14:35.720 --> 00:14:42.040]  他寫了全部聖經的注釋
[00:14:42.040 --> 00:14:47.280]  一個很出名的聖經學者
[00:14:47.280 --> 00:14:50.920]  他的名字叫Adam Clark
[00:14:50.920 --> 00:14:53.680]  他的墓碑上
[00:14:53.680 --> 00:14:56.120]  雕刻了一支蠟燭
[00:14:56.120 --> 00:14:59.000]  燃燒到最後
[00:14:59.000 --> 00:15:02.640]  剩下一點點
[00:15:02.640 --> 00:15:05.280]  下面有一句話
[00:15:05.280 --> 00:15:11.240]  他為神燃燒到底
[00:15:11.240 --> 00:15:15.840]  這是一個最高的稱讚的話
[00:15:15.840 --> 00:15:20.880]  他的一生是為神燃燒的一生
[00:15:20.880 --> 00:15:23.000]  繼續的燃燒
[00:15:23.000 --> 00:15:25.840]  把自己燒盡了
[00:15:25.840 --> 00:15:30.960]  就讓我們想到那首出名的詩
[00:15:30.960 --> 00:15:35.080]  為主燃燒成灰
[00:15:35.080 --> 00:15:40.720]  很多基督徒唱這首詩而受感動
[00:15:40.720 --> 00:15:44.280]  我們看見教會歷史裏面
[00:15:44.280 --> 00:15:51.960]  有許多人真是這樣的為主燃燒
[00:15:51.960 --> 00:15:55.280]  一個人奉獻自己
[00:15:55.280 --> 00:15:59.720]  奉獻有什麼作為在他身上
[00:15:59.720 --> 00:16:02.360]  我們昨天晚上看見
[00:16:02.360 --> 00:16:07.680]  奉獻能夠教一個基督徒有力量
[00:16:07.680 --> 00:16:10.960]  能夠得勝仇敵
[00:16:10.960 --> 00:16:14.200]  得勝自己 那個就是參孫
[00:16:14.200 --> 00:16:16.280]  他的長頭髮
[00:16:16.280 --> 00:16:22.840]  代表他是拿洗而人 就是奉獻的人
[00:16:22.840 --> 00:16:26.720]  那些長頭髮給他很大的力量
[00:16:26.720 --> 00:16:29.040]  他勝過敵人
[00:16:29.040 --> 00:16:31.480]  就是非利士人
[00:16:31.480 --> 00:16:35.440]  他也能夠掙開七條繩子
[00:16:35.440 --> 00:16:37.680]  一直到有一天
[00:16:37.680 --> 00:16:40.000]  他的頭髮被剪掉
[00:16:40.000 --> 00:16:42.400]  他失去了奉獻
[00:16:42.400 --> 00:16:45.560]  結果沒有力量
[00:16:45.560 --> 00:16:48.120]  參孫講了一句話
[00:16:48.120 --> 00:16:50.600]  是非常的真實的
[00:16:50.600 --> 00:16:54.240]  我們要常常的記得
[00:16:54.240 --> 00:16:57.440]  他說如果別人把我的頭髮剪去
[00:16:57.440 --> 00:17:01.040]  我便軟弱和別人一樣
[00:17:01.040 --> 00:17:03.600]  他說如果別人把我的頭髮剪去
[00:17:03.600 --> 00:17:06.520]  我就會軟弱和別人一樣
[00:17:06.520 --> 00:17:09.760]  他把他的能力的秘密講出來
[00:17:09.760 --> 00:17:12.160]  他把他能力的秘密講了出來
[00:17:12.160 --> 00:17:15.320]  如果他奉獻的那個象徵
[00:17:15.320 --> 00:17:17.240]  頭髮被剪掉的時候
[00:17:17.240 --> 00:17:18.920]  他奉獻的象徵
[00:17:18.920 --> 00:17:20.920]  他的頭髮被剪掉的時候
[00:17:20.920 --> 00:17:23.120]  那就是他失去能力的時候
[00:17:23.120 --> 00:17:25.160]  也就是他失去能力的時候
[00:17:25.160 --> 00:17:28.280]  那就是他和別人一樣軟弱的時候
[00:17:28.280 --> 00:17:31.000]  也就是他和別人一樣軟弱的時候
[00:17:31.000 --> 00:17:32.880]  弟兄姐妹們
[00:17:32.880 --> 00:17:35.920]  我們的力量在哪裡?
[00:17:35.920 --> 00:17:37.640]  從哪裡來?
[00:17:37.640 --> 00:17:40.840]  是從奉獻而來的
[00:17:40.840 --> 00:17:44.040]  什麼時候我們失去了奉獻?
[00:17:44.040 --> 00:17:46.880]  我們就失去了力量
[00:17:46.880 --> 00:17:51.200]  我們就和別人一樣軟弱
[00:17:51.200 --> 00:17:53.040]  奉獻的人
[00:17:53.040 --> 00:17:55.560]  是給別人有力量的
[00:17:55.560 --> 00:17:58.000]  不是他自己的力量
[00:17:58.000 --> 00:18:00.760]  是那個奉獻的力量
[00:18:00.760 --> 00:18:05.880]  是神透過他的奉獻而有的作為
[00:18:05.880 --> 00:18:08.760]  什麼時候他失去奉獻?
[00:18:08.760 --> 00:18:11.840]  他就失去神的作為
[00:18:11.840 --> 00:18:16.160]  他就和別人那些沒有奉獻的人一樣軟弱
[00:18:16.160 --> 00:18:22.920]  我們又看到昨天晚上
[00:18:22.920 --> 00:18:27.280]  那幅圖畫的意象
[00:18:27.280 --> 00:18:32.200]  那個更深的生命的河
[00:18:32.200 --> 00:18:36.400]  也就是豐盛生命的河
[00:18:36.400 --> 00:18:40.000]  是繞過祭壇而流出去
[00:18:40.000 --> 00:18:43.680]  這條河經過祭壇
[00:18:43.680 --> 00:18:47.360]  奉獻的祭壇有什麼作用?
[00:18:47.360 --> 00:18:50.720]  能夠產生豐盛的生命
[00:18:50.720 --> 00:18:53.040]  奉獻的祭壇有什麼作用呢?
[00:18:53.040 --> 00:18:55.560]  就能夠產生豐盛的生命
[00:18:55.560 --> 00:18:57.560]  我們又想到
[00:18:57.560 --> 00:19:00.280]  先知以才
[00:19:00.280 --> 00:19:03.600]  祭壇上的火炭沾了他的口
[00:19:03.600 --> 00:19:04.800]  他潔淨了
[00:19:04.800 --> 00:19:10.480]  結果他能夠被神使用
[00:19:10.480 --> 00:19:17.000]  成為有能力的先知
[00:19:17.000 --> 00:19:19.040]  奉獻的祭壇有什麼作用呢?
[00:19:19.040 --> 00:19:24.160]  能夠潔淨我們
[00:19:24.160 --> 00:19:29.080]  平時我們沒有潔淨自己的力量
[00:19:29.080 --> 00:19:33.600]  但是當一個人把自己奉獻的時候
[00:19:33.600 --> 00:19:39.480]  他就得到新的從天上來的力量
[00:19:39.480 --> 00:19:43.440]  能夠過一個聖潔的生活
[00:19:43.440 --> 00:19:45.960]  祭壇上的火炭沾了他的口
[00:19:45.960 --> 00:19:48.920]  沾了他的生命就把它潔淨了
[00:19:48.920 --> 00:19:56.280]  我們感謝主
[00:19:56.280 --> 00:19:59.680]  今天晚上給我們這個機會
[00:19:59.680 --> 00:20:06.000]  來一同思想奉獻生命
[00:20:06.000 --> 00:20:10.000]  我們要看摩西的榜樣
[00:20:10.000 --> 00:20:12.960]  我們現在要打開聖經
[00:20:12.960 --> 00:20:16.120]  來看摩西給我們留下的寶貴的榜樣
[00:20:16.120 --> 00:20:19.480]  來看摩西給我們留下的寶貴的榜樣
[00:20:19.480 --> 00:20:27.240]  首先請回到新約希伯來書
[00:20:27.240 --> 00:20:34.800]  第十一章第二十四節到二十六節
[00:20:34.800 --> 00:20:38.960]  希伯來書第十一章二十四節到二十六節
[00:20:38.960 --> 00:20:41.960]  摩西因著信長大了
[00:20:41.960 --> 00:20:45.320]  就不肯稱為法老女兒之子
[00:20:45.320 --> 00:20:48.840]  她寧可和神的百姓同受苦害
[00:20:48.840 --> 00:20:52.000]  也不願暫時享受最終之樂
[00:20:52.000 --> 00:20:57.480]  她捍衛基督受的靈育比埃及的財物更寶貴
[00:20:57.480 --> 00:20:58.640]  我們讀到這裏
[00:20:58.640 --> 00:21:01.200]  在這裏我們看見
[00:21:01.200 --> 00:21:04.560]  摩西為了奉獻
[00:21:04.560 --> 00:21:11.320]  甘心放下埃及王宮的生活
[00:21:11.320 --> 00:21:13.840]  這件事談何容易
[00:21:13.840 --> 00:21:15.720]  這件事談何容易呢?
[00:21:15.720 --> 00:21:17.200]  我在這裏講很容易
[00:21:17.200 --> 00:21:18.640]  我在這裏講很容易
[00:21:18.640 --> 00:21:20.000]  大家聽也很容易
[00:21:20.000 --> 00:21:21.600]  大家聽也很容易
[00:21:21.600 --> 00:21:25.520]  當日摩西這樣做卻真是不容易
[00:21:25.520 --> 00:21:28.520]  但是當日摩西這樣做就真是不容易了
[00:21:28.520 --> 00:21:31.680]  哪一個人肯進了王宮以後出來?
[00:21:31.680 --> 00:21:34.720]  哪一個人肯進了王宮之後再出來?
[00:21:34.720 --> 00:21:36.920]  千千萬萬的人想進王宮
[00:21:36.920 --> 00:21:39.440]  千千萬萬的人想進王宮
[00:21:39.440 --> 00:21:40.440]  不能進去
[00:21:40.440 --> 00:21:41.480]  不能夠進去
[00:21:41.480 --> 00:21:42.920]  現在一個人進去了
[00:21:42.920 --> 00:21:44.120]  現在一個人進去了
[00:21:44.120 --> 00:21:45.080]  他肯出來嗎?
[00:21:45.080 --> 00:21:46.040]  他肯不肯出來呢?
[00:21:46.040 --> 00:21:47.040]  當然不肯出來
[00:21:47.040 --> 00:21:48.160]  當然不肯出來
