
[00:00:00.000 --> 00:00:05.000]  各位網友大家好,今天跟大家分享一個題目,
[00:04:33.000 --> 00:04:38.000]  都是在這麼小的地方一起生活,
[00:04:38.000 --> 00:04:42.000]  而是可以很美的展示一個地方,
[00:04:42.000 --> 00:04:45.000]  所以春夏秋冬,
[00:04:45.000 --> 00:04:47.000]  四季在說什麼呢?
[00:04:47.000 --> 00:04:50.000]  一說到節日限定的東西,
[00:04:50.000 --> 00:04:51.000]  就是什麼?
[00:04:51.000 --> 00:04:52.000]  貴的,
[00:04:52.000 --> 00:04:53.000]  或者很珍貴,
[00:04:53.000 --> 00:04:55.000]  買光沒有了,
[00:04:55.000 --> 00:04:57.000]  原來季節都給我們,
[00:04:57.000 --> 00:04:59.000]  譬如食物都有四季,
[00:04:59.000 --> 00:05:01.000]  當做合適的東西,
[00:05:01.000 --> 00:05:03.000]  早前吃什麼?
[00:05:03.000 --> 00:05:05.000]  我之前不是很吃的,
[00:05:05.000 --> 00:05:06.000]  無花果,
[00:05:06.000 --> 00:05:07.000]  見人們吃得很開心,
[00:05:07.000 --> 00:05:08.000]  我忍不住買來吃,
[00:05:08.000 --> 00:05:09.000]  又挺好吃的,
[00:05:09.000 --> 00:05:10.000]  新鮮無花果,
[00:05:10.000 --> 00:05:13.000]  現在買來好像不太覺眼,
[00:05:13.000 --> 00:05:14.000]  過了,
[00:05:14.000 --> 00:05:18.000]  原來四季都有不同時令的食物,
[00:05:18.000 --> 00:05:19.000]  或者活動,
[00:05:19.000 --> 00:05:22.000]  有些人說夏天去滑水,
[00:05:22.000 --> 00:05:23.000]  潛水活動,
[00:05:23.000 --> 00:05:26.000]  冬天就玩冰壺,
[00:05:26.000 --> 00:05:27.000]  誤會了,
[00:05:27.000 --> 00:05:30.000]  香港好像沒有這麼長的地,
[00:05:30.000 --> 00:05:35.000]  總之不同的季節有可能吃和活動,
[00:05:35.000 --> 00:05:40.000]  原來上帝在創造第四日的時間,
[00:05:40.000 --> 00:05:43.000]  我們一般留意天上有光體分晝夜,
[00:05:43.000 --> 00:05:44.000]  是喔,
[00:05:44.000 --> 00:05:47.000]  但其實我覺得更重要是,
[00:05:47.000 --> 00:05:49.000]  當分了這些光暗,
[00:05:49.000 --> 00:05:52.000]  其實更重要是做記號,
[00:05:52.000 --> 00:05:53.000]  定節令,
[00:05:53.000 --> 00:05:54.000]  節令說的,
[00:05:54.000 --> 00:05:56.000]  好像四季一樣,
[00:05:56.000 --> 00:05:57.000]  有秩序,
[00:05:57.000 --> 00:05:59.000]  有不同的時間,
[00:05:59.000 --> 00:06:00.000]  由上帝所創造,
[00:06:00.000 --> 00:06:03.000]  而人生活在這些秩序循環,
[00:06:03.000 --> 00:06:07.000]  是神要讓人得到那種生活的滿足,
[00:06:07.000 --> 00:06:10.000]  所以創造整個的過程,
[00:06:10.000 --> 00:06:12.000]  你留意神一直說甚好,
[00:06:12.000 --> 00:06:15.000]  生命是應該甚好的人的生命,
[00:06:15.000 --> 00:06:16.000]  活在地上,
[00:06:16.000 --> 00:06:18.000]  並且安息舒暢很圓滿,
[00:06:18.000 --> 00:06:20.000]  不過你說不是,
[00:06:20.000 --> 00:06:22.000]  現在生活不是很舒暢,
[00:06:22.000 --> 00:06:23.000]  不是很安息,
[00:06:23.000 --> 00:06:26.000]  起碼大家戴著口罩這麼多年,
[00:06:26.000 --> 00:06:28.000]  我們幻想除了口罩,
[00:06:28.000 --> 00:06:30.000]  是不是我們也不習慣呢?
[00:06:30.000 --> 00:06:32.000]  好像沒有穿衣服的感覺,
[00:06:32.000 --> 00:06:33.000]  不知道會不會,
[00:06:33.000 --> 00:06:35.000]  不過其實是習慣,
[00:06:35.000 --> 00:06:38.000]  四季也塑造了我們一些不同的習慣,
[00:06:38.000 --> 00:06:40.000]  有很自然的生活,
[00:06:40.000 --> 00:06:42.000]  很自然過節就要做節,
[00:06:42.000 --> 00:06:44.000]  就要一家人吃飯,
[00:06:44.000 --> 00:06:45.000]  你就說,
[00:06:45.000 --> 00:06:46.000]  是喔,
[00:06:46.000 --> 00:06:48.000]  這幾年就是沒有這些東西,
[00:06:48.000 --> 00:06:49.000]  或者少了很多,
[00:06:49.000 --> 00:06:51.000]  或者很不自在,
[00:06:51.000 --> 00:06:53.000]  不能夠好像很自由,
[00:06:53.000 --> 00:06:55.000]  四季下的生活,
[00:06:55.000 --> 00:06:56.000]  節令,
[00:06:56.000 --> 00:06:57.000]  節期,
[00:06:57.000 --> 00:07:00.000]  我們也不能夠很暢快的慶祝,
[00:07:00.000 --> 00:07:03.000]  或者做很多東西都改變了,
[00:07:03.000 --> 00:07:05.000]  不過人的身心意念雖然很強,
[00:07:05.000 --> 00:07:07.000]  甚至可以預測,
[00:07:07.000 --> 00:07:08.000]  第五波,
[00:07:08.000 --> 00:07:10.000]  第六波我也是這樣做,
[00:07:10.000 --> 00:07:12.000]  雖然不是很習慣,
[00:07:12.000 --> 00:07:14.000]  不過預測天氣一樣,
[00:07:14.000 --> 00:07:16.000]  你可以預測有颱風,
[00:07:16.000 --> 00:07:20.000]  但是不能夠逃避,
[00:07:20.000 --> 00:07:21.000]  真的,
[00:07:21.000 --> 00:07:23.000]  你很準確預測到,
[00:07:23.000 --> 00:07:26.000]  但是你改變不了風能不能來,
[00:07:26.000 --> 00:07:27.000]  我們不是神,
[00:07:27.000 --> 00:07:29.000]  不是一個普通的人,
[00:07:29.000 --> 00:07:30.000]  四季下,
[00:07:30.000 --> 00:07:32.000]  在這些改變,
[00:07:32.000 --> 00:07:34.000]  無論自然和不自然,
[00:07:34.000 --> 00:07:38.000]  都可以有很多生活的處境,
[00:07:38.000 --> 00:07:40.000]  歷史一向都是這樣的,
[00:07:40.000 --> 00:07:42.000]  你說自然有什麼自然呢?
[00:07:42.000 --> 00:07:43.000]  春夏秋冬,
[00:07:43.000 --> 00:07:45.000]  就是生老病死,
[00:07:45.000 --> 00:07:51.000]  大家知道我們星期六有一個長者崇拜,
[00:07:51.000 --> 00:07:55.000]  在06,07左右開始,
[00:07:55.000 --> 00:07:57.000]  到現在十幾年,
[00:07:57.000 --> 00:07:59.000]  你回想起長者崇拜,
[00:07:59.000 --> 00:08:02.000]  應該當65至70歲,
[00:08:02.000 --> 00:08:05.000]  十幾年前70歲,
[00:08:05.000 --> 00:08:10.000]  到現在80至90歲,
[00:08:10.000 --> 00:08:11.000]  的確是,
[00:08:11.000 --> 00:08:14.000]  最近都有轉變,
[00:08:14.000 --> 00:08:18.000]  現在的新負責同工,
[00:08:18.000 --> 00:08:21.000]  有些名單談的時間,
[00:08:21.000 --> 00:08:22.000]  都沒有見過一個人,
[00:08:22.000 --> 00:08:24.000]  有兩個原因,
[00:08:24.000 --> 00:08:26.000]  第一回到天價,
[00:08:26.000 --> 00:08:32.000]  第二因為行動實在不便,
[00:08:32.000 --> 00:08:36.000]  所以住的地方未必方便,
[00:08:36.000 --> 00:08:38.000]  腳等等,
[00:08:38.000 --> 00:08:41.000]  的確生老病死是這麼自然的事,
[00:08:41.000 --> 00:08:43.000]  我們預料到,
[00:08:43.000 --> 00:08:46.000]  有開始有結束,
[00:08:46.000 --> 00:08:50.000]  但我們仍然很不習慣,
[00:08:50.000 --> 00:08:54.000]  兩首歌,
[00:08:54.000 --> 00:08:56.000]  認識不認識不要緊,
[00:08:56.000 --> 00:08:59.000]  第一首可能跟我年齡接近就知道,
[00:08:59.000 --> 00:09:01.000]  大約在冬至誰唱的,
[00:09:01.000 --> 00:09:04.000]  曾經有個很紅的歌手齊唱,
[00:09:04.000 --> 00:09:06.000]  很紅的一首歌,
[00:09:06.000 --> 00:09:08.000]  2017年我見有一個組合,
[00:09:08.000 --> 00:09:11.000]  都改了歌詞,
[00:09:11.000 --> 00:09:12.000]  不過原本的歌詞,
[00:09:12.000 --> 00:09:15.000]  以前我小時候唱,
[00:09:15.000 --> 00:09:17.000]  聽覺得沒什麼特別,
[00:09:17.000 --> 00:09:20.000]  只是覺得歌詞好聽,
[00:09:20.000 --> 00:09:21.000]  現在你問我看,
[00:09:21.000 --> 00:09:23.000]  有種感覺,
[00:09:23.000 --> 00:09:24.000]  他在說離別,
[00:09:24.000 --> 00:09:26.000]  沒有你的日子,
[00:09:26.000 --> 00:09:28.000]  我會更加珍惜自己,
[00:09:28.000 --> 00:09:29.000]  但沒有我的歲月,
[00:09:29.000 --> 00:09:30.000]  你也要保重,
[00:09:30.000 --> 00:09:32.000]  也有些詩意,
[00:09:32.000 --> 00:09:33.000]  最後他說,
[00:09:33.000 --> 00:09:35.000]  你問我何時回來,
[00:09:35.000 --> 00:09:37.000]  我都輕聲問自己,
[00:09:37.000 --> 00:09:39.000]  不是這個時間,
[00:09:39.000 --> 00:09:41.000]  不是那個時間,
[00:09:41.000 --> 00:09:43.000]  不過我想大約在冬至,
[00:09:43.000 --> 00:09:44.000]  答不實,
[00:09:44.000 --> 00:09:46.000]  會否像這幾年,
[00:09:46.000 --> 00:09:48.000]  有很多疑問,
[00:09:48.000 --> 00:09:50.000]  離別,
[00:09:50.000 --> 00:09:53.000]  很多事情不太確定,
[00:09:53.000 --> 00:10:01.000]  但人也會有些情感真實需要,
[00:10:01.000 --> 00:10:02.000]  另一首歌,
[00:10:02.000 --> 00:10:04.000]  不記得有沒有分享過,
[00:10:04.000 --> 00:10:05.000]  對我來說,
[00:10:05.000 --> 00:10:08.000]  20年我媽媽安息主懷離開的時間,
[00:10:08.000 --> 00:10:10.000]  其實我之前不太認識這首歌,
[00:10:10.000 --> 00:10:12.000]  但不知何故有一次,
[00:10:12.000 --> 00:10:14.000]  她臨走前,
[00:10:14.000 --> 00:10:15.000]  我聽到這首歌,
[00:10:15.000 --> 00:10:17.000]  當她離開後,
[00:10:17.000 --> 00:10:20.000]  有些歌詞觸動了我的心情,
[00:10:20.000 --> 00:10:22.000]  原來我也是一個普通人,
[00:10:22.000 --> 00:10:23.000]  有些需要,
[00:10:23.000 --> 00:10:26.000]  這首歌可能是關於男女之情,
[00:10:26.000 --> 00:10:31.000]  不過我記憶了我和媽媽的情感,
[00:10:31.000 --> 00:10:34.000]  有時候我相信一切有盡頭,
[00:10:34.000 --> 00:10:36.000]  我們信主人也肯定知道,
[00:10:36.000 --> 00:10:38.000]  總會有完結,
[00:10:38.000 --> 00:10:40.000]  在地上的生命,
[00:10:40.000 --> 00:10:42.000]  相聚離開也有時候,
[00:10:42.000 --> 00:10:45.000]  他說沒有事情是永垂不朽的,
[00:10:45.000 --> 00:10:47.000]  我們知道的,
[00:10:47.000 --> 00:10:50.000]  不過下面那段說出,
[00:10:50.000 --> 00:10:52.000]  我們知道歸知道,
[00:10:52.000 --> 00:10:54.000]  我當時的心情也是,
[00:10:54.000 --> 00:10:55.000]  我寧願不是,
[00:10:55.000 --> 00:10:57.000]  很想放手,
[00:10:57.000 --> 00:10:59.000]  你送別過親友,
[00:10:59.000 --> 00:11:00.000]  很明白,
[00:11:00.000 --> 00:11:01.000]  不想放手,
[00:11:01.000 --> 00:11:03.000]  是否不知道永垂不朽,
[00:11:03.000 --> 00:11:04.000]  沒有永垂不朽,
[00:11:04.000 --> 00:11:05.000]  不是,
[00:11:05.000 --> 00:11:06.000]  我知道,
[00:11:06.000 --> 00:11:07.000]  甚至她回到天家,
[00:11:07.000 --> 00:11:08.000]  我也很安慰,
[00:11:08.000 --> 00:11:11.000]  不過你還是不想放手,
[00:11:11.000 --> 00:11:14.000]  很想遺願,
[00:11:14.000 --> 00:11:16.000]  但知道天家永恆,
[00:11:16.000 --> 00:11:18.000]  在那裡再見,
[00:11:18.000 --> 00:11:20.000]  但這裏說到,
[00:11:20.000 --> 00:11:23.000]  原來人也有這樣,
[00:11:23.000 --> 00:11:26.000]  不是很想放手,
[00:11:26.000 --> 00:11:29.000]  不想改變,
[00:11:29.000 --> 00:11:33.000]  明知道會改變也好,
[00:11:33.000 --> 00:11:35.000]  是自然法則,
[00:11:35.000 --> 00:11:40.000]  不知道你放不下的是一份友情,
[00:11:40.000 --> 00:11:42.000]  親情,
[00:11:42.000 --> 00:11:44.000]  甚至愛情,
[00:11:44.000 --> 00:11:46.000]  是你的工作,
[00:11:46.000 --> 00:11:50.000]  甚至是一些改變,
[00:11:50.000 --> 00:11:52.000]  自然的尚且我們不行,
[00:11:52.000 --> 00:11:55.000]  甚至突然不自然的處境,
[00:11:55.000 --> 00:11:58.000]  又令我們措手不及,
[00:11:58.000 --> 00:12:04.000]  九格就是移民的剪影,
[00:12:04.000 --> 00:12:06.000]  可能你也是其中,
[00:12:06.000 --> 00:12:07.000]  送機,
[00:12:07.000 --> 00:12:08.000]  我也很怕送機,
[00:12:08.000 --> 00:12:10.000]  不要送,
[00:12:10.000 --> 00:12:12.000]  不知道怎麼辦,
[00:12:12.000 --> 00:12:15.000]  疫情逆轉了我們的生活,
[00:12:15.000 --> 00:12:17.000]  打仗與我們有關嗎?
[00:12:17.000 --> 00:12:19.000]  好像不是打到來,
[00:12:19.000 --> 00:12:20.000]  不是,
[00:12:20.000 --> 00:12:21.000]  買東西貴了,
[00:12:21.000 --> 00:12:22.000]  買不到,
[00:12:22.000 --> 00:12:23.000]  原來物流,
[00:12:23.000 --> 00:12:26.000]  或者最近今日新聞也報導,
[00:12:26.000 --> 00:12:34.000]  有些鬥爭在政治層面,
[00:12:34.000 --> 00:12:36.000]  原來在影響,
[00:12:36.000 --> 00:12:38.000]  這些改變,
[00:12:38.000 --> 00:12:42.000]  甚至人的生命突然離開,
[00:12:42.000 --> 00:12:43.000]  這個我不認識的人,
[00:12:43.000 --> 00:12:44.000]  不過是新聞報導,
[00:12:44.000 --> 00:12:47.000]  一個三十歲的青年才俊,
[00:12:47.000 --> 00:12:48.000]  有社會地位,
[00:12:48.000 --> 00:12:49.000]  有成就,
[00:12:49.000 --> 00:12:51.000]  不代表有免疫,
[00:12:51.000 --> 00:12:53.000]  突然離世,
[00:12:53.000 --> 00:12:58.000]  就好像我們較早年有教會同工的兒子離開,
[00:12:58.000 --> 00:13:01.000]  或者有神學院老師的兒子,
[00:13:01.000 --> 00:13:03.000]  突然又重病,
[00:13:03.000 --> 00:13:05.000]  兩年後離開,
[00:13:05.000 --> 00:13:11.000]  三個月前我的神學院老師李牧師的兒子,
[00:13:11.000 --> 00:13:14.000]  舞蹈藝員受傷,
[00:13:14.000 --> 00:13:17.000]  接著每星期收到他的代讀,
[00:13:17.000 --> 00:13:18.000]  很不容易,
[00:13:18.000 --> 00:13:21.000]  他的代讀說到一步步治療,
[00:13:21.000 --> 00:13:22.000]  很艱難,
[00:13:22.000 --> 00:13:25.000]  如果你有機會看過他的代讀,
[00:13:25.000 --> 00:13:28.000]  但他其中每次都會有一些感恩,
[00:13:28.000 --> 00:13:30.000]  家人相聚,
[00:13:30.000 --> 00:13:31.000]  彼此支持,
[00:13:31.000 --> 00:13:36.000]  最近他的兒子都透過一些方法幫他寫下一些心聲,
[00:13:36.000 --> 00:13:38.000]  多謝家人,
[00:13:38.000 --> 00:13:40.000]  還有祈禱的心聲,
[00:13:40.000 --> 00:13:43.000]  雖然這些不治如期,
[00:13:43.000 --> 00:13:45.000]  令我們很難接受抑鬱,
[00:13:45.000 --> 00:13:47.000]  有些人說懷疑人生,
[00:13:47.000 --> 00:13:48.000]  很喜歡說,
[00:13:48.000 --> 00:13:52.000]  你的情緒會不會都無論是經歷著,
[00:13:52.000 --> 00:13:56.000]  或者四季起伏不定,
[00:13:56.000 --> 00:13:59.000]  我都WhatsApp回應李牧師說,
[00:13:59.000 --> 00:14:01.000]  我其實都想像不到,
[00:14:01.000 --> 00:14:03.000]  不能夠明白,
[00:14:03.000 --> 00:14:05.000]  其實我心底覺得我沒有資格明白到,
[00:14:05.000 --> 00:14:07.000]  你的困難有多大,
[00:14:07.000 --> 00:14:10.000]  但我仍然為他祈禱,
[00:14:10.000 --> 00:14:13.000]  和感受到上帝的恩典,
[00:14:13.000 --> 00:14:15.000]  從他們口中分享,
[00:14:15.000 --> 00:14:17.000]  甚至其中一個很特別的,
[00:14:17.000 --> 00:14:19.000]  他最近分享的代讀說,
[00:14:19.000 --> 00:14:22.000]  有人在另一個地方外地,
[00:14:22.000 --> 00:14:24.000]  他們收到他的代讀,
[00:14:24.000 --> 00:14:26.000]  因為這樣回教會,
[00:14:26.000 --> 00:14:30.000]  因為看到他們的代讀消息,
[00:14:30.000 --> 00:14:33.000]  人看來並不是一個驚天動地,
[00:14:33.000 --> 00:14:34.000]  很偉大,
[00:14:34.000 --> 00:14:37.000]  很厲害的超人見證,
[00:14:37.000 --> 00:14:40.000]  反過來是一個很艱難的,
[00:14:40.000 --> 00:14:42.000]  不過他看到上帝,
[00:14:42.000 --> 00:14:44.000]  或者他經歷了上帝才重要,
[00:14:44.000 --> 00:14:46.000]  慘事很多,
[00:14:46.000 --> 00:14:47.000]  不開心事,
[00:14:47.000 --> 00:14:49.000]  這個我不敢放大,
[00:14:49.000 --> 00:14:51.000]  因為都是離太遠的踩人事故,
[00:14:51.000 --> 00:14:52.000]  有百多人,
[00:14:52.000 --> 00:14:54.000]  對我都有些感受,
[00:14:54.000 --> 00:14:55.000]  為何犧牲了呢?
[00:14:55.000 --> 00:14:57.000]  有人願意犧牲去救人,
[00:14:57.000 --> 00:14:59.000]  連自己也犧牲,
[00:14:59.000 --> 00:15:01.000]  有人救人成功了,
[00:15:01.000 --> 00:15:03.000]  但我們都是很難過的,
[00:15:03.000 --> 00:15:07.000]  但為何我另一張相片是香港來的?
[00:15:07.000 --> 00:15:09.000]  最近兩隻港鐵門脫落的時候,
[00:15:09.000 --> 00:15:11.000]  我突然間忽略其上,
[00:15:11.000 --> 00:15:13.000]  如果你試過六點多那些時間,
[00:15:13.000 --> 00:15:16.000]  在金鐘的月台轉車,
[00:15:16.000 --> 00:15:19.000]  一上到月台就在隊尾,
[00:15:19.000 --> 00:15:20.000]  知不知道?
[00:15:20.000 --> 00:15:21.000]  即是什麼意思?
[00:15:21.000 --> 00:15:25.000]  原來月台站滿了所有的乘客,
[00:15:25.000 --> 00:15:27.000]  應該要等五輛車才能上車,
[00:15:27.000 --> 00:15:30.000]  星期四好像記得那一次,
[00:15:30.000 --> 00:15:32.000]  星期四、五特別厲害,
[00:15:32.000 --> 00:15:34.000]  我就忽發一個聯想,
[00:15:34.000 --> 00:15:36.000]  就是人踩人,
[00:15:36.000 --> 00:15:38.000]  其實香港可以隨時發生,
[00:15:38.000 --> 00:15:41.000]  如果當時在那麼多人,
[00:15:41.000 --> 00:15:43.000]  有人瘋了,
[00:15:43.000 --> 00:15:45.000]  做一些很激烈的行動,
[00:15:45.000 --> 00:15:47.000]  你叫咪都不會冷靜的,
[00:15:47.000 --> 00:15:49.000]  大家都會立即很驚慌,
[00:15:49.000 --> 00:15:51.000]  你說那麼恐怖,
[00:15:51.000 --> 00:15:52.000]  我不坐地鐵,
[00:15:52.000 --> 00:15:54.000]  巴士有巴士的意外,
[00:15:54.000 --> 00:15:57.000]  我們真的不知道在哪裡生活,
[00:15:57.000 --> 00:15:59.000]  事實上疫情,
[00:15:59.000 --> 00:16:01.000]  剛才數了很多,
[00:16:01.000 --> 00:16:03.000]  已經夠我們吃不消,
[00:16:03.000 --> 00:16:09.000]  雖然香港仍然相對沒有一些再差的地方,
[00:16:09.000 --> 00:16:11.000]  打仗的地方危險,
[00:16:11.000 --> 00:16:13.000]  但四季循環不斷,
[00:16:13.000 --> 00:16:17.000]  我們日常生活究竟是怎樣呢?
[00:16:17.000 --> 00:16:26.000]  是活得很有生命開心滿足,
[00:16:26.000 --> 00:16:31.000]  還是感覺到很無奈很困難呢?
[00:16:31.000 --> 00:16:33.000]  四季循環下,
[00:16:33.000 --> 00:16:36.000]  原來這些節期回憶有重要意義,
[00:16:36.000 --> 00:16:38.000]  除了假期,
[00:16:38.000 --> 00:16:39.000]  聖誕又到了,
[00:16:39.000 --> 00:16:40.000]  普世歡騰,
[00:16:40.000 --> 00:16:42.000]  節期節慶重複做同一件事,
[00:16:42.000 --> 00:16:43.000]  有人都覺得悶,
[00:16:43.000 --> 00:16:45.000]  或者有人很期待每年做一次,
[00:16:45.000 --> 00:16:47.000]  原來有意思,
