
[00:00:00.000 --> 00:00:04.000]  我們今天思想的就是神使用禱告的人
[00:05:10.400 --> 00:05:14.400]  達到神面前以蒙紀念
[00:05:14.400 --> 00:05:17.400]  大家留心這個字以蒙紀念
[00:05:17.400 --> 00:05:19.400]  在聖經的原來的文字
[00:05:19.400 --> 00:05:22.400]  是表達出一種獻祭的意思
[00:05:22.400 --> 00:05:27.400]  好像是一些人的祭品獻情給神
[00:05:27.400 --> 00:05:29.400]  神接受了
[00:05:29.400 --> 00:05:32.400]  好像是香氣升到神的面前
[00:05:32.400 --> 00:05:34.400]  神閱立了
[00:05:34.400 --> 00:05:36.400]  就是這個意思
[00:05:36.400 --> 00:05:37.400]  天使告訴他
[00:05:37.400 --> 00:05:40.400]  你的州祭和上上的禱告
[00:05:40.400 --> 00:05:43.400]  以蒙紀念
[00:05:43.400 --> 00:05:45.400]  大家記不記得聖紀念有一個人物
[00:05:45.400 --> 00:05:47.400]  當他上上禱告的時候
[00:05:47.400 --> 00:05:49.400]  有天使告訴他知道
[00:05:49.400 --> 00:05:53.400]  大蒙眷愛的人是誰
[00:05:53.400 --> 00:05:55.400]  是但以利
[00:05:55.400 --> 00:05:58.400]  但以利他面對著自己民族很多痛苦的事情
[00:05:58.400 --> 00:06:01.400]  面對神的審判和管教
[00:06:01.400 --> 00:06:03.400]  他就切切地祈禱
[00:06:03.400 --> 00:06:05.400]  在祈禱的時候
[00:06:05.400 --> 00:06:09.400]  他也見到使者來跟他說話
[00:06:09.400 --> 00:06:12.400]  我想大家回到聖經前面
[00:06:12.400 --> 00:06:15.400]  但以利書
[00:06:15.400 --> 00:06:24.400]  第九章聖經九百八十六頁
[00:06:24.400 --> 00:06:29.400]  第九章第十八節
[00:06:29.400 --> 00:06:34.400]  當時但以利就這樣祈禱
[00:06:34.400 --> 00:06:37.400]  「我的神下求你側耳而聽
[00:06:37.400 --> 00:06:38.400]  睜眼而看
[00:06:38.400 --> 00:06:40.400]  眷顧我們荒涼之地
[00:06:40.400 --> 00:06:43.400]  和稱為你名下的城」
[00:06:43.400 --> 00:06:45.400]  是和神理很有關係
[00:06:45.400 --> 00:06:48.400]  是你名下的城求你聽我們禱告
[00:06:48.400 --> 00:06:51.400]  「我們在你面前懇求
[00:06:51.400 --> 00:06:53.400]  願不是因自己的義
[00:06:53.400 --> 00:06:56.400]  乃因你的大憐憫」
[00:06:56.400 --> 00:06:58.400]  各位弟兄姊妹當你祈禱的時候
[00:06:58.400 --> 00:07:00.400]  如果你覺得自己很不配
[00:07:00.400 --> 00:07:03.400]  你放心你仍然可以繼續祈禱
[00:07:03.400 --> 00:07:06.400]  因為不是因為你的義所以你祈禱
[00:07:06.400 --> 00:07:09.400]  而是因為神的大憐憫
[00:07:09.400 --> 00:07:11.400]  你放膽向祂求
[00:07:11.400 --> 00:07:13.400]  求神給你憐憫
[00:07:13.400 --> 00:07:14.400]  一路祈禱的時候
[00:07:14.400 --> 00:07:17.400]  聖經去到第十章
[00:07:17.400 --> 00:07:19.400]  後面的第十章
[00:07:19.400 --> 00:07:23.400]  提到有使者向但以利顯現
[00:07:23.400 --> 00:07:26.400]  在第十章的第十節
[00:07:26.400 --> 00:07:28.400]  第十一節
[00:07:28.400 --> 00:07:30.400]  使者對但以利說
[00:07:30.400 --> 00:07:33.400]  大夢眷愛的但以利
[00:07:33.400 --> 00:07:35.400]  表示出祂的禱告
[00:07:35.400 --> 00:07:37.400]  祂的生命是神所閱立的
[00:07:37.400 --> 00:07:40.400]  然後去到第十二節
[00:07:40.400 --> 00:07:43.400]  他就說但以利不要懼怕
[00:07:43.400 --> 00:07:45.400]  因為從第一天
[00:07:45.400 --> 00:07:48.400]  你專心求明白將來的事
[00:07:48.400 --> 00:07:51.400]  又在你神面前刻苦幾心
[00:07:51.400 --> 00:07:54.400]  表示祂很謙卑地禱告尋求神
[00:07:54.400 --> 00:07:57.400]  你的言語已蒙英雲
[00:07:57.400 --> 00:08:01.400]  我是因你的言語而來的
[00:08:01.400 --> 00:08:04.400]  很清楚聖經給但以利知道
[00:08:04.400 --> 00:08:06.400]  當他開始向神禱告的時候
[00:08:06.400 --> 00:08:08.400]  可能未必馬上見到果效
[00:08:08.400 --> 00:08:10.400]  但是從第一次祈禱開始
[00:08:10.400 --> 00:08:13.400]  已經蒙受神的垂聽
[00:08:13.400 --> 00:08:16.400]  神稱他為大夢眷愛的人
[00:08:16.400 --> 00:08:18.400]  因為他在神面前
[00:08:18.400 --> 00:08:22.400]  一直切切地祈禱尋求神的恩惠
[00:08:22.400 --> 00:08:24.400]  各位電影姐妹
[00:08:24.400 --> 00:08:25.400]  大家都會想到
[00:08:25.400 --> 00:08:26.400]  很多時候我們見到
[00:08:26.400 --> 00:08:29.400]  很多事情我們做不到什麼
[00:08:29.400 --> 00:08:31.400]  但是我們真的願意在神面前禱告
[00:08:31.400 --> 00:08:34.400]  相信祂能夠成就奇妙的事情
[00:08:34.400 --> 00:08:36.400]  我們都熟悉一件事
[00:08:36.400 --> 00:08:38.400]  大家知道1950年代
[00:08:38.400 --> 00:08:41.400]  中國翻天覆地
[00:08:41.400 --> 00:08:45.400]  當時所有宣教士被驅逐離開中國
[00:08:45.400 --> 00:08:47.400]  當時有人以為中國教會
[00:08:47.400 --> 00:08:49.400]  從此之後會消滅
[00:08:49.400 --> 00:08:53.400]  因為教會不可以再公開聚會
[00:08:53.400 --> 00:08:54.400]  因此很多人很擔心
[00:08:54.400 --> 00:08:56.400]  但正因為這種擔心
[00:08:56.400 --> 00:08:58.400]  引發全世界很多中國人
[00:08:58.400 --> 00:08:59.400]  外國人
[00:08:59.400 --> 00:09:02.400]  他們組織很多為中國的祈禱小組
[00:09:02.400 --> 00:09:04.400]  切切為中國祈禱
[00:09:04.400 --> 00:09:05.400]  求神保守住
[00:09:05.400 --> 00:09:09.400]  國內很多當時估計的八十萬的教徒
[00:09:09.400 --> 00:09:10.400]  神很奇妙
[00:09:10.400 --> 00:09:13.400]  雖然教會不可以公開聚會
[00:09:13.400 --> 00:09:16.400]  但教會仍然不斷傳福音
[00:09:16.400 --> 00:09:19.400]  去到大約公元2000的時候
[00:09:19.400 --> 00:09:21.400]  有人做一些粗略的估計
[00:09:21.400 --> 00:09:26.400]  他們估計全中國有八千萬的教徒
[00:09:26.400 --> 00:09:28.400]  從50年到2000年
[00:09:28.400 --> 00:09:30.400]  大概50年之間
[00:09:30.400 --> 00:09:33.400]  八十萬到八千萬
[00:09:33.400 --> 00:09:36.400]  是一百倍的增長
[00:09:36.400 --> 00:09:39.400]  沒有任何的教會歷史增長學家
[00:09:39.400 --> 00:09:42.400]  能夠清楚解釋為什麼會這樣
[00:09:42.400 --> 00:09:45.400]  只知道有很多人不斷禱告
[00:09:45.400 --> 00:09:48.400]  神成就了很奇妙的事情
[00:09:48.400 --> 00:09:50.400]  我自己最近看了一本書
[00:09:50.400 --> 00:09:52.400]  講到一位的目者
[00:09:52.400 --> 00:09:54.400]  給我很大的感動
[00:09:54.400 --> 00:09:56.400]  大家知道Charles Friendly
[00:09:56.400 --> 00:09:57.400]  芬尼先生
[00:09:57.400 --> 00:09:59.400]  十九世紀的奮興家 報道家
[00:09:59.400 --> 00:10:03.400]  曾經帶來了很大的一種復興的運動
[00:10:03.400 --> 00:10:05.400]  當時他在美國有很多城市
[00:10:05.400 --> 00:10:09.400]  這個復興的報道聚會舉行之後
[00:10:09.400 --> 00:10:11.400]  整個城市就改變了
[00:10:11.400 --> 00:10:12.400]  怎麼改變呢
[00:10:12.400 --> 00:10:15.400]  他們發覺法庭不用開工
[00:10:15.400 --> 00:10:18.400]  因為沒有什麼審訊的案件
[00:10:18.400 --> 00:10:21.400]  監獄沒有人進去
[00:10:21.400 --> 00:10:23.400]  因為沒有罪犯
[00:10:23.400 --> 00:10:24.400]  警察沒有空
[00:10:24.400 --> 00:10:27.400]  不是 警察去了教堂獻屍
[00:10:27.400 --> 00:10:30.400]  做了屍斑員
[00:10:30.400 --> 00:10:32.400]  這些情況令當時的人很驚訝
[00:10:32.400 --> 00:10:33.400]  神大大的使用
[00:10:33.400 --> 00:10:34.400]  很多人信主
[00:10:34.400 --> 00:10:37.400]  整個城市歸向神
[00:10:37.400 --> 00:10:38.400]  芬尼先生有一次說
[00:10:38.400 --> 00:10:41.400]  我最重要的童工
[00:10:41.400 --> 00:10:44.400]  就是Daniel Nash
[00:10:44.400 --> 00:10:47.400]  這位叫做納殊巴巴
[00:10:47.400 --> 00:10:49.400]  他們稱他為Father Nash
[00:10:49.400 --> 00:10:51.400]  在他四十八歲的時候
[00:10:51.400 --> 00:10:52.400]  放下自己的工作
[00:10:52.400 --> 00:10:54.400]  他說神感動我
[00:10:54.400 --> 00:10:57.400]  我專心為這位芬尼先生
[00:10:57.400 --> 00:10:58.400]  他的報道工作
[00:10:58.400 --> 00:11:00.400]  全心全意祈禱
[00:11:00.400 --> 00:11:03.400]  當芬尼先生去到一個地方
[00:11:03.400 --> 00:11:05.400]  去報道之前三四個星期
[00:11:05.400 --> 00:11:07.400]  納殊巴巴就去到這個地方
[00:11:07.400 --> 00:11:08.400]  租了一個地方
[00:11:08.400 --> 00:11:11.400]  和兩三位弟兄在裡面祈禱
[00:11:11.400 --> 00:11:13.400]  有一次芬尼先生去到一個城鎮
[00:11:13.400 --> 00:11:15.400]  預備開始報道工作的時候
[00:11:15.400 --> 00:11:17.400]  一位女士走來找他
[00:11:17.400 --> 00:11:21.400]  她說你的童工租了我的宿舍
[00:11:21.400 --> 00:11:23.400]  三天進去了
[00:11:23.400 --> 00:11:25.400]  還沒出來
[00:11:25.400 --> 00:11:26.400]  我不知道他們發生什麼事
[00:11:26.400 --> 00:11:27.400]  又不吃東西
[00:11:27.400 --> 00:11:28.400]  我偷看他們
[00:11:28.400 --> 00:11:30.400]  發現他們幾個人蒙著臉
[00:11:30.400 --> 00:11:32.400]  伏在地上
[00:11:32.400 --> 00:11:33.400]  身淫的
[00:11:33.400 --> 00:11:34.400]  不知道在說什麼
[00:11:34.400 --> 00:11:35.400]  一定發生了事
[00:11:35.400 --> 00:11:38.400]  你快點看看發生什麼事了
[00:11:38.400 --> 00:11:40.400]  芬尼先生告訴他們
[00:11:40.400 --> 00:11:42.400]  你放心
[00:11:42.400 --> 00:11:44.400]  他們在靈裡面
[00:11:44.400 --> 00:11:47.400]  經歷生產之苦
[00:11:47.400 --> 00:11:49.400]  他們正在敲動地獄的門
[00:11:49.400 --> 00:11:53.400]  要將那些靈魂釋放出來
[00:11:53.400 --> 00:11:55.400]  他們很切地祈禱
[00:11:55.400 --> 00:11:57.400]  求神工作
[00:11:57.400 --> 00:12:03.400]  這就是Nash先生所做的事情
[00:12:03.400 --> 00:12:05.400]  在很多報道聚會當中
[00:12:05.400 --> 00:12:08.400]  他們遇到一群青年人
[00:12:08.400 --> 00:12:11.400]  來搗亂破壞整個報道會
[00:12:11.400 --> 00:12:13.400]  Nash先生知道之後
[00:12:13.400 --> 00:12:15.400]  他就切切地祈禱
[00:12:15.400 --> 00:12:17.400]  然後他說你們放心
[00:12:17.400 --> 00:12:19.400]  他們當中會有很多人信耶穌
[00:12:19.400 --> 00:12:21.400]  想不到其中一個領袖
[00:12:21.400 --> 00:12:23.400]  有一天來找芬尼先生
[00:12:23.400 --> 00:12:25.400]  哀哭求神
[00:12:25.400 --> 00:12:27.400]  寬恕他的罪
[00:12:27.400 --> 00:12:30.400]  他問芬尼先生可以做什麼
[00:12:30.400 --> 00:12:31.400]  芬尼先生說
[00:12:31.400 --> 00:12:33.400]  你回到你的朋友當中
[00:12:33.400 --> 00:12:35.400]  向他們講述神
[00:12:35.400 --> 00:12:38.400]  在你身上做了什麼大事
[00:12:38.400 --> 00:12:39.400]  然後想不到
[00:12:39.400 --> 00:12:41.400]  接著這群曾經搗亂的青年人
[00:12:41.400 --> 00:12:45.400]  大部分就來認罪悔改
[00:12:45.400 --> 00:12:47.400]  後來很多人發覺
[00:12:47.400 --> 00:12:50.400]  前面好像是芬尼先生大被神所使用
[00:12:50.400 --> 00:12:52.400]  但背後那個很重要
[00:12:52.400 --> 00:12:54.400]  有些人破壞了這個報道會
[00:12:54.400 --> 00:12:59.400]  就將芬尼先生和Nash先生的相片
[00:12:59.400 --> 00:13:01.400]  一起焚燒
[00:13:01.400 --> 00:13:05.400]  因為他們知道在那裡有力量
[00:13:05.400 --> 00:13:09.400]  當芬尼先生快要離開世界的時候
[00:13:09.400 --> 00:13:11.400]  他就說
[00:13:11.400 --> 00:13:15.400]  各位弟兄姊妹
[00:13:15.400 --> 00:13:19.400]  禱告是我們的責任和權利
[00:13:19.400 --> 00:13:20.400]  我們要盡量禱告
[00:13:20.400 --> 00:13:21.400]  求聖靈降臨
[00:13:21.400 --> 00:13:23.400]  好像五旬節一樣
[00:13:23.400 --> 00:13:25.400]  我們盡力禱告
[00:13:25.400 --> 00:13:27.400]  神就會奇妙地工作
[00:13:27.400 --> 00:13:29.400]  他說我開始明白多一點
[00:13:29.400 --> 00:13:31.400]  主耶穌的說話說
[00:13:31.400 --> 00:13:33.400]  你們禱告祈求
[00:13:33.400 --> 00:13:34.400]  無論什麼事
[00:13:34.400 --> 00:13:36.400]  只要信是得著的
[00:13:36.400 --> 00:13:38.400]  就必得著
[00:13:38.400 --> 00:13:40.400]  而他不斷驚慄神
[00:13:40.400 --> 00:13:42.400]  如何聽他的祈禱
[00:13:42.400 --> 00:13:45.400]  因此在他的冒誌名上寫著
[00:13:45.400 --> 00:13:47.400]  禱告勇士
[00:13:47.400 --> 00:13:49.400]  今天有很多人
[00:13:49.400 --> 00:13:51.400]  當他們全心祈禱的時候
[00:13:51.400 --> 00:13:52.400]  因為他們的祈禱
[00:13:52.400 --> 00:13:55.400]  成就很奇妙的工作
[00:13:55.400 --> 00:13:57.400]  在你的人生裡
[00:13:57.400 --> 00:13:59.400]  求神都用你
[00:13:59.400 --> 00:14:01.400]  成就奇妙的事情
[00:14:01.400 --> 00:14:03.400]  成就奇妙的工作
[00:14:03.400 --> 00:14:05.400]  我請大家再看
[00:14:05.400 --> 00:14:07.400]  剛才我們提到一位哥尼劉
[00:14:07.400 --> 00:14:08.400]  同樣被神所使用
[00:14:08.400 --> 00:14:10.400]  我們再看彼得
[00:14:10.400 --> 00:14:11.400]  我們回到聖經
[00:14:11.400 --> 00:14:13.400]  《使徒行傳》第十章
[00:14:13.400 --> 00:14:20.400]  在第十章提到彼得
[00:14:20.400 --> 00:14:22.400]  其實他有一個很特別的偏見
[00:14:22.400 --> 00:14:23.400]  他的偏見就是
[00:14:23.400 --> 00:14:26.400]  認為外邦人是不會信主的
[00:14:26.400 --> 00:14:27.400]  是不潔淨的
[00:14:27.400 --> 00:14:29.400]  是不可以接觸他們的
[00:14:29.400 --> 00:14:32.400]  大家看看第十章第28節
[00:14:32.400 --> 00:14:52.400]  你會發覺一件事情
[00:14:52.400 --> 00:14:54.400]  就是當時猶太人
[00:14:54.400 --> 00:14:56.400]  他們不會進外邦人的家
[00:14:56.400 --> 00:14:58.400]  是不可思議的
[00:14:58.400 --> 00:14:59.400]  如果有外邦人
[00:14:59.400 --> 00:15:01.400]  去到猶太人家裡吃飯
[00:15:01.400 --> 00:15:03.400]  是被律法禁止的
[00:15:03.400 --> 00:15:05.400]  他們認為是不被接受的
[00:15:05.400 --> 00:15:07.400]  因此彼得也這樣說
[00:15:07.400 --> 00:15:09.400]  他說是不合例的
[00:15:09.400 --> 00:15:13.400]  但是在當時彼得蒙受神的光照
[00:15:13.400 --> 00:15:16.400]  他有一個特別的異象
[00:15:16.400 --> 00:15:18.400]  大家都會熟悉的
[00:15:18.400 --> 00:15:19.400]  但是在異象發生的時候
[00:15:19.400 --> 00:15:21.400]  是什麼時候呢
[00:15:21.400 --> 00:15:23.400]  大家想想留意第九節
[00:15:23.400 --> 00:15:31.400]  什麼時候祈禱呢
[00:15:31.400 --> 00:15:32.400]  在中午的時候
[00:15:32.400 --> 00:15:34.400]  去哪裡祈禱呢
[00:15:34.400 --> 00:15:36.400]  去到房頂天台祈禱
[00:15:36.400 --> 00:15:37.400]  在巴勒斯坦的地方
[00:15:37.400 --> 00:15:39.400]  中東地方
[00:15:39.400 --> 00:15:41.400]  中午十二點的時候
[00:15:41.400 --> 00:15:42.400]  上樓頂祈禱
[00:15:42.400 --> 00:15:44.400]  你猜會怎樣呢
[00:15:44.400 --> 00:15:47.400]  很曬很辛苦
[00:15:47.400 --> 00:15:48.400]  可能那裡近海邊
[00:15:48.400 --> 00:15:49.400]  也有一點海風
[00:15:49.400 --> 00:15:51.400]  不過仍然很曬
[00:15:51.400 --> 00:15:53.400]  但我相信是彼得的習慣
[00:15:53.400 --> 00:15:54.400]  中午他會祈禱
[00:15:54.400 --> 00:15:56.400]  特別是在別人家裡住
[00:15:56.400 --> 00:15:57.400]  很難找一個特別安靜的角落
[00:15:57.400 --> 00:15:58.400]  上天台最好
[00:15:58.400 --> 00:16:00.400]  比較安靜一點
[00:16:00.400 --> 00:16:01.400]  他不介意曬太陽
[00:16:01.400 --> 00:16:04.400]  他就一直在當中祈禱
[00:16:04.400 --> 00:16:05.400]  一直祈禱的時候
[00:16:05.400 --> 00:16:06.400]  同樣的在祈禱當中
[00:16:06.400 --> 00:16:09.400]  神向他來說話
[00:16:09.400 --> 00:16:10.400]  各位弟兄姊妹
[00:16:10.400 --> 00:16:12.400]  神很多時候在禱告當中
[00:16:12.400 --> 00:16:15.400]  來指教我們
[00:16:15.400 --> 00:16:16.400]  在彼得當時
[00:16:16.400 --> 00:16:18.400]  他遇到一個異象
[00:16:18.400 --> 00:16:20.400]  這個異象很明顯讓他知道
[00:16:20.400 --> 00:16:21.400]  只是要他明白
[00:16:21.400 --> 00:16:25.400]  不可以當外邦人是不潔淨的
[00:16:25.400 --> 00:16:27.400]  在他領受異象之後
[00:16:27.400 --> 00:16:28.400]  他不是太了解
[00:16:28.400 --> 00:16:30.400]  但聖經很奇妙說到
[00:16:30.400 --> 00:16:32.400]  時間很吻合
[00:16:32.400 --> 00:16:35.400]  你看看第十七節
[00:16:35.400 --> 00:16:36.400]  第十七節
[00:16:36.400 --> 00:16:37.400]  彼得在差異之間
[00:16:37.400 --> 00:16:39.400]  不明白異象是什麼意思
[00:16:39.400 --> 00:16:40.400]  在那個時候
[00:16:40.400 --> 00:16:41.400]  哥尼留所的警察
[00:16:41.400 --> 00:16:44.400]  剛剛到門口
[00:16:44.400 --> 00:16:45.400]  凱撒尼亞
[00:16:45.400 --> 00:16:46.400]  去到約塔
[00:16:46.400 --> 00:16:48.400]  約彼得的地方
[00:16:48.400 --> 00:16:50.400]  距離大概三十二英里
[00:16:50.400 --> 00:16:51.400]  如果你走不路
[00:16:51.400 --> 00:16:55.400]  要走多久呢?
[00:16:55.400 --> 00:16:56.400]  有些人說
[00:16:56.400 --> 00:16:57.400]  起碼八九個小時
[00:16:57.400 --> 00:16:58.400]  十個小時吧
[00:16:58.400 --> 00:17:00.400]  可能都未必可以
[00:17:00.400 --> 00:17:01.400]  但無論如何
[00:17:01.400 --> 00:17:04.400]  當時他們剛剛來到
[00:17:04.400 --> 00:17:05.400]  當彼得在這裡
[00:17:05.400 --> 00:17:06.400]  在這裡移滑的時候
[00:17:06.400 --> 00:17:07.400]  下面就大叫
[00:17:07.400 --> 00:17:10.400]  有沒有叫彼得的西門在這裡
[00:17:10.400 --> 00:17:13.400]  當時聖靈就馬上提醒彼得
[00:17:13.400 --> 00:17:14.400]  下面有三個人找你
[00:17:14.400 --> 00:17:16.400]  你去吧
[00:17:16.400 --> 00:17:19.400]  是我猜他們來的
[00:17:19.400 --> 00:17:20.400]  很多事情
[00:17:20.400 --> 00:17:21.400]  當你祈禱的時候
[00:17:21.400 --> 00:17:22.400]  神引導你
[00:17:22.400 --> 00:17:25.400]  有些時候環境都配合著引導
[00:17:25.400 --> 00:17:27.400]  叫你知道神的心意
[00:17:27.400 --> 00:17:29.400]  下面當他去到的時候
[00:17:29.400 --> 00:17:32.400]  當時彼得心裡有一個疑惑
[00:17:32.400 --> 00:17:34.400]  在第二十節中間
[00:17:34.400 --> 00:17:35.400]  聖靈就提醒他
[00:17:35.400 --> 00:17:38.400]  不要疑惑
[00:17:38.400 --> 00:17:39.400]  這四個字
[00:17:39.400 --> 00:17:41.400]  可以有另一個翻譯就是
[00:17:41.400 --> 00:17:44.400]  不要分門別類
[00:17:44.400 --> 00:17:46.400]  不要分門別類
[00:17:46.400 --> 00:17:47.400]  所以當時彼得開始明白
[00:17:47.400 --> 00:17:49.400]  這個異象的意思
[00:17:49.400 --> 00:17:51.400]  當他來到哥尼的家的時候
[00:17:51.400 --> 00:17:52.400]  他更加清楚知道
[00:17:52.400 --> 00:17:53.400]  是神指示他
[00:17:53.400 --> 00:17:55.400]  不可以當這些外邦人
