
[00:00:00.000 --> 00:00:03.000]  我們已經在心靈的祭壇上
[00:10:17.000 --> 00:10:21.000]  承認耶穌基督的名
[00:10:21.000 --> 00:10:25.000]  敬拜耶穌基督二十億
[00:10:25.000 --> 00:10:29.000]  實在是一個很大的數字
[00:10:29.000 --> 00:10:32.000]  實際說一點也不過分
[00:10:32.000 --> 00:10:36.000]  沒有人能數過來
[00:10:36.000 --> 00:10:40.000]  那麼這些人從哪裡來呢
[00:10:40.000 --> 00:10:46.000]  是從各國各族各名各方來的
[00:10:46.000 --> 00:10:48.000]  從菩薩來的
[00:10:48.000 --> 00:10:52.000]  也是從歷史歷代來的
[00:10:52.000 --> 00:10:55.000]  他們怎麼會來呢
[00:10:55.000 --> 00:10:58.000]  他們怎麼會成為屬主的人呢
[00:10:58.000 --> 00:11:00.000]  感謝神
[00:11:00.000 --> 00:11:04.000]  因為有人奉獻自己
[00:11:04.000 --> 00:11:07.000]  接受護照和差遣
[00:11:07.000 --> 00:11:15.000]  往全世界各國各名各族各地各方去傳福音
[00:11:15.000 --> 00:11:22.000]  在他們中間各個都是很奇特的人才嗎
[00:11:22.000 --> 00:11:24.000]  不是
[00:11:24.000 --> 00:11:26.000]  我舉兩個例子
[00:11:26.000 --> 00:11:30.000]  就讓我們驚訝神的恩典的護照
[00:11:30.000 --> 00:11:38.000]  領導原來人想不到可能成為神大用的人的那些人身上
[00:11:38.000 --> 00:11:41.000]  第一個例子
[00:11:41.000 --> 00:11:46.000]  很出名的Mary Schleser
[00:11:46.000 --> 00:11:49.000]  她是到非洲去的宣教士
[00:11:49.000 --> 00:11:51.000]  為神做大的工作
[00:11:51.000 --> 00:11:53.000]  她小的時候呢
[00:11:53.000 --> 00:11:56.000]  是一個性格很羞澀的
[00:11:56.000 --> 00:12:02.000]  害羞怕見人怕講話的一個小女孩
[00:12:02.000 --> 00:12:04.000]  她的傳記告訴我們
[00:12:04.000 --> 00:12:08.000]  每一次客人到她家裡來就不見她了
[00:12:08.000 --> 00:12:10.000]  她就藏起來了
[00:12:10.000 --> 00:12:12.000]  不見客人
[00:12:12.000 --> 00:12:17.000]  因為她覺得羞害羞也不會講話
[00:12:17.000 --> 00:12:23.000]  是這樣的一個切弱的害羞的一個女孩子
[00:12:23.000 --> 00:12:26.000]  但是當她信了主
[00:12:26.000 --> 00:12:28.000]  基督的愛充滿她
[00:12:28.000 --> 00:12:29.000]  激勵她
[00:12:29.000 --> 00:12:32.000]  她將自己獻上
[00:12:32.000 --> 00:12:34.000]  雖然覺得自己不配
[00:12:34.000 --> 00:12:38.000]  還是完全的獻上
[00:12:38.000 --> 00:12:40.000]  她就到了非洲去
[00:12:40.000 --> 00:12:43.000]  在那裡工作
[00:12:43.000 --> 00:12:47.000]  等到她退休的時候
[00:12:47.000 --> 00:12:50.000]  London Missionary Society
[00:12:50.000 --> 00:12:56.000]  必須派二十個弟兄去接她留下的工作
[00:12:56.000 --> 00:12:58.000]  二十個弟兄
[00:12:58.000 --> 00:13:00.000]  大男人
[00:13:00.000 --> 00:13:07.000]  要去接一個軟弱的姪妹的工作
[00:13:07.000 --> 00:13:10.000]  看神何等的用她
[00:13:10.000 --> 00:13:13.000]  一個軟弱的姪妹
[00:13:13.000 --> 00:13:15.000]  在神的恩典的手中
[00:13:15.000 --> 00:13:18.000]  成為一個有力量的
[00:13:18.000 --> 00:13:19.000]  有愛心的
[00:13:19.000 --> 00:13:20.000]  有作用的
[00:13:20.000 --> 00:13:25.000]  有驚人作為的一個姪妹
[00:13:25.000 --> 00:13:29.000]  很多的宣教士是如此的
[00:13:29.000 --> 00:13:32.000]  我們又想到大名鼎鼎的
[00:13:32.000 --> 00:13:34.000]  這個李文斯頓
[00:13:34.000 --> 00:13:36.000]  David Livingstone
[00:13:36.000 --> 00:13:40.000]  他原來是怎麼樣的人呢
[00:13:40.000 --> 00:13:43.000]  當他參加一個聚會
[00:13:43.000 --> 00:13:45.000]  受感動
[00:13:45.000 --> 00:13:49.000]  要奉獻自己做宣教士的時候
[00:13:49.000 --> 00:13:53.000]  有人給他機會來講
[00:13:53.000 --> 00:13:54.000]  聚會的時候
[00:13:54.000 --> 00:13:57.000]  他到了台上
[00:13:57.000 --> 00:14:01.000]  他講了幾分鐘
[00:14:01.000 --> 00:14:03.000]  就講完了
[00:14:03.000 --> 00:14:07.000]  他所有的預備的很豐富的內容
[00:14:07.000 --> 00:14:08.000]  都講完了
[00:14:08.000 --> 00:14:09.000]  怎麼講完了
[00:14:09.000 --> 00:14:11.000]  就是講頭一段
[00:14:11.000 --> 00:14:12.000]  完了
[00:14:12.000 --> 00:14:14.000]  下面跟不上了
[00:14:14.000 --> 00:14:19.000]  他就羞羞愧愧回到座位
[00:14:19.000 --> 00:14:24.000]  一個這樣的人呢
[00:14:24.000 --> 00:14:26.000]  他會坐下以後低了頭
[00:14:26.000 --> 00:14:28.000]  抬不起頭來
[00:14:28.000 --> 00:14:30.000]  不敢見人
[00:14:30.000 --> 00:14:32.000]  很慚愧
[00:14:32.000 --> 00:14:34.000]  很自卑
[00:14:34.000 --> 00:14:40.000]  但是有一個主大用的宣教士Moffat
[00:14:40.000 --> 00:14:43.000]  他走到他的身邊
[00:14:43.000 --> 00:14:47.000]  手攔住他的頸下
[00:14:47.000 --> 00:14:49.000]  對他說
[00:14:49.000 --> 00:14:51.000]  弟兄
[00:14:51.000 --> 00:14:53.000]  你做宣教士
[00:14:53.000 --> 00:14:57.000]  不一定宣講
[00:14:57.000 --> 00:14:59.000]  做講道的宣教士
[00:14:59.000 --> 00:15:03.000]  也可以做醫藥的宣教士
[00:15:03.000 --> 00:15:05.000]  提醒他了
[00:15:05.000 --> 00:15:08.000]  他就去讀醫了
[00:15:08.000 --> 00:15:13.000]  結果他在非洲成為一個最出名的
[00:15:13.000 --> 00:15:18.000]  非常大大實用的一個宣教士
[00:15:18.000 --> 00:15:20.000]  大有貢獻
[00:15:20.000 --> 00:15:23.000]  也得到非洲人的敬愛
[00:15:23.000 --> 00:15:26.000]  所以他過世的時候
[00:15:26.000 --> 00:15:33.000]  在倫敦會要將他的遺體運回英國
[00:15:33.000 --> 00:15:40.000]  葬在那個Westminster Abbey國葬
[00:15:40.000 --> 00:15:45.000]  但是非洲的基督徒不肯
[00:15:45.000 --> 00:15:48.000]  最後爭持怎麼解決呢
[00:15:48.000 --> 00:15:52.000]  非洲的基督徒將他的心挖出來
[00:15:52.000 --> 00:15:54.000]  葬在非洲
[00:15:54.000 --> 00:16:00.000]  他們說李文斯頓的心是屬於非洲的
[00:16:00.000 --> 00:16:05.000]  我們要將他的心葬在這裡
[00:16:05.000 --> 00:16:08.000]  那麼他的沒有心的遺體
[00:16:08.000 --> 00:16:13.000]  葬在Westminster Abbey
[00:16:13.000 --> 00:16:16.000]  你看這樣的一個原來
[00:16:16.000 --> 00:16:20.000]  短短的信息都講不出來的一個人
[00:16:20.000 --> 00:16:22.000]  還能做宣教士嗎
[00:16:22.000 --> 00:16:24.000]  神可以用
[00:16:24.000 --> 00:16:26.000]  因為他有愛主的心
[00:16:26.000 --> 00:16:29.000]  獻身的覺知
[00:16:29.000 --> 00:16:32.000]  結果神大大的用他
[00:16:32.000 --> 00:16:37.000]  他在非洲中心地帶來回跑了三十多次
[00:16:37.000 --> 00:16:41.000]  兩次被獅子咬傷
[00:16:41.000 --> 00:16:45.000]  但是他為神所做的
[00:16:45.000 --> 00:16:49.000]  我們今天還是紀念
[00:16:49.000 --> 00:16:54.000]  還是為他感謝三位神
[00:16:54.000 --> 00:17:01.000]  在這裡提到各國各民各族各方
[00:17:01.000 --> 00:17:03.000]  感謝天父
[00:17:03.000 --> 00:17:08.000]  主耶穌基督他在世的時候
[00:17:08.000 --> 00:17:11.000]  已經多次講到
[00:17:11.000 --> 00:17:14.000]  不世性的福音
[00:17:14.000 --> 00:17:17.000]  不世性的救恩
[00:17:17.000 --> 00:17:21.000]  你想主耶穌
[00:17:21.000 --> 00:17:23.000]  面對獅子架的時候
[00:17:23.000 --> 00:17:25.000]  他怎麼說呢
[00:17:25.000 --> 00:17:30.000]  他說這天國的福音要傳遍天下
[00:17:30.000 --> 00:17:33.000]  然後默契才來到
[00:17:33.000 --> 00:17:36.000]  他在講什麼
[00:17:36.000 --> 00:17:40.000]  他的道要傳遍天下
[00:17:40.000 --> 00:17:42.000]  他是什麼人呢
[00:17:42.000 --> 00:17:44.000]  木匠就是木匠的兒子
[00:17:44.000 --> 00:17:48.000]  他的道要傳遍天下嗎
[00:17:48.000 --> 00:17:51.000]  這是狂話
[00:17:51.000 --> 00:17:56.000]  好像失去了理性的一種的說話
[00:17:56.000 --> 00:18:01.000]  但是他就是這樣預先講了
[00:18:01.000 --> 00:18:04.000]  今天我們親眼看見
[00:18:04.000 --> 00:18:06.000]  這位釘了獅子架之前
[00:18:06.000 --> 00:18:08.000]  面對獅子架
[00:18:08.000 --> 00:18:10.000]  人看為失敗的時候
[00:18:10.000 --> 00:18:14.000]  一個悲劇殘劇就要出現的時候
[00:18:14.000 --> 00:18:16.000]  講著宣告
[00:18:16.000 --> 00:18:21.000]  他的福音要傳遍天下
[00:18:21.000 --> 00:18:23.000]  應驗了
[00:18:23.000 --> 00:18:26.000]  主耶穌的門徒說你們這小群
[00:18:26.000 --> 00:18:27.000]  不要怕
[00:18:27.000 --> 00:18:29.000]  因為你們的父
[00:18:29.000 --> 00:18:31.000]  樂意將他的國
[00:18:31.000 --> 00:18:33.000]  不是的
[00:18:33.000 --> 00:18:37.000]  一個宇宙性的國賜給你們
[00:18:37.000 --> 00:18:40.000]  何等的英雄
[00:18:40.000 --> 00:18:45.000]  我們想到主復活以後
[00:18:45.000 --> 00:18:49.000]  他說神靈降臨在你們身上
[00:18:49.000 --> 00:18:51.000]  你們就必得著能力
[00:18:51.000 --> 00:18:53.000]  不要在耶路撒冷
[00:18:53.000 --> 00:18:55.000]  猶太前帝和撒瑪利亞
[00:18:55.000 --> 00:18:59.000]  直到地極
[00:18:59.000 --> 00:19:01.000]  做我的見證
[00:19:01.000 --> 00:19:03.000]  何等的宣告
[00:19:03.000 --> 00:19:05.000]  將來的三上
[00:19:05.000 --> 00:19:08.000]  他說天上地下
[00:19:08.000 --> 00:19:11.000]  一切的神明都賜給我了
[00:19:11.000 --> 00:19:13.000]  所以你們要去
[00:19:13.000 --> 00:19:16.000]  是萬民做我的門徒
[00:19:16.000 --> 00:19:20.000]  萬民感謝天父
[00:19:20.000 --> 00:19:25.000]  接著耶穌基督成就這一切
[00:19:25.000 --> 00:19:27.000]  欲早宣告
[00:19:27.000 --> 00:19:30.000]  福音要傳遍天下
[00:19:30.000 --> 00:19:33.000]  當時沒有人信得下去
[00:19:33.000 --> 00:19:35.000]  第一個宣告
[00:19:35.000 --> 00:19:39.000]  今天你我親眼看見成就
[00:19:39.000 --> 00:19:44.000]  而且繼續的更加完全的成就
[00:19:44.000 --> 00:19:49.000]  這是何等奇妙的
[00:19:49.000 --> 00:19:52.000]  是我們鼓舞的必見之處
[00:19:52.000 --> 00:19:54.000]  所以福音傳遍天下
[00:19:54.000 --> 00:19:56.000]  那是你我能做的
[00:19:56.000 --> 00:19:58.000]  那是神的事
[00:19:58.000 --> 00:20:00.000]  我們的事呢
[00:20:00.000 --> 00:20:03.000]  主耶穌兩件事連在一起講
[00:20:03.000 --> 00:20:07.000]  天上地下一切的全明賜給我了
[00:20:07.000 --> 00:20:11.000]  這個全明要是福音傳遍天下
[00:20:11.000 --> 00:20:12.000]  我們呢
[00:20:12.000 --> 00:20:13.000]  主耶穌說
[00:20:13.000 --> 00:20:15.000]  所以你們要去
[00:20:15.000 --> 00:20:18.000]  我們的責任就是去
[00:20:18.000 --> 00:20:21.000]  其他的主負責
[00:20:21.000 --> 00:20:23.000]  我們肯去的時候
[00:20:23.000 --> 00:20:25.000]  我們肯傳福音的時候
[00:20:25.000 --> 00:20:29.000]  肯為丁氏家的主見證的時候
[00:20:29.000 --> 00:20:34.000]  神他就完成他那方面的工作
[00:20:34.000 --> 00:20:36.000]  所以我們不必擔心
[00:20:36.000 --> 00:20:40.000]  福音傳遍成功嗎
[00:20:40.000 --> 00:20:42.000]  不是我們的事
[00:20:42.000 --> 00:20:44.000]  不要管神的事
[00:20:44.000 --> 00:20:46.000]  不要替神擔心
[00:20:46.000 --> 00:20:48.000]  讓我們相信
[00:20:48.000 --> 00:20:50.000]  讓我們依靠
[00:20:50.000 --> 00:20:53.000]  讓我們順福順命
[00:20:53.000 --> 00:20:55.000]  所以你們要去
[00:20:55.000 --> 00:20:57.000]  感謝神
[00:20:57.000 --> 00:20:59.000]  兩千年來
[00:20:59.000 --> 00:21:01.000]  多少的人去
[00:21:01.000 --> 00:21:02.000]  去
[00:21:02.000 --> 00:21:03.000]  去
[00:21:03.000 --> 00:21:07.000]  到了各國各民各地各方
[00:21:07.000 --> 00:21:08.000]  結果呢
[00:21:08.000 --> 00:21:11.000]  這些輸不過來的人
[00:21:11.000 --> 00:21:12.000]  信了主
[00:21:12.000 --> 00:21:19.000]  現在環繞在神高陽的寶座前
[00:21:19.000 --> 00:21:21.000]  我有兩次的機會
[00:21:21.000 --> 00:21:25.000]  到非洲去
[00:21:25.000 --> 00:21:26.000]  一次的機會
[00:21:26.000 --> 00:21:30.000]  是去年六月
[00:21:30.000 --> 00:21:32.000]  在非洲
[00:21:32.000 --> 00:21:33.000]  我發現一件事
[00:21:33.000 --> 00:21:35.000]  我過去不知道
[00:21:35.000 --> 00:21:37.000]  沒有注意到
[00:21:37.000 --> 00:21:42.000]  聽見這個非洲的教會的領袖
[00:21:42.000 --> 00:21:44.000]  第一個報告
[00:21:44.000 --> 00:21:48.000]  今天非洲有多少基督徒
[00:21:48.000 --> 00:21:52.000]  一億七千萬
[00:21:52.000 --> 00:21:56.000]  也是全洲的人口的百分之十七
[00:21:56.000 --> 00:21:58.000]  他們有宣教士嗎
[00:21:58.000 --> 00:21:59.000]  有
[00:21:59.000 --> 00:22:02.000]  在非洲很多的國家
[00:22:02.000 --> 00:22:03.000]  很多的種族
[00:22:03.000 --> 00:22:06.000]  在非洲州內
[00:22:06.000 --> 00:22:08.000]  跨越國界
[00:22:08.000 --> 00:22:11.000]  跨越種族界線的
[00:22:11.000 --> 00:22:14.000]  本地的非洲的宣教士
[00:22:14.000 --> 00:22:18.000]  有兩萬八千
[00:22:18.000 --> 00:22:21.000]  我們很難信得下去
[00:22:21.000 --> 00:22:22.000]  我們的觀念中
[00:22:22.000 --> 00:22:24.000]  非洲很落後
[00:22:24.000 --> 00:22:29.000]  但是竟然有這樣的現象
[00:22:29.000 --> 00:22:31.000]  怎麼回事
[00:22:31.000 --> 00:22:35.000]  坐在寶座上的主
[00:22:35.000 --> 00:22:38.000]  有天上地下一切的權利
[00:22:38.000 --> 00:22:41.000]  都在他手中的主
[00:22:41.000 --> 00:22:44.000]  他來做成
[00:22:44.000 --> 00:22:46.000]  我們只有一件事好做
[00:22:46.000 --> 00:22:47.000]  去
[00:22:47.000 --> 00:22:49.000]  我們只有一件事好做
[00:22:49.000 --> 00:22:51.000]  見證
[00:22:51.000 --> 00:22:53.000]  只有一件事好做
[00:22:53.000 --> 00:22:55.000]  把自己擺上
[00:22:55.000 --> 00:22:57.000]  其他的
[00:22:57.000 --> 00:22:59.000]  都是神負責
[00:22:59.000 --> 00:23:01.000]  這樣我們很輕鬆了
[00:23:01.000 --> 00:23:03.000]  如果我們一直都關心
[00:23:03.000 --> 00:23:05.000]  擔心
[00:23:05.000 --> 00:23:07.000]  福音怎麼傳開
[00:23:07.000 --> 00:23:09.000]  人心越來越剛硬
[00:23:09.000 --> 00:23:13.000]  潮流越來越衝擊基督教信仰
[00:23:13.000 --> 00:23:15.000]  怎麼辦呢
[00:23:15.000 --> 00:23:17.000]  福音還能夠繼續的
[00:23:17.000 --> 00:23:20.000]  大有果孝的廣傳呢
[00:23:20.000 --> 00:23:22.000]  我們很容易擔心
[00:23:22.000 --> 00:23:24.000]  交給主
[00:23:24.000 --> 00:23:28.000]  交給那位手中有天上地下
[00:23:28.000 --> 00:23:30.000]  一切權柄的主
[00:23:30.000 --> 00:23:32.000]  他來負責
[00:23:32.000 --> 00:23:34.000]  他來完成
[00:23:34.000 --> 00:23:36.000]  另外一次到非洲
[00:23:36.000 --> 00:23:39.000]  是在七十年代
[00:23:39.000 --> 00:23:41.000]  那個時候是
[00:23:41.000 --> 00:23:43.000]  扎耶爾
[00:23:43.000 --> 00:23:45.000]  原來叫剛果
[00:23:45.000 --> 00:23:47.000]  比利時的剛果
[00:23:47.000 --> 00:23:48.000]  後來叫扎耶爾
[00:23:48.000 --> 00:23:50.000]  剛剛改了名字不久
[00:23:50.000 --> 00:23:54.000]  從那邊的
[00:23:54.000 --> 00:23:56.000]  非洲的宣道會
[00:23:56.000 --> 00:23:58.000]  邀請我過去
[00:23:58.000 --> 00:24:00.000]  我去的時候
[00:24:00.000 --> 00:24:02.000]  發現兩件事
[00:24:02.000 --> 00:24:04.000]  很感動我的心
[00:24:04.000 --> 00:24:07.000]  第一件事
[00:24:07.000 --> 00:24:10.000]  我到的時候聽見他們說
[00:24:10.000 --> 00:24:15.000]  最初宣信牧師
[00:24:15.000 --> 00:24:17.000]  A.B. Simpson
[00:24:17.000 --> 00:24:19.000]  宣道會的創辦人
[00:24:19.000 --> 00:24:25.000]  差遣四位宣教士到剛果去
[00:24:25.000 --> 00:24:28.000]  四位的結果怎麼樣
[00:24:28.000 --> 00:24:31.000]  兩位到了剛果以後
