
[00:00:00.000 --> 00:00:02.000]  (字幕:張超)
[00:01:26.000 --> 00:01:29.000]  再寫電郵去公司投訴
[00:01:29.000 --> 00:01:30.000]  我不知道這是否
[00:01:30.000 --> 00:01:33.000]  你曾經經歷過的一個場景
[00:01:33.000 --> 00:01:38.000]  我在這個位置旁邊看到情況
[00:01:38.000 --> 00:01:40.000]  知道祈願土之後
[00:01:40.000 --> 00:01:43.000]  他們繼續這樣罵
[00:01:43.000 --> 00:01:45.000]  剛才我們唱耶穌改變我
[00:01:45.000 --> 00:01:51.000]  我們真的很需要耶穌改變我們
[00:01:51.000 --> 00:01:53.000]  我們在心裏面
[00:01:53.000 --> 00:01:54.000]  或者生活當中
[00:01:54.000 --> 00:01:55.000]  我們有很多的憤怒
[00:01:55.000 --> 00:01:59.000]  突然間不知道你有沒有發覺
[00:01:59.000 --> 00:02:01.000]  有一個弟兄說
[00:02:01.000 --> 00:02:03.000]  他現在看電視很憤怒
[00:02:03.000 --> 00:02:06.000]  已經索性關機不看
[00:02:06.000 --> 00:02:07.000]  有時候真的憤怒到
[00:02:07.000 --> 00:02:10.000]  想把拖鞋扔在電視上
[00:02:10.000 --> 00:02:11.000]  很憤怒
[00:02:11.000 --> 00:02:12.000]  很多事要憤怒
[00:02:12.000 --> 00:02:14.000]  坐車的時候
[00:02:14.000 --> 00:02:16.000]  這樣把行李箱拖進來
[00:02:16.000 --> 00:02:19.000]  還滾到我的腳
[00:02:19.000 --> 00:02:21.000]  有人坦白說
[00:02:21.000 --> 00:02:24.000]  我真的很想一腳踢到行李箱
[00:02:24.000 --> 00:02:26.000]  很多的怨憤
[00:02:26.000 --> 00:02:28.000]  很多的憤怒在當中
[00:02:28.000 --> 00:02:29.000]  頂尖的是我們身處
[00:02:29.000 --> 00:02:31.000]  一個不容易的環境
[00:02:31.000 --> 00:02:32.000]  今天我們看這段聖經
[00:02:32.000 --> 00:02:35.000]  後面25、26節開始說
[00:02:35.000 --> 00:02:38.000]  生氣卻不要犯罪
[00:02:38.000 --> 00:02:39.000]  我們以前讀過
[00:02:39.000 --> 00:02:41.000]  我們知道
[00:02:41.000 --> 00:02:43.000]  但今天對我們來說
[00:02:43.000 --> 00:02:46.000]  怎樣可以得到這個改變
[00:02:46.000 --> 00:02:47.000]  我們怎樣可以得到
[00:02:47.000 --> 00:02:48.000]  這份改變
[00:02:48.000 --> 00:02:50.000]  怎樣得到改變
[00:02:50.000 --> 00:02:53.000]  去重新做這件事
[00:02:53.000 --> 00:02:54.000]  頂尖我們讀耳筆所書
[00:02:54.000 --> 00:02:56.000]  過去曾經提過
[00:02:56.000 --> 00:02:58.000]  我們不要只從那一段去看
[00:02:58.000 --> 00:03:01.000]  我們要整卷耳筆所書去了解
[00:03:01.000 --> 00:03:02.000]  保羅描繪一個
[00:03:02.000 --> 00:03:05.000]  屬靈爭戰的大圖畫
[00:03:05.000 --> 00:03:07.000]  頭四章的經文反覆說出
[00:03:07.000 --> 00:03:10.000]  我們身處屬靈爭戰當中
[00:03:10.000 --> 00:03:12.000]  屬靈爭戰不是
[00:03:12.000 --> 00:03:14.000]  只是說邪靈殺蛋
[00:03:14.000 --> 00:03:16.000]  驅鬼驅邪的事情
[00:03:16.000 --> 00:03:18.000]  耳筆所書第二章前面
[00:03:18.000 --> 00:03:19.000]  已經說得很清楚
[00:03:19.000 --> 00:03:20.000]  二節那裡說
[00:03:20.000 --> 00:03:24.000]  那時你們在過犯和罪惡中行事為人
[00:03:24.000 --> 00:03:26.000]  隨著時代的潮流
[00:03:26.000 --> 00:03:28.000]  也服從空中掌權的手令
[00:03:28.000 --> 00:03:32.000]  就是現今在背役的人身上運行的靈
[00:03:32.000 --> 00:03:35.000]  我們從前也都和他們在一起
[00:03:35.000 --> 00:03:38.000]  放縱肉體的私慾
[00:03:38.000 --> 00:03:41.000]  屬靈爭戰是由三波的攻勢組成
[00:03:41.000 --> 00:03:43.000]  剛才那幾節經文告訴我們
[00:03:43.000 --> 00:03:44.000]  時代的潮流
[00:03:44.000 --> 00:03:45.000]  這是第一
[00:03:45.000 --> 00:03:46.000]  社會的價值觀
[00:03:46.000 --> 00:03:48.000]  第二就是空中掌權的手令
[00:03:48.000 --> 00:03:49.000]  殺蛋魔鬼
[00:03:49.000 --> 00:03:51.000]  第三就是自己肉體的私慾
[00:03:51.000 --> 00:03:53.000]  我們自我中心的傾向
[00:03:53.000 --> 00:03:55.000]  當這三樣東西混合在一起的時候
[00:03:55.000 --> 00:03:58.000]  我們是面對一個很大的攻擊和挑戰
[00:03:58.000 --> 00:04:01.000]  但是耳筆所書保羅告訴我們
[00:04:01.000 --> 00:04:04.000]  頂尖我們得救成為新造的人
[00:04:04.000 --> 00:04:06.000]  然後第五章告訴我們
[00:04:06.000 --> 00:04:07.000]  我們要成為光明的兒女
[00:04:07.000 --> 00:04:09.000]  有這個身份
[00:04:09.000 --> 00:04:10.000]  所以我們要知道
[00:04:10.000 --> 00:04:13.000]  我們是在一場的屬靈爭戰裡面
[00:04:13.000 --> 00:04:15.000]  我們不要扔下做這個爭戰的圖畫
[00:04:15.000 --> 00:04:17.000]  覺得我們很舒服
[00:04:17.000 --> 00:04:19.000]  又或者我們在一些困難裡面
[00:04:19.000 --> 00:04:22.000]  我們不要忘記這個層面
[00:04:22.000 --> 00:04:24.000]  在哪裡爭戰呢?
[00:04:24.000 --> 00:04:26.000]  就是在我們日常生活裡面的角色
[00:04:26.000 --> 00:04:28.000]  第六章說過的
[00:04:28.000 --> 00:04:32.000]  妻子 丈夫 兒女 父親 主人 僕人
[00:04:32.000 --> 00:04:33.000]  這些角色裡面
[00:04:33.000 --> 00:04:36.000]  是我們每一個人要打的地方
[00:04:36.000 --> 00:04:38.000]  但是在出戰之前
[00:04:38.000 --> 00:04:39.000]  保羅提醒我們
[00:04:39.000 --> 00:04:43.000]  不單止你要預備面對這些外在的攻擊
[00:04:43.000 --> 00:04:44.000]  其實還沒上戰場
[00:04:44.000 --> 00:04:47.000]  我們有一些急需要處理的問題
[00:04:47.000 --> 00:04:50.000]  你幫我讀出四章十七節
[00:04:50.000 --> 00:04:52.000]  預備起
[00:04:52.000 --> 00:04:53.000]  所以
[00:04:53.000 --> 00:04:55.000]  (國民黨要借人殊)
[00:04:55.000 --> 00:04:58.000]  (並且要作主對行敵之書)
[00:04:58.000 --> 00:05:00.000]  (敵無憾事的人)
[00:05:00.000 --> 00:05:03.000]  (不要作將教好人)
[00:05:03.000 --> 00:05:05.000]  (主將居王的義義)
[00:05:05.000 --> 00:05:06.000]  不要再
[00:05:06.000 --> 00:05:08.000]  保羅是嚴正聲明
[00:05:08.000 --> 00:05:09.000]  不要再
[00:05:09.000 --> 00:05:10.000]  不要了 弟兄姊妹
[00:05:10.000 --> 00:05:11.000]  不要了
[00:05:11.000 --> 00:05:12.000]  我在主裡面
[00:05:12.000 --> 00:05:14.000]  很嚴正地告訴你
[00:05:14.000 --> 00:05:17.000]  不要再好像以前未信主的時候這樣
[00:05:17.000 --> 00:05:19.000]  不要了 弟兄姊妹
[00:05:19.000 --> 00:05:22.000]  你要變 你要改變
[00:05:22.000 --> 00:05:24.000]  你說我知道
[00:05:24.000 --> 00:05:25.000]  傳道理當然想說
[00:05:25.000 --> 00:05:27.000]  叫我們不要再拜偶像
[00:05:27.000 --> 00:05:29.000]  那些壞習慣要戒
[00:05:29.000 --> 00:05:31.000]  不要去做這些事情
[00:05:31.000 --> 00:05:33.000]  行了 我知道 長氣
[00:05:33.000 --> 00:05:36.000]  我們經常聽到這些訊息
[00:05:36.000 --> 00:05:38.000]  其實保羅不是要說
[00:05:38.000 --> 00:05:40.000]  你看你們這些異忽所人
[00:05:40.000 --> 00:05:42.000]  又變回以前這樣
[00:05:42.000 --> 00:05:44.000]  不是 保羅不是想說這件事
[00:05:44.000 --> 00:05:47.000]  保羅反而是想要我們留意
[00:05:47.000 --> 00:05:49.000]  領子們在我們生命裡面
[00:05:49.000 --> 00:05:51.000]  的確是有些地方
[00:05:51.000 --> 00:05:53.000]  我們有很多改變
[00:05:53.000 --> 00:05:55.000]  我們信耶穌之後有很多轉變
[00:05:55.000 --> 00:05:56.000]  耶穌去操練我們
[00:05:56.000 --> 00:05:57.000]  好像圖像那樣
[00:05:57.000 --> 00:05:59.000]  剛才手撕過
[00:05:59.000 --> 00:06:00.000]  去模造我們
[00:06:00.000 --> 00:06:05.000]  但是我們仍然有一些軟弱
[00:06:05.000 --> 00:06:06.000]  但是我們仍然有一些
[00:06:06.000 --> 00:06:11.000]  跌回未信主之前的狀態的時候
[00:06:11.000 --> 00:06:14.000]  有些機會我們會反反覆覆
[00:06:14.000 --> 00:06:17.000]  好像一個未信主的人去做事
[00:06:17.000 --> 00:06:22.000]  保羅針對我們一些老舊的問題
[00:06:22.000 --> 00:06:23.000]  你未出戰之前
[00:06:23.000 --> 00:06:25.000]  你已經被自己這些老舊的問題
[00:06:25.000 --> 00:06:28.000]  去打垮了 弟兄姊妹
[00:06:28.000 --> 00:06:29.000]  所以保羅一再重複
[00:06:29.000 --> 00:06:30.000]  我們信了的人
[00:06:30.000 --> 00:06:33.000]  是要和未信人有不同的
[00:06:33.000 --> 00:06:34.000]  說起不同
[00:06:34.000 --> 00:06:37.000]  最近有一篇文章去分析
[00:06:37.000 --> 00:06:38.000]  五十年前的基督徒
[00:06:38.000 --> 00:06:39.000]  和今天的基督徒
[00:06:39.000 --> 00:06:42.000]  有沒有什麼不同呢
[00:06:42.000 --> 00:06:45.000]  作者最後的結論就是
[00:06:45.000 --> 00:06:46.000]  五十年前和今天的基督徒
[00:06:46.000 --> 00:06:47.000]  最大的不同就是
[00:06:47.000 --> 00:06:49.000]  今天的基督徒和其他人
[00:06:49.000 --> 00:06:50.000]  看起來是一樣的
[00:06:50.000 --> 00:06:53.000]  沒有不同
[00:06:53.000 --> 00:06:55.000]  你和未信人沒有分不清
[00:06:55.000 --> 00:06:56.000]  不是很分得清
[00:06:56.000 --> 00:06:58.000]  當然這個不是叫我們
[00:06:58.000 --> 00:07:00.000]  真的要把基督徒
[00:07:00.000 --> 00:07:01.000]  鑿在頭上
[00:07:01.000 --> 00:07:03.000]  或者我們出街一定要穿著
[00:07:03.000 --> 00:07:04.000]  北宣 宣導會 北角堂
[00:07:04.000 --> 00:07:05.000]  藍色紅色的風衣
[00:07:05.000 --> 00:07:08.000]  不是 而是說我們是不是
[00:07:08.000 --> 00:07:10.000]  生命裡面已經去到一個地步
[00:07:10.000 --> 00:07:13.000]  我們放鬆到一個情況
[00:07:13.000 --> 00:07:16.000]  我們和未信人是一樣呢
[00:07:16.000 --> 00:07:17.000]  未信人是怎樣的
[00:07:17.000 --> 00:07:19.000]  四章十九節保羅說
[00:07:19.000 --> 00:07:20.000]  下半節
[00:07:20.000 --> 00:07:22.000]  就任憑自己放縱私慾
[00:07:22.000 --> 00:07:24.000]  貪行各樣污穢的事
[00:07:24.000 --> 00:07:26.000]  你說我哪裡有
[00:07:26.000 --> 00:07:29.000]  我行得正 站得正
[00:07:29.000 --> 00:07:30.000]  我用我們今天
[00:07:30.000 --> 00:07:32.000]  聽得明白的說法去說
[00:07:32.000 --> 00:07:36.000]  有沒有隨心所欲 率性而為
[00:07:36.000 --> 00:07:38.000]  又或者你覺得
[00:07:38.000 --> 00:07:41.000]  食色性也 人之常情
[00:07:41.000 --> 00:07:44.000]  更加好像一個
[00:07:44.000 --> 00:07:47.000]  著名的球鞋的牌子
[00:07:47.000 --> 00:07:48.000]  那個口號
[00:07:48.000 --> 00:07:53.000]  Just do it
[00:07:53.000 --> 00:07:54.000]  現在世代的人
[00:07:54.000 --> 00:08:00.000]  不就是Just do it嗎
[00:08:00.000 --> 00:08:03.000]  信徒也都面對著這個情況
[00:08:03.000 --> 00:08:06.000]  任憑自己放手
[00:08:06.000 --> 00:08:08.000]  這個任憑自己放縱情慾
[00:08:08.000 --> 00:08:09.000]  在原文是有
[00:08:09.000 --> 00:08:11.000]  將自己的主權
[00:08:11.000 --> 00:08:14.000]  完完全全交給這些慾望去管理
[00:08:14.000 --> 00:08:17.000]  即是隨心所欲
[00:08:17.000 --> 00:08:18.000]  你可能說不是
[00:08:18.000 --> 00:08:19.000]  我不是這樣的
[00:08:19.000 --> 00:08:20.000]  我不是那麼壞的
[00:08:20.000 --> 00:08:23.000]  我哪有做各樣的壞事
[00:08:23.000 --> 00:08:27.000]  保羅繼續在經文裏面說
[00:08:27.000 --> 00:08:28.000]  十八節
[00:08:28.000 --> 00:08:29.000]  你看看上一節
[00:08:29.000 --> 00:08:31.000]  他說為什麼會出現這樣的情況
[00:08:31.000 --> 00:08:33.000]  其實是因為心變硬了
[00:08:33.000 --> 00:08:34.000]  好像石頭一樣
[00:08:34.000 --> 00:08:36.000]  剛硬
[00:08:36.000 --> 00:08:37.000]  而且是無知
[00:08:37.000 --> 00:08:39.000]  無知不是說他什麼都不懂
[00:08:39.000 --> 00:08:42.000]  而是說他容納不了真理
[00:08:42.000 --> 00:08:45.000]  有真理在他不願意接受
[00:08:45.000 --> 00:08:49.000]  所以人會無止境去貪行一些污穢的事
[00:08:49.000 --> 00:08:51.000]  你說我沒有貪
[00:08:51.000 --> 00:08:53.000]  不是說貪心那麼簡單
[00:08:53.000 --> 00:08:57.000]  而是你有些老舊的問題
[00:08:57.000 --> 00:08:58.000]  停不了
[00:08:58.000 --> 00:09:00.000]  一而再
[00:09:00.000 --> 00:09:01.000]  再而三
[00:09:01.000 --> 00:09:06.000]  重重複複在那個地方跌低
[00:09:06.000 --> 00:09:09.000]  今時今日我們有很多事情
[00:09:09.000 --> 00:09:11.000]  我們自己知道
[00:09:11.000 --> 00:09:12.000]  你有一些軟弱的位置
[00:09:12.000 --> 00:09:13.000]  你自己知道
[00:09:13.000 --> 00:09:14.000]  你有一些容易跌倒的地方
[00:09:14.000 --> 00:09:16.000]  你是知道的
[00:09:16.000 --> 00:09:17.000]  有些地方你反反覆覆
[00:09:17.000 --> 00:09:19.000]  做回好像未信主一樣的狀態
[00:09:19.000 --> 00:09:20.000]  你知道的
[00:09:20.000 --> 00:09:22.000]  這些老舊問題
[00:09:22.000 --> 00:09:23.000]  你說是呀是呀
[00:09:23.000 --> 00:09:24.000]  你說得對
[00:09:24.000 --> 00:09:26.000]  但是我也很想停
[00:09:26.000 --> 00:09:27.000]  我也求主去原諒
[00:09:27.000 --> 00:09:29.000]  我也很小心的
[00:09:29.000 --> 00:09:31.000]  我知道我下次不會這樣了
[00:09:31.000 --> 00:09:32.000]  頂姐妹多多少少
[00:09:32.000 --> 00:09:34.000]  我們在跌倒之後
[00:09:34.000 --> 00:09:36.000]  我們會說這些話
[00:09:36.000 --> 00:09:37.000]  但是為什麼我們仍然
[00:09:37.000 --> 00:09:40.000]  再會固態覆盲呢
[00:09:40.000 --> 00:09:42.000]  為什麼會這樣呢
[00:09:42.000 --> 00:09:45.000]  聖經神保佑的話語告訴我們
[00:09:45.000 --> 00:09:48.000]  我們可能看漏了一件事
[00:09:48.000 --> 00:09:49.000]  保羅這裡說
[00:09:49.000 --> 00:09:51.000]  在主你肯定地說
[00:09:51.000 --> 00:09:52.000]  說什麼呢
[00:09:52.000 --> 00:09:53.000]  就是叫頂姐妹
[00:09:53.000 --> 00:09:54.000]  已忽所人
[00:09:54.000 --> 00:09:56.000]  你要看清楚
[00:09:56.000 --> 00:09:59.000]  你不要只針對事情的表面
[00:09:59.000 --> 00:10:04.000]  你要留心底下有什麼禍根
[00:10:04.000 --> 00:10:08.000]  最近我在一個新的電視台
[00:10:08.000 --> 00:10:10.000]  我不說名字了
[00:10:10.000 --> 00:10:12.000]  看到一個資訊節目
[00:10:12.000 --> 00:10:14.000]  叫做恐怖科學
[00:10:14.000 --> 00:10:18.000]  講解其實不是說恐怖的事情
[00:10:18.000 --> 00:10:21.000]  而是說一些都市人常常有的病
[00:10:21.000 --> 00:10:24.000]  有些專家有些醫學人員
[00:10:24.000 --> 00:10:27.000]  有些教授在分析
[00:10:27.000 --> 00:10:29.000]  為什麼會有這樣的病症
[00:10:29.000 --> 00:10:31.000]  其中一集是說頭痛的
[00:10:31.000 --> 00:10:34.000]  他就找案件重演
[00:10:34.000 --> 00:10:37.000]  找演員做真實的病例
[00:10:37.000 --> 00:10:41.000]  那個病人一直有偏頭痛
[00:10:41.000 --> 00:10:43.000]  集中不到精神工作
[00:10:43.000 --> 00:10:45.000]  於是他就吃Panadol
[00:10:45.000 --> 00:10:47.000]  或者吃止痛藥
[00:10:47.000 --> 00:10:49.000]  去買這些藥吃
[00:10:49.000 --> 00:10:51.000]  但吃來吃去都覺得仍然很頭痛
[00:10:51.000 --> 00:10:52.000]  他自己一直加一些份量
[00:10:52.000 --> 00:10:55.000]  又買不同的止痛藥去試
[00:10:55.000 --> 00:10:56.000]  去試他吃
[00:10:56.000 --> 00:10:57.000]  幾年下來
[00:10:57.000 --> 00:10:59.000]  病情沒有減輕
[00:10:59.000 --> 00:11:00.000]  沒有減少
[00:11:00.000 --> 00:11:02.000]  反而嚴重了
[00:11:02.000 --> 00:11:03.000]  去到一個地步
[00:11:03.000 --> 00:11:07.000]  他半夜三點定時就會痛醒
[00:11:07.000 --> 00:11:10.000]  是一定痛到起身
[00:11:10.000 --> 00:11:12.000]  於是他後來輾轉找到一個醫生
[00:11:12.000 --> 00:11:16.000]  醫生才慢慢和他去調查
[00:11:16.000 --> 00:11:18.000]  醫生告訴他
[00:11:18.000 --> 00:11:20.000]  頭痛有三百五十種
[00:11:20.000 --> 00:11:24.000]  三百五十種的原因
[00:11:24.000 --> 00:11:26.000]  一路調查就發現
[00:11:26.000 --> 00:11:30.000]  原來他自己亂吃成藥
[00:11:30.000 --> 00:11:34.000]  吃到自己頭腦控制痛楚的部分
[00:11:34.000 --> 00:11:36.000]  機制失效
[00:11:36.000 --> 00:11:37.000]  半夜他睡覺
[00:11:37.000 --> 00:11:39.000]  平時其實沒有事
[00:11:39.000 --> 00:11:41.000]  頭腦就覺得他應該要痛
[00:11:41.000 --> 00:11:42.000]  才叫醒他
[00:11:42.000 --> 00:11:44.000]  是壞了頭腦
[00:11:44.000 --> 00:11:47.000]  自己亂處理表面的事情
[00:11:47.000 --> 00:11:49.000]  沒有處理根源
[00:11:49.000 --> 00:11:51.000]  帶來很大的問題
[00:11:51.000 --> 00:11:53.000]  等於我們在生命的位置
[00:11:53.000 --> 00:11:56.000]  跌倒的根源在哪裡呢?
[00:11:56.000 --> 00:11:57.000]  禍根在哪裡呢?
[00:11:57.000 --> 00:11:58.000]  為什麼我們那麼容易
[00:11:58.000 --> 00:11:59.000]  在那些位置
[00:11:59.000 --> 00:12:01.000]  我們就是just do it
[00:12:01.000 --> 00:12:03.000]  放過自己不要緊
[00:12:03.000 --> 00:12:04.000]  主啊你原諒我
[00:12:04.000 --> 00:12:06.000]  做完這次吧
[00:12:06.000 --> 00:12:09.000]  是這樣的
[00:12:09.000 --> 00:12:10.000]  十八節那裡說
[00:12:10.000 --> 00:12:12.000]  心
[00:12:12.000 --> 00:12:15.000]  他們的心思昏昏
[00:12:15.000 --> 00:12:18.000]  因為自己無知
[00:12:18.000 --> 00:12:21.000]  同神的生命隔絕
[00:12:21.000 --> 00:12:23.000]  這裡說到心
[00:12:23.000 --> 00:12:26.000]  但心我們怎樣可以
[00:12:26.000 --> 00:12:29.000]  處理這個問題呢?
[00:12:29.000 --> 00:12:31.000]  十七節其實給了答案
[00:12:31.000 --> 00:12:33.000]  十七節那裡
[00:12:33.000 --> 00:12:35.000]  你們行事為人
[00:12:35.000 --> 00:12:37.000]  不要再像教外人
[00:12:37.000 --> 00:12:38.000]  傳著什麼話
[00:12:38.000 --> 00:12:39.000]  你幫我讀那幾個字
[00:12:39.000 --> 00:12:43.000]  虛妄的疑念
[00:12:43.000 --> 00:12:45.000]  疑念這個字的原文
[00:12:45.000 --> 00:12:47.000]  其實是說way of thinking
[00:12:47.000 --> 00:12:48.000]  想事情的方式
[00:12:48.000 --> 00:12:51.000]  或者用一個字叫mindset
[00:12:51.000 --> 00:12:53.000]  思考的模式
[00:12:53.000 --> 00:12:54.000]  這一套的思考模式
[00:12:54.000 --> 00:12:57.000]  引至下面最後的結果
[00:12:57.000 --> 00:12:58.000]  就是行各樣的污穢
[00:12:58.000 --> 00:13:01.000]  與神的生命隔絕
[00:13:01.000 --> 00:13:02.000]  頂姐妹原來
[00:13:02.000 --> 00:13:04.000]  那個問題的根源
[00:13:04.000 --> 00:13:08.000]  是在我們的思考的模式上
[00:13:08.000 --> 00:13:09.000]  這個思考模式
[00:13:09.000 --> 00:13:12.000]  是左右你的決定和反應
[00:13:12.000 --> 00:13:14.000]  為什麼已乏所的弟兄姊妹
[00:13:14.000 --> 00:13:15.000]  信了耶穌
[00:13:15.000 --> 00:13:17.000]  但他的思想裡
[00:13:17.000 --> 00:13:21.000]  仍然有些問題呢?
[00:13:21.000 --> 00:13:24.000]  在網上看到一篇文章
[00:13:24.000 --> 00:13:27.000]  說一個在香港的外籍的爸爸
[00:13:27.000 --> 00:13:29.000]  他接受訪問
[00:13:29.000 --> 00:13:30.000]  文章的題目叫
[00:13:30.000 --> 00:13:35.000]  「在港外籍爸爸怕女兒變拜金女」
[00:13:35.000 --> 00:13:37.000]  說這個爸爸
[00:13:37.000 --> 00:13:39.000]  幾年前帶著太太和兩個女兒
[00:13:39.000 --> 00:13:40.000]  來到香港
[00:13:40.000 --> 00:13:41.000]  記者訪問他
[00:13:41.000 --> 00:13:43.000]  你覺得在香港
[00:13:43.000 --> 00:13:45.000]  對於小朋友的成長如何?
[00:13:45.000 --> 00:13:46.000]  爸爸提出
[00:13:46.000 --> 00:13:48.000]  如果只看小朋友
[00:13:48.000 --> 00:13:50.000]  由嬰兒到青少年的階段
[00:13:50.000 --> 00:13:51.000]  香港是很好的地方
[00:13:51.000 --> 00:13:53.000]  有很多資源
[00:13:53.000 --> 00:13:54.000]  他繼續補充
[00:13:54.000 --> 00:13:55.000]  但我發現
[00:13:55.000 --> 00:13:57.000]  有些事情不是很妥
[00:13:57.000 --> 00:13:59.000]  我女兒來了幾年
[00:13:59.000 --> 00:14:01.000]  她現在九歲
[00:14:01.000 --> 00:14:03.000]  她已經可以
[00:14:03.000 --> 00:14:08.000]  隨手寫出四頁名牌的名字
[00:14:08.000 --> 00:14:10.000]  寫出四頁
[00:14:10.000 --> 00:14:12.000]  只是名牌的名字
[00:14:12.000 --> 00:14:14.000]  他說如果她在以前住的地方
[00:14:14.000 --> 00:14:15.000]  她不會知道這些名牌
[00:14:15.000 --> 00:14:17.000]  她住的地方不是鄉下
[00:14:17.000 --> 00:14:19.000]  是一些外國的城市
[00:14:19.000 --> 00:14:20.000]  爸爸繼續說
[00:14:20.000 --> 00:14:23.000]  我擔心我女兒長大十幾歲的時候
[00:14:23.000 --> 00:14:26.000]  她就要和我買這些名牌產品
[00:14:26.000 --> 00:14:27.000]  他發覺身邊的同事
[00:14:27.000 --> 00:14:28.000]  很多時候都是以你
[00:14:28.000 --> 00:14:30.000]  有什麼名牌的衣服
[00:14:30.000 --> 00:14:32.000]  褲鞋、襪袋、車
[00:14:32.000 --> 00:14:34.000]  喝什麼酒
[00:14:34.000 --> 00:14:37.000]  來判斷人的價值和意義
[00:14:37.000 --> 00:14:40.000]  思考模式
[00:14:40.000 --> 00:14:41.000]  在我們香港
[00:14:41.000 --> 00:14:43.000]  我們有一種思考模式
[00:14:43.000 --> 00:14:45.000]  是關於錢的
[00:14:45.000 --> 00:14:46.000]  是價值的
[00:14:46.000 --> 00:14:47.000]  人的價值在於
[00:14:47.000 --> 00:14:50.000]  你用什麼東西
[00:14:50.000 --> 00:14:52.000]  我也反省
[00:14:52.000 --> 00:14:53.000]  會不會我也受到
[00:14:53.000 --> 00:14:56.000]  這些經濟活動的影響
[00:14:56.000 --> 00:14:58.000]  不少小朋友都喜歡
[00:14:58.000 --> 00:15:01.000]  模仿電影的人物
[00:15:01.000 --> 00:15:03.000]  其中一部電影叫《星球大戰》
[00:15:03.000 --> 00:15:05.000]  我小朋友雖然沒有看
[00:15:05.000 --> 00:15:06.000]  但同學也說
[00:15:06.000 --> 00:15:07.000]  有看過那些圖片
[00:15:07.000 --> 00:15:09.000]  很喜歡模仿《星球大戰》的
[00:15:09.000 --> 00:15:10.000]  《絕地武士》
[00:15:10.000 --> 00:15:12.000]  揮舞的那把激光劍
[00:15:12.000 --> 00:15:15.000]  去玩具店就會看到
[00:15:15.000 --> 00:15:17.000]  有激光劍
[00:15:17.000 --> 00:15:19.000]  一看多少錢一把
[00:15:19.000 --> 00:15:22.000]  普普通通都要百多二百元
[00:15:22.000 --> 00:15:23.000]  像樣一點
[00:15:23.000 --> 00:15:24.000]  不是那麼膠
[00:15:24.000 --> 00:15:26.000]  都要三百多四百元
[00:15:26.000 --> 00:15:27.000]  再像電影那些
[00:15:27.000 --> 00:15:30.000]  二千多三千元都有
[00:15:30.000 --> 00:15:32.000]  我跟小朋友說
[00:15:32.000 --> 00:15:34.000]  不要買了
[00:15:34.000 --> 00:15:35.000]  自己做吧
[00:15:35.000 --> 00:15:38.000]  你找些積木砌成便可
[00:15:38.000 --> 00:15:40.000]  爸爸積木很容易散
[00:15:40.000 --> 00:15:41.000]  你拿報紙捲吧
[00:15:41.000 --> 00:15:42.000]  自己塗色
[00:15:42.000 --> 00:15:43.000]  便可
[00:15:43.000 --> 00:15:45.000]  也是揮來揮去
[00:15:45.000 --> 00:15:49.000]  小朋友照做
[00:15:49.000 --> 00:15:52.000]  最近我去公司
