
[00:00:00.000 --> 00:00:06.000]  好,姐妹平安,我們今天一起思想神話語
[00:02:50.000 --> 00:02:55.000]  自己在30年前的歷史
[00:02:55.000 --> 00:02:58.000]  而是連繫於基督的福音
[00:02:58.000 --> 00:03:01.000]  初期教會的發展到今天
[00:03:01.000 --> 00:03:05.000]  我們有了這樣的關連,一脈相承
[00:03:05.000 --> 00:03:08.000]  所以今天去思考這個信
[00:03:08.000 --> 00:03:12.000]  其實就是諧音,非,希望
[00:03:12.000 --> 00:03:15.000]  都可以有這樣的意思
[00:03:15.000 --> 00:03:18.000]  英文的東文就是信的意思
[00:03:18.000 --> 00:03:22.000]  我們是否懂得去相信,在信甚麼呢?
[00:03:22.000 --> 00:03:27.000]  而非讓我想起高飛的自由
[00:03:27.000 --> 00:03:30.000]  事實上我們信耶穌是無罪一生輕
[00:03:30.000 --> 00:03:34.000]  應該有一種不一樣的生命的展示
[00:03:34.000 --> 00:03:39.000]  想到這個經文一開始
[00:03:39.000 --> 00:03:43.000]  上次五月跟大家分享了
[00:03:43.000 --> 00:03:48.000]  第一節的翻譯就是這樣的意思
[00:03:48.000 --> 00:03:50.000]  就這樣開始了
[00:03:50.000 --> 00:03:54.000]  可以說是整個《馬拉福音》的書的主題
[00:03:54.000 --> 00:03:57.000]  書名也好,主題也好
[00:03:57.000 --> 00:04:00.000]  中心就圍繞著耶穌基督是神的兒子
[00:04:00.000 --> 00:04:03.000]  他的福音開始了
[00:04:03.000 --> 00:04:08.000]  日本就說起頭,說這個好消息
[00:04:08.000 --> 00:04:14.000]  所以接著整個一章到十六章就是在說福音的訊息
[00:04:14.000 --> 00:04:17.000]  值得我們去思考的地方就是
[00:04:17.000 --> 00:04:20.000]  當我們早幾個月開始跟大家分享
[00:04:20.000 --> 00:04:24.000]  我確實是配合壽苦節,如苦其時
[00:04:24.000 --> 00:04:27.000]  從耶穌已經進入耶路撒冷
[00:04:27.000 --> 00:04:31.000]  準備上十誡之先的一些片段
[00:04:31.000 --> 00:04:33.000]  去跟大家思考
[00:04:33.000 --> 00:04:39.000]  其中整個書本的第一章是一個罪言
[00:04:39.000 --> 00:04:41.000]  福音開始了
[00:04:41.000 --> 00:04:46.000]  而在一章九節或一章的尾章開始
[00:04:46.000 --> 00:04:50.000]  到十章就是耶穌在加利利地的傳道工作
[00:04:50.000 --> 00:04:55.000]  到十一章至十五章就是耶穌到耶路撒冷準備
[00:04:55.000 --> 00:04:58.000]  被釘十字架的那段記載
[00:04:58.000 --> 00:05:01.000]  上次很重點的就是十六章
[00:05:01.000 --> 00:05:04.000]  耶穌已經受死復活的記載
[00:05:04.000 --> 00:05:09.000]  就是門徒或第一批發現的婦女
[00:05:09.000 --> 00:05:10.000]  他們很驚訝
[00:05:10.000 --> 00:05:13.000]  但他們由驚訝,我們知道後來
[00:05:13.000 --> 00:05:14.000]  特別是使徒行傳
[00:05:14.000 --> 00:05:17.000]  他們變成一班很敬畏神
[00:05:17.000 --> 00:05:21.000]  並且沒有能力被主使用的信徒
[00:05:21.000 --> 00:05:23.000]  建立初期的教會
[00:05:23.000 --> 00:05:26.000]  所以跟大家分享過
[00:05:26.000 --> 00:05:28.000]  在之前說最大誡明
[00:05:28.000 --> 00:05:32.000]  在十二章進入耶路撒冷之後
[00:05:32.000 --> 00:05:35.000]  有一個提醒教導
[00:05:35.000 --> 00:05:40.000]  今天沒有看到,不過有兩個數字想大家記
[00:05:40.000 --> 00:05:43.000]  第一個就是最大誡明
[00:05:43.000 --> 00:05:47.000]  表示我們盡心盡性盡義盡力愛主理的神
[00:05:47.000 --> 00:05:51.000]  相信是二選一,沒有中間路線
[00:05:51.000 --> 00:05:54.000]  曾經分享過,耶穌定是這個世界
[00:05:54.000 --> 00:06:00.000]  而獻香的女人和出賣主的猶大
[00:06:00.000 --> 00:06:03.000]  就是完全奉獻和完全出賣
[00:06:03.000 --> 00:06:05.000]  展示著二選一
[00:06:05.000 --> 00:06:07.000]  兩個的示範聲明
[00:06:07.000 --> 00:06:10.000]  完全可以傾倒為主
[00:06:10.000 --> 00:06:13.000]  另一個就是很值得為主
[00:06:13.000 --> 00:06:17.000]  另一個就是出賣耶穌基督的猶大
[00:06:17.000 --> 00:06:20.000]  所以書接上回
[00:06:20.000 --> 00:06:22.000]  在上次說到十六章
[00:06:22.000 --> 00:06:26.000]  他們一群婦女
[00:06:26.000 --> 00:06:29.000]  門徒由驚恐到敬畏
[00:06:29.000 --> 00:06:32.000]  第二個數字就是一
[00:06:32.000 --> 00:06:34.000]  剛才二選一
[00:06:34.000 --> 00:06:36.000]  第二個數字是一
[00:06:36.000 --> 00:06:41.000]  敬畏神表示我們的信仰是第一身的相信投入和經歷
[00:06:41.000 --> 00:06:47.000]  敬畏神的信仰是第一身的相信投入和經歷
[00:06:47.000 --> 00:06:48.000]  為什麼這樣說呢?
[00:06:48.000 --> 00:06:51.000]  不是二手,不是純粹抽離
[00:06:51.000 --> 00:06:53.000]  在今天的經文中
[00:06:53.000 --> 00:06:57.000]  我們嘗試對應這兩個數字的重點
[00:06:57.000 --> 00:06:59.000]  經文是相對熟悉的
[00:06:59.000 --> 00:07:01.000]  從第二節開始
[00:07:01.000 --> 00:07:04.000]  福音開始到第八節
[00:07:04.000 --> 00:07:06.000]  講述一個我們熟悉的人物
[00:07:06.000 --> 00:07:07.000]  施洗約翰
[00:07:07.000 --> 00:07:10.000]  第九至十節就講耶穌受洗
[00:07:10.000 --> 00:07:13.000]  第十二至十三節就講耶穌受試探
[00:07:13.000 --> 00:07:16.000]  而馬可福音比其他福音書
[00:07:16.000 --> 00:07:19.000]  相對似乎的記載是短
[00:07:19.000 --> 00:07:23.000]  內容甚至比較精簡
[00:07:23.000 --> 00:07:27.000]  這個段落好像分了幾個不同的片段
[00:07:27.000 --> 00:07:32.000]  但我相信都是關於耶穌基督的福音的準備
[00:07:32.000 --> 00:07:37.000]  他由被介紹到預備
[00:07:37.000 --> 00:07:42.000]  到他的得勝敘的片段
[00:07:42.000 --> 00:07:47.000]  經文到十四節就開始他的傳道工作
[00:07:47.000 --> 00:08:02.000]  如果第二節開始這三段落
[00:08:02.000 --> 00:08:06.000]  我嘗試用預告、預備和預勝
[00:08:06.000 --> 00:08:08.000]  什麼意思呢?
[00:08:08.000 --> 00:08:10.000]  你見到括著預苦
[00:08:10.000 --> 00:08:14.000]  其實是講耶穌基督受試探的經文
[00:08:14.000 --> 00:08:17.000]  我們都知道教會傳統
[00:08:17.000 --> 00:08:20.000]  其中一個很重要的就是預苦期
[00:08:20.000 --> 00:08:24.000]  今年我們都參考一些查經資料
[00:08:24.000 --> 00:08:27.000]  都是講耶穌基督面對試探
[00:08:27.000 --> 00:08:30.000]  當然他得勝了
[00:08:30.000 --> 00:08:32.000]  我們看回第一個段落
[00:08:32.000 --> 00:08:35.000]  講福音即是預告
[00:08:35.000 --> 00:08:41.000]  特別是講耶穌受到施洗約翰的尊崇和介紹
[00:08:41.000 --> 00:08:49.000]  經文一講就直接走到舊約的記載
[00:08:49.000 --> 00:08:51.000]  先知爾賽亞書記著看
[00:08:51.000 --> 00:08:53.000]  我差遣我使者在你前頭
[00:08:53.000 --> 00:08:54.000]  預備你的路
[00:08:54.000 --> 00:08:56.000]  在荒野裡有呼喊的聲音
[00:08:56.000 --> 00:08:57.000]  為主開路
[00:08:57.000 --> 00:08:58.000]  修直他的道
[00:08:58.000 --> 00:09:00.000]  關於舊約很重要
[00:09:00.000 --> 00:09:01.000]  承先啟後
[00:09:01.000 --> 00:09:05.000]  所以我們都是延續著在歷史上
[00:09:05.000 --> 00:09:08.000]  整個舊約到新約的信仰
[00:09:08.000 --> 00:09:13.000]  去神在舊約的應許應驗到創世計劃
[00:09:13.000 --> 00:09:19.000]  特別是引用了爾賽亞書的記載提到
[00:09:19.000 --> 00:09:22.000]  一個情況就是有呼喊聲音
[00:09:22.000 --> 00:09:24.000]  說為主開路
[00:09:24.000 --> 00:09:27.000]  而這個呼喊聲音去到新約的記載
[00:09:27.000 --> 00:09:30.000]  就提到施洗約翰
[00:09:30.000 --> 00:09:37.000]  就是先鋒為主開路的先鋒
[00:09:37.000 --> 00:09:41.000]  他宣講悔改的洗禮
[00:09:41.000 --> 00:09:43.000]  洗罪得赦
[00:09:43.000 --> 00:09:44.000]  很特別
[00:09:44.000 --> 00:09:45.000]  施洗約翰
[00:09:45.000 --> 00:09:46.000]  不要小看
[00:09:46.000 --> 00:09:47.000]  他真的很厲害
[00:09:47.000 --> 00:09:48.000]  第五節你見到
[00:09:48.000 --> 00:09:54.000]  整個猶太地區和耶路撒冷所有居民都出來
[00:09:54.000 --> 00:09:56.000]  去到他那裡
[00:09:56.000 --> 00:09:57.000]  承認他們的罪
[00:09:57.000 --> 00:10:00.000]  在約旦河裡受他的洗
[00:10:00.000 --> 00:10:02.000]  如果你是施洗約翰
[00:10:02.000 --> 00:10:05.000]  應該都很高尚
[00:10:05.000 --> 00:10:08.000]  我講的東西那麼多人聽
[00:10:08.000 --> 00:10:11.000]  甚至他們來找我受洗
[00:10:11.000 --> 00:10:15.000]  他其實是一個先知
[00:10:15.000 --> 00:10:17.000]  神所揀選的僕人
[00:10:17.000 --> 00:10:18.000]  他也很有能力
[00:10:18.000 --> 00:10:21.000]  所以這裡的詳細描述
[00:10:21.000 --> 00:10:23.000]  他是一個先知的打扮
[00:10:23.000 --> 00:10:27.000]  他用一個簡樸的模式生活
[00:10:27.000 --> 00:10:30.000]  去侍奉神
[00:10:30.000 --> 00:10:33.000]  但他特別的地方
[00:10:33.000 --> 00:10:37.000]  他提到他的工作
[00:10:37.000 --> 00:10:43.000]  原來是為耶穌開路
[00:10:43.000 --> 00:10:47.000]  他不是主角
[00:10:47.000 --> 00:10:50.000]  教會的角色今天我們都是
[00:10:50.000 --> 00:10:51.000]  我們不是主角
[00:10:51.000 --> 00:10:53.000]  我們不是要享受
[00:10:53.000 --> 00:10:56.000]  你回教會都很喜歡敬拜
[00:10:56.000 --> 00:10:58.000]  或者某些小組生活
[00:10:58.000 --> 00:11:01.000]  但我們知道最重要的核心
[00:11:01.000 --> 00:11:03.000]  我們的服侍
[00:11:03.000 --> 00:11:07.000]  就好像約翰為了介紹耶穌基督
[00:11:07.000 --> 00:11:09.000]  或者見證耶穌基督
[00:11:09.000 --> 00:11:12.000]  所以第七八節他很清楚宣告
[00:11:12.000 --> 00:11:13.000]  在我之後來
[00:11:13.000 --> 00:11:16.000]  有位比我更有能力的來
[00:11:16.000 --> 00:11:17.000]  他講到耶穌
[00:11:17.000 --> 00:11:19.000]  我彎腰看他解鞋帶
[00:11:19.000 --> 00:11:22.000]  這個描述是奴隸做的事
[00:11:22.000 --> 00:11:25.000]  他將自己貶低也好
[00:11:25.000 --> 00:11:27.000]  或者謙卑自己
[00:11:27.000 --> 00:11:29.000]  剛剛講第五節
[00:11:29.000 --> 00:11:32.000]  他明明就很被擁擠
[00:11:32.000 --> 00:11:34.000]  被人去佩服
[00:11:34.000 --> 00:11:36.000]  或者說服他的教導
[00:11:36.000 --> 00:11:38.000]  他的服侍
[00:11:38.000 --> 00:11:41.000]  他說第八節我用水給你施洗
[00:11:41.000 --> 00:11:46.000]  但他卻要用聖靈給你們施洗
[00:11:46.000 --> 00:11:49.000]  剛才我強調約翰是很厲害的人
[00:11:49.000 --> 00:11:53.000]  但他介紹一個更厲害的神
[00:11:53.000 --> 00:11:55.000]  就好像今天有一個人
[00:11:55.000 --> 00:12:00.000]  是某個比賽的世界冠軍
[00:12:00.000 --> 00:12:01.000]  真的沒有敵手
[00:12:01.000 --> 00:12:03.000]  什麼人跟他打都輸
[00:12:03.000 --> 00:12:06.000]  但這個世界第一的人就跟你說
[00:12:06.000 --> 00:12:12.000]  其實我跟這個劉牧師打我是輸的
[00:12:12.000 --> 00:12:13.000]  你說不是吧
[00:12:13.000 --> 00:12:15.000]  你世界第一
[00:12:15.000 --> 00:12:17.000]  他是什麼人
[00:12:17.000 --> 00:12:19.000]  你可能難以置信
[00:12:19.000 --> 00:12:22.000]  可能他們當時約翰很厲害
[00:12:22.000 --> 00:12:25.000]  他們看見他宣講的權柄
[00:12:25.000 --> 00:12:28.000]  他説有一個比你更厲害
[00:12:28.000 --> 00:12:32.000]  甚至連做他的奴隸都不配
[00:12:32.000 --> 00:12:35.000]  有時候我們都未必相信
[00:12:35.000 --> 00:12:37.000]  我們只知道
[00:12:37.000 --> 00:12:40.000]  最近我社交媒體
[00:12:40.000 --> 00:12:47.000]  收到周潤發和保羅麥卡利的交友建議邀請
[00:12:47.000 --> 00:12:50.000]  保羅麥卡利認識吧
[00:12:50.000 --> 00:12:52.000]  是Paypal 4其中一個成員
[00:12:52.000 --> 00:12:54.000]  應該還在世
[00:12:54.000 --> 00:12:56.000]  都很老了
[00:12:56.000 --> 00:12:58.000]  世界名人
[00:12:58.000 --> 00:13:00.000]  周潤發大家認識吧
[00:13:00.000 --> 00:13:03.000]  你會怎樣
[00:13:03.000 --> 00:13:04.000]  加他吧
[00:13:04.000 --> 00:13:06.000]  不用錢的
[00:13:06.000 --> 00:13:07.000]  還是真的
[00:13:07.000 --> 00:13:09.000]  照片是真的周潤發
[00:13:09.000 --> 00:13:11.000]  名字是周潤發
[00:13:11.000 --> 00:13:15.000]  會想一想是否騙案呢
[00:13:15.000 --> 00:13:17.000]  所以我沒有特別
[00:13:17.000 --> 00:13:21.000]  都是交友建議
[00:13:21.000 --> 00:13:24.000]  約翰很厲害
[00:13:24.000 --> 00:13:28.000]  但他介紹了更厲害的耶穌
[00:13:28.000 --> 00:13:32.000]  可能厲害到當時的人都理解不到
[00:13:32.000 --> 00:13:34.000]  我不知道
[00:13:34.000 --> 00:13:35.000]  什麼都現代化
[00:13:35.000 --> 00:13:37.000]  如果耶穌都有Facebook和IG
[00:13:37.000 --> 00:13:39.000]  向你發出邀請
[00:13:39.000 --> 00:13:41.000]  你都可能會說是假的
[00:13:41.000 --> 00:13:45.000]  信原來需要一個過程
[00:13:45.000 --> 00:13:48.000]  但你也知道是神的工作和感動
[00:13:48.000 --> 00:13:49.000]  好像你拒絕
[00:13:49.000 --> 00:13:51.000]  其實是神去感動你
[00:13:51.000 --> 00:13:54.000]  也不是你自己知道自己可不可以誇
[00:13:54.000 --> 00:13:56.000]  因為我之前說的悔改的洗禮
[00:13:56.000 --> 00:13:57.000]  洗罪得赦
[00:13:57.000 --> 00:14:01.000]  但他說用水施洗
[00:14:01.000 --> 00:14:03.000]  但他是用耶穌
[00:14:03.000 --> 00:14:05.000]  用聖靈給你施洗
[00:14:05.000 --> 00:14:08.000]  是說那個差別
[00:14:08.000 --> 00:14:10.000]  但他是有相關的
[00:14:10.000 --> 00:14:12.000]  這個悔改和福音的關係
[00:14:12.000 --> 00:14:14.000]  福音如果不說救贖就沒話可說
[00:14:14.000 --> 00:14:17.000]  教會不說福音就沒話可說
[00:14:17.000 --> 00:14:19.000]  救贖就是人最需要
[00:14:19.000 --> 00:14:22.000]  蒙神才有權並赦免的罪
[00:14:22.000 --> 00:14:24.000]  以至不單止罪得赦免
[00:14:24.000 --> 00:14:25.000]  聖靈的更新
[00:14:25.000 --> 00:14:28.000]  所以上次分享的說法
[00:14:28.000 --> 00:14:29.000]  很好
[00:14:29.000 --> 00:14:30.000]  很多時候我們認為
[00:14:30.000 --> 00:14:32.000]  信耶穌的點是
[00:14:32.000 --> 00:14:34.000]  加了耶穌
[00:14:34.000 --> 00:14:36.000]  但有些人怕加了耶穌
[00:14:36.000 --> 00:14:38.000]  會監察著自己
[00:14:38.000 --> 00:14:39.000]  但說對了一半
[00:14:39.000 --> 00:14:40.000]  因為耶穌來到
[00:14:40.000 --> 00:14:42.000]  或者聖靈的更新
[00:14:42.000 --> 00:14:45.000]  洗禮是洗你生命改變
[00:14:45.000 --> 00:14:47.000]  而這個改變更好就是
[00:14:47.000 --> 00:14:49.000]  加了耶穌減了罪
[00:14:49.000 --> 00:14:51.000]  因為你不除了罪
[00:14:51.000 --> 00:14:52.000]  你仍然抱著罪
[00:14:52.000 --> 00:14:54.000]  你一定是很奇怪
[00:14:54.000 --> 00:14:56.000]  裡面為什麼又有耶穌
[00:14:56.000 --> 00:14:58.000]  你又擁抱罪呢
[00:14:58.000 --> 00:15:04.000]  但人需要唯有耶穌基督赦免
[00:15:04.000 --> 00:15:06.000]  徹底赦免我們的罪
[00:15:06.000 --> 00:15:08.000]  所以聖靈的洗
[00:15:08.000 --> 00:15:09.000]  潔淨
[00:15:09.000 --> 00:15:10.000]  更新人的心
[00:15:10.000 --> 00:15:12.000]  生命的轉化
[00:15:12.000 --> 00:15:15.000]  不是表面的裝飾
[00:15:15.000 --> 00:15:17.000]  所以我們常提醒
[00:15:17.000 --> 00:15:20.000]  教會設立我們神房的宗教化
[00:15:20.000 --> 00:15:22.000]  Do and Don't
[00:15:22.000 --> 00:15:24.000]  做和不做的規條化
[00:15:24.000 --> 00:15:25.000]  要明白
[00:15:25.000 --> 00:15:28.000]  所吩咐的誡明的意思
[00:15:28.000 --> 00:15:31.000]  福音更不是一個商品
[00:15:31.000 --> 00:15:33.000]  我們怎樣去追求
[00:15:33.000 --> 00:15:36.000]  是聖經耶穌所吩咐
[00:15:36.000 --> 00:15:38.000]  所以洗禮
[00:15:38.000 --> 00:15:40.000]  特別在下一段9-11節
[00:15:40.000 --> 00:15:42.000]  就說耶穌洗禮的時間
[00:15:42.000 --> 00:15:44.000]  祂說到洗禮
[00:15:44.000 --> 00:15:46.000]  我們是一個可見的記號
[00:15:46.000 --> 00:15:49.000]  讓人的生命轉向神
[00:15:49.000 --> 00:15:51.000]  無論約翰用水的洗禮
[00:15:51.000 --> 00:15:54.000]  到後面說到聖靈的洗
[00:15:54.000 --> 00:15:55.000]  賦予一個很重要
[00:15:55.000 --> 00:15:56.000]  你先悔改
[00:15:56.000 --> 00:15:58.000]  生命徹底改變
[00:15:58.000 --> 00:15:59.000]  丁師妹
[00:15:59.000 --> 00:16:01.000]  你中間已經洗了禮
[00:16:01.000 --> 00:16:04.000]  我們是表面的洗
[00:16:04.000 --> 00:16:05.000]  還是你肯定
[00:16:05.000 --> 00:16:07.000]  我都經歷了聖靈的洗
[00:16:07.000 --> 00:16:10.000]  生命徹底改變
[00:16:10.000 --> 00:16:12.000]  如果中間你還未受洗禮
[00:16:12.000 --> 00:16:13.000]  丁師妹
[00:16:13.000 --> 00:16:15.000]  你認真去思考
[00:16:15.000 --> 00:16:17.000]  要洗禮
[00:16:17.000 --> 00:16:19.000]  這是主的吩咐
[00:16:19.000 --> 00:16:22.000]  特別有一個想法
[00:16:22.000 --> 00:16:25.000]  從另一個角度去補充
[00:16:25.000 --> 00:16:28.000]  神的榮耀不會減少
[00:16:28.000 --> 00:16:30.000]  你不洗禮
[00:16:30.000 --> 00:16:34.000]  不過如果你按主的吩咐
[00:16:34.000 --> 00:16:36.000]  清楚接受洗禮
[00:16:36.000 --> 00:16:38.000]  卻見證榮耀神
[00:16:38.000 --> 00:16:41.000]  或者神將這份神的榮耀
[00:16:41.000 --> 00:16:42.000]  與你的生命分享
[00:16:42.000 --> 00:16:43.000]  分別很大
[00:16:43.000 --> 00:16:45.000]  不是因為我們做了洗禮
[00:16:45.000 --> 00:16:48.000]  神會多了一些東西
[00:16:48.000 --> 00:16:50.000]  神的榮耀無限
[00:16:50.000 --> 00:16:52.000]  但祂樂意將生命
[00:16:52.000 --> 00:16:55.000]  豐盛和榮耀與我們分享
[00:16:55.000 --> 00:16:57.000]  所以施洗約翰的生命提醒
[00:16:57.000 --> 00:17:02.000]  真正耶穌是我們信靠對象
[00:17:02.000 --> 00:17:03.000]  而我們的角色
[00:17:03.000 --> 00:17:04.000]  教會的角色
[00:17:04.000 --> 00:17:05.000]  不要失去焦點
[00:17:05.000 --> 00:17:08.000]  我們要做見證
[00:17:08.000 --> 00:17:12.000]  在耶穌接受相關經文
[00:17:12.000 --> 00:17:15.000]  講到預備
[00:17:15.000 --> 00:17:17.000]  耶穌接受洗禮
[00:17:17.000 --> 00:17:18.000]  預備什麼呢
[00:17:18.000 --> 00:17:20.000]  在第九節說
[00:17:20.000 --> 00:17:21.000]  那日子
[00:17:21.000 --> 00:17:23.000]  耶穌從加里里的拿撒勒
[00:17:23.000 --> 00:17:25.000]  來到約旦河裡受約翰的洗
[00:17:25.000 --> 00:17:26.000]  耶穌從水裡出來
[00:17:26.000 --> 00:17:28.000]  就看見天裂開
[00:17:28.000 --> 00:17:29.000]  聖靈好像甲子一樣
[00:17:29.000 --> 00:17:31.000]  降在他身上
[00:17:31.000 --> 00:17:32.000]  天上傳來聲音說
[00:17:32.000 --> 00:17:35.000]  你是我的愛子 我喜愛你
[00:17:35.000 --> 00:17:36.000]  第一個段落
[00:17:36.000 --> 00:17:38.000]  我自己提到
[00:17:38.000 --> 00:17:39.000]  他提醒的是
[00:17:39.000 --> 00:17:40.000]  敬畏神用第一身
[00:17:40.000 --> 00:17:42.000]  去相信頭猶龍經理
[00:17:42.000 --> 00:17:44.000]  一手的信仰
[00:17:44.000 --> 00:17:45.000]  同樣的
[00:17:45.000 --> 00:17:46.000]  這也是耶穌展示
[00:17:46.000 --> 00:17:49.000]  他第一手的信仰
[00:17:49.000 --> 00:17:50.000]  提醒我們
[00:17:50.000 --> 00:17:53.000]  不是知識停留
[00:17:53.000 --> 00:17:55.000]  不是抽離
[00:17:55.000 --> 00:17:57.000]  二手的信仰和抽離
[00:17:57.000 --> 00:17:59.000]  才是信仰最大的問題
[00:17:59.000 --> 00:18:00.000]  我們是否真的
[00:18:00.000 --> 00:18:03.000]  第一身去經歷
[00:18:03.000 --> 00:18:05.000]  去認識這位神
[00:18:05.000 --> 00:18:08.000]  在耶穌的受洗裡
[00:18:08.000 --> 00:18:12.000]  我們也有質疑的反應
[00:18:12.000 --> 00:18:14.000]  耶穌也要受洗嗎
[00:18:14.000 --> 00:18:16.000]  的確他不需要
[00:18:16.000 --> 00:18:17.000]  因為剛才說
[00:18:17.000 --> 00:18:18.000]  洗罪得死
[00:18:18.000 --> 00:18:19.000]  耶穌是沒有罪的
[00:18:19.000 --> 00:18:21.000]  如果我們記得
[00:18:21.000 --> 00:18:23.000]  在聖經裡提到
[00:18:23.000 --> 00:18:26.000]  他凡事受過試探
[00:18:26.000 --> 00:18:29.000]  不過他卻沒有犯罪
[00:18:29.000 --> 00:18:31.000]  這也對應了
[00:18:31.000 --> 00:18:35.000]  他在第十二十三次經文中
[00:18:35.000 --> 00:18:37.000]  說試探的經文提醒
[00:18:37.000 --> 00:18:39.000]  但這裡的受洗
[00:18:39.000 --> 00:18:41.000]  有兩個重要的意思
[00:18:41.000 --> 00:18:43.000]  第一個是身份確認
[00:18:43.000 --> 00:18:45.000]  第二個是使命的承擔
[00:18:45.000 --> 00:18:48.000]  所以在經文中
[00:18:48.000 --> 00:18:50.000]  聖父、聖子、聖靈的展示
[00:18:50.000 --> 00:18:51.000]  特別是聖靈降臨
[00:18:51.000 --> 00:18:54.000]  將甲子在他身上
[00:18:54.000 --> 00:18:57.000]  印證耶穌洗禮筆一樣
[00:18:57.000 --> 00:19:01.000]  他是神的兒子
[00:19:01.000 --> 00:19:04.000]  第二個是使命的承擔
[00:19:04.000 --> 00:19:05.000]  就是他有使命
[00:19:05.000 --> 00:19:08.000]  他的呼召很清楚
[00:19:08.000 --> 00:19:10.000]  他不需要受洗
[00:19:10.000 --> 00:19:13.000]  同樣他不需要受死
[00:19:13.000 --> 00:19:16.000]  卻死在十字架上成就救贖
[00:19:16.000 --> 00:19:18.000]  因為洗禮
[00:19:18.000 --> 00:19:20.000]  剛才說洗罪得死
[00:19:20.000 --> 00:19:22.000]  從傳統的說法
[00:19:22.000 --> 00:19:25.000]  洗禮也被視為審判的象徵
[00:19:25.000 --> 00:19:30.000]  展示耶穌甘願成為尼塞亞所踏上受苦的路
[00:19:30.000 --> 00:19:33.000]  經歷受苦、受死來完成了神的工作
[00:19:33.000 --> 00:19:36.000]  所以他確認神的兒子身份
[00:19:36.000 --> 00:19:39.000]  也很清楚他的使命
[00:19:39.000 --> 00:19:42.000]  我們思想在教會裡
[00:19:42.000 --> 00:19:44.000]  我們也會侍奉
[00:19:44.000 --> 00:19:46.000]  耶穌侍奉榜樣很重要
[00:19:46.000 --> 00:19:49.000]  生命是否土主的喜悅呢?
[00:19:49.000 --> 00:19:51.000]  可以做很多工作
[00:19:51.000 --> 00:19:54.000]  有時候我們做教務也有機會
[00:19:54.000 --> 00:19:55.000]  偏離了
[00:19:55.000 --> 00:19:57.000]  我想做自己喜歡做的事
[00:19:57.000 --> 00:19:58.000]  是好事
[00:19:58.000 --> 00:20:01.000]  如果神也侍奉你
