
[00:00:00.000 --> 00:00:04.480]  在今天讀完經文 耶穌講了兩個比喻
[00:02:49.280 --> 00:02:50.240]  也不尊重世人
[00:02:50.240 --> 00:02:52.160]  所以平時不會理會這些事情
[00:02:52.160 --> 00:02:55.280]  不用做事是最好的
[00:02:55.280 --> 00:02:59.680]  但是這個寡婦一直纏磨他
[00:02:59.680 --> 00:03:03.920]  一直說你要為我申冤
[00:03:03.920 --> 00:03:05.520]  到最後這個官說
[00:03:05.520 --> 00:03:07.360]  雖然我又不懼怕上帝
[00:03:07.360 --> 00:03:08.640]  雖然我又不尊重世人
[00:03:08.640 --> 00:03:10.320]  但是我不想他這麼煩
[00:03:10.320 --> 00:03:12.400]  用俗一點的字眼
[00:03:12.400 --> 00:03:13.440]  不要他這麼煩
[00:03:13.440 --> 00:03:20.560]  扮著我到最後也為你的案件申冤
[00:03:20.560 --> 00:03:23.040]  其實耶穌在這裡有一個很大的對比
[00:03:23.040 --> 00:03:26.400]  在地上連一個這樣的官
[00:03:26.400 --> 00:03:31.280]  也會為一個這樣的寡婦而申冤
[00:03:31.280 --> 00:03:34.880]  那一位施行公義審判的上帝
[00:03:34.880 --> 00:03:39.040]  豈不會為那些正在徹徹尋求上帝
[00:03:39.040 --> 00:03:43.520]  公義審判彰顯的信徒
[00:03:43.520 --> 00:03:46.720]  必定會施行他的公義審判嗎?
[00:03:46.720 --> 00:03:51.280]  其實耶穌用了這樣的方法對比
[00:03:51.280 --> 00:03:55.360]  去形容到上帝的公義審判
[00:03:55.360 --> 00:03:57.680]  是必定會來到
[00:03:57.680 --> 00:04:02.720]  在第十八章第七節說到
[00:04:02.720 --> 00:04:06.960]  上帝聽禱告的內容是什麼呢?
[00:04:06.960 --> 00:04:10.080]  其實在一段比喻裡
[00:04:10.080 --> 00:04:12.320]  就說到這一群信徒
[00:04:12.320 --> 00:04:13.920]  他們在困難裡
[00:04:13.920 --> 00:04:15.760]  因著信仰的緣故
[00:04:15.760 --> 00:04:17.280]  面對很多的艱難
[00:04:17.280 --> 00:04:20.160]  面對很多的不公義
[00:04:20.160 --> 00:04:21.600]  有很多不公義的事情
[00:04:21.600 --> 00:04:22.400]  發生在社會
[00:04:22.400 --> 00:04:24.400]  也都發生在他們身上
[00:04:24.400 --> 00:04:26.000]  在祈求上帝
[00:04:26.000 --> 00:04:29.760]  你的公義是否可以馬上去彰顯呢?
[00:04:29.760 --> 00:04:32.160]  讓這些不公義的情況
[00:04:32.160 --> 00:04:34.320]  能夠馬上得到改善呢?
[00:04:34.320 --> 00:04:38.640]  你的審判是否可以馬上來到呢?
[00:04:38.640 --> 00:04:42.400]  接著在第七節說到
[00:04:42.400 --> 00:04:44.000]  耶穌說:「臣一選民
[00:04:44.000 --> 00:04:46.000]  晝夜切切的呼籲去
[00:04:46.000 --> 00:04:48.160]  去忠言為他們飲料多時
[00:04:48.160 --> 00:04:51.360]  豈不終究給他們伸冤嗎?」
[00:04:51.360 --> 00:04:55.280]  在這裡說到
[00:04:55.280 --> 00:04:59.840]  耶穌說上帝的英文內容
[00:04:59.840 --> 00:05:04.640]  是一定會為這一群人去伸冤
[00:05:04.640 --> 00:05:08.080]  一定會施行他們的公義審判
[00:05:08.080 --> 00:05:09.840]  但是另一個角度
[00:05:09.840 --> 00:05:12.640]  究竟屬祂的子民
[00:05:12.640 --> 00:05:15.840]  有沒有一個很持守堅忍
[00:05:15.840 --> 00:05:17.440]  相信上帝的公義
[00:05:17.440 --> 00:05:19.120]  必定降臨的心態
[00:05:19.120 --> 00:05:21.440]  以至用這個心態去等待著
[00:05:21.440 --> 00:05:25.040]  祂的審判來到地上呢?
[00:05:25.040 --> 00:05:26.320]  在《一字的經文》裡說到
[00:05:26.320 --> 00:05:28.640]  用上帝的選民去形容到
[00:05:28.640 --> 00:05:31.520]  他們是跟從耶穌的人
[00:05:31.520 --> 00:05:34.720]  在舊約裡說到
[00:05:34.720 --> 00:05:37.600]  上帝保守著祂的子民
[00:05:37.600 --> 00:05:41.280]  在一個群體裡彰顯
[00:05:41.280 --> 00:05:42.960]  上帝是一個榮耀
[00:05:42.960 --> 00:05:44.880]  慈愛公義的上帝
[00:05:44.880 --> 00:05:46.240]  而一群的選民
[00:05:46.240 --> 00:05:47.920]  也應該有一個責任
[00:05:47.920 --> 00:05:49.200]  應該有一個態度
[00:05:49.200 --> 00:05:52.320]  去忠心地去跟從上帝
[00:05:52.320 --> 00:05:53.760]  在他們的日常生活裡
[00:05:53.760 --> 00:05:55.440]  去遵守上帝的吩咐
[00:05:55.440 --> 00:05:57.680]  去見證上帝是一個公義
[00:05:57.680 --> 00:06:00.560]  慈愛的上帝
[00:06:00.560 --> 00:06:02.480]  晝夜的祈求
[00:06:02.480 --> 00:06:06.720]  是在反映這一群信徒
[00:06:06.720 --> 00:06:09.440]  很迫切、很期望
[00:06:09.440 --> 00:06:13.360]  上帝的審判快點降臨到地上
[00:06:13.360 --> 00:06:16.720]  另一個角度去說
[00:06:16.720 --> 00:06:19.200]  「不縱然為他們忍了多時」
[00:06:19.200 --> 00:06:20.560]  其實另一個意思是說
[00:06:20.560 --> 00:06:23.280]  難道上帝會繼續擔言嗎?
[00:06:23.280 --> 00:06:24.480]  其實意思就是
[00:06:24.480 --> 00:06:26.480]  強調上帝的審判
[00:06:26.480 --> 00:06:29.600]  也會很快地降臨到地上
[00:06:29.600 --> 00:06:31.520]  祂的審判是必然的
[00:06:31.520 --> 00:06:33.520]  是一定會降臨到地上
[00:06:33.520 --> 00:06:35.520]  快快地施行祂的審判
[00:06:35.520 --> 00:06:38.880]  快快地施行祂的拯救工作
[00:06:38.880 --> 00:06:40.880]  在這個比喻裡的焦點
[00:06:40.880 --> 00:06:42.080]  其實在最後
[00:06:42.080 --> 00:06:45.200]  不是將焦點放在官上
[00:06:45.200 --> 00:06:48.800]  而是放在那一群信徒身上
[00:06:48.800 --> 00:06:51.760]  所以到最後第八節說
[00:06:51.760 --> 00:06:53.760]  「然而人子來的時候
[00:06:53.760 --> 00:06:57.040]  遇得見世上有信德的魔」
[00:06:57.040 --> 00:06:59.840]  其實耶穌在這裡強調
[00:06:59.840 --> 00:07:02.160]  上帝的審判、公義的審判
[00:07:02.160 --> 00:07:04.400]  是很快就要到達
[00:07:04.400 --> 00:07:07.040]  但是究竟有多少人
[00:07:07.040 --> 00:07:09.600]  真的存在一個
[00:07:09.600 --> 00:07:13.760]  等待著上帝公義審判的態度
[00:07:13.760 --> 00:07:15.360]  去過他的生活
[00:07:15.360 --> 00:07:17.120]  忍耐著他的挑戰
[00:07:17.120 --> 00:07:18.960]  忍耐著他的困難
[00:07:18.960 --> 00:07:21.200]  有多少人有這樣的信德
[00:07:21.200 --> 00:07:22.960]  有這樣的生命呢?
[00:07:22.960 --> 00:07:26.000]  所以在這個比喻裡
[00:07:26.000 --> 00:07:27.280]  可以這樣說
[00:07:27.280 --> 00:07:29.280]  耶穌是去討論
[00:07:29.280 --> 00:07:32.160]  去說出一群信徒
[00:07:32.160 --> 00:07:34.400]  去等待著耶穌的再來
[00:07:34.400 --> 00:07:37.360]  等待著上帝公義審判降臨的時候
[00:07:37.360 --> 00:07:40.000]  應有的態度應該是怎樣
[00:07:40.000 --> 00:07:41.360]  耶穌很簡單說
[00:07:41.360 --> 00:07:43.840]  應該忠心地禱告
[00:07:43.840 --> 00:07:49.600]  在這裡耶穌沒有直接去
[00:07:49.600 --> 00:07:52.400]  回答神的國或上帝公義的審判
[00:07:52.400 --> 00:07:54.080]  何時會到來
[00:07:54.080 --> 00:07:55.920]  祂只是提出另一個問題
[00:07:55.920 --> 00:07:57.440]  上帝的子民
[00:07:57.440 --> 00:07:59.280]  有沒有已經準備好
[00:07:59.280 --> 00:08:03.040]  迎接上帝的國度的降臨
[00:08:03.040 --> 00:08:06.000]  這個主題也是在整個《路加福音》
[00:08:06.000 --> 00:08:07.440]  第九章至十九章
[00:08:07.440 --> 00:08:10.240]  耶穌去耶路撒冷的路上
[00:08:10.240 --> 00:08:12.000]  整個十章的聖經
[00:08:12.000 --> 00:08:13.760]  都是一個很重要的主題
[00:08:13.760 --> 00:08:15.840]  上帝的國
[00:08:15.840 --> 00:08:17.840]  因為耶穌基督的被釘十字架
[00:08:17.840 --> 00:08:19.520]  已經到來
[00:08:19.520 --> 00:08:22.400]  上帝的審判必定會臨到
[00:08:22.400 --> 00:08:24.160]  究竟地上的人
[00:08:24.160 --> 00:08:25.600]  有沒有預備自己
[00:08:25.600 --> 00:08:30.720]  去面對上帝公義的審判呢?
[00:08:30.720 --> 00:08:34.000]  這個比喻的中心是說
[00:08:34.000 --> 00:08:36.160]  上帝對祂的子民
[00:08:36.160 --> 00:08:37.680]  對跟從祂的人
[00:08:37.680 --> 00:08:41.680]  必然會先有一個信實的表現
[00:08:41.680 --> 00:08:44.880]  必定會用信實去對待祂的子民
[00:08:44.880 --> 00:08:46.400]  但是另一個角度
[00:08:46.400 --> 00:08:48.000]  跟從上帝的人
[00:08:48.000 --> 00:08:50.400]  在等待的過程中
[00:08:50.400 --> 00:08:55.360]  應該有什麼責任呢?
[00:08:55.360 --> 00:08:57.920]  所以在此再強調
[00:08:57.920 --> 00:08:59.200]  耶穌正在回應的
[00:08:59.200 --> 00:09:00.960]  不是上帝的國何時來到
[00:09:00.960 --> 00:09:03.360]  正如法理賽人問的問題一樣
[00:09:03.360 --> 00:09:05.440]  上帝的國何時來到呢?
[00:09:05.440 --> 00:09:07.280]  耶穌的回答就是
[00:09:07.280 --> 00:09:09.680]  究竟你們有沒有預備好
[00:09:09.680 --> 00:09:12.400]  去迎接上帝的國呢?
[00:09:12.400 --> 00:09:13.920]  祈禱
[00:09:13.920 --> 00:09:19.040]  祈禱的方向和目標究竟是什麼呢?
[00:09:19.040 --> 00:09:20.000]  有些人認為
[00:09:20.000 --> 00:09:22.880]  在下意識裏面
[00:09:22.880 --> 00:09:24.160]  信徒的祈禱
[00:09:24.160 --> 00:09:25.760]  和傳道牧師的祈禱
[00:09:25.760 --> 00:09:27.760]  是有些不同的
[00:09:27.760 --> 00:09:28.960]  傳道牧師的祈禱
[00:09:28.960 --> 00:09:31.120]  都是靈一點的
[00:09:31.120 --> 00:09:32.800]  上帝會聽一點的
[00:09:32.800 --> 00:09:34.400]  所以有什麼事
[00:09:34.400 --> 00:09:37.440]  就請傳道同工去祈禱
[00:09:37.440 --> 00:09:38.960]  所謂監牧同工
[00:09:38.960 --> 00:09:41.120]  是很願意為弟兄姊妹祈禱的
[00:09:41.120 --> 00:09:42.320]  是相當願意
[00:09:42.320 --> 00:09:46.480]  亦經常為弟兄姊妹說出聲
[00:09:46.480 --> 00:09:48.240]  我相信每個傳道同工
[00:09:48.240 --> 00:09:49.440]  在我們無論是師徒
[00:09:49.440 --> 00:09:51.280]  還是侍奉裏面
[00:09:51.280 --> 00:09:53.200]  都經常為弟兄姊妹的需要
[00:09:53.200 --> 00:09:55.040]  的情況去禱告
[00:09:55.040 --> 00:09:55.920]  但是
[00:09:55.920 --> 00:09:58.240]  是否我們的禱告特別靈一點呢?
[00:09:58.240 --> 00:09:59.280]  很肯定不是
[00:09:59.280 --> 00:10:02.560]  我記得在中國的農村
[00:10:02.560 --> 00:10:03.360]  教會的時候
[00:10:03.360 --> 00:10:05.040]  通常崇拜完之後
[00:10:05.040 --> 00:10:07.680]  就會有很多信徒排隊
[00:10:07.680 --> 00:10:10.480]  因為沒有什麼牧師來到我們農村裏面
[00:10:10.480 --> 00:10:12.240]  所以排隊
[00:10:12.240 --> 00:10:12.960]  每個人都有
[00:10:12.960 --> 00:10:13.920]  我有什麼問題
[00:10:13.920 --> 00:10:15.280]  就去祈禱
[00:10:15.280 --> 00:10:17.040]  因為他們的觀念就是
[00:10:17.040 --> 00:10:19.440]  牧師的祈禱是特別好的
[00:10:19.440 --> 00:10:21.920]  上帝特別聽的
[00:10:21.920 --> 00:10:22.880]  我們的焦點
[00:10:22.880 --> 00:10:23.840]  從另一個角度去看
[00:10:23.840 --> 00:10:27.440]  我們的焦點是否應該放在
[00:10:27.440 --> 00:10:29.840]  上帝有沒有聽我們祈禱
[00:10:29.840 --> 00:10:31.520]  這個上面呢?
[00:10:31.520 --> 00:10:32.560]  我們祈禱
[00:10:32.560 --> 00:10:33.760]  上帝聽了
[00:10:33.760 --> 00:10:35.200]  就感謝神
[00:10:35.200 --> 00:10:37.120]  上帝沒有聽了
[00:10:37.120 --> 00:10:39.040]  我們就不知道會有什麼反應
[00:10:39.040 --> 00:10:40.160]  當然
[00:10:40.160 --> 00:10:41.760]  當我們在祈禱裏面
[00:10:41.760 --> 00:10:43.360]  我們很感受上帝的
[00:10:43.360 --> 00:10:46.720]  對我們的保護、看顧
[00:10:46.720 --> 00:10:47.920]  我們應該感謝上帝
[00:10:47.920 --> 00:10:49.280]  這個也是對的
[00:10:49.280 --> 00:10:50.560]  但是我想從另一個角度去看
[00:10:50.560 --> 00:10:51.440]  最重要的就是
[00:10:51.440 --> 00:10:52.880]  在祈禱
[00:10:52.880 --> 00:10:55.680]  我們最重要學什麼呢?
[00:10:55.680 --> 00:10:56.960]  在祈禱的焦點
[00:10:56.960 --> 00:10:59.440]  我們應該放在哪裡呢?
[00:10:59.440 --> 00:11:00.720]  在幾年前
[00:11:00.720 --> 00:11:03.520]  阿富汗一個地方
[00:11:03.520 --> 00:11:06.160]  有一群韓國的年輕人
[00:11:06.160 --> 00:11:09.360]  就去到阿富汗做義工的工作
[00:11:09.360 --> 00:11:10.800]  救援的工作
[00:11:10.800 --> 00:11:14.640]  當時他們被阿富汗的游擊隊抓了
[00:11:14.640 --> 00:11:16.000]  當時韓國教會
[00:11:16.000 --> 00:11:18.720]  亦有很多不同地區的教會
[00:11:18.720 --> 00:11:20.080]  都為他們祈禱
[00:11:20.080 --> 00:11:22.320]  最後的結果就是
[00:11:22.320 --> 00:11:24.400]  其中有兩個弟兄
[00:11:24.400 --> 00:11:26.640]  就因為這樣而失去生命
[00:11:26.640 --> 00:11:30.720]  有兩個姐妹就這樣被放出來
[00:11:30.720 --> 00:11:34.720]  究竟是上帝聽了某些人的祈禱
[00:11:34.720 --> 00:11:37.360]  以致那兩位姐妹被放出來呢?
[00:11:37.360 --> 00:11:39.520]  上帝沒有聽其他人的祈禱
[00:11:39.520 --> 00:11:43.520]  以致那兩個弟兄遭殺害
[00:11:43.520 --> 00:11:47.760]  究竟上帝有沒有聽我們祈禱呢?
[00:11:47.760 --> 00:11:50.320]  我們再用另一個角度去看
[00:11:50.320 --> 00:11:51.760]  耶穌基督在地上
[00:11:51.760 --> 00:11:56.320]  在赫西瑪利亞祈禱什麼呢?
[00:11:56.320 --> 00:11:58.720]  當祂知道自己要上十字架的時候
[00:11:58.720 --> 00:12:00.240]  祂就去祈禱
[00:12:00.240 --> 00:12:02.400]  「上帝,如果可行
[00:12:02.400 --> 00:12:05.760]  求祢將這個虎杯挪開」
[00:12:05.760 --> 00:12:08.160]  上帝沒有聽耶穌的祈禱
[00:12:08.160 --> 00:12:11.520]  這個虎杯仍然留在耶穌的身上
[00:12:11.520 --> 00:12:15.440]  耶穌到最後也害怕在十字架上
[00:12:15.440 --> 00:12:17.760]  但是上帝有沒有離開耶穌呢?
[00:12:17.760 --> 00:12:18.720]  沒有
[00:12:18.720 --> 00:12:20.240]  耶穌整個一生
[00:12:20.240 --> 00:12:22.960]  赫西瑪利亞十字架那一刻
[00:12:22.960 --> 00:12:24.800]  上帝都在祂身邊
[00:12:24.800 --> 00:12:26.960]  上帝和耶穌同行
[00:12:26.960 --> 00:12:34.400]  上帝要耶穌用祂的死來成就上帝的心意
[00:12:34.400 --> 00:12:35.760]  從另一個角度去看
[00:12:35.760 --> 00:12:39.760]  我們的焦點也不應該放在
[00:12:39.760 --> 00:12:44.000]  祈禱就是看上帝有沒有聽我這個祈禱
[00:12:44.000 --> 00:12:44.720]  就是在那裡
[00:12:44.720 --> 00:12:46.640]  不應該是這樣
[00:12:46.640 --> 00:12:49.840]  祈禱的角度應該是怎樣呢?
[00:12:49.840 --> 00:12:51.600]  祈禱的方向
[00:12:51.600 --> 00:12:55.040]  我們應該是不要將焦點放在
[00:12:55.040 --> 00:12:58.320]  上帝有沒有答應我的祈禱內容上
[00:12:58.320 --> 00:12:59.200]  不是
[00:12:59.200 --> 00:13:03.520]  祈禱的焦點是應該在我們祈禱過程裡
[00:13:03.520 --> 00:13:05.520]  我們再一次去肯定
[00:13:05.520 --> 00:13:07.040]  去承認上帝
[00:13:07.040 --> 00:13:10.160]  祢是創造這個世界的那個上帝
[00:13:10.160 --> 00:13:13.280]  祢是掌管著這個世界的上帝
[00:13:13.280 --> 00:13:16.880]  祢是施行公義審判的那個上帝
[00:13:16.880 --> 00:13:19.680]  祢是那個愛我們的上帝
[00:13:19.680 --> 00:13:20.880]  其實在祈禱裡
[00:13:20.880 --> 00:13:22.960]  我們應該不斷地去肯定
[00:13:22.960 --> 00:13:25.200]  上帝在這一方面
[00:13:25.200 --> 00:13:27.120]  祂自己的聖情
[00:13:27.120 --> 00:13:29.120]  在禱告裡我們更加認定
[00:13:29.120 --> 00:13:31.520]  現實上可能很多不公義
[00:13:31.520 --> 00:13:32.960]  為什麼持續這麼久
[00:13:32.960 --> 00:13:34.240]  很多不公義的事情
[00:13:34.240 --> 00:13:35.760]  很多不公義的罪惡
[00:13:35.760 --> 00:13:37.360]  為什麼持續這麼久
[00:13:37.360 --> 00:13:39.440]  但在祈禱裡我們連心信
[00:13:39.440 --> 00:13:42.880]  上帝祢的公義審判必定會降臨
[00:13:42.880 --> 00:13:45.360]  因為祢是一個公義的上帝
[00:13:45.360 --> 00:13:47.680]  世間的不公義
[00:13:47.680 --> 00:13:50.400]  世間做不公義事情的人
[00:13:50.400 --> 00:13:53.360]  他們不會脫離祢的審判
[00:13:53.360 --> 00:13:56.160]  在禱告裡我們更加去認定
[00:13:56.160 --> 00:14:00.000]  上帝就是一個這樣的上帝
[00:14:00.000 --> 00:14:04.160]  所以耶穌在這裡教導一群門徒去禱告
[00:14:04.160 --> 00:14:05.920]  就是要他們在困難
[00:14:05.920 --> 00:14:08.240]  在不容易經過的日子
[00:14:08.240 --> 00:14:09.760]  仍然堅持去禱告
[00:14:09.760 --> 00:14:11.920]  在禱告裡去認定
[00:14:11.920 --> 00:14:14.160]  上帝就是一個這樣的上帝
[00:14:14.160 --> 00:14:16.960]  祂的審判必定會快快降臨
[00:14:16.960 --> 00:14:18.800]  因為祂是一個公義
[00:14:18.800 --> 00:14:21.680]  和愛我們的上帝
[00:14:21.680 --> 00:14:23.840]  接著在第二個比喻裡
[00:14:23.840 --> 00:14:27.680]  耶穌再說了另一個關於禱告的內容
[00:14:27.680 --> 00:14:28.640]  上一個比喻說到
[00:14:28.640 --> 00:14:31.520]  既然我們在禱告裡認識上帝
[00:14:31.520 --> 00:14:34.560]  是一個公義和慈愛的上帝
[00:14:34.560 --> 00:14:37.600]  那麼作為我們人去祈禱的時候
[00:14:37.600 --> 00:14:40.560]  我們應該有什麼態度呢?
[00:14:40.560 --> 00:14:42.400]  在段落裡
[00:14:42.400 --> 00:14:46.320]  耶穌說出信徒的祈禱
[00:14:46.320 --> 00:14:52.960]  不是一個宗教的禮儀
[00:14:52.960 --> 00:14:55.520]  不是說基督徒吃飯前要祈禱
[00:14:55.520 --> 00:14:56.160]  這是一個習慣
[00:14:56.160 --> 00:14:57.280]  你要做的
[00:14:57.280 --> 00:14:58.800]  這也是好的
[00:14:58.800 --> 00:15:02.400]  但是如果是一個外在的基督徒的習慣
[00:15:02.400 --> 00:15:03.680]  就未必明白
[00:15:03.680 --> 00:15:07.680]  做這個行動背後的意思是什麼
[00:15:07.680 --> 00:15:10.160]  祈禱應該有一個態度
[00:15:10.160 --> 00:15:12.720]  是代表著一個人在上帝面前
[00:15:12.720 --> 00:15:14.640]  有一個謙卑的心
[00:15:14.640 --> 00:15:16.000]  我需要上帝
[00:15:16.000 --> 00:15:18.560]  我需要上帝的協助
[00:15:18.560 --> 00:15:21.120]  我需要上帝的保護
[00:15:21.120 --> 00:15:23.840]  人不能夠靠著外在宗教的行為
[00:15:23.840 --> 00:15:24.880]  宗教的禮儀
[00:15:24.880 --> 00:15:26.720]  去得到上帝的拯救
[00:15:26.720 --> 00:15:28.640]  因為上帝對我們的拯救
[00:15:28.640 --> 00:15:31.840]  完全是上帝自己欽點的工作
[00:15:31.840 --> 00:15:34.160]  在這個比喻裡有兩個角色
[00:15:34.160 --> 00:15:35.360]  一個是法利塞人
[00:15:35.360 --> 00:15:36.960]  一個是瑞利
[00:15:36.960 --> 00:15:39.120]  兩個身份很懸殊的人
[00:15:39.120 --> 00:15:43.120]  法利塞人是當時被尊重的群體
[00:15:43.120 --> 00:15:46.960]  瑞利是當時被猶太人唾棄
[00:15:46.960 --> 00:15:49.040]  相當厭惡的群體
[00:15:49.040 --> 00:15:52.240]  他們和罪人等同一個名字
[00:15:52.240 --> 00:15:56.480]  因為他們濫收了很多不應該收取的稅項
[00:15:56.480 --> 00:15:59.760]  在禱告內容上有很強烈的對比
[00:15:59.760 --> 00:16:03.920]  法利塞人強調誇耀自己的行為
[00:16:03.920 --> 00:16:06.000]  我多厲害 我多好
[00:16:06.000 --> 00:16:10.400]  然後說出其他人多不好
[00:16:10.400 --> 00:16:11.760]  瑞利的祈禱就是一個
[00:16:11.760 --> 00:16:16.080]  去承認自己是一個有罪的人
[00:16:16.080 --> 00:16:19.840]  在地點上也有一個很不同的對比
[00:16:19.840 --> 00:16:22.480]  法利塞人在聖殿
[00:16:22.480 --> 00:16:25.600]  很當眼的地方去禱告
[00:16:25.600 --> 00:16:33.120]  但瑞利回家時倒算為然
[00:16:33.120 --> 00:16:36.560]  一個法利塞人在外在
[00:16:36.560 --> 00:16:39.840]  很公認的敬拜上帝的地方去祈禱
[00:16:39.840 --> 00:16:44.240]  但他的禱告沒有蒙上帝的月立
[00:16:44.240 --> 00:16:45.840]  但這個人回到家中
[00:16:45.840 --> 00:16:47.200]  很平凡的地方
[00:16:47.200 --> 00:16:49.280]  但他已經被上帝接納
[00:16:49.280 --> 00:16:53.760]  他已經被上帝赦免的一個罪人
[00:16:53.760 --> 00:16:56.640]  法利塞人認為自己是一個異人
[00:16:56.640 --> 00:16:59.040]  他們藐視別人
[00:16:59.040 --> 00:17:02.880]  所以耶穌說這一類的法利塞人
[00:17:02.880 --> 00:17:07.360]  是一些假冒為善的群體
[00:17:07.360 --> 00:17:09.360]  在比喻內容中說到
[00:17:09.360 --> 00:17:12.800]  法利塞人是站在那裡去祈禱
[00:17:12.800 --> 00:17:15.440]  代表他在上帝面前很自信
[00:17:15.440 --> 00:17:18.320]  他覺得自己完全有這個資格
[00:17:18.320 --> 00:17:20.240]  在上帝面前去禱告
[00:17:20.240 --> 00:17:21.520]  我完全有這個資格
[00:17:21.520 --> 00:17:23.600]  上帝你應該去接納我
[00:17:23.600 --> 00:17:25.520]  他列舉了自己很多善行
[00:17:25.520 --> 00:17:28.080]  列舉了自己很多好行為
[00:17:28.080 --> 00:17:31.120]  他好像說我不像其他人犯罪
[00:17:31.120 --> 00:17:33.680]  其他人犯罪我沒有犯罪
[00:17:33.680 --> 00:17:35.920]  我一個星期禁食兩次
[00:17:35.920 --> 00:17:38.480]  我將我十分之一奉獻出來
[00:17:38.480 --> 00:17:41.040]  給上帝使用
[00:17:41.040 --> 00:17:42.720]  在上文裏面
[00:17:42.720 --> 00:17:45.840]  法利塞人經常去指控耶穌的門徒
[00:17:45.840 --> 00:17:47.840]  為什麼你們不禁食呢?
[00:17:47.840 --> 00:17:50.080]  為什麼你們不定時禁食?
[00:17:50.080 --> 00:17:53.040]  耶穌回應法利塞人說
[00:17:53.040 --> 00:17:58.560]  其實上帝的拯救工作已經臨到
[00:17:58.560 --> 00:18:01.920]  上帝所期望的不是一種外在宗教的禮儀
[00:18:01.920 --> 00:18:05.760]  上帝所期望的是人內心的悔改
[00:18:05.760 --> 00:18:07.920]  真正的去歸向上帝
[00:18:07.920 --> 00:18:09.920]  真正的去跟從上帝
