
[00:00:00.000 --> 00:00:04.560]  今天我們身處一個動盪不安失控的年代
[00:04:55.400 --> 00:04:57.840]  (廣東話)
[00:04:57.840 --> 00:05:01.640]  幸好現在有了WeChat
[00:05:01.640 --> 00:05:04.760]  所以就可以在網上
[00:05:04.760 --> 00:05:07.480]  手機跟她面對面可以聊天
[00:05:07.480 --> 00:05:10.200]  但因為有了最新的通話系統
[00:05:10.200 --> 00:05:11.800]  我也可以在手機跟她通話
[00:05:11.800 --> 00:05:19.600]  (廣東話)
[00:05:19.600 --> 00:05:20.560]  她人在醫院
[00:05:20.560 --> 00:05:23.000]  我可以透過手機跟她聊天
[00:05:23.000 --> 00:05:24.040]  我的人不在
[00:05:24.040 --> 00:05:27.160]  (廣東話)
[00:05:27.160 --> 00:05:28.760]  心中十分的不開心
[00:05:28.760 --> 00:05:30.360]  (廣東話)
[00:05:30.360 --> 00:05:31.600]  這就是現實的情況
[00:05:31.600 --> 00:05:34.600]  (廣東話)
[00:05:34.600 --> 00:05:37.600]  世界上突然殺進很多的事情在我們生命中
[00:05:37.600 --> 00:05:43.600]  (廣東話)
[00:05:43.600 --> 00:05:46.760]  現代人面對壓力困擾心中不安
[00:05:46.760 --> 00:05:50.320]  (廣東話)
[00:05:50.320 --> 00:05:51.960]  現代人越來越多心情的鬱結
[00:05:51.960 --> 00:05:53.160]  (廣東話)
[00:05:53.160 --> 00:05:53.840]  沮喪
[00:05:53.840 --> 00:05:55.120]  (廣東話)
[00:05:55.120 --> 00:05:56.200]  迷惘至極
[00:05:56.200 --> 00:06:02.080]  (廣東話)
[00:06:02.080 --> 00:06:05.240]  患上了焦躁症、抑鬱症、思覺失調的人
[00:06:05.240 --> 00:06:06.000]  看來越來越多
[00:06:06.000 --> 00:06:09.080]  (廣東話)
[00:06:09.080 --> 00:06:10.480]  在座也大概有人會有這種情況
[00:06:10.480 --> 00:06:14.920]  (廣東話)
[00:06:14.920 --> 00:06:17.600]  以前教會不能接受基督徒也有抑鬱症
[00:06:17.600 --> 00:06:22.480]  (廣東話)
[00:06:22.480 --> 00:06:24.240]  因為以為信仰成了一個保證
[00:06:24.240 --> 00:06:25.960]  幫我們跨過很多難處
[00:06:25.960 --> 00:06:27.400]  (廣東話)
[00:06:27.400 --> 00:06:28.360]  現實不是這樣
[00:06:28.360 --> 00:06:29.880]  在很多教會裏面
[00:06:29.880 --> 00:06:31.080]  都有很多弟兄姊妹
[00:06:31.080 --> 00:06:32.920]  全部都抑鬱的狀態當中
[00:06:32.920 --> 00:06:35.960]  (廣東話)
[00:06:35.960 --> 00:06:38.160]  很多年前當藤近輝牧師
[00:06:38.160 --> 00:06:40.160]  他的師母被主接回去的時候
[00:06:40.160 --> 00:06:41.800]  藤牧師都有八個月
[00:06:41.800 --> 00:06:45.720]  在美國紐約的地方抑鬱
[00:06:45.720 --> 00:06:52.280]  (廣東話)
[00:06:52.280 --> 00:06:56.000]  我再後來發現香港也有不少的傳道牧師
[00:06:56.000 --> 00:06:57.840]  都有抑鬱的這種情況
[00:06:57.840 --> 00:07:01.280]  (廣東話)
[00:07:01.280 --> 00:07:05.800]  你能否說基督徒不會有抑鬱症
[00:07:05.800 --> 00:07:08.080]  (廣東話)
[00:07:08.080 --> 00:07:10.600]  連牧師都有的時候怎麼辦
[00:07:10.600 --> 00:07:12.760]  (廣東話)
[00:07:12.760 --> 00:07:15.800]  我們只能接受這是人生的現實
[00:07:15.800 --> 00:07:17.520]  (廣東話)
[00:07:17.520 --> 00:07:19.240]  所以保守教會不要說
[00:07:19.240 --> 00:07:21.960]  祈禱就可以解決他們的抑鬱
[00:07:21.960 --> 00:07:23.920]  要帶他們去看醫生
[00:07:23.920 --> 00:07:26.960]  (廣東話)
[00:07:26.960 --> 00:07:29.360]  如果你發覺你的存在有抑鬱的傾向
[00:07:29.360 --> 00:07:30.680]  你讓他放假
[00:07:30.680 --> 00:07:33.280]  真的要為他大大的看精神醫生
[00:07:33.280 --> 00:07:35.080]  也都當然為他祈禱
[00:07:35.080 --> 00:07:40.760]  (廣東話)
[00:07:40.760 --> 00:07:45.800]  因為基督徒人生除了面對現實的所謂生老病死
[00:07:45.800 --> 00:07:48.120]  這些常規性的侵擾之外
[00:07:48.120 --> 00:07:52.320]  (廣東話)
[00:07:52.320 --> 00:07:55.480]  也都一樣要面對非常規性
[00:07:55.480 --> 00:07:58.880]  世界很多事情衝擊下來的處境
[00:07:58.880 --> 00:08:02.080]  (廣東話)
[00:08:02.080 --> 00:08:06.440]  很簡單最近中國的股票的跌宕
[00:08:06.440 --> 00:08:08.360]  一定影響不少人
[00:08:08.360 --> 00:08:10.000]  這裡一定有些人是一樣
[00:08:10.000 --> 00:08:14.000]  (廣東話)
[00:08:14.000 --> 00:08:16.160]  香港政治的紛亂的局面
[00:08:16.160 --> 00:08:19.200]  令到我們的情緒非常受波動
[00:08:19.200 --> 00:08:21.680]  (廣東話)
[00:08:21.680 --> 00:08:23.520]  加上自然的災劫
[00:08:23.520 --> 00:08:25.320]  人生的各種的糾葛
[00:08:25.320 --> 00:08:27.120]  社會失衡的現象
[00:08:27.120 --> 00:08:30.840]  狀態讓人個個都剔炭不安
[00:08:30.840 --> 00:08:36.400]  (廣東話)
[00:08:36.400 --> 00:08:40.640]  現在連豪宅已經發現鉛水超標
[00:08:40.640 --> 00:08:42.680]  現在是否個個都人人自危
[00:08:42.680 --> 00:08:44.360]  個個住的大廈都會倒
[00:08:44.360 --> 00:08:46.920]  我都收了我住的大廈
[00:08:46.920 --> 00:08:48.680]  他說他們已經找人去查查
[00:08:48.680 --> 00:08:49.440]  你想想
[00:08:49.440 --> 00:08:52.240]  是不是對我們所有人的一種影響
[00:08:52.240 --> 00:08:54.040]  不是幾個屋村的問題
[00:08:54.040 --> 00:08:57.280]  現在連豪宅也受到鉛的影響
[00:08:57.280 --> 00:08:58.200]  他們的食水
[00:08:58.200 --> 00:09:00.320]  我住的地方最近也說要驗水
[00:09:00.320 --> 00:09:01.600]  人人自危
[00:09:01.600 --> 00:09:03.440]  所以困擾的事情
[00:09:03.440 --> 00:09:05.960]  是必定在人心裡面出現的
[00:09:05.960 --> 00:09:10.600]  令到你自己不能夠操控自如
[00:09:10.600 --> 00:09:12.840]  你感到很無奈
[00:09:12.840 --> 00:09:16.800]  實在令人心裡面有一種不安的感覺
[00:09:16.800 --> 00:09:21.040]  在這個大環境的困擾底下
[00:09:21.040 --> 00:09:25.480]  我們能否有足夠的信仰的承載力
[00:09:25.480 --> 00:09:30.360]  去超越這些高山低谷各樣的困擾呢
[00:09:30.360 --> 00:09:34.960]  (廣東話)
[00:09:34.960 --> 00:09:40.120]  難怪已故的神的僕人楊木谷牧師說過的話
[00:09:40.120 --> 00:09:42.800]  (廣東話)
[00:09:42.800 --> 00:09:46.000]  信仰不是用來解釋生命的
[00:09:46.000 --> 00:09:49.280]  信仰是用來承載生命的
[00:09:49.280 --> 00:09:51.120]  信仰不是用來解釋生命
[00:09:51.120 --> 00:09:52.800]  而是用來承載生命的
[00:09:52.800 --> 00:09:55.560]  我們撇開基督教信仰不說
[00:09:55.560 --> 00:09:59.120]  人之所以有信仰
[00:09:59.120 --> 00:10:02.360]  就是因為自己知道無法只靠自己
[00:10:02.360 --> 00:10:04.000]  去掌握自己人生
[00:10:04.000 --> 00:10:09.920]  拜菩薩的人他們就要有些依賴
[00:10:09.920 --> 00:10:11.800]  他們心裡面才有安穩
[00:10:11.800 --> 00:10:17.480]  所以他承載在困擾的時候
[00:10:17.480 --> 00:10:20.960]  有些力量可以不會整個人垮下去
[00:10:20.960 --> 00:10:24.080]  (廣東話)
[00:10:24.080 --> 00:10:27.240]  如果我們相信我們的神是真的超越
[00:10:27.240 --> 00:10:28.480]  又超勁的神
[00:10:28.480 --> 00:10:30.720]  是不是更加能夠幫到你我
[00:10:30.720 --> 00:10:32.280]  能夠承載生命呢
[00:10:32.280 --> 00:10:37.680]  (廣東話)
[00:10:37.680 --> 00:10:40.600]  而我們的信仰就是來自神的話語
[00:10:40.600 --> 00:10:42.200]  (廣東話)
[00:10:42.200 --> 00:10:45.080]  神的話語就是能夠幫助我們渡過困境
[00:10:45.080 --> 00:10:46.480]  (廣東話)
[00:10:46.480 --> 00:10:48.360]  承載生命的一種動力
[00:10:48.360 --> 00:10:49.960]  (廣東話)
[00:10:49.960 --> 00:10:53.560]  一位十七世紀的清教徒的傳道人
[00:10:53.560 --> 00:10:56.840]  他叫做魯德福
[00:10:56.840 --> 00:11:00.520]  (廣東話)
[00:11:00.520 --> 00:11:01.880]  他講過一句說話
[00:11:01.880 --> 00:11:02.680]  (廣東話)
[00:11:02.680 --> 00:11:07.360]  他說恩典是最能在寒冬的日子體現的
[00:11:07.360 --> 00:11:09.760]  (廣東話)
[00:11:09.760 --> 00:11:14.160]  信心也能夠在困境中得以增長
[00:11:14.160 --> 00:11:17.200]  信心能夠在困境當中得到增長
[00:11:17.200 --> 00:11:18.760]  我要你聽清楚
[00:11:18.760 --> 00:11:19.680]  大家聽清楚
[00:11:19.680 --> 00:11:20.760]  上帝看得起你
[00:11:20.760 --> 00:11:23.400]  才將那些困擾的事情淋在你的身上
[00:11:23.400 --> 00:11:26.400]  是為了要加增你的信心
[00:11:26.400 --> 00:11:27.480]  上帝看得起你
[00:11:27.480 --> 00:11:29.360]  把困擾事情淋在你的身上
[00:11:29.360 --> 00:11:30.800]  為了加增你的信心
[00:11:30.800 --> 00:11:32.760]  所以從積極的角度來看
[00:11:32.760 --> 00:11:34.800]  就不要埋怨上帝
[00:11:34.800 --> 00:11:36.080]  從積極的角度來看
[00:11:36.080 --> 00:11:37.040]  千萬不要埋怨上帝
[00:11:37.040 --> 00:11:39.320]  根本這個不是一個完全的世界
[00:11:39.320 --> 00:11:42.400]  最侵入這個世界就沒有完全的了
[00:11:42.400 --> 00:11:43.520]  最已經侵入世界
[00:11:43.520 --> 00:11:45.040]  這個世界不可能完全
[00:11:45.040 --> 00:11:49.360]  只能夠在真正的處境來臨的時候
[00:11:49.360 --> 00:11:50.720]  你的靈明
[00:11:50.720 --> 00:11:53.000]  在寒冬的日子裏面
[00:11:53.000 --> 00:11:55.320]  一路一路你的信心增長
[00:11:55.320 --> 00:11:57.240]  在真正處境來臨的時候
[00:11:57.240 --> 00:11:59.920]  你的信心在寒冬還能夠不斷的增長
[00:11:59.920 --> 00:12:00.760]  你經歷了之後
[00:12:00.760 --> 00:12:03.120]  你才會覺得神的恩典
[00:12:03.120 --> 00:12:04.400]  實實在在
[00:12:04.400 --> 00:12:07.680]  在你過去的人生裏面支撐著你
[00:12:07.680 --> 00:12:09.480]  經歷之後才知道神的恩典
[00:12:09.480 --> 00:12:11.200]  實在支撐著你的人生走過
[00:12:11.200 --> 00:12:12.240]  這個重要的信息
[00:12:12.240 --> 00:12:15.160]  就在以色列書43章1到7節
[00:12:15.160 --> 00:12:16.480]  這個段落裏面出現
[00:12:16.480 --> 00:12:18.520]  以色列書43章1到7節
[00:12:18.520 --> 00:12:20.760]  出現了這個重要的經文段落
[00:12:20.760 --> 00:12:22.080]  如果我們經歷了之後
[00:12:22.080 --> 00:12:24.360]  我們能夠信仰我們的生命
[00:12:24.360 --> 00:12:27.800]  更成熟更提升一個層次
[00:12:27.800 --> 00:12:29.160]  經歷之後我們的信仰
[00:12:29.160 --> 00:12:31.440]  能夠更成熟提升一個層次
[00:12:31.440 --> 00:12:34.120]  首先我們看43章1到4節
[00:12:34.120 --> 00:12:37.240]  不過我想讀不讀42章25節
[00:12:37.240 --> 00:12:39.960]  不過沒有印在這個研習版裏面的
[00:12:39.960 --> 00:12:41.440]  開始43章之前
[00:12:41.440 --> 00:12:44.600]  我想先讀42章25節這一節的經文
[00:12:44.600 --> 00:12:46.640]  當時神的百姓因為叛逆
[00:12:46.640 --> 00:12:50.560]  所以面對神憤怒的審判
[00:12:50.560 --> 00:12:52.880]  允許外在不安的世情
[00:12:52.880 --> 00:12:56.960]  猛火撲烈為懲罰他們
[00:12:56.960 --> 00:12:59.960]  當時因為以色列的百姓背逆神
[00:12:59.960 --> 00:13:03.680]  所以神讓他的怒氣像猛火一樣的
[00:13:03.680 --> 00:13:05.400]  降到以色列百姓的身上
[00:13:05.400 --> 00:13:07.120]  所以42章25節
[00:13:07.120 --> 00:13:11.920]  所以他將猛烈的怒氣和戰爭的威力
[00:13:11.920 --> 00:13:14.240]  傾倒在以色列身上
[00:13:14.240 --> 00:13:17.200]  在他四圍如火燃起
[00:13:17.200 --> 00:13:21.280]  他竟然不知燒著了他也不在意
[00:13:21.280 --> 00:13:23.200]  以色列書42章25節
[00:13:23.200 --> 00:13:25.720]  所以他將猛烈的怒氣和戰爭的威力
[00:13:25.720 --> 00:13:27.400]  傾倒在以色列身上
[00:13:27.400 --> 00:13:29.040]  在他周圍如火燃起
[00:13:29.040 --> 00:13:31.600]  他竟然不知燒著了他也不在意
[00:13:31.600 --> 00:13:34.560]  這顯然所指的正是百姓被擄掠
[00:13:34.560 --> 00:13:36.240]  在巴比倫受苦日子
[00:13:36.240 --> 00:13:40.680]  就是一種很糟糕的被火燒的那種感覺
[00:13:40.680 --> 00:13:46.800]  (主持人說)
[00:13:46.800 --> 00:13:48.600]  是毫無盼望的
[00:13:48.600 --> 00:13:49.720]  (主持人說)
[00:13:49.720 --> 00:13:53.160]  他們何得盼望救贖主快快來臨
[00:13:53.160 --> 00:13:56.240]  救他們脫離這個水火的環境
[00:13:56.240 --> 00:13:59.840]  (主持人說)
[00:13:59.840 --> 00:14:02.960]  所以先知就在43章開始
[00:14:02.960 --> 00:14:05.040]  就連接上面這個問題
[00:14:05.040 --> 00:14:06.440]  他就說下去了
[00:14:06.440 --> 00:14:08.320]  提出他的安慰鼓勵的說話
[00:14:08.320 --> 00:14:12.760]  (主持人說)
[00:14:12.760 --> 00:14:16.520]  使他們的生命能夠在這種困境裏面得到釋放
[00:14:16.520 --> 00:14:18.720]  (主持人說)
[00:14:18.720 --> 00:14:20.920]  因此先知立刻補上一句
[00:14:20.920 --> 00:14:24.520]  極富詩意描述的安慰鼓勵的說話
[00:14:24.520 --> 00:14:28.000]  (主持人說)
[00:14:28.000 --> 00:14:30.800]  他說:創造你的耶和華說
[00:14:30.800 --> 00:14:32.800]  你不要害怕
[00:14:32.800 --> 00:14:35.720]  (主持人說)
[00:14:35.720 --> 00:14:37.720]  因為我救贖了你
[00:14:37.720 --> 00:14:39.520]  (主持人說)
[00:14:39.520 --> 00:14:41.720]  我曾提你的名召你
[00:14:41.720 --> 00:14:43.320]  你是贖我的
[00:14:43.320 --> 00:14:45.720]  (主持人說)
[00:14:45.720 --> 00:14:47.720]  你從水中經過
[00:14:47.720 --> 00:14:49.920]  我必與你同在
[00:14:49.920 --> 00:14:52.000]  (主持人說)
[00:14:52.000 --> 00:14:53.800]  你渡過江河
[00:14:53.800 --> 00:14:56.400]  但是水必不慢過你
[00:14:56.400 --> 00:14:59.120]  (主持人說)
[00:14:59.120 --> 00:15:02.920]  你在火中行走也不被燒傷
[00:15:02.920 --> 00:15:04.920]  (主持人說)
[00:15:04.920 --> 00:15:07.520]  火焰也不燒著你身
[00:15:07.520 --> 00:15:09.720]  (主持人說)
[00:15:09.720 --> 00:15:12.320]  一個很詩意的描述
[00:15:12.320 --> 00:15:14.520]  不過你看到這些說話
[00:15:14.520 --> 00:15:17.320]  真是透心的安慰
[00:15:17.320 --> 00:15:19.320]  (主持人說)
[00:15:19.320 --> 00:15:21.720]  成為我們透心的一種的輔助
[00:15:21.720 --> 00:15:24.320]  (主持人說)
[00:15:24.320 --> 00:15:25.920]  但這個是很重要的
[00:15:25.920 --> 00:15:27.520]  (主持人說)
[00:15:27.520 --> 00:15:28.720]  但這個字很重要
[00:15:28.720 --> 00:15:32.120]  反映神的恩情在人的困境裏面出現了
[00:15:32.120 --> 00:15:32.920]  臨在了
[00:15:32.920 --> 00:15:35.720]  (主持人說)
[00:15:35.720 --> 00:15:37.320]  這個何等勵志性
[00:15:37.320 --> 00:15:39.720]  充滿恩典溫暖的
[00:15:39.720 --> 00:15:42.520]  一些應許承諾保證的恩言呢
[00:15:42.520 --> 00:15:46.720]  (主持人說)
[00:15:46.720 --> 00:15:49.520]  這個正是我們今天所需要的一種屬靈的訊息
[00:15:49.520 --> 00:15:51.720]  (主持人說)
[00:15:51.720 --> 00:15:54.320]  先知在描述一個大混亂的
[00:15:54.320 --> 00:15:56.920]  外來的大侵擾的力量
[00:15:56.920 --> 00:15:59.520]  (主持人說)
[00:15:59.520 --> 00:16:02.120]  先知描述外頭的大混亂的侵擾
[00:16:02.120 --> 00:16:04.120]  就像水火之災的來臨
[00:16:04.120 --> 00:16:05.720]  (主持人說)
[00:16:05.720 --> 00:16:07.320]  先知所說的相關的
[00:16:07.320 --> 00:16:09.520]  一個就是目前的處境
[00:16:09.520 --> 00:16:12.320]  (主持人說)
[00:16:12.320 --> 00:16:13.520]  就是以色列百姓現在
[00:16:13.520 --> 00:16:16.120]  真的陷在被擄的處境裏面
[00:16:16.120 --> 00:16:17.720]  就是水火的環境
[00:16:17.720 --> 00:16:22.920]  (主持人說)
[00:16:22.920 --> 00:16:26.120]  但是另一個處境就是預言著未來
[00:16:26.120 --> 00:16:28.120]  (主持人說)
[00:16:28.120 --> 00:16:30.120]  大家昨天我的訊息說
[00:16:30.120 --> 00:16:32.120]  先知預言一百五十年之後
[00:16:32.120 --> 00:16:34.720]  有一位君王出現來挽救他們
[00:16:34.720 --> 00:16:36.920]  不過對那些列邦來說
[00:16:36.920 --> 00:16:39.120]  又是水火的一種侵擾
[00:16:39.120 --> 00:16:47.520]  (主持人說)
[00:16:47.520 --> 00:16:49.720]  聖經的預言永遠都是有所謂的
[00:16:49.720 --> 00:16:53.120]  double or triple reference的
[00:16:53.120 --> 00:16:54.520]  就是fulfillment的
[00:16:54.520 --> 00:16:58.720]  (主持人說)
[00:16:58.720 --> 00:17:01.120]  現在先說他們現在的處境
[00:17:01.120 --> 00:17:03.120]  (主持人說)
[00:17:03.120 --> 00:17:06.120]  江河的表徵是災禍和審判
[00:17:06.120 --> 00:17:09.320]  (主持人說)
[00:17:09.320 --> 00:17:11.920]  火則代表試煉和潔淨
[00:17:11.920 --> 00:17:13.720]  (主持人說)
[00:17:13.720 --> 00:17:16.920]  在詩篇十八篇裏面有兩節這樣的說話
[00:17:16.920 --> 00:17:19.720]  (主持人說)
[00:17:19.720 --> 00:17:21.720]  就是第十六到十九節
[00:17:21.720 --> 00:17:22.920]  這裏沒有打出來的
[00:17:22.920 --> 00:17:25.520]  (主持人說)
[00:17:25.520 --> 00:17:28.520]  他從高天伸手抓住我
[00:17:28.520 --> 00:17:31.520]  把我從大水中拉上來
[00:17:31.520 --> 00:17:35.120]  (主持人說)
[00:17:35.120 --> 00:17:37.120]  他救我脫離我的勁敵
[00:17:37.120 --> 00:17:39.120]  和那些恨我的人
[00:17:39.120 --> 00:17:41.720]  (主持人說)
[00:17:41.720 --> 00:17:44.720]  因為他們比我更強盛
[00:17:44.720 --> 00:17:46.120]  (主持人說)
[00:17:46.120 --> 00:17:47.920]  我遭遇這些災難的日子
[00:17:47.920 --> 00:17:49.520]  他們來攻擊我
[00:17:49.520 --> 00:17:51.520]  (主持人說)
[00:17:51.520 --> 00:17:54.920]  但耶和華卻是我的倚靠
[00:17:54.920 --> 00:17:57.320]  (主持人說)
[00:17:57.320 --> 00:18:00.120]  詩篇時時都有類似
[00:18:00.120 --> 00:18:02.520]  當我們在災難之中的時候
[00:18:02.520 --> 00:18:04.120]  不過不要緊
[00:18:04.120 --> 00:18:06.920]  神說我會和你同在
[00:18:06.920 --> 00:18:08.920]  你是我唯一的倚靠
[00:18:08.920 --> 00:18:14.320]  (主持人說)
[00:18:14.320 --> 00:18:16.320]  所以先知在這裏很清楚說
[00:18:16.320 --> 00:18:18.320]  我必與你同在
[00:18:18.320 --> 00:18:20.920]  (主持人說)
[00:18:20.920 --> 00:18:22.920]  也會帶你們出來
[00:18:22.920 --> 00:18:24.720]  這個混亂災禍的
[00:18:24.720 --> 00:18:27.320]  悲慘可憐的困擾的狀態
[00:18:27.320 --> 00:18:30.720]  (主持人說)
[00:18:30.720 --> 00:18:32.120]  你的身價就不同了
[00:18:32.120 --> 00:18:33.320]  你渙然一新
[00:18:33.320 --> 00:18:35.120]  (主持人說)
[00:18:35.120 --> 00:18:37.120]  它有一個美好的前景
[00:18:37.120 --> 00:18:39.120]  在前面
[00:18:39.120 --> 00:18:41.120]  一幅充滿了令人鼓舞
[00:18:41.120 --> 00:18:44.320]  恩情盡顯的圖畫
[00:18:44.320 --> 00:18:46.720]  (主持人說)
[00:18:46.720 --> 00:18:48.320]  可當令人興奮
[00:18:48.320 --> 00:18:50.920]  (主持人說)
[00:18:50.920 --> 00:18:53.520]  英國有一位醫生的姐妹
[00:18:53.520 --> 00:18:55.520]  (主持人說)
[00:18:55.520 --> 00:18:56.720]  很優秀
[00:18:56.720 --> 00:18:59.120]  (主持人說)
[00:18:59.120 --> 00:19:01.120]  她已經慢慢做到
[00:19:01.120 --> 00:19:03.120]  醫院裏面某個部門的主管
[00:19:03.120 --> 00:19:06.320]  (主持人說)
[00:19:06.320 --> 00:19:08.120]  她醫術非常高明
[00:19:08.120 --> 00:19:09.320]  (主持人說)
[00:19:09.320 --> 00:19:12.720]  不過她雖然幫助了很多人
[00:19:12.720 --> 00:19:14.320]  (主持人說)
