
[00:00:00.000 --> 00:00:05.720]  事實上我們今天所思想的這一個詩篇46篇
[00:02:09.920 --> 00:02:13.920]  第五節說天一亮
[00:02:13.920 --> 00:02:17.920]  神就幫助這個城
[00:02:17.920 --> 00:02:20.920]  然後說到很多的打仗
[00:02:20.920 --> 00:02:23.920]  神要截斷那些弓
[00:02:23.920 --> 00:02:25.920]  斷那些槍,第九節那裏
[00:02:25.920 --> 00:02:28.920]  將電車焚燒
[00:02:28.920 --> 00:02:30.920]  然後說要休息
[00:02:30.920 --> 00:02:33.920]  因為你知道我是神
[00:02:33.920 --> 00:02:36.920]  很多人讀這篇詩篇的時候
[00:02:36.920 --> 00:02:38.920]  多多少少感覺到這個作者
[00:02:38.920 --> 00:02:41.920]  這個詩人,可拉侯睿
[00:02:41.920 --> 00:02:43.920]  這個作者,我們不太知道是誰
[00:02:43.920 --> 00:02:45.920]  但他作這篇詩的時候
[00:02:45.920 --> 00:02:48.920]  總是背景想著一件事
[00:02:48.920 --> 00:02:53.920]  一般聖經學者研究的時候
[00:02:53.920 --> 00:02:56.920]  將我們剛才這些特別的說話
[00:02:56.920 --> 00:03:00.920]  加上對照聖經裏面的歷史
[00:03:00.920 --> 00:03:02.920]  大多數都相信
[00:03:02.920 --> 00:03:04.920]  這裏所說的
[00:03:04.920 --> 00:03:08.920]  是以賽亞書36和37章
[00:03:08.920 --> 00:03:10.920]  說希西加王
[00:03:10.920 --> 00:03:14.920]  被亞述王西那基立圍攻的時候
[00:03:14.920 --> 00:03:16.920]  那件事
[00:03:16.920 --> 00:03:18.920]  如果你有興趣
[00:03:18.920 --> 00:03:20.920]  你就可以揭開
[00:03:20.920 --> 00:03:22.920]  以賽亞書第36和37章
[00:03:22.920 --> 00:03:24.920]  如果你說很難找到那段聖經
[00:03:24.920 --> 00:03:26.920]  不要緊,我告訴你
[00:03:26.920 --> 00:03:28.920]  反正今天我們的主角就是詩篇46篇
[00:03:28.920 --> 00:03:30.920]  但那段說話
[00:03:30.920 --> 00:03:32.920]  那段記載的事件
[00:03:32.920 --> 00:03:34.920]  幫到我們
[00:03:34.920 --> 00:03:37.920]  希西加是一個敬畏耶和華
[00:03:37.920 --> 00:03:39.920]  敬畏神的王
[00:03:39.920 --> 00:03:41.920]  不過呢
[00:03:41.920 --> 00:03:44.920]  猶大國到了希西加做王的時候
[00:03:44.920 --> 00:03:46.920]  已經軍力逆弱
[00:03:46.920 --> 00:03:48.920]  國勢色微
[00:03:48.920 --> 00:03:50.920]  軍事上很弱
[00:03:50.920 --> 00:03:53.920]  再加上一個新興的強國
[00:03:53.920 --> 00:03:54.920]  就是亞述
[00:03:54.920 --> 00:03:56.920]  成為他的死敵
[00:03:56.920 --> 00:03:58.920]  亞述的野心
[00:03:58.920 --> 00:04:00.920]  就是要吞併整個中東
[00:04:00.920 --> 00:04:03.920]  亞述就是我們伊朗的地方
[00:04:03.920 --> 00:04:06.920]  他吞併中東當然包括巴勒斯坦
[00:04:06.920 --> 00:04:08.920]  就是猶大國的地方
[00:04:08.920 --> 00:04:10.920]  包括耶路撒冷城
[00:04:10.920 --> 00:04:13.920]  希西加上任的時候
[00:04:13.920 --> 00:04:15.920]  早年
[00:04:15.920 --> 00:04:18.920]  可以說是走錯了一步
[00:04:18.920 --> 00:04:21.920]  他想著怎樣才能抵抗這麼強的國家
[00:04:21.920 --> 00:04:22.920]  沒得打的
[00:04:22.920 --> 00:04:26.920]  於是他嘗試和亞述國
[00:04:26.920 --> 00:04:28.920]  對敵的國家
[00:04:28.920 --> 00:04:30.920]  比如說埃及這些聯盟
[00:04:30.920 --> 00:04:32.920]  去打亞述國
[00:04:32.920 --> 00:04:34.920]  誰知道埃及
[00:04:34.920 --> 00:04:36.920]  如果我們比較俗一點,真是壞人
[00:04:36.920 --> 00:04:39.920]  這邊和聯盟,那邊就向亞述投降
[00:04:39.920 --> 00:04:42.920]  於是亞述王當時叫西那基勒
[00:04:42.920 --> 00:04:45.920]  這是一個狂妄大力,很能打的皇帝
[00:04:45.920 --> 00:04:47.920]  你說他怎麼想
[00:04:47.920 --> 00:04:50.920]  當然是很生氣希西加
[00:04:50.920 --> 00:04:52.920]  都沒和你打,你就背叛我
[00:04:52.920 --> 00:04:55.920]  於是就揮軍直下
[00:04:55.920 --> 00:04:59.920]  還沒到就要和希西加說
[00:04:59.920 --> 00:05:00.920]  你看看怎樣
[00:05:00.920 --> 00:05:02.920]  你夠不夠和我打
[00:05:02.920 --> 00:05:04.920]  不夠你就賠錢
[00:05:04.920 --> 00:05:05.920]  希西加沒辦法
[00:05:05.920 --> 00:05:09.920]  唯有就抽走整個國家,刮盡
[00:05:09.920 --> 00:05:12.920]  借了,就大概等於今天
[00:05:12.920 --> 00:05:14.920]  美金三百萬左右
[00:05:14.920 --> 00:05:16.920]  一次過一筆錢獻給他
[00:05:16.920 --> 00:05:19.920]  當年來說,很大筆錢
[00:05:19.920 --> 00:05:22.920]  於是西那基勒就算你了
[00:05:22.920 --> 00:05:24.920]  於是就收兵回去
[00:05:24.920 --> 00:05:27.920]  誰知道回去想一想,都挺好的
[00:05:27.920 --> 00:05:28.920]  又來多一次
[00:05:28.920 --> 00:05:30.920]  這次來呢
[00:05:30.920 --> 00:05:32.920]  就不只是拿錢
[00:05:32.920 --> 00:05:34.920]  說明是要打你
[00:05:34.920 --> 00:05:36.920]  還絕的,我們看到
[00:05:36.920 --> 00:05:37.920]  以賽亞書第36章
[00:05:37.920 --> 00:05:39.920]  他就派了三個使者
[00:05:39.920 --> 00:05:41.920]  直入耶路撒冷
[00:05:41.920 --> 00:05:43.920]  在廣場那裡
[00:05:43.920 --> 00:05:45.920]  聖經說就是在河邊
[00:05:45.920 --> 00:05:47.920]  剛才CB46篇就說過河
[00:05:47.920 --> 00:05:51.920]  就是在河邊,洗衣服的小河邊那裡
[00:05:51.920 --> 00:05:54.920]  大家知道大河有很多分叉
[00:05:54.920 --> 00:05:56.920]  其中一條的水流就經過
[00:05:56.920 --> 00:05:58.920]  流入耶路撒冷的城裡面
[00:05:58.920 --> 00:06:00.920]  就成為他們的傳言
[00:06:00.920 --> 00:06:02.920]  大家知道,就是在說那條河
[00:06:02.920 --> 00:06:05.920]  那些,其實就是以前的市集
[00:06:05.920 --> 00:06:07.920]  大家都要去那裡的地方
[00:06:07.920 --> 00:06:10.920]  那三個亞述王所派來的使者
[00:06:10.920 --> 00:06:13.920]  就站在河邊,叫希西教皇帝出來
[00:06:13.920 --> 00:06:15.920]  我有話要跟你說
[00:06:15.920 --> 00:06:20.920]  就用盡這個侮辱、凌辱
[00:06:20.920 --> 00:06:22.920]  來對希西教說話
[00:06:22.920 --> 00:06:24.920]  聖經就說給你聽
[00:06:24.920 --> 00:06:26.920]  為什麼?聖經說那裡
[00:06:26.920 --> 00:06:28.920]  後來那些希西教說
[00:06:28.920 --> 00:06:30.920]  你們請你用阿蘭文說
[00:06:30.920 --> 00:06:32.920]  不要用希伯來語言說
[00:06:32.920 --> 00:06:34.920]  免得那些人民聽到
[00:06:34.920 --> 00:06:36.920]  慘得這樣,你明不明白?
[00:06:36.920 --> 00:06:38.920]  那些使者說
[00:06:38.920 --> 00:06:40.920]  我就是喜歡用你們的希伯來語言說
[00:06:40.920 --> 00:06:43.920]  讓所有人民都聽見我怎麼罵你
[00:06:43.920 --> 00:06:45.920]  你明不明白?慘得這樣
[00:06:45.920 --> 00:06:47.920]  明踩他,我們今天說的
[00:06:47.920 --> 00:06:51.920]  要折磨到他沒有自尊為止
[00:06:51.920 --> 00:06:52.920]  說什麼?
[00:06:52.920 --> 00:06:54.920]  他說你以為你依靠誰?
[00:06:54.920 --> 00:06:56.920]  然後聖經那裡
[00:06:56.920 --> 00:06:57.920]  如果你有機會看這個
[00:06:57.920 --> 00:06:59.920]  二賽亞斯,三六章
[00:06:59.920 --> 00:07:01.920]  你以為你靠埃及就行?
[00:07:01.920 --> 00:07:03.920]  沒用的
[00:07:03.920 --> 00:07:07.920]  你靠埃及,你能打贏我嗎?
[00:07:07.920 --> 00:07:09.920]  他接著說了一句很刻薄的話
[00:07:09.920 --> 00:07:19.920]  我現在亞述王給你二千匹馬
[00:07:19.920 --> 00:07:22.920]  我看看你送二千匹馬給你
[00:07:22.920 --> 00:07:24.920]  看看你有沒有二千個將領
[00:07:24.920 --> 00:07:26.920]  坐在匹馬上跟我打
[00:07:26.920 --> 00:07:28.920]  說成這樣
[00:07:28.920 --> 00:07:30.920]  那種囂張的說法
[00:07:30.920 --> 00:07:33.920]  令我們想起香港工作場合裡的人
[00:07:33.920 --> 00:07:35.920]  跟我們說的話
[00:07:35.920 --> 00:07:37.920]  或者我們老闆踩我們
[00:07:37.920 --> 00:07:40.920]  有時候真的完全令你無地自容
[00:07:40.920 --> 00:07:43.920]  將你的自尊打到衰為止
[00:07:43.920 --> 00:07:44.920]  你明不明白?這樣說話
[00:07:44.920 --> 00:07:46.920]  你打吧,你幫我打吧
[00:07:46.920 --> 00:07:49.920]  我送馬給你打,你都沒有人坐上去打
[00:07:49.920 --> 00:07:50.920]  這樣說法
[00:07:50.920 --> 00:07:52.920]  接著再說
[00:07:52.920 --> 00:07:53.920]  你以為你靠埃及?
[00:07:53.920 --> 00:07:54.920]  當然不行
[00:07:54.920 --> 00:07:56.920]  你以為你靠耶和華?
[00:07:56.920 --> 00:07:58.920]  你試試吧
[00:07:58.920 --> 00:08:00.920]  接著他還說了一句很刻薄的話
[00:08:00.920 --> 00:08:02.920]  現在我來打你
[00:08:02.920 --> 00:08:06.920]  說不定是你的耶和華叫我來打你
[00:08:06.920 --> 00:08:08.920]  你想想,有空來看看
[00:08:08.920 --> 00:08:11.920]  如果我是希西加,我真的會當場自殺
[00:08:11.920 --> 00:08:13.920]  那地方哪裡走?
[00:08:13.920 --> 00:08:14.920]  很慘
[00:08:14.920 --> 00:08:16.920]  聖家說希西加聽完之後
[00:08:16.920 --> 00:08:18.920]  整個人就散了
[00:08:18.920 --> 00:08:19.920]  愛神的人
[00:08:19.920 --> 00:08:21.920]  為什麼在這樣的環境裡
[00:08:21.920 --> 00:08:24.920]  被人踐踏到這樣的地步?
[00:08:24.920 --> 00:08:28.920]  兄弟姐妹,我們有時候都心裡有這樣的共鳴
[00:08:28.920 --> 00:08:31.920]  他就去找以賽雅仙之
[00:08:31.920 --> 00:08:32.920]  以賽雅仙之說
[00:08:32.920 --> 00:08:35.920]  你要依靠耶和華
[00:08:35.920 --> 00:08:36.920]  到時候
[00:08:36.920 --> 00:08:38.920]  神有他你意想不到的方法
[00:08:38.920 --> 00:08:42.920]  去幫助你
[00:08:42.920 --> 00:08:45.920]  以賽雅仙之37章說什麼?
[00:08:45.920 --> 00:08:48.920]  37章36節
[00:08:48.920 --> 00:08:50.920]  在那晚
[00:08:50.920 --> 00:08:53.920]  耶和華的使者就出去
[00:08:53.920 --> 00:08:55.920]  在亞述營中
[00:08:55.920 --> 00:08:58.920]  殺了18萬5000人
[00:08:58.920 --> 00:09:00.920]  清早
[00:09:00.920 --> 00:09:01.920]  剛才我們46章那裡說
[00:09:01.920 --> 00:09:02.920]  詩篇46篇說
[00:09:02.920 --> 00:09:03.920]  天一亮
[00:09:03.920 --> 00:09:04.920]  清早
[00:09:04.920 --> 00:09:05.920]  這裡說
[00:09:05.920 --> 00:09:06.920]  人起來一看
[00:09:06.920 --> 00:09:08.920]  都是死屍了
[00:09:08.920 --> 00:09:13.920]  於是亞述王西那基立就不迎回去
[00:09:13.920 --> 00:09:15.920]  住在尼尼尼
[00:09:15.920 --> 00:09:16.920]  你說是不是誇張一點?
[00:09:16.920 --> 00:09:18.920]  這麼神奇?
[00:09:18.920 --> 00:09:21.920]  考古學有證明
[00:09:21.920 --> 00:09:23.920]  今天我們考古學裡
[00:09:23.920 --> 00:09:25.920]  發掘了大量亞述國
[00:09:25.920 --> 00:09:28.920]  當時記載的威水史
[00:09:28.920 --> 00:09:30.920]  歷史的泥板
[00:09:30.920 --> 00:09:32.920]  記載到西那基立
[00:09:32.920 --> 00:09:34.920]  那次揮軍直下
[00:09:34.920 --> 00:09:37.920]  以耶路撒冷為目標
[00:09:37.920 --> 00:09:40.920]  一定要發誓誓師要剿滅耶路撒冷
[00:09:40.920 --> 00:09:43.920]  但是那個泥板很有趣
[00:09:43.920 --> 00:09:44.920]  今天有機會去看
[00:09:44.920 --> 00:09:46.920]  他記載了他怎樣打
[00:09:46.920 --> 00:09:47.920]  打到最後去到耶路撒冷
[00:09:47.920 --> 00:09:49.920]  然後他沒有說下去
[00:09:49.920 --> 00:09:54.920]  然後西那基立就回到尼尼尼了
[00:09:54.920 --> 00:09:55.920]  老實說
[00:09:55.920 --> 00:09:57.920]  他們自己亞述講威水史
[00:09:57.920 --> 00:09:59.920]  當然不會說被人殺了18萬5000
[00:09:59.920 --> 00:10:01.920]  不過你想想
[00:10:01.920 --> 00:10:05.920]  耶路撒冷為什麼西那基立誓師要打耶路撒冷
[00:10:05.920 --> 00:10:07.920]  去到耶路撒冷門口還回家
[00:10:07.920 --> 00:10:09.920]  當然有些事情發生
[00:10:09.920 --> 00:10:11.920]  不過那個泥板沒有說
[00:10:11.920 --> 00:10:12.920]  幸好我們感謝神
[00:10:12.920 --> 00:10:14.920]  以賽亞書沙勒七章說了
[00:10:14.920 --> 00:10:18.920]  原來發生了這麼奇妙不可思議的事
[00:10:18.920 --> 00:10:21.920]  將耶路撒冷整個城挽救了
[00:10:21.920 --> 00:10:24.920]  在敵國的手中
[00:10:24.920 --> 00:10:25.920]  如果我們明白這個
[00:10:25.920 --> 00:10:27.920]  我們就更體會到
[00:10:27.920 --> 00:10:30.920]  詩篇46篇的力量背景
[00:10:30.920 --> 00:10:32.920]  我們看回詩篇46篇
[00:10:32.920 --> 00:10:36.920]  詩篇46篇分了三段
[00:10:36.920 --> 00:10:38.920]  你看見中間有細拉細拉
[00:10:38.920 --> 00:10:40.920]  大概將它分了段
[00:10:40.920 --> 00:10:42.920]  第一節到三節
[00:10:42.920 --> 00:10:44.920]  然後細拉
[00:10:44.920 --> 00:10:46.920]  第四節到第七節
[00:10:46.920 --> 00:10:48.920]  又是第二段
[00:10:48.920 --> 00:10:50.920]  第八節到十一節
[00:10:50.920 --> 00:10:51.920]  第三段
[00:10:51.920 --> 00:10:53.920]  剛才說的就是第二段
[00:10:53.920 --> 00:10:55.920]  第四節到第七節
[00:10:55.920 --> 00:10:56.920]  說有一道河
[00:10:56.920 --> 00:10:58.920]  河一條小的支流
[00:10:58.920 --> 00:11:00.920]  流過耶路撒冷城
[00:11:00.920 --> 00:11:03.920]  這是使神的城喜歡
[00:11:03.920 --> 00:11:06.920]  因為這個城是至高者居住的聖所
[00:11:06.920 --> 00:11:08.920]  然後神在其中
[00:11:09.920 --> 00:11:11.920]  必不搖動
[00:11:11.920 --> 00:11:13.920]  天一亮
[00:11:13.920 --> 00:11:15.920]  神就幫助這個城
[00:11:15.920 --> 00:11:17.920]  無論你外邦圈讓
[00:11:17.920 --> 00:11:19.920]  列國搖動也好
[00:11:19.920 --> 00:11:20.920]  神發聲
[00:11:20.920 --> 00:11:21.920]  地就融化
[00:11:21.920 --> 00:11:22.920]  大家明白了嗎
[00:11:22.920 --> 00:11:24.920]  看完剛才的二冊書
[00:11:24.920 --> 00:11:26.920]  我們就明白這段是說什麼
[00:11:26.920 --> 00:11:30.920]  為什麼詩人特別說那條河呢
[00:11:30.920 --> 00:11:33.920]  如果原文第四節就很特別
[00:11:33.920 --> 00:11:34.920]  一開始的時候
[00:11:34.920 --> 00:11:36.920]  第四節說漢啊有一條河
[00:11:36.920 --> 00:11:38.920]  你要看一下這條河
[00:11:38.920 --> 00:11:41.920]  因為這條河的很小的支流
[00:11:41.920 --> 00:11:43.920]  流經神的城
[00:11:43.920 --> 00:11:44.920]  就是耶路撒冷城
[00:11:44.920 --> 00:11:47.920]  然後神在其中
[00:11:47.920 --> 00:11:48.920]  是不是你講的好
[00:11:48.920 --> 00:11:50.920]  城必不動搖
[00:11:50.920 --> 00:11:52.920]  很有意思的
[00:11:52.920 --> 00:11:54.920]  這條河大家當然都知道
[00:11:54.920 --> 00:11:57.920]  不是代表我們喝水的那條河
[00:11:57.920 --> 00:12:00.920]  這條河是代表了
[00:12:00.920 --> 00:12:03.920]  這個城雖然被圍困
[00:12:03.920 --> 00:12:07.920]  但這些水並不是困死在城裡
[00:12:07.920 --> 00:12:09.920]  是從外面流進來的
[00:12:09.920 --> 00:12:12.920]  而且我看到這條河的河水很幼
[00:12:12.920 --> 00:12:15.920]  因為進入耶路撒冷是其中一條分支
[00:12:15.920 --> 00:12:18.920]  但是我知道只要我看到水仍然流著
[00:12:18.920 --> 00:12:22.920]  我就知道那個泉源並沒有停止
[00:12:22.920 --> 00:12:24.920]  我就知道耶路撒冷城
[00:12:24.920 --> 00:12:28.920]  在神的吞固底下仍然存在
[00:12:28.920 --> 00:12:30.920]  仍然有神在其中
[00:12:30.920 --> 00:12:31.920]  大家明白意思嗎
[00:12:31.920 --> 00:12:34.920]  這條河代表了一個象徵
[00:12:34.920 --> 00:12:36.920]  代表我只要看到這條河
[00:12:36.920 --> 00:12:40.920]  我就知道耶路撒冷城仍然在神的掌管底下
[00:12:40.920 --> 00:12:41.920]  神仍然在其中
[00:12:41.920 --> 00:12:44.920]  因為神沒有離棄我們
[00:12:44.920 --> 00:12:48.920]  這條河就是亞述那些三個使者
[00:12:48.920 --> 00:12:51.920]  要羞辱希西加的地方
[00:12:51.920 --> 00:12:53.920]  但是既然希西加站在這條河
[00:12:53.920 --> 00:12:55.920]  那些河水仍然流著
[00:12:55.920 --> 00:12:58.920]  詩人說我就知道耶和華並沒有離開
[00:12:58.920 --> 00:13:00.920]  耶和華仍然在其中
[00:13:00.920 --> 00:13:02.920]  無論你怎麼喧嘩
[00:13:02.920 --> 00:13:06.920]  耶和華有一天要施行奇妙的工作
[00:13:06.920 --> 00:13:09.920]  列邦都要粉碎
[00:13:09.920 --> 00:13:11.920]  這教我們什麼
[00:13:11.920 --> 00:13:13.920]  教我們眼睛看什麼
[00:13:13.920 --> 00:13:14.920]  坦白說
[00:13:14.920 --> 00:13:16.920]  如果你和我在希西加
[00:13:16.920 --> 00:13:18.920]  我們很容易眼睛會看著那些列邦
[00:13:18.920 --> 00:13:21.920]  那些亞述的軍隊圍著那些城
[00:13:21.920 --> 00:13:22.920]  怕不怕 當然怕
[00:13:22.920 --> 00:13:23.920]  上城牆看
[00:13:23.920 --> 00:13:25.920]  哇 全部圍著
[00:13:25.920 --> 00:13:26.920]  如果他不厲害
[00:13:26.920 --> 00:13:27.920]  也不用說得那麼大口氣
[00:13:27.920 --> 00:13:28.920]  給你一匹馬打
[00:13:28.920 --> 00:13:30.920]  給你兩千匹馬和我打
[00:13:30.920 --> 00:13:31.920]  讓你鞠躬
[00:13:31.920 --> 00:13:33.920]  我綁起單手也贏你
[00:13:33.920 --> 00:13:34.920]  就是這意思
[00:13:34.920 --> 00:13:35.920]  就是這樣說
[00:13:35.920 --> 00:13:39.920]  那些兵多得不得了
[00:13:39.920 --> 00:13:40.920]  只是耶和華的使者殺
[00:13:40.920 --> 00:13:42.920]  都殺了十八萬五千
[00:13:42.920 --> 00:13:43.920]  你想想
[00:13:43.920 --> 00:13:44.920]  不是開玩笑的
[00:13:44.920 --> 00:13:46.920]  不殺完已經殺了十八萬五千
[00:13:46.920 --> 00:13:49.920]  那些軍隊如魏沙一樣那麼多
[00:13:49.920 --> 00:13:51.920]  如果你和我在希西加
[00:13:51.920 --> 00:13:52.920]  站在城樓
[00:13:52.920 --> 00:13:53.920]  我寧寧用
[00:13:53.920 --> 00:13:55.920]  怕到躺在那裡
[00:13:55.920 --> 00:13:57.920]  暈倒了
[00:13:57.920 --> 00:13:59.920]  大詩人說什麼
[00:13:59.920 --> 00:14:01.920]  如果我們有屬神的人
[00:14:01.920 --> 00:14:04.920]  眼睛不只是看著那些軍隊
[00:14:04.920 --> 00:14:06.920]  耳朵也不只是聽到
[00:14:06.920 --> 00:14:09.920]  那三個使者的那種凌辱
[00:14:09.920 --> 00:14:11.920]  沒錯 那些凌辱令人很難過
[00:14:11.920 --> 00:14:13.920]  好像在我們日常生活裡
[00:14:13.920 --> 00:14:15.920]  有時候在我們工作的地方
[00:14:15.920 --> 00:14:17.920]  有時候在我們的家庭
[00:14:17.920 --> 00:14:19.920]  有時候在我們朋友當中
[00:14:19.920 --> 00:14:20.920]  我們所受盡的那種凌辱
[00:14:20.920 --> 00:14:21.920]  那種委屈
[00:14:21.920 --> 00:14:23.920]  那種侮辱
[00:14:23.920 --> 00:14:25.920]  那種踐踏我們很難受
[00:14:25.920 --> 00:14:27.920]  我們有時候也會像希西加那樣問
[00:14:27.920 --> 00:14:29.920]  神啊 我是屬你的人
[00:14:29.920 --> 00:14:31.920]  何至於這樣呢
[00:14:31.920 --> 00:14:33.920]  那個踐踏我的
[00:14:33.920 --> 00:14:35.920]  他都還沒相信你
[00:14:35.920 --> 00:14:37.920]  為什麼他可以讓他這樣踐踏我
[00:14:37.920 --> 00:14:38.920]  是不是
[00:14:38.920 --> 00:14:39.920]  如果你和我在希西加
[00:14:39.920 --> 00:14:40.920]  我們都會發出這樣的問題
[00:14:40.920 --> 00:14:42.920]  我們都很共鳴
[00:14:42.920 --> 00:14:43.920]  詩人的答案就是說
[00:14:43.920 --> 00:14:44.920]  希西加
[00:14:44.920 --> 00:14:46.920]  你不是要你看著那些人
[00:14:46.920 --> 00:14:47.920]  怎麼罵你
[00:14:47.920 --> 00:14:51.920]  我不是要你看著那些軍隊有多少
[00:14:51.920 --> 00:14:53.920]  我要看著漢或者有一條河
[00:14:53.920 --> 00:14:55.920]  和他幼幼的河水
[00:14:55.920 --> 00:14:58.920]  只要這條河的河水仍然是湧流
[00:14:58.920 --> 00:15:01.920]  你就知道耶和華並未離開你
[00:15:01.920 --> 00:15:05.920]  這是很不同的眼目
[00:15:05.920 --> 00:15:07.920]  這是一個有神的人
[00:15:07.920 --> 00:15:09.920]  一個相信神的人
[00:15:09.920 --> 00:15:10.920]  和一個沒有神
[00:15:10.920 --> 00:15:12.920]  不相信神的人的分別
[00:15:12.920 --> 00:15:15.920]  有神的人才看到這條河水
[00:15:15.920 --> 00:15:17.920]  在這條河水裡
[00:15:17.920 --> 00:15:18.920]  他有個把握
[00:15:18.920 --> 00:15:20.920]  知道神在其中
[00:15:20.920 --> 00:15:22.920]  在這個城裡面
[00:15:22.920 --> 00:15:26.920]  所以
[00:15:26.920 --> 00:15:28.920]  他就知道第七節那裡說
[00:15:28.920 --> 00:15:29.920]  萬軍之謠
[00:15:29.920 --> 00:15:32.920]  與我們同在
[00:15:32.920 --> 00:15:35.920]  看到這條河
[00:15:35.920 --> 00:15:37.920]  就知道神的同在
[00:15:37.920 --> 00:15:39.920]  雖然仍然被人辱罵
[00:15:39.920 --> 00:15:42.920]  雖然仍然敵對的軍隊很多
[00:15:42.920 --> 00:15:45.920]  但是我只要知道神仍然與我同在
[00:15:45.920 --> 00:15:49.920]  我的心就從不同的角度去看事情
[00:15:50.920 --> 00:15:53.920]  今天我們離開教會之前
[00:15:53.920 --> 00:15:56.920]  我們背幾句詩篇這麼美麗的金句
[00:15:56.920 --> 00:15:58.920]  我們背這一節
[00:15:58.920 --> 00:15:59.920]  第七節說
[00:15:59.920 --> 00:16:00.920]  萬軍之謠
[00:16:00.920 --> 00:16:02.920]  與我同在
[00:16:02.920 --> 00:16:04.920]  希望我們有一天
[00:16:04.920 --> 00:16:05.920]  突然間
[00:16:05.920 --> 00:16:06.920]  怎麼這麼像
[00:16:06.920 --> 00:16:07.920]  現在我們遭遇這麼像的希西加
[00:16:07.920 --> 00:16:08.920]  這樣的時候
[00:16:08.920 --> 00:16:09.920]  背這一句
[00:16:09.920 --> 00:16:11.920]  你的眼目看著那條河
[00:16:11.920 --> 00:16:12.920]  知道神在其中
[00:16:12.920 --> 00:16:13.920]  你就說
[00:16:13.920 --> 00:16:14.920]  萬軍之謠
[00:16:14.920 --> 00:16:16.920]  仍與我同在
[00:16:16.920 --> 00:16:18.920]  加上「仍」字
[00:16:18.920 --> 00:16:19.920]  好
[00:16:19.920 --> 00:16:20.920]  一起背
[00:16:20.920 --> 00:16:21.920]  一二三
[00:16:21.920 --> 00:16:23.920]  萬軍之謠
[00:16:23.920 --> 00:16:26.920]  仍與我同在
[00:16:26.920 --> 00:16:27.920]  我們再一次
[00:16:27.920 --> 00:16:29.920]  萬軍之謠
[00:16:29.920 --> 00:16:32.920]  仍與我同在
[00:16:32.920 --> 00:16:33.920]  沒錯
[00:16:33.920 --> 00:16:35.920]  我們都有被圍困的時間
[00:16:35.920 --> 00:16:36.920]  但是我們只要知道
[00:16:36.920 --> 00:16:38.920]  看到一條河
[00:16:38.920 --> 00:16:40.920]  它的支流仍然留在那裡
[00:16:40.920 --> 00:16:42.920]  我們知道那個泉源
